energy_ev,total_up,N_s_up,N_p_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-0.89144572,1.13962331,0.00034918,0.05739323,0.41333753,0.69644294,0.01450097,0.58808814
-0.88544272,1.10835010,0.00032112,0.05616520,0.39754137,0.67742528,0.01375725,0.57249509
-0.87943972,1.07633325,0.00029627,0.05483771,0.38214681,0.65742029,0.01304993,0.55692488
-0.87343672,1.04332626,0.00027397,0.05340388,0.36700478,0.63628850,0.01236971,0.54125757
-0.86743372,1.00924803,0.00025370,0.05186545,0.35202028,0.61399055,0.01170938,0.52545808
-0.86143072,0.97417236,0.00023502,0.05023211,0.33715098,0.59058154,0.01106378,0.50956988
-0.85542771,0.93831048,0.00021760,0.04852043,0.32240323,0.56620126,0.01042974,0.49370525
-0.84942471,0.90198809,0.00020117,0.04675260,0.30782574,0.54106109,0.00980586,0.47803231
-0.84342171,0.86561807,0.00018557,0.04495496,0.29350153,0.51542847,0.00919229,0.46276008
-0.83741871,0.82967062,0.00017066,0.04315637,0.27953863,0.48960964,0.00859046,0.44812191
-0.83141571,0.79464234,0.00015637,0.04138663,0.26606025,0.46393189,0.00800276,0.43435862
-0.82541271,0.76102579,0.00014267,0.03967486,0.25319471,0.43872586,0.00743220,0.42170175
-0.81940970,0.72928097,0.00012956,0.03804804,0.24106593,0.41430907,0.00688215,0.41035810
-0.81340670,0.69981004,0.00011706,0.03652972,0.22978478,0.39097109,0.00635600,0.40049603
-0.80740370,0.67293619,0.00010518,0.03513894,0.21944171,0.36896108,0.00585694,0.39223416
-0.80140070,0.64888755,0.00009396,0.03388946,0.21010094,0.34847814,0.00538776,0.38563303
-0.79539770,0.62778660,0.00008344,0.03278917,0.20179639,0.32966461,0.00495064,0.38068986
-0.78939470,0.60964523,0.00007363,0.03183997,0.19452948,0.31260250,0.00454711,0.37733666
-0.78339170,0.59436543,0.00006456,0.03103776,0.18826876,0.29731297,0.00417790,0.37544162
-0.77738869,0.58174530,0.00005624,0.03037281,0.18295122,0.28375865,0.00384303,0.37481368
-0.77138569,0.57148969,0.00004867,0.02983038,0.17848521,0.27184851,0.00354173,0.37520978
-0.76538269,0.56322490,0.00004183,0.02939147,0.17475468,0.26144475,0.00327259,0.37634461
-0.75937969,0.55651638,0.00003571,0.02903380,0.17162439,0.25237144,0.00303360,0.37790212
-0.75337669,0.55088856,0.00003028,0.02873283,0.16894592,0.24442417,0.00282230,0.37954828
-0.74737369,0.54584572,0.00002549,0.02846290,0.16656396,0.23738033,0.00263586,0.38094447
-0.74137069,0.54089286,0.00002132,0.02819834,0.16432276,0.23100944,0.00247124,0.38176085
-0.73536768,0.53555572,0.00001770,0.02791448,0.16207225,0.22508305,0.00232531,0.38168903
-0.72936468,0.52939894,0.00001459,0.02758866,0.15967367,0.21938388,0.00219495,0.38045361
-0.72336168,0.52204170,0.00001194,0.02720103,0.15700445,0.21371367,0.00207721,0.37782196
-0.71735868,0.51317034,0.00000971,0.02673522,0.15396212,0.20789972,0.00196931,0.37361199
-0.71135568,0.50254740,0.00000784,0.02617881,0.15046718,0.20179975,0.00186880,0.36769758
-0.70535268,0.49001702,0.00000628,0.02552362,0.14646482,0.19530500,0.00177353,0.36001147
-0.69934967,0.47550664,0.00000500,0.02476582,0.14192557,0.18834182,0.00168177,0.35054571
-0.69334667,0.45902514,0.00000395,0.02390581,0.13684476,0.18087142,0.00159212,0.33934973
-0.68734367,0.44065775,0.00000310,0.02294796,0.13124108,0.17288833,0.00150358,0.32652613
-0.68134067,0.42055822,0.00000241,0.02190023,0.12515429,0.16441749,0.00141551,0.31222468
-0.67533767,0.39893873,0.00000187,0.02077362,0.11864214,0.15551039,0.00132756,0.29663479
-0.66933467,0.37605819,0.00000143,0.01958156,0.11177696,0.14624042,0.00123970,0.27997688
-0.66333167,0.35220956,0.00000109,0.01833927,0.10464179,0.13669778,0.00115210,0.26249311
-0.65732866,0.32770692,0.00000083,0.01706307,0.09732652,0.12698420,0.00106512,0.24443800
-0.65132566,0.30287271,0.00000062,0.01576973,0.08992405,0.11720769,0.00097925,0.22606920
-0.64532266,0.27802583,0.00000046,0.01447581,0.08252667,0.10747764,0.00089505,0.20763895
-0.63931966,0.25347098,0.00000034,0.01319717,0.07522288,0.09790037,0.00081312,0.18938644
-0.63331666,0.22948961,0.00000025,0.01194844,0.06809462,0.08857529,0.00073406,0.17153138
-0.62731366,0.20633264,0.00000019,0.01074268,0.06121509,0.07959180,0.00065843,0.15426884
-0.62131066,0.18421518,0.00000013,0.00959108,0.05464710,0.07102700,0.00058671,0.13776562
-0.61530765,0.16331315,0.00000010,0.00850277,0.04844204,0.06294409,0.00051931,0.12215797
-0.60930465,0.14376181,0.00000007,0.00748481,0.04263941,0.05539163,0.00045654,0.10755068
-0.60330165,0.12565595,0.00000005,0.00654213,0.03726685,0.04840338,0.00039862,0.09401746
-0.59729865,0.10905161,0.00000004,0.00567762,0.03234061,0.04199883,0.00034564,0.08160234
-0.59129565,0.09396894,0.00000002,0.00489235,0.02786638,0.03618417,0.00029761,0.07032201
-0.58529265,0.08039605,0.00000002,0.00418569,0.02384043,0.03095364,0.00025447,0.06016875
-0.57928964,0.06829346,0.00000001,0.00355558,0.02025089,0.02629116,0.00021606,0.05111389
-0.57328664,0.05759890,0.00000001,0.00299878,0.01707917,0.02217213,0.00018215,0.04311148
-0.56728364,0.04823221,0.00000001,0.00251112,0.01430141,0.01856523,0.00015247,0.03610199
-0.56128064,0.04010014,0.00000000,0.00208773,0.01188990,0.01543423,0.00012673,0.03001594
-0.55527764,0.03310081,0.00000000,0.00172332,0.00981437,0.01273967,0.00010458,0.02477731
-0.54927464,0.02712775,0.00000000,0.00141235,0.00804323,0.01044042,0.00008569,0.02030659
-0.54327164,0.02207347,0.00000000,0.00114921,0.00654456,0.00849499,0.00006971,0.01652340
-0.53726863,0.01783233,0.00000000,0.00092840,0.00528704,0.00686265,0.00005631,0.01334877
-0.53126563,0.01430297,0.00000000,0.00074465,0.00424059,0.00550434,0.00004516,0.01070685
-0.52526263,0.01139004,0.00000000,0.00059299,0.00337694,0.00438332,0.00003595,0.00852632
-0.51925963,0.00900548,0.00000000,0.00046884,0.00266996,0.00346571,0.00002842,0.00674127
-0.51325663,0.00706929,0.00000000,0.00036803,0.00209595,0.00272069,0.00002231,0.00529180
-0.50725363,0.00550985,0.00000000,0.00028683,0.00163367,0.00212074,0.00001738,0.00412432
-0.50125063,0.00426400,0.00000000,0.00022195,0.00126441,0.00164156,0.00001345,0.00319152
-0.49524762,0.00327676,0.00000000,0.00017053,0.00097187,0.00126203,0.00001033,0.00245222
-0.48924462,0.00250089,0.00000000,0.00013010,0.00074209,0.00096404,0.00000788,0.00187102
-0.48324162,0.00189634,0.00000000,0.00009858,0.00056321,0.00073228,0.00000597,0.00141787
-0.47723862,0.00142957,0.00000000,0.00007420,0.00042536,0.00055397,0.00000449,0.00106757
-0.47123562,0.00107290,0.00000000,0.00005551,0.00032041,0.00041865,0.00000335,0.00079926
-0.46523262,0.00080379,0.00000000,0.00004133,0.00024179,0.00031794,0.00000248,0.00059588
-0.45922961,0.00060428,0.00000000,0.00003069,0.00018434,0.00024533,0.00000183,0.00044372
-0.45322661,0.00046037,0.00000000,0.00002284,0.00014414,0.00019599,0.00000133,0.00033191
-0.44722361,0.00036157,0.00000000,0.00001717,0.00011840,0.00016664,0.00000097,0.00025209
-0.44122061,0.00030050,0.00000000,0.00001325,0.00010536,0.00015553,0.00000070,0.00019800
-0.43521761,0.00027265,0.00000000,0.00001074,0.00010429,0.00016237,0.00000050,0.00016529
-0.42921461,0.00027620,0.00000000,0.00000944,0.00011546,0.00018844,0.00000036,0.00015125
-0.42321161,0.00031203,0.00000001,0.00000923,0.00014022,0.00023670,0.00000025,0.00015476
-0.41720860,0.00038379,0.00000001,0.00001008,0.00018112,0.00031208,0.00000018,0.00017617
-0.41120560,0.00049822,0.00000001,0.00001208,0.00024207,0.00042180,0.00000013,0.00021739
-0.40520260,0.00066550,0.00000002,0.00001537,0.00032862,0.00057581,0.00000010,0.00028194
-0.39919960,0.00089987,0.00000003,0.00002024,0.00044824,0.00078742,0.00000009,0.00037518
-0.39319660,0.00122035,0.00000004,0.00002705,0.00061080,0.00107395,0.00000008,0.00050452
-0.38719360,0.00165166,0.00000006,0.00003633,0.00082898,0.00145767,0.00000009,0.00067983
-0.38119060,0.00222530,0.00000009,0.00004873,0.00111891,0.00196670,0.00000012,0.00091378
-0.37518759,0.00298082,0.00000014,0.00006508,0.00150083,0.00263623,0.00000016,0.00122237
-0.36918459,0.00396725,0.00000020,0.00008644,0.00199982,0.00350977,0.00000022,0.00162551
-0.36318159,0.00524463,0.00000029,0.00011408,0.00264668,0.00464053,0.00000032,0.00214757
-0.35717859,0.00688571,0.00000042,0.00014953,0.00347880,0.00609295,0.00000046,0.00281810
-0.35117559,0.00897768,0.00000060,0.00019463,0.00454114,0.00794416,0.00000066,0.00367249
-0.34517259,0.01162384,0.00000085,0.00025157,0.00588720,0.01028559,0.00000094,0.00475264
-0.33916958,0.01494531,0.00000120,0.00032285,0.00757995,0.01322435,0.00000134,0.00610757
-0.33316658,0.01908243,0.00000169,0.00041141,0.00969276,0.01688458,0.00000188,0.00779402
-0.32716358,0.02419596,0.00000236,0.00052054,0.01231018,0.02140843,0.00000263,0.00987682
-0.32116058,0.03046780,0.00000326,0.00065396,0.01552855,0.02695673,0.00000366,0.01242916
-0.31515758,0.03810118,0.00000449,0.00081575,0.01945642,0.03370915,0.00000504,0.01553257
-0.30915458,0.04732017,0.00000613,0.00101039,0.02421459,0.04186377,0.00000691,0.01927664
-0.30315158,0.05836835,0.00000831,0.00124263,0.02993589,0.05163584,0.00000939,0.02375833
-0.29714857,0.07150651,0.00001118,0.00151748,0.03676445,0.06325584,0.00001267,0.02908098
-0.29114557,0.08700937,0.00001496,0.00184010,0.04485460,0.07696648,0.00001698,0.03535276
-0.28514257,0.10516113,0.00001987,0.00221565,0.05436915,0.09301884,0.00002260,0.04268477
-0.27913957,0.12625002,0.00002621,0.00264919,0.06547725,0.11166745,0.00002987,0.05118862
-0.27313657,0.15056164,0.00003433,0.00314545,0.07835168,0.13316452,0.00003920,0.06097360
-0.26713357,0.17837152,0.00004466,0.00370870,0.09316571,0.15775324,0.00005107,0.07214342
-0.26113057,0.20993672,0.00005771,0.00434250,0.11008951,0.18566047,0.00006608,0.08479270
-0.25512756,0.24548704,0.00007406,0.00504950,0.12928624,0.21708887,0.00008490,0.09900323
-0.24912456,0.28521588,0.00009439,0.00583124,0.15090796,0.25220894,0.00010832,0.11484017
-0.24312156,0.32927134,0.00011948,0.00668793,0.17509143,0.29115106,0.00013724,0.13234834
-0.23711856,0.37774771,0.00015022,0.00761828,0.20195405,0.33399809,0.00017266,0.15154879
-0.23111556,0.43067801,0.00018760,0.00861937,0.23158997,0.38077874,0.00021572,0.17243580
-0.22511256,0.48802780,0.00023269,0.00968651,0.26406669,0.43146214,0.00026765,0.19497455
-0.21910955,0.54969077,0.00028668,0.01081321,0.29942214,0.48595395,0.00032979,0.21909952
-0.21310655,0.61548629,0.00035082,0.01199121,0.33766242,0.54409431,0.00040355,0.24471392
-0.20710355,0.68515938,0.00042646,0.01321052,0.37876040,0.60565769,0.00049041,0.27169005
-0.20110055,0.75838293,0.00051494,0.01445963,0.42265497,0.67035499,0.00059188,0.29987087
-0.19509755,0.83476248,0.00061766,0.01572569,0.46925124,0.73783773,0.00070946,0.32907253
-0.18909455,0.91384324,0.00073597,0.01699482,0.51842142,0.80770416,0.00084461,0.35908808
-0.18309155,0.99511918,0.00087118,0.01825245,0.57000638,0.87950736,0.00099867,0.38969201
-0.17708854,1.07804383,0.00102447,0.01948374,0.62381778,0.95276461,0.00117285,0.42064555
-0.17108554,1.16204228,0.00119687,0.02067401,0.67964057,1.02696792,0.00136812,0.45170257
-0.16508254,1.24652387,0.00138921,0.02180918,0.73723571,1.10159504,0.00158520,0.48261567
-0.15907954,1.33089497,0.00160205,0.02287621,0.79634294,1.17612057,0.00182445,0.51314236
-0.15307654,1.41457123,0.00183562,0.02386357,0.85668336,1.25002651,0.00208584,0.54305093
-0.14707354,1.49698886,0.00208981,0.02476158,0.91796189,1.32281189,0.00236889,0.57212584
-0.14107054,1.57761426,0.00236408,0.02556280,0.97986919,1.39400087,0.00267265,0.60017231
-0.13506753,1.65595191,0.00265743,0.02626225,1.04208342,1.46314929,0.00299560,0.62702002
-0.12906453,1.73154997,0.00296841,0.02685765,1.10427142,1.52984911,0.00333571,0.65252576
-0.12306153,1.80400374,0.00329506,0.02734951,1.16608973,1.59373091,0.00369038,0.67657495
-0.11705853,1.87295694,0.00363494,0.02774116,1.22718535,1.65446442,0.00405648,0.69908212
-0.11105553,1.93810097,0.00398512,0.02803873,1.28719663,1.71175724,0.00443040,0.71999035
-0.10505253,1.99917260,0.00434221,0.02825100,1.34575417,1.76535215,0.00480804,0.73926992
-0.09904952,2.05595034,0.00470242,0.02838924,1.40248230,1.81502325,0.00518496,0.75691620
-0.09304652,2.10825015,0.00506161,0.02846700,1.45700108,1.86057155,0.00555639,0.77294723
-0.08704352,2.15592091,0.00541536,0.02849981,1.50892912,1.90182031,0.00591742,0.78740101
-0.08104052,2.19884006,0.00575906,0.02850498,1.55788730,1.93861076,0.00626301,0.80033287
-0.07503752,2.23691005,0.00608803,0.02850126,1.60350352,1.97079845,0.00658820,0.81181302
-0.06903452,2.27005578,0.00639756,0.02850862,1.64541840,1.99825067,0.00688818,0.82192464
-0.06303152,2.29822330,0.00668309,0.02854795,1.68329195,2.02084522,0.00715843,0.83076231
-0.05702851,2.32137996,0.00694027,0.02864086,1.71681092,2.03847057,0.00739485,0.83843113
-0.05102551,2.33951587,0.00716511,0.02880947,1.74569676,2.05102748,0.00759384,0.84504637
-0.04502251,2.35264664,0.00735402,0.02907615,1.76971372,2.05843202,0.00775242,0.85073346
-0.03901951,2.36081704,0.00750396,0.02946340,1.78867688,2.06061975,0.00786826,0.85562847
-0.03301651,2.36410518,0.00761250,0.02999362,1.80245959,2.05755080,0.00793983,0.85987852
-0.02701351,2.36262699,0.00767786,0.03068885,1.81100006,2.04921548,0.00796632,0.86364218
-0.02101051,2.35654025,0.00769897,0.03157059,1.81430653,2.03564012,0.00794776,0.86708943
-0.01500750,2.34604788,0.00767552,0.03265949,1.81246088,2.01689259,0.00788493,0.87040107
-0.00900450,2.33140003,0.00760795,0.03397496,1.80562012,1.99308729,0.00777939,0.87376719
-0.00300150,2.31289455,0.00749740,0.03553484,1.79401580,1.96438907,0.00763340,0.87738475
0.00300150,2.29087559,0.00734576,0.03735488,1.77795088,1.93101595,0.00744987,0.88145393
0.00900450,2.26573008,0.00715555,0.03944826,1.75779441,1.89324025,0.00723228,0.88617340
0.01500750,2.23788214,0.00692987,0.04182495,1.73397370,1.85138808,0.00698458,0.89173440
0.02101051,2.20778544,0.00667234,0.04449120,1.70696444,1.80583710,0.00671114,0.89831390
0.02701351,2.17591365,0.00638699,0.04744886,1.67727899,1.75701247,0.00641656,0.90606700
0.03301651,2.14274943,0.00607816,0.05069478,1.64545320,1.70538122,0.00610566,0.91511891
0.03901951,2.10877230,0.00575039,0.05422032,1.61203224,1.65144511,0.00578334,0.92555685
0.04502251,2.07444585,0.00540835,0.05801087,1.57755609,1.59573226,0.00545447,0.93742241
0.05102551,2.04020510,0.00505665,0.06204549,1.54254516,1.53878776,0.00512382,0.95070471
0.05702851,2.00644423,0.00469985,0.06629679,1.50748668,1.48116368,0.00479599,0.96533490
0.06303152,1.97350565,0.00434227,0.07073092,1.47282240,1.42340875,0.00447531,0.98118249
0.06903452,1.94167074,0.00398796,0.07530779,1.43893825,1.36605807,0.00416579,0.99805380
0.07503752,1.91115273,0.00364062,0.07998158,1.40615625,1.30962322,0.00387106,1.01569287
0.08104052,1.88209233,0.00330354,0.08470139,1.37472906,1.25458300,0.00359436,1.03378510
0.08704352,1.85455608,0.00297957,0.08941222,1.34483752,1.20137523,0.00333844,1.05196357
0.09304652,1.82853776,0.00267109,0.09405607,1.31659101,1.15038969,0.00310562,1.06981809
0.09904952,1.80396278,0.00237997,0.09857328,1.29003085,1.10196246,0.00289770,1.08690668
0.10505253,1.78069532,0.00210763,0.10290401,1.26513623,1.05637186,0.00271601,1.10276917
0.11105553,1.75854792,0.00185501,0.10698980,1.24183269,1.01383584,0.00256135,1.11694237
0.11705853,1.73729315,0.00162264,0.11077509,1.22000223,0.97451105,0.00243405,1.12897631
0.12306153,1.71667668,0.00141063,0.11420883,1.19949495,0.93849341,0.00233397,1.13845078
0.12906453,1.69643116,0.00121874,0.11724592,1.18014124,0.90582006,0.00226048,1.14499144
0.13506753,1.67629021,0.00104643,0.11984845,1.16176408,0.87647257,0.00221253,1.14828484
0.14107054,1.65600192,0.00089291,0.12198682,1.14419071,0.85038117,0.00218864,1.14809153
0.14707354,1.63534098,0.00075717,0.12364049,1.12726302,0.82742976,0.00218697,1.14425670
0.15307654,1.61411912,0.00063808,0.12479855,1.11084626,0.80746155,0.00220530,1.13671774
0.15907954,1.59219309,0.00053436,0.12545986,1.09483552,0.79028491,0.00224114,1.12550837
0.16508254,1.56947008,0.00044471,0.12563295,1.07915971,0.77567935,0.00229174,1.11075910
0.17108554,1.54591009,0.00036780,0.12533557,1.06378292,0.76340136,0.00235414,1.09269383
0.17708854,1.52152540,0.00030229,0.12459394,1.04870314,0.75318991,0.00242527,1.07162289
0.18309155,1.49637714,0.00024691,0.12344178,1.03394846,0.74477152,0.00250193,1.04793259
0.18909455,1.47056924,0.00020042,0.12191913,1.01957108,0.73786484,0.00258096,1.02207186
0.19509755,1.44424010,0.00016167,0.12007095,1.00563959,0.73218456,0.00265924,0.99453645
0.20110055,1.41755257,0.00012960,0.11794575,0.99222988,0.72744491,0.00273375,0.96585149
0.20710355,1.39068276,0.00010326,0.11559403,0.97941553,0.72336258,0.00280171,0.93655293
0.21310655,1.36380834,0.00008176,0.11306685,0.96725799,0.71965932,0.00286056,0.90716893
0.21910955,1.33709703,0.00006434,0.11041438,0.95579739,0.71606423,0.00290808,0.87820169
0.22511256,1.31069583,0.00005032,0.10768465,0.94504451,0.71231591,0.00294241,0.85011066
0.23111556,1.28472167,0.00003912,0.10492235,0.93497435,0.70816466,0.00296213,0.82329769
0.23711856,1.25925382,0.00003023,0.10216786,0.92552175,0.70337470,0.00296623,0.79809467
0.24312156,1.23432865,0.00002322,0.09945647,0.91657932,0.69772661,0.00295423,0.77475414
0.24912456,1.20993679,0.00001773,0.09681780,0.90799791,0.69102000,0.00292608,0.75344317
0.25512756,1.18602294,0.00001345,0.09427538,0.89958947,0.68307630,0.00288224,0.73424063
0.26113057,1.16248824,0.00001015,0.09184658,0.89113227,0.67374182,0.00282363,0.71713783
0.26713357,1.13919499,0.00000762,0.08954256,0.88237821,0.66289073,0.00275161,0.70204251
0.27313657,1.11597358,0.00000568,0.08736855,0.87306182,0.65042804,0.00266794,0.68878577
0.27913957,1.09263110,0.00000421,0.08532426,0.86291041,0.63629224,0.00257472,0.67713166
0.28514257,1.06896115,0.00000311,0.08340443,0.85165499,0.62045747,0.00247433,0.66678898
0.29114557,1.04475449,0.00000228,0.08159951,0.83904129,0.60293511,0.00236940,0.65742465
0.29714857,1.01980977,0.00000167,0.07989649,0.82484040,0.58377448,0.00226269,0.64867815
0.30315158,0.99394395,0.00000121,0.07827977,0.80885841,0.56306251,0.00215706,0.64017647
0.30915458,0.96700182,0.00000087,0.07673205,0.79094474,0.54092250,0.00205536,0.63154880
0.31515758,0.93886423,0.00000063,0.07523527,0.77099870,0.51751156,0.00196040,0.62244063
0.32116058,0.90945460,0.00000045,0.07377153,0.74897399,0.49301708,0.00187483,0.61252658
0.32716358,0.87874344,0.00000032,0.07232389,0.72488102,0.46765211,0.00180112,0.60152154
0.33316658,0.84675077,0.00000023,0.07087713,0.69878706,0.44164983,0.00174147,0.58918986
0.33916958,0.81354630,0.00000016,0.06941836,0.67081411,0.41525736,0.00169776,0.57535217
0.34517259,0.77924751,0.00000011,0.06793745,0.64113486,0.38872906,0.00167152,0.55988985
0.35117559,0.74401559,0.00000008,0.06642737,0.60996684,0.36231960,0.00166387,0.54274696
0.35717859,0.70804981,0.00000006,0.06488424,0.57756515,0.33627713,0.00167547,0.52392969
0.36318159,0.67158027,0.00000004,0.06330729,0.54421412,0.31083675,0.00170656,0.50350364
0.36918459,0.63485964,0.00000003,0.06169861,0.51021833,0.28621458,0.00175686,0.48158894
0.37518759,0.59815427,0.00000002,0.06006271,0.47589328,0.26260264,0.00182564,0.45835367
0.38119060,0.56173500,0.00000001,0.05840605,0.44155627,0.24016468,0.00191166,0.43400591
0.38719360,0.52586815,0.00000001,0.05673640,0.40751764,0.21903316,0.00201325,0.40878484
0.39319660,0.49080706,0.00000001,0.05506215,0.37407290,0.19930742,0.00212829,0.38295122
0.39919960,0.45678459,0.00000000,0.05339169,0.34149572,0.18105303,0.00225428,0.35677777
0.40520260,0.42400673,0.00000000,0.05173275,0.31003228,0.16430229,0.00238837,0.33053988
0.41120560,0.39264762,0.00000000,0.05009186,0.27989680,0.14905585,0.00252744,0.30450675
0.41720860,0.36284611,0.00000000,0.04847391,0.25126851,0.13528523,0.00266816,0.27893364
0.42321161,0.33470393,0.00000000,0.04688184,0.22428993,0.12293614,0.00280710,0.25405509
0.42921461,0.30828535,0.00000000,0.04531650,0.19906643,0.11193239,0.00294077,0.23007960
0.43521761,0.28361831,0.00000000,0.04377667,0.17566702,0.10218019,0.00306576,0.20718560
0.44122061,0.26069690,0.00000000,0.04225924,0.15412606,0.09357266,0.00317881,0.18551892
0.44722361,0.23948488,0.00000000,0.04075946,0.13444586,0.08599433,0.00327691,0.16519158
0.45322661,0.21992000,0.00000000,0.03927140,0.11660001,0.07932549,0.00335739,0.14628197
0.45922961,0.20191897,0.00000000,0.03778845,0.10053705,0.07344623,0.00341798,0.12883603
0.46523262,0.18538266,0.00000000,0.03630384,0.08618450,0.06824002,0.00345687,0.11286952
0.47123562,0.17020135,0.00000000,0.03481117,0.07345299,0.06359675,0.00347282,0.09837096
0.47723862,0.15625974,0.00000000,0.03330496,0.06224031,0.05941522,0.00346510,0.08530513
0.48324162,0.14344161,0.00000000,0.03178108,0.05243532,0.05560494,0.00343358,0.07361693
0.48924462,0.13163382,0.00000000,0.03023709,0.04392153,0.05208735,0.00337867,0.06323535
0.49524762,0.12072959,0.00000000,0.02867254,0.03658035,0.04879644,0.00330135,0.05407743
0.50125063,0.11063113,0.00000000,0.02708902,0.03029387,0.04567880,0.00320307,0.04605198
0.50725363,0.10125131,0.00000000,0.02549023,0.02494726,0.04269320,0.00308571,0.03906304
0.51325663,0.09251467,0.00000000,0.02388183,0.02043064,0.03980977,0.00295155,0.03301297
0.51925963,0.08435770,0.00000000,0.02227118,0.01664057,0.03700885,0.00280313,0.02780501
0.52526263,0.07672844,0.00000000,0.02066707,0.01348105,0.03427961,0.00264318,0.02334543
0.53126563,0.06958564,0.00000000,0.01907933,0.01086421,0.03161856,0.00247455,0.01954522
0.53726863,0.06289748,0.00000000,0.01751838,0.00871059,0.02902799,0.00230012,0.01632126
0.54327164,0.05664008,0.00000000,0.01599483,0.00694924,0.02651442,0.00212268,0.01359715
0.54927464,0.05079587,0.00000000,0.01451901,0.00551747,0.02408716,0.00194489,0.01130365
0.55527764,0.04535186,0.00000000,0.01310065,0.00436051,0.02175699,0.00176923,0.00937875
0.56128064,0.04029814,0.00000000,0.01174845,0.00343098,0.01953500,0.00159789,0.00776764
0.56728364,0.03562635,0.00000000,0.01046991,0.00268832,0.01743166,0.00143280,0.00642229
0.57328664,0.03132855,0.00000000,0.00927102,0.00209811,0.01545608,0.00127554,0.00530110
0.57928964,0.02739616,0.00000000,0.00815624,0.00163146,0.01361546,0.00112740,0.00436826
0.58529265,0.02381930,0.00000000,0.00712837,0.00126426,0.01191476,0.00098931,0.00359325
0.59129565,0.02058628,0.00000000,0.00618861,0.00097663,0.01035655,0.00086190,0.00295018
0.59729865,0.01768340,0.00000000,0.00533665,0.00075226,0.00894100,0.00074551,0.00241722
0.60330165,0.01509491,0.00000000,0.00457078,0.00057794,0.00766600,0.00064021,0.00197605
0.60930465,0.01280319,0.00000000,0.00388807,0.00044296,0.00652737,0.00054584,0.00161134
0.61530765,0.01078900,0.00000000,0.00328459,0.00033878,0.00551917,0.00046203,0.00131027
0.62131066,0.00903189,0.00000000,0.00275558,0.00025861,0.00463405,0.00038829,0.00106217
0.62731366,0.00751060,0.00000000,0.00229570,0.00019706,0.00386352,0.00032397,0.00085812
0.63331666,0.00620353,0.00000000,0.00189921,0.00014991,0.00319839,0.00026837,0.00069072
0.63931966,0.00508913,0.00000000,0.00156019,0.00011386,0.00262902,0.00022071,0.00055375
0.64532266,0.00414634,0.00000000,0.00127267,0.00008634,0.00214568,0.00018021,0.00044204
0.65132566,0.00335494,0.00000000,0.00103081,0.00006536,0.00173876,0.00014609,0.00035125
0.65732866,0.00269578,0.00000000,0.00082902,0.00004940,0.00139897,0.00011757,0.00027776
0.66333167,0.00215104,0.00000000,0.00066200,0.00003726,0.00111755,0.00009395,0.00021853
0.66933467,0.00170438,0.00000000,0.00052488,0.00002805,0.00088637,0.00007453,0.00017102
0.67533767,0.00134099,0.00000000,0.00041321,0.00002106,0.00069799,0.00005870,0.00013310
0.68134067,0.00104764,0.00000000,0.00032297,0.00001578,0.00054572,0.00004590,0.00010299
0.68734367,0.00081269,0.00000000,0.00025065,0.00001178,0.00042361,0.00003563,0.00007923
0.69334667,0.00062597,0.00000000,0.00019313,0.00000877,0.00032647,0.00002747,0.00006058
0.69934967,0.00047873,0.00000000,0.00014775,0.00000651,0.00024980,0.00002102,0.00004604
0.70535268,0.00036352,0.00000000,0.00011222,0.00000481,0.00018977,0.00001597,0.00003476
0.71135568,0.00027408,0.00000000,0.00008463,0.00000354,0.00014313,0.00001204,0.00002608
0.71735868,0.00020517,0.00000000,0.00006337,0.00000260,0.00010718,0.00000902,0.00001944
0.72336168,0.00015249,0.00000000,0.00004710,0.00000189,0.00007968,0.00000671,0.00001440
0.72936468,0.00011253,0.00000000,0.00003477,0.00000137,0.00005882,0.00000495,0.00001059
0.73536768,0.00008245,0.00000000,0.00002547,0.00000099,0.00004310,0.00000363,0.00000774
0.74137069,0.00005997,0.00000000,0.00001853,0.00000071,0.00003136,0.00000264,0.00000561
0.74737369,0.00004332,0.00000000,0.00001339,0.00000051,0.00002265,0.00000191,0.00000405
0.75337669,0.00003107,0.00000000,0.00000960,0.00000037,0.00001625,0.00000137,0.00000290
0.75937969,0.00002212,0.00000000,0.00000684,0.00000026,0.00001158,0.00000097,0.00000206
0.76538269,0.00001565,0.00000000,0.00000483,0.00000019,0.00000819,0.00000069,0.00000146
0.77138569,0.00001100,0.00000000,0.00000339,0.00000014,0.00000577,0.00000048,0.00000103
0.77738869,0.00000769,0.00000000,0.00000236,0.00000012,0.00000404,0.00000034,0.00000072
0.78339170,0.00000537,0.00000000,0.00000164,0.00000011,0.00000284,0.00000023,0.00000051
0.78939470,0.00000377,0.00000000,0.00000113,0.00000013,0.00000202,0.00000016,0.00000037
0.79539770,0.00000270,0.00000000,0.00000077,0.00000017,0.00000149,0.00000011,0.00000029
0.80140070,0.00000203,0.00000000,0.00000053,0.00000024,0.00000118,0.00000008,0.00000025
0.80740370,0.00000169,0.00000000,0.00000037,0.00000036,0.00000108,0.00000005,0.00000025
0.81340670,0.00000163,0.00000000,0.00000027,0.00000055,0.00000116,0.00000004,0.00000030
0.81940970,0.00000187,0.00000000,0.00000021,0.00000086,0.00000145,0.00000003,0.00000040
0.82541271,0.00000245,0.00000001,0.00000019,0.00000132,0.00000201,0.00000002,0.00000058
