energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
2.44622311,1.64698946,-2.00094793,0.02406393,-0.02770857,0.53381030,-0.55296475,1.18804395,-1.61121034,0.01948807,-0.02231196,0.40477926,-0.59615188,0.25623878,-0.35190875,0.70328202,-0.85741980,0.00000000,-0.00000000
2.45222611,1.62485851,-1.96492326,0.02335608,-0.02662436,0.53778364,-0.55489322,1.15189112,-1.57629141,0.01898073,-0.02191768,0.39503943,-0.56774199,0.25533960,-0.34215245,0.68581191,-0.84591397,0.00000000,-0.00000000
2.45822911,1.60131378,-1.92818615,0.02267078,-0.02551152,0.54082656,-0.55656935,1.11343896,-1.53897406,0.01843865,-0.02149796,0.38684132,-0.53994118,0.25470498,-0.33272947,0.66697520,-0.83247712,0.00000000,-0.00000000
2.46423212,1.57629692,-1.89049802,0.02202347,-0.02437562,0.54281923,-0.55779181,1.07287978,-1.49923926,0.01786372,-0.02105068,0.38018166,-0.51291669,0.25429643,-0.32361731,0.64685728,-0.81714002,0.00000000,-0.00000000
2.47023512,1.54984490,-1.85160294,0.02142969,-0.02322353,0.54368128,-0.55835307,1.03048961,-1.45708013,0.01725877,-0.02057391,0.37506772,-0.48680722,0.25409041,-0.31478312,0.62557099,-0.79994371,0.00000000,-0.00000000
2.47623812,1.52208897,-1.81124870,0.02090475,-0.02206347,0.54337448,-0.55804849,0.98661991,-1.41251292,0.01662748,-0.02006609,0.37151645,-0.46172645,0.25407844,-0.30618773,0.60325567,-0.78094154,0.00000000,-0.00000000
2.48224112,1.49324895,-1.76920804,0.02046321,-0.02090487,0.54190342,-0.55668566,0.94168645,-1.36558754,0.01597431,-0.01952616,0.36955210,-0.43776754,0.25426628,-0.29779002,0.58007499,-0.76020124,0.00000000,-0.00000000
2.48824412,1.46362326,-1.72529903,0.02011846,-0.01975828,0.53931428,-0.55409364,0.89615593,-1.31639671,0.01530432,-0.01895374,0.36920244,-0.41500805,0.25467206,-0.28955142,0.55621393,-0.73780706,0.00000000,-0.00000000
2.49424712,1.43357504,-1.67940368,0.01988235,-0.01863514,0.53569168,-0.55013170,0.85053106,-1.26508348,0.01462307,-0.01834919,0.37049387,-0.39351524,0.25532367,-0.28144012,0.53187494,-0.71386164,0.00000000,-0.00000000
2.50025013,1.40351526,-1.63148388,0.01976475,-0.01754765,0.53115386,-0.54469701,0.80533462,-1.21184639,0.01393643,-0.01771371,0.37344566,-0.37335114,0.25625542,-0.27343508,0.50727329,-0.68848755,0.00000000,-0.00000000
2.50625313,1.37388333,-1.58159382,0.01977319,-0.01650851,0.52584624,-0.53773111,0.76109337,-1.15694221,0.01325041,-0.01704938,0.37806370,-0.35457734,0.25750413,-0.26552938,0.48263201,-0.66182833,0.00000000,-0.00000000
2.51225613,1.34512640,-1.52988850,0.01991259,-0.01553073,0.51993383,-0.52922459,0.71832223,-1.10068591,0.01257101,-0.01635916,0.38433412,-0.33725897,0.25910496,-0.25773281,0.45817633,-0.63404884,0.00000000,-0.00000000
2.51825913,1.31767807,-1.47662759,0.02018492,-0.01462742,0.51359285,-0.51921995,0.67750946,-1.04344794,0.01190408,-0.01564685,0.39221712,-0.32146789,0.26108716,-0.25007362,0.43412811,-0.60533478,0.00000000,-0.00000000
2.52426213,1.29193759,-1.42217473,0.02058903,-0.01381151,0.50700182,-0.50781240,0.63910314,-0.98564891,0.01125513,-0.01491706,0.40164154,-0.30728464,0.26346991,-0.24259927,0.41070017,-0.57589143,0.00000000,-0.00000000
2.53026513,1.26825057,-1.36699196,0.02112051,-0.01309565,0.50033275,-0.49514840,0.60349946,-0.92775198,0.01062924,-0.01417506,0.41250034,-0.29479917,0.26625861,-0.23537608,0.38809103,-0.54594150,0.00000000,-0.00000000
2.53626813,1.24689190,-1.31162971,0.02177161,-0.01249187,0.49374276,-0.48142221,0.57103300,-0.87025315,0.01003097,-0.01342670,0.42464743,-0.28411026,0.26944178,-0.22848793,0.36647997,-0.51572211,0.00000000,-0.00000000
2.54227114,1.22805191,-1.25671244,0.02253129,-0.01201151,0.48736653,-0.46687033,0.54196926,-0.81367014,0.00946421,-0.01267828,0.43789615,-0.27532356,0.27298866,-0.22203377,0.34602282,-0.48548095,0.00000000,-0.00000000
2.54827414,1.21182617,-1.20292069,0.02338528,-0.01166487,0.48131008,-0.45176416,0.51649946,-0.75853013,0.00893221,-0.01193634,0.45201953,-0.26854831,0.27684792,-0.21612433,0.32684846,-0.45547183,0.00000000,-0.00000000
2.55427714,1.19820955,-1.15097006,0.02431635,-0.01146113,0.47564598,-0.43640117,0.49473765,-0.70535697,0.00843747,-0.01120755,0.46675243,-0.26389291,0.28094725,-0.21087793,0.30905629,-0.42594968,0.00000000,-0.00000000
2.56028014,1.18709482,-1.10158805,0.02530458,-0.01140802,0.47041036,-0.42109486,0.47672006,-0.65465831,0.00798177,-0.01049851,0.48179569,-0.26145945,0.28519423,-0.20641564,0.29271468,-0.39716520,0.00000000,-0.00000000
2.56628314,1.17827572,-1.05548949,0.02632778,-0.01151166,0.46560188,-0.40616393,0.46240658,-0.60691318,0.00756616,-0.00981557,0.49682208,-0.26133743,0.28947821,-0.20285596,0.27786044,-0.36935935,0.00000000,-0.00000000
2.57228614,1.17145442,-1.01335157,0.02736195,-0.01177629,0.46118249,-0.39192113,0.45168410,-0.56256026,0.00719100,-0.00916472,0.51148402,-0.26359705,0.29367325,-0.20030926,0.26449935,-0.34275795,0.00000000,-0.00000000
2.57828914,1.16625306,-0.97578946,0.02838189,-0.01220402,0.45708012,-0.37866220,0.44437162,-0.52198745,0.00685600,-0.00855138,0.52542261,-0.26828222,0.29764198,-0.19887218,0.25260773,-0.31756654,0.00000000,-0.00000000
2.58429215,1.16222869,-0.94333330,0.02936182,-0.01279466,0.45319299,-0.36665530,0.44022678,-0.48552264,0.00656030,-0.00798030,0.53827789,-0.27540374,0.30124027,-0.19862223,0.24213484,-0.29396565,0.00000000,-0.00000000
2.59029515,1.15889091,-0.91640751,0.03027601,-0.01354540,0.44939536,-0.35613139,0.43895362,-0.45342627,0.00630250,-0.00745544,0.54969961,-0.28493301,0.30432236,-0.19961283,0.23300617,-0.27210674,0.00000000,-0.00000000
2.59629815,1.15572155,-0.89531323,0.03109953,-0.01445070,0.44554434,-0.34727591,0.44021122,-0.42588539,0.00608077,-0.00697991,0.55935829,-0.29679655,0.30674637,-0.20186906,0.22512734,-0.25210897,0.00000000,-0.00000000
2.60230115,1.15219514,-0.88021447,0.03180894,-0.01550207,0.44148742,-0.34022202,0.44362305,-0.40300965,0.00589292,-0.00655583,0.56695596,-0.31087170,0.30837971,-0.20538424,0.21838842,-0.23405674,0.00000000,-0.00000000
2.60830415,1.14779953,-0.87112854,0.03238291,-0.01668802,0.43707031,-0.33504574,0.44878671,-0.38482889,0.00573648,-0.00618438,0.57223613,-0.32698384,0.30910446,-0.21011753,0.21266861,-0.21799830,0.00000000,-0.00000000
2.61430715,1.14205549,-0.86792126,0.03280291,-0.01799396,0.43214469,-0.33176314,0.45528380,-0.37129253,0.00560875,-0.00586573,0.57499254,-0.34490533,0.30882205,-0.21599279,0.20784091,-0.20394528,0.00000000,-0.00000000
2.62031016,1.13453466,-0.87030698,0.03305367,-0.01940228,0.42657549,-0.33032958,0.46268967,-0.36227066,0.00550695,-0.00559907,0.57507624,-0.36435642,0.30745734,-0.22289863,0.20377670,-0.19187326,0.00000000,-0.00000000
2.62631316,1.12487475,-0.87785369,0.03312368,-0.02089247,0.42024729,-0.33064114,0.47058298,-0.35755663,0.00542818,-0.00538268,0.57240075,-0.38500811,0.30496181,-0.23068987,0.20035003,-0.18172331,0.00000000,-0.00000000
2.63231616,1.11279174,-0.88999295,0.03300546,-0.02244134,0.41306969,-0.33253810,0.47855456,-0.35687121,0.00536958,-0.00521392,0.56694495,-0.40648725,0.30131553,-0.23919024,0.19744138,-0.17340436,0.00000000,-0.00000000
2.63831916,1.09808840,-0.90603446,0.03269580,-0.02402339,0.40498126,-0.33581042,0.48621580,-0.35986820,0.00532830,-0.00508940,0.55875370,-0.42838350,0.29652819,-0.24819640,0.19494086,-0.16679650,0.00000000,-0.00000000
2.64432216,1.08065893,-0.92518479,0.03219578,-0.02561122,0.39595204,-0.34020483,0.49320602,-0.36614135,0.00530159,-0.00500503,0.54793601,-0.45025826,0.29063874,-0.25748307,0.19275067,-0.16175487,0.00000000,-0.00000000
2.65032516,1.06048970,-0.94656970,0.03151068,-0.02717606,0.38598456,-0.34543345,0.49919902,-0.37523259,0.00528682,-0.00495614,0.53466096,-0.47165514,0.28371403,-0.26680914,0.19078681,-0.15811422,0.00000000,-0.00000000
2.65632816,1.03765617,-0.96925926,0.03064976,-0.02868842,0.37511326,-0.35118356,0.50390844,-0.38664136,0.00528149,-0.00493763,0.51915158,-0.49211176,0.27584624,-0.27592460,0.18897998,-0.15569382,0.00000000,-0.00000000
2.66233117,1.01231642,-0.99229505,0.02962593,-0.03011876,0.36340258,-0.35712804,0.50709206,-0.39983499,0.00528326,-0.00494413,0.50167682,-0.51117228,0.26714945,-0.28457793,0.18727571,-0.15430274,0.00000000,-0.00000000
2.66833417,0.98470159,-1.01471837,0.02845527,-0.03143823,0.35094379,-0.36293625,0.50855489,-0.41425995,0.00528996,-0.00497007,0.48254218,-0.52840047,0.25775544,-0.29252377,0.18563379,-0.15374519,0.00000000,-0.00000000
2.67433717,0.95510392,-1.03559860,0.02715650,-0.03261945,0.33785079,-0.36828493,0.50815098,-0.42935377,0.00529960,-0.00500992,0.46207934,-0.54339252,0.24780887,-0.29953052,0.18402710,-0.15382586,0.00000000,-0.00000000
2.68034017,0.92386314,-1.05406056,0.02575035,-0.03363719,0.32425522,-0.37286854,0.50578412,-0.44455738,0.00531033,-0.00505825,0.44063522,-0.55578921,0.23746220,-0.30538765,0.18243985,-0.15435516,0.00000000,-0.00000000
2.68634317,0.89135180,-1.06931014,0.02425892,-0.03446919,0.31030100,-0.37640896,0.50140732,-0.45932755,0.00532051,-0.00510993,0.41856101,-0.56528700,0.22687051,-0.30991230,0.18086558,-0.15515395,0.00000000,-0.00000000
2.69234617,0.85796036,-1.08065701,0.02270503,-0.03509671,0.29613886,-0.37866397,0.49502115,-0.47314924,0.00532866,-0.00516021,0.39620162,-0.57164734,0.21618650,-0.31295503,0.17930487,-0.15605802,0.00000000,-0.00000000
2.69834917,0.82408277,-1.08753374,0.02111153,-0.03550511,0.28192082,-0.37943427,0.48667113,-0.48554733,0.00533343,-0.00520485,0.37388594,-0.57470403,0.20555580,-0.31440437,0.17776308,-0.15692183,0.00000000,-0.00000000
2.70435218,0.79010319,-1.08951064,0.01950075,-0.03568429,0.26779515,-0.37856895,0.47644423,-0.49609749,0.00533367,-0.00524022,0.35191840,-0.57436816,0.19511292,-0.31419014,0.17624814,-0.15762155,0.00000000,-0.00000000
2.71035518,0.75638432,-1.08630580,0.01789388,-0.03562896,0.25390192,-0.37596904,0.46446450,-0.50443576,0.00532837,-0.00526334,0.33057196,-0.57063047,0.18497791,-0.31228525,0.17476865,-0.15805742,0.00000000,-0.00000000
2.71635818,0.72325793,-1.07778990,0.01631055,-0.03533880,0.24036920,-0.37158911,0.45088830,-0.51026645,0.00531666,-0.00527197,0.31008288,-0.56356094,0.17525382,-0.30870598,0.17333230,-0.15815511,0.00000000,-0.00000000
2.72236118,0.69101775,-1.06398584,0.01476839,-0.03481840,0.22731033,-0.36543707,0.43589892,-0.51336819,0.00529786,-0.00526459,0.29064737,-0.55330581,0.16602514,-0.30351078,0.17194486,-0.15786624,0.00000000,-0.00000000
2.72836418,0.65991501,-1.04506317,0.01328277,-0.03407708,0.21482202,-0.35757198,0.41970105,-0.51359768,0.00527143,-0.00524047,0.27242006,-0.54008190,0.15735711,-0.29679758,0.17060956,-0.15716804,0.00000000,-0.00000000
2.73436718,0.63015653,-1.02132763,0.01186662,-0.03312859,0.20298343,-0.34810023,0.40251519,-0.51089111,0.00523699,-0.00519954,0.25551438,-0.52416870,0.14929596,-0.28869983,0.16932714,-0.15606204,0.00000000,-0.00000000
2.74037019,0.60190531,-0.99320635,0.01053026,-0.03199060,0.19185626,-0.33717011,0.38457211,-0.50526317,0.00519437,-0.00514245,0.24000447,-0.50589853,0.14186995,-0.27938129,0.16809633,-0.15457203,0.00000000,-0.00000000
2.74637319,0.57528332,-0.96122940,0.00928150,-0.03068410,0.18148554,-0.32496524,0.36610759,-0.49680353,0.00514355,-0.00507044,0.22592869,-0.48564507,0.13509117,-0.26903006,0.16691484,-0.15274120,0.00000000,-0.00000000
2.75237619,0.55037611,-0.92600844,0.00812562,-0.02923275,0.17190124,-0.31169701,0.34735758,-0.48567113,0.00508474,-0.00498524,0.21329412,-0.46381100,0.12895784,-0.25785180,0.16578076,-0.15062878,0.00000000,-0.00000000
2.75837919,0.52723889,-0.88821345,0.00706557,-0.02766213,0.16312035,-0.29759641,0.32855380,-0.47208637,0.00501834,-0.00488902,0.20208199,-0.44081500,0.12345711,-0.24606274,0.16469411,-0.14830615,0.00000000,-0.00000000
2.76438219,0.50590344,-0.84854855,0.00610217,-0.02599898,0.15514929,-0.28290565,0.30991997,-0.45632159,0.00494498,-0.00478423,0.19225352,-0.41707884,0.11856793,-0.23388256,0.16365857,-0.14585272,0.00000000,-0.00000000
2.77038519,0.48638530,-0.80772788,0.00523434,-0.02427039,0.14798658,-0.26786987,0.29166868,-0.43869026,0.00486553,-0.00467351,0.18375586,-0.39301508,0.11426412,-0.22152749,0.16268317,-0.14335164,0.00000000,-0.00000000
2.77638819,0.46869091,-0.76645251,0.00445941,-0.02250311,0.14162534,-0.25272929,0.27399887,-0.41953528,0.00478106,-0.00455953,0.17652785,-0.36901565,0.11051719,-0.20920392,0.16178371,-0.14088573,0.00000000,-0.00000000
2.78239120,0.45282395,-0.72538929,0.00377335,-0.02072284,0.13605566,-0.23771206,0.25709399,-0.39921698,0.00469287,-0.00444492,0.17050520,-0.34544199,0.10729888,-0.19710281,0.16098388,-0.13853357,0.00000000,-0.00000000
2.78839420,0.43879056,-0.68515249,0.00317111,-0.01895366,0.13126662,-0.22302814,0.24112074,-0.37810134,0.00460246,-0.00433213,0.16562485,-0.32261688,0.10458331,-0.18539494,0.16031583,-0.13636611,0.00000000,-0.00000000
2.79439720,0.42660319,-0.64628864,0.00264690,-0.01721750,0.12724773,-0.20886432,0.22622840,-0.35654873,0.00451151,-0.00422337,0.16182840,-0.30081830,0.10234849,-0.17422728,0.15982026,-0.13444388,0.00000000,-0.00000000
2.80040020,0.41628265,-0.60926536,0.00219443,-0.01553376,0.12398991,-0.19538056,0.21254866,-0.33490386,0.00442184,-0.00412051,0.15906435,-0.28027535,0.10057733,-0.16372060,0.15954571,-0.13281496,0.00000000,-0.00000000
2.80640320,0.40785838,-0.57446408,0.00180716,-0.01391902,0.12148577,-0.18270767,0.20019584,-0.31348711,0.00433536,-0.00402503,0.15728920,-0.26116643,0.09925793,-0.15396814,0.15954732,-0.13151370,0.00000000,-0.00000000
2.81240620,0.40136697,-0.54217701,0.00147853,-0.01238694,0.11972931,-0.17094642,0.18926751,-0.29258769,0.00425402,-0.00393800,0.15646736,-0.24361942,0.09838330,-0.14503565,0.15988487,-0.13056040,0.00000000,-0.00000000
2.81840920,0.39684903,-0.51260804,0.00120209,-0.01094812,0.11871508,-0.16016795,0.17984539,-0.27245855,0.00417977,-0.00386007,0.15657004,-0.22771384,0.09795044,-0.13696235,0.16062031,-0.12996178,0.00000000,-0.00000000
2.82441221,0.39434461,-0.48587734,0.00097172,-0.00961023,0.11843681,-0.15041528,0.17199652,-0.25331349,0.00411442,-0.00379151,0.15757321,-0.21348471,0.09795904,-0.12976307,0.16181477,-0.12971228,0.00000000,-0.00000000
2.83041521,0.39388775,-0.46202918,0.00078168,-0.00837812,0.11888573,-0.14170596,0.16577460,-0.23532610,0.00405966,-0.00373220,0.15945485,-0.20092775,0.09840973,-0.12343106,0.16352540,-0.12979609,0.00000000,-0.00000000
2.83641821,0.39550037,-0.44104234,0.00062676,-0.00725405,0.12004869,-0.13403545,0.16122155,-0.21863061,0.00401693,-0.00368172,0.16219177,-0.19000572,0.09930210,-0.11794153,0.16580201,-0.13018978,0.00000000,-0.00000000
2.84242121,0.39918607,-0.42284241,0.00050231,-0.00623797,0.12190615,-0.12738113,0.15836924,-0.20332442,0.00398735,-0.00363944,0.16575632,-0.18065531,0.10063272,-0.11325561,0.16868388,-0.13086526,0.00000000,-0.00000000
2.84842421,0.40492448,-0.40731527,0.00040431,-0.00532782,0.12443044,-0.12170657,0.15724125,-0.18947193,0.00397169,-0.00360454,0.17011308,-0.17279447,0.10239317,-0.10932444,0.17219692,-0.13179312,0.00000000,-0.00000000
2.85442721,0.41266639,-0.39432089,0.00032940,-0.00451989,0.12758413,-0.11696595,0.15785493,-0.17710961,0.00397031,-0.00357616,0.17521604,-0.16632952,0.10456835,-0.10609339,0.17635125,-0.13294581,0.00000000,-0.00000000
2.86043022,0.42233035,-0.38370684,0.00027492,-0.00380916,0.13131901,-0.11310828,0.16022342,-0.16625161,0.00398313,-0.00355344,0.18100636,-0.16116188,0.10713507,-0.10350587,0.18113955,-0.13430078,0.00000000,-0.00000000
2.86643322,0.43380081,-0.37532064,0.00023891,-0.00318964,0.13557545,-0.11008122,0.16435779,-0.15689597,0.00400961,-0.00353561,0.18741093,-0.15719411,0.11006123,-0.10150690,0.18653627,-0.13584316,0.00000000,-0.00000000
2.87243622,0.44692840,-0.36902044,0.00022017,-0.00265475,0.14028256,-0.10783443,0.17026918,-0.14903077,0.00404876,-0.00352207,0.19434185,-0.15433488,0.11330547,-0.10004604,0.19249769,-0.13756790,0.00000000,-0.00000000
2.87843922,0.46153198,-0.36468367,0.00021825,-0.00219754,0.14535886,-0.10632210,0.17797085,-0.14264008,0.00409914,-0.00351242,0.20169699,-0.15250285,0.11681740,-0.09907961,0.19896297,-0.13948121,0.00000000,-0.00000000
2.88444222,0.47740290,-0.36221311,0.00023352,-0.00181108,0.15071378,-0.10550478,0.18748007,-0.13770952,0.00415898,-0.00350650,0.20936156,-0.15162920,0.12053846,-0.09857226,0.20585617,-0.14160122,0.00000000,-0.00000000
2.89044522,0.49431094,-0.36154034,0.00026715,-0.00148863,0.15624960,-0.10535032,0.19881968,-0.13423100,0.00422615,-0.00350440,0.21721053,-0.15165886,0.12440329,-0.09849761,0.21308903,-0.14395778,0.00000000,-0.00000000
2.89644822,0.51201178,-0.36262657,0.00032125,-0.00122387,0.16186408,-0.10583399,0.21201931,-0.13220683,0.00429831,-0.00350647,0.22511205,-0.15255049,0.12834162,-0.09883826,0.22056452,-0.14659145,0.00000000,-0.00000000
2.90245123,0.53025556,-0.36546092,0.00039884,-0.00101115,0.16745336,-0.10693782,0.22711587,-0.13165275,0.00437296,-0.00351326,0.23293130,-0.15427521,0.13228045,-0.09958493,0.22818089,-0.14955163,0.00000000,-0.00000000
2.90845423,0.54879595,-0.37005649,0.00050395,-0.00084556,0.17291513,-0.10864921,0.24415353,-0.13260019,0.00444756,-0.00352551,0.24053490,-0.15681436,0.13614651,-0.10073510,0.23583597,-0.15289412,0.00000000,-0.00000000
2.91445723,0.56739931,-0.37644455,0.00064171,-0.00072314,0.17815186,-0.11095907,0.26318271,-0.13509754,0.00451966,-0.00354407,0.24779535,-0.16015637,0.13986880,-0.10229107,0.24343149,-0.15667807,0.00000000,-0.00000000
2.92046023,0.58585320,-0.38466748,0.00081834,-0.00064096,0.18307382,-0.11385949,0.28425824,-0.13921055,0.00458693,-0.00356982,0.25459534,-0.16429319,0.14338103,-0.10425766,0.25087722,-0.16096263,0.00000000,-0.00000000
2.92646323,0.60397379,-0.39477083,0.00104127,-0.00059724,0.18760189,-0.11734125,0.30743659,-0.14502205,0.00464730,-0.00360362,0.26083170,-0.16921630,0.14662388,-0.10663977,0.25809459,-0.16580340,0.00000000,-0.00000000
2.93246623,0.62161174,-0.40679519,0.00131913,-0.00059142,0.19166977,-0.12139128,0.33277207,-0.15263087,0.00469906,-0.00364623,0.26641865,-0.17491283,0.14954684,-0.10943987,0.26501962,-0.17124903,0.00000000,-0.00000000
2.93846923,0.63865601,-0.42076847,0.00166177,-0.00062423,0.19522563,-0.12599033,0.36031228,-0.16215017,0.00474085,-0.00369821,0.27129025,-0.18136184,0.15210966,-0.11265562,0.27160500,-0.17733805,0.00000000,-0.00000000
2.94447224,0.65503552,-0.43669889,0.00208023,-0.00069778,0.19823310,-0.13111087,0.39009272,-0.17370533,0.00477179,-0.00375990,0.27540185,-0.18853119,0.15428319,-0.11627786,0.27782114,-0.18409619,0.00000000,-0.00000000
2.95047524,0.67071838,-0.45456938,0.00258665,-0.00081559,0.20067141,-0.13671558,0.42213086,-0.18743124,0.00479142,-0.00383134,0.27873044,-0.19637503,0.15604970,-0.12028892,0.28365622,-0.19153433,0.00000000,-0.00000000
2.95647824,0.68570893,-0.47433350,0.00319415,-0.00098263,0.20253487,-0.14275629,0.45642003,-0.20346919,0.00479977,-0.00391225,0.28127406,-0.20483223,0.15740257,-0.12466154,0.28911519,-0.19964715,0.00000000,-0.00000000
2.96248124,0.70004255,-0.49591311,0.00391662,-0.00120536,0.20383162,-0.14917368,0.49292310,-0.22196336,0.00479728,-0.00400201,0.28305005,-0.21382573,0.15834544,-0.12935824,0.29421772,-0.20841266,0.00000000,-0.00000000
2.96848424,0.71377878,-0.51919796,0.00476843,-0.00149172,0.20458174,-0.15589758,0.53156664,-0.24305680,0.00478478,-0.00409968,0.28409258,-0.22326283,0.15889092,-0.13433146,0.29899546,-0.21779248,0.00000000,-0.00000000
2.97448724,0.72699301,-0.54404690,0.00576409,-0.00185108,0.20481499,-0.16284789,0.57223563,-0.26688693,0.00476345,-0.00420402,0.28444934,-0.23303650,0.15905886,-0.13952414,0.30348849,-0.22773292,0.00000000,-0.00000000
2.98049025,0.73976735,-0.57029079,0.00691779,-0.00229417,0.20456811,-0.16993616,0.61476904,-0.29358058,0.00473468,-0.00431351,0.28417781,-0.24302751,0.15887443,-0.14487088,0.30774146,-0.23816670,0.00000000,-0.00000000
2.98649325,0.75218119,-0.59773648,0.00824292,-0.00283299,0.20388211,-0.17706762,0.65895672,-0.32324847,0.00470008,-0.00442644,0.28334134,-0.25310725,0.15836602,-0.15029959,0.31179942,-0.24901524,0.00000000,-0.00000000
2.99249625,0.76430206,-0.62617181,0.00975142,-0.00348056,0.20279947,-0.18414352,0.70453763,-0.35597912,0.00466130,-0.00454095,0.28200512,-0.26314114,0.15756323,-0.15573345,0.31570379,-0.26019125,0.00000000,-0.00000000
2.99849925,0.77617723,-0.65537084,0.01145321,-0.00425072,0.20136160,-0.19106381,0.75119973,-0.39183233,0.00462000,-0.00465512,0.28023245,-0.27299224,0.15649490,-0.16109304,0.31948852,-0.27160151,0.00000000,-0.00000000
3.00450225,0.78782658,-0.68509925,0.01335542,-0.00515779,0.19960666,-0.19772972,0.79858139,-0.43083223,0.00457772,-0.00476704,0.27808145,-0.28252506,0.15518749,-0.16629863,0.32317680,-0.28314962,0.00000000,-0.00000000
3.01050525,0.79923717,-0.71511910,0.01546174,-0.00621613,0.19756779,-0.20404642,0.84627471,-0.47296004,0.00453587,-0.00487486,0.27560238,-0.29160915,0.15366377,-0.17127239,0.32677840,-0.29473847,0.00000000,-0.00000000
3.01650825,0.81035957,-0.74519296,0.01777172,-0.00743970,0.19527191,-0.20992528,0.89383023,-0.51814683,0.00449559,-0.00497690,0.27283568,-0.30012242,0.15194190,-0.17594042,0.33028776,-0.30627238,0.00000000,-0.00000000
3.02251126,0.82110641,-0.77508688,0.02028013,-0.00884149,0.19273906,-0.21528595,0.94076325,-0.56626646,0.00445773,-0.00507165,0.26981083,-0.30795385,0.15003496,-0.18023451,0.33368298,-0.31765869,0.00000000,-0.00000000
3.02851426,0.83135287,-0.80457213,0.02297641,-0.01043283,0.18998232,-0.22005784,0.98656146,-0.61712903,0.00442284,-0.00515783,0.26654599,-0.31500568,0.14795089,-0.18409357,0.33692572,-0.32880874,0.00000000,-0.00000000
3.03451726,0.84093928,-0.83342579,0.02584424,-0.01222281,0.18700830,-0.22418129,1.03069357,-0.67047536,0.00439111,-0.00523442,0.26304852,-0.32119483,0.14569293,-0.18746464,0.33996190,-0.33963832,0.00000000,-0.00000000
3.04052026,0.84967553,-0.86143005,0.02886126,-0.01421749,0.18381808,-0.22760803,1.07261885,-0.72597264,0.00436240,-0.00530065,0.25931609,-0.32645363,0.14326027,-0.19030352,0.34272327,-0.35006740,0.00000000,-0.00000000
3.04652326,0.85734705,-0.88837065,0.03199903,-0.01641921,0.18040849,-0.23030139,1.11179717,-0.78321194,0.00433622,-0.00535600,0.25533840,-0.33072976,0.14064910,-0.19257493,0.34512962,-0.36001946,0.00000000,-0.00000000
3.05252626,0.86372209,-0.91403463,0.03522316,-0.01882590,0.17677371,-0.23223583,1.14769945,-0.84170772,0.00431181,-0.00540018,0.25109947,-0.33398571,0.13785379,-0.19425242,0.34709168,-0.36942045,0.00000000,-0.00000000
3.05852926,0.86856004,-0.93820781,0.03849373,-0.02143049,0.17290700,-0.23339631,1.17981809,-0.90089987,0.00428814,-0.00543307,0.24658004,-0.33619763,0.13486823,-0.19531786,0.34851439,-0.37819743,0.00000000,-0.00000000
3.06453227,0.87162024,-0.96067243,0.04176589,-0.02422031,0.16880251,-0.23377730,1.20767736,-0.96015842,0.00426396,-0.00545470,0.24176029,-0.33735387,0.13168714,-0.19576079,0.34930049,-0.38627731,0.00000000,-0.00000000
3.07053527,0.87267116,-0.98120536,0.04499078,-0.02717679,0.16445696,-0.23338163,1.23084340,-1.01879115,0.00423788,-0.00546518,0.23662249,-0.33745330,0.12830740,-0.19557759,0.34935431,-0.39358565,0.00000000,-0.00000000
3.07653827,0.87149950,-0.99957722,0.04811668,-0.03027522,0.15987131,-0.23221929,1.24893366,-1.07605412,0.00420845,-0.00546469,0.23115358,-0.33650359,0.12472918,-0.19477065,0.34858554,-0.40004585,0.00000000,-0.00000000
3.08254127,0.86791898,-1.01555281,0.05109026,-0.03348471,0.15505209,-0.23030634,1.26162575,-1.13116496,0.00417416,-0.00545339,0.22534751,-0.33451960,0.12095695,-0.19334747,0.34691291,-0.40557877,0.00000000,-0.00000000
3.08854427,0.86177856,-1.02889303,0.05385810,-0.03676851,0.15001257,-0.22766381,1.26866537,-1.18331881,0.00413359,-0.00543139,0.21920733,-0.33152201,0.11700029,-0.19131998,0.34426767,-0.41010300,0.00000000,-0.00000000
3.09454727,0.85296980,-1.03935834,0.05636825,-0.04008442,0.14477367,-0.22431695,1.26987327,-1.23170635,0.00408541,-0.00539877,0.21274695,-0.32753624,0.11287447,-0.18870393,0.34059674,-0.41353578,0.00000000,-0.00000000
3.10055028,0.84143334,-1.04671390,0.05857187,-0.04338557,0.13936454,-0.22029455,1.26515097,-1.27553358,0.00402848,-0.00535549,0.20599254,-0.32259176,0.10860083,-0.18551844,0.33586540,-0.41579460,0.00000000,-0.00000000
3.10655328,0.82716414,-1.05073605,0.06042475,-0.04662137,0.13382295,-0.21562862,1.25448522,-1.31404251,0.00396187,-0.00530143,0.19898357,-0.31672182,0.10420692,-0.18178578,0.33005964,-0.41679941,0.00000000,-0.00000000
3.11255628,0.81021554,-1.05121999,0.06188887,-0.04973875,0.12819543,-0.21035423,1.23795092,-1.34653210,0.00388494,-0.00523642,0.19177356,-0.30996350,0.09972651,-0.17753131,0.32318785,-0.41647543,0.00000000,-0.00000000
