energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
2.86043022,1.35044660,0.03588444,0.19461879,0.54110684,0.41028868,0.43512280,0.59495753,0.00643558,0.20108130
2.86643322,1.35368463,0.03652750,0.19648298,0.53923768,0.40863958,0.44117694,0.60456060,0.00724682,0.19722053
2.87243622,1.36246035,0.03740278,0.19928123,0.53779960,0.40898599,0.45003248,0.61639440,0.00813304,0.19409044
2.87843922,1.37716831,0.03851294,0.20308682,0.53701830,0.41144429,0.46162944,0.63065580,0.00908950,0.19172449
2.88444222,1.39803406,0.03985206,0.20794573,0.53707796,0.41606587,0.47585540,0.64747290,0.01010942,0.19014040
2.89044522,1.42509988,0.04140565,0.21387358,0.53811277,0.42283384,0.49254493,0.66689688,0.01118404,0.18933916
2.89644822,1.45821584,0.04315091,0.22085325,0.54020013,0.43166188,0.51148010,0.68889626,0.01230261,0.18930425
2.90245123,1.49703705,0.04505744,0.22883347,0.54335610,0.44239524,0.53239230,0.71335408,0.01345260,0.19000136
2.90845423,1.54102743,0.04708813,0.23772838,0.54753329,0.45481405,0.55496566,0.74006813,0.01461987,0.19137848
2.91445723,1.58947052,0.04920052,0.24741822,0.55262143,0.46863888,0.57884212,0.76875460,0.01578903,0.19336669
2.92046023,1.64148727,0.05134825,0.25775125,0.55845053,0.48353847,0.60362829,0.79905507,0.01694382,0.19588146
2.92646323,1.69606027,0.05348288,0.26854672,0.56479682,0.49913948,0.62890392,0.83054661,0.01806760,0.19882468
2.93246623,1.75206415,0.05555574,0.27959906,0.57139098,0.51503789,0.65423190,0.86275488,0.01914389,0.20208726
2.93846923,1.80830082,0.05751991,0.29068305,0.57792845,0.53081172,0.67916939,0.89516959,0.02015697,0.20555227
2.94447224,1.86353853,0.05933221,0.30155989,0.58408143,0.54603467,0.70327967,0.92726188,0.02109250,0.20909858
2.95047524,1.91655322,0.06095510,0.31198396,0.58951191,0.56029009,0.72614423,0.95850283,0.02193814,0.21260475
2.95647824,1.96617048,0.06235837,0.32171001,0.59388523,0.57318483,0.74737452,0.98838243,0.02268422,0.21595310
2.96248124,2.01130657,0.06352065,0.33050057,0.59688352,0.58436242,0.76662280,1.01642813,0.02332425,0.21903375
2.96848424,2.05100663,0.06443062,0.33813327,0.59821842,0.59351492,0.78359153,1.04222225,0.02385547,0.22174844
2.97448724,2.08447863,0.06508776,0.34440780,0.59764248,0.60039325,0.79804087,1.06541762,0.02427924,0.22401391
2.98049025,2.11112157,0.06550281,0.34915222,0.59495881,0.60481520,0.80979387,1.08575055,0.02460136,0.22576482
2.98649325,2.13054677,0.06569771,0.35222842,0.59002851,0.60667118,0.81873903,1.10305086,0.02483224,0.22695588
2.99249625,2.14259140,0.06570515,0.35353642,0.58277563,0.60592721,0.82483029,1.11724847,0.02498690,0.22756322
2.99849925,2.14732369,0.06556761,0.35301747,0.57318957,0.60262513,0.82808435,1.12837630,0.02508483,0.22758492
3.00450225,2.14503961,0.06533606,0.35065566,0.56132472,0.59688013,0.82857551,1.13656941,0.02514971,0.22704064
3.01050525,2.13625129,0.06506826,0.34647821,0.54729771,0.58887561,0.82642845,1.14206040,0.02520889,0.22597038
3.01650825,2.12166758,0.06482675,0.34055421,0.53128221,0.57885561,0.82180939,1.14517140,0.02529280,0.22443242
3.02251126,2.10216761,0.06467658,0.33299199,0.51350186,0.56711531,0.81491605,1.14630274,0.02543414,0.22250067
3.02851426,2.07876830,0.06468294,0.32393527,0.49422152,0.55398972,0.80596708,1.14591886,0.02566697,0.22026125
3.03451726,2.05258730,0.06490863,0.31355818,0.47373740,0.53984135,0.79519156,1.14453196,0.02602563,0.21780879
3.04052026,2.02480240,0.06541163,0.30205937,0.45236651,0.52504705,0.78281904,1.14268381,0.02654368,0.21524241
3.04652326,1.99660916,0.06624269,0.28965552,0.43043591,0.50998478,0.76907067,1.14092634,0.02725263,0.21266154
3.05252626,1.96917810,0.06744317,0.27657438,0.40827213,0.49502063,0.75415186,1.13980166,0.02818078,0.21016189
3.05852926,1.94361287,0.06904310,0.26304778,0.38619126,0.48049660,0.73824659,1.13982200,0.02935197,0.20783152
3.06453227,1.92091094,0.07105967,0.24930470,0.36448998,0.46671967,0.72151377,1.14145026,0.03078446,0.20574733
3.07053527,1.90192793,0.07349597,0.23556473,0.34343784,0.45395228,0.70408542,1.14508167,0.03248986,0.20397201
3.07653827,1.88734688,0.07634033,0.22203218,0.32327096,0.44240477,0.68606679,1.15102719,0.03447218,0.20255157
3.08254127,1.87765333,0.07956607,0.20889091,0.30418728,0.43222976,0.66753807,1.15949924,0.03672717,0.20151344
3.08854427,1.87311723,0.08313179,0.19630019,0.28634351,0.42351881,0.64855755,1.17060014,0.03924172,0.20086541
3.09454727,1.87378208,0.08698216,0.18439152,0.26985359,0.41630119,0.62916570,1.18431393,0.04199370,0.20059518
3.10055028,1.87946205,0.09104922,0.17326669,0.25478880,0.41054504,0.60938998,1.20050191,0.04495193,0.20067071
3.10655328,1.88974696,0.09525419,0.16299685,0.24117928,0.40616047,0.58924994,1.21890218,0.04807661,0.20104127
3.11255628,1.90401536,0.09950967,0.15362280,0.22901689,0.40300476,0.56876223,1.23913357,0.05131997,0.20163916
3.11855928,1.92145533,0.10372223,0.14515628,0.21825921,0.40088925,0.54794520,1.26070404,0.05462727,0.20238210
3.12456228,1.94109240,0.10779532,0.13758222,0.20883447,0.39958771,0.52682298,1.28302343,0.05793813,0.20317606
3.13056528,1.96182389,0.11163231,0.13086185,0.20064718,0.39884591,0.50542868,1.30542046,0.06118814,0.20391864
3.13656828,1.98245854,0.11513973,0.12493641,0.19358438,0.39839194,0.48380677,1.32716355,0.06431063,0.20450269
3.14257129,2.00176014,0.11823037,0.11973143,0.18752208,0.39794705,0.46201451,1.34748492,0.06723872,0.20482019
3.14857429,2.01849367,0.12082637,0.11516131,0.18233180,0.39723645,0.44012249,1.36560708,0.06990737,0.20476619
3.15457729,2.03147225,0.12286197,0.11113398,0.17788700,0.39599991,0.41821438,1.38077093,0.07225553,0.20424264
3.16058029,2.03960318,0.12428594,0.10755563,0.17406910,0.39400152,0.39638605,1.39226437,0.07422816,0.20316206
3.16658329,2.04193126,0.12506355,0.10433513,0.17077301,0.39103857,0.37474402,1.39945009,0.07577822,0.20145089
3.17258629,2.03767766,0.12517799,0.10138813,0.16791188,0.38694892,0.35340368,1.40179166,0.07686829,0.19905227
3.17858929,2.02627275,0.12463116,0.09864070,0.16542105,0.38161699,0.33248714,1.39887648,0.07747202,0.19592841
3.18459230,2.00738158,0.12344387,0.09603234,0.16326094,0.37497786,0.31212099,1.39043467,0.07757521,0.19206215
3.19059530,1.98092081,0.12165537,0.09351837,0.16141895,0.36701954,0.29243405,1.37635296,0.07717640,0.18745797
3.19659830,1.94706651,0.11932214,0.09107159,0.15991016,0.35778340,0.27355512,1.35668282,0.07628720,0.18214212
3.20260130,1.90625238,0.11651626,0.08868326,0.15877689,0.34736266,0.25561083,1.33164248,0.07493207,0.17616216
3.20860430,1.85915857,0.11332304,0.08636329,0.15808723,0.33589930,0.23872362,1.30161258,0.07314772,0.16958566
3.21460730,1.80669151,0.10983839,0.08413988,0.15793239,0.32357924,0.22300974,1.26712557,0.07098216,0.16249838
3.22061031,1.74995573,0.10616573,0.08205844,0.15842318,0.31062637,0.20857745,1.22884945,0.06849340,0.15500186
3.22661331,1.69021881,0.10241270,0.08018004,0.15968561,0.29729547,0.19552513,1.18756629,0.06574788,0.14721053
3.23261631,1.62887091,0.09868784,0.07857933,0.16185589,0.28386442,0.18393956,1.14414666,0.06281866,0.13924858
3.23861931,1.56738067,0.09509719,0.07734213,0.16507485,0.27062603,0.17389415,1.09952099,0.05978352,0.13124659
3.24462231,1.50724915,0.09174116,0.07656273,0.16948210,0.25787966,0.16544722,1.05464906,0.05672301,0.12333805
3.25062531,1.44996355,0.08871155,0.07634092,0.17521009,0.24592310,0.15864031,1.01048897,0.05371844,0.11565608
3.25662831,1.39695248,0.08608900,0.07677895,0.18237823,0.23504484,0.15349657,0.96796678,0.05084995,0.10833016
3.26263132,1.34954424,0.08394082,0.07797841,0.19108730,0.22551687,0.15001932,0.92794802,0.04819480,0.10148323
3.26863432,1.30892948,0.08231934,0.08003701,0.20141433,0.21758833,0.14819073,0.89121212,0.04582565,0.09522904
3.27463732,1.27612918,0.08126074,0.08304553,0.21340799,0.21147999,0.14797086,0.85843056,0.04380911,0.08966994
3.28064032,1.25196883,0.08078444,0.08708471,0.22708482,0.20737958,0.14929701,0.83014952,0.04220453,0.08489508
3.28664332,1.23705914,0.08089300,0.09222234,0.24242621,0.20543816,0.15208356,0.80677729,0.04106286,0.08097895
3.29264632,1.23178355,0.08157253,0.09851045,0.25937627,0.20576724,0.15622229,0.78857677,0.04042585,0.07798039
3.29864932,1.23629245,0.08279349,0.10598268,0.27784075,0.20843692,0.16158336,0.77566289,0.04032535,0.07594199
3.30465233,1.25050375,0.08451202,0.11465196,0.29768684,0.21347466,0.16801686,0.76800485,0.04078283,0.07488984
3.31065533,1.27410941,0.08667150,0.12450833,0.31874404,0.22086492,0.17535504,0.76543277,0.04180910,0.07483353
3.31665833,1.30658733,0.08920442,0.13551724,0.34080591,0.23054941,0.18341523,0.76764803,0.04340419,0.07576659
3.32266133,1.34721794,0.09203449,0.14761823,0.36363288,0.24242801,0.19200328,0.77423704,0.04555733,0.07766701
3.32866433,1.39510477,0.09507890,0.16072408,0.38695586,0.25636033,0.20091763,0.78468739,0.04824725,0.08049817
3.33466733,1.44919840,0.09825056,0.17472055,0.41048074,0.27216783,0.20995376,0.79840601,0.05144253,0.08420984
3.34067034,1.50832303,0.10146051,0.18946688,0.43389364,0.28963666,0.21890899,0.81473841,0.05510217,0.08873948
3.34667334,1.57120516,0.10462017,0.20479687,0.45686685,0.30852108,0.22758741,0.83298859,0.05917636,0.09401368
3.35267634,1.63650366,0.10764359,0.22052089,0.47906537,0.32854755,0.23580487,0.85243892,0.06360745,0.09994980
3.35867934,1.70284082,0.11044950,0.23642868,0.50015390,0.34941956,0.24339377,0.87236950,0.06833106,0.10645777
3.36468234,1.76883381,0.11296331,0.25229294,0.51980417,0.37082304,0.25020751,0.89207669,0.07327742,0.11344211
3.37068534,1.83312593,0.11511877,0.26787380,0.53770252,0.39243250,0.25612457,0.91089027,0.07837287,0.12080399
3.37668834,1.89441730,0.11685955,0.28292393,0.55355745,0.41391767,0.26105176,0.92818912,0.08354139,0.12844347
3.38269135,1.95149435,0.11814051,0.29719435,0.56710705,0.43495061,0.26492696,0.94341510,0.08870641,0.13626178
3.38869435,2.00325748,0.11892870,0.31044061,0.57812604,0.45521314,0.26772085,0.95608504,0.09379244,0.14416364
3.39469735,2.04874645,0.11920417,0.32242927,0.58643231,0.47440433,0.26943781,0.96580055,0.09872688,0.15205949
3.40070035,2.08716274,0.11896037,0.33294437,0.59189258,0.49224797,0.27011594,0.97225572,0.10344157,0.15986765
3.40670335,2.11788845,0.11820440,0.34179378,0.59442718,0.50849957,0.26982609,0.97524261,0.10787436,0.16751626
3.41270635,2.14050091,0.11695690,0.34881499,0.59401349,0.52295277,0.26867008,0.97465432,0.11197037,0.17494494
3.41870935,2.15478284,0.11525161,0.35388020,0.59068816,0.53544497,0.26677812,0.97048588,0.11568298,0.18210620
3.42471236,2.16072733,0.11313475,0.35690060,0.58454768,0.54586169,0.26430550,0.96283272,0.11897464,0.18896639
3.43071536,2.15853758,0.11066408,0.35782939,0.57574744,0.55413973,0.26142869,0.95188696,0.12181719,0.19550625
3.43671836,2.14862120,0.10790772,0.35666361,0.56449911,0.56026890,0.25834100,0.93793145,0.12419201,0.20172098
3.44272136,2.13157905,0.10494272,0.35344463,0.55106631,0.56429204,0.25524788,0.92133184,0.12608970,0.20761990
3.44872436,2.10818912,0.10185353,0.34825724,0.53575889,0.56630365,0.25236200,0.90252672,0.12750955,0.21322559
3.45472736,2.07938554,0.09873020,0.34122744,0.51892564,0.56644687,0.24989829,0.88201610,0.12845873,0.21857269
3.46073037,2.04623365,0.09566655,0.33251893,0.50094589,0.56490902,0.24806900,0.86034867,0.12895129,0.22370625
3.46673337,2.00990176,0.09275821,0.32232857,0.48222014,0.56191593,0.24707887,0.83810783,0.12900700,0.22867985
3.47273637,1.97163046,0.09010062,0.31088089,0.46316003,0.55772517,0.24712060,0.81589729,0.12865015,0.23355345
3.47873937,1.93270065,0.08778706,0.29842202,0.44417799,0.55261852,0.24837063,0.79432624,0.12790840,0.23839118
3.48474237,1.89440102,0.08590667,0.28521312,0.42567685,0.54689386,0.25098524,0.77399476,0.12681166,0.24325902
3.49074537,1.85799629,0.08454252,0.27152373,0.40803992,0.54085689,0.25509721,0.75547983,0.12539112,0.24822251
3.49674837,1.82469702,0.08376981,0.25762517,0.39162159,0.53481283,0.26081290,0.73932231,0.12367848,0.25334468
3.50275138,1.79563182,0.08365414,0.24378432,0.37673903,0.52905853,0.26820992,0.72601526,0.12170539,0.25868413
3.50875438,1.77182289,0.08424997,0.23025788,0.36366504,0.52387498,0.27733538,0.71599401,0.11950308,0.26429333
3.51475738,1.75416534,0.08559912,0.21728734,0.35262241,0.51952073,0.28820479,0.70962822,0.11710225,0.27021733
3.52076038,1.74341089,0.08772956,0.20509472,0.34377984,0.51622613,0.30080158,0.70721610,0.11453310,0.27649273
3.52676338,1.74015609,0.09065436,0.19387922,0.33724957,0.51418865,0.31507734,0.70898106,0.11182556,0.28314708
3.53276638,1.74483539,0.09437079,0.18381467,0.33308681,0.51356927,0.33095283,0.71507062,0.10900957,0.29019865
3.53876938,1.75771888,0.09885979,0.17504789,0.33129083,0.51449012,0.34831962,0.72555786,0.10611546,0.29765649
3.54477239,1.77891458,0.10408559,0.16769786,0.33180778,0.51703320,0.36704258,0.74044497,0.10317429,0.30552094
3.55077539,1.80837495,0.10999574,0.16185554,0.33453495,0.52124028,0.38696296,0.75966894,0.10021811,0.31378434
3.55677839,1.84590727,0.11652141,0.15758431,0.33932651,0.52711386,0.40790223,0.78310893,0.09728019,0.32243204
3.56278139,1.89118717,0.12357813,0.15492097,0.34600023,0.53461910,0.42966646,0.81059503,0.09439501,0.33144358
3.56878439,1.94377480,0.13106687,0.15387695,0.35434515,0.54368661,0.45205119,0.84191795,0.09159813,0.34079398
3.57478739,2.00313281,0.13887558,0.15443993,0.36412975,0.55421599,0.47484658,0.87683917,0.08892584,0.35045504
3.58079040,2.06864539,0.14688113,0.15657547,0.37511040,0.56607990,0.49784283,0.91510088,0.08641465,0.36039665
3.58679340,2.13963749,0.15495165,0.16022874,0.38703969,0.57912848,0.52083544,0.95643534,0.08410056,0.37058782
3.59279640,2.21539340,0.16294926,0.16532620,0.39967431,0.59319402,0.54363030,1.00057309,0.08201824,0.38099763
3.59879940,2.29517383,0.17073309,0.17177727,0.41278216,0.60809560,0.56604823,1.04724929,0.08020001,0.39159575
3.60480240,2.37823071,0.17816256,0.17947574,0.42614843,0.62364345,0.58792879,1.09620814,0.07867481,0.40235261
3.61080540,2.46381912,0.18510076,0.18830125,0.43958034,0.63964307,0.60913328,1.14720473,0.07746712,0.41323917
3.61680840,2.55120574,0.19141792,0.19812046,0.45291037,0.65589865,0.62954649,1.20000429,0.07659587,0.42422618
3.62281141,2.63967364,0.19699469,0.20878834,0.46599783,0.67221592,0.64907731,1.25437882,0.07607346,0.43528302
3.62881441,2.72852313,0.20172528,0.22014921,0.47872872,0.68840421,0.66765807,1.31010108,0.07590491,0.44637615
3.63481741,2.81706910,0.20552014,0.23203795,0.49101404,0.70427772,0.68524255,1.36693655,0.07608711,0.45746719
3.64082041,2.90463505,0.20830831,0.24428119,0.50278648,0.71965605,0.70180281,1.42463359,0.07660836,0.46851075
3.64682341,2.99054468,0.21003898,0.25669865,0.51399590,0.73436403,0.71732501,1.48291256,0.07744810,0.47945228
3.65282641,3.07411189,0.21068263,0.26910462,0.52460384,0.74823100,0.73180441,1.54145484,0.07857692,0.49022583
3.65882941,3.15463032,0.21023131,0.28130975,0.53457744,0.76108986,0.74523988,1.59989240,0.07995685,0.50075224
3.66483242,3.23136372,0.20869828,0.29312303,0.54388327,0.77277580,0.75762827,1.65779905,0.08154195,0.51093762
3.67083542,3.30353831,0.20611698,0.30435410,0.55248133,0.78312539,0.76895897,1.71468414,0.08327917,0.52067261
3.67683842,3.37033850,0.20253931,0.31481583,0.56031993,0.79197587,0.77920908,1.76998970,0.08510950,0.52983227
3.68284142,3.43090688,0.19803352,0.32432718,0.56733162,0.79916511,0.78833952,1.82309144,0.08696935,0.53827699
3.68884442,3.48434937,0.19268147,0.33271631,0.57343067,0.80453239,0.79629238,1.87330434,0.08879215,0.54585435
3.69484742,3.52974605,0.18657580,0.33982383,0.57851217,0.80792003,0.80298972,1.91989278,0.09051012,0.55240198
3.70085043,3.56616765,0.17981682,0.34550612,0.58245314,0.80917610,0.80833406,1.96208535,0.09205615,0.55775146
3.70685343,3.59269752,0.17250944,0.34963867,0.58511539,0.80815792,0.81221041,1.99909379,0.09336573,0.56173296
3.71285643,3.60845823,0.16476016,0.35211920,0.58635019,0.80473654,0.81448997,2.03013546,0.09437882,0.56418073
3.71885943,3.61264177,0.15667437,0.35287052,0.58600451,0.79880179,0.81503529,2.05445839,0.09504172,0.56493898
3.72486243,3.60454177,0.14835392,0.35184300,0.58392838,0.79026772,0.81370642,2.07136776,0.09530875,0.56386803
3.73086543,3.58358617,0.13989506,0.34901648,0.57998305,0.77907807,0.81036808,2.08025253,0.09514364,0.56085033
3.73686843,3.54936839,0.13138690,0.34440152,0.57404941,0.76521151,0.80489708,2.08061082,0.09452079,0.55579613
3.74287144,3.50167530,0.12291020,0.33803991,0.56603621,0.74868621,0.79718982,2.07207276,0.09342610,0.54864852
3.74887444,3.44051015,0.11453671,0.33000441,0.55588755,0.72956342,0.78716932,2.05441963,0.09185751,0.53938741
3.75487744,3.36610909,0.10632880,0.32039761,0.54358917,0.70794985,0.77479145,2.02759806,0.08982513,0.52803241
3.76088044,3.27895013,0.09833956,0.30935007,0.52917325,0.68399859,0.76004994,1.99172876,0.08735108,0.51464440
3.76688344,3.17975385,0.09061308,0.29701759,0.51272138,0.65790841,0.74298002,1.94710918,0.08446890,0.49932558
3.77288644,3.06947568,0.08318501,0.28357794,0.49436553,0.62992142,0.72366044,1.89420991,0.08122270,0.48221812
3.77888944,2.94928994,0.07608327,0.26922692,0.47428702,0.60031928,0.70221377,1.83366516,0.07766603,0.46350146
3.78489245,2.82056652,0.06932885,0.25417413,0.45271357,0.56941790,0.67880516,1.76625775,0.07386055,0.44338828
3.79089545,2.68484108,0.06293661,0.23863844,0.42991460,0.53756103,0.65363943,1.69289934,0.06987450,0.42211943
3.79689845,2.54378058,0.05691606,0.22284345,0.40619509,0.50511297,0.62695697,1.61460709,0.06578119,0.39995815
3.80290145,2.39914537,0.05127218,0.20701305,0.38188831,0.47245079,0.59902848,1.53247774,0.06165740,0.37718355
3.80890445,2.25274997,0.04600603,0.19136727,0.35734785,0.43995631,0.57014896,1.44766041,0.05758183,0.35408408
3.81490745,2.10642402,0.04111538,0.17611852,0.33293935,0.40800833,0.54063126,1.36132931,0.05363370,0.33095081
3.82091046,1.96197503,0.03659521,0.16146842,0.30903225,0.37697530,0.51079941,1.27465750,0.04989143,0.30807118
3.82691346,1.82115434,0.03243812,0.14760514,0.28599194,0.34720868,0.48098212,1.18879261,0.04643150,0.28572319
3.83291646,1.68562720,0.02863468,0.13470144,0.26417266,0.31903730,0.45150662,1.10483538,0.04332749,0.26417024
3.83891946,1.55694774,0.02517372,0.12291328,0.24391110,0.29276272,0.42269293,1.02382147,0.04064923,0.24365688
3.84492246,1.43653907,0.02204260,0.11237898,0.22552112,0.26865562,0.39484889,0.94670690,0.03846208,0.22440528
3.85092546,1.32567850,0.01922740,0.10321895,0.20928933,0.24695327,0.36826580,0.87435709,0.03682638,0.20661267
3.85692846,1.22548744,0.01671314,0.09553570,0.19547166,0.22785789,0.34321470,0.80753949,0.03579688,0.19044955
3.86293147,1.13692548,0.01448401,0.08941413,0.18429071,0.21153576,0.31994341,0.74691926,0.03542215,0.17605855
3.86893447,1.06078777,0.01252351,0.08492198,0.17593377,0.19811694,0.29867399,0.69305775,0.03574403,0.16355396
3.87493747,0.99770485,0.01081470,0.08211025,0.17055125,0.18769539,0.27960069,0.64641316,0.03679698,0.15302169
3.88094047,0.94814413,0.00934039,0.08101341,0.16825544,0.18032923,0.26288830,0.60734273,0.03860729,0.14451954
3.88694347,0.91241221,0.00808338,0.08164958,0.16911933,0.17604113,0.24867061,0.57610620,0.04119222,0.13807769
3.89294647,0.89065743,0.00702663,0.08402025,0.17317545,0.17481859,0.23704916,0.55286972,0.04455905,0.13369929
3.89894947,0.88287238,0.00615350,0.08810982,0.18041466,0.17661405,0.22809208,0.53771030,0.04870399,0.13136111
3.90495248,0.88889604,0.00544794,0.09388486,0.19078478,0.18134501,0.22183295,0.53062016,0.05361117,0.13101417
3.91095548,0.90841584,0.00489471,0.10129315,0.20418927,0.18889395,0.21826999,0.53151122,0.05925157,0.13258440
3.91695848,0.94096999,0.00447952,0.11026257,0.22048606,0.19910839,0.21736529,0.54021959,0.06558217,0.13597346
3.92296148,0.98595041,0.00418923,0.12070010,0.23948663,0.21180112,0.21904449,0.55651028,0.07254524,0.14105954
3.92896448,1.04260731,0.00401201,0.13249096,0.26095572,0.22675092,0.22319680,0.58008231,0.08006800,0.14769857
3.93496748,1.11005575,0.00393748,0.14549804,0.28461174,0.24370381,0.22967571,0.61057449,0.08806266,0.15572570
3.94097049,1.18728526,0.00395683,0.15956193,0.31012835,0.26237518,0.23830036,0.64757215,0.09642698,0.16495721
3.94697349,1.27317288,0.00406298,0.17450158,0.33713729,0.28245285,0.24885767,0.69061501,0.10504534,0.17519304
3.95297649,1.36650017,0.00425068,0.19011576,0.36523264,0.30360135,0.26110555,0.73920625,0.11379047,0.18621989
3.95897949,1.46597435,0.00451658,0.20618536,0.39397675,0.32546720,0.27477694,0.79282289,0.12252570,0.19781489
3.96498249,1.57025334,0.00485937,0.22247672,0.42290768,0.34768550,0.28958488,0.85092729,0.13110791,0.20975002
3.97098549,1.67797433,0.00527977,0.23874581,0.45154831,0.36988747,0.30522842,0.91297932,0.13939087,0.22179689
3.97698849,1.78778498,0.00578064,0.25474323,0.47941667,0.39170883,0.32139945,0.97844910,0.14722903,0.23373212
3.98299150,1.89837616,0.00636688,0.27022005,0.50603744,0.41279885,0.33778992,1.04682925,0.15448168,0.24534283
3.98899450,2.00851476,0.00704544,0.28493404,0.53095411,0.43282957,0.35409960,1.11764643,0.16101712,0.25643224
3.99499750,2.11707512,0.00782516,0.29865631,0.55374145,0.45150485,0.37004383,1.19047109,0.16671681,0.26682511
4.00100050,2.22306722,0.00871658,0.31117793,0.57401767,0.46856894,0.38536107,1.26492481,0.17147934,0.27637265
4.00700350,2.32566015,0.00973168,0.32231632,0.59145585,0.48381395,0.39981987,1.34068460,0.17522385,0.28495686
4.01300650,2.42419936,0.01088351,0.33192102,0.60579407,0.49708600,0.41322499,1.41748351,0.17789299,0.29249380
4.01900950,2.51821629,0.01218571,0.33987870,0.61684371,0.50828952,0.42542234,1.49510721,0.17945497,0.29893588
4.02501251,2.60742983,0.01365200,0.34611699,0.62449563,0.51738961,0.43630250,1.57338650,0.17990489,0.30427277
4.03101551,2.69173892,0.01529556,0.35060701,0.62872370,0.52441208,0.44580262,1.65218582,0.17926501,0.30853096
4.03701851,2.77120662,0.01712827,0.35336439,0.62958570,0.52944126,0.45390660,1.73138820,0.17758410,0.31177196
4.04302151,2.84603628,0.01916005,0.35444879,0.62722127,0.53261551,0.46064350,1.81087750,0.17493579,0.31408905
4.04902451,2.91654097,0.02139800,0.35396172,0.62184716,0.53412070,0.46608430,1.89051893,0.17141614,0.31560293
4.05502751,2.98310788,0.02384570,0.35204289,0.61374983,0.53418183,0.47033707,1.97013901,0.16714028,0.31645626
4.06103052,3.04615970,0.02650242,0.34886523,0.60327576,0.53305329,0.47354086,2.04950654,0.16223859,0.31680737
4.06703352,3.10611544,0.02936253,0.34462859,0.59081995,0.53100809,0.47585865,2.12831591,0.15685237,0.31682362
4.07303652,3.16335294,0.03241491,0.33955269,0.57681296,0.52832678,0.47746961,2.20617430,0.15112927,0.31667445
4.07903952,3.21817558,0.03564259,0.33386932,0.56170729,0.52528636,0.47856126,2.28259388,0.14521878,0.31652475
4.08504252,3.27078540,0.03902260,0.32781441,0.54596343,0.52214990,0.47932170,2.35699039,0.13926782,0.31652864
4.09104552,3.32126436,0.04252598,0.32162012,0.53003639,0.51915730,0.47993257,2.42868840,0.13341674,0.31682414
4.09704852,3.36956518,0.04611806,0.31550737,0.51436317,0.51651761,0.48056291,2.49693395,0.12779588,0.31752885
4.10305153,3.41551237,0.04975901,0.30967915,0.49935162,0.51440324,0.48136433,2.56091417,0.12252276,0.31873696
4.10905453,3.45881366,0.05340460,0.30431484,0.48537118,0.51294635,0.48246756,2.61978335,0.11770000,0.32051758
4.11505753,3.49908109,0.05700730,0.29956575,0.47274573,0.51223740,0.48398073,2.67269441,0.11341399,0.32291452
4.12106053,3.53586058,0.06051740,0.29555205,0.46174878,0.51232593,0.48598908,2.71883422,0.10973446,0.32594741
4.12706353,3.56866804,0.06388452,0.29236122,0.45260088,0.51322331,0.48855634,2.75746101,0.10671454,0.32961408
4.13306653,3.59702972,0.06705907,0.29004783,0.44546945,0.51490732,0.49172721,2.78794169,0.10439168,0.33389394
4.13906953,3.62052419,0.06999381,0.28863483,0.44047054,0.51732802,0.49553101,2.80978717,0.10278887,0.33875213
4.14507254,3.63882296,0.07264545,0.28811601,0.43767238,0.52041458,0.49998589,2.82268330,0.10191635,0.34414411
4.15107554,3.65172713,0.07497608,0.28845942,0.43710027,0.52408251,0.50510324,2.82651560,0.10177346,0.35002041
4.15707854,3.65919742,0.07695451,0.28961170,0.43874248,0.52824090,0.51089195,2.82138617,0.10235052,0.35633106
4.16308154,3.66137519,0.07855734,0.29150274,0.44255645,0.53279898,0.51736212,2.80762136,0.10363066,0.36302957
4.16908454,3.65859309,0.07976979,0.29405063,0.44847512,0.53767182,0.52452767,2.78576960,0.10559136,0.37007606
4.17508754,3.65137393,0.08058622,0.29716643,0.45641269,0.54278461,0.53240786,2.75658911,0.10820565,0.37743927
4.18109055,3.64041767,0.08101025,0.30075860,0.46626959,0.54807539,0.54102716,2.72102573,0.11144295,0.38509751
4.18709355,3.62657685,0.08105458,0.30473676,0.47793627,0.55349606,0.55041375,2.68018194,0.11526940,0.39303820
4.19309655,3.61082145,0.08074046,0.30901469,0.49129569,0.55901171,0.56059638,2.63527832,0.11964779,0.40125628
4.19909955,3.59419513,0.08009679,0.31351237,0.50622431,0.56459820,0.57159989,2.58760922,0.12453712,0.40975142
4.20510255,3.57776507,0.07915902,0.31815705,0.52259173,0.57023858,0.58343968,2.53849493,0.12989177,0.41852428
4.21110555,3.56256803,0.07796771,0.32288337,0.54025900,0.57591825,0.59611542,2.48923242,0.13566052,0.42757214
4.21710855,3.54955591,0.07656706,0.32763256,0.55907602,0.58161967,0.60960448,2.44104715,0.14178549,0.43688414
4.22311156,3.53954345,0.07500324,0.33235099,0.57887812,0.58731677,0.62385560,2.39504828,0.14820113,0.44643645
4.22911456,3.53316140,0.07332278,0.33698809,0.59948258,0.59296971,0.63878328,2.35218913,0.15483340,0.45618781
4.23511756,3.53081761,0.07157097,0.34149404,0.62068508,0.59852038,0.65426344,2.31323504,0.16159930,0.46607581
4.24112056,3.53266839,0.06979044,0.34581741,0.64225703,0.60388906,0.67013063,2.27873969,0.16840687,0.47601407
4.24712356,3.53860182,0.06801988,0.34990294,0.66394376,0.60897256,0.68617737,2.24903104,0.17515568,0.48589076
