energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
3.19059530,2.22764362,0.06064353,0.26717623,1.56247635,0.02181272,0.70052160,0.34878541,0.82421760,0.00000000
3.19659830,2.32231940,0.06313158,0.27777979,1.63574076,0.02250607,0.74119782,0.36199220,0.87069950,0.00000000
3.20260130,2.42042016,0.06565401,0.28835046,1.71438693,0.02320743,0.78293152,0.37550458,0.91873419,0.00000000
3.20860430,2.52097943,0.06821640,0.29880506,1.79799123,0.02391003,0.82537984,0.38911518,0.96754311,0.00000000
3.21460730,2.62300397,0.07082578,0.30906217,1.88606113,0.02460733,0.86817099,0.40261915,1.01633406,0.00000000
3.22061031,2.72548426,0.07348999,0.31904235,1.97803530,0.02529301,0.91090873,0.41581738,1.06431739,0.00000000
3.22661331,2.82740529,0.07621695,0.32866816,2.07328460,0.02596102,0.95317771,0.42851956,1.11072284,0.00000000
3.23261631,2.92775756,0.07901386,0.33786421,2.17111425,0.02660561,0.99454966,0.44054720,1.15481647,0.00000000
3.23861931,3.02554860,0.08188643,0.34655717,2.27076747,0.02722131,1.03459037,0.45173640,1.19591745,0.00000000
3.24462231,3.11981507,0.08483809,0.35467592,2.37143100,0.02780297,1.07286749,0.46194053,1.23341392,0.00000000
3.25062531,3.20963538,0.08786925,0.36215175,2.47224276,0.02834577,1.10895873,0.47103263,1.26677770,0.00000000
3.25662831,3.29414290,0.09097673,0.36891883,2.57230169,0.02884525,1.14246062,0.47890759,1.29557723,0.00000000
3.26263132,3.37253947,0.09415328,0.37491479,2.67068001,0.02929735,1.17299727,0.48548392,1.31948812,0.00000000
3.26863432,3.44410909,0.09738721,0.38008159,2.76643775,0.02969845,1.20022917,0.49070516,1.33830121,0.00000000
3.27463732,3.50823135,0.10066229,0.38436654,2.85863947,0.03004545,1.22386151,0.49454091,1.35192745,0.00000000
3.28064032,3.56439422,0.10395781,0.38772352,2.94637266,0.03033579,1.24365186,0.49698724,1.36039953,0.00000000
3.28664332,3.61220576,0.10724882,0.39011432,3.02876763,0.03056754,1.25941690,0.49806666,1.36387019,0.00000000
3.29264632,3.65140420,0.11050655,0.39151006,3.10501793,0.03073949,1.27103781,0.49782743,1.36260694,0.00000000
3.29864932,3.68186583,0.11369913,0.39189257,3.17440093,0.03085114,1.27846420,0.49634234,1.35698360,0.00000000
3.30465233,3.70361030,0.11679226,0.39125573,3.23629738,0.03090282,1.28171629,0.49370689,1.34746873,0.00000000
3.31065533,3.71680270,0.11975024,0.38960661,3.29020934,0.03089571,1.28088515,0.49003688,1.33461128,0.00000000
3.31665833,3.72175218,0.12253688,0.38696637,3.33577535,0.03083184,1.27613095,0.48546549,1.31902412,0.00000000
3.32266133,3.71890667,0.12511664,0.38337079,3.37278209,0.03071410,1.26767921,0.48013992,1.30136571,0.00000000
3.32866433,3.70884366,0.12745563,0.37887045,3.40117170,0.03054622,1.25581494,0.47421761,1.28232080,0.00000000
3.33466733,3.69225685,0.12952265,0.37353046,3.42104406,0.03033270,1.24087512,0.46786221,1.26258052,0.00000000
3.34067034,3.66993895,0.13129015,0.36742964,3.43265365,0.03007876,1.22323935,0.46123935,1.24282269,0.00000000
3.34667334,3.64276085,0.13273498,0.36065927,3.43640076,0.02979021,1.20331931,0.45451231,1.22369287,0.00000000
3.35267634,3.61164762,0.13383908,0.35332135,3.43281707,0.02947332,1.18154709,0.44783784,1.20578668,0.00000000
3.35867934,3.57755210,0.13458991,0.34552639,3.42254611,0.02913465,1.15836304,0.44136203,1.18963395,0.00000000
3.36468234,3.54142673,0.13498075,0.33739085,3.40631906,0.02878093,1.13420336,0.43521654,1.17568513,0.00000000
3.37068534,3.50419465,0.13501066,0.32903423,3.38492703,0.02841879,1.10948813,0.42951518,1.16430017,0.00000000
3.37668834,3.46672110,0.13468441,0.32057602,3.35919087,0.02805466,1.08460996,0.42435105,1.15574024,0.00000000
3.38269135,3.42978612,0.13401210,0.31213252,3.32992992,0.02769448,1.05992385,0.41979411,1.15016230,0.00000000
3.38869435,3.39405969,0.13300863,0.30381371,3.29793109,0.02734361,1.03573867,0.41588958,1.14761668,0.00000000
3.39469735,3.36008039,0.13169314,0.29572032,3.26391991,0.02700657,1.01231041,0.41265684,1.14804754,0.00000000
3.40070035,3.32823843,0.13008821,0.28794111,3.22853465,0.02668696,0.98983750,0.41008920,1.15129619,0.00000000
3.40670335,3.29876391,0.12821917,0.28055065,3.19230513,0.02638731,0.96845843,0.40815433,1.15710698,0.00000000
3.41270635,3.27172094,0.12611329,0.27360752,3.15563686,0.02610900,0.94825154,0.40679549,1.16513569,0.00000000
3.41870935,3.24700789,0.12379911,0.26715319,3.11880155,0.02585223,0.92923696,0.40593337,1.17496010,0.00000000
3.42471236,3.22436408,0.12130576,0.26121142,3.08193414,0.02561600,0.91138066,0.40546872,1.18609235,0.00000000
3.43071536,3.20338263,0.11866242,0.25578842,3.04503652,0.02539820,0.89460021,0.40528548,1.19799304,0.00000000
3.43671836,3.18352913,0.11589793,0.25087365,3.00798762,0.02519566,0.87877199,0.40525452,1.21008641,0.00000000
3.44272136,3.16416558,0.11304047,0.24644121,2.97055918,0.02500431,0.86373960,0.40523773,1.22177659,0.00000000
3.44872436,3.14457857,0.11011741,0.24245193,2.93243637,0.02481936,0.84932297,0.40509252,1.23246422,0.00000000
3.45472736,3.12401088,0.10715529,0.23885581,2.89324225,0.02463551,0.83532778,0.40467640,1.24156335,0.00000000
3.46073037,3.10169511,0.10417984,0.23559498,2.85256459,0.02444716,0.82155494,0.40385178,1.24851806,0.00000000
3.46673337,3.07688828,0.10121616,0.23260692,2.80998417,0.02424872,0.80780969,0.40249057,1.25281838,0.00000000
3.47273637,3.04890601,0.09828888,0.22982782,2.76510293,0.02403480,0.79391005,0.40047862,1.25401525,0.00000000
3.47873937,3.01715495,0.09542235,0.22719602,2.71757106,0.02380054,0.77969442,0.39771988,1.25173390,0.00000000
3.48474237,2.98116251,0.09264089,0.22465534,2.66711185,0.02354185,0.76502808,0.39413998,1.24568549,0.00000000
3.49074537,2.94060250,0.08996887,0.22215819,2.61354359,0.02325559,0.74980855,0.38968930,1.23567641,0.00000000
3.49674837,2.89531604,0.08743086,0.21966842,2.55679767,0.02293985,0.73396971,0.38434533,1.22161513,0.00000000
3.50275138,2.84532685,0.08505163,0.21716364,2.49693251,0.02259406,0.71748459,0.37811426,1.20351623,0.00000000
3.50875438,2.79085049,0.08285608,0.21463720,2.43414313,0.02221910,0.70036698,0.37103172,1.18150145,0.00000000
3.51475738,2.73229724,0.08086914,0.21209942,2.36876604,0.02181745,0.68267186,0.36316267,1.15579771,0.00000000
3.52076038,2.67026848,0.07911548,0.20957834,2.30127963,0.02139312,0.66449464,0.35460038,1.12673209,0.00000000
3.52676338,2.60554687,0.07761926,0.20711980,2.23230024,0.02095166,0.64596943,0.34546466,1.09472391,0.00000000
3.53276638,2.53908053,0.07640374,0.20478679,2.16257401,0.02050007,0.62726628,0.33589917,1.06027415,0.00000000
3.53876938,2.47196183,0.07549094,0.20265827,2.09296494,0.02004666,0.60858765,0.32606805,1.02395251,0.00000000
3.54477239,2.40540146,0.07490112,0.20082727,2.02443946,0.01960084,0.59016402,0.31615199,0.98638256,0.00000000
3.55077539,2.34069860,0.07465248,0.19939848,1.95804788,0.01917290,0.57224885,0.30634366,0.94822548,0.00000000
3.55677839,2.27920809,0.07476063,0.19848527,1.89490310,0.01877378,0.55511298,0.29684294,0.91016287,0.00000000
3.56278139,2.22230548,0.07523824,0.19820622,1.83615711,0.01841471,0.53903839,0.28785171,0.87287923,0.00000000
3.56878439,2.17135112,0.07609464,0.19868140,1.78297559,0.01810694,0.52431172,0.27956873,0.83704467,0.00000000
3.57478739,2.12765401,0.07733548,0.20002819,1.73651115,0.01786137,0.51121739,0.27218448,0.80329830,0.00000000
3.58079040,2.09243665,0.07896241,0.20235709,1.69787569,0.01768830,0.50003052,0.26587618,0.77223286,0.00000000
3.58679340,2.06680150,0.08097277,0.20576733,1.66811254,0.01759701,0.49100987,0.26080313,0.74438096,0.00000000
3.59279640,2.05170002,0.08335931,0.21034265,1.64816879,0.01759551,0.48439084,0.25710250,0.72020323,0.00000000
3.59879940,2.04790506,0.08610994,0.21614718,1.63886857,0.01769027,0.48037872,0.25488559,0.70007862,0.00000000
3.60480240,2.05598704,0.08920753,0.22322172,1.64088792,0.01788593,0.47914236,0.25423470,0.68429712,0.00000000
3.61080540,2.07629476,0.09262962,0.23158047,1.65473190,0.01818515,0.48080844,0.25520068,0.67305473,0.00000000
3.61680840,2.10894097,0.09634830,0.24120832,1.68071460,0.01858837,0.48545650,0.25780117,0.66645101,0.00000000
3.62281141,2.15379336,0.10033004,0.25205893,1.71894287,0.01909382,0.49311485,0.26201957,0.66448878,0.00000000
3.62881441,2.21047097,0.10453559,0.26405364,1.76930409,0.01969736,0.50375757,0.26780487,0.66707620,0.00000000
3.63481741,2.27834641,0.10891998,0.27708126,1.83145889,0.02039257,0.51730280,0.27507216,0.67403085,0.00000000
3.64082041,2.35655375,0.11343266,0.29099901,1.90483898,0.02117080,0.53361219,0.28370397,0.68508574,0.00000000
3.64682341,2.44400222,0.11801769,0.30563438,1.98865058,0.02202130,0.55249191,0.29355242,0.69989699,0.00000000
3.65282641,2.53939543,0.12261418,0.32078816,2.08188358,0.02293144,0.57369502,0.30444204,0.71805309,0.00000000
3.65882941,2.64125595,0.12715690,0.33623843,2.18332644,0.02388696,0.59692535,0.31617338,0.73908536,0.00000000
3.66483242,2.74795479,0.13157709,0.35174553,2.29158672,0.02487227,0.62184280,0.32852717,0.76247956,0.00000000
3.67083542,2.85774527,0.13580350,0.36705789,2.40511678,0.02587082,0.64807006,0.34126914,0.78768823,0.00000000
3.67683842,2.96880058,0.13976363,0.38191848,2.52224420,0.02686548,0.67520050,0.35415525,0.81414370,0.00000000
3.68284142,3.07925429,0.14338525,0.39607179,2.64120624,0.02783894,0.70280725,0.36693729,0.84127137,0.00000000
3.68884442,3.18724276,0.14659801,0.40927099,2.76018724,0.02877418,0.73045309,0.37936874,0.86850299,0.00000000
3.69484742,3.29094852,0.14933527,0.42128512,2.87735828,0.02965485,0.75770100,0.39121061,0.89528972,0.00000000
3.70085043,3.38864329,0.15153590,0.43190605,2.99091763,0.03046573,0.78412508,0.40223730,0.92111459,0.00000000
3.70685343,3.47872970,0.15314627,0.44095478,3.09913116,0.03119306,0.80932156,0.41224205,0.94550402,0.00000000
3.71285643,3.55978012,0.15412201,0.44828709,3.20037120,0.03182497,0.83291938,0.42104208,0.96803822,0.00000000
3.71885943,3.63057179,0.15442976,0.45379815,3.29315292,0.03235171,0.85459037,0.42848301,0.98836002,0.00000000
3.72486243,3.69011686,0.15404868,0.45742588,3.37616708,0.03276592,0.87405823,0.43444257,1.00618195,0.00000000
3.73086543,3.73768639,0.15297167,0.45915308,3.44830811,0.03306280,0.89110644,0.43883339,1.02129134,0.00000000
3.73686843,3.77282767,0.15120630,0.45900808,3.50869687,0.03324020,0.90558447,0.44160476,1.03355330,0.00000000
3.74287144,3.79537400,0.14877536,0.45706403,3.55669725,0.03329862,0.91741221,0.44274341,1.04291149,0.00000000
3.74887444,3.80544677,0.14571697,0.45343678,3.59192651,0.03324121,0.92658238,0.44227304,1.04938658,0.00000000
3.75487744,3.80344978,0.14208434,0.44828144,3.61425879,0.03307356,0.93316080,0.44025298,1.05307271,0.00000000
3.76088044,3.79005580,0.13794510,0.44178783,3.62382220,0.03280353,0.93728445,0.43677560,1.05413183,0.00000000
3.76688344,3.76618612,0.13338020,0.43417500,3.62098947,0.03244102,0.93915732,0.43196302,1.05278637,0.00000000
3.77288644,3.73298363,0.12848261,0.42568501,3.60636270,0.03199762,0.93904423,0.42596294,1.04931048,0.00000000
3.77888944,3.69178040,0.12335551,0.41657627,3.58075288,0.03148627,0.93726264,0.41894384,1.04402017,0.00000000
3.78489245,3.64406104,0.11811051,0.40711662,3.54515489,0.03092088,0.93417296,0.41108986,1.03726279,0.00000000
3.79089545,3.59142293,0.11286545,0.39757655,3.50071882,0.03031598,0.93016737,0.40259537,1.02940618,0.00000000
3.79689845,3.53553468,0.10774226,0.38822262,3.44871869,0.02968630,0.92565783,0.39365960,1.02082803,0.00000000
3.80290145,3.47809423,0.10286472,0.37931143,3.39051947,0.02904642,0.92106346,0.38448142,1.01190558,0.00000000
3.80890445,3.42078774,0.09835616,0.37108427,3.32754339,0.02841042,0.91679789,0.37525441,1.00300620,0.00000000
3.81490745,3.36525057,0.09433729,0.36376246,3.26123656,0.02779158,0.91325692,0.36616253,0.99447889,0.00000000
3.82091046,3.31303125,0.09092404,0.35754375,3.19303675,0.02720212,0.91080697,0.35737629,0.98664702,0.00000000
3.82691346,3.26555932,0.08822551,0.35259944,3.12434314,0.02665297,0.90977469,0.34904967,0.97980236,0.00000000
3.83291646,3.22411760,0.08634200,0.34907250,3.05648867,0.02615361,0.91043805,0.34131764,0.97420025,0.00000000
3.83891946,3.18981938,0.08536322,0.34707652,2.99071562,0.02571192,0.91301926,0.33429455,0.97005617,0.00000000
3.84492246,3.16359056,0.08536654,0.34669533,2.92815472,0.02533417,0.91767954,0.32807301,0.96754325,0.00000000
3.85092546,3.14615677,0.08641542,0.34798327,2.86980799,0.02502493,0.92451600,0.32272347,0.96679082,0.00000000
3.85692846,3.13803524,0.08855788,0.35096602,2.81653550,0.02478710,0.93356055,0.31829436,0.96788370,0.00000000
3.86293147,3.13953105,0.09182524,0.35564158,2.76904583,0.02462196,0.94478076,0.31481251,0.97086207,0.00000000
3.86893447,3.15073732,0.09623091,0.36198169,2.72789015,0.02452922,0.95808253,0.31228408,0.97572181,0.00000000
3.87493747,3.17153878,0.10176941,0.36993307,2.69345959,0.02450714,0.97331435,0.31069557,0.98241510,0.00000000
3.88094047,3.20161833,0.10841559,0.37941889,2.66598547,0.02455256,0.99027280,0.31001510,0.99085129,0.00000000
3.88694347,3.24046599,0.11612415,0.39033998,2.64554222,0.02466110,1.00870910,0.31019368,1.00089798,0.00000000
3.89294647,3.28738998,0.12482943,0.40257598,2.63205231,0.02482719,1.02833629,0.31116663,1.01238230,0.00000000
3.89894947,3.34152952,0.13444558,0.41598640,2.62529318,0.02504421,1.04883675,0.31285494,1.02509251,0.00000000
3.90495248,3.40186934,0.14486717,0.43041159,2.62490564,0.02530464,1.06986988,0.31516671,1.03878005,0.00000000
3.91095548,3.46725563,0.15597018,0.44567372,2.63040374,0.02560012,1.09107954,0.31799862,1.05316216,0.00000000
3.91695848,3.53641374,0.16761352,0.46157784,2.64118588,0.02592157,1.11210122,0.32123749,1.06792514,0.00000000
3.92296148,3.60796743,0.17964101,0.47791314,2.65654728,0.02625937,1.13256875,0.32476194,1.08272858,0.00000000
3.92896448,3.68046006,0.19188385,0.49445461,2.67569378,0.02660341,1.15212045,0.32844421,1.09721045,0.00000000
3.93496748,3.75237769,0.20416358,0.51096497,2.69775714,0.02694330,1.17040482,0.33215222,1.11099326,0.00000000
3.94097049,3.82217419,0.21629534,0.52719731,2.72181186,0.02726847,1.18708570,0.33575176,1.12369117,0.00000000
3.94697349,3.88829837,0.22809158,0.54289813,2.74689365,0.02756835,1.20184697,0.33910896,1.13491804,0.00000000
3.95297649,3.94922279,0.23936598,0.55781111,2.77201950,0.02783257,1.21439692,0.34209291,1.14429632,0.00000000
3.95897949,4.00347406,0.24993742,0.57168136,2.79620923,0.02805114,1.22447233,0.34457846,1.15146640,0.00000000
3.96498249,4.04966399,0.25963406,0.58426026,2.81850810,0.02821465,1.23184221,0.34644909,1.15609626,0.00000000
3.97098549,4.08652086,0.26829726,0.59531065,2.83801024,0.02831447,1.23631142,0.34759977,1.15789112,0.00000000
3.97698849,4.11291999,0.27578526,0.60461226,2.85388207,0.02834297,1.23772391,0.34793972,1.15660262,0.00000000
3.98299150,4.12791261,0.28197646,0.61196729,2.86538497,0.02829372,1.23596576,0.34739500,1.15203726,0.00000000
3.98899450,4.13075188,0.28677227,0.61720571,2.87189648,0.02816166,1.23096774,0.34591066,1.14406372,0.00000000
3.99499750,4.12091522,0.29009933,0.62019031,2.87292888,0.02794327,1.22270730,0.34345261,1.13261882,0.00000000
4.00100050,4.09812166,0.29191112,0.62082107,2.86814439,0.02763666,1.21120998,0.34000889,1.11771178,0.00000000
4.00700350,4.06234365,0.29218885,0.61903885,2.85736607,0.02724173,1.19654989,0.33559033,1.09942668,0.00000000
4.01300650,4.01381247,0.29094163,0.61482798,2.84058372,0.02676012,1.17884930,0.33023066,1.07792303,0.00000000
4.01900950,3.95301690,0.28820594,0.60821788,2.81795441,0.02619528,1.15827714,0.32398588,1.05343447,0.00000000
4.02501251,3.88069502,0.28404442,0.59928341,2.78979726,0.02555238,1.13504637,0.31693311,1.02626555,0.00000000
4.03101551,3.79781937,0.27854400,0.58814407,2.75658270,0.02483820,1.10941024,0.30916875,0.99678702,0.00000000
4.03701851,3.70557582,0.27181357,0.57496192,2.71891650,0.02406102,1.08165750,0.30080626,0.96542953,0.00000000
4.04302151,3.60533701,0.26398113,0.55993851,2.67751937,0.02323039,1.05210661,0.29197340,0.93267627,0.00000000
4.04902451,3.49863137,0.25519060,0.54331070,2.63320290,0.02235696,1.02109926,0.28280927,0.89905471,0.00000000
4.05502751,3.38710870,0.24559843,0.52534574,2.58684319,0.02145218,0.98899325,0.27346117,0.86512776,0.00000000
4.06103052,3.27250388,0.23537005,0.50633570,2.53935328,0.02052810,0.95615518,0.26408136,0.83148458,0.00000000
4.06703352,3.15659970,0.22467637,0.48659151,2.49165581,0.01959704,0.92295308,0.25482392,0.79873138,0.00000000
4.07303652,3.04119026,0.21369028,0.46643677,2.44465709,0.01867138,0.88974932,0.24584175,0.76748233,0.00000000
4.07903952,2.92804599,0.20258339,0.44620163,2.39922378,0.01776331,0.85689413,0.23728383,0.73835066,0.00000000
4.08504252,2.81888135,0.19152300,0.42621684,2.35616311,0.01688454,0.82471981,0.22929274,0.71194011,0.00000000
4.09104552,2.71532575,0.18066935,0.40680819,2.31620722,0.01604615,0.79353593,0.22200254,0.68883670,0.00000000
4.09704852,2.61889842,0.17017326,0.38829142,2.28000217,0.01525838,0.76362557,0.21553693,0.66960073,0.00000000
4.10305153,2.53098724,0.16017410,0.37096772,2.24810140,0.01453047,0.73524268,0.21000772,0.65475901,0.00000000
4.10905453,2.45283167,0.15079818,0.35511979,2.22096371,0.01387057,0.70861053,0.20551364,0.64479715,0.00000000
4.11505753,2.38550951,0.14215746,0.34100849,2.19895496,0.01328563,0.68392114,0.20213926,0.64015184,0.00000000
4.12106053,2.32992709,0.13434862,0.32887010,2.18235290,0.01278131,0.66133556,0.19995415,0.64120302,0.00000000
4.12706353,2.28681239,0.12745251,0.31891398,2.17135429,0.01236201,0.64098493,0.19901209,0.64826594,0.00000000
4.13306653,2.25671060,0.12153384,0.31132066,2.16608326,0.01203078,0.62297191,0.19935039,0.66158311,0.00000000
4.13906953,2.23998157,0.11664106,0.30624019,2.16660012,0.01178936,0.60737244,0.20098923,0.68131625,0.00000000
4.14507254,2.23679868,0.11280655,0.30379074,2.17290972,0.01163821,0.59423759,0.20393097,0.70753841,0.00000000
4.15107554,2.24714886,0.11004688,0.30405722,2.18496876,0.01157650,0.58359528,0.20815955,0.74022652,0.00000000
4.15707854,2.27083361,0.10836322,0.30709014,2.20269150,0.01160219,0.57545178,0.21363988,0.77925475,0.00000000
4.16308154,2.30747089,0.10774187,0.31290435,2.22595384,0.01171205,0.56979292,0.22031739,0.82438901,0.00000000
4.16908454,2.35649835,0.10815475,0.32147797,2.25459560,0.01190172,0.56658489,0.22811777,0.87528314,0.00000000
4.17508754,2.41717796,0.10956008,0.33275142,2.28842143,0.01216578,0.56577476,0.23694687,0.93147710,0.00000000
4.18109055,2.48860268,0.11190301,0.34662668,2.32720071,0.01249783,0.56729077,0.24669111,0.99239775,0.00000000
4.18709355,2.56970572,0.11511631,0.36296695,2.37066716,0.01289058,0.57104243,0.25721820,1.05736249,0.00000000
4.19309655,2.65927285,0.11912121,0.38159679,2.41851879,0.01333592,0.57692074,0.26837843,1.12558612,0.00000000
4.19909955,2.75595840,0.12382823,0.40230297,2.47041888,0.01382508,0.58479852,0.28000655,1.19619114,0.00000000
4.20510255,2.85830532,0.12913824,0.42483618,2.52599888,0.01434872,0.59453124,0.29192424,1.26822148,0.00000000
4.21110555,2.96476944,0.13494361,0.44891369,2.58486345,0.01489712,0.60595831,0.30394318,1.34065956,0.00000000
4.21710855,3.07374809,0.14112963,0.47422317,2.64659831,0.01546033,0.61890519,0.31586874,1.41244648,0.00000000
4.22311156,3.18361270,0.14757604,0.50042763,2.71078080,0.01602834,0.63318614,0.32750416,1.48250479,0.00000000
4.22911456,3.29274489,0.15415895,0.52717158,2.77699312,0.01659130,0.64860795,0.33865509,1.54976330,0.00000000
4.23511756,3.39957509,0.16075288,0.55408820,2.84483782,0.01713976,0.66497443,0.34913454,1.61318321,0.00000000
4.24112056,3.50262267,0.16723310,0.58080755,2.91395470,0.01766482,0.68209153,0.35876773,1.67178456,0.00000000
4.24712356,3.60053610,0.17347811,0.60696544,2.98403837,0.01815840,0.69977311,0.36739703,1.72467230,0.00000000
4.25312656,3.69213153,0.17937233,0.63221274,3.05485503,0.01861341,0.71784691,0.37488652,1.77106076,0.00000000
4.25912956,3.77642813,0.18480879,0.65622475,3.12625743,0.01902397,0.73616050,0.38112612,1.81029575,0.00000000
4.26513257,3.85267842,0.18969185,0.67871024,3.19819641,0.01938556,0.75458691,0.38603496,1.84187334,0.00000000
4.27113557,3.92039189,0.19393976,0.69941972,3.27072782,0.01969512,0.77302952,0.38956405,1.86545448,0.00000000
4.27713857,3.97935035,0.19748698,0.71815254,3.34401364,0.01995122,0.79142575,0.39169780,1.88087488,0.00000000
4.28314157,4.02961386,0.20028614,0.73476238,3.41831634,0.02015399,0.80974941,0.39245458,1.88814968,0.00000000
4.28914457,4.07151631,0.20230949,0.74916092,3.49398577,0.02030519,0.82801125,0.39188609,1.88747257,0.00000000
4.29514757,4.10565016,0.20354988,0.76131922,3.57143863,0.02040811,0.84625749,0.39007552,1.87920946,0.00000000
4.30115058,4.13284052,0.20402093,0.77126691,3.65113063,0.02046745,0.86456636,0.38713470,1.86388669,0.00000000
4.30715358,4.15410915,0.20375664,0.77908897,3.73352223,0.02048912,0.88304250,0.38320013,1.84217438,0.00000000
4.31315658,4.17062947,0.20281017,0.78492026,3.81903924,0.02048003,0.90180934,0.37842821,1.81486535,0.00000000
4.31915958,4.18367433,0.20125197,0.78893803,3.90803009,0.02044781,0.92099990,0.37298970,1.78285050,0.00000000
4.32516258,4.19455865,0.19916723,0.79135275,4.00072196,0.02040049,0.94074613,0.36706377,1.74709142,0.00000000
4.33116558,4.20457926,0.19665274,0.79239759,4.09717816,0.02034623,0.96116746,0.36083174,1.70859136,0.00000000
4.33716858,4.21495487,0.19381333,0.79231726,4.19725938,0.02029290,0.98235912,0.35447085,1.66836557,0.00000000
4.34317159,4.22676863,0.19075798,0.79135649,4.30059140,0.02024784,1.00438068,0.34814832,1.62741199,0.00000000
4.34917459,4.24091628,0.18759576,0.78974899,4.40654163,0.02021750,1.02724574,0.34201585,1.58668333,0.00000000
4.35517759,4.25806215,0.18443186,0.78770719,4.51420650,0.02020720,1.05091307,0.33620486,1.54706155,0.00000000
4.36118059,4.27860525,0.18136374,0.78541346,4.62241128,0.02022090,1.07528005,0.33082263,1.50933537,0.00000000
4.36718359,4.30265710,0.17847769,0.78301300,4.72972311,0.02026102,1.10017864,0.32594941,1.47418159,0.00000000
4.37318659,4.33003226,0.17584585,0.78060888,4.83447759,0.02032838,1.12537440,0.32163671,1.44215057,0.00000000
4.37918959,4.36025207,0.17352391,0.77825928,4.93481828,0.02042210,1.15056862,0.31790669,1.41365629,0.00000000
4.38519260,4.39256141,0.17154948,0.77597709,5.02874772,0.02053969,1.17540362,0.31475271,1.38897098,0.00000000
4.39119560,4.42595750,0.16994121,0.77373166,5.11418820,0.02067713,1.19947111,0.31214095,1.36822431,0.00000000
4.39719860,4.45922938,0.16869870,0.77145267,5.18904948,0.02082900,1.22232324,0.31001297,1.35140689,0.00000000
4.40320160,4.49100618,0.16780322,0.76903570,5.25130064,0.02098876,1.24348595,0.30828909,1.33837778,0.00000000
4.40920460,4.51981191,0.16721903,0.76634928,5.29904271,0.02114894,1.26247406,0.30687247,1.32887543,0.00000000
4.41520760,4.54412410,0.16689542,0.76324285,5.33057889,0.02130146,1.27880735,0.30565352,1.32253160,0.00000000
4.42121061,4.56243398,0.16676920,0.75955543,5.34447901,0.02143795,1.29202708,0.30451469,1.31888774,0.00000000
4.42721361,4.57330537,0.16676765,0.75512433,5.33963557,0.02155002,1.30171209,0.30333521,1.31741297,0.00000000
4.43321661,4.57543014,0.16681163,0.74979374,5.31530874,0.02162962,1.30749394,0.30199577,1.31752334,0.00000000
4.43921961,4.56767793,0.16681891,0.74342264,5.27115864,0.02166929,1.30907037,0.30038289,1.31860161,0.00000000
4.44522261,4.54913857,0.16670746,0.73589190,5.20726366,0.02166245,1.30621655,0.29839278,1.32001705,0.00000000
4.45122561,4.51915575,0.16639851,0.72711029,5.12412430,0.02160359,1.29879371,0.29593478,1.32114474,0.00000000
4.45722861,4.47735094,0.16581955,0.71701912,5.02265272,0.02148849,1.28675488,0.29293403,1.32138389,0.00000000
4.46323162,4.42363734,0.16490674,0.70559557,4.90414880,0.02131437,1.27014750,0.28933357,1.32017479,0.00000000
4.46923462,4.35822341,0.16360710,0.69285461,4.77026401,0.02107989,1.24911282,0.28509563,1.31701396,0.00000000
4.47523762,4.28160647,0.16188009,0.67884941,4.62295481,0.02078530,1.22388235,0.28020232,1.31146725,0.00000000
4.48124062,4.19455687,0.15969868,0.66367043,4.46442767,0.02043232,1.19477131,0.27465554,1.30318049,0.00000000
4.48724362,4.09809355,0.15704994,0.64744315,4.29707784,0.02002414,1.16216947,0.26847632,1.29188752,0.00000000
4.49324662,3.99345197,0.15393499,0.63032465,4.12342425,0.01956527,1.12652989,0.26170355,1.27741542,0.00000000
4.49924962,3.88204574,0.15036856,0.61249908,3.94604267,0.01906140,1.08835569,0.25439220,1.25968672,0.00000000
4.50525263,3.76542308,0.14637799,0.59417217,3.76749933,0.01851921,1.04818563,0.24661114,1.23871866,0.00000000
4.51125563,3.64521968,0.14200186,0.57556502,3.59028674,0.01794615,1.00657879,0.23844058,1.21461939,0.00000000
4.51725863,3.52310926,0.13728823,0.55690729,3.41676373,0.01735022,0.96409904,0.22996923,1.18758133,0.00000000
4.52326163,3.40075355,0.13229267,0.53843000,3.24910072,0.01673965,0.92129970,0.22129137,1.15787184,0.00000000
4.52926463,3.27975300,0.12707609,0.52035818,3.08923185,0.01612275,0.87870890,0.21250376,1.12582154,0.00000000
4.53526763,3.16159984,0.12170247,0.50290358,2.93881462,0.01550755,0.83681624,0.20370262,1.09181076,0.00000000
4.54127064,3.04763498,0.11623660,0.48625766,2.79919793,0.01490162,0.79606093,0.19498070,1.05625448,0.00000000
4.54727364,2.93901012,0.11074193,0.47058524,2.67139903,0.01431183,0.75682204,0.18642454,1.01958655,0.00000000
4.55327664,2.83665640,0.10527855,0.45601886,2.55608974,0.01374413,0.71941099,0.17811201,0.98224364,0.00000000
4.55927964,2.74126060,0.09990144,0.44265424,2.45359194,0.01320346,0.68406644,0.17011029,0.94464971,0.00000000
4.56528264,2.65324994,0.09465904,0.43054698,2.36388259,0.01269354,0.65095194,0.16247412,0.90720165,0.00000000
4.57128564,2.57278599,0.08959214,0.41971065,2.28660774,0.01221688,0.62015610,0.15524471,0.87025652,0.00000000
4.57728864,2.49976805,0.08473313,0.41011649,2.22110530,0.01177468,0.59169539,0.14844900,0.83412122,0.00000000
