energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.33916958,2.64955590,0.81936033,0.31302821,0.07279561,0.56106507,1.19971697,1.07884864,0.49306495,0.00000000
-0.33316658,2.62757088,0.80495252,0.30501958,0.07107069,0.54895430,1.18852536,1.09832511,0.48365258,0.00000000
-0.32716358,2.59945694,0.78806532,0.29603015,0.06896822,0.53534612,1.17441611,1.11787656,0.47237609,0.00000000
-0.32116058,2.56623988,0.76892069,0.28621956,0.06652187,0.52039184,1.15796391,1.13784824,0.45947949,0.00000000
-0.31515758,2.52909801,0.74781248,0.27576681,0.06377058,0.50428791,1.13978614,1.15861051,0.44524172,0.00000000
-0.30915458,2.48931746,0.72509606,0.26486530,0.06075753,0.48727013,1.12052034,1.18053463,0.42996872,0.00000000
-0.30315158,2.44824132,0.70117528,0.25371739,0.05752903,0.46960582,1.10080029,1.20396640,0.41398455,0.00000000
-0.29714857,2.40721536,0.67648725,0.24252850,0.05413336,0.45158456,1.08123173,1.22919922,0.39762196,0.00000000
-0.29114557,2.36753315,0.65148579,0.23150131,0.05061956,0.43350788,1.06236897,1.25644810,0.38121281,0.00000000
-0.28514257,2.33038336,0.62662455,0.22083008,0.04703626,0.41567848,1.04469352,1.28582632,0.36507878,0.00000000
-0.27913957,2.29680214,0.60234046,0.21069535,0.04343058,0.39838956,1.02859585,1.31732629,0.34952272,0.00000000
-0.27313657,2.26763304,0.57903843,0.20125933,0.03984713,0.38191489,1.01436121,1.35080603,0.33482098,0.00000000
-0.26713357,2.24349665,0.55707806,0.19266210,0.03632712,0.36649991,1.00216032,1.38598228,0.32121717,0.00000000
-0.26113057,2.22477148,0.53676284,0.18501870,0.03290768,0.35235444,0.99204540,1.42243101,0.30891730,0.00000000
-0.25512756,2.21158698,0.51833234,0.17841727,0.02962132,0.33964722,0.98395184,1.45959569,0.29808676,0.00000000
-0.24912456,2.20382910,0.50195765,0.17291825,0.02649560,0.32850249,0.97770539,1.49680308,0.28884898,0.00000000
-0.24312156,2.20115770,0.48774004,0.16855456,0.02355293,0.31899867,0.97303457,1.53328610,0.28128579,0.00000000
-0.23711856,2.20303498,0.47571287,0.16533284,0.02081066,0.31116910,0.96958766,1.56821261,0.27543939,0.00000000
-0.23111556,2.20876294,0.46584634,0.16323549,0.01828121,0.30500461,0.96695336,1.60071882,0.27131579,0.00000000
-0.22511256,2.21752792,0.45805470,0.16222345,0.01597243,0.30045784,0.96468413,1.62994559,0.26888929,0.00000000
-0.21910955,2.22844945,0.45220545,0.16223951,0.01388804,0.29744869,0.96232087,1.65507578,0.26810789,0.00000000
-0.21310655,2.24063084,0.44812977,0.16321208,0.01202814,0.29587089,0.95941785,1.67537067,0.26889913,0.00000000
-0.20710355,2.25320853,0.44563378,0.16505903,0.01038983,0.29559891,0.95556644,1.69020343,0.27117617,0.00000000
-0.20110055,2.26539766,0.44450966,0.16769156,0.00896782,0.29649506,0.95041651,1.69908807,0.27484357,0.00000000
-0.19509755,2.27653138,0.44454635,0.17101791,0.00775504,0.29841631,0.94369457,1.70170208,0.27980266,0.00000000
-0.18909455,2.28609188,0.44553907,0.17494664,0.00674322,0.30122039,0.93521756,1.69790179,0.28595599,0.00000000
-0.18309155,2.29373165,0.44729731,0.17938944,0.00592347,0.30477106,0.92490183,1.68772952,0.29321088,0.00000000
-0.17708854,2.29928408,0.44965092,0.18426339,0.00528669,0.30894216,0.91276698,1.67141236,0.30148168,0.00000000
-0.17108554,2.30276301,0.45245422,0.18949243,0.00482401,0.31362039,0.89893431,1.64935255,0.31069082,0.00000000
-0.16508254,2.30435160,0.45558790,0.19500824,0.00452707,0.31870679,0.88362033,1.62211017,0.32076848,0.00000000
-0.15907954,2.30438137,0.45895889,0.20075035,0.00438820,0.32411689,0.86712554,1.59037913,0.33165118,0.00000000
-0.15307654,2.30330291,0.46249835,0.20666560,0.00440055,0.32977962,0.84981938,1.55495764,0.34327919,0.00000000
-0.14707354,2.30164997,0.46615807,0.21270705,0.00455807,0.33563531,0.83212202,1.51671498,0.35559306,0.00000000
-0.14107054,2.29999922,0.46990570,0.21883240,0.00485546,0.34163275,0.81448411,1.47655595,0.36852968,0.00000000
-0.13506753,2.29892789,0.47371910,0.22500209,0.00528797,0.34772590,0.79736544,1.43538515,0.38201790,0.00000000
-0.12906453,2.29897184,0.47758040,0.23117725,0.00585120,0.35387023,0.78121365,1.39407243,0.39597428,0.00000000
-0.12306153,2.30058625,0.48147018,0.23731752,0.00654085,0.36001921,0.76644390,1.35342137,0.41029920,0.00000000
-0.11705853,2.30411114,0.48536219,0.24337918,0.00735235,0.36612117,0.75342050,1.31414196,0.42487367,0.00000000
-0.11105553,2.30974344,0.48921892,0.24931348,0.00828063,0.37211668,0.74244125,1.27682861,0.43955711,0.00000000
-0.10505253,2.31751722,0.49298850,0.25506537,0.00931974,0.37793685,0.73372509,1.24194428,0.45418639,0.00000000
-0.09904952,2.32729276,0.49660297,0.26057289,0.01046257,0.38350252,0.72740346,1.20981105,0.46857626,0.00000000
-0.09304652,2.33875522,0.49997813,0.26576707,0.01170064,0.38872454,0.72351559,1.18060724,0.48252122,0.00000000
-0.08704352,2.35142266,0.50301502,0.27057254,0.01302386,0.39350511,0.72200786,1.15437088,0.49579895,0.00000000
-0.08104052,2.36466302,0.50560288,0.27490883,0.01442042,0.39774019,0.72273683,1.13100890,0.50817510,0.00000000
-0.07503752,2.37771898,0.50762351,0.27869220,0.01587675,0.40132272,0.72547589,1.11031136,0.51940933,0.00000000
-0.06903452,2.38973952,0.50895664,0.28183813,0.01737754,0.40414667,0.72992487,1.09196976,0.52926228,0.00000000
-0.06303152,2.39981627,0.50948621,0.28426412,0.01890591,0.40611159,0.73572212,1.07559831,0.53750332,0.00000000
-0.05702851,2.40702315,0.50910695,0.28589283,0.02044355,0.40712738,0.74245850,1.06075718,0.54391844,0.00000000
-0.05102551,2.41045703,0.50773109,0.28665538,0.02197111,0.40711913,0.74969245,1.04697642,0.54831821,0.00000000
-0.04502251,2.40927766,0.50529464,0.28649448,0.02346847,0.40603161,0.75696570,1.03377970,0.55054514,0.00000000
-0.03901951,2.40274499,0.50176299,0.28536746,0.02491524,0.40383330,0.76381878,1.02070675,0.55048029,0.00000000
-0.03301651,2.39025216,0.49713546,0.28324886,0.02629117,0.40051957,0.76980595,1.00733373,0.54804863,0.00000000
-0.02701351,2.37135290,0.49144842,0.28013245,0.02757667,0.39611497,0.77450885,0.99329086,0.54322301,0.00000000
-0.02101051,2.34578211,0.48477704,0.27603268,0.02875326,0.39067440,0.77754873,0.97827675,0.53602643,0.00000000
-0.01500750,2.31346910,0.47723520,0.27098536,0.02980405,0.38428299,0.77859668,0.96206922,0.52653264,0.00000000
-0.00900450,2.27454302,0.46897379,0.26504757,0.03071419,0.37705493,0.77738189,0.94453227,0.51486493,0.00000000
-0.00300150,2.22933064,0.46017739,0.25829681,0.03147118,0.36913094,0.77369766,0.92561940,0.50119325,0.00000000
0.00300150,2.17834676,0.45105937,0.25082939,0.03206523,0.36067475,0.76740532,0.90537329,0.48572977,0.00000000
0.00900450,2.12227811,0.44185570,0.24275821,0.03248942,0.35186859,0.75843596,0.88392220,0.46872317,0.00000000
0.01500750,2.06196160,0.43281774,0.23420986,0.03273988,0.34290787,0.74679023,0.86147348,0.45045189,0.00000000
0.02101051,1.99835810,0.42420432,0.22532142,0.03281582,0.33399538,0.73253631,0.83830454,0.43121659,0.00000000
0.02701351,1.93252305,0.41627345,0.21623684,0.03271945,0.32533512,0.71580636,0.81475197,0.41133233,0.00000000
0.03301651,1.86557524,0.40927399,0.20710326,0.03245588,0.31712611,0.69679157,0.79119920,0.39112059,0.00000000
0.03901951,1.79866509,0.40343776,0.19806731,0.03203294,0.30955638,0.67573623,0.76806333,0.37090155,0.00000000
0.04502251,1.73294358,0.39897223,0.18927152,0.03146088,0.30279742,0.65293091,0.74578166,0.35098696,0.00000000
0.05102551,1.66953308,0.39605425,0.18085105,0.03075209,0.29699924,0.62870505,0.72479832,0.33167357,0.00000000
0.05702851,1.60950084,0.39482501,0.17293080,0.02992075,0.29228635,0.60341929,0.70555157,0.31323763,0.00000000
0.06303152,1.55383593,0.39538632,0.16562295,0.02898245,0.28875464,0.57745749,0.68846200,0.29593028,0.00000000
0.06903452,1.50343017,0.39779840,0.15902505,0.02795385,0.28646941,0.55121881,0.67392200,0.27997395,0.00000000
0.07503752,1.45906307,0.40207919,0.15321865,0.02685228,0.28546448,0.52510999,0.66228669,0.26555992,0.00000000
0.08104052,1.42139106,0.40820505,0.14826843,0.02569539,0.28574244,0.49953773,0.65386639,0.25284667,0.00000000
0.08704352,1.39094063,0.41611284,0.14422189,0.02450079,0.28727594,0.47490149,0.64892060,0.24195917,0.00000000
0.09304652,1.36810498,0.42570309,0.14110942,0.02328575,0.29000997,0.45158662,0.64765365,0.23298892,0.00000000
0.09904952,1.35314386,0.43684404,0.13894486,0.02206688,0.29386483,0.42995788,0.65021158,0.22599447,0.00000000
0.10505253,1.34618573,0.44937634,0.13772623,0.02085988,0.29873980,0.41035343,0.65668037,0.22100243,0.00000000
0.11105553,1.34723183,0.46311806,0.13743679,0.01967928,0.30451719,0.39307919,0.66708518,0.21800874,0.00000000
0.11705853,1.35616136,0.47786973,0.13804615,0.01853824,0.31106647,0.37840378,0.68139033,0.21698006,0.00000000
0.12306153,1.37273730,0.49341919,0.13951142,0.01744836,0.31824839,0.36655379,0.69949998,0.21785523,0.00000000
0.12906453,1.39661237,0.50954598,0.14177840,0.01641957,0.32591889,0.35770971,0.72125924,0.22054674,0.00000000
0.13506753,1.42733489,0.52602510,0.14478261,0.01545995,0.33393244,0.35200241,0.74645557,0.22494216,0.00000000
0.14107054,1.46435435,0.54263014,0.14845029,0.01457574,0.34214490,0.34951025,0.77482057,0.23090552,0.00000000
0.14707354,1.50702673,0.55913560,0.15269924,0.01377123,0.35041566,0.35025704,0.80603202,0.23827876,0.00000000
0.15307654,1.55461998,0.57531854,0.15743957,0.01304882,0.35860911,0.35421090,0.83971636,0.24688326,0.00000000
0.15907954,1.60631978,0.59095971,0.16257443,0.01240905,0.36659538,0.36128412,0.87545186,0.25652163,0.00000000
0.16508254,1.66123637,0.60584426,0.16800072,0.01185069,0.37425060,0.37133434,0.91277257,0.26697975,0.00000000
0.17108554,1.71841286,0.61976223,0.17360984,0.01137091,0.38145656,0.38416697,0.95117339,0.27802934,0.00000000
0.17708854,1.77683564,0.63250917,0.17928859,0.01096545,0.38810021,0.39953912,0.99011650,0.28943100,0.00000000
0.18309155,1.83544750,0.64388706,0.18492029,0.01062887,0.39407296,0.41716514,1.02903944,0.30093784,0.00000000
0.18909455,1.89316375,0.65370570,0.19038615,0.01035479,0.39927015,0.43672359,1.06736479,0.31229982,0.00000000
0.19509755,1.94889147,0.66178481,0.19556690,0.01013622,0.40359069,0.45786586,1.10451176,0.32326871,0.00000000
0.20110055,2.00155209,0.66795698,0.20034480,0.00996588,0.40693724,0.48022609,1.13990937,0.33360350,0.00000000
0.20710355,2.05010659,0.67207139,0.20460586,0.00983651,0.40921687,0.50343228,1.17301110,0.34307644,0.00000000
0.21310655,2.09358299,0.67399829,0.20824240,0.00974124,0.41034233,0.52711819,1.20331058,0.35147919,0.00000000
0.21910955,2.13110504,0.67363413,0.21115576,0.00967391,0.41023392,0.55093568,1.23035772,0.35862912,0.00000000
0.22511256,2.16192093,0.67090711,0.21325905,0.00962931,0.40882194,0.57456695,1.25377469,0.36437542,0.00000000
0.23111556,2.18543081,0.66578282,0.21447991,0.00960355,0.40604947,0.59773617,1.27327080,0.36860466,0.00000000
0.23711856,2.20121141,0.65826964,0.21476308,0.00959418,0.40187550,0.62021983,1.28865555,0.37124571,0.00000000
0.24312156,2.20903653,0.64842363,0.21407267,0.00960041,0.39627806,0.64185539,1.29984902,0.37227357,0.00000000
0.24912456,2.20889185,0.63635241,0.21239393,0.00962318,0.38925714,0.66254753,1.30688863,0.37171193,0.00000000
0.25512756,2.20098295,0.62221784,0.20973452,0.00966520,0.38083734,0.68227157,1.30993183,0.36963433,0.00000000
0.26113057,2.18573558,0.60623712,0.20612507,0.00973094,0.37106972,0.70107383,1.30925404,0.36616370,0.00000000
0.26713357,2.16378769,0.58868219,0.20161900,0.00982649,0.36003301,0.71906852,1.30524168,0.36147017,0.00000000
0.27313657,2.13597307,0.56987719,0.19629164,0.00995938,0.34783383,0.73643125,1.29838016,0.35576733,0.00000000
0.27913957,2.10329697,0.55019413,0.19023855,0.01013839,0.33460592,0.75338931,1.28923726,0.34930681,0.00000000
0.28514257,2.06690444,0.53004657,0.18357315,0.01037325,0.32050835,0.77020896,1.27844228,0.34237146,0.00000000
0.29114557,2.02804258,0.50988173,0.17642374,0.01067426,0.30572275,0.78718028,1.26666191,0.33526735,0.00000000
0.29714857,1.98801830,0.49017109,0.16893005,0.01105200,0.29044967,0.80460034,1.25457375,0.32831482,0.00000000
0.30315158,1.94815338,0.47139972,0.16123936,0.01151690,0.27490421,0.82275531,1.24283878,0.32183888,0.00000000
0.30915458,1.90973874,0.45405489,0.15350247,0.01207881,0.25931113,0.84190262,1.23207404,0.31615941,0.00000000
0.31515758,1.87399012,0.43861403,0.14586959,0.01274664,0.24389961,0.86225389,1.22282690,0.31158138,0.00000000
0.32116058,1.84200700,0.42553261,0.13848636,0.01352792,0.22889790,0.88395973,1.21555224,0.30838555,0.00000000
0.32716358,1.81473664,0.41523228,0.13149011,0.01442843,0.21452811,0.90709711,1.21059370,0.30681992,0.00000000
0.33316658,1.79294473,0.40808940,0.12500646,0.01545184,0.20100125,0.93166016,1.20817002,0.30709220,0.00000000
0.33916958,1.77719387,0.40442462,0.11914645,0.01659938,0.18851281,0.95755481,1.20836709,0.30936357,0.00000000
0.34517259,1.76783062,0.40449346,0.11400418,0.01786958,0.17723882,0.98459779,1.21113639,0.31374402,0.00000000
0.35117559,1.76498146,0.40847833,0.10965507,0.01925805,0.16733277,1.01252004,1.21629959,0.32028914,0.00000000
0.35717859,1.76855751,0.41648214,0.10615475,0.02075729,0.15892309,1.04097437,1.22355937,0.32899878,0.00000000
0.36318159,1.77826761,0.42852367,0.10353845,0.02235665,0.15211151,1.06954722,1.23251572,0.33981727,0.00000000
0.36918459,1.79363861,0.44453487,0.10182113,0.02404233,0.14697208,1.09777374,1.24268701,0.35263535,0.00000000
0.37518759,1.81404188,0.46436015,0.10099803,0.02579742,0.14355088,1.12515570,1.25353456,0.36729364,0.00000000
0.38119060,1.83872441,0.48775774,0.10104569,0.02760213,0.14186627,1.15118115,1.26448967,0.38358750,0.00000000
0.38719360,1.86684296,0.51440326,0.10192340,0.02943401,0.14190975,1.17534503,1.27498156,0.40127303,0.00000000
0.39319660,1.89749959,0.54389527,0.10357499,0.03126839,0.14364711,1.19716962,1.28446490,0.42007414,0.00000000
0.39919960,1.92977681,0.57576297,0.10593080,0.03307877,0.14701997,1.21622394,1.29244552,0.43969018,0.00000000
0.40520260,1.96277100,0.60947574,0.10890988,0.03483740,0.15194752,1.23214107,1.29850308,0.45980411,0.00000000
0.41120560,1.99562248,0.64445444,0.11242225,0.03651593,0.15832839,1.24463275,1.30230962,0.48009075,0.00000000
0.41720860,2.02754131,0.68008420,0.11637125,0.03808603,0.16604268,1.25350042,1.30364319,0.50022486,0.00000000
0.42321161,2.05782779,0.71572831,0.12065579,0.03952015,0.17495389,1.25864237,1.30239584,0.51988893,0.00000000
0.42921461,2.08588712,0.75074295,0.12517257,0.04079225,0.18491104,1.26005668,1.29857592,0.53878013,0.00000000
0.43521761,2.11123802,0.78449219,0.12981821,0.04187855,0.19575060,1.25783984,1.29230450,0.55661658,0.00000000
0.44122061,2.13351524,0.81636291,0.13449112,0.04275818,0.20729853,1.25218122,1.28380629,0.57314244,0.00000000
0.44722361,2.15246632,0.84577900,0.13909327,0.04341381,0.21937223,1.24335372,1.27339565,0.58813195,0.00000000
0.45322661,2.16794315,0.87221460,0.14353168,0.04383223,0.23178259,1.23170105,1.26145836,0.60139215,0.00000000
0.45922961,2.17988921,0.89520563,0.14771975,0.04400472,0.24433593,1.21762224,1.24843029,0.61276446,0.00000000
0.46523262,2.18832332,0.91435945,0.15157825,0.04392734,0.25683616,1.20155414,1.23477389,0.62212499,0.00000000
0.47123562,2.19332109,0.92936226,0.15503617,0.04360108,0.26908687,1.18395276,1.22095383,0.62938385,0.00000000
0.47723862,2.19499525,0.93998394,0.15803125,0.04303182,0.28089361,1.16527411,1.20741285,0.63448352,0.00000000
0.48324162,2.19347593,0.94608044,0.16051037,0.04223016,0.29206626,1.14595561,1.19454905,0.63739639,0.00000000
0.48924462,2.18889220,0.94759350,0.16242971,0.04121111,0.30242151,1.12639869,1.18269573,0.63812190,0.00000000
0.49524762,2.18135576,0.94454800,0.16375472,0.03999360,0.31178550,1.10695339,1.17210455,0.63668333,0.00000000
0.50125063,2.17094780,0.93704711,0.16446003,0.03859995,0.31999645,1.08790563,1.16293298,0.63312449,0.00000000
0.50725363,2.15770969,0.92526563,0.16452918,0.03705517,0.32690748,1.06946759,1.15523642,0.62750659,0.00000000
0.51325663,2.14163804,0.90944187,0.16395433,0.03538635,0.33238930,1.05177164,1.14896544,0.61990540,0.00000000
0.51925963,2.12268434,0.88986846,0.16273588,0.03362184,0.33633295,1.03486811,1.14396816,0.61040893,0.00000000
0.52526263,2.10075923,0.86688274,0.16088214,0.03179060,0.33865223,1.01872680,1.13999770,0.59911552,0.00000000
0.53126563,2.07574110,0.84085688,0.15840890,0.02992154,0.33928604,1.00324226,1.13672425,0.58613266,0.00000000
0.53726863,2.04748846,0.81218835,0.15533908,0.02804287,0.33820024,0.98824258,1.13375122,0.57157627,0.00000000
0.54327164,2.01585545,0.78129096,0.15170235,0.02618162,0.33538905,0.97350108,1.13063475,0.55557051,0.00000000
0.54927464,1.98070950,0.74858671,0.14753471,0.02436322,0.33087598,0.95875066,1.12690559,0.53824793,0.00000000
0.55527764,1.94195008,0.71449863,0.14287813,0.02261115,0.32471400,0.94369985,1.12209240,0.51974992,0.00000000
0.56128064,1.89952744,0.67944468,0.13778007,0.02094679,0.31698509,0.92804997,1.11574528,0.50022718,0.00000000
0.56728364,1.85346024,0.64383269,0.13229301,0.01938923,0.30779899,0.91151259,1.10745869,0.47984007,0.00000000
0.57328664,1.80385095,0.60805623,0.12647388,0.01795530,0.29729120,0.89382647,1.09689238,0.45875876,0.00000000
0.57928964,1.75089801,0.57249134,0.12038340,0.01665958,0.28562031,0.87477326,1.08378970,0.43716294,0.00000000
0.58529265,1.69490404,0.53749393,0.11408535,0.01551446,0.27296459,0.85419125,1.06799225,0.41524100,0.00000000
0.59129565,1.63627948,0.50339760,0.10764575,0.01453030,0.25951807,0.83198654,1.04945038,0.39318869,0.00000000
0.59729865,1.57554130,0.47051181,0.10113194,0.01371548,0.24548616,0.80814132,1.02822892,0.37120709,0.00000000
0.60330165,1.51330667,0.43912023,0.09461159,0.01307655,0.23108095,0.78271876,1.00450816,0.34950009,0.00000000
0.60930465,1.45028190,0.40947903,0.08815169,0.01261828,0.21651637,0.75586454,0.97857983,0.32827125,0.00000000
0.61530765,1.38724690,0.38181527,0.08181750,0.01234370,0.20200342,0.72780497,0.95083851,0.30772035,0.00000000
0.62131066,1.32503595,0.35632508,0.07567150,0.01225412,0.18774552,0.69884187,0.92176877,0.28803960,0.00000000
0.62731366,1.26451562,0.33317195,0.06977245,0.01234904,0.17393421,0.66934464,0.89192879,0.26940967,0.00000000
0.63331666,1.20656067,0.31248493,0.06417442,0.01262611,0.16074536,0.63973984,0.86193107,0.25199594,0.00000000
0.63931966,1.15202916,0.29435707,0.05892606,0.01308102,0.14833591,0.61049889,0.83242128,0.23594474,0.00000000
0.64532266,1.10173774,0.27884405,0.05406988,0.01370739,0.13684129,0.58212451,0.80405602,0.22138015,0.00000000
0.65132566,1.05643824,0.26596323,0.04964178,0.01449666,0.12637349,0.55513645,0.77748068,0.20840124,0.00000000
0.65732866,1.01679642,0.25569328,0.04567067,0.01543803,0.11701992,0.53005716,0.75330799,0.19707996,0.00000000
0.66333167,0.98337389,0.24797449,0.04217834,0.01651844,0.10884294,0.50739787,0.73209846,0.18745974,0.00000000
0.66933467,0.95661364,0.24270983,0.03917936,0.01772260,0.10188004,0.48764577,0.71434317,0.17955499,0.00000000
0.67533767,0.93682992,0.23976689,0.03668128,0.01903312,0.09614462,0.47125235,0.70044972,0.17335124,0.00000000
0.68134067,0.92420253,0.23898073,0.03468488,0.02043073,0.09162739,0.45862350,0.69073158,0.16880625,0.00000000
0.68734367,0.91877565,0.24015759,0.03318456,0.02189455,0.08829805,0.45011135,0.68540123,0.16585182,0.00000000
0.69334667,0.92046109,0.24307941,0.03216880,0.02340254,0.08610755,0.44600789,0.68456700,0.16439621,0.00000000
0.69934967,0.92904545,0.24750908,0.03162075,0.02493191,0.08499036,0.44654045,0.68823375,0.16432729,0.00000000
0.70535268,0.94420087,0.25319621,0.03151881,0.02645970,0.08486715,0.45186873,0.69630673,0.16551599,0.00000000
0.71135568,0.96549852,0.25988322,0.03183725,0.02796333,0.08564741,0.46208329,0.70859865,0.16782022,0.00000000
0.71735868,0.99242410,0.26731166,0.03254683,0.02942121,0.08723215,0.47720512,0.72483897,0.17108886,0.00000000
0.72336168,1.02439455,0.27522829,0.03361543,0.03081331,0.08951653,0.49718616,0.74468520,0.17516575,0.00000000
0.72936468,1.06077516,0.28339094,0.03500867,0.03212168,0.09239244,0.52191030,0.76773533,0.17989368,0.00000000
0.73536768,1.10089613,0.29157363,0.03669039,0.03333092,0.09575083,0.55119478,0.79354072,0.18511794,0.00000000
0.74137069,1.14406809,0.29957108,0.03862322,0.03442850,0.09948396,0.58479173,0.82161903,0.19068963,0.00000000
0.74737369,1.18959572,0.30720205,0.04076900,0.03540502,0.10348735,0.62238974,0.85146642,0.19646832,0.00000000
0.75337669,1.23678931,0.31431178,0.04308924,0.03625424,0.10766153,0.66361543,0.88256876,0.20232430,0.00000000
0.75937969,1.28497380,0.32077315,0.04554545,0.03697310,0.11191350,0.70803511,0.91441132,0.20814009,0.00000000
0.76538269,1.33349528,0.32648678,0.04809947,0.03756143,0.11615793,0.75515663,0.94648692,0.21381137,0.00000000
0.77138569,1.38172517,0.33137992,0.05071381,0.03802164,0.12031810,0.80443177,0.97830241,0.21924731,0.00000000
0.77738869,1.42906227,0.33540451,0.05335187,0.03835831,0.12432652,0.85525930,1.00938352,0.22437036,0.00000000
0.78339170,1.47493324,0.33853435,0.05597821,0.03857762,0.12812536,0.90698916,1.03927833,0.22911547,0.00000000
0.78939470,1.51879192,0.34076168,0.05855882,0.03868680,0.13166654,0.95892806,1.06755962,0.23342907,0.00000000
0.79539770,1.56011837,0.34209353,0.06106136,0.03869351,0.13491169,1.01034677,1.09382649,0.23726770,0.00000000
0.80140070,1.59841798,0.34254784,0.06345539,0.03860533,0.13783181,1.06048942,1.11770559,0.24059649,0.00000000
0.80740370,1.63322154,0.34214989,0.06571266,0.03842923,0.14040682,1.10858485,1.13885238,0.24338771,0.00000000
0.81340670,1.66408650,0.34092903,0.06780740,0.03817116,0.14262495,1.15386010,1.15695280,0.24561936,0.00000000
0.81940970,1.69060008,0.33891605,0.06971658,0.03783582,0.14448199,1.19555587,1.17172556,0.24727402,0.00000000
0.82541271,1.71238412,0.33614126,0.07142020,0.03742642,0.14598052,1.23294367,1.18292530,0.24833791,0.00000000
0.83141571,1.72910194,0.33263337,0.07290160,0.03694475,0.14712901,1.26534425,1.19034656,0.24880039,0.00000000
0.83741871,1.74046677,0.32841923,0.07414772,0.03639126,0.14794097,1.29214658,1.19382873,0.24865375,0.00000000
0.84342171,1.74625161,0.32352436,0.07514929,0.03576531,0.14843411,1.31282688,1.19326150,0.24789339,0.00000000
0.84942471,1.74629969,0.31797410,0.07590107,0.03506555,0.14862940,1.32696663,1.18859077,0.24651831,0.00000000
0.85542771,1.74053507,0.31179543,0.07640195,0.03429031,0.14855039,1.33426903,1.17982450,0.24453188,0.00000000
0.86143072,1.72897257,0.30501905,0.07665496,0.03343807,0.14822236,1.33457274,1.16703808,0.24194277,0.00000000
0.86743372,1.71172622,0.29768167,0.07666727,0.03250795,0.14767173,1.32786244,1.15037883,0.23876599,0.00000000
0.87343672,1.68901558,0.28982822,0.07645002,0.03150011,0.14692541,1.31427534,1.13006910,0.23502394,0.00000000
0.87943972,1.66116926,0.28151388,0.07601809,0.03041620,0.14601034,1.29410331,1.10640758,0.23074733,0.00000000
0.88544272,1.62862522,0.27280557,0.07538973,0.02925960,0.14495301,1.26779015,1.07976854,0.22597597,0.00000000
0.89144572,1.59192750,0.26378299,0.07458621,0.02803565,0.14377924,1.23592407,1.05059878,0.22075927,0.00000000
0.89744872,1.55171932,0.25453892,0.07363129,0.02675171,0.14251386,1.19922553,1.01941215,0.21515646,0.00000000
0.90345173,1.50873254,0.24517877,0.07255073,0.02541711,0.14118065,1.15853055,0.98678165,0.20923643,0.00000000
0.90945473,1.46377397,0.23581943,0.07137167,0.02404301,0.13980228,1.11477047,0.95332937,0.20307730,0.00000000
0.91545773,1.41770872,0.22658741,0.07012216,0.02264214,0.13840042,1.06894842,0.91971436,0.19676559,0.00000000
0.92146073,1.37144135,0.21761630,0.06883057,0.02122841,0.13699582,1.02211369,0.88661900,0.19039510,0.00000000
0.92746373,1.32589541,0.20904373,0.06752511,0.01981653,0.13560855,0.97533481,0.85473401,0.18406548,0.00000000
0.93346673,1.28199215,0.20100789,0.06623339,0.01842148,0.13425823,0.92967214,0.82474290,0.17788067,0.00000000
0.93946973,1.24062892,0.19364386,0.06498207,0.01705811,0.13296428,0.88615120,0.79730602,0.17194702,0.00000000
0.94547274,1.20265821,0.18707973,0.06379652,0.01574062,0.13174618,0.84573724,0.77304497,0.16637146,0.00000000
0.95147574,1.16886776,0.18143285,0.06270057,0.01448210,0.13062362,0.80931218,0.75252763,0.16125945,0.00000000
0.95747874,1.13996229,0.17680617,0.06171639,0.01329417,0.12961664,0.77765420,0.73625433,0.15671306,0.00000000
0.96348174,1.11654736,0.17328496,0.06086427,0.01218664,0.12874559,0.75142074,0.72464547,0.15282893,0.00000000
0.96948474,1.09911561,0.17093392,0.06016255,0.01116728,0.12803102,0.73113509,0.71803100,0.14969642,0.00000000
0.97548774,1.08803570,0.16979479,0.05962745,0.01024161,0.12749332,0.71717687,0.71664179,0.14739579,0.00000000
0.98149075,1.08354403,0.16988457,0.05927302,0.00941287,0.12715230,0.70977632,0.72060331,0.14599644,0.00000000
0.98749375,1.08573935,0.17119436,0.05911093,0.00868200,0.12702650,0.70901253,0.72993165,0.14555537,0.00000000
0.99349675,1.09458034,0.17368890,0.05915027,0.00804773,0.12713245,0.71481524,0.74453188,0.14611570,0.00000000
0.99949975,1.10988601,0.17730680,0.05939736,0.00750673,0.12748375,0.72697010,0.76419887,0.14770537,0.00000000
1.00550275,1.13133894,0.18196144,0.05985547,0.00705383,0.12809008,0.74512701,0.78862057,0.15033602,0.00000000
1.01150575,1.15849132,0.18754256,0.06052446,0.00668227,0.12895617,0.76881116,0.81738354,0.15400199,0.00000000
1.01750875,1.19077343,0.19391850,0.06140053,0.00638398,0.13008088,0.79743644,0.84998071,0.15867965,0.00000000
1.02351176,1.22750471,0.20093895,0.06247589,0.00614993,0.13145621,0.83032066,0.88582123,0.16432678,0.00000000
1.02951476,1.26790695,0.20843831,0.06373844,0.00597041,0.13306664,0.86670237,0.92424214,0.17088241,0.00000000
1.03551776,1.31111949,0.21623936,0.06517159,0.00583539,0.13488855,0.90575860,0.96452153,0.17826682,0.00000000
1.04152076,1.35621621,0.22415730,0.06675415,0.00573482,0.13688995,0.94662329,1.00589320,0.18638194,0.00000000
