energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
3.50275138,3.59364613,1.30126639,0.00944406,0.04184426,0.37581842,0.20661589,0.56271835,1.69728862,1.15062504
3.50875438,3.67232200,1.33175435,0.00967443,0.04322028,0.38773570,0.21384018,0.57470199,1.73942611,1.17168106
3.51475738,3.73213367,1.35532912,0.00985084,0.04434474,0.39823221,0.22023754,0.58385950,1.77197870,1.18596320
3.52076038,3.77206357,1.37154644,0.00997017,0.04519557,0.40714324,0.22570256,0.59003479,1.79435660,1.19325949
3.52676338,3.79147091,1.38010138,0.01003038,0.04575598,0.41432510,0.23014207,0.59312942,1.80615397,1.19350826
3.53276638,3.79011422,1.38083875,0.01003061,0.04601496,0.41965874,0.23347760,0.59310692,1.80716089,1.18680256
3.53876938,3.76816141,1.37375846,0.00997121,0.04596759,0.42305261,0.23564740,0.58999523,1.79736935,1.17338948
3.54477239,3.72618702,1.35901582,0.00985371,0.04561516,0.42444496,0.23660809,0.58388715,1.77697316,1.15366448
3.55077539,3.66515672,1.33691664,0.00968084,0.04496509,0.42380521,0.23633577,0.57493881,1.74636168,1.12816096
3.55677839,3.58639994,1.30790748,0.00945638,0.04403065,0.42113465,0.23482672,0.56336620,1.70610770,1.09753539
3.56278139,3.49157171,1.27256137,0.00918512,0.04283049,0.41646622,0.23209743,0.54943984,1.65695007,1.06254885
3.56878439,3.38260534,1.23155991,0.00887267,0.04138803,0.40986356,0.22818426,0.53347786,1.59977173,1.02404546
3.57478739,3.26165796,1.18567227,0.00852533,0.03973067,0.40141931,0.22314240,0.51583771,1.53557402,0.98292873
3.58079040,3.13105086,1.13573226,0.00814990,0.03788897,0.39125277,0.21704452,0.49690675,1.46544843,0.94013664
3.58679340,2.99320706,1.08261420,0.00775348,0.03589569,0.37950693,0.20997892,0.47709210,1.39054677,0.89661633
3.59279640,2.85058810,1.02720875,0.00734331,0.03378483,0.36634507,0.20204728,0.45681008,1.31205083,0.85329926
3.59879940,2.70563235,0.97039943,0.00692654,0.03159075,0.35194701,0.19336223,0.43647553,1.23114276,0.81107759
3.60480240,2.56069648,0.91304076,0.00651012,0.02934725,0.33650510,0.18404467,0.41649133,1.14897702,0.77078248
3.61080540,2.41800202,0.85593868,0.00610054,0.02708674,0.32022003,0.17422094,0.39723846,1.06665476,0.73316486
3.61680840,2.27958809,0.79983373,0.00570377,0.02483962,0.30329671,0.16402009,0.37906681,0.98520149,0.69887902
3.62281141,2.14727158,0.74538750,0.00532511,0.02263364,0.28594014,0.15357112,0.36228708,0.90554836,0.66846948
3.62881441,2.02261531,0.69317254,0.00496906,0.02049348,0.26835154,0.14300040,0.34716378,0.82851766,0.64236113
3.63481741,1.90690472,0.64366569,0.00463932,0.01844051,0.25072469,0.13242934,0.33390966,0.75481256,0.62085293
3.64082041,1.80113327,0.59724502,0.00433869,0.01649256,0.23324263,0.12197233,0.32268162,0.68501109,0.60411496
3.64682341,1.70599624,0.55418988,0.00406908,0.01466399,0.21607480,0.11173503,0.31357816,0.61956440,0.59218892
3.65282641,1.62189290,0.51468408,0.00383151,0.01296574,0.19937460,0.10181298,0.30663844,0.55879874,0.58499176
3.65882941,1.54893631,0.47882163,0.00362616,0.01140556,0.18327745,0.09229071,0.30184294,0.50292103,0.58232240
3.66483242,1.48697028,0.44661473,0.00345241,0.00998830,0.16789940,0.08324109,0.29911567,0.45202738,0.58387114
3.67083542,1.43559262,0.41800342,0.00330892,0.00871628,0.15333630,0.07472520,0.29832794,0.40611401,0.58923166
3.67683842,1.39418378,0.39286668,0.00319373,0.00758970,0.13966341,0.06679247,0.29930345,0.36509012,0.59791508
3.68284142,1.36194008,0.37103419,0.00310433,0.00660704,0.12693561,0.05948118,0.30182475,0.32879199,0.60936597
3.68884442,1.33791036,0.35229855,0.00303781,0.00576548,0.11518809,0.05281916,0.30564071,0.29699787,0.62297976
3.69484742,1.32103503,0.33642741,0.00299095,0.00506136,0.10443744,0.04682476,0.31047492,0.26944292,0.63812116
3.70085043,1.31018640,0.32317511,0.00296033,0.00449047,0.09468319,0.04150797,0.31603485,0.24583398,0.65414323
3.70685343,1.30420929,0.31229349,0.00294248,0.00404845,0.08590960,0.03687154,0.32202127,0.22586346,0.67040650
3.71285643,1.30196053,0.30354164,0.00293395,0.00373103,0.07808784,0.03291221,0.32813799,0.20922211,0.68629774
3.71885943,1.30234650,0.29669417,0.00293145,0.00353423,0.07117819,0.02962183,0.33410140,0.19561032,0.70124780
3.72486243,1.30435750,0.29154790,0.00293190,0.00345454,0.06513248,0.02698842,0.33964957,0.18474772,0.71474802
3.73086543,1.30709809,0.28792682,0.00293257,0.00348892,0.05989649,0.02499707,0.34455068,0.17638083,0.72636482
3.73686843,1.30981235,0.28568518,0.00293111,0.00363490,0.05541233,0.02363068,0.34861050,0.17028871,0.73575178
3.74287144,1.31190361,0.28470876,0.00292562,0.00389043,0.05162063,0.02287043,0.35167860,0.16628652,0.74265913
3.74887444,1.31294781,0.28491435,0.00291467,0.00425384,0.04846265,0.02269612,0.35365314,0.16422703,0.74694007
3.75487744,1.31270040,0.28624744,0.00289734,0.00472359,0.04588206,0.02308627,0.35448406,0.16400008,0.74855384
3.76088044,1.31109642,0.28867852,0.00287323,0.00529816,0.04382647,0.02401796,0.35417454,0.16553027,0.74756536
3.76688344,1.30824413,0.29219799,0.00284244,0.00597571,0.04224866,0.02546657,0.35278066,0.16877280,0.74414150
3.77288644,1.30441224,0.29681017,0.00280553,0.00675391,0.04110749,0.02740534,0.35040921,0.17370799,0.73854406
3.77888944,1.30001157,0.30252655,0.00276351,0.00762965,0.04036848,0.02980484,0.34721390,0.18033454,0.73111967
3.78489245,1.29557176,0.30935877,0.00271775,0.00859881,0.04000409,0.03263240,0.34338980,0.18866195,0.72228697
3.79089545,1.29171405,0.31731173,0.00266997,0.00965604,0.03999376,0.03585155,0.33916643,0.19870237,0.71252165
3.79689845,1.28912127,0.32637698,0.00262211,0.01079461,0.04032369,0.03942152,0.33479968,0.21046240,0.70233958
3.80290145,1.28850622,0.33652711,0.00257629,0.01200626,0.04098652,0.04329692,0.33056272,0.22393504,0.69227891
3.80890445,1.29057967,0.34771106,0.00253471,0.01328120,0.04198084,0.04742750,0.32673647,0.23909230,0.68288159
3.81490745,1.29601945,0.35985102,0.00249960,0.01460812,0.04331067,0.05175822,0.32359966,0.25587888,0.67467500
3.82091046,1.30544159,0.37284075,0.00247311,0.01597430,0.04498497,0.05622952,0.32141911,0.27420707,0.66815429
3.82691346,1.31937485,0.38654584,0.00245725,0.01736581,0.04701725,0.06077789,0.32044043,0.29395346,0.66376606
3.83291646,1.33823956,0.40080564,0.00245384,0.01876779,0.04942520,0.06533671,0.32087956,0.31495735,0.66189387
3.83891946,1.36233153,0.41543700,0.00246441,0.02016483,0.05223054,0.06983737,0.32291538,0.33702129,0.66284617
3.84492246,1.39181161,0.43023972,0.00249021,0.02154138,0.05545900,0.07421058,0.32668375,0.35991369,0.66684682
3.85092546,1.42670126,0.44500337,0.00253215,0.02288220,0.05914044,0.07838793,0.33227313,0.38337340,0.67402873
3.85692846,1.46688413,0.45951526,0.00259076,0.02417291,0.06330903,0.08230359,0.33972199,0.40711621,0.68443062
3.86293147,1.51211344,0.47356929,0.00266623,0.02540050,0.06800354,0.08589603,0.34901808,0.43084296,0.69799704
3.86893447,1.56202461,0.48697508,0.00275838,0.02655381,0.07326758,0.08910981,0.36009952,0.45424889,0.71458164
3.87493747,1.61615258,0.49956709,0.00286668,0.02762402,0.07914974,0.09189718,0.37285774,0.47703377,0.73395338
3.88094047,1.67395259,0.51121316,0.00299029,0.02860505,0.08570353,0.09421962,0.38714204,0.49891233,0.75580557
3.88694347,1.73482353,0.52182211,0.00312810,0.02949386,0.09298695,0.09604907,0.40276562,0.51962452,0.77976721
3.89294647,1.79813244,0.53134982,0.00327877,0.03029068,0.10106178,0.09736886,0.41951274,0.53894476,0.80541626
3.89894947,1.86323895,0.53980354,0.00344078,0.03099905,0.10999221,0.09817424,0.43714671,0.55669007,0.83229425
3.90495248,1.92951821,0.54724402,0.00361245,0.03162579,0.11984308,0.09847255,0.45541832,0.57272615,0.85992161
3.91095548,1.99638125,0.55378526,0.00379207,0.03218081,0.13067741,0.09828293,0.47407432,0.58697143,0.88781310
3.91695848,2.06329139,0.55959170,0.00397787,0.03267675,0.14255340,0.09763561,0.49286558,0.59939845,0.91549275
3.92296148,2.12977608,0.56487292,0.00416808,0.03312850,0.15552086,0.09657075,0.51155448,0.61003270,0.94250763
3.92896448,2.19543329,0.56987579,0.00436100,0.03355263,0.16961722,0.09513696,0.52992122,0.61894886,0.96843992
3.93496748,2.25993231,0.57487450,0.00455500,0.03396671,0.18486319,0.09338951,0.54776885,0.62626440,0.99291682
3.94097049,2.32300878,0.58015856,0.00474852,0.03438849,0.20125831,0.09138830,0.56492667,0.63213123,1.01561796
3.94697349,2.38445450,0.58601947,0.00494011,0.03483518,0.21877658,0.08919566,0.58125196,0.63672546,1.03628000
3.95297649,2.44410251,0.59273636,0.00512842,0.03532259,0.23736239,0.08687412,0.59663006,0.64023607,1.05469838
3.95897949,2.50180866,0.60056140,0.00531216,0.03586437,0.25692705,0.08448430,0.61097279,0.64285298,1.07072629
3.96498249,2.55743083,0.60970561,0.00549011,0.03647127,0.27734622,0.08208279,0.62421545,0.64475531,1.08427102
3.97098549,2.61080728,0.62032561,0.00566110,0.03715055,0.29845834,0.07972047,0.63631263,0.64610026,1.09528809
3.97698849,2.66173573,0.63251224,0.00582396,0.03790544,0.32006446,0.07744092,0.64723320,0.64701359,1.10377355
3.98299150,2.70995474,0.64628149,0.00597751,0.03873483,0.34192947,0.07527940,0.65695482,0.64758187,1.10975507
3.98899450,2.75512896,0.66156836,0.00612054,0.03963305,0.36378498,0.07326210,0.66545845,0.64784717,1.11328242
3.99499750,2.79683944,0.67822408,0.00625178,0.04058988,0.38533377,0.07140591,0.67272313,0.64780449,1.11441788
4.00100050,2.83458011,0.69601709,0.00636992,0.04159073,0.40625581,0.06971860,0.67872170,0.64740186,1.11322738
4.00700350,2.86776111,0.71463777,0.00647355,0.04261701,0.42621569,0.06819939,0.68341736,0.64654337,1.10977268
4.01300650,2.89571921,0.73370702,0.00656127,0.04364666,0.44487126,0.06684000,0.68676183,0.64509479,1.10410528
4.01900950,2.91773516,0.75278839,0.00663162,0.04465483,0.46188320,0.06562590,0.68869486,0.64289148,1.09626223
4.02501251,2.93305733,0.77140349,0.00668315,0.04561474,0.47692507,0.06453795,0.68914536,0.63974819,1.08626417
4.03101551,2.94093068,0.78904989,0.00671447,0.04649859,0.48969358,0.06355412,0.68803411,0.63547021,1.07411558
4.03701851,2.94062962,0.80522107,0.00672431,0.04727853,0.49991847,0.06265142,0.68527782,0.62986528,1.05980718
4.04302151,2.93149317,0.81942734,0.00671152,0.04792776,0.50737175,0.06180771,0.68079437,0.62275558,1.04332018
4.04902451,2.91296043,0.83121698,0.00667519,0.04842146,0.51187578,0.06100360,0.67450884,0.61398930,1.02463220
4.05502751,2.88460477,0.84019660,0.00661466,0.04873785,0.51330982,0.06022404,0.66636004,0.60345113,1.00372420
4.06103052,2.84616447,0.84604977,0.00652959,0.04885904,0.51161480,0.05945981,0.65630707,0.59107130,0.98058802
4.06703352,2.79756847,0.84855307,0.00642002,0.04877181,0.50679610,0.05870865,0.64433552,0.57683262,0.95523403
4.07303652,2.73895559,0.84758881,0.00628634,0.04846822,0.49892415,0.05797607,0.63046287,0.56077547,0.92769832
4.07903952,2.67068618,0.84315373,0.00612937,0.04794609,0.48813291,0.05727577,0.61474286,0.54300037,0.89804885
4.08504252,2.59334542,0.83536339,0.00595035,0.04720924,0.47461632,0.05662971,0.59726843,0.52366835,0.86639039
4.09104552,2.50773812,0.82445178,0.00575090,0.04626759,0.45862280,0.05606769,0.57817302,0.50299901,0.83286769
4.09704852,2.41487512,0.81076637,0.00553305,0.04513697,0.44044817,0.05562658,0.55763025,0.48126662,0.79766675
4.10305153,2.31595178,0.79475853,0.00529913,0.04383886,0.42042730,0.05534921,0.53585184,0.45879446,0.76101422
4.10905453,2.21231970,0.77696998,0.00505178,0.04239986,0.39892485,0.05528284,0.51308389,0.43594781,0.72317479
4.11505753,2.10545274,0.75801555,0.00479387,0.04085103,0.37632546,0.05547743,0.48960167,0.41312591,0.68444673
4.12106053,1.99690892,0.73856313,0.00452841,0.03922711,0.35302392,0.05598359,0.46570319,0.39075326,0.64515599
4.12706353,1.88828977,0.71931169,0.00425850,0.03756569,0.32941552,0.05685050,0.44170179,0.36927066,0.60564890
4.13306653,1.78119873,0.70096797,0.00398724,0.03590618,0.30588705,0.05812361,0.41791809,0.34912625,0.56628401
4.13906953,1.67720036,0.68422309,0.00371765,0.03428891,0.28280867,0.05984248,0.39467168,0.33076678,0.52742346
4.14507254,1.57778149,0.66972979,0.00345263,0.03275409,0.26052689,0.06203863,0.37227277,0.31462938,0.48942413
4.15107554,1.48431599,0.65808113,0.00319486,0.03134091,0.23935871,0.06473362,0.35101434,0.30113372,0.45262906
4.15707854,1.39803380,0.64979144,0.00294674,0.03008661,0.21958704,0.06793734,0.33116475,0.29067486,0.41735949
4.16308154,1.31999526,0.64528025,0.00271038,0.02902562,0.20145740,0.07164668,0.31296140,0.28361645,0.38390765
4.16908454,1.25107100,0.64485937,0.00248756,0.02818885,0.18517576,0.07584461,0.29660533,0.28028447,0.35253069
4.17508754,1.19192770,0.64872386,0.00227965,0.02760301,0.17090743,0.08049964,0.28225701,0.28096116,0.32344576
4.18109055,1.14301964,0.65694670,0.00208769,0.02729004,0.15877677,0.08556586,0.27003341,0.28587919,0.29682645
4.18709355,1.10458577,0.66947741,0.00191231,0.02726664,0.14886775,0.09098342,0.26000626,0.29521589,0.27280043
4.19309655,1.07665179,0.68614435,0.00175381,0.02754390,0.14122482,0.09667954,0.25220157,0.30908746,0.25144845
4.19909955,1.05903681,0.70666058,0.00161213,0.02812702,0.13585438,0.10256998,0.24660020,0.32754330,0.23280445
4.20510255,1.05136395,0.73063272,0.00148689,0.02901511,0.13272628,0.10856100,0.24313952,0.35056042,0.21685675
4.21110555,1.05307409,0.75757262,0.00137746,0.03020107,0.13177556,0.11455163,0.24171594,0.37803807,0.20355020
4.21710855,1.06344241,0.78691110,0.00128296,0.03167159,0.13290428,0.12043624,0.24218814,0.40979308,0.19278903
4.22311156,1.08159697,0.81801342,0.00120231,0.03340723,0.13598335,0.12610740,0.24438101,0.44555596,0.18444039
4.22911456,1.10653889,0.85019579,0.00113429,0.03538256,0.14085454,0.13145868,0.24809001,0.48496835,0.17833839
4.23511756,1.13716382,0.88274253,0.00107757,0.03756646,0.14733259,0.13638764,0.25308596,0.52758219,0.17428848
4.24112056,1.17228425,0.91492335,0.00103076,0.03992249,0.15520761,0.14079851,0.25912006,0.57286101,0.17207214
4.24712356,1.21065258,0.94601019,0.00099244,0.04240943,0.16424782,0.14460481,0.26592912,0.62018382,0.17145173
4.25312656,1.25098455,0.97529358,0.00096120,0.04498191,0.17420272,0.14773155,0.27324091,0.66885180,0.17217552
4.25912956,1.29198309,1.00209771,0.00093567,0.04759117,0.18480673,0.15011717,0.28077953,0.71809815,0.17398271
4.26513257,1.33236219,1.02579449,0.00091455,0.05018598,0.19578347,0.15171489,0.28827079,0.76710102,0.17660855
4.27113557,1.37087075,1.04581589,0.00089662,0.05271370,0.20685050,0.15249373,0.29544747,0.81499952,0.17978931
4.27713857,1.40631604,1.06166483,0.00088078,0.05512134,0.21772464,0.15243897,0.30205452,0.86091249,0.18326725
4.28314157,1.43758651,1.07292424,0.00086603,0.05735687,0.22812772,0.15155214,0.30785394,0.90395952,0.18679536
4.28914457,1.46367342,1.07926428,0.00085152,0.05937042,0.23779250,0.14985053,0.31262940,0.94328365,0.19014192
4.29514757,1.48369097,1.08044770,0.00083652,0.06111558,0.24646885,0.14736637,0.31619053,0.97807479,0.19309467
4.30115058,1.49689416,1.07633331,0.00082042,0.06255066,0.25392963,0.14414554,0.31837658,1.00759313,0.19546459
4.30715358,1.50269407,1.06687741,0.00080277,0.06363980,0.25997636,0.14024605,0.31905957,1.03119145,0.19708917
4.31315658,1.50066975,1.05213329,0.00078322,0.06435407,0.26444416,0.13573633,0.31814667,1.04833523,0.19783504
4.31915958,1.49057626,1.03224883,0.00076155,0.06467225,0.26720592,0.13069327,0.31558186,1.05861984,0.19759988
4.32516258,1.47234854,1.00746206,0.00073767,0.06458150,0.26817539,0.12520030,0.31134657,1.06178377,0.19631358
4.33116558,1.44610055,0.97809496,0.00071156,0.06407771,0.26730904,0.11934533,0.30545946,1.05771730,0.19393855
4.33716858,1.41211978,0.94454543,0.00068332,0.06316562,0.26460660,0.11321885,0.29797524,1.04646615,0.19046912
4.34317159,1.37085691,0.90727766,0.00065310,0.06185863,0.26011024,0.10691201,0.28898249,1.02822982,0.18593017
4.34917459,1.32291105,0.86681108,0.00062114,0.06017832,0.25390239,0.10051487,0.27860061,1.00335476,0.18037492
4.35517759,1.26901093,0.82370815,0.00058773,0.05815373,0.24610223,0.09411482,0.26697588,0.97232253,0.17388190
4.36118059,1.20999256,0.77856129,0.00055318,0.05582042,0.23686115,0.08779511,0.25427700,0.93573359,0.16655146
4.36718359,1.14677431,0.73197927,0.00051784,0.05321926,0.22635718,0.08163356,0.24068993,0.89428743,0.15850165
4.37318659,1.08033030,0.68457345,0.00048209,0.05039517,0.21478887,0.07570150,0.22641248,0.84875996,0.14986389
4.37918959,1.01166297,0.63694431,0.00044628,0.04739571,0.20236868,0.07006284,0.21164883,0.79997918,0.14077840
4.38519260,0.94177596,0.58966861,0.00041078,0.04426968,0.18931626,0.06477329,0.19660398,0.74880021,0.13138969
4.39119560,0.87164839,0.54328760,0.00037593,0.04106570,0.17585192,0.05987981,0.18147864,0.69608075,0.12184232
4.39719860,0.80221117,0.49829658,0.00034206,0.03783096,0.16219052,0.05542013,0.16646446,0.64265805,0.11227683
4.40320160,0.73432645,0.45513619,0.00030944,0.03460998,0.14853595,0.05142252,0.15173997,0.58932807,0.10282639
4.40920460,0.66877060,0.41418556,0.00027834,0.03144366,0.13507652,0.04790565,0.13746725,0.53682776,0.09361380
4.41520760,0.60622136,0.37575758,0.00024896,0.02836846,0.12198118,0.04487858,0.12378937,0.48582084,0.08474936
4.42121061,0.54724913,0.34009624,0.00022149,0.02541582,0.10939689,0.04234094,0.11082884,0.43688749,0.07632929
4.42721361,0.49231276,0.30737614,0.00019605,0.02261174,0.09744694,0.04028325,0.09868678,0.39051790,0.06843489
4.43321661,0.44175939,0.27770403,0.00017274,0.01997673,0.08623031,0.03868735,0.08744306,0.34710982,0.06113245
4.43921961,0.39582818,0.25112223,0.00015164,0.01752577,0.07582198,0.03752701,0.07715713,0.30696958,0.05447362
4.44522261,0.35465740,0.22761366,0.00013277,0.01526860,0.06627401,0.03676871,0.06786951,0.27031633,0.04849642
4.45122561,0.31829432,0.20710831,0.00011613,0.01321006,0.05761740,0.03637246,0.05960381,0.23728890,0.04322664
4.45722861,0.28670713,0.18949078,0.00010171,0.01135064,0.04986433,0.03629286,0.05236916,0.20795471,0.03867955
4.46323162,0.25979849,0.17460854,0.00008949,0.00968702,0.04301091,0.03648021,0.04616283,0.18231998,0.03486177
4.46923462,0.23741960,0.16228067,0.00007942,0.00821279,0.03704003,0.03688176,0.04097295,0.16034080,0.03177332
4.47523762,0.21938457,0.15230678,0.00007146,0.00691903,0.03192431,0.03744298,0.03678121,0.14193427,0.02940946
4.48124062,0.20548418,0.14447564,0.00006558,0.00579503,0.02762900,0.03810896,0.03356537,0.12698927,0.02776260
4.48724362,0.19549871,0.13857355,0.00006173,0.00482892,0.02411464,0.03882570,0.03130149,0.11537639,0.02682384
4.49324662,0.18920928,0.13439199,0.00005990,0.00400826,0.02133952,0.03954153,0.02996582,0.10695668,0.02658430
4.49924962,0.18640756,0.13173451,0.00006007,0.00332058,0.01926176,0.04020832,0.02953631,0.10158887,0.02703610
4.50525263,0.18690351,0.13042265,0.00006227,0.00275384,0.01784105,0.04078268,0.02999364,0.09913512,0.02817299
4.51125563,0.19053110,0.13030094,0.00006651,0.00229685,0.01704008,0.04122700,0.03132186,0.09946499,0.02999067
4.51725863,0.19715213,0.13124080,0.00007286,0.00193958,0.01682550,0.04151030,0.03350861,0.10245791,0.03248666
4.52326163,0.20665804,0.13314338,0.00008140,0.00167343,0.01716864,0.04160888,0.03654495,0.10800415,0.03565997
4.52926463,0.21897014,0.13594150,0.00009222,0.00149142,0.01804591,0.04150680,0.04042484,0.11600450,0.03951048
4.53526763,0.23403827,0.13960060,0.00010546,0.00138835,0.01943889,0.04119606,0.04514443,0.12636894,0.04403806
4.54127064,0.25183836,0.14411889,0.00012128,0.00136083,0.02133429,0.04067659,0.05070112,0.13901455,0.04924166
4.54727364,0.27236912,0.14952678,0.00013985,0.00140737,0.02372370,0.03995600,0.05709254,0.15386298,0.05511822
4.55327664,0.29564810,0.15588567,0.00016137,0.00152830,0.02660323,0.03904912,0.06431547,0.17083765,0.06166173
4.55927964,0.32170753,0.16328625,0.00018608,0.00172573,0.02997305,0.03797740,0.07236478,0.18986107,0.06886227
4.56528264,0.35059008,0.17184631,0.00021423,0.00200344,0.03383693,0.03676809,0.08123255,0.21085248,0.07670518
4.57128564,0.38234474,0.18170822,0.00024609,0.00236671,0.03820162,0.03545335,0.09090715,0.23372582,0.08517052
4.57728864,0.41702301,0.19303598,0.00028193,0.00282210,0.04307631,0.03406930,0.10137261,0.25838834,0.09423264
4.58329165,0.45467523,0.20601193,0.00032207,0.00337722,0.04847196,0.03265497,0.11260804,0.28473977,0.10386002
4.58929465,0.49534726,0.22083298,0.00036681,0.00404041,0.05440061,0.03125133,0.12458721,0.31267200,0.11401533
4.59529765,0.53907719,0.23770638,0.00041644,0.00482038,0.06087455,0.02990030,0.13727820,0.34206927,0.12465566
4.60130065,0.58589193,0.25684490,0.00047127,0.00572580,0.06790549,0.02864380,0.15064312,0.37280861,0.13573293
4.60730365,0.63580356,0.27846126,0.00053157,0.00676489,0.07550346,0.02752292,0.16463780,0.40476041,0.14719436
4.61330665,0.68880510,0.30276180,0.00059758,0.00794487,0.08367568,0.02657711,0.17921142,0.43778892,0.15898299
4.61930965,0.74486557,0.32993931,0.00066951,0.00927154,0.09242517,0.02584351,0.19430608,0.47175241,0.17103820
4.62531266,0.80392420,0.36016502,0.00074747,0.01074868,0.10174931,0.02535630,0.20985618,0.50650286,0.18329605
4.63131566,0.86588368,0.39357974,0.00083154,0.01237757,0.11163819,0.02514612,0.22578769,0.54188504,0.19568962
4.63731866,0.93060260,0.43028443,0.00092166,0.01415653,0.12207291,0.02523962,0.24201729,0.57773491,0.20814902
4.64332166,0.99788718,0.47033031,0.00101769,0.01608043,0.13302382,0.02565893,0.25845146,0.61387739,0.22060141
4.64932466,1.06748286,0.51370889,0.00111934,0.01814040,0.14444890,0.02642127,0.27498554,0.65012348,0.23297072
4.65532766,1.13906591,0.56034246,0.00122618,0.02032350,0.15629218,0.02753852,0.29150289,0.68626720,0.24517737
4.66133067,1.21223607,0.61007536,0.00133761,0.02261264,0.16848250,0.02901687,0.30787430,0.72208233,0.25713785
4.66733367,1.28651056,0.66266684,0.00145290,0.02498656,0.18093265,0.03085646,0.32395778,0.75731958,0.26876449
4.67333667,1.36132056,0.71778590,0.00157112,0.02742000,0.19353895,0.03305112,0.33959879,0.79170438,0.27996523
4.67933967,1.43601055,0.77500887,0.00169119,0.02988404,0.20618152,0.03558813,0.35463117,0.82493584,0.29064376
4.68534267,1.50984153,0.83382018,0.00181187,0.03234660,0.21872510,0.03844815,0.36887877,0.85668722,0.30069997
4.69134567,1.58199832,0.89361676,0.00193179,0.03477312,0.23102077,0.04160522,0.38215788,0.88660824,0.31003080
4.69734867,1.65160145,0.95371643,0.00204946,0.03712736,0.24290828,0.04502698,0.39428047,0.91432939,0.31853166
4.70335168,1.71772369,1.01337025,0.00216332,0.03937236,0.25421921,0.04867502,0.40505822,0.93946849,0.32609826
4.70935468,1.77941093,1.07177884,0.00227173,0.04147148,0.26478078,0.05250550,0.41430724,0.96163923,0.33262904
4.71535768,1.83570689,1.12811225,0.00237308,0.04338949,0.27442020,0.05646991,0.42185332,0.98046169,0.33802795
4.72136068,1.88568097,1.18153276,0.00246579,0.04509364,0.28296949,0.06051619,0.42753748,0.99557431,0.34220759
4.72736368,1.92845792,1.23121991,0.00254835,0.04655480,0.29027048,0.06458988,0.43122161,1.00664689,0.34509255
4.73336668,1.96324831,1.27639662,0.00261941,0.04774837,0.29617987,0.06863558,0.43279393,1.01339386,0.34662271
4.73936968,1.98937802,1.31635531,0.00267778,0.04865517,0.30057405,0.07259844,0.43217394,1.01558730,0.34675651
4.74537269,2.00631556,1.35048279,0.00272250,0.04926211,0.30335356,0.07642580,0.42931656,1.01306877,0.34547364
4.75137569,2.01369543,1.37828268,0.00275285,0.04956264,0.30444679,0.08006874,0.42421536,1.00575937,0.34277738
4.75737869,2.01133643,1.39939406,0.00276840,0.04955705,0.30381297,0.08348360,0.41690440,0.99366722,0.33869606
4.76338169,1.99925350,1.41360544,0.00276903,0.04925241,0.30144409,0.08663330,0.40745885,0.97689198,0.33328374
4.76938469,1.97766256,1.42086309,0.00275491,0.04866231,0.29736571,0.08948842,0.39599404,0.95562596,0.32661984
4.77538769,1.94697754,1.42127319,0.00272651,0.04780643,0.29163667,0.09202802,0.38266311,0.93015151,0.31880782
4.78139070,1.90779979,1.41509753,0.00268460,0.04670976,0.28434758,0.09423997,0.36765323,0.90083491,0.30997289
4.78739370,1.86089999,1.40274282,0.00263019,0.04540174,0.27561829,0.09612099,0.35118067,0.86811681,0.30025866
4.79339670,1.80719348,1.38474396,0.00256454,0.04391519,0.26559426,0.09767624,0.33348481,0.83249961,0.28982311
4.79939970,1.74770989,1.36174221,0.00248907,0.04228519,0.25444224,0.09891847,0.31482139,0.79453248,0.27883388
4.80540270,1.68355867,1.33445899,0.00240536,0.04054786,0.24234522,0.09986682,0.29545536,0.75479464,0.26746312
4.81140570,1.61589194,1.30366686,0.00231506,0.03873919,0.22949697,0.10054535,0.27565359,0.71387761,0.25588211
4.81740870,1.54586657,1.27015891,0.00221984,0.03689389,0.21609650,0.10098127,0.25567775,0.67236748,0.24425605
4.82341171,1.47460703,1.23471819,0.00212137,0.03504434,0.20234248,0.10120314,0.23577771,0.63082778,0.23273900
4.82941471,1.40317099,1.19808859,0.00202123,0.03321975,0.18842801,0.10123892,0.21618562,0.58978384,0.22146946
4.83541771,1.33251880,1.16094860,0.00192089,0.03144537,0.17453583,0.10111427,0.19711095,0.54970929,0.21056659
4.84142071,1.26348848,1.12388922,0.00182166,0.02974199,0.16083419,0.10085092,0.17873663,0.51101519,0.20012738
4.84742371,1.19677690,1.08739697,0.00172467,0.02812566,0.14747354,0.10046541,0.16121637,0.47404213,0.19022477
4.85342671,1.13292792,1.05184257,0.00163083,0.02660750,0.13458398,0.09996815,0.14467310,0.43905559,0.18090682
4.85942971,1.07232751,1.01747588,0.00154088,0.02519389,0.12227370,0.09936300,0.12919865,0.40624447,0.17219700
4.86543272,1.01520597,0.98442688,0.00145529,0.02388668,0.11062819,0.09864716,0.11485445,0.37572269,0.16409537
4.87143572,0.96164641,0.95271251,0.00137435,0.02268366,0.09971042,0.09781169,0.10167321,0.34753362,0.15658081
4.87743872,0.91159899,0.92224863,0.00129817,0.02157912,0.08956165,0.09684226,0.08966132,0.32165685,0.14961387
4.88344172,0.86489971,0.89286631,0.00122667,0.02056453,0.08020294,0.09572045,0.07880192,0.29801686,0.14314036
4.88944472,0.82129259,0.86433132,0.00115963,0.01962923,0.07163720,0.09442517,0.06905829,0.27649305,0.13709518
