energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-0.28514257,4.18823051,0.95035838,0.84556600,0.38903120,0.52698517,0.59731492,0.98764240,0.15901019,1.24058501
-0.27913957,4.17807214,0.91814244,0.83509755,0.39236122,0.51053152,0.60787972,1.00883783,0.15997324,1.25988296
-0.27313657,4.18561689,0.88905516,0.82624081,0.39543964,0.49703681,0.62215839,1.03424303,0.16142526,1.28834366
-0.26713357,4.21069772,0.86343927,0.81904984,0.39829777,0.48672366,0.63998124,1.06348175,0.16335629,1.32582217
-0.26113057,4.25275827,0.84155881,0.81352803,0.40094701,0.47975693,0.66111091,1.09608272,0.16574277,1.37201324
-0.25512756,4.31085399,0.82359607,0.80962601,0.40337557,0.47624023,0.68524772,1.13148421,0.16854699,1.42645340
-0.24912456,4.38366691,0.80965121,0.80724206,0.40554678,0.47621386,0.71203695,1.16904262,0.17171722,1.48852681
-0.24312156,4.46953452,0.79974477,0.80622511,0.40739907,0.47965412,0.74107794,1.20804524,0.17518838,1.55747502
-0.23711856,4.56649208,0.79382296,0.80638038,0.40884770,0.48647429,0.77193445,1.24772676,0.17888349,1.63241028
-0.23111556,4.67232745,0.79176578,0.80747740,0.40978808,0.49652729,0.80414621,1.28728909,0.18271561,1.71233222
-0.22511256,4.78464677,0.79339753,0.80926020,0.41010069,0.50961003,0.83724113,1.32592388,0.18659057,1.79614747
-0.21910955,4.90094878,0.79849965,0.81145914,0.40965715,0.52546954,0.87074782,1.36283677,0.19040998,1.88269166
-0.21310655,5.01870513,0.80682533,0.81380390,0.40832722,0.54381068,0.90420804,1.39727260,0.19407480,1.97075329
-0.20710355,5.13544395,0.81811544,0.81603700,0.40598627,0.56430554,0.93718853,1.42854045,0.19748907,2.05909880
-0.20110055,5.24883348,0.83211527,0.81792724,0.40252293,0.58660403,0.96929217,1.45603751,0.20056367,2.14649823
-0.19509755,5.35676274,0.84859142,0.81928239,0.39784627,0.61034571,1.00016778,1.47927095,0.20322009,2.23175087
-0.18909455,5.45741620,0.86734825,0.81996063,0.39189238,0.63517235,1.02951869,1.49787658,0.20539386,2.31371023
-0.18309155,5.54933983,0.88824317,0.81988002,0.38462978,0.66074085,1.05710957,1.51163391,0.20703757,2.39130791
-0.17708854,5.63149590,0.91120020,0.81902578,0.37606353,0.68673613,1.08277164,1.52047663,0.20812338,2.46357569
-0.17108554,5.70330458,0.93622097,0.81745480,0.36623774,0.71288347,1.10640595,1.52449832,0.20864478,2.52966560
-0.16508254,5.76467063,0.96339285,0.81529735,0.35523643,0.73895971,1.12798500,1.52395294,0.20861758,2.58886738
-0.15907954,5.81599406,0.99289327,0.81275563,0.34318265,0.76480283,1.14755232,1.51925019,0.20808013,2.64062309
-0.15307654,5.85816409,1.02499013,0.81009943,0.33023593,0.79031946,1.16522040,1.51094568,0.20709265,2.68453847
-0.14707354,5.89253598,1.06003766,0.80765867,0.31658831,0.81548959,1.18116671,1.49972632,0.20573563,2.72039078
-0.14107054,5.92089135,1.09846760,0.80581333,0.30245887,0.84036838,1.19562809,1.48639128,0.20410759,2.74813278
-0.13506753,5.94538230,1.14077564,0.80498080,0.28808739,0.86508449,1.20889332,1.47182908,0.20232196,2.76789257
-0.12906453,5.96846075,1.18750313,0.80560116,0.27372704,0.88983487,1.22129413,1.45699145,0.20050337,2.77996917
-0.12306153,5.99279457,1.23921444,0.80812077,0.25963669,0.91487594,1.23319457,1.44286478,0.19878348,2.78482341
-0.11705853,6.02117247,1.29647037,0.81297468,0.24607298,0.94051124,1.24497897,1.43043981,0.19729634,2.78306441
-0.11105553,6.05640025,1.35979844,0.82056838,0.23328249,0.96707586,1.25703853,1.42068063,0.19617361,2.77543125
-0.10505253,6.10119124,1.42966096,0.83125955,0.22149424,0.99491820,1.26975690,1.41449360,0.19553968,2.76277044
-0.09904952,6.15805437,1.50642194,0.84534031,0.21091287,1.02437958,1.28349491,1.41269731,0.19550689,2.74600924
-0.09304652,6.22918333,1.59031427,0.86302075,0.20171252,1.05577256,1.29857501,1.41599438,0.19617104,2.72612553
-0.08704352,6.31635087,1.68140854,0.88441427,0.19403174,1.08935897,1.31526575,1.42494589,0.19760734,2.70411513
-0.08104052,6.42081224,1.77958495,0.90952542,0.18796945,1.12532850,1.33376701,1.43994944,0.19986689,2.68095734
-0.07503752,6.54322171,1.88450990,0.93824083,0.18358211,1.16377906,1.35419652,1.46122141,0.20297389,2.65758012
-0.06903452,6.68356622,1.99561860,0.97032365,0.18088206,1.20469979,1.37657837,1.48878424,0.20692373,2.63482610
-0.06303152,6.84111943,2.11210498,1.00541203,0.17983723,1.24795787,1.40083415,1.52245921,0.21168191,2.61342090
-0.05702851,7.01441933,2.23291995,1.04302196,0.18037194,1.29328972,1.42677743,1.56186516,0.21718397,2.59394512
-0.05102551,7.20127139,2.35677866,1.08255443,0.18236910,1.34029752,1.45411190,1.60642334,0.22333644,2.57681145
-0.04502251,7.39877857,2.48217720,1.12330711,0.18567342,1.38845128,1.48243380,1.65536855,0.23001881,2.56224791
-0.03901951,7.60339837,2.60741850,1.16449020,0.19009577,1.43709668,1.51123858,1.70776626,0.23708638,2.55028838
-0.03301651,7.81102578,2.73064718,1.20524603,0.19541850,1.48546868,1.53993207,1.76253541,0.24437409,2.54077077
-0.02701351,8.01710001,2.84989213,1.24467198,0.20140154,1.53271045,1.56784564,1.81847620,0.25170107,2.53334339
-0.02101051,8.21673159,2.96311571,1.28184569,0.20778924,1.57789691,1.59425511,1.87430216,0.25887583,2.52747913
-0.01500750,8.40484543,3.06826778,1.31585193,0.21431755,1.62006219,1.61840264,1.92867536,0.26570188,2.52249705
-0.00900450,8.57633451,3.16334256,1.34580988,0.22072163,1.65822966,1.63952080,1.98024366,0.27198367,2.51759051
-0.00300150,8.72621839,3.24643628,1.37089994,0.22674334,1.69144359,1.65685774,2.02767877,0.27753251,2.51186041
0.00300150,8.84980022,3.31580328,1.39038888,0.23213859,1.71880083,1.66970252,2.06971381,0.28217241,2.50435230
0.00900450,8.94281617,3.36990842,1.40365235,0.23668428,1.73948139,1.67740937,2.10517893,0.28574547,2.49409550
0.01500750,9.00157120,3.40747373,1.41019384,0.24018448,1.75277663,1.67941994,2.13303406,0.28811679,2.48014256
0.02101051,9.02305602,3.42751742,1.40965937,0.24247581,1.75811369,1.67528252,2.15239744,0.28917858,2.46160731
0.02701351,9.00504079,3.42938389,1.40184730,0.24343163,1.75507551,1.66466742,2.16256911,0.28885349,2.43769996
0.03301651,8.94614226,3.41276354,1.38671296,0.24296518,1.74341533,1.64737797,2.16304877,0.28709686,2.40775773
0.03901951,8.84586232,3.37770173,1.36436803,0.24103120,1.72306550,1.62335678,2.15354734,0.28389805,2.37126998
0.04502251,8.70459729,3.32459685,1.33507476,0.23762636,1.69414005,1.59268702,2.13399228,0.27928065,2.32789700
0.05102551,8.52361850,3.25418760,1.29923549,0.23278823,1.65693137,1.55558901,2.10452658,0.27330167,2.27748186
0.05702851,8.30502600,3.16753037,1.25737798,0.22659305,1.61190105,1.51241226,2.06550175,0.26604982,2.22005540
0.06303152,8.05167832,3.06596772,1.21013739,0.21915225,1.55966563,1.46362372,2.01746534,0.25764283,2.15583442
0.06903452,7.76710198,2.95108943,1.15823561,0.21060807,1.50097793,1.40979261,1.96114368,0.24822410,2.08521345
0.07503752,7.45538514,2.82468782,1.10245903,0.20112834,1.43670481,1.35157292,1.89742068,0.23795875,2.00875114
0.08104052,7.12106022,2.68870903,1.04363560,0.19090073,1.36780243,1.28968423,1.82731341,0.22702917,1.92715179
0.08704352,6.76898005,2.54520224,0.98261207,0.18012673,1.29529007,1.22489163,1.75194562,0.21563038,1.84124329
0.09304652,6.40419251,2.39626868,0.92023235,0.16901545,1.22022349,1.15798571,1.67251992,0.20396516,1.75195241
0.09904952,6.03181769,2.24401206,0.85731749,0.15777773,1.14366878,1.08976319,1.59028949,0.19223926,1.66027856
0.10505253,5.65693144,2.09049200,0.79464809,0.14662052,1.06667769,1.02100879,1.50653014,0.18065677,1.56726690
0.11105553,5.28445841,1.93768188,0.73294941,0.13574181,0.99026507,0.95247891,1.42251333,0.16941571,1.47398187
0.11705853,4.91907683,1.78743205,0.67287940,0.12532628,0.91538910,0.88488735,1.33948071,0.15870392,1.38148174
0.12306153,4.56513671,1.64143917,0.61501991,0.11554163,0.84293457,0.81889335,1.25862064,0.14869547,1.29079487
0.12906453,4.22659247,1.50122221,0.55987088,0.10653575,0.77369976,0.75509205,1.18104696,0.13954737,1.20289822
0.13506753,3.90695001,1.36810520,0.50784742,0.09843467,0.70838667,0.69400725,1.10778026,0.13139688,1.11869843
0.14107054,3.60922828,1.24320671,0.45927952,0.09134126,0.64759475,0.63608656,1.03973192,0.12435916,1.03901561
0.14707354,3.33593438,1.12743570,0.41441397,0.08533469,0.59181793,0.58169853,0.97769079,0.11852554,0.96457011
0.15307654,3.08905133,1.02149315,0.37341830,0.08047039,0.54144453,0.53113181,0.92231277,0.11396215,0.89597220
0.15907954,2.87003733,0.92587894,0.33638610,0.07678065,0.49675988,0.48459589,0.87411324,0.11070906,0.83371466
0.16508254,2.67983515,0.84090309,0.30334357,0.07427560,0.45795102,0.44222339,0.83346235,0.10877994,0.77816818
0.17108554,2.51889040,0.76670047,0.27425675,0.07294449,0.42511323,0.40407349,0.80058321,0.10816207,0.72957953
0.17708854,2.38717746,0.70324828,0.24903921,0.07275727,0.39825776,0.37013645,0.77555285,0.10881691,0.68807222
0.18309155,2.28423192,0.65038521,0.22755985,0.07366636,0.37732051,0.34033901,0.75830617,0.11068112,0.65364970
0.18909455,2.20918842,0.60783166,0.20965068,0.07560845,0.36217114,0.31455039,0.74864258,0.11366808,0.62620070
0.19509755,2.16082298,0.57521011,0.19511421,0.07850651,0.35262224,0.29258893,0.74623536,0.11766984,0.60550679
0.20110055,2.13759890,0.55206506,0.18373056,0.08227172,0.34843832,0.27422916,0.75064359,0.12255968,0.59125168
0.20710355,2.13771533,0.53788191,0.17526395,0.08680557,0.34934436,0.25920918,0.76132643,0.12819502,0.58303228
0.21310655,2.15915778,0.53210423,0.16946874,0.09200190,0.35503361,0.24723824,0.77765946,0.13442086,0.58037112
0.21910955,2.19974945,0.53414920,0.16609480,0.09774897,0.36517455,0.23800454,0.79895269,0.14107360,0.58272990
0.22511256,2.25720273,0.54342072,0.16489231,0.10393158,0.37941700,0.23118289,0.82446986,0.14798520,0.58952385
0.23111556,2.32916963,0.55932027,0.16561596,0.11043319,0.39739711,0.22644234,0.85344838,0.15498755,0.60013648
0.23711856,2.41329039,0.58125510,0.16802858,0.11713797,0.41874143,0.22345355,0.88511946,0.16191699,0.61393452
0.24312156,2.50723904,0.60864419,0.17190418,0.12393289,0.44306996,0.22189571,0.91872772,0.16861879,0.63028245
0.24912456,2.60876505,0.64092169,0.17703044,0.13070972,0.46999835,0.22146302,0.95354967,0.17495153,0.64855639
0.25512756,2.71573009,0.67753834,0.18321069,0.13736686,0.49913929,0.22187037,0.98891043,0.18079106,0.66815694
0.26113057,2.82613915,0.71796099,0.19026536,0.14381109,0.53010338,0.22285836,1.02419817,0.18603411,0.68852062
0.26713357,2.93816542,0.76167066,0.19803288,0.14995911,0.56249947,0.22419724,1.05887580,0.19060117,0.70912958
0.27313657,3.05016843,0.80815947,0.20637023,0.15573878,0.59593490,0.22568997,1.09248939,0.19443869,0.72951949
0.27913957,3.16070550,0.85692702,0.21515289,0.16109018,0.63001568,0.22717409,1.12467338,0.19752044,0.74928524
0.28514257,3.26853635,0.90747653,0.22427446,0.16596623,0.66434696,0.22852260,1.15515211,0.19984786,0.76808462
0.29114557,3.37262151,0.95931133,0.23364584,0.17033301,0.69853392,0.22964359,1.18373814,0.20144956,0.78563980
0.29714857,3.47211482,1.01193209,0.24319406,0.17416975,0.73218331,0.23047892,1.21032719,0.20237978,0.80173673
0.30315158,3.56635111,1.06483512,0.25286076,0.17746842,0.76490577,0.23100189,1.23489032,0.20271596,0.81622274
0.30915458,3.65482976,1.11751214,0.26260044,0.18023291,0.79631894,0.23121403,1.25746357,0.20255551,0.82900238
0.31515758,3.73719519,1.16945154,0.27237844,0.18247795,0.82605149,0.23114118,1.27813582,0.20201181,0.84003194
0.32116058,3.81321536,1.22014141,0.28216873,0.18422769,0.85374791,0.23082898,1.29703530,0.20120971,0.84931283
0.32716358,3.88275922,1.26907408,0.29195157,0.18551402,0.87907399,0.23033807,1.31431530,0.20028054,0.85688421
0.33316658,3.94577398,1.31575215,0.30171114,0.18637467,0.90172268,0.22973896,1.33013998,0.19935704,0.86281511
0.33916958,4.00226303,1.35969556,0.31143306,0.18685121,0.92142022,0.22910704,1.34467050,0.19856811,0.86719649
0.34517259,4.05226509,1.40044953,0.32110201,0.18698697,0.93793201,0.22851767,1.35805223,0.19803389,0.87013329
0.35117559,4.09583519,1.43759260,0.33069945,0.18682493,0.95106809,0.22804163,1.37040339,0.19786103,0.87173700
0.35717859,4.13302768,1.47074462,0.34020142,0.18640577,0.96068774,0.22774107,1.38180555,0.19813863,0.87211868
0.36318159,4.16388171,1.49957393,0.34957667,0.18576600,0.96670291,0.22766600,1.39229617,0.19893469,0.87138279
0.36918459,4.18840922,1.52380343,0.35878500,0.18493639,0.96908030,0.22785156,1.40186356,0.20029346,0.86962198
0.37518759,4.20658568,1.54321512,0.36777599,0.18394071,0.96784172,0.22831597,1.41044411,0.20223356,0.86691272
0.38119060,4.21834350,1.55765287,0.37648819,0.18279476,0.96306281,0.22905928,1.41792217,0.20474706,0.86331210
0.38719360,4.22356838,1.56702317,0.38484868,0.18150584,0.95486998,0.23006296,1.42413214,0.20779948,0.85885575
0.39319660,4.22209850,1.57129405,0.39277331,0.18007270,0.94343575,0.23129023,1.42886305,0.21133075,0.85355679
0.39919960,4.21372676,1.57049205,0.40016740,0.17848586,0.92897255,0.23268714,1.43186510,0.21525699,0.84740597
0.40520260,4.19820595,1.56469768,0.40692704,0.17672838,0.91172551,0.23418429,1.43285819,0.21947317,0.84037284
0.41120560,4.17525690,1.55403959,0.41294104,0.17477704,0.89196431,0.23569921,1.43154198,0.22385644,0.83240795
0.41720860,4.14457957,1.53868795,0.41809330,0.17260382,0.86997470,0.23713915,1.42760717,0.22827005,0.82344600
0.42321161,4.10586675,1.51884739,0.42226581,0.17017774,0.84605004,0.23840431,1.42074763,0.23256776,0.81340979
0.42921461,4.05882009,1.49475007,0.42534194,0.16746679,0.82048322,0.23939124,1.41067292,0.23659850,0.80221487
0.43521761,4.00316812,1.46664917,0.42721011,0.16444001,0.79355942,0.23999650,1.39712071,0.24021117,0.78977463
0.44122061,3.93868533,1.43481332,0.42776756,0.16106953,0.76555000,0.24012018,1.37986867,0.24325941,0.77600586
0.44722361,3.86521200,1.39952203,0.42692420,0.15733251,0.73670772,0.23966943,1.35874540,0.24560619,0.76083423
0.45322661,3.78267349,1.36106246,0.42460623,0.15321288,0.70726347,0.23856164,1.33363985,0.24712800,0.74419985
0.45922961,3.69109853,1.31972751,0.42075959,0.14870270,0.67742456,0.23672733,1.30450893,0.24771858,0.72606239
0.46523262,3.59063522,1.27581509,0.41535280,0.14380324,0.64737454,0.23411266,1.27138300,0.24729205,0.70640568
0.47123562,3.48156416,1.22962862,0.40837937,0.13852561,0.61727437,0.23068127,1.23436893,0.24578528,0.68524158
0.47723862,3.36430776,1.18147828,0.39985941,0.13289089,0.58726476,0.22641575,1.19365061,0.24315955,0.66261300
0.48324162,3.23943532,1.13168286,0.38984048,0.12692989,0.55746947,0.22131833,1.14948700,0.23940136,0.63859577
0.48924462,3.10766322,1.08057193,0.37839764,0.12068241,0.52799916,0.21541111,1.10220759,0.23452244,0.61329954
0.49524762,2.96985029,1.02848782,0.36563260,0.11419618,0.49895560,0.20873556,1.05220564,0.22855898,0.58686742
0.50125063,2.82698819,0.97578731,0.35167209,0.10752545,0.47043588,0.20135159,0.99992941,0.22157007,0.55947458
0.50725363,2.68018729,0.92284256,0.33666549,0.10072933,0.44253626,0.19333600,0.94587176,0.21363559,0.53132570
0.51325663,2.53065833,0.87004125,0.32078174,0.09387000,0.41535563,0.18478053,0.89055857,0.20485344,0.50265156
0.51925963,2.37969078,0.81778561,0.30420569,0.08701091,0.38899810,0.17578960,0.83453642,0.19533638,0.47370471
0.52526263,2.22862852,0.76649043,0.28713415,0.08021489,0.36357487,0.16647767,0.77836003,0.18520859,0.44475466
0.53126563,2.07884392,0.71657985,0.26977149,0.07354250,0.33920506,0.15696657,0.72257996,0.17460204,0.41608246
0.53726863,1.93171115,0.66848311,0.25232533,0.06705052,0.31601561,0.14738262,0.66773090,0.16365278,0.38797515
0.54327164,1.78857973,0.62262928,0.23500205,0.06079065,0.29414022,0.13785386,0.61432108,0.15249743,0.36072012
0.54927464,1.65074911,0.57944115,0.21800264,0.05480859,0.27371744,0.12850733,0.56282297,0.14126980,0.33459956
0.55527764,1.51944515,0.53932841,0.20151878,0.04914330,0.25488791,0.11946655,0.51366557,0.13009783,0.30988524
0.56128064,1.39579901,0.50268027,0.18572925,0.04382676,0.23779103,0.11084918,0.46722839,0.11910101,0.28683364
0.56728364,1.28082901,0.46985782,0.17079688,0.03888381,0.22256102,0.10276505,0.42383723,0.10838818,0.26568168
0.57328664,1.17542571,0.44118618,0.15686603,0.03433251,0.20932271,0.09531437,0.38376165,0.09805586,0.24664293
0.57928964,1.08034046,0.41694672,0.14406052,0.03018455,0.19818708,0.08858640,0.34721420,0.08818715,0.22990453
0.58529265,0.99617743,0.39736961,0.13248224,0.02644599,0.18924672,0.08265836,0.31435104,0.07885107,0.21562472
0.59129565,0.92338904,0.38262671,0.12221022,0.02311815,0.18257153,0.07759468,0.28527400,0.07010252,0.20393109
0.59729865,0.86227469,0.37282525,0.11330027,0.02019848,0.17820453,0.07344665,0.26003375,0.06198256,0.19491945
0.60330165,0.81298262,0.36800239,0.10578511,0.01768168,0.17615831,0.07025221,0.23863392,0.05451923,0.18865340
0.60930465,0.77551463,0.36812092,0.09967492,0.01556063,0.17641184,0.06803618,0.22103586,0.04772862,0.18516448
0.61530765,0.74973357,0.37306636,0.09495838,0.01382738,0.17890823,0.06681061,0.20716410,0.04161629,0.18445308
0.62131066,0.73537326,0.38264575,0.09160398,0.01247404,0.18355326,0.06657544,0.19691199,0.03617883,0.18648989
0.62731366,0.73205083,0.39658834,0.08956179,0.01149347,0.19021494,0.06731928,0.19014769,0.03140558,0.19121800
0.63331666,0.73928122,0.41454845,0.08876538,0.01087995,0.19872426,0.06902044,0.18672023,0.02728041,0.19855572
0.63931966,0.75649368,0.43611062,0.08913415,0.01062952,0.20887713,0.07164800,0.18646555,0.02378349,0.20839989
0.64532266,0.78305024,0.46079732,0.09057575,0.01074019,0.22043763,0.07516313,0.18921249,0.02089297,0.22062993
0.65132566,0.81826580,0.48807915,0.09298883,0.01121202,0.23314256,0.07952038,0.19478865,0.01858658,0.23511237
0.65732866,0.86142964,0.51738753,0.09626583,0.01204685,0.24670732,0.08466910,0.20302606,0.01684306,0.25170590
0.66333167,0.91182808,0.54812975,0.10029596,0.01324795,0.26083293,0.09055491,0.21376659,0.01564342,0.27026688
0.66933467,0.96876774,0.57970603,0.10496820,0.01481945,0.27521416,0.09712109,0.22686703,0.01497196,0.29065504
0.67533767,1.03159898,0.61152817,0.11017435,0.01676564,0.28954847,0.10431003,0.24220382,0.01481709,0.31273940
0.68134067,1.09973877,0.64303923,0.11581194,0.01909006,0.30354548,0.11206454,0.25967722,0.01517196,0.33640407
0.68734367,1.17269235,0.67373364,0.12178706,0.02179464,0.31693678,0.12032910,0.27921491,0.01603479,0.36155373
0.69334667,1.25007285,0.70317678,0.12801697,0.02487868,0.32948556,0.12905094,0.30077489,0.01740906,0.38811863
0.69934967,1.33161798,0.73102337,0.13443236,0.02833791,0.34099571,0.13818098,0.32434753,0.01930340,0.41605878
0.70535268,1.41720305,0.75703381,0.14097922,0.03216352,0.35132009,0.14767449,0.34995658,0.02173137,0.44536710
0.71135568,1.50684945,0.78108752,0.14762033,0.03634141,0.36036741,0.15749167,0.37765919,0.02471095,0.47607132
0.71735868,1.60072799,0.80319265,0.15433606,0.04085154,0.36810762,0.16759789,0.40754465,0.02826393,0.50823448
0.72336168,1.69915654,0.82349151,0.16112473,0.04566744,0.37457526,0.17796374,0.43973193,0.03241506,0.54195373
0.72936468,1.80259165,0.84226124,0.16800228,0.05075608,0.37987076,0.18856492,0.47436591,0.03719113,0.57735758
0.73536768,1.91161407,0.85990954,0.17500133,0.05607790,0.38415952,0.19938188,0.51161226,0.04261982,0.61460138
0.74137069,2.02690836,0.87696523,0.18216968,0.06158724,0.38766864,0.21039935,0.55165116,0.04872852,0.65386117
0.74737369,2.14923697,0.89406409,0.18956817,0.06723296,0.39068165,0.22160575,0.59466990,0.05554300,0.69532611
0.75337669,2.27940955,0.91193022,0.19726814,0.07295947,0.39353105,0.23299252,0.64085443,0.06308601,0.73918961
0.75937969,2.41824836,0.93135363,0.20534847,0.07870790,0.39658933,0.24455341,0.69038029,0.07137593,0.78563947
0.76538269,2.56655102,0.95316484,0.21389230,0.08441759,0.40025854,0.25628382,0.74340295,0.08042529,0.83484741
0.77138569,2.72505183,0.97820751,0.22298364,0.09002766,0.40495884,0.26818015,0.80004805,0.09023945,0.88695844
0.77738869,2.89438308,1.00731003,0.23270391,0.09547876,0.41111663,0.28023922,0.86040176,0.10081530,0.94208030
0.78339170,3.07503778,1.04125730,0.24312860,0.10071473,0.41915248,0.29245779,0.92450155,0.11214011,1.00027363
0.78939470,3.26733520,1.08076353,0.25432410,0.10568432,0.42946932,0.30483217,0.99232783,0.12419059,1.06154315
0.79539770,3.47139046,1.12644724,0.26634488,0.11034268,0.44244134,0.31735785,1.06379670,0.13693209,1.12583023
0.80140070,3.68708935,1.17880918,0.27923101,0.11465270,0.45840376,0.33002924,1.13875408,0.15031819,1.19300719
0.80740370,3.91406916,1.23821375,0.29300622,0.11858601,0.47764376,0.34283937,1.21697145,0.16429039,1.26287367
0.81340670,4.15170613,1.30487463,0.30767635,0.12212367,0.50039274,0.35577964,1.29814343,0.17877835,1.33515502
0.81940970,4.39910996,1.37884464,0.32322841,0.12525656,0.52681980,0.36883940,1.38188728,0.19370017,1.40950301
0.82541271,4.65512532,1.46001005,0.33962998,0.12798530,0.55702670,0.38200553,1.46774437,0.20896322,1.48549863
0.83141571,4.91834008,1.54808918,0.35682923,0.13031982,0.59104397,0.39526182,1.55518357,0.22446509,1.56265709
0.83741871,5.18710003,1.64263504,0.37475521,0.13227862,0.62882827,0.40858822,1.64360652,0.24009488,1.64043451
0.84342171,5.45952931,1.74304169,0.39331855,0.13388763,0.67026083,0.42195991,1.73235475,0.25573464,1.71823643
0.84942471,5.73355587,1.84855379,0.41241247,0.13517896,0.71514681,0.43534625,1.82071821,0.27126104,1.79542745
0.85542771,6.00694129,1.95827909,0.43191402,0.13618930,0.76321572,0.44870961,1.90794537,0.28654709,1.87134194
0.86143072,6.27731420,2.07120324,0.45168552,0.13695839,0.81412271,0.46200414,1.99325443,0.30146397,1.94529544
0.86743372,6.54220669,2.18620677,0.47157626,0.13752738,0.86745091,0.47517465,2.07584558,0.31588282,2.01659640
0.87343672,6.79909320,2.30208381,0.49142433,0.13793729,0.92271494,0.48815557,2.15491408,0.32967658,2.08455805
0.87943972,7.04543155,2.41756253,0.51105877,0.13822770,0.97936573,0.50087025,2.22966400,0.34272174,2.14851024
0.88544272,7.27870584,2.53132704,0.53030189,0.13843558,1.03679689,0.51323060,2.29932251,0.35490001,2.20781107
0.89144572,7.49647101,2.64204081,0.54897198,0.13859448,1.09435291,0.52513737,2.36315441,0.36609998,2.26185819
0.89744872,7.69639893,2.74837147,0.56688634,0.13873406,1.15133923,0.53648096,2.42047691,0.37621873,2.31009983
0.90345173,7.87632567,2.84901696,0.58386471,0.13887995,1.20703453,0.54714308,2.47067439,0.38516329,2.35204538
0.90945473,8.03429970,2.94273279,0.59973310,0.13905396,1.26070512,0.55699915,2.51321278,0.39285219,2.38727563
0.91545773,8.16863009,3.02836010,0.61432801,0.13927471,1.31162127,0.56592155,2.54765348,0.39921691,2.41545247
0.92146073,8.27793392,3.10485402,0.62750093,0.13955838,1.35907549,0.57378359,2.57366625,0.40420326,2.43632793
0.92746373,8.36118146,3.17131159,0.63912311,0.13991986,1.40240200,0.58046419,2.59104065,0.40777277,2.44975247
0.93346673,8.41773740,3.22699835,0.64909023,0.14037392,1.44099695,0.58585296,2.59969565,0.40990391,2.45568205
0.93946973,8.44739611,3.27137253,0.65732709,0.14093642,1.47433869,0.58985566,2.59968664,0.41059320,2.45418370
0.94547274,8.45040876,3.30410569,0.66379164,0.14162550,1.50200701,0.59239953,2.59120949,0.40985605,2.44543925
0.95147574,8.42749994,3.32509842,0.66847855,0.14246258,1.52370055,0.59343836,2.57460095,0.40772735,2.42974653
0.95747874,8.37987176,3.33449008,0.67142162,0.14347302,1.53925134,0.59295696,2.55033503,0.40426159,2.40751781
0.96348174,8.30919342,3.33266147,0.67269507,0.14468652,1.54863550,0.59097454,2.51901500,0.39953260,2.37927492
0.96948474,8.21757510,3.32022955,0.67241341,0.14613702,1.55197944,0.58754702,2.48136092,0.39363266,2.34564091
0.97548774,8.10752551,3.29803386,0.67072959,0.14786208,1.54956065,0.58276772,2.43819273,0.38667109,2.30732798
0.98149075,7.98189340,3.26711464,0.66783169,0.14990189,1.54180303,0.57676651,2.39040921,0.37877222,2.26512187
0.98749375,7.84379434,3.22868294,0.66393776,0.15229770,1.52926641,0.56970721,2.33896358,0.37007283,2.21986299
0.99349675,7.69652493,3.18408380,0.65928937,0.15508985,1.51263057,0.56178331,2.28483641,0.36071904,2.17242482
0.99949975,7.54346777,3.13475391,0.65414372,0.15831548,1.49267428,0.55321227,2.22900704,0.35086278,2.12369035
1.00550275,7.38799107,3.08217543,0.64876499,0.16200598,1.47025016,0.54422836,2.17242477,0.34065814,2.07452759
1.01150575,7.23334760,3.02782820,0.64341501,0.16618437,1.44625648,0.53507470,2.11598119,0.33025744,2.02576532
1.01750875,7.08257785,2.97314268,0.63834403,0.17086279,1.42160710,0.52599468,2.06048499,0.31980756,1.97817010
1.02351176,6.93842234,2.91945586,0.63378189,0.17604007,1.39720113,0.51722332,2.00664060,0.30944645,1.93242604
1.02951476,6.80324778,2.86797248,0.62993010,0.18169988,1.37389347,0.50897896,1.95503189,0.29930020,1.88911814
1.03551776,6.67899088,2.81973343,0.62695541,0.18780925,1.35246794,0.50145583,1.90611162,0.28948067,1.84872045
1.04152076,6.56712289,2.77559295,0.62498502,0.19431787,1.33361407,0.49481789,1.86019738,0.28008395,1.81158949
1.04752376,6.46863679,2.73620572,0.62410399,0.20115808,1.31790873,0.48919420,1.81747421,0.27118959,1.77796348
1.05352676,6.38405737,2.70202411,0.62435472,0.20824570,1.30580321,0.48467617,1.77800352,0.26286078,1.74796736
1.05952976,6.31347356,2.67330555,0.62573877,0.21548172,1.29761654,0.48131676,1.74173791,0.25514527,1.72162325
1.06553277,6.25659052,2.65012919,0.62822062,0.22275476,1.29353481,0.47913164,1.70854084,0.24807713,1.69886576
1.07153577,6.21279815,2.63242041,0.63173346,0.22994423,1.29361661,0.47810219,1.67820987,0.24167907,1.67956104
1.07753877,6.18125141,2.61998138,0.63618630,0.23692417,1.29780376,0.47818011,1.65050194,0.23596523,1.66352839
1.08354177,6.16095736,2.61252555,0.64147218,0.24356745,1.30593679,0.47929334,1.62515931,0.23094417,1.65056311
1.08954477,6.15086330,2.60971351,0.64747680,0.24975025,1.31777391,0.48135274,1.60193420,0.22662189,1.64045898
1.09554777,6.14994056,2.61118805,0.65408711,0.25535657,1.33301229,0.48425931,1.58061084,0.22300466,1.63302898
