energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.10505253,2.59344338,0.00215784,0.71322339,0.00235048,1.44127059,0.35470521,0.01754251,1.85939970
0.11105553,2.63268017,0.00222769,0.71531178,0.00246751,1.44032813,0.36308706,0.01842690,1.90014491
0.11705853,2.67079796,0.00229370,0.71645179,0.00257477,1.43784032,0.37169944,0.01923688,1.94041029
0.12306153,2.70658295,0.00235332,0.71643089,0.00266985,1.43356496,0.38027575,0.01995452,1.97925055
0.12906453,2.73887574,0.00240419,0.71504906,0.00275053,1.42726628,0.38856249,0.02056343,2.01575859
0.13506753,2.76659130,0.00244424,0.71212255,0.00281489,1.41871559,0.39632447,0.02104926,2.04908010
0.14107054,2.78873750,0.00247169,0.70748746,0.00286132,1.40769299,0.40334938,0.02140021,2.07842713
0.14707354,2.80443176,0.00248513,0.70100346,0.00288862,1.39399031,0.40945136,0.02160735,2.10309015
0.15307654,2.81291561,0.00248355,0.69255729,0.00289602,1.37741546,0.41447367,0.02166500,2.12244849
0.15907954,2.81356686,0.00246639,0.68206614,0.00288318,1.35779814,0.41829035,0.02157080,2.13597890
0.16508254,2.80590907,0.00243347,0.66948078,0.00285026,1.33499667,0.42080679,0.02132587,2.14326218
0.17108554,2.78961822,0.00238508,0.65478812,0.00279784,1.30890553,0.42195954,0.02093468,2.14398765
0.17708854,2.76452649,0.00232186,0.63801332,0.00272692,1.27946331,0.42171505,0.02040488,2.13795566
0.18309155,2.73062294,0.00224485,0.61922101,0.00263893,1.24666034,0.42006793,0.01974702,2.12507805
0.18909455,2.68805147,0.00215538,0.59851572,0.00253558,1.21054558,0.41703852,0.01897414,2.10537682
0.19509755,2.63710592,0.00205504,0.57604127,0.00241890,1.17123217,0.41267020,0.01810134,2.07898126
0.20110055,2.57822281,0.00194561,0.55197911,0.00229110,1.12890105,0.40702650,0.01714524,2.04612359
0.20710355,2.51197191,0.00182901,0.52654558,0.00215454,1.08380254,0.40018830,0.01612343,2.00713374
0.21310655,2.43904517,0.00170721,0.49998821,0.00201161,1.03625533,0.39225114,0.01505394,1.96243328
0.21910955,2.36024430,0.00158221,0.47258105,0.00186470,0.98664300,0.38332293,0.01395467,1.91252882
0.22511256,2.27646742,0.00145591,0.44461926,0.00171614,0.93540809,0.37352197,0.01284294,1.85800524
0.23111556,2.18869528,0.00133014,0.41641317,0.00156810,0.88304380,0.36297549,0.01173503,1.79951866
0.23711856,2.09797717,0.00120654,0.38828188,0.00142256,0.83008390,0.35181857,0.01064580,1.73778942
0.24312156,2.00541680,0.00108661,0.36054688,0.00128128,0.77709101,0.34019347,0.00958841,1.67359486
0.24912456,1.91215833,0.00097158,0.33352564,0.00114576,0.72464399,0.32824920,0.00857411,1.60776185
0.25512756,1.81937239,0.00086251,0.30752556,0.00101726,0.67332477,0.31614124,0.00761216,1.54115893
0.26113057,1.72824216,0.00076020,0.28283841,0.00089673,0.62370530,0.30403129,0.00670972,1.47468766
0.26713357,1.63994921,0.00066522,0.25973533,0.00078487,0.57633489,0.29208680,0.00587196,1.40927297
0.27313657,1.55565900,0.00057793,0.23846252,0.00068212,0.53172859,0.28048019,0.00510210,1.34585228
0.27913957,1.47650566,0.00049849,0.21923776,0.00058870,0.49035662,0.26938771,0.00440161,1.28536305
0.28514257,1.40357607,0.00042688,0.20224749,0.00050463,0.45263539,0.25898760,0.00377040,1.22872864
0.29114557,1.33789290,0.00036294,0.18764473,0.00042973,0.41891996,0.24945776,0.00320700,1.17684242
0.29714857,1.28039667,0.00030636,0.17554747,0.00036371,0.38949813,0.24097278,0.00270885,1.13055024
0.30315158,1.23192699,0.00025675,0.16603767,0.00030618,0.36458604,0.23370036,0.00227252,1.09063137
0.30915458,1.19320326,0.00021363,0.15916069,0.00025666,0.34432530,0.22779733,0.00189391,1.05777850
0.31515758,1.16480510,0.00017647,0.15492495,0.00021467,0.32878140,0.22340526,0.00156853,1.03257716
0.32116058,1.14715347,0.00014473,0.15330201,0.00017972,0.31794341,0.22064608,0.00129165,1.01548539
0.32716358,1.14049286,0.00011786,0.15422679,0.00015134,0.31172475,0.21961766,0.00105850,1.00681438
0.33316658,1.14487582,0.00009528,0.15759808,0.00012914,0.30996509,0.22038984,0.00086441,1.00671116
0.33916958,1.16015049,0.00007649,0.16327929,0.00011281,0.31243309,0.22300108,0.00070489,1.01514404
0.34517259,1.18595231,0.00006097,0.17109952,0.00010216,0.31883032,0.22745596,0.00057581,1.03189201
0.35117559,1.22170083,0.00004826,0.18085506,0.00009713,0.32879600,0.23372377,0.00047337,1.05653875
0.35717859,1.26660234,0.00003794,0.19231140,0.00009781,0.34191288,0.24173842,0.00039419,1.08847218
0.36318159,1.31965910,0.00002963,0.20520581,0.00010448,0.35771421,0.25139976,0.00033535,1.12688997
0.36918459,1.37968547,0.00002300,0.21925063,0.00011757,0.37569168,0.26257640,0.00029433,1.17081148
0.37518759,1.44533106,0.00001776,0.23413734,0.00013774,0.39530467,0.27510997,0.00026908,1.21909610
0.38119060,1.51511062,0.00001365,0.24954139,0.00016585,0.41599031,0.28882080,0.00025795,1.27046780
0.38719360,1.58744007,0.00001047,0.26512776,0.00020297,0.43717464,0.30351475,0.00025967,1.32354538
0.39319660,1.66067760,0.00000804,0.28055724,0.00025038,0.45828439,0.31899094,0.00027333,1.37687755
0.39919960,1.73316855,0.00000620,0.29549328,0.00030958,0.47875927,0.33505011,0.00029831,1.42898172
0.40520260,1.80329238,0.00000485,0.30960917,0.00038226,0.49806437,0.35150308,0.00033430,1.47838516
0.41120560,1.86950993,0.00000388,0.32259540,0.00047027,0.51570231,0.36817885,0.00038119,1.52366696
0.41720860,1.93040885,0.00000322,0.33416686,0.00057562,0.53122470,0.38493208,0.00043904,1.56349925
0.42321161,1.98474530,0.00000281,0.34406973,0.00070040,0.54424249,0.40164919,0.00050807,1.59668590
0.42921461,2.03147992,0.00000259,0.35208760,0.00084676,0.55443479,0.41825283,0.00058857,1.62219719
0.43521761,2.06980637,0.00000253,0.35804670,0.00101683,0.56155575,0.43470430,0.00068087,1.63919904
0.44122061,2.09917098,0.00000261,0.36181995,0.00121262,0.56543929,0.45100374,0.00078529,1.64707554
0.44722361,2.11928267,0.00000280,0.36332964,0.00143597,0.56600131,0.46718773,0.00090209,1.64544391
0.45322661,2.13011247,0.00000310,0.36254863,0.00168842,0.56323939,0.48332456,0.00103142,1.63416138
0.45922961,2.13188276,0.00000348,0.35949996,0.00197115,0.55723005,0.49950708,0.00117328,1.61332391
0.46523262,2.12504685,0.00000394,0.35425509,0.00228482,0.54812346,0.51584356,0.00132747,1.58325675
0.47123562,2.11025985,0.00000447,0.34693050,0.00262950,0.53613617,0.53244694,0.00149355,1.54449780
0.47723862,2.08834256,0.00000508,0.33768324,0.00300457,0.52154193,0.54942307,0.00167082,1.49777443
0.48324162,2.06024015,0.00000574,0.32670528,0.00340863,0.50466124,0.56685853,0.00185827,1.44397519
0.48924462,2.02697797,0.00000647,0.31421719,0.00383945,0.48585001,0.58480888,0.00205458,1.38411766
0.49524762,1.98961672,0.00000725,0.30046120,0.00429392,0.46548777,0.60328799,0.00225810,1.31931413
0.50125063,1.94920929,0.00000808,0.28569422,0.00476806,0.44396621,0.62225925,0.00246688,1.25073662
0.50725363,1.90676151,0.00000896,0.27018075,0.00525700,0.42167814,0.64162922,0.00267867,1.17958261
0.51325663,1.86319863,0.00000988,0.25418633,0.00575511,0.39900761,0.66124446,0.00289093,1.10704304
0.51925963,1.81933906,0.00001083,0.23797142,0.00625605,0.37632128,0.68089166,0.00310095,1.03427344
0.52526263,1.77587637,0.00001183,0.22178608,0.00675294,0.35396148,0.70030151,0.00330583,0.96236937
0.53126563,1.73337002,0.00001286,0.20586554,0.00723855,0.33224084,0.71915610,0.00350261,0.89234633
0.53726863,1.69224482,0.00001393,0.19042665,0.00770547,0.31143875,0.73709975,0.00368833,0.82512479
0.54327164,1.65279842,0.00001504,0.17566528,0.00814640,0.29179938,0.75375281,0.00386013,0.76152001
0.54927464,1.61521591,0.00001621,0.16175460,0.00855436,0.27353119,0.76872760,0.00401538,0.70223646
0.55527764,1.57958980,0.00001745,0.14884421,0.00892300,0.25680765,0.78164600,0.00415172,0.64786632
0.56128064,1.54594389,0.00001878,0.13705984,0.00924681,0.24176890,0.79215754,0.00426721,0.59889128
0.56728364,1.51425888,0.00002023,0.12650370,0.00952142,0.22852399,0.79995704,0.00436041,0.55568681
0.57328664,1.48449777,0.00002184,0.11725509,0.00974374,0.21715343,0.80480090,0.00443043,0.51852823
0.57928964,1.45662926,0.00002364,0.10937136,0.00991222,0.20771175,0.80652108,0.00447702,0.48759747
0.58529265,1.43064731,0.00002570,0.10288887,0.01002691,0.20022971,0.80503593,0.00450062,0.46299001
0.59129565,1.40658557,0.00002806,0.09782396,0.01008955,0.19471616,0.80035720,0.00450233,0.44472118
0.59729865,1.38452578,0.00003080,0.09417384,0.01010359,0.19115921,0.79259287,0.00448396,0.43273158
0.60330165,1.36459947,0.00003399,0.09191733,0.01007410,0.18952675,0.78194551,0.00444795,0.42689111
0.60930465,1.34698310,0.00003771,0.09101541,0.01000767,0.18976643,0.76870620,0.00439735,0.42700169
0.61530765,1.33188693,0.00004204,0.09141167,0.00991217,0.19180501,0.75324427,0.00433569,0.43279881
0.62131066,1.31953861,0.00004706,0.09303264,0.00979655,0.19554739,0.73599341,0.00426692,0.44395204
0.62731366,1.31016264,0.00005286,0.09578819,0.00967051,0.20087549,0.71743477,0.00419523,0.46006511
0.63331666,1.30395722,0.00005952,0.09957193,0.00954414,0.20764719,0.69807781,0.00412497,0.48067601
0.63931966,1.30107023,0.00006709,0.10426191,0.00942758,0.21569571,0.67844007,0.00406043,0.50525767
0.64532266,1.30157601,0.00007563,0.10972152,0.00933063,0.22482945,0.65902654,0.00400574,0.53321983
0.65132566,1.30545466,0.00008519,0.11580088,0.00926236,0.23483280,0.64030989,0.00396469,0.56391276
0.65732866,1.31257539,0.00009578,0.12233863,0.00923076,0.24546792,0.62271229,0.00394057,0.59663297
0.66333167,1.32268525,0.00010739,0.12916425,0.00924240,0.25647756,0.60658975,0.00393607,0.63063158
0.66933467,1.33540399,0.00012000,0.13610091,0.00930218,0.26758919,0.59221957,0.00395314,0.66512519
0.67533767,1.35022595,0.00013353,0.14296872,0.00941304,0.27852012,0.57979161,0.00399292,0.69930932
0.68134067,1.36652877,0.00014790,0.14958852,0.00957590,0.28898371,0.56940340,0.00405565,0.73237421
0.68734367,1.38358894,0.00016297,0.15578585,0.00978951,0.29869634,0.56105955,0.00414070,0.76352236
0.69334667,1.40060337,0.00017860,0.16139515,0.01005049,0.30738492,0.55467516,0.00424651,0.79198745
0.69934967,1.41671615,0.00019458,0.16626398,0.01035339,0.31479459,0.55008312,0.00437066,0.81705359
0.70535268,1.43104903,0.00021070,0.17025696,0.01069091,0.32069635,0.54704488,0.00450996,0.83807443
0.71135568,1.44273445,0.00022672,0.17325949,0.01105410,0.32489410,0.54526409,0.00466052,0.85449089
0.71735868,1.45094932,0.00024238,0.17518081,0.01143269,0.32723084,0.54440264,0.00481791,0.86584689
0.72336168,1.45494806,0.00025741,0.17595651,0.01181550,0.32759377,0.54409820,0.00497730,0.87180231
0.72936468,1.45409347,0.00027154,0.17555006,0.01219079,0.32591787,0.54398270,0.00513364,0.87214231
0.73536768,1.44788400,0.00028450,0.17395360,0.01254676,0.32218788,0.54370086,0.00528185,0.86678279
0.74137069,1.43597629,0.00029603,0.17118768,0.01287200,0.31643861,0.54292818,0.00541701,0.85577142
0.74737369,1.41820212,0.00030591,0.16730013,0.01315593,0.30875340,0.54138759,0.00553454,0.83928446
0.75337669,1.39457925,0.00031391,0.16236396,0.01338922,0.29926101,0.53886433,0.00563040,0.81761917
0.75937969,1.36531574,0.00031988,0.15647456,0.01356422,0.28813099,0.53521834,0.00570122,0.79118250
0.76538269,1.33080785,0.00032369,0.14974615,0.01367523,0.27556767,0.53039395,0.00574444,0.76047630
0.77138569,1.29163182,0.00032526,0.14230782,0.01371881,0.26180332,0.52442644,0.00575843,0.72607996
0.77738869,1.24852998,0.00032455,0.13429912,0.01369393,0.24709054,0.51744531,0.00574257,0.68863111
0.78339170,1.20239184,0.00032160,0.12586568,0.01360207,0.23169438,0.50967418,0.00569727,0.64880536
0.78939470,1.15423107,0.00031647,0.11715476,0.01344724,0.21588449,0.50142732,0.00562397,0.60729586
0.79539770,1.10515923,0.00030929,0.10831109,0.01323583,0.19992757,0.49310291,0.00552509,0.56479347
0.80140070,1.05635702,0.00030022,0.09947310,0.01297653,0.18408054,0.48517320,0.00540400,0.52196843
0.80740370,1.00904407,0.00028948,0.09076960,0.01267995,0.16858441,0.47817185,0.00526485,0.47945395
0.81340670,0.96444808,0.00027730,0.08231714,0.01235840,0.15365933,0.47267878,0.00511249,0.43783233
0.81940970,0.92377390,0.00026395,0.07421796,0.01202541,0.13950061,0.46930279,0.00495228,0.39762388
0.82541271,0.88817332,0.00024971,0.06655860,0.01169538,0.12627590,0.46866255,0.00478991,0.35927884
0.83141571,0.85871610,0.00023486,0.05940921,0.01138303,0.11412354,0.47136629,0.00463125,0.32317217
0.83741871,0.83636261,0.00021971,0.05282337,0.01110299,0.10315186,0.47799069,0.00448210,0.28960128
0.84342171,0.82193867,0.00020453,0.04683857,0.01086926,0.09343938,0.48905961,0.00434806,0.25878627
0.84942471,0.81611271,0.00018958,0.04147700,0.01069481,0.08503585,0.50502310,0.00423432,0.23087248
0.85542771,0.81937583,0.00017511,0.03674675,0.01059109,0.07796371,0.52623740,0.00414547,0.20593485
0.86143072,0.83202505,0.00016133,0.03264330,0.01056768,0.07222018,0.55294645,0.00408541,0.18398375
0.86743372,0.85415004,0.00014844,0.02915105,0.01063191,0.06777945,0.58526569,0.00405718,0.16497183
0.87343672,0.88562388,0.00013658,0.02624504,0.01078866,0.06459509,0.62316863,0.00406287,0.14880154
0.87943972,0.92609821,0.00012587,0.02389256,0.01104005,0.06260249,0.66647693,0.00410354,0.13533284
0.88544272,0.97500318,0.00011638,0.02205477,0.01138544,0.06172124,0.71485451,0.00417921,0.12439103
0.89144572,1.03155269,0.00010816,0.02068816,0.01182130,0.06185741,0.76780627,0.00428882,0.11577424
0.89744872,1.09475516,0.00010122,0.01974588,0.01234132,0.06290574,0.82468165,0.00443029,0.10926053
0.90345173,1.16343016,0.00009554,0.01917899,0.01293650,0.06475174,0.88468357,0.00460053,0.10461456
0.90945473,1.23623086,0.00009108,0.01893744,0.01359544,0.06727365,0.94688257,0.00479557,0.10159353
0.91545773,1.31167228,0.00008776,0.01897103,0.01430457,0.07034445,1.01023620,0.00501067,0.09995270
0.92146073,1.38816497,0.00008550,0.01923020,0.01504864,0.07383376,1.07361333,0.00524045,0.09945027
0.92746373,1.46405341,0.00008420,0.01966670,0.01581108,0.07760988,1.13582281,0.00547906,0.09985176
0.93346673,1.53765838,0.00008374,0.02023428,0.01657457,0.08154181,1.19564561,0.00572039,0.10093393
0.93946973,1.60732205,0.00008401,0.02088919,0.01732162,0.08550138,1.25186969,0.00595824,0.10248831
0.94547274,1.67145452,0.00008491,0.02159076,0.01803509,0.08936539,1.30332617,0.00618656,0.10432433
0.95147574,1.72858016,0.00008633,0.02230190,0.01869887,0.09301789,1.34892562,0.00639962,0.10627218
0.95747874,1.77738221,0.00008818,0.02298961,0.01929840,0.09635237,1.38769313,0.00659227,0.10818530
0.96348174,1.81674380,0.00009038,0.02362539,0.01982127,0.09927389,1.41880064,0.00676006,0.10994258
0.96948474,1.84578396,0.00009289,0.02418576,0.02025770,0.10170112,1.44159526,0.00689948,0.11145025
0.97548774,1.86388687,0.00009567,0.02465261,0.02060099,0.10356815,1.45562234,0.00700808,0.11264340
0.98149075,1.87072326,0.00009872,0.02501362,0.02084784,0.10482601,1.46064226,0.00708457,0.11348716
0.98749375,1.86626288,0.00010206,0.02526252,0.02099858,0.10544382,1.45664009,0.00712891,0.11397741
0.99349675,1.85077742,0.00010576,0.02539934,0.02105728,0.10540952,1.44382777,0.00714236,0.11414107
0.99949975,1.82483373,0.00010990,0.02543055,0.02103174,0.10473018,1.42263845,0.00712744,0.11403592
1.00550275,1.78927727,0.00011459,0.02536907,0.02093333,0.10343172,1.39371329,0.00708789,0.11374984
1.01150575,1.74520671,0.00011997,0.02523426,0.02077668,0.10155823,1.35788120,0.00702857,0.11339959
1.01750875,1.69394020,0.00012621,0.02505164,0.02057927,0.09917071,1.31613216,0.00695531,0.11312894
1.02351176,1.63697497,0.00013349,0.02485262,0.02036092,0.09634541,1.26958532,0.00687474,0.11310636
1.02951476,1.57594134,0.00014200,0.02467403,0.02014309,0.09317175,1.21945304,0.00679403,0.11352195
1.03551776,1.51255321,0.00015193,0.02455753,0.01994818,0.08974993,1.16700225,0.00672071,0.11458401
1.04152076,1.44855646,0.00016348,0.02454886,0.01979877,0.08618824,1.11351462,0.00666235,0.11651485
1.04752376,1.38567724,0.00017683,0.02469704,0.01971673,0.08260021,1.06024696,0.00662629,0.11954615
1.05352676,1.32557175,0.00019213,0.02505333,0.01972245,0.07910167,1.00839330,0.00661938,0.12391380
1.05952976,1.26977919,0.00020951,0.02567018,0.01983398,0.07580781,0.95904990,0.00664769,0.12985210
1.06553277,1.21967914,0.00022904,0.02659990,0.02006628,0.07283027,0.91318439,0.00671625,0.13758762
1.07153577,1.17645474,0.00025076,0.02789342,0.02043056,0.07027434,0.87160991,0.00682886,0.14733262
1.07753877,1.14106234,0.00027463,0.02959878,0.02093367,0.06823638,0.83496504,0.00698783,0.15927811
1.08354177,1.11420867,0.00030055,0.03175963,0.02157766,0.06680149,0.80370001,0.00719390,0.17358678
1.08954477,1.09633554,0.00032837,0.03441369,0.02235953,0.06604128,0.77806934,0.00744610,0.19038584
1.09554777,1.08761269,0.00035784,0.03759111,0.02327106,0.06601219,0.75813115,0.00774174,0.20976009
1.10155078,1.08793839,0.00038864,0.04131295,0.02429888,0.06675388,0.74375280,0.00807641,0.23174527
1.10755378,1.09694781,0.00042040,0.04558971,0.02542474,0.06828813,0.73462242,0.00844405,0.25632219
1.11355678,1.11402856,0.00045267,0.05042000,0.02662590,0.07061804,0.73026601,0.00883713,0.28341171
1.11955978,1.13834298,0.00048494,0.05578939,0.02787576,0.07372765,0.73006910,0.00924682,0.31287109
1.12556278,1.16885623,0.00051668,0.06166967,0.02914459,0.07758195,0.73330229,0.00966328,0.34449179
1.13156578,1.20436953,0.00054731,0.06801826,0.03040047,0.08212738,0.73914970,0.01007588,0.37799922
1.13756878,1.24355735,0.00057625,0.07477825,0.03161021,0.08729270,0.74673923,0.01047363,0.41305457
1.14357179,1.28500768,0.00060290,0.08187880,0.03274048,0.09299049,0.75517359,0.01084545,0.44925896
1.14957479,1.32726403,0.00062673,0.08923606,0.03375884,0.09911892,0.76356113,0.01118056,0.48615993
1.15557779,1.36886801,0.00064719,0.09675468,0.03463483,0.10556416,0.77104518,0.01146886,0.52326042
1.16158079,1.40840135,0.00066384,0.10432981,0.03534099,0.11220315,0.77683126,0.01170121,0.56002990
1.16758379,1.44452587,0.00067628,0.11184962,0.03585371,0.11890672,0.78021088,0.01186978,0.59591766
1.17358679,1.47602045,0.00068422,0.11919824,0.03615409,0.12554304,0.78058159,0.01196827,0.63036762
1.17958979,1.50181369,0.00068745,0.12625903,0.03622843,0.13198134,0.77746230,0.01199212,0.66283433
1.18559280,1.52101135,0.00068587,0.13291812,0.03606871,0.13809560,0.77050383,0.01193866,0.69279956
1.19159580,1.53291769,0.00067948,0.13906798,0.03567275,0.14376826,0.75949416,0.01180714,0.71978862
1.19759880,1.53705005,0.00066840,0.14461092,0.03504418,0.14889376,0.74435870,0.01159873,0.74338590
1.20360180,1.53314630,0.00065284,0.14946234,0.03419223,0.15338166,0.72515555,0.01131648,0.76324874
1.20960480,1.52116491,0.00063312,0.15355364,0.03313128,0.15715935,0.70206631,0.01096513,0.77911902
1.21560780,1.50127794,0.00060963,0.15683444,0.03188026,0.16017402,0.67538302,0.01055093,0.79083173
1.22161081,1.47385712,0.00058282,0.15927425,0.03046194,0.16239405,0.64549187,0.01008141,0.79832023
1.22761381,1.43945381,0.00055321,0.16086328,0.02890203,0.16380948,0.61285466,0.00956507,0.80161759
1.23361681,1.39877363,0.00052135,0.16161245,0.02722834,0.16443160,0.57798875,0.00901110,0.80085411
1.23961981,1.35264699,0.00048781,0.16155247,0.02546979,0.16429185,0.54144648,0.00842906,0.79625087
1.24562281,1.30199651,0.00045315,0.16073223,0.02365551,0.16343972,0.50379493,0.00782860,0.78810968
1.25162581,1.24780289,0.00041795,0.15921634,0.02181401,0.16194010,0.46559682,0.00721915,0.77679982
1.25762881,1.19107042,0.00038272,0.15708207,0.01997237,0.15986994,0.42739316,0.00660965,0.76274226
1.26363182,1.13279358,0.00034794,0.15441584,0.01815558,0.15731455,0.38968832,0.00600839,0.74639202
1.26963482,1.07392588,0.00031405,0.15130943,0.01638603,0.15436363,0.35293776,0.00542277,0.72821965
1.27563782,1.01535213,0.00028143,0.14785604,0.01468311,0.15110734,0.31753878,0.00485920,0.70869266
1.28164082,0.95786501,0.00025039,0.14414653,0.01306292,0.14763238,0.28382436,0.00432301,0.68825789
1.28764382,0.90214661,0.00022118,0.14026593,0.01153824,0.14401863,0.25205992,0.00381844,0.66732553
1.29364682,0.84875550,0.00019397,0.13629035,0.01011845,0.14033612,0.22244284,0.00334857,0.64625578
1.29964982,0.79811943,0.00016888,0.13228465,0.00880973,0.13664277,0.19510450,0.00291547,0.62534838
1.30565283,0.75053353,0.00014599,0.12830065,0.00761525,0.13298287,0.17011433,0.00252017,0.60483582
1.31165583,0.70616395,0.00012529,0.12437624,0.00653550,0.12938629,0.14748562,0.00216284,0.58488011
1.31765883,0.66505609,0.00010676,0.12053519,0.00556859,0.12586859,0.12718240,0.00184285,0.56557323
1.32366183,0.62714702,0.00009031,0.11678773,0.00471068,0.12243181,0.10912713,0.00155894,0.54694111
1.32966483,0.59228099,0.00007585,0.11313186,0.00395634,0.11906598,0.09320876,0.00130930,0.52895064
1.33566783,0.56022732,0.00006325,0.10955511,0.00329894,0.11575119,0.07929070,0.00109174,0.51151920
1.34167084,0.53069958,0.00005236,0.10603684,0.00273102,0.11246007,0.06721845,0.00090380,0.49452601
1.34767384,0.50337509,0.00004303,0.10255073,0.00224465,0.10916045,0.05682663,0.00074285,0.47782471
1.35367684,0.47791391,0.00003512,0.09906748,0.00183164,0.10581826,0.04794526,0.00060618,0.46125622
1.35967984,0.45397650,0.00002845,0.09555733,0.00148390,0.10240017,0.04040509,0.00049111,0.44466127
1.36568284,0.43123936,0.00002288,0.09199255,0.00119355,0.09887614,0.03404205,0.00039503,0.42789191
1.37168584,0.40940805,0.00001828,0.08834950,0.00095311,0.09522152,0.02870065,0.00031549,0.41082147
1.37768884,0.38822751,0.00001449,0.08461034,0.00075566,0.09141876,0.02423653,0.00025018,0.39335247
1.38369185,0.36748910,0.00001141,0.08076426,0.00059481,0.08745859,0.02051819,0.00019701,0.37542228
1.38969485,0.34703478,0.00000892,0.07680816,0.00046485,0.08334062,0.01742791,0.00015408,0.35700630
1.39569785,0.32675824,0.00000693,0.07274696,0.00036069,0.07907344,0.01486211,0.00011974,0.33811882
1.40170085,0.30660344,0.00000535,0.06859323,0.00027789,0.07467420,0.01273117,0.00009252,0.31881155
1.40770385,0.28656092,0.00000411,0.06436660,0.00021259,0.07016775,0.01095890,0.00007118,0.29917024
1.41370685,0.26666233,0.00000315,0.06009272,0.00016152,0.06558544,0.00948171,0.00005466,0.27930965
1.41970985,0.24697365,0.00000242,0.05580197,0.00012191,0.06096362,0.00824764,0.00004211,0.25936735
1.42571286,0.22758771,0.00000187,0.05152804,0.00009146,0.05634200,0.00721537,0.00003282,0.23949678
1.43171586,0.20861649,0.00000147,0.04730646,0.00006828,0.05176200,0.00635317,0.00002626,0.21985997
1.43771886,0.19018358,0.00000121,0.04317312,0.00005083,0.04726508,0.00563805,0.00002205,0.20062047
1.44372186,0.17241741,0.00000106,0.03916295,0.00003788,0.04289120,0.00505500,0.00001995,0.18193669
1.44972486,0.15544531,0.00000101,0.03530870,0.00002846,0.03867756,0.00459645,0.00001984,0.16395609
1.45572786,0.13938899,0.00000107,0.03164006,0.00002183,0.03465749,0.00426199,0.00002178,0.14681044
1.46173087,0.12436123,0.00000124,0.02818296,0.00001742,0.03085969,0.00405835,0.00002595,0.13061214
1.46773387,0.11046427,0.00000153,0.02495916,0.00001484,0.02730775,0.00399970,0.00003269,0.11545188
1.47373687,0.09778948,0.00000197,0.02198618,0.00001382,0.02401997,0.00410820,0.00004254,0.10139747
1.47973987,0.08641863,0.00000259,0.01927737,0.00001423,0.02100946,0.00441486,0.00005622,0.08849389
1.48574287,0.07642635,0.00000343,0.01684240,0.00001601,0.01828446,0.00496076,0.00007469,0.07676425
1.49174587,0.06788377,0.00000454,0.01468775,0.00001923,0.01584894,0.00579844,0.00009916,0.06621175
1.49774887,0.06086300,0.00000600,0.01281753,0.00002404,0.01370327,0.00699358,0.00013116,0.05682219
1.50375188,0.05544234,0.00000789,0.01123429,0.00003067,0.01184511,0.00862679,0.00017256,0.04856704
1.50975488,0.05171177,0.00001031,0.00993997,0.00003944,0.01027026,0.01079562,0.00022561,0.04140674
1.51575788,0.04977857,0.00001338,0.00893685,0.00005079,0.00897358,0.01361641,0.00029299,0.03529409
1.52176088,0.04977275,0.00001726,0.00822843,0.00006521,0.00794991,0.01722615,0.00037786,0.03017760
1.52776388,0.05185183,0.00002210,0.00782026,0.00008331,0.00719484,0.02178401,0.00048387,0.02600459
1.53376688,0.05620484,0.00002810,0.00772069,0.00010579,0.00670549,0.02747249,0.00061522,0.02272391
1.53976988,0.06305510,0.00003547,0.00794137,0.00013347,0.00648102,0.03449789,0.00077663,0.02028830
1.54577289,0.07266144,0.00004446,0.00849762,0.00016722,0.00652308,0.04309000,0.00097337,0.01865622
1.55177589,0.08531766,0.00005532,0.00940859,0.00020805,0.00683605,0.05350075,0.00121120,0.01779309
1.55777889,0.10134984,0.00006835,0.01069711,0.00025700,0.00742710,0.06600162,0.00149632,0.01767204
1.56378189,0.12111126,0.00008383,0.01238931,0.00031521,0.00830598,0.08087966,0.00183529,0.01827404
1.56978489,0.14497483,0.00010208,0.01451395,0.00038383,0.00948469,0.09843183,0.00223489,0.01958750
1.57578789,0.17332287,0.00012342,0.01710144,0.00046404,0.01097690,0.11895778,0.00270196,0.02160733
1.58179090,0.20653419,0.00014814,0.02018265,0.00055699,0.01279714,0.14275085,0.00324317,0.02433356
1.58779390,0.24496869,0.00017653,0.02378731,0.00066375,0.01495989,0.17008743,0.00386484,0.02776946
1.59379690,0.28894968,0.00020886,0.02794236,0.00078530,0.01747843,0.20121482,0.00457259,0.03191940
1.59979990,0.33874438,0.00024533,0.03266997,0.00092244,0.02036361,0.23633785,0.00537111,0.03678636
1.60580290,0.39454321,0.00028611,0.03798549,0.00107574,0.02362254,0.27560468,0.00626377,0.04236933
1.61180590,0.45643850,0.00033126,0.04389538,0.00124551,0.02725721,0.31909229,0.00725232,0.04866057
1.61780890,0.52440378,0.00038079,0.05039512,0.00143173,0.03126319,0.36679224,0.00833659,0.05564301
1.62381191,0.59827442,0.00043457,0.05746730,0.00163396,0.03562837,0.41859748,0.00951414,0.06328771
1.62981491,0.67773086,0.00049240,0.06507995,0.00185137,0.04033188,0.47429087,0.01078005,0.07155174
1.63581791,0.76228556,0.00055391,0.07318527,0.00208264,0.04534328,0.53353633,0.01212668,0.08037641
1.64182091,0.85127474,0.00061862,0.08171874,0.00232597,0.05062193,0.59587328,0.01354357,0.08968605
1.64782391,0.94385597,0.00068594,0.09059887,0.00257909,0.05611686,0.66071515,0.01501738,0.09938748
