energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
2.93846923,1.40139850,0.00236243,0.12695203,0.25956550,0.86176689,1.25353436,0.00000000,0.10490992,0.00000000
2.94447224,1.36714744,0.00239425,0.12879431,0.25345666,0.84673524,1.18333673,0.00000000,0.10368859,0.00000000
2.95047524,1.33778803,0.00245706,0.13119705,0.24838118,0.83449916,1.11656668,0.00000000,0.10323019,0.00000000
2.95647824,1.31398230,0.00255418,0.13417849,0.24453479,0.82544253,1.05409151,0.00000000,0.10359939,0.00000000
2.96248124,1.29622681,0.00268852,0.13773619,0.24208223,0.81986261,0.99664717,0.00000000,0.10484043,0.00000000
2.96848424,1.28483833,0.00286243,0.14184663,0.24115251,0.81796103,0.94481945,0.00000000,0.10697522,0.00000000
2.97448724,1.27994506,0.00307763,0.14646549,0.24183507,0.81983753,0.89903092,0.00000000,0.11000202,0.00000000
2.98049025,1.28148356,0.00333504,0.15152867,0.24417684,0.82548642,0.85953410,0.00000000,0.11389469,0.00000000
2.98649325,1.28920133,0.00363469,0.15695386,0.24818032,0.83479568,0.82641033,0.00000000,0.11860275,0.00000000
2.99249625,1.30266459,0.00397562,0.16264277,0.25380267,0.84754881,0.79957449,0.00000000,0.12405200,0.00000000
2.99849925,1.32127110,0.00435583,0.16848380,0.26095603,0.86342913,0.77878467,0.00000000,0.13014588,0.00000000
3.00450225,1.34426756,0.00477224,0.17435512,0.26950891,0.88202657,0.76365651,0.00000000,0.13676750,0.00000000
3.01050525,1.37077094,0.00522065,0.18012806,0.27928876,0.90284675,0.75368119,0.00000000,0.14378232,0.00000000
3.01650825,1.39979331,0.00569579,0.18567071,0.29008589,0.92532228,0.74824662,0.00000000,0.15104133,0.00000000
3.02251126,1.43026961,0.00619139,0.19085155,0.30165843,0.94882601,0.74666076,0.00000000,0.15838486,0.00000000
3.02851426,1.46108754,0.00670026,0.19554311,0.31373854,0.97268622,0.74817655,0.00000000,0.16564676,0.00000000
3.03451726,1.49111909,0.00721446,0.19962554,0.32603971,0.99620332,0.75201749,0.00000000,0.17265886,0.00000000
3.04052026,1.51925274,0.00772548,0.20298988,0.33826500,1.01866797,0.75740339,0.00000000,0.17925574,0.00000000
3.04652326,1.54442592,0.00822444,0.20554114,0.35011602,1.03938018,0.76357550,0.00000000,0.18527943,0.00000000
3.05252626,1.56565652,0.00870241,0.20720096,0.36130257,1.05766894,0.76982046,0.00000000,0.19058417,0.00000000
3.05852926,1.58207295,0.00915060,0.20790982,0.37155251,1.07291206,0.77549252,0.00000000,0.19504085,0.00000000
3.06453227,1.59294177,0.00956074,0.20762886,0.38062165,1.08455540,0.78003360,0.00000000,0.19854112,0.00000000
3.07053527,1.59769211,0.00992531,0.20634107,0.38830332,1.09213123,0.78299058,0.00000000,0.20100102,0.00000000
3.07653827,1.59593613,0.01023789,0.20405202,0.39443719,1.09527476,0.78402958,0.00000000,0.20236394,0.00000000
3.08254127,1.58748476,0.01049339,0.20079002,0.39891718,1.09373843,0.78294681,0.00000000,0.20260286,0.00000000
3.08854427,1.57235822,0.01068830,0.19660572,0.40169783,1.08740327,0.77967573,0.00000000,0.20172184,0.00000000
3.09454727,1.55079078,0.01082093,0.19157118,0.40279911,1.07628684,0.77429021,0.00000000,0.19975656,0.00000000
3.10055028,1.52322951,0.01089148,0.18577848,0.40230923,1.06054727,0.76700373,0.00000000,0.19677404,0.00000000
3.10655328,1.49032680,0.01090222,0.17933778,0.40038531,1.04048307,0.75816436,0.00000000,0.19287146,0.00000000
3.11255628,1.45292685,0.01085743,0.17237512,0.39725179,1.01652860,0.74824563,0.00000000,0.18817409,0.00000000
3.11855928,1.41204628,0.01076342,0.16502969,0.39319648,0.98924519,0.73783351,0.00000000,0.18283257,0.00000000
3.12456228,1.36884930,0.01062838,0.15745098,0.38856434,0.95930797,0.72760952,0.00000000,0.17701931,0.00000000
3.13056528,1.32461808,0.01046221,0.14979560,0.38374898,0.92748887,0.71833050,0.00000000,0.17092445,0.00000000
3.13656828,1.28071908,0.01027629,0.14222401,0.37918225,0.89463608,0.71080536,0.00000000,0.16475125,0.00000000
3.14257129,1.23856617,0.01008316,0.13489714,0.37532202,0.86165082,0.70586937,0.00000000,0.15871111,0.00000000
3.14857429,1.19958162,0.00989622,0.12797296,0.37263847,0.82946185,0.70435663,0.00000000,0.15301842,0.00000000
3.15457729,1.16515584,0.00972931,0.12160318,0.37159943,0.79899867,0.70707149,0.00000000,0.14788517,0.00000000
3.16058029,1.13660711,0.00959633,0.11592990,0.37265496,0.77116423,0.71475961,0.00000000,0.14351570,0.00000000
3.16658329,1.11514237,0.00951084,0.11108257,0.37622179,0.74680791,0.72807960,0.00000000,0.14010143,0.00000000
3.17258629,1.10182003,0.00948565,0.10717498,0.38266802,0.72669962,0.74757614,0.00000000,0.13781586,0.00000000
3.17858929,1.09751606,0.00953239,0.10430261,0.39229862,0.71150597,0.77365551,0.00000000,0.13680997,0.00000000
3.18459230,1.10289416,0.00966118,0.10254021,0.40534209,0.70176894,0.80656438,0.00000000,0.13720787,0.00000000
3.19059530,1.11838118,0.00988028,0.10193970,0.42193897,0.69788803,0.84637283,0.00000000,0.13910314,0.00000000
3.19659830,1.14414833,0.01019585,0.10252853,0.44213237,0.70010627,0.89296245,0.00000000,0.14255571,0.00000000
3.20260130,1.18009930,0.01061168,0.10430837,0.46586123,0.70850062,0.94602001,0.00000000,0.14758946,0.00000000
3.20860430,1.22586551,0.01112907,0.10725441,0.49295644,0.72297717,1.00503757,0.00000000,0.15419067,0.00000000
3.21460730,1.28080924,0.01174677,0.11131508,0.52314021,0.74327123,1.06931905,0.00000000,0.16230729,0.00000000
3.22061031,1.34403470,0.01246101,0.11641251,0.55602886,0.76895263,1.13799367,0.00000000,0.17184930,0.00000000
3.22661331,1.41440715,0.01326556,0.12244354,0.59113922,0.79943603,1.21003593,0.00000000,0.18269002,0.00000000
3.23261631,1.49057978,0.01415197,0.12928140,0.62789848,0.83399608,1.28429181,0.00000000,0.19466853,0.00000000
3.23861931,1.57102792,0.01510985,0.13677817,0.66565740,0.87178716,1.35951048,0.00000000,0.20759315,0.00000000
3.24462231,1.65408973,0.01612717,0.14476785,0.70370671,0.91186712,1.43438044,0.00000000,0.22124599,0.00000000
3.25062531,1.73801225,0.01719076,0.15307008,0.74129605,0.95322442,1.50756899,0.00000000,0.23538849,0.00000000
3.25662831,1.82100156,0.01828675,0.16149448,0.77765507,0.99480782,1.57776341,0.00000000,0.24976771,0.00000000
3.26263132,1.90127534,0.01940108,0.16984545,0.81201596,1.03555773,1.64371228,0.00000000,0.26412341,0.00000000
3.26863432,1.97711599,0.02052002,0.17792731,0.84363656,1.07443816,1.70426528,0.00000000,0.27819544,0.00000000
3.27463732,2.04692254,0.02163072,0.18554967,0.87182332,1.11046820,1.75840970,0.00000000,0.29173146,0.00000000
3.28064032,2.10925924,0.02272164,0.19253272,0.89595307,1.14275191,1.80530201,0.00000000,0.30449438,0.00000000
3.28664332,2.16289888,0.02378298,0.19871250,0.91549287,1.17050548,1.84429320,0.00000000,0.31626952,0.00000000
3.29264632,2.20685927,0.02480702,0.20394554,0.93001708,1.19308076,1.87494652,0.00000000,0.32687097,0.00000000
3.29864932,2.24043116,0.02578834,0.20811315,0.93922087,1.20998416,1.89704707,0.00000000,0.33614691,0.00000000
3.30465233,2.26319654,0.02672390,0.21112471,0.94292961,1.22089031,1.91060256,0.00000000,0.34398374,0.00000000
3.31065533,2.27503659,0.02761302,0.21292025,0.94110383,1.22564996,1.91583554,0.00000000,0.35030863,0.00000000
3.31665833,2.27612893,0.02845721,0.21347181,0.93383939,1.22429182,1.91316726,0.00000000,0.35509058,0.00000000
3.32266133,2.26693445,0.02925991,0.21278377,0.92136300,1.21701850,1.90319439,0.00000000,0.35833979,0.00000000
3.32866433,2.24817440,0.03002604,0.21089206,0.90402326,1.20419666,1.88665954,0.00000000,0.36010540,0.00000000
3.33466733,2.22079894,0.03076152,0.20786227,0.88227764,1.18634204,1.86441734,0.00000000,0.36047181,0.00000000
3.34067034,2.18594859,0.03147274,0.20378675,0.85667603,1.16409994,1.83739773,0.00000000,0.35955366,0.00000000
3.34667334,2.14491058,0.03216595,0.19878081,0.82784168,1.13822215,1.80656840,0.00000000,0.35748988,0.00000000
3.35267634,2.09907202,0.03284670,0.19297835,0.79645024,1.10954132,1.77289812,0.00000000,0.35443704,0.00000000
3.35867934,2.04987204,0.03351932,0.18652687,0.76320802,1.07894375,1.73732280,0.00000000,0.35056234,0.00000000
3.36468234,1.99875501,0.03418646,0.17958232,0.72883021,1.04734174,1.70071573,0.00000000,0.34603677,0.00000000
3.37068534,1.94712656,0.03484884,0.17230388,0.69402005,1.01564653,1.66386320,0.00000000,0.34102857,0.00000000
3.37668834,1.89631432,0.03550498,0.16484888,0.65944963,0.98474255,1.62744643,0.00000000,0.33569745,0.00000000
3.38269135,1.84753436,0.03615126,0.15736824,0.62574309,0.95546397,1.59203014,0.00000000,0.33018986,0.00000000
3.38869435,1.80186450,0.03678205,0.15000227,0.59346264,0.92857399,1.55805792,0.00000000,0.32463533,0.00000000
3.39469735,1.76022474,0.03739003,0.14287736,0.56309768,0.90474734,1.52585398,0.00000000,0.31914420,0.00000000
3.40070035,1.72336505,0.03796662,0.13610324,0.53505727,0.88455627,1.49563063,0.00000000,0.31380654,0.00000000
3.40670335,1.69186015,0.03850259,0.12977122,0.50966587,0.86846010,1.46750044,0.00000000,0.30869240,0.00000000
3.41270635,1.66611058,0.03898869,0.12395318,0.48716214,0.85679825,1.44149201,0.00000000,0.30385313,0.00000000
3.41870935,1.64634937,0.03941637,0.11870130,0.46770060,0.84978680,1.41756796,0.00000000,0.29932356,0.00000000
3.42471236,1.63265301,0.03977843,0.11404861,0.45135564,0.84751804,1.39564378,0.00000000,0.29512484,0.00000000
3.43071536,1.62495585,0.04006971,0.11001011,0.43812749,0.84996312,1.37560636,0.00000000,0.29126770,0.00000000
3.43671836,1.62306668,0.04028752,0.10658439,0.42794966,0.85697726,1.35733101,0.00000000,0.28775570,0.00000000
3.44272136,1.62668642,0.04043215,0.10375570,0.42069733,0.86830734,1.34069596,0.00000000,0.28458840,0.00000000
3.44872436,1.63542618,0.04050697,0.10149627,0.41619631,0.88360164,1.32559379,0.00000000,0.28176406,0.00000000
3.45472736,1.64882485,0.04051853,0.09976882,0.41423210,0.90242139,1.31193922,0.00000000,0.27928180,0.00000000
3.46073037,1.66636566,0.04047636,0.09852907,0.41455873,0.92425398,1.29967324,0.00000000,0.27714298,0.00000000
3.46673337,1.68749157,0.04039259,0.09772836,0.41690721,0.94852759,1.28876358,0.00000000,0.27535188,0.00000000
3.47273637,1.71161916,0.04028141,0.09731595,0.42099330,0.97462687,1.27920199,0.00000000,0.27391557,0.00000000
3.47873937,1.73815117,0.04015836,0.09724138,0.42652461,1.00190962,1.27099883,0.00000000,0.27284313,0.00000000
3.48474237,1.76648769,0.04003954,0.09745637,0.43320682,1.02972395,1.26417567,0.00000000,0.27214420,0.00000000
3.49074537,1.79603638,0.03994073,0.09791669,0.44074930,1.05742570,1.25875669,0.00000000,0.27182721,0.00000000
3.49674837,1.82622182,0.03987650,0.09858353,0.44886989,1.08439573,1.25475971,0.00000000,0.27189735,0.00000000
3.50275138,1.85649411,0.03985938,0.09942469,0.45729914,1.11005653,1.25218751,0.00000000,0.27235448,0.00000000
3.50875438,1.88633715,0.03989914,0.10041539,0.46578392,1.13388778,1.25102029,0.00000000,0.27319123,0.00000000
3.51475738,1.91527637,0.04000210,0.10153875,0.47409060,1.15544039,1.25120968,0.00000000,0.27439143,0.00000000
3.52076038,1.94288605,0.04017077,0.10278591,0.48200782,1.17434839,1.25267475,0.00000000,0.27592900,0.00000000
3.52676338,1.96879612,0.04040354,0.10415583,0.48934884,1.19033840,1.25530031,0.00000000,0.27776744,0.00000000
3.53276638,1.99269812,0.04069469,0.10565474,0.49595361,1.20323614,1.25893741,0.00000000,0.27985989,0.00000000
3.53876938,2.01435014,0.04103452,0.10729522,0.50169041,1.21296975,1.26340605,0.00000000,0.28214995,0.00000000
3.54477239,2.03358041,0.04140976,0.10909503,0.50645712,1.21956972,1.26849982,0.00000000,0.28457292,0.00000000
3.55077539,2.05028917,0.04180407,0.11107561,0.51018211,1.22316526,1.27399203,0.00000000,0.28705769,0.00000000
3.55677839,2.06444851,0.04219878,0.11326035,0.51282454,1.22397727,1.27964289,0.00000000,0.28952895,0.00000000
3.56278139,2.07609996,0.04257367,0.11567271,0.51437421,1.22230804,1.28520729,0.00000000,0.29190962,0.00000000
3.56878439,2.08534967,0.04290782,0.11833411,0.51485067,1.21852802,1.29044260,0.00000000,0.29412344,0.00000000
3.57478739,2.09236110,0.04318047,0.12126193,0.51430183,1.21306014,1.29511608,0.00000000,0.29609744,0.00000000
3.58079040,2.09734530,0.04337190,0.12446741,0.51280171,1.20636225,1.29901150,0.00000000,0.29776423,0.00000000
3.58679340,2.10054905,0.04346416,0.12795377,0.51044764,1.19890825,1.30193461,0.00000000,0.29906389,0.00000000
3.59279640,2.10224127,0.04344177,0.13171450,0.50735673,1.19116881,1.30371733,0.00000000,0.29994556,0.00000000
3.59879940,2.10269814,0.04329224,0.13573203,0.50366184,1.18359215,1.30422060,0.00000000,0.30036846,0.00000000
3.60480240,2.10218760,0.04300648,0.13997672,0.49950704,1.17658602,1.30333592,0.00000000,0.30030241,0.00000000
3.61080540,2.10095409,0.04257903,0.14440643,0.49504273,1.17050116,1.30098570,0.00000000,0.29972796,0.00000000
3.61680840,2.09920410,0.04200813,0.14896650,0.49042071,1.16561728,1.29712278,0.00000000,0.29863602,0.00000000
3.62281141,2.09709355,0.04129568,0.15359041,0.48578922,1.16213197,1.29172927,0.00000000,0.29702721,0.00000000
3.62881441,2.09471763,0.04044704,0.15820091,0.48128833,1.16015298,1.28481516,0.00000000,0.29491095,0.00000000
3.63481741,2.09210379,0.03947077,0.16271175,0.47704571,1.15969433,1.27641688,0.00000000,0.29230443,0.00000000
3.64082041,2.08920851,0.03837819,0.16702990,0.47317320,1.16067630,1.26659622,0.00000000,0.28923158,0.00000000
3.64682341,2.08591809,0.03718302,0.17105818,0.46976414,1.16292952,1.25543966,0.00000000,0.28572213,0.00000000
3.65282641,2.08205364,0.03590084,0.17469823,0.46689165,1.16620281,1.24305829,0.00000000,0.28181081,0.00000000
3.65882941,2.07738028,0.03454869,0.17785369,0.46460801,1.17017463,1.22958822,0.00000000,0.27753679,0.00000000
3.66483242,2.07162002,0.03314453,0.18043341,0.46294501,1.17446763,1.21519147,0.00000000,0.27294333,0.00000000
3.67083542,2.06446793,0.03170683,0.18235466,0.46191533,1.17866572,1.20005697,0.00000000,0.26807771,0.00000000
3.67683842,2.05561069,0.03025414,0.18354606,0.46151474,1.18233289,1.18440136,0.00000000,0.26299127,0.00000000
3.68284142,2.04474660,0.02880469,0.18395021,0.46172498,1.18503315,1.16846935,0.00000000,0.25773962,0.00000000
3.68884442,2.03160598,0.02737607,0.18352589,0.46251708,1.18635044,1.15253301,0.00000000,0.25238283,0.00000000
3.69484742,2.01597070,0.02598491,0.18224956,0.46385486,1.18590797,1.13688976,0.00000000,0.24698558,0.00000000
3.70085043,1.99769192,0.02464661,0.18011642,0.46569832,1.18338588,1.12185859,0.00000000,0.24161712,0.00000000
3.70685343,1.97670468,0.02337509,0.17714065,0.46800667,1.17853653,1.10777444,0.00000000,0.23635097,0.00000000
3.71285643,1.95303872,0.02218258,0.17335502,0.47074078,1.17119682,1.09498039,0.00000000,0.23126425,0.00000000
3.71885943,1.92682464,0.02107943,0.16880984,0.47386477,1.16129683,1.08381789,0.00000000,0.22643667,0.00000000
3.72486243,1.89829505,0.02007396,0.16357132,0.47734671,1.14886456,1.07461520,0.00000000,0.22194906,0.00000000
3.73086543,1.86778055,0.01917227,0.15771936,0.48115842,1.13402651,1.06767431,0.00000000,0.21788157,0.00000000
3.73686843,1.83570069,0.01837823,0.15134500,0.48527428,1.11700415,1.06325705,0.00000000,0.21431151,0.00000000
3.74287144,1.80255041,0.01769332,0.14454750,0.48966925,1.09810646,1.06157093,0.00000000,0.21131096,0.00000000
3.74887444,1.76888267,0.01711665,0.13743135,0.49431637,1.07771901,1.06275568,0.00000000,0.20894428,0.00000000
3.75487744,1.73528821,0.01664496,0.13010321,0.49918384,1.05629008,1.06687105,0.00000000,0.20726565,0.00000000
3.76088044,1.70237361,0.01627270,0.12266898,0.50423222,1.03431451,1.07388701,0.00000000,0.20631672,0.00000000
3.76688344,1.67073893,0.01599218,0.11523112,0.50941178,1.01231609,1.08367697,0.00000000,0.20612473,0.00000000
3.77288644,1.64095598,0.01579373,0.10788634,0.51466063,0.99082935,1.09601468,0.00000000,0.20670096,0.00000000
3.77888944,1.61354867,0.01566598,0.10072368,0.51990371,0.97038151,1.11057542,0.00000000,0.20803990,0.00000000
3.78489245,1.58897620,0.01559617,0.09382311,0.52505286,0.95147541,1.12694166,0.00000000,0.21011902,0.00000000
3.79089545,1.56762024,0.01557051,0.08725470,0.53000830,0.93457412,1.14461335,0.00000000,0.21289937,0.00000000
3.79689845,1.54977641,0.01557455,0.08107826,0.53466132,0.92008788,1.16302258,0.00000000,0.21632691,0.00000000
3.80290145,1.53565062,0.01559368,0.07534350,0.53889833,0.90836371,1.18155206,0.00000000,0.22033460,0.00000000
3.80890445,1.52536020,0.01561352,0.07009071,0.54260603,0.89967809,1.19955697,0.00000000,0.22484513,0.00000000
3.81490745,1.51893955,0.01562037,0.06535176,0.54567743,0.89423274,1.21638898,0.00000000,0.22977421,0.00000000
3.82091046,1.51634991,0.01560165,0.06115143,0.54801848,0.89215364,1.23142156,0.00000000,0.23503431,0.00000000
3.82691346,1.51749246,0.01554626,0.05750899,0.54955487,0.89349291,1.24407536,0.00000000,0.24053857,0.00000000
3.83291646,1.52222382,0.01544495,0.05443978,0.55023862,0.89823347,1.25384243,0.00000000,0.24620478,0.00000000
3.83891946,1.53037309,0.01529053,0.05195688,0.55005402,0.90629591,1.26030824,0.00000000,0.25195922,0.00000000
3.84492246,1.54175926,0.01507810,0.05007259,0.54902258,0.91754722,1.26317027,0.00000000,0.25774008,0.00000000
3.85092546,1.55620800,0.01480514,0.04879969,0.54720664,0.93181083,1.26225241,0.00000000,0.26350048,0.00000000
3.85692846,1.57356691,0.01447156,0.04815249,0.54471130,0.94887734,1.25751451,0.00000000,0.26921067,0.00000000
3.86293147,1.59371837,0.01407959,0.04814738,0.54168463,0.96851557,1.24905651,0.00000000,0.27485958,0.00000000
3.86893447,1.61658923,0.01363369,0.04880309,0.53831596,0.99048319,1.23711718,0.00000000,0.28045533,0.00000000
3.87493747,1.64215701,0.01314032,0.05014045,0.53483226,1.01453673,1.22206744,0.00000000,0.28602498,0.00000000
3.88094047,1.67045210,0.01260764,0.05218170,0.53149285,1.04044027,1.20439862,0.00000000,0.29161324,0.00000000
3.88694347,1.70155601,0.01204524,0.05494950,0.52858242,1.06797271,1.18470636,0.00000000,0.29728039,0.00000000
3.89294647,1.73559567,0.01146376,0.05846541,0.52640286,1.09693319,1.16367073,0.00000000,0.30309933,0.00000000
3.89894947,1.77273409,0.01087453,0.06274825,0.52526400,1.12714453,1.14203360,0.00000000,0.30915203,0.00000000
3.90495248,1.81315778,0.01028920,0.06781212,0.52547378,1.15845464,1.12057410,0.00000000,0.31552539,0.00000000
3.91095548,1.85706142,0.00971938,0.07366435,0.52732808,1.19073575,1.10008321,0.00000000,0.32230676,0.00000000
3.91695848,1.90463059,0.00917629,0.08030348,0.53110070,1.22388168,1.08133841,0.00000000,0.32957924,0.00000000
3.92296148,1.95602310,0.00867048,0.08771727,0.53703368,1.25780328,1.06507916,0.00000000,0.33741698,0.00000000
3.92896448,2.01134983,0.00821152,0.09588095,0.54532840,1.29242214,1.05198408,0.00000000,0.34588070,0.00000000
3.93496748,2.07065579,0.00780784,0.10475580,0.55613770,1.32766313,1.04265040,0.00000000,0.35501347,0.00000000
3.94097049,2.13390221,0.00746647,0.11428805,0.56955911,1.36344588,1.03757616,0.00000000,0.36483704,0.00000000
3.94697349,2.20095039,0.00719295,0.12440834,0.58562952,1.39967582,1.03714544,0.00000000,0.37534885,0.00000000
3.95297649,2.27154798,0.00699125,0.13503160,0.60432130,1.43623520,1.04161701,0.00000000,0.38651967,0.00000000
3.95897949,2.34531830,0.00686369,0.14605753,0.62554000,1.47297449,1.05111626,0.00000000,0.39829225,0.00000000
3.96498249,2.42175332,0.00681095,0.15737158,0.64912359,1.50970471,1.06563065,0.00000000,0.41058070,0.00000000
3.97098549,2.50021050,0.00683207,0.16884655,0.67484331,1.54619118,1.08500841,0.00000000,0.42327086,0.00000000
3.97698849,2.57991406,0.00692450,0.18034455,0.70240604,1.58214898,1.10896062,0.00000000,0.43622166,0.00000000
3.98299150,2.65996057,0.00708422,0.19171946,0.73145818,1.61724061,1.13706627,0.00000000,0.44926719,0.00000000
3.98899450,2.73932917,0.00730578,0.20281977,0.76159098,1.65107609,1.16878034,0.00000000,0.46221979,0.00000000
3.99499750,2.81689618,0.00758243,0.21349158,0.79234722,1.68321557,1.20344472,0.00000000,0.47487373,0.00000000
4.00100050,2.89145396,0.00790630,0.22358185,0.82322908,1.71317474,1.24030160,0.00000000,0.48700965,0.00000000
4.00700350,2.96173352,0.00826852,0.23294168,0.85370733,1.74043277,1.27850947,0.00000000,0.49839942,0.00000000
4.01300650,3.02643071,0.00865940,0.24142955,0.88323135,1.76444281,1.31716108,0.00000000,0.50881155,0.00000000
4.01900950,3.08423496,0.00906862,0.24891440,0.91124016,1.78464467,1.35530353,0.00000000,0.51801668,0.00000000
4.02501251,3.13386031,0.00948545,0.25527854,0.93717412,1.80047935,1.39195976,0.00000000,0.52579337,0.00000000
4.03101551,3.17407745,0.00989895,0.26042020,0.96048707,1.81140494,1.42615130,0.00000000,0.53193365,0.00000000
4.03701851,3.20374626,0.01029824,0.26425578,0.98065875,1.81691330,1.45692175,0.00000000,0.53624862,0.00000000
4.04302151,3.22184753,0.01067269,0.26672164,0.99720716,1.81654698,1.48336030,0.00000000,0.53857345,0.00000000
4.04902451,3.22751313,0.01101220,0.26777541,1.00970050,1.80991565,1.50462491,0.00000000,0.53877215,0.00000000
4.05502751,3.22005335,0.01130739,0.26739690,1.01776842,1.79671145,1.51996422,0.00000000,0.53674151,0.00000000
4.06103052,3.19898060,0.01154990,0.26558844,1.02111217,1.77672248,1.52873768,0.00000000,0.53241439,0.00000000
4.06703352,3.16402841,0.01173251,0.26237472,1.01951328,1.74984408,1.53043309,0.00000000,0.52576217,0.00000000
4.07303652,3.11516505,0.01184938,0.25780225,1.01284048,1.71608714,1.52468098,0.00000000,0.51679618,0.00000000
4.07903952,3.05260095,0.01189618,0.25193820,1.00105440,1.67558314,1.51126510,0.00000000,0.50556816,0.00000000
4.08504252,2.97678965,0.01187018,0.24486890,0.98421002,1.62858568,1.49012870,0.00000000,0.49216964,0.00000000
4.09104552,2.88842194,0.01177030,0.23669794,0.96245648,1.57546829,1.46137624,0.00000000,0.47673031,0.00000000
4.09704852,2.78841326,0.01159717,0.22754390,0.93603432,1.51671851,1.42527032,0.00000000,0.45941531,0.00000000
4.10305153,2.67788474,0.01135302,0.21753781,0.90527011,1.45292856,1.38222396,0.00000000,0.44042164,0.00000000
4.10905453,2.55813837,0.01104163,0.20682037,0.87056859,1.38478279,1.33278846,0.00000000,0.41997364,0.00000000
4.11505753,2.43062729,0.01066818,0.19553908,0.83240263,1.31304247,1.27763736,0.00000000,0.39831789,0.00000000
4.12106053,2.29692209,0.01023909,0.18384528,0.79130130,1.23852847,1.21754696,0.00000000,0.37571751,0.00000000
4.12706353,2.15867455,0.00976177,0.17189120,0.74783655,1.16210250,1.15337445,0.00000000,0.35244615,0.00000000
4.13306653,2.01758005,0.00924441,0.15982718,0.70260898,1.08464775,1.08603427,0.00000000,0.32878188,0.00000000
4.13906953,1.87534016,0.00869574,0.14779904,0.65623323,1.00704951,1.01647393,0.00000000,0.30500123,0.00000000
4.14507254,1.73362670,0.00812476,0.13594573,0.60932359,0.93017663,0.94564996,0.00000000,0.28137348,0.00000000
4.15107554,1.59404868,0.00754048,0.12439732,0.56248036,0.85486446,0.87450523,0.00000000,0.25815553,0.00000000
4.15707854,1.45812308,0.00695176,0.11327339,0.51627746,0.78189975,0.80394827,0.00000000,0.23558741,0.00000000
4.16308154,1.32725056,0.00636705,0.10268182,0.47125169,0.71200813,0.73483538,0.00000000,0.21388867,0.00000000
4.16908454,1.20269664,0.00579424,0.09271801,0.42789401,0.64584426,0.66795608,0.00000000,0.19325562,0.00000000
4.17508754,1.08557865,0.00524057,0.08346460,0.38664303,0.58398501,0.60402227,0.00000000,0.17385958,0.00000000
4.18109055,0.97685866,0.00471250,0.07499151,0.34788084,0.52692555,0.54366124,0.00000000,0.15584608,0.00000000
4.18709355,0.87734203,0.00421574,0.06735642,0.31193114,0.47507821,0.48741257,0.00000000,0.13933497,0.00000000
4.19309655,0.78768112,0.00375518,0.06060553,0.27905953,0.42877388,0.43572862,0.00000000,0.12442135,0.00000000
4.19909955,0.70838345,0.00333502,0.05477459,0.24947585,0.38826565,0.38897826,0.00000000,0.11117722,0.00000000
4.20510255,0.63982343,0.00295879,0.04989006,0.22333805,0.35373402,0.34745339,0.00000000,0.09965368,0.00000000
4.21110555,0.58225664,0.00262952,0.04597041,0.20075749,0.32529348,0.31137756,0.00000000,0.08988347,0.00000000
4.21710855,0.53583558,0.00234982,0.04302734,0.18180505,0.30299969,0.28091594,0.00000000,0.08188377,0.00000000
4.22311156,0.50062587,0.00212207,0.04106698,0.16651771,0.28685697,0.25618620,0.00000000,0.07565898,0.00000000
4.22911456,0.47662193,0.00194860,0.04009093,0.15490527,0.27682557,0.23726916,0.00000000,0.07120334,0.00000000
4.23511756,0.46376113,0.00183175,0.04009705,0.14695666,0.27282830,0.22421900,0.00000000,0.06850329,0.00000000
4.24112056,0.46193586,0.00177412,0.04108007,0.14264561,0.27475628,0.21707202,0.00000000,0.06753935,0.00000000
4.24712356,0.47100271,0.00177862,0.04303178,0.14193537,0.28247360,0.21585380,0.00000000,0.06828753,0.00000000
4.25312656,0.49078858,0.00184855,0.04594112,0.14478225,0.29582066,0.22058400,0.00000000,0.07072007,0.00000000
4.25912956,0.52109340,0.00198771,0.04979378,0.15113780,0.31461622,0.23127879,0.00000000,0.07480565,0.00000000
4.26513257,0.56168947,0.00220036,0.05457167,0.16094954,0.33865818,0.24795068,0.00000000,0.08050894,0.00000000
4.27113557,0.61231759,0.00249117,0.06025213,0.17416036,0.36772318,0.27060557,0.00000000,0.08778955,0.00000000
4.27713857,0.67268035,0.00286517,0.06680692,0.19070642,0.40156512,0.29923740,0.00000000,0.09660057,0.00000000
4.28314157,0.74243300,0.00332760,0.07420115,0.21051392,0.43991287,0.33382039,0.00000000,0.10688661,0.00000000
4.28914457,0.82117248,0.00388366,0.08239217,0.23349475,0.48246740,0.37429936,0.00000000,0.11858166,0.00000000
4.29514757,0.90842541,0.00453833,0.09132845,0.25954138,0.52889851,0.42057859,0.00000000,0.13160677,0.00000000
4.30115058,1.00363564,0.00529605,0.10094860,0.28852125,0.57884146,0.47250969,0.00000000,0.14586778,0.00000000
4.30715358,1.10615233,0.00616040,0.11118063,0.32027092,0.63189385,0.52987925,0.00000000,0.16125323,0.00000000
4.31315658,1.21521926,0.00713377,0.12194133,0.35459054,0.68761288,0.59239689,0.00000000,0.17763266,0.00000000
4.31915958,1.32996631,0.00821699,0.13313617,0.39123871,0.74551343,0.65968446,0.00000000,0.19485539,0.00000000
4.32516258,1.44940384,0.00940899,0.14465940,0.42992845,0.80506705,0.73126714,0.00000000,0.21274995,0.00000000
