energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.11005503,4.73571888,1.13815733,2.74076144,0.01195032,0.22339269,0.23555687,1.67637862,0.02770594,0.31413537
-2.10405203,4.76052944,1.13645537,2.72988905,0.01235186,0.22808696,0.24040280,1.69627777,0.02875824,0.32059980
-2.09804902,4.77993048,1.13341560,2.71598287,0.01274219,0.23203049,0.24481716,1.71488809,0.02971845,0.32647905
-2.09204602,4.79409246,1.12920431,2.69961267,0.01312387,0.23519248,0.24878587,1.73196021,0.03057338,0.33171665
-2.08604302,4.80325397,1.12398719,2.68135791,0.01349971,0.23755030,0.25229992,1.74728422,0.03131114,0.33626407
-2.08004002,4.80771505,1.11792397,2.66179107,0.01387246,0.23908973,0.25535477,1.76069687,0.03192148,0.34008202
-2.07403702,4.80783034,1.11116387,2.64146221,0.01424465,0.23980536,0.25794977,1.77208766,0.03239605,0.34314191
-2.06803402,4.80400215,1.10384177,2.62088495,0.01461828,0.23970087,0.26008769,1.78140377,0.03272869,0.34542723
-2.06203102,4.79667323,1.09607536,2.60052447,0.01499463,0.23878939,0.26177430,1.78865330,0.03291563,0.34693501
-2.05602801,4.78631923,1.08796318,2.58078740,0.01537404,0.23709381,0.26301803,1.79390658,0.03295571,0.34767712
-2.05002501,4.77344043,1.07958351,2.56201393,0.01575575,0.23464699,0.26382972,1.79729534,0.03285046,0.34768135
-2.04402201,4.75855258,1.07099408,2.54447197,0.01613785,0.23149183,0.26422243,1.79900952,0.03260417,0.34699221
-2.03801901,4.74217660,1.06223238,2.52835338,0.01651717,0.22768117,0.26421125,1.79929155,0.03222383,0.34567127
-2.03201601,4.72482686,1.05331649,2.51377205,0.01688933,0.22327742,0.26381320,1.79842821,0.03171909,0.34379698
-2.02601301,4.70699819,1.04424627,2.50076387,0.01724884,0.21835201,0.26304708,1.79674002,0.03110197,0.34146387
-2.02001001,4.68915162,1.03500483,2.48928816,0.01758926,0.21298435,0.26193334,1.79456864,0.03038669,0.33878111
-2.01400700,4.67169915,1.02556008,2.47923072,0.01790336,0.20726069,0.26049388,1.79226247,0.02958923,0.33587033
-2.00800400,4.65498813,1.01586639,2.47040813,0.01818345,0.20127254,0.25875184,1.79016113,0.02872697,0.33286285
-2.00200100,4.63928588,1.00586627,2.46257331,0.01842161,0.19511482,0.25673137,1.78857934,0.02781824,0.32989622
-1.99599800,4.62476532,0.99549214,2.45542231,0.01861007,0.18888388,0.25445727,1.78779106,0.02688177,0.32711024
-1.98999500,4.61149255,0.98466811,2.44860213,0.01874150,0.18267525,0.25195473,1.78801466,0.02593626,0.32464268
-1.98399200,4.59941732,0.97331197,2.44171957,0.01880937,0.17658136,0.24924898,1.78939982,0.02499982,0.32262467
-1.97798899,4.58836729,0.96133728,2.43435103,0.01880823,0.17068932,0.24636491,1.79201704,0.02408951,0.32117610
-1.97198599,4.57804683,0.94865579,2.42605320,0.01873400,0.16507866,0.24332680,1.79585049,0.02322095,0.32040128
-1.96598299,4.56804103,0.93518012,2.41637446,0.01858419,0.15981945,0.24015804,1.80079455,0.02240789,0.32038481
-1.95997999,4.55782536,0.92082673,2.40486680,0.01835811,0.15497055,0.23688093,1.80665468,0.02166199,0.32118817
-1.95397699,4.54678097,0.90551920,2.39109818,0.01805693,0.15057830,0.23351656,1.81315267,0.02099255,0.32284704
-1.94797399,4.53421561,0.88919178,2.37466500,0.01768379,0.14667559,0.23008483,1.81993623,0.02040648,0.32536946
-1.94197099,4.51938966,0.87179309,2.35520443,0.01724378,0.14328145,0.22660453,1.82659277,0.01990823,0.32873512
-1.93596798,4.50154634,0.85328982,2.33240627,0.01674387,0.14040108,0.22309362,1.83266677,0.01949992,0.33289569
-1.92996498,4.47994533,0.83367042,2.30602412,0.01619282,0.13802636,0.21956963,1.83768003,0.01918148,0.33777628
-1.92396198,4.45389813,0.81294842,2.27588535,0.01560104,0.13613691,0.21605016,1.84115413,0.01895095,0.34327797
-1.91795898,4.42280407,0.79116542,2.24189977,0.01498035,0.13470150,0.21255354,1.84263375,0.01880479,0.34928138
-1.91195598,4.38618510,0.76839335,2.20406646,0.01434385,0.13367991,0.20909961,1.84171011,0.01873825,0.35565110
-1.90595298,4.34371787,0.74473606,2.16247871,0.01370566,0.13302504,0.20571054,1.83804315,0.01874576,0.36224077
-1.89994997,4.29526152,0.72032993,2.11732656,0.01308070,0.13268528,0.20241169,1.83138142,0.01882138,0.36889869
-1.89394697,4.24087968,0.69534349,2.06889706,0.01248448,0.13260695,0.19923252,1.82157873,0.01895920,0.37547368
-1.88794397,4.18085547,0.66997602,2.01757183,0.01193289,0.13273684,0.19620733,1.80860659,0.01915370,0.38182085
-1.88194097,4.11569852,0.64445491,1.96382207,0.01144198,0.13302458,0.19337593,1.79256182,0.01940014,0.38780713
-1.87593797,4.04614319,0.61903212,1.90820087,0.01102780,0.13342486,0.19078408,1.77366881,0.01969477,0.39331631
-1.86993497,3.97313785,0.59397950,1.85133303,0.01070616,0.13389935,0.18848370,1.75227623,0.02003510,0.39825319
-1.86393197,3.89782519,0.56958327,1.79390249,0.01049248,0.13441830,0.18653266,1.72884829,0.02041996,0.40254690
-1.85792896,3.82151392,0.54613778,1.73663763,0.01040157,0.13496166,0.18499421,1.70395071,0.02084958,0.40615296
-1.85192596,3.74564285,0.52393868,1.68029476,0.01044737,0.13551973,0.18393606,1.67823210,0.02132551,0.40905425
-1.84592296,3.67173835,0.50327570,1.62564020,0.01064281,0.13609331,0.18342884,1.65240146,0.02185045,0.41126057
-1.83991996,3.60136673,0.48442538,1.57343138,0.01099941,0.13669334,0.18354423,1.62720259,0.02242807,0.41280708
-1.83391696,3.53608331,0.46764376,1.52439754,0.01152708,0.13734007,0.18435265,1.60338682,0.02306266,0.41375144
-1.82791396,3.47737994,0.45315949,1.47922050,0.01223369,0.13806170,0.18592051,1.58168484,0.02375883,0.41417003
-1.82191096,3.42663303,0.44116741,1.43851607,0.01312479,0.13889275,0.18830723,1.56277903,0.02452107,0.41415325
-1.81590795,3.38505409,0.43182284,1.40281676,0.01420315,0.13987200,0.19156209,1.54727737,0.02535336,0.41380021
-1.80990495,3.35364467,0.42523681,1.37255628,0.01546841,0.14104031,0.19572100,1.53569001,0.02625877,0.41321316
-1.80390195,3.33315748,0.42147228,1.34805630,0.01691667,0.14243830,0.20080340,1.52840937,0.02723906,0.41249172
-1.79789895,3.32406516,0.42054156,1.32951611,0.01854018,0.14410400,0.20680943,1.52569457,0.02829432,0.41172741
-1.79189595,3.32653809,0.42240498,1.31700530,0.02032705,0.14607066,0.21371754,1.52766082,0.02942272,0.41099867
-1.78589295,3.34043191,0.42697082,1.31046005,0.02226105,0.14836474,0.22148265,1.53427392,0.03062025,0.41036653
-1.77988994,3.36528546,0.43409653,1.30968295,0.02432153,0.15100421,0.23003509,1.54535025,0.03188062,0.40987133
-1.77388694,3.40032906,0.44359128,1.31434659,0.02648352,0.15399725,0.23928029,1.56056193,0.03319520,0.40953035
-1.76788394,3.44450300,0.45521961,1.32400078,0.02871790,0.15734133,0.24909947,1.57944696,0.03455310,0.40933682
-1.76188094,3.49648538,0.46870624,1.33808321,0.03099181,0.16102279,0.25935120,1.60142383,0.03594132,0.40925998
-1.75587794,3.55472837,0.48374182,1.35593327,0.03326923,0.16501695,0.26987392,1.62580990,0.03734499,0.40924641
-1.74987494,3.61750145,0.49998943,1.37680859,0.03551168,0.16928858,0.28048933,1.65184285,0.03874770,0.40922250
-1.74387194,3.68294017,0.51709175,1.39990385,0.03767916,0.17379291,0.29100656,1.67870431,0.04013192,0.40909777
-1.73786893,3.74909848,0.53467854,1.42437116,0.03973112,0.17847694,0.30122697,1.70554470,0.04147943,0.40876915
-1.73186593,3.81400293,0.55237436,1.44934147,0.04162760,0.18328113,0.31094939,1.73150856,0.04277184,0.40812566
-1.72586293,3.87570685,0.56980626,1.47394633,0.04333041,0.18814125,0.31997565,1.75575924,0.04399111,0.40705361
-1.71985993,3.93234267,0.58661120,1.49733927,0.04480432,0.19299048,0.32811608,1.77750243,0.04512009,0.40544175
-1.71385693,3.98217072,0.60244308,1.51871631,0.04601820,0.19776145,0.33519492,1.79600755,0.04614300,0.40318642
-1.70785393,4.02362315,0.61697915,1.53733486,0.04694603,0.20238829,0.34105524,1.81062663,0.04704596,0.40019625
-1.70185093,4.05534172,0.62992572,1.55253058,0.04756789,0.20680860,0.34556337,1.82081006,0.04781741,0.39639636
-1.69584792,4.07620847,0.64102300,1.56373179,0.04787061,0.21096518,0.34861246,1.82611901,0.04844850,0.39173188
-1.68984492,4.08536885,0.65004911,1.57047108,0.04784832,0.21480753,0.35012531,1.82623423,0.04893338,0.38617063
-1.68384192,4.08224683,0.65682301,1.57239391,0.04750268,0.21829307,0.35005611,1.82096129,0.04926946,0.37970491
-1.67783892,4.06655208,0.66120666,1.56926408,0.04684290,0.22138803,0.34839123,1.81023227,0.04945753,0.37235238
-1.67183592,4.03827947,0.66310610,1.56096609,0.04588545,0.22406803,0.34514906,1.79410404,0.04950180,0.36415608
-1.66583292,3.99770128,0.66247175,1.54750446,0.04465358,0.22631836,0.34037878,1.77275348,0.04940983,0.35518350
-1.65982991,3.94535290,0.65929785,1.52900018,0.04317654,0.22813386,0.33415844,1.74646992,0.04919240,0.34552499
-1.65382691,3.88201264,0.65362119,1.50568453,0.04148870,0.22951867,0.32659209,1.71564515,0.04886326,0.33529139
-1.64782391,3.80867670,0.64551910,1.47789048,0.03962841,0.23048565,0.31780647,1.68076131,0.04843874,0.32461117
-1.64182091,3.72652992,0.63510696,1.44604221,0.03763685,0.23105558,0.30794713,1.64237722,0.04793737,0.31362705
-1.63581791,3.63691354,0.62253506,1.41064277,0.03555677,0.23125626,0.29717428,1.60111335,0.04737936,0.30249240
-1.62981491,3.54129044,0.60798508,1.37226055,0.03343124,0.23112148,0.28565849,1.55763584,0.04678603,0.29136735
-1.62381191,3.44120909,0.59166616,1.33151471,0.03130245,0.23068983,0.27357637,1.51264000,0.04617920,0.28041482
-1.61780890,3.33826663,0.57381063,1.28906005,0.02921058,0.23000352,0.26110635,1.46683344,0.04558058,0.26979662
-1.61180590,3.23407208,0.55466940,1.24557163,0.02719279,0.22910715,0.24842472,1.42091934,0.04501106,0.25966953
-1.60580290,3.13021018,0.53450718,1.20172946,0.02528241,0.22804639,0.23570201,1.37557998,0.04449013,0.25018168
-1.59979990,3.02820672,0.51359753,1.15820367,0.02350818,0.22686677,0.22309970,1.33146104,0.04403525,0.24146910
-1.59379690,2.92949584,0.49221780,1.11564037,0.02189384,0.22561237,0.21076742,1.28915679,0.04366124,0.23365260
-1.58779390,2.83539015,0.47064406,1.07464861,0.02045773,0.22432459,0.19884067,1.24919670,0.04337989,0.22683501
-1.58179090,2.74705407,0.44914617,1.03578868,0.01921271,0.22304096,0.18743894,1.21203356,0.04319944,0.22109892
-1.57578789,2.66548132,0.42798299,0.99956193,0.01816614,0.22179400,0.17666441,1.17803375,0.04312437,0.21650478
-1.56978489,2.59147687,0.40739797,0.96640247,0.01732010,0.22061013,0.16660113,1.14746966,0.04315520,0.21308970
-1.56378189,2.52564399,0.38761509,0.93667082,0.01667170,0.21950880,0.15731465,1.12051480,0.04328843,0.21086668
-1.55777889,2.46837686,0.36883541,0.91064963,0.01621351,0.21850165,0.14885213,1.09724164,0.04351664,0.20982451
-1.55177589,2.41985890,0.35123419,0.88854153,0.01593410,0.21759198,0.14124284,1.07762250,0.04382876,0.20992833
-1.54577289,2.38006704,0.33495873,0.87046919,0.01581861,0.21677435,0.13449905,1.06153342,0.04421035,0.21112075
-1.53976988,2.34878178,0.32012695,0.85647733,0.01584946,0.21603455,0.12861724,1.04876103,0.04464419,0.21332363
-1.53376688,2.32560266,0.30682677,0.84653663,0.01600695,0.21534980,0.12357963,1.03901223,0.04511083,0.21644041
-1.52776388,2.30996879,0.29511617,0.84054929,0.01627002,0.21468927,0.11935584,1.03192638,0.04558927,0.22035889
-1.52176088,2.30118348,0.28502410,0.83835591,0.01661686,0.21401500,0.11590484,1.02708962,0.04605778,0.22495451
-1.51575788,2.29844210,0.27655190,0.83974340,0.01702565,0.21328306,0.11317690,1.02405066,0.04649466,0.23009383
-1.50975488,2.30086214,0.26967537,0.84445354,0.01747506,0.21244504,0.11111567,1.02233762,0.04687908,0.23563824
-1.50375188,2.30751417,0.26434727,0.85219181,0.01794493,0.21144981,0.10966015,1.02147503,0.04719186,0.24144765
-1.49774887,2.31745255,0.26050014,0.86263616,0.01841669,0.21024544,0.10874670,1.02100053,0.04741623,0.24738417
-1.49174587,2.32974478,0.25804936,0.87544546,0.01887379,0.20878129,0.10831081,1.02048032,0.04753847,0.25331541
-1.48574287,2.34349818,0.25689627,0.89026725,0.01930211,0.20701013,0.10828887,1.01952298,0.04754852,0.25911756
-1.47973987,2.35788343,0.25693135,0.90674474,0.01969014,0.20489023,0.10861956,1.01779106,0.04744035,0.26467795
-1.47373687,2.37215377,0.25803725,0.92452294,0.02002924,0.20238732,0.10924518,1.01500992,0.04721231,0.26989710
-1.46773387,2.38565992,0.26009170,0.94325381,0.02031368,0.19947639,0.11011271,1.01097378,0.04686723,0.27469021
-1.46173087,2.39786019,0.26297016,0.96260054,0.02054071,0.19614318,0.11117463,1.00554862,0.04641244,0.27898807
-1.45572786,2.40832608,0.26654831,0.98224106,0.02071049,0.19238535,0.11238955,0.99867224,0.04585957,0.28273746
-1.44972486,2.41674353,0.27070422,1.00187095,0.02082598,0.18821332,0.11372268,0.99035150,0.04522427,0.28590098
-1.44372186,2.42291046,0.27532023,1.02120579,0.02089277,0.18365064,0.11514612,0.98065708,0.04452577,0.28845650
-1.43771886,2.42673109,0.28028459,1.03998329,0.02091893,0.17873407,0.11663899,0.96971632,0.04378633,0.29039621
-1.43171586,2.42820785,0.28549288,1.05796523,0.02091470,0.17351312,0.11818751,0.95770447,0.04303062,0.29172545
-1.42571286,2.42743155,0.29084904,1.07493927,0.02089232,0.16804936,0.11978492,0.94483495,0.04228501,0.29246135
-1.41970985,2.42457038,0.29626629,1.09072080,0.02086571,0.16241531,0.12143143,0.93134917,0.04157688,0.29263139
-1.41370685,2.41985855,0.30166762,1.10515471,0.02085025,0.15669305,0.12313402,0.91750628,0.04093383,0.29227187
-1.40770385,2.41358476,0.30698614,1.11811705,0.02086248,0.15097265,0.12490622,0.90357338,0.04038295,0.29142655
-1.40170085,2.40608092,0.31216508,1.12951641,0.02091991,0.14535027,0.12676782,0.88981651,0.03995012,0.29014521
-1.39569785,2.39771134,0.31715753,1.13929495,0.02104070,0.13992629,0.12874449,0.87649255,0.03965927,0.28848241
-1.38969485,2.38886220,0.32192590,1.14742876,0.02124344,0.13480317,0.13086727,0.86384230,0.03953185,0.28649623
-1.38369185,2.37993150,0.32644110,1.15392744,0.02154685,0.13008337,0.13317192,0.85208479,0.03958614,0.28424713
-1.37768884,2.37131899,0.33068151,1.15883279,0.02196954,0.12586716,0.13569808,0.84141261,0.03983682,0.28179687
-1.37168584,2.36341617,0.33463165,1.16221628,0.02252965,0.12225041,0.13848826,0.83198845,0.04029455,0.27920733
-1.36568284,2.35659602,0.33828082,1.16417552,0.02324447,0.11932248,0.14158653,0.82394243,0.04096553,0.27653943
-1.35967984,2.35120227,0.34162152,1.16482946,0.02413012,0.11716398,0.14503699,0.81737024,0.04185131,0.27385191
-1.35367684,2.34753838,0.34464788,1.16431257,0.02520099,0.11584476,0.14888202,0.81233191,0.04294856,0.27120011
-1.34767384,2.34585603,0.34735410,1.16276808,0.02646934,0.11542179,0.15316024,0.80885093,0.04424894,0.26863467
-1.34167084,2.34634346,0.34973309,1.16034062,0.02794466,0.11593724,0.15790433,0.80691384,0.04573909,0.26620015
-1.33566783,2.34911403,0.35177517,1.15716838,0.02963318,0.11741669,0.16313868,0.80646999,0.04740075,0.26393373
-1.32966483,2.35419527,0.35346710,1.15337533,0.03153723,0.11986749,0.16887697,0.80743167,0.04921086,0.26186386
-1.32366183,2.36151915,0.35479146,1.14906375,0.03365471,0.12327733,0.17511986,0.80967446,0.05114186,0.26000904
-1.31765883,2.37091411,0.35572628,1.14430749,0.03597853,0.12761322,0.18185272,0.81303805,0.05316212,0.25837680
-1.31165583,2.38209947,0.35624510,1.13914639,0.03849623,0.13282074,0.18904380,0.81732751,0.05523639,0.25696281
-1.30565283,2.39468297,0.35631742,1.13358211,0.04118959,0.13882381,0.19664266,0.82231525,0.05732639,0.25575044
-1.29964982,2.40816194,0.35590949,1.12757573,0.04403453,0.14552499,0.20457927,0.82774377,0.05939158,0.25471054
-1.29364682,2.42192853,0.35498541,1.12104722,0.04700109,0.15280636,0.21276365,0.83332926,0.06138994,0.25380174
-1.28764382,2.43527939,0.35350857,1.11387707,0.05005370,0.16053103,0.22108644,0.83876632,0.06327885,0.25297118
-1.28164082,2.44742994,0.35144328,1.10590993,0.05315162,0.16854538,0.22942011,0.84373364,0.06501605,0.25215568
-1.27563782,2.45753290,0.34875654,1.09696030,0.05624969,0.17668193,0.23762120,0.84790080,0.06656070,0.25128342
-1.26963482,2.46470101,0.34541994,1.08681996,0.05929927,0.18476287,0.24553331,0.85093592,0.06787430,0.25027605
-1.26363182,2.46803312,0.34141149,1.07526704,0.06224939,0.19260416,0.25299093,0.85251424,0.06892179,0.24905116
-1.25762881,2.46664284,0.33671742,1.06207612,0.06504814,0.20002014,0.25982398,0.85232714,0.06967243,0.24752503
-1.25162581,2.45968885,0.33133375,1.04702918,0.06764414,0.20682845,0.26586290,0.85009145,0.07010070,0.24561568
-1.24562281,2.44640542,0.32526766,1.02992666,0.06998814,0.21285513,0.27094404,0.84555872,0.07018705,0.24324586
-1.23961981,2.42613212,0.31853854,1.01059830,0.07203458,0.21793971,0.27491530,0.83852389,0.06991851,0.24034611
-1.23361681,2.39834114,0.31117857,0.98891316,0.07374310,0.22194016,0.27764159,0.82883319,0.06928909,0.23685761
-1.22761381,2.36266113,0.30323302,0.96478831,0.07508001,0.22473734,0.27901000,0.81639074,0.06830008,0.23273468
-1.22161081,2.31889634,0.29475996,0.93819585,0.07601939,0.22623893,0.27893435,0.80116351,0.06696006,0.22794693
-1.21560780,2.26704007,0.28582953,0.90916785,0.07654409,0.22638261,0.27735898,0.78318446,0.06528475,0.22248082
-1.20960480,2.20728184,0.27652283,0.87779895,0.07664629,0.22513825,0.27426157,0.76255362,0.06329667,0.21634065
-1.20360180,2.14000787,0.26693029,0.84424659,0.07632780,0.22250926,0.26965479,0.73943699,0.06102458,0.20954888
-1.19759880,2.06579480,0.25714967,0.80872879,0.07559998,0.21853277,0.26358689,0.71406338,0.05850287,0.20214581
-1.19159580,1.98539712,0.24728387,0.77151956,0.07448322,0.21327888,0.25614095,0.68671923,0.05577066,0.19418860
-1.18559280,1.89972879,0.23743843,0.73294243,0.07300621,0.20684886,0.24743310,0.65774174,0.05287101,0.18574963
-1.17958979,1.80984015,0.22771904,0.69336210,0.07120487,0.19937256,0.23760964,0.62751067,0.04984994,0.17691447
-1.17358679,1.71689125,0.21822905,0.65317497,0.06912098,0.19100496,0.22684324,0.59643914,0.04675551,0.16777933
-1.16758379,1.62212299,0.20906720,0.61279885,0.06680072,0.18192233,0.21532853,0.56496396,0.04363693,0.15844830
-1.16158079,1.52682745,0.20032563,0.57266246,0.06429313,0.17231784,0.20327715,0.53353595,0.04054377,0.14903036
-1.15557779,1.43231883,0.19208829,0.53319510,0.06164848,0.16239715,0.19091258,0.50261067,0.03752521,0.13963650
-1.14957479,1.33990627,0.18442989,0.49481716,0.05891681,0.15237390,0.17846496,0.47264010,0.03462946,0.13037686
-1.14357179,1.25086966,0.17741535,0.45793166,0.05614648,0.14246545,0.16616611,0.44406536,0.03190336,0.12135819
-1.13756878,1.16643921,0.17109992,0.42291725,0.05338306,0.13288891,0.15424489,0.41731089,0.02939198,0.11268159
-1.13156578,1.08777929,0.16552972,0.39012286,0.05066833,0.12385762,0.14292310,0.39278012,0.02713854,0.10444066
-1.12556278,1.01597669,0.16074293,0.35986398,0.04803962,0.11557803,0.13241199,0.37085263,0.02518428,0.09672019
-1.11955978,0.95203310,0.15677127,0.33242071,0.04552937,0.10824717,0.12290927,0.35188259,0.02356849,0.08959518
-1.11355678,0.89686138,0.15364181,0.30803722,0.04316501,0.10205048,0.11459694,0.33619830,0.02232857,0.08313036
-1.10755378,0.85128464,0.15137883,0.28692262,0.04096905,0.09716012,0.10763945,0.32410251,0.02150016,0.07738011
-1.10155078,0.81603742,0.15000570,0.26925268,0.03895933,0.09373344,0.10218251,0.31587299,0.02111710,0.07238867
-1.09554777,0.79176769,0.14954642,0.25517229,0.03714952,0.09191174,0.09835214,0.31176302,0.02121145,0.06819057
-1.08954477,0.77903860,0.15002678,0.24479808,0.03554966,0.09181897,0.09625397,0.31200134,0.02181333,0.06481123
-1.08354177,0.77832895,0.15147494,0.23822093,0.03416679,0.09356049,0.09597265,0.31679120,0.02295060,0.06226760
-1.07753877,0.79003155,0.15392131,0.23550811,0.03300551,0.09722151,0.09757127,0.32630813,0.02464843,0.06056874
-1.07153577,0.81444871,0.15739764,0.23670461,0.03206863,0.10286544,0.10109070,0.34069633,0.02692860,0.05971629
-1.06553277,0.85178463,0.16193537,0.24183366,0.03135759,0.11053193,0.10654877,0.36006353,0.02980870,0.05970481
-1.05952976,0.90213467,0.16756322,0.25089627,0.03087288,0.12023466,0.11393936,0.38447447,0.03330113,0.06052189
-1.05352676,0.96547187,0.17430405,0.26386978,0.03061430,0.13195909,0.12323140,0.41394322,0.03741194,0.06214806
-1.04752376,1.04163141,0.18217130,0.28070561,0.03058109,0.14566003,0.13436789,0.44842469,0.04213967,0.06455653
