energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
3.06453227,1.88170046,0.00502564,0.05448741,0.00983175,0.16338481,0.38426631,1.05278140,0.19680263,0.50917336
3.07053527,1.81236336,0.00498714,0.05269237,0.01021505,0.15773191,0.36177201,1.01169649,0.19113891,0.49716360
3.07653827,1.74576002,0.00491936,0.05105081,0.01065988,0.15202763,0.34067144,0.97252709,0.18555788,0.48540536
3.08254127,1.68245447,0.00482286,0.04957687,0.01115727,0.14630106,0.32111236,0.93559890,0.18003236,0.47405888
3.08854427,1.62291453,0.00469878,0.04827890,0.01169680,0.14058206,0.30321045,0.90116908,0.17454309,0.46327346
3.09454727,1.56749932,0.00454891,0.04715931,0.01226681,0.13490039,0.28704706,0.86942008,0.16907853,0.45318182
3.10055028,1.51645105,0.00437554,0.04621458,0.01285457,0.12928497,0.27266803,0.84045642,0.16363437,0.44389510
3.10655328,1.46989159,0.00418142,0.04543568,0.01344656,0.12376317,0.26008375,0.81430460,0.15821256,0.43549862
3.11255628,1.42782395,0.00396967,0.04480877,0.01402879,0.11836028,0.24927040,0.79091633,0.15282037,0.42804875
3.11855928,1.39013876,0.00374368,0.04431616,0.01458717,0.11309918,0.24017239,0.77017460,0.14746915,0.42157106
3.12456228,1.35662540,0.00350700,0.04393750,0.01510792,0.10800017,0.23270587,0.75190272,0.14217324,0.41605976
3.13056528,1.32698741,0.00326323,0.04365114,0.01557803,0.10308102,0.22676328,0.73587566,0.13694881,0.41147867
3.13656828,1.30086154,0.00301594,0.04343563,0.01598565,0.09835721,0.22221859,0.72183322,0.13181300,0.40776362
3.14257129,1.27783943,0.00276854,0.04327115,0.01632055,0.09384232,0.21893326,0.70949455,0.12678310,0.40482619
3.14857429,1.25749122,0.00252421,0.04314095,0.01657449,0.08954862,0.21676244,0.69857326,0.12187609,0.40255875
3.15457729,1.23938979,0.00228587,0.04303271,0.01674156,0.08548764,0.21556137,0.68879246,0.11710830,0.40084042
3.16058029,1.22313464,0.00205606,0.04293964,0.01681846,0.08167090,0.21519154,0.67989904,0.11249537,0.39954387
3.16658329,1.20837425,0.00183693,0.04286136,0.01680468,0.07811056,0.21552653,0.67167655,0.10805237,0.39854246
3.17258629,1.19482581,0.00163026,0.04280449,0.01670262,0.07482004,0.21645711,0.66395608,0.10379403,0.39771748
3.17858929,1.18229140,0.00143739,0.04278288,0.01651756,0.07181444,0.21789549,0.65662458,0.09973514,0.39696506
3.18459230,1.17066969,0.00125924,0.04281755,0.01625760,0.06911095,0.21977845,0.64963023,0.09589085,0.39620234
3.19059530,1.15996257,0.00109639,0.04293620,0.01593344,0.06672887,0.22206927,0.64298463,0.09227703,0.39537258
3.19659830,1.15027621,0.00094904,0.04317238,0.01555816,0.06468952,0.22475827,0.63676158,0.08891048,0.39444894
3.20260130,1.14181643,0.00081708,0.04356434,0.01514681,0.06301586,0.22786192,0.63109252,0.08580901,0.39343655
3.20860430,1.13487834,0.00070015,0.04415362,0.01471605,0.06173182,0.23142058,0.62615883,0.08299128,0.39237288
3.21460730,1.12983083,0.00059765,0.04498329,0.01428367,0.06086146,0.23549493,0.62218121,0.08047651,0.39132615
3.22061031,1.12709629,0.00050880,0.04609612,0.01386815,0.06042786,0.24016116,0.61940678,0.07828397,0.39039197
3.22661331,1.12712665,0.00043273,0.04753254,0.01348809,0.06045189,0.24550520,0.61809435,0.07643225,0.38968824
3.23261631,1.13037678,0.00036844,0.04932862,0.01316183,0.06095085,0.25161626,0.61849863,0.07493843,0.38934861
3.23861931,1.13727656,0.00031491,0.05151403,0.01290687,0.06193709,0.25857991,0.62085422,0.07381715,0.38951473
3.24462231,1.14820299,0.00027110,0.05411021,0.01273954,0.06341665,0.26647110,0.62536004,0.07307965,0.39032788
3.25062531,1.16345377,0.00023598,0.05712864,0.01267452,0.06538806,0.27534757,0.63216519,0.07273284,0.39192018
3.25662831,1.18322392,0.00020856,0.06056951,0.01272455,0.06784126,0.28524377,0.64135691,0.07277854,0.39440608
3.26263132,1.20758649,0.00018792,0.06442065,0.01290012,0.07075686,0.29616588,0.65295130,0.07321281,0.39787448
3.26863432,1.23647870,0.00017319,0.06865694,0.01320923,0.07410570,0.30808815,0.66688747,0.07402563,0.40238197
3.27463732,1.26969430,0.00016360,0.07324017,0.01365720,0.07784877,0.32095071,0.68302535,0.07520074,0.40794758
3.28064032,1.30688267,0.00015843,0.07811938,0.01424654,0.08193757,0.33465912,0.70114750,0.07671592,0.41454933
3.28664332,1.34755489,0.00015709,0.08323173,0.01497692,0.08631487,0.34908573,0.72096481,0.07854349,0.42212290
3.29264632,1.39109660,0.00015903,0.08850383,0.01584505,0.09091586,0.36407271,0.74212591,0.08065110,0.43056226
3.29864932,1.43678709,0.00016383,0.09385355,0.01684478,0.09566967,0.37943673,0.76422983,0.08300283,0.43972257
3.30465233,1.48382366,0.00017110,0.09919224,0.01796713,0.10050125,0.39497506,0.78684128,0.08556044,0.44942494
3.31065533,1.53135009,0.00018057,0.10442721,0.01920038,0.10533339,0.41047264,0.80950771,0.08828475,0.45946290
3.31665833,1.57848758,0.00019201,0.10946452,0.02053025,0.11008897,0.42570991,0.83177728,0.09113704,0.46961025
3.32266133,1.62436676,0.00020524,0.11421181,0.02194006,0.11469318,0.44047083,0.85321678,0.09408042,0.47962977
3.32866433,1.66815882,0.00022017,0.11858113,0.02341100,0.11907571,0.45455073,0.87342833,0.09708094,0.48928243
3.33466733,1.70910422,0.00023671,0.12249171,0.02492236,0.12317274,0.46776351,0.89206420,0.10010862,0.49833648
3.34067034,1.74653743,0.00025484,0.12587238,0.02645194,0.12692865,0.47994768,0.90883865,0.10313803,0.50657606
3.34667334,1.77990643,0.00027454,0.12866371,0.02797633,0.13029738,0.49097117,0.92353630,0.10614856,0.51380880
3.35267634,1.80878602,0.00029580,0.13081963,0.02947140,0.13324336,0.50073434,0.93601658,0.10912434,0.51987206
3.35867934,1.83288434,0.00031864,0.13230862,0.03091271,0.13574196,0.50917133,0.94621396,0.11205370,0.52463753
3.36468234,1.85204249,0.00034303,0.13311422,0.03227604,0.13777948,0.51624951,0.95413415,0.11492836,0.52801403
3.37068534,1.86622767,0.00036897,0.13323510,0.03353785,0.13935265,0.52196730,0.95984654,0.11774230,0.52994843
3.37668834,1.87552028,0.00039637,0.13268441,0.03467585,0.14046776,0.52635046,0.96347345,0.12049041,0.53042472
3.38269135,1.88009638,0.00042517,0.13148876,0.03566950,0.14113941,0.52944726,0.96517703,0.12316706,0.52946145
3.38869435,1.88020661,0.00045522,0.12968662,0.03650053,0.14138902,0.53132287,0.96514458,0.12576468,0.52710771
3.39469735,1.87615328,0.00048634,0.12732651,0.03715340,0.14124314,0.53205336,0.96357353,0.12827246,0.52343805
3.40070035,1.86826720,0.00051830,0.12446478,0.03761572,0.14073182,0.53171988,0.96065687,0.13067534,0.51854673
3.40670335,1.85688579,0.00055083,0.12116341,0.03787861,0.13988693,0.53040340,0.95657017,0.13295329,0.51254159
3.41270635,1.84233409,0.00058362,0.11748769,0.03793697,0.13874074,0.52818032,0.95146101,0.13508106,0.50553809
3.41870935,1.82490958,0.00061631,0.11350405,0.03778961,0.13732469,0.52511942,0.94544137,0.13702844,0.49765377
3.42471236,1.80487193,0.00064853,0.10927808,0.03743939,0.13566855,0.52128015,0.93858365,0.13876090,0.48900350
3.43071536,1.78243807,0.00067991,0.10487282,0.03689310,0.13379986,0.51671249,0.93092026,0.14024090,0.47969577
3.43671836,1.75778263,0.00071007,0.10034738,0.03616135,0.13174381,0.51145825,0.92244689,0.14142945,0.46983010
3.44272136,1.73104337,0.00073865,0.09575596,0.03525825,0.12952340,0.50555369,0.91312904,0.14228815,0.45949579
3.44872436,1.70233108,0.00076535,0.09114719,0.03420110,0.12715999,0.49903317,0.90291121,0.14278139,0.44877180
3.45472736,1.67174274,0.00078992,0.08656391,0.03300987,0.12467399,0.49193343,0.89172818,0.14287872,0.43772775
3.46073037,1.63937670,0.00081216,0.08204322,0.03170672,0.12208577,0.48429816,0.87951720,0.14255707,0.42642588
3.46673337,1.60534869,0.00083198,0.07761681,0.03031534,0.11941665,0.47618236,0.86623048,0.14180295,0.41492365
3.47273637,1.56980699,0.00084936,0.07331153,0.02886041,0.11668973,0.46765603,0.85184680,0.14061412,0.40327676
3.47873937,1.53294560,0.00086440,0.06915002,0.02736686,0.11393073,0.45880690,0.83638145,0.13900100,0.39154222
3.48474237,1.49501411,0.00087728,0.06515151,0.02585932,0.11116852,0.44974175,0.81989382,0.13698739,0.37978126
3.49074537,1.45632349,0.00088826,0.06133248,0.02436148,0.10843534,0.44058621,0.80249194,0.13461065,0.36806179
3.49674837,1.41724704,0.00089771,0.05770739,0.02289550,0.10576682,0.43148287,0.78433380,0.13192122,0.35646011
3.50275138,1.37821635,0.00090605,0.05428915,0.02148156,0.10320148,0.42258770,0.76562514,0.12898149,0.34506176
3.50875438,1.33971229,0.00091373,0.05108953,0.02013740,0.10078002,0.41406499,0.74661401,0.12586409,0.33396148
3.51475738,1.30225158,0.00092125,0.04811936,0.01887800,0.09854423,0.40608100,0.72758232,0.12264970,0.32326202
3.52076038,1.26636966,0.00092910,0.04538857,0.01771530,0.09653571,0.39879679,0.70883500,0.11942442,0.31307216
3.52676338,1.23260083,0.00093772,0.04290604,0.01665808,0.09479436,0.39236043,0.69068736,0.11627695,0.30350368
3.53276638,1.20145709,0.00094753,0.04067935,0.01571188,0.09335684,0.38689937,0.67345167,0.11329559,0.29466788
3.53876938,1.17340676,0.00095885,0.03871441,0.01487905,0.09225502,0.38251323,0.65742347,0.11056533,0.28667140
3.54477239,1.14885437,0.00097190,0.03701503,0.01415889,0.09151463,0.37926760,0.64286881,0.10816515,0.27961203
3.55077539,1.12812308,0.00098679,0.03558247,0.01354781,0.09115406,0.37718921,0.63001296,0.10616565,0.27357452
3.55677839,1.11144078,0.00100351,0.03441509,0.01303969,0.09118353,0.37626289,0.61903132,0.10462713,0.26862673
3.56278139,1.09893071,0.00102189,0.03350801,0.01262615,0.09160460,0.37643048,0.61004316,0.10359824,0.26481646
3.56878439,1.09060724,0.00104165,0.03285290,0.01229703,0.09241021,0.37759192,0.60310835,0.10311522,0.26216913
3.57478739,1.08637728,0.00106237,0.03243804,0.01204075,0.09358505,0.37960843,0.59822735,0.10320183,0.26068648
3.58079040,1.08604714,0.00108353,0.03224839,0.01184485,0.09510649,0.38230766,0.59534446,0.10386980,0.26034648
3.58679340,1.08933453,0.00110451,0.03226595,0.01169641,0.09694585,0.38549073,0.59435382,0.10511999,0.26110452
3.59279640,1.09588523,0.00112460,0.03247034,0.01158256,0.09907008,0.38894057,0.59510811,0.10694391,0.26289579
3.59879940,1.10529327,0.00114308,0.03283943,0.01149094,0.10144368,0.39243133,0.59742897,0.10932570,0.26563883
3.60480240,1.11712378,0.00115920,0.03335026,0.01141007,0.10403077,0.39573834,0.60111885,0.11224438,0.26924012
3.61080540,1.13093696,0.00117222,0.03397999,0.01132982,0.10679729,0.39864802,0.60597328,0.11567608,0.27359942
3.61680840,1.14631203,0.00118148,0.03470698,0.01124167,0.10971302,0.40096739,0.61179287,0.11959638,0.27861559
3.62281141,1.16286984,0.00118636,0.03551182,0.01113903,0.11275352,0.40253260,0.61839440,0.12398238,0.28419269
3.62881441,1.18029266,0.00118637,0.03637847,0.01101739,0.11590164,0.40321603,0.62562021,0.12881436,0.29024584
3.63481741,1.19834030,0.00118114,0.03729519,0.01087449,0.11914872,0.40293185,0.63334546,0.13407717,0.29670659
3.64082041,1.21686153,0.00117044,0.03825544,0.01071036,0.12249524,0.40163951,0.64148280,0.13976088,0.30352755
3.64682341,1.23580022,0.00115418,0.03925857,0.01052728,0.12595095,0.39934526,0.64998416,0.14586093,0.31068580
3.65282641,1.25519579,0.00113244,0.04031029,0.01032971,0.12953441,0.39610161,0.65883975,0.15237769,0.31818495
3.65882941,1.27517810,0.00110544,0.04142293,0.01012412,0.13327201,0.39200485,0.66807423,0.15931530,0.32605570
3.66483242,1.29595693,0.00107355,0.04261543,0.00991879,0.13719636,0.38719073,0.67774042,0.16668005,0.33435469
3.67083542,1.31780673,0.00103727,0.04391302,0.00972353,0.14134437,0.38182879,0.68791098,0.17447830,0.34316174
3.67683842,1.34104743,0.00099719,0.04534663,0.00954940,0.14575486,0.37611544,0.69866855,0.18271400,0.35257543
3.68284142,1.36602242,0.00095403,0.04695212,0.00940838,0.15046594,0.37026635,0.71009510,0.19138610,0.36270742
3.68884442,1.39307488,0.00090854,0.04876911,0.00931299,0.15551234,0.36450852,0.72226105,0.20048595,0.37367543
3.69484742,1.42252366,0.00086152,0.05083978,0.00927601,0.16092271,0.35907223,0.73521494,0.20999479,0.38559557
3.70085043,1.45464016,0.00081378,0.05320736,0.00931007,0.16671716,0.35418357,0.74897426,0.21988164,0.39857404
3.70685343,1.48962725,0.00076612,0.05591458,0.00942734,0.17290502,0.35005752,0.76351800,0.23010163,0.41269892
3.71285643,1.52760137,0.00071932,0.05900201,0.00963918,0.17948317,0.34689196,0.77878144,0.24059501,0.42803228
3.71885943,1.56857869,0.00067408,0.06250639,0.00995587,0.18643479,0.34486283,0.79465343,0.25128675,0.44460308
3.72486243,1.61246610,0.00063107,0.06645904,0.01038630,0.19372877,0.34412035,0.81097639,0.26208705,0.46240125
3.73086543,1.65905712,0.00059084,0.07088426,0.01093773,0.20131978,0.34478650,0.82754913,0.27289255,0.48137330
3.73686843,1.70803322,0.00055390,0.07579794,0.01161558,0.20914899,0.34695350,0.84413209,0.28358832,0.50141966
3.74287144,1.75897010,0.00052064,0.08120636,0.01242321,0.21714544,0.35068334,0.86045510,0.29405050,0.52239397
3.74887444,1.81134868,0.00049139,0.08710510,0.01336179,0.22522804,0.35600806,0.87622693,0.30414958,0.54410434
3.75487744,1.86457017,0.00046641,0.09347831,0.01443014,0.23330800,0.36293070,0.89114633,0.31375406,0.56631670
3.76088044,1.91797444,0.00044590,0.10029821,0.01562471,0.24129175,0.37142663,0.90491388,0.32273433,0.58875993
3.76688344,1.97086074,0.00043002,0.10752489,0.01693945,0.24908418,0.38144516,0.91724422,0.33096672,0.61113274
3.77288644,2.02250989,0.00041892,0.11510640,0.01836593,0.25659192,0.39291125,0.92787781,0.33833736,0.63311190
3.77888944,2.07220700,0.00041276,0.12297922,0.01989330,0.26372685,0.40572716,0.93659198,0.34474583,0.65436161
3.78489245,2.11926367,0.00041172,0.13106903,0.02150845,0.27040932,0.41977403,0.94321054,0.35010832,0.67454349
3.79089545,2.16303909,0.00041605,0.13929183,0.02319619,0.27657130,0.43491337,0.94761162,0.35436034,0.69332688
3.79689845,2.20295907,0.00042610,0.14755536,0.02493948,0.28215917,0.45098841,0.94973349,0.35745861,0.71039906
3.80290145,2.23853264,0.00044234,0.15576090,0.02671973,0.28713601,0.46782547,0.94957807,0.35938247,0.72547497
3.80890445,2.26936573,0.00046535,0.16380531,0.02851720,0.29148353,0.48523542,0.94721215,0.36013438,0.73830604
3.81490745,2.29517164,0.00049592,0.17158331,0.03031137,0.29520331,0.50301533,0.94276619,0.35973981,0.74868795
3.82091046,2.31577820,0.00053501,0.17899004,0.03208147,0.29831752,0.52095042,0.93643102,0.35824644,0.75646695
3.82691346,2.33113162,0.00058375,0.18592372,0.03380698,0.30086893,0.53881644,0.92845234,0.35572285,0.76154469
3.83291646,2.34129705,0.00064350,0.19228839,0.03546816,0.30292036,0.55638263,0.91912360,0.35225657,0.76388131
3.83891946,2.34645597,0.00071582,0.19799666,0.03704660,0.30455343,0.57341514,0.90877731,0.34795186,0.76349688
3.84492246,2.34690072,0.00080245,0.20297235,0.03852575,0.30586671,0.58968108,0.89777521,0.34292712,0.76047108
3.85092546,2.34302622,0.00090527,0.20715295,0.03989139,0.30697326,0.60495307,0.88649757,0.33731211,0.75494131
3.85692846,2.33531918,0.00102631,0.21049170,0.04113207,0.30799767,0.61901416,0.87533210,0.33124503,0.74709922
3.86293147,2.32434512,0.00116767,0.21295939,0.04223945,0.30907254,0.63166313,0.86466262,0.32486954,0.73718591
3.86893447,2.31073337,0.00133144,0.21454555,0.04320851,0.31033462,0.64271975,0.85485787,0.31833181,0.72548593
3.87493747,2.29516033,0.00151969,0.21525915,0.04403770,0.31192060,0.65203006,0.84626086,0.31177752,0.71232022
3.88094047,2.27833148,0.00173430,0.21512861,0.04472886,0.31396268,0.65947122,0.83917886,0.30534900,0.69803838
3.88694347,2.26096235,0.00197693,0.21420120,0.04528713,0.31658406,0.66495588,0.83387440,0.29918243,0.68301023
3.89294647,2.24375902,0.00224890,0.21254180,0.04572065,0.31989454,0.66843579,0.83055753,0.29340517,0.66761710
3.89894947,2.22739852,0.00255108,0.21023093,0.04604016,0.32398623,0.66990446,0.82937947,0.28813320,0.65224300
3.90495248,2.21250994,0.00288381,0.20736238,0.04625847,0.32892971,0.66939877,0.83042788,0.28346876,0.63726586
3.91095548,2.19965651,0.00324678,0.20404019,0.04638994,0.33477068,0.66699944,0.83372401,0.27949816,0.62304902
3.91695848,2.18931962,0.00363896,0.20037542,0.04644980,0.34152732,0.66283020,0.83922165,0.27628992,0.60993333
3.92296148,2.18188508,0.00405855,0.19648256,0.04645356,0.34918845,0.65705577,0.84680815,0.27389322,0.59822979
3.92896448,2.17763239,0.00450293,0.19247596,0.04641633,0.35771267,0.64987861,0.85630745,0.27233669,0.58821314
3.93496748,2.17672736,0.00496863,0.18846628,0.04635225,0.36702846,0.64153448,0.86748503,0.27162777,0.58011636
3.94097049,2.17921846,0.00545137,0.18455711,0.04627402,0.37703540,0.63228699,0.88005478,0.27175247,0.57412619
3.94697349,2.18503703,0.00594611,0.18084201,0.04619241,0.38760639,0.62242118,0.89368748,0.27267582,0.57037987
3.95297649,2.19400132,0.00644711,0.17740190,0.04611605,0.39859091,0.61223626,0.90802071,0.27434280,0.56896293
3.95897949,2.20582415,0.00694808,0.17430305,0.04605118,0.40981907,0.60203784,0.92266975,0.27667997,0.56990815
3.96498249,2.22012388,0.00744230,0.17159559,0.04600160,0.42110651,0.59212952,0.93723919,0.27959761,0.57319563
3.97098549,2.23643782,0.00792281,0.16931270,0.04596876,0.43225964,0.58280435,0.95133464,0.28299232,0.57875379
3.97698849,2.25423774,0.00838259,0.16747034,0.04595193,0.44308131,0.57433621,0.96457421,0.28675013,0.58646134
3.98299150,2.27294637,0.00881478,0.16606755,0.04594837,0.45337641,0.56697128,0.97659918,0.29074980,0.59614999
3.98899450,2.29195421,0.00921286,0.16508730,0.04595371,0.46295732,0.56091998,0.98708350,0.29486630,0.60760788
3.99499750,2.31063586,0.00957090,0.16449777,0.04596228,0.47164882,0.55634956,0.99574159,0.29897427,0.62058356
4.00100050,2.32836505,0.00988366,0.16425395,0.04596742,0.47929238,0.55337755,1.00233428,0.30295135,0.63479041
4.00700350,2.34452798,0.01014685,0.16429960,0.04596186,0.48574961,0.55206650,1.00667261,0.30668110,0.64991155
4.01300650,2.35853444,0.01035716,0.16456930,0.04593802,0.49090473,0.55242002,1.00861938,0.31005565,0.66560509
4.01900950,2.36982665,0.01051244,0.16499070,0.04588826,0.49466608,0.55438064,1.00808853,0.31297763,0.68150973
4.02501251,2.37788576,0.01061165,0.16548673,0.04580512,0.49696657,0.55782942,1.00504247,0.31536167,0.69725072
4.03101551,2.38223642,0.01065497,0.16597789,0.04568145,0.49776328,0.56258770,0.99948768,0.31713521,0.71244626
4.03701851,2.38244966,0.01064367,0.16638437,0.04551052,0.49703624,0.56842090,0.99146890,0.31823879,0.72671423
4.04302151,2.37814461,0.01058010,0.16662816,0.04528608,0.49478653,0.57504446,0.98106245,0.31862579,0.73967935
4.04902451,2.36898981,0.01046753,0.16663502,0.04500243,0.49103402,0.58213181,0.96836902,0.31826175,0.75098068
4.05502751,2.35470441,0.01031006,0.16633625,0.04465434,0.48581485,0.58932422,0.95350652,0.31712345,0.76027943
4.06103052,2.33506004,0.01011242,0.16567036,0.04423715,0.47917885,0.59624214,0.93660352,0.31519777,0.76726690
4.06703352,2.30988341,0.00987987,0.16458455,0.04374675,0.47118719,0.60249781,0.91779344,0.31248055,0.77167246
4.07303652,2.27906013,0.00961796,0.16303598,0.04317964,0.46191026,0.60770848,0.89721008,0.30897553,0.77327118
4.07903952,2.24253947,0.00933244,0.16099285,0.04253296,0.45142598,0.61150993,0.87498449,0.30469344,0.77189103
4.08504252,2.20034004,0.00902907,0.15843520,0.04180465,0.43981863,0.61356960,0.85124339,0.29965147,0.76741915
4.09104552,2.15255593,0.00871355,0.15535548,0.04099355,0.42717801,0.61359873,0.82610899,0.29387286,0.75980699
4.09704852,2.09936264,0.00839136,0.15175885,0.04009956,0.41359912,0.61136315,0.79970016,0.28738689,0.74907389
4.10305153,2.04102227,0.00806773,0.14766310,0.03912380,0.39918213,0.60669198,0.77213460,0.28022908,0.73530895
4.10905453,1.97788720,0.00774758,0.14309832,0.03806877,0.38403248,0.59948407,0.74353174,0.27244157,0.71867074
4.11505753,1.91040143,0.00743546,0.13810614,0.03693850,0.36826114,0.58971175,0.71401599,0.26407354,0.69938496
4.12106053,1.83909921,0.00713557,0.13273877,0.03573860,0.35198468,0.57742165,0.68371991,0.25518161,0.67773971
4.12706353,1.76460015,0.00685171,0.12705755,0.03447639,0.33532521,0.56273277,0.65278695,0.24583012,0.65407857
4.13306653,1.68760083,0.00658735,0.12113135,0.03316077,0.31840987,0.54583164,0.62137346,0.23609109,0.62879171
4.13906953,1.60886270,0.00634554,0.11503468,0.03180220,0.30137002,0.52696502,0.58964966,0.22604394,0.60230503
4.14507254,1.52919648,0.00612899,0.10884555,0.03041252,0.28433994,0.50643033,0.55779942,0.21577466,0.57506797
4.15107554,1.44944353,0.00594000,0.10264332,0.02900464,0.26745502,0.48456438,0.52601886,0.20537470,0.54754032
4.15707854,1.37045488,0.00578049,0.09650645,0.02759227,0.25084965,0.46173079,0.49451366,0.19493938,0.52017841
4.16308154,1.29306876,0.00565190,0.09051027,0.02618951,0.23465476,0.43830684,0.46349539,0.18456591,0.49342156
4.16908454,1.21808755,0.00555523,0.08472496,0.02481044,0.21899517,0.41467019,0.43317688,0.17435114,0.46767894
4.17508754,1.14625542,0.00549092,0.07921365,0.02346870,0.20398687,0.39118613,0.40376714,0.16438918,0.44331767
4.18109055,1.07823753,0.00545885,0.07403084,0.02217699,0.18973452,0.36819580,0.37546594,0.15476885,0.42065252
4.18709355,1.01460191,0.00545826,0.06922117,0.02094672,0.17632910,0.34600598,0.34845859,0.14557130,0.39993765
4.19309655,0.95580500,0.00548775,0.06481856,0.01978760,0.16384600,0.32488060,0.32291106,0.13686784,0.38136073
4.19909955,0.90218139,0.00554518,0.06084573,0.01870735,0.15234375,0.30503448,0.29896594,0.12871810,0.36503961
4.20510255,0.85393856,0.00562775,0.05731422,0.01771152,0.14186322,0.28662933,0.27673931,0.12116862,0.35102171
4.21110555,0.81115659,0.00573195,0.05422471,0.01680330,0.13242765,0.26977196,0.25631891,0.11425205,0.33928611
4.21710855,0.77379308,0.00585364,0.05156786,0.01598356,0.12404329,0.25451492,0.23776345,0.10798688,0.32974817
4.22311156,0.74169298,0.00598811,0.04932543,0.01525093,0.11670080,0.24085913,0.22110334,0.10237779,0.32226649
4.22911456,0.71460275,0.00613018,0.04747163,0.01460195,0.11037717,0.22875839,0.20634263,0.09741665,0.31665188
4.23511756,0.69218827,0.00627433,0.04597487,0.01403142,0.10503822,0.21812550,0.19346204,0.09308396,0.31267789
4.24112056,0.67405552,0.00641484,0.04479949,0.01353268,0.10064149,0.20883948,0.18242291,0.08935082,0.31009248
4.24712356,0.65977302,0.00654601,0.04390762,0.01309814,0.09713930,0.20075372,0.17317177,0.08618118,0.30863031
4.25312656,0.64889502,0.00666225,0.04326114,0.01271964,0.09448191,0.19370439,0.16564524,0.08353437,0.30802508
4.25912956,0.64098414,0.00675833,0.04282334,0.01238905,0.09262057,0.18751897,0.15977499,0.08136763,0.30802139
4.26513257,0.63563248,0.00682955,0.04256064,0.01209871,0.09151026,0.18202440,0.15549242,0.07963859,0.30838577
4.27113557,0.63248024,0.00687186,0.04244397,0.01184191,0.09111201,0.17705450,0.15273272,0.07830761,0.30891617
4.27713857,0.63123077,0.00688205,0.04244989,0.01161338,0.09139465,0.17245654,0.15143817,0.07733970,0.30944980
4.28314157,0.63166168,0.00685781,0.04256140,0.01140966,0.09233592,0.16809652,0.15156033,0.07670603,0.30986877
4.28914457,0.63363112,0.00679785,0.04276846,0.01122940,0.09392275,0.16386324,0.15306122,0.07638499,0.31010356
4.29514757,0.63707945,0.00670191,0.04306809,0.01107363,0.09615087,0.15967095,0.15591308,0.07636265,0.31013405
4.30115058,0.64202584,0.00657076,0.04346414,0.01094591,0.09902366,0.15546063,0.16009702,0.07663267,0.30998821
4.30715358,0.64856043,0.00640614,0.04396679,0.01085239,0.10255020,0.15119986,0.16560054,0.07719563,0.30973845
4.31315658,0.65683224,0.00621074,0.04459171,0.01080175,0.10674284,0.14688159,0.17241397,0.07805796,0.30949610
4.31915958,0.66703371,0.00598800,0.04535893,0.01080510,0.11161425,0.14252178,0.18052621,0.07923030,0.30940392
4.32516258,0.67938261,0.00574204,0.04629166,0.01087573,0.11717407,0.13815619,0.18991991,0.08072566,0.30962742
4.33116558,0.69410224,0.00547746,0.04741485,0.01102878,0.12342559,0.13383658,0.20056644,0.08255734,0.31034516
4.33716858,0.71140116,0.00519916,0.04875373,0.01128090,0.13036228,0.12962646,0.21242100,0.08473668,0.31173854
4.34317159,0.73145333,0.00491220,0.05033241,0.01164972,0.13796473,0.12559672,0.22541810,0.08727099,0.31398166
4.34917459,0.75437971,0.00462158,0.05217251,0.01215334,0.14619794,0.12182132,0.23946782,0.09016153,0.31723152
4.35517759,0.78023244,0.00433210,0.05429191,0.01280974,0.15500921,0.11837329,0.25445311,0.09340183,0.32161919
4.36118059,0.80898217,0.00404821,0.05670374,0.01363616,0.16432679,0.11532111,0.27022826,0.09697639,0.32724223
4.36718359,0.84050936,0.00377388,0.05941556,0.01464847,0.17405941,0.11272570,0.28661887,0.10085979,0.33415857
4.37318659,0.87459998,0.00351249,0.06242885,0.01586046,0.18409667,0.11063815,0.30342328,0.10501638,0.34238236
4.37918959,0.91094571,0.00326680,0.06573873,0.01728321,0.19431038,0.10909808,0.32041552,0.10940041,0.35188162
4.38519260,0.94914884,0.00303887,0.06933402,0.01892449,0.20455687,0.10813285,0.33734975,0.11395685,0.36257800
4.39119560,0.98873145,0.00283006,0.07319751,0.02078817,0.21468010,0.10775745,0.35396598,0.11862252,0.37434847
4.39719860,1.02914861,0.00264108,0.07730659,0.02287368,0.22451551,0.10797507,0.36999689,0.12332791,0.38702891
4.40320160,1.06980485,0.00247199,0.08163400,0.02517567,0.23389446,0.10877823,0.38517548,0.12799923,0.40041934
4.40920460,1.11007336,0.00232231,0.08614884,0.02768366,0.24264909,0.11015044,0.39924321,0.13256084,0.41429070
4.41520760,1.14931680,0.00219105,0.09081765,0.03038195,0.25061737,0.11206818,0.41195827,0.13693795,0.42839261
4.42121061,1.18690903,0.00207687,0.09560566,0.03324956,0.25764820,0.11450311,0.42310357,0.14105936,0.44246212
4.42721361,1.22225678,0.00197812,0.10047795,0.03626048,0.26360621,0.11742440,0.43249426,0.14486031,0.45623284
4.43321661,1.25482023,0.00189300,0.10540065,0.03938402,0.26837632,0.12080099,0.43998422,0.14828519,0.46944415
4.43921961,1.28413192,0.00181962,0.11034202,0.04258536,0.27186755,0.12460376,0.44547139,0.15129012,0.48185032
4.44522261,1.30981300,0.00175613,0.11527338,0.04582629,0.27401624,0.12880746,0.44890167,0.15384529,0.49322897
4.45122561,1.33158637,0.00170081,0.12016988,0.04906612,0.27478840,0.13339227,0.45027125,0.15593694,0.50338872
