energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
2.43421711,1.04982109,-1.67825983,0.89340983,-0.48090419,0.03843949,-0.00856632,0.19952521,-0.22199596,0.06611048,-1.00252346,0.00344021,-0.03794488,0.05965407,-0.22744001,0.01862384,-0.04304581,0.32332732,-0.15250310
2.44022011,1.04062330,-1.71497578,0.88669244,-0.50177622,0.03797160,-0.00896499,0.20086830,-0.23238821,0.06471078,-1.01435863,0.00389685,-0.04016099,0.05757799,-0.23388405,0.01867860,-0.04335447,0.31698777,-0.15481631
2.44622311,1.02769986,-1.75007446,0.87699250,-0.52312506,0.03735721,-0.00941633,0.20174433,-0.24276093,0.06301913,-1.02393395,0.00438261,-0.04257573,0.05517674,-0.23969213,0.01868047,-0.04362765,0.30923997,-0.15711789
2.45222611,1.01153698,-1.78372017,0.86472730,-0.54500175,0.03661570,-0.00992598,0.20220820,-0.25307374,0.06107716,-1.03132605,0.00489375,-0.04516733,0.05249829,-0.24485807,0.01863484,-0.04388637,0.30027835,-0.15943642
2.45822911,0.99263454,-1.81613457,0.85032127,-0.56748607,0.03576718,-0.01049939,0.20231108,-0.26329025,0.05892885,-1.03665672,0.00542558,-0.04790935,0.04959446,-0.24938683,0.01854701,-0.04415495,0.29030847,-0.16180342
2.46423212,0.97148617,-1.84757747,0.83418837,-0.59067849,0.03483170,-0.01114160,0.20209743,-0.27337673,0.05661902,-1.04008337,0.00597240,-0.05077080,0.04651940,-0.25329272,0.01842191,-0.04445996,0.27953984,-0.16425139
2.47023512,0.94856126,-1.87832550,0.81671629,-0.61469028,0.03382860,-0.01185690,0.20160256,-0.28330065,0.05419184,-1.04178849,0.00652763,-0.05371643,0.04332802,-0.25659730,0.01826394,-0.04482911,0.26817918,-0.16681162
2.47623812,0.92429020,-1.90864982,0.79825346,-0.63963225,0.03277583,-0.01264854,0.20085104,-0.29302906,0.05168955,-1.04196863,0.00708394,-0.05670725,0.04007454,-0.25932726,0.01807676,-0.04528992,0.25642440,-0.16951198
2.48224112,0.89905315,-1.93879387,0.77909942,-0.66560248,0.03168955,-0.01351840,0.19985589,-0.30252708,0.04915130,-1.04082354,0.00763335,-0.05970113,0.03681114,-0.26151218,0.01786330,-0.04586850,0.24445953,-0.17237478
2.48824412,0.87317315,-1.96895244,0.75949893,-0.69267366,0.03058371,-0.01446670,0.19861876,-0.31175639,0.04661231,-1.03854598,0.00816750,-0.06265361,0.03358685,-0.26318248,0.01762571,-0.04658827,0.23245090,-0.17541483
2.49424712,0.84691364,-1.99925293,0.73964018,-0.72088073,0.02946996,-0.01549170,0.19713105,-0.32067407,0.04410326,-1.03531275,0.00867788,-0.06551887,0.03044669,-0.26436754,0.01736546,-0.04746872,0.22054455,-0.17863777
2.50025013,0.82048027,-2.02974003,0.71965687,-0.75020941,0.02835759,-0.01658950,0.19537578,-0.32923157,0.04164994,-1.03127741,0.00915606,-0.06825071,0.02743097,-0.26509421,0.01708354,-0.04852438,0.20886498,-0.18203882
2.50625313,0.79402669,-2.06036451,0.69963393,-0.78058629,0.02725367,-0.01775381,0.19333032,-0.33737421,0.03927322,-1.02656497,0.00959400,-0.07080366,0.02457496,-0.26538565,0.01678063,-0.04976391,0.19751521,-0.18560196
2.51225613,0.76766380,-2.09097686,0.67961633,-0.81187123,0.02616328,-0.01897586,0.19096958,-0.34504101,0.03698925,-1.02126878,0.00998436,-0.07313410,0.02190874,-0.26526063,0.01645738,-0.05118943,0.18657798,-0.18929975
2.51825913,0.74147155,-2.12132625,0.65962039,-0.84385246,0.02508991,-0.02024439,0.18826967,-0.35216502,0.03480983,-1.01544977,0.01032076,-0.07520138,0.01945733,-0.26473333,0.01611471,-0.05279607,0.17611799,-0.19309359
2.52426213,0.71551248,-2.15106495,0.63964654,-0.87624498,0.02403589,-0.02154568,0.18521154,-0.35867419,0.03274307,-1.00913794,0.01059806,-0.07696884,0.01724097,-0.26381353,0.01575412,-0.05457190,0.16618483,-0.19693476
2.53026513,0.68984596,-2.17975826,0.61969290,-0.90869257,0.02300282,-0.02286374,0.18178469,-0.36449266,0.03079401,-1.00233598,0.01081260,-0.07840479,0.01527568,-0.26250726,0.01537796,-0.05649805,0.15681646,-0.20076581
2.53626813,0.66454223,-2.20689957,0.59976862,-0.94077349,0.02199205,-0.02418056,0.17799042,-0.36954261,0.02896547,-0.99502477,0.01096241,-0.07948330,0.01357380,-0.26081788,0.01498970,-0.05854918,0.14804302,-0.20452271
2.54227114,0.63969519,-2.23193005,0.57990612,-0.97200990,0.02100518,-0.02547649,0.17384465,-0.37374651,0.02725882,-0.98717034,0.01104733,-0.08018490,0.01214472,-0.25874740,0.01459415,-0.06069429,0.13989044,-0.20813727
2.54827414,0.61543319,-2.25426212,0.56017158,-1.00188078,0.02004437,-0.02673067,0.16937993,-0.37702973,0.02567470,-0.97873197,0.01106912,-0.08049705,0.01099558,-0.25629805,0.01419759,-0.06289770,0.13238401,-0.21154002
2.55427714,0.59192715,-2.27330566,0.54067288,-1.02983789,0.01911273,-0.02792163,0.16464669,-0.37932344,0.02421375,-0.96967085,0.01103146,-0.08041441,0.01013201,-0.25347399,0.01380784,-0.06512029,0.12555130,-0.21466321
2.56028014,0.56939544,-2.28849596,0.52156468,-1.05532416,0.01821450,-0.02902781,0.15971355,-0.38056764,0.02287716,-0.95995878,0.01093992,-0.07993892,0.00955873,-0.25028303,0.01343427,-0.06732097,0.11942453,-0.21744405
2.56628314,0.54810527,-2.29932178,0.50305022,-1.07779374,0.01735516,-0.03002828,0.15466663,-0.38071428,0.02166709,-0.94958650,0.01080179,-0.07907969,0.00928012,-0.24673834,0.01308769,-0.06945817,0.11404218,-0.21982769
2.57228614,0.52837054,-2.30535255,0.48537982,-1.09673288,0.01654145,-0.03090336,0.14960799,-0.37973024,0.02058696,-0.93857106,0.01062597,-0.07785268,0.00930064,-0.24285989,0.01278016,-0.07149142,0.10944968,-0.22177013
2.57828914,0.51054609,-2.30626296,0.46884611,-1.11168048,0.01578126,-0.03163530,0.14465312,-0.37759999,0.01964153,-0.92696179,0.01042267,-0.07628018,0.00962509,-0.23867572,0.01252472,-0.07338287,0.10569928,-0.22324068
2.58429215,0.49501880,-2.30185388,0.45377626,-1.12224757,0.01508343,-0.03220884,0.13992772,-0.37432801,0.01883690,-0.91484450,0.01020312,-0.07439023,0.01025869,-0.23422286,0.01233509,-0.07509874,0.10284909,-0.22422393
2.59029515,0.48219591,-2.29206838,0.44052161,-1.12813441,0.01445747,-0.03261180,0.13556381,-0.36994048,0.01818027,-0.90234366,0.00997926,-0.07221573,0.01120705,-0.22954777,0.01222520,-0.07661050,0.10096132,-0.22472108
2.59629815,0.47249105,-2.27700178,0.42944522,-1.12914467,0.01391320,-0.03283551,0.13169541,-0.36448641,0.01767968,-0.88962218,0.00976335,-0.06979369,0.01247588,-0.22470641,0.01220881,-0.07789591,0.10009977,-0.22475060
2.60230115,0.46630878,-2.25690522,0.42090791,-1.12519562,0.01346037,-0.03287513,0.12845392,-0.35803799,0.01734355,-0.87687896,0.00956761,-0.06716417,0.01407065,-0.21976380,0.01229899,-0.07893966,0.10032695,-0.22434805
2.60830415,0.46402825,-2.23218216,0.41525348,-1.11632398,0.01310820,-0.03272986,0.12596346,-0.35069003,0.01718020,-0.86434398,0.00940384,-0.06436937,0.01599604,-0.21479304,0.01250765,-0.07973377,0.10170065,-0.22356521
2.61430715,0.46598682,-2.20337798,0.41279390,-1.10268694,0.01286499,-0.03240298,0.12433628,-0.34255863,0.01719734,-0.85227127,0.00928307,-0.06145264,0.01825534,-0.20987393,0.01284504,-0.08027752,0.10427046,-0.22246837
2.62031016,0.47246432,-2.17116283,0.41379492,-1.08455841,0.01273768,-0.03190178,0.12366854,-0.33377885,0.01740155,-0.84092997,0.00921521,-0.05845747,0.02084979,-0.20509108,0.01331929,-0.08057718,0.10807417,-0.22113599
2.62631316,0.48366877,-2.13630863,0.41846306,-1.06232047,0.01273149,-0.03123727,0.12403650,-0.32450172,0.01779773,-0.83059394,0.00920877,-0.05542664,0.02377786,-0.20053173,0.01393602,-0.08064526,0.11313442,-0.21965576
2.63231616,0.49972417,-2.09966113,0.42693432,-1.03645056,0.01284963,-0.03042385,0.12549341,-0.31489041,0.01838869,-0.82153023,0.00927062,-0.05240132,0.02703462,-0.19628320,0.01469797,-0.08049957,0.11945576,-0.21812125
2.63831916,0.52066100,-2.06210847,0.43926539,-1.00750506,0.01309300,-0.02947881,0.12806716,-0.30511588,0.01917475,-0.81398733,0.00940581,-0.04942042,0.03061115,-0.19243020,0.01560474,-0.08016206,0.12702213,-0.21662828
2.64432216,0.54640987,-2.02454778,0.45542751,-0.97610000,0.01346008,-0.02842174,0.13175874,-0.29535212,0.02015348,-0.80818347,0.00961745,-0.04651988,0.03449413,-0.18905212,0.01665260,-0.07965746,0.13579519,-0.21527122
2.65032516,0.57679874,-1.98785158,0.47530360,-0.94288989,0.01394683,-0.02727390,0.13654167,-0.28577122,0.02131957,-0.80429582,0.00990668,-0.04373221,0.03866550,-0.18622029,0.01783446,-0.07901184,0.14571336,-0.21413946
2.65632816,0.61155397,-1.95283570,0.49868856,-0.90854578,0.01454671,-0.02605753,0.14236245,-0.27653836,0.02266475,-0.80245123,0.01027267,-0.04108609,0.04310242,-0.18399556,0.01913989,-0.07825130,0.15669181,-0.21331413
2.66233117,0.65030511,-1.92023045,0.52529302,-0.87373360,0.01525084,-0.02479520,0.14914184,-0.26780718,0.02417798,-0.80271897,0.01071272,-0.03860614,0.04777738,-0.18242614,0.02055532,-0.07740061,0.16862340,-0.21286546
2.66833417,0.69259349,-1.89065656,0.55475034,-0.83909375,0.01604816,-0.02350913,0.15677716,-0.25971550,0.02584560,-0.80510603,0.01122245,-0.03631278,0.05265862,-0.18154591,0.02206430,-0.07648213,0.18138056,-0.21285062
2.67433717,0.73788430,-1.86460717,0.58662659,-0.80522299,0.01692574,-0.02222063,0.16514537,-0.25238170,0.02765174,-0.80955526,0.01179592,-0.03422224,0.05771066,-0.18137332,0.02364794,-0.07551498,0.19481812,-0.21331251
2.68034017,0.78558164,-1.84243679,0.62043326,-0.77265928,0.01786915,-0.02094959,0.17410685,-0.24590199,0.02957874,-0.81594671,0.01242600,-0.03234663,0.06289516,-0.18191086,0.02528541,-0.07451440,0.20877691,-0.21427930
2.68634317,0.83504594,-1.82435770,0.65564205,-0.74187033,0.01886290,-0.01971409,0.18350976,-0.24034850,0.03160767,-0.82410197,0.01310455,-0.03069414,0.06817186,-0.18314529,0.02695450,-0.07349153,0.22308803,-0.21576482
2.69234617,0.88561316,-1.81044394,0.69170127,-0.71324608,0.01989085,-0.01853008,0.19319477,-0.23576849,0.03371892,-0.83379155,0.01382279,-0.02926925,0.07349973,-0.18504849,0.02863231,-0.07245344,0.23757763,-0.21776985
2.69834917,0.93661469,-1.80064241,0.72805303,-0.68709533,0.02093670,-0.01741122,0.20299994,-0.23218455,0.03589274,-0.84474487,0.01457159,-0.02807310,0.07883809,-0.18757901,0.03029594,-0.07140350,0.25207194,-0.22028408
2.70435218,0.98739723,-1.79479042,0.76415054,-0.66364641,0.02198449,-0.01636884,0.21276563,-0.22959577,0.03810985,-0.85666234,0.01534174,-0.02710372,0.08414780,-0.19068420,0.03192317,-0.07034199,0.26640229,-0.22328868
2.71035518,1.03734161,-1.79263823,0.79947480,-0.64305158,0.02301900,-0.01541199,0.22233910,-0.22797986,0.04035190,-0.86922906,0.01612428,-0.02635640,0.08939235,-0.19430286,0.03349314,-0.06926690,0.28040997,-0.22675934
2.71635818,1.08587971,-1.79387545,0.83354986,-0.62539468,0.02402617,-0.01454758,0.23157870,-0.22729609,0.04260192,-0.88212914,0.01691069,-0.02582401,0.09453882,-0.19836824,0.03498700,-0.06817494,0.29395054,-0.23066944
2.72236118,1.13250868,-1.79815923,0.86595609,-0.61070126,0.02499342,-0.01378059,0.24035744,-0.22748878,0.04484462,-0.89506008,0.01769308,-0.02549724,0.09955861,-0.20281119,0.03638841,-0.06706248,0.30689745,-0.23499329
2.72836418,1.17680183,-1.80514265,0.89634087,-0.59895061,0.02590993,-0.01311439,0.24856580,-0.22849126,0.04706655,-0.90774625,0.01846436,-0.02536487,0.10442794,-0.20756345,0.03768403,-0.06592662,0.31914480,-0.23970908
2.73436718,1.21841564,-1.81450145,0.92442631,-0.59008857,0.02676675,-0.01255104,0.25611366,-0.23023000,0.04925621,-0.91995074,0.01921829,-0.02541394,0.10912810,-0.21256066,0.03886380,-0.06476604,0.33060903,-0.24480141
2.74037019,1.25709285,-1.82595732,0.95001382,-0.58404058,0.02755696,-0.01209163,0.26293130,-0.23262868,0.05140388,-0.93148491,0.01994949,-0.02562991,0.11364530,-0.21774514,0.03992114,-0.06358178,0.34122952,-0.25026312
2.74637319,1.29266144,-1.83929639,0.97298544,-0.58072384,0.02827555,-0.01173657,0.26896956,-0.23561208,0.05350143,-0.94221496,0.02065344,-0.02599676,0.11797034,-0.22306806,0.04085301,-0.06237774,0.35096806,-0.25609639
2.75237619,1.32502996,-1.85438167,0.99330215,-0.58005803,0.02891940,-0.01148588,0.27419902,-0.23910944,0.05554196,-0.95206533,0.02132641,-0.02649706,0.12209793,-0.22849101,0.04165981,-0.06116093,0.35980722,-0.26231290
2.75837919,1.35417960,-1.87115868,1.01099945,-0.58197386,0.02948705,-0.01133947,0.27860853,-0.24305725,0.05751941,-0.96101842,0.02196530,-0.02711202,0.12602583,-0.23398680,0.04234516,-0.05994151,0.36774784,-0.26893299
2.76438219,1.38015366,-1.88965390,1.02618075,-0.58641896,0.02997849,-0.01129723,0.28220310,-0.24740116,0.05942805,-0.96911093,0.02256759,-0.02782155,0.12975387,-0.23953944,0.04291563,-0.05873250,0.37480575,-0.27598394
2.77038519,1.40304552,-1.90996608,1.03900908,-0.59336081,0.03039487,-0.01135919,0.28500138,-0.25209712,0.06126201,-0.97642683,0.02313112,-0.02860434,0.13328280,-0.24514320,0.04338029,-0.05754923,0.38100792,-0.28349734
2.77638819,1.42298566,-1.93225097,1.04969784,-0.60278652,0.03073821,-0.01152547,0.28703291,-0.25711154,0.06301480,-0.98308734,0.02365408,-0.02943795,0.13661329,-0.25080095,0.04375034,-0.05640863,0.38638839,-0.29150569
2.78239120,1.44012904,-1.95670024,1.05850125,-0.61469954,0.03101114,-0.01179628,0.28833537,-0.26242056,0.06467897,-0.98923867,0.02413483,-0.03029902,0.13974484,-0.25652165,0.04403857,-0.05532827,0.39098423,-0.30003840
2.78839420,1.45464345,-1.98351600,1.06570509,-0.62911350,0.03121659,-0.01217173,0.28895202,-0.26800840,0.06624575,-0.99503807,0.02457189,-0.03116346,0.14267508,-0.26231729,0.04425895,-0.05432542,0.39483171,-0.30911748
2.79439720,1.46669978,-2.01288231,1.07161819,-0.64604350,0.03135762,-0.01265164,0.28892943,-0.27386502,0.06770496,-1.00063898,0.02496393,-0.03200678,0.14539908,-0.26819941,0.04442614,-0.05341594,0.39796304,-0.31875302
2.80040020,1.47646455,-2.04493540,1.07656517,-0.66549554,0.03143722,-0.01323530,0.28831577,-0.27998310,0.06904494,-1.00617640,0.02530979,-0.03280445,0.14790910,-0.27417534,0.04455513,-0.05261329,0.40040379,-0.32893888
2.80640320,1.48409525,-2.07973455,1.08088043,-0.68745456,0.03145824,-0.01392111,0.28715956,-0.28635466,0.07025273,-1.01175297,0.02560860,-0.03353241,0.15019453,-0.28024445,0.04466088,-0.05192761,0.40217114,-0.33964876
2.81240620,1.48973833,-2.11723511,1.08490357,-0.71187196,0.03142331,-0.01470635,0.28550901,-0.29296740,0.07131436,-1.01742692,0.02585988,-0.03416751,0.15224221,-0.28639472,0.04475804,-0.05136493,0.40327310,-0.35083288
2.81840920,1.49352983,-2.15726574,1.08897590,-0.73865334,0.03133493,-0.01558679,0.28341190,-0.29980107,0.07221526,-1.02320241,0.02606371,-0.03468811,0.15403699,-0.29259967,0.04486074,-0.05092661,0.40370855,-0.36241560
2.82441221,1.49559809,-2.19951106,1.09343781,-0.76764723,0.03119548,-0.01655644,0.28091591,-0.30682414,0.07294078,-1.02902296,0.02622088,-0.03507463,0.15556246,-0.29881613,0.04498239,-0.05060899,0.40346827,-0.37429411
2.83041521,1.49606800,-2.24350113,1.09862640,-0.79863573,0.03100739,-0.01760731,0.27806921,-0.31399090,0.07347685,-1.03476835,0.02633308,-0.03531011,0.15680199,-0.30498283,0.04513560,-0.05040329,0.40253658,-0.38633829
2.83641821,1.49506600,-2.28860858,1.10487302,-0.83132761,0.03077322,-0.01872921,0.27492129,-0.32123926,0.07381057,-1.04025520,0.02640301,-0.03538073,0.15773968,-0.31101999,0.04533200,-0.05029578,0.40089363,-0.39839190
2.84242121,1.49272500,-2.33405402,1.11249989,-0.86535450,0.03049586,-0.01990966,0.27152368,-0.32848946,0.07393085,-1.04524140,0.02643450,-0.03527622,0.15836150,-0.31683020,0.04558217,-0.05026818,0.39851808,-0.41027517
2.84842421,1.48918846,-2.37891964,1.12181556,-0.90027082,0.03017863,-0.02113390,0.26793057,-0.33564376,0.07382906,-1.04943403,0.02643249,-0.03499028,0.15865621,-0.32230026,0.04589546,-0.05029829,0.39538985,-0.42178857
2.85442721,1.48461295,-2.42217101,1.13310865,-0.93555742,0.02982534,-0.02238498,0.26419908,-0.34258727,0.07349944,-1.05250057,0.02640305,-0.03452076,0.15861623,-0.32730430,0.04627988,-0.05036076,0.39149297,-0.43271788
2.86043022,1.47916850,-2.46268612,1.14663980,-0.97062941,0.02944039,-0.02364401,0.26038904,-0.34918988,0.07293956,-1.05408282,0.02635322,-0.03386978,0.15823831,-0.33170783,0.04674185,-0.05042810,0.38681808,-0.44284027
2.86643322,1.47303664,-2.49929068,1.16263164,-1.00484775,0.02902873,-0.02489044,0.25656230,-0.35530934,0.07215055,-1.05381288,0.02629078,-0.03304371,0.15752389,-0.33537270,0.04728593,-0.05047166,0.38136462,-0.45193121
2.87243622,1.46640580,-2.53079836,1.18125723,-1.03753456,0.02859579,-0.02610255,0.25278148,-0.36079535,0.07113720,-1.05133033,0.02622398,-0.03205296,0.15647929,-0.33816266,0.04791460,-0.05046276,0.37514243,-0.45977198
2.87843922,1.45946441,-2.55605412,1.20262731,-1.06799144,0.02814735,-0.02725796,0.24910820,-0.36549452,0.06990792,-1.04629997,0.02616114,-0.03091171,0.15511552,-0.33994935,0.04862788,-0.05037373,0.36817287,-0.46615744
2.88444222,1.45239203,-2.57397902,1.22677706,-1.09552030,0.02768940,-0.02833421,0.24560095,-0.36925599,0.06847455,-1.03842909,0.02611030,-0.02963746,0.15344798,-0.34061834,0.04942302,-0.05017899,0.36048922,-0.47090384
2.89044522,1.44534912,-2.58361439,1.25365332,-1.11944574,0.02722787,-0.02930948,0.24231263,-0.37193752,0.06685204,-1.02748349,0.02607866,-0.02825051,0.15149585,-0.34007504,0.05029424,-0.04985592,0.35213661,-0.47385619
2.89644822,1.43846636,-2.58416341,1.28310310,-1.13913806,0.02676842,-0.03016321,0.23928796,-0.37341168,0.06505804,-1.01330160,0.02607224,-0.02677332,0.14928133,-0.33825007,0.05123245,-0.04938568,0.34317128,-0.47489511
2.90245123,1.43183417,-2.57502839,1.31486466,-1.15403592,0.02631617,-0.03087682,0.23656109,-0.37357189,0.06311240,-0.99580588,0.02609539,-0.02522994,0.14682885,-0.33510384,0.05222510,-0.04875386,0.33365952,-0.47394263
2.90845423,1.42549362,-2.55584179,1.34856182,-1.16366757,0.02587548,-0.03143436,0.23415336,-0.37233805,0.06103664,-0.97501109,0.02615040,-0.02364526,0.14416421,-0.33063027,0.05325612,-0.04795089,0.32367618,-0.47096677
2.91445723,1.41942934,-2.52648979,1.38370273,-1.16766967,0.02544975,-0.03182308,0.23207161,-0.36966137,0.05885338,-0.95102901,0.02623726,-0.02204441,0.14131369,-0.32485913,0.05430603,-0.04697234,0.31330300,-0.46598482
2.92046023,1.41356530,-2.48712702,1.41968350,-1.16580277,0.02504123,-0.03203392,0.23030711,-0.36552821,0.05658581,-0.92406946,0.02635344,-0.02045214,0.13830333,-0.31785719,0.05535218,-0.04581897,0.30262679,-0.45906483
2.92646323,1.40776391,-2.43818185,1.45579726,-1.15796271,0.02465096,-0.03206188,0.22883522,-0.35996275,0.05425717,-0.89443746,0.02649383,-0.01889223,0.13515831,-0.30972794,0.05636914,-0.04449664,0.29173758,-0.45032558
2.93246623,1.40182880,-2.38035175,1.49124872,-1.14418732,0.02427869,-0.03190629,0.22761588,-0.35302821,0.05189032,-0.86252680,0.02665076,-0.01738702,0.13190245,-0.30060989,0.05732930,-0.04301598,0.28072688,-0.43993468
2.93846923,1.39551127,-2.31458885,1.52517391,-1.12465803,0.02392298,-0.03157084,0.22659494,-0.34482659,0.04950731,-0.82881022,0.02681430,-0.01595704,0.12855796,-0.29067350,0.05820361,-0.04139198,0.26968602,-0.42810501
2.94447224,1.38852019,-2.24207606,1.55666464,-1.09969633,0.02358125,-0.03106353,0.22570630,-0.33549697,0.04712908,-0.79382661,0.02697245,-0.01462065,0.12514523,-0.28011699,0.05896240,-0.03964344,0.25870464,-0.41508953
2.95047524,1.38053492,-2.16419470,1.58479669,-1.06975505,0.02324998,-0.03039646,0.22487462,-0.32521226,0.04477525,-0.75816582,0.02711171,-0.01339388,0.12168296,-0.26916092,0.05957636,-0.03779223,0.24786939,-0.40117465
2.95647824,1.37122037,-2.08248469,1.60866051,-1.03540503,0.02292496,-0.02958538,0.22401873,-0.31417461,0.04246385,-0.72245149,0.02721753,-0.01229025,0.11818823,-0.25804208,0.06001754,-0.03586262,0.23726272,-0.38667231
2.96248124,1.36024356,-1.99859897,1.62739310,-0.99731746,0.02260148,-0.02864926,0.22305524,-0.30260969,0.04021127,-0.68732289,0.02727493,-0.01132073,0.11467676,-0.24700662,0.06026038,-0.03388044,0.22696190,-0.37191113
2.96848424,1.34729048,-1.91425372,1.64020951,-0.95624299,0.02227469,-0.02760959,0.22190231,-0.29075995,0.03803212,-0.65341604,0.02726916,-0.01049378,0.11116322,-0.23630292,0.06028266,-0.03187231,0.21703805,-0.35722683
2.97448724,1.33208230,-1.83117626,1.64643238,-0.91298820,0.02193981,-0.02648970,0.22048336,-0.27887724,0.03593923,-0.62134505,0.02718634,-0.00981538,0.10766148,-0.22617432,0.06006641,-0.02986483,0.20755537,-0.34295234
2.98049025,1.31438998,-1.75105266,1.64551802,-0.86839072,0.02159246,-0.02531401,0.21873042,-0.26721502,0.03394357,-0.59168425,0.02701407,-0.00928910,0.10418488,-0.21685201,0.05959859,-0.02788387,0.19857026,-0.32940786
2.98649325,1.29404638,-1.67547683,1.63707777,-0.82329392,0.02122883,-0.02410723,0.21658700,-0.25602054,0.03205427,-0.56495161,0.02674195,-0.00891632,0.10074637,-0.20854829,0.05887171,-0.02595385,0.19013061,-0.31689130
2.99249625,1.27095507,-1.60590309,1.62089338,-0.77852226,0.02084591,-0.02289358,0.21401030,-0.24552724,0.03027858,-0.54159408,0.02636213,-0.00869625,0.09735861,-0.20145050,0.05788417,-0.02409715,0.18227501,-0.30566934
2.99849925,1.24509556,-1.54360374,1.59692587,-0.73485835,0.02044157,-0.02169607,0.21097259,-0.23594764,0.02862187,-0.52197515,0.02586958,-0.00862620,0.09403387,-0.19571571,0.05664033,-0.02233365,0.17503206,-0.29596946
3.00450225,1.21652441,-1.48963324,1.56531721,-0.69302255,0.02001469,-0.02053589,0.20746188,-0.22746717,0.02708765,-0.50636507,0.02526237,-0.00870162,0.09078389,-0.19146637,0.05515049,-0.02068029,0.16841967,-0.28797328
3.01050525,1.18537252,-1.44479996,1.52638505,-0.65365593,0.01956508,-0.01943177,0.20348162,-0.22023883,0.02567748,-0.49493399,0.02454174,-0.00891635,0.08761961,-0.18878704,0.05343044,-0.01915083,0.16244446,-0.28181130
3.01650825,1.15183870,-1.40964671,1.48061053,-0.61730713,0.01909350,-0.01839964,0.19904971,-0.21437927,0.02439106,-0.48774808,0.02371206,-0.00926269,0.08455080,-0.18772224,0.05150100,-0.01775568,0.15710135,-0.27755929
3.02251126,1.11618001,-1.38444023,1.42862024,-0.58442353,0.01860149,-0.01745225,0.19419678,-0.20996603,0.02322618,-0.48476869,0.02278068,-0.00973161,0.08158565,-0.18827551,0.04938725,-0.01650188,0.15237325,-0.27523655
3.02851426,1.07869967,-1.36917014,1.37116302,-0.55534678,0.01809126,-0.01659901,0.18896396,-0.20703624,0.02217880,-0.48585463,0.02175761,-0.01031292,0.07873034,-0.19040962,0.04711764,-0.01539319,0.14823108,-0.27480589
3.03451726,1.03973322,-1.36355694,1.30908305,-0.53031290,0.01756547,-0.01584601,0.18340024,-0.20558672,0.02124310,-0.49076730,0.02065511,-0.01099539,0.07598866,-0.19404792,0.04472307,-0.01443025,0.14463406,-0.27617553
3.04052026,0.99963396,-1.36706882,1.24329049,-0.50945635,0.01702707,-0.01519605,0.17755967,-0.20557540,0.02041161,-0.49917856,0.01948731,-0.01176700,0.07336168,-0.19907684,0.04223581,-0.01361088,0.14153031,-0.27920266
3.04652326,0.95875839,-1.37894628,1.17473123,-0.49281802,0.01647909,-0.01464885,0.17149855,-0.20692397,0.01967533,-0.51068098,0.01826957,-0.01261513,0.07084752,-0.20534924,0.03968852,-0.01293047,0.13885795,-0.28369874
3.05252626,0.91745269,-1.39823363,1.10435709,-0.48035627,0.01592446,-0.01420143,0.16527272,-0.20952169,0.01902398,-0.52480018,0.01701805,-0.01352677,0.06844127,-0.21268876,0.03711326,-0.01238235,0.13654640,-0.28943610
3.05852926,0.87604085,-1.42381601,1.03309784,-0.47196051,0.01536586,-0.01384842,0.15893525,-0.21322998,0.01844622,-0.54100883,0.01574909,-0.01448877,0.06613511,-0.22089473,0.03454060,-0.01195830,0.13451822,-0.29615590
3.06453227,0.83481508,-1.45446045,0.96183618,-0.46746643,0.01480562,-0.01358258,0.15253454,-0.21788784,0.01792995,-0.55874182,0.01447874,-0.01548813,0.06391847,-0.22974783,0.03199884,-0.01164908,0.13269121,-0.30357684
3.07053527,0.79402887,-1.48885946,0.89138654,-0.46667216,0.01424562,-0.01339524,0.14611290,-0.22331765,0.01746268,-0.57741223,0.01322228,-0.01651217,0.06177855,-0.23901594,0.02951341,-0.01144487,0.13098076,-0.31140455
3.07653827,0.75389303,-1.52567543,0.82247848,-0.46935442,0.01368729,-0.01327683,0.13970574,-0.22933122,0.01703180,-0.59642744,0.01199380,-0.01754889,0.05970076,-0.24846030,0.02710637,-0.01133582,0.12930241,-0.31934124
3.08254127,0.71457447,-1.56358425,0.75574480,-0.47528390,0.01313161,-0.01321733,0.13334126,-0.23573582,0.01662505,-0.61520507,0.01080590,-0.01858712,0.05766951,-0.25784174,0.02479616,-0.01131250,0.12757459,-0.32709525
3.08854427,0.67619777,-1.60131661,0.69171469,-0.48423923,0.01257915,-0.01320676,0.12704072,-0.24234007,0.01623082,-0.63318813,0.00966942,-0.01961673,0.05566891,-0.26692666,0.02259742,-0.01136632,0.12572116,-0.33439018
3.09454727,0.63884906,-1.63769567,0.63081152,-0.49601876,0.01203020,-0.01323556,0.12081907,-0.24895931,0.01583853,-0.64985902,0.00859329,-0.02062882,0.05368364,-0.27549283,0.02052105,-0.01148988,0.12367399,-0.34097335
3.10055028,0.60258173,-1.67166970,0.57335503,-0.51044982,0.01148483,-0.01329494,0.11468605,-0.25542043,0.01543897,-0.66475199,0.00758446,-0.02161581,0.05169972,-0.28333464,0.01857434,-0.01167725,0.12137520,-0.34662322
