energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
3.94697349,1.04529792,-0.26689885,0.30853197,-0.15051412,0.01662661,-0.01257110,0.00701969,-0.01132126,0.02521600,-0.00262853,0.08321851,-0.01648186,0.16161533,-0.04257330,0.82519163,-0.20824003,0.02118785,-0.00459726
3.95297649,1.05218633,-0.30245763,0.30401332,-0.16153610,0.01682747,-0.01463425,0.00631982,-0.01248273,0.02545616,-0.00311041,0.08311600,-0.01827609,0.16614865,-0.04824741,0.83570459,-0.24026564,0.02140545,-0.00532482
3.95897949,1.06078013,-0.34121272,0.29991960,-0.17266058,0.01703997,-0.01692357,0.00571503,-0.01370921,0.02570853,-0.00365439,0.08290095,-0.02020853,0.17087108,-0.05440933,0.84956623,-0.27536997,0.02165716,-0.00612746
3.96498249,1.07042818,-0.38314899,0.29615725,-0.18383233,0.01725221,-0.01944117,0.00520617,-0.01499642,0.02596299,-0.00426289,0.08253453,-0.02228199,0.17563930,-0.06104942,0.86616581,-0.31349074,0.02192731,-0.00700498
3.97098549,1.08045405,-0.42818395,0.29263213,-0.19499557,0.01745194,-0.02218443,0.00479369,-0.01633845,0.02620896,-0.00493727,0.08198150,-0.02449752,0.18030514,-0.06814681,0.88482800,-0.35448986,0.02219925,-0.00795546
3.97698849,1.09018997,-0.47615920,0.28925742,-0.20609360,0.01762704,-0.02514537,0.00447802,-0.01772763,0.02643614,-0.00567762,0.08121218,-0.02685390,0.18472131,-0.07566829,0.90484451,-0.39814714,0.02245604,-0.00897514
3.98299150,1.09901028,-0.52683337,0.28596130,-0.21706825,0.01776610,-0.02831015,0.00425988,-0.01915443,0.02663517,-0.00648253,0.08020415,-0.02934725,0.18874716,-0.08356752,0.92550667,-0.44415620,0.02268116,-0.01005822
3.98899450,1.10636281,-0.57987716,0.28269374,-0.22785907,0.01785887,-0.03165867,0.00414063,-0.02060737,0.02679843,-0.00734895,0.07894364,-0.03197059,0.19225410,-0.09178464,0.94613748,-0.49212326,0.02285922,-0.01119677
3.99499750,1.11179673,-0.63487106,0.27943227,-0.23840258,0.01789674,-0.03516441,0.00412248,-0.02207304,0.02692062,-0.00827205,0.07742649,-0.03471353,0.19513071,-0.10024633,0.96612194,-0.54156914,0.02297657,-0.01238078
4.00100050,1.11498580,-0.69130621,0.27618632,-0.24863141,0.01787312,-0.03879448,0.00420873,-0.02353611,0.02699935,-0.00924512,0.07565882,-0.03756198,0.19728708,-0.10886641,0.98493400,-0.59193481,0.02302189,-0.01359814
4.00700350,1.11574588,-0.74858884,0.27299999,-0.25847377,0.01778369,-0.04250990,0.00440393,-0.02497957,0.02703558,-0.01025961,0.07365712,-0.04049803,0.19865834,-0.11754701,1.00215928,-0.64259062,0.02298659,-0.01483481
4.01300650,1.11404599,-0.80604852,0.26995307,-0.26785308,0.01762661,-0.04626615,0.00471389,-0.02638488,0.02703392,-0.01130513,0.07144801,-0.04349997,0.19920720,-0.12618036,1.01751234,-0.69284931,0.02286520,-0.01607507
4.01900950,1.11001251,-0.86295038,0.26716026,-0.27668805,0.01740265,-0.05001400,0.00514573,-0.02773233,0.02700280,-0.01236965,0.06906758,-0.04654240,0.19892538,-0.13465111,1.03084768,-0.74198242,0.02265551,-0.01730185
4.02501251,1.10392638,-0.91851097,0.26476871,-0.28489333,0.01711510,-0.05370058,0.00570778,-0.02900144,0.02695438,-0.01343966,0.06656039,-0.04959661,0.19783391,-0.14283925,1.04216411,-0.78923992,0.02235868,-0.01849710
4.03101551,1.09621342,-0.97191773,0.26295382,-0.29238060,0.01676973,-0.05727072,0.00640943,-0.03017147,0.02690443,-0.01450052,0.06397815,-0.05263107,0.19598227,-0.15062343,1.05160218,-0.83387230,0.02197914,-0.01964226
4.03701851,1.08742853,-1.02235125,0.26191367,-0.29906030,0.01637456,-0.06066841,0.00726088,-0.03122191,0.02687190,-0.01553682,0.06137822,-0.05561209,0.19344648,-0.15788466,1.05943479,-0.87515431,0.02152439,-0.02071886
4.04302151,1.07823415,-1.06900972,0.26186221,-0.30484392,0.01593956,-0.06383851,0.00827289,-0.03213312,0.02687844,-0.01653283,0.05882195,-0.05850461,0.19032615,-0.16451028,1.06605155,-0.91240965,0.02100467,-0.02170902
4.04902451,1.06937442,-1.11113451,0.26302149,-0.30964675,0.01547632,-0.06672844,0.00945639,-0.03288694,0.02694776,-0.01747299,0.05637292,-0.06127318,0.18674072,-0.17039783,1.07193749,-0.94503530,0.02043260,-0.02259609
4.05502751,1.06164600,-1.14803600,0.26561334,-0.31339093,0.01499766,-0.06928999,0.01082211,-0.03346725,0.02710489,-0.01834246,0.05409524,-0.06388286,0.18282503,-0.17545896,1.07764745,-0.97252459,0.01982261,-0.02336516
4.06103052,1.05586696,-1.17911824,0.26985076,-0.31600883,0.01451718,-0.07148094,0.01238008,-0.03386057,0.02737532,-0.01912762,0.05205187,-0.06630035,0.17872445,-0.17962298,1.08377716,-0.99448780,0.01919046,-0.02400371
4.06703352,1.05284509,-1.20390155,0.27592939,-0.31744631,0.01404887,-0.07326668,0.01413921,-0.03405654,0.02778416,-0.01981666,0.05030310,-0.06849487,0.17458976,-0.18283984,1.09093264,-1.01066930,0.01855265,-0.02450199
4.07303652,1.05334714,-1.22204175,0.28401941,-0.31766590,0.01360665,-0.07462149,0.01610677,-0.03404839,0.02835526,-0.02040003,0.04890513,-0.07043919,0.17057204,-0.18508262,1.09969953,-1.02096037,0.01792582,-0.02485347
4.07903952,1.05807008,-1.23334508,0.29425813,-0.31664953,0.01320399,-0.07552961,0.01828793,-0.03383318,0.02911034,-0.02087091,0.04790895,-0.07211036,0.16681775,-0.18634906,1.11061372,-1.02540681,0.01732626,-0.02505514
4.08504252,1.06761569,-1.23777799,0.30674361,-0.31440081,0.01285354,-0.07598596,0.02068525,-0.03341202,0.03006817,-0.02122555,0.04735932,-0.07349043,0.16346426,-0.18666237,1.12413487,-1.02421099,0.01676937,-0.02510766
4.09104552,1.08246938,-1.23547121,0.32152941,-0.31094642,0.01256683,-0.07599648,0.02329826,-0.03279010,0.03124383,-0.02146353,0.04729402,-0.07456684,0.16063592,-0.18607092,1.14062422,-1.01772790,0.01626921,-0.02501541
4.09704852,1.10298390,-1.22671776,0.33862080,-0.30633685,0.01235398,-0.07557805,0.02612310,-0.03197660,0.03264806,-0.02158793,0.04774328,-0.07533273,0.15844082,-0.18464704,1.16032750,-1.00645542,0.01583812,-0.02478640
4.10305153,1.12936842,-1.21196489,0.35797244,-0.30064612,0.01222356,-0.07475807,0.02915211,-0.03098441,0.03428675,-0.02160531,0.04872940,-0.07578694,0.15696836,-0.18248483,1.18336392,-0.99101876,0.01548649,-0.02443205
4.10905453,1.16168323,-1.19180024,0.37948752,-0.29397063,0.01218241,-0.07357355,0.03237364,-0.02982981,0.03616050,-0.02152564,0.05026655,-0.07593387,0.15628767,-0.17969706,1.20972160,-0.97215004,0.01522248,-0.02396681
4.11505753,1.19983967,-1.16693273,0.40301855,-0.28642716,0.01223558,-0.07206996,0.03577188,-0.02853194,0.03826438,-0.02136206,0.05236062,-0.07578309,0.15644677,-0.17641138,1.23925939,-0.95066338,0.01505196,-0.02340771
4.12106053,1.24360531,-1.13816915,0.42836958,-0.27815003,0.01238628,-0.07029967,0.03932674,-0.02711225,0.04058781,-0.02113051,0.05500927,-0.07534887,0.15747258,-0.17276576,1.27171483,-0.92742681,0.01497842,-0.02277377
4.12706353,1.29261345,-1.10638728,0.45529975,-0.26928769,0.01263592,-0.06832030,0.04301395,-0.02559384,0.04311459,-0.02084934,0.05820197,-0.07464949,0.15937159,-0.16890370,1.30671758,-0.90333194,0.01500307,-0.02208543
4.13306653,1.34637639,-1.07250691,0.48352815,-0.25999876,0.01298418,-0.06619273,0.04680519,-0.02400078,0.04582304,-0.02053872,0.06192015,-0.07370658,0.16213104,-0.16496903,1.34380733,-0.87926276,0.01512492,-0.02136382
4.13906953,1.40430154,-1.03745998,0.51273970,-0.25044790,0.01342904,-0.06397920,0.05066840,-0.02235746,0.04868632,-0.02022007,0.06613733,-0.07254435,0.16572068,-0.16110082,1.38245502,-0.85606479,0.01534089,-0.02063009
4.14507254,1.46570946,-1.00216112,0.54259194,-0.24080144,0.01396690,-0.06174132,0.05456813,-0.02068787,0.05167292,-0.01991545,0.07081934,-0.07118890,0.17009467,-0.15742851,1.42208601,-0.83451581,0.01564608,-0.01990477
4.15107554,1.52985296,-0.96747980,0.57272243,-0.23122327,0.01459273,-0.05953821,0.05846611,-0.01901503,0.05474713,-0.01964685,0.07592450,-0.06966752,0.17519375,-0.15406739,1.46210387,-0.81529948,0.01603393,-0.01920710
4.15707854,1.59593633,-0.93421536,0.60275671,-0.22187089,0.01530015,-0.05742483,0.06232187,-0.01736043,0.05786983,-0.01943567,0.08140391,-0.06800809,0.18094739,-0.15111475,1.50191342,-0.79898272,0.01649650,-0.01855450
4.16308154,1.66313414,-0.90307568,0.63231648,-0.21289196,0.01608155,-0.05545045,0.06609347,-0.01574358,0.06099918,-0.01930200,0.08720178,-0.06623866,0.18727593,-0.14864683,1.54094179,-0.78599784,0.01702468,-0.01796211
4.16908454,1.73060883,-0.87466036,0.66102785,-0.20442131,0.01692824,-0.05365753,0.06973837,-0.01418166,0.06409157,-0.01926418,0.09325579,-0.06438701,0.19409245,-0.14671661,1.57865649,-0.77663010,0.01760849,-0.01744239
4.17508754,1.79752690,-0.84944884,0.68852953,-0.19657856,0.01783057,-0.05208082,0.07321430,-0.01268927,0.06710250,-0.01933827,0.09949765,-0.06248041,0.20130455,-0.14535260,1.61457985,-0.77101098,0.01823727,-0.01700488
4.18109055,1.86307328,-0.82779367,0.71448073,-0.18946639,0.01877805,-0.05074681,0.07648027,-0.01127828,0.06998762,-0.01953767,0.10585373,-0.06054543,0.20881583,-0.14455869,1.64829914,-0.76911748,0.01889992,-0.01665610
4.18709355,1.92646397,-0.80991896,0.73856866,-0.18316931,0.01975948,-0.04967358,0.07949753,-0.00995780,0.07270373,-0.01987287,0.11224588,-0.05860790,0.21652719,-0.14431489,1.67947252,-0.77077726,0.01958518,-0.01639948
4.19309655,1.98695691,-0.79592367,0.76051539,-0.17775314,0.02076311,-0.04887085,0.08223059,-0.00873428,0.07520984,-0.02035115,0.11859245,-0.05669277,0.22433788,-0.14457919,1.70783074,-0.77567936,0.02028176,-0.01623553
4.19909955,2.04386133,-0.78578920,0.78008400,-0.17326478,0.02177682,-0.04834045,0.08464816,-0.00761160,0.07746815,-0.02097655,0.12480943,-0.05482417,0.23214648,-0.14529009,1.73317521,-0.78338994,0.02097861,-0.01616196
4.20510255,2.09654571,-0.77939082,0.79708387,-0.16973254,0.02278823,-0.04807695,0.08672407,-0.00659128,0.07944504,-0.02174978,0.13081183,-0.05302527,0.23985179,-0.14636992,1.75537292,-0.79337219,0.02166506,-0.01617406
4.21110555,2.14444467,-0.77651182,0.81137488,-0.16716667,0.02378496,-0.04806852,0.08843805,-0.00567281,0.08111195,-0.02266831,0.13651524,-0.05131828,0.24735365,-0.14772879,1.77434909,-0.80500967,0.02233104,-0.01626498
4.21710855,2.18706498,-0.77685979,0.82287044,-0.16556020,0.02475477,-0.04829790,0.08977639,-0.00485388,0.08244613,-0.02372640,0.14183745,-0.04972424,0.25455389,-0.14926872,1.79007835,-0.81763190,0.02296723,-0.01642615
4.22311156,2.22399069,-0.78008392,0.83153917,-0.16488984,0.02568585,-0.04874353,0.09073239,-0.00413071,0.08343125,-0.02491534,0.14670026,-0.04826286,0.26135733,-0.15088812,1.80257536,-0.83054122,0.02356521,-0.01664774
4.22911456,2.25488759,-0.78579258,0.83740513,-0.16511705,0.02656696,-0.04938059,0.09130667,-0.00349840,0.08405788,-0.02622362,0.15103119,-0.04695215,0.26767291,-0.15248610,1.81188551,-0.84303972,0.02411762,-0.01691905
4.23511756,2.27950676,-0.79357032,0.84054648,-0.16618909,0.02738771,-0.05018209,0.09150718,-0.00295125,0.08432371,-0.02763716,0.15476532,-0.04580813,0.27341493,-0.15396663,1.81807640,-0.85445522,0.02461823,-0.01722896
4.24112056,2.29768703,-0.80299352,0.84109248,-0.16804021,0.02813876,-0.05111988,0.09134903,-0.00248301,0.08423358,-0.02913961,0.15784686,-0.04484438,0.27850442,-0.15524229,1.82123056,-0.86416532,0.02506208,-0.01756631
4.24712356,2.30935623,-0.81364429,0.83921885,-0.17059278,0.02881198,-0.05216549,0.09085403,-0.00208721,0.08379927,-0.03071259,0.16023063,-0.04407160,0.28287050,-0.15623748,1.82143956,-0.87161859,0.02544548,-0.01792021
4.25312656,2.31453067,-0.82512218,0.83514150,-0.17375864,0.02940064,-0.05329091,0.09004997,-0.00175740,0.08303908,-0.03233604,0.16188325,-0.04349718,0.28645176,-0.15689091,1.81879962,-0.87635231,0.02576606,-0.01828036
4.25912956,2.31331280,-0.83705346,0.82910877,-0.17744040,0.02989947,-0.05446913,0.08896973,-0.00148733,0.08197717,-0.03398852,0.16278402,-0.04312478,0.28919755,-0.15715751,1.81340866,-0.87800617,0.02602273,-0.01863722
4.26513257,2.30588649,-0.84909803,0.82139236,-0.18153310,0.03030481,-0.05567463,0.08765014,-0.00127119,0.08064267,-0.03564756,0.16292542,-0.04295398,0.29106906,-0.15700940,1.80536432,-0.87633171,0.02621558,-0.01898222
4.27113557,2.29251003,-0.86095410,0.81227722,-0.18592592,0.03061450,-0.05688362,0.08613066,-0.00110373,0.07906869,-0.03728999,0.16231318,-0.04298012,0.29204011,-0.15643625,1.79476278,-0.87119743,0.02634580,-0.01930779
4.27713857,2.27350668,-0.87236089,0.80205080,-0.19050428,0.03082795,-0.05807425,0.08445206,-0.00098042,0.07729110,-0.03889234,0.16096595,-0.04319413,0.29209760,-0.15544492,1.78169802,-0.86258971,0.02641548,-0.01960743
4.28314157,2.24925291,-0.88309983,0.79099206,-0.19515211,0.03094594,-0.05922662,0.08265489,-0.00089755,0.07534732,-0.04043123,0.15891458,-0.04358269,0.29124159,-0.15405845,1.76626096,-0.85060994,0.02642742,-0.01987568
4.28914457,2.22016469,-0.89299468,0.77936064,-0.19975450,0.03097049,-0.06032286,0.08077810,-0.00085230,0.07327499,-0.04188378,0.15620094,-0.04412841,0.28948490,-0.15231463,1.74853846,-0.83546832,0.02638492,-0.02010806
4.29514757,2.18668243,-0.90191110,0.76738686,-0.20420058,0.03090467,-0.06134704,0.07885766,-0.00084288,0.07111075,-0.04322807,0.15287645,-0.04481037,0.28685230,-0.15026414,1.72861184,-0.81747504,0.02629150,-0.02030100
4.30115058,2.14925510,-0.90975626,0.75526287,-0.20838659,0.03075235,-0.06228519,0.07692538,-0.00086855,0.06888900,-0.04444360,0.14900035,-0.04560469,0.28337930,-0.14796859,1.70655499,-0.79702946,0.02615069,-0.02045174
4.30715358,2.10832445,-0.91647876,0.74313554,-0.21221921,0.03051795,-0.06312530,0.07500782,-0.00092971,0.06664090,-0.04551174,0.14463774,-0.04648536,0.27911060,-0.14549846,1.68243217,-0.77460818,0.02596576,-0.02055826
4.31315658,2.06431018,-0.92206929,0.73110143,-0.21561886,0.03020620,-0.06385737,0.07312562,-0.00102793,0.06439345,-0.04641624,0.13985752,-0.04742524,0.27409827,-0.14293108,1.65629568,-0.75075253,0.02573955,-0.02061919
4.31915958,2.01759683,-0.92656224,0.71920417,-0.21852299,0.02982190,-0.06447362,0.07129296,-0.00116605,0.06216890,-0.04714368,0.13473035,-0.04839710,0.26839982,-0.14034886,1.62818384,-0.72605635,0.02547428,-0.02063379
4.32516258,1.96852337,-0.93003829,0.70743440,-0.22088917,0.02936970,-0.06496861,0.06951742,-0.00134818,0.05998428,-0.04768392,0.12932671,-0.04937477,0.26207620,-0.13783775,1.59811953,-0.70115430,0.02517143,-0.02060188
4.33116558,1.91737595,-0.93262774,0.69573242,-0.22269790,0.02885396,-0.06533961,0.06780010,-0.00157973,0.05785129,-0.04803051,0.12371505,-0.05033434,0.25518991,-0.13548608,1.56610979,-0.67671128,0.02483170,-0.02052388
4.33716858,1.86438440,-0.93451445,0.68399333,-0.22395486,0.02827863,-0.06558692,0.06613610,-0.00186744,0.05577640,-0.04818099,0.11796023,-0.05125532,0.24780331,-0.13338361,1.53214669,-0.65341311,0.02445501,-0.02040083
4.34317159,1.80972264,-0.93593985,0.67207450,-0.22469262,0.02764721,-0.06571418,0.06451524,-0.00221936,0.05376120,-0.04813720,0.11212230,-0.05212167,0.23997717,-0.13162095,1.49620988,-0.63195830,0.02404060,-0.02023447
4.34917459,1.75351295,-0.93720630,0.65980497,-0.22497156,0.02696273,-0.06572881,0.06292300,-0.00264479,0.05180296,-0.04790543,0.10625546,-0.05292274,0.23176961,-0.13028914,1.45827063,-0.61305101,0.02358712,-0.02002727
4.35517759,1.69583379,-0.93867942,0.64699630,-0.22487988,0.02622784,-0.06564223,0.06134168,-0.00315416,0.04989537,-0.04749643,0.10040755,-0.05365403,0.22323541,-0.12947941,1.41829763,-0.59739462,0.02309284,-0.01978251
4.36118059,1.63673066,-0.94078838,0.63345430,-0.22453270,0.02544492,-0.06547006,0.05975166,-0.00375895,0.04802945,-0.04692537,0.09461969,-0.05431764,0.21442571,-0.12928278,1.37626406,-0.58568559,0.02255591,-0.01950439
4.36718359,1.57622908,-0.94402359,0.61899092,-0.22407007,0.02461620,-0.06523224,0.05813271,-0.00447144,0.04619445,-0.04621159,0.08892636,-0.05492253,0.20538806,-0.12978967,1.33215570,-0.57860710,0.02197454,-0.01919802
4.37318659,1.51434892,-0.94893122,0.60343587,-0.22365398,0.02374396,-0.06495280,0.05646525,-0.00530441,0.04437889,-0.04537825,0.08335570,-0.05548441,0.19616682,-0.13108912,1.28597959,-0.57682174,0.02134731,-0.01886949
4.37918959,1.45111903,-0.95610384,0.58664708,-0.22346424,0.02283069,-0.06465961,0.05473160,-0.00627087,0.04257146,-0.04445179,0.07793002,-0.05602536,0.18680378,-0.13326763,1.23777253,-0.58096295,0.02067340,-0.01852578
4.38519260,1.38659106,-0.96616715,0.56851975,-0.22369342,0.02187929,-0.06438375,0.05291697,-0.00738359,0.04076192,-0.04346133,0.07266649,-0.05657307,0.17733891,-0.13640751,1.18760897,-0.59162458,0.01995282,-0.01817471
4.39119560,1.32085170,-0.97976253,0.54899328,-0.22454091,0.02089315,-0.06415872,0.05101037,-0.00865464,0.03894188,-0.04243786,0.06757790,-0.05715982,0.16781123,-0.14058476,1.13560764,-0.60934842,0.01918658,-0.01782484
4.39719860,1.25403240,-0.99752568,0.52805593,-0.22620620,0.01987637,-0.06401940,0.04900523,-0.01009484,0.03710539,-0.04141338,0.06267349,-0.05782118,0.15825955,-0.14586625,1.08193626,-0.63460946,0.01837682,-0.01748520
4.40320160,1.18631606,-1.02006185,0.50574702,-0.22888158,0.01883373,-0.06400083,0.04689974,-0.01171316,0.03524941,-0.04042000,0.05795974,-0.05859444,0.14872321,-0.15230658,1.02681424,-0.66779906,0.01752687,-0.01716512
4.40920460,1.11794024,-1.04791839,0.48215651,-0.23274466,0.01777077,-0.06413677,0.04469700,-0.01351612,0.03337407,-0.03948886,0.05344109,-0.05951686,0.13924252,-0.15994440,0.97051280,-0.70920647,0.01664126,-0.01687388
4.41520760,1.04919681,-1.08155572,0.45742225,-0.23795066,0.01669375,-0.06445820,0.04240488,-0.01550714,0.03148278,-0.03864920,0.04912059,-0.06062385,0.12985907,-0.16879862,0.91335260,-0.75899912,0.01572568,-0.01662045
4.42121061,0.98042822,-1.12131791,0.43172505,-0.24462508,0.01560956,-0.06499180,0.04003563,-0.01768594,0.02958215,-0.03792735,0.04500036,-0.06194709,0.12061574,-0.17886450,0.85569903,-0.81720270,0.01478679,-0.01641308
4.42721361,0.91202064,-1.16740440,0.40528194,-0.25285691,0.01452560,-0.06575842,0.03760538,-0.02004799,0.02768181,-0.03734583,0.04108203,-0.06351268,0.11155643,-0.19010996,0.79795526,-0.88368202,0.01383211,-0.01625897
4.43321661,0.84439460,-1.21984443,0.37833805,-0.26269270,0.01344962,-0.06677171,0.03513337,-0.02258401,0.02579412,-0.03692252,0.03736690,-0.06533945,0.10272567,-0.20247237,0.74055370,-0.95812388,0.01286978,-0.01616397
4.43921961,0.77799390,-1.27847566,0.35115773,-0.27413185,0.01238954,-0.06803688,0.03264117,-0.02527967,0.02393375,-0.03667002,0.03385612,-0.06743752,0.09416793,-0.21585607,0.68394624,-1.04002312,0.01190831,-0.01613222
4.44522261,0.71327339,-1.34292861,0.32401516,-0.28712344,0.01135323,-0.06954985,0.03015180,-0.02811534,0.02211725,-0.03659513,0.03055068,-0.06980710,0.08592690,-0.23013084,0.62859393,-1.12867338,0.01095634,-0.01616597
4.45122561,0.65068663,-1.41261815,0.29718531,-0.30156476,0.01034836,-0.07129662,0.02768888,-0.03106610,0.02036269,-0.03669857,0.02745131,-0.07243771,0.07804465,-0.24513158,0.57495680,-1.22316359,0.01002236,-0.01626534
4.45722861,0.59067413,-1.48674333,0.27093537,-0.31730181,0.00938215,-0.07325311,0.02527577,-0.03410193,0.01868916,-0.03697492,0.02455841,-0.07530785,0.07056085,-0.26065937,0.52348430,-1.32238131,0.00911451,-0.01642825
4.46323162,0.53365275,-1.56429595,0.24551720,-0.33413189,0.00846123,-0.07538543,0.02293481,-0.03718813,0.01711650,-0.03741276,0.02187189,-0.07838507,0.06351201,-0.27648397,0.47460704,-1.42502373,0.00824033,-0.01665043
4.46923462,0.48000711,-1.64407863,0.22116119,-0.35180830,0.00759151,-0.07765048,0.02068674,-0.04028596,0.01566499,-0.03799510,0.01939099,-0.08162659,0.05693091,-0.29234794,0.42873005,-1.52961678,0.00740661,-0.01692549
4.47523762,0.43008306,-1.72473188,0.19807152,-0.37004711,0.00677806,-0.07999717,0.01855011,-0.04335352,0.01435514,-0.03869997,0.01711420,-0.08498038,0.05084618,-0.30797206,0.38622808,-1.63454241,0.00661921,-0.01724513
4.48124062,0.38418365,-1.80476979,0.17642312,-0.38853590,0.00602504,-0.08236785,0.01654100,-0.04634683,0.01320763,-0.03950135,0.01503916,-0.08838671,0.04528205,-0.32306225,0.34744292,-1.73807360,0.00588304,-0.01759943
4.48724362,0.34256765,-1.88262314,0.15636022,-0.40694407,0.00533570,-0.08470023,0.01467279,-0.04922109,0.01224323,-0.04037013,0.01316264,-0.09178008,0.04025834,-0.33731744,0.31268268,-1.83841639,0.00520196,-0.01797721
4.49324662,0.30545021,-1.95668844,0.13799653,-0.42493459,0.00471236,-0.08692947,0.01295608,-0.05193209,0.01148291,-0.04127534,0.01148052,-0.09509153,0.03579064,-0.35043844,0.28222299,-1.93375754,0.00457878,-0.01836647
4.49924962,0.27300577,-2.02538094,0.12141674,-0.44217655,0.00415647,-0.08899051,0.01139878,-0.05443773,0.01094785,-0.04218544,0.00998791,-0.09825109,0.03189071,-0.36213705,0.25630966,-2.02231624,0.00401535,-0.01875491
4.50525263,0.24537238,-2.08718938,0.10667926,-0.45835810,0.00366869,-0.09082048,0.01000632,-0.05669951,0.01065965,-0.04306964,0.00867929,-0.10119054,0.02856695,-0.37214546,0.23516240,-2.10239778,0.00351260,-0.01913041
4.51125563,0.22265720,-2.14073011,0.09381993,-0.47319920,0.00324893,-0.09236105,0.00878189,-0.05868403,0.01064035,-0.04389930,0.00754862,-0.10384599,0.02582502,-0.38022514,0.21897913,-2.17244702,0.00307063,-0.01948157
4.51725863,0.20494251,-2.18479803,0.08285628,-0.48646357,0.00289654,-0.09356064,0.00772686,-0.06036438,0.01091253,-0.04464914,0.00658960,-0.10616047,0.02366849,-0.38617503,0.20794023,-2.23109930,0.00268886,-0.01979822
4.52326163,0.19229154,-2.21841200,0.07379226,-0.49796935,0.00261033,-0.09437645,0.00684106,-0.06172137,0.01149927,-0.04529847,0.00579583,-0.10808630,0.02209947,-0.38983857,0.20221214,-2.27722636,0.00236614,-0.02007186
4.52926463,0.18475380,-2.24085248,0.06662297,-0.50759772,0.00238873,-0.09477606,0.00612330,-0.06274447,0.01242404,-0.04583212,0.00516107,-0.10958701,0.02111922,-0.39110923,0.20194995,-2.30997522,0.00210086,-0.02029602
4.53526763,0.18236913,-2.25168952,0.06133930,-0.51529924,0.00222985,-0.09473869,0.00557167,-0.06343251,0.01371040,-0.04624123,0.00467940,-0.11063898,0.02072854,-0.38993425,0.20729820,-2.32879802,0.00189113,-0.02046658
4.54127064,0.18517024,-2.25079970,0.05793208,-0.52109731,0.00213159,-0.09425595,0.00518394,-0.06379403,0.01538161,-0.04652374,0.00434540,-0.11123236,0.02092814,-0.38631651,0.21838975,-2.33347124,0.00173483,-0.02058197
4.54727364,0.19318343,-2.23837106,0.05639569,-0.52508859,0.00209167,-0.09333212,0.00495786,-0.06384725,0.01746002,-0.04668457,0.00415429,-0.11137163,0.02171871,-0.38031429,0.23534236,-2.32410337,0.00162974,-0.02064316
4.55327664,0.20642714,-2.21489570,0.05673091,-0.52744018,0.00210770,-0.09198386,0.00489139,-0.06361967,0.01996628,-0.04673554,0.00410202,-0.11107534,0.02310089,-0.37203906,0.25825291,-2.30113043,0.00157357,-0.02065369
4.55927964,0.22490856,-2.18115037,0.05894695,-0.52838367,0.00217716,-0.09023944,0.00498289,-0.06314726,0.02291843,-0.04669489,0.00418528,-0.11037536,0.02507492,-0.36165136,0.28718931,-2.26529948,0.00156409,-0.02061940
4.56528264,0.24861818,-2.13816582,0.06306256,-0.52820605,0.00229745,-0.08813761,0.00523119,-0.06247335,0.02633084,-0.04658657,0.00440150,-0.10931557,0.02764017,-0.34935495,0.32218029,-2.21764081,0.00159905,-0.02054823
4.57128564,0.27752266,-2.08718641,0.06910620,-0.52723800,0.00246582,-0.08572587,0.00563561,-0.06164715,0.03021295,-0.04643919,0.00474878,-0.10794991,0.03079447,-0.33538961,0.36320358,-2.15942996,0.00167627,-0.02044972
4.57728864,0.31155641,-2.02962184,0.07711534,-0.52583987,0.00267939,-0.08305865,0.00619589,-0.06072200,0.03456809,-0.04628480,0.00522576,-0.10634009,0.03453333,-0.32002287,0.41017297,-2.09214140,0.00179359,-0.02033462
4.58329165,0.35061222,-1.96699312,0.08713492,-0.52438598,0.00293506,-0.08019511,0.00691208,-0.05975341,0.03939220,-0.04615737,0.00583149,-0.10455293,0.03884896,-0.30354099,0.46292494,-2.01739585,0.00194884,-0.02021428
4.58929465,0.39453169,-1.90087553,0.09921493,-0.52324800,0.00322951,-0.07719694,0.00778431,-0.05879706,0.04467257,-0.04609123,0.00656520,-0.10265752,0.04372937,-0.28623976,0.52120571,-1.93690372,0.00213981,-0.02010011
4.59529765,0.44309607,-1.83284093,0.11340748,-0.52277805,0.00355912,-0.07412603,0.00881256,-0.05790660,0.05038684,-0.04611940,0.00742614,-0.10072223,0.04915741,-0.26841538,0.58465961,-1.85240706,0.00236421,-0.02000298
4.60130065,0.49601803,-1.76440212,0.12976315,-0.52329228,0.00391997,-0.07104236,0.00999642,-0.05713164,0.05650204,-0.04627195,0.00841334,-0.09881190,0.05510987,-0.25035585,0.65281963,-1.76562265,0.00261956,-0.01993269
4.60730365,0.55293524,-1.69696164,0.14832702,-0.52505589,0.00430779,-0.06800200,0.01133472,-0.05651580,0.06297403,-0.04657442,0.00952543,-0.09698511,0.06155673,-0.23233325,0.72510110,-1.67818857,0.00290325,-0.01989743
4.61330665,0.61340612,-1.63176726,0.16913433,-0.52827007,0.00471800,-0.06505542,0.01282531,-0.05609497,0.06974718,-0.04704644,0.01076043,-0.09529184,0.06846059,-0.21459700,0.80079925,-1.59161640,0.00321240,-0.01990339
