energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,Te_p_up,Te_d_up
3.14857429,1.08042552,0.06673990,0.04468838,0.62045588,0.00753023,0.00421572,0.07654677,0.00000000
3.15457729,1.06446171,0.06519807,0.04441192,0.61162057,0.00738827,0.00424450,0.07613494,0.00000000
3.16058029,1.04470176,0.06350637,0.04392372,0.60053312,0.00722543,0.00424444,0.07534850,0.00000000
3.16658329,1.02094749,0.06164671,0.04322040,0.58709148,0.00704024,0.00421553,0.07417694,0.00000000
3.17258629,0.99313722,0.05960823,0.04230524,0.57127037,0.00683210,0.00415849,0.07262162,0.00000000
3.17858929,0.96134933,0.05738767,0.04118828,0.55312365,0.00660144,0.00407476,0.07069568,0.00000000
3.18459230,0.92580007,0.05498936,0.03988617,0.53278327,0.00634962,0.00396650,0.06842352,0.00000000
3.19059530,0.88683598,0.05242480,0.03842192,0.51045522,0.00607897,0.00383652,0.06583997,0.00000000
3.19659830,0.84492167,0.04971207,0.03682431,0.48641266,0.00579271,0.00368821,0.06298914,0.00000000
3.20260130,0.80062358,0.04687479,0.03512729,0.46098677,0.00549483,0.00352550,0.05992308,0.00000000
3.20860430,0.75459093,0.04394111,0.03336922,0.43455595,0.00519000,0.00335278,0.05670017,0.00000000
3.21460730,0.70753475,0.04094234,0.03159200,0.40753391,0.00488343,0.00317484,0.05338352,0.00000000
3.22061031,0.66020623,0.03791172,0.02984022,0.38035733,0.00458075,0.00299684,0.05003930,0.00000000
3.22661331,0.61337518,0.03488307,0.02816030,0.35347359,0.00428783,0.00282430,0.04673509,0.00000000
3.23261631,0.56780963,0.03188958,0.02659962,0.32732911,0.00401068,0.00266309,0.04353832,0.00000000
3.23861931,0.52425719,0.02896270,0.02520574,0.30235879,0.00375532,0.00251948,0.04051492,0.00000000
3.24462231,0.48342869,0.02613120,0.02402561,0.27897665,0.00352765,0.00240028,0.03772806,0.00000000
3.25062531,0.44598436,0.02342044,0.02310487,0.25756801,0.00333333,0.00231298,0.03523704,0.00000000
3.25662831,0.41252276,0.02085177,0.02248721,0.23848322,0.00317772,0.00226601,0.03309645,0.00000000
3.26263132,0.38357213,0.01844227,0.02221367,0.22203284,0.00306573,0.00226907,0.03135541,0.00000000
3.26863432,0.35958420,0.01620457,0.02232206,0.20848422,0.00300183,0.00233354,0.03005696,0.00000000
3.27463732,0.34092994,0.01414694,0.02284628,0.19805921,0.00298987,0.00247308,0.02923754,0.00000000
3.28064032,0.32789684,0.01227345,0.02381566,0.19093288,0.00303310,0.00270431,0.02892658,0.00000000
3.28664332,0.32068747,0.01058437,0.02525426,0.18723293,0.00313404,0.00304765,0.02914613,0.00000000
3.29264632,0.31941884,0.00907658,0.02718016,0.18703962,0.00329441,0.00352831,0.02991047,0.00000000
3.29864932,0.32412225,0.00774405,0.02960467,0.19038616,0.00351509,0.00417754,0.03122575,0.00000000
3.30465233,0.33474359,0.00657842,0.03253159,0.19725930,0.00379600,0.00503399,0.03308969,0.00000000
3.31065533,0.35114394,0.00556952,0.03595648,0.20760027,0.00413607,0.00614528,0.03549122,0.00000000
3.31665833,0.37310062,0.00470588,0.03986602,0.22130603,0.00453313,0.00756978,0.03841026,0.00000000
3.32266133,0.40030886,0.00397527,0.04423744,0.23823098,0.00498391,0.00937849,0.04181749,0.00000000
3.32866433,0.43238435,0.00336507,0.04903824,0.25818923,0.00548396,0.01165714,0.04567429,0.00000000
3.33466733,0.46886716,0.00286273,0.05422606,0.28095773,0.00602766,0.01450817,0.04993288,0.00000000
3.34067034,0.50922729,0.00245604,0.05974885,0.30628035,0.00660825,0.01805289,0.05453667,0.00000000
3.34667334,0.55287214,0.00213340,0.06554546,0.33387308,0.00721788,0.02243328,0.05942080,0.00000000
3.35267634,0.59915636,0.00188402,0.07154652,0.36343047,0.00784768,0.02781366,0.06451308,0.00000000
3.35867934,0.64739401,0.00169807,0.07767574,0.39463328,0.00848796,0.03438181,0.06973522,0.00000000
3.36468234,0.69687305,0.00156678,0.08385162,0.42715733,0.00912835,0.04234950,0.07500430,0.00000000
3.37068534,0.74687206,0.00148246,0.08998943,0.46068310,0.00975804,0.05195212,0.08023464,0.00000000
3.37668834,0.79667864,0.00143856,0.09600358,0.49490617,0.01036602,0.06344730,0.08533986,0.00000000
3.38269135,0.84560892,0.00142968,0.10181011,0.52954755,0.01094141,0.07711215,0.09023512,0.00000000
3.38869435,0.89302749,0.00145149,0.10732936,0.56436380,0.01147375,0.09323921,0.09483953,0.00000000
3.39469735,0.93836683,0.00150077,0.11248859,0.59915614,0.01195328,0.11213055,0.09907851,0.00000000
3.40070035,0.98114526,0.00157534,0.11722453,0.63377797,0.01237130,0.13409037,0.10288609,0.00000000
3.40670335,1.02098250,0.00167405,0.12148557,0.66814034,0.01272043,0.15941571,0.10620699,0.00000000
3.41270635,1.05761199,0.00179673,0.12523375,0.70221468,0.01299483,0.18838554,0.10899842,0.00000000
3.41870935,1.09088912,0.00194423,0.12844613,0.73603272,0.01319049,0.22124836,0.11123147,0.00000000
3.42471236,1.12079494,0.00211837,0.13111568,0.76968306,0.01330529,0.25820860,0.11289205,0.00000000
3.43071536,1.14743499,0.00232202,0.13325156,0.80330470,0.01333913,0.29941228,0.11398133,0.00000000
3.43671836,1.17103326,0.00255911,0.13487880,0.83707754,0.01329397,0.34493238,0.11451557,0.00000000
3.44272136,1.19192159,0.00283475,0.13603735,0.87121039,0.01317373,0.39475475,0.11452557,0.00000000
3.44872436,1.21052506,0.00315529,0.13678060,0.90592712,0.01298420,0.44876513,0.11405549,0.00000000
3.45472736,1.22734419,0.00352853,0.13717343,0.94145170,0.01273289,0.50673821,0.11316140,0.00000000
3.46073037,1.24293511,0.00396382,0.13728991,0.97799316,0.01242874,0.56832944,0.11190936,0.00000000
3.46673337,1.25788872,0.00447232,0.13721075,1.01573142,0.01208189,0.63307051,0.11037347,0.00000000
3.47273637,1.27281018,0.00506721,0.13702070,1.05480496,0.01170341,0.70036906,0.10863364,0.00000000
3.47873937,1.28829984,0.00576395,0.13680596,1.09530128,0.01130491,0.76951326,0.10677359,0.00000000
3.48474237,1.30493673,0.00658053,0.13665173,1.13725080,0.01089832,0.83968157,0.10487881,0.00000000
3.49074537,1.32326537,0.00753775,0.13664015,1.18062490,0.01049549,0.90995791,0.10303490,0.00000000
3.49674837,1.34378648,0.00865947,0.13684844,1.22533808,0.01010801,0.97935190,0.10132617,0.00000000
3.50275138,1.36695185,0.00997276,0.13734764,1.27125443,0.00974686,1.04682397,0.09983462,0.00000000
3.50875438,1.39316323,0.01150814,0.13820161,1.31819788,0.00942229,1.11131442,0.09863931,0.00000000
3.51475738,1.42277475,0.01329956,0.13946659,1.36596560,0.00914356,1.17177550,0.09781610,0.00000000
3.52076038,1.45609820,0.01538435,0.14119102,1.41434360,0.00891887,1.22720533,0.09743772,0.00000000
3.52676338,1.49341017,0.01780307,0.14341577,1.46312347,0.00875523,1.27668208,0.09757409,0.00000000
3.53276638,1.53495981,0.02059912,0.14617449,1.51211887,0.00865841,1.31939712,0.09829279,0.00000000
3.53876938,1.58097622,0.02381820,0.14949416,1.56118063,0.00863290,1.35468528,0.09965969,0.00000000
3.54477239,1.63167406,0.02750760,0.15339564,1.61020913,0.00868196,1.38205107,0.10173932,0.00000000
3.55077539,1.68725663,0.03171518,0.15789409,1.65916300,0.00880757,1.40118922,0.10459535,0.00000000
3.55677839,1.74791537,0.03648831,0.16299935,1.70806329,0.00901050,1.41199866,0.10829055,0.00000000
3.56278139,1.81382557,0.04187242,0.16871606,1.75699257,0.00929037,1.41458900,0.11288661,0.00000000
3.56878439,1.88513789,0.04790954,0.17504360,1.80608887,0.00964566,1.40927917,0.11844344,0.00000000
3.57478739,1.96196615,0.05463661,0.18197573,1.85553463,0.01007383,1.39658805,0.12501814,0.00000000
3.58079040,2.04437182,0.06208370,0.18950013,1.90554122,0.01057133,1.37721759,0.13266345,0.00000000
3.58679340,2.13234613,0.07027225,0.19759772,1.95632993,0.01113366,1.35202890,0.14142594,0.00000000
3.59279640,2.22579104,0.07921323,0.20624197,2.00811055,0.01175550,1.32201258,0.15134372,0.00000000
3.59879940,2.32450023,0.08890551,0.21539807,2.06105880,0.01243071,1.28825443,0.16244407,0.00000000
3.60480240,2.42814163,0.09933428,0.22502231,2.11529407,0.01315246,1.25189812,0.17474078,0.00000000
3.61080540,2.53624279,0.11046983,0.23506148,2.17085878,0.01391329,1.21410632,0.18823155,0.00000000
3.61680840,2.64818020,0.12226651,0.24545261,2.22770062,0.01470520,1.17602214,0.20289550,0.00000000
3.62281141,2.76317380,0.13466217,0.25612277,2.28565877,0.01551975,1.13873206,0.21869086,0.00000000
3.62881441,2.88028711,0.14757794,0.26698939,2.34445491,0.01634817,1.10323220,0.23555304,0.00000000
3.63481741,2.99843362,0.16091847,0.27796065,2.40368949,0.01718145,1.07039873,0.25339309,0.00000000
3.64082041,3.11638929,0.17457271,0.28893633,2.46284359,0.01801046,1.04096371,0.27209685,0.00000000
3.64682341,3.23281103,0.18841507,0.29980886,2.52128608,0.01882604,1.01549674,0.29152457,0.00000000
3.65282641,3.34626040,0.20230712,0.31046459,2.57828593,0.01961912,0.99439309,0.31151131,0.00000000
3.65882941,3.45523173,0.21609967,0.32078526,2.63302883,0.02038079,0.97786819,0.33186807,0.00000000
3.66483242,3.55818373,0.22963527,0.33064968,2.68463743,0.02110243,0.96595848,0.35238360,0.00000000
3.67083542,3.65357311,0.24275102,0.33993540,2.73219433,0.02177575,0.95852820,0.37282708,0.00000000
3.67683842,3.73988943,0.25528166,0.34852059,2.77476671,0.02239287,0.95528154,0.39295140,0.00000000
3.68284142,3.81568962,0.26706278,0.35628584,2.81143178,0.02294643,0.95577956,0.41249724,0.00000000
3.68884442,3.87963134,0.27793420,0.36311604,2.84130218,0.02342959,0.95946094,0.43119770,0.00000000
3.69484742,3.93050421,0.28774332,0.36890230,2.86355042,0.02383612,0.96566587,0.44878357,0.00000000
3.70085043,3.96725797,0.29634838,0.37354380,2.87743188,0.02416049,0.97366214,0.46498902,0.00000000
3.70685343,3.98902734,0.30362164,0.37694972,2.88230577,0.02439786,0.98267254,0.47955765,0.00000000
3.71285643,3.99515274,0.30945220,0.37904113,2.87765371,0.02454420,0.99190286,0.49224876,0.00000000
3.71885943,3.98519701,0.31374866,0.37975283,2.86309569,0.02459635,1.00056958,0.50284366,0.00000000
3.72486243,3.95895773,0.31644129,0.37903520,2.83840320,0.02455209,1.00792656,0.51115193,0.00000000
3.73086543,3.91647524,0.31748382,0.37685598,2.80350950,0.02441020,1.01329007,0.51701732,0.00000000
3.73686843,3.85803635,0.31685476,0.37320184,2.75851697,0.02417058,1.01606163,0.52032322,0.00000000
3.74287144,3.78417388,0.31455815,0.36807987,2.70370143,0.02383427,1.01574789,0.52099744,0.00000000
3.74887444,3.69566194,0.31062381,0.36151870,2.63951349,0.02340359,1.01197741,0.51901607,0.00000000
3.75487744,3.59350725,0.30510699,0.35356937,2.56657684,0.02288211,1.00451366,0.51440642,0.00000000
3.76088044,3.47893639,0.29808743,0.34430569,2.48568336,0.02227472,0.99326416,0.50724865,0.00000000
3.76688344,3.35337920,0.28966791,0.33382419,2.39778519,0.02158765,0.97828542,0.49767612,0.00000000
3.77288644,3.21844841,0.27997215,0.32224343,2.30398344,0.02082839,0.95978362,0.48587438,0.00000000
3.77888944,3.07591553,0.26914237,0.30970280,2.20551379,0.02000566,0.93811102,0.47207868,0.00000000
3.78489245,2.92768350,0.25733623,0.29636058,2.10372885,0.01912932,0.91375815,0.45657005,0.00000000
3.79089545,2.77575603,0.24472353,0.28239152,2.00007747,0.01821016,0.88734198,0.43967006,0.00000000
3.79689845,2.62220435,0.23148260,0.26798375,1.89608111,0.01725980,0.85959037,0.42173427,0.00000000
3.80290145,2.46913160,0.21779647,0.25333521,1.79330761,0.01629042,0.83132310,0.40314456,0.00000000
3.80890445,2.31863553,0.20384900,0.23864967,1.69334270,0.01531454,0.80343002,0.38430063,0.00000000
3.81490745,2.17277025,0.18982108,0.22413240,1.59775968,0.01434476,0.77684668,0.36561072,0.00000000
3.82091046,2.03350760,0.17588691,0.20998571,1.50808782,0.01339350,0.75252818,0.34748191,0.00000000
3.82691346,1.90269901,0.16221060,0.19640436,1.42578008,0.01247270,0.73142165,0.33031024,0.00000000
3.83291646,1.78203873,0.14894309,0.18357116,1.35218090,0.01159357,0.71443822,0.31447089,0.00000000
3.83891946,1.67302909,0.13621953,0.17165274,1.28849466,0.01076633,0.70242490,0.30030868,0.00000000
3.84492246,1.57694884,0.12415712,0.16079563,1.23575574,0.00999999,0.69613724,0.28812919,0.00000000
3.85092546,1.49482512,0.11285353,0.15112294,1.19480078,0.00930214,0.69621342,0.27819063,0.00000000
3.85692846,1.42740999,0.10238585,0.14273150,1.16624420,0.00867881,0.70315044,0.27069677,0.00000000
3.86293147,1.37516218,0.09281015,0.13568966,1.15045753,0.00813434,0.71728309,0.26579113,0.00000000
3.86893447,1.33823467,0.08416155,0.13003590,1.14755360,0.00767127,0.73876653,0.26355252,0.00000000
3.87493747,1.31646859,0.07645480,0.12577807,1.15737612,0.00729040,0.76756298,0.26399213,0.00000000
3.88094047,1.30939411,0.06968540,0.12289347,1.17949548,0.00699072,0.80343324,0.26705228,0.00000000
3.88694347,1.31623837,0.06383102,0.12132975,1.21321130,0.00676951,0.84593364,0.27260697,0.00000000
3.89294647,1.33594085,0.05885336,0.12100646,1.25756219,0.00662245,0.89441866,0.28046417,0.00000000
3.89894947,1.36717615,0.05470021,0.12181741,1.31134294,0.00654375,0.94804979,0.29036992,0.00000000
3.90495248,1.40838392,0.05130777,0.12363370,1.37312916,0.00652634,1.00581060,0.30201428,0.00000000
3.91095548,1.45780560,0.04860302,0.12630734,1.44130918,0.00656208,1.06652795,0.31503889,0.00000000
3.91695848,1.51352725,0.04650626,0.12967532,1.51412257,0.00664200,1.12889908,0.32904612,0.00000000
3.92296148,1.57352763,0.04493351,0.13356421,1.58970455,0.00675653,1.19152404,0.34360949,0.00000000
3.92896448,1.63573009,0.04379900,0.13779490,1.66613490,0.00689578,1.25294245,0.35828521,0.00000000
3.93496748,1.69805706,0.04301747,0.14218758,1.74149005,0.00704984,1.31167372,0.37262442,0.00000000
3.94097049,1.75848529,0.04250627,0.14656664,1.81389646,0.00720897,1.36625930,0.38618578,0.00000000
3.94697349,1.81510000,0.04218741,0.15076540,1.88158344,0.00736392,1.41530547,0.39854798,0.00000000
3.95297649,1.86614609,0.04198924,0.15463056,1.94293322,0.00750614,1.45752513,0.40932177,0.00000000
3.95897949,1.91007440,0.04184798,0.15802603,1.99652630,0.00762798,1.49177679,0.41816103,0.00000000
3.96498249,1.94558114,0.04170888,0.16083630,2.04118003,0.00772287,1.51709945,0.42477243,0.00000000
3.97098549,1.97163912,0.04152718,0.16296887,2.07597872,0.00778546,1.53274149,0.42892336,0.00000000
3.97698849,1.98751907,0.04126872,0.16435593,2.10029392,0.00781169,1.53818277,0.43044780,0.00000000
3.98299150,1.99280058,0.04091022,0.16495513,2.11379379,0.00779886,1.53314862,0.42924986,0.00000000
3.98899450,1.98737191,0.04043929,0.16474934,2.11644127,0.00774563,1.51761533,0.42530487,0.00000000
3.99499750,1.97141885,0.03985415,0.16374559,2.10848101,0.00765196,1.49180686,0.41865802,0.00000000
4.00100050,1.94540331,0.03916302,0.16197310,2.09041592,0.00751901,1.45618306,0.40942062,0.00000000
4.00700350,1.91003256,0.03838328,0.15948060,2.06297438,0.00734904,1.41141984,0.39776421,0.00000000
4.01300650,1.86622079,0.03754043,0.15633302,2.02706998,0.00714525,1.35838256,0.38391270,0.00000000
4.01900950,1.81504486,0.03666673,0.15260782,1.98375574,0.00691156,1.29809356,0.36813313,0.00000000
4.02501251,1.75769632,0.03579985,0.14839098,1.93417529,0.00665247,1.23169576,0.35072528,0.00000000
4.03101551,1.69543207,0.03498121,0.14377301,1.87951332,0.00637281,1.16041360,0.33201072,0.00000000
4.03701851,1.62952582,0.03425439,0.13884506,1.82094787,0.00607759,1.08551337,0.31232176,0.00000000
4.04302151,1.56122252,0.03366338,0.13369540,1.75960656,0.00577177,1.00826440,0.29199080,0.00000000
4.04902451,1.49169772,0.03325090,0.12840629,1.69652884,0.00546009,0.92990266,0.27134036,0.00000000
4.05502751,1.42202317,0.03305676,0.12305148,1.63263570,0.00514697,0.85159816,0.25067438,0.00000000
4.06103052,1.35314001,0.03311628,0.11769442,1.56870781,0.00483637,0.77442720,0.23027088,0.00000000
4.06703352,1.28584000,0.03345885,0.11238705,1.50537281,0.00453169,0.69935012,0.21037620,0.00000000
4.07303652,1.22075508,0.03410666,0.10716943,1.44310134,0.00423575,0.62719503,0.19120105,0.00000000
4.07903952,1.15835496,0.03507360,0.10206997,1.38221168,0.00395077,0.55864769,0.17291815,0.00000000
4.08504252,1.09895195,0.03636448,0.09710618,1.32288161,0.00367835,0.49424724,0.15566163,0.00000000
4.09104552,1.04271227,0.03797440,0.09228604,1.26516644,0.00341955,0.43438733,0.13952781,0.00000000
4.09704852,0.98967239,0.03988847,0.08760957,1.20902143,0.00317492,0.37932214,0.12457733,0.00000000
4.10305153,0.93975908,0.04208185,0.08307077,1.15432697,0.00294457,0.32917629,0.11083830,0.00000000
4.10905453,0.89281183,0.04452009,0.07865952,1.10091481,0.00272826,0.28395794,0.09831021,0.00000000
4.11505753,0.84860620,0.04715977,0.07436352,1.04859366,0.00252549,0.24357399,0.08696836,0.00000000
4.12106053,0.80687679,0.04994946,0.07017009,0.99717278,0.00233557,0.20784663,0.07676856,0.00000000
4.12706353,0.76733893,0.05283107,0.06606763,0.94648239,0.00215772,0.17653031,0.06765183,0.00000000
4.13306653,0.72970801,0.05574129,0.06204695,0.89639011,0.00199111,0.14932844,0.05954890,0.00000000
4.13906953,0.69371612,0.05861347,0.05810203,0.84681290,0.00183496,0.12590923,0.05238447,0.00000000
4.14507254,0.65912545,0.06137948,0.05423068,0.79772431,0.00168854,0.10592011,0.04608089,0.00000000
4.15107554,0.62573838,0.06397185,0.05043459,0.74915732,0.00155126,0.08900054,0.04056148,0.00000000
4.15707854,0.59340446,0.06632581,0.04671929,0.70120304,0.00142264,0.07479286,0.03575314,0.00000000
4.16308154,0.56202436,0.06838141,0.04309369,0.65400598,0.00130239,0.06295118,0.03158856,0.00000000
4.16908454,0.53155131,0.07008548,0.03956949,0.60775668,0.00119032,0.05314831,0.02800775,0.00000000
4.17508754,0.50199031,0.07139335,0.03616044,0.56268240,0.00108643,0.04508084,0.02495926,0.00000000
4.18109055,0.47339579,0.07227043,0.03288147,0.51903684,0.00099084,0.03847245,0.02240082,0.00000000
4.18709355,0.44586785,0.07269333,0.02974790,0.47708959,0.00090381,0.03307582,0.02029973,0.00000000
4.19309655,0.41954786,0.07265067,0.02677458,0.43711597,0.00082570,0.02867318,0.01863287,0.00000000
4.19909955,0.39461329,0.07214349,0.02397523,0.39938782,0.00075696,0.02507585,0.01738655,0.00000000
4.20510255,0.37127247,0.07118518,0.02136181,0.36416560,0.00069813,0.02212298,0.01655606,0.00000000
4.21110555,0.34975901,0.06980106,0.01894410,0.33169198,0.00064981,0.01967967,0.01614511,0.00000000
4.21710855,0.33032623,0.06802743,0.01672937,0.30218703,0.00061264,0.01763468,0.01616508,0.00000000
4.22311156,0.31324136,0.06591039,0.01472222,0.27584485,0.00058730,0.01589793,0.01663415,0.00000000
4.22911456,0.29877969,0.06350424,0.01292460,0.25283144,0.00057449,0.01439786,0.01757626,0.00000000
4.23511756,0.28721825,0.06086970,0.01133586,0.23328356,0.00057492,0.01307883,0.01901987,0.00000000
4.24112056,0.27882916,0.05807190,0.00995296,0.21730830,0.00058927,0.01189860,0.02099666,0.00000000
4.24712356,0.27387240,0.05517828,0.00877072,0.20498284,0.00061819,0.01082601,0.02353987,0.00000000
4.25312656,0.27258802,0.05225653,0.00778209,0.19635431,0.00066228,0.00983879,0.02668267,0.00000000
4.25912956,0.27518773,0.04937250,0.00697850,0.19143930,0.00072203,0.00892171,0.03045613,0.00000000
4.26513257,0.28184590,0.04658832,0.00635011,0.19022301,0.00079783,0.00806488,0.03488720,0.00000000
4.27113557,0.29269028,0.04396060,0.00588610,0.19265774,0.00088992,0.00726238,0.03999649,0.00000000
4.27713857,0.30779246,0.04153903,0.00557494,0.19866097,0.00099834,0.00651104,0.04579601,0.00000000
4.28314157,0.32715865,0.03936508,0.00540452,0.20811287,0.00112289,0.00580955,0.05228691,0.00000000
4.28914457,0.35072097,0.03747112,0.00536234,0.22085375,0.00126312,0.00515769,0.05945733,0.00000000
4.29514757,0.37832994,0.03587980,0.00543565,0.23668142,0.00141827,0.00455582,0.06728046,0.00000000
4.30115058,0.40974846,0.03460378,0.00561144,0.25534911,0.00158726,0.00400449,0.07571297,0.00000000
4.30715358,0.44464806,0.03364574,0.00587657,0.27656407,0.00176864,0.00350421,0.08469377,0.00000000
4.31315658,0.48260776,0.03299871,0.00621779,0.29998743,0.00196060,0.00305539,0.09414346,0.00000000
4.31915958,0.52311600,0.03264666,0.00662176,0.32523561,0.00216100,0.00265837,0.10396433,0.00000000
4.32516258,0.56557612,0.03256531,0.00707511,0.35188362,0.00236730,0.00231353,0.11404118,0.00000000
4.33116558,0.60931550,0.03272321,0.00756454,0.37947048,0.00257670,0.00202155,0.12424286,0.00000000
4.33716858,0.65359841,0.03308292,0.00807692,0.40750690,0.00278610,0.00178372,0.13442465,0.00000000
4.34317159,0.69764265,0.03360239,0.00859945,0.43548525,0.00299223,0.00160235,0.14443148,0.00000000
4.34917459,0.74063940,0.03423637,0.00911984,0.46289179,0.00319167,0.00148134,0.15410178,0.00000000
4.35517759,0.78177600,0.03493790,0.00962658,0.48922068,0.00338099,0.00142673,0.16327202,0.00000000
4.36118059,0.82026095,0.03565981,0.01010923,0.51398973,0.00355683,0.00144753,0.17178170,0.00000000
4.36718359,0.85535017,0.03635615,0.01055870,0.53675717,0.00371601,0.00155652,0.17947870,0.00000000
4.37318659,0.88637371,0.03698358,0.01096768,0.55713892,0.00385565,0.00177137,0.18622463,0.00000000
4.37918959,0.91276186,0.03750258,0.01133099,0.57482588,0.00397325,0.00211576,0.19190018,0.00000000
4.38519260,0.93406956,0.03787853,0.01164595,0.58960026,0.00406683,0.00262083,0.19641002,0.00000000
4.39119560,0.94999804,0.03808264,0.01191285,0.60135067,0.00413498,0.00332672,0.19968727,0.00000000
4.39719860,0.96041297,0.03809259,0.01213529,0.61008501,0.00417697,0.00428433,0.20169708,0.00000000
4.40320160,0.96535805,0.03789296,0.01232061,0.61594078,0.00419279,0.00555730,0.20243942,0.00000000
4.40920460,0.96506359,0.03747548,0.01248020,0.61919224,0.00418315,0.00722404,0.20195079,0.00000000
4.41520760,0.95994960,0.03683895,0.01262988,0.62025407,0.00414953,0.00938002,0.20030476,0.00000000
4.42121061,0.95062311,0.03598899,0.01279017,0.61968122,0.00409417,0.01213995,0.19761144,0.00000000
4.42721361,0.93786992,0.03493757,0.01298653,0.61816491,0.00401998,0.01564001,0.19401578,0.00000000
4.43321661,0.92264078,0.03370231,0.01324956,0.61652450,0.00393053,0.02003989,0.18969478,0.00000000
4.43921961,0.90603263,0.03230575,0.01361514,0.61569559,0.00382995,0.02552452,0.18485375,0.00000000
4.44522261,0.88926524,0.03077438,0.01412446,0.61671424,0.00372279,0.03230535,0.17972177,0.00000000
4.45122561,0.87365421,0.02913766,0.01482404,0.62069775,0.00361400,0.04062095,0.17454638,0.00000000
4.45722861,0.86058092,0.02742709,0.01576558,0.62882204,0.00350870,0.05073675,0.16958791,0.00000000
4.46323162,0.85146027,0.02567515,0.01700576,0.64229630,0.00341212,0.06294373,0.16511336,0.00000000
4.46923462,0.84770720,0.02391447,0.01860592,0.66233498,0.00332944,0.07755582,0.16139014,0.00000000
4.47523762,0.85070256,0.02217697,0.02063154,0.69012782,0.00326567,0.09490584,0.15867995,0.00000000
4.48124062,0.86175938,0.02049322,0.02315163,0.72680830,0.00322550,0.11533983,0.15723263,0.00000000
4.48724362,0.88209009,0.01889185,0.02623797,0.77342108,0.00321323,0.13920967,0.15728041,0.00000000
4.49324662,0.91277550,0.01739920,0.02996414,0.83088912,0.00323261,0.16686399,0.15903253,0.00000000
4.49924962,0.95473612,0.01603907,0.03440436,0.89998126,0.00328675,0.19863732,0.16267036,0.00000000
4.50525263,1.00870649,0.01483266,0.03963227,0.98128093,0.00337809,0.23483784,0.16834304,0.00000000
4.51125563,1.07521307,0.01379860,0.04571938,1.07515709,0.00350827,0.27573373,0.17616382,0.00000000
4.51725863,1.15455618,0.01295312,0.05273356,1.18173830,0.00367813,0.32153869,0.18620702,0.00000000
4.52326163,1.24679654,0.01231034,0.06073728,1.30089098,0.00388764,0.37239710,0.19850581,0.00000000
4.52926463,1.35174683,0.01188255,0.06978584,1.43220291,0.00413594,0.42836929,0.21305072,0.00000000
4.53526763,1.46896863,0.01168058,0.07992552,1.57497315,0.00442129,0.48941765,0.22978903,0.00000000
4.54127064,1.59777497,0.01171417,0.09119181,1.72820907,0.00474115,0.55539434,0.24862502,0.00000000
4.54727364,1.73723871,0.01199224,0.10360756,1.89063152,0.00509218,0.62603119,0.26942103,0.00000000
4.55327664,1.88620662,0.01252322,0.11718138,2.06068856,0.00547034,0.70093270,0.29199956,0.00000000
4.55927964,2.04331914,0.01331524,0.13190609,2.23657806,0.00587097,0.77957252,0.31614608,0.00000000
4.56528264,2.20703529,0.01437624,0.14775737,2.41627904,0.00628886,0.86129417,0.34161281,0.00000000
4.57128564,2.37566213,0.01571403,0.16469267,2.59759139,0.00671840,0.94531620,0.36812315,0.00000000
4.57728864,2.54738825,0.01733625,0.18265035,2.77818296,0.00715366,1.03074213,0.39537686,0.00000000
4.58329165,2.72031997,0.01925026,0.20154913,2.95564287,0.00758855,1.11657498,0.42305569,0.00000000
4.58929465,2.89251952,0.02146299,0.22128780,3.12753941,0.00801695,1.20173626,0.45082946,0.00000000
4.59529765,3.06204383,0.02398074,0.24174529,3.29148051,0.00843283,1.28508886,0.47836230,0.00000000
4.60130065,3.22698292,0.02680900,0.26278109,3.44517488,0.00883037,1.36546320,0.50531891,0.00000000
4.60730365,3.38549661,0.02995231,0.28423597,3.58649142,0.00920413,1.44168571,0.53137072,0.00000000
4.61330665,3.53584874,0.03341419,0.30593311,3.71351480,0.00954907,1.51260864,0.55620163,0.00000000
4.61930965,3.67643793,0.03719714,0.32767963,3.82459519,0.00986075,1.57714003,0.57951336,0.00000000
4.62531266,3.80582428,0.04130279,0.34926851,3.91839022,0.01013532,1.63427278,0.60103016,0.00000000
4.63131566,3.92275172,0.04573218,0.37048095,3.99389791,0.01036963,1.68311157,0.62050288,0.00000000
4.63731866,4.02616574,0.05048619,0.39108915,4.05047941,0.01056125,1.72289669,0.63771231,0.00000000
4.64332166,4.11522679,0.05556608,0.41085965,4.08787109,0.01070850,1.75302380,0.65247182,0.00000000
4.64932466,4.18931941,0.06097419,0.42955698,4.10618588,0.01081046,1.77305903,0.66462936,0.00000000
4.65532766,4.24805768,0.06671464,0.44694785,4.10590444,0.01086696,1.78274872,0.67406887,0.00000000
4.66133067,4.29128741,0.07279413,0.46280571,4.08785672,0.01087854,1.78202382,0.68071115,0.00000000
4.66733367,4.31908556,0.07922268,0.47691554,4.05319549,0.01084643,1.77099865,0.68451443,0.00000000
4.67333667,4.33175736,0.08601419,0.48907895,4.00336293,0.01077252,1.74996456,0.68547452,0.00000000
4.67933967,4.32983141,0.09318692,0.49911922,3.94005207,0.01065930,1.71937861,0.68362483,0.00000000
4.68534267,4.31405280,0.10076361,0.50688632,3.86516472,0.01050981,1.67984808,0.67903620,0.00000000
4.69134567,4.28537447,0.10877135,0.51226152,3.78076734,0.01032757,1.63211153,0.67181653,0.00000000
