energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
3.72486243,1.18091922,-1.06907130,0.00007248,-0.00155548,0.27379540,-0.15611871,0.21485564,-0.10746097,0.14791433,-0.12371414,0.00020766,-0.00118092,0.36600982,-0.31073986,0.04644427,-0.10198887,0.44175501,-0.49479042
3.73086543,1.16236498,-1.00526256,0.00005953,-0.00122495,0.27544869,-0.14771289,0.21638477,-0.10212504,0.14867344,-0.11682809,0.00021104,-0.00094948,0.36245358,-0.29202909,0.04493317,-0.09703683,0.42580305,-0.46428911
3.73686843,1.14754783,-0.94282545,0.00005070,-0.00095805,0.27760342,-0.13950262,0.21783728,-0.09683134,0.14958929,-0.11004116,0.00022586,-0.00075999,0.36011815,-0.27357796,0.04359329,-0.09183969,0.41194529,-0.43448286
3.74287144,1.13663650,-0.88226150,0.00004531,-0.00074423,0.28030859,-0.13158177,0.21927485,-0.09165984,0.15069243,-0.10342659,0.00025335,-0.00060622,0.35906204,-0.25556446,0.04242242,-0.08645995,0.40021344,-0.40557386
3.74887444,1.12971094,-0.82404977,0.00004292,-0.00057430,0.28359664,-0.12404351,0.22076070,-0.08670067,0.15200841,-0.09706106,0.00029527,-0.00048269,0.35931537,-0.23815979,0.04141968,-0.08096702,0.39059114,-0.37774117
3.75487744,1.12675787,-0.76863788,0.00004327,-0.00044032,0.28748013,-0.11697892,0.22235557,-0.08205137,0.15355557,-0.09102272,0.00035391,-0.00038469,0.36087725,-0.22152527,0.04058556,-0.07543444,0.38301665,-0.35113814
3.76088044,1.12766812,-0.71643550,0.00004624,-0.00033556,0.29194891,-0.11047585,0.22411367,-0.07781428,0.15534285,-0.08538936,0.00043214,-0.00030826,0.36371369,-0.20580994,0.03992182,-0.06993722,0.37738646,-0.32589137
3.76688344,1.13223593,-0.66781036,0.00005185,-0.00025434,0.29696783,-0.10461801,0.22607884,-0.07409386,0.15736787,-0.08023681,0.00053338,-0.00025014,0.36775612,-0.19114900,0.03943141,-0.06454944,0.37355954,-0.30210097
3.77288644,1.14016047,-0.62308646,0.00006024,-0.00019197,0.30247523,-0.09948430,0.22828130,-0.07099417,0.15961544,-0.07563755,0.00066165,-0.00020776,0.37290081,-0.17766293,0.03911830,-0.05934208,0.37136210,-0.27984203
3.77888944,1.15104982,-0.58254426,0.00007163,-0.00014456,0.30838241,-0.09514827,0.23073501,-0.06861654,0.16205656,-0.07165944,0.00082155,-0.00017921,0.37900922,-0.16545725,0.03898729,-0.05438119,0.37059278,-0.25916698
3.78489245,1.16442764,-0.54642236,0.00008633,-0.00010901,0.31457419,-0.09167778,0.23343592,-0.06705735,0.16464800,-0.06836481,0.00101822,-0.00016318,0.38590948,-0.15462283,0.03904385,-0.04972657,0.37102808,-0.24010867
3.79089545,1.17974249,-0.51492017,0.00010471,-0.00008280,0.32091060,-0.08913457,0.23636122,-0.06640611,0.16733264,-0.06580956,0.00125735,-0.00015897,0.39339905,-0.14523653,0.03929389,-0.04543065,0.37242794,-0.22268378
3.79689845,1.19638000,-0.48820113,0.00012721,-0.00006397,0.32722980,-0.08757400,0.23946964,-0.06674367,0.17004044,-0.06404252,0.00154505,-0.00016646,0.40124856,-0.13736219,0.03974362,-0.04153800,0.37454149,-0.20689639
3.80290145,1.21367744,-0.46639604,0.00015431,-0.00005101,0.33335212,-0.08704454,0.24270281,-0.06814062,0.17269018,-0.06310483,0.00188779,-0.00018609,0.40920686,-0.13105159,0.04039934,-0.03808502,0.37711277,-0.19274145
3.80890445,1.23094065,-0.44960602,0.00018650,-0.00004278,0.33908516,-0.08758735,0.24598751,-0.07065594,0.17519184,-0.06302944,0.00229227,-0.00021889,0.41700719,-0.12634553,0.04126724,-0.03510001,0.37988638,-0.18020783
3.81490745,1.24746268,-0.43790491,0.00022431,-0.00003844,0.34422979,-0.08923563,0.24923886,-0.07433578,0.17744957,-0.06384068,0.00276521,-0.00026644,0.42437419,-0.12327463,0.04235317,-0.03260363,0.38261305,-0.16928097
3.82091046,1.26254360,-0.43134079,0.00026825,-0.00003744,0.34858670,-0.09201384,0.25236407,-0.07921243,0.17936505,-0.06555378,0.00331318,-0.00033094,0.43103167,-0.12186008,0.04366238,-0.03060940,0.38505496,-0.15994488
3.82691346,1.27551080,-0.42993654,0.00031879,-0.00003941,0.35196344,-0.09593693,0.25526665,-0.08530346,0.18084125,-0.06817450,0.00394232,-0.00041514,0.43671083,-0.12211394,0.04519920,-0.02912445,0.38699073,-0.15218348
3.83291646,1.28573893,-0.43368943,0.00037637,-0.00004419,0.35418145,-0.10100939,0.25785082,-0.09261106,0.18178617,-0.07169873,0.00465810,-0.00052242,0.44115850,-0.12403927,0.04696659,-0.02815043,0.38822000,-0.14598124
3.83891946,1.29266867,-0.44256974,0.00044133,-0.00005174,0.35508284,-0.10722428,0.26002573,-0.10112156,0.18211665,-0.07611216,0.00546497,-0.00065675,0.44414523,-0.12762989,0.04896572,-0.02768430,0.38856750,-0.14132316
3.84492246,1.29582354,-0.45651861,0.00051393,-0.00006216,0.35453662,-0.11456233,0.26170953,-0.11080516,0.18176186,-0.08139001,0.00636608,-0.00082268,0.44547273,-0.13286979,0.05119535,-0.02771925,0.38788642,-0.13819419
3.85092546,1.29482402,-0.47544528,0.00059427,-0.00007564,0.35244404,-0.12299107,0.26283267,-0.12161592,0.18066637,-0.08749679,0.00736289,-0.00102532,0.44498050,-0.13973232,0.05365122,-0.02824551,0.38606108,-0.13657808
3.85692846,1.28939826,-0.49922379,0.00068231,-0.00009245,0.34874285,-0.13246414,0.26334068,-0.13349194,0.17879264,-0.09438624,0.00845492,-0.00127030,0.44255112,-0.14817921,0.05632536,-0.02925101,0.38300873,-0.13645582
3.86293147,1.27938899,-0.52768964,0.00077782,-0.00011295,0.34341016,-0.14292075,0.26319595,-0.14635581,0.17612292,-0.10200134,0.00963942,-0.00156366,0.43811424,-0.15815931,0.05920539,-0.03072196,0.37868047,-0.13780383
3.86893447,1.26475629,-0.56063637,0.00088038,-0.00013752,0.33646391,-0.15428538,0.26237861,-0.16011535,0.17266019,-0.11027454,0.01091111,-0.00191178,0.43164883,-0.16960735,0.06227384,-0.03264331,0.37306118,-0.14059184
3.87493747,1.24557614,-0.59781237,0.00098934,-0.00016659,0.32796276,-0.16646781,0.26088654,-0.17466448,0.16842845,-0.11912810,0.01226199,-0.00232122,0.42318379,-0.18244267,0.06550757,-0.03499893,0.36616856,-0.14478081
3.88094047,1.22203486,-0.63891815,0.00110382,-0.00020059,0.31800450,-0.17936339,0.25873441,-0.18988446,0.16347208,-0.12847469,0.01368126,-0.00279853,0.41279673,-0.19656798,0.06887726,-0.03777171,0.35805124,-0.15032083
3.88694347,1.19441976,-0.68360413,0.00122272,-0.00023995,0.30672294,-0.19285365,0.25595199,-0.20564517,0.15785445,-0.13821808,0.01515524,-0.00335007,0.40061114,-0.21186830,0.07234719,-0.04094346,0.34878600,-0.15714908
3.89294647,1.16310653,-0.73146929,0.00134471,-0.00028508,0.29428366,-0.20680720,0.25258181,-0.22180668,0.15165582,-0.14825414,0.01666752,-0.00398172,0.38679201,-0.22821013,0.07587516,-0.04449458,0.33847437,-0.16518809
3.89894947,1.12854402,-0.78206053,0.00146827,-0.00033634,0.28087850,-0.22108099,0.24867637,-0.23822079,0.14497060,-0.15847191,0.01819910,-0.00469864,0.37154010,-0.24544096,0.07941273,-0.04840366,0.32723856,-0.17434428
3.90495248,1.09123712,-0.83487319,0.00159167,-0.00039400,0.26671936,-0.23552181,0.24429506,-0.25473278,0.13790421,-0.16875492,0.01972873,-0.00550493,0.35508516,-0.26338908,0.08290582,-0.05264693,0.31521700,-0.18450682
3.91095548,1.05172866,-0.88935257,0.00171305,-0.00045827,0.25203137,-0.24996810,0.23950113,-0.27118312,0.13056952,-0.17898258,0.02123336,-0.00640334,0.33767841,-0.28186399,0.08629553,-0.05719759,0.30255968,-0.19554701
3.91695848,1.01058110,-0.94489676,0.00183046,-0.00052922,0.23704584,-0.26425201,0.23435862,-0.28740920,0.12308322,-0.18903176,0.02268865,-0.00739494,0.31958463,-0.30065723,0.08951938,-0.06202512,0.28942342,-0.20731814
3.92296148,0.96835885,-1.00086085,0.00194186,-0.00060677,0.22199325,-0.27820165,0.22892980,-0.30324706,0.11556214,-0.19877846,0.02406958,-0.00847880,0.30107410,-0.31954388,0.09251284,-0.06709459,0.27596733,-0.21965592
3.92896448,0.92561190,-1.05656260,0.00204526,-0.00069070,0.20709651,-0.29164363,0.22327283,-0.31853312,0.10811969,-0.20809957,0.02535120,-0.00965174,0.28241490,-0.33828470,0.09521102,-0.07236604,0.26234852,-0.23237951
3.93496748,0.88286139,-1.11128966,0.00213869,-0.00078060,0.19256488,-0.30440569,0.21744013,-0.33310587,0.10086264,-0.21687469,0.02650932,-0.01090805,0.26386562,-0.35662896,0.09755067,-0.07779391,0.24871835,-0.24529326
3.94097049,0.84058757,-1.16430846,0.00222033,-0.00087587,0.17858855,-0.31631956,0.21147717,-0.34680763,0.09388822,-0.22498803,0.02752128,-0.01223937,0.24566899,-0.37431793,0.09947217,-0.08332672,0.23521920,-0.25818909
3.94697349,0.79922044,-1.21487480,0.00228854,-0.00097571,0.16533422,-0.32722391,0.20542198,-0.35948628,0.08728180,-0.23233034,0.02836669,-0.01363457,0.22804641,-0.39108913,0.10092163,-0.08890695,0.22198195,-0.27084952
3.95297649,0.75913325,-1.26224592,0.00234190,-0.00107913,0.15294176,-0.33696740,0.19930508,-0.37099716,0.08111500,-0.23880082,0.02902810,-0.01507973,0.21119363,-0.40668110,0.10185283,-0.09447114,0.20912408,-0.28305134
3.95897949,0.72063872,-1.30569417,0.00237929,-0.00118493,0.14152185,-0.34541180,0.19314995,-0.38120497,0.07544445,-0.24430908,0.02949162,-0.01655831,0.19527767,-0.42083879,0.10222899,-0.09995042,0.19674852,-0.29456990
3.96498249,0.68398798,-1.34452180,0.00239992,-0.00129177,0.13115488,-0.35243501,0.18697391,-0.38998585,0.07031111,-0.24877699,0.02974737,-0.01805130,0.18043492,-0.43331930,0.10202427,-0.10527123,0.18494310,-0.30518382
3.97098549,0.64937177,-1.37807670,0.00240335,-0.00139813,0.12189085,-0.35793408,0.18078920,-0.39722954,0.06574022,-0.25214046,0.02978986,-0.01953758,0.16677043,-0.44389791,0.10122490,-0.11035653,0.17378063,-0.31468005
3.97698849,0.61692368,-1.40576851,0.00238950,-0.00150239,0.11375026,-0.36182796,0.17460428,-0.40284160,0.06174164,-0.25435110,0.02961817,-0.02099439,0.15435825,-0.45237403,0.09982988,-0.11512722,0.16331941,-0.32285918
3.98299150,0.58672489,-1.42708462,0.00235867,-0.00160282,0.10672590,-0.36406005,0.16842514,-0.40674573,0.05831084,-0.25537760,0.02923600,-0.02239781,0.14324280,-0.45857712,0.09785121,-0.11950393,0.15360416,-0.32954071
3.98899450,0.55881001,-1.44160546,0.00231151,-0.00169768,0.10078543,-0.36460020,0.16225658,-0.40888595,0.05543011,-0.25520695,0.02865152,-0.02372345,0.13344091,-0.46237200,0.09531365,-0.12340901,0.14466715,-0.33456812
3.99499750,0.53317353,-1.44901831,0.00224904,-0.00178525,0.09587448,-0.36344636,0.15610331,-0.40922871,0.05307029,-0.25384521,0.02787709,-0.02494710,0.12494455,-0.46366360,0.09225397,-0.12676871,0.13652954,-0.33781354
4.00100050,0.50977655,-1.44912899,0.00217253,-0.00186385,0.09192019,-0.36062547,0.14997088,-0.40776470,0.05119252,-0.25131797,0.02692880,-0.02604547,0.11772389,-0.46240067,0.08871981,-0.12951541,0.12920259,-0.33918184
4.00700350,0.48855319,-1.44187077,0.00208356,-0.00193193,0.08883510,-0.35619364,0.14386635,-0.40451025,0.04975032,-0.24767026,0.02582597,-0.02699693,0.11173069,-0.45857845,0.08476812,-0.13158987,0.12268901,-0.33861385
4.01300650,0.46941671,-1.42730996,0.00198388,-0.00198813,0.08652099,-0.35023558,0.13779869,-0.39950822,0.04869162,-0.24296602,0.02459043,-0.02778219,0.10690158,-0.45223993,0.08046327,-0.13294328,0.11698393,-0.33608859
4.01900950,0.45226474,-1.40564766,0.00187540,-0.00203127,0.08487277,-0.34286306,0.13177894,-0.39282823,0.04796080,-0.23728702,0.02324586,-0.02838498,0.10316142,-0.44347576,0.07587503,-0.13353914,0.11207582,-0.33162449
4.02501251,0.43698377,-1.37721736,0.00176013,-0.00206043,0.08378219,-0.33421262,0.12582011,-0.38456617,0.04750068,-0.23073115,0.02181700,-0.02879258,0.10042623,-0.43242263,0.07107631,-0.13335472,0.10794705,-0.32527929
4.03101551,0.42345262,-1.34247837,0.00164007,-0.00207501,0.08314116,-0.32444231,0.11993687,-0.37484284,0.04725427,-0.22341032,0.02032893,-0.02899630,0.09860596,-0.41926017,0.06614100,-0.13238221,0.10457431,-0.31714881
4.03701851,0.41154502,-1.30200508,0.00151723,-0.00207469,0.08284475,-0.31372779,0.11414517,-0.36380184,0.04716638,-0.21544779,0.01880632,-0.02899175,0.09760674,-0.40420652,0.06114178,-0.13062923,0.10192871,-0.30736447
4.04302151,0.40113121,-1.25647247,0.00139352,-0.00205946,0.08279371,-0.30225770,0.10846163,-0.35160654,0.04718497,-0.20697512,0.01727282,-0.02877904,0.09733281,-0.38751268,0.05614815,-0.12811894,0.09997571,-0.29608975
4.04902451,0.39207888,-1.20663825,0.00127069,-0.00202967,0.08289648,-0.29022862,0.10290295,-0.33843644,0.04726223,-0.19812886,0.01575044,-0.02836274,0.09768792,-0.36945577,0.05122472,-0.12488953,0.09867498,-0.28351566
4.05502751,0.38425339,-1.15332249,0.00115038,-0.00198595,0.08307066,-0.27783965,0.09748535,-0.32448276,0.04735540,-0.18904700,0.01425909,-0.02775172,0.09857638,-0.35033171,0.04642975,-0.12099321,0.09798010,-0.26985543
4.06103052,0.37751761,-1.09738541,0.00103397,-0.00192921,0.08324403,-0.26528707,0.09222391,-0.30994372,0.04742725,-0.17986549,0.01281626,-0.02695887,0.09990386,-0.33044736,0.04181402,-0.11649466,0.09783833,-0.25533868
4.06703352,0.37173150,-1.03970433,0.00092268,-0.00186064,0.08335497,-0.25275903,0.08713214,-0.29501947,0.04744637,-0.17071473,0.01143671,-0.02600060,0.10157771,-0.31011259,0.03742009,-0.11146911,0.09819047,-0.24020518
4.07303652,0.36675163,-0.98115087,0.00081744,-0.00178161,0.08335256,-0.24043073,0.08222150,-0.27990697,0.04738719,-0.16171648,0.01013238,-0.02489631,0.10350733,-0.28963259,0.03328193,-0.10600007,0.09897086,-0.22469865
4.07903952,0.36243093,-0.92256897,0.00071901,-0.00169369,0.08319624,-0.22846015,0.07750113,-0.26479512,0.04722977,-0.15298100,0.00891235,-0.02366773,0.10560425,-0.26930062,0.02942478,-0.10017678,0.10010761,-0.20906062
4.08504252,0.35861862,-0.86475509,0.00062789,-0.00159855,0.08285516,-0.21698459,0.07297760,-0.24986024,0.04695946,-0.14460481,0.00778296,-0.02233820,0.10778230,-0.24939162,0.02586548,-0.09409163,0.10152313,-0.19352474
4.09104552,0.35516070,-0.80844086,0.00054439,-0.00149792,0.08230730,-0.20611813,0.06865486,-0.23526213,0.04656644,-0.13666901,0.00674792,-0.02093196,0.10995781,-0.23015665,0.02261289,-0.08783749,0.10313494,-0.17831160
4.09704852,0.35190096,-0.75427904,0.00046860,-0.00139354,0.08153850,-0.19595008,0.06453424,-0.22114093,0.04604507,-0.12923817,0.00580857,-0.01947340,0.11204989,-0.21181862,0.01966872,-0.08150520,0.10485684,-0.16362436
4.10305153,0.34868253,-0.70283308,0.00040046,-0.00128713,0.08054134,-0.18654453,0.06061456,-0.20761485,0.04539339,-0.12236002,0.00496419,-0.01798637,0.11398098,-0.19456905,0.01702830,-0.07518125,0.10660034,-0.14964510
4.10905453,0.34535011,-0.65457039,0.00033978,-0.00118030,0.07931411,-0.17794080,0.05689237,-0.19477881,0.04461241,-0.11606569,0.00421223,-0.01649362,0.11567749,-0.17856611,0.01468167,-0.06894576,0.10827643,-0.13653208
4.11505753,0.34175265,-0.60985941,0.00028622,-0.00107458,0.07785970,-0.17015500,0.05336219,-0.18270409,0.04370560,-0.11037060,0.00354874,-0.01501616,0.11707065,-0.16393387,0.01261462,-0.06287080,0.10979753,-0.12441787
4.12106053,0.33774654,-0.56897005,0.00023939,-0.00097129,0.07618477,-0.16318223,0.05001687,-0.17143884,0.04267833,-0.10527583,0.00296862,-0.01357291,0.11809758,-0.15076252,0.01080973,-0.05701917,0.11107959,-0.11340838
4.12706353,0.33319911,-0.53207730,0.00019878,-0.00087164,0.07429891,-0.15699955,0.04684795,-0.16100945,0.04153743,-0.10076997,0.00246601,-0.01218033,0.11870242,-0.13910955,0.00924747,-0.05144351,0.11204434,-0.10358255
4.13306653,0.32799228,-0.49926745,0.00016389,-0.00077660,0.07221407,-0.15156930,0.04384610,-0.15142264,0.04029083,-0.09683119,0.00203452,-0.01085222,0.11883754,-0.12900169,0.00790715,-0.04618592,0.11262137,-0.09499280
4.13906953,0.32202609,-0.47054613,0.00013418,-0.00068696,0.06994400,-0.14684275,0.04100153,-0.14266800,0.03894731,-0.09342952,0.00166756,-0.00959963,0.11846476,-0.12043738,0.00676793,-0.04127794,0.11275023,-0.08766605
4.14507254,0.31522217,-0.44584784,0.00010909,-0.00060332,0.06750399,-0.14276367,0.03830437,-0.13472098,0.03751623,-0.09052912,0.00135855,-0.00843083,0.11755645,-0.11338960,0.00580959,-0.03674089,0.11238218,-0.08160513
4.15107554,0.30752658,-0.42504608,0.00008810,-0.00052608,0.06491065,-0.13927180,0.03574512,-0.12754599,0.03600751,-0.08809047,0.00110113,-0.00735147,0.11609649,-0.10780891,0.00501339,-0.03258658,0.11148171,-0.07679055
4.15707854,0.29891228,-0.40796357,0.00007070,-0.00045547,0.06218178,-0.13630591,0.03331502,-0.12109946,0.03443151,-0.08607233,0.00088932,-0.00636472,0.11408098,-0.10362656,0.00436271,-0.02881818,0.11002766,-0.07318252
4.16308154,0.28938068,-0.39438216,0.00005642,-0.00039155,0.05933630,-0.13380641,0.03100642,-0.11533279,0.03279898,-0.08443341,0.00071770,-0.00547150,0.11151868,-0.10075740,0.00384374,-0.02543142,0.10801382,-0.07072307
4.16908454,0.27896254,-0.38405192,0.00004483,-0.00033425,0.05639427,-0.13171731,0.02881303,-0.11019491,0.03112111,-0.08313366,0.00058149,-0.00467084,0.10843106,-0.09910277,0.00344608,-0.02241578,0.10544920,-0.06933824
4.17508754,0.26771793,-0.37669917,0.00003556,-0.00028339,0.05337685,-0.12998756,0.02673028,-0.10563447,0.02940952,-0.08213518,0.00047667,-0.00396012,0.10485206,-0.09855303,0.00316337,-0.01975591,0.10235766,-0.06894030
4.18109055,0.25573541,-0.37203343,0.00002826,-0.00023869,0.05030624,-0.12857171,0.02475553,-0.10160152,0.02767618,-0.08140272,0.00040007,-0.00333549,0.10082748,-0.09898990,0.00299389,-0.01743299,0.09877725,-0.06942995
4.18709355,0.24313038,-0.36975310,0.00002267,-0.00019980,0.04720560,-0.12742998,0.02288826,-0.09804870,0.02593348,-0.08090380,0.00034941,-0.00279214,0.09641403,-0.10028861,0.00294129,-0.01542613,0.09475897,-0.07069855
4.19309655,0.23004288,-0.36955013,0.00001857,-0.00016634,0.04409889,-0.12652772,0.02113029,-0.09493195,0.02419408,-0.08060850,0.00032344,-0.00232471,0.09167815,-0.10231979,0.00301528,-0.01371373,0.09036535,-0.07263026
4.19909955,0.21663483,-0.37111385,0.00001578,-0.00013789,0.04101071,-0.12583452,0.01948592,-0.09221070,0.02247087,-0.08048899,0.00032195,-0.00192752,0.08669455,-0.10495133,0.00323255,-0.01227480,0.08566866,-0.07510424
4.20510255,0.20308700,-0.37413408,0.00001420,-0.00011407,0.03796603,-0.12532293,0.01796214,-0.08984784,0.02077682,-0.08051891,0.00034594,-0.00159497,0.08154474,-0.10805006,0.00361773,-0.01109031,0.08074900,-0.07799691
4.21110555,0.18959590,-0.37830407,0.00001378,-0.00009447,0.03498992,-0.12496711,0.01656876,-0.08780928,0.01912489,-0.08067261,0.00039764,-0.00132174,0.07631540,-0.11148358,0.00420448,-0.01014436,0.07569235,-0.08118417
4.21710855,0.17637075,-0.38332323,0.00001452,-0.00007875,0.03210726,-0.12474142,0.01531863,-0.08606344,0.01752782,-0.08092445,0.00048073,-0.00110307,0.07109688,-0.11512201,0.00503679,-0.00942549,0.07058863,-0.08454371
4.22311156,0.16363079,-0.38890024,0.00001650,-0.00006662,0.02934246,-0.12461913,0.01422786,-0.08458066,0.01599805,-0.08124817,0.00060040,-0.00093498,0.06598176,-0.11884001,0.00617031,-0.00892790,0.06552993,-0.08795742
4.22911456,0.15160301,-0.39475651,0.00001985,-0.00005785,0.02671924,-0.12457147,0.01331607,-0.08333270,0.01454752,-0.08161640,0.00076354,-0.00081452,0.06106366,-0.12251875,0.00767383,-0.00865272,0.06060894,-0.09131376
4.23511756,0.14052044,-0.40063028,0.00002480,-0.00005229,0.02426034,-0.12456694,0.01260669,-0.08229235,0.01318759,-0.08200040,0.00097892,-0.00073992,0.05643627,-0.12604821,0.00963077,-0.00860937,0.05591761,-0.09451015
4.24112056,0.13062104,-0.40628136,0.00003163,-0.00004990,0.02198744,-0.12457110,0.01212725,-0.08143331,0.01192892,-0.08237010,0.00125732,-0.00071080,0.05219262,-0.12932941,0.01214073,-0.00881692,0.05154626,-0.09745539
4.24712356,0.12214720,-0.41149650,0.00004073,-0.00005071,0.01992104,-0.12454678,0.01190970,-0.08073033,0.01078146,-0.08269437,0.00161174,-0.00072836,0.04842469,-0.13227684,0.01532083,-0.00930564,0.04758281,-0.10007193
4.25312656,0.11534572,-0.41609536,0.00005256,-0.00005489,0.01808045,-0.12445479,0.01199073,-0.08015971,0.00975436,-0.08294155,0.00205756,-0.00079554,0.04522318,-0.13482083,0.01930693,-0.01011853,0.04411248,-0.10229801
4.25912956,0.11046819,-0.41993674,0.00006771,-0.00006273,0.01648383,-0.12425500,0.01241201,-0.07969996,0.00885601,-0.08308028,0.00261261,-0.00091723,0.04267759,-0.13690982,0.02425450,-0.01131302,0.04121768,-0.10408953
4.26513257,0.10777148,-0.42292503,0.00008685,-0.00007465,0.01514830,-0.12390781,0.01322035,-0.07933293,0.00809408,-0.08308047,0.00329730,-0.00110039,0.04087633,-0.13851249,0.03033897,-0.01296265,0.03897811,-0.10542171
4.27113557,0.10751814,-0.42501638,0.00011080,-0.00009121,0.01409003,-0.12337588,0.01446778,-0.07904500,0.00747554,-0.08291440,0.00413460,-0.00135430,0.03990696,-0.13961963,0.03775550,-0.01515877,0.03747098,-0.10629035
4.27713857,0.10997648,-0.42622440,0.00014048,-0.00011311,0.01332445,-0.12262595,0.01621133,-0.07882851,0.00700674,-0.08255802,0.00515000,-0.00169064,0.03985630,-0.14024556,0.04671797,-0.01801218,0.03677125,-0.10671259
4.28314157,0.11541989,-0.42662497,0.00017691,-0.00014123,0.01286629,-0.12163083,0.01851272,-0.07868314,0.00669343,-0.08199203,0.00637128,-0.00212364,0.04081047,-0.14042919,0.05745695,-0.02165461,0.03695183,-0.10672737
4.28914457,0.12412521,-0.42635980,0.00022128,-0.00017656,0.01272969,-0.12037118,0.02143764,-0.07861741,0.00654082,-0.08120310,0.00782826,-0.00267024,0.04285460,-0.14023446,0.07021669,-0.02623983,0.03808355,-0.10639520
4.29514757,0.13636985,-0.42563851,0.00027485,-0.00022029,0.01292821,-0.11883714,0.02505476,-0.07864982,0.00655353,-0.08018478,0.00955232,-0.00335004,0.04607221,-0.13975018,0.08525075,-0.03194447,0.04023488,-0.10579747
4.30115058,0.15242751,-0.42473880,0.00033900,-0.00027372,0.01347472,-0.11702964,0.02943431,-0.07880989,0.00673558,-0.07893826,0.01157579,-0.00418539,0.05054414,-0.13908926,0.10281655,-0.03896810,0.04347135,-0.10503527
4.30715358,0.17256216,-0.42400454,0.00041517,-0.00033830,0.01438121,-0.11496133,0.03464635,-0.07913878,0.00709030,-0.07747286,0.01393121,-0.00520120,0.05634703,-0.13838714,0.12316837,-0.04753273,0.04785451,-0.10422753
4.31315658,0.19702055,-0.42384162,0.00050488,-0.00041559,0.01565845,-0.11265698,0.04075857,-0.07968940,0.00762015,-0.07580618,0.01665037,-0.00642481,0.06355124,-0.13779960,0.14654928,-0.05788124,0.05344045,-0.10350877
4.31915958,0.22602301,-0.42471137,0.00060965,-0.00050723,0.01731556,-0.11015345,0.04783371,-0.08052612,0.00832652,-0.07396395,0.01976325,-0.00788559,0.07221836,-0.13749978,0.17318179,-0.07027481,0.06027800,-0.10302626
4.32516258,0.25975292,-0.42712157,0.00073098,-0.00061494,0.01935943,-0.10749904,0.05592667,-0.08172375,0.00920950,-0.07197953,0.02329676,-0.00961456,0.08239818,-0.13767461,0.20325756,-0.08498911,0.06840638,-0.10293674
4.33116558,0.29834504,-0.43161506,0.00087029,-0.00074042,0.02179404,-0.10475235,0.06508134,-0.08336606,0.01026759,-0.06989304,0.02727342,-0.01164370,0.09412539,-0.13852048,0.23692652,-0.10230909,0.07785267,-0.10340277
4.33716858,0.34187325,-0.43875608,0.00102888,-0.00088534,0.02461977,-0.10198066,0.07532726,-0.08554355,0.01149737,-0.06775029,0.03170996,-0.01400519,0.10741606,-0.14023840,0.27428559,-0.12252239,0.08862894,-0.10458868
4.34317159,0.39033810,-0.44911459,0.00120785,-0.00105125,0.02783256,-0.09925788,0.08667624,-0.08835074,0.01289318,-0.06560132,0.03661588,-0.01673052,0.12226406,-0.14302863,0.31536764,-0.14591130,0.10072944,-0.10665628
4.34917459,0.44365499,-0.46324880,0.00140806,-0.00123955,0.03142321,-0.09666210,0.09911909,-0.09188288,0.01444684,-0.06349879,0.04199207,-0.01984934,0.13863761,-0.14708493,0.36013108,-0.17274335,0.11412772,-0.10976030
4.35517759,0.50164343,-0.48168647,0.00163001,-0.00145138,0.03537664,-0.09427289,0.11262261,-0.09623216,0.01614737,-0.06149625,0.04782957,-0.02338827,0.15647626,-0.15258853,0.40845078,-0.20326063,0.12877414,-0.11404380
4.36118059,0.56401838,-0.50490519,0.00187384,-0.00168754,0.03967127,-0.09216850,0.12712712,-0.10148367,0.01798080,-0.05964629,0.05410844,-0.02736954,0.17568841,-0.15970189,0.46011071,-0.23766816,0.14459373,-0.11963348
4.36718359,0.63038414,-0.53331260,0.00213924,-0.00194846,0.04427862,-0.09042293,0.14254447,-0.10771108,0.01993005,-0.05799865,0.06079695,-0.03180962,0.19614962,-0.16856261,0.51479905,-0.27612153,0.16148472,-0.12663512
4.37318659,0.70023157,-0.56722672,0.00242538,-0.00223407,0.04916302,-0.08910311,0.15875707,-0.11497230,0.02197490,-0.05659843,0.06785107,-0.03671779,0.21770192,-0.17927740,0.57210618,-0.31871433,0.17931784,-0.13512923
4.37918959,0.77293915,-0.60685756,0.00273091,-0.00254375,0.05428163,-0.08826627,0.17561768,-0.12330529,0.02409213,-0.05548444,0.07521433,-0.04209475,0.24015429,-0.19191653,0.63152593,-0.36546577,0.19793653,-0.14516697
4.38519260,0.84777821,-0.65229030,0.00305389,-0.00287629,0.05958471,-0.08795755,0.19295043,-0.13272407,0.02625575,-0.05468770,0.08281817,-0.04793132,0.26328435,-0.20650886,0.69246052,-0.41630917,0.21715821,-0.15676665
4.39119560,0.92392260,-0.70347116,0.00339182,-0.00322982,0.06501615,-0.08820802,0.21055292,-0.14321541,0.02843739,-0.05423018,0.09058268,-0.05420738,0.28684137,-0.22303761,0.75422916,-0.47108182,0.23677659,-0.16991075
