energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-0.09904952,4.96439389,0.01599707,0.53178148,0.10621205,1.13862510,3.20652179,0.09017831,1.25335221
-0.09304652,5.04874537,0.01653983,0.53611772,0.10901580,1.16192909,3.27314023,0.09275278,1.26277788
-0.08704352,5.12703649,0.01703507,0.53944290,0.11161997,1.18419097,3.33586819,0.09514493,1.27231400
-0.08104052,5.19741871,0.01747379,0.54169403,0.11397915,1.20501936,3.39314293,0.09732010,1.28182490
-0.07503752,5.25828942,0.01784849,0.54282941,0.11605669,1.22405993,3.44359348,0.09924822,1.29116340
-0.06903452,5.30834373,0.01815344,0.54283075,0.11782520,1.24100761,3.48608410,0.10090435,1.30017668
-0.06303152,5.34661498,0.01838487,0.54170466,0.11926687,1.25561709,3.51974842,0.10226922,1.30871238
-0.05702851,5.37250253,0.01854110,0.53948341,0.12037341,1.26771119,3.54401327,0.10332955,1.31662447
-0.05102551,5.38578604,0.01862253,0.53622494,0.12114564,1.27718670,3.55861146,0.10407826,1.32377879
-0.04502251,5.38662582,0.01863166,0.53201215,0.12159297,1.28401757,3.56358311,0.10451443,1.33005798
-0.03901951,5.37554963,0.01857294,0.52695131,0.12173253,1.28825530,3.55926596,0.10464322,1.33536574
-0.03301651,5.35342652,0.01845259,0.52116985,0.12158825,1.29002647,3.54627498,0.10447558,1.33963001
-0.02701351,5.32142895,0.01827834,0.51481333,0.12118975,1.28952757,3.52547252,0.10402780,1.34280519
-0.02101051,5.28098473,0.01805916,0.50804183,0.12057128,1.28701721,3.49793018,0.10332102,1.34487308
-0.01500750,5.23372079,0.01780483,0.50102573,0.11977054,1.28280612,3.46488409,0.10238052,1.34584256
-0.00900450,5.18140083,0.01752565,0.49394109,0.11882768,1.27724519,3.42768542,0.10123500,1.34574804
-0.00300150,5.12585930,0.01723202,0.48696456,0.11778419,1.27071194,3.38774803,0.09991578,1.34464652
0.00300150,5.06893406,0.01693406,0.48026826,0.11668210,1.26359610,3.34649530,0.09845587,1.34261350
0.00900450,5.01240018,0.01664124,0.47401450,0.11556304,1.25628455,3.30530816,0.09688914,1.33973785
0.01500750,4.95790712,0.01636210,0.46835067,0.11446760,1.24914636,3.26547604,0.09524934,1.33611575
0.02101051,4.90692159,0.01610394,0.46340446,0.11343470,1.24251842,3.22815255,0.09356927,1.33184402
0.02701351,4.86067790,0.01587262,0.45927952,0.11250101,1.23669216,3.19431745,0.09187989,1.32701318
0.03301651,4.82013744,0.01567237,0.45605183,0.11170051,1.23190189,3.16474580,0.09020956,1.32170056
0.03901951,4.78595861,0.01550577,0.45376692,0.11106401,1.22831526,3.13998556,0.08858333,1.31596373
0.04502251,4.75847821,0.01537365,0.45243796,0.11061874,1.22602612,3.12034391,0.08702238,1.30983492
0.05102551,4.73770458,0.01527520,0.45204507,0.11038794,1.22505024,3.10588261,0.08554355,1.30331647
0.05702851,4.72332279,0.01520803,0.45253575,0.11039038,1.22532389,3.09642239,0.08415905,1.29637789
0.06303152,4.71471145,0.01516837,0.45382650,0.11064000,1.22670560,3.09155571,0.08287632,1.28895469
0.06903452,4.71097050,0.01515126,0.45580575,0.11114537,1.22898096,3.09066747,0.08169809,1.28094922
0.07503752,4.71095877,0.01515076,0.45833784,0.11190932,1.23187029,3.09296246,0.08062254,1.27223357
0.08104052,4.71334009,0.01516029,0.46126820,0.11292852,1.23503906,3.09749853,0.07964374,1.26265450
0.08704352,4.71663603,0.01517284,0.46442931,0.11419314,1.23811057,3.10322415,0.07875216,1.25204039
0.09304652,4.71928354,0.01518131,0.46764749,0.11568661,1.24068056,3.10901896,0.07793542,1.24020967
0.09904952,4.71969534,0.01517874,0.47075009,0.11738556,1.24233307,3.11373580,0.07717908,1.22698069
0.10505253,4.71632107,0.01515860,0.47357298,0.11925987,1.24265715,3.11624289,0.07646759,1.21218237
0.11105553,4.70770692,0.01511503,0.47596787,0.12127302,1.24126364,3.11546469,0.07578529,1.19566515
0.11705853,4.69255185,0.01504301,0.47780930,0.12338260,1.23780142,3.11042021,0.07511746,1.17731172
0.12306153,4.66975854,0.01493856,0.47900099,0.12554115,1.23197266,3.10025767,0.07445128,1.15704705
0.12906453,4.63847730,0.01479888,0.47948121,0.12769722,1.22354632,3.08428445,0.07377686,1.13484700
0.13506753,4.59814165,0.01462239,0.47922690,0.12979670,1.21236949,3.06199159,0.07308811,1.11074524
0.14107054,4.54849431,0.01440883,0.47825651,0.13178438,1.19837617,3.03307221,0.07238344,1.08483797
0.14707354,4.48960303,0.01415921,0.47663107,0.13360566,1.18159310,2.99743350,0.07166636,1.05728621
0.15307654,4.42186550,0.01387580,0.47445377,0.13520839,1.16214249,2.95520190,0.07094585,1.02831548
0.15907954,4.34600348,0.01356206,0.47186766,0.13654480,1.14024146,2.90672159,0.07023652,0.99821279
0.16508254,4.26304612,0.01322252,0.46905172,0.13757329,1.11619826,2.85254627,0.06955848,0.96732106
0.17108554,4.17430308,0.01286263,0.46621528,0.13826021,1.09040534,2.79342464,0.06893704,0.93603102
0.17708854,4.08132814,0.01248863,0.46359101,0.13858130,1.06332948,2.73027989,0.06840209,0.90477112
0.18309155,3.98587444,0.01210732,0.46142660,0.13852288,1.03549922,2.66418373,0.06798726,0.87399548
0.18909455,3.88984258,0.01172591,0.45997557,0.13808269,1.00749008,2.59632587,0.06772887,0.84417061
0.19509755,3.79522298,0.01135177,0.45948728,0.13727018,0.97990790,2.52797948,0.06766467,0.81576120
0.20110055,3.70403437,0.01099225,0.46019680,0.13610641,0.95337081,2.46046373,0.06783243,0.78921553
0.20710355,3.61826000,0.01065444,0.46231472,0.13462336,0.92849039,2.39510434,0.06826839,0.76495105
0.21310655,3.53978368,0.01034500,0.46601752,0.13286282,0.90585266,2.33319324,0.06900565,0.74334053
0.21910955,3.47032748,0.01006993,0.47143875,0.13087476,0.88599924,2.27594861,0.07007259,0.72469944
0.22511256,3.41139314,0.00983442,0.47866140,0.12871527,0.86940960,2.22447628,0.07149128,0.70927476
0.23111556,3.36420915,0.00964270,0.48771191,0.12644430,0.85648465,2.17973391,0.07327604,0.69723584
0.23711856,3.32968528,0.00949789,0.49855588,0.12412305,0.84753244,2.14249900,0.07543215,0.68866748
0.24312156,3.30837621,0.00940190,0.51109591,0.12181134,0.84275633,2.11334187,0.07795481,0.68356554
0.24912456,3.30045574,0.00935540,0.52517159,0.11956501,0.84224613,2.09260461,0.08082841,0.68183524
0.25512756,3.30570261,0.00935772,0.54056174,0.11743346,0.84597250,2.08038678,0.08402604,0.68329229
0.26113057,3.32349866,0.00940693,0.55698884,0.11545751,0.85378503,2.07653864,0.08750951,0.68766675
0.26713357,3.35283983,0.00949982,0.57412558,0.11366762,0.86541389,2.08066205,0.09122963,0.69460963
0.27313657,3.39235959,0.00963198,0.59160329,0.11208259,0.88047538,2.09211947,0.09512701,0.70370192
0.27913957,3.44036459,0.00979796,0.60902198,0.11070890,0.89848110,2.11005068,0.09913315,0.71446601
0.28514257,3.49488122,0.00999132,0.62596160,0.10954050,0.91885058,2.13339691,0.10317197,0.72637878
0.29114557,3.55371182,0.01020490,0.64199420,0.10855933,0.94092707,2.16093163,0.10716167,0.73888637
0.29714857,3.61449864,0.01043093,0.65669647,0.10773635,0.96399597,2.19129698,0.11101681,0.75141978
0.30315158,3.67479346,0.01066127,0.66966227,0.10703309,0.98730540,2.22304473,0.11465071,0.76341104
0.30915458,3.73213052,0.01088765,0.68051457,0.10640370,1.01008814,2.25468035,0.11797781,0.77430926
0.31515758,3.78410019,0.01110184,0.68891658,0.10579724,1.03158441,2.28470863,0.12091625,0.78359613
0.32116058,3.82842095,0.01129594,0.69458148,0.10516036,1.05106447,2.31167936,0.12339025,0.79080028
0.32716358,3.86300717,0.01146255,0.69728056,0.10443991,1.06785052,2.33423143,0.12533245,0.79551009
0.33316658,3.88603031,0.01159497,0.69684942,0.10358561,1.08133692,2.35113390,0.12668592,0.79738449
0.33916958,3.89597168,0.01168741,0.69319212,0.10255261,1.09100820,2.36132251,0.12740593,0.79616146
0.34517259,3.89166477,0.01173512,0.68628319,0.10130366,1.09645411,2.36393060,0.12746133,0.79166393
0.35117559,3.87232615,0.01173450,0.67616737,0.09981105,1.09738118,2.35831320,0.12683544,0.78380303
0.35717859,3.83757374,0.01168321,0.66295735,0.09805799,1.09362051,2.34406371,0.12552659,0.77257848
0.36318159,3.78743234,0.01158021,0.64682947,0.09603954,1.08513137,2.32102259,0.12354806,0.75807641
0.36918459,3.72232618,0.01142575,0.62801775,0.09376308,1.07200061,2.28927796,0.12092762,0.74046451
0.37518759,3.64305932,0.01122137,0.60680637,0.09124809,1.05443787,2.24915813,0.11770666,0.71998495
0.38119060,3.55078462,0.01096980,0.58352106,0.08852561,1.03276692,2.20121652,0.11393882,0.69694525
0.38719360,3.44696271,0.01067489,0.55851957,0.08563709,1.00741333,2.14620969,0.10968841,0.67170759
0.39319660,3.33331265,0.01034147,0.53218174,0.08263294,0.97888907,2.08506932,0.10502844,0.64467685
0.39919960,3.21175627,0.00997518,0.50489933,0.07957069,0.94777465,2.01886931,0.10003856,0.61628799
0.40520260,3.08435811,0.00958229,0.47706616,0.07651301,0.91469948,1.94878928,0.09480286,0.58699306
0.41120560,2.95326345,0.00916956,0.44906865,0.07352553,0.88032121,1.87607591,0.08940762,0.55724839
0.41720860,2.82063640,0.00874397,0.42127717,0.07067463,0.84530485,1.80200349,0.08393922,0.52750238
0.42321161,2.68860041,0.00831260,0.39403847,0.06802536,0.81030241,1.72783525,0.07848206,0.49818420
0.42921461,2.55918312,0.00788239,0.36766923,0.06563938,0.77593398,1.65478680,0.07311678,0.46969384
0.43521761,2.43426730,0.00746001,0.34245103,0.06357323,0.74277063,1.58399296,0.06791871,0.44239365
0.44122061,2.31554943,0.00705168,0.31862672,0.06187677,0.71132004,1.51647911,0.06295655,0.41660165
0.44722361,2.20450702,0.00666307,0.29639831,0.06059199,0.68201506,1.45313805,0.05829145,0.39258676
0.45322661,2.10237535,0.00629920,0.27592626,0.05975214,0.65520571,1.39471283,0.05397631,0.37056585
0.45922961,2.01013407,0.00596437,0.25733023,0.05938112,0.63115467,1.34178614,0.05005545,0.35070272
0.46523262,1.92850338,0.00566213,0.24069101,0.05949335,0.61003631,1.29477622,0.04656458,0.33310883
0.47123562,1.85794947,0.00539531,0.22605364,0.06009379,0.59193918,1.25393910,0.04353093,0.31784566
0.47723862,1.79869818,0.00516599,0.21343137,0.06117829,0.57687152,1.21937673,0.04097372,0.30492836
0.48324162,1.75075570,0.00497563,0.20281036,0.06273422,0.56476957,1.19105022,0.03890472,0.29433055
0.48924462,1.71393486,0.00482509,0.19415473,0.06474119,0.55550790,1.16879736,0.03732891,0.28598990
0.49524762,1.68788529,0.00471475,0.18741188,0.06717194,0.54891140,1.15235308,0.03624535,0.27981416
0.50125063,1.67212580,0.00464462,0.18251766,0.06999332,0.54476810,1.14137195,0.03564791,0.27568739
0.50725363,1.66607707,0.00461439,0.17940124,0.07316729,0.54284212,1.13545131,0.03552610,0.27347597
0.51325663,1.66909317,0.00462360,0.17798938,0.07665192,0.54288633,1.13415381,0.03586582,0.27303425
0.51925963,1.68049025,0.00467167,0.17821002,0.08040234,0.54465372,1.13702838,0.03665004,0.27420958
0.52526263,1.69957130,0.00475798,0.17999494,0.08437167,0.54790739,1.14362861,0.03785941,0.27684643
0.53126563,1.72564610,0.00488194,0.18328133,0.08851183,0.55242835,1.15352776,0.03947268,0.28078972
0.53726863,1.75804555,0.00504299,0.18801242,0.09277437,0.55802119,1.16632997,0.04146719,0.28588707
0.54327164,1.79613058,0.00524059,0.19413696,0.09711113,0.56451718,1.18167729,0.04381906,0.29199020
0.54927464,1.83929540,0.00547423,0.20160771,0.10147497,0.57177505,1.19925272,0.04650347,0.29895538
0.55527764,1.88696593,0.00574330,0.21037906,0.10582038,0.57967941,1.21877928,0.04949475,0.30664327
0.56128064,1.93859403,0.00604711,0.22040389,0.11010413,0.58813720,1.24001577,0.05276651,0.31491808
0.56728364,1.99364865,0.00638473,0.23162994,0.11428593,0.59707246,1.26274977,0.05629167,0.32364655
0.57328664,2.05160505,0.00675490,0.24399590,0.11832910,0.60641999,1.28678869,0.06004259,0.33269661
0.57928964,2.11193335,0.00715595,0.25742744,0.12220125,0.61611836,1.31194984,0.06399109,0.34193633
0.58529265,2.17408772,0.00758572,0.27183358,0.12587498,0.62610275,1.33805019,0.06810860,0.35123303
0.59129565,2.23749727,0.00804140,0.28710348,0.12932860,0.63629834,1.36489694,0.07236631,0.36045284
0.59729865,2.30155969,0.00851958,0.30310414,0.13254679,0.64661452,1.39227946,0.07673537,0.36946091
0.60330165,2.36563841,0.00901612,0.31967896,0.13552119,0.65694050,1.41996332,0.08118713,0.37812217
0.60930465,2.42906372,0.00952620,0.33664757,0.13825093,0.66714261,1.44768697,0.08569346,0.38630274
0.61530765,2.49113811,0.01004435,0.35380684,0.14074292,0.67706342,1.47516109,0.09022703,0.39387202
0.62131066,2.55114567,0.01056449,0.37093331,0.14301198,0.68652289,1.50207104,0.09476162,0.40070515
0.62731366,2.60836527,0.01108010,0.38778686,0.14508074,0.69532151,1.52808194,0.09927250,0.40668597
0.63331666,2.66208680,0.01158430,0.40411562,0.14697926,0.70324515,1.55284641,0.10373664,0.41171010
0.63931966,2.71162971,0.01207004,0.41966193,0.14874430,0.71007156,1.57601425,0.10813303,0.41568804
0.64532266,2.75636283,0.01253032,0.43416911,0.15041839,0.71557801,1.59724369,0.11244281,0.41854810
0.65132566,2.79572443,0.01295837,0.44738880,0.15204860,0.71954976,1.61621344,0.11664939,0.42023899
0.65732866,2.82924147,0.01334784,0.45908852,0.15368506,0.72178883,1.63263488,0.12073850,0.42073182
0.66333167,2.85654693,0.01369308,0.46905914,0.15537935,0.72212270,1.64626378,0.12469813,0.42002149
0.66933467,2.87739442,0.01398927,0.47712181,0.15718277,0.72041230,1.65691073,0.12851839,0.41812731
0.67533767,2.89166917,0.01423258,0.48313422,0.15914463,0.71655908,1.66445001,0.13219136,0.41509288
0.68134067,2.89939500,0.01442038,0.48699562,0.16131060,0.71051059,1.66882605,0.13571078,0.41098507
0.68734367,2.90073668,0.01455127,0.48865057,0.16372124,0.70226449,1.67005757,0.13907186,0.40589240
0.69334667,2.89599780,0.01462517,0.48809108,0.16641076,0.69187054,1.66823890,0.14227096,0.39992263
0.69934967,2.88561405,0.01464331,0.48535709,0.16940609,0.67943069,1.66353859,0.14530535,0.39319991
0.70535268,2.87014238,0.01460823,0.48053521,0.17272630,0.66509717,1.65619532,0.14817298,0.38586144
0.71135568,2.85024631,0.01452369,0.47375578,0.17638241,0.64906862,1.64651138,0.15087232,0.37805395
0.71735868,2.82667820,0.01439455,0.46518839,0.18037749,0.63158459,1.63484402,0.15340224,0.36993001
0.72336168,2.80025907,0.01422661,0.45503605,0.18470717,0.61291855,1.62159493,0.15576202,0.36164445
0.72936468,2.77185678,0.01402647,0.44352821,0.18936034,0.59336969,1.60719852,0.15795135,0.35335083
0.73536768,2.74236331,0.01380131,0.43091311,0.19432007,0.57325407,1.59210923,0.15997044,0.34519833
0.74137069,2.71267194,0.01355870,0.41744962,0.19956466,0.55289525,1.57678852,0.16182016,0.33732889
0.74737369,2.68365499,0.01330640,0.40339900,0.20506865,0.53261498,1.56169182,0.16350221,0.32987479
0.75337669,2.65614270,0.01305212,0.38901701,0.21080380,0.51272415,1.54725603,0.16501932,0.32295671
0.75937969,2.63090398,0.01280340,0.37454652,0.21673992,0.49351455,1.53388784,0.16637534,0.31668218
0.76538269,2.60862919,0.01256737,0.36021106,0.22284550,0.47525148,1.52195318,0.16757539,0.31114460
0.77138569,2.58991559,0.01235070,0.34620946,0.22908816,0.45816767,1.51176819,0.16862594,0.30642261
0.77738869,2.57525562,0.01215940,0.33271177,0.23543480,0.44245858,1.50359187,0.16953474,0.30257991
0.78339170,2.56502830,0.01199879,0.31985645,0.24185174,0.42827919,1.49762054,0.17031081,0.29966552
0.78939470,2.55949389,0.01187347,0.30774910,0.24830455,0.41574242,1.49398445,0.17096422,0.29771440
0.79539770,2.55879202,0.01178726,0.29646234,0.25475802,0.40491909,1.49274642,0.17150599,0.29674843
0.80140070,2.56294336,0.01174328,0.28603708,0.26117605,0.39583939,1.49390279,0.17194782,0.29677770
0.80740370,2.57185488,0.01174398,0.27648479,0.26752186,0.38849582,1.49738656,0.17230191,0.29780224
0.81340670,2.58532862,0.01179121,0.26779066,0.27375826,0.38284721,1.50307282,0.17258076,0.29981385
0.81940970,2.60307402,0.01188638,0.25991751,0.27984841,0.37882395,1.51078624,0.17279708,0.30279837
0.82541271,2.62472343,0.01203050,0.25281009,0.28575682,0.37633391,1.52031065,0.17296372,0.30673804
0.83141571,2.64985052,0.01222441,0.24639964,0.29145079,0.37526896,1.53140027,0.17309373,0.31161397
0.83741871,2.67799100,0.01246883,0.24060849,0.29690211,0.37551167,1.54379244,0.17320054,0.31740867
0.84342171,2.70866511,0.01276456,0.23535453,0.30208906,0.37694211,1.55722117,0.17329814,0.32410845
0.84942471,2.74140079,0.01311252,0.23055526,0.30699846,0.37944422,1.57143120,0.17340143,0.33170554
0.85542771,2.77575667,0.01351390,0.22613148,0.31162774,0.38291166,1.58619179,0.17352652,0.34019983
0.86143072,2.81134363,0.01397017,0.22201042,0.31598673,0.38725271,1.60130955,0.17369106,0.34959998
0.86743372,2.84784370,0.01448310,0.21812817,0.32009911,0.39239417,1.61663961,0.17391450,0.35992377
0.87343672,2.88502510,0.01505472,0.21443159,0.32400316,0.39828386,1.63209436,0.17421814,0.37119760
0.87943972,2.92275222,0.01568719,0.21087941,0.32775179,0.40489175,1.64764904,0.17462509,0.38345488
0.88544272,2.96098948,0.01638270,0.20744282,0.33141167,0.41220945,1.66334371,0.17516000,0.39673345
0.89144572,2.99979847,0.01714323,0.20410533,0.33506133,0.42024826,1.67928101,0.17584837,0.41107182
0.89744872,3.03932781,0.01797030,0.20086223,0.33878829,0.42903563,1.69561959,0.17671580,0.42650447
0.90345173,3.07979589,0.01886469,0.19771939,0.34268519,0.43861031,1.71256326,0.17778676,0.44305625
0.90945473,3.12146684,0.01982617,0.19469181,0.34684511,0.44901632,1.73034600,0.17908325,0.46073618
0.91545773,3.16462085,0.02085311,0.19180176,0.35135625,0.46029613,1.74921357,0.18062316,0.47953097
0.92146073,3.20952007,0.02194226,0.18907677,0.35629616,0.47248327,1.76940240,0.18241862,0.49939851
0.92746373,3.25637213,0.02308845,0.18654742,0.36172597,0.48559494,1.79111697,0.18447423,0.52026191
0.93346673,3.30529326,0.02428444,0.18424521,0.36768476,0.49962488,1.81450681,0.18678552,0.54200444
0.93946973,3.35627347,0.02552075,0.18220044,0.37418462,0.51453712,1.83964465,0.18933750,0.56446577
0.94547274,3.40914618,0.02678569,0.18044027,0.38120658,0.53026090,1.86650698,0.19210367,0.58743996
0.95147574,3.46356460,0.02806542,0.17898714,0.38869778,0.54668717,1.89495847,0.19504540,0.61067557
0.95747874,3.51898684,0.02934419,0.17785737,0.39657020,0.56366707,1.92474153,0.19811198,0.63387795
0.96348174,3.57467148,0.03060466,0.17706032,0.40470093,0.58101247,1.95547181,0.20124109,0.65671403
0.96948474,3.62968456,0.03182834,0.17659793,0.41293435,0.59849875,1.98664055,0.20436017,0.67881945
0.97548774,3.68291836,0.03299613,0.17646469,0.42108596,0.61586987,2.01762388,0.20738818,0.69980787
0.98149075,3.73312176,0.03408897,0.17664818,0.42894793,0.63284535,2.04769903,0.21023813,0.71928234
0.98749375,3.77894107,0.03508846,0.17712985,0.43629604,0.64912922,2.07606699,0.21281999,0.73684791
0.99349675,3.81896946,0.03597758,0.17788640,0.44289785,0.66442026,2.10188057,0.21504406,0.75212541
0.99949975,3.85180287,0.03674134,0.17889121,0.44852165,0.67842315,2.12427664,0.21682446,0.76476533
1.00550275,3.87609939,0.03736744,0.18011608,0.45294571,0.69086009,2.14241095,0.21808277,0.77446143
1.01150575,3.89063908,0.03784673,0.18153301,0.45596762,0.70148202,2.15549370,0.21875142,0.78096324
1.01750875,3.89438090,0.03817370,0.18311584,0.45741292,0.71007914,2.16282414,0.21877679,0.78408684
1.02351176,3.88651376,0.03834671,0.18484174,0.45714295,0.71648991,2.16382211,0.21812184,0.78372334
1.02951476,3.86649861,0.03836814,0.18669238,0.45506124,0.72060825,2.15805507,0.21676798,0.77984461
1.03551776,3.83409943,0.03824435,0.18865466,0.45111830,0.72238828,2.14525898,0.21471628,0.77250590
1.04152076,3.78940118,0.03798548,0.19072097,0.44531453,0.72184659,2.12535199,0.21198776,0.76184519
1.04752376,3.73281375,0.03760510,0.19288893,0.43770106,0.71906166,2.09844014,0.20862289,0.74807928
1.05352676,3.66506177,0.03711977,0.19516062,0.42837861,0.71417068,2.06481494,0.20468010,0.73149685
1.05952976,3.58716073,0.03654842,0.19754124,0.41749438,0.70736369,2.02494287,0.20023368,0.71244865
1.06553277,3.50038087,0.03591175,0.20003754,0.40523707,0.69887558,1.97944753,0.19537091,0.69133551
1.07153577,3.40620081,0.03523158,0.20265579,0.39183047,0.68897625,1.92908551,0.19018870,0.66859463
1.07753877,3.30625358,0.03453012,0.20539973,0.37752578,0.67795950,1.87471725,0.18478987,0.64468481
1.08354177,3.20226786,0.03382942,0.20826848,0.36259321,0.66613126,1.81727466,0.17927931,0.62007138
1.08954477,3.09600766,0.03315077,0.21125470,0.34731302,0.65379779,1.75772713,0.17376018,0.59521150
1.09554777,2.98921361,0.03251425,0.21434305,0.33196675,0.64125441,1.69704787,0.16833031,0.57054048
1.10155078,2.88354860,0.03193839,0.21750930,0.31682866,0.62877542,1.63618213,0.16307907,0.54645977
1.10755378,2.78055058,0.03143995,0.22071991,0.30215811,0.61660563,1.57601898,0.15808479,0.52332700
1.11355678,2.68159442,0.03103377,0.22393257,0.28819285,0.60495387,1.51736783,0.15341275,0.50144854
1.11955978,2.58786424,0.03073282,0.22709733,0.27514364,0.59398874,1.46094059,0.14911409,0.48107470
1.12556278,2.50033720,0.03054822,0.23015865,0.26319037,0.58383673,1.40734021,0.14522535,0.46239771
1.13156578,2.41977854,0.03048945,0.23305811,0.25247957,0.57458267,1.35705540,0.14176886,0.44555243
1.13756878,2.34674745,0.03056452,0.23573770,0.24312354,0.56627222,1.31046168,0.13875377,0.43061939
1.14357179,2.28161253,0.03078013,0.23814365,0.23520084,0.55891635,1.26782786,0.13617780,0.41763014
1.14957479,2.22457509,0.03114193,0.24023037,0.22875807,0.55249716,1.22932720,0.13402939,0.40657424
1.15557779,2.17569824,0.03165455,0.24196454,0.22381273,0.54697475,1.19505209,0.13229029,0.39740744
1.16158079,2.13493938,0.03232173,0.24332883,0.22035687,0.54229464,1.16503099,0.13093827,0.39006069
1.16758379,2.10218382,0.03314628,0.24432529,0.21836139,0.53839518,1.13924616,0.12994994,0.38444918
1.17358679,2.07727706,0.03412994,0.24497790,0.21778048,0.53521455,1.11765113,0.12930336,0.38048112
1.17958979,2.06005369,0.03527317,0.24533430,0.21855619,0.53269693,1.10018639,0.12898037,0.37806565
1.18559280,2.05036111,0.03657490,0.24546639,0.22062267,0.53079747,1.08679262,0.12896854,0.37711952
1.19159580,2.04807668,0.03803214,0.24546977,0.22390992,0.52948600,1.07742036,0.12926254,0.37757223
1.19759880,2.05311757,0.03963961,0.24546196,0.22834690,0.52874907,1.07203591,0.12986482,0.37936942
1.20360180,2.06544272,0.04138937,0.24557932,0.23386378,0.52859055,1.07062307,0.13078575,0.38247436
1.20960480,2.08504747,0.04327046,0.24597296,0.24039334,0.52903084,1.07318097,0.13204296,0.38686762
1.21560780,2.11195126,0.04526859,0.24680350,0.24787139,0.53010462,1.07971829,0.13366006,0.39254498
1.22161081,2.14617969,0.04736605,0.24823516,0.25623632,0.53185780,1.09024449,0.13566479,0.39951381
1.22761381,2.18774241,0.04954158,0.25042922,0.26542786,0.53434348,1.10475901,0.13808663,0.40778827
1.23361681,2.23660866,0.05177058,0.25353721,0.27538510,0.53761769,1.12323928,0.14095405,0.41738357
1.23961981,2.29268226,0.05402534,0.25769426,0.28604408,0.54173485,1.14562854,0.14429154,0.42830992
1.24562281,2.35577807,0.05627560,0.26301264,0.29733505,0.54674355,1.17182470,0.14811661,0.44056632
1.25162581,2.42560173,0.05848918,0.26957609,0.30917973,0.55268273,1.20167092,0.15243684,0.45413488
1.25762881,2.50173428,0.06063283,0.27743509,0.32148867,0.55957864,1.23494897,0.15724725,0.46897591
1.26363182,2.58362306,0.06267316,0.28660323,0.33415916,0.56744259,1.27137587,0.16252818,0.48502417
1.26963482,2.67057979,0.06457779,0.29705514,0.34707364,0.57626970,1.31060431,0.16824368,0.50218658
1.27563782,2.76178632,0.06631639,0.30872576,0.36009905,0.58603873,1.35222696,0.17434070,0.52034151
1.28164082,2.85630827,0.06786189,0.32151130,0.37308704,0.59671275,1.39578469,0.18074899,0.53933979
1.28764382,2.95311590,0.06919153,0.33527174,0.38587532,0.60824084,1.44077827,0.18738199,0.55900743
1.29364682,3.05111166,0.07028790,0.34983481,0.39829000,0.62056045,1.48668307,0.19413844,0.57914985
1.29964982,3.14916288,0.07113979,0.36500127,0.41014897,0.63360040,1.53296602,0.20090493,0.59955744
1.30565283,3.24613832,0.07174289,0.38055136,0.42126619,0.64728426,1.57910395,0.20755906,0.62001218
1.31165583,3.34094661,0.07210025,0.39625201,0.43145673,0.66153385,1.62460227,0.21397338,0.64029496
1.31765883,3.43257482,0.07222254,0.41186458,0.44054232,0.67627285,1.66901314,0.22001961,0.66019308
1.32366183,3.52012505,0.07212798,0.42715287,0.44835720,0.69143003,1.71195207,0.22557325,0.67950770
1.32966483,3.60284747,0.07184210,0.44189090,0.45475392,0.70694230,1.75311207,0.23051823,0.69806066
1.33566783,3.68016792,0.07139717,0.45587025,0.45960886,0.72275705,1.79227469,0.23475140,0.71570051
1.34167084,3.75170887,0.07083143,0.46890659,0.46282714,0.73883407,1.82931728,0.23818666,0.73230721
1.34767384,3.81730269,0.07018809,0.48084525,0.46434680,0.75514672,1.86421629,0.24075861,0.74779554
1.35367684,3.87699658,0.06951414,0.49156548,0.46414178,0.77168243,1.89704626,0.24242539,0.76211685
1.35967984,3.93104901,0.06885900,0.50098333,0.46222385,0.78844257,1.92797477,0.24317079,0.77525933
1.36568284,3.97991781,0.06827312,0.50905317,0.45864318,0.80544169,1.95725353,0.24300529,0.78724671
1.37168584,4.02424058,0.06780641,0.51576762,0.45348756,0.82270624,1.98520605,0.24196621,0.79813560
1.37768884,4.06480816,0.06750679,0.52115615,0.44688044,0.84027270,2.01221260,0.24011677,0.80801165
1.38369185,4.10253259,0.06741861,0.52528238,0.43897765,0.85818548,2.03869303,0.23754427,0.81698486
1.38969485,4.13841061,0.06758128,0.52824030,0.42996319,0.87649428,2.06508824,0.23435731,0.82518415
1.39569785,4.17348439,0.06802794,0.53014949,0.42004415,0.89525140,2.09184105,0.23068231,0.83275171
1.40170085,4.20880086,0.06878427,0.53114977,0.40944490,0.91450863,2.11937721,0.22665934,0.83983718
1.40770385,4.24537106,0.06986758,0.53139532,0.39840108,0.93431411,2.14808709,0.22243762,0.84659205
1.41370685,4.28413099,0.07128600,0.53104865,0.38715321,0.95470895,2.17830875,0.21817061,0.85316438
1.41970985,4.32590488,0.07303803,0.53027462,0.37594050,0.97572376,2.21031281,0.21401115,0.85969395
1.42571286,4.37137221,0.07511229,0.52923466,0.36499485,0.99737511,2.24428930,0.21010661,0.86630796
1.43171586,4.42103905,0.07748760,0.52808145,0.35453526,1.01966182,2.28033709,0.20659436,0.87311738
1.43771886,4.47521453,0.08013329,0.52695411,0.34476278,1.04256141,2.31845570,0.20359763,0.88021370
