energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
3.10055028,0.69127039,0.38221940,0.09659448,0.02614480,0.05376745,0.15931953,0.05709538,0.05755072,0.17365281
3.10655328,0.67523905,0.38083788,0.09428917,0.02570778,0.05594345,0.15963779,0.05464977,0.05764464,0.16423115
3.11255628,0.66094733,0.38031448,0.09218438,0.02532325,0.05846352,0.16049369,0.05255576,0.05785129,0.15516573
3.11855928,0.64858118,0.38067762,0.09030279,0.02500391,0.06127419,0.16191178,0.05079958,0.05817932,0.14655407
3.12456228,0.63825851,0.38190820,0.08865634,0.02475989,0.06431843,0.16390341,0.04936646,0.05862994,0.13847748
3.13056528,0.63002963,0.38394116,0.08724612,0.02459878,0.06753677,0.16646795,0.04824082,0.05919718,0.13099996
3.13656828,0.62388176,0.38666948,0.08606300,0.02452587,0.07086885,0.16959488,0.04740686,0.05986847,0.12416799
3.14257129,0.61974734,0.38995042,0.08508867,0.02454442,0.07425517,0.17326671,0.04684928,0.06062567,0.11801137
3.14857429,0.61751540,0.39361365,0.08429728,0.02465615,0.07763904,0.17746240,0.04655426,0.06144629,0.11254474
3.15457729,0.61704551,0.39747087,0.08365741,0.02486178,0.08096873,0.18216122,0.04651058,0.06230491,0.10776995
3.16058029,0.61818313,0.40132624,0.08313436,0.02516152,0.08419960,0.18734667,0.04671089,0.06317480,0.10367882
3.16658329,0.62077563,0.40498724,0.08269259,0.02555570,0.08729632,0.19301016,0.04715304,0.06402949,0.10025633
3.17258629,0.62468774,0.40827512,0.08229811,0.02604522,0.09023478,0.19915426,0.04784131,0.06484427,0.09748384
3.17858929,0.62981561,0.41103455,0.08192083,0.02663195,0.09300379,0.20579507,0.04878761,0.06559760,0.09534228
3.18459230,0.63609838,0.41314180,0.08153656,0.02731898,0.09560649,0.21296370,0.05001243,0.06627215,0.09381509
3.19059530,0.64352672,0.41451103,0.08112876,0.02811073,0.09806114,0.22070643,0.05154556,0.06685567,0.09289068
3.19659830,0.65214749,0.41509843,0.08068974,0.02901288,0.10040146,0.22908362,0.05342640,0.06734140,0.09256432
3.20260130,0.66206449,0.41490389,0.08022139,0.03003205,0.10267636,0.23816723,0.05570389,0.06772816,0.09283941
3.20860430,0.67343480,0.41397020,0.07973532,0.03117534,0.10494901,0.24803704,0.05843605,0.06802006,0.09372801
3.21460730,0.68646123,0.41237993,0.07925253,0.03244976,0.10729529,0.25877573,0.06168891,0.06822586,0.09525055
3.22061031,0.70138096,0.41025004,0.07880245,0.03386138,0.10980168,0.27046293,0.06553508,0.06835797,0.09743495
3.22661331,0.71845115,0.40772478,0.07842158,0.03541457,0.11256253,0.28316876,0.07005176,0.06843135,0.10031497
3.23261631,0.73793219,0.40496712,0.07815168,0.03711104,0.11567694,0.29694695,0.07531831,0.06846212,0.10392800
3.23861931,0.76006954,0.40214945,0.07803766,0.03894900,0.11924525,0.31182818,0.08141349,0.06846622,0.10831247
3.24462231,0.78507524,0.39944384,0.07812531,0.04092238,0.12336534,0.32781388,0.08841227,0.06845804,0.11350482
3.25062531,0.81310990,0.39701271,0.07845887,0.04302017,0.12812878,0.34487102,0.09638251,0.06844918,0.11953636
3.25662831,0.84426640,0.39500024,0.07907864,0.04522597,0.13361703,0.36292815,0.10538142,0.06844753,0.12643007
3.26263132,0.87855607,0.39352498,0.08001880,0.04751780,0.13989787,0.38187314,0.11545208,0.06845649,0.13419754
3.26863432,0.91589818,0.39267428,0.08130536,0.04986816,0.14702208,0.40155273,0.12662000,0.06847461,0.14283616
3.27463732,0.95611324,0.39250045,0.08295446,0.05224441,0.15502063,0.42177410,0.13888997,0.06849561,0.15232669
3.28064032,0.99892065,0.39301919,0.08497113,0.05460945,0.16390231,0.44230845,0.15224329,0.06850872,0.16263134
3.28664332,1.04394070,0.39420995,0.08734837,0.05692268,0.17365211,0.46289654,0.16663545,0.06849935,0.17369243
3.29264632,1.09070101,0.39601841,0.09006684,0.05914122,0.18423024,0.48325597,0.18199456,0.06845018,0.18543172
3.29864932,1.13864702,0.39836073,0.09309489,0.06122134,0.19557192,0.50308984,0.19822039,0.06834232,0.19775044
3.30465233,1.18715611,0.40112924,0.09638916,0.06312004,0.20758791,0.52209655,0.21518434,0.06815677,0.21053001
3.31065533,1.23555471,0.40419927,0.09989565,0.06479665,0.22016585,0.53998014,0.23273027,0.06787586,0.22363352
3.31665833,1.28313759,0.40743663,0.10355106,0.06621453,0.23317234,0.55646068,0.25067627,0.06748472,0.23690784
3.32266133,1.32918853,0.41070531,0.10728461,0.06734251,0.24645563,0.57128432,0.26881737,0.06697258,0.25018639
3.32866433,1.37300144,0.41387487,0.11102008,0.06815630,0.25984898,0.58423240,0.28692918,0.06633386,0.26329246
3.33466733,1.41390110,0.41682729,0.11467805,0.06863956,0.27317454,0.59512920,0.30477235,0.06556905,0.27604297
3.34067034,1.45126258,0.41946265,0.11817828,0.06878471,0.28624754,0.60384796,0.32209774,0.06468513,0.28825260
3.34667334,1.48452877,0.42170360,0.12144214,0.06859333,0.29888081,0.61031492,0.33865219,0.06369572,0.29973814
3.35267634,1.51322527,0.42349824,0.12439495,0.06807622,0.31088934,0.61451115,0.35418470,0.06262080,0.31032293
3.35867934,1.53697219,0.42482140,0.12696827,0.06725307,0.32209489,0.61647220,0.36845277,0.06148603,0.31984125
3.36468234,1.55549261,0.42567426,0.12910199,0.06615172,0.33233031,0.61628551,0.38122877,0.06032177,0.32814254
3.37068534,1.56861752,0.42608250,0.13074613,0.06480711,0.34144358,0.61408591,0.39230598,0.05916178,0.33509533
3.37668834,1.57628725,0.42609294,0.13186241,0.06325996,0.34930136,0.61004933,0.40150423,0.05804174,0.34059061
3.38269135,1.57854963,0.42576920,0.13242543,0.06155523,0.35579196,0.60438525,0.40867478,0.05699755,0.34454481
3.38869435,1.57555500,0.42518645,0.13242352,0.05974041,0.36082759,0.59732811,0.41370430,0.05606373,0.34690197
3.39469735,1.56754882,0.42442579,0.13185917,0.05786380,0.36434595,0.58912833,0.41651786,0.05527169,0.34763523
3.40070035,1.55486199,0.42356845,0.13074916,0.05597285,0.36631093,0.58004328,0.41708072,0.05464831,0.34674759
3.40670335,1.53789966,0.42269028,0.12912418,0.05411252,0.36671257,0.57032862,0.41539890,0.05421461,0.34427177
3.41270635,1.51712908,0.42185688,0.12702824,0.05232397,0.36556636,0.56023058,0.41151851,0.05398478,0.34026932
3.41870935,1.49306688,0.42111954,0.12451764,0.05064334,0.36291166,0.54997924,0.40552387,0.05396548,0.33482898
3.42471236,1.46626635,0.42051237,0.12165967,0.04910100,0.35880976,0.53978329,0.39753458,0.05415562,0.32806429
3.43071536,1.43730519,0.42005063,0.11853113,0.04772092,0.35334126,0.52982627,0.38770155,0.05454638,0.32011063
3.43671836,1.40677389,0.41973039,0.11521648,0.04652055,0.34660323,0.52026444,0.37620232,0.05512171,0.31112170
3.44272136,1.37526509,0.41952952,0.11180598,0.04551085,0.33870611,0.51122608,0.36323574,0.05585909,0.30126563
3.44872436,1.34336397,0.41940986,0.10839357,0.04469667,0.32977051,0.50281230,0.34901628,0.05673062,0.29072082
3.45472736,1.31163958,0.41932036,0.10507474,0.04407739,0.31992411,0.49509879,0.33376828,0.05770434,0.27967166
3.46073037,1.28063713,0.41920104,0.10194430,0.04364763,0.30929862,0.48813866,0.31772020,0.05874562,0.26830416
3.46673337,1.25087106,0.41898735,0.09909414,0.04339817,0.29802715,0.48196558,0.30109916,0.05981872,0.25680180
3.47273637,1.22281851,0.41861464,0.09661106,0.04331685,0.28624170,0.47659723,0.28412602,0.06088824,0.24534151
3.47873937,1.19691319,0.41802253,0.09457456,0.04338946,0.27407114,0.47203854,0.26701095,0.06192052,0.23408999
3.48474237,1.17353928,0.41715859,0.09305478,0.04360060,0.26163949,0.46828446,0.24994976,0.06288486,0.22320043
3.49074537,1.15302530,0.41598138,0.09211057,0.04393431,0.24906463,0.46532204,0.23312099,0.06375446,0.21280967
3.49674837,1.13563782,0.41446244,0.09178770,0.04437465,0.23645723,0.46313167,0.21668379,0.06450716,0.20303581
3.50275138,1.12157516,0.41258706,0.09211728,0.04490603,0.22392010,0.46168735,0.20077656,0.06512582,0.19397643
3.50875438,1.11096109,0.41035402,0.09311447,0.04551339,0.21154773,0.46095603,0.18551634,0.06559839,0.18570733
3.51475738,1.10383902,0.40777402,0.09477746,0.04618216,0.19942601,0.46089618,0.17099892,0.06591776,0.17828179
3.52076038,1.10016689,0.40486729,0.09708690,0.04689812,0.18763217,0.46145574,0.15729942,0.06608127,0.17173045
3.52676338,1.09981335,0.40166023,0.10000562,0.04764715,0.17623478,0.46256974,0.14447349,0.06609003,0.16606167
3.53276638,1.10255573,0.39818162,0.10347895,0.04841484,0.16529392,0.46415789,0.13255885,0.06594812,0.16126258
3.53876938,1.10808031,0.39445865,0.10743547,0.04918621,0.15486129,0.46612246,0.12157707,0.06566166,0.15730043
3.54477239,1.11598537,0.39051296,0.11178833,0.04994532,0.14498052,0.46834688,0.11153562,0.06523790,0.15412465
3.55077539,1.12578747,0.38635726,0.11643705,0.05067508,0.13568743,0.47069523,0.10243000,0.06468433,0.15166918
3.55677839,1.13693102,0.38199260,0.12126994,0.05135710,0.12701045,0.47301287,0.09424587,0.06400794,0.14985528
3.56278139,1.14880136,0.37740665,0.12616685,0.05197177,0.11897101,0.47512849,0.08696116,0.06321461,0.14859465
3.56878439,1.16074100,0.37257311,0.13100253,0.05249840,0.11158404,0.47685746,0.08054806,0.06230869,0.14779270
3.57478739,1.17206876,0.36745232,0.13565008,0.05291563,0.10485857,0.47800652,0.07497484,0.06129286,0.14735203
3.58079040,1.18210103,0.36199304,0.13998477,0.05320192,0.09879832,0.47837964,0.07020752,0.06016809,0.14717592
3.58679340,1.19017439,0.35613536,0.14388784,0.05333626,0.09340238,0.47778473,0.06621123,0.05893394,0.14717159
3.59279640,1.19566858,0.34981450,0.14725020,0.05329883,0.08866587,0.47604098,0.06295137,0.05758893,0.14725341
3.59879940,1.19802880,0.34296516,0.14997593,0.05307191,0.08458058,0.47298623,0.06039446,0.05613107,0.14734554
3.60480240,1.19678604,0.33552634,0.15198531,0.05264058,0.08113556,0.46848416,0.05850867,0.05455853,0.14738426
3.61080540,1.19157465,0.32744608,0.15321737,0.05199354,0.07831760,0.46243073,0.05726410,0.05287028,0.14731959
3.61680840,1.18214593,0.31868592,0.15363172,0.05112369,0.07611158,0.45475949,0.05663270,0.05106669,0.14711631
3.62281141,1.16837717,0.30922480,0.15320968,0.05002870,0.07450065,0.44544546,0.05658797,0.04915018,0.14675425
3.62881441,1.15027553,0.29906206,0.15195458,0.04871128,0.07346621,0.43450733,0.05710436,0.04712560,0.14622787
3.63481741,1.12797664,0.28821943,0.14989122,0.04717933,0.07298777,0.42200785,0.05815645,0.04500060,0.14554514
3.64082041,1.10173778,0.27674190,0.14706459,0.04544582,0.07304252,0.40805228,0.05971797,0.04278577,0.14472571
3.64682341,1.07192634,0.26469738,0.14353786,0.04352854,0.07360489,0.39278511,0.06176077,0.04049463,0.14379868
3.65282641,1.03900391,0.25217534,0.13938970,0.04144957,0.07464591,0.37638521,0.06425362,0.03814344,0.14279981
3.65882941,1.00350713,0.23928435,0.13471122,0.03923461,0.07613261,0.35905956,0.06716119,0.03575093,0.14176858
3.66483242,0.96602622,0.22614894,0.12960250,0.03691226,0.07802739,0.34103622,0.07044308,0.03333779,0.14074512
3.67083542,0.92718254,0.21290583,0.12416906,0.03451309,0.08028755,0.32255654,0.07405305,0.03092622,0.13976721
3.67683842,0.88760621,0.19969986,0.11851831,0.03206876,0.08286496,0.30386742,0.07793855,0.02853929,0.13886760
3.68284142,0.84791521,0.18668000,0.11275620,0.02961112,0.08570604,0.28521376,0.08204054,0.02620040,0.13807168
3.68884442,0.80869678,0.17399542,0.10698426,0.02717133,0.08875202,0.26683166,0.08629378,0.02393273,0.13739575
3.69484742,0.77049217,0.16179216,0.10129709,0.02477916,0.09193954,0.24894254,0.09062741,0.02175869,0.13684592
3.70085043,0.73378530,0.15021034,0.09578040,0.02246225,0.09520165,0.23174859,0.09496606,0.01969956,0.13641772
3.70685343,0.69899578,0.13938218,0.09050974,0.02024572,0.09846917,0.21542955,0.09923125,0.01777512,0.13609643
3.71285643,0.66647632,0.12943077,0.08554978,0.01815173,0.10167240,0.20014102,0.10334326,0.01600351,0.13585815
3.71885943,0.63651436,0.12046974,0.08095428,0.01619937,0.10474309,0.18601417,0.10722319,0.01440106,0.13567140
3.72486243,0.60933755,0.11260359,0.07676660,0.01440453,0.10761665,0.17315678,0.11079529,0.01298237,0.13549940
3.73086543,0.58512233,0.10592863,0.07302067,0.01278012,0.11023442,0.16165544,0.11398933,0.01176035,0.13530255
3.73686843,0.56400478,0.10053443,0.06974238,0.01133616,0.11254599,0.15157854,0.11674300,0.01074638,0.13504131
3.74287144,0.54609284,0.09650545,0.06695113,0.01008016,0.11451136,0.14297996,0.11900420,0.00995053,0.13467902
3.74887444,0.53147879,0.09392262,0.06466151,0.00901746,0.11610285,0.13590288,0.12073295,0.00938175,0.13418461
3.75487744,0.52025102,0.09286481,0.06288500,0.00815162,0.11730670,0.13038359,0.12190313,0.00904806,0.13353507
3.76088044,0.51250409,0.09340971,0.06163139,0.00748477,0.11812407,0.12645489,0.12250355,0.00895665,0.13271738
3.76688344,0.50834625,0.09563412,0.06090999,0.00701803,0.11857167,0.12414876,0.12253868,0.00911400,0.13173001
3.77288644,0.50790378,0.09961339,0.06073046,0.00675171,0.11868157,0.12349826,0.12202861,0.00952582,0.13058359
3.77888944,0.51132164,0.10541994,0.06110313,0.00668562,0.11850050,0.12453817,0.12100855,0.01019691,0.12930099
3.78489245,0.51876017,0.11312077,0.06203894,0.00681912,0.11808844,0.12730459,0.11952766,0.01113096,0.12791666
3.79089545,0.53038792,0.12277403,0.06354881,0.00715117,0.11751658,0.13183328,0.11764730,0.01233018,0.12647518
3.79689845,0.54637088,0.13442472,0.06564255,0.00768028,0.11686474,0.13815681,0.11543880,0.01379489,0.12502933
3.80290145,0.56685849,0.14809963,0.06832746,0.00840428,0.11621829,0.14630078,0.11298087,0.01552300,0.12363752
3.80890445,0.59196738,0.16380186,0.07160649,0.00932011,0.11566476,0.15627906,0.11035666,0.01750946,0.12236091
3.81490745,0.62176359,0.18150511,0.07547633,0.01042345,0.11529022,0.16808864,0.10765069,0.01974572,0.12126025
3.82091046,0.65624439,0.20114808,0.07992535,0.01170841,0.11517567,0.18170413,0.10494574,0.02221918,0.12039278
3.82691346,0.69532087,0.22262946,0.08493165,0.01316712,0.11539348,0.19707237,0.10231988,0.02491278,0.11980910
3.83291646,0.73880252,0.24580374,0.09046133,0.01478934,0.11600417,0.21410761,0.09984378,0.02780459,0.11955051
3.83891946,0.78638484,0.27047825,0.09646715,0.01656221,0.11705366,0.23268746,0.09757830,0.03086770,0.11964670
3.84492246,0.83764118,0.29641191,0.10288763,0.01846994,0.11857111,0.25265010,0.09557271,0.03407017,0.12011410
3.85092546,0.89201955,0.32331568,0.10964680,0.02049372,0.12056741,0.27379303,0.09386334,0.03737530,0.12095490
3.85692846,0.94884518,0.35085524,0.11665464,0.02261172,0.12303461,0.29587358,0.09247296,0.04074205,0.12215685
3.86293147,1.00732916,0.37865578,0.12380822,0.02479921,0.12594608,0.31861131,0.09141070,0.04412580,0.12369389
3.86893447,1.06658312,0.40630891,0.13099356,0.02702890,0.12925766,0.34169252,0.09067270,0.04747924,0.12552745
3.87493747,1.12563990,0.43338176,0.13808826,0.02927136,0.13290951,0.36477662,0.09024326,0.05075356,0.12760857
3.88094047,1.18347939,0.45942774,0.14496465,0.03149572,0.13682886,0.38750438,0.09009660,0.05389979,0.12988058
3.88694347,1.23905870,0.48399882,0.15149352,0.03367033,0.14093327,0.40950767,0.09019893,0.05687024,0.13228220
3.89294647,1.29134533,0.50665873,0.15754815,0.03576369,0.14513448,0.43042042,0.09051096,0.05962003,0.13475096
3.89894947,1.33935200,0.52699666,0.16300856,0.03774535,0.14934247,0.44989020,0.09099043,0.06210864,0.13722674
3.90495248,1.38217145,0.54464064,0.16776568,0.03958688,0.15346966,0.46759001,0.09159477,0.06430136,0.13965516
3.91095548,1.41900937,0.55927022,0.17172530,0.04126281,0.15743491,0.48322972,0.09228356,0.06617054,0.14199062
3.91695848,1.44921406,0.57062766,0.17481166,0.04275147,0.16116728,0.49656637,0.09302080,0.06769672,0.14419896
3.92296148,1.47230095,0.57852714,0.17697029,0.04403577,0.16460907,0.50741311,0.09377676,0.06886942,0.14625932
3.92896448,1.48797085,0.58286147,0.17817016,0.04510375,0.16771826,0.51564596,0.09452933,0.06968751,0.14816527
3.93496748,1.49612079,0.58360594,0.17840495,0.04594901,0.17047002,0.52120821,0.09526482,0.07015938,0.14992507
3.94097049,1.49684670,0.58081908,0.17769326,0.04657078,0.17285722,0.52411206,0.09597819,0.07030255,0.15156092
3.94697349,1.49043782,0.57464029,0.17607790,0.04697392,0.17488995,0.52443738,0.09667264,0.07014296,0.15310742
3.95297649,1.47736289,0.56528437,0.17362411,0.04716852,0.17659404,0.52232767,0.09735864,0.06971395,0.15460906
3.95897949,1.45824873,0.55303314,0.17041696,0.04716933,0.17800866,0.51798320,0.09805240,0.06905478,0.15611711
3.96498249,1.43385233,0.53822472,0.16655786,0.04699503,0.17918311,0.51165191,0.09877397,0.06820901,0.15768583
3.97098549,1.40502773,0.52124075,0.16216056,0.04666722,0.18017298,0.50361824,0.09954499,0.06722265,0.15936847
3.97698849,1.37268932,0.50249236,0.15734662,0.04620943,0.18103600,0.49419062,0.10038633,0.06614219,0.16121298
3.98299150,1.33777345,0.48240538,0.15224069,0.04564591,0.18182763,0.48368820,0.10131561,0.06501267,0.16325799
3.98899450,1.30120024,0.46140558,0.14696578,0.04500057,0.18259684,0.47242747,0.10234501,0.06387578,0.16552907
3.99499750,1.26383735,0.43990456,0.14163881,0.04429587,0.18338221,0.46070942,0.10347918,0.06276821,0.16803557
4.00100050,1.22646763,0.41828691,0.13636644,0.04355187,0.18420868,0.44880795,0.10471372,0.06172023,0.17076830
4.00700350,1.18976190,0.39689914,0.13124166,0.04278546,0.18508501,0.43696001,0.10603409,0.06075451,0.17369812
4.01300650,1.15425826,0.37604086,0.12634103,0.04200973,0.18600232,0.42535789,0.10741513,0.05988549,0.17677555
4.01900950,1.12034851,0.35595841,0.12172271,0.04123363,0.18693355,0.41414407,0.10882122,0.05911900,0.17993156
4.02501251,1.08827234,0.33684116,0.11742552,0.04046187,0.18783408,0.40340878,0.11020708,0.05845235,0.18307937
4.03101551,1.05811892,0.31882037,0.11346879,0.03969504,0.18864343,0.39319020,0.11151919,0.05787486,0.18611727
4.03701851,1.02983586,0.30197070,0.10985310,0.03892994,0.18928784,0.38347727,0.11269768,0.05736863,0.18893239
4.04302151,1.00324435,0.28631385,0.10656185,0.03816017,0.18968375,0.37421481,0.11367873,0.05690982,0.19140507
4.04902451,0.97805971,0.27182423,0.10356344,0.03737679,0.18974185,0.36531060,0.11439726,0.05646996,0.19341373
4.05502751,0.95391583,0.25843608,0.10081405,0.03656921,0.18937153,0.35664389,0.11478971,0.05601761,0.19484002
4.06103052,0.93039215,0.24605165,0.09826074,0.03572598,0.18848547,0.34807487,0.11479691,0.05552000,0.19557387
4.06703352,0.90704152,0.23455001,0.09584476,0.03483577,0.18700415,0.33945454,0.11436676,0.05494474,0.19551825
4.07303652,0.88341768,0.22379591,0.09350494,0.03388812,0.18485995,0.33063444,0.11345665,0.05426138,0.19459345
4.07903952,0.85910073,0.21364832,0.09118088,0.03287427,0.18200068,0.32147572,0.11203546,0.05344288,0.19274052
4.08504252,0.83371964,0.20396833,0.08881595,0.03178774,0.17839244,0.31185714,0.11008501,0.05246685,0.18992393
4.09104552,0.80697068,0.19462598,0.08635981,0.03062478,0.17402146,0.30168161,0.10760101,0.05131650,0.18613309
4.09704852,0.77863124,0.18550583,0.08377049,0.02938472,0.16889513,0.29088107,0.10459334,0.04998129,0.18138289
4.10305153,0.74856857,0.17651127,0.08101596,0.02807004,0.16304191,0.27941957,0.10108571,0.04845731,0.17571309
4.10905453,0.71674347,0.16756723,0.07807500,0.02668629,0.15651043,0.26729451,0.09711482,0.04674731,0.16918680
4.11505753,0.68320902,0.15862162,0.07493763,0.02524191,0.14936761,0.25453600,0.09272891,0.04486041,0.16188797
4.12106053,0.64810491,0.14964534,0.07160488,0.02374784,0.14169612,0.24120479,0.08798596,0.04281159,0.15391813
4.12706353,0.61164799,0.14063116,0.06808813,0.02221707,0.13359125,0.22738870,0.08295151,0.04062094,0.14539269
4.13306653,0.57411980,0.13159167,0.06440800,0.02066406,0.12515740,0.21319799,0.07769628,0.03831270,0.13643668
4.13906953,0.53585200,0.12255640,0.06059294,0.01910418,0.11650433,0.19876007,0.07229381,0.03591426,0.12718055
4.14507254,0.49721063,0.11356844,0.05667757,0.01755309,0.10774345,0.18421372,0.06681796,0.03345501,0.11775583
4.15107554,0.45858012,0.10468086,0.05270086,0.01602621,0.09898426,0.16970326,0.06134071,0.03096526,0.10829116
4.15707854,0.42034778,0.09595299,0.04870439,0.01453815,0.09033108,0.15537294,0.05593007,0.02847515,0.09890868
4.16308154,0.38288962,0.08744688,0.04473051,0.01310230,0.08188026,0.14136184,0.05064843,0.02601372,0.08972092
4.16908454,0.34655796,0.07922410,0.04082080,0.01173047,0.07371789,0.12779947,0.04555112,0.02360803,0.08082836
4.17508754,0.31167138,0.07134296,0.03701463,0.01043264,0.06591812,0.11480220,0.04068549,0.02128249,0.07231762
4.18109055,0.27850711,0.06385627,0.03334798,0.00921677,0.05854209,0.10247065,0.03609027,0.01905838,0.06426036
4.18709355,0.24729622,0.05680973,0.02985261,0.00808881,0.05163741,0.09088812,0.03179543,0.01695344,0.05671290
4.19309655,0.21822125,0.05024089,0.02655544,0.00705267,0.04523831,0.08011986,0.02782226,0.01498178,0.04971635
4.19909955,0.19141643,0.04417872,0.02347823,0.00611041,0.03936613,0.07021343,0.02418388,0.01315386,0.04329743
4.20510255,0.16697003,0.03864375,0.02063763,0.00526237,0.03403037,0.06119974,0.02088592,0.01147661,0.03746965
4.21110555,0.14492861,0.03364869,0.01804530,0.00450746,0.02922996,0.05309480,0.01792747,0.00995374,0.03223488
4.21710855,0.12530275,0.02919949,0.01570839,0.00384343,0.02495488,0.04590211,0.01530210,0.00858611,0.02758525
4.22311156,0.10807384,0.02529664,0.01363012,0.00326715,0.02118780,0.03961533,0.01299900,0.00737216,0.02350508
4.22911456,0.09320158,0.02193687,0.01181047,0.00277498,0.01790590,0.03422134,0.01100415,0.00630838,0.01997302
4.23511756,0.08063178,0.01911482,0.01024697,0.00236304,0.01508258,0.02970329,0.00930147,0.00538990,0.01696407
4.24112056,0.07030407,0.01682491,0.00893550,0.00202753,0.01268920,0.02604376,0.00787390,0.00461093,0.01445153
4.24712356,0.06215930,0.01506313,0.00787109,0.00176499,0.01069659,0.02322772,0.00670438,0.00396527,0.01240886
4.25312656,0.05614620,0.01382874,0.00704867,0.00157259,0.00907648,0.02124530,0.00577675,0.00344681,0.01081130
4.25912956,0.05222728,0.01312587,0.00646372,0.00144830,0.00780266,0.02009424,0.00507651,0.00304992,0.00963724
4.26513257,0.05038361,0.01296481,0.00611285,0.00139112,0.00685206,0.01978197,0.00459141,0.00276977,0.00886939
4.27113557,0.05061841,0.01336316,0.00599424,0.00140117,0.00620545,0.02032722,0.00431192,0.00260270,0.00849568
4.27713857,0.05295934,0.01434657,0.00610793,0.00147983,0.00584808,0.02176117,0.00423156,0.00254635,0.00850988
4.28314157,0.05745944,0.01594915,0.00645592,0.00162976,0.00577003,0.02412803,0.00434706,0.00259991,0.00891191
4.28914457,0.06419660,0.01821353,0.00704224,0.00185493,0.00596630,0.02748505,0.00465842,0.00276412,0.00970794
4.29514757,0.07327158,0.02119048,0.00787271,0.00216056,0.00643688,0.03190192,0.00516872,0.00304133,0.01091018
4.30115058,0.08480464,0.02493803,0.00895466,0.00255304,0.00718639,0.03745952,0.00588399,0.00343543,0.01253636
4.30715358,0.09893066,0.02952020,0.01029642,0.00303973,0.00822372,0.04424804,0.00681271,0.00395170,0.01460903
4.31315658,0.11579310,0.03500521,0.01190678,0.00362884,0.00956140,0.05236439,0.00796542,0.00459662,0.01715450
4.31915958,0.13553654,0.04146323,0.01379424,0.00432909,0.01121482,0.06190906,0.00935401,0.00537762,0.02020161
4.32516258,0.15829834,0.04896369,0.01596623,0.00514942,0.01320123,0.07298223,0.01099108,0.00630273,0.02378022
4.33116558,0.18419934,0.05757218,0.01842826,0.00609863,0.01553873,0.08567945,0.01288906,0.00738021,0.02791948
4.33716858,0.21333398,0.06734701,0.02118299,0.00718497,0.01824492,0.10008672,0.01505934,0.00861809,0.03264598
4.34317159,0.24576022,0.07833549,0.02422939,0.00841563,0.02133564,0.11627530,0.01751135,0.01002372,0.03798171
4.34917459,0.28148943,0.09057019,0.02756187,0.00979633,0.02482351,0.13429622,0.02025155,0.01160324,0.04394198
4.35517759,0.32047687,0.10406502,0.03116952,0.01133076,0.02871648,0.15417475,0.02328249,0.01336103,0.05053336
4.36118059,0.36261303,0.11881163,0.03503546,0.01302011,0.03301638,0.17590503,0.02660189,0.01529920,0.05775163
4.36718359,0.40771639,0.13477611,0.03913639,0.01486262,0.03771755,0.19944508,0.03020180,0.01741707,0.06558000
4.37318659,0.45552799,0.15189622,0.04344228,0.01685309,0.04280560,0.22471237,0.03406789,0.01971065,0.07398756
4.37918959,0.50570832,0.17007930,0.04791632,0.01898257,0.04825639,0.25158029,0.03817895,0.02217227,0.08292807
4.38519260,0.55783676,0.18920121,0.05251512,0.02123808,0.05403522,0.27987567,0.04250655,0.02479020,0.09233930
4.39119560,0.61141406,0.20910623,0.05718919,0.02360244,0.06009646,0.30937772,0.04701502,0.02754843,0.10214292
4.39719860,0.66586792,0.22960823,0.06188368,0.02605427,0.06638346,0.33981834,0.05166166,0.03042656,0.11224496
4.40320160,0.72056181,0.25049314,0.06653934,0.02856811,0.07282896,0.37088419,0.05639732,0.03339988,0.12253707
4.40920460,0.77480694,0.27152271,0.07109384,0.03111467,0.07935595,0.40222051,0.06116729,0.03643955,0.13289846
4.41520760,0.82787731,0.29243966,0.07548316,0.03366136,0.08587904,0.43343663,0.06591242,0.03951299,0.14319848
4.42121061,0.87902725,0.31297397,0.07964332,0.03617279,0.09230621,0.46411327,0.07057070,0.04258447,0.15330001
4.42721361,0.92751114,0.33285029,0.08351202,0.03861161,0.09854108,0.49381135,0.07507892,0.04561586,0.16306328
4.43321661,0.97260463,0.35179614,0.08703056,0.04093935,0.10448547,0.52208222,0.07937466,0.04856751,0.17235025
4.43921961,1.01362650,0.36955071,0.09014559,0.04311742,0.11004227,0.54847887,0.08339838,0.05139930,0.18102925
4.44522261,1.04996045,0.38587375,0.09281083,0.04510811,0.11511844,0.57256790,0.08709548,0.05407182,0.18897973
4.45122561,1.08107588,0.40055441,0.09498866,0.04687575,0.11962810,0.59394168,0.09041842,0.05654755,0.19609691
4.45722861,1.10654670,0.41341938,0.09665148,0.04838769,0.12349545,0.61223039,0.09332866,0.05879213,0.20229613
4.46323162,1.12606749,0.42434009,0.09778275,0.04961534,0.12665754,0.62711337,0.09579831,0.06077559,0.20751662
4.46923462,1.13946595,0.43323855,0.09837777,0.05053507,0.12906657,0.63832933,0.09781153,0.06247343,0.21172457
4.47523762,1.14671133,0.44009145,0.09844405,0.05112897,0.13069181,0.64568505,0.09936547,0.06386767,0.21491518
4.48124062,1.14791802,0.44493230,0.09800130,0.05138544,0.13152079,0.64906204,0.10047069,0.06494764,0.21711370
4.48724362,1.14334419,0.44785138,0.09708100,0.05129958,0.13155997,0.64842105,0.10115115,0.06571055,0.21837525
