energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
3.05852926,0.12917348,0.02590889,0.00094511,0.00753891,0.05943802,0.02074138,0.03757293,0.00000000
3.06453227,0.10766760,0.02147559,0.00082044,0.00611251,0.05024430,0.01717768,0.03110231,0.00000000
3.07053527,0.08926581,0.01770626,0.00071766,0.00492670,0.04230745,0.01414222,0.02560519,0.00000000
3.07653827,0.07365036,0.01452527,0.00063661,0.00394789,0.03553591,0.01157494,0.02096957,0.00000000
3.08254127,0.06051771,0.01186197,0.00057726,0.00314574,0.02983868,0.00941917,0.01709071,0.00000000
3.08854427,0.04958305,0.00965136,0.00053978,0.00249317,0.02512807,0.00762220,0.01387211,0.00000000
3.09454727,0.04058367,0.00783444,0.00052466,0.00196635,0.02132207,0.00613569,0.01122607,0.00000000
3.10055028,0.03328127,0.00635848,0.00053267,0.00154448,0.01834629,0.00491586,0.00907397,0.00000000
3.10655328,0.02746328,0.00517699,0.00056499,0.00120967,0.01613535,0.00392357,0.00734631,0.00000000
3.11255628,0.02294338,0.00424965,0.00062315,0.00094669,0.01463385,0.00312422,0.00598248,0.00000000
3.11855928,0.01956121,0.00354206,0.00070910,0.00074270,0.01379688,0.00248761,0.00493037,0.00000000
3.12456228,0.01718150,0.00302543,0.00082515,0.00058702,0.01359007,0.00198772,0.00414596,0.00000000
3.13056528,0.01569269,0.00267620,0.00097398,0.00047087,0.01398920,0.00160236,0.00359260,0.00000000
3.13656828,0.01500511,0.00247559,0.00115854,0.00038713,0.01497940,0.00131287,0.00324047,0.00000000
3.14257129,0.01504884,0.00240914,0.00138197,0.00033008,0.01655405,0.00110377,0.00306577,0.00000000
3.14857429,0.01577123,0.00246623,0.00164755,0.00029526,0.01871320,0.00096243,0.00305005,0.00000000
3.15457729,0.01713436,0.00263951,0.00195851,0.00027921,0.02146182,0.00087863,0.00317946,0.00000000
3.16058029,0.01911222,0.00292442,0.00231790,0.00027932,0.02480774,0.00084431,0.00344400,0.00000000
3.16658329,0.02168791,0.00331865,0.00272843,0.00029370,0.02875936,0.00085318,0.00383681,0.00000000
3.17258629,0.02485072,0.00382156,0.00319227,0.00032105,0.03332323,0.00090046,0.00435344,0.00000000
3.17858929,0.02859329,0.00443369,0.00371089,0.00036050,0.03850165,0.00098256,0.00499121,0.00000000
3.18459230,0.03290882,0.00515619,0.00428481,0.00041161,0.04429016,0.00109683,0.00574857,0.00000000
3.19059530,0.03778844,0.00599031,0.00491349,0.00047420,0.05067520,0.00124134,0.00662447,0.00000000
3.19659830,0.04321877,0.00693695,0.00559508,0.00054838,0.05763205,0.00141467,0.00761788,0.00000000
3.20260130,0.04917979,0.00799614,0.00632635,0.00063446,0.06512298,0.00161572,0.00872727,0.00000000
3.20860430,0.05564311,0.00916669,0.00710254,0.00073297,0.07309588,0.00184360,0.00995029,0.00000000
3.21460730,0.06257062,0.01044586,0.00791732,0.00084464,0.08148345,0.00209749,0.01128347,0.00000000
3.22061031,0.06991375,0.01182908,0.00876279,0.00097046,0.09020295,0.00237657,0.01272208,0.00000000
3.22661331,0.07761332,0.01330987,0.00962954,0.00111172,0.09915665,0.00267999,0.01426007,0.00000000
3.23261631,0.08560004,0.01487982,0.01050679,0.00127006,0.10823302,0.00300686,0.01589024,0.00000000
3.23861931,0.09379573,0.01652871,0.01138258,0.00144761,0.11730867,0.00335627,0.01760453,0.00000000
3.24462231,0.10211523,0.01824486,0.01224405,0.00164712,0.12625093,0.00372740,0.01939441,0.00000000
3.25062531,0.11046907,0.02001552,0.01307774,0.00187207,0.13492120,0.00411959,0.02125154,0.00000000
3.25662831,0.11876670,0.02182754,0.01387001,0.00212689,0.14317883,0.00453253,0.02316850,0.00000000
3.26263132,0.12692031,0.02366811,0.01460743,0.00241713,0.15088532,0.00496642,0.02513968,0.00000000
3.26863432,0.13484912,0.02552570,0.01527726,0.00274964,0.15790899,0.00542214,0.02716223,0.00000000
3.27463732,0.14248380,0.02739103,0.01586786,0.00313278,0.16412952,0.00590154,0.02923713,0.00000000
3.28064032,0.14977112,0.02925819,0.01636915,0.00357662,0.16944253,0.00640757,0.03137022,0.00000000
3.28664332,0.15667826,0.03112573,0.01677301,0.00409310,0.17376370,0.00694453,0.03357318,0.00000000
3.29264632,0.16319689,0.03299771,0.01707366,0.00469611,0.17703247,0.00751826,0.03586438,0.00000000
3.29864932,0.16934648,0.03488470,0.01726787,0.00540162,0.17921491,0.00813623,0.03826958,0.00000000
3.30465233,0.17517683,0.03680454,0.01735522,0.00622759,0.18030574,0.00880764,0.04082234,0.00000000
3.31065533,0.18076946,0.03878299,0.01733819,0.00719392,0.18032941,0.00954339,0.04356409,0.00000000
3.31665833,0.18623770,0.04085392,0.01722210,0.00832219,0.17934001,0.01035599,0.04654380,0.00000000
3.32266133,0.19172544,0.04305931,0.01701506,0.00963535,0.17742009,0.01125938,0.04981728,0.00000000
3.32866433,0.19740427,0.04544874,0.01672773,0.01115719,0.17467846,0.01226857,0.05344590,0.00000000
3.33466733,0.20346915,0.04807849,0.01637300,0.01291174,0.17124686,0.01339921,0.05749491,0.00000000
3.34067034,0.21013261,0.05101019,0.01596558,0.01492248,0.16727583,0.01466707,0.06203125,0.00000000
3.34667334,0.21761748,0.05430895,0.01552157,0.01721145,0.16292984,0.01608739,0.06712090,0.00000000
3.35267634,0.22614860,0.05804124,0.01505791,0.01979821,0.15838182,0.01767411,0.07282594,0.00000000
3.35867934,0.23594350,0.06227219,0.01459185,0.02269873,0.15380747,0.01943909,0.07920121,0.00000000
3.36468234,0.24720263,0.06706280,0.01414040,0.02592425,0.14937937,0.02139129,0.08629099,0.00000000
3.37068534,0.26009942,0.07246685,0.01371979,0.02948006,0.14526139,0.02353593,0.09412549,0.00000000
3.37668834,0.27477056,0.07852780,0.01334495,0.03336444,0.14160333,0.02587372,0.10271767,0.00000000
3.38269135,0.29130715,0.08527577,0.01302912,0.03756759,0.13853628,0.02840018,0.11206027,0.00000000
3.38869435,0.30974702,0.09272480,0.01278343,0.04207082,0.13616870,0.03110507,0.12212345,0.00000000
3.39469735,0.33006874,0.10087048,0.01261666,0.04684591,0.13458342,0.03397205,0.13285308,0.00000000
3.40070035,0.35218781,0.10968816,0.01253505,0.05185480,0.13383575,0.03697852,0.14416987,0.00000000
3.40670335,0.37595519,0.11913188,0.01254225,0.05704962,0.13395268,0.04009571,0.15596949,0.00000000
3.41270635,0.40115864,0.12913414,0.01263931,0.06237305,0.13493321,0.04328905,0.16812377,0.00000000
3.41870935,0.42752686,0.13960654,0.01282489,0.06775917,0.13674986,0.04651885,0.18048301,0.00000000
3.42471236,0.45473646,0.15044148,0.01309546,0.07313464,0.13935116,0.04974118,0.19287932,0.00000000
3.43071536,0.48242166,0.16151476,0.01344564,0.07842031,0.14266522,0.05290905,0.20513112,0.00000000
3.43671836,0.51018645,0.17268911,0.01386863,0.08353320,0.14660391,0.05597385,0.21704837,0.00000000
3.44272136,0.53761871,0.18381857,0.01435665,0.08838871,0.15106783,0.05888685,0.22843872,0.00000000
3.44872436,0.56430572,0.19475349,0.01490142,0.09290315,0.15595150,0.06160091,0.23911392,0.00000000
3.45472736,0.58985045,0.20534595,0.01549467,0.09699630,0.16114879,0.06407214,0.24889659,0.00000000
3.46073037,0.61388782,0.21545539,0.01612862,0.10059401,0.16655818,0.06626161,0.25762686,0.00000000
3.46673337,0.63610013,0.22495417,0.01679640,0.10363073,0.17208760,0.06813679,0.26516849,0.00000000
3.47273637,0.65623076,0.23373272,0.01749245,0.10605178,0.17765877,0.06967298,0.27141437,0.00000000
3.47873937,0.67409557,0.24170398,0.01821273,0.10781529,0.18321049,0.07085424,0.27629092,0.00000000
3.48474237,0.68959101,0.24880696,0.01895493,0.10889375,0.18870107,0.07167418,0.27976126,0.00000000
3.49074537,0.70269874,0.25500913,0.01971852,0.10927501,0.19410946,0.07213623,0.28182688,0.00000000
3.49674837,0.71348608,0.26030738,0.02050463,0.10896277,0.19943514,0.07225357,0.28252767,0.00000000
3.50275138,0.72210228,0.26472762,0.02131583,0.10797639,0.20469676,0.07204860,0.28194045,0.00000000
3.50875438,0.72877071,0.26832288,0.02215581,0.10635024,0.20992947,0.07155207,0.28017570,0.00000000
3.51475738,0.73377700,0.27116998,0.02302892,0.10413238,0.21518119,0.07080175,0.27737300,0.00000000
3.52076038,0.73745406,0.27336493,0.02393964,0.10138281,0.22050797,0.06984088,0.27369504,0.00000000
3.52676338,0.74016424,0.27501734,0.02489198,0.09817125,0.22596867,0.06871635,0.26932074,0.00000000
3.53276638,0.74227994,0.27624401,0.02588890,0.09457471,0.23161924,0.06747670,0.26443760,0.00000000
3.53876938,0.74416336,0.27716221,0.02693168,0.09067475,0.23750704,0.06617013,0.25923380,0.00000000
3.54477239,0.74614664,0.27788283,0.02801940,0.08655477,0.24366546,0.06484251,0.25389032,0.00000000
3.55077539,0.74851356,0.27850398,0.02914850,0.08229731,0.25010924,0.06353552,0.24857354,0.00000000
3.55677839,0.75148355,0.27910533,0.03031249,0.07798157,0.25683076,0.06228509,0.24342865,0.00000000
3.56278139,0.75519926,0.27974347,0.03150174,0.07368116,0.26379766,0.06112007,0.23857411,0.00000000
3.56878439,0.75971818,0.28044868,0.03270359,0.06946231,0.27095191,0.06006129,0.23409762,0.00000000
3.57478739,0.76500903,0.28122325,0.03390250,0.06538245,0.27821052,0.05912105,0.23005346,0.00000000
3.58079040,0.77095294,0.28204142,0.03508050,0.06148926,0.28546792,0.05830305,0.22646164,0.00000000
3.58679340,0.77734967,0.28285108,0.03621777,0.05782027,0.29259995,0.05760266,0.22330857,0.00000000
3.59279640,0.78392839,0.28357696,0.03729340,0.05440289,0.29946921,0.05700768,0.22054945,0.00000000
3.59879940,0.79036250,0.28412529,0.03828627,0.05125490,0.30593168,0.05649944,0.21811197,0.00000000
3.60480240,0.79628773,0.28438957,0.03917598,0.04838527,0.31184415,0.05605410,0.21590124,0.00000000
3.61080540,0.80132257,0.28425712,0.03994387,0.04579538,0.31707206,0.05564428,0.21380570,0.00000000
3.61680840,0.80508970,0.28361608,0.04057398,0.04348033,0.32149741,0.05524073,0.21170350,0.00000000
3.62281141,0.80723759,0.28236242,0.04105395,0.04143051,0.32502616,0.05481404,0.20946929,0.00000000
3.62881441,0.80746067,0.28040650,0.04137575,0.03963311,0.32759474,0.05433637,0.20698076,0.00000000
3.63481741,0.80551731,0.27767896,0.04153631,0.03807360,0.32917532,0.05378292,0.20412491,0.00000000
3.64082041,0.80124435,0.27413544,0.04153789,0.03673705,0.32977928,0.05313325,0.20080347,0.00000000
3.64682341,0.79456759,0.26975999,0.04138818,0.03560933,0.32945892,0.05237230,0.19693749,0.00000000
3.65282641,0.78550746,0.26456687,0.04110019,0.03467794,0.32830695,0.05149114,0.19247071,0.00000000
3.65882941,0.77417980,0.25860088,0.04069188,0.03393259,0.32645392,0.05048723,0.18737173,0.00000000
3.66483242,0.76079152,0.25193587,0.04018550,0.03336553,0.32406352,0.04936450,0.18163486,0.00000000
3.67083542,0.74563155,0.24467189,0.03960673,0.03297150,0.32132599,0.04813295,0.17527974,0.00000000
3.67683842,0.72905744,0.23693093,0.03898365,0.03274743,0.31844993,0.04680800,0.16834970,0.00000000
3.68284142,0.71147852,0.22885152,0.03834555,0.03269188,0.31565286,0.04540958,0.16090921,0.00000000
3.68884442,0.69333641,0.22058266,0.03772164,0.03280427,0.31315093,0.04396096,0.15304042,0.00000000
3.69484742,0.67508391,0.21227714,0.03713979,0.03308403,0.31114843,0.04248750,0.14483907,0.00000000
3.70085043,0.65716353,0.20408488,0.03662527,0.03352961,0.30982744,0.04101529,0.13641009,0.00000000
3.70685343,0.63998660,0.19614642,0.03619959,0.03413753,0.30933826,0.03956982,0.12786301,0.00000000
3.71285643,0.62391416,0.18858708,0.03587951,0.03490143,0.30979113,0.03817474,0.11930752,0.00000000
3.71885943,0.60924046,0.18151187,0.03567624,0.03581136,0.31124949,0.03685068,0.11084930,0.00000000
3.72486243,0.59617999,0.17500151,0.03559493,0.03685317,0.31372540,0.03561437,0.10258637,0.00000000
3.73086543,0.58485850,0.16910970,0.03563432,0.03800812,0.31717713,0.03447793,0.09460602,0.00000000
3.73686843,0.57530847,0.16386174,0.03578682,0.03925281,0.32150925,0.03344841,0.08698249,0.00000000
3.74287144,0.56746915,0.15925446,0.03603872,0.04055935,0.32657516,0.03252762,0.07977539,0.00000000
3.74887444,0.56119102,0.15525748,0.03637082,0.04189582,0.33218187,0.03171225,0.07302893,0.00000000
3.75487744,0.55624435,0.15181568,0.03675915,0.04322692,0.33809710,0.03099417,0.06677180,0.00000000
3.76088044,0.55233142,0.14885270,0.03717602,0.04451501,0.34405803,0.03036107,0.06101779,0.00000000
3.76688344,0.54910159,0.14627521,0.03759115,0.04572115,0.34978161,0.02979714,0.05576694,0.00000000
3.77288644,0.54616843,0.14397781,0.03797293,0.04680641,0.35497567,0.02928400,0.05100716,0.00000000
3.77888944,0.54312816,0.14184826,0.03828972,0.04773315,0.35935059,0.02880168,0.04671616,0.00000000
3.78489245,0.53957821,0.13977271,0.03851115,0.04846641,0.36263074,0.02832963,0.04286362,0.00000000
3.79089545,0.53513527,0.13764082,0.03860929,0.04897512,0.36456536,0.02784769,0.03941341,0.00000000
3.79689845,0.52945185,0.13535035,0.03855979,0.04923328,0.36493828,0.02733706,0.03632581,0.00000000
3.80290145,0.52223069,0.13281129,0.03834273,0.04922090,0.36357610,0.02678112,0.03355959,0.00000000
3.80890445,0.51323645,0.12994908,0.03794337,0.04892474,0.36035444,0.02616612,0.03107396,0.00000000
3.81490745,0.50230417,0.12670702,0.03735259,0.04833879,0.35520215,0.02548171,0.02883013,0.00000000
3.82091046,0.48934450,0.12304780,0.03656716,0.04746443,0.34810324,0.02472132,0.02679277,0.00000000
3.82691346,0.47434538,0.11895401,0.03558965,0.04631038,0.33909649,0.02388230,0.02493101,0.00000000
3.83291646,0.45737052,0.11442780,0.03442822,0.04489230,0.32827299,0.02296599,0.02321928,0.00000000
3.83891946,0.43855484,0.10948969,0.03309615,0.04323219,0.31577169,0.02197750,0.02163776,0.00000000
3.84492246,0.41809741,0.10417674,0.03161120,0.04135758,0.30177326,0.02092552,0.02017265,0.00000000
3.85092546,0.39625227,0.09854009,0.02999477,0.03930051,0.28649272,0.01982185,0.01881628,0.00000000
3.85692846,0.37331782,0.09264215,0.02827107,0.03709642,0.27017107,0.01868097,0.01756693,0.00000000
3.86293147,0.34962545,0.08655350,0.02646616,0.03478304,0.25306652,0.01751955,0.01642865,0.00000000
3.86893447,0.32552779,0.08034975,0.02460699,0.03239916,0.23544564,0.01635587,0.01541096,0.00000000
3.87493747,0.30138743,0.07410846,0.02272050,0.02998353,0.21757480,0.01520935,0.01452851,0.00000000
3.88094047,0.27756636,0.06790627,0.02083275,0.02757386,0.19971234,0.01410004,0.01380070,0.00000000
3.88694347,0.25441666,0.06181636,0.01896824,0.02520586,0.18210168,0.01304819,0.01325136,0.00000000
3.89294647,0.23227264,0.05590626,0.01714922,0.02291255,0.16496558,0.01207391,0.01290838,0.00000000
3.89894947,0.21144461,0.05023615,0.01539525,0.02072365,0.14850174,0.01119685,0.01280334,0.00000000
3.90495248,0.19221433,0.04485767,0.01372287,0.01866520,0.13287973,0.01043596,0.01297122,0.00000000
3.91095548,0.17483205,0.03981315,0.01214540,0.01675932,0.11823924,0.00980932,0.01344992,0.00000000
3.91695848,0.15951496,0.03513530,0.01067293,0.01502414,0.10468965,0.00933402,0.01427982,0.00000000
3.92296148,0.14644686,0.03084736,0.00931231,0.01347386,0.09231063,0.00902603,0.01550323,0.00000000
3.92896448,0.13577874,0.02696354,0.00806744,0.01211892,0.08115377,0.00890014,0.01716364,0.00000000
3.93496748,0.12762984,0.02348979,0.00693944,0.01096627,0.07124485,0.00896978,0.01930482,0.00000000
3.94097049,0.12208914,0.02042477,0.00592704,0.01001965,0.06258676,0.00924699,0.02196980,0.00000000
3.94697349,0.11921674,0.01776100,0.00502693,0.00927993,0.05516266,0.00974213,0.02519950,0.00000000
3.95297649,0.11904498,0.01548600,0.00423415,0.00874543,0.04893933,0.01046373,0.02903130,0.00000000
3.95897949,0.12157927,0.01358361,0.00354250,0.00841222,0.04387047,0.01141816,0.03349726,0.00000000
3.96498249,0.12679828,0.01203515,0.00294491,0.00827436,0.03989992,0.01260934,0.03862234,0.00000000
3.97098549,0.13465374,0.01082067,0.00243383,0.00832416,0.03696456,0.01403830,0.04442242,0.00000000
3.97698849,0.14506976,0.00991999,0.00200151,0.00855232,0.03499700,0.01570283,0.05090231,0.00000000
3.98299150,0.15794195,0.00931385,0.00164034,0.00894807,0.03392793,0.01759705,0.05805386,0.00000000
3.98899450,0.17313645,0.00898479,0.00134308,0.00949924,0.03368817,0.01971109,0.06585423,0.00000000
3.99499750,0.19048931,0.00891814,0.00110306,0.01019237,0.03421050,0.02203073,0.07426446,0.00000000
4.00100050,0.20980632,0.00910284,0.00091438,0.01101274,0.03543124,0.02453725,0.08322842,0.00000000
4.00700350,0.23086380,0.00953230,0.00077200,0.01194452,0.03729176,0.02720734,0.09267235,0.00000000
4.01300650,0.25341048,0.01020523,0.00067190,0.01297080,0.03973989,0.03001323,0.10250495,0.00000000
4.01900950,0.27717077,0.01112639,0.00061111,0.01407385,0.04273128,0.03292294,0.11261823,0.00000000
4.02501251,0.30184957,0.01230742,0.00058778,0.01523528,0.04623086,0.03590082,0.12288906,0.00000000
4.03101551,0.32713862,0.01376758,0.00060123,0.01643634,0.05021430,0.03890825,0.13318156,0.00000000
4.03701851,0.35272433,0.01553447,0.00065194,0.01765834,0.05466944,0.04190455,0.14335009,0.00000000
4.04302151,0.37829705,0.01764467,0.00074155,0.01888296,0.05959786,0.04484805,0.15324309,0.00000000
4.04902451,0.40356115,0.02014419,0.00087284,0.02009284,0.06501616,0.04769737,0.16270726,0.00000000
4.05502751,0.42824584,0.02308882,0.00104970,0.02127196,0.07095722,0.05041269,0.17159230,0.00000000
4.06103052,0.45211590,0.02654410,0.00127707,0.02240625,0.07747102,0.05295721,0.17975575,0.00000000
4.06703352,0.47498191,0.03058505,0.00156082,0.02348398,0.08462503,0.05529842,0.18706783,0.00000000
4.07303652,0.49670928,0.03529535,0.00190764,0.02449627,0.09250394,0.05740938,0.19341607,0.00000000
4.07903952,0.51722535,0.04076614,0.00232489,0.02543739,0.10120868,0.05926979,0.19870939,0.00000000
4.08504252,0.53652409,0.04709413,0.00282041,0.02630500,0.11085439,0.06086685,0.20288156,0.00000000
4.09104552,0.55466787,0.05437917,0.00340224,0.02710027,0.12156746,0.06219581,0.20589369,0.00000000
4.09704852,0.57178577,0.06272113,0.00407838,0.02782782,0.13348145,0.06326014,0.20773573,0.00000000
4.10305153,0.58806844,0.07221619,0.00485643,0.02849551,0.14673186,0.06407143,0.20842681,0.00000000
4.10905453,0.60375927,0.08295254,0.00574323,0.02911402,0.16144991,0.06464884,0.20801435,0.00000000
4.11505753,0.61914218,0.09500555,0.00674449,0.02969632,0.17775538,0.06501818,0.20657202,0.00000000
4.12106053,0.63452642,0.10843263,0.00786432,0.03025698,0.19574873,0.06521072,0.20419663,0.00000000
4.12706353,0.65022890,0.12326799,0.00910486,0.03081134,0.21550280,0.06526162,0.20100402,0.00000000
4.13306653,0.66655497,0.13951733,0.01046583,0.03137463,0.23705449,0.06520828,0.19712417,0.00000000
4.13906953,0.68377842,0.15715300,0.01194418,0.03196101,0.26039670,0.06508840,0.19269589,0.00000000
4.14507254,0.70212196,0.17610964,0.01353374,0.03258268,0.28547115,0.06493815,0.18786113,0.00000000
4.15107554,0.72173904,0.19628084,0.01522495,0.03324899,0.31216238,0.06479032,0.18275935,0.00000000
4.15707854,0.74269823,0.21751689,0.01700476,0.03396567,0.34029352,0.06467265,0.17752219,0.00000000
4.16308154,0.76497111,0.23962404,0.01885653,0.03473426,0.36962418,0.06460642,0.17226871,0.00000000
4.16908454,0.78842441,0.26236540,0.02076017,0.03555165,0.39985075,0.06460535,0.16710130,0.00000000
4.17508754,0.81281726,0.28546361,0.02269236,0.03640992,0.43060952,0.06467487,0.16210268,0.00000000
4.18109055,0.83780370,0.30860544,0.02462694,0.03729634,0.46148259,0.06481186,0.15733385,0.00000000
4.18709355,0.86294073,0.33144823,0.02653543,0.03819370,0.49200662,0.06500482,0.15283326,0.00000000
4.19309655,0.88770167,0.35362807,0.02838777,0.03908082,0.52168430,0.06523443,0.14861706,0.00000000
4.19909955,0.91149433,0.37476946,0.03015303,0.03993327,0.54999813,0.06547456,0.14468048,0.00000000
4.20510255,0.93368330,0.39449625,0.03180037,0.04072431,0.57642619,0.06569365,0.14100018,0.00000000
4.21110555,0.95361532,0.41244330,0.03329996,0.04142597,0.60045910,0.06585630,0.13753735,0.00000000
4.21710855,0.97064661,0.42826851,0.03462399,0.04201016,0.62161777,0.06592509,0.13424149,0.00000000
4.22311156,0.98417088,0.44166462,0.03574760,0.04244992,0.63947096,0.06586255,0.13105459,0.00000000
4.22911456,0.99364659,0.45237039,0.03664983,0.04272052,0.65365191,0.06563306,0.12791545,0.00000000
4.23511756,0.99862230,0.46018044,0.03731438,0.04280058,0.66387341,0.06520464,0.12476397,0.00000000
4.24112056,0.99875878,0.46495347,0.03773036,0.04267301,0.66994050,0.06455068,0.12154518,0.00000000
4.24712356,0.99384692,0.46661831,0.03789273,0.04232576,0.67176015,0.06365127,0.11821285,0.00000000
4.25312656,0.98382058,0.46517764,0.03780262,0.04175243,0.66934766,0.06249425,0.11473247,0.00000000
4.25912956,0.96876389,0.46070906,0.03746748,0.04095253,0.66282928,0.06107597,0.11108356,0.00000000
4.26513257,0.94891270,0.45336347,0.03690093,0.03993162,0.65244100,0.05940158,0.10726124,0.00000000
4.27113557,0.92465017,0.44336094,0.03612243,0.03870112,0.63852364,0.05748494,0.10327695,0.00000000
4.27713857,0.89649701,0.43098407,0.03515681,0.03727797,0.62151433,0.05534826,0.09915844,0.00000000
4.28314157,0.86509669,0.41656929,0.03403349,0.03568403,0.60193492,0.05302128,0.09494903,0.00000000
4.28914457,0.83119662,0.40049649,0.03278574,0.03394541,0.58037776,0.05054027,0.09070621,0.00000000
4.29514757,0.79562609,0.38317734,0.03144965,0.03209158,0.55748947,0.04794679,0.08649970,0.00000000
4.30115058,0.75927212,0.36504296,0.03006313,0.03015450,0.53395344,0.04528628,0.08240904,0.00000000
4.30715358,0.72305419,0.34653136,0.02866486,0.02816771,0.51047170,0.04260663,0.07852093,0.00000000
4.31315658,0.68789896,0.32807523,0.02729328,0.02616542,0.48774688,0.03995663,0.07492628,0.00000000
4.31915958,0.65471588,0.31009052,0.02598552,0.02418166,0.46646487,0.03738461,0.07171724,0.00000000
4.32516258,0.62437458,0.29296629,0.02477652,0.02224958,0.44727877,0.03493709,0.06898419,0.00000000
4.33116558,0.59768468,0.27705607,0.02369823,0.02040081,0.43079457,0.03265759,0.06681284,0.00000000
4.33716858,0.57537857,0.26267103,0.02277886,0.01866497,0.41755885,0.03058565,0.06528147,0.00000000
4.34317159,0.55809742,0.25007516,0.02204238,0.01706932,0.40804886,0.02875600,0.06445843,0.00000000
4.34917459,0.54638063,0.23948239,0.02150809,0.01563855,0.40266496,0.02719795,0.06439986,0.00000000
4.35517759,0.54065870,0.23105569,0.02119038,0.01439464,0.40172556,0.02593503,0.06514777,0.00000000
4.36118059,0.54124936,0.22490800,0.02109863,0.01335691,0.40546440,0.02498473,0.06672844,0.00000000
4.36718359,0.54835676,0.22110482,0.02123726,0.01254201,0.41403013,0.02435845,0.06915115,0.00000000
4.37318659,0.56207327,0.21966813,0.02160591,0.01196410,0.42748796,0.02406162,0.07240739,0.00000000
4.37918959,0.58238371,0.22058146,0.02219975,0.01163494,0.44582309,0.02409392,0.07647036,0.00000000
4.38519260,0.60917140,0.22379568,0.02300992,0.01156400,0.46894589,0.02444961,0.08129508,0.00000000
4.39119560,0.64222585,0.22923530,0.02402403,0.01175859,0.49669838,0.02511792,0.08681883,0.00000000
4.39719860,0.68125154,0.23680486,0.02522678,0.01222388,0.52886183,0.02608350,0.09296212,0.00000000
4.40320160,0.72587753,0.24639524,0.02660063,0.01296288,0.56516534,0.02732696,0.09963015,0.00000000
4.40920460,0.77566768,0.25788951,0.02812651,0.01397642,0.60529502,0.02882536,0.10671475,0.00000000
4.41520760,0.83013106,0.27116826,0.02978456,0.01526298,0.64890367,0.03055275,0.11409680,0.00000000
4.42121061,0.88873249,0.28611407,0.03155491,0.01681855,0.69562063,0.03248073,0.12164902,0.00000000
4.42721361,0.95090294,0.30261514,0.03341836,0.01863647,0.74506165,0.03457900,0.12923917,0.00000000
4.43321661,1.01604970,0.32056798,0.03535713,0.02070719,0.79683847,0.03681586,0.13673350,0.00000000
4.43921961,1.08356615,0.33987909,0.03735543,0.02301815,0.85056792,0.03915879,0.14400039,0.00000000
4.44522261,1.15284097,0.36046574,0.03940004,0.02555364,0.90588024,0.04157494,0.15091399,0.00000000
4.45122561,1.22326684,0.38225578,0.04148067,0.02829476,0.96242638,0.04403162,0.15735785,0.00000000
4.45722861,1.29424828,0.40518679,0.04359030,0.03121947,1.01988397,0.04649678,0.16322821,0.00000000
4.46323162,1.36520865,0.42920433,0.04572522,0.03430271,1.07796175,0.04893946,0.16843703,0.00000000
4.46923462,1.43559626,0.45425984,0.04788502,0.03751672,1.13640220,0.05133020,0.17291435,0.00000000
4.47523762,1.50488923,0.48030785,0.05007232,0.04083135,1.19498223,0.05364136,0.17661020,0.00000000
4.48124062,1.57259929,0.50730300,0.05229230,0.04421460,1.25351170,0.05584748,0.17949558,0.00000000
4.48724362,1.63827414,0.53519673,0.05455215,0.04763314,1.31182977,0.05792548,0.18156282,0.00000000
4.49324662,1.70149862,0.56393383,0.05686020,0.05105298,1.36979915,0.05985488,0.18282502,0.00000000
4.49924962,1.76189438,0.59344898,0.05922503,0.05444012,1.42729837,0.06161792,0.18331471,0.00000000
4.50525263,1.81911829,0.62366319,0.06165446,0.05776120,1.48421221,0.06319958,0.18308181,0.00000000
4.51125563,1.87285964,0.65448045,0.06415440,0.06098415,1.54042093,0.06458759,0.18219083,0.00000000
4.51725863,1.92283631,0.68578449,0.06672779,0.06407874,1.59578856,0.06577238,0.18071770,0.00000000
4.52326163,1.96879015,0.71743584,0.06937351,0.06701706,1.65015098,0.06674692,0.17874608,0.00000000
4.52926463,2.01048188,0.74926925,0.07208547,0.06977385,1.70330448,0.06750660,0.17636362,0.00000000
4.53526763,2.04768597,0.78109162,0.07485179,0.07232676,1.75499546,0.06804901,0.17365807,0.00000000
4.54127064,2.08018583,0.81268060,0.07765428,0.07465642,1.80491219,0.06837376,0.17071370,0.00000000
4.54727364,2.10776980,0.84378395,0.08046810,0.07674641,1.85267915,0.06848229,0.16760798,0.00000000
4.55327664,2.13022834,0.87411996,0.08326182,0.07858317,1.89785483,0.06837769,0.16440877,0.00000000
4.55927964,2.14735287,0.90337886,0.08599775,0.08015577,1.93993331,0.06806453,0.16117215,0.00000000
4.56528264,2.15893650,0.93122566,0.08863263,0.08145565,1.97835011,0.06754875,0.15794094,0.00000000
4.57128564,2.16477688,0.95730429,0.09111862,0.08247641,2.01249236,0.06683761,0.15474396,0.00000000
4.57728864,2.16468133,0.98124311,0.09340466,0.08321352,2.04171326,0.06593964,0.15159601,0.00000000
4.58329165,2.15847402,1.00266199,0.09543800,0.08366421,2.06535034,0.06486469,0.14849867,0.00000000
4.58929465,2.14600505,1.02118062,0.09716593,0.08382731,2.08274708,0.06362395,0.14544161,0.00000000
4.59529765,2.12716109,1.03642795,0.09853774,0.08370331,2.09327687,0.06223005,0.14240455,0.00000000
4.60130065,2.10187687,1.04805261,0.09950652,0.08329442,2.09636827,0.06069715,0.13935961,0.00000000
