energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.01050525,2.89384741,0.13129087,0.00320228,0.30435906,0.03799372,2.18182297,0.62785187,0.29638316
-3.00450225,2.92000393,0.13122597,0.00322026,0.31058028,0.03839185,2.20250615,0.63585776,0.29706811
-2.99849925,2.93652652,0.13057697,0.00321853,0.31560112,0.03855292,2.21593087,0.64212519,0.29694526
-2.99249625,2.94268349,0.12932794,0.00319687,0.31928680,0.03847062,2.22157001,0.64642005,0.29596100
-2.98649325,2.93790192,0.12747499,0.00315545,0.32153322,0.03814361,2.21900415,0.64853493,0.29407426
-2.98049025,2.92179114,0.12502662,0.00309488,0.32227048,0.03757574,2.20793858,0.64829722,0.29125843
-2.97448724,2.89416129,0.12200364,0.00301610,0.32146533,0.03677590,2.18821725,0.64557634,0.28750311
-2.96848424,2.85503607,0.11843869,0.00292047,0.31912255,0.03575781,2.15983284,0.64028971,0.28281519
-2.96248124,2.80465898,0.11437533,0.00280962,0.31528490,0.03453957,2.12293253,0.63240721,0.27721963
-2.95647824,2.74349250,0.10986690,0.00268549,0.31003191,0.03314311,2.07781888,0.62195389,0.27075951
-2.95047524,2.67221008,0.10497487,0.00255020,0.30347741,0.03159348,2.02494589,0.60901061,0.26349552
-2.94447224,2.59168115,0.09976713,0.00240606,0.29576576,0.02991802,1.96491002,0.59371285,0.25550489
-2.93846923,2.50294950,0.09431601,0.00225542,0.28706720,0.02814556,1.89843663,0.57624732,0.24687964
-2.93246623,2.40720594,0.08869621,0.00210066,0.27757221,0.02630554,1.82636217,0.55684683,0.23772434
-2.92646323,2.30575600,0.08298280,0.00194413,0.26748523,0.02442712,1.74961274,0.53578342,0.22815339
-2.92046023,2.19998417,0.07724916,0.00178804,0.25701802,0.02253847,1.66917994,0.51336007,0.21828793
-2.91445723,2.09131580,0.07156522,0.00163444,0.24638277,0.02066596,1.58609471,0.48990146,0.20825247
-2.90845423,1.98117813,0.06599574,0.00148520,0.23578535,0.01883365,1.50140033,0.46574400,0.19817141
-2.90245123,1.87096208,0.06059901,0.00134191,0.22541890,0.01706276,1.41612543,0.44122563,0.18816555
-2.89644822,1.76198591,0.05542571,0.00120592,0.21545797,0.01537133,1.33125813,0.41667583,0.17834870
-2.89044522,1.65546235,0.05051813,0.00107829,0.20605350,0.01377404,1.24772209,0.39240623,0.16882462
-2.88444222,1.55247021,0.04590976,0.00095982,0.19732874,0.01228210,1.16635548,0.36870220,0.15968424
-2.87843922,1.45393135,0.04162507,0.00085100,0.18937628,0.01090334,1.08789342,0.34581565,0.15100350
-2.87243622,1.36059389,0.03767972,0.00075210,0.18225626,0.00964231,1.01295451,0.32395946,0.14284161
-2.86643322,1.27302199,0.03408090,0.00066312,0.17599590,0.00850057,0.94203183,0.30330357,0.13524002
-2.86043022,1.19159232,0.03082801,0.00058388,0.17059017,0.00747699,0.87548852,0.28397288,0.12822207
-2.85442721,1.11649730,0.02791343,0.00051399,0.16600372,0.00656811,0.81355799,0.26604698,0.12179324
-2.84842421,1.04775450,0.02532347,0.00045294,0.16217385,0.00576855,0.75634855,0.24956163,0.11594210
-2.84242121,0.98522176,0.02303945,0.00040010,0.15901444,0.00507141,0.70385200,0.23451185,0.11064177
-2.83641821,0.92861713,0.02103872,0.00035475,0.15642063,0.00446865,0.65595580,0.22085638,0.10585200
-2.83041521,0.87754265,0.01929578,0.00031613,0.15427411,0.00395153,0.61245811,0.20852335,0.10152161
-2.82441221,0.83151086,0.01778337,0.00028345,0.15244866,0.00351089,0.57308492,0.19741674,0.09759119
-2.81840920,0.78997289,0.01647342,0.00025593,0.15081588,0.00313752,0.53750856,0.18742342,0.09399608
-2.81240620,0.75234691,0.01533795,0.00023282,0.14925071,0.00282238,0.50536679,0.17842033,0.09066935
-2.80640320,0.71804577,0.01434992,0.00021340,0.14763670,0.00255688,0.47628167,0.17028168,0.08754465
-2.80040020,0.68650291,0.01348386,0.00019702,0.14587060,0.00233298,0.44987741,0.16288563,0.08455899
-2.79439720,0.65719543,0.01271640,0.00018306,0.14386634,0.00214338,0.42579678,0.15612042,0.08165510
-2.78839420,0.62966373,0.01202671,0.00017102,0.14155810,0.00198157,0.40371532,0.14988958,0.07878352
-2.78239120,0.60352705,0.01139673,0.00016043,0.13890241,0.00184185,0.38335305,0.14411619,0.07590408
-2.77638819,0.57849466,0.01081129,0.00015091,0.13587929,0.00171942,0.36448345,0.13874591,0.07298707
-2.77038519,0.55437249,0.01025818,0.00014216,0.13249236,0.00161026,0.34693948,0.13374895,0.07001379
-2.76438219,0.53106534,0.00972801,0.00013393,0.12876797,0.00151115,0.33061679,0.12912078,0.06697660
-2.75837919,0.50857488,0.00921404,0.00012604,0.12475346,0.00141958,0.31547407,0.12488173,0.06387860
-2.75237619,0.48699383,0.00871195,0.00011836,0.12051462,0.00133370,0.30153090,0.12107554,0.06073279
-2.74637319,0.46649697,0.00821948,0.00011080,0.11613259,0.00125219,0.28886341,0.11776701,0.05756097
-2.74037019,0.44732955,0.00773614,0.00010332,0.11170017,0.00117422,0.27759804,0.11503888,0.05439232
-2.73436718,0.42979368,0.00726279,0.00009592,0.10731793,0.00109932,0.26790387,0.11298803,0.05126188
-2.72836418,0.41423366,0.00680131,0.00008860,0.10309015,0.00102733,0.25998399,0.11172131,0.04820887
-2.72236118,0.40102055,0.00635424,0.00008138,0.09912082,0.00095828,0.25406610,0.11135109,0.04527503
-2.71635818,0.39053700,0.00592444,0.00007432,0.09550983,0.00089236,0.25039306,0.11199066,0.04250304
-2.71035518,0.38316244,0.00551479,0.00006746,0.09234945,0.00082982,0.24921333,0.11374965,0.03993501
-2.70435218,0.37925949,0.00512798,0.00006085,0.08972131,0.00077094,0.25077188,0.11672971,0.03761126
-2.69834917,0.37916152,0.00476624,0.00005452,0.08769383,0.00071597,0.25530162,0.12102036,0.03556916
-2.69234617,0.38316192,0.00443129,0.00004853,0.08632028,0.00066511,0.26301549,0.12669525,0.03384230
-2.68634317,0.39150495,0.00412416,0.00004290,0.08563738,0.00061849,0.27409938,0.13380889,0.03245980
-2.68034017,0.40437830,0.00384518,0.00003767,0.08566453,0.00057613,0.28870588,0.14239380,0.03144593
-2.67433717,0.42190735,0.00359401,0.00003285,0.08640359,0.00053797,0.30694882,0.15245832,0.03081980
-2.66833417,0.44415093,0.00336959,0.00002844,0.08783921,0.00050385,0.32889862,0.16398482,0.03059527
-2.66233117,0.47109851,0.00317032,0.00002445,0.08993958,0.00047353,0.35457841,0.17692859,0.03078099
-2.65632816,0.50266863,0.00299408,0.00002087,0.09265768,0.00044670,0.38396078,0.19121727,0.03138050
-2.65032516,0.53870840,0.00283837,0.00001769,0.09593273,0.00042298,0.41696527,0.20675087,0.03239235
-2.64432216,0.57899397,0.00270042,0.00001489,0.09969203,0.00040197,0.45345646,0.22340229,0.03381033
-2.63831916,0.62323185,0.00257734,0.00001244,0.10385284,0.00038323,0.49324261,0.24101843,0.03562356
-2.63231616,0.67106090,0.00246621,0.00001033,0.10832456,0.00036632,0.53607508,0.25942188,0.03781672
-2.62631316,0.72205513,0.00236424,0.00000851,0.11301074,0.00035084,0.58164832,0.27841301,0.04037008
-2.62031016,0.77572717,0.00226878,0.00000696,0.11781128,0.00033638,0.62960073,0.29777265,0.04325965
-2.61430715,0.83153246,0.00217750,0.00000565,0.12262449,0.00032259,0.67951626,0.31726522,0.04645717
-2.60830415,0.88887435,0.00208837,0.00000455,0.12734907,0.00030918,0.73092713,0.33664219,0.04993017
-2.60230115,0.94710998,0.00199975,0.00000364,0.13188601,0.00029588,0.78331741,0.35564611,0.05364206
-2.59629815,1.00555718,0.00191039,0.00000290,0.13614035,0.00028251,0.83612797,0.37401480,0.05755215
-2.59029515,1.06350244,0.00181943,0.00000229,0.14002278,0.00026894,0.88876248,0.39148594,0.06161580
-2.58429215,1.12020988,0.00172637,0.00000179,0.14345112,0.00025509,0.94059480,0.40780182,0.06578467
-2.57828914,1.17493142,0.00163109,0.00000139,0.14635162,0.00024094,0.99097759,0.42271423,0.07000700
-2.57228614,1.22691783,0.00153375,0.00000107,0.14866006,0.00022650,1.03925212,0.43598935,0.07422808
-2.56628314,1.27543088,0.00143478,0.00000082,0.15032271,0.00021184,1.08475926,0.44741260,0.07839079
-2.56028014,1.31975610,0.00133480,0.00000063,0.15129716,0.00019704,1.12685124,0.45679324,0.08243637
-2.55427714,1.35921611,0.00123458,0.00000047,0.15155282,0.00018222,1.16490428,0.46396869,0.08630523
-2.54827414,1.39318415,0.00113498,0.00000036,0.15107135,0.00016750,1.19833144,0.46880833,0.08993795
-2.54227114,1.42109747,0.00103688,0.00000026,0.14984684,0.00015301,1.22659563,0.47121672,0.09327638
-2.53626813,1.44247010,0.00094119,0.00000020,0.14788573,0.00013887,1.24922213,0.47113618,0.09626479
-2.53026513,1.45690465,0.00084872,0.00000014,0.14520655,0.00012522,1.26581048,0.46854844,0.09885115
-2.52426213,1.46410274,0.00076022,0.00000010,0.14183943,0.00011216,1.27604505,0.46347542,0.10098827
-2.51825913,1.46387344,0.00067635,0.00000008,0.13782534,0.00009978,1.27970405,0.45597908,0.10263510
-2.51225613,1.45613961,0.00059761,0.00000005,0.13321512,0.00008816,1.27666655,0.44616024,0.10375777
-2.50625313,1.44094159,0.00052439,0.00000004,0.12806833,0.00007736,1.26691719,0.43415632,0.10433062
-2.50025013,1.41843811,0.00045694,0.00000003,0.12245189,0.00006741,1.25054831,0.42013831,0.10433699
-2.49424712,1.38890428,0.00039538,0.00000002,0.11643851,0.00005832,1.22775935,0.40430670,0.10376986
-2.48824412,1.35272656,0.00033970,0.00000001,0.11010513,0.00005011,1.19885355,0.38688672,0.10263221
-2.48224112,1.31039491,0.00028981,0.00000001,0.10353114,0.00004275,1.16423179,0.36812301,0.10093714
-2.47623812,1.26249221,0.00024549,0.00000001,0.09679669,0.00003621,1.12438396,0.34827384,0.09870770
-2.47023512,1.20968134,0.00020647,0.00000000,0.08998096,0.00003046,1.07987802,0.32760506,0.09597645
-2.46423212,1.15269040,0.00017242,0.00000000,0.08316055,0.00002543,1.03134711,0.30638410,0.09278480
-2.45822911,1.09229638,0.00014296,0.00000000,0.07640797,0.00002109,0.97947515,0.28487407,0.08918205
-2.45222611,1.02930811,0.00011768,0.00000000,0.06979036,0.00001736,0.92498154,0.26332829,0.08522429
-2.44622311,0.96454886,0.00009618,0.00000000,0.06336836,0.00001419,0.86860537,0.24198535,0.08097310
-2.44022011,0.89883929,0.00007805,0.00000000,0.05719525,0.00001151,0.81108972,0.22106480,0.07649412
-2.43421711,0.83298136,0.00006288,0.00000000,0.05131640,0.00000928,0.75316673,0.20076370,0.07185566
-2.42821411,0.76774358,0.00005030,0.00000000,0.04576889,0.00000742,0.69554369,0.18125406,0.06712720
-2.42221111,0.70384822,0.00003995,0.00000000,0.04058148,0.00000589,0.63889076,0.16268113,0.06237800
-2.41620810,0.64196064,0.00003150,0.00000000,0.03577479,0.00000465,0.58383065,0.14516263,0.05767578
-2.41020510,0.58268109,0.00002466,0.00000000,0.03136170,0.00000364,0.53093034,0.12878883,0.05308558
-2.40420210,0.52653907,0.00001916,0.00000000,0.02734796,0.00000283,0.48069514,0.11362343,0.04866873
-2.39819910,0.47399011,0.00001479,0.00000000,0.02373293,0.00000218,0.43356506,0.09970518,0.04448204
-2.39219610,0.42541504,0.00001133,0.00000000,0.02051047,0.00000167,0.38991327,0.08704994,0.04057721
-2.38619310,0.38112135,0.00000862,0.00000000,0.01766985,0.00000127,0.35004669,0.07565334,0.03700038
-2.38019010,0.34134635,0.00000651,0.00000000,0.01519671,0.00000096,0.31420818,0.06549361,0.03379187
-2.37418709,0.30626187,0.00000488,0.00000000,0.01307406,0.00000072,0.28258021,0.05653469,0.03098612
-2.36818409,0.27597987,0.00000363,0.00000000,0.01128313,0.00000054,0.25528948,0.04872927,0.02861168
-2.36218109,0.25055871,0.00000268,0.00000000,0.00980423,0.00000040,0.23241219,0.04202184,0.02669133
-2.35617809,0.23000956,0.00000197,0.00000000,0.00861751,0.00000029,0.21397952,0.03635153,0.02524226
-2.35017509,0.21430265,0.00000143,0.00000000,0.00770355,0.00000021,0.19998300,0.03165469,0.02427623
-2.34417209,0.20337288,0.00000104,0.00000000,0.00704391,0.00000015,0.19037949,0.02786718,0.02379976
-2.33816908,0.19712479,0.00000074,0.00000000,0.00662148,0.00000011,0.18509543,0.02492626,0.02381426
-2.33216608,0.19543648,0.00000053,0.00000000,0.00642076,0.00000008,0.18403038,0.02277214,0.02431612
-2.32616308,0.19816253,0.00000038,0.00000000,0.00642798,0.00000006,0.18705957,0.02134916,0.02529675
-2.32016008,0.20513595,0.00000026,0.00000000,0.00663115,0.00000004,0.19403566,0.02060651,0.02674255
-2.31415708,0.21616915,0.00000018,0.00000000,0.00701997,0.00000003,0.20478964,0.02049870,0.02863490
-2.30815408,0.23105421,0.00000013,0.00000000,0.00758572,0.00000002,0.21913111,0.02098563,0.03095008
-2.30215108,0.24956255,0.00000009,0.00000000,0.00832098,0.00000001,0.23684811,0.02203238,0.03365924
-2.29614807,0.27144435,0.00000006,0.00000000,0.00921940,0.00000001,0.25770664,0.02360874,0.03672846
-2.29014507,0.29642784,0.00000004,0.00000000,0.01027535,0.00000001,0.28145033,0.02568855,0.04011881
-2.28414207,0.32421891,0.00000003,0.00000000,0.01148357,0.00000000,0.30780019,0.02824882,0.04378659
-2.27813907,0.35450100,0.00000002,0.00000000,0.01283878,0.00000000,0.33645493,0.03126869,0.04768371
-2.27213607,0.38693569,0.00000001,0.00000000,0.01433534,0.00000000,0.36709174,0.03472840,0.05175819
-2.26613307,0.42116395,0.00000001,0.00000000,0.01596682,0.00000000,0.39936793,0.03860806,0.05595487
-2.26013007,0.45680817,0.00000001,0.00000000,0.01772566,0.00000000,0.43292318,0.04288648,0.06021621
-2.25412706,0.49347501,0.00000000,0.00000000,0.01960282,0.00000000,0.46738259,0.04753995,0.06448333
-2.24812406,0.53075885,0.00000000,0.00000000,0.02158749,0.00000000,0.50236040,0.05254117,0.06869703
-2.24212106,0.56824593,0.00000000,0.00000000,0.02366677,0.00000000,0.53746419,0.05785817,0.07279899
-2.23611806,0.60551889,0.00000000,0.00000000,0.02582553,0.00000000,0.57229958,0.06345343,0.07673297
-2.23011506,0.64216161,0.00000000,0.00000000,0.02804621,0.00000000,0.60647498,0.06928315,0.08044589
-2.22411206,0.67776405,0.00000000,0.00000000,0.03030880,0.00000000,0.63960647,0.07529675,0.08388901
-2.21810905,0.71192717,0.00000000,0.00000000,0.03259085,0.00000000,0.67132253,0.08143664,0.08701878
-2.21210605,0.74426749,0.00000000,0.00000000,0.03486758,0.00000000,0.70126840,0.08763824,0.08979771
-2.20610305,0.77442143,0.00000000,0.00000000,0.03711214,0.00000000,0.72911016,0.09383042,0.09219488
-2.20010005,0.80204921,0.00000000,0.00000000,0.03929594,0.00000000,0.75453820,0.09993616,0.09418634
-2.19409705,0.82683838,0.00000000,0.00000000,0.04138910,0.00000000,0.77727036,0.10587363,0.09575523
-2.18809405,0.84850693,0.00000000,0.00000000,0.04336102,0.00000000,0.79705451,0.11155760,0.09689167
-2.18209105,0.86680609,0.00000000,0.00000000,0.04518102,0.00000000,0.81367075,0.11690115,0.09759250
-2.17608804,0.88152284,0.00000000,0.00000000,0.04681904,0.00000000,0.82693328,0.12181762,0.09786075
-2.17008504,0.89248219,0.00000000,0.00000000,0.04824648,0.00000000,0.83669209,0.12622281,0.09770511
-2.16408204,0.89954930,0.00000000,0.00000000,0.04943696,0.00000000,0.84283436,0.13003729,0.09713917
-2.15807904,0.90263152,0.00000000,0.00000000,0.05036716,0.00000000,0.84528589,0.13318874,0.09618072
-2.15207604,0.90168024,0.00000000,0.00000000,0.05101754,0.00000000,0.84401233,0.13561426,0.09485099
-2.14607304,0.89669262,0.00000000,0.00000000,0.05137311,0.00000000,0.83902045,0.13726246,0.09317400
-2.14007004,0.88771312,0.00000000,0.00000000,0.05142396,0.00000000,0.83035914,0.13809539,0.09117586
-2.13406703,0.87483458,0.00000000,0.00000000,0.05116575,0.00000000,0.81812030,0.13809005,0.08888435
-2.12806403,0.85819892,0.00000000,0.00000000,0.05060000,0.00000000,0.80243935,0.13723947,0.08632844
-2.12206103,0.83799719,0.00000000,0.00000000,0.04973423,0.00000000,0.78349524,0.13555335,0.08353801
-2.11605803,0.81446878,0.00000000,0.00000000,0.04858187,0.00000000,0.76150994,0.13305816,0.08054366
-2.11005503,0.78789984,0.00000000,0.00000000,0.04716203,0.00000000,0.73674713,0.12979670,0.07737665
-2.10405203,0.75862065,0.00000000,0.00000000,0.04549907,0.00000000,0.70951007,0.12582715,0.07406879
-2.09804902,0.72700192,0.00000000,0.00000000,0.04362201,0.00000000,0.68013856,0.12122164,0.07065251
-2.09204602,0.69345017,0.00000000,0.00000000,0.04156382,0.00000000,0.64900506,0.11606440,0.06716087
-2.08604302,0.65840200,0.00000000,0.00000000,0.03936060,0.00000000,0.61650982,0.11044964,0.06362752
-2.08004002,0.62231766,0.00000000,0.00000000,0.03705070,0.00000000,0.58307527,0.10447911,0.06008672
-2.07403702,0.58567379,0.00000000,0.00000000,0.03467380,0.00000000,0.54913973,0.09825958,0.05657324
-2.06803402,0.54895581,0.00000000,0.00000000,0.03227005,0.00000000,0.51515063,0.09190033,0.05312215
-2.06203102,0.51264999,0.00000000,0.00000000,0.02987920,0.00000000,0.48155739,0.08551064,0.04976864
-2.05602801,0.47723547,0.00000000,0.00000000,0.02753981,0.00000000,0.44880421,0.07919756,0.04654764
-2.05002501,0.44317662,0.00000000,0.00000000,0.02528864,0.00000000,0.41732297,0.07306377,0.04349345
-2.04402201,0.41091561,0.00000000,0.00000000,0.02316005,0.00000000,0.38752637,0.06720587,0.04063929
-2.03801901,0.38086575,0.00000000,0.00000000,0.02118560,0.00000000,0.35980153,0.06171292,0.03801674
-2.03201601,0.35340532,0.00000000,0.00000000,0.01939371,0.00000000,0.33450414,0.05666534,0.03565522
-2.02601301,0.32887233,0.00000000,0.00000000,0.01780951,0.00000000,0.31195320,0.05213407,0.03358140
-2.02001001,0.30755989,0.00000000,0.00000000,0.01645466,0.00000000,0.29242649,0.04818012,0.03181862
-2.01400700,0.28971250,0.00000000,0.00000000,0.01534739,0.00000000,0.27615661,0.04485423,0.03038636
-2.00800400,0.27552291,0.00000000,0.00000000,0.01450246,0.00000000,0.26332777,0.04219685,0.02929966
-2.00200100,0.26512968,0.00000000,0.00000000,0.01393120,0.00000000,0.25407306,0.04023814,0.02856871
-1.99599800,0.25861532,0.00000000,0.00000000,0.01364156,0.00000000,0.24847239,0.03899806,0.02819837
-1.98999500,0.25600491,0.00000000,0.00000000,0.01363811,0.00000000,0.24655081,0.03848657,0.02818787
-1.98399200,0.25726517,0.00000000,0.00000000,0.01392201,0.00000000,0.24827743,0.03870369,0.02853056
-1.97798899,0.26230402,0.00000000,0.00000000,0.01449096,0.00000000,0.25356480,0.03963957,0.02921376
-1.97198599,0.27097063,0.00000000,0.00000000,0.01533907,0.00000000,0.26226876,0.04127457,0.03021873
-1.96598299,0.28305597,0.00000000,0.00000000,0.01645674,0.00000000,0.27418901,0.04357916,0.03152076
-1.95997999,0.29829412,0.00000000,0.00000000,0.01783050,0.00000000,0.28907031,0.04651398,0.03308943
-1.95397699,0.31636428,0.00000000,0.00000000,0.01944287,0.00000000,0.30660453,0.05002976,0.03488891
-1.94797399,0.33689379,0.00000000,0.00000000,0.02127219,0.00000000,0.32643367,0.05406746,0.03687854
-1.94197099,0.35946220,0.00000000,0.00000000,0.02329265,0.00000000,0.34815396,0.05855848,0.03901344
-1.93596798,0.38360661,0.00000000,0.00000000,0.02547424,0.00000000,0.37132118,0.06342503,0.04124527
-1.92996498,0.40882825,0.00000000,0.00000000,0.02778297,0.00000000,0.39545722,0.06858087,0.04352322
-1.92396198,0.43460045,0.00000000,0.00000000,0.03018115,0.00000000,0.42005789,0.07393221,0.04579495
-1.91795898,0.46037785,0.00000000,0.00000000,0.03262783,0.00000000,0.44460203,0.07937900,0.04800776
-1.91195598,0.48560684,0.00000000,0.00000000,0.03507948,0.00000000,0.46856162,0.08481657,0.05010971
-1.90595298,0.50973697,0.00000000,0.00000000,0.03749072,0.00000000,0.49141284,0.09013756,0.05205087
-1.89994997,0.53223301,0.00000000,0.00000000,0.03981532,0.00000000,0.51264769,0.09523410,0.05378445
-1.89394697,0.55258741,0.00000000,0.00000000,0.04200720,0.00000000,0.53178590,0.10000028,0.05526799
-1.88794397,0.57033259,0.00000000,0.00000000,0.04402167,0.00000000,0.54838663,0.10433473,0.05646437
-1.88194097,0.58505275,0.00000000,0.00000000,0.04581655,0.00000000,0.56205966,0.10814321,0.05734274
-1.87593797,0.59639462,0.00000000,0.00000000,0.04735339,0.00000000,0.57247546,0.11134123,0.05787926
-1.86993497,0.60407679,0.00000000,0.00000000,0.04859864,0.00000000,0.57937385,0.11385641,0.05805768
-1.86393197,0.60789702,0.00000000,0.00000000,0.04952463,0.00000000,0.58257079,0.11563056,0.05786965
-1.85792896,0.60773747,0.00000000,0.00000000,0.05011043,0.00000000,0.58196299,0.11662147,0.05731483
-1.85192596,0.60356722,0.00000000,0.00000000,0.05034256,0.00000000,0.57753011,0.11680404,0.05640074
-1.84592296,0.59544231,0.00000000,0.00000000,0.05021536,0.00000000,0.56933440,0.11617109,0.05514242
-1.83991996,0.58350295,0.00000000,0.00000000,0.04973114,0.00000000,0.55751784,0.11473334,0.05356178
-1.83391696,0.56796822,0.00000000,0.00000000,0.04890011,0.00000000,0.54229679,0.11251906,0.05168684
-1.82791396,0.54912829,0.00000000,0.00000000,0.04773998,0.00000000,0.52395442,0.10957287,0.04955078
-1.82191096,0.52733469,0.00000000,0.00000000,0.04627530,0.00000000,0.50283120,0.10595426,0.04719084
-1.81590795,0.50298887,0.00000000,0.00000000,0.04453667,0.00000000,0.47931398,0.10173548,0.04464717
-1.80990495,0.47652966,0.00000000,0.00000000,0.04255968,0.00000000,0.45382390,0.09699912,0.04196163
-1.80390195,0.44842005,0.00000000,0.00000000,0.04038375,0.00000000,0.42680391,0.09183548,0.03917661
-1.79789895,0.41913398,0.00000000,0.00000000,0.03805095,0.00000000,0.39870615,0.08633975,0.03633390
-1.79189595,0.38914350,0.00000000,0.00000000,0.03560469,0.00000000,0.36997989,0.08060919,0.03347363
-1.78589295,0.35890690,0.00000000,0.00000000,0.03308858,0.00000000,0.34106034,0.07474046,0.03063339
-1.77988994,0.32885818,0.00000000,0.00000000,0.03054524,0.00000000,0.31235876,0.06882706,0.02784743
-1.77388694,0.29939808,0.00000000,0.00000000,0.02801531,0.00000000,0.28425419,0.06295718,0.02514608
-1.76788394,0.27088712,0.00000000,0.00000000,0.02553660,0.00000000,0.25708689,0.05721184,0.02255534
-1.76188094,0.24364047,0.00000000,0.00000000,0.02314344,0.00000000,0.23115378,0.05166343,0.02009661
-1.75587794,0.21792491,0.00000000,0.00000000,0.02086612,0.00000000,0.20670560,0.04637473,0.01778664
-1.74987494,0.19395766,0.00000000,0.00000000,0.01873067,0.00000000,0.18394602,0.04139832,0.01563758
-1.74387194,0.17190687,0.00000000,0.00000000,0.01675867,0.00000000,0.16303226,0.03677639,0.01365719
-1.73786893,0.15189369,0.00000000,0.00000000,0.01496731,0.00000000,0.14407707,0.03254091,0.01184920
-1.73186593,0.13399547,0.00000000,0.00000000,0.01336953,0.00000000,0.12715195,0.02871415,0.01021369
-1.72586293,0.11824980,0.00000000,0.00000000,0.01197430,0.00000000,0.11229097,0.02530934,0.00874756
-1.71985993,0.10465919,0.00000000,0.00000000,0.01078697,0.00000000,0.09949526,0.02233160,0.00744506
-1.71385693,0.09319588,0.00000000,0.00000000,0.00980958,0.00000000,0.08873755,0.01977894,0.00629828
-1.70785393,0.08380668,0.00000000,0.00000000,0.00904131,0.00000000,0.07996677,0.01764325,0.00529769
-1.70185093,0.07641749,0.00000000,0.00000000,0.00847884,0.00000000,0.07311221,0.01591136,0.00443259
-1.69584792,0.07093735,0.00000000,0.00000000,0.00811662,0.00000000,0.06808737,0.01456594,0.00369157
-1.68984492,0.06726190,0.00000000,0.00000000,0.00794722,0.00000000,0.06479309,0.01358638,0.00306288
-1.68384192,0.06527613,0.00000000,0.00000000,0.00796152,0.00000000,0.06312011,0.01294948,0.00253481
-1.67783892,0.06485655,0.00000000,0.00000000,0.00814886,0.00000000,0.06295097,0.01263005,0.00209591
-1.67183592,0.06587265,0.00000000,0.00000000,0.00849719,0.00000000,0.06416136,0.01260137,0.00173522
-1.66583292,0.06818783,0.00000000,0.00000000,0.00899307,0.00000000,0.06662086,0.01283549,0.00144246
-1.65982991,0.07165999,0.00000000,0.00000000,0.00962177,0.00000000,0.07019342,0.01330350,0.00120809
-1.65382691,0.07614178,0.00000000,0.00000000,0.01036727,0.00000000,0.07473757,0.01397566,0.00102341
-1.64782391,0.08148081,0.00000000,0.00000000,0.01121226,0.00000000,0.08010654,0.01482155,0.00088056
-1.64182091,0.08751989,0.00000000,0.00000000,0.01213822,0.00000000,0.08614846,0.01581014,0.00077252
-1.63581791,0.09409752,0.00000000,0.00000000,0.01312553,0.00000000,0.09270685,0.01690991,0.00069311
-1.62981491,0.10104862,0.00000000,0.00000000,0.01415357,0.00000000,0.09962136,0.01808904,0.00063688
-1.62381191,0.10820581,0.00000000,0.00000000,0.01520099,0.00000000,0.10672899,0.01931560,0.00059911
-1.61780890,0.11540103,0.00000000,0.00000000,0.01624596,0.00000000,0.11386579,0.02055783,0.00057573
-1.61180590,0.12246771,0.00000000,0.00000000,0.01726652,0.00000000,0.12086896,0.02178456,0.00056325
-1.60580290,0.12924337,0.00000000,0.00000000,0.01824099,0.00000000,0.12757949,0.02296555,0.00055870
-1.59979990,0.13557253,0.00000000,0.00000000,0.01914845,0.00000000,0.13384509,0.02407209,0.00055956
-1.59379690,0.14130996,0.00000000,0.00000000,0.01996921,0.00000000,0.13952339,0.02507748,0.00056375
-1.58779390,0.14632396,0.00000000,0.00000000,0.02068531,0.00000000,0.14448525,0.02595759,0.00056952
-1.58179090,0.15049966,0.00000000,0.00000000,0.02128104,0.00000000,0.14861800,0.02669145,0.00057547
-1.57578789,0.15374203,0.00000000,0.00000000,0.02174337,0.00000000,0.15182854,0.02726175,0.00058046
-1.56978489,0.15597863,0.00000000,0.00000000,0.02206238,0.00000000,0.15404601,0.02765528,0.00058363
-1.56378189,0.15716170,0.00000000,0.00000000,0.02223156,0.00000000,0.15522393,0.02786331,0.00058433
-1.55777889,0.15726973,0.00000000,0.00000000,0.02224803,0.00000000,0.15534174,0.02788185,0.00058212
-1.55177589,0.15630821,0.00000000,0.00000000,0.02211271,0.00000000,0.15440560,0.02771177,0.00057677
-1.54577289,0.15430959,0.00000000,0.00000000,0.02183029,0.00000000,0.15244839,0.02735877,0.00056818
-1.53976988,0.15133249,0.00000000,0.00000000,0.02140912,0.00000000,0.14952888,0.02683325,0.00055642
-1.53376688,0.14746001,0.00000000,0.00000000,0.02086100,0.00000000,0.14573021,0.02614999,0.00054170
-1.52776388,0.14279741,0.00000000,0.00000000,0.02020084,0.00000000,0.14115748,0.02532775,0.00052432
-1.52176088,0.13746914,0.00000000,0.00000000,0.01944625,0.00000000,0.13593492,0.02438872,0.00050468
-1.51575788,0.13161528,0.00000000,0.00000000,0.01861705,0.00000000,0.13020237,0.02335789,0.00048325
-1.50975488,0.12538775,0.00000000,0.00000000,0.01773470,0.00000000,0.12411149,0.02226241,0.00046058
-1.50375188,0.11894610,0.00000000,0.00000000,0.01682175,0.00000000,0.11782170,0.02113079,0.00043723
-1.49774887,0.11245342,0.00000000,0.00000000,0.01590125,0.00000000,0.11149599,0.01999219,0.00041379
