energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
3.37668834,2.10754110,0.19174158,0.04008887,0.03042432,0.19117758,0.11068650,0.30041689,0.50932155,1.46616906
3.38269135,2.17011823,0.20234228,0.04222113,0.03122644,0.19186234,0.11401158,0.29817014,0.52169208,1.52066291
3.38869435,2.24165187,0.21397000,0.04459528,0.03196627,0.19344543,0.11733888,0.29745416,0.53700612,1.58252812
3.39469735,2.32046946,0.22639659,0.04715516,0.03263086,0.19581920,0.12060637,0.29809948,0.55481730,1.65046631
3.40070035,2.40466137,0.23936836,0.04984121,0.03320753,0.19885468,0.12374757,0.29990795,0.57461727,1.72298017
3.40670335,2.49211608,0.25261062,0.05259148,0.03368421,0.20240393,0.12669294,0.30265689,0.59584467,1.79840065
3.41270635,2.58056637,0.26583334,0.05534294,0.03404972,0.20630349,0.12937166,0.30610447,0.61789695,1.87492320
3.41870935,2.66764576,0.27873791,0.05803276,0.03429417,0.21037881,0.13171357,0.30999619,0.64014471,1.95065238
3.42471236,2.75095356,0.29102474,0.06059986,0.03440926,0.21444939,0.13365126,0.31407236,0.66194837,2.02365359
3.43071536,2.82812618,0.30240153,0.06298643,0.03438859,0.21833471,0.13512227,0.31807628,0.68267652,2.09201014
3.43671836,2.89691214,0.31259188,0.06513950,0.03422793,0.22186044,0.13607126,0.32176285,0.70172538,2.15388346
3.44272136,2.95524739,0.32134382,0.06701253,0.03392544,0.22486476,0.13645203,0.32490722,0.71853848,2.20757398
3.44872436,3.00132787,0.32843803,0.06856678,0.03348184,0.22720458,0.13622940,0.32731313,0.73262577,2.25157991
3.45472736,3.03367561,0.33369526,0.06977266,0.03290052,0.22876118,0.13538075,0.32882051,0.74358119,2.28465119
3.46073037,3.05119541,0.33698263,0.07061074,0.03218754,0.22944513,0.13389725,0.32931203,0.75109802,2.30583608
3.46673337,3.05321908,0.33821850,0.07107251,0.03135160,0.22920019,0.13178459,0.32871815,0.75498090,2.31451801
3.47273637,3.03953499,0.33737575,0.07116083,0.03040391,0.22800593,0.12906329,0.32702049,0.75515433,2.31044076
3.47873937,3.01040120,0.33448303,0.07088995,0.02935799,0.22587907,0.12576854,0.32425327,0.75166665,2.29372066
3.48474237,2.96654131,0.32962430,0.07028519,0.02822941,0.22287324,0.12194946,0.32050265,0.74468972,2.26484496
3.49074537,2.90912298,0.32293627,0.06938217,0.02703543,0.21907739,0.11766799,0.31590409,0.73451380,2.22465646
3.49674837,2.83971976,0.31460407,0.06822573,0.02579466,0.21461265,0.11299728,0.31063761,0.72153807,2.17432475
3.50275138,2.76025797,0.30485535,0.06686843,0.02452659,0.20962803,0.10801975,0.30492128,0.70625708,2.11530545
3.50875438,2.67295062,0.29395287,0.06536881,0.02325115,0.20429493,0.10282487,0.29900306,0.68924363,2.04928911
3.51475738,2.58022142,0.28218616,0.06378937,0.02198822,0.19880077,0.09750669,0.29315147,0.67112893,1.97814209
3.52076038,2.48462202,0.26986241,0.06219442,0.02075720,0.19334206,0.09216132,0.28764528,0.65258089,1.90384198
3.52676338,2.38874597,0.25729706,0.06064789,0.01957651,0.18811710,0.08688438,0.28276283,0.63428137,1.82841031
3.53276638,2.29514307,0.24480453,0.05921108,0.01846317,0.18331870,0.08176859,0.27877133,0.61690363,1.75384538
3.53876938,2.20623755,0.23268928,0.05794060,0.01743245,0.17912716,0.07690144,0.27591656,0.60109070,1.68205807
3.54477239,2.12425329,0.22123771,0.05688641,0.01649751,0.17570387,0.07236324,0.27441360,0.58743579,1.61481306
3.55077539,2.05114910,0.21071117,0.05609024,0.01566915,0.17318563,0.06822541,0.27443865,0.57646544,1.55367779
3.55677839,1.98856613,0.20134014,0.05558420,0.01495566,0.17168009,0.06454919,0.27612265,0.56862618,1.49998085
3.56278139,1.93778941,0.19331989,0.05538994,0.01436270,0.17126235,0.06138475,0.27954669,0.56427512,1.45478128
3.56878439,1.89972447,0.18680770,0.05551804,0.01389328,0.17197292,0.05877070,0.28473959,0.56367483,1.41884947
3.57478739,1.87488942,0.18192155,0.05596802,0.01354789,0.17381695,0.05673406,0.29167767,0.56699265,1.39266001
3.58079040,1.86342236,0.17874033,0.05672861,0.01332460,0.17676500,0.05529058,0.30028669,0.57430417,1.37639627
3.58679340,1.86510307,0.17730541,0.05777857,0.01321937,0.18075500,0.05444545,0.31044596,0.58560075,1.36996583
3.59279640,1.87938751,0.17762339,0.05908782,0.01322628,0.18569550,0.05419430,0.32199438,0.60080035,1.37302576
3.59879940,1.90545314,0.17966984,0.06061888,0.01333796,0.19147000,0.05452446,0.33473812,0.61976116,1.38501601
3.60480240,1.94225258,0.18339381,0.06232857,0.01354597,0.19794208,0.05541640,0.34845959,0.64229698,1.40519916
3.61080540,1.98857285,0.18872272,0.06416993,0.01384123,0.20496121,0.05684527,0.36292727,0.66819361,1.43270431
3.61680840,2.04309728,0.19556751,0.06609412,0.01421447,0.21236896,0.05878241,0.37790595,0.69722502,1.46657298
3.62281141,2.10446699,0.20382765,0.06805244,0.01465662,0.22000520,0.06119690,0.39316677,0.72916849,1.50580475
3.62881441,2.17133918,0.21339579,0.06999816,0.01515928,0.22771421,0.06405691,0.40849669,0.76381754,1.54940041
3.63481741,2.24243938,0.22416181,0.07188818,0.01571499,0.23535029,0.06733084,0.42370678,0.80099197,1.59640074
3.64082041,2.31660534,0.23601601,0.07368451,0.01631755,0.24278269,0.07098829,0.43863893,0.84054419,1.64591908
3.64682341,2.39282080,0.24885147,0.07535533,0.01696225,0.24989965,0.07500069,0.45317068,0.88236135,1.69716651
3.65282641,2.47023767,0.26256520,0.07687579,0.01764599,0.25661129,0.07934160,0.46721783,0.92636316,1.74946852
3.65882941,2.54818621,0.27705839,0.07822833,0.01836730,0.26285147,0.08398673,0.48073468,0.97249525,1.80227289
3.66483242,2.62617299,0.29223554,0.07940274,0.01912634,0.26857830,0.08891369,0.49371205,1.02071859,1.85514887
3.67083542,2.70386774,0.30800276,0.08039569,0.01992474,0.27377358,0.09410138,0.50617296,1.07099547,1.90777813
3.67683842,2.78108026,0.32426534,0.08121008,0.02076543,0.27844104,0.09952929,0.51816655,1.12327307,1.95993875
3.68284142,2.85772958,0.34092490,0.08185406,0.02165239,0.28260375,0.10517659,0.52976033,1.17746563,2.01148370
3.68884442,2.93380790,0.35787639,0.08233982,0.02259033,0.28630068,0.11102120,0.54103149,1.23343662,2.06231558
3.69484742,3.00934206,0.37500522,0.08268230,0.02358443,0.28958281,0.11703885,0.55205772,1.29098221,2.11235993
3.70085043,3.08435562,0.39218494,0.08289789,0.02463997,0.29250898,0.12320233,0.56290823,1.34981742,2.16153909
3.70685343,3.15883436,0.40927564,0.08300309,0.02576208,0.29514179,0.12948088,0.57363541,1.40956635,2.20974884
3.71285643,3.23269789,0.42612348,0.08301344,0.02695549,0.29754366,0.13583990,0.58426794,1.46975732,2.25683978
3.71885943,3.30577960,0.44256141,0.08294250,0.02822429,0.29977355,0.14224092,0.59480567,1.52982393,2.30260486
3.72486243,3.37781631,0.45841132,0.08280119,0.02957182,0.30188417,0.14864199,0.60521658,1.58911248,2.34677441
3.73086543,3.44844872,0.47348755,0.08259738,0.03100057,0.30392011,0.15499840,0.61543625,1.64689554,2.38901905
3.73686843,3.51723232,0.48760165,0.08233571,0.03251219,0.30591672,0.16126364,0.62536968,1.70239171,2.42896048
3.74287144,3.58365820,0.50056828,0.08201782,0.03410751,0.30789988,0.16739075,0.63489549,1.75479026,2.46618948
3.74887444,3.64718188,0.51221194,0.08164270,0.03578662,0.30988649,0.17333376,0.64387217,1.80327993,2.50028993
3.75487744,3.70725807,0.52237404,0.08120735,0.03754896,0.31188558,0.17904925,0.65214592,1.84708007,2.53086684
3.76088044,3.76337834,0.53092001,0.08070748,0.03939346,0.31389994,0.18449787,0.65955962,1.88547243,2.55757655
3.76688344,3.81510878,0.53774593,0.08013842,0.04131860,0.31592789,0.18964574,0.66596231,1.91783192,2.58015643
3.77288644,3.86212429,0.54278424,0.07949589,0.04332244,0.31796517,0.19446556,0.67121841,1.94365422,2.59845171
3.77888944,3.90423653,0.54600800,0.07877681,0.04540262,0.32000665,0.19893744,0.67521615,1.96257877,2.61243714
3.78489245,3.94141300,0.54743353,0.07797993,0.04755630,0.32204763,0.20304920,0.67787460,1.97440548,2.62223129
3.79089545,3.97378510,0.54712097,0.07710632,0.04977992,0.32408471,0.20679634,0.67914879,1.97910413,2.62810203
3.79689845,4.00164405,0.54517275,0.07615958,0.05206903,0.32611600,0.21018142,0.67903249,1.97681579,2.63046208
3.80290145,4.02542425,0.54172991,0.07514589,0.05441792,0.32814081,0.21321303,0.67755857,1.96784600,2.62985433
3.80890445,4.04567478,0.53696634,0.07407383,0.05681926,0.33015857,0.21590437,0.67479688,1.95264997,2.62692731
3.81490745,4.06302032,0.53108135,0.07295390,0.05926369,0.33216738,0.21827146,0.67084972,1.93181077,2.62240196
3.82091046,4.07811406,0.52429075,0.07179796,0.06173945,0.33416210,0.22033121,0.66584524,1.90601149,2.61703137
3.82691346,4.09158533,0.51681703,0.07061852,0.06423194,0.33613221,0.22209936,0.65992929,1.87600306,2.61155586
3.83291646,4.10398556,0.50887921,0.06942790,0.06672347,0.33805969,0.22358850,0.65325613,1.84256963,2.60665611
3.83891946,4.11573612,0.50068280,0.06823741,0.06919307,0.33991704,0.22480631,0.64597877,1.80649327,2.60290723
3.84492246,4.12708175,0.49241055,0.06705661,0.07161639,0.34166574,0.22575407,0.63823946,1.76852017,2.60073687
3.85092546,4.13805302,0.48421449,0.06589262,0.07396586,0.34325527,0.22642563,0.63016104,1.72933001,2.60038995
3.85692846,4.14844060,0.47620968,0.06474956,0.07621093,0.34462279,0.22680691,0.62183963,1.68951034,2.60190284
3.86293147,4.15778367,0.46847003,0.06362826,0.07831864,0.34569372,0.22687591,0.61333925,1.64953703,2.60508853
3.86893447,4.16537380,0.46102650,0.06252611,0.08025422,0.34638311,0.22660333,0.60468860,1.60976191,2.60953448
3.87493747,4.17027471,0.45386765,0.06143713,0.08198203,0.34659790,0.22595376,0.59588020,1.57040801,2.61461350
3.88094047,4.17135751,0.44694259,0.06035232,0.08346654,0.34623993,0.22488731,0.58687200,1.53157240,2.61950758
3.88694347,4.16734975,0.44016615,0.05926014,0.08467348,0.34520962,0.22336173,0.57759130,1.49323630,2.62324378
3.89294647,4.15689635,0.43342593,0.05814719,0.08557105,0.34341013,0.22133479,0.56794071,1.45528166,2.62474035
3.89894947,4.13862907,0.42659086,0.05699904,0.08613117,0.34075179,0.21876686,0.55780577,1.41751299,2.62286107
3.90495248,4.11124127,0.41952087,0.05580107,0.08633067,0.33715665,0.21562355,0.54706383,1.37968336,2.61647499
3.91095548,4.07356412,0.41207704,0.05453948,0.08615240,0.33256277,0.21187821,0.53559354,1.34152270,2.60451849
3.91695848,4.02464039,0.40413176,0.05320214,0.08558619,0.32692826,0.20751427,0.52328451,1.30276726,2.58605672
3.92296148,3.96379212,0.39557851,0.05177947,0.08462960,0.32023455,0.20252719,0.51004650,1.26318829,2.56034119
3.92896448,3.89067890,0.38634062,0.05026522,0.08328847,0.31248912,0.19692597,0.49581774,1.22261897,2.52686083
3.93496748,3.80534380,0.37637872,0.04865703,0.08157714,0.30372712,0.19073419,0.48057179,1.18097805,2.48538392
3.94097049,3.70824506,0.36569659,0.04695694,0.07951840,0.29401215,0.18399044,0.46432280,1.13828947,2.43598916
3.94697349,3.60027196,0.35434522,0.04517163,0.07714317,0.28343599,0.17674818,0.44712877,1.09469720,2.37908436
3.95297649,3.48274439,0.34242485,0.04331251,0.07448983,0.27211735,0.16907501,0.42909278,1.05047490,2.31541220
3.95897949,3.35739645,0.33008520,0.04139562,0.07160332,0.26019961,0.16105151,0.41036217,1.00603037,2.24604300
3.96498249,3.22634484,0.31752373,0.03944140,0.06853397,0.24784784,0.15276946,0.39112579,0.96190476,2.17235497
3.97098549,3.09204380,0.30498234,0.03747419,0.06533614,0.23524504,0.14432977,0.37160943,0.91876707,2.09600318
3.97698849,2.95722864,0.29274249,0.03552175,0.06206672,0.22258791,0.13584010,0.35206989,0.87740428,2.01887869
3.98299150,2.82485017,0.28111911,0.03361455,0.05878351,0.21008214,0.12741227,0.33278774,0.83870777,1.94305973
3.98899450,2.69800282,0.27045360,0.03178504,0.05554361,0.19793771,0.11915957,0.31405941,0.80365658,1.87075700
3.99499750,2.57984882,0.26110608,0.03006688,0.05240179,0.18636398,0.11119410,0.29618873,0.77329818,1.80425522
4.00100050,2.47354122,0.25344714,0.02849410,0.04940894,0.17556502,0.10362419,0.27947837,0.74872719,1.74585284
4.00700350,2.38214772,0.24784941,0.02710031,0.04661071,0.16573523,0.09655199,0.26422154,0.73106266,1.69780212
4.01300650,2.30857744,0.24467896,0.02591788,0.04404630,0.15705528,0.09007127,0.25069403,0.72142406,1.66225089
4.01900950,2.25551215,0.24428681,0.02497718,0.04174741,0.14968853,0.08426559,0.23914707,0.72090642,1.64118782
4.02501251,2.22534314,0.24700050,0.02430583,0.03973755,0.14377796,0.07920665,0.22980089,0.73055470,1.63639192
4.03101551,2.22011462,0.25311594,0.02392806,0.03803155,0.13944361,0.07495303,0.22283931,0.75133751,1.64938746
4.03701851,2.24147415,0.26288943,0.02386402,0.03663532,0.13678056,0.07154927,0.21840526,0.78412043,1.68140461
4.04302151,2.29063051,0.27653004,0.02412927,0.03554597,0.13585739,0.06902520,0.21659736,0.82963896,1.73334648
4.04902451,2.36831917,0.29419234,0.02473420,0.03475214,0.13671514,0.06739559,0.21746748,0.88847144,1.80576244
4.05502751,2.47477551,0.31596947,0.02568362,0.03423459,0.13936671,0.06666006,0.22101927,0.96101237,1.89882820
4.06103052,2.60971598,0.34188692,0.02697637,0.03396706,0.14379666,0.06680327,0.22720761,1.04744667,2.01233253
4.06703352,2.77232740,0.37189693,0.02860502,0.03391723,0.14996139,0.06779524,0.23593898,1.14772564,2.14567081
4.07303652,2.96126491,0.40587378,0.03055566,0.03404797,0.15778977,0.06959202,0.24707265,1.26154555,2.29784558
4.07903952,3.17465881,0.44361038,0.03280781,0.03431857,0.16718400,0.07213645,0.26042275,1.38833001,2.46747419
4.08504252,3.41013115,0.48481611,0.03533447,0.03468617,0.17802100,0.07535912,0.27576109,1.52721722,2.65280394
4.09104552,3.66482243,0.52911657,0.03810228,0.03510712,0.19015412,0.07917963,0.29282089,1.67705345,2.85173474
4.09704852,3.93542905,0.57605518,0.04107187,0.03553835,0.20341525,0.08350786,0.31130120,1.83639385,3.06184959
4.10305153,4.21825196,0.62509709,0.04419837,0.03593870,0.21761738,0.08824563,0.33087217,2.00351168,3.28045299
4.10905453,4.50925648,0.67563550,0.04743214,0.03627010,0.23255768,0.09328839,0.35118107,2.17641679,3.50461700
4.11505753,4.80414311,0.72700050,0.05071958,0.03649864,0.24802089,0.09852714,0.37185900,2.35288383,3.73123473
4.12106053,5.09842867,0.77847043,0.05400429,0.03659541,0.26378321,0.10385056,0.39252816,2.53049009,3.95708062
4.12706353,5.38753635,0.82928569,0.05722818,0.03653720,0.27961658,0.10914717,0.41280973,2.70666286,4.17887631
4.13306653,5.66689295,0.87866459,0.06033290,0.03630692,0.29529319,0.11430765,0.43233190,2.87873495,4.39336099
4.13906953,5.93203086,0.92582110,0.06326119,0.03589381,0.31059020,0.11922711,0.45073822,3.04400723,4.59736416
4.14507254,6.17869182,0.96998369,0.06595844,0.03529347,0.32529453,0.12380744,0.46769562,3.19981606,4.78787902
4.15107554,6.40292913,1.01041489,0.06837411,0.03450757,0.33920754,0.12795942,0.48290226,3.34360328,4.96213391
4.15707854,6.60120474,1.04643072,0.07046315,0.03354346,0.35214936,0.13160474,0.49609458,3.47298602,5.11765934
4.16308154,6.77047726,1.07741926,0.07218725,0.03241354,0.36396290,0.13467767,0.50705351,3.58582360,5.25234805
4.16908454,6.90827758,1.10285762,0.07351597,0.03113456,0.37451703,0.13712651,0.51560942,3.68027847,5.36450555
4.17508754,7.01276837,1.12232659,0.07442757,0.02972674,0.38370914,0.13891448,0.52164573,3.75486861,5.45288890
4.18109055,7.08278501,1.13552218,0.07490959,0.02821290,0.39146662,0.14002027,0.52510090,3.80850891,5.51673179
4.18709355,7.11785556,1.14226379,0.07495911,0.02661752,0.39774737,0.14043810,0.52596867,3.84053954,5.55575456
4.19309655,7.11819874,1.14249827,0.07458273,0.02496586,0.40253922,0.14017724,0.52429661,3.85074012,5.57015849
4.19909955,7.08469959,1.13629996,0.07379614,0.02328308,0.40585826,0.13926106,0.52018287,3.83932878,5.56060408
4.20510255,7.01886371,1.12386656,0.07262349,0.02159349,0.40774616,0.13772572,0.51377145,3.80694643,5.52817439
4.21110555,6.92275185,1.10551094,0.07109639,0.01991992,0.40826660,0.13561838,0.50524590,3.75462690,5.47432458
4.21710855,6.79889785,1.08164951,0.06925270,0.01828315,0.40750101,0.13299523,0.49482203,3.68375452,5.40082005
4.22311156,6.65021351,1.05278735,0.06713520,0.01670153,0.40554377,0.12991922,0.48273967,3.59601125,5.30966587
4.22911456,6.47988469,1.01950113,0.06479011,0.01519074,0.40249720,0.12645781,0.46925413,3.49331602,5.20303072
4.23511756,6.29126351,0.98242031,0.06226551,0.01376365,0.39846657,0.12268068,0.45462741,3.37775915,5.08316908
4.24112056,6.08776149,0.94220768,0.05960995,0.01243036,0.39355542,0.11865757,0.43911988,3.25153501,4.95234496
4.24712356,5.87274821,0.89953988,0.05687098,0.01119826,0.38786138,0.11445645,0.42298257,3.11687588,4.81276109
4.25312656,5.64946016,0.85508895,0.05409395,0.01007233,0.38147283,0.11014185,0.40645046,2.97598998,4.66649649
4.25912956,5.42092314,0.80950536,0.05132099,0.00905536,0.37446637,0.10577367,0.38973709,2.83100609,4.51545523
4.26513257,5.18989125,0.76340334,0.04859020,0.00814835,0.36690552,0.10140638,0.37303053,2.68392672,4.36132843
4.27113557,4.95880427,0.71734886,0.04593514,0.00735083,0.35884031,0.09708862,0.35649103,2.53659130,4.20557072
4.27713857,4.72976417,0.67185062,0.04338454,0.00666131,0.35030806,0.09286317,0.34025016,2.39065017,4.04939156
4.28314157,4.50453047,0.62735404,0.04096235,0.00607765,0.34133512,0.08876739,0.32441148,2.24754935,3.89376104
4.28914457,4.28453305,0.58423839,0.03868789,0.00559737,0.33193933,0.08483381,0.30905264,2.10852589,3.73942889
4.29514757,4.07090020,0.54281676,0.03657635,0.00521804,0.32213327,0.08109107,0.29422856,1.97461243,3.58695467
4.30115058,3.86449896,0.50333849,0.03463930,0.00493749,0.31192770,0.07756492,0.27997556,1.84664984,3.43674672
4.30715358,3.66598415,0.46599378,0.03288541,0.00475407,0.30133524,0.07427930,0.26631610,1.72530597,3.28910689
4.31315658,3.47585243,0.43091988,0.03132115,0.00466676,0.29037393,0.07125733,0.25326378,1.61109861,3.14427792
4.31915958,3.29449742,0.39820840,0.02995152,0.00467524,0.27907035,0.06852222,0.24082828,1.50442067,3.00249026
4.32516258,3.12226246,0.36791314,0.02878071,0.00477992,0.26746223,0.06609794,0.22902009,1.40556574,2.86400550
4.33116558,2.95948762,0.34005809,0.02781267,0.00498187,0.25560029,0.06400967,0.21785454,1.31475219,2.72915366
4.33716858,2.80654835,0.31464505,0.02705153,0.00528269,0.24354923,0.06228388,0.20735513,1.23214441,2.59836228
4.34317159,2.66388391,0.29166054,0.02650187,0.00568435,0.23138786,0.06094826,0.19755588,1.15787024,2.47217581
4.34917459,2.53201426,0.27108186,0.02616885,0.00618894,0.21920834,0.06003119,0.18850263,1.09203367,2.35126425
4.35517759,2.41154507,0.25288196,0.02605813,0.00679846,0.20711449,0.05956111,0.18025333,1.03472266,2.23642101
4.36118059,2.30316117,0.23703319,0.02617559,0.00751452,0.19521955,0.05956559,0.17287719,0.98601208,2.12855028
4.36718359,2.20760944,0.22350986,0.02652702,0.00833806,0.18364320,0.06007025,0.16645290,0.94596216,2.02864479
4.37318659,2.12567266,0.21228975,0.02711756,0.00926911,0.17250829,0.06109772,0.16106603,0.91461313,1.93775556
4.37918959,2.05813637,0.20335472,0.02795115,0.01030654,0.16193729,0.06266646,0.15680559,0.89197683,1.85695529
4.38519260,2.00575098,0.19669043,0.02902988,0.01144783,0.15204871,0.06478975,0.15376024,0.87802648,1.78729741
4.39119560,1.96919148,0.19228569,0.03035334,0.01268897,0.14295373,0.06747484,0.15201402,0.87268535,1.72977309
4.39719860,1.94901712,0.19013125,0.03191805,0.01402438,0.13475297,0.07072225,0.15164199,0.87581563,1.68526801
4.40320160,1.94563332,0.19021850,0.03371690,0.01544683,0.12753387,0.07452535,0.15270600,0.88720830,1.65452132
4.40920460,1.95925773,0.19253806,0.03573878,0.01694760,0.12136840,0.07887022,0.15525058,0.90657474,1.63808824
4.41520760,1.98989209,0.19707840,0.03796822,0.01851653,0.11631141,0.08373578,0.15929935,0.93354088,1.63630815
4.42121061,2.03730117,0.20382455,0.04038536,0.02014230,0.11239961,0.08909420,0.16485193,0.96764410,1.64927928
4.42721361,2.10099957,0.21275695,0.04296594,0.02181264,0.10965100,0.09491148,0.17188162,1.00833331,1.67684100
4.43321661,2.18024687,0.22385035,0.04568156,0.02351471,0.10806496,0.10114824,0.18033382,1.05497211,1.71856444
4.43921961,2.27405114,0.23707278,0.04850008,0.02523536,0.10762277,0.10776069,0.19012534,1.10684492,1.77375149
4.44522261,2.38118047,0.25238437,0.05138618,0.02696158,0.10828850,0.11470147,0.20114462,1.16316573,1.84144240
4.45122561,2.50018194,0.26973621,0.05430207,0.02868079,0.11001034,0.12192063,0.21325292,1.22308921,1.92043154
4.45722861,2.62940714,0.28906889,0.05720832,0.03038117,0.11272206,0.12936642,0.22628640,1.28572344,2.00929072
4.46323162,2.76704315,0.31031084,0.06006475,0.03205196,0.11634477,0.13698590,0.24005905,1.35014400,2.10639938
4.46923462,2.91114786,0.33337640,0.06283136,0.03368363,0.12078868,0.14472543,0.25436646,1.41540864,2.20998049
4.47523762,3.05968827,0.35816369,0.06546935,0.03526802,0.12595505,0.15253085,0.26899028,1.48057228,2.31814110
4.48124062,3.21058064,0.38455229,0.06794196,0.03679845,0.13173802,0.16034750,0.28370320,1.54470172,2.42891610
4.48724362,3.36173112,0.41240087,0.07021543,0.03826961,0.13802654,0.16812005,0.29827439,1.60688977,2.54031390
4.49324662,3.51107587,0.44154498,0.07225971,0.03967752,0.14470615,0.17579211,0.31247511,1.66626858,2.65036252
4.49924962,3.65661944,0.47179520,0.07404915,0.04101934,0.15166086,0.18330587,0.32608441,1.72202194,2.75715464
4.50525263,3.79647070,0.50293578,0.07556302,0.04229316,0.15877481,0.19060162,0.33889468,1.77339647,2.85889021
4.51125563,3.92887547,0.53472419,0.07678587,0.04349777,0.16593404,0.19761751,0.35071683,1.81971164,2.95391543
4.51725863,4.05224522,0.56689158,0.07770778,0.04463236,0.17302803,0.20428934,0.36138501,1.86036865,3.04075682
4.52326163,4.16518161,0.59914458,0.07832439,0.04569635,0.17995133,0.21055072,0.37076059,1.89485826,3.11814961
4.52926463,4.26649634,0.63116841,0.07863685,0.04668911,0.18660500,0.21633352,0.37873541,1.92276742,3.18505966
4.53526763,4.35522649,0.66263143,0.07865162,0.04760983,0.19289801,0.22156868,0.38523403,1.94378490,3.24069860
4.54127064,4.43064518,0.69319115,0.07838013,0.04845740,0.19874849,0.22618742,0.39021514,1.95770578,3.28453204
4.54727364,4.49226764,0.72250163,0.07783843,0.04923036,0.20408487,0.23012276,0.39367190,1.96443474,3.31628100
4.55327664,4.53985320,0.75022191,0.07704668,0.04992690,0.20884677,0.23331143,0.39563138,1.96398805,3.33591706
4.55927964,4.57340310,0.77602544,0.07602865,0.05054497,0.21298574,0.23569595,0.39615307,1.95649414,3.34365175
4.56528264,4.59315472,0.79960995,0.07481124,0.05108236,0.21646572,0.23722681,0.39532670,1.94219246,3.33992121
4.57128564,4.59957245,0.82070743,0.07342388,0.05153688,0.21926322,0.23786475,0.39326925,1.92143061,3.32536691
4.57728864,4.59333552,0.83909369,0.07189810,0.05190650,0.22136724,0.23758277,0.39012166,1.89465951,3.30081345
4.58329165,4.57532315,0.85459714,0.07026696,0.05218960,0.22277887,0.23636802,0.38604498,1.86242653,3.26724448
4.58929465,4.54659719,0.86710613,0.06856465,0.05238505,0.22351062,0.23422323,0.38121650,1.82536655,3.22577751
4.59529765,4.50838260,0.87657468,0.06682600,0.05249244,0.22358551,0.23116766,0.37582574,1.78419107,3.17763838
4.60130065,4.46204588,0.88302596,0.06508610,0.05251218,0.22303591,0.22723756,0.37007055,1.73967555,3.12413608
4.60730365,4.40907165,0.88655347,0.06337987,0.05244560,0.22190228,0.22248605,0.36415342,1.69264518,3.06663800
4.61330665,4.35103748,0.88731969,0.06174167,0.05229501,0.22023174,0.21698234,0.35827802,1.64395957,3.00654601
4.61930965,4.28958716,0.88555215,0.06020486,0.05206379,0.21807668,0.21081052,0.35264604,1.59449677,2.94527336
4.62531266,4.22640260,0.88153703,0.05880138,0.05175639,0.21549342,0.20406783,0.34745434,1.54513724,2.88422201
4.63131566,4.16317443,0.87561047,0.05756128,0.05137839,0.21254090,0.19686251,0.34289243,1.49674811,2.82476050
4.63731866,4.10157174,0.86814805,0.05651223,0.05093651,0.20927968,0.18931146,0.33914011,1.45016859,2.76820184
4.64332166,4.04321122,0.85955261,0.05567896,0.05043866,0.20577102,0.18153772,0.33636535,1.40619677,2.71578149
4.64932466,3.98962603,0.85024126,0.05508270,0.04989400,0.20207625,0.17366793,0.33472230,1.36557832,2.66863508
4.65532766,3.94223522,0.84063172,0.05474063,0.04931301,0.19825640,0.16582991,0.33434928,1.32899749,2.62777628
4.66133067,3.90231400,0.83112900,0.05466528,0.04870749,0.19437203,0.15815041,0.33536687,1.29707049,2.59407484
4.66733367,3.87096593,0.82211258,0.05486400,0.04809066,0.19048319,0.15075311,0.33787586,1.27034127,2.56823552
4.67333667,3.84909754,0.81392494,0.05533848,0.04747717,0.18664954,0.14375696,0.34195521,1.24927968,2.55077849
4.67933967,3.83739638,0.80686168,0.05608436,0.04688301,0.18293052,0.13727481,0.34765997,1.23428175,2.54202224
4.68534267,3.83631332,0.80116378,0.05709095,0.04632547,0.17938544,0.13141235,0.35501916,1.22567155,2.54206989
4.69134567,3.84604990,0.79701216,0.05834111,0.04582287,0.17607348,0.12626727,0.36403382,1.22370439,2.55079996
4.69734867,3.86655127,0.79452474,0.05981133,0.04539428,0.17305351,0.12192869,0.37467515,1.22857057,2.56786274
4.70335168,3.89750550,0.79375604,0.06147194,0.04505911,0.17038362,0.11847662,0.38688303,1.24039930,2.59268295
4.70935468,3.93834944,0.79469927,0.06328764,0.04483653,0.16812038,0.11598151,0.40056492,1.25926201,2.62446947
4.71535768,3.98828114,0.79729061,0.06521811,0.04474486,0.16631782,0.11450373,0.41559536,1.28517470,2.66223235
4.72136068,4.04627895,0.80141539,0.06721890,0.04480075,0.16502603,0.11409297,0.43181618,1.31809877,2.70480720
4.72736368,4.11112646,0.80691584,0.06924250,0.04501847,0.16428958,0.11478743,0.44903752,1.35794009,2.75088632
4.73336668,4.18144288,0.81359982,0.07123952,0.04540900,0.16414566,0.11661290,0.46703974,1.40454606,2.79905583
4.73936968,4.25571767,0.82125007,0.07315998,0.04597926,0.16462217,0.11958157,0.48557636,1.45770080,2.84783755
4.74537269,4.33234831,0.82963352,0.07495470,0.04673137,0.16573571,0.12369080,0.50437794,1.51711858,2.89573390
4.75137569,4.40967994,0.83851002,0.07657665,0.04766204,0.16748979,0.12892176,0.52315694,1.58243590,2.94127416
4.75737869,4.48604533,0.84764018,0.07798230,0.04876213,0.16987311,0.13523806,0.54161350,1.65320289,2.98305990
4.76338169,4.55980405,0.85679196,0.07913280,0.05001645,0.17285835,0.14258454,0.55944200,1.72887464,3.01980780
