energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
0.20110055,5.79120117,0.21168009,0.12321136,0.02373586,0.27468495,0.01820437,0.83195077,1.14471935,4.99805064
0.20710355,5.61933786,0.20049243,0.11717447,0.02514766,0.27057438,0.01803803,0.81151213,1.12453853,4.83771469
0.21310655,5.44527342,0.18970179,0.11102038,0.02651145,0.26691398,0.01798300,0.79068190,1.10467270,4.67354543
0.21910955,5.27135793,0.17938215,0.10482308,0.02780433,0.26372432,0.01804019,0.76974674,1.08544718,4.50774957
0.22511256,5.09974770,0.16959240,0.09865359,0.02900383,0.26100752,0.01820830,0.74897237,1.06715044,4.34238738
0.23111556,4.93237890,0.16037678,0.09257850,0.03008853,0.25875004,0.01848411,0.72859983,1.05003177,4.17934348
0.23711856,4.77095228,0.15176590,0.08665883,0.03103883,0.25692601,0.01886280,0.70884317,1.03430085,4.02030716
0.24312156,4.61692790,0.14377827,0.08094919,0.03183768,0.25550072,0.01933832,0.68988837,1.02012916,3.86676211
0.24912456,4.47152909,0.13642227,0.07549714,0.03247130,0.25443412,0.01990374,0.67189353,1.00765269,3.71998458
0.25512756,4.33575361,0.12969826,0.07034290,0.03292979,0.25368410,0.02055169,0.65499004,0.99697572,3.58104882
0.26113057,4.21039050,0.12360082,0.06551934,0.03320770,0.25320933,0.02127470,0.63928453,0.98817511,3.45083831
0.26713357,4.09604057,0.11812101,0.06105213,0.03330440,0.25297165,0.02206561,0.62486142,0.98130484,3.33006107
0.27313657,3.99313860,0.11324838,0.05696014,0.03322439,0.25293768,0.02291788,0.61178573,0.97640033,3.21926745
0.27913957,3.90197561,0.10897279,0.05325602,0.03297736,0.25307991,0.02382593,0.60010611,0.97348223,3.11886874
0.28514257,3.82271962,0.10528590,0.04994683,0.03257813,0.25337691,0.02478534,0.58985757,0.97255950,3.02915513
0.29114557,3.75543376,0.10218224,0.04703484,0.03204640,0.25381303,0.02579313,0.58106409,0.97363156,2.95031188
0.29714857,3.70009098,0.09965985,0.04451823,0.03140633,0.25437744,0.02684787,0.57374065,0.97668944,2.88243289
0.30315158,3.65658485,0.09772054,0.04239183,0.03068589,0.25506281,0.02794981,0.56789483,0.98171590,2.82553102
0.30915458,3.62473651,0.09636966,0.04064787,0.02991620,0.25586362,0.02910087,0.56352773,0.98868471,2.77954502
0.31515758,3.60429798,0.09561551,0.03927650,0.02913064,0.25677440,0.03030466,0.56063435,0.99755903,2.74434321
0.32116058,3.59495235,0.09546839,0.03826630,0.02836390,0.25778795,0.03156634,0.55920332,1.00828922,2.71972426
0.32716358,3.59631162,0.09593934,0.03760466,0.02765094,0.25889380,0.03289247,0.55921613,1.02081019,2.70541566
0.33316658,3.60791302,0.09703869,0.03727797,0.02702600,0.26007689,0.03429073,0.56064589,1.03503858,2.70107051
0.33916958,3.62921467,0.09877439,0.03727175,0.02652148,0.26131679,0.03576961,0.56345575,1.05086990,2.70626366
0.34517259,3.65959136,0.10115033,0.03757060,0.02616696,0.26258731,0.03733803,0.56759705,1.06817588,2.72048767
0.35117559,3.69833141,0.10416462,0.03815809,0.02598822,0.26385667,0.03900481,0.57300743,1.08680226,2.74314960
0.35717859,3.74463504,0.10780794,0.03901661,0.02600639,0.26508817,0.04077825,0.57960886,1.10656710,2.77356917
0.36318159,3.79761492,0.11206213,0.04012703,0.02623716,0.26624133,0.04266546,0.58730598,1.12725983,2.81097885
0.36918459,3.85629924,0.11689892,0.04146856,0.02669018,0.26727339,0.04467189,0.59598462,1.14864115,2.85452627
0.37518759,3.91963758,0.12227905,0.04301840,0.02736862,0.26814114,0.04680068,0.60551091,1.17044386,2.90327930
0.38119060,3.98650968,0.12815168,0.04475166,0.02826888,0.26880287,0.04905220,0.61573087,1.19237471,2.95623382
0.38719360,4.05573715,0.13445426,0.04664121,0.02938052,0.26922037,0.05142355,0.62647084,1.21411740,3.01232438
0.39319660,4.12609807,0.14111288,0.04865770,0.03068640,0.26936087,0.05390820,0.63753859,1.23533660,3.07043744
0.39919960,4.19634435,0.14804304,0.05076974,0.03216298,0.26919870,0.05649583,0.64872550,1.25568319,3.12942726
0.40520260,4.26522153,0.15515096,0.05294419,0.03378090,0.26871668,0.05917219,0.65980954,1.27480052,3.18813392
0.41120560,4.33149077,0.16233529,0.05514664,0.03550569,0.26790715,0.06191929,0.67055927,1.29233168,3.24540325
0.41720860,4.39395256,0.16948929,0.05734200,0.03729873,0.26677248,0.06471569,0.68073871,1.30792762,3.30010830
0.42321161,4.45147157,0.17650339,0.05949522,0.03911829,0.26532521,0.06753702,0.69011305,1.32125600,3.35117154
0.42921461,4.50300206,0.18326795,0.06157219,0.04092079,0.26358762,0.07035668,0.69845483,1.33201034,3.39758747
0.43521761,4.54761287,0.18967632,0.06354060,0.04266205,0.26159094,0.07314668,0.70555070,1.33991935,3.43844483
0.44122061,4.58451130,0.19562783,0.06537093,0.04429871,0.25937417,0.07587862,0.71120816,1.34475597,3.47294757
0.44722361,4.61306465,0.20103076,0.06703728,0.04578951,0.25698258,0.07852476,0.71526217,1.34634577,3.50043397
0.45322661,4.63281850,0.20580515,0.06851831,0.04709665,0.25446598,0.08105904,0.71758121,1.34457422,3.52039288
0.45922961,4.64351059,0.20988514,0.06979785,0.04818694,0.25187685,0.08345812,0.71807249,1.33939255,3.53247649
0.46523262,4.64507932,0.21322097,0.07086548,0.04903291,0.24926846,0.08570223,0.71668589,1.33082175,3.53650871
0.47123562,4.63766603,0.21578027,0.07171683,0.04961360,0.24669297,0.08777594,0.71341649,1.31895434,3.53248880
0.47723862,4.62161046,0.21754883,0.07235364,0.04991523,0.24419974,0.08966861,0.70830540,1.30395385,3.52058953
0.48324162,4.59743895,0.21853054,0.07278354,0.04993155,0.24183375,0.09137460,0.70143860,1.28605171,3.50114991
0.48924462,4.56584560,0.21874669,0.07301964,0.04966395,0.23963430,0.09289319,0.69294407,1.26554168,3.47466242
0.49524762,4.52766660,0.21823454,0.07307976,0.04912128,0.23763401,0.09422817,0.68298694,1.24277193,3.44175501
0.50125063,4.48384871,0.21704527,0.07298554,0.04831939,0.23585812,0.09538722,0.67176302,1.21813499,3.40316854
0.50725363,4.43541304,0.21524146,0.07276129,0.04728049,0.23432408,0.09638087,0.65949095,1.19205602,3.35973052
0.51325663,4.38341560,0.21289404,0.07243280,0.04603225,0.23304147,0.09722148,0.64640332,1.16497984,3.31232608
0.51925963,4.32890661,0.21007917,0.07202604,0.04460673,0.23201225,0.09792189,0.63273716,1.13735737,3.26186762
0.52526263,4.27289028,0.20687494,0.07156586,0.04303924,0.23123119,0.09849417,0.61872438,1.10963191,3.20926422
0.53126563,4.21628720,0.20335818,0.07107483,0.04136709,0.23068657,0.09894832,0.60458252,1.08222607,3.15539239
0.53726863,4.15990114,0.19960158,0.07057217,0.03962836,0.23036103,0.09929116,0.59050644,1.05552970,3.10106923
0.54327164,4.10439190,0.19567115,0.07007288,0.03786070,0.23023255,0.09952540,0.57666126,1.02988952,3.04702928
0.54927464,4.05025553,0.19162424,0.06958718,0.03610022,0.23027547,0.09964904,0.56317692,1.00560062,2.99390576
0.55527764,3.99781270,0.18750814,0.06912012,0.03438049,0.23046149,0.09965502,0.55014472,0.98290031,2.94221702
0.56128064,3.94720571,0.18335936,0.06867154,0.03273170,0.23076070,0.09953136,0.53761583,0.96196422,2.89235834
0.56728364,3.89840391,0.17920348,0.06823633,0.03117999,0.23114239,0.09926155,0.52560188,0.94290489,2.84459912
0.57328664,3.85121687,0.17505573,0.06780489,0.02974700,0.23157583,0.09882537,0.51407752,0.92577252,2.79908511
0.57928964,3.80531429,0.17092195,0.06736382,0.02844952,0.23203078,0.09819998,0.50298471,0.91055769,2.75584515
0.58529265,3.76025113,0.16680015,0.06689684,0.02729940,0.23247793,0.09736128,0.49223842,0.89719579,2.71480153
0.59129565,3.71549632,0.16268226,0.06638580,0.02630355,0.23288902,0.09628539,0.48173339,0.88557271,2.67578306
0.59729865,3.67046329,0.15855615,0.06581170,0.02546417,0.23323682,0.09495025,0.47135150,0.87553138,2.63853991
0.60330165,3.62454041,0.15440761,0.06515578,0.02477896,0.23349502,0.09333716,0.46096933,0.86687881,2.60275919
0.60930465,3.57711988,0.15022235,0.06440055,0.02424159,0.23363786,0.09143218,0.45046544,0.85939333,2.56808038
0.61530765,3.52762361,0.14598774,0.06353064,0.02384211,0.23363980,0.08922738,0.43972707,0.85283160,2.53411001
0.62131066,3.47552505,0.14169432,0.06253356,0.02356746,0.23347506,0.08672177,0.42865588,0.84693534,2.50043486
0.62731366,3.42036636,0.13733695,0.06140030,0.02340208,0.23311733,0.08392193,0.41717252,0.84143759,2.46663367
0.63331666,3.36177079,0.13291565,0.06012569,0.02332839,0.23253942,0.08084225,0.40521990,0.83606847,2.43228695
0.63931966,3.29945022,0.12843599,0.05870857,0.02332741,0.23171322,0.07750488,0.39276509,0.83056043,2.39698539
0.64532266,3.23320865,0.12390932,0.05715184,0.02337934,0.23060976,0.07393927,0.37979999,0.82465323,2.36033674
0.65132566,3.16294221,0.11935255,0.05546232,0.02346407,0.22919963,0.07018143,0.36634069,0.81809855,2.32197196
0.65732866,3.08863684,0.11478788,0.05365039,0.02356176,0.22745353,0.06627297,0.35242600,0.81066458,2.28155076
0.66333167,3.01036444,0.11024232,0.05172970,0.02365335,0.22534329,0.06225992,0.33811509,0.80214052,2.23876718
0.66933467,2.92827876,0.10574724,0.04971668,0.02372105,0.22284301,0.05819147,0.32348467,0.79234125,2.19335541
0.67533767,2.84261177,0.10133793,0.04763011,0.02374878,0.21993054,0.05411869,0.30862600,0.78111204,2.14509627
0.68134067,2.75367109,0.09705327,0.04549058,0.02372263,0.21658912,0.05009326,0.29364171,0.76833341,2.09382424
0.68734367,2.66183921,0.09293559,0.04332018,0.02363117,0.21280916,0.04616632,0.27864306,0.75392595,2.03943525
0.69334667,2.56757425,0.08903070,0.04114201,0.02346579,0.20859006,0.04238752,0.26374733,0.73785500,1.98189471
0.69934967,2.47141249,0.08538810,0.03897992,0.02322097,0.20394206,0.03880418,0.24907585,0.72013509,1.92124566
0.70535268,2.37397197,0.08206136,0.03685826,0.02289438,0.19888786,0.03546079,0.23475247,0.70083366,1.85761643
0.71135568,2.27595669,0.07910861,0.03480166,0.02248703,0.19346418,0.03239857,0.22090259,0.68007418,1.79122732
0.71735868,2.17816056,0.07659312,0.03283495,0.02200322,0.18772287,0.02965536,0.20765264,0.65803806,1.72239569
0.72336168,2.08147025,0.07458376,0.03098300,0.02145046,0.18173178,0.02726563,0.19513003,0.63496546,1.65153899
0.72936468,1.98686602,0.07315539,0.02927066,0.02083928,0.17557517,0.02526060,0.18346325,0.61115465,1.57917518
0.73536768,1.89541959,0.07238899,0.02772268,0.02018293,0.16935356,0.02366849,0.17278222,0.58695977,1.50592024
0.74137069,1.80828845,0.07237148,0.02636359,0.01949707,0.16318328,0.02251479,0.16321853,0.56278711,1.43248253
0.74737369,1.72670598,0.07319501,0.02521750,0.01879925,0.15719526,0.02182243,0.15490560,0.53908972,1.35965396
0.75337669,1.65196686,0.07495584,0.02430792,0.01810849,0.15153355,0.02161196,0.14797843,0.51636048,1.28829799
0.75937969,1.58540789,0.07775262,0.02365742,0.01744468,0.14635315,0.02190160,0.14257302,0.49512375,1.21933481
0.76538269,1.52838409,0.08168406,0.02328725,0.01682803,0.14181753,0.02270707,0.13882524,0.47592572,1.15372385
0.77138569,1.48224045,0.08684599,0.02321684,0.01627845,0.13809561,0.02404133,0.13686907,0.45932363,1.09244440
0.77738869,1.44828007,0.09332793,0.02346329,0.01581500,0.13535850,0.02591406,0.13683430,0.44587412,1.03647447
0.78339170,1.42772922,0.10120911,0.02404071,0.01545529,0.13377575,0.02833109,0.13884357,0.43612087,0.98676885
0.78939470,1.42170048,0.11055425,0.02495958,0.01521498,0.13351154,0.03129351,0.14300886,0.43058180,0.94423665
0.79539770,1.43115506,0.12140897,0.02622606,0.01510729,0.13472054,0.03479691,0.14942747,0.42973603,0.90971906
0.80140070,1.45686545,0.13379536,0.02784136,0.01514261,0.13754375,0.03883036,0.15817770,0.43401088,0.88396780
0.80740370,1.49937988,0.14770768,0.02980109,0.01532814,0.14210423,0.04337557,0.16931415,0.44376914,0.86762486
0.81340670,1.55898999,0.16310846,0.03209477,0.01566768,0.14850301,0.04840606,0.18286314,0.45929687,0.86120386
0.81940970,1.63570300,0.17992532,0.03470544,0.01616150,0.15681505,0.05388653,0.19881819,0.48079205,0.86507360
0.82541271,1.72921983,0.19804874,0.03760944,0.01680625,0.16708555,0.05977246,0.21713585,0.50835429,0.87944415
0.83141571,1.83892044,0.21733083,0.04077640,0.01759502,0.17932659,0.06600999,0.23773216,0.54197602,0.90435584
0.83741871,1.96385744,0.23758553,0.04416945,0.01851754,0.19351427,0.07253621,0.26047996,0.58153543,0.93967148
0.84342171,2.10275899,0.25859022,0.04774570,0.01956037,0.20958657,0.07927976,0.28520719,0.62679154,0.98507232
0.84942471,2.25404144,0.28008884,0.05145694,0.02070726,0.22744181,0.08616190,0.31169647,0.67738170,1.04005771
0.85542771,2.41583230,0.30179658,0.05525062,0.02193959,0.24693809,0.09309792,0.33968608,0.73282189,1.10394918
0.86143072,2.58600332,0.32340608,0.05907110,0.02323679,0.26789363,0.09999898,0.36887251,0.79251006,1.17589869
0.86743372,2.76221335,0.34459496,0.06286100,0.02457696,0.29008819,0.10677418,0.39891455,0.85573280,1.25490168
0.87343672,2.94196021,0.36503454,0.06656283,0.02593737,0.31326558,0.11333299,0.42943906,0.92167532,1.33981451
0.87943972,3.12264035,0.38439939,0.07012066,0.02729514,0.33713728,0.11958770,0.46004824,0.98943502,1.42937665
0.88544272,3.30161474,0.40237753,0.07348187,0.02862779,0.36138717,0.12545608,0.49032834,1.05803823,1.52223715
0.89144572,3.47627919,0.41868068,0.07659886,0.02991384,0.38567738,0.13086386,0.51985961,1.12646016,1.61698505
0.89744872,3.64413682,0.43305444,0.07943063,0.03113343,0.40965498,0.13574714,0.54822714,1.19364751,1.71218334
0.90345173,3.80287047,0.44528770,0.08194430,0.03226880,0.43295960,0.14005454,0.57503237,1.25854318,1.80640557
0.90945473,3.95041271,0.45522112,0.08411628,0.03330483,0.45523161,0.14374902,0.59990481,1.32011259,1.89827431
0.91545773,4.08501083,0.46275422,0.08593318,0.03422936,0.47612073,0.14680930,0.62251359,1.37737057,1.98650030
0.92146073,4.20528481,0.46785074,0.08739249,0.03503365,0.49529483,0.14923083,0.64257849,1.42940816,2.06992118
0.92746373,4.31027597,0.47054211,0.08850274,0.03571258,0.51244862,0.15102633,0.65987990,1.47541829,2.14753847
0.93346673,4.39948466,0.47092876,0.08928337,0.03626487,0.52731198,0.15222587,0.67426743,1.51471941,2.21855141
0.93946973,4.47289555,0.46917934,0.08976425,0.03669324,0.53965768,0.15287652,0.68566673,1.54677627,2.28238636
0.94547274,4.53098947,0.46552764,0.08998478,0.03700444,0.54930819,0.15304156,0.69408428,1.57121683,2.33872055
0.95147574,4.57474132,0.46026745,0.08999275,0.03720926,0.55614135,0.15279947,0.69960996,1.58784488,2.38749889
0.95747874,4.60560389,0.45374552,0.08984285,0.03732248,0.56009478,0.15224259,0.70241708,1.59664755,2.42894305
0.96348174,4.62547795,0.44635268,0.08959508,0.03736276,0.56116875,0.15147557,0.70275998,1.59779755,2.46355200
0.96948474,4.63666945,0.43851362,0.08931290,0.03735248,0.55942749,0.15061377,0.70096919,1.59164981,2.49209359
0.97548774,4.64183473,0.43067550,0.08906146,0.03731753,0.55499885,0.14978150,0.69744417,1.57873270,2.51558710
0.98149075,4.64391546,0.42329574,0.08890568,0.03728705,0.54807221,0.14911033,0.69264394,1.55973400,2.53527692
0.98749375,4.64606474,0.41682951,0.08890848,0.03729317,0.53889487,0.14873725,0.68707575,1.53548209,2.55259801
0.99349675,4.65156642,0.41171700,0.08912910,0.03737059,0.52776676,0.14880301,0.68128227,1.50692288,2.56913390
0.99949975,4.66374951,0.40837114,0.08962155,0.03755620,0.51503379,0.14945026,0.67582752,1.47509347,2.58656859
1.00550275,4.68589980,0.40716591,0.09043332,0.03788861,0.50107988,0.15082176,0.67128204,1.44109310,2.60663358
1.01150575,4.72117081,0.40842556,0.09160420,0.03840753,0.48631796,0.15305847,0.66820773,1.40605257,2.63105194
1.01750875,4.77249605,0.41241519,0.09316540,0.03915321,0.47118003,0.15629749,0.66714269,1.37110296,2.66148101
1.02351176,4.84250471,0.41933271,0.09513882,0.04016564,0.45610666,0.16066987,0.66858666,1.33734471,2.69945569
1.02951476,4.93344259,0.42930261,0.09753657,0.04148381,0.44153614,0.16629813,0.67298723,1.30581785,2.74633416
1.03551776,5.04710018,0.44237158,0.10036068,0.04314474,0.42789345,0.17329367,0.68072741,1.27747438,2.80324793
1.04152076,5.18474958,0.45850610,0.10360294,0.04518258,0.41557947,0.18175376,0.69211462,1.25315347,2.87105764
1.04752376,5.34709167,0.47759223,0.10724494,0.04762753,0.40496059,0.19175852,0.70737156,1.23356007,2.95031632
1.05352676,5.53421518,0.49943738,0.11125826,0.05050476,0.39635906,0.20336756,0.72662913,1.21924758,3.04124109
1.05952976,5.74556860,0.52377422,0.11560475,0.05383335,0.39004421,0.21661665,0.74992136,1.21060482,3.14369436
1.06553277,5.97994611,0.55026660,0.12023700,0.05762518,0.38622494,0.23151434,0.77718274,1.20784761,3.25717496
1.07153577,6.23548823,0.57851720,0.12509890,0.06188386,0.38504354,0.24803880,0.80824768,1.21101507,3.38081961
1.07753877,6.50969775,0.60807684,0.13012637,0.06660384,0.38657123,0.26613493,0.84285233,1.21997057,3.51341452
1.08354177,6.79947121,0.63845520,0.13524820,0.07176954,0.39080528,0.28571196,0.88063851,1.23440726,3.65341693
1.08954477,7.10114566,0.66913248,0.14038712,0.07735470,0.39766821,0.30664178,0.92115974,1.25385792,3.79898569
1.09554777,7.41056062,0.69957180,0.14546098,0.08332199,0.40700878,0.32875797,0.96388919,1.27770877,3.94802037
1.10155078,7.72313405,0.72923201,0.15038412,0.08962279,0.41860510,0.35185595,1.00822947,1.30521691,4.09820745
1.10755378,8.03395142,0.75758036,0.15506890,0.09619735,0.43216964,0.37569416,1.05352388,1.33553084,4.24707267
1.11355678,8.33786620,0.78410488,0.15942745,0.10297524,0.44735616,0.39999647,1.09906914,1.36771351,4.39203803
1.11955978,8.62960967,0.80832598,0.16337347,0.10987616,0.46376833,0.42445588,1.14412910,1.40076737,4.53048207
1.12556278,8.90390792,0.82980701,0.16682419,0.11681107,0.48096995,0.44873944,1.18794945,1.43366080,4.65980205
1.13156578,9.15560310,0.84816361,0.16970235,0.12368376,0.49849641,0.47249436,1.22977300,1.46535520,4.77747651
1.13756878,9.37977605,0.86307152,0.17193821,0.13039268,0.51586702,0.49535524,1.26885522,1.49483214,4.88112673
1.14357179,9.57186706,0.87427280,0.17347145,0.13683310,0.53259806,0.51695214,1.30447985,1.52111982,4.96857575
1.14957479,9.72779150,0.88158035,0.17425296,0.14289950,0.54821593,0.53691937,1.33597426,1.54331834,5.03790358
1.15557779,9.84404687,0.88488080,0.17424641,0.14848823,0.56227009,0.55490465,1.36272411,1.56062292,5.08749727
1.16158079,9.91780805,0.88413566,0.17342953,0.15350014,0.57434538,0.57057838,1.38418718,1.57234470,5.11609460
1.16758379,9.94700782,0.87938099,0.17179508,0.15784339,0.58407328,0.58364266,1.39990579,1.57792845,5.12282037
1.17358679,9.93039980,0.87072552,0.16935136,0.16143609,0.59114179,0.59383971,1.40951781,1.57696679,5.10721423
1.17958979,9.86760176,0.85834753,0.16612238,0.16420877,0.59530352,0.60095941,1.41276559,1.56921058,5.06924927
1.18559280,9.75911742,0.84249052,0.16214753,0.16610664,0.59638188,0.60484566,1.40950284,1.55457510,5.00934061
1.19159580,9.60633590,0.82345788,0.15748079,0.16709145,0.59427497,0.60540116,1.39969908,1.53314210,4.92834373
1.19759880,9.41150837,0.80160663,0.15218958,0.16714291,0.58895736,0.60259067,1.38344140,1.50515741,4.82754215
1.20360180,9.17770232,0.77734036,0.14635316,0.16625961,0.58047936,0.59644232,1.36093356,1.47102449,4.70862451
1.20960480,8.90873454,0.75110160,0.14006070,0.16445938,0.56896427,0.58704707,1.33249232,1.43129389,4.57365147
1.21560780,8.60908457,0.72336347,0.13340914,0.16177908,0.55460344,0.57455634,1.29854093,1.38664916,4.42501297
1.22161081,8.28379115,0.69462093,0.12650078,0.15827381,0.53764946,0.55917774,1.25960008,1.33788940,4.26537658
1.22761381,7.93833441,0.66538149,0.11944080,0.15401549,0.51840789,0.54116928,1.21627628,1.28590925,4.09762835
1.23361681,7.57850741,0.63615570,0.11233476,0.14909101,0.49722764,0.52083206,1.16924818,1.23167657,3.92480725
1.23961981,7.21028049,0.60744720,0.10528614,0.14359987,0.47449056,0.49850188,1.11925104,1.17620873,3.75003510
1.24562281,6.83966233,0.57974280,0.09839399,0.13765144,0.45060051,0.47454001,1.06705981,1.12054791,3.57644344
1.25162581,6.47256164,0.55350243,0.09175083,0.13136202,0.42597230,0.44932355,1.01347135,1.06573617,3.40709960
1.25762881,6.11465324,0.52914927,0.08544072,0.12485159,0.40102089,0.42323553,0.95928621,1.01279094,3.24493366
1.26363182,5.77125198,0.50706031,0.07953770,0.11824068,0.37615120,0.39665541,0.90529061,0.96268147,3.09266848
1.26963482,5.44719802,0.48755748,0.07410448,0.11164718,0.35174865,0.36995005,0.85223908,0.91630678,2.95275468
1.27563782,5.14675614,0.47089967,0.06919150,0.10518336,0.32817098,0.34346549,0.80083827,0.87447573,2.82731252
1.28164082,4.87353167,0.45727591,0.06483635,0.09895318,0.30574117,0.31751995,0.75173246,0.83788955,2.71808230
1.28764382,4.63040498,0.44680004,0.06106346,0.09304988,0.28474187,0.29239794,0.70549112,0.80712726,2.62638496
1.29364682,4.41948593,0.43950708,0.05788419,0.08755413,0.26541131,0.26834593,0.66259891,0.78263431,2.55309394
1.29964982,4.24208936,0.43535163,0.05529715,0.08253249,0.24794063,0.24556938,0.62344832,0.76471472,2.49861950
1.30565283,4.09873179,0.43420837,0.05328887,0.07803652,0.23247279,0.22423128,0.58833522,0.75352688,2.46290610
1.31165583,3.98914942,0.43587503,0.05183464,0.07410234,0.21910281,0.20445211,0.55745729,0.74908312,2.44544298
1.31765883,3.91233652,0.44007762,0.05089968,0.07075069,0.20787936,0.18631107,0.53091542,0.75125322,2.44528814
1.32366183,3.86660330,0.44647811,0.05044036,0.06798755,0.19880750,0.16984853,0.50871783,0.75977158,2.46110498
1.32966483,3.84965128,0.45468427,0.05040569,0.06580512,0.19185248,0.15506934,0.49078685,0.77424826,2.49121078
1.33566783,3.85866425,0.46426160,0.05073892,0.06418326,0.18694432,0.14194704,0.47696794,0.79418332,2.53363579
1.34167084,3.89041204,0.47474682,0.05137912,0.06309123,0.18398319,0.13042852,0.46704071,0.81898448,2.58619109
1.34767384,3.94136420,0.48566261,0.05226300,0.06248972,0.18284508,0.12043903,0.46073139,0.84798734,2.64654331
1.35367684,4.00781010,0.49653312,0.05332653,0.06233294,0.18338794,0.11188733,0.45772636,0.88047787,2.71229370
1.35967984,4.08598197,0.50689954,0.05450673,0.06257095,0.18545778,0.10467072,0.45768627,0.91571644,2.78105909
1.36568284,4.17217687,0.51633528,0.05574324,0.06315190,0.18889465,0.09867981,0.46026007,0.95296257,2.85055187
1.37168584,4.26287383,0.52446005,0.05697986,0.06402418,0.19353840,0.09380287,0.46509865,0.99149969,2.91865619
1.37768884,4.35484215,0.53095234,0.05816597,0.06513843,0.19923387,0.08992967,0.47186736,1.03065890,2.98349766
1.38369185,4.44523727,0.53555966,0.05925766,0.06644938,0.20583542,0.08695469,0.48025721,1.06984102,3.04350379
1.38969485,4.53168079,0.53810631,0.06021871,0.06791727,0.21321074,0.08477955,0.48999403,1.10853577,3.09745299
1.39569785,4.61232170,0.53849807,0.06102133,0.06950900,0.22124361,0.08331488,0.50084559,1.14633747,3.14450992
1.40170085,4.68587670,0.53672388,0.06164656,0.07119894,0.22983575,0.08248138,0.51262620,1.18295638,3.18424596
1.40770385,4.75164784,0.53285432,0.06208440,0.07296921,0.23890757,0.08221022,0.52519868,1.21822519,3.21664365
1.41370685,4.80951698,0.52703694,0.06233368,0.07480964,0.24839784,0.08244286,0.53847380,1.25210014,3.24208498
1.41970985,4.85991710,0.51948877,0.06240159,0.07671736,0.25826232,0.08313030,0.55240712,1.28465663,3.26132369
1.42571286,4.90378170,0.51048628,0.06230291,0.07869588,0.26847151,0.08423185,0.56699344,1.31607942,3.27544277
1.43171586,4.94247430,0.50035331,0.06205906,0.08075400,0.27900745,0.08571367,0.58225922,1.34664755,3.28579874
1.43771886,4.97770089,0.48944751,0.06169686,0.08290435,0.28985999,0.08754691,0.59825327,1.37671475,3.29395489
1.44372186,5.01140901,0.47814582,0.06124716,0.08516175,0.30102255,0.08970586,0.61503628,1.40668594,3.30160618
1.44972486,5.04567761,0.46682970,0.06074338,0.08754148,0.31248770,0.09216607,0.63266958,1.43699087,3.31049898
1.45572786,5.08260248,0.45587071,0.06021989,0.09005751,0.32424269,0.09490248,0.65120378,1.46805609,3.32234874
1.46173087,5.12418189,0.44561700,0.05971052,0.09272073,0.33626537,0.09788785,0.67066786,1.50027646,3.33875909
1.46773387,5.17220740,0.43638118,0.05924706,0.09553742,0.34852050,0.10109141,0.69105916,1.53398743,3.36114569
1.47373687,5.22816436,0.42843013,0.05885787,0.09850782,0.36095684,0.10447777,0.71233491,1.56943962,3.39066785
1.47973987,5.29314625,0.42197688,0.05856675,0.10162511,0.37350514,0.10800636,0.73440555,1.60677657,3.42817071
1.48574287,5.36778635,0.41717498,0.05839191,0.10487465,0.38607705,0.11163108,0.75713040,1.64601704,3.47414019
1.49174587,5.45220940,0.41411522,0.05834527,0.10823357,0.39856517,0.11530052,0.78031570,1.68704248,3.52867252
1.49774887,5.54600505,0.41282492,0.05843204,0.11167088,0.41084422,0.11895846,0.80371526,1.72959044,3.59145933
1.50375188,5.64822393,0.41326946,0.05865053,0.11514783,0.42277315,0.12254474,0.82703366,1.77325430,3.66178873
1.50975488,5.75739612,0.41535594,0.05899228,0.11861876,0.43419823,0.12599647,0.84993192,1.81748918,3.73856210
1.51575788,5.87157085,0.41893867,0.05944247,0.12203220,0.44495697,0.12924942,0.87203533,1.86162417,3.82032576
1.52176088,5.98837548,0.42382613,0.05998055,0.12533229,0.45488251,0.13223965,0.89294321,1.90487997,3.90531586
1.52776388,6.10509089,0.42978902,0.06058104,0.12846045,0.46380849,0.13490517,0.91224003,1.94639166,3.99151467
1.53376688,6.21873994,0.43656897,0.06121463,0.13135711,0.47157399,0.13718766,0.92950761,1.98523526,4.07671574
1.53976988,6.32618520,0.44388766,0.06184923,0.13396358,0.47802836,0.13903411,0.94433773,2.02045725,4.15859531
1.54577289,6.42423179,0.45145581,0.06245122,0.13622384,0.48303583,0.14039839,0.95634468,2.05110578,4.23478717
1.55177589,6.50973147,0.45898191,0.06298664,0.13808627,0.48647950,0.14124257,0.96517735,2.07626232,4.30295805
1.55777889,6.57968378,0.46618019,0.06342242,0.13950523,0.48826472,0.14153804,0.97053022,2.09507251,4.36088087
1.56378189,6.63133080,0.47277792,0.06372742,0.14044237,0.48832169,0.14126643,0.97215293,2.10677506,4.40650329
1.56978489,6.66224227,0.47852157,0.06387351,0.14086775,0.48660724,0.14042020,0.96985817,2.11072774,4.43800934
1.57578789,6.67038846,0.48318194,0.06383637,0.14076061,0.48310568,0.13900294,0.96352748,2.10642940,4.45387237
1.58179090,6.65419892,0.48655826,0.06359614,0.14010985,0.47782883,0.13702944,0.95311483,2.09353748,4.45289784
1.58779390,6.61260574,0.48848105,0.06313801,0.13891428,0.47081528,0.13452553,0.93864805,2.07188046,4.43425514
