energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
2.97448724,2.98709779,0.48640102,0.00893592,0.07319728,0.15486720,0.04155612,0.35386286,0.94548426,1.92143591
2.98049025,2.95000128,0.47774267,0.00882453,0.07178297,0.15035186,0.03926286,0.35552968,0.95078638,1.89299865
2.98649325,2.90806097,0.46780747,0.00870821,0.07019857,0.14585937,0.03723568,0.35692458,0.95590570,1.86145427
2.99249625,2.86214991,0.45674381,0.00858698,0.06846252,0.14143440,0.03548810,0.35796714,0.96099586,1.82755839
2.99849925,2.81318345,0.44472101,0.00846082,0.06659437,0.13711589,0.03402909,0.35858013,0.96618240,1.79209525
3.00450225,2.76209177,0.43192588,0.00832974,0.06461476,0.13293726,0.03286331,0.35869247,0.97155391,1.75585042
3.01050525,2.70979271,0.41855891,0.00819377,0.06254526,0.12892686,0.03199150,0.35824191,0.97715470,1.71958369
3.01650825,2.65716628,0.40483040,0.00805303,0.06040833,0.12510860,0.03141088,0.35717743,0.98297921,1.68400374
3.02251126,2.60503196,0.39095643,0.00790775,0.05822716,0.12150266,0.03111566,0.35546125,0.98896888,1.64974539
3.02851426,2.55412974,0.37715486,0.00775829,0.05602552,0.11812625,0.03109759,0.35307040,0.99501161,1.61735089
3.03451726,2.50510576,0.36364154,0.00760518,0.05382763,0.11499437,0.03134651,0.34999781,1.00094390,1.58725570
3.04052026,2.45850284,0.35062657,0.00744908,0.05165786,0.11212052,0.03185090,0.34625288,1.00655591,1.55977954
3.04652326,2.41475609,0.33831095,0.00729086,0.04954047,0.10951724,0.03259850,0.34186161,1.01159908,1.53512277
3.05252626,2.37419352,0.32688336,0.00713153,0.04749928,0.10719660,0.03357676,0.33686610,1.01579611,1.51336813
3.05852926,2.33704102,0.31651739,0.00697225,0.04555729,0.10517046,0.03477334,0.33132366,1.01885294,1.49448748
3.06453227,2.30343122,0.30736897,0.00681436,0.04373626,0.10345054,0.03617650,0.32530538,1.02047216,1.47835288
3.07053527,2.27341517,0.29957429,0.00665927,0.04205627,0.10204841,0.03777541,0.31889427,1.02036712,1.46475124
3.07653827,2.24697603,0.29324796,0.00650850,0.04053532,0.10097519,0.03956031,0.31218305,1.01827621,1.45340169
3.08254127,2.22404361,0.28848161,0.00636362,0.03918890,0.10024116,0.04152258,0.30527163,1.01397655,1.44397439
3.08854427,2.20450879,0.28534295,0.00622618,0.03802964,0.09985526,0.04365469,0.29826427,1.00729629,1.43611005
3.09454727,2.18823698,0.28387512,0.00609771,0.03706705,0.09982453,0.04595002,0.29126675,0.99812508,1.42943884
3.10055028,2.17507972,0.28409664,0.00597965,0.03630728,0.10015343,0.04840251,0.28438328,0.98642196,1.42359809
3.10655328,2.16488403,0.28600173,0.00587327,0.03575308,0.10084327,0.05100626,0.27771368,0.97222042,1.41824778
3.11255628,2.15749909,0.28956113,0.00577969,0.03540384,0.10189165,0.05375507,0.27135051,0.95563025,1.41308350
3.11855928,2.15278027,0.29472348,0.00569975,0.03525574,0.10329200,0.05664185,0.26537655,0.93683614,1.40784632
3.12456228,2.15059051,0.30141711,0.00563404,0.03530206,0.10503328,0.05965809,0.25986263,0.91609303,1.40232956
3.13056528,2.15079958,0.30955238,0.00558279,0.03553363,0.10709986,0.06279335,0.25486580,0.89371853,1.39638246
3.13656828,2.15328171,0.31902439,0.00554592,0.03593931,0.10947162,0.06603487,0.25042809,0.87008276,1.38991099
3.14257129,2.15791211,0.32971613,0.00552297,0.03650659,0.11212421,0.06936720,0.24657574,0.84559609,1.38287608
3.14857429,2.16456320,0.34150187,0.00551312,0.03722229,0.11502963,0.07277214,0.24331904,0.82069539,1.37528989
3.15457729,2.17310104,0.35425075,0.00551515,0.03807317,0.11815696,0.07622880,0.24065273,0.79582959,1.36721031
3.16058029,2.18338266,0.36783038,0.00552755,0.03904656,0.12147330,0.07971390,0.23855695,0.77144498,1.35873455
3.16658329,2.19525455,0.38211036,0.00554847,0.04013097,0.12494483,0.08320228,0.23699869,0.74797115,1.34999188
3.17258629,2.20855261,0.39696547,0.00557580,0.04131651,0.12853803,0.08666772,0.23593366,0.72580793,1.34113625
3.17858929,2.22310355,0.41227845,0.00560725,0.04259524,0.13222083,0.09008379,0.23530849,0.70531396,1.33233885
3.18459230,2.23872751,0.42794210,0.00564038,0.04396130,0.13596384,0.09342503,0.23506313,0.68679727,1.32378081
3.19059530,2.25524158,0.44386062,0.00567270,0.04541093,0.13974130,0.09666801,0.23513333,0.67050797,1.31564626
3.19659830,2.27246364,0.45995008,0.00570171,0.04694219,0.14353199,0.09979259,0.23545305,0.65663322,1.30811567
3.20260130,2.29021591,0.47613787,0.00572505,0.04855461,0.14731978,0.10278294,0.23595670,0.64529454,1.30135936
3.20860430,2.30832762,0.49236118,0.00574049,0.05024858,0.15109383,0.10562847,0.23658112,0.63654714,1.29553126
3.21460730,2.32663614,0.50856450,0.00574604,0.05202463,0.15484849,0.10832455,0.23726707,0.63038117,1.29076265
3.22061031,2.34498623,0.52469623,0.00574003,0.05388255,0.15858277,0.11087280,0.23796036,0.62672461,1.28715604
3.22661331,2.36322705,0.54070467,0.00572110,0.05582055,0.16229940,0.11328110,0.23861246,0.62544738,1.28477906
3.23261631,2.38120685,0.55653350,0.00568825,0.05783431,0.16600362,0.11556318,0.23918056,0.62636647,1.28365853
3.23861931,2.39876580,0.57211707,0.00564087,0.05991610,0.16970156,0.11773774,0.23962727,0.62925170,1.28377497
3.24462231,2.41572713,0.58737592,0.00557873,0.06205409,0.17339853,0.11982725,0.23991987,0.63383197,1.28505768
3.25062531,2.43188755,0.60221275,0.00550196,0.06423169,0.17709717,0.12185639,0.24002931,0.63980177,1.28738094
3.25662831,2.44700780,0.61650929,0.00541101,0.06642726,0.18079557,0.12385018,0.23992909,0.64682775,1.29056159
3.26263132,2.46080426,0.63012431,0.00530664,0.06861397,0.18448567,0.12583205,0.23959405,0.65455543,1.29435852
3.26863432,2.47294288,0.64289315,0.00518986,0.07075997,0.18815187,0.12782178,0.23899931,0.66261596,1.29847435
3.27463732,2.48303626,0.65462884,0.00506186,0.07282893,0.19177006,0.12983359,0.23811953,0.67063294,1.30255969
3.28064032,2.49064491,0.66512504,0.00492398,0.07478076,0.19530723,0.13187443,0.23692841,0.67822935,1.30622026
3.28664332,2.49528308,0.67416070,0.00477765,0.07657270,0.19872162,0.13394264,0.23539875,0.68503463,1.30902668
3.29264632,2.49642978,0.68150643,0.00462433,0.07816059,0.20196352,0.13602703,0.23350297,0.69069190,1.31052711
3.29864932,2.49354465,0.68693218,0.00446550,0.07950037,0.20497672,0.13810653,0.23121409,0.69486529,1.31026225
3.30465233,2.48608839,0.69021615,0.00430263,0.08054961,0.20770051,0.14015042,0.22850727,0.69724724,1.30778224
3.31065533,2.47354697,0.69115420,0.00413709,0.08126918,0.21007229,0.14211918,0.22536174,0.69756574,1.30266488
3.31665833,2.45545842,0.68956957,0.00397025,0.08162479,0.21203042,0.14396588,0.22176300,0.69559118,1.29453432
3.32266133,2.43144083,0.68532212,0.00380337,0.08158845,0.21351743,0.14563817,0.21770525,0.69114264,1.28307938
3.32866433,2.40122002,0.67831678,0.00363769,0.08113973,0.21448322,0.14708059,0.21319384,0.68409343,1.26807053
3.33466733,2.36465511,0.66851054,0.00347440,0.08026672,0.21488815,0.14823726,0.20824760,0.67437543,1.24937476
3.34067034,2.32176059,0.65591771,0.00331464,0.07896675,0.21470577,0.14905473,0.20290089,0.66198217,1.22696730
3.34667334,2.27272314,0.64061294,0.00315958,0.07724666,0.21392510,0.14948475,0.19720525,0.64697031,1.20093974
3.35267634,2.21791225,0.62273194,0.00301037,0.07512278,0.21255222,0.14948696,0.19123046,0.62945939,1.17150384
3.35867934,2.15788351,0.60246973,0.00286821,0.07262051,0.21061106,0.14903117,0.18506505,0.60962985,1.13899081
3.36468234,2.09337419,0.58007645,0.00273431,0.06977358,0.20814342,0.14809928,0.17881603,0.58771918,1.10384587
3.37068534,2.02529096,0.55585094,0.00260993,0.06662299,0.20520800,0.14668656,0.17260788,0.56401638,1.06661836
3.37668834,1.95469012,0.53013243,0.00249639,0.06321572,0.20187863,0.14480228,0.16658090,0.53885492,1.02794762
3.38269135,1.88275095,0.50329066,0.00239498,0.05960325,0.19824174,0.14246977,0.16088871,0.51260440,0.98854530
3.38869435,1.81074344,0.47571498,0.00230706,0.05583996,0.19439307,0.13972564,0.15569522,0.48566120,0.94917475
3.39469735,1.73999154,0.44780295,0.00223394,0.05198154,0.19043399,0.13661854,0.15117097,0.45843860,0.91062831
3.40070035,1.67183369,0.41994888,0.00217687,0.04808340,0.18646739,0.13320721,0.14748901,0.43135657,0.87370352
3.40670335,1.60758215,0.39253305,0.00213704,0.04419921,0.18259351,0.12955823,0.14482041,0.40483181,0.83917901
3.41270635,1.54848292,0.36591181,0.00211551,0.04037957,0.17890593,0.12574333,0.14332953,0.37926819,0.80779115
3.41870935,1.49567778,0.34040922,0.00211315,0.03667094,0.17548778,0.12183663,0.14316918,0.35504805,0.78021215
3.42471236,1.45017001,0.31631037,0.00213067,0.03311476,0.17240851,0.11791184,0.14447578,0.33252453,0.75703052
3.43071536,1.41279501,0.29385667,0.00216848,0.02974687,0.16972139,0.11403957,0.14736468,0.31201525,0.73873434
3.43671836,1.38419685,0.27324328,0.00222675,0.02659717,0.16746168,0.11028496,0.15192567,0.29379727,0.72569795
3.44272136,1.36481146,0.25461848,0.00230533,0.02368952,0.16564582,0.10670562,0.15821900,0.27810354,0.71817234
3.44872436,1.35485695,0.23808515,0.00240374,0.02104188,0.16427144,0.10335013,0.16627183,0.26512081,0.71627945
3.45472736,1.35433109,0.22370391,0.00252115,0.01866667,0.16331832,0.10025695,0.17607538,0.25498886,0.72001038
3.46073037,1.36301598,0.21149789,0.00265636,0.01657126,0.16275015,0.09745400,0.18758285,0.24780098,0.72922752
3.46673337,1.38048930,0.20145861,0.00280786,0.01475856,0.16251704,0.09495865,0.20070822,0.24360558,0.74367030
3.47273637,1.40614177,0.19355270,0.00297377,0.01322780,0.16255860,0.09277830,0.21532602,0.24240867,0.76296433
3.47873937,1.43919975,0.18772915,0.00315191,0.01197520,0.16280741,0.09091134,0.23127225,0.24417718,0.78663349
3.48474237,1.47875227,0.18392651,0.00333982,0.01099473,0.16319275,0.08934848,0.24834633,0.24884274,0.81411464
3.49074537,1.52378126,0.18207990,0.00353479,0.01027885,0.16364435,0.08807432,0.26631430,0.25630585,0.84477425
3.49674837,1.57319398,0.18212726,0.00373394,0.00981911,0.16409594,0.08706907,0.28491309,0.26644033,0.87792654
3.50275138,1.62585630,0.18401472,0.00393424,0.00960673,0.16448855,0.08631029,0.30385591,0.27909768,0.91285260
3.50875438,1.68062586,0.18770070,0.00413260,0.00963304,0.16477322,0.08577464,0.32283858,0.29411147,0.94881967
3.51475738,1.73638388,0.19315859,0.00432593,0.00988982,0.16491318,0.08543934,0.34154672,0.31130136,0.98510024
3.52076038,1.79206442,0.20037793,0.00451120,0.01036948,0.16488530,0.08528357,0.35966348,0.33047687,1.02099020
3.52676338,1.84668042,0.20936389,0.00468555,0.01106515,0.16468080,0.08528941,0.37687766,0.35144058,1.05582555
3.53276638,1.89934537,0.22013518,0.00484628,0.01197065,0.16430519,0.08544263,0.39289182,0.37399089,1.08899719
3.53876938,1.94929011,0.23272037,0.00499099,0.01308030,0.16377746,0.08573294,0.40743027,0.39792402,1.11996331
3.54477239,1.99587427,0.24715290,0.00511759,0.01438866,0.16312861,0.08615406,0.42024635,0.42303552,1.14825899
3.55077539,2.03859205,0.26346483,0.00522437,0.01589019,0.16239955,0.08670332,0.43112899,0.44912090,1.17350286
3.55677839,2.07707236,0.28167974,0.00531001,0.01757882,0.16163853,0.08738103,0.43990802,0.47597579,1.19540070
3.56278139,2.11107353,0.30180508,0.00537362,0.01944748,0.16089822,0.08818956,0.44645822,0.50339538,1.21374587
3.56878439,2.14047317,0.32382442,0.00541476,0.02148764,0.16023248,0.08913221,0.45070176,0.53117339,1.22841688
3.57478739,2.16525380,0.34768984,0.00543342,0.02368878,0.15969321,0.09021201,0.45260908,0.55910077,1.23937235
3.58079040,2.18548528,0.37331512,0.00542999,0.02603802,0.15932714,0.09143033,0.45219811,0.58696412,1.24664379
3.58679340,2.20130509,0.40057006,0.00540526,0.02851970,0.15917287,0.09278565,0.44953194,0.61454431,1.25032663
3.59279640,2.21289775,0.42927623,0.00536038,0.03111513,0.15925831,0.09427231,0.44471503,0.64161526,1.25057029
3.59879940,2.22047459,0.45920467,0.00529678,0.03380239,0.15959854,0.09587951,0.43788824,0.66794345,1.24756777
3.60480240,2.22425503,0.49007576,0.00521614,0.03655636,0.16019424,0.09759043,0.42922290,0.69328805,1.24154545
3.61080540,2.22445073,0.52156136,0.00512033,0.03934879,0.16103078,0.09938178,0.41891427,0.71740220,1.23275365
3.61680840,2.22125321,0.55328940,0.00501133,0.04214863,0.16207803,0.10122357,0.40717464,0.74003534,1.22145856
3.62281141,2.21482591,0.58485081,0.00489120,0.04492247,0.16329083,0.10307930,0.39422651,0.76093681,1.20793570
3.62881441,2.20530087,0.61580870,0.00476202,0.04763514,0.16461022,0.10490652,0.38029604,0.77986067,1.19246536
3.63481741,2.19278028,0.64570931,0.00462581,0.05025041,0.16596531,0.10665774,0.36560716,0.79657163,1.17532990
3.64082041,2.17734235,0.67409459,0.00448453,0.05273188,0.16727578,0.10828172,0.35037643,0.81085188,1.15681290
3.64682341,2.15905118,0.70051561,0.00434001,0.05504387,0.16845486,0.10972502,0.33480888,0.82250860,1.13719985
3.65282641,2.13796946,0.72454645,0.00419396,0.05715237,0.16941272,0.11093386,0.31909491,0.83138160,1.11677992
3.65882941,2.11417315,0.74579784,0.00404791,0.05902598,0.17006006,0.11185607,0.30340818,0.83735087,1.09584841
3.66483242,2.08776665,0.76392992,0.00390327,0.06063683,0.17031183,0.11244315,0.28790458,0.84034343,1.07470919
3.67083542,2.05889734,0.77866364,0.00376124,0.06196138,0.17009089,0.11265233,0.27272201,0.84033905,1.05367662
3.67683842,2.02776808,0.78979014,0.00362288,0.06298106,0.16933131,0.11244847,0.25798095,0.83737447,1.03307643
3.68284142,1.99464676,0.79717775,0.00348910,0.06368288,0.16798146,0.11180579,0.24378554,0.83154568,1.01324508
3.68884442,1.95987182,0.80077635,0.00336067,0.06405966,0.16600647,0.11070928,0.23022508,0.82300804,0.99452727
3.69484742,1.92385320,0.80061892,0.00323821,0.06411027,0.16339004,0.10915578,0.21737561,0.81197411,0.97727144
3.70085043,1.88706854,0.79682017,0.00312225,0.06383956,0.16013563,0.10715463,0.20530159,0.79870913,0.96182343
3.70685343,1.85005461,0.78957257,0.00301317,0.06325808,0.15626682,0.10472785,0.19405734,0.78352431,0.94851816
3.71285643,1.81339445,0.77913988,0.00291131,0.06238174,0.15182695,0.10190987,0.18368829,0.76676821,0.93767013
3.71885943,1.77770081,0.76584869,0.00281686,0.06123120,0.14687802,0.09874690,0.17423190,0.74881651,0.92956284
3.72486243,1.74359712,0.75007835,0.00272997,0.05983127,0.14149887,0.09529574,0.16571819,0.73006071,0.92443798
3.73086543,1.71169682,0.73224981,0.00265070,0.05821012,0.13578285,0.09162238,0.15816995,0.71089626,0.92248504
3.73686843,1.68258247,0.71281397,0.00257905,0.05639851,0.12983498,0.08780020,0.15160274,0.69171065,0.92383190
3.74287144,1.65678573,0.69223987,0.00251493,0.05442900,0.12376874,0.08390801,0.14602453,0.67287212,0.92853715
3.74887444,1.63476942,0.67100335,0.00245822,0.05233520,0.11770270,0.08002790,0.14143538,0.65471928,0.93658466
3.75487744,1.61691251,0.64957638,0.00240874,0.05015102,0.11175708,0.07624310,0.13782692,0.63755237,0.94788084
3.76088044,1.60349879,0.62841742,0.00236626,0.04791003,0.10605026,0.07263578,0.13518203,0.62162621,0.96225487
3.76688344,1.59470970,0.60796290,0.00233053,0.04564489,0.10069561,0.06928494,0.13347456,0.60714525,0.97946191
3.77288644,1.59062141,0.58861990,0.00230124,0.04338685,0.09579847,0.06626446,0.13266929,0.59426080,0.99918942
3.77888944,1.59120614,0.57076002,0.00227811,0.04116537,0.09145351,0.06364133,0.13272212,0.58307034,1.02106612
3.78489245,1.59633721,0.55471428,0.00226083,0.03900772,0.08774248,0.06147402,0.13358049,0.57361882,1.04467333
3.79089545,1.60579737,0.54076891,0.00224908,0.03693878,0.08473237,0.05981114,0.13518406,0.56590182,1.06955811
3.79689845,1.61928967,0.52916188,0.00224260,0.03498075,0.08247403,0.05869031,0.13746557,0.55987011,1.09524760
3.80290145,1.63645001,0.52007993,0.00224109,0.03315300,0.08100120,0.05813730,0.14035190,0.55543542,1.12126386
3.80890445,1.65686057,0.51365610,0.00224431,0.03147192,0.08033005,0.05816540,0.14376516,0.55247688,1.14713866
3.81490745,1.68006340,0.50996747,0.00225203,0.02995074,0.08045898,0.05877501,0.14762393,0.55084798,1.17242738
3.82091046,1.70557347,0.50903333,0.00226404,0.02859941,0.08136897,0.05995353,0.15184440,0.55038348,1.19672164
3.82691346,1.73289056,0.51081367,0.00228015,0.02742453,0.08302422,0.06167545,0.15634147,0.55090616,1.21966005
3.83291646,1.76150984,0.51520818,0.00230018,0.02642920,0.08537306,0.06390275,0.16102975,0.55223300,1.24093683
3.83891946,1.79093062,0.52205600,0.00232395,0.02561300,0.08834934,0.06658547,0.16582448,0.55418077,1.26030787
3.84492246,1.82066366,0.53113638,0.00235125,0.02497196,0.09187395,0.06966268,0.17064226,0.55657074,1.27759440
3.85092546,1.85023672,0.54217057,0.00238188,0.02449857,0.09585672,0.07306355,0.17540169,0.55923265,1.29268392
3.85692846,1.87919886,0.55482510,0.00241557,0.02418193,0.10019850,0.07670882,0.18002396,0.56200775,1.30552887
3.86293147,1.90712373,0.56871677,0.00245205,0.02400790,0.10479347,0.08051249,0.18443334,0.56475107,1.31614294
3.86893447,1.93361200,0.58341939,0.00249096,0.02395936,0.10953162,0.08438366,0.18855765,0.56733302,1.32459547
3.87493747,1.95829345,0.59847226,0.00253191,0.02401662,0.11430135,0.08822869,0.19232881,0.56964032,1.33100421
3.88094047,1.98082878,0.61339047,0.00257446,0.02415784,0.11899212,0.09195345,0.19568340,0.57157643,1.33552673
3.88694347,2.00091135,0.62767673,0.00261808,0.02435957,0.12349706,0.09546566,0.19856327,0.57306163,1.33835099
3.89294647,2.01826904,0.64083433,0.00266223,0.02459740,0.12771553,0.09867725,0.20091629,0.57403275,1.33968525
3.89894947,2.03266606,0.65238106,0.00270631,0.02484657,0.13155554,0.10150672,0.20269717,0.57444273,1.33974784
3.90495248,2.04390471,0.66186322,0.00274968,0.02508273,0.13493580,0.10388130,0.20386827,0.57426004,1.33875700
3.91095548,2.05182696,0.66886952,0.00279169,0.02528258,0.13778756,0.10573891,0.20440049,0.57346798,1.33692122
3.91695848,2.05631571,0.67304398,0.00283166,0.02542460,0.14005602,0.10702982,0.20427409,0.57206404,1.33443031
3.92296148,2.05729550,0.67409742,0.00286893,0.02548964,0.14170128,0.10771795,0.20347945,0.57005915,1.33144756
3.92896448,2.05473267,0.67181686,0.00290284,0.02546149,0.14269880,0.10778168,0.20201767,0.56747703,1.32810318
3.93496748,2.04863484,0.66607252,0.00293277,0.02532730,0.14303944,0.10721432,0.19990097,0.56435355,1.32448939
3.94097049,2.03904984,0.65682197,0.00295813,0.02507794,0.14272893,0.10602393,0.19715292,0.56073620,1.32065732
3.94697349,2.02606405,0.64411128,0.00297836,0.02470814,0.14178699,0.10423284,0.19380828,0.55668363,1.31661592
3.95297649,2.00980051,0.62807311,0.00299299,0.02421658,0.14024605,0.10187660,0.18991277,0.55226526,1.31233297
3.95897949,1.99041686,0.60892186,0.00300158,0.02360580,0.13814957,0.09900261,0.18552234,0.54756110,1.30773839
3.96498249,1.96810356,0.58694610,0.00300378,0.02288195,0.13555032,0.09566840,0.18070240,0.54266160,1.30272967
3.97098549,1.94308244,0.56249875,0.00299932,0.02205450,0.13250838,0.09193966,0.17552671,0.53766766,1.29717939
3.97698849,1.91560592,0.53598545,0.00298801,0.02113579,0.12908918,0.08788818,0.17007615,0.53269067,1.29094458
3.98299150,1.88595696,0.50785166,0.00296977,0.02014052,0.12536165,0.08358964,0.16443738,0.52785256,1.28387746
3.98899450,1.85444971,0.47856919,0.00294459,0.01908524,0.12139640,0.07912155,0.15870142,0.52328584,1.27583729
3.99499750,1.82143082,0.44862273,0.00291261,0.01798774,0.11726419,0.07456127,0.15296221,0.51913340,1.26670256
4.00100050,1.78728107,0.41849692,0.00287408,0.01686652,0.11303467,0.06998421,0.14731526,0.51554803,1.25638293
4.00700350,1.75241704,0.38866455,0.00282936,0.01574027,0.10877527,0.06546230,0.14185627,0.51269159,1.24483030
4.01300650,1.71729226,0.35957624,0.00277896,0.01462740,0.10455051,0.06106283,0.13667993,0.51073356,1.23204822
4.01900950,1.68239746,0.33165199,0.00272353,0.01354560,0.10042145,0.05684749,0.13187871,0.50984904,1.21809900
4.02501251,1.64825930,0.30527465,0.00266384,0.01251158,0.09644546,0.05287186,0.12754182,0.51021598,1.20310804
4.03101551,1.61543712,0.28078562,0.00260080,0.01154080,0.09267609,0.04918509,0.12375419,0.51201170,1.18726476
4.03701851,1.58451745,0.25848239,0.00253545,0.01064734,0.08916311,0.04582995,0.12059553,0.51540859,1.17082008
4.04302151,1.55610589,0.23861810,0.00246893,0.00984382,0.08595262,0.04284307,0.11813937,0.52056923,1.15408021
4.04902451,1.53081635,0.22140263,0.00240249,0.00914143,0.08308719,0.04025536,0.11645218,0.52764094,1.13739698
4.05502751,1.50925784,0.20700499,0.00233743,0.00854998,0.08060596,0.03809257,0.11559236,0.53674989,1.12115503
4.06103052,1.49201901,0.19555666,0.00227511,0.00807801,0.07854465,0.03637588,0.11560933,0.54799521,1.10575642
4.06703352,1.47965106,0.18715543,0.00221687,0.00773295,0.07693554,0.03512253,0.11654252,0.56144313,1.09160335
4.07303652,1.47264955,0.18186938,0.00216405,0.00752122,0.07580725,0.03434634,0.11842033,0.57712159,1.07907990
4.07903952,1.47143602,0.17974070,0.00211792,0.00744838,0.07518450,0.03405817,0.12125917,0.59501565,1.06853375
4.08504252,1.47634018,0.18078889,0.00207965,0.00751923,0.07508765,0.03426624,0.12506250,0.61506382,1.06025869
4.09104552,1.48758353,0.18501319,0.00205027,0.00773781,0.07553223,0.03497620,0.12981999,0.63715574,1.05447905
4.09704852,1.50526538,0.19239407,0.00203064,0.00810748,0.07652834,0.03619111,0.13550676,0.66113137,1.05133679
4.10305153,1.52935188,0.20289352,0.00202143,0.00863075,0.07808000,0.03791113,0.14208294,0.68678172,1.05088194
4.10905453,1.55966877,0.21645437,0.00202306,0.00930922,0.08018452,0.04013314,0.14949338,0.71385139,1.05306711
4.11505753,1.59589837,0.23299845,0.00203574,0.01014334,0.08283190,0.04285006,0.15766774,0.74204282,1.05774611
4.12106053,1.63758108,0.25242393,0.00205939,0.01113216,0.08600424,0.04605016,0.16652091,0.77102205,1.06467718
4.12706353,1.68412158,0.27460205,0.00209368,0.01227302,0.08967532,0.04971623,0.17595387,0.80042612,1.07353036
4.13306653,1.73479965,0.29937350,0.00213804,0.01356128,0.09381034,0.05382474,0.18585494,0.82987166,1.08389903
4.13906953,1.78878538,0.32654483,0.00219162,0.01498992,0.09836581,0.05834510,0.19610147,0.85896444,1.09531489
4.14507254,1.84515848,0.35588530,0.00225338,0.01654927,0.10328973,0.06323894,0.20656202,0.88730969,1.10726582
4.15107554,1.90293108,0.38712459,0.00232204,0.01822677,0.10852202,0.06845967,0.21709887,0.91452267,1.11921586
4.15707854,1.96107336,0.41995174,0.00239617,0.02000673,0.11399524,0.07395226,0.22757096,0.94023931,1.13062635
4.16308154,2.01854138,0.45401567,0.00247421,0.02187031,0.11963569,0.07965329,0.23783709,0.96412640,1.14097751
4.16908454,2.07430621,0.48892752,0.00255452,0.02379547,0.12536474,0.08549145,0.24775935,0.98589110,1.14978926
4.17508754,2.12738348,0.52426519,0.00263539,0.02575721,0.13110061,0.09138841,0.25720673,1.00528934,1.15664068
4.18109055,2.17686234,0.55957985,0.00271514,0.02772782,0.13676032,0.09726000,0.26605863,1.02213291,1.16118721
4.18709355,2.22193312,0.59440466,0.00279217,0.02967738,0.14226197,0.10301795,0.27420837,1.03629487,1.16317478
4.19309655,2.26191240,0.62826534,0.00286494,0.03157431,0.14752723,0.10857186,0.28156639,1.04771307,1.16245049
4.19909955,2.29626489,0.66069234,0.00293210,0.03338617,0.15248387,0.11383152,0.28806308,1.05639173,1.15896926
4.20510255,2.32462096,0.69123401,0.00299248,0.03508039,0.15706835,0.11870945,0.29365109,1.06240078,1.15279625
4.21110555,2.34678926,0.71947048,0.00304516,0.03662528,0.16122834,0.12312355,0.29830705,1.06587300,1.14410490
4.21710855,2.36276359,0.74502725,0.00308947,0.03799091,0.16492498,0.12699970,0.30203253,1.06699908,1.13317076
4.22311156,2.37272365,0.76758808,0.00312502,0.03915003,0.16813478,0.13027436,0.30485413,1.06602050,1.12036112
4.22911456,2.37702923,0.78690625,0.00315170,0.04007903,0.17085118,0.13289676,0.30682278,1.06322062,1.10612110
4.23511756,2.37620787,0.80281369,0.00316973,0.04075870,0.17308537,0.13483085,0.30801206,1.05891412,1.09095648
4.24112056,2.37093609,0.81522731,0.00317956,0.04117488,0.17486663,0.13605667,0.30851575,1.05343519,1.07541408
4.24712356,2.36201467,0.82415204,0.00318192,0.04131903,0.17624181,0.13657121,0.30844445,1.04712499,1.06006030
4.25312656,2.35033875,0.82968037,0.00317776,0.04118849,0.17727418,0.13638868,0.30792154,1.04031859,1.04545882
4.25912956,2.33686366,0.83198825,0.00316821,0.04078664,0.17804144,0.13554004,0.30707859,1.03333232,1.03214811
4.26513257,2.32256779,0.83132732,0.00315453,0.04012275,0.17863305,0.13407197,0.30605028,1.02645169,1.02061984
4.27113557,2.30841392,0.82801403,0.00313805,0.03921172,0.17914702,0.13204521,0.30496919,1.01992070,1.01129884
4.27713857,2.29531052,0.82241579,0.00312011,0.03807351,0.17968606,0.12953235,0.30396053,1.01393282,1.00452562
4.28314157,2.28407474,0.81493516,0.00310201,0.03673252,0.18035350,0.12661528,0.30313715,1.00862431,1.00054193
4.28914457,2.27539861,0.80599247,0.00308497,0.03521674,0.18124887,0.12338220,0.30259498,1.00406990,0.99948015
4.29514757,2.26982003,0.79600810,0.00307001,0.03355682,0.18246368,0.11992456,0.30240909,1.00028139,1.00135677
4.30115058,2.26769976,0.78538503,0.00305798,0.03178512,0.18407719,0.11633395,0.30263063,0.99720891,1.00607035
4.30715358,2.26920562,0.77449263,0.00304949,0.02993470,0.18615270,0.11269909,0.30328473,0.99474508,1.01340397
4.31315658,2.27430447,0.76365253,0.00304487,0.02803837,0.18873435,0.10910300,0.30436940,0.99273152,1.02303207
4.31915958,2.28276249,0.75312708,0.00304418,0.02612776,0.19184461,0.10562068,0.30585563,0.99096768,1.03453141
4.32516258,2.29415357,0.74311110,0.00304719,0.02423256,0.19548268,0.10231702,0.30768856,0.98922123,1.04739565
4.33116558,2.30787561,0.73372707,0.00305341,0.02237978,0.19962372,0.09924536,0.30978967,0.98723966,1.06105292
4.33716858,2.32317375,0.72502402,0.00306208,0.02059328,0.20421912,0.09644652,0.31205994,0.98476229,1.07488570
4.34317159,2.33916953,0.71697992,0.00307225,0.01889331,0.20919769,0.09394840,0.31438378,0.98153214,1.08825205
4.34917459,2.35489464,0.70950743,0.00308277,0.01729632,0.21446776,0.09176602,0.31663357,0.97730715,1.10050750
4.35517759,2.36932761,0.70246242,0.00309237,0.01581486,0.21992016,0.08990215,0.31867454,0.97186988,1.11102647
4.36118059,2.38143189,0.69565492,0.00309970,0.01445762,0.22543185,0.08834822,0.32036993,0.96503561,1.11922260
