energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
3.54477239,1.91278444,0.26429699,0.55384445,0.04818347,0.03781551,1.10310871,0.89876988,0.01410258,0.15283395
3.55077539,1.86720326,0.24992203,0.54715614,0.04703206,0.03630552,1.10203545,0.87917823,0.01508740,0.14579367
3.55677839,1.82128771,0.23510265,0.54064430,0.04583878,0.03469750,1.10296760,0.85874314,0.01629218,0.13863311
3.56278139,1.77682219,0.22005161,0.53485548,0.04465092,0.03302694,1.10700092,0.83834490,0.01772934,0.13147660
3.56878439,1.73551923,0.20498026,0.53030849,0.04351545,0.03132925,1.11515317,0.81883556,0.01940800,0.12444514
3.57478739,1.69895741,0.19009355,0.52747341,0.04247740,0.02963865,1.12831911,0.80100742,0.02133327,0.11765310
3.58079040,1.66852390,0.17558561,0.52675205,0.04157853,0.02798723,1.14722838,0.78556379,0.02350563,0.11120512
3.58679340,1.64536415,0.16163608,0.52846062,0.04085621,0.02640406,1.17240811,0.77309322,0.02592032,0.10519355
3.59279640,1.63034092,0.14840741,0.53281540,0.04034262,0.02491460,1.20415192,0.76404815,0.02856692,0.09969632
3.59879940,1.62400442,0.13604307,0.53992198,0.04006427,0.02354010,1.24249704,0.75872908,0.03142907,0.09477562
3.60480240,1.62657497,0.12466697,0.54976866,0.04004192,0.02229741,1.28721045,0.75727464,0.03448443,0.09047714
3.61080540,1.63793916,0.11438388,0.56222428,0.04029094,0.02119885,1.33778540,0.75965808,0.03770479,0.08683011
3.61680840,1.65765962,0.10528094,0.57704073,0.04082204,0.02025234,1.39344839,0.76569031,0.04105654,0.08384808
3.62281141,1.68499829,0.09743006,0.59385996,0.04164239,0.01946173,1.45317709,0.77502931,0.04450138,0.08153036
3.62881441,1.71895239,0.09089117,0.61222549,0.04275717,0.01882728,1.51572855,0.78719555,0.04799727,0.07986403
3.63481741,1.75830150,0.08571603,0.63159789,0.04417139,0.01834627,1.57967704,0.80159270,0.05149967,0.07882654
3.64082041,1.80166411,0.08195241,0.65137358,0.04589192,0.01801374,1.64346020,0.81753288,0.05496301,0.07838864
3.64682341,1.84756111,0.07964846,0.67090646,0.04792976,0.01782329,1.70543178,0.83426523,0.05834227,0.07851759
3.65282641,1.89448360,0.07885689,0.68953127,0.05030234,0.01776792,1.76391913,0.85100678,0.06159475,0.07918037
3.65882941,1.94096210,0.07963880,0.70658791,0.05303572,0.01784081,1.81728282,0.86697418,0.06468179,0.08034693
3.66483242,1.98563407,0.08206686,0.72144560,0.05616669,0.01803611,1.86397638,0.88141509,0.06757051,0.08199308
3.67083542,2.02730668,0.08622757,0.73352604,0.05974449,0.01834960,1.90260333,0.89363784,0.07023529,0.08410300
3.67683842,2.06501202,0.09222240,0.74232448,0.06383214,0.01877924,1.93196921,0.90303809,0.07265915,0.08667123
3.68284142,2.09805204,0.10016765,0.74742791,0.06850715,0.01932551,1.95112648,0.90912163,0.07483469,0.08970391
3.68884442,2.12603106,0.11019284,0.74852968,0.07386157,0.01999164,1.95941019,0.91152207,0.07676468,0.09321931
3.69484742,2.14887424,0.12243752,0.74543992,0.08000128,0.02078363,1.95646310,0.91001308,0.07846223,0.09724742
3.70085043,2.16683093,0.13704660,0.73809148,0.08704432,0.02170997,1.94224916,0.90451453,0.07995039,0.10182873
3.70685343,2.18046264,0.15416404,0.72654117,0.09511839,0.02278129,1.91705481,0.89509247,0.08126135,0.10701212
3.71285643,2.19061586,0.17392528,0.71096638,0.10435741,0.02400972,1.88147839,0.88195324,0.08243502,0.11285194
3.71885943,2.19838105,0.19644839,0.69165750,0.11489710,0.02540810,1.83640803,0.86543181,0.08351733,0.11940436
3.72486243,2.20503940,0.22182433,0.66900633,0.12686985,0.02698906,1.78298950,0.84597543,0.08455802,0.12672321
3.73086543,2.21199988,0.25010676,0.64349140,0.14039886,0.02876398,1.72258523,0.82412306,0.08560820,0.13485541
3.73686843,2.22072936,0.28130168,0.61566076,0.15559167,0.03074191,1.65672679,0.80048200,0.08671775,0.14383615
3.74287144,2.23267915,0.31535754,0.58611313,0.17253354,0.03292843,1.58706279,0.77570261,0.08793261,0.15368430
3.74887444,2.24921120,0.35215627,0.55547821,0.19128064,0.03532463,1.51530446,0.75045233,0.08929222,0.16439800
3.75487744,2.27152762,0.39150582,0.52439711,0.21185359,0.03792615,1.44317126,0.72539039,0.09082713,0.17595083
3.76088044,2.30060668,0.43313472,0.49350346,0.23423151,0.04072241,1.37233864,0.70114392,0.09255695,0.18828883
3.76688344,2.33714836,0.47668917,0.46340602,0.25834694,0.04369600,1.30438971,0.67828677,0.09448877,0.20132846
3.77288644,2.38153184,0.52173306,0.43467333,0.28408202,0.04682240,1.24077255,0.65732156,0.09661610,0.21495580
3.77888944,2.43378709,0.56775120,0.40782061,0.31126603,0.05006992,1.18276433,0.63866562,0.09891839,0.22902696
3.78489245,2.49358159,0.61415598,0.38329938,0.33967479,0.05340000,1.13144294,0.62264114,0.10136128,0.24336991
3.79089545,2.56022280,0.66029747,0.36148975,0.36903186,0.05676782,1.08766669,0.60946964,0.10389738,0.25778760
3.79689845,2.63267610,0.70547678,0.34269524,0.39901175,0.06012315,1.05206201,0.59927062,0.10646775,0.27206239
3.80290145,2.70959728,0.74896233,0.32714023,0.42924524,0.06341160,1.02501881,0.59206409,0.10900391,0.28596157
3.80890445,2.78937776,0.79000864,0.31496946,0.45932658,0.06657600,1.00669295,0.58777657,0.11143030,0.29924380
3.81490745,2.87020049,0.82787686,0.30624954,0.48882245,0.06955806,0.99701493,0.58624982,0.11366714,0.31166622
3.82091046,2.95010371,0.86185631,0.30097187,0.51728254,0.07230010,0.99570393,0.58725177,0.11563348,0.32299193
3.82691346,3.02704960,0.89128624,0.29905694,0.54425114,0.07474682,1.00228599,0.59048896,0.11725033,0.33299744
3.83291646,3.09899480,0.91557674,0.30035934,0.56927959,0.07684711,1.01611552,0.59561962,0.11844380,0.34147989
3.83891946,3.16395946,0.93422799,0.30467354,0.59193885,0.07855569,1.03639902,0.60226698,0.11914795,0.34826362
3.84492246,3.22009219,0.94684704,0.31174002,0.61183196,0.07983461,1.06222004,0.61003212,0.11930735,0.35320583
3.85092546,3.26572814,0.95316118,0.32125172,0.62860557,0.08065450,1.09256497,0.61850595,0.11887925,0.35620110
3.85692846,3.29943811,0.95302745,0.33286070,0.64196034,0.08099550,1.12634861,0.62728005,0.11783517,0.35718457
3.86293147,3.32006721,0.94643781,0.34618504,0.65165962,0.08084791,1.16243947,0.63595607,0.11616186,0.35613364
3.86893447,3.32676199,0.93351975,0.36081587,0.65753604,0.08021240,1.19968418,0.64415374,0.11386179,0.35306823
3.87493747,3.31898573,0.91453223,0.37632475,0.65949591,0.07909992,1.23693099,0.65151746,0.11095287,0.34804950
3.88094047,3.29652212,0.88985741,0.39227130,0.65752101,0.07753124,1.27305207,0.65772155,0.10746767,0.34117732
3.88694347,3.25946810,0.85998828,0.40821119,0.65166809,0.07553618,1.30696462,0.66247436,0.10345208,0.33258648
3.89294647,3.20821713,0.82551311,0.42370444,0.64206578,0.07315252,1.33765067,0.66552155,0.09896354,0.32244195
3.89894947,3.14343441,0.78709718,0.43832393,0.62890941,0.07042473,1.36417541,0.66664851,0.09406893,0.31093349
3.90495248,3.06602591,0.74546279,0.45166415,0.61245383,0.06740257,1.38570401,0.66568236,0.08884213,0.29826974
3.91095548,2.97710310,0.70136848,0.46334980,0.59300473,0.06413952,1.40151663,0.66249348,0.08336159,0.28467226
3.91695848,2.87794520,0.65558812,0.47304421,0.57090873,0.06069125,1.41102143,0.65699677,0.07770777,0.27036958
3.92296148,2.76996077,0.60889097,0.48045715,0.54654281,0.05711411,1.41376525,0.64915263,0.07196068,0.25559169
3.92896448,2.65465014,0.56202327,0.48535184,0.52030346,0.05346376,1.40944161,0.63896761,0.06619768,0.24056496
3.93496748,2.53356982,0.51569200,0.48755082,0.49259602,0.04979386,1.39789580,0.62649466,0.06049149,0.22550784
3.94097049,2.40829992,0.47055131,0.48694030,0.46382450,0.04615504,1.37912661,0.61183283,0.05490845,0.21062724
3.94697349,2.28041503,0.42719182,0.48347295,0.43438233,0.04259400,1.35328456,0.59512635,0.04950730,0.19611575
3.95297649,2.15145885,0.38613297,0.47716864,0.40464424,0.03915288,1.32066646,0.57656275,0.04433820,0.18214959
3.95897949,2.02292250,0.34781830,0.46811331,0.37495942,0.03586877,1.28170625,0.55637007,0.03944219,0.16888736
3.96498249,1.89622629,0.31261349,0.45645574,0.34564610,0.03277350,1.23696232,0.53481301,0.03485102,0.15646928
3.97098549,1.77270441,0.28080685,0.44240238,0.31698758,0.02989357,1.18710142,0.51218786,0.03058727,0.14501703
3.97698849,1.65359210,0.25261172,0.42621035,0.28922970,0.02725017,1.13287982,0.48881631,0.02666481,0.13463388
3.98299150,1.54001478,0.22817055,0.40817894,0.26257959,0.02485941,1.07512206,0.46503833,0.02308942,0.12540500
3.98899450,1.43297850,0.20755993,0.38863986,0.23720561,0.02273258,1.01469814,0.44120395,0.01985972,0.11739799
3.99499750,1.33336146,0.19079625,0.36794664,0.21323835,0.02087646,0.95249981,0.41766454,0.01696802,0.11066319
4.00100050,1.24190623,0.17784150,0.34646370,0.19077245,0.01929365,0.88941687,0.39476359,0.01440149,0.10523404
4.00700350,1.15921255,0.16860890,0.32455530,0.16986907,0.01798293,0.82631423,0.37282738,0.01214312,0.10112719
4.01300650,1.08573081,0.16296807,0.30257512,0.15055890,0.01693954,0.76401058,0.35215594,0.01017281,0.09834246
4.01900950,1.02175637,0.16074958,0.28085648,0.13284543,0.01615549,0.70325934,0.33301451,0.00846830,0.09686265
4.02501251,0.96742495,0.16174881,0.25970388,0.11670842,0.01561981,0.64473246,0.31562600,0.00700610,0.09665324
4.03101551,0.92270978,0.16572919,0.23938590,0.10210741,0.01531876,0.58900766,0.30016458,0.00576227,0.09766200
4.03701851,0.88742061,0.17242488,0.22012976,0.08898512,0.01523603,0.53655918,0.28675079,0.00471304,0.09981880
4.04302151,0.86120544,0.18154311,0.20211765,0.07727081,0.01535292,0.48775245,0.27544827,0.00383538,0.10303545
4.04902451,0.84355519,0.19276643,0.18548477,0.06688334,0.01564855,0.44284243,0.26626242,0.00310744,0.10720596
4.05502751,0.83381176,0.20575510,0.17031916,0.05773404,0.01610003,0.40197550,0.25914078,0.00250880,0.11220713
4.06103052,0.83117980,0.22014982,0.15666308,0.04972927,0.01668272,0.36519473,0.25397542,0.00202073,0.11789965
4.06703352,0.83474215,0.23557512,0.14451589,0.04277274,0.01737053,0.33244785,0.25060708,0.00162628,0.12412981
4.07303652,0.84347908,0.25164344,0.13383805,0.03676752,0.01813620,0.30359764,0.24883093,0.00131031,0.13073171
4.07903952,0.85629086,0.26796022,0.12455617,0.03161777,0.01895179,0.27843410,0.24840381,0.00105946,0.13753021
4.08504252,0.87202328,0.28412970,0.11656868,0.02723021,0.01978903,0.25668776,0.24905265,0.00086211,0.14434428
4.09104552,0.88949552,0.29976166,0.10975199,0.02351534,0.02061993,0.23804375,0.25048369,0.00070825,0.15099101
4.09704852,0.90752945,0.31447881,0.10396676,0.02038839,0.02141724,0.22215580,0.25239231,0.00058934,0.15728981
4.10305153,0.92497945,0.32792456,0.09906412,0.01777006,0.02215507,0.20865995,0.25447292,0.00049820,0.16306693
4.10905453,0.94076173,0.33977096,0.09489154,0.01558710,0.02280944,0.19718738,0.25642872,0.00042884,0.16816004
4.11505753,0.95388205,0.34972644,0.09129834,0.01377263,0.02335886,0.18737601,0.25798089,0.00037631,0.17242254
4.12106053,0.96346084,0.35754298,0.08814039,0.01226633,0.02378478,0.17888067,0.25887684,0.00033658,0.17572768
4.12706353,0.96875455,0.36302233,0.08528424,0.01101449,0.02407206,0.17138152,0.25889735,0.00030639,0.17797204
4.13306653,0.96917272,0.36602095,0.08261034,0.00996992,0.02420932,0.16459072,0.25786225,0.00028317,0.17907837
4.13906953,0.96428974,0.36645349,0.08001541,0.00909171,0.02418917,0.15825725,0.25563458,0.00026488,0.17899760
4.14507254,0.95385112,0.36429434,0.07741401,0.00834496,0.02400830,0.15216989,0.25212293,0.00024994,0.17770985
4.15107554,0.93777394,0.35957748,0.07473927,0.00770039,0.02366749,0.14615850,0.24728221,0.00023718,0.17522457
4.15707854,0.91614163,0.35239428,0.07194285,0.00713391,0.02317146,0.14009373,0.24111266,0.00022573,0.17157960
4.16308154,0.88919334,0.34288948,0.06899424,0.00662611,0.02252859,0.13388536,0.23365725,0.00021497,0.16683928
4.16908454,0.85730847,0.33125552,0.06587949,0.00616179,0.02175054,0.12747942,0.22499781,0.00020449,0.16109177
4.17508754,0.82098724,0.31772539,0.06259946,0.00572941,0.02085176,0.12085447,0.21524987,0.00019404,0.15444556
4.18109055,0.78082808,0.30256439,0.05916778,0.00532056,0.01984897,0.11401714,0.20455674,0.00018351,0.14702544
4.18709355,0.73750302,0.28606110,0.05560850,0.00492949,0.01876051,0.10699728,0.19308291,0.00017289,0.13896812
4.19309655,0.69173214,0.26851806,0.05195380,0.00455261,0.01760574,0.09984296,0.18100718,0.00016227,0.13041764
4.19909955,0.64425814,0.25024239,0.04824151,0.00418801,0.01640440,0.09261550,0.16851588,0.00015178,0.12152076
4.20510255,0.59582207,0.23153691,0.04451298,0.00383511,0.01517606,0.08538476,0.15579628,0.00014165,0.11242258
4.21110555,0.54714122,0.21269198,0.04081096,0.00349425,0.01393952,0.07822482,0.14303069,0.00013217,0.10326258
4.21710855,0.49888972,0.19397832,0.03717788,0.00316639,0.01271234,0.07121027,0.13039116,0.00012366,0.09417107
4.22311156,0.45168268,0.17564120,0.03365444,0.00285285,0.01151049,0.06441315,0.11803518,0.00011658,0.08526631
4.22911456,0.40606400,0.15789588,0.03027857,0.00255507,0.01034803,0.05790058,0.10610239,0.00011145,0.07665231
4.23511756,0.36249820,0.14092456,0.02708477,0.00227450,0.00923689,0.05173319,0.09471231,0.00010894,0.06841732
4.24112056,0.32136614,0.12487477,0.02410388,0.00201241,0.00818678,0.04596430,0.08396309,0.00010989,0.06063305
4.24712356,0.28296445,0.10985908,0.02136323,0.00176987,0.00720519,0.04063984,0.07393131,0.00011534,0.05335456
4.25312656,0.24750845,0.09595606,0.01888718,0.00154769,0.00629745,0.03579895,0.06467266,0.00012665,0.04662071
4.25912956,0.21513788,0.08321224,0.01669802,0.00134638,0.00546683,0.03147525,0.05622338,0.00014553,0.04045522
4.26513257,0.18592516,0.07164496,0.01481716,0.00116622,0.00471480,0.02769863,0.04860238,0.00017412,0.03486807
4.27113557,0.15988552,0.06124580,0.01326659,0.00100727,0.00404124,0.02449754,0.04181384,0.00021517,0.02985725
4.27713857,0.13698835,0.05198445,0.01207065,0.00086944,0.00344470,0.02190170,0.03585016,0.00027206,0.02541076
4.28314157,0.11716938,0.04381270,0.01125791,0.00075255,0.00292270,0.01994504,0.03069509,0.00034905,0.02150866
4.28914457,0.10034312,0.03666856,0.01086321,0.00065640,0.00247203,0.01866894,0.02632697,0.00045136,0.01812518
4.29514757,0.08641501,0.03048011,0.01092981,0.00058087,0.00208901,0.01812553,0.02272186,0.00058535,0.01523075
4.30115058,0.07529312,0.02516917,0.01151150,0.00052599,0.00176973,0.01838101,0.01985652,0.00075872,0.01279398
4.30715358,0.06689880,0.02065449,0.01267478,0.00049200,0.00151038,0.01951890,0.01771118,0.00098069,0.01078336
4.31315658,0.06117623,0.01685461,0.01450071,0.00047946,0.00130735,0.02164307,0.01627194,0.00126212,0.00916883
4.31915958,0.05810053,0.01369021,0.01708678,0.00048928,0.00115747,0.02488044,0.01553279,0.00161576,0.00792312
4.32516258,0.05768430,0.01108597,0.02054822,0.00052277,0.00105817,0.02938315,0.01549719,0.00205631,0.00702282
4.33116558,0.05998243,0.00897199,0.02501902,0.00058171,0.00100752,0.03533011,0.01617920,0.00260057,0.00644919
4.33716858,0.06509497,0.00728480,0.03065230,0.00066834,0.00100436,0.04292773,0.01760409,0.00326743,0.00618882
4.34317159,0.07316815,0.00596798,0.03762002,0.00078539,0.00104831,0.05240962,0.01980837,0.00407792,0.00623393
4.34917459,0.08439316,0.00497242,0.04611176,0.00093606,0.00113975,0.06403511,0.02283932,0.00505501,0.00658250
4.35517759,0.09900283,0.00425634,0.05633260,0.00112399,0.00127982,0.07808635,0.02675385,0.00622345,0.00723820
4.36118059,0.11726598,0.00378507,0.06849989,0.00135317,0.00147032,0.09486388,0.03161689,0.00760943,0.00821006
4.36718359,0.13947951,0.00353061,0.08283875,0.00162790,0.00171360,0.11468056,0.03749905,0.00924006,0.00951193
4.37318659,0.16595816,0.00347111,0.09957643,0.00195265,0.00201245,0.13785371,0.04447379,0.01114280,0.01116173
4.37918959,0.19702201,0.00359021,0.11893535,0.00233194,0.00236993,0.16469547,0.05261404,0.01334470,0.01318055
4.38519260,0.23298187,0.00387630,0.14112497,0.00277014,0.00278915,0.19550151,0.06198827,0.01587145,0.01559150
4.39119560,0.27412294,0.00432173,0.16633260,0.00327132,0.00327307,0.23053818,0.07265626,0.01874641,0.01841839
4.39719860,0.32068682,0.00492197,0.19471331,0.00383902,0.00382429,0.27002843,0.08466447,0.02198943,0.02168428
4.40320160,0.37285271,0.00567484,0.22637936,0.00447600,0.00444477,0.31413690,0.09804139,0.02561562,0.02540986
4.40920460,0.43071812,0.00657959,0.26138930,0.00518408,0.00513559,0.36295460,0.11279282,0.02963411,0.02961178
4.41520760,0.49427998,0.00763609,0.29973745,0.00596383,0.00589673,0.41648394,0.12889742,0.03404682,0.03430088
4.42121061,0.56341696,0.00884405,0.34134400,0.00681436,0.00672679,0.47462468,0.14630276,0.03884722,0.03948050
4.42721361,0.63787389,0.01020219,0.38604650,0.00773318,0.00762284,0.53716160,0.16492195,0.04401932,0.04514475
4.43321661,0.71724913,0.01170755,0.43359312,0.00871594,0.00858021,0.60375468,0.18463126,0.04953680,0.05127707
4.43921961,0.80098594,0.01335484,0.48363834,0.00975637,0.00959238,0.67393257,0.20526880,0.05536242,0.05784889
4.44522261,0.88836861,0.01513584,0.53574152,0.01084620,0.01065092,0.74709004,0.22663454,0.06144772,0.06481869
4.45122561,0.97852402,0.01703900,0.58936871,0.01197512,0.01174549,0.82248992,0.24849172,0.06773313,0.07213140
4.45722861,1.07042929,0.01904909,0.64389808,0.01313089,0.01286391,0.89927014,0.27056986,0.07414848,0.07971823
4.46323162,1.16292565,0.02114703,0.69862907,0.01429948,0.01399230,0.97645591,0.29256919,0.08061390,0.08749709
4.46923462,1.25473862,0.02330992,0.75279519,0.01546529,0.01511535,1.05297719,0.31416672,0.08704126,0.09537345
4.47523762,1.34450421,0.02551119,0.80558036,0.01661145,0.01621658,1.12769100,0.33502351,0.09333588,0.10324184
4.48124062,1.43080052,0.02772096,0.85613827,0.01772019,0.01727872,1.19940829,0.35479320,0.09939879,0.11098787
4.48724362,1.51218369,0.02990659,0.90361423,0.01877331,0.01828418,1.26692427,0.37313129,0.10512914,0.11849071
4.49324662,1.58722717,0.03203334,0.94716875,0.01975262,0.01921546,1.32905139,0.38970504,0.11042699,0.12562611
4.49924962,1.65456270,0.03406529,0.98600197,0.02064050,0.02005568,1.38465369,0.40420338,0.11519613,0.13226968
4.50525263,1.71292147,0.03596623,1.01937793,0.02142036,0.02078909,1.43268108,0.41634662,0.11934697,0.13830040
4.51125563,1.76117362,0.03770072,1.04664769,0.02207722,0.02140154,1.47220217,0.42589535,0.12279935,0.14360427
4.51725863,1.79836452,0.03923518,1.06727023,0.02259814,0.02188095,1.50243424,0.43265835,0.12548505,0.14807787
4.52326163,1.82374612,0.04053897,1.08083031,0.02297266,0.02221768,1.52276896,0.43649886,0.12735011,0.15163164
4.52926463,1.83680187,0.04158537,1.08705233,0.02319315,0.02240486,1.53279273,0.43733924,0.12835653,0.15419295
4.53526763,1.83726418,0.04235249,1.08580962,0.02325505,0.02243865,1.53230060,0.43516354,0.12848365,0.15570847
4.54127064,1.82512355,0.04282407,1.07712874,0.02315706,0.02231833,1.52130329,0.43001798,0.12772878,0.15614605
4.54727364,1.80062883,0.04299000,1.06118852,0.02290114,0.02204635,1.50002673,0.42200939,0.12610735,0.15549589
4.55327664,1.76427883,0.04284669,1.03831394,0.02249251,0.02162825,1.46890442,0.41130140,0.12365235,0.15377084
4.55927964,1.71680537,0.04239723,1.00896514,0.02193940,0.02107245,1.42856272,0.39810902,0.12041323,0.15100601
4.56528264,1.65914888,0.04165126,0.97372204,0.02125282,0.02038998,1.37979992,0.38269138,0.11645425,0.14725760
4.57128564,1.59242745,0.04062460,0.93326536,0.02044619,0.01959413,1.32356008,0.36534332,0.11185236,0.14260096
4.57728864,1.51790089,0.03933873,0.88835478,0.01953489,0.01870000,1.26090264,0.34638609,0.10669470,0.13712811
4.58329165,1.43693131,0.03782003,0.83980537,0.01853579,0.01772406,1.19296947,0.32615746,0.10107591,0.13094469
4.58929465,1.35094204,0.03609888,0.78846319,0.01746673,0.01668358,1.12095046,0.30500193,0.09509521,0.12416657
4.59529765,1.26137655,0.03420865,0.73518110,0.01634598,0.01559619,1.04604937,0.28326109,0.08885357,0.11691627
4.60130065,1.16965890,0.03218462,0.68079582,0.01519176,0.01447940,0.96945104,0.26126482,0.08245087,0.10931928
4.60730365,1.07715745,0.03006291,0.62610685,0.01402172,0.01335006,0.89229138,0.23932337,0.07598338,0.10150051
4.61330665,0.98515281,0.02787943,0.57185821,0.01285253,0.01222408,0.81563101,0.21772078,0.06954147,0.09358094
4.61930965,0.89481107,0.02566889,0.51872340,0.01169956,0.01111596,0.74043341,0.19670961,0.06320765,0.08567468
4.62531266,0.80716302,0.02346391,0.46729381,0.01057649,0.01003865,0.66754797,0.17650720,0.05705512,0.07788639
4.63131566,0.72308952,0.02129433,0.41807095,0.00949518,0.00900324,0.59769828,0.15729343,0.05114668,0.07030931
4.63731866,0.64331320,0.01918659,0.37146227,0.00846550,0.00801893,0.53147568,0.13920990,0.04553409,0.06302379
4.64332166,0.56839606,0.01716334,0.32778049,0.00749529,0.00709293,0.46933763,0.12236043,0.04025786,0.05609636
4.64932466,0.49874255,0.01524319,0.28724602,0.00659036,0.00623055,0.41161067,0.10681274,0.03534745,0.04957946
4.65532766,0.43460733,0.01344065,0.24999205,0.00575456,0.00543520,0.35849717,0.09260109,0.03082173,0.04351148
4.66133067,0.37610698,0.01176616,0.21607194,0.00498994,0.00470861,0.31008534,0.07972964,0.02668985,0.03791747
4.66733367,0.32323460,0.01022632,0.18546807,0.00429693,0.00405093,0.26636162,0.06817636,0.02295215,0.03281002
4.67333667,0.27587652,0.00882418,0.15810192,0.00367450,0.00346099,0.22722462,0.05789720,0.01960141,0.02819056
4.67933967,0.23383010,0.00755961,0.13384459,0.00312042,0.00293649,0.19250005,0.04883043,0.01662402,0.02405079
4.68534267,0.19682177,0.00642976,0.11252751,0.00263148,0.00247421,0.16195575,0.04090082,0.01400127,0.02037425
4.69134567,0.16452470,0.00542950,0.09395267,0.00220374,0.00207025,0.13531634,0.03402368,0.01171063,0.01713797
4.69734867,0.13657541,0.00455192,0.07790235,0.00183269,0.00172022,0.11227698,0.02810849,0.00972685,0.01431399
4.70335168,0.11258890,0.00378879,0.06414772,0.00151351,0.00141945,0.09251582,0.02306215,0.00802309,0.01187091
4.70935468,0.09217187,0.00313095,0.05245651,0.00124121,0.00116314,0.07570496,0.01879175,0.00657183,0.00977526
4.71535768,0.07493403,0.00256875,0.04259940,0.00101081,0.00094648,0.06151965,0.01520682,0.00534570,0.00799266
4.72136068,0.06049726,0.00209237,0.03435512,0.00081744,0.00076482,0.04964582,0.01222116,0.00431812,0.00648892
4.72736368,0.04850276,0.00169209,0.02751450,0.00065645,0.00061372,0.03978587,0.00975413,0.00346381,0.00523083
4.73336668,0.03861618,0.00135856,0.02188326,0.00052348,0.00048905,0.03166290,0.00773151,0.00275919,0.00418681
4.73936968,0.03053109,0.00108294,0.01728387,0.00041454,0.00038698,0.02502338,0.00608611,0.00218260,0.00332743
4.74537269,0.02397085,0.00085704,0.01355646,0.00032597,0.00030408,0.01963871,0.00475787,0.00171448,0.00262572
4.75137569,0.01868921,0.00067339,0.01055909,0.00025453,0.00023728,0.01530558,0.00369387,0.00133737,0.00205730
4.75737869,0.01446980,0.00052530,0.00816731,0.00019736,0.00018385,0.01184552,0.00284803,0.00103593,0.00160051
4.76338169,0.01112491,0.00040683,0.00627340,0.00015195,0.00014146,0.00910383,0.00218073,0.00079683,0.00123631
4.76938469,0.00849359,0.00031282,0.00478514,0.00011618,0.00010809,0.00694798,0.00165825,0.00060864,0.00094821
4.77538769,0.00643938,0.00023880,0.00362455,0.00008820,0.00008201,0.00526568,0.00125224,0.00046164,0.00072208
4.78139070,0.00484789,0.00018099,0.00272633,0.00006649,0.00006178,0.00396287,0.00093910,0.00034770,0.00054598
4.78739370,0.00362424,0.00013619,0.00203641,0.00004977,0.00004622,0.00296158,0.00069940,0.00026005,0.00040989
4.79339670,0.00269050,0.00010174,0.00151047,0.00003700,0.00003434,0.00219783,0.00051727,0.00019313,0.00030553
4.79939970,0.00198335,0.00007546,0.00111255,0.00002731,0.00002533,0.00161963,0.00037993,0.00014243,0.00022613
4.80540270,0.00145183,0.00005557,0.00081374,0.00002001,0.00001855,0.00118520,0.00027711,0.00010430,0.00016617
4.81140570,0.00105531,0.00004062,0.00059102,0.00001456,0.00001349,0.00086123,0.00020072,0.00007584,0.00012124
4.81740870,0.00076170,0.00002949,0.00042626,0.00001052,0.00000975,0.00062143,0.00014438,0.00005476,0.00008783
4.82341171,0.00054593,0.00002125,0.00030528,0.00000755,0.00000699,0.00044526,0.00010313,0.00003926,0.00006318
4.82941471,0.00038853,0.00001520,0.00021711,0.00000538,0.00000498,0.00031680,0.00007316,0.00002795,0.00004512
4.83541771,0.00027458,0.00001080,0.00015332,0.00000381,0.00000352,0.00022381,0.00005154,0.00001976,0.00003199
4.84142071,0.00019268,0.00000761,0.00010751,0.00000267,0.00000247,0.00015701,0.00003605,0.00001387,0.00002252
4.84742371,0.00013426,0.00000533,0.00007486,0.00000187,0.00000172,0.00010938,0.00002504,0.00000967,0.00001574
4.85342671,0.00009289,0.00000371,0.00005176,0.00000129,0.00000119,0.00007566,0.00001728,0.00000669,0.00001093
4.85942971,0.00006382,0.00000256,0.00003554,0.00000089,0.00000082,0.00005197,0.00001183,0.00000460,0.00000753
4.86543272,0.00004354,0.00000175,0.00002423,0.00000061,0.00000056,0.00003544,0.00000805,0.00000314,0.00000515
4.87143572,0.00002949,0.00000119,0.00001640,0.00000041,0.00000038,0.00002400,0.00000544,0.00000213,0.00000350
4.87743872,0.00001984,0.00000081,0.00001103,0.00000028,0.00000026,0.00001614,0.00000365,0.00000143,0.00000236
4.88344172,0.00001325,0.00000054,0.00000736,0.00000019,0.00000017,0.00001078,0.00000243,0.00000096,0.00000158
4.88944472,0.00000879,0.00000036,0.00000488,0.00000012,0.00000011,0.00000715,0.00000161,0.00000063,0.00000105
4.89544772,0.00000579,0.00000024,0.00000321,0.00000008,0.00000007,0.00000471,0.00000106,0.00000042,0.00000069
4.90145073,0.00000379,0.00000016,0.00000210,0.00000005,0.00000005,0.00000308,0.00000069,0.00000027,0.00000045
4.90745373,0.00000246,0.00000010,0.00000137,0.00000003,0.00000003,0.00000200,0.00000045,0.00000018,0.00000030
4.91345673,0.00000160,0.00000007,0.00000089,0.00000002,0.00000002,0.00000130,0.00000029,0.00000011,0.00000019
4.91945973,0.00000104,0.00000004,0.00000058,0.00000002,0.00000001,0.00000084,0.00000019,0.00000007,0.00000012
4.92546273,0.00000068,0.00000003,0.00000038,0.00000001,0.00000001,0.00000055,0.00000013,0.00000005,0.00000008
4.93146573,0.00000047,0.00000002,0.00000027,0.00000001,0.00000001,0.00000038,0.00000010,0.00000003,0.00000005
