energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Li_s_up,Li_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.24962481,2.08333598,-3.08547226,0.00105530,-0.03637639,0.35248108,-0.47536945,0.44881425,-1.14468963,1.04296029,-0.37146687,0.16143013,-0.40915434,0.01709928,-0.05783803,0.53764304,-1.29152085
-5.24362181,2.05261943,-3.07039783,0.00098182,-0.03501083,0.35014564,-0.46637803,0.42796386,-1.13347648,1.04706233,-0.36605865,0.15596035,-0.40939957,0.01633104,-0.05754836,0.51977973,-1.29514467
-5.23761881,2.02050854,-3.05712329,0.00091421,-0.03365448,0.34686314,-0.45730992,0.40887561,-1.12404798,1.04787523,-0.36048490,0.15086986,-0.41027255,0.01556531,-0.05724924,0.50312305,-1.30014971
-5.23161581,1.98663063,-3.04547868,0.00085184,-0.03233407,0.34257831,-0.44823281,0.39141606,-1.11624758,1.04527242,-0.35485954,0.14612890,-0.41174029,0.01480360,-0.05693215,0.48754707,-1.30631437
-5.22561281,1.95079610,-3.03518673,0.00079415,-0.03107435,0.33727963,-0.43920645,0.37547521,-1.10986207,1.03925438,-0.34929099,0.14171541,-0.41374318,0.01404775,-0.05658698,0.47294829,-1.31335936
-5.21960980,1.91301527,-3.02588564,0.00074061,-0.02989764,0.33100349,-0.43028408,0.36097250,-1.10463426,1.02995654,-0.34388124,0.13761526,-0.41619752,0.01329998,-0.05620256,0.45924888,-1.32096058
-5.21360680,1.87350596,-3.01715282,0.00069077,-0.02882345,0.32383676,-0.42151382,0.34786096,-1.10027568,1.01765210,-0.33872516,0.13382186,-0.41899885,0.01256293,-0.05576730,0.44639791,-1.32876280
-5.20760380,1.83269205,-3.00852802,0.00064426,-0.02786822,0.31591733,-0.41293978,0.33612964,-1.09647900,1.00274959,-0.33390977,0.13033540,-0.42202588,0.01183968,-0.05526967,0.43437091,-1.33639314
-5.20160080,1.79119347,-2.99953469,0.00060081,-0.02704513,0.30743282,-0.40460270,0.32580416,-1.09292946,0.98578551,-0.32951349,0.12716167,-0.42514475,0.01113369,-0.05469878,0.42316771,-1.34347388
-5.19559780,1.74980833,-2.98969844,0.00056023,-0.02636401,0.29861737,-0.39654031,0.31694554,-1.08931496,0.96741236,-0.32560527,0.12431073,-0.42821344,0.01044875,-0.05404474,0.41280917,-1.34963394
-5.18959480,1.70948858,-2.97856187,0.00052242,-0.02583128,0.28974682,-0.38878705,0.30964753,-1.08533454,0.94838267,-0.32224358,0.12179537,-0.43108621,0.00978891,-0.05329903,0.40333292,-1.35451869
-5.18359180,1.67131038,-2.96569552,0.00048739,-0.02545000,0.28113224,-0.38137340,0.30403246,-1.08070507,0.92952977,-0.31947518,0.11962961,-0.43361770,0.00915835,-0.05245481,0.39478864,-1.35779782
-5.17758879,1.63644080,-2.95070463,0.00045523,-0.02521998,0.27311224,-0.37432485,0.30024608,-1.07516626,0.91174604,-0.31733379,0.11782727,-0.43566679,0.00856127,-0.05150706,0.38723328,-1.35917117
-5.17158579,1.60610225,-2.93323231,0.00042611,-0.02513784,0.26604424,-0.36766053,0.29845141,-1.06848394,0.89595958,-0.31583862,0.11640081,-0.43709991,0.00800186,-0.05045271,0.38072643,-1.35837256
-5.16558279,1.58153612,-2.91295941,0.00040029,-0.02519715,0.26029497,-0.36139161,0.29882200,-1.06045197,0.88310983,-0.31499287,0.11536029,-0.43779379,0.00748409,-0.04929069,0.37532628,-1.35517189
-5.15957979,1.56396672,-2.88960194,0.00037814,-0.02538866,0.25623049,-0.35551983,0.30153480,-1.05089296,0.87412319,-0.31478239,0.11471279,-0.43763772,0.00701173,-0.04802191,0.37108639,-1.34937570
-5.15357679,1.55456675,-2.86290699,0.00036008,-0.02570044,0.25420601,-0.35003596,0.30676283,-1.03965810,0.86988896,-0.31517440,0.11446200,-0.43653523,0.00658825,-0.04664922,0.36805323,-1.34082663
-5.14757379,1.55442496,-2.83264796,0.00034669,-0.02611808,0.25455580,-0.34491868,0.31466783,-1.02662649,0.87123640,-0.31611673,0.11460818,-0.43440520,0.00621678,-0.04517727,0.36626475,-1.32940214
-5.14157079,1.56451655,-2.79862021,0.00033860,-0.02662499,0.25758339,-0.34013376,0.32539320,-1.01170419,0.87891313,-0.31753744,0.11514834,-0.43118266,0.00590011,-0.04361239,0.36574978,-1.31501294
-5.13556778,1.58567683,-2.76063766,0.00033661,-0.02720261,0.26355230,-0.33563375,0.33905718,-0.99482323,0.89356532,-0.31934506,0.11607661,-0.42681913,0.00564073,-0.04196246,0.36652829,-1.29760138
-5.12956478,1.61857823,-2.71853132,0.00034163,-0.02783076,0.27267754,-0.33135829,0.35574662,-0.97594085,0.91571992,-0.32142955,0.11738475,-0.42128275,0.00544081,-0.04023671,0.36861214,-1.27714024
-5.12356178,1.66371084,-2.67214989,0.00035474,-0.02848797,0.28511800,-0.32723504,0.37551142,-0.95503894,0.94576918,-0.32366406,0.11906261,-0.41455817,0.00530231,-0.03844554,0.37200635,-1.25363198
-5.11755878,1.72136656,-2.62136281,0.00037717,-0.02915190,0.30097005,-0.32318114,0.39835971,-0.93212393,0.98395754,-0.32590739,0.12109868,-0.40664636,0.00522699,-0.03660030,0.37671056,-1.22710862
-5.11155578,1.79162690,-2.56606562,0.00041037,-0.02979976,0.32026239,-0.31910543,0.42425401,-0.90722689,1.03037129,-0.32800732,0.12348045,-0.39756428,0.00521656,-0.03471312,0.38272040,-1.19763223
-5.10555278,1.87435459,-2.50618730,0.00045594,-0.03040879,0.34295242,-0.31491106,0.45310856,-0.88040385,1.08493103,-0.32980465,0.12619464,-0.38734453,0.00527265,-0.03279665,0.39002881,-1.16529588
-5.09954977,1.96918913,-2.44169918,0.00051572,-0.03095678,0.36892413,-0.31049856,0.48478782,-0.85173628,1.14738730,-0.33113773,0.12922725,-0.37603493,0.00539695,-0.03086389,0.39862702,-1.13022493
-5.09354677,2.07554661,-2.37262460,0.00059173,-0.03142259,0.39798787,-0.30576930,0.51910639,-0.82133137,1.21731960,-0.33184752,0.13256348,-0.36369795,0.00559126,-0.02892791,0.40850505,-1.09257830
-5.08754377,2.19262397,-2.29904865,0.00068621,-0.03178668,0.42988186,-0.30062898,0.55583048,-0.78932209,1.29413896,-0.33178283,0.13618743,-0.35041009,0.00585747,-0.02700164,0.41965199,-1.05254959
-5.08154077,2.31940809,-2.22112712,0.00080156,-0.03203163,0.46427559,-0.29499117,0.59468090,-0.75586683,1.37709449,-0.33080559,0.14008167,-0.33626110,0.00619766,-0.02509769,0.43205572,-1.01036746
-5.07553777,2.45468981,-2.13909381,0.00094034,-0.03214262,0.50077523,-0.28878073,0.63533778,-0.72114836,1.46528381,-0.32879586,0.14422681,-0.32135290,0.00661400,-0.02322809,0.44570243,-0.96629539
-5.06953477,2.59708331,-2.05326552,0.00110521,-0.03210784,0.53893073,-0.28193681,0.67744679,-0.68537219,1.55766769,-0.32565640,0.14860093,-0.30579837,0.00710881,-0.02140415,0.46057588,-0.92063020
-5.06353177,2.74505038,-1.96404413,0.00129891,-0.03191884,0.57824479,-0.27441546,0.72062694,-0.64876405,1.65308865,-0.32131655,0.15317918,-0.28971981,0.00768440,-0.01963624,0.47665659,-0.87369945
-5.05752876,2.89692985,-1.87191532,0.00152414,-0.03157078,0.61818329,-0.26619159,0.76447972,-0.61156669,1.75029335,-0.31573521,0.15793344,-0.27324709,0.00834308,-0.01793365,0.49392101,-0.82585751
-5.05152576,3.05097133,-1.77744372,0.00178354,-0.03106255,0.65818699,-0.25726030,0.80859932,-0.57403591,1.84795842,-0.30890278,0.16283212,-0.25651568,0.00908697,-0.01630451,0.51234091,-0.77748035
-5.04552276,3.20537268,-1.68126461,0.00207954,-0.03039681,0.69768422,-0.24763737,0.85258371,-0.53643599,1.94471908,-0.30084198,0.16784014,-0.23966432,0.00991789,-0.01475567,0.53188293,-0.72895923
-5.03951976,3.35832032,-1.58407227,0.00241431,-0.02957987,0.73610415,-0.23735908,0.89604606,-0.49903462,2.03919991,-0.29160748,0.17291927,-0.22283262,0.01083723,-0.01329265,0.55250847,-0.68069337
-5.03351676,3.50803097,-1.48660558,0.00278961,-0.02862147,0.77289010,-0.22648117,0.93862619,-0.46209766,2.13004664,-0.28128431,0.17802847,-0.20615859,0.01184575,-0.01191965,0.57417386,-0.63308198
-5.02751376,3.65279371,-1.38963126,0.00320672,-0.02753444,0.80751272,-0.21507712,0.98000163,-0.42588368,2.21595830,-0.26998522,0.18312466,-0.18977618,0.01294342,-0.01063956,0.59683091,-0.58651595
-5.02151076,3.79101066,-1.29392577,0.00366632,-0.02633426,0.83948226,-0.20323585,1.01989768,-0.39063883,2.29571827,-0.25784700,0.18816349,-0.17381290,0.01412928,-0.00945401,0.62042766,-0.54136950
-5.01550775,3.92123505,-1.20025647,0.00416835,-0.02503854,0.86835979,-0.19105879,1.05809619,-0.35659196,2.36822349,-0.24502604,0.19310036,-0.15838773,0.01540127,-0.00836347,0.64490940,-0.49799226
-5.00950475,4.04220502,-1.10936296,0.00471201,-0.02366648,0.89376684,-0.17865664,1.09444261,-0.32395036,2.43251058,-0.23169326,0.19789149,-0.14360926,0.01675608,-0.00736735,0.67021978,-0.45670202
-5.00350175,4.15287215,-1.02193943,0.00529560,-0.02223821,0.91539321,-0.16614589,1.12885093,-0.29289625,2.48777804,-0.21802872,0.20249497,-0.12957428,0.01818909,-0.00646412,0.69630203,-0.41777851
-4.99749875,4.25242346,-0.93861879,0.00591655,-0.02077421,0.93300262,-0.15364524,1.16130626,-0.26358407,2.53340379,-0.20421602,0.20687188,-0.11636669,0.01969432,-0.00565148,0.72310006,-0.38145845
-4.99149575,4.34029618,-0.85995919,0.00657134,-0.01929468,0.94643625,-0.14127205,1.19186490,-0.23613878,2.56895740,-0.19043693,0.21098720,-0.10405700,0.02126439,-0.00492651,0.75055945,-0.34793207
-4.98549275,4.41618488,-0.78643335,0.00725557,-0.01781905,0.95561385,-0.12913911,1.22065173,-0.21065503,2.59420670,-0.17686627,0.21481078,-0.09270213,0.02289056,-0.00428579,0.77862822,-0.31734114
-4.97948974,4.48004062,-0.71842121,0.00796397,-0.01636540,0.96053270,-0.11735164,1.24785498,-0.18719735,2.60911872,-0.16366741,0.21831796,-0.08234576,0.02456291,-0.00372559,0.80725731,-0.28977857
-4.97348674,4.53206242,-0.65620584,0.00869050,-0.01495011,0.96126437,-0.10600481,1.27371841,-0.16580114,2.61385487,-0.15098839,0.22149020,-0.07301899,0.02627041,-0.00324202,0.83640071,-0.26528959
-4.96748374,4.57268130,-0.59997272,0.00942846,-0.01358750,0.95794959,-0.09518167,1.29853111,-0.14647446,2.60876087,-0.13895889,0.22431541,-0.06474134,0.02800120,-0.00283110,0.86601517,-0.24387418
-4.96148074,4.60253764,-0.54981211,0.01017064,-0.01228961,0.95079140,-0.08495178,1.32261515,-0.12920041,2.59435174,-0.12768807,0.22678816,-0.05752195,0.02974282,-0.00248895,0.89605948,-0.22549081
-4.95547774,4.62245258,-0.50572429,0.01090950,-0.01106605,0.94004699,-0.07537027,1.34631140,-0.11394005,2.57129264,-0.11726329,0.22890965,-0.05136090,0.03148250,-0.00221180,0.92649331,-0.21006104
-4.94947474,4.63339451,-0.46762700,0.01163733,-0.00992401,0.92601843,-0.06647755,1.36996401,-0.10063550,2.54037608,-0.10774969,0.23068757,-0.04625062,0.03320753,-0.00199614,0.95727545,-0.19747484
-4.94347174,4.63644164,-0.43536478,0.01234650,-0.00886825,0.90904276,-0.05829949,1.39390381,-0.08921326,2.50249653,-0.09919052,0.23213572,-0.04217716,0.03490550,-0.00183867,0.98836168,-0.18759626
-4.93746873,4.63274184,-0.40871945,0.01302961,-0.00790129,0.88948167,-0.05084806,1.41843141,-0.07958745,2.45862306,-0.09160827,0.23327350,-0.03912133,0.03656468,-0.00173640,1.01970200,-0.18026923
-4.93146573,4.62347087,-0.38742115,0.01367972,-0.00702357,0.86771120,-0.04412238,1.44380029,-0.07166285,2.40977102,-0.08500617,0.23412524,-0.03705964,0.03817425,-0.00168660,1.05123747,-0.17532311
-4.92546273,4.60979022,-0.37115947,0.01429049,-0.00623369,0.84411166,-0.03811002,1.47020075,-0.06533772,2.35697343,-0.07937029,0.23471936,-0.03596493,0.03972455,-0.00168678,1.08289661,-0.17257795
-4.91945973,4.59280567,-0.35959401,0.01485638,-0.00552871,0.81905814,-0.03278855,1.49774514,-0.06050611,2.30125300,-0.07467176,0.23508737,-0.03580671,0.04120721,-0.00173464,1.11459139,-0.17184894
-4.91345673,4.57352788,-0.35236391,0.01537271,-0.00490448,0.79291184,-0.02812717,1.52645507,-0.05705981,2.24359541,-0.07086921,0.23526275,-0.03655117,0.04261527,-0.00182798,1.14621318,-0.17295027
-4.90745373,4.55283607,-0.34909623,0.01583577,-0.00435586,0.76601227,-0.02408844,1.55625132,-0.05488978,2.18492466,-0.06791115,0.23527965,-0.03816093,0.04394315,-0.00196465,1.17762854,-0.17569798
-4.90145073,4.53144607,-0.34941268,0.01624283,-0.00387714,0.73867078,-0.02062989,1.58694688,-0.05388713,2.12608096,-0.06573827,0.23517157,-0.04059449,0.04518656,-0.00214244,1.20867536,-0.17991200
-4.89544772,4.50988365,-0.35293483,0.01659216,-0.00346221,0.71116525,-0.01770560,1.61824376,-0.05394364,2.06780195,-0.06428551,0.23496985,-0.04380551,0.04634238,-0.00235898,1.23915937,-0.18541725
-4.88944472,4.48846446,-0.35928767,0.01688292,-0.00310490,0.68373625,-0.01526763,1.64973391,-0.05495199,2.01070741,-0.06348389,0.23470221,-0.04774201,0.04740835,-0.00261166,1.26885162,-0.19204399
-4.88344172,4.46728114,-0.36810190,0.01711513,-0.00279917,0.65658455,-0.01326727,1.68090458,-0.05680562,1.95528824,-0.06326207,0.23439128,-0.05234553,0.04838284,-0.00289752,1.29748691,-0.19962753
-4.87743872,4.44619871,-0.37901485,0.01728949,-0.00253932,0.62987017,-0.01165610,1.71114822,-0.05939849,1.90189969,-0.06354761,0.23405321,-0.05755038,0.04926450,-0.00321319,1.32476374,-0.20800744
-4.87143572,4.42485841,-0.39167078,0.01740728,-0.00232010,0.60371277,-0.01038689,1.73977679,-0.06262473,1.85075914,-0.06426795,0.23369646,-0.06328312,0.05005193,-0.00355485,1.35034597,-0.21702652
-4.86543272,4.40269047,-0.40572060,0.01747018,-0.00213689,0.57819337,-0.00941426,1.76604028,-0.06637838,1.80194851,-0.06535119,0.23332081,-0.06946230,0.05074339,-0.00391816,1.37386638,-0.22652977
-4.85942971,4.37893561,-0.42082160,0.01748014,-0.00198573,0.55335732,-0.00869523,1.78914888,-0.07055327,1.75542115,-0.06672672,0.23291667,-0.07599859,0.05133648,-0.00429829,1.39493223,-0.23636349
-4.85342671,4.35267473,-0.43663750,0.01743918,-0.00186339,0.52921827,-0.00818958,1.80829805,-0.07504310,1.71101295,-0.06832564,0.23246480,-0.08279534,0.05182798,-0.00468995,1.41313298,-0.24637477
-4.84742371,4.32286606,-0.45283917,0.01734933,-0.00176736,0.50576305,-0.00786009,1.82269565,-0.07974191,1.66845724,-0.07008128,0.23193648,-0.08974965,0.05221367,-0.00508743,1.42804998,-0.25641168
-4.84142071,4.28838841,-0.46910635,0.01721249,-0.00169588,0.48295707,-0.00767270,1.83159005,-0.08454484,1.62740292,-0.07192955,0.23129407,-0.09675392,0.05248838,-0.00548473,1.43926782,-0.26632398
-4.83541771,4.24808897,-0.48513043,0.01703035,-0.00164790,0.46075019,-0.00759655,1.83429803,-0.08934933,1.58743520,-0.07380951,0.23049218,-0.10369782,0.05264599,-0.00587568,1.44638720,-0.27596471
-4.82941471,4.20083376,-0.50061842,0.01680441,-0.00162298,0.43908266,-0.00760406,1.83023126,-0.09405667,1.54809793,-0.07566389,0.22947915,-0.11047079,0.05267966,-0.00625408,1.44903868,-0.28519258
-4.82341171,4.14555869,-0.51529814,0.01653593,-0.00162131,0.41789087,-0.00767083,1.81892022,-0.09857390,1.50891683,-0.07743974,0.22819915,-0.11696472,0.05258209,-0.00661392,1.44689673,-0.29387499
-4.81740870,4.08131891,-0.52892423,0.01622601,-0.00164357,0.39711273,-0.00777570,1.80003442,-0.10281598,1.46942249,-0.07908919,0.22659447,-0.12307702,0.05234590,-0.00694954,1.43969366,-0.30189173
-4.81140570,4.00733444,-0.54128495,0.01587564,-0.00169088,0.37669246,-0.00790064,1.77339792,-0.10670816,1.42917242,-0.08057023,0.22460815,-0.12871360,0.05196405,-0.00725590,1.42723245,-0.30913906
-4.80540270,3.92303000,-0.55220924,0.01548583,-0.00176469,0.35658449,-0.00803078,1.73899955,-0.11018845,1.38777107,-0.08184756,0.22218677,-0.13379198,0.05143029,-0.00752874,1.40939815,-0.31553400
-4.79939970,3.82806715,-0.56157375,0.01505765,-0.00186671,0.33675649,-0.00815436,1.69699723,-0.11321008,1.34488716,-0.08289338,0.21928321,-0.13824402,0.05073966,-0.00776479,1.38616701,-0.32101854
-4.79339670,3.72236750,-0.56930926,0.01459241,-0.00199880,0.31719138,-0.00826271,1.64771616,-0.11574384,1.30026769,-0.08368814,0.21585933,-0.14201842,0.04988894,-0.00796198,1.35761295,-0.32556360
-4.78739370,3.60612585,-0.57540617,0.01409173,-0.00216283,0.29788824,-0.00835028,1.59164115,-0.11778014,1.25374806,-0.08422115,0.21188839,-0.14508266,0.04887704,-0.00811957,1.32391093,-0.32917226
-4.78139070,3.47981290,-0.57991859,0.01355765,-0.00236066,0.27886224,-0.00841464,1.52940327,-0.11933084,1.20525822,-0.08449099,0.20735709,-0.14742438,0.04770540,-0.00823830,1.28533706,-0.33188233
-4.77538769,3.34416747,-0.58296674,0.01299271,-0.00259396,0.26014367,-0.00845643,1.46176158,-0.12043053,1.15482451,-0.08450579,0.20226709,-0.14905204,0.04637816,-0.00832040,1.24226520,-0.33376777
-4.76938469,3.20017870,-0.58473737,0.01239997,-0.00286415,0.24177608,-0.00847945,1.38958083,-0.12113742,1.10256760,-0.08428315,0.19663604,-0.14999490,0.04490237,-0.00836970,1.19516037,-0.33493905
-4.76338169,3.04905938,-0.58548215,0.01178306,-0.00317232,0.22381387,-0.00849061,1.31380600,-0.12153370,1.04869662,-0.08384990,0.19049786,-0.15030223,0.04328798,-0.00839151,1.14456891,-0.33554221
-4.75737869,2.89221160,-0.58551399,0.01114612,-0.00351909,0.20631934,-0.00849990,1.23543506,-0.12172536,0.99350006,-0.08324152,0.18390248,-0.15004185,0.04154777,-0.00839264,1.09110612,-0.33575675
-4.75137569,2.73118646,-0.58520134,0.01049381,-0.00390457,0.18935957,-0.00852043,1.15549091,-0.12184141,0.93733398,-0.08250140,0.17691487,-0.14929800,0.03969712,-0.00838115,1.03544160,-0.33579234
-4.74537269,2.56763978,-0.58496082,0.00983115,-0.00432830,0.17300310,-0.00856832,1.07499374,-0.12203269,0.88060827,-0.08167988,0.16961342,-0.14816872,0.03775370,-0.00836627,0.97828301,-0.33588443
-4.73936968,2.40328562,-0.58524834,0.00916347,-0.00478917,0.15731685,-0.00866266,0.99493489,-0.12247014,0.82377157,-0.08083308,0.16208788,-0.14676277,0.03573710,-0.00835808,0.92035889,-0.33628913
-4.73336668,2.23984962,-0.58654917,0.00849629,-0.00528540,0.14236322,-0.00882543,0.91625308,-0.12334262,0.76729569,-0.08002173,0.15443674,-0.14519638,0.03366834,-0.00836732,0.86240118,-0.33727729
-4.72736368,2.07902409,-0.58936738,0.00783513,-0.00581452,0.12819760,-0.00908138,0.83981377,-0.12485439,0.71166020,-0.07930985,0.14676430,-0.14358980,0.03156934,-0.00840502,0.80512811,-0.33912837
-4.72136068,1.92242623,-0.59421489,0.00718543,-0.00637339,0.11486640,-0.00945785,0.76639224,-0.12722224,0.65733771,-0.07876356,0.13917762,-0.14206392,0.02946243,-0.00848222,0.74922797,-0.34212393
-4.71535768,1.77156111,-0.60160075,0.00655238,-0.00695823,0.10240560,-0.00998458,0.69666065,-0.13067228,0.60478056,-0.07844987,0.13178322,-0.14073709,0.02736977,-0.00860967,0.69534446,-0.34654139
-4.70935468,1.62779022,-0.61202078,0.00594079,-0.00756466,0.09083986,-0.01069351,0.63117928,-0.13543649,0.55440921,-0.07843559,0.12468399,-0.13972223,0.02531290,-0.00879743,0.64406381,-0.35264790
-4.70335168,1.49230655,-0.62594786,0.00535501,-0.00818778,0.08018219,-0.01161843,0.57039183,-0.14174911,0.50660268,-0.07878641,0.11797622,-0.13912428,0.02331222,-0.00905462,0.59590423,-0.36069475
-4.69734867,1.36611639,-0.64382319,0.00479883,-0.00882228,0.07043418,-0.01279465,0.51462455,-0.14984268,0.46169125,-0.07956611,0.11174697,-0.13903813,0.02138662,-0.00938910,0.55130776,-0.37091227
-4.69134567,1.25002807,-0.66604844,0.00427540,-0.00946253,0.06158665,-0.01425863,0.46408895,-0.15994398,0.41995146,-0.08083590,0.10607181,-0.13954704,0.01955316,-0.00980726,0.51063462,-0.38350532
-4.68534267,1.14464738,-0.69297885,0.00378722,-0.01010273,0.05362068,-0.01604742,0.41888741,-0.17226980,0.38160346,-0.08265388,0.10101311,-0.14072149,0.01782680,-0.01031373,0.47416019,-0.39864952
-4.67933967,1.05037927,-0.72491733,0.00333612,-0.01073704,0.04650898,-0.01819820,0.37902137,-0.18702252,0.34681038,-0.08507465,0.09661886,-0.14261849,0.01622029,-0.01091129,0.44207441,-0.41648796
-4.67333667,0.96743522,-0.76210937,0.00292328,-0.01135968,0.04021743,-0.02074764,0.34440141,-0.20438560,0.31567981,-0.08814889,0.09292210,-0.14528125,0.01474404,-0.01160072,0.41448349,-0.43712858
-4.66733367,0.89584539,-0.80473858,0.00254928,-0.01196515,0.03470671,-0.02373128,0.31485872,-0.22451907,0.28826683,-0.09192304,0.08994096,-0.14873919,0.01340619,-0.01238076,0.39141368,-0.46064202
-4.66133067,0.83547485,-0.85292292,0.00221413,-0.01254826,0.02993407,-0.02718278,0.29015740,-0.24755495,0.26457853,-0.09643888,0.08767923,-0.15300816,0.01221263,-0.01324812,0.37281693,-0.48705987
-4.65532766,0.78604292,-0.90671131,0.00191735,-0.01310433,0.02585494,-0.03113331,0.27000722,-0.27359294,0.24457952,-0.10173306,0.08612756,-0.15809079,0.01116720,-0.01419756,0.35857795,-0.51637327
-4.64932466,0.74714464,-0.96608067,0.00165808,-0.01362922,0.02242446,-0.03561072,0.25407620,-0.30269627,0.22819821,-0.10783657,0.08526504,-0.16397694,0.01027185,-0.01522198,0.34852251,-0.54853182
-4.64332166,0.71827347,-1.03093327,0.00143515,-0.01411944,0.01959893,-0.04063892,0.24200289,-0.33488798,0.21533342,-0.11477400,0.08506128,-0.17064409,0.00952688,-0.01631266,0.34242661,-0.58344275
-4.63731866,0.69884448,-1.10109446,0.00124713,-0.01457220,0.01733691,-0.04623718,0.23340786,-0.37014773,0.20586111,-0.12256273,0.08547861,-0.17805775,0.00893119,-0.01745938,0.34002610,-0.62097027
-4.63131566,0.68821708,-1.17631092,0.00109248,-0.01498540,0.01560026,-0.05241957,0.22790440,-0.40840942,0.19964092,-0.13121196,0.08647460,-0.18617175,0.00848251,-0.01865079,0.34102658,-0.66093530
