energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-0.21910955,5.51843855,0.04167902,0.09534110,0.01484957,0.20849253,0.08550228,1.65472601,3.34661087,3.81737295
-0.21310655,5.57132405,0.04154822,0.10037780,0.01515138,0.20527034,0.08509003,1.65947433,3.41821268,3.85966923
-0.20710355,5.62009783,0.04157172,0.10545519,0.01547090,0.20158166,0.08462427,1.66012856,3.49068245,3.90172029
-0.20110055,5.66399252,0.04173837,0.11052778,0.01579909,0.19744537,0.08409953,1.65677992,3.56318968,3.94271790
-0.19509755,5.70246841,0.04203406,0.11555051,0.01612784,0.19289818,0.08351508,1.64965652,3.63489338,3.98195035
-0.18909455,5.73519461,0.04244218,0.12047902,0.01644998,0.18799245,0.08287433,1.63910464,3.70494875,4.01880161
-0.18309155,5.76201869,0.04294420,0.12526964,0.01675945,0.18279340,0.08218420,1.62556526,3.77251119,4.05274359
-0.17708854,5.78292710,0.04352014,0.12987948,0.01705124,0.17737599,0.08145430,1.60954714,3.83673808,4.08332226
-0.17108554,5.79799964,0.04414904,0.13426644,0.01732139,0.17182156,0.08069611,1.59159794,3.89678892,4.11013955
-0.16508254,5.80736107,0.04480943,0.13838919,0.01756686,0.16621455,0.07992220,1.57227487,3.95182478,4.13283252
-0.15907954,5.81113347,0.04547964,0.14220730,0.01778549,0.16063942,0.07914559,1.55211658,4.00100779,4.15105189
-0.15307654,5.80939268,0.04613820,0.14568130,0.01797578,0.15517808,0.07837934,1.53161773,4.04350196,4.16444180
-0.14707354,5.80213200,0.04676411,0.14877294,0.01813681,0.14990779,0.07763630,1.51120753,4.07847594,4.17262260
-0.14107054,5.78923576,0.04733708,0.15144552,0.01826802,0.14489992,0.07692926,1.49123341,4.10510879,4.17517834
-0.13506753,5.77046482,0.04783782,0.15366432,0.01836912,0.14021936,0.07627134,1.47195060,4.12259912,4.17165011
-0.12906453,5.74545532,0.04824824,0.15539724,0.01843992,0.13592496,0.07567675,1.45351818,4.13017803,4.16153620
-0.12306153,5.71373125,0.04855167,0.15661543,0.01848030,0.13207062,0.07516186,1.43600171,4.12712578,4.14429945
-0.11705853,5.67473031,0.04873314,0.15729416,0.01849007,0.12870735,0.07474655,1.41938225,4.11279184,4.11938155
-0.11105553,5.62784213,0.04877960,0.15741366,0.01846904,0.12588590,0.07445578,1.40357128,4.08661766,4.08622398
-0.10505253,5.57245667,0.04868016,0.15696008,0.01841699,0.12366001,0.07432139,1.38843067,4.04816109,4.04429420
-0.09904952,5.50802038,0.04842637,0.15592633,0.01833380,0.12209008,0.07438395,1.37379668,3.99712147,3.99311598
-0.09304652,5.43409681,0.04801246,0.15431297,0.01821952,0.12124696,0.07469459,1.35950660,3.93336365,3.93230192
-0.08704352,5.35042843,0.04743556,0.15212893,0.01807451,0.12121579,0.07531683,1.34542666,3.85693991,3.86158621
-0.08104052,5.25699580,0.04669591,0.14939206,0.01789966,0.12209952,0.07632804,1.33147974,3.76810805,3.78085583
-0.07503752,5.15407067,0.04579699,0.14612949,0.01769647,0.12402198,0.07782074,1.31767128,3.66734451,3.69017794
-0.06903452,5.04225960,0.04474561,0.14237773,0.01746731,0.12713012,0.07990334,1.30411205,3.55535151,3.58982180
-0.06303152,4.92253516,0.04355186,0.13818245,0.01721547,0.13159538,0.08270033,1.29103643,3.43305722,3.48027373
-0.05702851,4.79625244,0.04222907,0.13359805,0.01694534,0.13761375,0.08635190,1.27881513,3.30160879,3.36224380
-0.05102551,4.66514910,0.04079357,0.12868684,0.01666244,0.14540455,0.09101270,1.26796144,3.16235799,3.23666357
-0.04502251,4.53132824,0.03926435,0.12351794,0.01637342,0.15520770,0.09684987,1.25913057,3.01683984,3.10467479
-0.03901951,4.39722406,0.03766276,0.11816599,0.01608606,0.16727935,0.10404014,1.25311173,2.86674501,2.96760896
-0.03301651,4.26555106,0.03601188,0.11270953,0.01580909,0.18188597,0.11276617,1.25081313,2.71388685,2.82695880
-0.02701351,4.13923862,0.03433606,0.10722928,0.01555206,0.19929684,0.12321191,1.25324033,2.56016441,2.68434254
-0.02101051,4.02135325,0.03266023,0.10180631,0.01532512,0.21977514,0.13555734,1.26146867,2.40752290,2.54146260
-0.01500750,3.91501147,0.03100926,0.09652008,0.01513870,0.24356778,0.14997243,1.27661098,2.25791303,2.40006048
-0.00900450,3.82328711,0.02940726,0.09144660,0.01500325,0.27089441,0.16661071,1.29978170,2.11325084,2.26186960
-0.00300150,3.74911651,0.02787697,0.08665662,0.01492889,0.30193577,0.18560248,1.33205917,1.97537937,2.12856843
0.00300150,3.69520590,0.02643909,0.08221403,0.01492507,0.33682196,0.20704802,1.37444757,1.84603353,2.00173547
0.00900450,3.66394473,0.02511179,0.07817439,0.01500027,0.37562116,0.23101101,1.42784037,1.72680914,1.88280825
0.01500750,3.65732879,0.02391017,0.07458381,0.01516173,0.41832922,0.25751248,1.49298697,1.61913686,1.77304772
0.02101051,3.67689630,0.02284598,0.07147809,0.01541518,0.46486075,0.28652567,1.57046408,1.52426161,1.67350945
0.02701351,3.72367987,0.02192735,0.06888219,0.01576470,0.51504221,0.31797192,1.66065333,1.44322755,1.58502257
0.03301651,3.79817643,0.02115863,0.06681005,0.01621260,0.56860754,0.35171806,1.76372630,1.37686853,1.50817698
0.03901951,3.90033628,0.02054046,0.06526473,0.01675937,0.62519667,0.38757548,1.87963770,1.32580365,1.44331910
0.04502251,4.02957185,0.02006985,0.06423887,0.01740377,0.68435733,0.42530096,2.00812711,1.29043751,1.39055599
0.05102551,4.18478573,0.01974042,0.06371546,0.01814294,0.74555022,0.46459958,2.14872950,1.27096419,1.34976720
0.05702851,4.36441655,0.01954278,0.06366881,0.01897259,0.80815772,0.50512947,2.30079371,1.26737461,1.32062365
0.06303152,4.56650070,0.01946488,0.06406577,0.01988722,0.87149589,0.54650860,2.46350838,1.27946607,1.30261240
0.06903452,4.78874697,0.01949256,0.06486708,0.02088048,0.93482950,0.58832323,2.63593378,1.30685369,1.29506612
0.07503752,5.02862068,0.01961001,0.06602880,0.02194542,0.99738974,0.63013797,2.81703790,1.34898279,1.29719573
0.08104052,5.28343345,0.01980037,0.06750378,0.02307484,1.05839382,0.67150689,3.00573504,1.40514200,1.30812497
0.08704352,5.55043442,0.02004625,0.06924310,0.02426159,1.11706593,0.71198550,3.20092455,1.47447658,1.32692526
0.09304652,5.82689876,0.02033028,0.07119745,0.02549885,1.17265867,0.75114303,3.40152777,1.55600191,1.35264966
0.09904952,6.11020951,0.02063555,0.07331834,0.02678038,1.22447409,0.78857448,3.60652093,1.64861710,1.38436451
0.10505253,6.39792899,0.02094612,0.07555926,0.02810062,1.27188352,0.82391210,3.81496209,1.75111875,1.42117776
0.11105553,6.68785679,0.02124734,0.07787651,0.02945485,1.31434538,0.85683568,4.02601066,1.86221513,1.46226294
0.11705853,6.97807177,0.02152615,0.08022998,0.03083919,1.35142028,0.88708140,4.23893816,1.98054093,1.50687820
0.12306153,7.26695666,0.02177135,0.08258360,0.03225052,1.38278266,0.91444861,4.45312951,2.10467278,1.55437972
0.12906453,7.55320443,0.02197371,0.08490565,0.03368634,1.40822871,0.93880459,4.66807493,2.23314566,1.60422932
0.13506753,7.83580675,0.02212604,0.08716888,0.03514461,1.42768014,0.96008684,4.88335263,2.36447033,1.65599626
0.14107054,8.11402566,0.02222316,0.08935042,0.03662342,1.44118370,0.97830290,5.09860345,2.49715153,1.70935321
0.14707354,8.38735055,0.02226190,0.09143156,0.03812077,1.44890665,0.99352780,5.31349897,2.62970688,1.76406696
0.15307654,8.65544307,0.02224086,0.09339741,0.03963423,1.45112823,1.00589911,5.52770510,2.76068606,1.81998426
0.15907954,8.91807346,0.02216030,0.09523642,0.04116058,1.44822769,1.01560988,5.74084336,2.88868967,1.87701367
0.16508254,9.17505199,0.02202192,0.09693991,0.04269559,1.44066935,1.02289976,5.95245256,3.01238744,1.93510420
0.17108554,9.42615965,0.02182857,0.09850150,0.04423368,1.42898529,1.02804465,6.16195332,3.13053488,1.99422186
0.17708854,9.67108198,0.02158404,0.09991654,0.04576781,1.41375646,1.03134523,6.36861814,3.24198804,2.05432523
0.18309155,9.90935012,0.02129277,0.10118160,0.04728923,1.39559287,1.03311493,6.57154909,3.34571563,2.11534112
0.18909455,10.14029249,0.02095964,0.10229394,0.04878754,1.37511366,1.03366765,6.76966530,3.44080818,2.17714185
0.19509755,10.36300017,0.02058972,0.10325106,0.05025062,1.35292776,1.03330584,6.96170151,3.52648398,2.23952504
0.20110055,10.57630836,0.02018805,0.10405036,0.05166482,1.32961585,1.03230929,7.14621868,3.60209178,2.30219727
0.20710355,10.77879546,0.01975956,0.10468882,0.05301517,1.30571415,1.03092507,7.32162687,3.66711024,2.36476264
0.21310655,10.96880058,0.01930887,0.10516283,0.05428563,1.28170065,1.02935901,7.48622002,3.72114478,2.42671699
0.21910955,11.14445922,0.01884025,0.10546811,0.05545952,1.25798417,1.02776903,7.63822161,3.76392213,2.48744860
0.22511256,11.30375618,0.01835760,0.10559975,0.05651993,1.23489651,1.02626055,7.77583955,3.79528340,2.54624559
0.23111556,11.44459375,0.01786447,0.10555227,0.05745024,1.21268792,1.02488417,7.89732816,3.81517645,2.60231028
0.23711856,11.56487250,0.01736411,0.10531997,0.05823461,1.19152591,1.02363568,8.00105472,3.82364831,2.65478000
0.24312156,11.66258131,0.01685954,0.10489713,0.05885857,1.17149728,1.02245844,8.08556767,3.82083843,2.70275398
0.24912456,11.73589277,0.01635372,0.10427854,0.05930954,1.15261335,1.02124797,8.14966351,3.80697327,2.74532516
0.25512756,11.78325958,0.01584967,0.10345988,0.05957734,1.13481777,1.01985852,8.19244922,3.78236285,2.78161574
0.26113057,11.80350752,0.01535057,0.10243832,0.05965469,1.11799682,1.01811149,8.21339746,3.74739912,2.81081472
0.26713357,11.79592036,0.01485997,0.10121299,0.05953761,1.10199140,1.01580515,8.21239168,3.70255637,2.83221589
0.27313657,11.76031243,0.01438188,0.09978555,0.05922573,1.08661036,1.01272527,8.18975884,3.64839304,2.84525401
0.27913957,11.69708470,0.01392084,0.09816064,0.05872258,1.07164438,1.00865635,8.14628796,3.58555447,2.84953754
0.28514257,11.60726105,0.01348202,0.09634631,0.05803566,1.05687982,1.00339262,8.08323296,3.51477569,2.84487575
0.29114557,11.49250181,0.01307124,0.09435432,0.05717646,1.04211194,0.99674862,8.00229915,3.43688322,2.83129865
0.29714857,11.35509276,0.01269486,0.09220025,0.05616036,1.02715680,0.98856864,7.90561316,3.35279500,2.80906834
0.30315158,11.19790861,0.01235978,0.08990360,0.05500632,1.01186137,0.97873474,7.79567682,3.26351717,2.77868058
0.30915458,11.02435107,0.01207319,0.08748751,0.05373652,0.99611144,0.96717280,7.67530595,3.17013707,2.74085616
0.31515758,10.83826286,0.01184244,0.08497848,0.05237584,0.97983696,0.95385651,7.54755585,3.07381162,2.69652196
0.32116058,10.64381984,0.01167474,0.08240580,0.05095123,0.96301458,0.93880902,7.41563567,2.97575073,2.64678213
0.32716358,10.44540473,0.01157690,0.07980080,0.04949095,0.94566746,0.92210213,7.28281421,2.87719572,2.59288042
0.33316658,10.24746685,0.01155498,0.07719607,0.04802381,0.92786241,0.90385326,7.15232045,2.77939304,2.53615522
0.33916958,10.05437294,0.01161397,0.07462438,0.04657827,0.90970449,0.88422025,7.02724192,2.68356406,2.47798921
0.34517259,9.87025498,0.01175747,0.07211770,0.04518158,0.89132963,0.86339431,6.91042467,2.59087208,2.41975589
0.35117559,9.69886115,0.01198740,0.06970604,0.04385889,0.87289557,0.84159155,6.80437849,2.50238782,2.36276562
0.35717859,9.54341639,0.01230368,0.06741643,0.04263243,0.85457175,0.81904347,6.71119091,2.41905521,2.30821366
0.36318159,9.40649875,0.01270410,0.06527189,0.04152079,0.83652877,0.79598702,6.63245349,2.34165922,2.25713290
0.36918459,9.28993731,0.01318409,0.06329058,0.04053823,0.81892797,0.77265471,6.56920352,2.27079759,2.21035366
0.37518759,9.19473685,0.01373674,0.06148509,0.03969421,0.80191177,0.74926522,6.52188378,2.20685818,2.16847269
0.38119060,9.12103325,0.01435278,0.05986196,0.03899307,0.78559532,0.72601508,6.49032243,2.15000354,2.13183302
0.38719360,9.06808259,0.01502078,0.05842147,0.03843387,0.77005992,0.70307187,6.47373443,2.10016397,2.10051587
0.39319660,9.03428528,0.01572729,0.05715764,0.03801046,0.75534850,0.68056912,6.47074490,2.05703990,2.07434527
0.39919960,9.01724518,0.01645725,0.05605856,0.03771171,0.74146356,0.65860324,6.47943421,2.02011391,2.05290521
0.40520260,9.01386198,0.01719437,0.05510694,0.03752203,0.72836743,0.63723266,6.49740339,1.98867243,2.03556886
0.41120560,9.02045347,0.01792162,0.05428091,0.03742194,0.71598512,0.61647905,6.52185782,1.96183633,2.02153847
0.41720860,9.03290311,0.01862174,0.05355505,0.03738891,0.70420926,0.59633053,6.54970594,1.93859930,2.00989433
0.42321161,9.04682676,0.01927787,0.05290155,0.03739827,0.69290709,0.57674676,6.57766946,1.91787260,1.99965049
0.42921461,9.05775173,0.01987410,0.05229153,0.03742425,0.68192901,0.55766545,6.60240059,1.89853393,1.98981475
0.43521761,9.06130044,0.02039601,0.05169630,0.03744102,0.67111822,0.53901007,6.62060154,1.87947866,1.97945020
0.44122061,9.05337097,0.02083126,0.05108876,0.03742377,0.66032090,0.52069813,6.62914152,1.85967072,1.96773568
0.44722361,9.03030676,0.02116997,0.05044456,0.03734972,0.64939650,0.50264977,6.62516644,1.83819109,1.95402219
0.45322661,8.98904824,0.02140515,0.04974329,0.03719908,0.63822747,0.48479611,6.60619689,1.81428158,1.93788308
0.45922961,8.92726035,0.02153292,0.04896935,0.03695579,0.62672801,0.46708695,6.57021054,1.78738197,1.91915565
0.46523262,8.84343068,0.02155267,0.04811269,0.03660826,0.61485146,0.44949746,6.51570595,1.75715894,1.89797248
0.47123562,8.73693494,0.02146705,0.04716927,0.03614971,0.60259590,0.43203350,6.44174561,1.72352550,1.87478130
0.47723862,8.60806752,0.02128188,0.04614125,0.03557851,0.59000772,0.41473547,6.34797719,1.68665029,1.85035239
0.48324162,8.45803709,0.02100587,0.04503695,0.03489818,0.57718312,0.39768045,6.23463286,1.64695644,1.82577359
0.48924462,8.28892827,0.02065027,0.04387051,0.03411725,0.56426738,0.38098253,6.10250774,1.60511032,1.80243285
0.49524762,8.10363220,0.02022840,0.04266136,0.03324887,0.55145215,0.36479160,5.95291936,1.56200074,1.78198911
0.50125063,7.90574999,0.01975512,0.04143348,0.03231038,0.53897073,0.34929047,5.78765095,1.51870984,1.76633266
0.50725363,7.69947378,0.01924622,0.04021451,0.03132256,0.52709175,0.33469071,5.60888168,1.47647695,1.75753608
0.51325663,7.48945113,0.01871779,0.03903476,0.03030899,0.51611150,0.32122732,5.41910779,1.43665701,1.75779761
0.51925963,7.28063845,0.01818563,0.03792614,0.02929519,0.50634530,0.30915260,5.22105821,1.40067536,1.76937849
0.52526263,7.07814923,0.01766462,0.03692112,0.02830781,0.49811818,0.29872946,5.01760878,1.36998057,1.79453609
0.53126563,6.88710290,0.01716821,0.03605169,0.02737385,0.49175539,0.29022453,4.81169831,1.34599703,1.83545467
0.53726863,6.71247893,0.01670796,0.03534844,0.02651994,0.48757297,0.28390124,4.60624981,1.33007893,1.89417551
0.54327164,6.55898090,0.01629317,0.03483973,0.02577160,0.48586883,0.28001321,4.40409937,1.32346691,1.97252806
0.54927464,6.43091378,0.01593064,0.03455098,0.02515278,0.48691438,0.27879811,4.20793459,1.32724859,2.07206396
0.55527764,6.33207722,0.01562456,0.03450419,0.02468535,0.49094727,0.28047213,4.02024401,1.34232401,2.19399516
0.56128064,6.26567679,0.01537644,0.03471754,0.02438881,0.49816509,0.28522516,3.84327783,1.36937649,2.33913797
0.56728364,6.23425403,0.01518529,0.03520522,0.02428008,0.50872032,0.29321677,3.67902028,1.40884956,2.50786425
0.57328664,6.23963593,0.01504781,0.03597733,0.02437340,0.52271658,0.30457297,3.52917280,1.46093018,2.70006126
0.57928964,6.28290357,0.01495867,0.03704005,0.02468035,0.54020613,0.31938373,3.39514730,1.52553828,2.91510136
0.58529265,6.36437928,0.01491094,0.03839576,0.02520984,0.56118860,0.33770115,3.27806801,1.60232279,3.15182292
0.59129565,6.48363151,0.01489646,0.04004334,0.02596831,0.58561096,0.35953835,3.17878057,1.69066386,3.40852344
0.59729865,6.63949605,0.01490636,0.04197856,0.02695977,0.61336858,0.38486879,3.09786664,1.78968118,3.68296596
0.60330165,6.83011234,0.01493151,0.04419436,0.02818593,0.64430727,0.41362622,3.03566243,1.89824808,3.97239928
0.60930465,7.05297342,0.01496293,0.04668128,0.02964632,0.67822623,0.44570485,2.99227963,2.01501112,4.27359269
0.61530765,7.30498777,0.01499227,0.04942776,0.03133829,0.71488172,0.48095999,2.96762729,2.13841478,4.58288498
0.62131066,7.58255160,0.01501210,0.05242043,0.03325700,0.75399140,0.51920894,2.96143341,2.26673082,4.89624750
0.62731366,7.88162963,0.01501622,0.05564435,0.03539535,0.79523915,0.56023216,2.97326524,2.39809180,5.20936030
0.63331666,8.19784251,0.01499987,0.05908317,0.03774386,0.83828019,0.60377478,3.00254753,2.53052807,5.51769992
0.63931966,8.52655901,0.01495982,0.06271920,0.04029047,0.88274658,0.64954828,3.04857816,2.66200763,5.81663684
0.64532266,8.86299062,0.01489443,0.06653340,0.04302033,0.92825266,0.69723259,3.11054084,2.79047797,6.10154004
0.65132566,9.20228660,0.01480360,0.07050539,0.04591562,0.97440063,0.74647852,3.18751479,2.91390893,6.36788574
0.65732866,9.53962703,0.01468862,0.07461331,0.04895534,1.02078587,0.79691046,3.27848155,3.03033557,6.61136694
0.66333167,9.87031164,0.01455203,0.07883369,0.05211517,1.06700221,0.84812959,3.38232908,3.13789998,6.82800022
0.66933467,10.18984224,0.01439736,0.08314133,0.05536740,1.11264666,0.89971743,3.49785380,3.23489086,7.01422601
0.67533767,10.49399665,0.01422888,0.08750912,0.05868098,1.15732391,0.95123978,3.62376079,3.31977965,7.16699899
0.68134067,10.77889249,0.01405135,0.09190798,0.06202169,1.20065029,1.00225110,3.75866319,3.39125223,7.28386511
0.68734367,11.04103914,0.01386973,0.09630677,0.06535239,1.24225716,1.05229918,3.90108109,3.44823520,7.36302252
0.69334667,11.27737716,0.01368893,0.10067229,0.06863355,1.28179391,1.10093017,4.04944104,3.48991581,7.40336409
0.69934967,11.48530443,0.01351358,0.10496938,0.07182376,1.31893022,1.14769384,4.20207659,3.51575509,7.40450010
0.70535268,11.66268929,0.01334784,0.10916105,0.07488050,1.35335803,1.19214902,4.35723084,3.52549360,7.36676027
0.71135568,11.80787099,0.01319530,0.11320877,0.07776099,1.38479289,1.23386913,4.51306152,3.51915001,7.29117541
0.71735868,11.91964884,0.01305879,0.11707279,0.08042308,1.41297506,1.27244775,4.66764933,3.49701229,7.17943959
0.72336168,11.99726156,0.01294041,0.12071266,0.08282630,1.43767027,1.30750408,4.81900992,3.45962241,7.03385470
0.72936468,12.04035869,0.01284152,0.12408768,0.08493281,1.45867041,1.33868832,4.96511000,3.40775490,6.85725966
0.73536768,12.04896649,0.01276272,0.12715759,0.08670843,1.47579416,1.36568675,5.10388772,3.34239041,6.65294762
0.74137069,12.02345056,0.01270398,0.12988323,0.08812353,1.48888769,1.38822654,5.23327740,3.26468532,6.42457407
0.74737369,11.96447749,0.01266473,0.13222728,0.08915388,1.49782562,1.40608021,5.35123849,3.17593853,6.17605983
0.75337669,11.87297778,0.01264396,0.13415505,0.08978135,1.50251223,1.41906956,5.45578825,3.07755681,5.91149211
0.75937969,11.75011166,0.01264036,0.13563525,0.08999437,1.50288292,1.42706920,5.54503767,2.97101975,5.63502727
0.76538269,11.59723939,0.01265245,0.13664078,0.08978831,1.49890613,1.43000937,5.61722970,2.85784567,5.35079809
0.77138569,11.41589662,0.01267873,0.13714949,0.08916563,1.49058533,1.42787812,5.67077872,2.73955925,5.06282829
0.77738869,11.20777525,0.01271776,0.13714487,0.08813574,1.47796126,1.42072271,5.70431004,2.61766192,4.77495617
0.78339170,10.97470928,0.01276828,0.13661664,0.08671481,1.46111408,1.40865016,5.71669786,2.49360542,4.49076896
0.78939470,10.71866486,0.01282929,0.13556128,0.08492523,1.44016535,1.39182676,5.70710015,2.36876921,4.21354849
0.79539770,10.44173311,0.01290005,0.13398237,0.08279504,1.41527944,1.37047656,5.67498905,2.24444161,3.94622858
0.80140070,10.14612408,0.01298015,0.13189083,0.08035714,1.38666429,1.34487867,5.62017480,2.12180498,3.69136394
0.80740370,9.83415995,0.01306947,0.12930492,0.07764841,1.35457121,1.31536334,5.54282223,2.00192456,3.45110975
0.81340670,9.50826568,0.01316814,0.12625011,0.07470872,1.31929339,1.28230678,5.44345820,1.88574082,3.22721116
0.81940970,9.17095540,0.01327645,0.12275874,0.07157997,1.28116319,1.24612469,5.32296924,1.77406496,3.02100142
0.82541271,8.82481331,0.01339478,0.11886944,0.06830504,1.24054786,1.20726464,5.18258890,1.66757706,2.83340757
0.83141571,8.47246824,0.01352345,0.11462641,0.06492680,1.19784389,1.16619739,5.02387454,1.56682665,2.66496241
0.83741871,8.11656182,0.01366261,0.11007852,0.06148716,1.15346994,1.12340731,4.84867419,1.47223521,2.51582174
0.84342171,7.75971052,0.01381209,0.10527821,0.05802620,1.10785852,1.07938218,4.65908414,1.38410034,2.38578603
0.84942471,7.40446301,0.01397126,0.10028038,0.05458143,1.06144691,1.03460281,4.45739883,1.30260149,2.27432573
0.85542771,7.05325431,0.01413890,0.09514106,0.05118708,1.01466736,0.98953260,4.24605475,1.22780694,2.18060987
0.86143072,6.70835916,0.01431311,0.08991619,0.04787364,0.96793729,0.94460770,4.02757044,1.15968208,2.10353751
0.86743372,6.37184715,0.01449119,0.08466035,0.04466743,0.92164980,0.90022802,3.80448505,1.09809896,2.04177207
0.87343672,6.04554217,0.01466965,0.07942552,0.04159038,0.87616499,0.85674955,3.57929775,1.04284708,1.99377821
0.87943972,5.73098901,0.01484416,0.07426006,0.03865992,0.83180255,0.81447833,3.35441062,0.99364545,1.95786132
0.88544272,5.42942917,0.01500963,0.06920772,0.03588904,0.78883603,0.77366633,3.13207701,0.95015581,1.93220942
0.89144572,5.14178796,0.01516029,0.06430694,0.03328640,0.74748901,0.73450950,2.91435741,0.91199712,1.91493705
0.89744872,4.86867381,0.01528982,0.05959027,0.03085666,0.70793344,0.69714801,2.70308435,0.87876078,1.90413077
0.90345173,4.61039030,0.01539156,0.05508412,0.02860079,0.67029018,0.66166867,2.49983723,0.85002663,1.89789537
0.90945473,4.36696047,0.01545873,0.05080861,0.02651658,0.63463165,0.62810942,2.30592760,0.82537907,1.89439992
0.91545773,4.13816206,0.01548465,0.04677774,0.02459907,0.60098643,0.59646551,2.12239478,0.80442289,1.89192244
0.92146073,3.92357182,0.01546303,0.04299972,0.02284115,0.56934543,0.56669721,1.95001116,0.78679828,1.88889186
0.92746373,3.72261614,0.01538823,0.03947745,0.02123406,0.53966929,0.53873828,1.78929608,0.77219415,1.88392566
0.93346673,3.53462508,0.01525549,0.03620914,0.01976794,0.51189644,0.51250509,1.64053689,0.76035937,1.87586206
0.93946973,3.35888648,0.01506121,0.03318906,0.01843236,0.48595142,0.48790552,1.50381535,0.75111107,1.86378508
0.94547274,3.19469685,0.01480305,0.03040830,0.01721674,0.46175280,0.46484734,1.37903751,0.74433958,1.84704142
0.95147574,3.04140622,0.01448017,0.02785552,0.01611076,0.43922036,0.44324558,1.26596521,0.74000946,1.82524836
0.95747874,2.89845412,0.01409322,0.02551778,0.01510468,0.41828100,0.42302836,1.16424723,0.73815647,1.79829202
0.96348174,2.76539490,0.01364443,0.02338115,0.01418956,0.39887320,0.40414113,1.07344877,0.73888023,1.76631593
0.96948474,2.64191104,0.01313752,0.02143136,0.01335746,0.38094968,0.38654891,0.99307755,0.74233292,1.72970026
0.97548774,2.52781420,0.01257761,0.01965433,0.01260144,0.36447821,0.37023661,0.92260590,0.74870412,1.68903256
0.98149075,2.42303409,0.01197107,0.01803648,0.01191562,0.34944075,0.35520747,0.86148801,0.75820261,1.64507116
0.98749375,2.32759661,0.01132530,0.01656511,0.01129505,0.33583087,0.34147977,0.80917220,0.77103575,1.59870280
0.99349675,2.24159291,0.01064848,0.01522845,0.01073563,0.32364987,0.32908213,0.76510839,0.78738746,1.55089652
0.99949975,2.16514179,0.00994932,0.01401581,0.01023388,0.31290182,0.31804772,0.72875113,0.80739581,1.50265574
1.00550275,2.09834809,0.00923678,0.01291751,0.00978681,0.30358802,0.30840788,0.69955896,0.83113148,1.45497066
1.01150575,2.04126012,0.00851979,0.01192480,0.00939165,0.29570130,0.30018547,0.67699101,0.85857806,1.40877314
1.01750875,1.99382890,0.00780697,0.01102973,0.00904571,0.28922045,0.29338852,0.66050182,0.88961542,1.36489604
1.02351176,1.95587192,0.00710643,0.01022498,0.00874613,0.28410535,0.28800445,0.64953537,0.92400713,1.32403852
1.02951476,1.92704393,0.00642557,0.00950369,0.00848979,0.28029306,0.28399541,0.64351944,0.96139264,1.28673886
1.03551776,1.90681644,0.00577086,0.00885933,0.00827315,0.27769512,0.28129484,0.64186101,1.00128494,1.25335567
1.04152076,1.89446746,0.00514782,0.00828552,0.00809223,0.27619637,0.27980563,0.64394361,1.04307396,1.22405795
1.04752376,1.88908196,0.00456086,0.00777598,0.00794254,0.27565517,0.27939981,0.64912696,1.08603586,1.19882415
1.05352676,1.88956332,0.00401332,0.00732441,0.00781914,0.27590532,0.27992002,0.65674940,1.12934782,1.17744994
1.05952976,1.89465500,0.00350744,0.00692451,0.00771671,0.27675929,0.28118250,0.66613305,1.17210814,1.15956378
1.06553277,1.90297148,0.00304444,0.00656997,0.00762963,0.27801284,0.28298153,0.67659164,1.21336051,1.14464935
1.07153577,1.91303672,0.00262459,0.00625453,0.00755216,0.27945057,0.28509509,0.68744073,1.25212186,1.13207354
1.07753877,1.92332833,0.00224733,0.00597201,0.00747853,0.28085237,0.28729145,0.69800977,1.28741230,1.12111825
1.08354177,1.93232512,0.00191135,0.00571648,0.00740321,0.28200017,0.28933634,0.70765538,1.31828612,1.11101474
1.08954477,1.93855578,0.00161477,0.00548228,0.00732095,0.28268485,0.29100039,0.71577528,1.34386242,1.10097853
1.09554777,1.94064640,0.00135525,0.00526416,0.00722706,0.28271288,0.29206650,0.72182199,1.36335404,1.09024360
1.10155078,1.93736458,0.00113008,0.00505741,0.00711745,0.28191244,0.29233675,0.72531567,1.37609367,1.07809424
1.10755378,1.92765835,0.00093636,0.00485786,0.00698882,0.28013870,0.29163860,0.72585544,1.38155587,1.06389352
1.11355678,1.91068810,0.00077109,0.00466203,0.00683867,0.27727799,0.28983007,0.72312858,1.37937423,1.04710720
1.11955978,1.88585052,0.00063124,0.00446712,0.00666544,0.27325090,0.28680377,0.71691706,1.36935300,1.02732254
1.12556278,1.85279361,0.00051385,0.00427105,0.00646842,0.26801390,0.28248956,0.70710127,1.35147262,1.00426151
1.13156578,1.81142258,0.00041608,0.00407244,0.00624783,0.26155975,0.27685581,0.69366057,1.32588930,0.97778827
1.13756878,1.76189659,0.00033529,0.00387060,0.00600469,0.25391651,0.26990926,0.67667075,1.29292847,0.94791103
1.14357179,1.70461706,0.00026901,0.00366547,0.00574079,0.24514537,0.26169349,0.65629858,1.25307280,0.91477875
1.14957479,1.64020827,0.00021504,0.00345757,0.00545857,0.23533741,0.25228616,0.63279355,1.20694523,0.87867307
1.15557779,1.56949153,0.00017138,0.00324788,0.00516097,0.22460943,0.24179519,0.60647738,1.15528805,0.83999639
1.16158079,1.49345422,0.00013629,0.00303780,0.00485137,0.21309916,0.23035408,0.57773165,1.09893875,0.79925683
