energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
3.37668834,1.68665121,0.05099842,0.19428818,0.50016384,0.47884439,0.11167344,0.37059826,1.76373386,0.01933599
3.38269135,1.61873453,0.04894297,0.18233423,0.48634270,0.45879064,0.10530156,0.36007990,1.67929610,0.01898181
3.38869435,1.55527533,0.04694592,0.17158163,0.47420829,0.44065526,0.09903564,0.35075624,1.59714358,0.01863657
3.39469735,1.49682402,0.04501723,0.16208329,0.46388859,0.42453896,0.09295774,0.34270058,1.51798291,0.01830631
3.40070035,1.44383879,0.04316488,0.15388090,0.45548480,0.41051069,0.08714185,0.33596535,1.44242079,0.01799604
3.40670335,1.39668171,0.04139470,0.14700625,0.44907007,0.39860842,0.08165257,0.33058201,1.37095748,0.01770963
3.41270635,1.35561697,0.03971027,0.14148228,0.44468853,0.38884051,0.07654412,0.32656142,1.30398406,0.01744974
3.41870935,1.32081161,0.03811293,0.13732391,0.44235475,0.38118755,0.07185967,0.32389477,1.24178360,0.01721779
3.42471236,1.29233864,0.03660180,0.13453860,0.44205383,0.37560462,0.06763095,0.32255492,1.18453630,0.01701409
3.43071536,1.27018271,0.03517385,0.13312662,0.44374189,0.37202407,0.06387824,0.32249837,1.13232832,0.01683790
3.43671836,1.25424778,0.03382419,0.13308091,0.44734727,0.37035867,0.06061061,0.32366754,1.08516376,0.01668761
3.44272136,1.24436673,0.03254627,0.13438674,0.45277214,0.37050496,0.05782640,0.32599355,1.04297926,0.01656098
3.44872436,1.24031211,0.03133225,0.13702103,0.45989462,0.37234675,0.05551398,0.32939904,1.00566032,0.01645537
3.45472736,1.24180771,0.03017342,0.14095136,0.46857121,0.37575865,0.05365267,0.33380123,0.97305838,0.01636802
3.46073037,1.24854006,0.02906060,0.14613479,0.47863953,0.38060925,0.05221380,0.33911475,0.94500788,0.01629627
3.46673337,1.26016947,0.02798464,0.15251658,0.48992117,0.38676412,0.05116191,0.34525432,0.92134208,0.01623784
3.47273637,1.27633995,0.02693677,0.16002880,0.50222471,0.39408820,0.05045602,0.35213699,0.90190697,0.01619103
3.47873937,1.29668752,0.02590911,0.16858895,0.51534863,0.40244765,0.05005094,0.35968386,0.88657241,0.01615489
3.48474237,1.32084669,0.02489495,0.17809884,0.52908423,0.41171106,0.04989860,0.36782124,0.87523993,0.01612935
3.49074537,1.34845487,0.02388909,0.18844367,0.54321853,0.42174995,0.04994940,0.37648112,0.86784673,0.01611525
3.49674837,1.37915463,0.02288803,0.19949158,0.55753700,0.43243865,0.05015347,0.38560101,0.86436587,0.01611436
3.50275138,1.41259410,0.02189014,0.21109370,0.57182639,0.44365368,0.05046195,0.39512319,0.86480249,0.01612931
3.50875438,1.44842560,0.02089571,0.22308487,0.58587738,0.45527259,0.05082814,0.40499339,0.86918650,0.01616344
3.51475738,1.48630305,0.01990688,0.23528506,0.59948744,0.46717262,0.05120856,0.41515905,0.87756211,0.01622066
3.52076038,1.52587843,0.01892764,0.24750153,0.61246362,0.47922915,0.05156390,0.42556738,0.88997498,0.01630523
3.52676338,1.56679795,0.01796358,0.25953185,0.62462549,0.49131429,0.05185991,0.43616322,0.90645762,0.01642148
3.53276638,1.60869837,0.01702174,0.27116753,0.63580812,0.50329565,0.05206797,0.44688694,0.92701407,0.01657363
3.53876938,1.65120384,0.01611036,0.28219839,0.64586508,0.51503558,0.05216568,0.45767261,0.95160470,0.01676548
3.54477239,1.69392381,0.01523859,0.29241740,0.65467143,0.52639083,0.05213714,0.46844647,0.98013217,0.01700018
3.55077539,1.73645229,0.01441625,0.30162587,0.66212658,0.53721296,0.05197309,0.47912586,1.01242926,0.01728005
3.55677839,1.77836856,0.01365352,0.30963880,0.66815683,0.54734927,0.05167085,0.48961876,1.04824965,0.01760637
3.56278139,1.81923963,0.01296073,0.31629010,0.67271760,0.55664452,0.05123405,0.49982394,1.08726203,0.01797930
3.56878439,1.85862427,0.01234805,0.32143752,0.67579506,0.56494326,0.05067219,0.50963180,1.12904818,0.01839775
3.57478739,1.89607865,0.01182535,0.32496702,0.67740711,0.57209265,0.05000003,0.51892584,1.17310541,0.01885942
3.58079040,1.93116323,0.01140197,0.32679635,0.67760357,0.57794584,0.04923683,0.52758477,1.21885314,0.01936079
3.58679340,1.96345082,0.01108656,0.32687769,0.67646543,0.58236552,0.04840545,0.53548512,1.26564387,0.01989724
3.59279640,1.99253527,0.01088701,0.32519921,0.67410329,0.58522769,0.04753143,0.54250434,1.31277781,0.02046318
3.59879940,2.01804049,0.01081029,0.32178540,0.67065477,0.58642536,0.04664196,0.54852413,1.35952081,0.02105219
3.60480240,2.03962952,0.01086243,0.31669629,0.66628113,0.58587202,0.04576493,0.55343393,1.40512465,0.02165728
3.61080540,2.05701298,0.01104848,0.31002539,0.66116308,0.58350475,0.04492792,0.55713439,1.44884894,0.02227108
3.61680840,2.06995674,0.01137245,0.30189665,0.65549605,0.57928674,0.04415741,0.55954061,1.48998332,0.02288605
3.62281141,2.07828839,0.01183736,0.29246042,0.64948502,0.57320920,0.04347798,0.56058507,1.52786912,0.02349473
3.62881441,2.08190213,0.01244518,0.28188870,0.64333913,0.56529246,0.04291177,0.56021997,1.56191923,0.02408993
3.63481741,2.08076196,0.01319693,0.27036986,0.63726640,0.55558627,0.04247800,0.55841896,1.59163519,0.02466492
3.64082041,2.07490284,0.01409261,0.25810307,0.63146862,0.54416916,0.04219276,0.55517814,1.61662064,0.02521356
3.64682341,2.06442993,0.01513129,0.24529266,0.62613677,0.53114706,0.04206891,0.55051615,1.63659041,0.02573042
3.65282641,2.04951567,0.01631108,0.23214275,0.62144697,0.51665098,0.04211616,0.54447360,1.65137478,0.02621083
3.65882941,2.03039497,0.01762915,0.21885215,0.61755721,0.50083405,0.04234130,0.53711146,1.66091881,0.02665091
3.66483242,2.00735853,0.01908177,0.20560995,0.61460487,0.48386788,0.04274849,0.52850892,1.66527668,0.02704757
3.67083542,1.98074460,0.02066422,0.19259169,0.61270493,0.46593842,0.04333968,0.51876044,1.66460160,0.02739840
3.67683842,1.95092941,0.02237082,0.17995640,0.61194900,0.44724155,0.04411502,0.50797245,1.65913183,0.02770166
3.68284142,1.91831669,0.02419489,0.16784442,0.61240491,0.42797840,0.04507321,0.49625961,1.64917375,0.02795610
3.68884442,1.88332657,0.02612865,0.15637600,0.61411671,0.40835073,0.04621185,0.48374100,1.63508286,0.02816090
3.69484742,1.84638436,0.02816318,0.14565074,0.61710508,0.38855645,0.04752769,0.47053641,1.61724413,0.02831549
3.70085043,1.80790954,0.03028831,0.13574757,0.62136776,0.36878544,0.04901670,0.45676286,1.59605251,0.02841951
3.70685343,1.76830534,0.03249254,0.12672548,0.62687997,0.34921585,0.05067404,0.44253151,1.57189500,0.02847264
3.71285643,1.72794934,0.03476292,0.11862451,0.63359467,0.33001093,0.05249389,0.42794526,1.54513499,0.02847453
3.71885943,1.68718530,0.03708496,0.11146723,0.64144260,0.31131651,0.05446907,0.41309690,1.51609989,0.02842481
3.72486243,1.64631647,0.03944253,0.10526029,0.65033196,0.29325917,0.05659061,0.39806816,1.48507237,0.02832297
3.73086543,1.60560061,0.04181780,0.09999618,0.66014798,0.27594514,0.05884721,0.38292935,1.45228568,0.02816845
3.73686843,1.56524678,0.04419118,0.09565491,0.67075226,0.25945987,0.06122460,0.36773980,1.41792290,0.02796063
3.74287144,1.52541387,0.04654139,0.09220569,0.68198222,0.24386827,0.06370503,0.35254896,1.38211997,0.02769890
3.74887444,1.48621097,0.04884548,0.08960844,0.69365072,0.22921549,0.06626666,0.33739792,1.34497193,0.02738274
3.75487744,1.44769934,0.05107897,0.08781525,0.70554622,0.21552826,0.06888319,0.32232133,1.30654178,0.02701182
3.76088044,1.40989586,0.05321613,0.08677160,0.71743359,0.20281654,0.07152368,0.30734954,1.26687100,0.02658609
3.76688344,1.37277783,0.05523022,0.08641754,0.72905587,0.19107548,0.07415243,0.29251069,1.22599108,0.02610587
3.77288644,1.33628875,0.05709395,0.08668867,0.74013715,0.18028758,0.07672937,0.27783274,1.18393493,0.02557197
3.77888944,1.30034503,0.05877994,0.08751712,0.75038662,0.17042479,0.07921046,0.26334510,1.14074758,0.02498573
3.78489245,1.26484307,0.06026129,0.08883235,0.75950394,0.16145066,0.08154861,0.24907997,1.09649535,0.02434911
3.79089545,1.22966676,0.06151225,0.09056206,0.76718575,0.15332233,0.08369469,0.23507313,1.05127295,0.02366468
3.79689845,1.19469494,0.06250887,0.09263292,0.77313327,0.14599227,0.08559890,0.22136420,1.00520828,0.02293569
3.80290145,1.15980857,0.06322975,0.09497135,0.77706067,0.13940991,0.08721224,0.20799642,0.95846460,0.02216598
3.80890445,1.12489757,0.06365671,0.09750436,0.77870397,0.13352286,0.08848817,0.19501592,0.91124021,0.02136003
3.81490745,1.08986691,0.06377552,0.10016020,0.77782995,0.12827796,0.08938425,0.18247058,0.86376589,0.02052282
3.82091046,1.05464196,0.06357649,0.10286918,0.77424481,0.12362206,0.08986378,0.17040861,0.81630032,0.01965979
3.82691346,1.01917295,0.06305499,0.10556426,0.76780203,0.11950256,0.08989733,0.15887695,0.76912410,0.01877675
3.83291646,0.98343835,0.06221182,0.10818176,0.75840899,0.11586785,0.08946402,0.14791960,0.72253283,0.01787978
3.83891946,0.94744739,0.06105351,0.11066187,0.74603209,0.11266757,0.08855261,0.13757605,0.67682981,0.01697512
3.84492246,0.91124150,0.05959233,0.11294919,0.73070001,0.10985282,0.08716213,0.12787993,0.63231893,0.01606906
3.85092546,0.87489477,0.05784623,0.11499316,0.71250487,0.10737642,0.08530229,0.11885793,0.58929828,0.01516790
3.85692846,0.83851372,0.05583856,0.11674840,0.69160126,0.10519315,0.08299338,0.11052919,0.54805477,0.01427777
3.86293147,0.80223624,0.05359757,0.11817510,0.66820321,0.10326012,0.08026586,0.10290504,0.50886024,0.01340467
3.86893447,0.76622995,0.05115585,0.11923922,0.64257907,0.10153729,0.07715953,0.09598931,0.47196904,0.01255432
3.87493747,0.73069022,0.04854958,0.11991280,0.61504475,0.09998803,0.07372241,0.08977902,0.43761733,0.01173217
3.88094047,0.69583785,0.04581763,0.12017422,0.58595548,0.09857990,0.07000930,0.08426553,0.40602386,0.01094335
3.88694347,0.66191651,0.04300073,0.12000839,0.55569661,0.09728553,0.06608022,0.07943600,0.37739214,0.01019268
3.89294647,0.62919026,0.04014042,0.11940704,0.52467370,0.09608350,0.06199863,0.07527518,0.35191370,0.00948465
3.89894947,0.59794087,0.03727818,0.11836895,0.49330258,0.09495934,0.05782966,0.07176728,0.32977200,0.00882347
3.90495248,0.56846523,0.03445450,0.11690020,0.46199947,0.09390642,0.05363835,0.06889791,0.31114668,0.00821305
3.91095548,0.54107257,0.03170801,0.11501436,0.43117184,0.09292678,0.04948796,0.06665590,0.29621756,0.00765705
3.91695848,0.51608160,0.02907477,0.11273266,0.40121001,0.09203173,0.04543853,0.06503499,0.28516802,0.00715892
3.92296148,0.49381724,0.02658759,0.11008404,0.37247996,0.09124222,0.04154549,0.06403509,0.27818730,0.00672187
3.92896448,0.47460694,0.02427558,0.10710508,0.34531724,0.09058886,0.03785864,0.06366318,0.27547127,0.00634897
3.93496748,0.45877637,0.02216368,0.10383980,0.32002224,0.09011157,0.03442130,0.06393378,0.27722146,0.00604307
3.94097049,0.44664423,0.02027246,0.10033927,0.29685664,0.08985883,0.03126978,0.06486876,0.28364193,0.00580683
3.94697349,0.43851625,0.01861794,0.09666097,0.27604100,0.08988639,0.02843299,0.06649667,0.29493416,0.00564271
3.95297649,0.43467813,0.01721151,0.09286798,0.25775338,0.09025565,0.02593237,0.06885149,0.31128970,0.00555287
3.95897949,0.43538764,0.01606001,0.08902792,0.24212872,0.09103154,0.02378199,0.07197086,0.33288087,0.00553915
3.96498249,0.44086568,0.01516583,0.08521166,0.22925899,0.09228002,0.02198875,0.07589382,0.35984984,0.00560299
3.97098549,0.45128688,0.01452700,0.08149184,0.21919369,0.09406538,0.02055280,0.08065822,0.39229637,0.00574529
3.97698849,0.46676970,0.01413749,0.07794126,0.21194082,0.09644723,0.01946799,0.08629786,0.43026499,0.00596638
3.98299150,0.48736662,0.01398735,0.07463107,0.20746804,0.09947745,0.01872236,0.09283946,0.47373199,0.00626583
3.98899450,0.51305481,0.01406301,0.07162900,0.20570405,0.10319720,0.01829881,0.10029970,0.52259322,0.00664240
3.99499750,0.54372788,0.01434754,0.06899743,0.20654010,0.10763411,0.01817558,0.10868237,0.57665322,0.00709395
4.00100050,0.57918914,0.01482095,0.06679170,0.20983176,0.11279973,0.01832696,0.11797588,0.63561661,0.00761729
4.00700350,0.61914701,0.01546049,0.06505834,0.21540095,0.11868750,0.01872383,0.12815112,0.69908229,0.00820820
4.01300650,0.66321305,0.01624104,0.06383364,0.22303825,0.12527124,0.01933434,0.13915997,0.76654113,0.00886135
4.01900950,0.71090297,0.01713548,0.06314232,0.23250569,0.13250429,0.02012448,0.15093441,0.83737758,0.00957033
4.02501251,0.76164095,0.01811511,0.06299659,0.24354006,0.14031941,0.02105877,0.16338638,0.91087544,0.01032769
4.03101551,0.81476741,0.01915018,0.06339546,0.25585678,0.14862945,0.02210092,0.17640835,0.98622788,0.01112501
4.03701851,0.86955023,0.02021036,0.06432449,0.26915432,0.15732877,0.02321449,0.18987469,1.06255155,0.01195303
4.04302151,0.92519914,0.02126533,0.06575584,0.28311934,0.16629542,0.02436358,0.20364375,1.13890434,0.01280183
4.04902451,0.98088295,0.02228542,0.06764876,0.29743223,0.17539403,0.02551361,0.21756053,1.21430629,0.01366099
4.05502751,1.03574916,0.02324216,0.06995051,0.31177314,0.18447929,0.02663199,0.23146000,1.28776275,0.01451984
4.06103052,1.08894512,0.02410898,0.07259762,0.32582837,0.19339990,0.02768888,0.24517072,1.35828895,0.01536768
4.06703352,1.13964013,0.02486177,0.07551748,0.33929672,0.20200284,0.02865787,0.25851883,1.42493490,0.01619404
4.07303652,1.18704751,0.02547946,0.07863034,0.35189590,0.21013783,0.02951670,0.27133215,1.48680967,0.01698896
4.07903952,1.23044593,0.02594454,0.08185146,0.36336851,0.21766182,0.03024780,0.28344418,1.54310392,0.01774320
4.08504252,1.26919904,0.02624343,0.08509359,0.37348753,0.22444324,0.03083887,0.29469809,1.59310991,0.01844848
4.09104552,1.30277280,0.02636685,0.08826942,0.38206109,0.23036602,0.03128328,0.30495021,1.63623810,0.01909771
4.09704852,1.33074984,0.02630996,0.09129422,0.38893629,0.23533310,0.03158040,0.31407333,1.67202994,0.01968516
4.10305153,1.35284030,0.02607239,0.09408836,0.39400201,0.23926932,0.03173573,0.32195931,1.70016637,0.02020658
4.10905453,1.36888891,0.02565821,0.09657971,0.39719055,0.24212367,0.03176098,0.32852130,1.72047193,0.02065937
4.11505753,1.37887821,0.02507566,0.09870586,0.39847812,0.24387075,0.03167388,0.33369531,1.73291475,0.02104258
4.12106053,1.38292773,0.02433680,0.10041595,0.39788407,0.24451148,0.03149797,0.33744116,1.73760259,0.02135698
4.12706353,1.38128952,0.02345702,0.10167223,0.39546917,0.24407291,0.03126210,0.33974296,1.73477538,0.02160504
4.13306653,1.37434005,0.02245452,0.10245109,0.39133261,0.24260733,0.03099994,0.34060895,1.72479506,0.02179088
4.13906953,1.36256915,0.02134961,0.10274367,0.38560838,0.24019060,0.03074917,0.34007087,1.70813314,0.02192019
4.14507254,1.34656616,0.02016410,0.10255594,0.37846064,0.23691983,0.03055074,0.33818293,1.68535676,0.02200006
4.15107554,1.32700388,0.01892054,0.10190822,0.37007867,0.23291040,0.03044787,0.33502023,1.65711390,0.02203888
4.15707854,1.30462082,0.01764159,0.10083426,0.36067134,0.22829260,0.03048505,0.33067699,1.62411818,0.02204612
4.16308154,1.28020219,0.01634933,0.09937976,0.35046130,0.22320782,0.03070690,0.32526427,1.58713378,0.02203209
4.16908454,1.25456005,0.01506472,0.09760058,0.33967907,0.21780446,0.03115703,0.31890757,1.54696070,0.02200771
4.17508754,1.22851316,0.01380708,0.09556050,0.32855722,0.21223375,0.03187680,0.31174411,1.50442067,0.02198420
4.18109055,1.20286675,0.01259365,0.09332876,0.31732459,0.20664552,0.03290411,0.30391985,1.46034368,0.02197279
4.18709355,1.17839281,0.01143934,0.09097748,0.30620088,0.20118406,0.03427215,0.29558644,1.41555530,0.02198437
4.19309655,1.15581112,0.01035648,0.08857890,0.29539155,0.19598415,0.03600823,0.28689802,1.37086451,0.02202916
4.19909955,1.13577149,0.00935472,0.08620284,0.28508321,0.19116750,0.03813265,0.27800790,1.32705231,0.02211638
4.20510255,1.11883756,0.00844105,0.08391413,0.27543949,0.18683948,0.04065762,0.26906538,1.28486071,0.02225387
4.21110555,1.10547264,0.00761984,0.08177041,0.26659757,0.18308648,0.04358641,0.26021258,1.24498241,0.02244782
4.21710855,1.09602792,0.00689305,0.07982026,0.25866538,0.17997384,0.04691261,0.25158146,1.20805105,0.02270244
4.22311156,1.09073348,0.00626040,0.07810167,0.25171955,0.17754439,0.05061959,0.24329119,1.17463206,0.02301973
4.22911456,1.08969254,0.00571965,0.07664103,0.24580419,0.17581782,0.05468028,0.23544587,1.14521451,0.02339931
4.23511756,1.09287920,0.00526694,0.07545262,0.24093051,0.17479075,0.05905720,0.22813278,1.12020394,0.02383833
4.24112056,1.10014001,0.00489706,0.07453860,0.23707741,0.17443764,0.06370279,0.22142117,1.09991643,0.02433140
4.24712356,1.11119939,0.00460385,0.07388954,0.23419300,0.17471243,0.06856011,0.21536169,1.08457419,0.02487073
4.25312656,1.12566902,0.00438048,0.07348537,0.23219698,0.17555100,0.07356390,0.20998658,1.07430280,0.02544624
4.25912956,1.14306103,0.00421982,0.07329685,0.23098399,0.17687419,0.07864191,0.20531046,1.06913020,0.02604585
4.26513257,1.16280459,0.00411475,0.07328739,0.23042778,0.17859156,0.08371660,0.20133191,1.06898757,0.02665584
4.27113557,1.18426554,0.00405847,0.07341515,0.23038604,0.18060552,0.08870711,0.19803557,1.07371201,0.02726128
4.27713857,1.20676830,0.00404474,0.07363534,0.23070587,0.18281582,0.09353138,0.19539487,1.08305100,0.02784651
4.28314157,1.22961943,0.00406818,0.07390271,0.23122963,0.18512420,0.09810854,0.19337518,1.09666849,0.02839570
4.28914457,1.25213183,0.00412443,0.07417398,0.23180094,0.18743909,0.10236119,0.19193722,1.11415230,0.02889341
4.29514757,1.27364875,0.00421038,0.07441023,0.23227075,0.18968007,0.10621783,0.19104066,1.13502290,0.02932510
4.30115058,1.29356662,0.00432433,0.07457904,0.23250307,0.19178198,0.10961504,0.19064768,1.15874294,0.02967773
4.30715358,1.31135591,0.00446605,0.07465648,0.23238030,0.19369858,0.11249954,0.19072640,1.18472777,0.02994018
4.31315658,1.32657908,0.00463692,0.07462864,0.23180786,0.19540543,0.11482985,0.19125389,1.21235633,0.03010367
4.31915958,1.33890507,0.00483989,0.07449278,0.23071795,0.19690202,0.11657774,0.19221882,1.24098269,0.03016209
4.32516258,1.34811980,0.00507952,0.07425808,0.22907229,0.19821300,0.11772907,0.19362348,1.26994778,0.03011220
4.33116558,1.35413229,0.00536191,0.07394580,0.22686383,0.19938837,0.11828436,0.19548504,1.29859156,0.02995370
4.33716858,1.35697634,0.00569453,0.07358898,0.22411720,0.20050277,0.11825873,0.19783615,1.32626538,0.02968929
4.34317159,1.35680778,0.00608611,0.07323167,0.22088806,0.20165357,0.11768145,0.20072466,1.35234457,0.02932448
4.34917459,1.35389758,0.00654636,0.07292766,0.21726130,0.20295817,0.11659500,0.20421254,1.37624119,0.02886742
4.35517759,1.34862111,0.00708570,0.07273868,0.21334824,0.20455023,0.11505379,0.20837401,1.39741686,0.02832858
4.36118059,1.34144412,0.00771495,0.07273239,0.20928291,0.20657519,0.11312241,0.21329280,1.41539535,0.02772035
4.36718359,1.33290600,0.00844489,0.07297989,0.20521762,0.20918500,0.11087371,0.21905878,1.42977486,0.02705665
4.37318659,1.32360096,0.00928588,0.07355307,0.20131796,0.21253240,0.10838662,0.22576397,1.44023943,0.02635241
4.37918959,1.31415787,0.01024739,0.07452182,0.19775745,0.21676478,0.10574384,0.23349794,1.44656918,0.02562316
4.38519260,1.30521936,0.01133753,0.07595112,0.19471215,0.22201799,0.10302954,0.24234298,1.44864889,0.02488448
4.39119560,1.29742087,0.01256258,0.07789826,0.19235519,0.22841007,0.10032699,0.25236897,1.44647434,0.02415159
4.39719860,1.29137037,0.01392657,0.08041015,0.19085167,0.23603537,0.09771637,0.26362826,1.44015601,0.02343894
4.40320160,1.28762914,0.01543082,0.08352091,0.19035395,0.24495917,0.09527273,0.27615081,1.42991959,0.02275977
4.40920460,1.28669442,0.01707371,0.08724983,0.19099754,0.25521303,0.09306410,0.28993965,1.41610308,0.02212587
4.41520760,1.28898422,0.01885034,0.09159975,0.19289761,0.26679113,0.09114989,0.30496703,1.39915024,0.02154730
4.42121061,1.29482478,0.02075242,0.09655592,0.19614644,0.27964774,0.08957959,0.32117142,1.37960034,0.02103219
4.42721361,1.30444114,0.02276829,0.10208557,0.20081155,0.29369603,0.08839169,0.33845562,1.35807448,0.02058666
4.43321661,1.31795096,0.02488303,0.10813798,0.20693486,0.30880838,0.08761301,0.35668602,1.33525870,0.02021475
4.43921961,1.33536201,0.02707871,0.11464526,0.21453260,0.32481817,0.08725827,0.37569335,1.31188459,0.01991847
4.44522261,1.35657322,0.02933488,0.12152381,0.22359612,0.34152314,0.08733002,0.39527487,1.28870810,0.01969787
4.45122561,1.38137951,0.03162902,0.12867636,0.23409344,0.35869024,0.08781884,0.41519801,1.26648728,0.01955118
4.45722861,1.40948011,0.03393734,0.13599459,0.24597148,0.37606187,0.08870390,0.43520557,1.24596005,0.01947503
4.46323162,1.44049018,0.03623545,0.14336226,0.25915884,0.39336329,0.08995375,0.45502210,1.22782279,0.01946467
4.46923462,1.47395540,0.03849921,0.15065870,0.27356892,0.41031096,0.09152736,0.47436152,1.21271079,0.01951423
4.47523762,1.50936876,0.04070561,0.15776251,0.28910335,0.42662143,0.09337547,0.49293552,1.20118122,0.01961703
4.48124062,1.54618918,0.04283354,0.16455547,0.30565543,0.44202056,0.09544203,0.51046242,1.19369938,0.01976583
4.48724362,1.58386084,0.04486457,0.17092624,0.32311346,0.45625245,0.09766588,0.52667625,1.19062866,0.01995319
4.49324662,1.62183264,0.04678355,0.17677399,0.34136379,0.46908791,0.09998248,0.54133538,1.19222440,0.02017170
4.49924962,1.65957672,0.04857908,0.18201155,0.36029338,0.48033190,0.10232574,0.55423057,1.19863175,0.02041424
4.50525263,1.69660525,0.05024380,0.18656814,0.37979173,0.48982968,0.10462987,0.56519179,1.20988726,0.02067422
4.51125563,1.73248456,0.05177442,0.19039136,0.39975219,0.49747131,0.10683111,0.57409364,1.22592373,0.02094571
4.51725863,1.76684598,0.05317160,0.19344855,0.42007237,0.50319441,0.10886939,0.58085900,1.24657788,0.02122361
4.52326163,1.79939287,0.05443948,0.19572729,0.44065377,0.50698482,0.11068990,0.58546065,1.27160001,0.02150368
4.52926463,1.82990330,0.05558514,0.19723515,0.46140068,0.50887538,0.11224431,0.58792100,1.30066486,0.02178254
4.53526763,1.85822852,0.05661779,0.19799861,0.48221824,0.50894268,0.11349184,0.58830960,1.33338303,0.02205764
4.54127064,1.88428708,0.05754786,0.19806124,0.50301002,0.50730217,0.11440004,0.58673884,1.36931206,0.02232714
4.54727364,1.90805513,0.05838600,0.19748127,0.52367515,0.50410170,0.11494520,0.58335793,1.40796664,0.02258977
4.55327664,1.92955345,0.05914210,0.19632853,0.54410525,0.49951394,0.11511252,0.57834541,1.44882739,0.02284463
4.55927964,1.94883192,0.05982429,0.19468113,0.56418141,0.49372798,0.11489591,0.57190078,1.49134803,0.02309099
4.56528264,1.96595251,0.06043810,0.19262186,0.58377153,0.48694072,0.11429758,0.56423538,1.53496075,0.02332808
4.57128564,1.98097175,0.06098576,0.19023446,0.60272817,0.47934822,0.11332727,0.55556328,1.57907984,0.02355485
4.57728864,1.99392381,0.06146576,0.18760013,0.62088725,0.47113759,0.11200134,0.54609243,1.62310400,0.02376980
4.58329165,2.00480525,0.06187258,0.18479420,0.63806779,0.46247982,0.11034167,0.53601650,1.66641772,0.02397081
4.58929465,2.01356250,0.06219679,0.18188327,0.65407278,0.45352373,0.10837445,0.52550793,1.70839224,0.02415500
4.59529765,2.02008279,0.06242532,0.17892286,0.66869137,0.44439139,0.10612894,0.51471234,1.74838687,0.02431870
4.60130065,2.02418929,0.06254208,0.17595570,0.68170236,0.43517514,0.10363622,0.50374457,1.78575113,0.02445739
4.60730365,2.02564088,0.06252876,0.17301064,0.69287888,0.42593621,0.10092802,0.49268652,1.81982848,0.02456578
4.61330665,2.02413661,0.06236578,0.17010234,0.70199424,0.41670511,0.09803566,0.48158675,1.84996195,0.02463795
4.61930965,2.01932480,0.06203345,0.16723162,0.70882859,0.40748343,0.09498918,0.47046184,1.87550217,0.02466745
4.62531266,2.01081637,0.06151311,0.16438644,0.71317629,0.39824704,0.09181658,0.45929927,1.89581764,0.02464756
4.63131566,1.99820174,0.06078826,0.16154351,0.71485348,0.38895049,0.08854341,0.44806173,1.91030750,0.02457157
4.63731866,1.98107050,0.05984569,0.15867038,0.71370561,0.37953217,0.08519238,0.43669241,1.91841604,0.02443299
4.64332166,1.95903272,0.05867636,0.15572781,0.70961453,0.36992004,0.08178334,0.42512115,1.91964880,0.02422590
4.64932466,1.93174085,0.05727618,0.15267256,0.70250474,0.36003760,0.07833337,0.41327082,1.91358920,0.02394522
4.65532766,1.89891111,0.05564645,0.14946011,0.69234850,0.34980979,0.07485701,0.40106390,1.89991508,0.02358699
4.66133067,1.86034303,0.05379419,0.14604742,0.67916953,0.33916847,0.07136669,0.38842870,1.87841400,0.02314858
4.66733367,1.81593622,0.05173204,0.14239556,0.66304503,0.32805733,0.06787313,0.37530493,1.84899648,0.02262889
4.67333667,1.76570357,0.04947801,0.13847204,0.64410597,0.31643595,0.06438592,0.36164855,1.81170625,0.02202854
4.67933967,1.70977985,0.04705495,0.13425270,0.62253554,0.30428288,0.06091399,0.34743547,1.76672665,0.02134985
4.68534267,1.64842570,0.04448979,0.12972324,0.59856587,0.29159766,0.05746614,0.33266411,1.71438274,0.02059693
4.69134567,1.58202636,0.04181270,0.12488019,0.57247308,0.27840173,0.05405141,0.31735677,1.65513861,0.01977560
4.69734867,1.51108563,0.03905604,0.11973136,0.54457102,0.26473826,0.05067948,0.30155966,1.58958990,0.01889327
4.70335168,1.43621507,0.03625331,0.11429580,0.51520387,0.25067098,0.04736091,0.28534189,1.51845164,0.01795876
4.70935468,1.35811923,0.03343813,0.10860315,0.48473800,0.23628208,0.04410724,0.26879333,1.44254184,0.01698212
4.71535768,1.27757755,0.03064318,0.10269272,0.45355346,0.22166946,0.04093111,0.25202168,1.36276153,0.01597433
4.72136068,1.19542396,0.02789934,0.09661203,0.42203549,0.20694332,0.03784615,0.23514879,1.28007208,0.01494708
4.72736368,1.11252508,0.02523489,0.09041519,0.39056641,0.19222253,0.03486689,0.21830662,1.19547077,0.01391243
4.73336668,1.02975812,0.02267487,0.08416100,0.35951824,0.17763071,0.03200856,0.20163300,1.10996571,0.01288258
4.73936968,0.94798948,0.02024069,0.07791101,0.32924633,0.16329243,0.02928690,0.18526730,1.02455126,0.01186958
4.74537269,0.86805493,0.01794982,0.07172759,0.30008429,0.14932961,0.02671787,0.16934650,0.94018475,0.01088511
4.75137569,0.79074215,0.01581571,0.06567205,0.27234021,0.13585820,0.02431748,0.15400152,0.85776565,0.00994027
4.75737869,0.71677630,0.01384786,0.05980302,0.24629445,0.12298549,0.02210153,0.13935417,0.77811775,0.00904541
4.76338169,0.64680894,0.01205208,0.05417495,0.22219886,0.11080779,0.02008544,0.12551474,0.70197503,0.00821001
