energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-1.51575788,2.25223540,0.12520752,1.80564746,0.00103102,0.13648054,0.21181628,0.02068158,0.10611866
-1.50975488,2.22007657,0.12731085,1.76524109,0.00106864,0.14045938,0.21603289,0.02112716,0.10466017
-1.50375188,2.18501153,0.12903455,1.72340520,0.00110388,0.14426476,0.21892101,0.02153115,0.10316781
-1.49774887,2.14681225,0.13035442,1.67997175,0.00113688,0.14790483,0.22044096,0.02189417,0.10161353
-1.49174587,2.10545167,0.13126694,1.63491007,0.00116788,0.15140745,0.22058815,0.02222013,0.09998238
-1.48574287,2.06111779,0.13179044,1.58834045,0.00119723,0.15481902,0.21939406,0.02251608,0.09827343
-1.47973987,2.01421724,0.13196545,1.54053979,0.00122532,0.15820253,0.21692586,0.02279194,0.09649996
-1.47373687,1.96536839,0.13185420,1.49193947,0.00125264,0.16163469,0.21328493,0.02306008,0.09468920
-1.46773387,1.91538455,0.13153946,1.44311554,0.00127966,0.16520244,0.20860408,0.02333479,0.09288145
-1.46173087,1.86524840,0.13112247,1.39477225,0.00130688,0.16899888,0.20304382,0.02363166,0.09112870
-1.45572786,1.81607898,0.13072032,1.34771971,0.00133476,0.17311884,0.19678762,0.02396693,0.08949283
-1.44972486,1.76909293,0.13046263,1.30284691,0.00136368,0.17765437,0.19003656,0.02435677,0.08804346
-1.44372186,1.72556191,0.13048782,1.26109153,0.00139397,0.18269027,0.18300334,0.02481662,0.08685542
-1.43771886,1.68676787,0.13093890,1.22340759,0.00142581,0.18829993,0.17590611,0.02536047,0.08600618
-1.43171586,1.65395830,0.13195908,1.19073259,0.00145927,0.19454167,0.16896214,0.02600033,0.08557299
-1.42571286,1.62830280,0.13368714,1.16395512,0.00149427,0.20145574,0.16238167,0.02674567,0.08563016
-1.41970985,1.61085274,0.13625286,1.14388404,0.00153058,0.20906208,0.15636208,0.02760304,0.08624623
-1.41370685,1.60250506,0.13977250,1.13122021,0.00156784,0.21735903,0.15108255,0.02857578,0.08748140
-1.40770385,1.60397129,0.14434445,1.12653151,0.00160553,0.22632286,0.14669940,0.02966390,0.08938500
-1.40170085,1.61575228,0.15004529,1.13023160,0.00164304,0.23590822,0.14334209,0.03086406,0.09199339
-1.39569785,1.63811935,0.15692619,1.14256297,0.00167966,0.24604953,0.14111019,0.03216969,0.09532795
-1.38969485,1.67110189,0.16500987,1.16358446,0.00171460,0.25666296,0.14007110,0.03357127,0.09939366
-1.38369185,1.71448142,0.17428821,1.19316351,0.00174706,0.26764911,0.14025882,0.03505666,0.10417789
-1.37768884,1.76779223,0.18472062,1.23097321,0.00177623,0.27889618,0.14167361,0.03661156,0.10964985
-1.37168584,1.83032824,0.19623317,1.27649417,0.00180136,0.29028338,0.14428256,0.03822009,0.11576034
-1.36568284,1.90115591,0.20871873,1.32902129,0.00182176,0.30168449,0.14802110,0.03986532,0.12244227
-1.35967984,1.97913291,0.22203807,1.38767533,0.00183683,0.31297146,0.15279539,0.04152988,0.12961163
-1.35367684,2.06293234,0.23602201,1.45141928,0.00184613,0.32401783,0.15848551,0.04319665,0.13716911
-1.34767384,2.15107192,0.25047470,1.51907926,0.00184935,0.33470195,0.16494937,0.04484928,0.14500238
-1.34167084,2.24194802,0.26517789,1.58936990,0.00184638,0.34490985,0.17202734,0.04647285,0.15298895
-1.33566783,2.33387368,0.27989629,1.66092355,0.00183727,0.35453780,0.17954734,0.04805434,0.16099964
-1.32966483,2.42512027,0.29438387,1.73232316,0.00182224,0.36349451,0.18733042,0.04958311,0.16890253
-1.32366183,2.51396174,0.30839083,1.80213780,0.00180171,0.37170291,0.19519653,0.05105130,0.17656744
-1.31765883,2.59872055,0.32167129,1.86896019,0.00177627,0.37910171,0.20297040,0.05245409,0.18387059
-1.31165583,2.67781406,0.33399113,1.93144504,0.00174667,0.38564654,0.21048731,0.05378990,0.19069956
-1.30565283,2.74980006,0.34513605,1.98834708,0.00171379,0.39131091,0.21759857,0.05506045,0.19695817
-1.29964982,2.81341982,0.35491917,2.03855742,0.00167864,0.39608689,0.22417646,0.05627074,0.20257120
-1.29364682,2.86763716,0.36318815,2.08113676,0.00164231,0.39998552,0.23011847,0.05742883,0.20748866
-1.28764382,2.91167187,0.36983123,2.11534423,0.00160599,0.40303701,0.23535066,0.05854562,0.21168954
-1.28164082,2.94502589,0.37478217,2.14066033,0.00157090,0.40529066,0.23982999,0.05963434,0.21518467
-1.27563782,2.96750097,0.37802349,2.15680297,0.00153829,0.40681436,0.24354546,0.06071011,0.21801860
-1.26963482,2.97920660,0.37958806,2.16373568,0.00150939,0.40769384,0.24651804,0.06178923,0.22027040
-1.26363182,2.98055746,0.37955886,2.16166732,0.00148542,0.40803137,0.24879938,0.06288850,0.22205308
-1.25762881,2.97226007,0.37806666,2.15104304,0.00146755,0.40794392,0.25046927,0.06402442,0.22351181
-1.25162581,2.95528866,0.37528590,2.13252685,0.00145686,0.40756083,0.25163204,0.06521237,0.22482061
-1.24562281,2.93085101,0.37142882,2.10697604,0.00145436,0.40702087,0.25241196,0.06646574,0.22617785
-1.23961981,2.90034520,0.36673786,2.07540872,0.00146093,0.40646862,0.25294788,0.06779520,0.22780047
-1.23361681,2.86530895,0.36147700,2.03896551,0.00147732,0.40605040,0.25338731,0.06920791,0.22991702
-1.22761381,2.82736330,0.35592199,1.99886721,0.00150416,0.40590967,0.25388030,0.07070689,0.23275994
-1.22161081,2.78815307,0.35035013,1.95636996,0.00154187,0.40618209,0.25457311,0.07229058,0.23655702
-1.21560780,2.74928615,0.34502997,1.91272003,0.00159076,0.40699039,0.25560232,0.07395244,0.24152261
-1.20960480,2.71227445,0.34021128,1.86910991,0.00165091,0.40843920,0.25708923,0.07568090,0.24784861
-1.20360180,2.67847863,0.33611577,1.82663764,0.00172223,0.41061015,0.25913504,0.07745939,0.25569585
-1.19759880,2.64905884,0.33292895,1.78627090,0.00180444,0.41355737,0.26181683,0.07926662,0.26518593
-1.19159580,2.62493356,0.33079339,1.74881724,0.00189706,0.41730365,0.26518450,0.08107711,0.27639402
-1.18559280,2.60674799,0.32980371,1.71490153,0.00199943,0.42183752,0.26925882,0.08286186,0.28934286
-1.17958979,2.59485309,0.33000341,1.68495115,0.00211071,0.42711140,0.27403046,0.08458914,0.30399829
-1.17358679,2.58929609,0.33138371,1.65918945,0.00222988,0.43304097,0.27946014,0.08622552,0.32026647
-1.16758379,2.58982253,0.33388439,1.63763727,0.00235578,0.43950589,0.28547976,0.08773686,0.33799314
-1.16158079,2.59588964,0.33739655,1.62012215,0.00248712,0.44635192,0.29199441,0.08908940,0.35696486
-1.15557779,2.60669041,0.34176721,1.60629457,0.00262251,0.45339439,0.29888519,0.09025079,0.37691244
-1.14957479,2.62118706,0.34680548,1.59565038,0.00276051,0.46042302,0.30601267,0.09119107,0.39751654
-1.14357179,2.63815283,0.35229013,1.58755807,0.00289967,0.46720791,0.31322091,0.09188359,0.41841522
-1.13756878,2.65622008,0.35797822,1.58128990,0.00303854,0.47350648,0.32034178,0.09230568,0.43921340
-1.13156578,2.67393313,0.36361440,1.57605545,0.00317580,0.47907124,0.32719959,0.09243931,0.45949392
-1.12556278,2.68980375,0.36894072,1.57103629,0.00331025,0.48365796,0.33361581,0.09227137,0.47882979
-1.11955978,2.70236740,0.37370636,1.56542061,0.00344094,0.48703408,0.33941382,0.09179402,0.49679734
-1.11355678,2.71023822,0.37767716,1.55843646,0.00356718,0.48898694,0.34442347,0.09100461,0.51298974
-1.10755378,2.71216100,0.38064448,1.54938277,0.00368867,0.48933157,0.34848559,0.08990564,0.52703037
-1.10155078,2.70705829,0.38243313,1.53765700,0.00380555,0.48791768,0.35145608,0.08850451,0.53858556
-1.09554777,2.69407137,0.38290815,1.52277876,0.00391847,0.48463573,0.35320971,0.08681311,0.54737625
-1.08954477,2.67259354,0.38198016,1.50440883,0.00402865,0.47942154,0.35364349,0.08484748,0.55318790
-1.08354177,2.64229493,0.37960918,1.48236297,0.00413798,0.47225964,0.35267948,0.08262725,0.55587851
-1.07753877,2.60313793,0.37580667,1.45662036,0.00424902,0.46318485,0.35026706,0.08017521,0.55538411
-1.07153577,2.55538297,0.37063593,1.42732643,0.00436503,0.45228236,0.34638462,0.07751679,0.55172169
-1.06553277,2.49958426,0.36421066,1.39479015,0.00449003,0.43968595,0.34104043,0.07467959,0.54498929
-1.05952976,2.43657594,0.35669180,1.35947583,0.00462871,0.42557482,0.33427293,0.07169296,0.53536332
-1.05352676,2.36744884,0.34828280,1.32198973,0.00478643,0.41016873,0.32615014,0.06858755,0.52309311
-1.04752376,2.29351871,0.33922337,1.28306193,0.00496913,0.39372193,0.31676839,0.06539496,0.50849296
-1.04152076,2.21628689,0.32978200,1.24352386,0.00518321,0.37651596,0.30625023,0.06214737,0.49193194
-1.03551776,2.13739460,0.32024734,1.20428215,0.00543535,0.35885157,0.29474166,0.05887718,0.47382194
-1.02951476,2.05857223,0.31091892,1.16628964,0.00573239,0.34104014,0.28240864,0.05561665,0.45460428
-1.02351176,1.98158532,0.30209725,1.13051409,0.00608105,0.32339469,0.26943312,0.05239758,0.43473559
-1.01750875,1.90817867,0.29407382,1.09790575,0.00648770,0.30622108,0.25600845,0.04925090,0.41467332
-1.01150575,1.84002055,0.28712114,1.06936464,0.00695811,0.28980930,0.24233459,0.04620628,0.39486150
-1.00550275,1.77864860,0.28148325,1.04570847,0.00749712,0.27442552,0.22861303,0.04329173,0.37571728
-0.99949975,1.72541925,0.27736698,1.02764230,0.00810840,0.26030480,0.21504169,0.04053309,0.35761864
-0.99349675,1.68146216,0.27493425,1.01573097,0.00879410,0.24764488,0.20180993,0.03795365,0.34089379
-0.98749375,1.64764144,0.27429561,1.01037520,0.00955466,0.23660112,0.18909383,0.03557365,0.32581243
-0.98149075,1.62452466,0.27550541,1.01179230,0.01038853,0.22728280,0.17705188,0.03340986,0.31257927
-0.97548774,1.61236113,0.27855864,1.02000236,0.01129200,0.21975070,0.16582124,0.03147516,0.30132990
-0.96948474,1.61106996,0.28338967,1.03482048,0.01225907,0.21401627,0.15551465,0.02977822,0.29212902
-0.96348174,1.62023875,0.28987301,1.05585559,0.01328140,0.21004214,0.14621807,0.02832323,0.28497116
-0.95747874,1.63913294,0.29782597,1.08251613,0.01434831,0.20774406,0.13798915,0.02710972,0.27978358
-0.95147574,1.66671576,0.30701338,1.11402268,0.01544694,0.20699416,0.13085662,0.02613248,0.27643139
-0.94547274,1.70167830,0.31715410,1.14942719,0.01656241,0.20762545,0.12482040,0.02538166,0.27472450
-0.93946973,1.74247877,0.32792918,1.18763854,0.01767810,0.20943736,0.11985271,0.02484291,0.27442613
-0.93346673,1.78738982,0.33899149,1.22745350,0.01877606,0.21220220,0.11589980,0.02449776,0.27526260
-0.92746373,1.83455219,0.34997634,1.26759216,0.01983739,0.21567226,0.11288454,0.02432401,0.27693391
-0.92146073,1.88203309,0.36051289,1.30673671,0.02084282,0.21958744,0.11070958,0.02429630,0.27912491
-0.91545773,1.92788702,0.37023587,1.34357203,0.02177317,0.22368305,0.10926098,0.02438685,0.28151637
-0.90945473,1.97021703,0.37879708,1.37682664,0.02260997,0.22769767,0.10841228,0.02456610,0.28379593
-0.90345173,2.00723396,0.38587643,1.40531250,0.02333599,0.23138062,0.10802882,0.02480361,0.28566821
-0.89744872,2.03731167,0.39119192,1.42796203,0.02393579,0.23449912,0.10797213,0.02506888,0.28686401
-0.89144572,2.05903603,0.39450824,1.44386088,0.02439623,0.23684452,0.10810431,0.02533217,0.28714816
-0.88544272,2.07124595,0.39564371,1.45227522,0.02470686,0.23823775,0.10829224,0.02556537,0.28632583
-0.87943972,2.07306488,0.39447519,1.45267250,0.02486029,0.23853363,0.10841151,0.02574272,0.28424721
-0.87343672,2.06392189,0.39094090,1.44473485,0.02485244,0.23762401,0.10834985,0.02584155,0.28081035
-0.86743372,2.04356152,0.38504099,1.42836468,0.02468264,0.23543958,0.10801019,0.02584280,0.27596218
-0.86143072,2.01204247,0.37683595,1.40368258,0.02435368,0.23195039,0.10731297,0.02573152,0.26969784
-0.85542771,1.96972546,0.36644298,1.37101756,0.02387170,0.22716515,0.10619795,0.02549718,0.26205831
-0.84942471,1.91725124,0.35403050,1.33089041,0.02324601,0.22112924,0.10462523,0.02513382,0.25312670
-0.84342171,1.85550988,0.33981108,1.28399115,0.02248877,0.21392172,0.10257571,0.02464010,0.24302318
-0.83741871,1.78560331,0.32403327,1.23115158,0.02161462,0.20565139,0.10005080,0.02401918,0.23189918
-0.83141571,1.70880273,0.30697257,1.17331445,0.02064027,0.19645219,0.09707166,0.02327844,0.21993083
-0.82541271,1.62650318,0.28892202,1.11150064,0.01958395,0.18647803,0.09367783,0.02242915,0.20731213
-0.81940970,1.54017721,0.27018287,1.04677581,0.01846498,0.17589746,0.08992546,0.02148601,0.19424815
-0.81340670,1.45132987,0.25105563,0.98021799,0.01730319,0.16488825,0.08588524,0.02046660,0.18094848
-0.80740370,1.36145654,0.23183182,0.91288730,0.01611850,0.15363213,0.08164005,0.01939082,0.16762120
-0.80140070,1.27200538,0.21278687,0.84579901,0.01493042,0.14230996,0.07728255,0.01828028,0.15446760
-0.79539770,1.18434552,0.19417413,0.77990064,0.01375770,0.13109738,0.07291273,0.01715775,0.14167771
-0.78939470,1.09974164,0.17622028,0.71605381,0.01261791,0.12016112,0.06863548,0.01604654,0.12942688
-0.78339170,1.01933542,0.15912219,0.65502090,0.01152727,0.10965600,0.06455831,0.01496999,0.11787319
-0.77738869,0.94413375,0.14304506,0.59745680,0.01050037,0.09972272,0.06078926,0.01395100,0.10715597
-0.77138569,0.87500318,0.12812200,0.54390530,0.00955008,0.09048639,0.05743497,0.01301162,0.09739506
-0.76538269,0.81267002,0.11445461,0.49479960,0.00868745,0.08205567,0.05459895,0.01217267,0.08869090
-0.75937969,0.75772481,0.10211465,0.45046654,0.00792170,0.07452262,0.05238000,0.01145347,0.08112514
-0.75337669,0.71063020,0.09114635,0.41113351,0.00726027,0.06796299,0.05087081,0.01087158,0.07476171
-0.74737369,0.67173081,0.08156932,0.37693738,0.00670882,0.06243693,0.05015658,0.01044261,0.06964816
-0.74137069,0.64126397,0.07338175,0.34793462,0.00627137,0.05798996,0.05031376,0.01018008,0.06581702
-0.73536768,0.61937009,0.06656368,0.32411170,0.00595031,0.05465405,0.05140870,0.01009525,0.06328708
-0.72936468,0.60610177,0.06108024,0.30539535,0.00574656,0.05244881,0.05349633,0.01019701,0.06206450
-0.72336168,0.60143095,0.05688460,0.29166185,0.00565960,0.05138254,0.05661867,0.01049176,0.06214358
-0.71735868,0.60525367,0.05392068,0.28274520,0.00568756,0.05145325,0.06080338,0.01098332,0.06350716
-0.71135568,0.61739236,0.05212534,0.27844379,0.00582723,0.05264946,0.06606215,0.01167278,0.06612672
-0.70535268,0.63759588,0.05143029,0.27852559,0.00607414,0.05495089,0.07238918,0.01255842,0.06996202
-0.69934967,0.66553763,0.05176351,0.28273198,0.00642257,0.05832896,0.07975966,0.01363561,0.07496059
-0.69334667,0.70081272,0.05305028,0.29078039,0.00686556,0.06274728,0.08812843,0.01489677,0.08105701
-0.68734367,0.74293487,0.05521401,0.30236610,0.00739496,0.06816199,0.09742897,0.01633131,0.08817215
-0.68134067,0.79133401,0.05817679,0.31716365,0.00800144,0.07452221,0.10757275,0.01792569,0.09621252
-0.67533767,0.84535570,0.06185981,0.33482818,0.00867460,0.08177061,0.11844909,0.01966348,0.10506994
-0.66933467,0.90426322,0.06618376,0.35499716,0.00940301,0.08984412,0.12992572,0.02152563,0.11462154
-0.66333167,0.96724296,0.07106932,0.37729293,0.01017436,0.09867491,0.14185001,0.02349064,0.12473042
-0.65732866,1.03341382,0.07643763,0.40132608,0.01097563,0.10819165,0.15405106,0.02553501,0.13524683
-0.65132566,1.10184064,0.08221106,0.42670013,0.01179328,0.11832100,0.16634256,0.02763367,0.14601018
-0.64532266,1.17155170,0.08831396,0.45301717,0.01261353,0.12898943,0.17852650,0.02976056,0.15685166
-0.63931966,1.24155975,0.09467368,0.47988472,0.01342261,0.14012512,0.19039755,0.03188921,0.16759759
-0.63331666,1.31088585,0.10122159,0.50692317,0.01420706,0.15166009,0.20174813,0.03399345,0.17807343
-0.62731366,1.37858483,0.10789417,0.53377378,0.01495409,0.16353216,0.21237383,0.03604806,0.18810815
-0.62131066,1.44377127,0.11463407,0.56010653,0.01565186,0.17568684,0.22207916,0.03802946,0.19753893
-0.61530765,1.50564437,0.12139093,0.58562751,0.01628977,0.18807882,0.23068323,0.03991632,0.20621596
-0.60930465,1.56351040,0.12812206,0.61008515,0.01685877,0.20067299,0.23802523,0.04169007,0.21400699
-0.60330165,1.61680115,0.13479278,0.63327505,0.01735154,0.21344485,0.24396938,0.04333537,0.22080158
-0.59729865,1.66508734,0.14137629,0.65504270,0.01776269,0.22638016,0.24840914,0.04484033,0.22651458
-0.59129565,1.70808587,0.14785322,0.67528406,0.01808879,0.23947377,0.25127047,0.04619662,0.23108888
-0.58529265,1.74566040,0.15421067,0.69394376,0.01832848,0.25272762,0.25251399,0.04739947,0.23449701
-0.57928964,1.77781501,0.16044079,0.71101081,0.01848230,0.26614797,0.25213589,0.04844737,0.23674168
-0.57328664,1.80468128,0.16653910,0.72651217,0.01855263,0.27974187,0.25016753,0.04934176,0.23785505
-0.56728364,1.82649933,0.17250242,0.74050449,0.01854348,0.29351319,0.24667388,0.05008647,0.23789684
-0.56128064,1.84359411,0.17832671,0.75306439,0.01846018,0.30745828,0.24175065,0.05068712,0.23695125
-0.55527764,1.85634826,0.18400490,0.76427806,0.01830914,0.32156159,0.23552046,0.05115049,0.23512298
-0.54927464,1.86517320,0.18952483,0.77423079,0.01809745,0.33579155,0.22812815,0.05148381,0.23253234
-0.54327164,1.87048042,0.19486754,0.78299710,0.01783265,0.35009706,0.21973552,0.05169410,0.22930991
-0.53726863,1.87265462,0.20000599,0.79063229,0.01752232,0.36440473,0.21051561,0.05178766,0.22559089
-0.53126563,1.87203054,0.20490438,0.79716592,0.01717383,0.37861736,0.20064706,0.05176957,0.22150946
-0.52526263,1.86887492,0.20951817,0.80259777,0.01679412,0.39261365,0.19030849,0.05164340,0.21719349
-0.51925963,1.86337465,0.21379478,0.80689662,0.01638947,0.40624953,0.17967340,0.05141108,0.21275979
-0.51325663,1.85563198,0.21767513,0.81000206,0.01596543,0.41936094,0.16890568,0.05107292,0.20831021
-0.50725363,1.84566690,0.22109577,0.81182911,0.01552676,0.43176816,0.15815580,0.05062785,0.20392867
-0.50125063,1.83342648,0.22399175,0.81227563,0.01507745,0.44328157,0.14755804,0.05007373,0.19967940
-0.49524762,1.81880054,0.22629986,0.81123188,0.01462083,0.45370851,0.13722849,0.04940790,0.19560628
-0.48924462,1.80164243,0.22796220,0.80859183,0.01415967,0.46286115,0.12726411,0.04862773,0.19173335
-0.48324162,1.78179356,0.22892991,0.80426527,0.01369646,0.47056464,0.11774255,0.04773122,0.18806639
-0.47723862,1.75910988,0.22916668,0.79819011,0.01323353,0.47666555,0.10872288,0.04671771,0.18459547
-0.47123562,1.73348857,0.22865200,0.79034394,0.01277337,0.48103974,0.10024687,0.04558841,0.18129817
-0.46523262,1.70489310,0.22738382,0.78075412,0.01231883,0.48359954,0.09234083,0.04434692,0.17814334
-0.45922961,1.67337494,0.22538051,0.76950564,0.01187334,0.48429957,0.08501786,0.04299964,0.17509515
-0.45322661,1.63909039,0.22268191,0.75674616,0.01144113,0.48314099,0.07828019,0.04155601,0.17211708
-0.44722361,1.60231150,0.21934944,0.74268780,0.01102737,0.48017387,0.07212169,0.04002857,0.16917566
-0.44122061,1.56343003,0.21546516,0.72760548,0.01063828,0.47549739,0.06653020,0.03843289,0.16624383
-0.43521761,1.52295439,0.21112986,0.71183170,0.01028119,0.46925789,0.06148981,0.03678734,0.16330350
-0.42921461,1.48149933,0.20646012,0.69574793,0.00996451,0.46164478,0.05698278,0.03511266,0.16034747
-0.42321161,1.43976907,0.20158465,0.67977301,0.00969774,0.45288446,0.05299118,0.03343147,0.15738033
-0.41720860,1.39853462,0.19663987,0.66434905,0.00949125,0.44323239,0.04949828,0.03176768,0.15441862
-0.41120560,1.35860663,0.19176509,0.64992544,0.00935621,0.43296391,0.04648952,0.03014579,0.15148996
-0.40520260,1.32080503,0.18709740,0.63694188,0.00930431,0.42236404,0.04395322,0.02859026,0.14863157
-0.39919960,1.28592734,0.18276662,0.62581115,0.00934756,0.41171676,0.04188112,0.02712487,0.14588803
-0.39319660,1.25471717,0.17889052,0.61690250,0.00949793,0.40129445,0.04026857,0.02577211,0.14330868
-0.38719360,1.22783465,0.17557043,0.61052663,0.00976715,0.39134787,0.03911469,0.02455273,0.14094468
-0.38119060,1.20583040,0.17288771,0.60692276,0.01016629,0.38209713,0.03842239,0.02348536,0.13884606
-0.37518759,1.18912441,0.17090097,0.60624876,0.01070549,0.37372436,0.03819836,0.02258629,0.13705895
-0.36918459,1.17799086,0.16964439,0.60857462,0.01139363,0.36636809,0.03845298,0.02186935,0.13562306
-0.36318159,1.17254978,0.16912715,0.61387980,0.01223800,0.36011988,0.03920035,0.02134600,0.13456986
-0.35717859,1.17276582,0.16933394,0.62205445,0.01324403,0.35502331,0.04045823,0.02102547,0.13392119
-0.35117559,1.17845438,0.17022669,0.63290465,0.01441502,0.35107519,0.04224798,0.02091508,0.13368878
-0.34517259,1.18929442,0.17174721,0.64616128,0.01575191,0.34822921,0.04459453,0.02102056,0.13387447
-0.33916958,1.20484750,0.17382081,0.66149223,0.01725306,0.34640153,0.04752622,0.02134648,0.13447113
