energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.33966983,1.75829150,-1.80220135,0.00038780,-0.00105230,0.31568328,-0.38143374,0.47517279,-0.52135996,0.94832240,-1.03171379,0.00316439,-0.00265988,0.60571324,-0.54321709,0.17760223,-0.17059730,0.08644641,-0.07792408
-5.33366683,1.73667285,-1.83020775,0.00038006,-0.00089429,0.29962750,-0.38059644,0.46254749,-0.52591015,0.91956253,-1.04393127,0.00324243,-0.00276363,0.61656245,-0.56054043,0.18074285,-0.17301091,0.08803547,-0.08001145
-5.32766383,1.70914111,-1.85482576,0.00039205,-0.00076150,0.28284611,-0.37844728,0.44861322,-0.52909049,0.88771883,-1.05244107,0.00330567,-0.00286856,0.62496314,-0.57796623,0.18344228,-0.17586989,0.08929714,-0.08218115
-5.32166083,1.67605020,-1.87473007,0.00042508,-0.00065244,0.26557034,-0.37481318,0.43359254,-0.53059233,0.85327939,-1.05667786,0.00335293,-0.00297145,0.63077014,-0.59492516,0.18565228,-0.17899420,0.09020672,-0.08434593
-5.31565783,1.63795627,-1.88876226,0.00048115,-0.00056576,0.24804537,-0.36957021,0.41775195,-0.53016592,0.81680112,-1.05619942,0.00338366,-0.00306917,0.63394280,-0.61087520,0.18736002,-0.18221039,0.09075580,-0.08642224
-5.30965483,1.59560609,-1.89597084,0.00056303,-0.00050038,0.23052307,-0.36264748,0.40139565,-0.52762934,0.77889516,-1.05070103,0.00339800,-0.00315877,0.63454870,-0.62532114,0.18858944,-0.18535848,0.09095291,-0.08833331
-5.30365183,1.54992066,-1.89564427,0.00067427,-0.00045558,0.21325519,-0.35402880,0.38485875,-0.52287498,0.74021198,-1.04002503,0.00339679,-0.00323762,0.63276384,-0.63783288,0.18940135,-0.18829824,0.09082377,-0.09001184
-5.29764882,1.50197449,-1.88733564,0.00081926,-0.00043109,0.19648727,-0.34375229,0.36850015,-0.51587344,0.70142643,-1.02416520,0.00338161,-0.00330348,0.62886887,-0.64806181,0.18989226,-0.19091500,0.09041086,-0.09140263
-5.29164582,1.45297100,-1.87087847,0.00100323,-0.00042714,0.18045338,-0.33190800,0.35269514,-0.50667462,0.66322332,-1.00326583,0.00335470,-0.00335463,0.62324162,-0.65575449,0.19019183,-0.19312440,0.08977243,-0.09246465
-5.28564282,1.40421472,-1.84639293,0.00123223,-0.00044458,0.16537195,-0.31863368,0.33782797,-0.49540634,0.62628387,-0.97761587,0.00331902,-0.00338990,0.61634603,-0.66076324,0.19045911,-0.19487612,0.08898107,-0.09317277
-5.27963982,1.35708079,-1.81428262,0.00151310,-0.00048495,0.15144257,-0.30410904,0.32428443,-0.48227026,0.59127315,-0.94763835,0.00327815,-0.00340875,0.60871776,-0.66305297,0.19087765,-0.19615638,0.08812160,-0.09351895
-5.27363682,1.31298245,-1.77522203,0.00185340,-0.00055047,0.13884384,-0.28854881,0.31244455,-0.46753566,0.55882868,-0.91387578,0.00323622,-0.00341133,0.60094704,-0.66270406,0.19164951,-0.19698907,0.08728865,-0.09351285
-5.26763382,1.27333726,-1.73013547,0.00226132,-0.00064417,0.12773215,-0.27219505,0.30267546,-0.45153119,0.52955040,-0.87697216,0.00319785,-0.00339846,0.59365926,-0.65991097,0.19298852,-0.19743545,0.08658375,-0.09318177
-5.26163082,1.23953292,-1.68016823,0.00274550,-0.00076988,0.11824127,-0.25530899,0.29532445,-0.43463509,0.50399183,-0.83765266,0.00316807,-0.00337169,0.58749414,-0.65497666,0.19511295,-0.19759240,0.08611224,-0.09257012
-5.25562781,1.21289324,-1.62665129,0.00331485,-0.00093225,0.11048259,-0.23816286,0.29071232,-0.41726420,0.48265258,-0.79670152,0.00315220,-0.00333324,0.58308401,-0.64830288,0.19823773,-0.19758936,0.08597986,-0.09173817
-5.24962481,1.19464535,-1.57106086,0.00397831,-0.00113677,0.10454577,-0.22103206,0.28912700,-0.39986226,0.46597198,-0.75493943,0.00315578,-0.00328597,0.58103228,-0.64037669,0.20256669,-0.19758379,0.08628941,-0.09076023
-5.24362181,1.18588888,-1.51497429,0.00474455,-0.00138971,0.10049976,-0.20418801,0.29081759,-0.38288780,0.45432398,-0.71320101,0.00318442,-0.00323335,0.58189264,-0.63175373,0.20828503,-0.19775570,0.08713731,-0.08972244
-5.23761881,1.18756785,-1.46002394,0.00562163,-0.00169811,0.09839382,-0.18789180,0.29598876,-0.36680221,0.44801306,-0.67231336,0.00324377,-0.00317938,0.58615009,-0.62303876,0.21555213,-0.19830100,0.08861038,-0.08871996
-5.23161581,1.20044628,-1.40785053,0.00661666,-0.00206966,0.09825860,-0.17238897,0.30479581,-0.35205813,0.44727132,-0.63307621,0.00333936,-0.00312850,0.59420418,-0.61486420,0.22449531,-0.19942423,0.09078289,-0.08785395
-5.22561281,1.22508795,-1.36005750,0.00773534,-0.00251257,0.10010705,-0.15790544,0.31734032,-0.33908862,0.45225652,-0.59624441,0.00347656,-0.00308553,0.60635539,-0.60786767,0.23520450,-0.20133085,0.09371392,-0.08722825
-5.21960980,1.26184133,-1.31816782,0.00898157,-0.00303542,0.10393506,-0.14464457,0.33366665,-0.32829731,0.46305129,-0.56251301,0.00366047,-0.00305555,0.62279500,-0.60266910,0.24772807,-0.20421925,0.09744522,-0.08694592
-5.21360680,1.31082979,-1.28358453,0.01035702,-0.00364692,0.10972190,-0.13278542,0.35375941,-0.32004976,0.47966333,-0.53250531,0.00389585,-0.00304384,0.64359893,-0.59984857,0.26207021,-0.20827301,0.10199956,-0.08710582
-5.20760380,1.37194783,-1.25755597,0.01186070,-0.00435568,0.11743041,-0.12248196,0.37754200,-0.31466607,0.50202675,-0.50676399,0.00418707,-0.00305576,0.66872570,-0.59992556,0.27818968,-0.21365348,0.10737971,-0.08779922
-5.20160080,1.44486331,-1.24114676,0.01348864,-0.00516988,0.12700697,-0.11386325,0.40487641,-0.31241502,0.53000448,-0.48574526,0.00453805,-0.00309666,0.69801855,-0.60334050,0.29600015,-0.22049321,0.11356804,-0.08910673
-5.19559780,1.52902566,-1.23521504,0.01523349,-0.00609691,0.13838132,-0.10703421,0.43556437,-0.31350956,0.56339180,-0.46981591,0.00495223,-0.00317183,0.73121169,-0.61043929,0.31537212,-0.22889020,0.12052674,-0.09109543
-5.18959480,1.62368000,-1.24039645,0.01708439,-0.00714305,0.15146638,-0.10207695,0.46934989,-0.31810384,0.60192090,-0.45925318,0.00543249,-0.00328639,0.76794025,-0.62146147,0.33613625,-0.23890356,0.12819870,-0.09381656
-5.18359180,1.72788645,-1.25709511,0.01902677,-0.00831300,0.16615807,-0.09905237,0.50592323,-0.32629162,0.64526633,-0.45424687,0.00598117,-0.00344525,0.80775357,-0.63653233,0.35808809,-0.25055042,0.13650901,-0.09730360
-5.17758879,1.84054417,-1.28548147,0.02104235,-0.00960950,0.18233527,-0.09800183,0.54492623,-0.33810609,0.69305136,-0.45490358,0.00660000,-0.00365304,0.85013108,-0.65565945,0.38099390,-0.26380447,0.14536701,-0.10157100
-5.17158579,1.96041892,-1.32549691,0.02310930,-0.01103294,0.19986009,-0.09894879,0.58595890,-0.35352091,0.74485480,-0.46125259,0.00729008,-0.00391405,0.89450015,-0.67873365,0.40459729,-0.27859607,0.15466877,-0.10661345
-5.16558279,2.08617334,-1.37686457,0.02520250,-0.01258096,0.21857836,-0.10190023,0.62858704,-0.37245255,0.80021831,-0.47325291,0.00805185,-0.00423220,0.94025501,-0.70553424,0.42862649,-0.29481399,0.16430002,-0.11240590
-5.15957979,2.21639842,-1.43910582,0.02729396,-0.01424812,0.23832051,-0.10684775,0.67235073,-0.39476354,0.85865359,-0.49080116,0.00888504,-0.00461103,0.98677586,-0.73573851,0.45280187,-0.31230867,0.17413927,-0.11890412
-5.15357679,2.34964499,-1.51156155,0.02935338,-0.01602564,0.25890280,-0.11376833,0.71677326,-0.42026682,0.91964951,-0.51373985,0.00978864,-0.00505359,1.03344730,-0.76893480,0.47684330,-0.33089692,0.18406108,-0.12604595
-5.14757379,2.48445385,-1.59341739,0.03134887,-0.01790123,0.28012894,-0.12262473,0.76137026,-0.44873076,0.98267848,-0.54186566,0.01076085,-0.00556251,1.07967520,-0.80463869,0.50047710,-0.35036782,0.19393930,-0.13375313
-5.14157079,2.61938330,-1.68373165,0.03324773,-0.01985902,0.30179199,-0.13336548,0.80565865,-0.47988488,1.04720210,-0.57493736,0.01179899,-0.00613987,1.12490136,-0.84231155,0.52344232,-0.37048957,0.20365020,-0.14193360
-5.13556778,2.75303296,-1.78146501,0.03501737,-0.02187960,0.32367656,-0.14592463,0.84916498,-0.51342600,1.11267565,-0.61268305,0.01289945,-0.00678725,1.16861512,-0.88138055,0.54549597,-0.39101702,0.21307527,-0.15048432
-5.12956478,2.88406303,-1.88551057,0.03662625,-0.02394023,0.34556121,-0.16022121,0.89143295,-0.54902467,1.17855141,-0.65480648,0.01405760,-0.00750563,1.21036180,-0.92125932,0.56641707,-0.41169944,0.22210370,-0.15929430
-5.12356178,3.01120852,-1.99472314,0.03804480,-0.02601513,0.36722097,-0.17615863,0.93202984,-0.58633164,1.24428071,-0.70099212,0.01526773,-0.00829535,1.24974741,-0.96136819,0.58600941,-0.43228839,0.23063433,-0.16824791
-5.11755878,3.13328812,-2.10794651,0.03924642,-0.02807601,0.38842988,-0.19362395,0.97055149,-0.62498429,1.30931477,-0.75090889,0.01652295,-0.00915607,1.28643990,-1.00115314,0.60410302,-0.45254503,0.23857707,-0.17722820
-5.11155578,3.24920801,-2.22403767,0.04020826,-0.03009261,0.40896357,-0.21248732,1.00662602,-0.66461260,1.37310465,-0.80421248,0.01781514,-0.01008667,1.32016693,-1.04010255,0.62055424,-0.47224677,0.24585385,-0.18612013
-5.10555278,3.35796121,-2.34188700,0.04091204,-0.03203344,0.42860177,-0.23260155,1.03991600,-0.70484473,1.43510053,-0.86054608,0.01913491,-0.01108521,1.35071078,-1.07776104,0.63524472,-0.49119290,0.25239887,-0.19481366
-5.09954977,3.45862325,-2.46043370,0.04134463,-0.03386662,0.44713062,-0.25380191,1.07011945,-0.74531182,1.49475083,-0.91953969,0.02047156,-0.01214879,1.37790090,-1.11373973,0.64807947,-0.50920882,0.25815850,-0.20320637
-5.09354677,3.55034552,-2.57867601,0.04149848,-0.03556071,0.46434508,-0.27590632,1.09696964,-0.78565203,1.55150165,-0.98080810,0.02181314,-0.01327350,1.40160502,-1.14772241,0.65898416,-0.52614888,0.26309064,-0.21120572
-5.08754377,3.63234754,-2.69567594,0.04137192,-0.03708566,0.48005102,-0.29871589,1.12023414,-0.82551363,1.60479716,-1.04394766,0.02314646,-0.01445429,1.42171940,-1.17946767,0.66790211,-0.54189757,0.26716382,-0.21873069
-5.08154077,3.70390976,-2.81055879,0.04096915,-0.03841371,0.49406743,-0.32201590,1.13971341,-0.86455715,1.65408134,-1.10853239,0.02445727,-0.01568491,1.43815952,-1.20880673,0.67479120,-0.55636918,0.27035601,-0.22571285
-5.07553777,3.76436824,-2.92250785,0.04030011,-0.03952024,0.50622849,-0.34557722,1.15523920,-0.90245657,1.69880169,-1.17410945,0.02573041,-0.01695779,1.45085169,-1.23563742,0.67962109,-0.56950591,0.27265346,-0.23209679
-5.06953477,3.81311245,-3.03075502,0.03938014,-0.04038460,0.51638572,-0.36915818,1.16667327,-0.93889970,1.73841516,-1.24019479,0.02695008,-0.01826403,1.45972659,-1.25991474,0.68237089,-0.58127460,0.27404951,-0.23783990
-5.06353177,3.84958723,-3.13456862,0.03822944,-0.04099075,0.52441004,-0.39250686,1.17390658,-0.97358782,1.77239651,-1.30626925,0.02810014,-0.01959334,1.46471524,-1.28163875,0.68302772,-0.59166247,0.27454352,-0.24291163
-5.05752876,3.87329944,-3.23323949,0.03687238,-0.04132779,0.53019406,-0.41536386,1.17685937,-1.00623479,1.80024922,-1.37177571,0.02916447,-0.02093409,1.46574782,-1.30084062,0.68158613,-0.60067200,0.27414017,-0.24729219
-5.05152576,3.88382943,-3.32606703,0.03533674,-0.04139035,0.53365421,-0.43746539,1.17548201,-1.03656602,1.82151847,-1.43611789,0.03012742,-0.02227333,1.46275548,-1.31756788,0.67804850,-0.60831547,0.27284894,-0.25097100
-5.04552276,3.88084703,-3.41234672,0.03365279,-0.04117872,0.53473295,-0.45854676,1.16975689,-1.06431735,1.83580597,-1.49866124,0.03097424,-0.02359693,1.45567507,-1.33186987,0.67242649,-0.61460947,0.27068404,-0.25394474
-5.03951976,3.86413106,-3.49136049,0.03185239,-0.04069887,0.53340092,-0.47834618,1.15970115,-1.08923436,1.84278590,-1.55873641,0.03169157,-0.02488977,1.44445642,-1.34378439,0.66474320,-0.61956979,0.26766462,-0.25621549
-5.03351676,3.83359122,-3.56237149,0.02996808,-0.03996221,0.52965877,-0.49660882,1.14536994,-1.11107224,1.84222101,-1.61564555,0.03226791,-0.02613601,1.42907159,-1.35332662,0.65503609,-0.62320710,0.26381527,-0.25778883
-5.02751376,3.78929063,-3.62462426,0.02803215,-0.03898523,0.52353881,-0.51309111,1.12686010,-1.12959654,1.83397808,-1.66867171,0.03269406,-0.02731932,1.40952531,-1.36048098,0.64336014,-0.62552365,0.25916679,-0.25867217
-5.02151076,3.73146712,-3.67735099,0.02607585,-0.03778889,0.51510609,-0.52756511,1.10431370,-1.14458505,1.81804151,-1.71709135,0.03296350,-0.02842337,1.38586581,-1.36519652,0.62979117,-0.62651133,0.25375696,-0.25887347
-5.01550775,3.66055139,-3.71978437,0.02412865,-0.03639803,0.50445889,-0.53982305,1.07792099,-1.15583073,1.79452423,-1.76018968,0.03307276,-0.02943214,1.35819495,-1.36738638,0.61442876,-0.62615121,0.24763146,-0.25840037
-5.00950475,3.57718000,-3.75117664,0.02221762,-0.03484050,0.49172851,-0.54968174,1.04792249,-1.16314593,1.76367472,-1.79727850,0.03302160,-0.03033046,1.32667689,-1.36693111,0.59739856,-0.62441447,0.24084450,-0.25725976
-5.00350175,3.48220169,-3.77082437,0.02036691,-0.03314632,0.47707815,-0.55698692,1.01460963,-1.16636764,1.72587959,-1.82771600,0.03281314,-0.03110443,1.29154426,-1.36368589,0.57885371,-0.62126500,0.23345934,-0.25545800
-4.99749875,3.37667557,-3.77809766,0.01859742,-0.03134683,0.46070083,-0.56161728,0.97832367,-1.16536365,1.68166103,-1.85092766,0.03245384,-0.03174193,1.25310139,-1.35749103,0.55897498,-0.61666306,0.22554832,-0.25300148
-4.99149575,3.26186034,-3.77247224,0.01692659,-0.02947378,0.44281643,-0.56348811,0.93945275,-1.16003932,1.63166884,-1.86642725,0.03195338,-0.03223307,1.21172379,-1.34818513,0.53796968,-0.61057016,0.21719259,-0.24989769
-4.98549275,3.13919444,-3.75356260,0.01536823,-0.02755850,0.42366769,-0.56255437,0.89842674,-1.15034444,1.57666716,-1.87383711,0.03132437,-0.03257056,1.16785398,-1.33561988,0.51606902,-0.60295450,0.20848122,-0.24615660
-4.97948974,3.01026724,-3.72115400,0.01393259,-0.02563110,0.40351536,-0.55881310,0.85571021,-1.13627998,1.51751613,-1.87290639,0.03058196,-0.03275008,1.12199342,-1.31967556,0.49352418,-0.59379684,0.19950996,-0.24179221
-4.97348674,2.87678237,-3.67523105,0.01262645,-0.02371982,0.38263267,-0.55230489,0.81179348,-1.11790396,1.45514923,-1.86352629,0.02974332,-0.03277050,1.07469103,-1.30027612,0.47060106,-0.58309611,0.19037938,-0.23682417
-4.96748374,2.74051457,-3.61600092,0.01145331,-0.02185046,0.36129915,-0.54311449,0.76718213,-1.09533613,1.39054715,-1.84574130,0.02882711,-0.03263399,1.02652858,-1.27740266,0.44757399,-0.57087462,0.18119276,-0.23127925
-4.96148074,2.60326201,-3.54390914,0.01041366,-0.02004589,0.33979423,-0.53137021,0.72238546,-1.06876100,1.32470938,-1.81975556,0.02785276,-0.03234609,0.97810407,-1.25110457,0.42471865,-0.55718227,0.17205359,-0.22519257
-4.95547774,2.46679637,-3.45964651,0.00950526,-0.01832574,0.31839066,-0.51724222,0.67790433,-1.03842876,1.25862479,-1.78593378,0.02683986,-0.03191549,0.93001354,-1.22150718,0.40230466,-0.54209949,0.16306289,-0.21860848
-4.94947474,2.33281305,-3.36414616,0.00872350,-0.01670622,0.29734818,-0.50093968,0.63421897,-1.00465392,1.19324262,-1.74479633,0.02580745,-0.03135387,0.88283265,-1.18881557,0.38058806,-0.52573874,0.15431661,-0.21158086
-4.94347174,2.20288409,-3.25857016,0.00806177,-0.01520001,0.27690766,-0.48270666,0.59177743,-0.96781143,1.12944516,-1.69700842,0.02477342,-0.03067547,0.83709888,-1.15331415,0.35980419,-0.50824426,0.14590296,-0.20417294
-4.93746873,2.07841601,-3.14428596,0.00751176,-0.01381628,0.25728585,-0.46281700,0.55098505,-0.92833037,1.06802346,-1.64336363,0.02375390,-0.02989663,0.79329534,-1.11536180,0.34016132,-0.48979016,0.13790020,-0.19645652
-4.93146573,1.96061465,-3.02283342,0.00706388,-0.01256082,0.23867110,-0.44156822,0.51219564,-0.88668534,1.00965710,-1.58476247,0.02276285,-0.02903524,0.75183703,-1.07538302,0.32183531,-0.47057684,0.13037468,-0.18851063
-4.92546273,1.85045882,-2.89588378,0.00670757,-0.01143621,0.22122015,-0.41927466,0.47570460,-0.84338580,0.95489899,-1.52218661,0.02181163,-0.02811006,0.71306034,-1.03385536,0.30496563,-0.45082594,0.12337940,-0.18041968
-4.91945973,1.74868358,-2.76519243,0.00643164,-0.01044211,0.20505602,-0.39626004,0.44174444,-0.79896383,0.90416565,-1.45667001,0.02090885,-0.02714012,0.67721620,-0.99129404,0.28965291,-0.43077406,0.11695319,-0.17227122
-4.91345673,1.65577403,-2.63254779,0.00622454,-0.00957554,0.19026726,-0.37284979,0.41048264,-0.75396082,0.85773344,-1.38926824,0.02006019,-0.02614405,0.64446719,-0.94823452,0.27595805,-0.41066561,0.11112049,-0.16415348
-4.90745373,1.57196951,-2.49971879,0.00607470,-0.00883123,0.17690827,-0.34936333,0.38202211,-0.70891371,0.81574048,-1.32102725,0.01926848,-0.02513942,0.61488867,-0.90521405,0.26390302,-0.39074520,0.10589168,-0.15615271
-4.90145073,1.49727756,-2.36840340,0.00597072,-0.00820195,0.16500089,-0.32610667,0.35640390,-0.66434138,0.77819426,-1.25295307,0.01853391,-0.02414221,0.58847369,-0.86275334,0.25347318,-0.37124989,0.10126406,-0.14835061
-4.89544772,1.43149673,-2.24018095,0.00590164,-0.00767891,0.15453693,-0.30336554,0.33361209,-0.62073180,0.74498403,-1.18598380,0.01785421,-0.02316635,0.56514139,-0.82133924,0.24462100,-0.35240185,0.09722337,-0.14082192
-4.88944472,1.37424652,-2.11647029,0.00585716,-0.00725210,0.14548162,-0.28139935,0.31358041,-0.57853058,0.71589732,-1.12096499,0.01722512,-0.02222330,0.54474807,-0.78140953,0.23727085,-0.33440175,0.09374562,-0.13363241
-4.88344172,1.32500290,-1.99849581,0.00582776,-0.00691063,0.13777772,-0.26043619,0.29620027,-0.53813131,0.69063971,-1.05862958,0.01664078,-0.02132188,0.52710049,-0.74334041,0.23132478,-0.31742316,0.09079936,-0.12683721
-4.87743872,1.28313705,-1.88726265,0.00580489,-0.00664308,0.13135004,-0.24066898,0.28132964,-0.49986824,0.66885638,-0.99958306,0.01609424,-0.02046810,0.51197039,-0.70743746,0.22666873,-0.30160835,0.08834802,-0.12047976
-4.87143572,1.24795544,-1.78354214,0.00578106,-0.00643783,0.12611023,-0.22225301,0.26880228,-0.46401131,0.65015478,-0.94429435,0.01557795,-0.01966525,0.49910945,-0.67393035,0.22317902,-0.28706553,0.08635236,-0.11459130
-4.86543272,1.21873899,-1.68786750,0.00574995,-0.00628331,0.12196155,-0.20530471,0.25843701,-0.43076388,0.63412687,-0.89309259,0.01508423,-0.01891399,0.48826388,-0.64297135,0.22072866,-0.27386776,0.08477280,-0.10919100
-4.85942971,1.19477957,-1.60053979,0.00570644,-0.00616830,0.11880347,-0.18990189,0.25004635,-0.40026305,0.62037016,-0.84616963,0.01460578,-0.01821266,0.47918778,-0.61463770,0.21919332,-0.26205338,0.08357150,-0.10428656
-4.85342671,1.17541196,-1.52164304,0.00564662,-0.00608216,0.11653579,-0.17608512,0.24344431,-0.37258231,0.60850651,-0.80358792,0.01413599,-0.01755761,0.47165479,-0.58893732,0.21845647,-0.25162794,0.08271419,-0.09987545
-4.84742371,1.16004004,-1.45106741,0.00556782,-0.00601500,0.11506234,-0.16386034,0.23845297,-0.34773636,0.59819789,-0.76529302,0.01366931,-0.01694365,0.46546725,-0.56581748,0.21841376,-0.24256749,0.08217154,-0.09594646
-4.84142071,1.14815633,-1.38853863,0.00546850,-0.00595790,0.11429394,-0.15320237,0.23490757,-0.32568771,0.58915875,-0.73112992,0.01320149,-0.01636450,0.46046277,-0.54517560,0.21897625,-0.23482282,0.08192012,-0.09248156
-4.83541771,1.13935409,-1.33365181,0.00534824,-0.00590300,0.11415063,-0.14405919,0.23266018,-0.30635456,0.58116434,-0.70086208,0.01272967,-0.01581330,0.45651780,-0.52687161,0.22007244,-0.22832464,0.08194279,-0.08945800
-4.82941471,1.13333220,-1.28590761,0.00520757,-0.00584364,0.11456318,-0.13635678,0.23158160,-0.28961944,0.57405517,-0.67419228,0.01225246,-0.01528304,0.45354835,-0.51074085,0.22164923,-0.22298905,0.08222872,-0.08685040
-4.82341171,1.12989278,-1.24474867,0.00504789,-0.00577439,0.11547377,-0.13000418,0.23156188,-0.27533826,0.56773743,-0.65078388,0.01176986,-0.01476707,0.45150788,-0.49660691,0.22367160,-0.21872328,0.08277287,-0.08463271
-4.81740870,1.12893242,-1.20959442,0.00487131,-0.00569107,0.11683595,-0.12489870,0.23250934,-0.26334919,0.56217973,-0.63028178,0.01128319,-0.01425939,0.45038278,-0.48429344,0.22612133,-0.21543117,0.08357507,-0.08278008
-4.81140570,1.13042779,-1.17987254,0.00468048,-0.00559076,0.11861395,-0.12093088,0.23434849,-0.25348092,0.55740668,-0.61233179,0.01079485,-0.01375504,0.45018579,-0.47363456,0.22899465,-0.21301825,0.08463879,-0.08127032
-4.80540270,1.13441696,-1.15504568,0.00447846,-0.00547176,0.12078136,-0.11798915,0.23701688,-0.24556005,0.55348958,-0.59659786,0.01030812,-0.01325030,0.45094782,-0.46448314,0.23229927,-0.21139612,0.08596962,-0.08008504
-4.79939970,1.14097759,-1.13463244,0.00426851,-0.00533346,0.12331937,-0.11596393,0.24046138,-0.23941724,0.55053517,-0.58277633,0.00982686,-0.01274278,0.45270890,-0.45671669,0.23605074,-0.21048596,0.08757365,-0.07921037
-4.79339670,1.15020356,-1.11822193,0.00405397,-0.00517630,0.12621464,-0.11475114,0.24463407,-0.23489201,0.54867292,-0.57060694,0.00935525,-0.01223151,0.45550872,-0.45024069,0.24026853,-0.21022105,0.08945571,-0.07863721
-4.78739370,1.16218133,-1.10548181,0.00383809,-0.00500159,0.12945695,-0.11425490,0.24948801,-0.23183606,0.54804166,-0.55988019,0.00889748,-0.01171688,0.45937741,-0.44498939,0.24497193,-0.21054828,0.09161770,-0.07836107
-4.78139070,1.17696748,-1.09615980,0.00362394,-0.00481136,0.13303679,-0.11438953,0.25497331,-0.23011510,0.54877626,-0.55044110,0.00845755,-0.01120052,0.46432711,-0.44092414,0.25017607,-0.21142859,0.09405708,-0.07838154
-4.77538769,1.19456863,-1.09007932,0.00341427,-0.00460823,0.13694294,-0.11508071,0.26103358,-0.22960939,0.55099496,-0.54218950,0.00803897,-0.01068508,0.47034481,-0.43802958,0.25588824,-0.21283646,0.09676548,-0.07870138
