energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
0.11705853,3.99101003,0.00342930,0.28479586,0.32082329,0.08949430,0.23325952,0.65474068,0.78377649,2.57156072
0.12306153,4.19801097,0.00345506,0.30322520,0.33960143,0.09493097,0.24309048,0.69029587,0.82782945,2.70538581
0.12906453,4.39671032,0.00350182,0.32131039,0.35841170,0.10019457,0.25193656,0.72375154,0.86896522,2.83558884
0.13506753,4.58428616,0.00356812,0.33887953,0.37688148,0.10520938,0.25965003,0.75456141,0.90656354,2.96035816
0.14107054,4.75816468,0.00365264,0.35576982,0.39463615,0.10990446,0.26610511,0.78222313,0.94006600,3.07802794
0.14707354,4.91609820,0.00375425,0.37183061,0.41130940,0.11421588,0.27120161,0.80629459,0.96899429,3.18713017
0.15307654,5.05623115,0.00387212,0.38692592,0.42655342,0.11808881,0.27486765,0.82640855,0.99296645,3.28643886
0.15907954,5.17715085,0.00400576,0.40093602,0.44004886,0.12147932,0.27706128,0.84228508,1.01171029,3.37500435
0.16508254,5.27792085,0.00415502,0.41375847,0.45151384,0.12435573,0.27777104,0.85374119,1.02507333,3.45217624
0.17108554,5.35809536,0.00432013,0.42530815,0.46071187,0.12669956,0.27701543,0.86069711,1.03302874,3.51761384
0.17708854,5.41771446,0.00450165,0.43551673,0.46745808,0.12850599,0.27484121,0.86317898,1.03567692,3.57128391
0.18309155,5.45728054,0.00470050,0.44433148,0.47162384,0.12978369,0.27132088,0.86131786,1.03324264,3.61344586
0.18909455,5.47771757,0.00491781,0.45171358,0.47313928,0.13055427,0.26654923,0.85534496,1.02606774,3.64462557
0.19509755,5.48031561,0.00515495,0.45763624,0.47199377,0.13085113,0.26063934,0.84558333,1.01459976,3.66557937
0.20110055,5.46666375,0.00541336,0.46208267,0.46823443,0.13071791,0.25371812,0.83243652,0.99937678,3.67725018
0.20710355,5.43857500,0.00569452,0.46504419,0.46196273,0.13020658,0.24592171,0.81637442,0.98100932,3.68071830
0.21310655,5.39800716,0.00599980,0.46651862,0.45332929,0.12937524,0.23739088,0.79791716,0.96015986,3.67714954
0.21910955,5.34698365,0.00633039,0.46650911,0.44252746,0.12828577,0.22826668,0.77761764,0.93752094,3.66774335
0.22511256,5.28751795,0.00668717,0.46502350,0.42978572,0.12700142,0.21868656,0.75604338,0.91379259,3.65368344
0.23111556,5.22154511,0.00707060,0.46207429,0.41535950,0.12558443,0.20878094,0.73375854,0.88966011,3.63609333
0.23711856,5.15086308,0.00748066,0.45767915,0.39952267,0.12409380,0.19867058,0.71130667,0.86577296,3.61599860
0.24312156,5.07708581,0.00791671,0.45186199,0.38255922,0.12258333,0.18846459,0.68919495,0.84272545,3.59429730
0.24912456,5.00160951,0.00837746,0.44465438,0.36475537,0.12109990,0.17825920,0.66788036,0.82104005,3.57173943
0.25512756,4.92559231,0.00886089,0.43609728,0.34639248,0.11968217,0.16813723,0.64775829,0.80115366,3.54891567
0.26113057,4.84994717,0.00936419,0.42624284,0.32774093,0.11835963,0.15816817,0.62915387,0.78340737,3.52625521
0.26713357,4.77534687,0.00988377,0.41515601,0.30905519,0.11715209,0.14840887,0.61231616,0.76803980,3.50403198
0.27313657,4.70223958,0.01041522,0.40291594,0.29057004,0.11606956,0.13890453,0.59741534,0.75518426,3.48237799
0.27913957,4.63087296,0.01095342,0.38961682,0.27249804,0.11511250,0.12969010,0.58454275,0.74486951,3.46130265
0.28514257,4.56132465,0.01149247,0.37536819,0.25502819,0.11427246,0.12079178,0.57371371,0.73702412,3.44071607
0.29114557,4.49353664,0.01202590,0.36029446,0.23832545,0.11353297,0.11222862,0.56487271,0.73148394,3.42045505
0.29714857,4.42735148,0.01254670,0.34453376,0.22253122,0.11287076,0.10401398,0.55790081,0.72800245,3.40030981
0.30315158,4.36254801,0.01304747,0.32823600,0.20776435,0.11225707,0.09615696,0.55262467,0.72626348,3.38004998
0.30915458,4.29887488,0.01352063,0.31156031,0.19412254,0.11165921,0.08866357,0.54882696,0.72589573,3.35944856
0.31515758,4.23608039,0.01395853,0.29467183,0.18168404,0.11104209,0.08153767,0.54625751,0.72648856,3.33830258
0.32116058,4.17393734,0.01435371,0.27773817,0.17050917,0.11036984,0.07478163,0.54464488,0.72760846,3.31644966
0.32716358,4.11226228,0.01469909,0.26092558,0.16064188,0.10960736,0.06839688,0.54370783,0.72881562,3.29377982
0.33316658,4.05092866,0.01498814,0.24439499,0.15211095,0.10872176,0.06238404,0.54316631,0.72967997,3.27024226
0.33916958,3.98987386,0.01521516,0.22829828,0.14493084,0.10768369,0.05674306,0.54275151,0.72979624,3.24584700
0.34517259,3.92910019,0.01537538,0.21277473,0.13910221,0.10646847,0.05147315,0.54221480,0.72879738,3.22066163
0.35117559,3.86867051,0.01546519,0.19794796,0.13461220,0.10505703,0.04657258,0.54133508,0.72636610,3.19480355
0.35717859,3.80869915,0.01548224,0.18392343,0.13143425,0.10343660,0.04203854,0.53992456,0.72224407,3.16842837
0.36318159,3.74933895,0.01542550,0.17078653,0.12952797,0.10160115,0.03786694,0.53783275,0.71623854,3.14171536
0.36918459,3.69076559,0.01529539,0.15860145,0.12883877,0.09955158,0.03405233,0.53494861,0.70822630,3.11485074
0.37518759,3.63316033,0.01509371,0.14741072,0.12929770,0.09729565,0.03058783,0.53120107,0.69815492,3.08801014
0.38119060,3.57669243,0.01482360,0.13723545,0.13082139,0.09484765,0.02746520,0.52655782,0.68604136,3.06134119
0.38719360,3.52150248,0.01448950,0.12807622,0.13331244,0.09222795,0.02467499,0.52102276,0.67196818,3.03494753
0.39319660,3.46768790,0.01409696,0.11991457,0.13666011,0.08946221,0.02220689,0.51463233,0.65607767,3.00887530
0.39919960,3.41529163,0.01365252,0.11271501,0.14074162,0.08658060,0.02005006,0.50745091,0.63856418,2.98310329
0.40520260,3.36429513,0.01316353,0.10642733,0.14542394,0.08361677,0.01819367,0.49956571,0.61966528,2.95753731
0.41120560,3.31461612,0.01263789,0.10098931,0.15056617,0.08060690,0.01662746,0.49108146,0.59965200,2.93200981
0.41720860,3.26611181,0.01208392,0.09632952,0.15602241,0.07758861,0.01534235,0.48211506,0.57881881,2.90628464
0.42321161,3.21858736,0.01151011,0.09237026,0.16164501,0.07459997,0.01433117,0.47279065,0.55747367,2.88006730
0.42921461,3.17180947,0.01092496,0.08903041,0.16728826,0.07167853,0.01358929,0.46323512,0.53592865,2.85302005
0.43521761,3.12552438,0.01033679,0.08622819,0.17281212,0.06886047,0.01311529,0.45357426,0.51449134,2.82478127
0.44122061,3.07947917,0.00975367,0.08388369,0.17808600,0.06617979,0.01291160,0.44392968,0.49345739,2.79498802
0.44722361,3.03344513,0.00918325,0.08192119,0.18299237,0.06366773,0.01298503,0.43441638,0.47310433,2.76330034
0.45322661,2.98724154,0.00863271,0.08027102,0.18743001,0.06135219,0.01334722,0.42514105,0.45368663,2.72942591
0.45922961,2.94075834,0.00810878,0.07887122,0.19131665,0.05925738,0.01401494,0.41620090,0.43543215,2.69314331
0.46523262,2.89397582,0.00761768,0.07766858,0.19459100,0.05740351,0.01501028,0.40768292,0.41853970,2.65432241
0.47123562,2.84697991,0.00716515,0.07661950,0.19721398,0.05580660,0.01636057,0.39966349,0.40317769,2.61294025
0.47723862,2.79997167,0.00675652,0.07569022,0.19916897,0.05447836,0.01809817,0.39220804,0.38948363,2.56909139
0.48324162,2.75327005,0.00639671,0.07485677,0.20046131,0.05342617,0.02026000,0.38537084,0.37756423,2.52299170
0.48924462,2.70730730,0.00609031,0.07410457,0.20111675,0.05265307,0.02288679,0.37919467,0.36749603,2.47497518
0.49524762,2.66261696,0.00584161,0.07342759,0.20117917,0.05215781,0.02602205,0.37371040,0.35932620,2.42548381
0.50125063,2.61981476,0.00565462,0.07282737,0.20070762,0.05193491,0.02971086,0.36893650,0.35307353,2.37505087
0.50725363,2.57957338,0.00553306,0.07231179,0.19977270,0.05197483,0.03399829,0.36487846,0.34872942,2.32427858
0.51325663,2.54259227,0.00548035,0.07189367,0.19845267,0.05226406,0.03892764,0.36152826,0.34625881,2.27381139
0.51925963,2.50956403,0.00549955,0.07158938,0.19682934,0.05278533,0.04453842,0.35886401,0.34560117,2.22430627
0.52526263,2.48113935,0.00559327,0.07141749,0.19498399,0.05351783,0.05086422,0.35684985,0.34667134,2.17640190
0.53126563,2.45789217,0.00576357,0.07139742,0.19299354,0.05443752,0.05793040,0.35543628,0.34936060,2.13068837
0.53726863,2.44028722,0.00601179,0.07154834,0.19092711,0.05551743,0.06575187,0.35456101,0.35353777,2.08767914
0.54327164,2.42865135,0.00633846,0.07188823,0.18884312,0.05672812,0.07433081,0.35415040,0.35905061,2.04778671
0.54927464,2.42315053,0.00674306,0.07243324,0.18678713,0.05803810,0.08365467,0.35412155,0.36572753,2.01130334
0.55527764,2.42377338,0.00722393,0.07319725,0.18479037,0.05941443,0.09369440,0.35438503,0.37337975,1.97838768
0.56128064,2.43032227,0.00777808,0.07419176,0.18286907,0.06082321,0.10440308,0.35484817,0.38180380,1.94905783
0.56728364,2.44241231,0.00840109,0.07542608,0.18102454,0.06223029,0.11571508,0.35541879,0.39078460,1.92319108
0.57328664,2.45947825,0.00908699,0.07690766,0.17924404,0.06360188,0.12754576,0.35600926,0.40009895,1.90053008
0.57928964,2.48078891,0.00982822,0.07864271,0.17750219,0.06490519,0.13979194,0.35654056,0.40951941,1.88069480
0.58529265,2.50546842,0.01061566,0.08063693,0.17576298,0.06610911,0.15233295,0.35694630,0.41881851,1.86319967
0.59129565,2.53252330,0.01143864,0.08289631,0.17398213,0.06718477,0.16503260,0.35717637,0.42777320,1.84747464
0.59729865,2.56087403,0.01228513,0.08542788,0.17210979,0.06810611,0.17774172,0.35719990,0.43616934,1.83288921
0.60330165,2.58938981,0.01314186,0.08824049,0.17009322,0.06885034,0.19030145,0.35700759,0.44380621,1.81877800
0.60930465,2.61692491,0.01399461,0.09134529,0.16787962,0.06939836,0.20254709,0.35661295,0.45050075,1.80446683
0.61530765,2.64235526,0.01482851,0.09475609,0.16541869,0.06973503,0.21431243,0.35605250,0.45609149,1.78929807
0.62131066,2.66461358,0.01562837,0.09848931,0.16266506,0.06984937,0.22543427,0.35538481,0.46044198,1.77265419
0.62731366,2.68272183,0.01637909,0.10256366,0.15958029,0.06973467,0.23575714,0.35468839,0.46344357,1.75397878
0.63331666,2.69581974,0.01706605,0.10699938,0.15613454,0.06938846,0.24513780,0.35405835,0.46501751,1.73279421
0.63931966,2.70318826,0.01767556,0.11181712,0.15230782,0.06881239,0.25344953,0.35360211,0.46511621,1.70871556
0.64532266,2.70426732,0.01819519,0.11703640,0.14809075,0.06801206,0.26058580,0.35343421,0.46372358,1.68146033
0.65132566,2.69866713,0.01861419,0.12267379,0.14348490,0.06699668,0.26646329,0.35367043,0.46085458,1.65085408
0.65732866,2.68617303,0.01892382,0.12874074,0.13850269,0.06577877,0.27102409,0.35442149,0.45655380,1.61683179
0.66333167,2.66674368,0.01911759,0.13524131,0.13316690,0.06437370,0.27423684,0.35578663,0.45089327,1.57943538
0.66933467,2.64050313,0.01919143,0.14216980,0.12750983,0.06279920,0.27609705,0.35784732,0.44396956,1.53880765
0.67533767,2.60772731,0.01914385,0.14950855,0.12157217,0.06107490,0.27662620,0.36066151,0.43590025,1.49518318
0.68134067,2.56882589,0.01897593,0.15722587,0.11540165,0.05922178,0.27587011,0.36425860,0.42682003,1.44887677
0.68734367,2.52432061,0.01869125,0.16527448,0.10905155,0.05726162,0.27389632,0.36863559,0.41687646,1.40027010
0.69334667,2.47482146,0.01829577,0.17359047,0.10257902,0.05521651,0.27079087,0.37375446,0.40622588,1.34979738
0.69934967,2.42100204,0.01779758,0.18209292,0.09604356,0.05310833,0.26665458,0.37954126,0.39502931,1.29793060
0.70535268,2.36357555,0.01720661,0.19068442,0.08950531,0.05095831,0.26159903,0.38588682,0.38344894,1.24516527
0.71135568,2.30327290,0.01653432,0.19925245,0.08302367,0.04878663,0.25574252,0.39264931,0.37164510,1.19200721
0.71735868,2.24082398,0.01579328,0.20767161,0.07665584,0.04661210,0.24920620,0.39965863,0.35977405,1.13896098
0.72336168,2.17694335,0.01499684,0.21580693,0.07045576,0.04445188,0.24211053,0.40672251,0.34798669,1.08652052
0.72936468,2.11232088,0.01415867,0.22351789,0.06447310,0.04232134,0.23457227,0.41363417,0.33642818,1.03516229
0.73536768,2.04761775,0.01329243,0.23066327,0.05875261,0.04023398,0.22670220,0.42018128,0.32523856,0.98534111
0.74137069,1.98346797,0.01241144,0.23710649,0.05333363,0.03820147,0.21860345,0.42615591,0.31455432,0.93748869
0.74737369,1.92048475,0.01152831,0.24272135,0.04824992,0.03623369,0.21037064,0.43136493,0.30451072,0.89201475
0.75337669,1.85927121,0.01065477,0.24739786,0.04352970,0.03433895,0.20208976,0.43564058,0.29524477,0.84931036
0.75937969,1.80043423,0.00980142,0.25104790,0.03919591,0.03252421,0.19383858,0.43885058,0.28689857,0.80975306
0.76538269,1.74459998,0.00897763,0.25361041,0.03526663,0.03079534,0.18568770,0.44090736,0.27962274,0.77371304
0.77138569,1.69242988,0.00819147,0.25505591,0.03175571,0.02915745,0.17770189,0.44177580,0.27357967,0.74155988
0.77738869,1.64463505,0.00744965,0.25539001,0.02867345,0.02761518,0.16994164,0.44147929,0.26894620,0.71366885
0.78339170,1.60198792,0.00675762,0.25465577,0.02602738,0.02617300,0.16246476,0.44010341,0.26591548,0.69042628
0.78939470,1.56532944,0.00611961,0.25293471,0.02382306,0.02483548,0.15532780,0.43779727,0.26469772,0.67223300
0.79539770,1.53557069,0.00553873,0.25034642,0.02206485,0.02360746,0.14858724,0.43477212,0.26551953,0.65950552
0.80140070,1.51368803,0.00501712,0.24704668,0.02075661,0.02249425,0.14230026,0.43129722,0.26862178,0.65267420
0.80740370,1.50071128,0.00455609,0.24322409,0.01990237,0.02150168,0.13652496,0.42769312,0.27425582,0.65217831
0.81340670,1.49770483,0.00415627,0.23909539,0.01950680,0.02063612,0.13132018,0.42432245,0.28267805,0.65845772
0.81940970,1.50574214,0.00381773,0.23489964,0.01957567,0.01990439,0.12674467,0.42157854,0.29414301,0.67194136
0.82541271,1.52587439,0.00354015,0.23089124,0.02011601,0.01931366,0.12285586,0.41987230,0.30889508,0.69303287
0.83141571,1.55909456,0.00332290,0.22733238,0.02113635,0.01887123,0.11970819,0.41961788,0.32715920,0.72209380
0.83741871,1.60629855,0.00316514,0.22448487,0.02264665,0.01858430,0.11735113,0.42121752,0.34913088,0.75942530
0.84342171,1.66824521,0.00306590,0.22260188,0.02465824,0.01845971,0.11582702,0.42504647,0.37496597,0.80524909
0.84942471,1.74551735,0.00302411,0.22191973,0.02718370,0.01850369,0.11516897,0.43143828,0.40477079,0.85968881
0.85542771,1.83848585,0.00303865,0.22265009,0.03023665,0.01872152,0.11539875,0.44067128,0.43859298,0.92275277
0.86143072,1.94727902,0.00310832,0.22497288,0.03383159,0.01911738,0.11652505,0.45295676,0.47641376,0.99431940
0.86743372,2.07175913,0.00323184,0.22903005,0.03798373,0.01969402,0.11854211,0.46842938,0.51814200,1.07412637
0.87343672,2.21150770,0.00340786,0.23492051,0.04270901,0.02045271,0.12142882,0.48714012,0.56361065,1.16176431
0.87943972,2.36582105,0.00363486,0.24269638,0.04802406,0.02139301,0.12514846,0.50905240,0.61257575,1.25667611
0.88544272,2.53371669,0.00391116,0.25236068,0.05394641,0.02251280,0.12964898,0.53404119,0.66471845,1.35816223
0.89144572,2.71395109,0.00423489,0.26386650,0.06049478,0.02380824,0.13486403,0.56189560,0.71965001,1.46539230
0.89744872,2.90504840,0.00460392,0.27711784,0.06768948,0.02527382,0.14071450,0.59232461,0.77691985,1.57742319
0.90345173,3.10533929,0.00501587,0.29197192,0.07555298,0.02690249,0.14711065,0.62496594,0.83602639,1.69322285
0.90945473,3.31300856,0.00546808,0.30824299,0.08411043,0.02868580,0.15395465,0.65939777,0.89643039,1.81169956
0.91545773,3.52614947,0.00595761,0.32570764,0.09339030,0.03061403,0.16114351,0.69515269,0.95757018,1.93173529
0.92146073,3.74282239,0.00648125,0.34411119,0.10342493,0.03267644,0.16857208,0.73173362,1.01887834,2.05222199
0.92746373,3.96111520,0.00703555,0.36317522,0.11425089,0.03486143,0.17613618,0.76863089,1.07979884,2.17209913
0.93346673,4.17920231,0.00761683,0.38260583,0.12590919,0.03715670,0.18373552,0.80533983,1.13980415,2.29039091
0.93946973,4.39539959,0.00822127,0.40210247,0.13844517,0.03954942,0.19127636,0.84137821,1.19841116,2.40624106
0.94547274,4.60821226,0.00884491,0.42136692,0.15190795,0.04202638,0.19867371,0.87630279,1.25519543,2.51894370
0.95147574,4.81637336,0.00948374,0.44011222,0.16634949,0.04457403,0.20585309,0.90972417,1.30980286,2.62796838
0.95747874,5.01887064,0.01013374,0.45807110,0.18182306,0.04717858,0.21275150,0.94131955,1.36195829,2.73297795
0.96348174,5.21496060,0.01079097,0.47500376,0.19838125,0.04982594,0.21931795,0.97084259,1.41147047,2.83383798
0.96948474,5.40416884,0.01145160,0.49070455,0.21607331,0.05250178,0.22551316,0.99813021,1.45823329,2.93061708
0.97548774,5.58627670,0.01211195,0.50500741,0.23494213,0.05519142,0.23130874,1.02310586,1.50222320,3.02357765
0.98149075,5.76129508,0.01276860,0.51778978,0.25502061,0.05787978,0.23668584,1.04577931,1.54349288,3.11315733
0.98749375,5.92942688,0.01341840,0.52897496,0.27632784,0.06055134,0.24163338,1.06624289,1.58216161,3.19994164
0.99349675,6.09102022,0.01405852,0.53853272,0.29886500,0.06319008,0.24614599,1.08466451,1.61840300,3.28462901
0.99949975,6.24651517,0.01468649,0.54647819,0.32261127,0.06577947,0.25022188,1.10127771,1.65243049,3.36798957
1.00550275,6.39638698,0.01530025,0.55286920,0.34751993,0.06830251,0.25386075,1.11636929,1.68448172,3.45081958
1.01150575,6.54108902,0.01589819,0.55780211,0.37351483,0.07074182,0.25706192,1.13026514,1.71480242,3.53389352
1.01750875,6.68099865,0.01647918,0.56140632,0.40048756,0.07307978,0.25982282,1.14331482,1.74363064,3.61791613
1.02351176,6.81636891,0.01704260,0.56383790,0.42829532,0.07529874,0.26213794,1.15587567,1.77118225,3.70347638
1.02951476,6.94728859,0.01758839,0.56527236,0.45675999,0.07738134,0.26399833,1.16829705,1.79763823,3.79100580
1.03551776,7.07365271,0.01811705,0.56589719,0.48566829,0.07931080,0.26539172,1.18090544,1.82313428,3.88074277
1.04152076,7.19514472,0.01862966,0.56590420,0.51477329,0.08107131,0.26630307,1.19399078,1.84775327,3.97270466
1.04752376,7.31123111,0.01912789,0.56548221,0.54379733,0.08264843,0.26671581,1.20779479,1.87152047,4.06666892
1.05352676,7.42116821,0.01961393,0.56481025,0.57243634,0.08402946,0.26661337,1.22250134,1.89440185,4.16216402
1.05952976,7.52402059,0.02009050,0.56405151,0.60036548,0.08520382,0.26598102,1.23822936,1.91630502,4.25847075
1.06553277,7.61868966,0.02056074,0.56334827,0.62724600,0.08616338,0.26480785,1.25502825,1.93708278,4.35463360
1.07153577,7.70395057,0.02102809,0.56281797,0.65273306,0.08690269,0.26308871,1.27287583,1.95653876,4.44948214
1.07753877,7.77849545,0.02149617,0.56255041,0.67648444,0.08741916,0.26082597,1.29167888,1.97443476,4.54166120
1.08354177,7.84098058,0.02196857,0.56260612,0.69816950,0.08771310,0.25803092,1.31127585,1.99049935,4.62966894
1.08954477,7.89007519,0.02244866,0.56301596,0.71747840,0.08778772,0.25472472,1.33144178,2.00443729,4.71190126
1.09554777,7.92450988,0.02293936,0.56378165,0.73413092,0.08764895,0.25093876,1.35189496,2.01593941,4.78670092
1.10155078,7.94312257,0.02344293,0.56487735,0.74788477,0.08730519,0.24671449,1.37230510,2.02469250,4.85240975
1.10755378,7.94490043,0.02396065,0.56625199,0.75854277,0.08676702,0.24210254,1.39230275,2.03038923,4.90742190
1.11355678,7.92901673,0.02449269,0.56783218,0.76595880,0.08604679,0.23716137,1.41148961,2.03273761,4.95023657
1.11955978,7.89486158,0.02503786,0.56952567,0.77004213,0.08515818,0.23195536,1.42944943,2.03147020,4.97950838
1.12556278,7.84206632,0.02559349,0.57122506,0.77076002,0.08411579,0.22655259,1.44575928,2.02635277,4.99409369
1.13156578,7.77052135,0.02615532,0.57281170,0.76813843,0.08293470,0.22102231,1.46000090,2.01719263,4.99309168
1.13756878,7.68038752,0.02671752,0.57415968,0.76226079,0.08163010,0.21543245,1.47177194,2.00384641,4.97587857
1.14357179,7.57210155,0.02727275,0.57513966,0.75326503,0.08021694,0.20984709,1.48069674,1.98622743,4.94213429
1.14957479,7.44637582,0.02781228,0.57562271,0.74133884,0.07870972,0.20432430,1.48643665,1.96431251,4.89186060
1.15557779,7.30419302,0.02832629,0.57548391,0.72671359,0.07712233,0.19891428,1.48869938,1.93814811,4.82539020
1.16158079,7.14679616,0.02880416,0.57460565,0.70965706,0.07546796,0.19365801,1.48724754,1.90785570,4.74338657
1.16758379,6.97567434,0.02923483,0.57288082,0.69046540,0.07375916,0.18858651,1.48190577,1.87363597,4.64683450
1.17358679,6.79254453,0.02960729,0.57021565,0.66945472,0.07200788,0.18372069,1.47256664,1.83577186,4.53702162
1.17958979,6.59932956,0.02991102,0.56653220,0.64695254,0.07022571,0.17907172,1.45919483,1.79462975,4.41551142
1.18559280,6.39813261,0.03013647,0.56177067,0.62328966,0.06842401,0.17464212,1.44182967,1.75065889,4.28410860
1.19159580,6.19120804,0.03027554,0.55589118,0.59879253,0.06661414,0.17042719,1.42058569,1.70438843,4.14481760
1.19759880,5.98092895,0.03032195,0.54887535,0.57377662,0.06480769,0.16641687,1.39565133,1.65642208,3.99979572
1.20360180,5.76975134,0.03027164,0.54072728,0.54854070,0.06301663,0.16259782,1.36728557,1.60743001,3.85130197
1.20960480,5.56017535,0.03012303,0.53147413,0.52336238,0.06125341,0.15895564,1.33581256,1.55813813,3.70164341
1.21560780,5.35470377,0.02987712,0.52116617,0.49849479,0.05953105,0.15547693,1.30161445,1.50931468,3.55312029
1.22161081,5.15579860,0.02953762,0.50987624,0.47416437,0.05786306,0.15215126,1.26512243,1.46175445,3.40797195
1.22761381,4.96583618,0.02911081,0.49769859,0.45056975,0.05626332,0.14897270,1.22680625,1.41626080,3.26832483
1.23361681,4.78706204,0.02860534,0.48474712,0.42788145,0.05474589,0.14594102,1.18716258,1.37362613,3.13614442
1.23961981,4.62154650,0.02803198,0.47115306,0.40624228,0.05332464,0.14306231,1.14670246,1.33461138,3.01319240
1.24562281,4.47114237,0.02740313,0.45706200,0.38576826,0.05201295,0.14034908,1.10593839,1.29992510,2.90099051
1.25162581,4.33744607,0.02673242,0.44263049,0.36654982,0.05082320,0.13781977,1.06537129,1.27020307,2.80079205
1.25762881,4.22176362,0.02603407,0.42802224,0.34865313,0.04976636,0.13549781,1.02547793,1.24598916,2.71356194
1.26363182,4.12508288,0.02532240,0.41340401,0.33212144,0.04885149,0.13341014,0.98669926,1.22771823,2.63996586
1.26963482,4.04805317,0.02461122,0.39894145,0.31697636,0.04808529,0.13158543,0.94942993,1.21570191,2.58036864
1.27563782,3.99097344,0.02391327,0.38479491,0.30321893,0.04747170,0.13005205,0.91400954,1.21011781,2.53484180
1.28164082,3.95378951,0.02323977,0.37111547,0.29083066,0.04701159,0.12883590,0.88071581,1.21100278,2.50317962
1.28764382,3.93610081,0.02259996,0.35804137,0.27977444,0.04670245,0.12795828,0.84975984,1.21825062,2.48492304
1.29364682,3.93717655,0.02200078,0.34569490,0.26999545,0.04653835,0.12743394,0.82128380,1.23161428,2.47939001
1.29964982,3.95598072,0.02144670,0.33417992,0.26142216,0.04650989,0.12726940,0.79536083,1.25071268,2.48571098
1.30565283,3.99120491,0.02093959,0.32358011,0.25396753,0.04660433,0.12746162,0.77199726,1.27504189,2.50286774
1.31165583,4.04130767,0.02047878,0.31395787,0.24753050,0.04680587,0.12799722,0.75113687,1.30399005,2.52973383
1.31765883,4.10455855,0.02006120,0.30535407,0.24199776,0.04709601,0.12885214,0.73266699,1.33685563,2.56511458
1.32366183,4.17908485,0.01968164,0.29778838,0.23724605,0.04745402,0.12999184,0.71642606,1.37286811,2.60778493
1.32966483,4.26291893,0.01933313,0.29126027,0.23314468,0.04785755,0.13137206,0.70221233,1.41121008,2.65652345
1.33566783,4.35404404,0.01900734,0.28575052,0.22955854,0.04828320,0.13293998,0.68979313,1.45104002,2.71014087
1.34167084,4.45043652,0.01869509,0.28122298,0.22635135,0.04870723,0.13463585,0.67891450,1.49151450,2.76750228
1.34767384,4.55010277,0.01838688,0.27762669,0.22338905,0.04910618,0.13639485,0.66931048,1.53180913,2.82754202
1.35367684,4.65110971,0.01807339,0.27489802,0.22054325,0.04945753,0.13814919,0.66071196,1.57113725,2.88927131
1.35967984,4.75160790,0.01774600,0.27296277,0.21769458,0.04974025,0.13983033,0.65285458,1.60876582,2.95177863
1.36568284,4.84984714,0.01739725,0.27173812,0.21473577,0.04993532,0.14137109,0.64548548,1.64402797,3.01422379
1.37168584,4.94418488,0.01702128,0.27113445,0.21157434,0.05002612,0.14270773,0.63836878,1.67633215,3.07582670
1.37768884,5.03308846,0.01661410,0.27105685,0.20813472,0.04999876,0.14378178,0.63128970,1.70516762,3.13585263
1.38369185,5.11513255,0.01617386,0.27140645,0.20435977,0.04984220,0.14454159,0.62405734,1.73010677,3.19359550
1.38969485,5.18899351,0.01570102,0.27208155,0.20021169,0.04954840,0.14494358,0.61650619,1.75080453,3.24836140
1.39569785,5.25344276,0.01519839,0.27297858,0.19567211,0.04911226,0.14495317,0.60849658,1.76699550,3.29945408
1.40170085,5.30734106,0.01467105,0.27399309,0.19074161,0.04853149,0.14454532,0.59991428,1.77848942,3.34616437
1.40770385,5.34963555,0.01412627,0.27502068,0.18543855,0.04780645,0.14370478,0.59066946,1.78516578,3.38776488
1.41370685,5.37936115,0.01357327,0.27595810,0.17979743,0.04693992,0.14242603,0.58069519,1.78696814,3.42351113
1.41970985,5.39564714,0.01302295,0.27670450,0.17386674,0.04593676,0.14071300,0.56994594,1.78389872,3.45264954
1.42571286,5.39772950,0.01248753,0.27716284,0.16770655,0.04480370,0.13857854,0.55839589,1.77601385,3.47443244
1.43171586,5.38496872,0.01198022,0.27724161,0.16138598,0.04354899,0.13604374,0.54603759,1.76342033,3.48813931
1.43771886,5.35687217,0.01151477,0.27685662,0.15498053,0.04218219,0.13313720,0.53288070,1.74627294,3.49310324
1.44372186,5.31311955,0.01110504,0.27593297,0.14856949,0.04071387,0.12989413,0.51895112,1.72477291,3.48874085
1.44972486,5.25358949,0.01076463,0.27440701,0.14223360,0.03915541,0.12635546,0.50429022,1.69916705,3.47458384
1.45572786,5.17838496,0.01050640,0.27222825,0.13605284,0.03751885,0.12256692,0.48895435,1.66974707,3.45030985
1.46173087,5.08785515,0.01034212,0.26936099,0.13010460,0.03581673,0.11857810,0.47301421,1.63684871,3.41577042
1.46773387,4.98261148,0.01028204,0.26578566,0.12446213,0.03406197,0.11444147,0.45655432,1.60085002,3.37101405
1.47373687,4.86353563,0.01033463,0.26149964,0.11919340,0.03226776,0.11021142,0.43967206,1.56216840,3.31630239
1.47973987,4.73177818,0.01050622,0.25651754,0.11436025,0.03044749,0.10594333,0.42247649,1.52125589,3.25211819
1.48574287,4.58874678,0.01080077,0.25087090,0.11001791,0.02861468,0.10169249,0.40508673,1.47859263,3.17916422
1.49174587,4.43608364,0.01121971,0.24460713,0.10621484,0.02678287,0.09751320,0.38762983,1.43467834,3.09835283
1.49774887,4.27563287,0.01176178,0.23778793,0.10299281,0.02496555,0.09345772,0.37023823,1.39002194,3.01078647
1.50375188,4.10939893,0.01242300,0.23048708,0.10038730,0.02317604,0.08957528,0.35304687,1.34512978,2.91773013
