energy_ev,total_up,Ag_p_up,Ag_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.03301651,0.65119357,0.33378611,0.14698473,0.35704584,0.00000000,0.00565842,0.23689304,0.03696742,0.09074484
0.03901951,0.62331623,0.32013814,0.13979717,0.34139732,0.00000000,0.00474219,0.23106557,0.03432141,0.08682974
0.04502251,0.59819100,0.30830851,0.13333705,0.32709135,0.00000000,0.00395340,0.22593165,0.03180296,0.08327058
0.05102551,0.57567036,0.29819245,0.12756363,0.31407941,0.00000000,0.00328020,0.22141053,0.02941422,0.08006322
0.05702851,0.55556865,0.28964728,0.12242490,0.30228424,0.00000000,0.00271099,0.21740917,0.02715453,0.07719962
0.06303152,0.53767684,0.28250060,0.11786096,0.29160742,0.00000000,0.00223467,0.21382683,0.02502116,0.07467010
0.06903452,0.52177706,0.27655876,0.11380743,0.28193704,0.00000000,0.00184087,0.21055953,0.02300994,0.07246554
0.07503752,0.50765660,0.27161560,0.11019862,0.27315516,0.00000000,0.00152013,0.20750442,0.02111589,0.07057961
0.08104052,0.49512093,0.26746101,0.10697066,0.26514486,0.00000000,0.00126393,0.20456396,0.01933372,0.06901068
0.08704352,0.48400537,0.26388927,0.10406417,0.25779664,0.00000000,0.00106486,0.20164972,0.01765827,0.06776367
0.09304652,0.47418524,0.26070677,0.10142677,0.25101399,0.00000000,0.00091654,0.19868579,0.01608476,0.06685158
0.09904952,0.46558414,0.25773908,0.09901513,0.24471807,0.00000000,0.00081367,0.19561182,0.01460907,0.06629660
0.10505253,0.45818035,0.25483719,0.09679656,0.23885133,0.00000000,0.00075200,0.19238553,0.01322774,0.06613097
0.11105553,0.45201105,0.25188275,0.09475036,0.23338009,0.00000000,0.00072823,0.18898473,0.01193809,0.06639736
0.11705853,0.44717436,0.24879224,0.09286852,0.22829597,0.00000000,0.00073996,0.18540880,0.01073814,0.06714876
0.12306153,0.44382909,0.24551999,0.09115620,0.22361628,0.00000000,0.00078556,0.18167963,0.00962652,0.06844793
0.12906453,0.44219214,0.24206003,0.08963158,0.21938328,0.00000000,0.00086413,0.17784192,0.00860241,0.07036632
0.13506753,0.44253358,0.23844665,0.08832544,0.21566234,0.00000000,0.00097530,0.17396301,0.00766538,0.07298243
0.14107054,0.44516940,0.23475382,0.08728023,0.21253919,0.00000000,0.00111915,0.17013204,0.00681534,0.07637964
0.14707354,0.45045215,0.23109332,0.08654881,0.21011622,0.00000000,0.00129603,0.16645854,0.00605240,0.08064364
0.15307654,0.45875946,0.22761188,0.08619278,0.20850807,0.00000000,0.00150647,0.16307048,0.00537684,0.08585921
0.15907954,0.47048089,0.22448713,0.08628050,0.20783646,0.00000000,0.00175096,0.16011181,0.00478910,0.09210679
0.16508254,0.48600335,0.22192275,0.08688486,0.20822475,0.00000000,0.00202988,0.15773944,0.00428972,0.09945867
0.17108554,0.50569550,0.22014284,0.08808082,0.20979213,0.00000000,0.00234328,0.15611987,0.00387939,0.10797496
0.17708854,0.52989169,0.21938558,0.08994275,0.21264790,0.00000000,0.00269080,0.15542540,0.00355900,0.11769969
0.18309155,0.55887607,0.21989658,0.09254177,0.21688599,0.00000000,0.00307149,0.15583010,0.00332969,0.12865690
0.18909455,0.59286737,0.22192188,0.09594307,0.22258006,0.00000000,0.00348377,0.15750556,0.00319286,0.14084721
0.19509755,0.63200517,0.22570102,0.10020327,0.22977932,0.00000000,0.00392528,0.16061652,0.00315030,0.15424484
0.20110055,0.67633813,0.23146003,0.10536803,0.23850556,0.00000000,0.00439288,0.16531659,0.00320414,0.16879550
0.20710355,0.72581501,0.23940496,0.11146988,0.24875131,0.00000000,0.00488258,0.17174397,0.00335694,0.18441505
0.21310655,0.78027886,0.24971567,0.11852636,0.26047957,0.00000000,0.00538960,0.18001739,0.00361167,0.20098944
0.21910955,0.83946484,0.26254031,0.12653864,0.27362506,0.00000000,0.00590840,0.19023242,0.00397164,0.21837567
0.22511256,0.90300205,0.27799053,0.13549045,0.28809711,0.00000000,0.00643280,0.20245804,0.00444049,0.23640421
0.23111556,0.97041926,0.29613745,0.14534767,0.30378407,0.00000000,0.00695611,0.21673377,0.00502208,0.25488256
0.23711856,1.04115474,0.31700860,0.15605825,0.32055915,0.00000000,0.00747131,0.23306726,0.00572037,0.27360014
0.24312156,1.11456968,0.34058577,0.16755278,0.33828747,0.00000000,0.00797127,0.25143256,0.00653931,0.29233423
0.24912456,1.18996483,0.36680384,0.17974545,0.35683394,0.00000000,0.00844899,0.27176893,0.00748265,0.31085683
0.25512756,1.26659975,0.39555069,0.19253552,0.37607158,0.00000000,0.00889783,0.29398048,0.00855382,0.32894212
0.26113057,1.34371369,0.42666801,0.20580914,0.39588990,0.00000000,0.00931181,0.31793643,0.00975576,0.34637426
0.26713357,1.42054746,0.45995317,0.21944161,0.41620268,0.00000000,0.00968581,0.34347223,0.01109072,0.36295518
0.27313657,1.49636500,0.49516204,0.23329975,0.43695484,0.00000000,0.01001584,0.37039130,0.01256016,0.37851185
0.27913957,1.57047390,0.53201267,0.24724462,0.45812766,0.00000000,0.01029923,0.39846771,0.01416457,0.39290287
0.28514257,1.64224379,0.57018976,0.26113424,0.47974213,0.00000000,0.01053478,0.42744943,0.01590333,0.40602376
0.29114557,1.71112167,0.60934995,0.27482637,0.50185985,0.00000000,0.01072283,0.45706231,0.01777465,0.41781089
0.29714857,1.77664368,0.64912764,0.28818122,0.52458136,0.00000000,0.01086535,0.48701472,0.01977539,0.42824355
0.30315158,1.83844245,0.68914128,0.30106402,0.54804170,0.00000000,0.01096586,0.51700259,0.02190101,0.43734424
0.30915458,1.89625000,0.72900003,0.31334736,0.57240308,0.00000000,0.01102934,0.54671491,0.02414546,0.44517685
0.31515758,1.94989586,0.76831054,0.32491336,0.59784514,0.00000000,0.01106209,0.57583942,0.02650111,0.45184293
0.32116058,1.99930076,0.80668366,0.33565537,0.62455272,0.00000000,0.01107146,0.60406847,0.02895862,0.45747608
0.32716358,2.04446608,0.84374100,0.34547947,0.65270202,0.00000000,0.01106557,0.63110460,0.03150688,0.46223481
0.33316658,2.08545983,0.87912099,0.35430547,0.68244542,0.00000000,0.01105302,0.65666604,0.03413288,0.46629396
0.33916958,2.12239983,0.91248441,0.36206760,0.71389600,0.00000000,0.01104251,0.68049156,0.03682163,0.46983540
0.34517259,2.15543507,0.94351912,0.36871474,0.74711232,0.00000000,0.01104250,0.70234480,0.03955606,0.47303815
0.35117559,2.18472631,0.97194390,0.37421034,0.78208457,0.00000000,0.01106082,0.72201775,0.04231690,0.47606864
0.35717859,2.21042690,0.99751138,0.37853189,0.81872262,0.00000000,0.01110438,0.73933337,0.04508270,0.47907142
0.36318159,2.23266492,1.02000990,0.38167016,0.85684712,0.00000000,0.01117887,0.75414716,0.04782976,0.48216102
0.36918459,2.25152765,1.03926431,0.38362809,0.89618403,0.00000000,0.01128849,0.76634788,0.05053223,0.48541510
0.37518759,2.26704922,1.05513594,0.38441952,0.93636329,0.00000000,0.01143583,0.77585713,0.05316220,0.48886954
0.38119060,2.27920204,1.06752161,0.38406770,0.97692191,0.00000000,0.01162171,0.78262813,0.05569002,0.49251549
0.38719360,2.28789270,1.07635202,0.38260379,1.01731166,0.00000000,0.01184520,0.78664374,0.05808457,0.49629874
0.39319660,2.29296243,1.08158962,0.38006532,1.05691117,0.00000000,0.01210366,0.78791389,0.06031375,0.50012134
0.39919960,2.29419218,1.08322616,0.37649471,1.09504219,0.00000000,0.01239284,0.78647253,0.06234509,0.50384541
0.40520260,2.29131218,1.08128020,0.37193791,1.13098931,0.00000000,0.01270710,0.78237450,0.06414644,0.50729902
0.41120560,2.28401541,1.07579472,0.36644331,1.16402254,0.00000000,0.01303964,0.77569237,0.06568674,0.51028379
0.41720860,2.27197436,1.06683502,0.36006077,1.19342152,0.00000000,0.01338278,0.76651353,0.06693692,0.51258389
0.42321161,2.25486014,1.05448707,0.35284100,1.21850059,0.00000000,0.01372826,0.75493768,0.06787079,0.51397588
0.42921461,2.23236314,1.03885628,0.34483525,1.23863332,0.00000000,0.01406761,0.74107482,0.06846596,0.51423909
0.43521761,2.20421388,1.02006695,0.33609518,1.25327552,0.00000000,0.01439238,0.72504386,0.06870469,0.51316584
0.44122061,2.17020327,0.99826204,0.32667304,1.26198553,0.00000000,0.01469450,0.70697183,0.06857468,0.51057113
0.44722361,2.13020097,0.97360343,0.31662208,1.26444105,0.00000000,0.01496651,0.68699362,0.06806971,0.50630134
0.45322661,2.08417104,0.94627239,0.30599707,1.26045146,0.00000000,0.01520176,0.66525230,0.06719012,0.50024146
0.45922961,2.03218412,0.91647009,0.29485488,1.24996539,0.00000000,0.01539460,0.64189965,0.06594305,0.49232069
0.46523262,1.97442533,0.88441806,0.28325513,1.23307304,0.00000000,0.01554045,0.61709688,0.06434256,0.48251603
0.47123562,1.91119783,0.85035820,0.27126077,1.21000341,0.00000000,0.01563587,0.59101542,0.06240936,0.47085390
0.47723862,1.84292166,0.81455241,0.25893843,1.18111661,0.00000000,0.01567857,0.56383734,0.06017043,0.45740977
0.48324162,1.77012810,0.77728151,0.24635873,1.14689179,0.00000000,0.01566731,0.53575555,0.05765836,0.44230582
0.48924462,1.69344994,0.73884345,0.23359623,1.10791140,0.00000000,0.01560189,0.50697337,0.05491051,0.42570698
0.49524762,1.61360822,0.69955079,0.22072921,1.06484272,0.00000000,0.01548294,0.47770355,0.05196801,0.40781552
0.50125063,1.53139613,0.65972737,0.20783916,1.01841748,0.00000000,0.01531188,0.44816665,0.04887467,0.38886456
0.50725363,1.44766095,0.61970444,0.19501005,0.96941078,0.00000000,0.01509075,0.41858876,0.04567573,0.36911092
0.51325663,1.36328501,0.57981618,0.18232735,0.91862013,0.00000000,0.01482205,0.38919871,0.04241678,0.34882755
0.51925963,1.27916638,0.54039496,0.16987695,0.86684557,0.00000000,0.01450866,0.36022471,0.03914248,0.32829609
0.52526263,1.19620034,0.50176643,0.15774390,0.81487165,0.00000000,0.01415373,0.33189084,0.03589559,0.30779975
0.53126563,1.11526213,0.46424475,0.14601121,0.76345180,0.00000000,0.01376060,0.30441331,0.03271599,0.28761676
0.53726863,1.03719173,0.42812804,0.13475854,0.71329546,0.00000000,0.01333276,0.27799678,0.02963987,0.26801470
0.54327164,0.96278087,0.39369438,0.12406111,0.66505822,0.00000000,0.01287379,0.25283093,0.02669913,0.24924577
0.54927464,0.89276263,0.36119835,0.11398857,0.61933486,0.00000000,0.01238740,0.22908742,0.02392098,0.23154303
0.55527764,0.82780344,0.33086830,0.10460419,0.57665515,0.00000000,0.01187738,0.20691735,0.02132767,0.21511766
0.56128064,0.76849754,0.30290445,0.09596409,0.53748195,0.00000000,0.01134769,0.18644936,0.01893643,0.20015708
0.56728364,0.71536342,0.27747768,0.08811678,0.50221131,0.00000000,0.01080240,0.16778844,0.01675962,0.18682392
0.57328664,0.66884190,0.25472906,0.08110278,0.47117388,0.00000000,0.01024576,0.15101535,0.01480492,0.17525553
0.57928964,0.62929547,0.23477003,0.07495449,0.44463720,0.00000000,0.00968223,0.13618684,0.01307570,0.16556398
0.58529265,0.59700838,0.21768315,0.06969617,0.42280833,0.00000000,0.00911642,0.12333638,0.01157147,0.15783633
0.59129565,0.57218707,0.20352317,0.06534406,0.40583638,0.00000000,0.00855312,0.11247554,0.01028835,0.15213502
0.59729865,0.55496073,0.19231849,0.06190657,0.39381463,0.00000000,0.00799726,0.10359577,0.00921959,0.14849821
0.60330165,0.54538158,0.18407274,0.05938457,0.38678199,0.00000000,0.00745388,0.09667053,0.00835607,0.14694011
0.60930465,0.54342500,0.17876646,0.05777175,0.38472370,0.00000000,0.00692803,0.09165771,0.00768675,0.14745109
0.61530765,0.54898942,0.17635872,0.05705493,0.38757146,0.00000000,0.00642474,0.08850219,0.00719920,0.14999773
0.62131066,0.56189617,0.17678882,0.05721448,0.39520293,0.00000000,0.00594890,0.08713841,0.00687988,0.15452273
0.62731366,0.58188951,0.17997777,0.05822475,0.40744099,0.00000000,0.00550522,0.08749306,0.00671459,0.16094487
0.63331666,0.60863734,0.18582982,0.06005452,0.42405313,0.00000000,0.00509808,0.08948757,0.00668868,0.16915908
0.63931966,0.64173266,0.19423387,0.06266749,0.44475119,0.00000000,0.00473149,0.09304059,0.00678730,0.17903674
0.64532266,0.68069649,0.20506490,0.06602280,0.46919192,0.00000000,0.00440899,0.09807025,0.00699561,0.19042633
0.65132566,0.72498226,0.21818539,0.07007567,0.49697867,0.00000000,0.00413357,0.10449628,0.00729890,0.20315463
0.65732866,0.77398206,0.23344675,0.07477801,0.52766444,0.00000000,0.00390759,0.11224189,0.00768270,0.21702847
0.66333167,0.82703478,0.25069084,0.08007915,0.56075652,0.00000000,0.00373272,0.12123538,0.00813292,0.23183707
0.66933467,0.88343618,0.26975146,0.08592654,0.59572270,0.00000000,0.00360992,0.13141144,0.00863587,0.24735512
0.67533767,0.94245056,0.29045591,0.09226652,0.63199919,0.00000000,0.00353938,0.14271216,0.00917839,0.26334643
0.68134067,1.00332388,0.31262646,0.09904506,0.66899991,0.00000000,0.00352046,0.15508750,0.00974788,0.27956814
0.68734367,1.06529769,0.33608174,0.10620841,0.70612702,0.00000000,0.00355175,0.16849539,0.01033242,0.29577538
0.69334667,1.12762348,0.36063798,0.11370366,0.74278227,0.00000000,0.00363099,0.18290127,0.01092080,0.31172619
0.69934967,1.18957667,0.38611000,0.12147926,0.77837883,0.00000000,0.00375514,0.19827702,0.01150263,0.32718655
0.70535268,1.25046979,0.41231189,0.12948519,0.81235318,0.00000000,0.00392037,0.21459930,0.01206839,0.34193530
0.71135568,1.30966405,0.43905742,0.13767313,0.84417651,0.00000000,0.00412212,0.23184731,0.01260955,0.35576877
0.71735868,1.36657896,0.46616006,0.14599628,0.87336527,0.00000000,0.00435515,0.24999985,0.01311856,0.36850500
0.72336168,1.42069944,0.49343269,0.15440903,0.89949058,0.00000000,0.00461361,0.26903205,0.01358898,0.37998719
0.72936468,1.47158031,0.52068706,0.16286642,0.92218597,0.00000000,0.00489119,0.28891147,0.01401543,0.39008656
0.73536768,1.51884797,0.54773305,0.17132345,0.94115354,0.00000000,0.00518114,0.30959414,0.01439369,0.39870422
0.74137069,1.56219944,0.57437791,0.17973427,0.95616809,0.00000000,0.00547650,0.33102037,0.01472063,0.40577229
0.74737369,1.60139895,0.60042552,0.18805132,0.96707945,0.00000000,0.00577020,0.35311080,0.01499425,0.41125402
0.75337669,1.63627260,0.62567600,0.19622455,0.97381293,0.00000000,0.00605522,0.37576280,0.01521355,0.41514322
0.75937969,1.66670153,0.64992560,0.20420067,0.97636804,0.00000000,0.00632480,0.39884751,0.01537857,0.41746286
0.76538269,1.69261423,0.67296720,0.21192265,0.97481570,0.00000000,0.00657258,0.42220776,0.01549021,0.41826312
0.77138569,1.71397865,0.69459150,0.21932945,0.96929416,0.00000000,0.00679279,0.44565705,0.01555024,0.41761886
0.77738869,1.73079466,0.71458881,0.22635609,0.96000381,0.00000000,0.00698040,0.46897985,0.01556112,0.41562687
0.78339170,1.74308744,0.73275177,0.23293406,0.94720121,0.00000000,0.00713132,0.49193325,0.01552594,0.41240279
0.78939470,1.75090224,0.74887867,0.23899211,0.93119249,0.00000000,0.00724244,0.51425009,0.01544834,0.40807800
0.79539770,1.75430064,0.76277749,0.24445747,0.91232634,0.00000000,0.00731180,0.53564354,0.01533235,0.40279651
0.80140070,1.75335871,0.77427039,0.24925737,0.89098670,0.00000000,0.00733864,0.55581299,0.01518235,0.39671187
0.80740370,1.74816673,0.78319861,0.25332081,0.86758524,0.00000000,0.00732337,0.57445119,0.01500294,0.38998428
0.81340670,1.73883053,0.78942740,0.25658071,0.84255376,0.00000000,0.00726761,0.59125228,0.01479891,0.38277775
0.81940970,1.72547390,0.79285082,0.25897603,0.81633647,0.00000000,0.00717410,0.60592050,0.01457510,0.37525742
0.82541271,1.70824183,0.79339614,0.26045398,0.78938218,0.00000000,0.00704660,0.61817916,0.01433637,0.36758699
0.83141571,1.68730391,0.79102756,0.26097217,0.76213638,0.00000000,0.00688976,0.62777966,0.01408753,0.35992611
0.83741871,1.66285757,0.78574909,0.26050055,0.73503332,0.00000000,0.00670893,0.63450987,0.01383323,0.35242791
0.84342171,1.63513040,0.77760630,0.25902299,0.70848801,0.00000000,0.00650997,0.63820186,0.01357795,0.34523637
0.84942471,1.60438138,0.76668684,0.25653863,0.68288823,0.00000000,0.00629905,0.63873835,0.01332589,0.33848375
0.85542771,1.57090049,0.75311975,0.25306255,0.65858680,0.00000000,0.00608240,0.63605773,0.01308091,0.33228792
0.86143072,1.53500662,0.73707333,0.24862618,0.63589401,0.00000000,0.00586610,0.63015744,0.01284646,0.32674971
0.86743372,1.49704363,0.71875185,0.24327698,0.61507068,0.00000000,0.00565588,0.62109542,0.01262549,0.32195027
0.87343672,1.45737467,0.69839102,0.23707770,0.59632191,0.00000000,0.00545687,0.60898974,0.01242038,0.31794867
0.87943972,1.41637503,0.67625257,0.23010513,0.57979182,0.00000000,0.00527348,0.59401629,0.01223288,0.31477962
0.88544272,1.37442378,0.65261800,0.22244838,0.56555955,0.00000000,0.00510927,0.57640471,0.01206401,0.31245173
0.89144572,1.33189481,0.62778184,0.21420685,0.55363683,0.00000000,0.00496679,0.55643274,0.01191407,0.31094618
0.89744872,1.28914757,0.60204476,0.20548782,0.54396727,0.00000000,0.00484755,0.53441911,0.01178252,0.31021617
0.90345173,1.24651830,0.57570661,0.19640397,0.53642753,0.00000000,0.00475204,0.51071552,0.01166806,0.31018708
0.90945473,1.20431212,0.54905991,0.18707072,0.53083066,0.00000000,0.00467967,0.48569774,0.01156856,0.31075762
0.91545773,1.16279652,0.52238387,0.17760370,0.52693142,0.00000000,0.00462892,0.45975637,0.01148113,0.31180193
0.92146073,1.12219662,0.49593918,0.16811626,0.52443364,0.00000000,0.00459735,0.43328758,0.01140220,0.31317260
0.92746373,1.08269255,0.46996378,0.15871720,0.52299948,0.00000000,0.00458181,0.40668405,0.01132760,0.31470476
0.93346673,1.04441893,0.44466968,0.14950878,0.52226021,0.00000000,0.00457855,0.38032647,0.01125272,0.31622091
0.93946973,1.00746657,0.42024082,0.14058506,0.52182837,0.00000000,0.00458340,0.35457581,0.01117259,0.31753657
0.94547274,0.97188612,0.39683205,0.13203054,0.52131057,0.00000000,0.00459193,0.32976657,0.01108216,0.31846635
0.95147574,0.93769350,0.37456909,0.12391918,0.52032078,0.00000000,0.00459970,0.30620110,0.01097637,0.31883032
0.95747874,0.90487644,0.35354935,0.11631377,0.51849332,0.00000000,0.00460234,0.28414499,0.01085045,0.31846041
0.96348174,0.87340189,0.33384345,0.10926557,0.51549518,0.00000000,0.00459581,0.26382371,0.01070004,0.31720645
0.96948474,0.84322367,0.31549728,0.10281423,0.51103702,0.00000000,0.00457648,0.24542027,0.01052137,0.31494168
0.97548774,0.81428967,0.29853438,0.09698801,0.50488256,0.00000000,0.00454130,0.22907393,0.01031146,0.31156743
0.98149075,0.78654837,0.28295844,0.09180402,0.49685578,0.00000000,0.00448787,0.21487984,0.01006821,0.30701669
0.98749375,0.75995399,0.26875579,0.08726877,0.48684584,0.00000000,0.00441448,0.20288952,0.00979049,0.30125650
0.99349675,0.73447019,0.25589766,0.08337863,0.47480937,0.00000000,0.00432021,0.19311194,0.00947822,0.29428896
0.99949975,0.71007193,0.24434220,0.08012047,0.46077025,0.00000000,0.00420486,0.18551535,0.00913235,0.28615089
1.00550275,0.68674570,0.23403614,0.07747226,0.44481682,0.00000000,0.00406897,0.18002944,0.00875487,0.27691210
1.01150575,0.66448799,0.22491610,0.07540371,0.42709690,0.00000000,0.00391376,0.17654809,0.00834869,0.26667246
1.01750875,0.64330248,0.21690956,0.07387692,0.40781072,0.00000000,0.00374101,0.17493244,0.00791756,0.25555793
1.02351176,0.62319610,0.20993561,0.07284712,0.38720237,0.00000000,0.00355301,0.17501429,0.00746594,0.24371568
1.02951476,0.60417463,0.20390549,0.07226334,0.36555008,0.00000000,0.00335246,0.17659996,0.00699881,0.23130868
1.03551776,0.58623811,0.19872317,0.07206932,0.34315595,0.00000000,0.00314232,0.17947442,0.00652153,0.21851002
1.04152076,0.56937666,0.19428596,0.07220436,0.32033551,0.00000000,0.00292571,0.18340579,0.00603965,0.20549716
1.04752376,0.55356712,0.19048529,0.07260440,0.29740766,0.00000000,0.00270581,0.18815018,0.00555874,0.19244651
1.05352676,0.53877090,0.18720784,0.07320316,0.27468541,0.00000000,0.00248576,0.19345685,0.00508421,0.17952849
1.05952976,0.52493326,0.18433699,0.07393344,0.25246772,0.00000000,0.00226857,0.19907359,0.00462118,0.16690326
1.06553277,0.51198419,0.18175460,0.07472852,0.23103281,0.00000000,0.00205702,0.20475224,0.00417438,0.15471742
1.07153577,0.49984086,0.17934323,0.07552361,0.21063296,0.00000000,0.00185367,0.21025432,0.00374803,0.14310151
1.07753877,0.48841151,0.17698860,0.07625740,0.19149100,0.00000000,0.00166075,0.21535649,0.00334577,0.13216858
1.08354177,0.47760061,0.17458231,0.07687354,0.17379844,0.00000000,0.00148020,0.21985577,0.00297068,0.12201369
1.08954477,0.46731478,0.17202462,0.07732205,0.15771503,0.00000000,0.00131365,0.22357436,0.00262524,0.11271423
1.09554777,0.45746917,0.16922723,0.07756066,0.14336977,0.00000000,0.00116241,0.22636372,0.00231136,0.10433100
1.10155078,0.44799381,0.16611580,0.07755584,0.13086293,0.00000000,0.00102756,0.22810800,0.00203045,0.09690995
1.10755378,0.43883942,0.16263224,0.07728367,0.12026899,0.00000000,0.00090990,0.22872638,0.00178347,0.09048420
1.11355678,0.42998232,0.15873637,0.07673031,0.11164002,0.00000000,0.00081009,0.22817444,0.00157100,0.08507643
1.11955978,0.42142798,0.15440715,0.07589223,0.10500948,0.00000000,0.00072861,0.22644432,0.00139337,0.08070124
1.12556278,0.41321306,0.14964313,0.07477601,0.10039582,0.00000000,0.00066590,0.22356373,0.00125070,0.07736743
1.13156578,0.40540557,0.14446226,0.07339775,0.09780597,0.00000000,0.00062230,0.21959385,0.00114300,0.07508001
1.13756878,0.39810325,0.13890093,0.07178227,0.09723829,0.00000000,0.00059819,0.21462607,0.00107028,0.07384183
1.14357179,0.39143016,0.13301236,0.06996183,0.09868486,0.00000000,0.00059395,0.20877789,0.00103252,0.07365475
1.14957479,0.38553158,0.12686435,0.06797476,0.10213305,0.00000000,0.00060999,0.20218799,0.00102983,0.07452030
1.15557779,0.38056753,0.12053657,0.06586382,0.10756621,0.00000000,0.00064681,0.19501078,0.00106236,0.07643971
1.16158079,0.37670516,0.11411736,0.06367442,0.11496349,0.00000000,0.00070492,0.18741055,0.00113038,0.07941347
1.16758379,0.37411048,0.10770041,0.06145287,0.12429883,0.00000000,0.00078486,0.17955564,0.00123421,0.08344029
1.17358679,0.37293962,0.10138119,0.05924466,0.13553911,0.00000000,0.00088717,0.17161261,0.00137419,0.08851564
1.17958979,0.37333025,0.09525358,0.05709277,0.14864171,0.00000000,0.00101232,0.16374086,0.00155064,0.09462992
1.18559280,0.37539335,0.08940649,0.05503625,0.16355137,0.00000000,0.00116067,0.15608776,0.00176372,0.10176625
1.19159580,0.37920580,0.08392094,0.05310896,0.18019682,0.00000000,0.00133240,0.14878449,0.00201338,0.10989816
1.19759880,0.38480397,0.07886744,0.05133860,0.19848710,0.00000000,0.00152745,0.14194262,0.00229924,0.11898720
1.20360180,0.39217866,0.07430384,0.04974599,0.21830802,0.00000000,0.00174543,0.13565172,0.00262046,0.12898065
1.20960480,0.40127155,0.07027376,0.04834468,0.23951881,0.00000000,0.00198554,0.12997773,0.00297566,0.13980939
1.21560780,0.41197326,0.06680552,0.04714085,0.26194935,0.00000000,0.00224656,0.12496236,0.00336282,0.15138621
1.22161081,0.42412308,0.06391166,0.04613342,0.28539807,0.00000000,0.00252672,0.12062325,0.00377915,0.16360454
1.22761381,0.43751050,0.06158894,0.04531447,0.30963094,0.00000000,0.00282372,0.11695502,0.00422111,0.17633787
1.23361681,0.45187836,0.05981898,0.04466989,0.33438156,0.00000000,0.00313469,0.11393091,0.00468428,0.18943981
1.23961981,0.46692766,0.05856922,0.04418008,0.35935260,0.00000000,0.00345617,0.11150510,0.00516345,0.20274500
1.24562281,0.48232384,0.05779439,0.04382097,0.38421874,0.00000000,0.00378418,0.10961537,0.00565259,0.21607092
1.25162581,0.49770441,0.05743830,0.04356498,0.40863109,0.00000000,0.00411423,0.10818622,0.00614495,0.22922046
1.25762881,0.51268772,0.05743585,0.04338210,0.43222310,0.00000000,0.00444142,0.10713208,0.00663317,0.24198550
1.26363182,0.52688265,0.05771532,0.04324098,0.45461787,0.00000000,0.00476055,0.10636072,0.00710945,0.25415115
1.26963482,0.53989885,0.05820074,0.04311000,0.47543666,0.00000000,0.00506621,0.10577655,0.00756569,0.26550070
1.27563782,0.55135743,0.05881427,0.04295827,0.49430831,0.00000000,0.00535295,0.10528391,0.00799372,0.27582118
1.28164082,0.56090148,0.05947860,0.04275661,0.51087931,0.00000000,0.00561542,0.10479003,0.00838556,0.28490909
1.28764382,0.56820639,0.06011923,0.04247833,0.52482407,0.00000000,0.00584854,0.10420784,0.00873360,0.29257640
1.29364682,0.57298935,0.06066656,0.04210003,0.53585497,0.00000000,0.00604765,0.10345840,0.00903087,0.29865625
1.29964982,0.57501782,0.06105774,0.04160210,0.54373172,0.00000000,0.00620867,0.10247286,0.00927129,0.30300842
1.30565283,0.57411660,0.06123829,0.04096926,0.54826961,0.00000000,0.00632823,0.10119416,0.00944980,0.30552398
1.31165583,0.57017322,0.06116335,0.04019081,0.54934628,0.00000000,0.00640379,0.09957811,0.00956261,0.30612922
1.31765883,0.56314141,0.06079850,0.03926077,0.54690651,0.00000000,0.00643373,0.09759412,0.00960731,0.30478836
1.32366183,0.55304249,0.06012036,0.03817791,0.54096495,0.00000000,0.00641740,0.09522540,0.00958291,0.30150514
1.32966483,0.53996459,0.05911668,0.03694556,0.53160644,0.00000000,0.00635515,0.09246873,0.00948994,0.29632304
1.33566783,0.52405971,0.05778605,0.03557136,0.51898401,0.00000000,0.00624830,0.08933386,0.00933040,0.28932416
1.34167084,0.50553877,0.05613737,0.03406683,0.50331449,0.00000000,0.00609914,0.08584241,0.00910766,0.28062675
1.34767384,0.48466476,0.05418891,0.03244686,0.48487201,0.00000000,0.00591079,0.08202657,0.00882640,0.27038158
1.35367684,0.46174435,0.05196712,0.03072912,0.46397960,0.00000000,0.00568712,0.07792743,0.00849240,0.25876720
1.35967984,0.43711826,0.04950526,0.02893342,0.44099929,0.00000000,0.00543262,0.07359320,0.00811236,0.24598438
1.36568284,0.41115084,0.04684188,0.02708099,0.41632115,0.00000000,0.00515224,0.06907723,0.00769368,0.23224994
1.37168584,0.38421925,0.04401922,0.02519381,0.39035174,0.00000000,0.00485124,0.06443607,0.00724420,0.21779025
1.37768884,0.35670264,0.04108158,0.02329393,0.36350248,0.00000000,0.00453502,0.05972745,0.00677201,0.20283467
1.38369185,0.32897195,0.03807380,0.02140281,0.33617840,0.00000000,0.00420897,0.05500849,0.00628513,0.18760926
1.38969485,0.30138036,0.03503978,0.01954077,0.30876772,0.00000000,0.00387831,0.05033400,0.00579136,0.17233085
1.39569785,0.27425512,0.03202124,0.01772651,0.28163265,0.00000000,0.00354797,0.04575499,0.00529806,0.15720193
1.40170085,0.24789066,0.02905659,0.01597664,0.25510170,0.00000000,0.00322245,0.04131748,0.00481198,0.14240624
1.40770385,0.22254338,0.02618011,0.01430547,0.22946366,0.00000000,0.00290578,0.03706156,0.00433911,0.12810543
1.41370685,0.19842814,0.02342129,0.01272474,0.20496344,0.00000000,0.00260141,0.03302074,0.00388460,0.11443668
1.41970985,0.17571635,0.02080446,0.01124357,0.18179972,0.00000000,0.00231220,0.02922163,0.00345273,0.10151137
