energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-0.12906453,6.25446330,0.01513013,0.20449096,0.02825787,0.91082984,1.29623577,4.73386886,0.42828430,0.00016344
-0.12306153,6.50885885,0.01592142,0.20782891,0.02807434,0.95270466,1.34958750,4.97523406,0.42985682,0.00016969
-0.11705853,6.74707629,0.01667091,0.21057394,0.02780017,0.99207390,1.39974052,5.20630694,0.43083541,0.00017541
-0.11105553,6.96628526,0.01737003,0.21272498,0.02744066,1.02845306,1.44610929,5.42419004,0.43126071,0.00018052
-0.10505253,7.16369032,0.01801083,0.21428400,0.02700176,1.06137002,1.48811022,5.62595736,0.43115105,0.00018496
-0.09904952,7.33658362,0.01858616,0.21525567,0.02648987,1.09037434,1.52517278,5.80871500,0.43050160,0.00018866
-0.09304652,7.48240589,0.01908996,0.21564737,0.02591171,1.11504732,1.55675261,5.96966934,0.42928523,0.00019156
-0.08704352,7.59881433,0.01951746,0.21546963,0.02527414,1.13501265,1.58234607,6.10620111,0.42745516,0.00019361
-0.08104052,7.68375564,0.01986549,0.21473697,0.02458413,1.14994730,1.60150614,6.21594304,0.42494917,0.00019477
-0.07503752,7.73554131,0.02013268,0.21346919,0.02384867,1.15959241,1.61385883,6.29685836,0.42169505,0.00019501
-0.06903452,7.75292211,0.02031969,0.21169286,0.02307483,1.16376361,1.61911956,6.34731703,0.41761708,0.00019433
-0.06303152,7.73515821,0.02042948,0.20944307,0.02226976,1.16236040,1.61710876,6.36616610,0.41264300,0.00019271
-0.05702851,7.68208077,0.02046740,0.20676513,0.02144073,1.15537415,1.60776570,6.35279081,0.40671122,0.00019017
-0.05102551,7.59414158,0.02044143,0.20371617,0.02059526,1.14289404,1.59115990,6.30716301,0.39977759,0.00018673
-0.04502251,7.47244679,0.02036219,0.20036651,0.01974113,1.12511080,1.56749923,6.22987381,0.39182150,0.00018242
-0.03901951,7.31877200,0.02024299,0.19680043,0.01888651,1.10231756,1.53713410,6.12214801,0.38285082,0.00017730
-0.03301651,7.13555624,0.02009977,0.19311648,0.01803996,1.07490778,1.50055710,5.98583859,0.37290550,0.00017143
-0.02701351,6.92587355,0.01995100,0.18942690,0.01721049,1.04337001,1.45839793,5.82340023,0.36205942,0.00016488
-0.02101051,6.69338191,0.01981741,0.18585643,0.01640755,1.00827951,1.41141349,5.63784216,0.35042059,0.00015773
-0.01500750,6.44225033,0.01972171,0.18254006,0.01564099,0.97028680,1.36047312,5.43266119,0.33812948,0.00015009
-0.00900450,6.17706610,0.01968818,0.17962009,0.01492102,0.93010360,1.30653960,5.21175718,0.32535569,0.00014204
-0.00300150,5.90272519,0.01974213,0.17724236,0.01425807,0.88848646,1.25064642,4.97933376,0.31229316,0.00013369
0.00300150,5.62430972,0.01990939,0.17555181,0.01366264,0.84621864,1.19387208,4.73978792,0.29915399,0.00012514
0.00900450,5.34695709,0.02021559,0.17468751,0.01314520,0.80409098,1.13731248,4.49759284,0.28616144,0.00011651
0.01500750,5.07572571,0.02068550,0.17477741,0.01271592,0.76288234,1.08205240,4.25717820,0.27354226,0.00010789
0.02101051,4.81546261,0.02134225,0.17593297,0.01238453,0.72334049,1.02913715,4.02281283,0.26151884,0.00009937
0.02701351,4.57067794,0.02220661,0.17824391,0.01216008,0.68616389,0.97954560,3.79849396,0.25030154,0.00009106
0.03301651,4.34543109,0.02329624,0.18177345,0.01205075,0.65198532,0.93416541,3.58784715,0.24008151,0.00008302
0.03901951,4.14323258,0.02462495,0.18655414,0.01206368,0.62135767,0.89377161,3.39404047,0.23102439,0.00007534
0.04502251,3.96696505,0.02620216,0.19258457,0.01220473,0.59474245,0.85900902,3.21971572,0.22326504,0.00006807
0.05102551,3.81882581,0.02803230,0.19982722,0.01247841,0.57250133,0.83037927,3.06693862,0.21690364,0.00006126
0.05702851,3.70029246,0.03011444,0.20820758,0.01288771,0.55489084,0.80823261,2.93716908,0.21200313,0.00005494
0.06303152,3.61211197,0.03244206,0.21761459,0.01343401,0.54206041,0.79276475,2.83125198,0.20858817,0.00004915
0.06903452,3.55431282,0.03500294,0.22790256,0.01411705,0.53405344,0.78401858,2.74942762,0.20664547,0.00004390
0.07503752,3.52623867,0.03777931,0.23889452,0.01493490,0.53081143,0.78189051,2.69136079,0.20612556,0.00003918
0.08104052,3.52660156,0.04074807,0.25038689,0.01588394,0.53218063,0.78614098,2.65618621,0.20694567,0.00003499
0.08704352,3.55355167,0.04388131,0.26215543,0.01695893,0.53792108,0.79640856,2.64256815,0.20899373,0.00003131
0.09304652,3.60476046,0.04714692,0.27396214,0.01815304,0.54771736,0.81222695,2.64877104,0.21213309,0.00002812
0.09904952,3.67751354,0.05050934,0.28556297,0.01945794,0.56119070,0.83304406,2.67273820,0.21620780,0.00002539
0.10505253,3.76880971,0.05393049,0.29671600,0.02086392,0.57791198,0.85824248,2.71217543,0.22104821,0.00002309
0.11105553,3.87546227,0.05737069,0.30718971,0.02235994,0.59741516,0.88716048,2.76463615,0.22647665,0.00002117
0.11705853,3.99419936,0.06078969,0.31677114,0.02393382,0.61921066,0.91911277,2.82760536,0.23231286,0.00001960
0.12306153,4.12175993,0.06414765,0.32527339,0.02557231,0.64279833,0.95341039,2.89857950,0.23837910,0.00001834
0.12906453,4.25498277,0.06740610,0.33254232,0.02726126,0.66767982,0.98937920,2.97513988,0.24450476,0.00001735
0.13506753,4.39088613,0.07052878,0.33846210,0.02898577,0.69336987,1.02637628,3.05501775,0.25053025,0.00001659
0.14107054,4.52673630,0.07348240,0.34295934,0.03073034,0.71940654,1.06380415,3.13614953,0.25631017,0.00001602
0.14707354,4.66010381,0.07623721,0.34600565,0.03247904,0.74536010,1.10112232,3.21672106,0.26171577,0.00001560
0.15307654,4.78890665,0.07876746,0.34761852,0.03421574,0.77084060,1.13785626,3.29520041,0.26663653,0.00001530
0.15907954,4.91144025,0.08105161,0.34786057,0.03592426,0.79550397,1.17360355,3.37035911,0.27098120,0.00001510
0.16508254,5.02639444,0.08307247,0.34683703,0.03758868,0.81905681,1.20803756,3.44128200,0.27467797,0.00001495
0.17108554,5.13285796,0.08481707,0.34469177,0.03919352,0.84125972,1.24090852,3.50736645,0.27767430,0.00001485
0.17708854,5.23031151,0.08627653,0.34160195,0.04072405,0.86192931,1.27204249,3.56831179,0.27993619,0.00001476
0.18309155,5.31861028,0.08744567,0.33777155,0.04216659,0.88093893,1.30133825,3.62410000,0.28144712,0.00001467
0.18909455,5.39795726,0.08832273,0.33342410,0.04350874,0.89821803,1.32876259,3.67496914,0.28220682,0.00001457
0.19509755,5.46886866,0.08890884,0.32879478,0.04473973,0.91375046,1.35434412,3.72138071,0.28222987,0.00001444
0.20110055,5.53213270,0.08920771,0.32412241,0.04585067,0.92757148,1.37816596,3.76398229,0.28154427,0.00001427
0.20710355,5.58876303,0.08922512,0.31964142,0.04683481,0.93976363,1.40035764,3.80356698,0.28019004,0.00001406
0.21310655,5.63994824,0.08896865,0.31557421,0.04768776,0.95045166,1.42108628,3.84103081,0.27821780,0.00001380
0.21910955,5.68699851,0.08844735,0.31212412,0.04840764,0.95979633,1.44054742,3.87732935,0.27568751,0.00001348
0.22511256,5.73129076,0.08767152,0.30946923,0.04899521,0.96798741,1.45895567,3.91343472,0.27266721,0.00001312
0.23111556,5.77421349,0.08665257,0.30775712,0.04945390,0.97523594,1.47653531,3.95029399,0.26923182,0.00001270
0.23711856,5.81711260,0.08540295,0.30710082,0.04978978,0.98176586,1.49351110,3.98879001,0.26546198,0.00001224
0.24312156,5.86123938,0.08393612,0.30757587,0.05001141,0.98780535,1.51009944,4.02970547,0.26144286,0.00001174
0.24912456,5.90770215,0.08226658,0.30921873,0.05012970,0.99357802,1.52650005,4.07369116,0.25726295,0.00001120
0.25512756,5.95742267,0.08040988,0.31202627,0.05015757,0.99929424,1.54288847,4.12123900,0.25301275,0.00001063
0.26113057,6.01109878,0.07838273,0.31595662,0.05010965,1.00514299,1.55940936,4.17266078,0.24878342,0.00001004
0.26713357,6.06917450,0.07620297,0.32093100,0.05000186,1.01128441,1.57617103,4.22807295,0.24466533,0.00000944
0.27313657,6.13181854,0.07388966,0.32683668,0.04985094,1.01784342,1.59324114,4.28738803,0.24074655,0.00000882
0.27913957,6.19891239,0.07146299,0.33353078,0.04967398,1.02490465,1.61064396,4.35031301,0.23711120,0.00000821
0.28514257,6.27004832,0.06894423,0.34084491,0.04948790,1.03250887,1.62835898,4.41635473,0.23383793,0.00000760
0.29114557,6.34453781,0.06635567,0.34859033,0.04930898,1.04065108,1.64632125,4.48483215,0.23099823,0.00000701
0.29714857,6.42143012,0.06372041,0.35656374,0.04915229,1.04928037,1.66442317,4.55489523,0.22865487,0.00000644
0.30315158,6.49954047,0.06106221,0.36455316,0.04903132,1.05830149,1.68251780,4.62554962,0.22686047,0.00000589
0.30915458,6.57748672,0.05840529,0.37234414,0.04895748,1.06757805,1.70042346,4.69568643,0.22565610,0.00000538
0.31515758,6.65373330,0.05577402,0.37972573,0.04893978,1.07693726,1.71792947,4.76411580,0.22507006,0.00000489
0.32116058,6.72664022,0.05319274,0.38649630,0.04898449,1.08617584,1.73480261,4.82960287,0.22511697,0.00000445
0.32716358,6.79451536,0.05068545,0.39246895,0.04909495,1.09506685,1.75079415,4.89090488,0.22579690,0.00000404
0.33316658,6.85566759,0.04827557,0.39747626,0.04927138,1.10336722,1.76564698,4.94680754,0.22709491,0.00000367
0.33916958,6.90845834,0.04598562,0.40137440,0.04951083,1.11082539,1.77910254,4.99615934,0.22898080,0.00000335
0.34517259,6.95134964,0.04383703,0.40404633,0.04980718,1.11718894,1.79090726,5.03790233,0.23140913,0.00000306
0.35117559,6.98294632,0.04184978,0.40540410,0.05015128,1.12221179,1.80081817,5.07109799,0.23431959,0.00000281
0.35717859,7.00203101,0.04004221,0.40539011,0.05053106,1.12566071,1.80860760,5.09494748,0.23763767,0.00000260
0.36318159,7.00759063,0.03843071,0.40397737,0.05093190,1.12732085,1.81406671,5.10880544,0.24127567,0.00000243
0.36918459,6.99883367,0.03702946,0.40116873,0.05133689,1.12700038,1.81700788,5.11218723,0.24513405,0.00000229
0.37518759,6.97519835,0.03585017,0.39699523,0.05172733,1.12453394,1.81726609,5.10476967,0.24910314,0.00000218
0.38119060,6.93635176,0.03490179,0.39151354,0.05208318,1.11978495,1.81469927,5.08638579,0.25306513,0.00000210
0.38719360,6.88218120,0.03419026,0.38480275,0.05238359,1.11264706,1.80918793,5.05701443,0.25689645,0.00000204
0.39319660,6.81277874,0.03371826,0.37696057,0.05260756,1.10304453,1.80063420,5.01676573,0.26047038,0.00000201
0.39919960,6.72842068,0.03348495,0.36809921,0.05273448,1.09093205,1.78896073,4.96586370,0.26365991,0.00000200
0.40520260,6.62954365,0.03348577,0.35834109,0.05274478,1.07629383,1.77410943,4.90462723,0.26634077,0.00000200
0.41120560,6.51671899,0.03371231,0.34781449,0.05262054,1.05914250,1.75604048,4.83345079,0.26839456,0.00000201
0.41720860,6.39062716,0.03415216,0.33664951,0.05234606,1.03951765,1.73473171,4.75278600,0.26971185,0.00000204
0.42321161,6.25203348,0.03478889,0.32497426,0.05190836,1.01748433,1.71017847,4.66312497,0.27019516,0.00000207
0.42921461,6.10176646,0.03560213,0.31291164,0.05129765,0.99313164,1.68239406,4.56498636,0.26976175,0.00000211
0.43521761,5.94069945,0.03656768,0.30057658,0.05050765,0.96657121,1.65141055,4.45890440,0.26834604,0.00000215
0.44122061,5.76973604,0.03765779,0.28807404,0.04953583,0.93793591,1.61728024,4.34542124,0.26590155,0.00000220
0.44722361,5.58979930,0.03884155,0.27549758,0.04838356,0.90737848,1.58007716,4.22508251,0.26240238,0.00000224
0.45322661,5.40182456,0.04008537,0.26292859,0.04705602,0.87507015,1.53989885,4.09843578,0.25784403,0.00000228
0.45922961,5.20675530,0.04135360,0.25043617,0.04556216,0.84119921,1.49686795,3.96603146,0.25224352,0.00000231
0.46523262,5.00554142,0.04260924,0.23807749,0.04391436,0.80596927,1.45113348,3.82842543,0.24563895,0.00000234
0.47123562,4.79913902,0.04381478,0.22589864,0.04212809,0.76959740,1.40287174,3.68618286,0.23808825,0.00000236
0.47723862,4.58851103,0.04493305,0.21393577,0.04022146,0.73231184,1.35228643,3.53988241,0.22966750,0.00000237
0.48324162,4.37462774,0.04592814,0.20221654,0.03821466,0.69434941,1.29960815,3.39012013,0.22046850,0.00000237
0.48924462,4.15846666,0.04676637,0.19076160,0.03612938,0.65595257,1.24509305,3.23751260,0.21059610,0.00000236
0.49524762,3.94101122,0.04741717,0.17958618,0.03398816,0.61736617,1.18902060,3.08269872,0.20016507,0.00000234
0.50125063,3.72324779,0.04785396,0.16870158,0.03181385,0.57883399,1.13169073,2.92633988,0.18929685,0.00000231
0.50725363,3.50616112,0.04805488,0.15811651,0.02962894,0.54059510,1.07342013,2.76911839,0.17811621,0.00000227
0.51325663,3.29072798,0.04800344,0.14783828,0.02745505,0.50288028,1.01453802,2.61173394,0.16674805,0.00000222
0.51925963,3.07790927,0.04768899,0.13787375,0.02531244,0.46590846,0.95538151,2.45489846,0.15531427,0.00000216
0.52526263,2.86864088,0.04710699,0.12823000,0.02321962,0.42988344,0.89629062,2.29932923,0.14393112,0.00000209
0.53126563,2.66382363,0.04625913,0.11891481,0.02119300,0.39499102,0.83760315,2.14574078,0.13270671,0.00000202
0.53726863,2.46431287,0.04515322,0.10993688,0.01924671,0.36139647,0.77964967,1.99483583,0.12173920,0.00000193
0.54327164,2.27090798,0.04380282,0.10130584,0.01739245,0.32924267,0.72274856,1.84729561,0.11111527,0.00000184
0.54927464,2.08434243,0.04222684,0.09303210,0.01563942,0.29864879,0.66720149,1.70376997,0.10090917,0.00000174
0.55527764,1.90527470,0.04044878,0.08512658,0.01399442,0.26970956,0.61328921,1.56486776,0.09118221,0.00000165
0.56128064,1.73428052,0.03849601,0.07760032,0.01246191,0.24249525,0.56126806,1.43114775,0.08198273,0.00000154
0.56728364,1.57184673,0.03639878,0.07046412,0.01104420,0.21705218,0.51136690,1.30311051,0.07334638,0.00000144
0.57328664,1.41836695,0.03418934,0.06372812,0.00974166,0.19340379,0.46378499,1.18119161,0.06529684,0.00000134
0.57928964,1.27413941,0.03190088,0.05740147,0.00855300,0.17155222,0.41869047,1.06575625,0.05784668,0.00000123
0.58529265,1.13936680,0.02956659,0.05149207,0.00747546,0.15148027,0.37621971,0.95709572,0.05099856,0.00000113
0.59129565,1.01415853,0.02721876,0.04600649,0.00650519,0.13315372,0.33647760,0.85542574,0.04474649,0.00000104
0.59729865,0.89853498,0.02488792,0.04094991,0.00563743,0.11652386,0.29953850,0.76088678,0.03907717,0.00000095
0.60330165,0.79243406,0.02260217,0.03632636,0.00486685,0.10153019,0.26544827,0.67354638,0.03397140,0.00000086
0.60930465,0.69571958,0.02038657,0.03213904,0.00418775,0.08810324,0.23422691,0.59340344,0.02940543,0.00000079
0.61530765,0.60819148,0.01826279,0.02839084,0.00359433,0.07616742,0.20587209,0.52039439,0.02535234,0.00000072
0.62131066,0.52959761,0.01624878,0.02508503,0.00308089,0.06564376,0.18036335,0.45440100,0.02178326,0.00000067
0.62731366,0.45964669,0.01435869,0.02222614,0.00264202,0.05645271,0.15766686,0.39525961,0.01866850,0.00000062
0.63331666,0.39802224,0.01260290,0.01982086,0.00227278,0.04851672,0.13774070,0.34277161,0.01597868,0.00000060
0.63931966,0.34439708,0.01098816,0.01787919,0.00196884,0.04176272,0.12054054,0.29671463,0.01368562,0.00000059
0.64532266,0.29844799,0.00951787,0.01641552,0.00172661,0.03612445,0.10602538,0.25685435,0.01176319,0.00000059
0.65132566,0.25987018,0.00819242,0.01544985,0.00154337,0.03154457,0.09416341,0.22295628,0.01018802,0.00000063
0.65732866,0.22839121,0.00700959,0.01500891,0.00141736,0.02797657,0.08493769,0.19479734,0.00894013,0.00000068
0.66333167,0.20378372,0.00596496,0.01512719,0.00134785,0.02538652,0.07835139,0.17217674,0.00800339,0.00000077
0.66933467,0.18587694,0.00505244,0.01584788,0.00133525,0.02375444,0.07443244,0.15492578,0.00736592,0.00000089
0.67533767,0.17456620,0.00426461,0.01722353,0.00138112,0.02307557,0.07323743,0.14291621,0.00702038,0.00000106
0.68134067,0.16982030,0.00359326,0.01931647,0.00148825,0.02336122,0.07485439,0.13606693,0.00696409,0.00000127
0.68734367,0.17168637,0.00302966,0.02219885,0.00166068,0.02463934,0.07940431,0.13434845,0.00719910,0.00000153
0.69334667,0.18029176,0.00256500,0.02595226,0.00190371,0.02695478,0.08704129,0.13778522,0.00773207,0.00000186
0.69934967,0.19584294,0.00219060,0.03066688,0.00222391,0.03036910,0.09795095,0.14645533,0.00857408,0.00000226
0.70535268,0.21862104,0.00189819,0.03644001,0.00262911,0.03496003,0.11234714,0.16048759,0.00974028,0.00000274
0.71135568,0.24897405,0.00168006,0.04337416,0.00312837,0.04082046,0.13046678,0.18005593,0.01124935,0.00000330
0.71735868,0.28730561,0.00152921,0.05157444,0.00373193,0.04805699,0.15256278,0.20537120,0.01312295,0.00000397
0.72336168,0.33406063,0.00143939,0.06114536,0.00445118,0.05678801,0.17889514,0.23667030,0.01538487,0.00000475
0.72936468,0.38970790,0.00140519,0.07218721,0.00529856,0.06714130,0.20972034,0.27420324,0.01806016,0.00000564
0.73536768,0.45472015,0.00142199,0.08479178,0.00628752,0.07925123,0.24527915,0.31821810,0.02117416,0.00000667
0.74137069,0.52955218,0.00148599,0.09903792,0.00743242,0.09325546,0.28578336,0.36894472,0.02475132,0.00000783
0.74737369,0.61461762,0.00159416,0.11498668,0.00874845,0.10929135,0.33140167,0.42657745,0.02881413,0.00000914
0.75337669,0.71026530,0.00174421,0.13267657,0.01025158,0.12749197,0.38224533,0.49125776,0.03338187,0.00001061
0.75937969,0.81675611,0.00193457,0.15211888,0.01195847,0.14798192,0.43835412,0.56305750,0.03846950,0.00001224
0.76538269,0.93424138,0.00216436,0.17329343,0.01388641,0.17087297,0.49968333,0.64196355,0.04408654,0.00001402
0.77138569,1.06274386,0.00243339,0.19614492,0.01605331,0.19625968,0.56609237,0.72786476,0.05023620,0.00001598
0.77738869,1.20214219,0.00274218,0.22058014,0.01847763,0.22421500,0.63733572,0.82054196,0.05691456,0.00001810
0.78339170,1.35216009,0.00309204,0.24646634,0.02117837,0.25478610,0.71305696,0.91966181,0.06411012,0.00002037
0.78939470,1.51236068,0.00348513,0.27363075,0.02417510,0.28799037,0.79278636,1.02477504,0.07180361,0.00002280
0.79539770,1.68214689,0.00392457,0.30186164,0.02748786,0.32381186,0.87594245,1.13531958,0.07996816,0.00002538
0.80140070,1.86076804,0.00441461,0.33091090,0.03113721,0.36219810,0.96183809,1.25062884,0.08856990,0.00002809
0.80740370,2.04733274,0.00496076,0.36049809,0.03514415,0.40305753,1.04969089,1.36994504,0.09756890,0.00003091
0.81340670,2.24082782,0.00557001,0.39031613,0.03953002,0.44625745,1.13863817,1.49243733,0.10692061,0.00003385
0.81940970,2.44014258,0.00625099,0.42003827,0.04431640,0.49162272,1.22775590,1.61722420,0.11657768,0.00003686
0.82541271,2.64409757,0.00701419,0.44932628,0.04952482,0.53893517,1.31608126,1.74339926,0.12649214,0.00003995
0.83141571,2.85147648,0.00787208,0.47783952,0.05517650,0.58793377,1.40263799,1.87005940,0.13661792,0.00004309
0.83741871,3.06105981,0.00883930,0.50524458,0.06129195,0.63831563,1.48646362,1.99633391,0.14691359,0.00004626
0.84342171,3.27165876,0.00993265,0.53122505,0.06789037,0.68973790,1.56663750,2.12141343,0.15734522,0.00004945
0.84942471,3.48214741,0.01117118,0.55549104,0.07498907,0.74182056,1.64230840,2.24457694,0.16788927,0.00005263
0.85542771,3.69149188,0.01257602,0.57778805,0.08260264,0.79415011,1.71272059,2.36521569,0.17853539,0.00005580
0.86143072,3.89877469,0.01417021,0.59790464,0.09074203,0.84628425,1.77723706,2.48285242,0.18928889,0.00005895
0.86743372,4.10321318,0.01597836,0.61567877,0.09941352,0.89775756,1.83535889,2.59715507,0.20017289,0.00006207
0.87343672,4.30417103,0.01802617,0.63100224,0.10861761,0.94808804,1.88673988,2.70794389,0.21122992,0.00006514
0.87943972,4.50116216,0.02033984,0.64382320,0.11834779,0.99678469,1.93119555,2.81519152,0.22252280,0.00006819
0.88544272,4.69384703,0.02294528,0.65414651,0.12858932,1.04335588,1.96870628,2.91901589,0.23413480,0.00007120
0.89144572,4.88202154,0.02586722,0.66203190,0.13931798,1.08731846,1.99941423,3.01966628,0.24616900,0.00007418
0.89744872,5.06559916,0.02912824,0.66759010,0.15049888,1.12820754,2.02361427,3.11750295,0.25874660,0.00007716
0.90345173,5.24458758,0.03274761,0.67097702,0.16208542,1.16558654,2.04173928,3.21297170,0.27200450,0.00008014
0.90945473,5.41906118,0.03674018,0.67238633,0.17401835,1.19905752,2.05434063,3.30657430,0.28609184,0.00008315
0.91545773,5.58913112,0.04111516,0.67204074,0.18622519,1.22827120,2.06206466,3.39883668,0.30116578,0.00008620
0.92146073,5.75491471,0.04587501,0.67018246,0.19861980,1.25293666,2.06562632,3.49027633,0.31738659,0.00008933
0.92746373,5.91650618,0.05101438,0.66706324,0.21110247,1.27282998,2.06578129,3.58137084,0.33491213,0.00009256
0.93346673,6.07395042,0.05651922,0.66293446,0.22356032,1.28780189,2.06329779,3.67252908,0.35389193,0.00009592
0.93946973,6.22722130,0.06236605,0.65803774,0.23586825,1.29778371,2.05892938,3.76406669,0.37446116,0.00009943
0.94547274,6.37620604,0.06852158,0.65259652,0.24789036,1.30279145,2.05339003,3.85618708,0.39673457,0.00010313
0.95147574,6.52069627,0.07494255,0.64680889,0.25948192,1.30292777,2.04733240,3.94896876,0.42080075,0.00010705
0.95747874,6.66038648,0.08157597,0.64084203,0.27049182,1.29838165,2.04133023,4.04235968,0.44671693,0.00011120
0.96348174,6.79487978,0.08835971,0.63482843,0.28076559,1.28942551,2.03586541,4.13617858,0.47450444,0.00011563
0.96948474,6.92370049,0.09522347,0.62886395,0.29014878,1.27640997,2.03132007,4.23012301,0.50414517,0.00012034
0.97548774,7.04631275,0.10209016,0.62300787,0.29849072,1.25975623,2.02797374,4.32378334,0.53557907,0.00012537
0.98149075,7.16214374,0.10887754,0.61728461,0.30564859,1.23994624,2.02600530,4.41666162,0.56870288,0.00013073
0.98749375,7.27061015,0.11550021,0.61168712,0.31149153,1.21751104,2.02549924,4.50819404,0.60337006,0.00013643
0.99349675,7.37114584,0.12187187,0.60618166,0.31590480,1.19301757,2.02645570,4.59777526,0.63939202,0.00014250
0.99949975,7.46322911,0.12790764,0.60071359,0.31879367,1.16705444,2.02880312,4.68478326,0.67654061,0.00014894
1.00550275,7.54640772,0.13352653,0.59521388,0.32008706,1.14021708,2.03241292,4.76860293,0.71455159,0.00015576
1.01150575,7.62031989,0.13865382,0.58960596,0.31974060,1.11309281,2.03711492,4.84864706,0.75312926,0.00016297
1.01750875,7.68471023,0.14322337,0.58381251,0.31773903,1.08624637,2.04271276,4.92437371,0.79195166,0.00017055
1.02351176,7.73943938,0.14717970,0.57776193,0.31409785,1.06020627,2.04899826,4.99529882,0.83067657,0.00017851
1.02951476,7.78448707,0.15047973,0.57139410,0.30886404,1.03545256,2.05576411,5.06100395,0.86894768,0.00018685
1.03551776,7.81994843,0.15309423,0.56466520,0.30211585,1.01240623,2.06281432,5.12113887,0.90640106,0.00019553
1.04152076,7.84602421,0.15500875,0.55755150,0.29396163,0.99142069,2.06997194,5.17541940,0.94267149,0.00020456
1.04752376,7.86300563,0.15622421,0.55005179,0.28453773,0.97277543,2.07708404,5.22362140,0.97739860,0.00021389
1.05352676,7.87125529,0.15675692,0.54218866,0.27400545,0.95667213,2.08402391,5.26557167,1.01023267,0.00022349
1.05952976,7.87118571,0.15663820,0.53400844,0.26254734,0.94323310,2.09069080,5.30113717,1.04083995,0.00023334
1.06553277,7.86323722,0.15591356,0.52558005,0.25036276,0.93250219,2.09700751,5.33021389,1.06890749,0.00024338
1.07153577,7.84785687,0.15464141,0.51699271,0.23766302,0.92444793,2.10291638,5.35271662,1.09414747,0.00025356
1.07753877,7.82548007,0.15289159,0.50835289,0.22466630,0.91896879,2.10837431,5.36857079,1.11630101,0.00026382
1.08354177,7.79651627,0.15074343,0.49978051,0.21159233,0.91590021,2.11334724,5.37770744,1.13514158,0.00027410
1.08954477,7.76133950,0.14828376,0.49140473,0.19865732,0.91502316,2.11780482,5.38006182,1.15047797,0.00028433
1.09554777,7.72028446,0.14560470,0.48335945,0.18606903,0.91607391,2.12171556,5.37557588,1.16215693,0.00029444
1.10155078,7.67364796,0.14280138,0.47577871,0.17402227,0.91875440,2.12504294,5.36420457,1.17006556,0.00030437
1.10755378,7.62169513,0.13996970,0.46879222,0.16269497,0.92274313,2.12774260,5.34592513,1.17413331,0.00031404
1.11355678,7.56466954,0.13720403,0.46252108,0.15224474,0.92770582,2.12976068,5.32074873,1.17433376,0.00032339
1.11955978,7.50280563,0.13459507,0.45707382,0.14280620,0.93330566,2.13103326,5.28873298,1.17068590,0.00033235
1.12556278,7.43634176,0.13222778,0.45254284,0.13448890,0.93921267,2.13148672,5.24999406,1.16325499,0.00034087
1.13156578,7.36553234,0.13017946,0.44900124,0.12737593,0.94511192,2.13103866,5.20471704,1.15215273,0.00034891
1.13756878,7.29065694,0.12851797,0.44650018,0.12152315,0.95071015,2.12959909,5.15316287,1.13753670,0.00035643
1.14357179,7.21202529,0.12730014,0.44506669,0.11695904,0.95574096,2.12707169,5.09567123,1.11960878,0.00036340
1.14957479,7.12997676,0.12657040,0.44470192,0.11368505,0.95996803,2.12335462,5.03265808,1.09861254,0.00036981
1.15557779,7.04487398,0.12635956,0.44538000,0.11167643,0.96318679,2.11834095,4.96460784,1.07482940,0.00037564
1.16158079,6.95709057,0.12668387,0.44704731,0.11088352,0.96522430,2.11191848,4.89206017,1.04857356,0.00038091
1.16758379,6.86699360,0.12754438,0.44962242,0.11123335,0.96593778,2.10396900,4.81559197,1.02018576,0.00038563
1.17358679,6.77492220,0.12892653,0.45299657,0.11263164,0.96521194,2.09436734,4.73579577,0.99002590,0.00038979
1.17958979,6.68116399,0.13080012,0.45703489,0.11496506,0.96295545,2.08298034,4.65325590,0.95846471,0.00039343
1.18559280,6.58593166,0.13311962,0.46157830,0.11810379,0.95909704,2.06966622,4.56852425,0.92587489,0.00039655
1.19159580,6.48934198,0.13582490,0.46644621,0.12190434,0.95358153,2.05427481,4.48209756,0.89262183,0.00039917
1.19759880,6.39139977,0.13884236,0.47144002,0.12621262,0.94636621,2.03664901,4.39439809,0.85905449,0.00040129
1.20360180,6.29198890,0.14208647,0.47634747,0.13086718,0.93741797,2.01662789,4.30575953,0.82549684,0.00040290
1.20960480,6.19087210,0.14546180,0.48094767,0.13570270,0.92671134,1.99405172,4.21641937,0.79224012,0.00040400
1.21560780,6.08770074,0.14886531,0.48501691,0.14055358,0.91422777,1.96876894,4.12651890,0.75953654,0.00040457
1.22161081,5.98203500,0.15218916,0.48833500,0.14525761,0.89995610,1.94064506,4.03611112,0.72759456,0.00040457
1.22761381,5.87337379,0.15532362,0.49069185,0.14965962,0.88389421,1.90957313,3.94517632,0.69657609,0.00040397
1.23361681,5.76119345,0.15816027,0.49189433,0.15361512,0.86605181,1.87548530,3.85364463,0.66659572,0.00040273
1.23961981,5.64499286,0.16059529,0.49177289,0.15699362,0.84645382,1.83836484,3.76142399,0.63772198,0.00040081
1.24562281,5.52434249,0.16253260,0.49018767,0.15968181,0.82514441,1.79825773,3.66843176,0.60998053,0.00039816
1.25162581,5.39893395,0.16388696,0.48703396,0.16158617,0.80219089,1.75528291,3.57462764,0.58335916,0.00039475
