energy_ev,total_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.50875438,0.13823591,0.07012152,0.00085184,0.11088905,0.01412264,0.00774319,0.02614182,0.01346283,0.00000000
3.51475738,0.13880900,0.06060705,0.00087463,0.11880093,0.01465477,0.00642551,0.02627817,0.01248338,0.00000000
3.52076038,0.14049521,0.05262932,0.00090193,0.12686197,0.01525104,0.00530344,0.02662322,0.01170966,0.00000000
3.52676338,0.14307360,0.04603768,0.00093242,0.13492279,0.01589067,0.00435855,0.02713487,0.01111483,0.00000000
3.53276638,0.14632708,0.04068564,0.00096475,0.14283490,0.01655298,0.00357290,0.02777181,0.01067232,0.00000000
3.53876938,0.15004946,0.03643542,0.00099763,0.15045550,0.01721804,0.00292954,0.02849479,0.01035666,0.00000000
3.54477239,0.15405223,0.03316181,0.00102979,0.15765248,0.01786730,0.00241290,0.02926786,0.01014407,0.00000000
3.55077539,0.15817113,0.03075529,0.00106011,0.16430974,0.01848428,0.00200904,0.03005960,0.01001307,0.00000000
3.55677839,0.16227232,0.02912456,0.00108757,0.17033234,0.01905520,0.00170590,0.03084423,0.00994498,0.00000000
3.56278139,0.16625785,0.02819838,0.00111134,0.17565148,0.01956954,0.00149339,0.03160260,0.00992427,0.00000000
3.56878439,0.17007052,0.02792691,0.00113079,0.18022899,0.02002054,0.00136349,0.03232305,0.00993896,0.00000000
3.57478739,0.17369779,0.02828247,0.00114548,0.18406111,0.02040563,0.00131016,0.03300211,0.00998080,0.00000000
3.58079040,0.17717467,0.02925991,0.00115524,0.18718140,0.02072676,0.00132937,0.03364501,0.01004547,0.00000000
3.58679340,0.18058542,0.03087641,0.00116010,0.18966268,0.02099050,0.00141895,0.03426591,0.01013270,0.00000000
3.59279640,0.18406400,0.03317097,0.00116035,0.19161768,0.02120814,0.00157840,0.03488793,0.01024624,0.00000000
3.59879940,0.18779307,0.03620327,0.00115654,0.19319851,0.02139556,0.00180880,0.03554292,0.01039383,0.00000000
3.60480240,0.19200165,0.04005229,0.00114939,0.19459474,0.02157296,0.00211249,0.03627096,0.01058710,0.00000000
3.61080540,0.19696119,0.04481423,0.00113984,0.19603022,0.02176442,0.00249286,0.03711956,0.01084137,0.00000000
3.61680840,0.20298021,0.05060008,0.00112902,0.19775858,0.02199736,0.00295408,0.03814262,0.01117538,0.00000000
3.62281141,0.21039750,0.05753255,0.00111817,0.20005758,0.02230181,0.00350073,0.03939913,0.01161094,0.00000000
3.62881441,0.21957392,0.06574256,0.00110863,0.20322240,0.02270960,0.00413749,0.04095164,0.01217254,0.00000000
3.63481741,0.23088301,0.07536505,0.00110180,0.20755798,0.02325342,0.00486879,0.04286453,0.01288684,0.00000000
3.64082041,0.24470043,0.08653439,0.00109909,0.21337078,0.02396582,0.00569840,0.04520211,0.01378210,0.00000000
3.64682341,0.26139257,0.09937922,0.00110187,0.22095994,0.02487811,0.00662902,0.04802658,0.01488754,0.00000000
3.65282641,0.28130442,0.11401691,0.00111143,0.23060823,0.02601934,0.00766197,0.05139592,0.01623260,0.00000000
3.65882941,0.30474713,0.13054774,0.00112892,0.24257299,0.02741515,0.00879673,0.05536176,0.01784613,0.00000000
3.66483242,0.33198540,0.14904888,0.00115536,0.25707726,0.02908678,0.01003068,0.05996728,0.01975550,0.00000000
3.67083542,0.36322519,0.16956844,0.00119152,0.27430138,0.03105006,0.01135873,0.06524518,0.02198571,0.00000000
3.67683842,0.39860195,0.19211965,0.00123798,0.29437526,0.03331457,0.01277317,0.07121583,0.02455832,0.00000000
3.68284142,0.43816992,0.21667562,0.00129503,0.31737151,0.03588288,0.01426346,0.07788557,0.02749053,0.00000000
3.68884442,0.48189285,0.24316472,0.00136270,0.34329978,0.03874997,0.01581619,0.08524537,0.03079408,0.00000000
3.69484742,0.52963643,0.27146691,0.00144072,0.37210230,0.04190284,0.01741515,0.09326973,0.03447429,0.00000000
3.70085043,0.58116298,0.30141132,0.00152854,0.40365094,0.04532036,0.01904147,0.10191601,0.03852914,0.00000000
3.70685343,0.63612873,0.33277527,0.00162533,0.43774586,0.04897325,0.02067393,0.11112419,0.04294842,0.00000000
3.71285643,0.69408392,0.36528490,0.00172996,0.47411600,0.05282438,0.02228933,0.12081703,0.04771308,0.00000000
3.71885943,0.75447608,0.39861763,0.00184109,0.51242129,0.05682933,0.02386301,0.13090083,0.05279474,0.00000000
3.72486243,0.81665669,0.43240652,0.00195712,0.55225688,0.06093707,0.02536950,0.14126660,0.05815547,0.00000000
3.73086543,0.87989122,0.46624652,0.00207630,0.59315922,0.06509103,0.02678313,0.15179178,0.06374783,0.00000000
3.73686843,0.94337265,0.49970272,0.00219670,0.63461416,0.06923027,0.02807883,0.16234248,0.06951527,0.00000000
3.74287144,1.00623814,0.53232021,0.00231633,0.67606674,0.07329086,0.02923286,0.17277611,0.07539287,0.00000000
3.74887444,1.06758887,0.56363559,0.00243314,0.71693285,0.07720747,0.03022360,0.18294457,0.08130845,0.00000000
3.75487744,1.12651230,0.59318972,0.00254508,0.75661224,0.08091500,0.03103221,0.19269763,0.08718404,0.00000000
3.76088044,1.18210657,0.62054136,0.00265019,0.79450292,0.08435035,0.03164336,0.20188671,0.09293777,0.00000000
3.76688344,1.23350626,0.64528126,0.00274663,0.83001647,0.08745416,0.03204572,0.21036877,0.09848600,0.00000000
3.77288644,1.27990877,0.66704631,0.00283276,0.86259389,0.09017254,0.03223240,0.21801034,0.10374577,0.00000000
3.77888944,1.32060048,0.68553308,0.00290715,0.89172167,0.09245869,0.03220128,0.22469141,0.10863744,0.00000000
3.78489245,1.35498175,0.70051050,0.00296867,0.91694745,0.09427442,0.03195507,0.23030925,0.11308745,0.00000000
3.79089545,1.38258991,0.71183088,0.00301654,0.93789496,0.09559143,0.03150133,0.23478184,0.11703103,0.00000000
3.79689845,1.40311929,0.71943903,0.00305032,0.95427752,0.09639233,0.03085226,0.23805091,0.12041490,0.00000000
3.80290145,1.41643741,0.72337894,0.00306999,0.96590978,0.09667145,0.03002435,0.24008443,0.12319964,0.00000000
3.80890445,1.42259666,0.72379775,0.00307592,0.97271700,0.09643529,0.02903792,0.24087842,0.12536179,0.00000000
3.81490745,1.42184069,0.72094665,0.00306893,0.97474164,0.09570259,0.02791649,0.24045801,0.12689547,0.00000000
3.82091046,1.41460522,0.71517858,0.00305023,0.97214670,0.09450416,0.02668614,0.23887765,0.12781346,0.00000000
3.82691346,1.40151275,0.70694271,0.00302142,0.96521562,0.09288225,0.02537473,0.23622048,0.12814765,0.00000000
3.83291646,1.38336125,0.69677562,0.00298450,0.95434857,0.09088961,0.02401115,0.23259679,0.12794879,0.00000000
3.83891946,1.36110680,0.68528944,0.00294177,0.94005490,0.08858833,0.02262450,0.22814153,0.12728557,0.00000000
3.84492246,1.33584067,0.67315705,0.00289579,0.92294213,0.08604823,0.02124337,0.22301108,0.12624293,0.00000000
3.85092546,1.30876111,0.66109485,0.00284936,0.90370136,0.08334513,0.01989514,0.21737915,0.12491975,0.00000000
3.85692846,1.28114091,0.64984339,0.00280537,0.88308965,0.08055890,0.01860525,0.21143211,0.12342586,0.00000000
3.86293147,1.25429132,0.64014640,0.00276679,0.86190985,0.07777131,0.01739676,0.20536366,0.12187859,0.00000000
3.86893447,1.22952367,0.63272889,0.00273655,0.84098837,0.07506394,0.01628977,0.19936931,0.12039886,0.00000000
3.87493747,1.20810960,0.62827479,0.00271745,0.82115161,0.07251589,0.01530111,0.19364048,0.11910703,0.00000000
3.88094047,1.19124147,0.62740499,0.00271208,0.80320201,0.07020169,0.01444407,0.18835870,0.11811858,0.00000000
3.88694347,1.17999397,0.63065634,0.00272271,0.78789416,0.06818927,0.01372822,0.18369000,0.11753993,0.00000000
3.89294647,1.17528848,0.63846235,0.00275127,0.77591224,0.06653806,0.01315936,0.17977970,0.11746439,0.00000000
3.89894947,1.17786127,0.65113634,0.00279918,0.76784921,0.06529738,0.01273954,0.17674769,0.11796853,0.00000000
3.90495248,1.18823689,0.66885766,0.00286738,0.76418880,0.06450510,0.01246720,0.17468461,0.11910907,0.00000000
3.91095548,1.20670772,0.69166156,0.00295623,0.76529084,0.06418655,0.01233740,0.17364884,0.12092048,0.00000000
3.91695848,1.23332054,0.71943329,0.00306549,0.77138050,0.06435388,0.01234206,0.17366458,0.12341330,0.00000000
3.92296148,1.26787091,0.75190682,0.00319430,0.78254195,0.06500572,0.01247038,0.17472099,0.12657340,0.00000000
3.92896448,1.30990569,0.78866847,0.00334120,0.79871670,0.06612732,0.01270924,0.17677260,0.13036210,0.00000000
3.93496748,1.35873386,0.82916551,0.00350417,0.81970666,0.06769101,0.01304371,0.17974081,0.13471729,0.00000000
3.94097049,1.41344564,0.87271988,0.00368060,0.84518204,0.06965708,0.01345758,0.18351659,0.13955547,0.00000000
3.94697349,1.47293924,0.91854654,0.00386747,0.87469373,0.07197507,0.01393395,0.18796425,0.14477460,0.00000000
3.95297649,1.53595473,0.96577621,0.00406132,0.90768974,0.07458534,0.01445587,0.19292606,0.15025780,0.00000000
3.95897949,1.60111387,1.01348181,0.00425844,0.94353539,0.07742101,0.01500698,0.19822779,0.15587766,0.00000000
3.96498249,1.66696464,1.06070784,0.00445492,0.98153627,0.08041006,0.01557212,0.20368471,0.16150103,0.00000000
3.97098549,1.73202904,1.10650159,0.00464680,1.02096341,0.08347771,0.01613800,0.20910803,0.16699414,0.00000000
3.97698849,1.79485238,1.14994532,0.00483019,1.06107971,0.08654884,0.01669381,0.21431139,0.17222784,0.00000000
3.98299150,1.85405238,1.19018802,0.00500139,1.10116672,0.08955049,0.01723174,0.21911735,0.17708274,0.00000000
3.98899450,1.90836627,1.22647557,0.00515702,1.14055075,0.09241428,0.01774751,0.22336336,0.18145405,0.00000000
3.99499750,1.95669405,1.25817822,0.00529412,1.17862757,0.09507875,0.01824069,0.22690729,0.18525594,0.00000000
4.00100050,1.99813636,1.28481405,0.00541029,1.21488457,0.09749145,0.01871503,0.22963204,0.18842521,0.00000000
4.00700350,2.03202548,1.30606748,0.00550371,1.24891977,0.09961077,0.01917858,0.23144933,0.19092415,0.00000000
4.01300650,2.05794820,1.32180199,0.00557326,1.28045676,0.10140743,0.01964366,0.23230224,0.19274244,0.00000000
4.01900950,2.07575969,1.33206642,0.00561855,1.30935522,0.10286557,0.02012667,0.23216669,0.19389802,0.00000000
4.02501251,2.08558786,1.33709440,0.00563991,1.33561630,0.10398338,0.02064780,0.23105167,0.19443685,0.00000000
4.03101551,2.08782786,1.33729682,0.00563844,1.35938276,0.10477324,0.02123047,0.22899820,0.19443161,0.00000000
4.03701851,2.08312708,1.33324766,0.00561592,1.38093372,0.10526144,0.02190061,0.22607728,0.19397935,0.00000000
4.04302151,2.07236113,1.32566333,0.00557483,1.40067401,0.10548732,0.02268592,0.22238672,0.19319812,0.00000000
4.04902451,2.05660159,1.31537662,0.00551819,1.41911846,0.10550203,0.02361477,0.21804707,0.19222282,0.00000000
4.05502751,2.03707691,1.30330581,0.00544957,1.43687157,0.10536685,0.02471523,0.21319692,0.19120025,0.00000000
4.06103052,2.01512769,1.29042052,0.00537289,1.45460309,0.10515108,0.02601379,0.20798758,0.19028373,0.00000000
4.06703352,1.99215827,1.27770517,0.00529237,1.47302042,0.10492971,0.02753427,0.20257756,0.18962728,0.00000000
4.07303652,1.96958607,1.26612186,0.00521237,1.49283871,0.10478080,0.02929651,0.19712691,0.18937976,0.00000000
4.07903952,1.94879083,1.25657373,0.00513728,1.51474974,0.10478276,0.03131528,0.19179166,0.18967904,0.00000000
4.08504252,1.93106536,1.24987052,0.00507138,1.53939065,0.10501155,0.03359918,0.18671868,0.19064648,0.00000000
4.09104552,1.91756969,1.24669754,0.00501871,1.56731387,0.10553796,0.03614973,0.18204092,0.19238196,0.00000000
4.09704852,1.90929024,1.24758921,0.00498298,1.59895936,0.10642496,0.03896066,0.17787340,0.19495953,0.00000000
4.10305153,1.90700533,1.25290830,0.00496744,1.63463024,0.10772536,0.04201735,0.17430993,0.19842394,0.00000000
4.10905453,1.91125834,1.26283164,0.00497479,1.67447311,0.10947972,0.04529666,0.17142069,0.20278820,0.00000000
4.11505753,1.92233934,1.27734286,0.00500710,1.71846371,0.11171464,0.04876692,0.16925072,0.20803221,0.00000000
4.12106053,1.94027576,1.29623233,0.00506576,1.76639878,0.11444151,0.05238830,0.16781940,0.21410249,0.00000000
4.12706353,1.96483242,1.31910449,0.00515142,1.81789457,0.11765571,0.05611352,0.16712076,0.22091319,0.00000000
4.13306653,1.99552060,1.34539199,0.00526399,1.87239221,0.12133629,0.05988875,0.16712468,0.22834819,0.00000000
4.13906953,2.03161600,1.37437631,0.00540263,1.92916979,0.12544625,0.06365489,0.16777894,0.23626430,0.00000000
4.14507254,2.07218454,1.40521380,0.00556572,1.98736084,0.12993322,0.06734904,0.16901187,0.24449548,0.00000000
4.15107554,2.11611505,1.43696617,0.00575098,2.04597854,0.13473068,0.07090619,0.17073562,0.25285785,0.00000000
4.15707854,2.16215762,1.46863424,0.00595544,2.10394472,0.13975962,0.07426103,0.17284982,0.26115541,0.00000000
4.16308154,2.20896598,1.49919347,0.00617556,2.16012243,0.14493056,0.07734982,0.17524551,0.26918617,0.00000000
4.16908454,2.25514242,1.52762997,0.00640728,2.21335100,0.15014593,0.08011231,0.17780925,0.27674851,0.00000000
4.17508754,2.29928347,1.55297558,0.00664616,2.26248197,0.15530267,0.08249347,0.18042711,0.28364758,0.00000000
4.18109055,2.34002485,1.57434068,0.00688744,2.30641461,0.16029502,0.08444525,0.18298857,0.28970136,0.00000000
4.18709355,2.37608393,1.59094348,0.00712618,2.34412962,0.16501736,0.08592794,0.18539004,0.29474631,0.00000000
4.19309655,2.40629844,1.60213489,0.00735740,2.37471970,0.16936713,0.08691141,0.18753799,0.29864230,0.00000000
4.19909955,2.42966015,1.60741818,0.00757616,2.39741596,0.17324755,0.08737598,0.18935155,0.30127673,0.00000000
4.20510255,2.44534246,1.60646280,0.00777772,2.41160919,0.17657024,0.08731295,0.19076452,0.30256759,0.00000000
4.21110555,2.45272138,1.59911220,0.00795768,2.41686536,0.17925764,0.08672475,0.19172671,0.30246547,0.00000000
4.21710855,2.45138930,1.58538560,0.00811203,2.41293506,0.18124502,0.08562487,0.19220464,0.30095444,0.00000000
4.22311156,2.44116149,1.56547406,0.00823732,2.39975660,0.18248221,0.08403724,0.19218154,0.29805179,0.00000000
4.22911456,2.42207555,1.53973119,0.00833072,2.37745302,0.18293489,0.08199553,0.19165674,0.29380667,0.00000000
4.23511756,2.39438410,1.50865931,0.00839012,2.34632336,0.18258544,0.07954204,0.19064451,0.28829776,0.00000000
4.24112056,2.35854136,1.47289184,0.00841415,2.30682879,0.18143336,0.07672644,0.18917235,0.28163010,0.00000000
4.24712356,2.31518456,1.43317272,0.00840225,2.25957437,0.17949516,0.07360432,0.18727890,0.27393119,0.00000000
4.25312656,2.26511088,1.39033399,0.00835468,2.20528729,0.17680390,0.07023574,0.18501155,0.26534663,0.00000000
4.25912956,2.20925125,1.34527221,0.00827249,2.14479262,0.17340818,0.06668361,0.18242390,0.25603538,0.00000000
4.26513257,2.14864176,1.29892488,0.00815751,2.07898755,0.16937081,0.06301220,0.17957310,0.24616492,0.00000000
4.27113557,2.08439403,1.25224734,0.00801231,2.00881523,0.16476710,0.05928565,0.17651734,0.23590656,0.00000000
4.27713857,2.01766539,1.20619101,0.00784009,1.93523900,0.15968286,0.05556660,0.17331345,0.22543082,0.00000000
4.28314157,1.94962981,1.16168334,0.00764459,1.85921818,0.15421215,0.05191497,0.17001484,0.21490339,0.00000000
4.28914457,1.88145048,1.11960992,0.00743002,1.78168593,0.14845488,0.04838687,0.16666976,0.20448143,0.00000000
4.29514757,1.81425464,1.08079885,0.00720092,1.70353008,0.14251434,0.04503365,0.16332004,0.19431058,0.00000000
4.30115058,1.74911116,1.04600756,0.00696201,1.62557724,0.13649464,0.04190117,0.16000026,0.18452258,0.00000000
4.30715358,1.68701136,1.01591190,0.00671809,1.54858066,0.13049832,0.03902920,0.15673749,0.17523351,0.00000000
4.31315658,1.62885304,0.99109744,0.00647393,1.47321188,0.12462397,0.03645093,0.15355140,0.16654281,0.00000000
4.31915958,1.57542800,0.97205273,0.00623410,1.40005621,0.11896413,0.03419268,0.15045496,0.15853275,0.00000000
4.32516258,1.52741278,0.95916432,0.00600286,1.32961176,0.11360329,0.03227368,0.14745534,0.15126858,0.00000000
4.33116558,1.48536243,0.95271321,0.00578411,1.26229168,0.10861635,0.03070601,0.14455529,0.14479904,0.00000000
4.33716858,1.44970710,0.95287259,0.00558124,1.19842915,0.10406717,0.02949460,0.14175460,0.13915735,0.00000000
4.34317159,1.42075101,0.95970665,0.00539710,1.13828437,0.10000763,0.02863732,0.13905166,0.13436230,0.00000000
4.34917459,1.39867334,0.97317027,0.00523392,1.08205298,0.09647689,0.02812520,0.13644502,0.13041964,0.00000000
4.35517759,1.38353080,0.99310969,0.00509330,1.02987513,0.09350100,0.02794270,0.13393483,0.12732345,0.00000000
4.36118059,1.37526147,1.01926399,0.00497616,0.98184447,0.09109291,0.02806809,0.13152393,0.12505748,0.00000000
4.36718359,1.37368957,1.05126754,0.00488278,0.93801652,0.08925263,0.02847389,0.12921873,0.12359643,0.00000000
4.37318659,1.37853094,1.08865363,0.00481279,0.89841564,0.08796776,0.02912749,0.12702960,0.12290702,0.00000000
4.37918959,1.38939921,1.13085924,0.00476520,0.86304039,0.08721427,0.02999177,0.12497086,0.12294894,0.00000000
4.38519260,1.40581243,1.17723131,0.00473849,0.83186687,0.08695744,0.03102588,0.12306038,0.12367555,0.00000000
4.39119560,1.42720036,1.22703454,0.00473060,0.80484996,0.08715301,0.03218614,0.12131860,0.12503441,0.00000000
4.39719860,1.45291236,1.27946089,0.00473907,0.78192253,0.08774849,0.03342694,0.11976735,0.12696763,0.00000000
4.40320160,1.48222610,1.33364088,0.00476107,0.76299290,0.08868456,0.03470182,0.11842827,0.12941213,0.00000000
4.40920460,1.51435722,1.38865654,0.00479353,0.74794085,0.08989661,0.03596453,0.11732104,0.13229980,0.00000000
4.41520760,1.54847010,1.44355608,0.00483317,0.73661275,0.09131625,0.03717010,0.11646153,0.13555765,0.00000000
4.42121061,1.58368978,1.49736998,0.00487664,0.72881643,0.09287298,0.03827599,0.11586000,0.13910802,0.00000000
4.42721361,1.61911519,1.54912819,0.00492061,0.72431638,0.09449569,0.03924311,0.11551941,0.14286890,0.00000000
4.43321661,1.65383363,1.59787823,0.00496182,0.72282990,0.09611428,0.04003677,0.11543406,0.14675440,0.00000000
4.43921961,1.68693633,1.64270357,0.00499720,0.72402491,0.09766114,0.04062756,0.11558855,0.15067543,0.00000000
4.44522261,1.71753498,1.68274197,0.00502393,0.72751978,0.09907252,0.04099206,0.11595720,0.15454060,0.00000000
4.45122561,1.74477896,1.71720320,0.00503952,0.73288561,0.10028989,0.04111332,0.11650403,0.15825741,0.00000000
4.45722861,1.76787275,1.74538566,0.00504188,0.73965119,0.10126105,0.04098120,0.11718323,0.16173364,0.00000000
4.46323162,1.78609322,1.76669142,0.00502934,0.74731064,0.10194112,0.04059250,0.11794018,0.16487899,0.00000000
4.46923462,1.79880622,1.78063926,0.00500071,0.75533368,0.10229339,0.03995082,0.11871295,0.16760683,0.00000000
4.47523762,1.80548196,1.78687523,0.00495530,0.76317797,0.10228993,0.03906624,0.11943428,0.16983623,0.00000000
4.48124062,1.80570857,1.78518058,0.00489291,0.77030343,0.10191199,0.03795482,0.12003389,0.17149382,0.00000000
4.48724362,1.79920337,1.77547662,0.00481388,0.77618749,0.10115021,0.03663790,0.12044099,0.17251584,0.00000000
4.49324662,1.78582136,1.75782651,0.00471901,0.78034093,0.10000463,0.03514131,0.12058695,0.17284994,0.00000000
4.49924962,1.76556040,1.73243380,0.00460958,0.78232326,0.09848439,0.03349437,0.12040795,0.17245683,0.00000000
4.50525263,1.73856284,1.69963775,0.00448730,0.78175704,0.09660733,0.03172900,0.11984743,0.17131159,0.00000000
4.51125563,1.70511336,1.65990552,0.00435425,0.77834038,0.09439934,0.02987863,0.11885839,0.16940470,0.00000000
4.51725863,1.66563282,1.61382140,0.00421282,0.77185679,0.09189351,0.02797724,0.11740514,0.16674259,0.00000000
4.52326163,1.62066830,1.56207332,0.00406570,0.76218216,0.08912913,0.02605843,0.11546476,0.16334766,0.00000000
4.52926463,1.57087932,1.50543688,0.00391571,0.74928814,0.08615059,0.02415455,0.11302791,0.15925793,0.00000000
4.53526763,1.51702081,1.44475738,0.00376585,0.73324201,0.08300605,0.02229597,0.11009919,0.15452605,0.00000000
4.54127064,1.45992308,1.38093026,0.00361910,0.71420281,0.07974621,0.02051044,0.10669678,0.14921791,0.00000000
4.54727364,1.40046951,1.31488036,0.00347846,0.69241406,0.07642286,0.01882259,0.10285177,0.14341076,0.00000000
4.55327664,1.33957271,1.24754073,0.00334679,0.66819335,0.07308756,0.01725360,0.09860678,0.13719098,0.00000000
4.55927964,1.27814982,1.17983135,0.00322679,0.64191926,0.06979027,0.01582092,0.09401430,0.13065159,0.00000000
4.56528264,1.21709802,1.11263858,0.00312090,0.61401640,0.06657811,0.01453823,0.08913473,0.12388948,0.00000000
4.57128564,1.15727093,1.04679575,0.00303126,0.58493913,0.06349422,0.01341535,0.08403410,0.11700265,0.00000000
4.57728864,1.09945694,0.98306568,0.00295966,0.55515478,0.06057675,0.01245839,0.07878178,0.11008742,0.00000000
4.58329165,1.04436017,0.92212543,0.00290744,0.52512719,0.05785809,0.01166987,0.07344821,0.10323584,0.00000000
4.58929465,0.99258481,0.86455401,0.00287556,0.49530127,0.05536426,0.01104895,0.06810266,0.09653329,0.00000000
4.59529765,0.94462348,0.81082321,0.00286444,0.46608914,0.05311459,0.01059169,0.06281128,0.09005645,0.00000000
4.60130065,0.90084990,0.76129200,0.00287408,0.43785856,0.05112159,0.01029128,0.05763539,0.08387168,0.00000000
4.60730365,0.86151623,0.71620454,0.00290395,0.41092388,0.04939113,0.01013844,0.05263009,0.07803380,0.00000000
4.61330665,0.82675495,0.67569184,0.00295307,0.38553990,0.04792277,0.01012165,0.04784327,0.07258545,0.00000000
4.61930965,0.79658533,0.63977697,0.00302001,0.36189865,0.04671047,0.01022749,0.04331501,0.06755688,0.00000000
4.62531266,0.77092380,0.60838343,0.00310293,0.34012909,0.04574330,0.01044101,0.03907728,0.06296622,0.00000000
4.63131566,0.74959793,0.58134650,0.00319966,0.32029951,0.04500648,0.01074601,0.03515407,0.05882016,0.00000000
4.63731866,0.73236309,0.55842671,0.00330773,0.30242231,0.04448240,0.01112541,0.03156176,0.05511505,0.00000000
4.64332166,0.71892110,0.53932512,0.00342444,0.28646073,0.04415183,0.01156158,0.02830977,0.05183830,0.00000000
4.64932466,0.70893975,0.52369958,0.00354699,0.27233715,0.04399502,0.01203668,0.02540138,0.04896988,0.00000000
4.65532766,0.70207237,0.51118123,0.00367252,0.25994225,0.04399279,0.01253301,0.02283469,0.04648413,0.00000000
4.66133067,0.69797643,0.50139056,0.00379823,0.24914469,0.04412758,0.01303336,0.02060362,0.04435144,0.00000000
4.66733367,0.69633022,0.49395241,0.00392146,0.23980064,0.04438425,0.01352132,0.01869892,0.04253998,0.00000000
4.67333667,0.69684685,0.48850920,0.00403974,0.23176280,0.04475074,0.01398165,0.01710913,0.04101729,0.00000000
4.67933967,0.69928491,0.48473184,0.00415091,0.22488843,0.04521849,0.01440053,0.01582143,0.03975163,0.00000000
4.68534267,0.70345529,0.48232810,0.00425317,0.21904613,0.04578258,0.01476585,0.01482238,0.03871316,0.00000000
4.69134567,0.70922389,0.48104803,0.00434511,0.21412102,0.04644162,0.01506743,0.01409849,0.03787479,0.00000000
4.69734867,0.71651016,0.48068633,0.00442575,0.21001837,0.04719740,0.01529719,0.01363669,0.03721278,0.00000000
4.70335168,0.72528163,0.48108190,0.00449454,0.20666541,0.04805426,0.01544926,0.01342451,0.03670700,0.00000000
4.70935468,0.73554484,0.48211455,0.00455137,0.20401163,0.04901826,0.01552002,0.01345030,0.03634092,0.00000000
4.71535768,0.74733325,0.48369941,0.00459652,0.20202744,0.05009615,0.01550811,0.01370315,0.03610139,0.00000000
4.72136068,0.76069289,0.48577943,0.00463064,0.20070165,0.05129431,0.01541428,0.01417280,0.03597815,0.00000000
4.72736368,0.77566658,0.48831649,0.00465465,0.20003778,0.05261751,0.01524132,0.01484949,0.03596321,0.00000000
4.73336668,0.79227786,0.49128196,0.00466969,0.20004980,0.05406778,0.01499377,0.01572364,0.03605011,0.00000000
4.73936968,0.81051542,0.49464706,0.00467704,0.20075726,0.05564333,0.01467770,0.01678569,0.03623313,0.00000000
4.74537269,0.83031924,0.49837395,0.00467800,0.20218046,0.05733760,0.01430041,0.01802579,0.03650654,0.00000000
4.75137569,0.85156919,0.50240794,0.00467387,0.20433576,0.05913859,0.01387011,0.01943359,0.03686387,0.00000000
4.75737869,0.87407690,0.50667152,0.00466579,0.20723133,0.06102831,0.01339559,0.02099812,0.03729730,0.00000000
4.76338169,0.89758156,0.51106042,0.00465473,0.21086363,0.06298274,0.01288592,0.02270763,0.03779720,0.00000000
4.76938469,0.92174993,0.51544214,0.00464140,0.21521469,0.06497190,0.01235012,0.02454959,0.03835189,0.00000000
4.77538769,0.94618080,0.51965699,0.00462622,0.22025042,0.06696042,0.01179695,0.02651070,0.03894751,0.00000000
4.78139070,0.97041364,0.52352164,0.00460932,0.22591981,0.06890833,0.01123469,0.02857700,0.03956812,0.00000000
4.78739370,0.99394121,0.52683495,0.00459049,0.23215522,0.07077218,0.01067095,0.03073398,0.04019602,0.00000000
4.79339670,1.01622548,0.52938589,0.00456928,0.23887347,0.07250637,0.01011261,0.03296679,0.04081217,0.00000000
4.79939970,1.03671602,0.53096291,0.00454493,0.24597773,0.07406474,0.00956578,0.03526045,0.04139676,0.00000000
4.80540270,1.05487004,0.53136449,0.00451654,0.25336009,0.07540215,0.00903583,0.03760003,0.04192992,0.00000000
4.81140570,1.07017291,0.53041012,0.00448304,0.26090447,0.07647621,0.00852746,0.03997089,0.04239244,0.00000000
4.81740870,1.08215824,0.52795116,0.00444330,0.26848979,0.07724886,0.00804484,0.04235885,0.04276648,0.00000000
4.82341171,1.09042644,0.52388106,0.00439623,0.27599331,0.07768789,0.00759178,0.04475042,0.04303634,0.00000000
4.82941471,1.09466089,0.51814440,0.00434081,0.28329369,0.07776821,0.00717192,0.04713288,0.04318903,0.00000000
4.83541771,1.09464087,0.51074416,0.00427619,0.29027395,0.07747289,0.00678898,0.04949452,0.04321489,0.00000000
4.84142071,1.09025081,0.50174718,0.00420176,0.29682404,0.07679384,0.00644693,0.05182467,0.04310794,0.00000000
4.84742371,1.08148545,0.49128721,0.00411715,0.30284301,0.07573223,0.00615025,0.05411395,0.04286616,0.00000000
4.85342671,1.06845077,0.47956567,0.00402234,0.30824079,0.07429848,0.00590411,0.05635437,0.04249164,0.00000000
4.85942971,1.05136092,0.46685007,0.00391762,0.31293951,0.07251193,0.00571455,0.05853954,0.04199050,0.00000000
4.86543272,1.03053138,0.45347014,0.00380362,0.31687454,0.07040022,0.00558862,0.06066496,0.04137276,0.00000000
4.87143572,1.00636888,0.43981179,0.00368131,0.31999517,0.06799838,0.00553448,0.06272829,0.04065200,0.00000000
4.87743872,0.97935884,0.42630937,0.00355194,0.32226514,0.06534766,0.00556143,0.06472976,0.03984499,0.00000000
4.88344172,0.95005083,0.41343625,0.00341707,0.32366298,0.06249428,0.00567992,0.06667258,0.03897121,0.00000000
4.88944472,0.91904307,0.40169430,0.00327846,0.32418232,0.05948800,0.00590146,0.06856342,0.03805230,0.00000000
4.89544772,0.88696650,0.39160236,0.00313807,0.32383210,0.05638073,0.00623849,0.07041288,0.03711148,0.00000000
