energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
3.54477239,0.70281033,0.02012205,0.20023361,0.19597873,0.01461584,0.31774480,0.24580415,0.00356947,0.19117357
3.55077539,0.71058399,0.02086946,0.20021884,0.19726031,0.01467330,0.32526447,0.24683015,0.00405272,0.19371622
3.55677839,0.71692056,0.02151296,0.19972619,0.19792953,0.01470817,0.33229604,0.24719849,0.00459204,0.19582524
3.56278139,0.72144861,0.02204123,0.19864129,0.19786738,0.01471219,0.33866385,0.24677688,0.00518370,0.19740209
3.56878439,0.72386640,0.02244545,0.19686587,0.19697818,0.01467895,0.34421443,0.24545529,0.00582308,0.19836423
3.57478739,0.72395226,0.02271947,0.19432199,0.19519229,0.01460405,0.34882028,0.24315066,0.00650455,0.19864822
3.58079040,0.72157180,0.02285991,0.19095523,0.19246804,0.01448523,0.35238263,0.23981047,0.00722136,0.19821214
3.58679340,0.71668118,0.02286615,0.18673688,0.18879247,0.01432241,0.35483289,0.23541486,0.00796564,0.19703686
3.59279640,0.70932665,0.02274022,0.18166483,0.18418111,0.01411760,0.35613288,0.22997729,0.00872840,0.19512637
3.59879940,0.69964009,0.02248665,0.17576343,0.17867664,0.01387477,0.35627390,0.22354377,0.00949962,0.19250704
3.60480240,0.68783099,0.02211221,0.16908219,0.17234658,0.01359966,0.35527460,0.21619068,0.01026841,0.18922597
3.61080540,0.67417520,0.02162564,0.16169347,0.16528017,0.01329940,0.35317800,0.20802136,0.01102318,0.18534846
3.61680840,0.65900109,0.02103724,0.15368940,0.15758448,0.01298222,0.35004775,0.19916165,0.01175192,0.18095478
3.62281141,0.64267394,0.02035855,0.14517808,0.14938006,0.01265701,0.34596385,0.18975476,0.01244250,0.17613649
3.62881441,0.62557915,0.01960194,0.13627947,0.14079632,0.01233291,0.34101821,0.17995554,0.01308296,0.17099240
3.63481741,0.60810530,0.01878025,0.12712101,0.13196683,0.01201887,0.33531008,0.16992460,0.01366187,0.16562451
3.64082041,0.59062783,0.01790640,0.11783327,0.12302475,0.01172324,0.32894184,0.15982259,0.01416867,0.16013395
3.64682341,0.57349398,0.01699309,0.10854586,0.11409863,0.01145341,0.32201506,0.14980473,0.01459398,0.15461737
3.65282641,0.55700993,0.01605254,0.09938371,0.10530868,0.01121546,0.31462725,0.14001601,0.01492992,0.14916364
3.65882941,0.54143034,0.01509621,0.09046386,0.09676367,0.01101394,0.30686912,0.13058715,0.01517031,0.14385128
3.66483242,0.52695095,0.01413471,0.08189288,0.08855853,0.01085167,0.29882278,0.12163146,0.01531093,0.13874649
3.67083542,0.51370432,0.01317757,0.07376502,0.08077272,0.01072966,0.29056049,0.11324268,0.01534961,0.13390189
3.67683842,0.50175884,0.01223329,0.06616095,0.07346932,0.01064712,0.28214425,0.10549385,0.01528629,0.12935609
3.68284142,0.49112077,0.01130922,0.05914723,0.06669488,0.01060151,0.27362600,0.09843710,0.01512304,0.12513387
3.68884442,0.48173927,0.01041162,0.05277632,0.06047985,0.01058872,0.26504839,0.09210441,0.01486395,0.12124702
3.69484742,0.47351378,0.00954567,0.04708717,0.05483968,0.01060331,0.25644604,0.08650906,0.01451500,0.11769583
3.70085043,0.46630345,0.00871557,0.04210616,0.04977627,0.01063879,0.24784704,0.08164771,0.01408385,0.11447084
3.70685343,0.45993794,0.00792460,0.03784833,0.04527979,0.01068794,0.23927476,0.07750301,0.01357960,0.11155500
3.71285643,0.45422904,0.00717521,0.03431885,0.04133074,0.01074315,0.23074964,0.07404637,0.01301253,0.10892601
3.71885943,0.44898247,0.00646911,0.03151444,0.03790208,0.01079681,0.22229098,0.07124089,0.01239376,0.10655858
3.72486243,0.44400919,0.00580732,0.02942489,0.03496130,0.01084163,0.21391859,0.06904428,0.01173501,0.10442672
3.73086543,0.43913587,0.00519032,0.02803438,0.03247253,0.01087096,0.20565419,0.06741142,0.01104825,0.10250569
3.73686843,0.43421382,0.00461809,0.02732262,0.03039831,0.01087907,0.19752251,0.06629678,0.01034549,0.10077374
3.74287144,0.42912622,0.00409013,0.02726578,0.02870123,0.01086136,0.18955209,0.06565629,0.00963853,0.09921340
3.74887444,0.42379317,0.00360562,0.02783721,0.02734529,0.01081455,0.18177566,0.06544878,0.00893875,0.09781238
3.75487744,0.41817471,0.00316339,0.02900786,0.02629692,0.01073675,0.17423021,0.06563696,0.00825701,0.09656400
3.76088044,0.41227149,0.00276200,0.03074648,0.02552584,0.01062749,0.16695668,0.06618788,0.00760351,0.09546719
3.76688344,0.40612342,0.00239978,0.03301965,0.02500548,0.01048769,0.15999936,0.06707293,0.00698780,0.09452610
3.77288644,0.39980638,0.00207488,0.03579167,0.02471333,0.01031957,0.15340499,0.06826748,0.00641871,0.09374928
3.77888944,0.39342734,0.00178530,0.03902426,0.02463094,0.01012649,0.14722170,0.06975012,0.00590445,0.09314867
3.78489245,0.38711813,0.00152894,0.04267636,0.02474384,0.00991276,0.14149778,0.07150181,0.00545262,0.09273828
3.79089545,0.38102842,0.00130363,0.04670381,0.02504133,0.00968342,0.13628036,0.07350473,0.00507033,0.09253283
3.79689845,0.37531818,0.00110716,0.05105915,0.02551607,0.00944402,0.13161410,0.07574116,0.00476424,0.09254630
3.80290145,0.37015004,0.00093732,0.05569155,0.02616378,0.00920036,0.12753991,0.07819244,0.00454070,0.09279055
3.80890445,0.36568196,0.00079198,0.06054675,0.02698277,0.00895827,0.12409380,0.08083792,0.00440579,0.09327406
3.81490745,0.36206050,0.00066904,0.06556737,0.02797355,0.00872339,0.12130583,0.08365426,0.00436536,0.09400090
3.82091046,0.35941492,0.00056653,0.07069316,0.02913841,0.00850097,0.11919924,0.08661476,0.00442504,0.09496987
3.82691346,0.35785235,0.00048261,0.07586158,0.03048107,0.00829573,0.11778981,0.08968911,0.00459024,0.09617398
3.83291646,0.35745410,0.00041559,0.08100844,0.03200636,0.00811170,0.11708538,0.09284330,0.00486607,0.09760021
3.83891946,0.35827322,0.00036400,0.08606878,0.03371987,0.00795216,0.11708561,0.09603986,0.00525720,0.09922956
3.84492246,0.36033317,0.00032653,0.09097770,0.03562777,0.00781958,0.11778190,0.09923826,0.00576775,0.10103737
3.85092546,0.36362773,0.00030215,0.09567145,0.03773653,0.00771558,0.11915752,0.10239564,0.00640107,0.10299396
3.85692846,0.36812192,0.00029002,0.10008843,0.04005283,0.00764098,0.12118797,0.10546759,0.00715954,0.10506543
3.86293147,0.37375379,0.00028962,0.10417027,0.04258339,0.00759580,0.12384138,0.10840920,0.00804438,0.10721472
3.86893447,0.38043714,0.00030069,0.10786284,0.04533498,0.00757933,0.12707928,0.11117607,0.00905535,0.10940278
3.87493747,0.38806484,0.00032327,0.11111725,0.04831438,0.00759024,0.13085733,0.11372549,0.01019061,0.11158989
3.88094047,0.39651267,0.00035777,0.11389079,0.05152857,0.00762663,0.13512642,0.11601755,0.01144654,0.11373700
3.88694347,0.40564377,0.00040492,0.11614770,0.05498487,0.00768612,0.13983378,0.11801630,0.01281758,0.11580714
3.89294647,0.41531329,0.00046586,0.11785986,0.05869125,0.00776600,0.14492445,0.11969075,0.01429625,0.11776679
3.89894947,0.42537341,0.00054214,0.11900741,0.06265679,0.00786333,0.15034276,0.12101593,0.01587312,0.11958722
3.90495248,0.43567852,0.00063575,0.11957914,0.06689214,0.00797501,0.15603416,0.12197370,0.01753699,0.12124573
3.91095548,0.44609042,0.00074919,0.11957277,0.07141015,0.00809793,0.16194708,0.12255349,0.01927508,0.12272677
3.91695848,0.45648355,0.00088541,0.11899508,0.07622653,0.00822907,0.16803495,0.12275290,0.02107338,0.12402283
3.92296148,0.46674997,0.00104793,0.11786185,0.08136051,0.00836559,0.17425828,0.12257810,0.02291701,0.12513525
3.92896448,0.47680403,0.00124074,0.11619766,0.08683549,0.00850494,0.18058669,0.12204401,0.02479078,0.12607468
3.93496748,0.48658649,0.00146840,0.11403551,0.09267957,0.00864492,0.18700077,0.12117431,0.02667964,0.12686124
3.94097049,0.49606783,0.00173590,0.11141623,0.09892589,0.00878381,0.19349373,0.12000117,0.02856930,0.12752450
3.94697349,0.50525062,0.00204871,0.10838773,0.10561275,0.00892037,0.20007262,0.11856475,0.03044675,0.12810291
3.95297649,0.51417074,0.00241259,0.10500415,0.11278338,0.00905393,0.20675899,0.11691248,0.03230079,0.12864305
3.95897949,0.52289708,0.00283357,0.10132474,0.12048528,0.00918438,0.21358894,0.11509802,0.03412242,0.12919844
3.96498249,0.53152989,0.00331776,0.09741268,0.12876920,0.00931218,0.22061233,0.11318005,0.03590523,0.12982791
3.97098549,0.54019734,0.00387114,0.09333378,0.13768759,0.00943831,0.22789121,0.11122075,0.03764551,0.13059382
3.97698849,0.54905058,0.00449940,0.08915508,0.14729263,0.00956425,0.23549732,0.10928421,0.03934230,0.13155985
3.98299150,0.55825724,0.00520764,0.08494343,0.15763387,0.00969183,0.24350868,0.10743459,0.04099724,0.13278867
3.98899450,0.56799359,0.00600012,0.08076408,0.16875554,0.00982319,0.25200551,0.10573432,0.04261422,0.13433948
3.99499750,0.57843569,0.00688000,0.07667934,0.18069362,0.00996058,0.26106536,0.10424218,0.04419890,0.13626557
4.00100050,0.58974992,0.00784901,0.07274735,0.19347296,0.01010625,0.27075783,0.10301156,0.04575803,0.13861200
4.00700350,0.60208329,0.00890717,0.06902097,0.20710444,0.01026225,0.28113914,0.10208881,0.04729872,0.14141348
4.01300650,0.61555422,0.01005258,0.06554694,0.22158246,0.01043033,0.29224668,0.10151183,0.04882759,0.14469272
4.01900950,0.63024412,0.01128117,0.06236525,0.23688299,0.01061171,0.30409404,0.10130904,0.05034995,0.14845920
4.02501251,0.64619052,0.01258656,0.05950880,0.25296226,0.01080701,0.31666680,0.10149863,0.05186897,0.15270851
4.03101551,0.66338208,0.01395997,0.05700331,0.26975625,0.01101610,0.32991932,0.10208826,0.05338497,0.15742238
4.03701851,0.68175595,0.01539025,0.05486754,0.28718116,0.01123806,0.34377294,0.10307522,0.05489485,0.16256934
4.04302151,0.70119773,0.01686399,0.05311376,0.30513481,0.01147112,0.35811576,0.10444700,0.05639175,0.16810606
4.04902451,0.72154415,0.01836575,0.05174849,0.32349899,0.01171268,0.37280414,0.10618229,0.05786485,0.17397928
4.05502751,0.74258848,0.01987837,0.05077341,0.34214268,0.01195939,0.38766605,0.10825228,0.05929954,0.18012826
4.06103052,0.76408831,0.02138346,0.05018638,0.36092593,0.01220725,0.40250610,0.11062233,0.06067776,0.18648759
4.06703352,0.78577553,0.02286188,0.04998257,0.37970426,0.01245172,0.41711231,0.11325378,0.06197863,0.19299023
4.07303652,0.80736774,0.02429443,0.05015560,0.39833326,0.01268799,0.43126413,0.11610582,0.06317932,0.19957059
4.07903952,0.82858068,0.02566247,0.05069857,0.41667309,0.01291108,0.44474152,0.11913741,0.06425607,0.20616742
4.08504252,0.84914078,0.02694871,0.05160502,0.43459266,0.01311616,0.45733460,0.12230892,0.06518535,0.21272633
4.09104552,0.86879709,0.02813785,0.05286961,0.45197305,0.01329868,0.46885339,0.12558371,0.06594512,0.21920184
4.09704852,0.88733202,0.02921730,0.05448865,0.46871013,0.01345468,0.47913702,0.12892915,0.06651603,0.22555874
4.10305153,0.90456997,0.03017777,0.05646029,0.48471595,0.01358087,0.48806207,0.13231743,0.06688258,0.23177261
4.10905453,0.92038352,0.03101379,0.05878444,0.49991903,0.01367488,0.49554938,0.13572578,0.06703409,0.23782962
4.11505753,0.93469672,0.03172403,0.06146234,0.51426338,0.01373529,0.50156892,0.13913633,0.06696555,0.24372548
4.12106053,0.94748516,0.03231151,0.06449594,0.52770634,0.01376172,0.50614246,0.14253545,0.06667807,0.24946361
4.12706353,0.95877303,0.03278358,0.06788694,0.54021543,0.01375484,0.50934369,0.14591280,0.06617914,0.25505268
4.13306653,0.96862720,0.03315174,0.07163560,0.55176454,0.01371630,0.51129577,0.14925998,0.06548255,0.26050373
4.13906953,0.97714870,0.03343121,0.07573955,0.56232962,0.01364863,0.51216630,0.15256903,0.06460792,0.26582691
4.14507254,0.98446225,0.03364033,0.08019233,0.57188432,0.01355511,0.51215988,0.15583086,0.06358007,0.27102827
4.15107554,0.99070444,0.03379982,0.08498205,0.58039600,0.01343956,0.51150866,0.15903366,0.06242796,0.27610661
4.15707854,0.99601125,0.03393183,0.09009012,0.58782232,0.01330613,0.51046113,0.16216151,0.06118351,0.28105081
4.16308154,1.00050579,0.03405893,0.09549007,0.59410888,0.01315913,0.50926990,0.16519321,0.05988025,0.28583770
4.16908454,1.00428696,0.03420300,0.10114667,0.59918805,0.01300271,0.50817890,0.16810153,0.05855187,0.29043066
4.17508754,1.00741971,0.03438420,0.10701533,0.60297923,0.01284074,0.50741073,0.17085281,0.05723074,0.29477910
4.18109055,1.00992749,0.03461986,0.11304178,0.60539046,0.01267655,0.50715473,0.17340706,0.05594653,0.29881882
4.18709355,1.01178733,0.03492357,0.11916223,0.60632151,0.01251283,0.50755648,0.17571855,0.05472493,0.30247329
4.19309655,1.01292779,0.03530436,0.12530388,0.60566814,0.01235145,0.50870918,0.17773682,0.05358660,0.30565579
4.19909955,1.01322992,0.03576610,0.13138587,0.60332733,0.01219342,0.51064748,0.17940809,0.05254634,0.30827226
4.20510255,1.01253114,0.03630711,0.13732061,0.59920320,0.01203886,0.51334392,0.18067701,0.05161250,0.31022475
4.21110555,1.01063177,0.03692002,0.14301554,0.59321314,0.01188700,0.51670845,0.18148864,0.05078683,0.31141526
4.21710855,1.00730382,0.03759194,0.14837510,0.58529390,0.01173630,0.52059078,0.18179057,0.05006450,0.31174980
4.22311156,1.00230166,0.03830478,0.15330311,0.57540710,0.01158448,0.52478574,0.18153501,0.04943451,0.31114235
4.22911456,0.99537382,0.03903595,0.15770521,0.56354395,0.01142871,0.52904124,0.18068084,0.04888035,0.30951874
4.23511756,0.98627540,0.03975920,0.16149149,0.54972869,0.01126577,0.53306850,0.17919544,0.04838089,0.30681996
4.24112056,0.97478051,0.04044563,0.16457910,0.53402082,0.01109222,0.53655409,0.17705622,0.04791150,0.30300503
4.24712356,0.96069404,0.04106492,0.16689470,0.51651566,0.01090459,0.53917319,0.17425184,0.04744526,0.29805311
4.25312656,0.94386217,0.04158649,0.16837682,0.49734346,0.01069959,0.54060343,0.17078296,0.04695427,0.29196488
4.25912956,0.92418134,0.04198087,0.16897789,0.47666702,0.01047424,0.54053869,0.16666263,0.04641097,0.28476306
4.26513257,0.90160509,0.04222084,0.16866585,0.45467791,0.01022607,0.53870212,0.16191618,0.04578939,0.27649220
4.27113557,0.87614866,0.04228259,0.16742541,0.43159160,0.00995323,0.53485791,0.15658076,0.04506626,0.26721762
4.27713857,0.84789104,0.04214669,0.16525873,0.40764176,0.00965460,0.52882119,0.15070437,0.04422208,0.25702374
4.28314157,0.81697464,0.04179884,0.16218558,0.38307390,0.00932982,0.52046566,0.14434469,0.04324179,0.24601173
4.28914457,0.78360250,0.04123049,0.15824298,0.35813886,0.00897938,0.50972871,0.13756755,0.04211545,0.23429672
4.29514757,0.74803327,0.04043905,0.15348424,0.33308626,0.00860456,0.49661369,0.13044517,0.04083845,0.22200469
4.30115058,0.71057426,0.03942801,0.14797759,0.30815836,0.00820740,0.48118954,0.12305433,0.03941163,0.20926908
4.30715358,0.67157290,0.03820671,0.14180419,0.28358444,0.00779064,0.46358771,0.11547443,0.03784109,0.19622738
4.31315658,0.63140700,0.03678993,0.13505598,0.25957594,0.00735763,0.44399666,0.10778554,0.03613782,0.18301777
4.31915958,0.59047420,0.03519722,0.12783301,0.23632254,0.00691219,0.42265437,0.10006658,0.03431712,0.16977583
4.32516258,0.54918117,0.03345215,0.12024079,0.21398920,0.00645849,0.39983913,0.09239357,0.03239789,0.15663165
4.33116558,0.50793289,0.03158135,0.11238740,0.19271421,0.00600091,0.37585926,0.08483812,0.03040176,0.14370717
4.33716858,0.46712248,0.02961358,0.10438077,0.17260820,0.00554390,0.35104218,0.07746610,0.02835228,0.13111399
4.34317159,0.42712195,0.02757866,0.09632598,0.15375415,0.00509185,0.32572343,0.07033656,0.02627396,0.11895164
4.34917459,0.38827415,0.02550654,0.08832291,0.13620811,0.00464895,0.30023603,0.06350095,0.02419139,0.10730626
4.35517759,0.35088618,0.02342634,0.08046411,0.12000072,0.00421911,0.27490072,0.05700259,0.02212846,0.09624984
4.36118059,0.31522441,0.02136553,0.07283311,0.10513929,0.00380584,0.25001738,0.05087643,0.02010762,0.08583988
4.36718359,0.28151128,0.01934927,0.06550315,0.09161022,0.00341221,0.22585797,0.04514906,0.01814927,0.07611953
4.37318659,0.24992375,0.01739982,0.05853634,0.07938179,0.00304077,0.20266103,0.03983897,0.01627130,0.06711811
4.37918959,0.22059343,0.01553618,0.05198327,0.06840713,0.00269358,0.18062803,0.03495702,0.01448874,0.05885197
4.38519260,0.19360830,0.01377382,0.04588306,0.05862713,0.00237214,0.15992142,0.03050710,0.01281360,0.05132571
4.39119560,0.16901567,0.01212465,0.04026383,0.04997337,0.00207747,0.14066431,0.02648691,0.01125477,0.04453355
4.39719860,0.14682639,0.01059699,0.03514343,0.04237094,0.00181011,0.12294163,0.02288888,0.00981815,0.03846097
4.40320160,0.12701984,0.00919584,0.03053056,0.03574092,0.00157020,0.10680265,0.01970115,0.00850676,0.03308632
4.40920460,0.10954959,0.00792306,0.02642599,0.03000277,0.00135750,0.09226439,0.01690858,0.00732104,0.02838258
4.41520760,0.09434933,0.00677778,0.02282401,0.02507637,0.00117151,0.07931590,0.01449371,0.00625915,0.02431907
4.42121061,0.08133892,0.00575675,0.01971391,0.02088373,0.00101148,0.06792295,0.01243778,0.00531737,0.02086303
4.42721361,0.07043026,0.00485479,0.01708143,0.01735051,0.00087653,0.05803299,0.01072157,0.00449044,0.01798114
4.43321661,0.06153275,0.00406520,0.01491021,0.01440718,0.00076572,0.04958002,0.00932623,0.00377203,0.01564080
4.43921961,0.05455817,0.00338019,0.01318307,0.01199001,0.00067805,0.04248934,0.00823391,0.00315509,0.01381131
4.44522261,0.04942484,0.00279126,0.01188316,0.01004174,0.00061259,0.03668181,0.00742839,0.00263224,0.01246471
4.45122561,0.04606099,0.00228957,0.01099487,0.00851214,0.00056848,0.03207763,0.00689537,0.00219609,0.01157645
4.45722861,0.04440712,0.00186625,0.01050457,0.00735836,0.00054495,0.02859950,0.00662284,0.00183957,0.01112575
4.46323162,0.04441755,0.00151267,0.01040109,0.00654525,0.00054139,0.02617515,0.00660111,0.00155622,0.01109580
4.46923462,0.04606087,0.00122066,0.01067595,0.00604548,0.00055729,0.02473920,0.00682280,0.00134037,0.01147360
4.47523762,0.04931965,0.00098270,0.01132337,0.00583976,0.00059230,0.02423437,0.00728263,0.00118736,0.01224962
4.48124062,0.05418926,0.00079205,0.01234008,0.00591694,0.00064616,0.02461212,0.00797716,0.00109369,0.01341726
4.48724362,0.06067590,0.00064288,0.01372488,0.00627429,0.00071872,0.02583278,0.00890432,0.00105715,0.01497206
4.49324662,0.06879416,0.00053035,0.01547808,0.00691772,0.00080987,0.02786529,0.01006292,0.00107690,0.01691087
4.49924962,0.07856403,0.00045064,0.01760079,0.00786219,0.00091952,0.03068660,0.01145206,0.00115355,0.01923076
4.50525263,0.09000774,0.00040108,0.02009411,0.00913224,0.00104756,0.03428087,0.01307052,0.00128919,0.02192796
4.51125563,0.10314643,0.00038011,0.02295826,0.01076263,0.00119377,0.03863864,0.01491609,0.00148741,0.02499680
4.51725863,0.11799700,0.00038741,0.02619175,0.01279914,0.00135786,0.04375595,0.01698496,0.00175332,0.02842858
4.52326163,0.13456925,0.00042388,0.02979055,0.01529958,0.00153936,0.04963365,0.01927114,0.00209351,0.03221061
4.52926463,0.15286350,0.00049175,0.03374734,0.01833484,0.00173761,0.05627687,0.02176594,0.00251604,0.03632543
4.53526763,0.17286888,0.00059461,0.03805095,0.02199009,0.00195172,0.06369479,0.02445763,0.00303033,0.04075009
4.54127064,0.19456246,0.00073750,0.04268590,0.02636602,0.00218061,0.07190073,0.02733109,0.00364713,0.04545584
4.54727364,0.21790922,0.00092694,0.04763219,0.03158003,0.00242295,0.08091254,0.03036779,0.00437840,0.05040797
4.55327664,0.24286302,0.00117099,0.05286527,0.03776732,0.00267721,0.09075336,0.03354582,0.00523714,0.05556611
4.55927964,0.26936847,0.00147934,0.05835632,0.04508179,0.00294165,0.10145252,0.03684017,0.00623725,0.06088471
4.56528264,0.29736376,0.00186325,0.06407269,0.05369645,0.00321443,0.11304680,0.04022316,0.00739330,0.06631403
4.57128564,0.32678415,0.00233559,0.06997858,0.06380349,0.00349360,0.12558150,0.04366508,0.00872035,0.07180138
4.57728864,0.35756608,0.00291074,0.07603598,0.07561354,0.00377722,0.13911166,0.04713499,0.01023359,0.07729267
4.58329165,0.38965161,0.00360447,0.08220567,0.08935415,0.00406340,0.15370280,0.05060167,0.01194809,0.08273431
4.58929465,0.42299285,0.00443372,0.08844845,0.10526729,0.00435041,0.16943136,0.05403471,0.01387845,0.08807529
4.59529765,0.45755616,0.00541635,0.09472635,0.12360570,0.00463673,0.18638443,0.05740559,0.01603839,0.09326941
4.60130065,0.49332565,0.00657072,0.10100389,0.14462799,0.00492120,0.20465869,0.06068892,0.01844037,0.09827765
4.60730365,0.53030590,0.00791525,0.10724922,0.16859244,0.00520304,0.22435841,0.06386360,0.02109514,0.10307044
4.61330665,0.56852330,0.00946782,0.11343522,0.19574944,0.00548192,0.24559235,0.06691390,0.02401132,0.10762998
4.61930965,0.60802603,0.01124513,0.11954033,0.22633277,0.00575807,0.26846965,0.06983052,0.02719488,0.11195219
4.62531266,0.64888247,0.01326194,0.12554917,0.26054958,0.00603224,0.29309454,0.07261141,0.03064874,0.11604856
4.63131566,0.69117780,0.01553027,0.13145295,0.29856964,0.00630577,0.31956010,0.07526244,0.03437230,0.11994749
4.63731866,0.73500906,0.01805857,0.13724946,0.34051391,0.00658059,0.34794122,0.07779785,0.03836100,0.12369526
4.64332166,0.78047860,0.02085087,0.14294281,0.38644294,0.00685915,0.37828700,0.08024042,0.04260596,0.12735642
4.64932466,0.82768628,0.02390595,0.14854286,0.43634565,0.00714439,0.41061293,0.08262137,0.04709364,0.13101363
4.65532766,0.87672062,0.02721662,0.15406433,0.49012882,0.00743969,0.44489322,0.08497994,0.05180560,0.13476687
4.66133067,0.92764941,0.03076908,0.15952566,0.54760814,0.00774873,0.48105377,0.08736273,0.05671828,0.13873194
4.66733367,0.98051012,0.03454247,0.16494760,0.60850117,0.00807541,0.51896616,0.08982266,0.06180300,0.14303828
4.67333667,1.03530063,0.03850861,0.17035172,0.67242297,0.00842372,0.55844317,0.09241769,0.06702598,0.14782617
4.67933967,1.09197080,0.04263197,0.17575874,0.73888471,0.00879757,0.59923611,0.09520924,0.07234853,0.15324318
4.68534267,1.15041512,0.04686993,0.18118685,0.80729580,0.00920068,0.64103451,0.09826039,0.07772736,0.15944002
4.69134567,1.21046713,0.05117329,0.18665010,0.87696981,0.00963639,0.68346818,0.10163385,0.08311509,0.16656589
4.69734867,1.27189558,0.05548711,0.19215681,0.94713416,0.01010752,0.72611187,0.10538971,0.08846082,0.17476329
4.70335168,1.33440277,0.05975182,0.19770825,1.01694364,0.01061621,0.76849256,0.10958314,0.09371093,0.18416254
4.70935468,1.39762507,0.06390452,0.20329742,1.08549745,0.01116381,0.81009910,0.11426199,0.09880993,0.19487606
4.71535768,1.46113563,0.06788059,0.20890822,1.15185927,0.01175070,0.85039407,0.11946440,0.10370146,0.20699260
4.72136068,1.52444920,0.07161542,0.21451484,1.21507978,0.01237618,0.88882729,0.12521644,0.10832937,0.22057174
4.72736368,1.58702886,0.07504620,0.22008154,1.27422076,0.01303843,0.92485053,0.13152999,0.11263887,0.23563857
4.73336668,1.64829444,0.07811378,0.22556276,1.32837994,0.01373436,0.95793287,0.13840081,0.11657768,0.25217920
4.73936968,1.70763235,0.08076448,0.23090360,1.37671566,0.01445963,0.98757593,0.14580696,0.12009716,0.27013690
4.74537269,1.76440647,0.08295172,0.23604068,1.41847017,0.01520859,1.01332847,0.15370769,0.12315346,0.28940948
4.75137569,1.81796991,0.08463753,0.24090331,1.45299090,0.01597436,1.03479968,0.16204273,0.12570849,0.30984784
4.75737869,1.86767730,0.08579369,0.24541501,1.47974857,0.01674887,1.05167056,0.17073236,0.12773089,0.33125606
4.76338169,1.91289739,0.08640265,0.24949532,1.49835164,0.01752294,1.06370312,0.17967795,0.12919678,0.35339308
4.76938469,1.95302581,0.08645804,0.25306181,1.50855644,0.01828648,1.07074690,0.18876332,0.13009034,0.37597613
4.77538769,1.98749782,0.08596484,0.25603238,1.51027272,0.01902867,1.07274284,0.19785680,0.13040430,0.39868591
4.78139070,2.01580092,0.08493912,0.25832760,1.50356447,0.01973816,1.06972428,0.20681395,0.13014018,0.42117340
4.78739370,2.03748722,0.08340754,0.25987317,1.48864622,0.02040341,1.06181533,0.21548099,0.12930831,0.44306835
4.79339670,2.05218547,0.08140638,0.26060240,1.46587499,0.02101292,1.04922688,0.22369885,0.12792777,0.46398904
4.79939970,2.05961261,0.07898044,0.26045857,1.43573861,0.02155561,1.03225041,0.23130761,0.12602607,0.48355316
4.80540270,2.05958458,0.07618167,0.25939721,1.39884084,0.02202115,1.01125022,0.23815141,0.12363867,0.50138938
4.81140570,2.05202637,0.07306761,0.25738809,1.35588418,0.02240030,0.98665432,0.24408338,0.12080846,0.51714919
4.81740870,2.03698068,0.06969987,0.25441694,1.30765114,0.02268525,0.95894453,0.24897071,0.11758497,0.53051863
4.82341171,2.01461517,0.06614246,0.25048682,1.25498472,0.02286992,0.92864618,0.25269936,0.11402361,0.54122928
4.82941471,1.98522766,0.06246031,0.24561905,1.19876894,0.02295025,0.89631766,0.25517847,0.11018470,0.54906815
4.83541771,1.94924897,0.05871784,0.23985366,1.13990999,0.02292443,0.86254029,0.25634408,0.10613255,0.55388606
4.84142071,1.90724291,0.05497761,0.23324936,1.07931867,0.02279303,0.82790842,0.25616208,0.10193443,0.55560389
4.84742371,1.85990314,0.05129932,0.22588294,1.01789448,0.02255912,0.79302018,0.25463024,0.09765944,0.55421669
4.85342671,1.80804637,0.04773881,0.21784820,0.95651171,0.02222826,0.75846867,0.25177919,0.09337749,0.54979521
4.85942971,1.75260189,0.04434745,0.20925432,0.89600766,0.02180843,0.72483372,0.24767222,0.08915813,0.54248480
4.86543272,1.69459732,0.04117154,0.20022380,0.83717299,0.02130987,0.69267399,0.24240408,0.08506945,0.53250165
4.87143572,1.63514048,0.03825203,0.19088995,0.78074419,0.02074482,0.66251953,0.23609857,0.08117698,0.52012662
4.87743872,1.57539784,0.03562433,0.18139402,0.72739787,0.02012726,0.63486446,0.22890514,0.07754260,0.50569669
4.88344172,1.51656989,0.03331821,0.17188213,0.67774673,0.01947243,0.61015994,0.22099459,0.07422350,0.48959450
4.88944472,1.45986398,0.03135782,0.16250190,0.63233684,0.01879651,0.58880721,0.21255411,0.07127116,0.47223633
4.89544772,1.40646546,0.02976177,0.15339912,0.59164595,0.01811606,0.57115084,0.20378163,0.06873051,0.45405909
4.90145073,1.35750783,0.02854320,0.14471428,0.55608244,0.01744758,0.55747220,0.19487999,0.06663903,0.43550663
4.90745373,1.31404302,0.02770991,0.13657934,0.52598476,0.01680701,0.54798335,0.18605090,0.06502617,0.41701615
4.91345673,1.27701267,0.02726439,0.12911460,0.50162099,0.01620926,0.54282155,0.17748905,0.06391272,0.39900504
4.91945973,1.24722137,0.02720390,0.12242587,0.48318833,0.01566774,0.54204450,0.16937657,0.06331053,0.38185864
4.92546273,1.22531290,0.02752051,0.11660195,0.47081256,0.01519404,0.54562685,0.16187787,0.06322225,0.36591951
4.93146573,1.21175025,0.02820112,0.11171257,0.46454715,0.01479754,0.55345793,0.15513534,0.06364138,0.35147835
