energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.32266133,1.28992938,0.94609778,0.28753866,0.49156966,0.43411654,0.05489431,0.09832711,0.22843674,0.00000000
3.32866433,1.28499158,0.95393962,0.28830650,0.50149803,0.42983341,0.05082381,0.10096733,0.23002139,0.00000000
3.33466733,1.28016708,0.95994705,0.28921047,0.51011511,0.42583253,0.04681573,0.10336583,0.23179796,0.00000000
3.34067034,1.27542188,0.96404461,0.29023168,0.51719157,0.42211208,0.04289994,0.10548047,0.23381289,0.00000000
3.34667334,1.27080353,0.96619987,0.29137433,0.52254218,0.41869263,0.03910541,0.10727949,0.23612583,0.00000000
3.35267634,1.26643918,0.96642605,0.29266432,0.52603064,0.41561734,0.03545942,0.10874276,0.23880775,0.00000000
3.35867934,1.26253143,0.96478370,0.29414712,0.52757344,0.41295170,0.03198692,0.10986289,0.24193841,0.00000000
3.36468234,1.25935172,0.96138115,0.29588471,0.52714236,0.41078259,0.02871006,0.11064596,0.24560349,0.00000000
3.37068534,1.25723152,0.95637371,0.29795188,0.52476553,0.40921672,0.02564792,0.11111194,0.24989116,0.00000000
3.37668834,1.25655120,0.94996127,0.30043188,0.52052704,0.40837831,0.02281633,0.11129475,0.25488837,0.00000000
3.38269135,1.25772686,0.94238433,0.30341156,0.51456482,0.40840602,0.02022799,0.11124181,0.26067693,0.00000000
3.38869435,1.26119557,0.93391845,0.30697629,0.50706712,0.40944912,0.01789260,0.11101328,0.26732951,0.00000000
3.39469735,1.26739915,0.92486726,0.31120467,0.49826729,0.41166306,0.01581718,0.11068071,0.27490567,0.00000000
3.40070035,1.27676739,0.91555426,0.31616347,0.48843746,0.41520442,0.01400651,0.11032544,0.28344822,0.00000000
3.40670335,1.28970104,0.90631364,0.32190287,0.47788094,0.42022553,0.01246357,0.11003642,0.29298004,0.00000000
3.41270635,1.30655549,0.89748066,0.32845236,0.46692389,0.42686885,0.01119008,0.10990790,0.30350149,0.00000000
3.41870935,1.32762569,0.88938193,0.33581744,0.45590642,0.43526139,0.01018696,0.11003673,0.31498868,0.00000000
3.42471236,1.35313305,0.88232606,0.34397732,0.44517347,0.44550945,0.00945484,0.11051949,0.32739263,0.00000000
3.43071536,1.38321487,0.87659521,0.35288381,0.43506587,0.45769371,0.00899442,0.11144965,0.34063944,0.00000000
3.43671836,1.41791683,0.87243772,0.36246137,0.42591165,0.47186521,0.00880682,0.11291456,0.35463160,0.00000000
3.44272136,1.45718875,0.87006241,0.37260853,0.41801815,0.48804201,0.00889373,0.11499272,0.36925023,0.00000000
3.44872436,1.50088386,0.86963450,0.38320035,0.41166483,0.50620699,0.00925751,0.11775114,0.38435827,0.00000000
3.45472736,1.54876144,0.87127336,0.39409210,0.40709716,0.52630666,0.00990106,0.12124303,0.39980453,0.00000000
3.46073037,1.60049253,0.87505203,0.40512374,0.40452149,0.54825115,0.01082765,0.12550584,0.41542825,0.00000000
3.46673337,1.65566844,0.88099826,0.41612503,0.40410101,0.57191518,0.01204049,0.13055974,0.43106401,0.00000000
3.47273637,1.71381129,0.88909703,0.42692109,0.40595283,0.59714014,0.01354224,0.13640655,0.44654679,0.00000000
3.47873937,1.77438619,0.89929388,0.43733800,0.41014593,0.62373693,0.01533439,0.14302922,0.46171677,0.00000000
3.48474237,1.83681403,0.91149906,0.44720815,0.41670010,0.65148956,0.01741654,0.15039180,0.47642367,0.00000000
3.49074537,1.90048453,0.92559177,0.45637518,0.42558564,0.68015932,0.01978560,0.15843995,0.49053046,0.00000000
3.49674837,1.96476870,0.94142440,0.46469813,0.43672390,0.70948918,0.02243502,0.16710192,0.50391616,0.00000000
3.50275138,2.02903024,0.95882633,0.47205474,0.44998835,0.73920848,0.02535396,0.17629007,0.51647765,0.00000000
3.50875438,2.09263550,0.97760706,0.47834372,0.46520636,0.76903748,0.02852661,0.18590278,0.52813049,0.00000000
3.51475738,2.15496174,0.99755867,0.48348596,0.48216163,0.79869184,0.03193156,0.19582666,0.53880861,0.00000000
3.52076038,2.21540365,1.01845741,0.48742466,0.50059721,0.82788676,0.03554134,0.20593916,0.54846313,0.00000000
3.52676338,2.27337801,1.04006467,0.49012455,0.52021918,0.85634079,0.03932217,0.21611128,0.55706037,0.00000000
3.53276638,2.32832701,1.06212734,0.49157029,0.54070107,0.88377916,0.04323391,0.22621045,0.56457925,0.00000000
3.53876938,2.37972009,1.08437787,0.49176418,0.56168902,0.90993666,0.04723035,0.23610343,0.57100823,0.00000000
3.54477239,2.42705513,1.10653427,0.49072352,0.58280766,0.93456016,0.05125965,0.24565908,0.57634221,0.00000000
3.55077539,2.46985890,1.12830031,0.48847769,0.60366676,0.95741053,0.05526520,0.25475104,0.58057943,0.00000000
3.55677839,2.50768758,1.14936624,0.48506523,0.62386857,0.97826434,0.05918666,0.26326016,0.58371874,0.00000000
3.56278139,2.54012739,1.16941021,0.48053117,0.64301571,0.99691512,0.06296128,0.27107655,0.58575727,0.00000000
3.56878439,2.56679573,1.18810059,0.47492463,0.66071950,1.01317444,0.06652542,0.27810140,0.58668879,0.00000000
3.57478739,2.58734308,1.20509934,0.46829688,0.67660853,1.02687276,0.06981624,0.28424829,0.58650275,0.00000000
3.58079040,2.60145566,1.22006635,0.46069991,0.69033714,1.03786021,0.07277349,0.28944420,0.58518407,0.00000000
3.58679340,2.60885901,1.23266486,0.45218560,0.70159373,1.04600735,0.07534128,0.29363008,0.58271364,0.00000000
3.59279640,2.60932232,1.24256771,0.44280531,0.71010833,1.05120597,0.07746985,0.29676104,0.57906951,0.00000000
3.59879940,2.60266348,1.24946430,0.43261005,0.71565947,1.05337002,0.07911715,0.29880627,0.57422863,0.00000000
3.60480240,2.58875464,1.25306802,0.42165089,0.71807986,1.05243668,0.08025030,0.29974868,0.56816909,0.00000000
3.61080540,2.56752805,1.25312386,0.40997980,0.71726073,1.04836766,0.08084665,0.29958434,0.56087254,0.00000000
3.61680840,2.53898196,1.24941596,0.39765053,0.71315469,1.04115064,0.08089468,0.29832175,0.55232694,0.00000000
3.62281141,2.50318627,1.24177472,0.38471964,0.70577701,1.03080099,0.08039438,0.29598119,0.54252914,0.00000000
3.62881441,2.46028774,1.23008323,0.37124741,0.69520518,1.01736349,0.07935732,0.29259387,0.53148747,0.00000000
3.63481741,2.41051430,1.21428280,0.35729869,0.68157694,1.00091423,0.07780638,0.28820129,0.51922398,0.00000000
3.64082041,2.35417839,1.19437727,0.34294352,0.66508672,0.98156234,0.07577496,0.28285461,0.50577636,0.00000000
3.64682341,2.29167898,1.17043590,0.32825742,0.64598071,0.95945154,0.07330602,0.27661406,0.49119942,0.00000000
3.65282641,2.22350185,1.14259473,0.31332150,0.62455080,0.93476133,0.07045070,0.26954850,0.47556599,0.00000000
3.65882941,2.15021817,1.11105633,0.29822219,0.60112746,0.90770762,0.06726674,0.26173497,0.45896733,0.00000000
3.66483242,2.07248096,1.07608771,0.28305067,0.57607202,0.87854253,0.06381681,0.25325824,0.44151286,0.00000000
3.67083542,1.99101929,1.03801656,0.26790202,0.54976844,0.84755341,0.06016660,0.24421037,0.42332936,0.00000000
3.67683842,1.90663019,0.99722584,0.25287408,0.52261476,0.81506063,0.05638307,0.23469007,0.40455944,0.00000000
3.68284142,1.82016807,0.95414663,0.23806610,0.49501473,0.78141427,0.05253262,0.22480192,0.38535960,0.00000000
3.68884442,1.73253184,0.90924970,0.22357713,0.46736942,0.74698952,0.04867944,0.21465545,0.36589756,0.00000000
3.69484742,1.64464977,0.86303567,0.20950435,0.44006935,0.71218081,0.04488400,0.20436381,0.34634920,0.00000000
3.70085043,1.55746231,0.81602433,0.19594122,0.41348697,0.67739471,0.04120180,0.19404233,0.32689508,0.00000000
3.70685343,1.47190336,0.76874314,0.18297558,0.38796985,0.64304178,0.03768230,0.18380667,0.30771657,0.00000000
3.71285643,1.38888026,0.72171539,0.17068783,0.36383440,0.60952757,0.03436816,0.17377079,0.28899188,0.00000000
3.71885943,1.30925321,0.67544842,0.15914907,0.34136047,0.57724297,0.03129467,0.16404473,0.27089183,0.00000000
3.72486243,1.23381480,0.63042208,0.14841946,0.32078661,0.54655438,0.02848950,0.15473220,0.25357585,0.00000000
3.73086543,1.16327020,0.58707794,0.13854669,0.30230624,0.51779388,0.02597262,0.14592817,0.23718796,0.00000000
3.73686843,1.09821892,0.54580965,0.12956474,0.28606460,0.49125000,0.02375645,0.13771650,0.22185326,0.00000000
3.74287144,1.03913888,0.50695460,0.12149294,0.27215672,0.46715934,0.02184616,0.13016775,0.20767473,0.00000000
3.74887444,0.98637341,0.47078731,0.11433535,0.26062620,0.44569952,0.02024017,0.12333720,0.19473070,0.00000000
3.75487744,0.94012188,0.43751467,0.10808057,0.25146511,0.42698372,0.01893069,0.11726331,0.18307304,0.00000000
3.76088044,0.90043451,0.40727335,0.10270198,0.24461483,0.41105719,0.01790437,0.11196662,0.17272605,0.00000000
3.76688344,0.86721173,0.38012923,0.09815842,0.23996806,0.39789596,0.01714302,0.10744911,0.16368632,0.00000000
3.77288644,0.84020823,0.35607909,0.09439529,0.23737181,0.38740775,0.01662437,0.10369429,0.15592342,0.00000000
3.77888944,0.81904185,0.33505425,0.09134621,0.23663156,0.37943529,0.01632277,0.10066774,0.14938146,0.00000000
3.78489245,0.80320707,0.31692629,0.08893490,0.23751647,0.37376190,0.01621005,0.09831836,0.14398157,0.00000000
3.79089545,0.79209272,0.30151433,0.08707761,0.23976553,0.37011915,0.01625619,0.09658013,0.13962514,0.00000000
3.79689845,0.78500341,0.28859377,0.08568575,0.24309473,0.36819644,0.01643009,0.09537443,0.13619771,0.00000000
3.80290145,0.78118390,0.27790619,0.08466874,0.24720481,0.36765202,0.01670031,0.09461279,0.13357345,0.00000000
3.80890445,0.77984560,0.26916977,0.08393704,0.25178971,0.36812517,0.01703572,0.09419991,0.13162008,0.00000000
3.81490745,0.78019419,0.26209025,0.08340520,0.25654529,0.36924902,0.01740616,0.09403697,0.13020396,0.00000000
3.82091046,0.78145746,0.25637159,0.08299479,0.26117814,0.37066345,0.01778306,0.09402500,0.12919527,0.00000000
3.82691346,0.78291207,0.25172632,0.08263729,0.26541420,0.37202773,0.01813997,0.09406817,0.12847312,0.00000000
3.83291646,0.78390864,0.24788498,0.08227660,0.26900692,0.37303222,0.01845307,0.09407695,0.12793030,0.00000000
3.83891946,0.78389382,0.24460448,0.08187130,0.27174457,0.37340886,0.01870155,0.09397093,0.12747766,0.00000000
3.84492246,0.78242883,0.24167499,0.08139646,0.27345661,0.37293987,0.01886799,0.09368127,0.12704778,0.00000000
3.85092546,0.77920379,0.23892532,0.08084500,0.27401876,0.37146454,0.01893857,0.09315259,0.12659808,0.00000000
3.85692846,0.77404719,0.23622650,0.08022854,0.27335655,0.36888377,0.01890324,0.09234439,0.12611302,0.00000000
3.86293147,0.76693050,0.23349363,0.07957773,0.27144738,0.36516219,0.01875575,0.09123182,0.12560545,0.00000000
3.86893447,0.75796765,0.23068598,0.07894198,0.26832080,0.36032805,0.01849357,0.08980580,0.12511707,0.00000000
3.87493747,0.74740967,0.22780535,0.07838878,0.26405719,0.35447065,0.01811777,0.08807261,0.12471798,0.00000000
3.88094047,0.73563465,0.22489298,0.07800236,0.25878473,0.34773579,0.01763271,0.08605291,0.12450530,0.00000000
3.88694347,0.72313363,0.22202509,0.07788192,0.25267495,0.34031925,0.01704576,0.08378023,0.12460101,0.00000000
3.89294647,0.71049302,0.21930726,0.07813944,0.24593684,0.33245874,0.01636682,0.08129910,0.12514890,0.00000000
3.89894947,0.69837410,0.21686813,0.07889699,0.23880988,0.32442467,0.01560787,0.07866283,0.12631092,0.00000000
3.90495248,0.68749053,0.21485237,0.08028368,0.23155623,0.31651007,0.01478248,0.07593108,0.12826284,0.00000000
3.91095548,0.67858447,0.21341342,0.08243234,0.22445220,0.30902010,0.01390529,0.07316737,0.13118940,0.00000000
3.91695848,0.67240217,0.21270631,0.08547581,0.21777956,0.30226145,0.01299144,0.07043652,0.13527910,0.00000000
3.92296148,0.66966974,0.21288047,0.08954310,0.21181662,0.29653212,0.01205613,0.06780226,0.14071869,0.00000000
3.92896448,0.67106959,0.21407324,0.09475532,0.20682973,0.29211172,0.01111414,0.06532499,0.14768746,0.00000000
3.93496748,0.67721840,0.21640376,0.10122154,0.20306510,0.28925265,0.01017942,0.06305979,0.15635156,0.00000000
3.94097049,0.68864686,0.21996778,0.10903463,0.20074144,0.28817233,0.00926476,0.06105476,0.16685839,0.00000000
3.94697349,0.70578181,0.22483329,0.11826719,0.20004345,0.28904667,0.00838154,0.05934968,0.17933125,0.00000000
3.95297649,0.72893103,0.23103712,0.12896772,0.20111638,0.29200485,0.00753950,0.05797512,0.19386438,0.00000000
3.95897949,0.75827116,0.23858261,0.14115704,0.20406185,0.29712554,0.00674670,0.05695184,0.21051857,0.00000000
3.96498249,0.79383887,0.24743828,0.15482529,0.20893493,0.30443446,0.00600942,0.05629060,0.22931745,0.00000000
3.97098549,0.83552568,0.25753771,0.16992944,0.21574268,0.31390354,0.00533223,0.05599240,0.25024462,0.00000000
3.97698849,0.88307647,0.26878040,0.18639168,0.22444402,0.32545135,0.00471805,0.05604891,0.27324177,0.00000000
3.98299150,0.93609200,0.28103377,0.20409865,0.23495117,0.33894514,0.00416836,0.05644336,0.29820794,0.00000000
3.98899450,0.99403546,0.29413629,0.22290179,0.24713239,0.35420404,0.00368328,0.05715159,0.32499986,0.00000000
3.99499750,1.05624298,0.30790154,0.24261872,0.26081615,0.37100378,0.00326186,0.05814336,0.35343365,0.00000000
4.00100050,1.12193827,0.32212327,0.26303596,0.27579646,0.38908246,0.00290226,0.05938384,0.38328768,0.00000000
4.00700350,1.19025086,0.33658137,0.28391278,0.29183941,0.40814761,0.00260203,0.06083526,0.41430669,0.00000000
4.01300650,1.26023783,0.35104849,0.30498620,0.30869053,0.42788409,0.00235824,0.06245857,0.44620693,0.00000000
4.01900950,1.33090848,0.36529733,0.32597715,0.32608282,0.44796293,0.00216783,0.06421522,0.47868240,0.00000000
4.02501251,1.40125114,0.37910821,0.34659738,0.34374528,0.46805060,0.00202767,0.06606888,0.51141169,0.00000000
4.03101551,1.47026142,0.39227676,0.36655718,0.36141144,0.48781873,0.00193484,0.06798706,0.54406541,0.00000000
4.03701851,1.53697089,0.40462145,0.38557335,0.37882772,0.50695375,0.00188670,0.06994263,0.57631387,0.00000000
4.04302151,1.60047510,0.41599062,0.40337735,0.39576122,0.52516620,0.00188104,0.07191509,0.60783463,0.00000000
4.04902451,1.65995972,0.42626860,0.41972304,0.41200664,0.54219933,0.00191615,0.07389161,0.63831976,0.00000000
4.05502751,1.71472385,0.43538075,0.43439393,0.42739200,0.55783666,0.00199084,0.07586774,0.66748239,0.00000000
4.06103052,1.76419918,0.44329690,0.44720936,0.44178288,0.57190802,0.00210446,0.07784770,0.69506242,0.00000000
4.06703352,1.80796422,0.45003309,0.45802949,0.45508502,0.58429395,0.00225684,0.07984431,0.72083110,0.00000000
4.07303652,1.84575274,0.45565128,0.46675876,0.46724506,0.59492803,0.00244828,0.08187842,0.74459442,0.00000000
4.07903952,1.87745595,0.46025694,0.47334771,0.47824947,0.60379699,0.00267937,0.08397790,0.76619512,0.00000000
4.08504252,1.90311820,0.46399449,0.47779298,0.48812156,0.61093868,0.00295093,0.08617618,0.78551344,0.00000000
4.09104552,1.92292625,0.46704069,0.48013565,0.49691682,0.61643769,0.00326377,0.08851037,0.80246655,0.00000000
4.09704852,1.93719264,0.46959614,0.48045783,0.50471677,0.62041897,0.00361863,0.09101899,0.81700687,0.00000000
4.10305153,1.94633386,0.47187520,0.47887782,0.51162160,0.62303963,0.00401588,0.09373947,0.82911937,0.00000000
4.10905453,1.95084438,0.47409481,0.47554398,0.51774193,0.62447926,0.00445538,0.09670544,0.83881816,0.00000000
4.11505753,1.95126785,0.47646271,0.47062775,0.52319021,0.62492931,0.00493632,0.09994400,0.84614240,0.00000000
4.12106053,1.94816684,0.47916560,0.46431604,0.52807217,0.62458204,0.00545697,0.10347304,0.85115202,0.00000000
4.12706353,1.94209273,0.48235782,0.45680344,0.53247867,0.62361953,0.00601461,0.10729881,0.85392321,0.00000000
4.13306653,1.93355729,0.48615132,0.44828467,0.53647855,0.62220342,0.00660535,0.11141390,0.85454405,0.00000000
4.13906953,1.92300731,0.49060735,0.43894750,0.54011277,0.62046583,0.00722411,0.11579565,0.85311040,0.00000000
4.14507254,1.91080356,0.49573033,0.42896655,0.54339013,0.61850207,0.00786452,0.12040526,0.84972211,0.00000000
4.15107554,1.89720523,0.50146451,0.41849821,0.54628494,0.61636534,0.00851905,0.12518760,0.84447979,0.00000000
4.15707854,1.88236036,0.50769346,0.40767681,0.54873661,0.61406392,0.00917898,0.13007171,0.83748208,0.00000000
4.16308154,1.86630287,0.51424263,0.39661220,0.55065136,0.61156079,0.00983464,0.13497223,0.82882354,0.00000000
4.16908454,1.84895602,0.52088485,0.38538876,0.55190585,0.60877586,0.01047556,0.13979146,0.81859303,0.00000000
4.17508754,1.83014214,0.52734864,0.37406578,0.55235261,0.60559058,0.01109075,0.14442222,0.80687283,0.00000000
4.18109055,1.80959784,0.53332886,0.36267908,0.55182695,0.60185464,0.01166898,0.14875121,0.79373815,0.00000000
4.18709355,1.78699390,0.53849924,0.35124368,0.55015508,0.59739454,0.01219909,0.15266289,0.77925724,0.00000000
4.19309655,1.76195856,0.54252620,0.33975744,0.54716290,0.59202331,0.01267037,0.15604362,0.76349195,0.00000000
4.19909955,1.73410293,0.54508323,0.32820513,0.54268512,0.58555112,0.01307291,0.15878586,0.74649873,0.00000000
4.20510255,1.70304719,0.54586508,0.31656296,0.53657412,0.57779597,0.01339788,0.16079229,0.72832995,0.00000000
4.21110555,1.66844610,0.54460120,0.30480311,0.52870825,0.56859405,0.01363791,0.16197958,0.70903556,0.00000000
4.21710855,1.63001255,0.54106758,0.29289813,0.51899902,0.55780918,0.01378728,0.16228170,0.68866499,0.00000000
4.22311156,1.58753796,0.53509658,0.28082484,0.50739684,0.54534083,0.01384220,0.16165255,0.66726918,0.00000000
4.22911456,1.54090857,0.52658419,0.26856773,0.49389518,0.53113043,0.01380090,0.16006784,0.64490267,0.00000000
4.23511756,1.49011700,0.51549452,0.25612156,0.47853270,0.51516560,0.01366369,0.15752606,0.62162567,0.00000000
4.24112056,1.43526851,0.50186129,0.24349318,0.46139359,0.49748219,0.01343299,0.15404862,0.59750596,0.00000000
4.24712356,1.37658193,0.48578634,0.23070249,0.44260581,0.47816411,0.01311325,0.14967900,0.57262054,0.00000000
4.25312656,1.31438537,0.46743542,0.21778252,0.42233766,0.45734103,0.01271072,0.14448112,0.54705696,0.00000000
4.25912956,1.24910716,0.44703142,0.20477875,0.40079265,0.43518411,0.01223330,0.13853702,0.52091411,0.00000000
4.26513257,1.18126256,0.42484562,0.19174775,0.37820312,0.41190009,0.01169026,0.13194377,0.49430258,0.00000000
4.27113557,1.11143725,0.40118731,0.17875521,0.35482279,0.38772411,0.01109189,0.12481011,0.46734432,0.00000000
4.27713857,1.04026826,0.37639246,0.16587360,0.33091881,0.36291158,0.01044920,0.11725267,0.44017181,0.00000000
4.28314157,0.96842363,0.35081193,0.15317950,0.30676354,0.33772964,0.00977355,0.10939214,0.41292651,0.00000000
4.28914457,0.89658158,0.32479984,0.14075087,0.28262644,0.31244856,0.00907631,0.10134950,0.38575682,0.00000000
4.29514757,0.82541029,0.29870258,0.12866432,0.25876658,0.28733346,0.00836858,0.09324250,0.35881554,0.00000000
4.30115058,0.75554909,0.27284884,0.11699259,0.23542582,0.26263674,0.00766085,0.08518243,0.33225695,0.00000000
4.30715358,0.68759175,0.24754117,0.10580224,0.21282311,0.23859149,0.00696279,0.07727145,0.30623360,0.00000000
4.31315658,0.62207254,0.22304911,0.09515180,0.19114997,0.21540603,0.00628302,0.06960042,0.28089304,0.00000000
4.31915958,0.55945531,0.19960422,0.08509029,0.17056728,0.19325988,0.00562899,0.06224733,0.25637459,0.00000000
4.32516258,0.50012586,0.17739686,0.07565619,0.15120339,0.17230095,0.00500691,0.05527633,0.23280626,0.00000000
4.33116558,0.44438767,0.15657487,0.06687696,0.13315348,0.15264418,0.00442164,0.04873733,0.21030204,0.00000000
4.33716858,0.39246070,0.13724382,0.05876888,0.11648020,0.13437148,0.00387679,0.04266618,0.18895964,0.00000000
4.34317159,0.34448320,0.11946879,0.05133741,0.10121522,0.11753268,0.00337469,0.03708526,0.16885876,0.00000000
4.34917459,0.30051598,0.10327724,0.04457788,0.08736177,0.10214763,0.00291655,0.03200452,0.15005995,0.00000000
4.35517759,0.26054876,0.08866294,0.03847642,0.07489774,0.08820891,0.00250252,0.02742274,0.13260418,0.00000000
4.36118059,0.22450820,0.07559042,0.03301114,0.06377928,0.07568524,0.00213185,0.02332907,0.11651297,0.00000000
4.36718359,0.19226692,0.06399993,0.02815352,0.05394467,0.06452516,0.00180305,0.01970468,0.10178914,0.00000000
4.37318659,0.16365327,0.05381238,0.02386977,0.04531823,0.05466096,0.00151402,0.01652437,0.08841818,0.00000000
4.37918959,0.13846114,0.04493429,0.02012225,0.03781413,0.04601253,0.00126219,0.01375823,0.07636997,0.00000000
4.38519260,0.11645966,0.03726241,0.01687093,0.03134001,0.03849111,0.00104470,0.01137316,0.06560101,0.00000000
4.39119560,0.09740236,0.03068792,0.01407459,0.02580022,0.03200275,0.00085848,0.00933425,0.05605679,0.00000000
4.39719860,0.08103550,0.02510014,0.01169208,0.02109869,0.02645142,0.00070038,0.00760601,0.04767439,0.00000000
4.40320160,0.06710546,0.02038961,0.00968332,0.01714134,0.02174168,0.00056730,0.00615336,0.04038515,0.00000000
4.40920460,0.05536509,0.01645068,0.00801017,0.01383799,0.01778095,0.00045621,0.00494249,0.03411724,0.00000000
4.41520760,0.04557890,0.01318341,0.00663717,0.01110389,0.01448125,0.00036423,0.00394145,0.02879811,0.00000000
4.42121061,0.03752711,0.01049498,0.00553202,0.00886073,0.01176060,0.00028871,0.00312063,0.02435680,0.00000000
4.42721361,0.03100870,0.00830059,0.00466606,0.00703733,0.00954394,0.00022721,0.00245305,0.02072587,0.00000000
4.43321661,0.02584338,0.00652396,0.00401441,0.00556993,0.00776369,0.00017752,0.00191445,0.01784310,0.00000000
4.43921961,0.02187265,0.00509738,0.00355613,0.00440228,0.00636000,0.00013771,0.00148340,0.01565282,0.00000000
4.44522261,0.01896013,0.00396159,0.00327416,0.00348541,0.00528078,0.00010605,0.00114117,0.01410682,0.00000000
4.45122561,0.01699109,0.00306537,0.00315522,0.00277724,0.00448138,0.00008109,0.00087159,0.01316493,0.00000000
4.45722861,0.01587147,0.00236494,0.00318954,0.00224213,0.00392423,0.00006156,0.00066093,0.01279524,0.00000000
4.46323162,0.01552636,0.00182337,0.00337058,0.00185027,0.00357827,0.00004639,0.00049759,0.01297386,0.00000000
4.46923462,0.01589803,0.00140983,0.00369459,0.00157704,0.00341826,0.00003471,0.00037193,0.01368438,0.00000000
4.47523762,0.01694377,0.00109886,0.00416019,0.00140239,0.00342413,0.00002579,0.00027601,0.01491700,0.00000000
4.48124062,0.01863329,0.00086966,0.00476783,0.00131015,0.00358016,0.00001902,0.00020337,0.01666733,0.00000000
4.48724362,0.02094608,0.00070546,0.00551922,0.00128749,0.00387426,0.00001393,0.00014877,0.01893491,0.00000000
4.49324662,0.02386855,0.00059281,0.00641671,0.00132425,0.00429715,0.00001013,0.00010806,0.02172150,0.00000000
4.49924962,0.02739111,0.00052110,0.00746267,0.00141249,0.00484162,0.00000731,0.00007793,0.02502921,0.00000000
4.50525263,0.03150534,0.00048202,0.00865884,0.00154594,0.00550178,0.00000524,0.00005582,0.02885849,0.00000000
4.51125563,0.03620104,0.00046915,0.01000566,0.00171958,0.00627239,0.00000373,0.00003971,0.03320609,0.00000000
4.51725863,0.04146360,0.00047758,0.01150166,0.00192930,0.00714821,0.00000263,0.00002808,0.03806298,0.00000000
4.52326163,0.04727146,0.00050365,0.01314288,0.00217153,0.00812340,0.00000185,0.00001975,0.04341247,0.00000000
4.52926463,0.05359396,0.00054466,0.01492233,0.00244298,0.00919105,0.00000128,0.00001385,0.04922845,0.00000000
4.53526763,0.06038946,0.00059873,0.01682961,0.00274044,0.01034273,0.00000089,0.00000972,0.05547396,0.00000000
4.54127064,0.06760406,0.00066469,0.01885054,0.00306060,0.01156819,0.00000061,0.00000689,0.06210008,0.00000000
4.54727364,0.07517078,0.00074191,0.02096706,0.00339991,0.01285514,0.00000042,0.00000500,0.06904535,0.00000000
4.55327664,0.08300936,0.00083039,0.02315716,0.00375458,0.01418916,0.00000028,0.00000380,0.07623561,0.00000000
4.55927964,0.09102671,0.00093064,0.02539508,0.00412048,0.01555373,0.00000019,0.00000312,0.08358449,0.00000000
4.56528264,0.09911810,0.00104382,0.02765162,0.00449324,0.01693036,0.00000013,0.00000286,0.09099445,0.00000000
4.57128564,0.10716894,0.00117175,0.02989469,0.00486830,0.01829890,0.00000008,0.00000294,0.09835843,0.00000000
4.57728864,0.11505723,0.00131702,0.03209000,0.00524100,0.01963789,0.00000005,0.00000333,0.10556208,0.00000000
4.58329165,0.12265660,0.00148314,0.03420188,0.00560678,0.02092507,0.00000004,0.00000402,0.11248646,0.00000000
4.58929465,0.12983979,0.00167469,0.03619428,0.00596130,0.02213793,0.00000002,0.00000503,0.11901118,0.00000000
4.59529765,0.13648249,0.00189740,0.03803183,0.00630069,0.02325437,0.00000001,0.00000641,0.12501788,0.00000000
4.60130065,0.14246732,0.00215839,0.03968092,0.00662171,0.02425333,0.00000001,0.00000821,0.13039382,0.00000000
4.60730365,0.14768788,0.00246627,0.04111087,0.00692196,0.02511550,0.00000001,0.00001051,0.13503548,0.00000000
4.61330665,0.15205254,0.00283126,0.04229494,0.00720012,0.02582391,0.00000000,0.00001339,0.13885207,0.00000000
4.61930965,0.15548792,0.00326530,0.04321133,0.00745605,0.02636455,0.00000000,0.00001697,0.14176864,0.00000000
4.62531266,0.15794184,0.00378209,0.04384398,0.00769098,0.02672685,0.00000000,0.00002136,0.14372881,0.00000000
4.63131566,0.15938553,0.00439703,0.04418320,0.00790756,0.02690408,0.00000000,0.00002670,0.14469677,0.00000000
4.63731866,0.15981505,0.00512718,0.04422608,0.00810991,0.02689358,0.00000000,0.00003315,0.14465874,0.00000000
4.64332166,0.15925182,0.00599102,0.04397666,0.00830361,0.02669691,0.00000000,0.00004087,0.14362350,0.00000000
4.64932466,0.15774215,0.00700817,0.04344584,0.00849558,0.02631975,0.00000000,0.00005002,0.14162215,0.00000000
4.65532766,0.15535584,0.00819896,0.04265101,0.00869392,0.02577177,0.00000000,0.00006079,0.13870709,0.00000000
4.66133067,0.15218391,0.00958394,0.04161550,0.00890770,0.02506624,0.00000000,0.00007334,0.13495022,0.00000000
4.66733367,0.14833544,0.01118319,0.04036774,0.00914662,0.02421960,0.00000000,0.00008784,0.13044039,0.00000000
4.67333667,0.14393380,0.01301557,0.03894027,0.00942070,0.02325090,0.00000000,0.00010446,0.12528038,0.00000000
4.67933967,0.13911228,0.01509785,0.03736867,0.00973986,0.02218111,0.00000000,0.00012334,0.11958339,0.00000000
4.68534267,0.13400943,0.01744379,0.03569028,0.01011348,0.02103247,0.00000000,0.00014458,0.11346931,0.00000000
4.69134567,0.12876426,0.02006314,0.03394302,0.01054993,0.01982777,0.00000000,0.00016825,0.10706079,0.00000000
4.69734867,0.12351148,0.02296065,0.03216411,0.01105617,0.01858963,0.00000000,0.00019440,0.10047952,0.00000000
4.70335168,0.11837699,0.02613510,0.03038896,0.01163727,0.01733984,0.00000000,0.00022300,0.09384260,0.00000000
4.70935468,0.11347384,0.02957843,0.02865010,0.01229600,0.01609878,0.00000000,0.00025398,0.08725931,0.00000000
