energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
2.85442721,0.02740170,0.00571454,0.00353275,0.00000001,0.00882369,0.00748293,0.00953488,0.00000001,0.00743655
2.86043022,0.03263846,0.00676733,0.00417418,0.00000001,0.01058986,0.00895718,0.01137967,0.00000001,0.00881878
2.86643322,0.03922584,0.00809186,0.00498756,0.00000001,0.01279102,0.01080186,0.01369539,0.00000001,0.01057267
2.87243622,0.04730221,0.00971308,0.00598884,0.00000001,0.01547498,0.01305694,0.01653135,0.00000001,0.01273541
2.87843922,0.05702025,0.01165833,0.00719572,0.00000001,0.01869394,0.01576626,0.01994183,0.00000002,0.01534853
2.88444222,0.06854277,0.01395640,0.00862716,0.00000002,0.02250319,0.01897647,0.02398468,0.00000002,0.01845678
2.89044522,0.08203762,0.01663646,0.01030264,0.00000002,0.02695949,0.02273564,0.02871952,0.00000002,0.02210676
2.89644822,0.09767179,0.01972677,0.01224143,0.00000002,0.03211917,0.02709162,0.03420569,0.00000003,0.02634529
2.90245123,0.11560458,0.02325332,0.01446171,0.00000003,0.03803595,0.03209021,0.04049991,0.00000003,0.03121761
2.90845423,0.13598015,0.02723835,0.01697963,0.00000003,0.04475847,0.03777308,0.04765363,0.00000004,0.03676528
2.91445723,0.15891941,0.03169870,0.01980828,0.00000004,0.05232767,0.04417555,0.05571022,0.00000005,0.04302398
2.92046023,0.18451156,0.03664429,0.02295670,0.00000004,0.06077403,0.05132418,0.06470198,0.00000005,0.05002117
2.92646323,0.21280553,0.04207652,0.02642879,0.00000005,0.07011475,0.05923441,0.07464715,0.00000006,0.05777368
2.93246623,0.24380165,0.04798677,0.03022233,0.00000006,0.08035096,0.06790823,0.08554694,0.00000007,0.06628535
2.93846923,0.27744385,0.05435516,0.03432808,0.00000006,0.09146521,0.07733189,0.09738278,0.00000008,0.07554481
2.94447224,0.31361284,0.06114948,0.03872902,0.00000007,0.10341916,0.08747402,0.11011392,0.00000009,0.08552348
2.95047524,0.35212069,0.06832444,0.04339972,0.00000008,0.11615176,0.09828403,0.12367542,0.00000010,0.09617393
2.95647824,0.39270712,0.07582136,0.04830601,0.00000009,0.12957804,0.10969098,0.13797690,0.00000011,0.10742870
2.96248124,0.43503796,0.08356828,0.05340489,0.00000009,0.14358852,0.12160309,0.15290185,0.00000013,0.11919971
2.96848424,0.47870606,0.09148054,0.05864473,0.00000010,0.15804948,0.13390789,0.16830796,0.00000014,0.13137825
2.97448724,0.52323478,0.09946193,0.06396584,0.00000011,0.17280408,0.14647312,0.18402829,0.00000016,0.14383581
2.98049025,0.56808435,0.10740627,0.06930131,0.00000012,0.18767442,0.15914841,0.19987342,0.00000018,0.15642559
2.98649325,0.61266096,0.11519960,0.07457828,0.00000013,0.20246452,0.17176777,0.21563465,0.00000020,0.16898486
2.99249625,0.65632853,0.12272270,0.07971940,0.00000014,0.21696414,0.18415279,0.23108804,0.00000023,0.18133800
2.99849925,0.69842288,0.12985401,0.08464467,0.00000014,0.23095345,0.19611657,0.24599942,0.00000026,0.19330030
3.00450225,0.73826787,0.13647291,0.08927343,0.00000015,0.24420835,0.20746819,0.26013001,0.00000031,0.20468239
3.01050525,0.77519303,0.14246302,0.09352651,0.00000016,0.25650630,0.21801768,0.27324264,0.00000037,0.21529498
3.01650825,0.80855205,0.14771559,0.09732847,0.00000017,0.26763242,0.22758120,0.28510826,0.00000046,0.22495409
3.02251126,0.83774140,0.15213285,0.10060979,0.00000019,0.27738568,0.23598630,0.29551250,0.00000058,0.23348626
3.02851426,0.86221837,0.15563096,0.10330902,0.00000021,0.28558488,0.24307705,0.30426212,0.00000077,0.24073366
3.03451726,0.88151782,0.15814273,0.10537464,0.00000024,0.29207424,0.24871888,0.31119088,0.00000103,0.24655896
3.04052026,0.89526681,0.15961976,0.10676669,0.00000028,0.29672830,0.25280273,0.31616481,0.00000142,0.25084966
3.04652326,0.90319660,0.16003404,0.10745812,0.00000034,0.29945591,0.25524863,0.31908651,0.00000199,0.25352167
3.05252626,0.90515146,0.15937887,0.10743557,0.00000042,0.30020325,0.25600825,0.31989831,0.00000281,0.25452210
3.05852926,0.90109383,0.15766909,0.10669989,0.00000055,0.29895558,0.25506657,0.31858415,0.00000398,0.25383104
3.06453227,0.89110571,0.15494068,0.10526606,0.00000072,0.29573775,0.25244236,0.31517021,0.00000566,0.25146226
3.07053527,0.87538612,0.15124955,0.10316274,0.00000098,0.29061341,0.24818763,0.30972399,0.00000804,0.24746289
3.07653827,0.85424488,0.14666993,0.10043130,0.00000133,0.28368300,0.24238601,0.30235222,0.00001138,0.24191193
3.08254127,0.82809285,0.14129204,0.09712456,0.00000183,0.27508052,0.23515009,0.29319744,0.00001606,0.23491783
3.08854427,0.79742929,0.13521951,0.09330509,0.00000253,0.26496934,0.22661791,0.28243352,0.00002253,0.22661520
3.09454727,0.76282666,0.12856643,0.08904334,0.00000349,0.25353719,0.21694878,0.27026029,0.00003145,0.21716072
3.10055028,0.72491387,0.12145432,0.08441555,0.00000480,0.24099047,0.20631852,0.25689759,0.00004361,0.20672857
3.10655328,0.68435834,0.11400907,0.07950160,0.00000658,0.22754830,0.19491438,0.24257881,0.00006010,0.19550549
3.11255628,0.64184796,0.10635804,0.07438283,0.00000897,0.21343642,0.18292992,0.22754445,0.00008225,0.18368574
3.11855928,0.59807348,0.09862736,0.06913998,0.00001216,0.19888117,0.17055991,0.21203570,0.00011180,0.17146611
3.12456228,0.55371210,0.09093972,0.06385132,0.00001639,0.18410397,0.15799564,0.19628851,0.00015092,0.15904125
3.13056528,0.50941283,0.08341244,0.05859092,0.00002195,0.16931618,0.14542056,0.18052817,0.00020228,0.14659945
3.13656828,0.46578404,0.07615619,0.05342731,0.00002919,0.15471483,0.13300668,0.16496469,0.00026921,0.13431904
3.14257129,0.42338363,0.06927412,0.04842238,0.00003855,0.14047911,0.12091157,0.14978907,0.00035573,0.12236543
3.14857429,0.38271192,0.06286156,0.04363064,0.00005057,0.12676778,0.10927620,0.13517056,0.00046671,0.11088905
3.15457729,0.34420737,0.05700622,0.03909882,0.00006586,0.11371753,0.09822353,0.12125480,0.00060793,0.10002391
3.16058029,0.30824498,0.05178874,0.03486574,0.00008516,0.10144218,0.08785791,0.10816312,0.00078623,0.08988711
3.16658329,0.27513717,0.04728366,0.03096250,0.00010934,0.09003286,0.07826514,0.09599253,0.00100952,0.08057894
3.17258629,0.24513682,0.04356058,0.02741297,0.00013938,0.07955878,0.06951325,0.08481667,0.00128694,0.07218363
3.17858929,0.21844200,0.04068540,0.02423433,0.00017640,0.07006875,0.06165370,0.07468739,0.00162883,0.06477059
3.18459230,0.19520199,0.03872159,0.02143790,0.00022165,0.06159314,0.05472306,0.06563677,0.00204674,0.05839602
3.19059530,0.17552395,0.03773130,0.01903001,0.00027652,0.05414618,0.04874483,0.05767961,0.00255343,0.05310474
3.19659830,0.15947991,0.03777620,0.01701283,0.00034250,0.04772842,0.04373150,0.05081606,0.00316268,0.04893194
3.20260130,0.14711339,0.03891783,0.01538527,0.00042117,0.04232929,0.03968651,0.04503430,0.00388917,0.04590504
3.20860430,0.13844534,0.04121760,0.01414377,0.00051420,0.03792947,0.03660605,0.04031311,0.00474820,0.04404505
3.21460730,0.13347901,0.04473605,0.01328296,0.00062326,0.03450315,0.03448068,0.03662424,0.00575536,0.04336784
3.22061031,0.13220334,0.04953160,0.01279624,0.00075004,0.03201992,0.03329657,0.03393444,0.00692605,0.04388468
3.22661331,0.13459484,0.05565855,0.01267608,0.00089613,0.03044629,0.03303637,0.03220709,0.00827502,0.04560252
3.23261631,0.14061775,0.06316450,0.01291427,0.00106298,0.02974682,0.03367964,0.03140340,0.00981573,0.04852354
3.23861931,0.15022254,0.07208721,0.01350192,0.00125185,0.02988479,0.03520291,0.03148318,0.01155970,0.05264428
3.24462231,0.16334287,0.08245095,0.01442931,0.00146368,0.03082247,0.03757928,0.03240511,0.01351576,0.05795424
3.25062531,0.17989124,0.09426256,0.01568559,0.00169907,0.03252103,0.04077770,0.03412664,0.01568933,0.06443408
3.25662831,0.19975371,0.10750739,0.01725839,0.00195816,0.03494003,0.04476205,0.03660355,0.01808167,0.07205356
3.26263132,0.22278395,0.12214526,0.01913328,0.00224054,0.03803676,0.04948992,0.03978923,0.02068915,0.08076928
3.26863432,0.24879722,0.13810688,0.02129325,0.00254524,0.04176532,0.05491142,0.04363374,0.02350266,0.09052248
3.27463732,0.27756473,0.15529067,0.02371819,0.00287061,0.04607567,0.06096798,0.04808287,0.02650704,0.10123699
3.28064032,0.30880887,0.17356058,0.02638435,0.00321433,0.05091265,0.06759134,0.05307712,0.02968081,0.11281754
3.28664332,0.34219972,0.19274486,0.02926395,0.00357336,0.05621514,0.07470279,0.05855086,0.03299591,0.12514860
3.29264632,0.37735349,0.21263613,0.03232494,0.00394396,0.06191543,0.08221282,0.06443171,0.03641788,0.13809393
3.29864932,0.41383299,0.23299292,0.03553083,0.00432174,0.06793880,0.09002118,0.07064013,0.03990610,0.15149689
3.30465233,0.45115060,0.25354265,0.03884083,0.00470171,0.07420350,0.09801750,0.07708951,0.04341441,0.16518165
3.31065533,0.48877371,0.27398622,0.04221012,0.00507835,0.08062110,0.10608246,0.08368648,0.04689199,0.17895538
3.31665833,0.52613286,0.29400405,0.04559039,0.00544577,0.08709722,0.11408948,0.09033184,0.05028442,0.19261132
3.32266133,0.56263213,0.31326344,0.04893055,0.00579785,0.09353271,0.12190697,0.09692172,0.05353506,0.20593279
3.32866433,0.59766178,0.33142707,0.05217770,0.00612838,0.09982515,0.12940105,0.10334930,0.05658656,0.21869790
3.33466733,0.63061260,0.34816229,0.05527819,0.00643125,0.10587078,0.13643859,0.10950677,0.05938248,0.23068494
3.34067034,0.66089142,0.36315086,0.05817891,0.00670063,0.11156660,0.14289058,0.11528761,0.06186906,0.24167816
3.34667334,0.68793717,0.37609873,0.06082857,0.00693120,0.11681278,0.14863556,0.12058907,0.06399689,0.25147372
3.35267634,0.71123684,0.38674543,0.06317909,0.00711827,0.12151504,0.15356302,0.12531468,0.06572256,0.25988561
3.35867934,0.73034063,0.39487262,0.06518690,0.00725796,0.12558714,0.15757666,0.12937679,0.06701010,0.26675117
3.36468234,0.74487553,0.40031141,0.06681421,0.00734735,0.12895319,0.16059725,0.13269896,0.06783229,0.27193613
3.37068534,0.75455677,0.40294815,0.06803011,0.00738458,0.13154975,0.16256506,0.13521807,0.06817157,0.27533875
3.37668834,0.75919660,0.40272831,0.06881147,0.00736892,0.13332762,0.16344172,0.13688609,0.06802065,0.27689300
3.38269135,0.75870993,0.39965833,0.06914366,0.00730081,0.13425325,0.16321133,0.13767148,0.06738287,0.27657056
3.38869435,0.75311667,0.39380530,0.06902094,0.00718185,0.13430965,0.16188092,0.13756003,0.06627196,0.27438159
3.39469735,0.74254048,0.38529462,0.06844659,0.00701476,0.13349683,0.15948010,0.13655517,0.06471168,0.27037419
3.40070035,0.72720430,0.37430552,0.06743283,0.00680328,0.13183169,0.15606005,0.13467777,0.06273490,0.26463264
3.40670335,0.70742253,0.36106491,0.06600032,0.00655211,0.12934744,0.15169178,0.13196533,0.06038251,0.25727446
3.41270635,0.68359055,0.34583975,0.06417751,0.00626673,0.12609241,0.14646381,0.12847078,0.05770205,0.24844643
3.41870935,0.65617189,0.32892825,0.06199974,0.00595329,0.12212857,0.14047945,0.12426068,0.05474615,0.23831979
3.42471236,0.62568373,0.31065051,0.05950813,0.00561842,0.11752955,0.13385362,0.11941315,0.05157082,0.22708485
3.43071536,0.59268140,0.29133881,0.05674836,0.00526912,0.11237843,0.12670961,0.11401552,0.04823383,0.21494518
3.43671836,0.55774241,0.27132809,0.05376936,0.00491256,0.10676532,0.11917572,0.10816169,0.04479300,0.20211171
3.44272136,0.52145093,0.25094708,0.05062201,0.00455602,0.10078487,0.11138202,0.10194957,0.04130470,0.18879695
3.44872436,0.48438305,0.23051023,0.04735776,0.00420674,0.09453369,0.10345732,0.09547836,0.03782248,0.17520951
3.45472736,0.44709357,0.21031099,0.04402746,0.00387187,0.08810800,0.09552660,0.08884614,0.03439592,0.16154921
3.46073037,0.41010458,0.19061630,0.04068025,0.00355843,0.08160134,0.08770872,0.08214747,0.03106977,0.14800280
3.46673337,0.37389632,0.17166283,0.03736257,0.00327330,0.07510258,0.08011476,0.07547142,0.02788329,0.13474058
3.47273637,0.33890029,0.15365460,0.03411742,0.00302322,0.06869428,0.07284682,0.06889985,0.02486997,0.12191378
3.47873937,0.30549491,0.13676222,0.03098376,0.00281489,0.06245131,0.06599742,0.06250606,0.02205741,0.10965285
3.48474237,0.27400344,0.12112355,0.02799612,0.00265501,0.05643992,0.05964932,0.05635386,0.01946752,0.09806670
3.49074537,0.24469421,0.10684554,0.02518445,0.00255035,0.05071712,0.05387592,0.05049696,0.01711689,0.08724258
3.49674837,0.21778265,0.09400718,0.02257411,0.00250790,0.04533046,0.04874194,0.04497881,0.01501735,0.07724682
3.50275138,0.19343511,0.08266312,0.02018598,0.00253492,0.04031813,0.04430445,0.03983269,0.01317664,0.06812603
3.50875438,0.17177374,0.07284792,0.01803681,0.00263899,0.03570937,0.04061406,0.03508215,0.01159918,0.05990891
3.51475738,0.15288228,0.06458042,0.01613958,0.00282813,0.03152502,0.03771622,0.03074170,0.01028684,0.05260826
3.52076038,0.13681227,0.05786817,0.01450393,0.00311075,0.02777844,0.03565244,0.02681762,0.00923975,0.04622321
3.52676338,0.12358918,0.05271154,0.01313668,0.00349564,0.02447634,0.03446141,0.02330900,0.00845694,0.04074156
3.53276638,0.11321827,0.04910733,0.01204226,0.00399190,0.02161985,0.03417980,0.02020877,0.00793703,0.03614201
3.53876938,0.10568965,0.04705173,0.01122319,0.00460873,0.01920546,0.03484277,0.01750482,0.00767868,0.03239622
3.54477239,0.10098245,0.04654243,0.01068040,0.00535528,0.01722603,0.03648410,0.01518101,0.00768095,0.02947068
3.55077539,0.09906780,0.04757983,0.01041353,0.00624034,0.01567157,0.03913574,0.01321825,0.00794347,0.02732821
3.55677839,0.09991051,0.05016721,0.01042109,0.00727200,0.01453005,0.04282703,0.01159533,0.00846645,0.02592921
3.56278139,0.10346939,0.05430999,0.01070053,0.00845723,0.01378789,0.04758331,0.01028973,0.00925054,0.02523248
3.56878439,0.10969632,0.06001399,0.01124818,0.00980150,0.01343040,0.05342419,0.00927826,0.01029646,0.02519574
3.57478739,0.11853406,0.06728279,0.01205906,0.01130821,0.01344199,0.06036134,0.00853759,0.01160457,0.02577584
3.58079040,0.12991304,0.07611437,0.01312661,0.01297832,0.01380618,0.06839613,0.00804457,0.01317428,0.02692868
3.58679340,0.14374744,0.08649726,0.01444239,0.01480977,0.01450555,0.07751699,0.00777653,0.01500333,0.02860895
3.59279640,0.15993073,0.09840620,0.01599561,0.01679712,0.01552144,0.08769682,0.00771134,0.01708713,0.03076967
3.59879940,0.17833111,0.11179781,0.01777280,0.01893118,0.01683369,0.09889058,0.00782748,0.01941794,0.03336172
3.60480240,0.19878725,0.12660635,0.01975736,0.02119869,0.01842018,0.11103316,0.00810397,0.02198423,0.03633333
3.61080540,0.22110459,0.14273991,0.02192924,0.02358218,0.02025654,0.12403778,0.00852031,0.02477003,0.03962964
3.61680840,0.24505273,0.16007738,0.02426470,0.02605999,0.02231569,0.13779512,0.00905631,0.02775445,0.04319245
3.62281141,0.27036411,0.17846634,0.02673615,0.02860636,0.02456767,0.15217327,0.00969202,0.03091134,0.04696006
3.62881441,0.29673443,0.19772221,0.02931222,0.03119179,0.02697946,0.16701863,0.01040761,0.03420923,0.05086748
3.63481741,0.32382488,0.21762880,0.03195793,0.03378348,0.02951500,0.18215790,0.01118329,0.03761145,0.05484681
3.64082041,0.35126636,0.23794039,0.03463510,0.03634607,0.03213540,0.19740116,0.01199936,0.04107655,0.05882796
3.64682341,0.37866582,0.25838552,0.03730293,0.03884241,0.03479935,0.21254604,0.01283620,0.04455895,0.06273959
3.65282641,0.40561441,0.27867221,0.03991876,0.04123460,0.03746378,0.22738291,0.01367443,0.04800994,0.06651033
3.65882941,0.43169751,0.29849482,0.04243905,0.04348501,0.04008460,0.24170088,0.01449508,0.05137883,0.07007026
3.66483242,0.45650602,0.31754210,0.04482040,0.04555747,0.04261774,0.25529454,0.01527985,0.05461438,0.07335244
3.67083542,0.47964872,0.33550626,0.04702079,0.04741848,0.04502029,0.26797107,0.01601137,0.05766636,0.07629461
3.67683842,0.50076509,0.35209270,0.04900075,0.04903833,0.04725168,0.27955743,0.01667354,0.06048721,0.07884086
3.68284142,0.51953791,0.36702995,0.05072464,0.05039221,0.04927495,0.28990740,0.01725187,0.06303368,0.08094326
3.68884442,0.53570518,0.38007929,0.05216178,0.05146118,0.05105799,0.29890797,0.01773379,0.06526854,0.08256325
3.69484742,0.54907065,0.39104378,0.05328754,0.05223295,0.05257467,0.30648484,0.01810901,0.06716198,0.08367291
3.70085043,0.55951238,0.39977593,0.05408415,0.05270243,0.05380581,0.31260669,0.01836971,0.06869288,0.08425585
3.70685343,0.56698876,0.40618393,0.05454144,0.05287208,0.05473994,0.31728787,0.01851080,0.06984984,0.08430776
3.71285643,0.57154163,0.41023571,0.05465721,0.05275192,0.05537385,0.32058938,0.01853000,0.07063171,0.08383657
3.71885943,0.57329622,0.41196084,0.05443732,0.05235934,0.05571268,0.32261792,0.01842794,0.07104788,0.08286218
3.72486243,0.57245766,0.41145002,0.05389557,0.05171852,0.05576987,0.32352290,0.01820803,0.07111800,0.08141579
3.73086543,0.56930415,0.40885197,0.05305320,0.05085964,0.05556665,0.32349165,0.01787637,0.07087136,0.07953881
3.73686843,0.56417699,0.40436803,0.05193813,0.04981792,0.05513125,0.32274263,0.01744150,0.07034582,0.07728148
3.74287144,0.55746779,0.39824447,0.05058400,0.04863227,0.05449775,0.32151719,0.01691405,0.06958636,0.07470107
3.74887444,0.54960339,0.39076301,0.04902895,0.04734403,0.05370479,0.32006997,0.01630642,0.06864331,0.07186001
3.75487744,0.54102907,0.38222979,0.04731427,0.04599540,0.05279394,0.31865842,0.01563228,0.06757030,0.06882375
3.76088044,0.53219083,0.37296338,0.04548297,0.04462799,0.05180807,0.31753184,0.01490613,0.06642215,0.06565864
3.76688344,0.52351756,0.36328246,0.04357834,0.04328133,0.05078957,0.31692053,0.01414282,0.06525258,0.06242983
3.77288644,0.51540386,0.35349353,0.04164249,0.04199151,0.04977866,0.31702536,0.01335709,0.06411206,0.05919925
3.77888944,0.50819427,0.34387944,0.03971506,0.04078993,0.04881174,0.31800849,0.01256310,0.06304574,0.05602389
3.78489245,0.50216980,0.33468912,0.03783203,0.03970231,0.04792004,0.31998550,0.01177409,0.06209172,0.05295424
3.79089545,0.49753723,0.32612900,0.03602483,0.03874792,0.04712836,0.32301941,0.01100196,0.06127951,0.05003314
3.79689845,0.49442185,0.31835657,0.03431954,0.03793908,0.04645425,0.32711698,0.01025709,0.06062904,0.04729492
3.80290145,0.49286381,0.31147623,0.03273653,0.03728097,0.04590748,0.33222740,0.00954815,0.06015000,0.04476496
3.80890445,0.49281853,0.30553770,0.03129024,0.03677176,0.04548985,0.33824360,0.00888196,0.05984173,0.04245965
3.81490745,0.49416085,0.30053688,0.02998932,0.03640301,0.04519537,0.34500606,0.00826351,0.05969356,0.04038668
3.82091046,0.49669304,0.29641922,0.02883695,0.03616034,0.04501087,0.35230919,0.00769603,0.05968560,0.03854569
3.82691346,0.50015610,0.29308527,0.02783151,0.03602436,0.04491684,0.35990986,0.00718114,0.05978997,0.03692917
3.83291646,0.50424394,0.29039814,0.02696731,0.03597182,0.04488858,0.36753782,0.00671904,0.05997244,0.03552372
3.83891946,0.50861978,0.28819252,0.02623554,0.03597687,0.04489763,0.37490766,0.00630875,0.06019425,0.03431134
3.84492246,0.51293393,0.28628473,0.02562534,0.03601245,0.04491323,0.38173166,0.00594844,0.06041423,0.03327097
3.85092546,0.51684235,0.28448333,0.02512488,0.03605169,0.04490402,0.38773304,0.00563573,0.06059096,0.03237993
3.85692846,0.52002488,0.28259993,0.02472239,0.03606930,0.04483959,0.39265916,0.00536799,0.06068498,0.03161552
3.86293147,0.52220250,0.28045940,0.02440724,0.03604290,0.04469209,0.39629387,0.00514272,0.06066087,0.03095636
3.86893447,0.52315289,0.27790937,0.02417081,0.03595421,0.04443765,0.39846867,0.00495778,0.06048916,0.03038373
3.87493747,0.52272331,0.27482842,0.02400726,0.03579000,0.04405757,0.39907212,0.00481176,0.06014797,0.02988263
3.88094047,0.52084070,0.27113263,0.02391411,0.03554295,0.04353935,0.39805713,0.00470412,0.05962434,0.02944263
3.88694347,0.51751808,0.26678041,0.02389258,0.03521214,0.04287741,0.39544582,0.00463547,0.05891512,0.02905855
3.89294647,0.51285738,0.26177525,0.02394774,0.03480333,0.04207343,0.39133167,0.00460767,0.05802753,0.02873077
3.89894947,0.50704839,0.25616643,0.02408842,0.03432901,0.04113650,0.38587907,0.00462392,0.05697918,0.02846527
3.90495248,0.50036389,0.25004784,0.02432687,0.03380809,0.04008288,0.37932011,0.00468880,0.05579780,0.02827351
3.91095548,0.49315129,0.24355466,0.02467822,0.03326544,0.03893550,0.37194878,0.00480822,0.05452042,0.02817189
3.91695848,0.48582099,0.23685858,0.02515978,0.03273107,0.03772318,0.36411286,0.00498930,0.05319230,0.02818113
3.92296148,0.47883206,0.23016129,0.02579007,0.03223924,0.03647963,0.35620376,0.00524026,0.05186545,0.02832535
3.92896448,0.47267570,0.22368691,0.02658789,0.03182729,0.03524226,0.34864468,0.00557012,0.05059695,0.02863097
3.93496748,0.46785714,0.21767349,0.02757114,0.03153436,0.03405086,0.34187740,0.00598845,0.04944703,0.02912560
3.94097049,0.46487664,0.21236387,0.02875571,0.03140003,0.03294620,0.33634830,0.00650502,0.04847698,0.02983670
3.94697349,0.46421034,0.20799642,0.03015437,0.03146292,0.03196858,0.33249388,0.00712938,0.04774709,0.03079026
3.95297649,0.46629145,0.20479572,0.03177568,0.03175920,0.03115636,0.33072632,0.00787046,0.04731450,0.03200951
3.95897949,0.47149266,0.20296376,0.03362304,0.03232124,0.03054461,0.33141938,0.00873607,0.04723109,0.03351364
3.96498249,0.48011009,0.20267167,0.03569388,0.03317621,0.03016380,0.33489517,0.00973243,0.04754162,0.03531657
3.97098549,0.49234953,0.20405249,0.03797906,0.03434487,0.03003866,0.34141203,0.01086366,0.04828190,0.03742595
3.97698849,0.50831528,0.20719495,0.04046248,0.03584050,0.03018719,0.35115398,0.01213136,0.04947727,0.03984225
3.98299150,0.52800202,0.21213874,0.04312092,0.03766796,0.03061985,0.36422187,0.01353413,0.05114132,0.04255801
3.98899450,0.55129002,0.21887105,0.04592418,0.03982305,0.03133901,0.38062674,0.01506718,0.05327494,0.04555746
3.99499750,0.57794375,0.22732493,0.04883549,0.04229199,0.03233860,0.40028537,0.01672209,0.05586569,0.04881620
4.00100050,0.60761419,0.23737913,0.05181212,0.04505131,0.03360403,0.42301848,0.01848655,0.05888757,0.05230132
4.00700350,0.63984468,0.24885982,0.05480635,0.04806792,0.03511236,0.44855146,0.02034431,0.06230116,0.05597167
4.01300650,0.67408023,0.26154387,0.05776651,0.05129954,0.03683273,0.47651794,0.02227523,0.06605417,0.05977847
4.01900950,0.70968021,0.27516387,0.06063840,0.05469541,0.03872705,0.50646619,0.02425545,0.07008240,0.06366616
4.02501251,0.74593388,0.28941468,0.06336663,0.05819729,0.04075094,0.53786813,0.02625781,0.07431106,0.06757354
4.03101551,0.78207857,0.30396134,0.06589625,0.06174076,0.04285486,0.57013106,0.02825227,0.07865653,0.07143509
4.03701851,0.81731990,0.31844811,0.06817426,0.06525679,0.04498543,0.60261172,0.03020665,0.08302836,0.07518250
4.04302151,0.85085334,0.33250849,0.07015121,0.06867349,0.04708699,0.63463243,0.03208734,0.08733161,0.07874642
4.04902451,0.88188669,0.34577572,0.07178263,0.07191804,0.04910311,0.66549872,0.03386023,0.09146939,0.08205818
4.05502751,0.90966242,0.35789359,0.07303036,0.07491871,0.05097832,0.69451826,0.03549164,0.09534554,0.08505165
4.06103052,0.93347945,0.36852704,0.07386367,0.07760694,0.05265972,0.72102006,0.03694934,0.09886735,0.08766507
4.06703352,0.95271331,0.37737223,0.07426021,0.07991937,0.05409858,0.74437362,0.03820355,0.10194823,0.08984276
4.07303652,0.96683414,0.38416568,0.07420657,0.08179972,0.05525181,0.76400724,0.03922789,0.10451023,0.09153671
4.07903952,0.97542187,0.38869213,0.07369866,0.08320048,0.05608324,0.77942467,0.04000024,0.10648635,0.09270798
4.08504252,0.97817781,0.39079080,0.07274175,0.08408441,0.05656468,0.79021967,0.04050349,0.10782252,0.09332777
4.09104552,0.97493250,0.39035979,0.07135020,0.08442561,0.05667672,0.79608768,0.04072613,0.10847906,0.09337830
4.09704852,0.96564930,0.38735844,0.06954691,0.08421023,0.05640916,0.79683434,0.04066264,0.10843186,0.09285323
4.10305153,0.95042374,0.38180761,0.06736257,0.08343688,0.05576122,0.79238025,0.04031366,0.10767284,0.09175782
4.10905453,0.92947861,0.37378784,0.06483458,0.08211650,0.05474132,0.78276207,0.03968598,0.10621004,0.09010871
4.11505753,0.90315514,0.36343553,0.06200591,0.08027183,0.05336662,0.76812966,0.03879226,0.10406704,0.08793328
4.12106053,0.87190052,0.35093728,0.05892376,0.07793660,0.05166221,0.74873962,0.03765062,0.10128199,0.08526882
4.12706353,0.83625248,0.33652272,0.05563818,0.07515422,0.04966013,0.72494542,0.03628399,0.09790608,0.08216126
4.13306653,0.79682153,0.32045619,0.05220068,0.07197631,0.04739810,0.69718466,0.03471932,0.09400168,0.07866381
4.13906953,0.75427163,0.30302760,0.04866288,0.06846093,0.04491818,0.66596394,0.03298668,0.08964019,0.07483533
4.14507254,0.70930010,0.28454284,0.04507520,0.06467069,0.04226528,0.63184214,0.03111834,0.08489962,0.07073864
4.15107554,0.66261760,0.26531430,0.04148576,0.06067084,0.03948577,0.59541277,0.02914769,0.07986217,0.06643874
4.15707854,0.61492896,0.24565173,0.03793940,0.05652734,0.03662596,0.55728616,0.02710833,0.07461168,0.06200115
4.16308154,0.56691555,0.22585393,0.03447689,0.05230502,0.03373086,0.51807219,0.02503313,0.06923131,0.05749027
4.16908454,0.51921979,0.20620138,0.03113434,0.04806594,0.03084297,0.47836419,0.02295335,0.06380131,0.05296789
4.17508754,0.47243224,0.18695030,0.02794292,0.04386795,0.02800132,0.43872469,0.02089799,0.05839712,0.04849193
4.18109055,0.42708177,0.16832803,0.02492862,0.03976355,0.02524064,0.39967334,0.01889316,0.05308777,0.04411542
4.18709355,0.38362868,0.15052994,0.02211242,0.03579894,0.02259089,0.36167737,0.01696168,0.04793456,0.03988574
4.19309655,0.34246113,0.13371790,0.01951048,0.03201354,0.02007685,0.32514482,0.01512279,0.04299029,0.03584409
4.19909955,0.30389453,0.11802009,0.01713463,0.02843962,0.01771807,0.29042050,0.01339209,0.03829865,0.03202528
4.20510255,0.26817383,0.10353222,0.01499286,0.02510239,0.01552895,0.25778461,0.01178153,0.03389419,0.02845783
4.21110555,0.23547822,0.09031983,0.01309010,0.02202016,0.01351901,0.22745394,0.01029957,0.02980244,0.02516416
4.21710855,0.20592799,0.07842148,0.01142888,0.01920494,0.01169330,0.19958515,0.00895150,0.02604039,0.02216119
4.22311156,0.17959295,0.06785273,0.01001020,0.01666297,0.01005293,0.17428000,0.00773975,0.02261727,0.01946095
4.22911456,0.15650204,0.05861047,0.00883433,0.01439560,0.00859572,0.15159191,0.00666435,0.01953537,0.01707142
4.23511756,0.13665355,0.05067758,0.00790160,0.01240011,0.00731678,0.13153362,0.00572337,0.01679110,0.01499746
4.24112056,0.12002545,0.04402752,0.00721316,0.01067066,0.00620928,0.11408534,0.00491341,0.01437610,0.01324174
