energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
0.35117559,3.88873072,0.17390070,0.41859703,0.00584791,0.32206869,0.05233810,0.27637866,0.34010664,2.96573332
0.35717859,3.88473730,0.18211273,0.42901436,0.00637067,0.31445728,0.05385274,0.28695925,0.33804479,2.94418990
0.36318159,3.88470199,0.19100922,0.44140842,0.00692712,0.30821947,0.05547391,0.29887936,0.33690067,2.92246940
0.36918459,3.88786730,0.20045881,0.45547633,0.00751439,0.30336037,0.05718378,0.31195862,0.33657061,2.90022556
0.37518759,3.89356411,0.21033293,0.47093430,0.00812932,0.29986354,0.05896493,0.32601943,0.33695109,2.87720296
0.38119060,3.90120764,0.22050683,0.48751693,0.00876845,0.29769090,0.06080018,0.34088816,0.33794019,2.85323454
0.38719360,3.91028848,0.23086021,0.50497568,0.00942795,0.29678330,0.06267248,0.35639594,0.33943854,2.82823452
0.39319660,3.92035997,0.24127768,0.52307670,0.01010360,0.29706162,0.06456468,0.37237908,0.34134960,2.80218760
0.39919960,3.93102332,0.25164905,0.54159817,0.01079073,0.29842854,0.06645942,0.38867922,0.34357966,2.77513553
0.40520260,3.94191166,0.26186934,0.56032756,0.01148420,0.30077096,0.06833891,0.40514330,0.34603744,2.74716201
0.41120560,3.95267451,0.27183888,0.57905884,0.01217838,0.30396300,0.07018482,0.42162332,0.34863356,2.71837702
0.41720860,3.96296370,0.28146323,0.59759010,0.01286714,0.30786932,0.07197825,0.43797628,0.35127994,2.68890163
0.42321161,3.97242196,0.29065325,0.61572161,0.01354389,0.31234884,0.07369966,0.45406402,0.35388937,2.65885414
0.42921461,3.98067493,0.29932528,0.63325465,0.01420160,0.31725848,0.07532904,0.46975348,0.35637521,2.62833842
0.43521761,3.98732721,0.30740139,0.64999121,0.01483292,0.32245674,0.07684598,0.48491720,0.35865149,2.59743495
0.44122061,3.99196281,0.31481005,0.66573471,0.01543023,0.32780702,0.07823007,0.49943419,0.36063336,2.56619502
0.44722361,3.99415010,0.32148679,0.68029179,0.01598583,0.33318049,0.07946116,0.51319136,0.36223796,2.53463826
0.45322661,3.99345096,0.32737532,0.69347515,0.01649209,0.33845823,0.08051994,0.52608534,0.36338576,2.50275352
0.45922961,3.98943387,0.33242869,0.70510743,0.01694164,0.34353281,0.08138841,0.53802477,0.36400228,2.47050290
0.46523262,3.98169010,0.33661073,0.71502582,0.01732759,0.34830898,0.08205055,0.54893298,0.36402012,2.43782852
0.47123562,3.96985220,0.33989747,0.72308744,0.01764373,0.35270384,0.08249297,0.55875085,0.36338133,2.40466163
0.47723862,3.95361377,0.34227861,0.72917489,0.01788479,0.35664625,0.08270553,0.56743980,0.36203978,2.37093331
0.48324162,3.93274944,0.34375886,0.73320199,0.01804661,0.36007577,0.08268203,0.57498468,0.35996360,2.33658628
0.48924462,3.90713386,0.34435899,0.73511900,0.01812636,0.36294138,0.08242072,0.58139622,0.35713751,2.30158686
0.49524762,3.87675852,0.34411655,0.73491723,0.01812265,0.36519996,0.08192478,0.58671300,0.35356477,2.26593661
0.50125063,3.84174550,0.34308607,0.73263254,0.01803570,0.36681484,0.08120262,0.59100249,0.34926879,2.22968285
0.50725363,3.80235696,0.34133875,0.72834741,0.01786735,0.36775465,0.08026805,0.59436112,0.34429417,2.19292747
0.51325663,3.75899982,0.33896138,0.72219142,0.01762112,0.36799248,0.07914019,0.59691311,0.33870712,2.15583356
0.51925963,3.71222486,0.33605468,0.71433978,0.01730207,0.36750560,0.07784326,0.59880784,0.33259523,2.11862936
0.52526263,3.66272008,0.33273085,0.70500999,0.01691677,0.36627561,0.07640603,0.60021598,0.32606648,2.08160939
0.53126563,3.61129808,0.32911047,0.69445660,0.01647306,0.36428924,0.07486123,0.60132399,0.31924753,2.04513247
0.53726863,3.55887785,0.32531883,0.68296408,0.01597986,0.36153960,0.07324459,0.60232752,0.31228144,2.00961672
0.54327164,3.50646135,0.32148172,0.67083820,0.01544686,0.35802771,0.07159389,0.60342351,0.30532459,1.97553158
0.54927464,3.45510564,0.31772093,0.65839615,0.01488426,0.35376437,0.06994773,0.60480161,0.29854330,1.94338720
0.55527764,3.40589166,0.31414956,0.64595584,0.01430242,0.34877194,0.06834437,0.60663501,0.29210991,1.91372159
0.56128064,3.35989082,0.31086742,0.63382483,0.01371154,0.34308607,0.06682044,0.60907125,0.28619860,1.88708586
0.56728364,3.31813074,0.30795670,0.62228948,0.01312132,0.33675696,0.06540974,0.61222347,0.28098117,1.86402839
0.57328664,3.28156171,0.30547809,0.61160472,0.01254070,0.32985015,0.06414210,0.61616248,0.27662272,1.84507839
0.57928964,3.25102529,0.30346767,0.60198507,0.01197759,0.32244667,0.06304241,0.62091028,0.27327757,1.83072958
0.58529265,3.22722653,0.30193466,0.59359726,0.01143865,0.31464240,0.06212981,0.62643530,0.27108536,1.82142477
0.59129565,3.21071115,0.30086023,0.58655493,0.01092915,0.30654662,0.06141708,0.63264991,0.27016761,1.81754186
0.59729865,3.20184882,0.30019749,0.58091553,0.01045289,0.29827986,0.06091033,0.63941034,0.27062473,1.81938204
0.60330165,3.20082331,0.29987265,0.57667977,0.01001213,0.28997098,0.06060894,0.64651922,0.27253351,1.82716055
0.60930465,3.20763022,0.29978746,0.57379356,0.00960773,0.28175371,0.06050571,0.65373074,0.27594532,1.84100053
0.61530765,3.22208222,0.29982270,0.57215228,0.00923913,0.27376278,0.06058736,0.66075842,0.28088483,1.86093015
0.62131066,3.24382186,0.29984283,0.57160734,0.00890461,0.26612980,0.06083516,0.66728507,0.28734939,1.88688316
0.62731366,3.27234115,0.29970129,0.57197454,0.00860144,0.25897920,0.06122584,0.67297462,0.29530911,1.91870283
0.63331666,3.30700706,0.29924657,0.57304385,0.00832613,0.25242429,0.06173259,0.67748539,0.30470739,1.95614897
0.63931966,3.34709170,0.29832844,0.57459016,0.00807469,0.24656374,0.06232622,0.68048394,0.31546217,1.99890787
0.64532266,3.39180566,0.29680440,0.57638437,0.00784291,0.24147866,0.06297632,0.68165921,0.32746761,2.04660442
0.65132566,3.44033288,0.29454565,0.57820436,0.00762660,0.23723036,0.06365249,0.68073586,0.34059627,2.09881603
0.65732866,3.49186529,0.29144270,0.57984519,0.00742184,0.23385891,0.06432541,0.67748649,0.35470176,2.15508753
0.66333167,3.54563555,0.28741001,0.58112813,0.00722523,0.23138258,0.06496795,0.67174185,0.36962166,2.21494640
0.66933467,3.60094628,0.28238970,0.58190802,0.00703402,0.22979814,0.06555598,0.66339880,0.38518082,2.27791767
0.67533767,3.65719441,0.27635400,0.58207877,0.00684628,0.22908196,0.06606920,0.65242534,0.40119485,2.34353754
0.68134067,3.71388944,0.26930641,0.58157653,0.00666100,0.22919191,0.06649159,0.63886276,0.41747374,2.41136547
0.68734367,3.77066493,0.26128157,0.58038069,0.00647809,0.23006983,0.06681178,0.62282462,0.43382562,2.48099375
0.69334667,3.82728258,0.25234376,0.57851264,0.00629839,0.23164456,0.06702316,0.60449272,0.45006044,2.55205450
0.69934967,3.88362902,0.24258429,0.57603228,0.00612360,0.23383520,0.06712380,0.58411037,0.46599357,2.62422350
0.70535268,3.93970541,0.23211784,0.57303278,0.00595618,0.23655460,0.06711621,0.56197321,0.48144925,2.69722086
0.71135568,3.99561068,0.22107792,0.56963376,0.00579920,0.23971283,0.06700686,0.53841818,0.49626366,2.77080850
0.71735868,4.05151918,0.20961189,0.56597322,0.00565618,0.24322042,0.06680568,0.51381114,0.51028769,2.84478458
0.72336168,4.10765421,0.19787550,0.56219886,0.00553089,0.24699129,0.06652532,0.48853383,0.52338925,2.91897533
0.72936468,4.16425869,0.18602757,0.55845915,0.00542713,0.25094532,0.06618045,0.46297071,0.53545505,2.99322473
0.73536768,4.22156481,0.17422466,0.55489453,0.00534859,0.25501020,0.06578694,0.43749640,0.54639181,3.06738273
0.74137069,4.27976418,0.16261637,0.55162935,0.00529855,0.25912287,0.06536106,0.41246405,0.55612703,3.14129296
0.74737369,4.33898049,0.15134110,0.54876480,0.00527980,0.26323024,0.06491872,0.38819542,0.56460904,3.21478072
0.75337669,4.39924607,0.14052271,0.54637328,0.00529442,0.26728927,0.06447471,0.36497267,0.57180678,3.28764229
0.75937969,4.46048426,0.13026792,0.54449434,0.00534369,0.27126661,0.06404206,0.34303235,0.57770895,3.35963670
0.76538269,4.52249865,0.12066470,0.54313253,0.00542798,0.27513765,0.06363147,0.32256165,0.58232307,3.43048075
0.77138569,4.58497045,0.11178155,0.54225709,0.00554669,0.27888525,0.06325087,0.30369681,0.58567423,3.49984839
0.77738869,4.64746465,0.10366767,0.54180356,0.00569829,0.28249819,0.06290510,0.28652371,0.58780382,3.56737486
0.78339170,4.70944531,0.09635387,0.54167727,0.00588033,0.28596955,0.06259573,0.27108047,0.58876844,3.63266640
0.78939470,4.77029979,0.08985415,0.54175838,0.00608950,0.28929500,0.06232104,0.25736159,0.58863889,3.69531535
0.79539770,4.82937129,0.08416789,0.54190843,0.00632182,0.29247135,0.06207618,0.24532360,0.58749955,3.75492070
0.80140070,4.88599861,0.07928229,0.54197794,0.00657275,0.29549529,0.06185336,0.23489160,0.58544807,3.81111333
0.80740370,4.93956136,0.07517516,0.54181475,0.00683743,0.29836246,0.06164238,0.22596650,0.58259547,3.86358506
0.81340670,4.98952879,0.07181770,0.54127282,0.00711089,0.30106695,0.06143109,0.21843252,0.57906650,3.91212015
0.81940970,5.03550955,0.06917721,0.54022086,0.00738834,0.30360121,0.06120608,0.21216466,0.57500027,3.95662749
0.82541271,5.07729992,0.06721959,0.53855063,0.00766539,0.30595641,0.06095344,0.20703572,0.57055102,3.99717172
0.83141571,5.11492753,0.06591156,0.53618444,0.00793838,0.30812310,0.06065959,0.20292277,0.56588874,4.03400100
0.83741871,5.14868792,0.06522236,0.53308139,0.00820463,0.31009231,0.06031209,0.19971276,0.56119956,4.06756940
0.84342171,5.17917113,0.06512509,0.52924229,0.00846267,0.31185670,0.05990054,0.19730704,0.55668570,4.09855193
0.84942471,5.20727620,0.06559739,0.52471282,0.00871251,0.31341190,0.05941735,0.19562487,0.55256464,4.12785027
0.85542771,5.23421161,0.06662174,0.51958481,0.00895581,0.31475783,0.05885854,0.19460567,0.54906757,4.15658786
0.86143072,5.26148051,0.06818505,0.51399571,0.00919602,0.31589977,0.05822432,0.19421015,0.54643671,4.18609338
0.86743372,5.29085016,0.07027789,0.50812598,0.00943846,0.31684924,0.05751962,0.19442020,0.54492163,4.21787212
0.87343672,5.32430593,0.07289327,0.50219474,0.00969038,0.31762443,0.05675439,0.19523783,0.54477443,4.25356562
0.87943972,5.36399074,0.07602499,0.49645368,0.00996083,0.31825023,0.05594375,0.19668303,0.54624394,4.29490032
0.88544272,5.41213183,0.07966582,0.49117938,0.01026058,0.31875772,0.05510789,0.19879087,0.54956888,4.34362689
0.89144572,5.47095737,0.08380547,0.48666458,0.01060191,0.31918318,0.05427175,0.20160786,0.55497040,4.40145209
0.89744872,5.54260586,0.08842858,0.48320840,0.01099824,0.31956659,0.05346447,0.20518790,0.56264410,4.46996614
0.90345173,5.62903198,0.09351278,0.48110604,0.01146385,0.31994970,0.05271866,0.20958774,0.57275184,4.55056812
0.90945473,5.73191256,0.09902692,0.48063822,0.01201335,0.32037383,0.05206936,0.21486237,0.58541374,4.64439295
0.91545773,5.85255665,0.10492970,0.48206082,0.01266118,0.32087737,0.05155298,0.22106042,0.60070070,4.75224290
0.92146073,5.99182346,0.11116863,0.48559489,0.01342109,0.32149326,0.05120591,0.22821964,0.61862770,4.87452700
0.92746373,6.15005165,0.11767958,0.49141750,0.01430546,0.32224649,0.05106319,0.23636279,0.63914835,5.01121106
0.93346673,6.32700322,0.12438680,0.49965360,0.01532472,0.32315184,0.05115698,0.24549387,0.66215081,5.16178084
0.93946973,6.52182457,0.13120354,0.51036921,0.01648674,0.32421194,0.05151515,0.25559506,0.68745550,5.32522033
0.94547274,6.73302656,0.13803329,0.52356612,0.01779620,0.32541579,0.05215985,0.26662419,0.71481456,5.50000655
0.95147574,6.95848500,0.14477156,0.53917827,0.01925410,0.32673784,0.05310622,0.27851307,0.74391344,5.68412143
0.95747874,7.19546197,0.15130813,0.55706991,0.02085724,0.32813767,0.05436124,0.29116661,0.77437441,5.87508104
0.96348174,7.44064786,0.15752974,0.57703573,0.02259796,0.32956034,0.05592290,0.30446282,0.80576215,6.06998137
0.96948474,7.69022316,0.16332310,0.59880287,0.02446383,0.33093742,0.05777954,0.31825374,0.83759129,6.26555945
0.97548774,7.93993855,0.16857808,0.62203499,0.02643763,0.33218858,0.05990960,0.33236725,0.86933564,6.45826816
0.98149075,8.18521111,0.17319101,0.64633821,0.02849746,0.33322382,0.06228171,0.34660984,0.90043912,6.64436233
0.98749375,8.42123416,0.17706785,0.67126900,0.03061699,0.33394613,0.06485512,0.36077021,0.93032797,6.81999363
0.99349675,8.64309760,0.18012722,0.69634384,0.03276597,0.33425459,0.06758060,0.37462373,0.95842403,6.98131128
0.99949975,8.84591555,0.18230307,0.72105041,0.03491083,0.33404766,0.07040161,0.38793766,0.98415872,7.12456561
1.00550275,9.02495769,0.18354700,0.74486035,0.03701555,0.33322667,0.07325598,0.40047692,1.00698738,7.24621130
1.01150575,9.17578059,0.18383002,0.76724296,0.03904261,0.33169931,0.07607774,0.41201053,1.02640371,7.34300730
1.01750875,9.29435535,0.18314376,0.78767980,0.04095409,0.32938295,0.07879927,0.42231825,1.04195368,7.41211034
1.02351176,9.37718774,0.18150116,0.80567972,0.04271285,0.32620783,0.08135372,0.43119748,1.05324873,7.45115947
1.02951476,9.42142740,0.17893645,0.82079379,0.04428375,0.32211979,0.08367737,0.43847013,1.05997785,7.45834890
1.03551776,9.42496266,0.17550466,0.83262984,0.04563488,0.31708264,0.08571211,0.44398918,1.06191807,7.43248722
1.04152076,9.38649798,0.17128052,0.84086592,0.04673873,0.31108002,0.08740779,0.44764486,1.05894307,7.37304116
1.04752376,9.30561146,0.16635693,0.84526243,0.04757329,0.30411668,0.08872439,0.44937000,1.05102968,7.28016253
1.05352676,9.18279040,0.16084298,0.84567220,0.04812292,0.29621911,0.08963392,0.44914453,1.03826191,7.15469768
1.05952976,9.01944331,0.15486166,0.84204833,0.04837917,0.28743564,0.09012195,0.44699880,1.02083236,6.99817901
1.06553277,8.81788781,0.14854735,0.83444919,0.04834126,0.27783585,0.09018869,0.44301555,0.99904092,6.81279885
1.07153577,8.58131424,0.14204304,0.82304056,0.04801643,0.26750935,0.08984966,0.43733043,0.97329074,6.60136644
1.07753877,8.31372584,0.13549760,0.80809453,0.04741992,0.25656410,0.08913574,0.43013092,0.94408144,6.36724919
1.08354177,8.01985685,0.12906290,0.78998525,0.04657481,0.24512409,0.08809277,0.42165362,0.91199975,6.11429993
1.08954477,7.70507081,0.12289098,0.76918149,0.04551157,0.23332666,0.08678060,0.41217994,0.87770783,5.84677225
1.09554777,7.37524189,0.11713133,0.74623627,0.04426735,0.22131939,0.08527168,0.40203021,0.84192947,5.56922636
1.10155078,7.03662261,0.11192817,0.72177390,0.04288515,0.20925678,0.08364915,0.39155641,0.80543464,5.28642799
1.10755378,6.69570162,0.10741800,0.69647472,0.04141274,0.19729665,0.08200462,0.38113365,0.76902273,5.00324329
1.11355678,6.35905573,0.10372707,0.67105813,0.03990154,0.18559657,0.08043563,0.37115064,0.73350486,4.72453243
1.11955978,6.03320023,0.10096923,0.64626441,0.03840536,0.17431021,0.07904290,0.36199948,0.69968590,4.45504467
1.12556278,5.72444158,0.09924373,0.62283594,0.03697910,0.16358386,0.07792751,0.35406511,0.66834653,4.19931756
1.13156578,5.43873650,0.09863334,0.60149840,0.03567751,0.15355318,0.07718798,0.34771457,0.64022577,3.96158271
1.13756878,5.18156088,0.09920258,0.58294250,0.03455387,0.14434021,0.07691756,0.34328673,0.61600455,3.74568003
1.14357179,4.95779195,0.10099626,0.56780681,0.03365885,0.13605075,0.07720159,0.34108251,0.59629057,3.55498253
1.14957479,4.77160612,0.10403817,0.55666220,0.03303937,0.12877228,0.07811514,0.34135624,0.58160487,3.39233280
1.15557779,4.62639502,0.10833022,0.54999814,0.03273763,0.12257226,0.07972097,0.34430816,0.57237041,3.25999252
1.16158079,4.52470103,0.11385181,0.54821146,0.03279023,0.11749705,0.08206791,0.35007851,0.56890281,3.15960549
1.16758379,4.46817361,0.12055970,0.55159750,0.03322738,0.11357131,0.08518953,0.35874343,0.57140365,3.09217473
1.17358679,4.45754679,0.12838832,0.56034405,0.03407235,0.11079805,0.08910343,0.37031267,0.57995616,3.05805364
1.17958979,4.49263789,0.13725059,0.57452798,0.03534094,0.10915917,0.09381080,0.38472929,0.59452370,3.05695114
1.18559280,4.57236689,0.14703923,0.59411461,0.03704115,0.10861649,0.09929653,0.40187145,0.61495078,3.08795013
1.19159580,4.69479558,0.15762871,0.61895975,0.03917300,0.10911337,0.10552975,0.42155594,0.64096677,3.14953887
1.19759880,4.85718498,0.16887767,0.64881412,0.04172839,0.11057666,0.11246466,0.44354370,0.67219211,3.23965410
1.20360180,5.05606934,0.18063180,0.68333013,0.04469121,0.11291904,0.12004186,0.46754670,0.70814688,3.35573494
1.20960480,5.28734454,0.19272723,0.72207057,0.04803749,0.11604165,0.12818983,0.49323629,0.74826158,3.49478623
1.21560780,5.54636851,0.20499421,0.76451903,0.05173574,0.11983693,0.13682670,0.52025243,0.79188975,3.65344976
1.22161081,5.82807087,0.21726098,0.81009170,0.05574739,0.12419154,0.14586225,0.54821356,0.83832223,3.82808175
1.22761381,6.12706907,0.22935779,0.85815019,0.06002736,0.12898932,0.15519989,0.57672674,0.88680263,4.01483469
1.23361681,6.43778786,0.24112080,0.90801510,0.06452476,0.13411414,0.16473880,0.60539764,0.93654355,4.20974161
1.23961981,6.75457929,0.25239577,0.95897992,0.06918374,0.13945269,0.17437595,0.63384002,0.98674329,4.40880076
1.24562281,7.07183990,0.26304139,1.01032511,0.07394441,0.14489686,0.18400812,0.66168447,1.03660246,4.60805850
1.25162581,7.38412275,0.27293215,1.06133195,0.07874389,0.15034602,0.19353377,0.68858604,1.08534009,4.80368852
1.25762881,7.68624123,0.28196056,1.11129591,0.08351744,0.15570873,0.20285480,0.71423058,1.13220891,4.99206539
1.26363182,7.97336284,0.29003873,1.15953947,0.08819966,0.16090423,0.21187808,0.73833974,1.17650937,5.16983071
1.26963482,8.24109083,0.29709923,1.20542407,0.09272575,0.16586339,0.22051691,0.76067454,1.21760206,5.33395039
1.27563782,8.48553246,0.30309526,1.24836113,0.09703275,0.17052930,0.22869218,0.78103750,1.25491835,5.48176189
1.28164082,8.70335309,0.30800013,1.28782196,0.10106082,0.17485743,0.23633350,0.79927353,1.28796913,5.61101073
1.28764382,8.89181563,0.31180617,1.32334659,0.10475440,0.17881543,0.24338006,0.81526971,1.31635137,5.71987567
1.29364682,9.04880554,0.31452313,1.35455126,0.10806339,0.18238258,0.24978143,0.82895407,1.33975270,5.80698273
1.29964982,9.17284189,0.31617626,1.38113469,0.11094417,0.18554895,0.25549818,0.84029377,1.35795394,5.87140837
1.30565283,9.26307535,0.31680415,1.40288296,0.11336044,0.18831444,0.26050243,0.84929273,1.37082979,5.91267246
1.31165583,9.31927426,0.31645647,1.41967292,0.11528399,0.19068754,0.26477823,0.85598902,1.37834767,5.93072218
1.31765883,9.34180005,0.31519184,1.43147404,0.11669520,0.19268407,0.26832182,0.86045212,1.38056509,5.92590791
1.32366183,9.33157339,0.31307575,1.43834877,0.11758340,0.19432595,0.27114176,0.86278023,1.37762562,5.89895250
1.32966483,9.29003251,0.31017884,1.44045103,0.11794690,0.19563987,0.27325887,0.86309764,1.36975371,5.85091537
1.33566783,9.21908499,0.30657542,1.43802311,0.11779297,0.19665619,0.27470595,0.86155219,1.35724847,5.78315283
1.34167084,9.12105427,0.30234236,1.43139061,0.11713741,0.19740776,0.27552733,0.85831283,1.34047667,5.69727588
1.34767384,8.99862217,0.29755826,1.42095569,0.11600409,0.19792905,0.27577803,0.85356717,1.31986507,5.59510687
1.35367684,8.85476843,0.29230296,1.40718847,0.11442415,0.19825530,0.27552284,0.84751891,1.29589209,5.47863604
1.35967984,8.69270847,0.28665722,1.39061685,0.11243517,0.19842185,0.27483491,0.84038520,1.26907918,5.34997894
1.36568284,8.51583027,0.28070257,1.37181479,0.11008011,0.19846362,0.27379423,0.83239361,1.23998170,5.21133550
1.37168584,8.32763157,0.27452127,1.35138953,0.10740622,0.19841472,0.27248577,0.82377893,1.20917963,5.06495145
1.37768884,8.13165837,0.26819616,1.32996784,0.10446388,0.19830816,0.27099753,0.81477959,1.17726814,4.91308273
1.38369185,7.93144594,0.26181055,1.30818190,0.10130545,0.19817570,0.26941836,0.80563387,1.14484812,4.75796307
1.38969485,7.73046334,0.25544785,1.28665518,0.09798411,0.19804774,0.26783582,0.79657592,1.11251692,4.60177529
1.39569785,7.53206261,0.24919110,1.26598877,0.09455282,0.19795339,0.26633406,0.78783178,1.08085930,4.44662642
1.40170085,7.33943367,0.24312228,1.24674876,0.09106337,0.19792049,0.26499189,0.77961551,1.05043891,4.29452673
1.40770385,7.15556570,0.23732143,1.22945482,0.08756551,0.19797573,0.26388101,0.77212569,1.02179039,4.14737285
1.41370685,6.98321570,0.23186563,1.21457071,0.08410627,0.19814483,0.26306462,0.76554241,0.99541229,4.00693462
1.41970985,6.82488468,0.22682784,1.20249671,0.08072944,0.19845272,0.26259644,0.76002498,0.97176089,3.87484576
1.42571286,6.68280142,0.22227574,1.19356424,0.07747515,0.19892368,0.26252005,0.75571052,0.95124516,3.75259795
1.43171586,6.55891369,0.21827048,1.18803275,0.07437963,0.19958156,0.26286875,0.75271332,0.93422277,3.64153791
1.43771886,6.45488624,0.21486565,1.18608881,0.07147506,0.20044985,0.26366580,0.75112536,0.92099741,3.54286708
1.44372186,6.37210477,0.21210626,1.18784719,0.06878955,0.20155184,0.26492505,0.75101757,0.91181712,3.45764336
1.44972486,6.31168469,0.21002800,1.19335367,0.06634714,0.20291060,0.26665184,0.75244200,0.90687380,3.38678438
1.45572786,6.27448364,0.20865672,1.20258928,0.06416791,0.20454891,0.26884414,0.75543462,0.90630377,3.33107174
1.46173087,6.26111626,0.20800821,1.21547558,0.06226804,0.20648920,0.27149383,0.76001857,0.91018910,3.29115576
1.46773387,6.27197021,0.20808823,1.23188064,0.06065993,0.20875325,0.27458792,0.76620762,0.91855975,3.26756030
1.47373687,6.30722234,0.20889297,1.25162528,0.05935220,0.21136197,0.27810978,0.77400971,0.93139624,3.26068738
1.47973987,6.36685412,0.21040964,1.27448935,0.05834976,0.21433501,0.28204014,0.78343010,0.94863275,3.27082140
1.48574287,6.45066607,0.21261751,1.30021784,0.05765378,0.21769034,0.28635790,0.79447416,0.97016056,3.29813294
1.49174587,6.55829059,0.21548908,1.32852654,0.05726162,0.22144386,0.29104058,0.80714949,0.99583156,3.34268216
1.49774887,6.68920362,0.21899149,1.35910733,0.05716677,0.22560895,0.29606460,0.82146723,1.02546194,3.40442211
1.50375188,6.84273510,0.22308813,1.39163302,0.05735877,0.23019606,0.30140521,0.83744255,1.05883586,3.48320193
1.50975488,7.01807887,0.22774022,1.42576182,0.05782316,0.23521239,0.30703611,0.85509421,1.09570910,3.57877043
1.51575788,7.21430227,0.23290849,1.46114153,0.05854145,0.24066154,0.31292904,0.87444325,1.13581269,3.69078013
1.52176088,7.43035606,0.23855476,1.49741365,0.05949115,0.24654337,0.31905307,0.89551084,1.17885647,3.81879187
1.52776388,7.66508473,0.24464338,1.53421738,0.06064599,0.25285385,0.32537395,0.91831541,1.22453256,3.96228006
1.53376688,7.91723738,0.25114241,1.57119372,0.06197606,0.25958495,0.33185345,0.94286911,1.27251884,4.12063835
1.53976988,8.18547897,0.25802455,1.60798956,0.06344828,0.26672471,0.33844884,0.96917383,1.32248222,4.29318556
1.54577289,8.46840142,0.26526763,1.64426190,0.06502683,0.27425719,0.34511249,0.99721687,1.37408178,4.47917129
1.55177589,8.76453388,0.27285470,1.67968188,0.06667379,0.28216257,0.35179166,1.02696639,1.42697182,4.67778087
1.55777889,9.07235150,0.28077365,1.71393869,0.06834985,0.29041708,0.35842863,1.05836689,1.48080448,4.88813901
1.56378189,9.39028155,0.28901635,1.74674296,0.07001512,0.29899301,0.36496094,1.09133471,1.53523220,5.10931157
1.56978489,9.71670630,0.29757725,1.77782958,0.07163001,0.30785855,0.37132197,1.12575399,1.58990966,5.34030509
1.57578789,10.04996184,0.30645161,1.80695963,0.07315610,0.31697762,0.37744168,1.16147293,1.64449539,5.58006379
1.58179090,10.38833265,0.31563334,1.83392137,0.07455708,0.32630956,0.38324747,1.19830072,1.69865289,5.82746388
1.58779390,10.73004191,0.32511253,1.85852996,0.07579955,0.33580880,0.38866531,1.23600534,1.75205123,6.08130556
1.59379690,11.07323811,0.33487288,1.88062607,0.07685385,0.34542453,0.39362078,1.27431222,1.80436528,6.34030297
1.59979990,11.41597895,0.34488910,1.90007340,0.07769473,0.35510030,0.39804023,1.31290407,1.85527560,6.60307315
1.60580290,11.75621418,0.35512449,1.91675508,0.07830188,0.36477376,0.40185195,1.35142195,1.90446805,6.86812492
1.61180590,12.09176910,0.36552885,1.93056946,0.07866037,0.37437652,0.40498722,1.38946782,1.95163326,7.13384899
1.61780890,12.42033106,0.37603684,1.94142535,0.07876085,0.38383420,0.40738136,1.42660846,1.99646625,7.39851075
1.62381191,12.73944127,0.38656710,1.94923733,0.07859969,0.39306668,0.40897470,1.46238105,2.03866620,7.66024722
1.62981491,13.04649416,0.39702196,1.95392134,0.07817884,0.40198872,0.40971343,1.49630023,2.07793669,7.91706955
1.63581791,13.33874641,0.40728820,1.95539113,0.07750564,0.41051086,0.40955044,1.52786662,2.11398658,8.16687228
1.64182091,13.61333734,0.41723855,1.95355586,0.07659244,0.41854066,0.40844608,1.55657676,2.14653159,8.40745030
1.64782391,13.86732169,0.42673418,1.94831925,0.07545608,0.42598430,0.40636885,1.58193413,2.17529682,8.63652414
1.65382691,14.09771521,0.43562797,1.93958044,0.07411737,0.43274846,0.40329612,1.60346103,2.20002025,8.85177365
1.65982991,14.30155259,0.44376859,1.92723668,0.07260037,0.43874249,0.39921478,1.62071101,2.22045715,9.05087968
1.66583292,14.47595656,0.45100507,1.91118796,0.07093174,0.44388066,0.39412187,1.63328145,2.23638555,9.23157288
1.67183592,14.61821598,0.45719182,1.89134324,0.06913998,0.44808464,0.38802516,1.64082576,2.24761243,9.39168823
1.67783892,14.72587016,0.46219380,1.86762811,0.06725475,0.45128591,0.38094374,1.64306488,2.25398067,9.52922347
1.68384192,14.79679598,0.46589158,1.83999347,0.06530613,0.45342803,0.37290842,1.63979756,2.25537631,9.64239918
1.68984492,14.82929386,0.46818612,1.80842472,0.06332398,0.45446873,0.36396205,1.63090900,2.25173600,9.72971803
1.69584792,14.82216852,0.46900294,1.77295089,0.06133729,0.45438174,0.35415971,1.61637738,2.24305413,9.79002065
1.70185093,14.77480039,0.46829554,1.73365315,0.05937361,0.45315812,0.34356853,1.59627818,2.22938940,9.82253537
1.70785393,14.68720373,0.46604790,1.69067210,0.05745854,0.45080718,0.33226743,1.57078577,2.21087033,9.82691946
1.71385693,14.56006803,0.46227577,1.64421336,0.05561528,0.44735689,0.32034641,1.54017238,2.18769938,9.80328946
1.71985993,14.39477991,0.45702699,1.59455097,0.05386425,0.44285369,0.30790554,1.50480428,2.16015525,9.75223900
1.72586293,14.19342352,0.45038042,1.54202832,0.05222272,0.43736175,0.29505367,1.46513532,2.12859315,9.67484243
1.73186593,13.95875839,0.44244391,1.48705635,0.05070461,0.43096173,0.28190674,1.42169805,2.09344268,9.57264377
1.73786893,13.69417485,0.43335114,1.43010903,0.04932024,0.42374895,0.26858575,1.37509262,2.05520325,9.44763063
