energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.31515758,9.86396010,0.00496549,0.19020339,0.16047009,1.08058188,0.14968994,1.61279140,0.85672661,7.16042487
0.32116058,9.95691037,0.00498658,0.19413728,0.16474974,1.06902150,0.14712626,1.63761123,0.86404960,7.24838068
0.32716358,10.02936356,0.00499558,0.19759259,0.16851358,1.05581921,0.14498249,1.65848026,0.86935639,7.31987165
0.33316658,10.07971646,0.00499053,0.20050884,0.17170750,1.04080614,0.14319688,1.67495648,0.87242574,7.37401457
0.33916958,10.10676075,0.00496983,0.20284118,0.17429072,1.02384988,0.14170347,1.68667114,0.87306894,7.41022367
0.34517259,10.10974057,0.00493238,0.20456261,0.17623714,1.00486168,0.14043464,1.69334200,0.87113701,7.42824255
0.35117559,10.08839722,0.00487750,0.20566567,0.17753654,0.98380207,0.13932358,1.69478401,0.86652674,7.42816739
0.35717859,10.04299895,0.00480500,0.20616331,0.17819505,0.96068485,0.13830670,1.69091677,0.85918531,7.41046054
0.36318159,9.97435426,0.00471516,0.20608912,0.17823531,0.93557884,0.13732575,1.68176840,0.84911327,7.37595391
0.36918459,9.88380816,0.00460866,0.20549673,0.17769600,0.90860755,0.13632964,1.66747550,0.83636577,7.32584179
0.37518759,9.77322102,0.00448662,0.20445846,0.17663086,0.87994664,0.13527593,1.64827921,0.82105188,7.26166326
0.38119060,9.64493099,0.00435050,0.20306332,0.17510724,0.84981922,0.13413195,1.62451755,0.80333213,7.18527470
0.38719360,9.50170105,0.00420207,0.20141435,0.17320417,0.81848942,0.13287549,1.59661431,0.78341438,7.09881299
0.39319660,9.34665279,0.00404332,0.19962551,0.17101007,0.78625432,0.13149504,1.56506506,0.76154815,7.00465067
0.39919960,9.18318920,0.00387646,0.19781814,0.16862015,0.75343482,0.12998966,1.53042100,0.73801770,6.90534420
0.40520260,9.01490939,0.00370378,0.19611725,0.16613355,0.72036578,0.12836849,1.49327133,0.71313426,6.80357706
0.41120560,8.84551818,0.00352765,0.19464773,0.16365043,0.68738600,0.12664977,1.45422514,0.68722764,6.70209911
0.41720860,8.67873382,0.00335040,0.19353053,0.16126899,0.65482837,0.12485974,1.41389342,0.66063759,6.60366421
0.42321161,8.51819688,0.00317432,0.19287922,0.15908260,0.62301075,0.12303120,1.37287226,0.63370538,6.51096761
0.42921461,8.36738317,0.00300158,0.19279666,0.15717712,0.59222786,0.12120188,1.33172783,0.60676570,6.42658513
0.43521761,8.22952347,0.00283419,0.19337231,0.15562849,0.56274451,0.11941275,1.29098363,0.58013944,6.35291536
0.44122061,8.10753197,0.00267395,0.19467990,0.15450063,0.53479035,0.11770629,1.25111070,0.55412732,6.29212662
0.44722361,8.00394527,0.00252248,0.19677570,0.15384385,0.50855627,0.11612478,1.21252070,0.52900471,6.24610964
0.45322661,7.92087309,0.00238113,0.19969738,0.15369359,0.48419251,0.11470864,1.17556227,0.50501759,6.21643701
0.45922961,7.85996097,0.00225103,0.20346346,0.15406976,0.46180831,0.11349497,1.14052020,0.48237983,6.20433003
0.46523262,7.82236533,0.00213304,0.20807326,0.15497647,0.44147301,0.11251623,1.10761740,0.46127163,6.21063330
0.47123562,7.80874018,0.00202781,0.21350741,0.15640232,0.42321841,0.11179912,1.07701904,0.44183904,6.23579726
0.47723862,7.81923470,0.00193573,0.21972872,0.15832107,0.40704204,0.11136371,1.04883842,0.42419449,6.27986845
0.48324162,7.85350056,0.00185700,0.22668346,0.16069277,0.39291118,0.11122277,1.02314391,0.40841801,6.34248735
0.48924462,7.91070772,0.00179160,0.23430291,0.16346521,0.38076716,0.11138136,0.99996642,0.39455910,6.42289331
0.49524762,7.98956730,0.00173934,0.24250507,0.16657567,0.37052981,0.11183664,0.97930671,0.38263900,6.51993608
0.50125063,8.08836030,0.00169987,0.25119647,0.16995288,0.36210178,0.11257786,0.96114206,0.37265302,6.63209356
0.50725363,8.20497104,0.00167270,0.26027407,0.17351910,0.35537243,0.11358662,0.94543192,0.36457307,6.75749513
0.51325663,8.33692458,0.00165720,0.26962709,0.17719233,0.35022121,0.11483727,0.93212212,0.35834992,6.89395042
0.51925963,8.48142738,0.00165267,0.27913878,0.18088844,0.34652048,0.11629747,0.92114758,0.35391537,7.03898299
0.52526263,8.63541106,0.00165830,0.28868821,0.18452331,0.34413761,0.11792896,0.91243347,0.35118407,7.18986899
0.53126563,8.79557924,0.00167320,0.29815181,0.18801480,0.34293649,0.11968842,0.90589489,0.35005515,7.34368032
0.53726863,8.95845750,0.00169645,0.30740503,0.19128460,0.34277850,0.12152853,0.90143532,0.35041357,7.49733257
0.54327164,9.12044693,0.00172706,0.31632375,0.19425986,0.34352306,0.12339906,0.89894424,0.35213129,7.64763727
0.54927464,9.27788136,0.00176402,0.32478582,0.19687463,0.34502786,0.12524814,0.89829421,0.35506837,7.79135852
0.55527764,9.42708855,0.00180632,0.33267256,0.19907105,0.34714898,0.12702360,0.89933790,0.35907410,7.92527335
0.56128064,9.56445518,0.00185293,0.33987022,0.20080035,0.34974109,0.12867435,0.90190546,0.36398816,8.04623543
0.56728364,9.68649524,0.00190287,0.34627165,0.20202356,0.35265777,0.13015182,0.90580271,0.36964212,8.15124114
0.57328664,9.78992099,0.00195516,0.35177785,0.20271207,0.35575216,0.13141137,0.91081036,0.37586111,8.23749678
0.57928964,9.87171521,0.00200892,0.35629974,0.20284792,0.35887800,0.13241372,0.91668466,0.38246590,8.30248553
0.58529265,9.92920302,0.00206330,0.35975985,0.20242400,0.36189106,0.13312622,0.92315948,0.38927534,8.34403223
0.59129565,9.96012109,0.00211758,0.36209403,0.20144392,0.36465102,0.13352411,0.92995004,0.39610908,8.36036405
0.59729865,9.96268191,0.00217115,0.36325312,0.19992186,0.36702371,0.13359145,0.93675805,0.40279073,8.35016473
0.60330165,9.93563035,0.00222349,0.36320440,0.19788219,0.36888367,0.13332200,0.94327832,0.40915104,8.31262019
0.60930465,9.87828999,0.00227426,0.36193287,0.19535893,0.37011678,0.13271972,0.94920633,0.41503143,8.24745340
0.61530765,9.79059661,0.00232323,0.35944215,0.19239514,0.37062306,0.13179902,0.95424668,0.42028725,8.15494636
0.62131066,9.67311664,0.00237033,0.35575507,0.18904207,0.37031922,0.13058470,0.95812189,0.42479108,8.03594773
0.62731366,9.52704888,0.00241562,0.35091368,0.18535828,0.36914099,0.12911156,0.96058119,0.42843561,7.89186502
0.63331666,9.35420851,0.00245927,0.34497883,0.18140857,0.36704501,0.12742366,0.96140885,0.43113609,7.72464066
0.63931966,9.15699289,0.00250156,0.33802911,0.17726284,0.36401018,0.12557327,0.96043180,0.43283225,7.53671226
0.64532266,8.93832985,0.00254287,0.33015934,0.17299476,0.36003833,0.12361960,0.95752587,0.43348955,7.33095792
0.65132566,8.70160971,0.00258360,0.32147840,0.16868050,0.35515426,0.12162714,0.95262071,0.43309964,7.11062806
0.65732866,8.45060325,0.00262420,0.31210673,0.16439727,0.34940504,0.11966400,0.94570279,0.43168013,6.87926616
0.66333167,8.18936839,0.00266508,0.30217335,0.16022186,0.34285853,0.11779994,0.93681667,0.42927362,6.64062113
0.66933467,7.92214911,0.00270663,0.29181260,0.15622926,0.33560139,0.11610444,0.92606408,0.42594594,6.39855450
0.67533767,7.65327027,0.00274915,0.28116082,0.15249122,0.32773643,0.11464477,0.91360120,0.42178386,6.15694599
0.68134067,7.38703243,0.00279286,0.27035291,0.14907493,0.31937959,0.11348407,0.89963393,0.41689222,5.91960090
0.68734367,7.12761045,0.00283785,0.25951907,0.14604183,0.31065650,0.11267963,0.88441150,0.41139067,5.69016284
0.69334667,6.87895961,0.00288410,0.24878176,0.14344657,0.30169899,0.11228127,0.86821866,0.40541019,5.47203479
0.69934967,6.64473242,0.00293146,0.23825310,0.14133611,0.29264143,0.11233008,0.85136661,0.39908949,5.26831118
0.70535268,6.42820872,0.00297968,0.22803262,0.13974915,0.28361726,0.11285725,0.83418326,0.39257141,5.08172308
0.71135568,6.23224080,0.00302838,0.21820566,0.13871562,0.27475564,0.11388335,0.81700300,0.38599955,4.91459764
0.71735868,6.05921482,0.00307715,0.20884224,0.13825654,0.26617844,0.11541777,0.80015644,0.37951510,4.76883258
0.72336168,5.91102847,0.00312551,0.19999659,0.13838404,0.25799758,0.11745855,0.78396050,0.37325409,4.64588541
0.72936468,5.78908455,0.00317297,0.19170725,0.13910160,0.25031284,0.11999240,0.76870928,0.36734501,4.54677661
0.73536768,5.69429906,0.00321910,0.18399758,0.14040447,0.24321004,0.12299504,0.75466591,0.36190689,4.47210530
0.74137069,5.62712207,0.00326351,0.17687687,0.14228023,0.23675977,0.12643172,0.74205568,0.35704784,4.42207547
0.74737369,5.58756904,0.00330592,0.17034171,0.14470948,0.23101654,0.13025805,0.73106071,0.35286395,4.39653044
0.75337669,5.57526013,0.00334619,0.16437765,0.14766658,0.22601839,0.13442084,0.72181629,0.34943864,4.39499324
0.75937969,5.58946489,0.00338431,0.15896107,0.15112039,0.22178689,0.13885927,0.71440881,0.34684221,4.41671024
0.76538269,5.62914971,0.00342044,0.15406106,0.15503505,0.21832751,0.14350602,0.70887552,0.34513176,4.46069581
0.77138569,5.69302581,0.00345490,0.14964129,0.15937068,0.21563035,0.14828863,0.70520571,0.34435111,4.52577590
0.77738869,5.77959569,0.00348815,0.14566185,0.16408405,0.21367116,0.15313085,0.70334355,0.34453101,4.61062867
0.78339170,5.88719648,0.00352079,0.14208080,0.16912914,0.21241256,0.15795410,0.70319205,0.34568917,4.71382094
0.78939470,6.01403899,0.00355351,0.13885561,0.17445767,0.21180550,0.16267890,0.70461813,0.34783049,4.83383958
0.79539770,6.15824189,0.00358704,0.13594432,0.18001962,0.21179090,0.16722640,0.70745852,0.35094712,4.96911738
0.80140070,6.31786082,0.00362215,0.13330642,0.18576366,0.21230144,0.17151985,0.71152615,0.35501853,5.11805339
0.80740370,6.49091261,0.00365955,0.13090354,0.19163769,0.21326336,0.17548609,0.71661696,0.36001161,5.27902833
0.81340670,6.67539520,0.00369988,0.12869983,0.19758935,0.21459842,0.17905701,0.72251670,0.36588071,5.45041566
0.81940970,6.86930430,0.00374363,0.12666225,0.20356675,0.21622584,0.18217088,0.72900772,0.37256781,5.63058942
0.82541271,7.07064756,0.00379113,0.12476060,0.20951923,0.21806431,0.18477372,0.73587551,0.38000277,5.81792990
0.83141571,7.27745772,0.00384252,0.12296746,0.21539839,0.22003382,0.18682042,0.74291480,0.38810384,6.01082859
0.83741871,7.48780566,0.00389771,0.12125817,0.22115923,0.22205764,0.18827591,0.74993532,0.39677838,6.20769332
0.84342171,7.69981458,0.00395638,0.11961058,0.22676155,0.22406400,0.18911595,0.75676699,0.40592390,6.40695498
0.84942471,7.91167606,0.00401800,0.11800506,0.23217148,0.22598784,0.18932798,0.76326463,0.41542955,6.60707659
0.85542771,8.12166879,0.00408185,0.11642433,0.23736314,0.22777225,0.18891155,0.76931213,0.42517790,6.80656547
0.86143072,8.32818022,0.00414704,0.11485355,0.24232041,0.22936990,0.18787870,0.77482605,0.43504719,7.00398889
0.86743372,8.52973128,0.00421257,0.11328036,0.24703867,0.23074412,0.18625401,0.77975874,0.44491401,7.19799344
0.87343672,8.72500368,0.00427741,0.11169513,0.25152647,0.23186991,0.18407443,0.78410080,0.45465623,7.38732765
0.87943972,8.91286937,0.00434053,0.11009114,0.25580704,0.23273459,0.18138884,0.78788306,0.46415633,7.57086756
0.88544272,9.09242082,0.00440101,0.10846499,0.25991945,0.23333831,0.17825740,0.79117771,0.47330476,7.74764425
0.89144572,9.26300116,0.00445808,0.10681686,0.26391949,0.23369420,0.17475056,0.79409886,0.48200352,7.91687214
0.89744872,9.42423226,0.00451125,0.10515096,0.26787996,0.23382826,0.17094793,0.79680217,0.49016957,8.07797685
0.90345173,9.57603932,0.00456030,0.10347574,0.27189048,0.23377896,0.16693682,0.79948348,0.49773805,8.23062078
0.90945473,9.71866970,0.00460540,0.10180418,0.27605663,0.23359654,0.16281058,0.80237646,0.50466512,8.37472493
0.91545773,9.85270455,0.00464712,0.10015385,0.28049844,0.23334191,0.15866679,0.80574907,0.51093030,8.51048511
0.92146073,9.97906094,0.00468648,0.09854686,0.28534824,0.23308537,0.15460519,0.80989877,0.51653814,8.63838085
0.92746373,10.09898330,0.00472491,0.09700961,0.29074771,0.23290487,0.15072555,0.81514653,0.52151914,8.75917541
0.93346673,10.21402259,0.00476431,0.09557238,0.29684445,0.23288407,0.14712535,0.82182951,0.52592976,8.87390563
0.93946973,10.32600231,0.00480695,0.09426859,0.30378787,0.23311010,0.14389749,0.83029261,0.52985156,8.98386052
0.94547274,10.43697115,0.00485544,0.09313404,0.31172462,0.23367106,0.14112793,0.84087899,0.53338934,9.09054807
0.95147574,10.54914232,0.00491265,0.09220580,0.32079366,0.23465345,0.13889338,0.85391971,0.53666836,9.19565008
0.95747874,10.66482048,0.00498164,0.09152104,0.33112111,0.23613935,0.13725912,0.86972281,0.53983070,9.30096564
0.96348174,10.78631786,0.00506548,0.09111572,0.34281500,0.23820370,0.13627702,0.88856212,0.54303080,9.40834421
0.96948474,10.91586194,0.00516721,0.09102320,0.35596011,0.24091156,0.13598373,0.91066623,0.54643035,9.51961012
0.97548774,11.05549749,0.00528967,0.09127294,0.37061308,0.24431562,0.13639927,0.93620786,0.55019270,9.63648069
0.98149075,11.20698661,0.00543536,0.09188908,0.38679800,0.24845388,0.13752593,0.96529435,0.55447694,9.76048108
0.98749375,11.37171081,0.00560634,0.09288934,0.40450255,0.25334778,0.13934765,0.99795938,0.55943194,9.89285900
0.99349675,11.55057933,0.00580411,0.09428394,0.42367505,0.25900072,0.14182986,1.03415648,0.56519048,10.03450321
0.99949975,11.74394829,0.00602948,0.09607481,0.44422238,0.26539716,0.14491984,1.07375476,0.57186374,10.18586958
1.00550275,11.95155485,0.00628252,0.09825509,0.46600908,0.27250230,0.14854762,1.11653692,0.57953637,10.34691867
1.01150575,12.17247046,0.00656251,0.10080884,0.48885758,0.28026238,0.15262740,1.16219994,0.58826230,10.51706850
1.01750875,12.40507639,0.00686788,0.10371114,0.51254985,0.28860556,0.15705953,1.21035853,0.59806152,10.69516571
1.02351176,12.64706436,0.00719626,0.10692847,0.53683025,0.29744353,0.16173286,1.26055118,0.60891785,10.87947778
1.02951476,12.89546339,0.00754452,0.11041938,0.56140975,0.30667352,0.16652762,1.31224882,0.62077788,11.06770791
1.03551776,13.14669357,0.00790883,0.11413546,0.58597143,0.31618085,0.17131855,1.36486581,0.63355116,11.25703341
1.04152076,13.39664549,0.00828479,0.11802247,0.61017708,0.32584183,0.17597826,1.41777277,0.64711145,11.44416713
1.04752376,13.64078324,0.00866762,0.12202177,0.63367469,0.33552681,0.18038073,1.47031094,0.66129918,11.62544044
1.05352676,13.87426741,0.00905226,0.12607176,0.65610681,0.34510342,0.18440481,1.52180736,0.67592488,11.79690498
1.05952976,14.09209350,0.00943367,0.13010943,0.67711923,0.35443961,0.18793757,1.57159043,0.69077353,11.95444954
1.06553277,14.28924034,0.00980696,0.13407193,0.69636990,0.36340655,0.19087742,1.61900504,0.70560954,12.09392748
1.07153577,14.46082229,0.01016770,0.13789803,0.71353767,0.37188126,0.19313688,1.66342687,0.72018234,12.21128930
1.07753877,14.60223908,0.01051206,0.14152951,0.72833053,0.37974867,0.19464486,1.70427513,0.73423222,12.30271492
1.08354177,14.70931673,0.01083711,0.14491232,0.74049308,0.38690331,0.19534850,1.74102339,0.74749627,12.36473991
1.08954477,14.77843407,0.01114095,0.14799767,0.74981286,0.39325043,0.19521428,1.77320821,0.75971428,12.39437026
1.09554777,14.80662939,0.01142288,0.15074272,0.75612544,0.39870663,0.19422860,1.80043518,0.77063441,12.38918080
1.10155078,14.79168346,0.01168356,0.15311121,0.75931793,0.40319997,0.19239773,1.82238251,0.78001834,12.34739338
1.10755378,14.73217600,0.01192505,0.15507374,0.75933099,0.40666977,0.18974706,1.83880221,0.78764610,12.26793162
1.11355678,14.62751418,0.01215082,0.15660788,0.75615907,0.40906603,0.18631987,1.84951904,0.79332020,12.15045069
1.11955978,14.47793310,0.01236576,0.15769808,0.74984916,0.41034875,0.18217555,1.85442773,0.79686917,11.99534140
1.12556278,14.28446964,0.01257603,0.15833542,0.74049803,0.41048714,0.17738735,1.85348872,0.79815046,11.80370936
1.13156578,14.04891217,0.01278892,0.15851721,0.72824817,0.40945896,0.17203988,1.84672320,0.79705276,11.57733123
1.13756878,13.77372959,0.01301264,0.15824653,0.71328270,0.40724999,0.16622630,1.83420768,0.79349763,11.31859062
1.14357179,13.46198392,0.01325605,0.15753168,0.69581944,0.40385374,0.16004547,1.81606880,0.78744062,11.03039760
1.14957479,13.11723108,0.01352830,0.15638561,0.67610454,0.39927151,0.15359896,1.79247857,0.77887182,10.71609562
1.15557779,12.74341464,0.01383851,0.15482541,0.65440581,0.39351269,0.14698828,1.76365064,0.76781589,10.37936054
1.16158079,12.34475699,0.01419539,0.15287170,0.63100622,0.38659539,0.14031219,1.72983740,0.75433156,10.02409594
1.16758379,11.92565225,0.01460680,0.15054818,0.60619758,0.37854724,0.13366429,1.69132830,0.73851068,9.65432899
1.17358679,11.49056435,0.01507937,0.14788115,0.58027474,0.36940635,0.12713089,1.64844909,0.72047671,9.27411059
1.17958979,11.04393334,0.01561814,0.14489906,0.55353047,0.35922225,0.12078930,1.60156180,0.70038276,8.88742289
1.18559280,10.59009190,0.01622618,0.14163214,0.52625097,0.34805672,0.11470642,1.55106515,0.67840902,8.49809685
1.19159580,10.13319354,0.01690431,0.13811201,0.49871220,0.33598438,0.10893778,1.49739504,0.65475982,8.10974144
1.19759880,9.67715312,0.01765088,0.13437129,0.47117695,0.32309296,0.10352698,1.44102462,0.62966004,7.72568585
1.20360180,9.22559986,0.01846161,0.13044328,0.44389258,0.30948307,0.09850551,1.38246361,0.60335121,7.34893514
1.20960480,8.78184244,0.01932954,0.12636157,0.41708942,0.29526752,0.09389293,1.32225646,0.57608710,6.98213921
1.21560780,8.34884556,0.02024508,0.12215971,0.39097964,0.28057009,0.08969737,1.26097914,0.54812907,6.62757480
1.22161081,7.92921691,0.02119619,0.11787080,0.36575663,0.26552374,0.08591640,1.19923430,0.51974126,6.28713951
1.22761381,7.52520363,0.02216860,0.11352716,0.34159463,0.25026843,0.08253805,1.13764484,0.49118568,5.96235676
1.23361681,7.13869703,0.02314625,0.10916000,0.31864863,0.23494848,0.07954217,1.07684587,0.46271742,5.65439042
1.23961981,6.77124455,0.02411171,0.10479912,0.29705441,0.21970967,0.07690179,1.01747536,0.43458016,5.36406760
1.24562281,6.42406765,0.02504671,0.10047263,0.27692869,0.20469618,0.07458475,0.96016366,0.40700208,5.09190809
1.25162581,6.09808469,0.02593279,0.09620681,0.25836933,0.19004752,0.07255529,0.90552235,0.38019232,4.83815884
1.25762881,5.79393750,0.02675192,0.09202590,0.24145557,0.17589552,0.07077564,0.85413278,0.35433817,4.60283189
1.26363182,5.51202065,0.02748712,0.08795210,0.22624832,0.16236167,0.06920759,0.80653480,0.32960293,4.38574414
1.26963482,5.25251202,0.02812310,0.08400559,0.21279046,0.14955468,0.06781396,0.76321600,0.30612471,4.18655735
1.27563782,5.01540382,0.02864683,0.08020457,0.20110723,0.13756855,0.06655987,0.72460209,0.28401597,4.00481695
1.28164082,4.80053257,0.02904803,0.07656543,0.19120667,0.12648115,0.06541388,0.69104847,0.26336386,3.83998820
1.28764382,4.60760716,0.02931953,0.07310289,0.18308021,0.11635327,0.06434888,0.66283349,0.24423135,3.69148844
1.29364682,4.43623402,0.02945758,0.06983020,0.17670331,0.10722830,0.06334271,0.64015356,0.22665896,3.55871457
1.29964982,4.28593849,0.02946193,0.06675932,0.17203630,0.09913228,0.06237854,0.62312006,0.21066703,3.44106480
1.30565283,4.15618197,0.02933586,0.06390105,0.16902540,0.09207463,0.06144501,0.61175840,0.19625836,3.33795442
1.31165583,4.04637456,0.02908601,0.06126514,0.16760382,0.08604909,0.06053609,0.60600880,0.18342115,3.24882538
1.31765883,3.95588332,0.02872210,0.05886039,0.16769320,0.08103520,0.05965072,0.60572912,0.17213212,3.17315002
1.32366183,3.88403652,0.02825655,0.05669455,0.16920505,0.07699994,0.05879230,0.61069919,0.16235954,3.11042951
1.32966483,3.83012466,0.02770402,0.05477432,0.17204256,0.07389965,0.05796800,0.62062679,0.15406631,3.06018799
1.33566783,3.79339937,0.02708085,0.05310519,0.17610249,0.07168206,0.05718802,0.63515493,0.14721283,3.02196358
1.34167084,3.77307119,0.02640449,0.05169129,0.18127726,0.07028843,0.05646482,0.65387015,0.14175964,2.99529758
1.34767384,3.76830776,0.02569295,0.05053517,0.18745724,0.06965569,0.05581236,0.67631185,0.13766982,2.97972342
1.35367684,3.77823357,0.02496425,0.04963765,0.19453317,0.06971854,0.05524543,0.70198212,0.13491109,2.97475661
1.35967984,3.80193243,0.02423596,0.04899761,0.20239865,0.07041151,0.05477918,0.73035616,0.13345764,2.97988712
1.36568284,3.83845353,0.02352476,0.04861195,0.21095273,0.07167087,0.05442866,0.76089284,0.13329152,2.99457509
1.37168584,3.88682163,0.02284615,0.04847547,0.22010248,0.07343643,0.05420867,0.79304534,0.13440379,3.01825073
1.37768884,3.94605154,0.02221425,0.04858094,0.22976553,0.07565310,0.05413373,0.82627159,0.13679527,3.05031855
1.38369185,4.01516645,0.02164163,0.04891926,0.23987241,0.07827227,0.05421822,0.86004429,0.14047686,3.09016596
1.38969485,4.09321936,0.02113934,0.04947962,0.25036865,0.08125293,0.05447663,0.89386044,0.14546949,3.13717571
1.39569785,4.17931637,0.02071692,0.05024984,0.26121650,0.08456253,0.05492391,0.92725006,0.15180360,3.19074122
1.40170085,4.27264031,0.02038253,0.05121676,0.27239623,0.08817742,0.05557581,0.95978393,0.15951808,3.25028361
1.40770385,4.37247288,0.02014309,0.05236663,0.28390678,0.09208312,0.05644924,0.99108027,0.16865877,3.31526898
1.41370685,4.47821338,0.02000441,0.05368559,0.29576574,0.09627404,0.05756250,1.02081020,0.17927632,3.38522442
1.41970985,4.58939229,0.01997139,0.05516006,0.30800852,0.10075292,0.05893530,1.04870170,0.19142352,3.45975105
1.42571286,4.70567798,0.02004809,0.05677724,0.32068671,0.10552991,0.06058861,1.07454219,0.20515213,3.53853292
1.43171586,4.82687536,0.02023781,0.05852539,0.33386548,0.11062114,0.06254430,1.09817959,0.22050911,3.62134025
1.43771886,4.95291552,0.02054313,0.06039416,0.34762009,0.11604707,0.06482445,1.11952173,0.23753254,3.70802653
1.44372186,5.08383635,0.02096584,0.06237475,0.36203161,0.12183042,0.06745044,1.13853433,0.25624710,3.79851892
1.44972486,5.21975438,0.02150686,0.06446004,0.37718175,0.12799395,0.07044181,1.15523755,0.27665952,3.89280205
1.45572786,5.36082899,0.02216612,0.06664458,0.39314722,0.13455794,0.07381491,1.16970117,0.29875391,3.99089606
1.46173087,5.50722080,0.02294236,0.06892451,0.40999357,0.14153771,0.07758149,1.18203877,0.32248749,4.09282975
1.46773387,5.65904628,0.02383300,0.07129744,0.42776889,0.14894105,0.08174725,1.19240092,0.34778666,4.19861055
1.47373687,5.81633155,0.02483397,0.07376223,0.44649767,0.15676588,0.08631041,1.20096783,0.37454391,4.30819328
1.47973987,5.97896809,0.02593964,0.07631888,0.46617507,0.16499812,0.09126061,1.20794171,0.40261563,4.42144961
1.48574287,6.14667368,0.02714276,0.07896829,0.48676192,0.17360996,0.09657787,1.21353913,0.43182116,4.53814071
1.49174587,6.31896132,0.02843451,0.08171217,0.50818092,0.18255867,0.10223217,1.21798367,0.46194329,4.65789500
1.49774887,6.49511883,0.02980468,0.08455301,0.53031410,0.19178589,0.10818323,1.22149930,0.49273023,4.78019306
1.50375188,6.67420126,0.03124188,0.08749408,0.55300202,0.20121773,0.11438103,1.22430464,0.52389928,4.90436121
1.50975488,6.85503745,0.03273394,0.09053961,0.57604478,0.21076549,0.12076665,1.22660834,0.55514213,5.02957470
1.51575788,7.03625138,0.03426832,0.09369498,0.59920490,0.22032720,0.12727372,1.22860584,0.58613168,5.15487116
1.52176088,7.21629790,0.03583264,0.09696703,0.62221227,0.22978982,0.13383040,1.23047743,0.61653028,5.27917383
1.52776388,7.39351168,0.03741518,0.10036448,0.64477078,0.23903217,0.14036162,1.23238787,0.64599913,5.40132395
1.53376688,7.56616718,0.03900546,0.10389823,0.66656677,0.24792841,0.14679176,1.23448718,0.67420841,5.52012065
1.53976988,7.73254669,0.04059472,0.10758177,0.68727865,0.25635197,0.15304745,1.23691279,0.70084787,5.63436635
1.54577289,7.89101299,0.04217636,0.11143147,0.70658761,0.26417988,0.15906040,1.23979248,0.72563725,5.74291521
1.55177589,8.04008262,0.04374622,0.11546674,0.72418877,0.27129707,0.16477018,1.24324814,0.74833623,5.84472188
1.55777889,8.17849567,0.04530278,0.11971006,0.73980230,0.27760080,0.17012668,1.24739977,0.76875334,5.93888780
1.56378189,8.30527820,0.04684710,0.12418681,0.75318408,0.28300464,0.17509225,1.25236950,0.78675325,6.02470226
1.56978489,8.41979344,0.04838267,0.12892481,0.76413530,0.28744219,0.17964328,1.25828530,0.80226232,6.10167589
1.57578789,8.52177905,0.04991498,0.13395368,0.77251058,0.29087001,0.18377116,1.26528391,0.81527179,6.16956459
1.58179090,8.61136789,0.05145101,0.13930395,0.77822427,0.29326990,0.18748266,1.27351284,0.82583853,6.22838245
1.58779390,8.68909127,0.05299850,0.14500586,0.78125454,0.29465018,0.19079953,1.28313123,0.83408330,6.27840314
1.59379690,8.75586416,0.05456517,0.15108801,0.78164513,0.29504609,0.19375748,1.29430925,0.84018639,6.32014950
1.59979990,8.81295325,0.05615778,0.15757587,0.77950470,0.29451908,0.19640445,1.30722625,0.84438089,6.35437221
1.60580290,8.86192938,0.05778132,0.16449009,0.77500382,0.29315519,0.19879840,1.32206737,0.84694381,6.38201877
1.61180590,8.90460692,0.05943815,0.17184486,0.76836970,0.29106243,0.20100462,1.33901906,0.84818553,6.40419459
1.61780890,8.94297300,0.06112725,0.17964626,0.75987904,0.28836734,0.20309267,1.35826336,0.84843785,6.42211837
1.62381191,8.97911033,0.06284369,0.18789076,0.74984912,0.28521086,0.20513321,1.37997151,0.84804139,6.43707414
1.62981491,9.01511699,0.06457824,0.19656389,0.73862781,0.28174365,0.20719468,1.40429689,0.84733273,6.45036232
1.63581791,9.05302692,0.06631727,0.20563916,0.72658262,0.27812110,0.20934020,1.43136788,0.84663188,6.46325207
1.64182091,9.09473435,0.06804286,0.21507734,0.71408938,0.27449816,0.21162457,1.46128077,0.84623072,6.47693687
1.64782391,9.14192505,0.06973319,0.22482610,0.70152093,0.27102431,0.21409171,1.49409316,0.84638268,6.49249489
1.65382691,9.19601652,0.07136316,0.23482003,0.68923618,0.26783870,0.21677249,1.52981813,0.84729423,6.51085524
1.65982991,9.25810894,0.07290526,0.24498119,0.67756982,0.26506583,0.21968306,1.56841941,0.84911837,6.53277069
1.66583292,9.32894752,0.07433051,0.25521994,0.66682309,0.26281178,0.22282375,1.60980784,0.85195031,6.55879709
1.67183592,9.40889689,0.07560967,0.26543632,0.65725566,0.26116115,0.22617859,1.65383916,0.85582547,6.58927922
1.67783892,9.49792706,0.07671434,0.27552177,0.64907889,0.26017485,0.22971529,1.70031335,0.86071971,6.62434249
1.68384192,9.59561048,0.07761810,0.28536117,0.64245060,0.25988873,0.23338597,1.74897544,0.86655167,6.66388998
1.68984492,9.70112925,0.07829764,0.29483518,0.63747133,0.26031311,0.23712821,1.79951792,0.87318701,6.70760376
1.69584792,9.81329136,0.07873362,0.30382285,0.63418222,0.26143316,0.24086679,1.85158447,0.88044432,6.75495016
1.70185093,9.93055507,0.07891146,0.31220427,0.63256444,0.26321009,0.24451566,1.90477500,0.88810228,6.80518809
