energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,Se_s_up,Se_p_up
3.22061031,0.00002855,0.00000195,0.00000033,0.00000434,0.00000010,0.00000129,0.00000213,0.00000318
3.22661331,0.00004217,0.00000288,0.00000048,0.00000642,0.00000015,0.00000192,0.00000314,0.00000469
3.23261631,0.00006185,0.00000424,0.00000071,0.00000944,0.00000022,0.00000283,0.00000459,0.00000689
3.23861931,0.00009005,0.00000619,0.00000102,0.00001378,0.00000032,0.00000416,0.00000667,0.00001004
3.24462231,0.00013018,0.00000896,0.00000148,0.00001997,0.00000047,0.00000606,0.00000962,0.00001453
3.25062531,0.00018685,0.00001290,0.00000211,0.00002873,0.00000068,0.00000876,0.00001377,0.00002086
3.25662831,0.00026627,0.00001843,0.00000300,0.00004104,0.00000097,0.00001259,0.00001958,0.00002975
3.26263132,0.00037673,0.00002613,0.00000424,0.00005820,0.00000137,0.00001796,0.00002763,0.00004213
3.26863432,0.00052920,0.00003680,0.00000593,0.00008196,0.00000194,0.00002543,0.00003871,0.00005923
3.27463732,0.00073807,0.00005146,0.00000825,0.00011458,0.00000271,0.00003575,0.00005384,0.00008267
3.28064032,0.00102202,0.00007144,0.00001139,0.00015905,0.00000377,0.00004990,0.00007435,0.00011456
3.28664332,0.00140509,0.00009847,0.00001561,0.00021919,0.00000520,0.00006916,0.00010194,0.00015763
3.29264632,0.00191794,0.00013475,0.00002125,0.00029993,0.00000713,0.00009516,0.00013876,0.00021534
3.29864932,0.00259926,0.00018309,0.00002871,0.00040749,0.00000970,0.00013001,0.00018753,0.00029207
3.30465233,0.00349743,0.00024699,0.00003851,0.00054966,0.00001310,0.00017635,0.00025162,0.00039332
3.31065533,0.00467233,0.00033083,0.00005129,0.00073614,0.00001756,0.00023749,0.00033519,0.00052588
3.31665833,0.00619732,0.00043996,0.00006781,0.00097886,0.00002338,0.00031755,0.00044330,0.00069810
3.32266133,0.00816129,0.00058091,0.00008902,0.00129233,0.00003091,0.00042156,0.00058209,0.00092010
3.32866433,0.01067086,0.00076155,0.00011602,0.00169402,0.00004057,0.00055564,0.00075883,0.00120404
3.33466733,0.01385242,0.00099125,0.00015012,0.00220472,0.00005286,0.00072713,0.00098215,0.00156435
3.34067034,0.01785407,0.00128102,0.00019285,0.00284891,0.00006839,0.00094474,0.00126206,0.00201797
3.34667334,0.02284729,0.00164369,0.00024596,0.00365508,0.00008786,0.00121871,0.00161010,0.00258455
3.35267634,0.02902806,0.00209399,0.00031145,0.00465592,0.00011205,0.00156089,0.00203937,0.00328657
3.35867934,0.03661738,0.00264864,0.00039154,0.00588852,0.00014190,0.00198484,0.00256457,0.00414944
3.36468234,0.04586090,0.00332631,0.00048869,0.00739432,0.00017841,0.00250591,0.00320186,0.00520146
3.37068534,0.05702747,0.00414757,0.00060557,0.00921896,0.00022272,0.00314115,0.00396883,0.00647364
3.37668834,0.07040637,0.00513472,0.00074502,0.01141189,0.00027605,0.00390927,0.00488422,0.00799948
3.38269135,0.08630308,0.00631149,0.00090999,0.01402570,0.00033970,0.00483043,0.00596759,0.00981439
3.38869435,0.10503333,0.00770261,0.00110351,0.01711525,0.00041506,0.00592598,0.00723894,0.01195511
3.39469735,0.12691551,0.00933333,0.00132857,0.02073641,0.00050351,0.00721801,0.00871811,0.01445884
3.40070035,0.15226113,0.01122863,0.00158805,0.02494457,0.00060647,0.00872887,0.01042418,0.01736210
3.40670335,0.18136369,0.01341247,0.00188458,0.02979272,0.00072526,0.01048050,0.01237466,0.02069953
3.41270635,0.21448585,0.01590680,0.00222042,0.03532939,0.00086113,0.01249364,0.01458468,0.02450236
3.41870935,0.25184545,0.01873047,0.00259732,0.04159623,0.00101517,0.01478695,0.01706602,0.02879684
3.42471236,0.29360053,0.02189811,0.00301637,0.04862547,0.00118823,0.01737606,0.01982620,0.03360249
3.43071536,0.33983409,0.02541889,0.00347788,0.05643721,0.00138088,0.02027247,0.02286752,0.03893030
3.43671836,0.39053912,0.02929534,0.00398120,0.06503681,0.00159331,0.02348252,0.02618608,0.04478099
3.44272136,0.44560470,0.03352219,0.00452464,0.07441234,0.00182531,0.02700629,0.02977104,0.05114340
3.44872436,0.50480390,0.03808539,0.00510532,0.08453230,0.00207618,0.03083668,0.03360389,0.05799297
3.45472736,0.56778442,0.04296121,0.00571916,0.09534380,0.00234470,0.03495848,0.03765801,0.06529068
3.46073037,0.63406268,0.04811568,0.00636080,0.10677123,0.00262905,0.03934772,0.04189839,0.07298223
3.46673337,0.70302208,0.05350432,0.00702363,0.11871568,0.00292686,0.04397122,0.04628172,0.08099780
3.47273637,0.77391614,0.05907220,0.00769982,0.13105512,0.00323518,0.04878647,0.05075676,0.08925235
3.47873937,0.84587682,0.06475443,0.00838050,0.14364547,0.00355046,0.05374178,0.05526505,0.09764645
3.48474237,0.91792822,0.07047708,0.00905585,0.15632268,0.00386869,0.05877684,0.05974196,0.10606782
3.49074537,0.98900574,0.07615850,0.00971535,0.16890562,0.00418536,0.06382371,0.06411812,0.11439352
3.49674837,1.05798011,0.08171109,0.01034803,0.18120005,0.00449567,0.06880804,0.06832103,0.12249257
3.50275138,1.12368579,0.08704335,0.01094276,0.19300323,0.00479454,0.07365083,0.07227705,0.13022932
3.50875438,1.18495289,0.09206240,0.01148857,0.20410936,0.00507681,0.07827036,0.07591347,0.13746703
3.51475738,1.24064116,0.09667653,0.01197499,0.21431538,0.00533735,0.08258440,0.07916072,0.14407186
3.52076038,1.28967505,0.10079798,0.01239236,0.22342708,0.00557124,0.08651267,0.08195456,0.14991692
3.52676338,1.33107805,0.10434571,0.01273219,0.23126522,0.00577390,0.08997922,0.08423819,0.15488633
3.53276638,1.36400498,0.10724805,0.01298739,0.23767137,0.00594125,0.09291493,0.08596417,0.15887902
3.53876938,1.38777066,0.10944506,0.01315257,0.24251323,0.00606983,0.09525974,0.08709607,0.16181215
3.54477239,1.40187358,0.11089064,0.01322420,0.24568917,0.00615697,0.09696473,0.08760971,0.16362394
3.55077539,1.40601353,0.11155410,0.01320074,0.24713176,0.00620080,0.09799380,0.08749407,0.16427587
3.55677839,1.40010223,0.11142127,0.01308269,0.24681019,0.00620040,0.09832495,0.08675163,0.16375402
3.56278139,1.38426642,0.11049497,0.01287258,0.24473131,0.00615576,0.09795104,0.08539835,0.16206958
3.56878439,1.35884338,0.10879497,0.01257489,0.24093944,0.00606785,0.09688007,0.08346301,0.15925843
3.57478739,1.32436896,0.10635720,0.01219587,0.23551477,0.00593852,0.09513489,0.08098628,0.15537988
3.58079040,1.28155882,0.10323258,0.01174333,0.22857053,0.00577048,0.09275239,0.07801923,0.15051460
3.58679340,1.23128374,0.09948518,0.01122638,0.22024911,0.00556719,0.08978217,0.07462165,0.14476182
3.59279640,1.17454019,0.09519008,0.01065512,0.21071714,0.00533274,0.08628490,0.07085996,0.13823595
3.59879940,1.11241756,0.09043086,0.01004030,0.20016001,0.00507172,0.08233018,0.06680515,0.13106285
3.60480240,1.04606360,0.08529690,0.00939301,0.18877586,0.00478906,0.07799428,0.06253051,0.12337577
3.61080540,0.97664950,0.07988062,0.00872435,0.17676948,0.00448988,0.07335772,0.05810949,0.11531130
3.61680840,0.90533610,0.07427473,0.00804510,0.16434623,0.00417936,0.06850278,0.05361364,0.10700538
3.62281141,0.83324265,0.06856970,0.00736546,0.15170636,0.00386255,0.06351110,0.04911076,0.09858961
3.62881441,0.76141909,0.06285138,0.00669480,0.13903987,0.00354428,0.05846153,0.04466334,0.09018795
3.63481741,0.69082291,0.05719905,0.00604152,0.12652211,0.00322903,0.05342809,0.04032728,0.08191392
3.64082041,0.62230098,0.05168375,0.00541283,0.11431020,0.00292083,0.04847837,0.03615097,0.07386843
3.64682341,0.55657679,0.04636717,0.00481474,0.10254039,0.00262318,0.04367221,0.03217468,0.06613812
3.65282641,0.49424313,0.04130079,0.00425198,0.09132640,0.00233906,0.03906078,0.02843034,0.05879452
3.65882941,0.43575987,0.03652559,0.00372803,0.08075867,0.00207082,0.03468608,0.02494154,0.05189360
3.66483242,0.38145646,0.03207210,0.00324518,0.07090446,0.00182026,0.03058074,0.02172391,0.04547606
3.67083542,0.33153856,0.02796074,0.00280459,0.06180871,0.00158860,0.02676820,0.01878566,0.03956798
3.67683842,0.28609789,0.02420255,0.00240642,0.05349558,0.00137652,0.02326316,0.01612831,0.03418196
3.68284142,0.24512477,0.02080008,0.00204997,0.04597048,0.00118424,0.02007226,0.01374756,0.02931854
3.68884442,0.20852219,0.01774845,0.00173381,0.03922243,0.00101155,0.01719500,0.01163422,0.02496779
3.69484742,0.17612092,0.01503655,0.00145592,0.03322669,0.00085788,0.01462466,0.00977518,0.02111109
3.70085043,0.14769477,0.01264823,0.00121385,0.02794741,0.00072236,0.01234945,0.00815437,0.01772287
3.70685343,0.12297536,0.01056348,0.00100486,0.02334033,0.00060391,0.01035350,0.00675364,0.01477243
3.71285643,0.10166605,0.00875960,0.00082602,0.01935526,0.00050128,0.00861796,0.00555358,0.01222546
3.71885943,0.08345444,0.00721222,0.00067435,0.01593848,0.00041313,0.00712196,0.00453427,0.01004562
3.72486243,0.06802338,0.00589623,0.00054689,0.01303475,0.00033806,0.00584348,0.00367590,0.00819582
3.73086543,0.05506014,0.00478658,0.00044080,0.01058912,0.00027468,0.00476016,0.00295922,0.00663928
3.73686843,0.04426397,0.00385893,0.00035341,0.00854844,0.00022161,0.00384990,0.00236603,0.00534047
3.74287144,0.03535182,0.00309013,0.00028227,0.00686255,0.00017755,0.00309140,0.00187939,0.00426577
3.74887444,0.02806258,0.00245866,0.00022520,0.00548519,0.00014129,0.00246456,0.00148387,0.00338401
3.75487744,0.02215984,0.00194487,0.00018032,0.00437474,0.00011170,0.00195075,0.00116564,0.00266673
3.76088044,0.01743356,0.00153111,0.00014604,0.00349469,0.00008778,0.00153300,0.00091255,0.00208842
3.76688344,0.01370069,0.00120186,0.00012111,0.00281396,0.00006863,0.00119609,0.00071411,0.00162655
3.77288644,0.01080510,0.00094372,0.00010461,0.00230721,0.00005347,0.00092656,0.00056146,0.00126152
3.77888944,0.00861700,0.00074537,0.00009600,0.00195489,0.00004164,0.00071264,0.00044731,0.00097655
3.78489245,0.00703202,0.00059747,0.00009510,0.00174348,0.00003256,0.00054422,0.00036587,0.00075755
3.79089545,0.00597015,0.00049263,0.00010211,0.00166559,0.00002577,0.00041266,0.00031276,0.00059285
3.79689845,0.00537472,0.00042525,0.00011767,0.00172015,0.00002091,0.00031073,0.00028493,0.00047307
3.80290145,0.00521140,0.00039145,0.00014289,0.00191263,0.00001767,0.00023238,0.00028062,0.00039083
3.80890445,0.00546746,0.00038900,0.00017935,0.00225536,0.00001586,0.00017264,0.00029928,0.00034063
3.81490745,0.00615119,0.00041722,0.00022918,0.00276789,0.00001533,0.00012748,0.00034155,0.00031860
3.82091046,0.00729157,0.00047690,0.00029512,0.00347744,0.00001601,0.00009365,0.00040925,0.00032236
3.82691346,0.00893812,0.00057033,0.00038052,0.00441930,0.00001789,0.00006854,0.00050533,0.00035090
3.83291646,0.01116082,0.00070118,0.00048945,0.00563732,0.00002100,0.00005011,0.00063391,0.00040439
3.83891946,0.01405018,0.00087455,0.00062672,0.00718431,0.00002545,0.00003677,0.00080025,0.00048416
3.84492246,0.01771714,0.00109685,0.00079790,0.00912235,0.00003138,0.00002728,0.00101078,0.00059253
3.85092546,0.02229275,0.00137588,0.00100937,0.01152288,0.00003897,0.00002071,0.00127304,0.00073279
3.85692846,0.02792753,0.00172065,0.00126829,0.01446663,0.00004846,0.00001636,0.00159571,0.00090906
3.86293147,0.03479025,0.00214137,0.00158258,0.01804318,0.00006011,0.00001369,0.00198845,0.00112623
3.86893447,0.04306602,0.00264930,0.00196083,0.02235010,0.00007424,0.00001233,0.00246190,0.00138987
3.87493747,0.05295351,0.00325655,0.00241222,0.02749161,0.00009116,0.00001200,0.00302742,0.00170608
3.88094047,0.06466121,0.00397589,0.00294634,0.03357677,0.00011124,0.00001254,0.00369695,0.00208136
3.88694347,0.07840252,0.00482037,0.00357296,0.04071700,0.00013482,0.00001380,0.00448270,0.00252243
3.89294647,0.09438977,0.00580303,0.00430180,0.04902303,0.00016228,0.00001573,0.00539680,0.00303603
3.89894947,0.11282701,0.00693638,0.00514216,0.05860116,0.00019395,0.00001829,0.00645092,0.00362866
3.90495248,0.13390182,0.00823195,0.00610258,0.06954911,0.00023016,0.00002148,0.00765576,0.00430636
3.91095548,0.15777609,0.00969969,0.00719040,0.08195124,0.00027118,0.00002534,0.00902054,0.00507434
3.91695848,0.18457621,0.01134739,0.00841133,0.09587344,0.00031724,0.00002990,0.01055244,0.00593673
3.92296148,0.21438290,0.01318003,0.00976896,0.11135797,0.00036846,0.00003526,0.01225601,0.00689622
3.92896448,0.24722110,0.01519917,0.01126428,0.12841813,0.00042489,0.00004150,0.01413260,0.00795377
3.93496748,0.28305046,0.01740240,0.01289531,0.14703345,0.00048646,0.00004878,0.01617975,0.00910827
3.94097049,0.32175689,0.01978275,0.01465658,0.16714525,0.00055296,0.00005727,0.01839080,0.01035634
3.94697349,0.36314585,0.02232836,0.01653894,0.18865329,0.00062408,0.00006720,0.02075438,0.01169209
3.95297649,0.40693781,0.02502217,0.01852923,0.21141338,0.00069931,0.00007889,0.02325425,0.01310703
3.95897949,0.45276663,0.02784182,0.02061024,0.23523665,0.00077803,0.00009273,0.02586908,0.01459001
3.96498249,0.50018104,0.03075977,0.02276073,0.25989038,0.00085946,0.00010924,0.02857260,0.01612734
3.97098549,0.54864979,0.03374361,0.02495561,0.28510076,0.00094268,0.00012908,0.03133384,0.01770296
3.97698849,0.59757062,0.03675664,0.02716638,0.31055762,0.00102665,0.00015309,0.03411761,0.01929880
3.98299150,0.64628296,0.03975864,0.02936157,0.33592116,0.00111022,0.00018232,0.03688518,0.02089523
3.98899450,0.69408435,0.04270691,0.03150753,0.36083058,0.00119219,0.00021809,0.03959524,0.02247164
3.99499750,0.74025000,0.04555749,0.03356921,0.38491438,0.00127128,0.00026203,0.04220494,0.02400715
4.00100050,0.78405514,0.04826653,0.03551115,0.40780207,0.00134625,0.00031613,0.04467113,0.02548135
4.00700350,0.82479905,0.05079180,0.03729855,0.42913680,0.00141587,0.00038277,0.04695172,0.02687518
4.01300650,0.86183015,0.05309426,0.03889830,0.44858853,0.00147900,0.00046479,0.04900706,0.02817178
4.01900950,0.89457079,0.05513954,0.04028011,0.46586697,0.00153462,0.00056554,0.05080136,0.02935732
4.02501251,0.92254078,0.05689948,0.04141757,0.48073394,0.00158188,0.00068887,0.05230394,0.03042183
4.03101551,0.94537846,0.05835336,0.04228902,0.49301432,0.00162013,0.00083920,0.05349052,0.03135988
4.03701851,0.96285808,0.05948900,0.04287841,0.50260509,0.00164895,0.00102150,0.05434411,0.03217115
4.04302151,0.97490270,0.06030353,0.04317588,0.50948200,0.00166817,0.00124125,0.05485585,0.03286080
4.04902451,0.98159168,0.06080387,0.04317815,0.51370330,0.00167788,0.00150444,0.05502543,0.03343969
4.05502751,0.98316220,0.06100676,0.04288869,0.51541032,0.00167846,0.00181748,0.05486125,0.03392426
4.06103052,0.98000447,0.06093843,0.04231764,0.51482468,0.00167051,0.00218706,0.05438022,0.03433627
4.06703352,0.97265064,0.06063389,0.04148146,0.51224213,0.00165492,0.00262002,0.05360729,0.03470221
4.07303652,0.96175772,0.06013580,0.04040235,0.50802309,0.00163277,0.00312319,0.05257456,0.03505254
4.07903952,0.94808498,0.05949300,0.03910755,0.50258037,0.00160532,0.00370309,0.05132025,0.03542058
4.08504252,0.93246673,0.05875876,0.03762830,0.49636425,0.00157397,0.00436577,0.04988728,0.03584135
4.09104552,0.91578154,0.05798876,0.03599887,0.48984572,0.00154019,0.00511641,0.04832177,0.03635011
4.09704852,0.89891922,0.05723899,0.03425535,0.48349842,0.00150549,0.00595909,0.04667144,0.03698094
4.10305153,0.88274679,0.05656351,0.03243452,0.47778016,0.00147135,0.00689640,0.04498386,0.03776515
4.10905453,0.86807503,0.05601228,0.03057270,0.47311459,0.00143916,0.00792916,0.04330487,0.03872975
4.11505753,0.85562698,0.05562912,0.02870465,0.46987406,0.00141020,0.00905608,0.04167699,0.03989607
4.12106053,0.84600972,0.05544987,0.02686268,0.46836427,0.00138553,0.01027351,0.04013804,0.04127842
4.12706353,0.83969075,0.05550084,0.02507576,0.46881145,0.00136602,0.01157518,0.03871994,0.04288308
4.13306653,0.83697986,0.05579763,0.02336896,0.47135264,0.00135229,0.01295210,0.03744787,0.04470745
4.13906953,0.83801751,0.05634436,0.02176303,0.47602960,0.00134469,0.01439245,0.03633960,0.04673966
4.14507254,0.84277001,0.05713335,0.02027413,0.48278659,0.00134331,0.01588164,0.03540521,0.04895841
4.15107554,0.85103191,0.05814531,0.01891386,0.49147225,0.00134796,0.01740248,0.03464712,0.05133330
4.15707854,0.86243551,0.05934992,0.01768942,0.50184553,0.00135820,0.01893540,0.03406044,0.05382547
4.16308154,0.87646705,0.06070695,0.01660402,0.51358549,0.00137339,0.02045887,0.03363358,0.05638872
4.16908454,0.89248899,0.06216771,0.01565734,0.52630462,0.00139268,0.02194992,0.03334911,0.05897087
4.17508754,0.90976744,0.06367688,0.01484623,0.53956519,0.00141512,0.02338473,0.03318491,0.06151549
4.18109055,0.92750366,0.06517460,0.01416541,0.55289793,0.00143966,0.02473930,0.03311539,0.06396391
4.18709355,0.94486819,0.06659874,0.01360835,0.56582240,0.00146523,0.02599027,0.03311289,0.06625732
4.19309655,0.96103634,0.06788726,0.01316801,0.57786801,0.00149081,0.02711562,0.03314905,0.06833901
4.19909955,0.97522337,0.06898053,0.01283776,0.58859508,0.00151547,0.02809554,0.03319628,0.07015661
4.20510255,0.98671815,0.06982361,0.01261212,0.59761479,0.00153845,0.02891313,0.03322904,0.07166417
4.21110555,0.99491354,0.07036820,0.01248746,0.60460738,0.00155920,0.02955508,0.03322508,0.07282412
4.21710855,0.99933257,0.07057446,0.01246268,0.60933764,0.00157743,0.03001227,0.03316650,0.07360887
4.22311156,0.99964912,0.07041233,0.01253964,0.61166718,0.00159312,0.03028022,0.03304054,0.07400212
4.22911456,0.99570232,0.06986250,0.01272354,0.61156274,0.00160661,0.03035935,0.03284025,0.07399974
4.23511756,0.98750419,0.06891700,0.01302311,0.60910035,0.00161852,0.03025512,0.03256474,0.07361010
4.24112056,0.97524007,0.06757920,0.01345059,0.60446497,0.00162983,0.02997797,0.03221932,0.07285408
4.24712356,0.95926210,0.06586352,0.01402155,0.59794568,0.00164181,0.02954303,0.03181524,0.07176444
4.25312656,0.94007591,0.06379464,0.01475455,0.58992651,0.00165599,0.02896975,0.03136929,0.07038482
4.25912956,0.91832122,0.06140634,0.01567054,0.58087326,0.00167416,0.02828127,0.03090302,0.06876832
4.26513257,0.89474719,0.05874014,0.01679219,0.57131684,0.00169825,0.02750371,0.03044192,0.06697562
4.27113557,0.87018354,0.05584360,0.01814291,0.56183369,0.00173030,0.02666535,0.03001428,0.06507295
4.27713857,0.84550878,0.05276859,0.01974589,0.55302409,0.00177238,0.02579571,0.02965003,0.06312979
4.28314157,0.82161672,0.04956939,0.02162291,0.54548913,0.00182646,0.02492464,0.02937945,0.06121644
4.28914457,0.79938270,0.04630097,0.02379313,0.53980732,0.00189440,0.02408138,0.02923183,0.05940167
4.29514757,0.77963093,0.04301724,0.02627186,0.53651165,0.00197777,0.02329368,0.02923424,0.05775035
4.30115058,0.76310410,0.03976953,0.02906934,0.53606802,0.00207786,0.02258700,0.02941030,0.05632140
4.30715358,0.75043666,0.03660533,0.03218958,0.53885595,0.00219550,0.02198383,0.02977907,0.05516590
4.31315658,0.74213259,0.03356725,0.03562942,0.54515231,0.00233107,0.02150321,0.03035421,0.05432563
4.31915958,0.73854868,0.03069228,0.03937769,0.55511880,0.00248441,0.02116032,0.03114321,0.05383197
4.32516258,0.73988390,0.02801142,0.04341474,0.56879367,0.00265479,0.02096638,0.03214697,0.05370528
4.33116558,0.74617539,0.02554954,0.04771220,0.58608817,0.00284088,0.02092869,0.03335962,0.05395480
4.33716858,0.75730104,0.02332557,0.05223318,0.60678805,0.00304078,0.02105090,0.03476860,0.05457901
4.34317159,0.77298894,0.02135293,0.05693281,0.63056003,0.00325202,0.02133353,0.03635508,0.05556650
4.34917459,0.79283304,0.01964024,0.06175921,0.65696327,0.00347162,0.02177465,0.03809461,0.05689729
4.35517759,0.81631471,0.01819210,0.06665492,0.68546546,0.00369617,0.02237077,0.03995810,0.05854462
4.36118059,0.84282931,0.01701012,0.07155860,0.71546309,0.00392193,0.02311790,0.04191296,0.06047704
4.36718359,0.87171673,0.01609395,0.07640722,0.74630514,0.00414494,0.02401279,0.04392451,0.06266082
4.37318659,0.90229479,0.01544240,0.08113837,0.77731932,0.00436113,0.02505421,0.04595747,0.06506252
4.37918959,0.93389410,0.01505449,0.08569289,0.80783998,0.00456650,0.02624433,0.04797760,0.06765165
4.38519260,0.96589285,0.01493047,0.09001746,0.83723641,0.00475724,0.02759019,0.04995323,0.07040325
4.39119560,0.99775019,0.01507267,0.09406724,0.86494043,0.00492988,0.02910505,0.05185688,0.07330039
4.39719860,1.02903651,0.01548631,0.09780827,0.89047209,0.00508142,0.03080977,0.05366662,0.07633627
4.40320160,1.05945936,0.01617999,0.10121964,0.91346222,0.00520947,0.03273406,0.05536724,0.07951605
4.40920460,1.08888357,0.01716608,0.10429516,0.93367097,0.00531235,0.03491754,0.05695120,0.08285809
4.41520760,1.11734460,0.01846084,0.10704464,0.95100121,0.00538915,0.03741069,0.05841917,0.08639461
4.42121061,1.14505432,0.02008426,0.10949441,0.96550628,0.00543981,0.04027554,0.05978025,0.09017174
4.42721361,1.17239869,0.02205977,0.11168734,0.97739153,0.00546511,0.04358607,0.06105172,0.09424888
4.43321661,1.19992731,0.02441356,0.11368204,0.98700961,0.00546668,0.04742839,0.06225851,0.09869729
4.43921961,1.22833498,0.02717384,0.11555144,0.99484954,0.00544693,0.05190061,0.06343211,0.10359810
4.44522261,1.25843615,0.03036977,0.11738076,1.00152011,0.00540899,0.05711231,0.06460929,0.10903962
4.45122561,1.29113311,0.03403033,0.11926485,1.00772820,0.00535663,0.06318383,0.06583042,0.11511425
4.45722861,1.32737931,0.03818304,0.12130509,1.01425317,0.00529405,0.07024505,0.06713758,0.12191483
4.46323162,1.36813953,0.04285254,0.12360599,1.02191823,0.00522584,0.07843402,0.06857266,0.12953088
4.46923462,1.41434857,0.04805929,0.12627159,1.03156039,0.00515675,0.08789510,0.07017523,0.13804464
4.47523762,1.46687040,0.05381817,0.12940176,1.04400004,0.00509155,0.09877686,0.07198066,0.14752729
4.48124062,1.52645969,0.06013725,0.13308871,1.06001170,0.00503491,0.11122966,0.07401836,0.15803530
4.48724362,1.59372736,0.06701668,0.13741370,1.08029714,0.00499118,0.12540288,0.07631023,0.16960732
4.49324662,1.66911183,0.07444776,0.14244417,1.10546193,0.00496434,0.14144200,0.07886958,0.18226155
4.49924962,1.75285705,0.08241225,0.14823135,1.13599637,0.00495783,0.15948528,0.08170040,0.19599383
4.50525263,1.84499842,0.09088195,0.15480843,1.17226138,0.00497447,0.17966045,0.08479707,0.21077650
4.51125563,1.94535684,0.09981847,0.16218938,1.21447979,0.00501641,0.20208116,0.08814457,0.22655813
4.51725863,2.05354110,0.10917341,0.17036840,1.26273298,0.00508505,0.22684350,0.09171918,0.24326401
4.52326163,2.16895826,0.11888869,0.17931993,1.31696289,0.00518109,0.25402265,0.09548952,0.26079752
4.52926463,2.29083110,0.12889717,0.18899935,1.37697871,0.00530447,0.28366974,0.09941800,0.27904229
4.53526763,2.41822185,0.13912355,0.19934406,1.44246783,0.00545443,0.31580922,0.10346252,0.29786494
4.54127064,2.55006067,0.14948538,0.21027509,1.51301020,0.00562955,0.35043676,0.10757831,0.31711840
4.54727364,2.68517759,0.15989426,0.22169904,1.58809526,0.00582779,0.38751804,0.11171988,0.33664572
4.55327664,2.82233630,0.17025720,0.23351023,1.66714048,0.00604660,0.42698850,0.11584287,0.35628397
4.55927964,2.96026843,0.18047799,0.24559312,1.74951082,0.00628297,0.46875421,0.11990574,0.37586846
4.56528264,3.09770684,0.19045868,0.25782470,1.83453816,0.00653352,0.51269408,0.12387125,0.39523675
4.57128564,3.23341690,0.20010105,0.27007706,1.92154012,0.00679457,0.55866332,0.12770756,0.41423261
4.57728864,3.36622468,0.20930812,0.28221988,2.00983775,0.00706225,0.60649831,0.13138902,0.43270966
4.58329165,3.49504155,0.21798562,0.29412288,2.09877156,0.00733257,0.65602253,0.13489648,0.45053463
4.58929465,3.61888444,0.22604345,0.30565819,2.18771568,0.00760152,0.70705358,0.13821730,0.46759018
4.59529765,3.73689190,0.23339712,0.31670273,2.27608996,0.00786512,0.75941068,0.14134490,0.48377712
4.60130065,3.84833565,0.23996913,0.32714037,2.36336985,0.00811950,0.81292250,0.14427809,0.49901613
4.60730365,3.95262772,0.24569029,0.33686403,2.44909390,0.00836100,0.86743445,0.14702011,0.51324877
4.61330665,4.04932356,0.25050101,0.34577769,2.53286904,0.00858622,0.92281510,0.14957750,0.52643787
4.61930965,4.13812104,0.25435244,0.35379814,2.61437326,0.00879205,0.97896093,0.15195898,0.53856718
4.62531266,4.21885571,0.25720746,0.36085655,2.69335588,0.00897578,1.03579890,0.15417427,0.54964039
4.63131566,4.29149244,0.25904159,0.36689979,2.76963515,0.00913512,1.09328617,0.15623301,0.55967934
4.63731866,4.35611363,0.25984361,0.37189137,2.84309308,0.00926820,1.15140666,0.15814396,0.56872164
4.64332166,4.41290411,0.25961590,0.37581201,2.91366759,0.00937367,1.21016421,0.15991424,0.57681752
4.64932466,4.46213294,0.25837456,0.37865974,2.98134184,0.00945065,1.26957219,0.16154891,0.58402617
4.65532766,4.50413239,0.25614915,0.38044947,3.04613090,0.00949875,1.32964005,0.16305078,0.59041159
4.66133067,4.53927453,0.25298204,0.38121202,3.10806619,0.00951807,1.39035703,0.16442039,0.59603797
4.66733367,4.56794602,0.24892750,0.38099268,3.16717788,0.00950914,1.45167409,0.16565621,0.60096500
4.67333667,4.59052174,0.24405033,0.37984909,3.22347619,0.00947291,1.51348497,0.16675499,0.60524316
4.67933967,4.60733850,0.23842429,0.37784882,3.27693223,0.00941066,1.57560758,0.16771212,0.60890919
4.68534267,4.61866970,0.23213017,0.37506649,3.32745952,0.00932396,1.63776721,0.16852208,0.61198213
4.69134567,4.62470253,0.22525378,0.37158064,3.37489723,0.00921456,1.69958280,0.16917888,0.61446011
4.69734867,4.62551879,0.21788377,0.36747052,3.41899638,0.00908438,1.76055777,0.16967636,0.61631806
4.70335168,4.62108098,0.21010952,0.36281298,3.45941019,0.00893536,1.82007638,0.17000843,0.61750669
4.70935468,4.61122461,0.20201906,0.35767945,3.49568941,0.00876942,1.87740673,0.17016918,0.61795279
4.71535768,4.59565774,0.19369724,0.35213346,3.52728372,0.00858841,1.93171079,0.17015289,0.61756097
4.72136068,4.57396853,0.18522419,0.34622860,3.55354945,0.00839403,1.98206171,0.16995393,0.61621686
4.72736368,4.54564067,0.17667409,0.34000710,3.57376394,0.00818782,2.02746797,0.16956654,0.61379163
4.73336668,4.51007666,0.16811437,0.33349913,3.58714617,0.00797109,2.06690370,0.16898461,0.61014780
4.73936968,4.46662787,0.15960525,0.32672290,3.59288311,0.00774498,2.09934386,0.16820148,0.60514589
4.74537269,4.41463026,0.15119983,0.31968538,3.59016052,0.00751040,2.12380274,0.16720970,0.59865178
4.75137569,4.35344391,0.14294437,0.31238376,3.57819707,0.00726811,2.13937385,0.16600095,0.59054422
4.75737869,4.28249432,0.13487902,0.30480744,3.55627985,0.00701871,2.14526917,0.16456608,0.58072229
4.76338169,4.20131334,0.12703874,0.29694042,3.52379959,0.00676273,2.14085563,0.16289518,0.56911216
