energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-4.63731866,1.85225333,0.09473956,0.34678224,0.07493286,0.03241013,0.40432327,0.99991757,0.04693509,0.48048005
-4.63131566,1.85615730,0.09675586,0.33822408,0.07123313,0.03424348,0.41019456,1.01056892,0.04605572,0.49450614
-4.62531266,1.86583332,0.09936977,0.33025413,0.06755987,0.03636253,0.41830646,1.02415999,0.04509453,0.51127412
-4.61930965,1.88192256,0.10260258,0.32306208,0.06397773,0.03876372,0.42883587,1.04097570,0.04406000,0.53084712
-4.61330665,1.90494660,0.10646680,0.31680905,0.06054425,0.04143975,0.44192894,1.06125606,0.04295973,0.55325521
-4.60730365,1.93527544,0.11096408,0.31162156,0.05730840,0.04437906,0.45769097,1.08517960,0.04180036,0.57848650
-4.60130065,1.97309958,0.11608347,0.30758686,0.05430945,0.04756543,0.47617689,1.11284801,0.04058759,0.60647879
-4.59529765,2.01840753,0.12179991,0.30474991,0.05157622,0.05097775,0.49738284,1.14427265,0.03932633,0.63711206
-4.58929465,2.07096955,0.12807318,0.30311193,0.04912686,0.05458981,0.52123909,1.17936342,0.03802087,0.67020229
-4.58329165,2.13032823,0.13484726,0.30263064,0.04696888,0.05837039,0.54760483,1.21792036,0.03667520,0.70549687
-4.57728864,2.19579665,0.14205023,0.30322211,0.04509970,0.06228343,0.57626508,1.25962865,0.03529325,0.74267210
-4.57128564,2.26646431,0.14959475,0.30476412,0.04350743,0.06628847,0.60692994,1.30405713,0.03387920,0.78133284
-4.56528264,2.34121094,0.15737912,0.30710091,0.04217198,0.07034133,0.63923647,1.35066084,0.03243774,0.82101487
-4.55927964,2.41872809,0.16528891,0.31004900,0.04106638,0.07439490,0.67275321,1.39878757,0.03097427,0.86118981
-4.55327664,2.49754793,0.17319920,0.31340408,0.04015828,0.07840028,0.70698743,1.44768859,0.02949504,0.90127289
-4.54727364,2.57607881,0.18097736,0.31694836,0.03941150,0.08230794,0.74139492,1.49653338,0.02800723,0.94063334
-4.54127064,2.65264623,0.18848625,0.32045847,0.03878770,0.08606912,0.77539213,1.54442811,0.02651888,0.97860732
-4.53526763,2.72553843,0.19558785,0.32371326,0.03824795,0.08963730,0.80837031,1.59043739,0.02503889,1.01451301
-4.52926463,2.79305468,0.20214708,0.32650150,0.03775420,0.09296963,0.83971129,1.63360872,0.02357674,1.04766743
-4.52326163,2.85355498,0.20803580,0.32862901,0.03727075,0.09602839,0.86880420,1.67299880,0.02214239,1.07740449
-4.51725863,2.90550920,0.21313672,0.32992499,0.03676538,0.09878234,0.89506265,1.70770090,0.02074590,1.10309347
-4.51125563,2.94754379,0.21734720,0.33024745,0.03621041,0.10120786,0.91794177,1.73687219,0.01939725,1.12415737
-4.50525263,2.97848449,0.22058258,0.32948732,0.03558344,0.10328990,0.93695426,1.75976004,0.01810597,1.14009034
-4.49924962,2.99739298,0.22277917,0.32757137,0.03486791,0.10502258,0.95168501,1.77572622,0.01688090,1.15047334
-4.49324662,3.00359640,0.22389648,0.32446364,0.03405336,0.10640957,0.96180358,1.78426806,0.01572992,1.15498759
-4.48724362,2.99670822,0.22391885,0.32016547,0.03313548,0.10746402,0.96707409,1.78503552,0.01465973,1.15342491
-4.48124062,2.97663979,0.22285619,0.31471421,0.03211594,0.10820821,0.96736211,1.77784366,0.01367569,1.14569474
-4.47523762,2.94360208,0.22074395,0.30818060,0.03100196,0.10867284,0.96263824,1.76267974,0.01278170,1.13182739
-4.46923462,2.89809764,0.21764226,0.30066506,0.02980574,0.10889599,0.95297835,1.73970483,0.01198016,1.11197339
-4.46323162,2.84090314,0.21363423,0.29229310,0.02854371,0.10892189,0.93856045,1.70924967,0.01127194,1.08639899
-4.45722861,2.77304340,0.20882363,0.28321001,0.02723574,0.10879944,0.91965836,1.67180512,0.01065649,1.05547801
-4.45122561,2.69575807,0.20333191,0.27357517,0.02590415,0.10858062,0.89663252,1.62800749,0.01013191,1.01968039
-4.44522261,2.61046243,0.19729476,0.26355622,0.02457283,0.10831889,0.86991836,1.57861943,0.00969514,0.97955807
-4.43921961,2.51870411,0.19085841,0.25332334,0.02326625,0.10806759,0.84001276,1.52450724,0.00934218,0.93572867
-4.43321661,2.42211740,0.18417569,0.24304381,0.02200854,0.10787846,0.80745920,1.46661543,0.00906824,0.88885777
-4.42721361,2.32237712,0.17740217,0.23287726,0.02082269,0.10780033,0.77283217,1.40593972,0.00886809,0.83964056
-4.42121061,2.22115385,0.17069237,0.22297153,0.01972978,0.10787800,0.73672149,1.34349938,0.00873622,0.78878354
-4.41520760,2.12007196,0.16419631,0.21345939,0.01874836,0.10815143,0.69971719,1.28031019,0.00866718,0.73698695
-4.40920460,2.02067204,0.15805637,0.20445616,0.01789392,0.10865511,0.66239535,1.21735881,0.00865575,0.68492860
-4.40320160,1.92437874,0.15240462,0.19605827,0.01717859,0.10941781,0.62530550,1.15557960,0.00869719,0.63324967
-4.39719860,1.83247487,0.14736068,0.18834265,0.01661083,0.11046246,0.58895985,1.09583456,0.00878744,0.58254270
-4.39119560,1.74608215,0.14302999,0.18136694,0.01619538,0.11180630,0.55382467,1.03889702,0.00892321,0.53334220
-4.38519260,1.66614887,0.13950271,0.17517039,0.01593330,0.11346124,0.52031386,0.98543949,0.00910213,0.48611794
-4.37918959,1.59344428,0.13685294,0.16977528,0.01582209,0.11543424,0.48878494,0.93602575,0.00932279,0.44127091
-4.37318659,1.52855914,0.13513846,0.16518881,0.01585595,0.11772783,0.45953719,0.89110739,0.00958470,0.39913187
-4.36718359,1.47191203,0.13440077,0.16140521,0.01602608,0.12034059,0.43281199,0.85102445,0.00988823,0.35996223
-4.36118059,1.42376035,0.13466539,0.15840791,0.01632110,0.12326766,0.40879493,0.81600997,0.01023453,0.32395695
-4.35517759,1.38421518,0.13594243,0.15617180,0.01672744,0.12650105,0.38761959,0.78619779,0.01062532,0.29124920
-4.34917459,1.35325896,0.13822721,0.15466526,0.01722983,0.13002994,0.36937254,0.76163324,0.01106268,0.26191621
-4.34317159,1.33076490,0.14150111,0.15385203,0.01781176,0.13384079,0.35409924,0.74228586,0.01154885,0.23598613
-4.33716858,1.31651715,0.14573231,0.15369273,0.01845592,0.13791733,0.34181049,0.72806343,0.01208590,0.21344530
-4.33116558,1.31023068,0.15087671,0.15414618,0.01914465,0.14224040,0.33248899,0.71882666,0.01267553,0.19424570
-4.32516258,1.31157019,0.15687872,0.15517021,0.01986035,0.14678770,0.32609582,0.71440371,0.01331870,0.17831216
-4.31915958,1.32016696,0.16367214,0.15672235,0.02058588,0.15153348,0.32257628,0.71460379,0.01401545,0.16554915
-4.31315658,1.33563349,0.17118102,0.15876009,0.02130483,0.15644812,0.32186509,0.71922932,0.01476464,0.15584676
-4.30715358,1.35757497,0.17932053,0.16124093,0.02200185,0.16149776,0.32389046,0.72808589,0.01556376,0.14908581
-4.30115058,1.38559767,0.18799787,0.16412226,0.02266284,0.16664404,0.32857711,0.74098984,0.01640880,0.14514202
-4.29514757,1.41931382,0.19711323,0.16736107,0.02327518,0.17184378,0.33584792,0.75777286,0.01729414,0.14388898
-4.28914457,1.45834325,0.20656079,0.17091358,0.02382780,0.17704901,0.34562429,0.77828371,0.01821259,0.14520007
-4.28314157,1.50231164,0.21622980,0.17473487,0.02431132,0.18220694,0.35782522,0.80238674,0.01915541,0.14894934
-4.27713857,1.55084602,0.22600574,0.17877849,0.02471805,0.18726035,0.37236513,0.82995772,0.02011243,0.15501137
-4.27113557,1.60356778,0.23577155,0.18299619,0.02504203,0.19214809,0.38915079,0.86087690,0.02107227,0.16326025
-4.26513257,1.66008391,0.24540887,0.18733768,0.02527901,0.19680577,0.40807728,0.89502009,0.02202258,0.17356784
-4.25912956,1.71997703,0.25479943,0.19175064,0.02542639,0.20116677,0.42902357,0.93224811,0.02295034,0.18580152
-4.25312656,1.78279528,0.26382637,0.19618079,0.02548316,0.20516342,0.45184790,0.97239545,0.02384226,0.19982151
-4.24712356,1.84804269,0.27237572,0.20057217,0.02544980,0.20872831,0.47638332,1.01525888,0.02468510,0.21547817
-4.24112056,1.91517106,0.28033777,0.20486763,0.02532819,0.21179580,0.50243383,1.06058696,0.02546614,0.23260929
-4.23511756,1.98357427,0.28760858,0.20900949,0.02512152,0.21430363,0.52977155,1.10807119,0.02617360,0.25103780
-4.22911456,2.05258578,0.29409139,0.21294041,0.02483416,0.21619453,0.55813514,1.15733970,0.02679703,0.27056994
-4.22311156,2.12148012,0.29969811,0.21660440,0.02447156,0.21741791,0.58722992,1.20795430,0.02732776,0.29099432
-4.21710855,2.18947890,0.30435079,0.21994807,0.02404012,0.21793144,0.61672989,1.25941137,0.02775925,0.31208171
-4.21110555,2.25576176,0.30798308,0.22292195,0.02354708,0.21770251,0.64628173,1.31114730,0.02808740,0.33358613
-4.20510255,2.31948228,0.31054163,0.22548198,0.02300043,0.21670965,0.67551101,1.36254835,0.02831092,0.35524687
-4.19909955,2.37978878,0.31198758,0.22759107,0.02240882,0.21494356,0.70403030,1.41296537,0.02843145,0.37679186
-4.19309655,2.43584956,0.31229782,0.22922065,0.02178141,0.21240810,0.73144920,1.46173271,0.02845378,0.39794210
-4.18709355,2.48688157,0.31146627,0.23035221,0.02112789,0.20912082,0.75738577,1.50819103,0.02838590,0.41841708
-4.18109055,2.53218178,0.30950502,0.23097874,0.02045830,0.20511330,0.78147901,1.55171311,0.02823896,0.43794114
-4.17508754,2.57115957,0.30644514,0.23110601,0.01978303,0.20043113,0.80340189,1.59173161,0.02802720,0.45625037
-4.16908454,2.60336883,0.30233738,0.23075353,0.01911275,0.19513347,0.82287411,1.62776753,0.02776768,0.47309984
-4.16308154,2.62853796,0.29725244,0.22995525,0.01845835,0.18929241,0.83967410,1.65945797,0.02748008,0.48827079
-4.15707854,2.64659605,0.29128083,0.22875979,0.01783086,0.18299185,0.85364955,1.68658180,0.02718619,0.50157738
-4.15107554,2.65769357,0.28453235,0.22723021,0.01724144,0.17632615,0.86472568,1.70908161,0.02690952,0.51287274
-4.14507254,2.66221608,0.27713493,0.22544327,0.01670128,0.16939844,0.87291088,1.72708075,0.02667469,0.52205379
-4.13906953,2.66078948,0.26923303,0.22348809,0.01622153,0.16231864,0.87829918,1.74089403,0.02650680,0.52906470
-4.13306653,2.65427607,0.26098536,0.22146427,0.01581316,0.15520135,0.88106912,1.75103125,0.02643074,0.53389863
-4.12706353,2.64376066,0.25256213,0.21947939,0.01548689,0.14816348,0.88147911,1.75819281,0.02647047,0.53659756
-4.12106053,2.63052679,0.24414170,0.21764609,0.01525302,0.14132180,0.87985917,1.76325696,0.02664828,0.53725034
-4.11505753,2.61602329,0.23590682,0.21607867,0.01512122,0.13479046,0.87659931,1.76725895,0.02698400,0.53598865
-4.10905453,2.60182227,0.22804041,0.21488935,0.01510036,0.12867844,0.87213504,1.77136228,0.02749437,0.53298137
-4.10305153,2.58956967,0.22072116,0.21418435,0.01519825,0.12308720,0.86693053,1.77682298,0.02819228,0.52842740
-4.09704852,2.58093039,0.21411890,0.21405994,0.01542142,0.11810836,0.86146023,1.78494821,0.02908628,0.52254723
-4.09104552,2.57752991,0.20839007,0.21459863,0.01577480,0.11382162,0.85618975,1.79705053,0.03018006,0.51557388
-4.08504252,2.58089494,0.20367325,0.21586552,0.01626149,0.11029297,0.85155678,1.81439971,0.03147210,0.50774343
-4.07903952,2.59239542,0.20008511,0.21790530,0.01688250,0.10757315,0.84795325,1.83817405,0.03295550,0.49928577
-4.07303652,2.61319070,0.19771675,0.22073969,0.01763649,0.10569649,0.84570915,1.86941327,0.03461790,0.49041592
-4.06703352,2.64418195,0.19663072,0.22436568,0.01851960,0.10468017,0.84507923,1.90897501,0.03644164,0.48132650
-4.06103052,2.68597333,0.19685873,0.22875463,0.01952527,0.10452387,0.84623285,1.95749699,0.03840405,0.47218156
-4.05502751,2.73884366,0.19840023,0.23385224,0.02064417,0.10520982,0.84924766,2.01536666,0.04047792,0.46311219
-4.04902451,2.80273008,0.20122199,0.23957946,0.02186423,0.10670334,0.85410741,2.08269973,0.04263212,0.45421394
-4.04302151,2.87722461,0.20525848,0.24583435,0.02317067,0.10895379,0.86070378,2.15932907,0.04483239,0.44554632
-4.03701851,2.96158415,0.21041346,0.25249478,0.02454624,0.11189592,0.86884237,2.24480448,0.04704220,0.43713415
-4.03101551,3.05475359,0.21656236,0.25942193,0.02597148,0.11545163,0.87825233,2.33840377,0.04922374,0.42897073
-4.02501251,3.15540137,0.22355569,0.26646441,0.02742510,0.11953203,0.88859924,2.43915508,0.05133895,0.42102253
-4.01900950,3.26196616,0.23122321,0.27346288,0.02888446,0.12403983,0.89950064,2.54586950,0.05335059,0.41323514
-4.01300650,3.37271273,0.23937887,0.28025499,0.03032610,0.12887189,0.91054329,2.65718300,0.05522322,0.40553997
-4.00700350,3.48579484,0.24782621,0.28668041,0.03172640,0.13392199,0.92130151,2.77160593,0.05692426,0.39786147
-4.00100050,3.59932234,0.25636423,0.29258579,0.03306214,0.13908361,0.93135564,2.88757798,0.05842480,0.39012436
-3.99499750,3.71142982,0.26479334,0.29782940,0.03431127,0.14425268,0.94030980,3.00352627,0.05970044,0.38226040
-3.98899450,3.82034360,0.27292135,0.30228541,0.03545345,0.14933025,0.94780814,3.11792389,0.06073187,0.37421453
-3.98299150,3.92444421,0.28056915,0.30584741,0.03647074,0.15422489,0.95354882,3.22934624,0.06150534,0.36594992
-3.97698849,4.02232163,0.28757595,0.30843131,0.03734809,0.15885488,0.95729527,3.33652244,0.06201296,0.35745182
-3.97098549,4.11282063,0.29380387,0.30997733,0.03807378,0.16314993,0.95888408,3.43837929,0.06225270,0.34872999
-3.96498249,4.19507440,0.29914166,0.31045111,0.03863978,0.16705252,0.95822943,3.53407578,0.06222836,0.33981971
-3.95897949,4.26852480,0.30350752,0.30984389,0.03904186,0.17051874,0.95532386,3.62302616,0.06194925,0.33078137
-3.95297649,4.33292846,0.30685075,0.30817181,0.03927972,0.17351858,0.95023540,3.70491056,0.06142971,0.32169873
-3.94697349,4.38834856,0.30915238,0.30547435,0.03935681,0.17603578,0.94310143,3.77967265,0.06068853,0.31267605
-3.94097049,4.43513285,0.31042455,0.30181204,0.03928011,0.17806706,0.93411953,3.84750431,0.05974819,0.30383419
-3.93496748,4.47387910,0.31070894,0.29726350,0.03905972,0.17962102,0.92353588,3.90881828,0.05863406,0.29530610
-3.92896448,4.50538984,0.31007404,0.29192208,0.03870840,0.18071651,0.91163186,3.96421020,0.05737351,0.28723172
-3.92296148,4.53061886,0.30861169,0.28589210,0.03824093,0.18138082,0.89870951,4.01441211,0.05599499,0.27975278
-3.91695848,4.55061223,0.30643281,0.27928495,0.03767350,0.18164754,0.88507658,4.06023996,0.05452717,0.27300754
-3.91095548,4.56644680,0.30366271,0.27221523,0.03702301,0.18155441,0.87103189,4.10253786,0.05299806,0.26712581
-3.90495248,4.57916954,0.30043603,0.26479701,0.03630638,0.18114114,0.85685171,4.14212227,0.05143422,0.26222443
-3.89894947,4.58974055,0.29689165,0.25714046,0.03553996,0.18044734,0.84277787,4.17972890,0.04986009,0.25840330
-3.89294647,4.59898277,0.29316770,0.24934887,0.03473891,0.17951070,0.82900793,4.21596538,0.04829744,0.25574207
-3.88694347,4.60754053,0.28939696,0.24151622,0.03391676,0.17836544,0.81568808,4.25127188,0.04676492,0.25429763
-3.88094047,4.61584913,0.28570266,0.23372533,0.03308504,0.17704122,0.80290887,4.28589192,0.04527781,0.25410238
-3.87493747,4.62411640,0.28219507,0.22604671,0.03225302,0.17556232,0.79070399,4.31985460,0.04384784,0.25516326
-3.86893447,4.63231706,0.27896872,0.21853794,0.03142763,0.17394744,0.77905203,4.35296897,0.04248328,0.25746152
-3.86293147,4.64019973,0.27610060,0.21124376,0.03061347,0.17220977,0.76788119,4.38483078,0.04118904,0.26095328
-3.85692846,4.64730576,0.27364913,0.20419669,0.02981296,0.17035757,0.75707648,4.41484078,0.03996699,0.26557061
-3.85092546,4.65299877,0.27165408,0.19741813,0.02902658,0.16839508,0.74648910,4.44223350,0.03881638,0.27122324
-3.84492246,4.65650297,0.27013733,0.19091986,0.02825321,0.16632372,0.73594753,4.46611490,0.03773429,0.27780083
-3.83891946,4.65694825,0.26910446,0.18470588,0.02749057,0.16414346,0.72526971,4.48550656,0.03671622,0.28517553
-3.83291646,4.65341964,0.26854699,0.17877437,0.02673562,0.16185446,0.71427573,4.49939440,0.03575672,0.29320503
-3.82691346,4.64500874,0.26844535,0.17311985,0.02598508,0.15945858,0.70280041,4.50677932,0.03484995,0.30173582
-3.82091046,4.63086477,0.26877219,0.16773522,0.02523584,0.15696099,0.69070526,4.50672739,0.03399036,0.31060677
-3.81490745,4.61024306,0.26949616,0.16261377,0.02448544,0.15437163,0.67788922,4.49841749,0.03317326,0.31965281
-3.80890445,4.58254889,0.27058576,0.15775094,0.02373242,0.15170643,0.66429766,4.48118428,0.03239533,0.32870882
-3.80290145,4.54737533,0.27201328,0.15314592,0.02297666,0.14898841,0.64992944,4.45455497,0.03165510,0.33761355
-3.79689845,4.50453343,0.27375853,0.14880291,0.02221965,0.14624836,0.63484153,4.41827859,0.03095330,0.34621355
-3.79089545,4.45407412,0.27581222,0.14473197,0.02146465,0.14352527,0.61915117,4.37234693,0.03029314,0.35436703
-3.78489245,4.39630123,0.27817883,0.14094962,0.02071674,0.14086643,0.60303546,4.31700662,0.02968042,0.36194755
-3.77888944,4.33177529,0.28087874,0.13747900,0.01998290,0.13832710,0.58672834,4.25276233,0.02912360,0.36884743
-3.77288644,4.26130824,0.28394950,0.13434963,0.01927188,0.13596984,0.57051517,4.18037124,0.02863361,0.37498085
-3.76688344,4.18594954,0.28744611,0.13159689,0.01859405,0.13386350,0.55472511,4.10082917,0.02822368,0.38028635
-3.76088044,4.10696393,0.29144020,0.12926099,0.01796122,0.13208181,0.53972152,4.01534926,0.02790893,0.38472878
-3.75487744,4.02580183,0.29601801,0.12738578,0.01738630,0.13070172,0.52589078,3.92533384,0.02770593,0.38830053
-3.74887444,3.94406318,0.30127724,0.12601717,0.01688304,0.12980135,0.51362995,3.83234055,0.02763208,0.39102189
-3.74287144,3.86345566,0.30732276,0.12520128,0.01646561,0.12945775,0.50333358,3.73804368,0.02770501,0.39294050
-3.73686843,3.78574852,0.31426136,0.12498245,0.01614821,0.12974451,0.49538025,3.64419195,0.02794177,0.39412993
-3.73086543,3.71272325,0.32219559,0.12540112,0.01594465,0.13072915,0.49011922,3.55256370,0.02835819,0.39468714
-3.72486243,3.64612233,0.33121716,0.12649156,0.01586793,0.13247051,0.48785757,3.46492083,0.02896801,0.39472921
-3.71885943,3.58759769,0.34139996,0.12827973,0.01592980,0.13501622,0.48884844,3.38296255,0.02978221,0.39438902
-3.71285643,3.53866020,0.35279322,0.13078114,0.01614032,0.13840023,0.49328062,3.30828023,0.03080830,0.39381041
-3.70685343,3.50063188,0.36541502,0.13399895,0.01650747,0.14264065,0.50126990,3.24231461,0.03204972,0.39314263
-3.70085043,3.47460235,0.37924676,0.13792238,0.01703679,0.14773787,0.51285248,3.18631645,0.03350538,0.39253453
-3.69484742,3.46139104,0.39422867,0.14252541,0.01773100,0.15367313,0.52798078,3.14131194,0.03516929,0.39212869
-3.68884442,3.46151667,0.41025687,0.14776602,0.01858975,0.16040762,0.54652172,3.10807384,0.03703040,0.39205559
-3.68284142,3.47517506,0.42718223,0.15358586,0.01960940,0.16788216,0.56825758,3.08709945,0.03907258,0.39242831
-3.67683842,3.50222650,0.44481112,0.15991056,0.02078283,0.17601751,0.59288954,3.07859604,0.04127480,0.39333778
-3.67083542,3.54219322,0.46290825,0.16665052,0.02209938,0.18471535,0.62004377,3.08247445,0.04361148,0.39484893
-3.66483242,3.59426725,0.48120143,0.17370243,0.02354486,0.19385992,0.64927982,3.09835118,0.04605304,0.39699792
-3.65882941,3.65732874,0.49938833,0.18095121,0.02510166,0.20332030,0.68010118,3.12555886,0.04856654,0.39979045
-3.65282641,3.72997403,0.51714482,0.18827254,0.02674891,0.21295325,0.71196753,3.16316485,0.05111654,0.40320136
-3.64682341,3.81055256,0.53413461,0.19553577,0.02846283,0.22260654,0.74430832,3.20999747,0.05366594,0.40717545
-3.64082041,3.89721136,0.55001981,0.20260715,0.03021707,0.23212261,0.77653725,3.26467863,0.05617701,0.41162948
-3.63481741,3.98794536,0.56447192,0.20935327,0.03198324,0.24134256,0.80806693,3.32566193,0.05861229,0.41645524
-3.62881441,4.08065151,0.57718272,0.21564456,0.03373146,0.25011013,0.83832346,3.39127462,0.06093560,0.42152347
-3.62281141,4.17318484,0.58787459,0.22135871,0.03543100,0.25827569,0.86676023,3.45976196,0.06311293,0.42668859
-3.61680840,4.26341406,0.59630974,0.22638386,0.03705103,0.26569998,0.89287052,3.52933224,0.06511318,0.43179377
-3.61080540,4.34927494,0.60229801,0.23062149,0.03856128,0.27225762,0.91619851,3.59820092,0.06690891,0.43667632
-3.60480240,4.42881932,0.60570281,0.23398885,0.03993290,0.27784001,0.93634833,3.66463239,0.06847681,0.44117301
-3.59879940,4.50025837,0.60644499,0.23642087,0.04113915,0.28235782,0.95299092,3.72697799,0.06979811,0.44512521
-3.59279640,4.56199883,0.60450462,0.23787147,0.04215616,0.28574278,0.96586867,3.78370926,0.07085875,0.44838356
-3.58679340,4.61267127,0.59992039,0.23831430,0.04296363,0.28794883,0.97479762,3.83344565,0.07164949,0.45081209
-3.58079040,4.65115023,0.59278712,0.23774284,0.04354540,0.28895261,0.97966755,3.87497623,0.07216575,0.45229158
-3.57478739,4.67656598,0.58325118,0.23616989,0.04388998,0.28875330,0.98043996,3.90727523,0.07240748,0.45272228
