energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
3.22061031,9.46099125,-9.66928776,2.85170496,-3.06775891,0.03866337,-0.03976514,0.09146642,-0.08997536,2.73967206,-2.72730537,3.28033645,-3.22988478,4.48268666,-4.59264070,0.89746082,-0.94829211,0.00000000,-0.00000000
3.22661331,9.34287200,-9.61678484,2.78012022,-3.00630887,0.03803421,-0.03922561,0.09263387,-0.09149754,2.72304773,-2.73397782,3.28828553,-3.26102081,4.42578898,-4.57035012,0.87079524,-0.92160879,0.00000000,-0.00000000
3.23261631,9.20314391,-9.54428865,2.70533190,-2.94085484,0.03739485,-0.03869061,0.09357747,-0.09285622,2.69787247,-2.73310358,3.28543157,-3.28360335,4.35781647,-4.53745591,0.84544939,-0.89654158,0.00000000,-0.00000000
3.23861931,9.04110737,-9.45060862,2.62726485,-2.87137419,0.03673587,-0.03815092,0.09426020,-0.09401906,2.66389576,-2.72422034,3.27094487,-3.29650879,4.27860385,-4.49352364,0.82120835,-0.87285851,0.00000000,-0.00000000
3.24462231,8.85631393,-9.33466453,2.54584815,-2.79782067,0.03604824,-0.03759667,0.09464582,-0.09495150,2.62097399,-2.70692171,3.24417991,-3.29871815,4.18810249,-4.43818229,0.79787555,-0.85032468,0.00000000,-0.00000000
3.25062531,8.64862520,-9.19555658,2.46103604,-2.72014366,0.03532383,-0.03701785,0.09470051,-0.09561802,2.56908681,-2.68087879,3.20470400,-3.28935415,4.08640221,-4.37115120,0.77528333,-0.82871549,0.00000000,-0.00000000
3.25662831,8.41826165,-9.03263305,2.37282759,-2.63830827,0.03455585,-0.03640488,0.09439454,-0.09598368,2.50834995,-2.64586068,3.15231964,-3.26771535,3.97374923,-4.29226600,0.75330125,-0.80782837,0.00000000,-0.00000000
3.26263132,8.16583888,-8.84555224,2.28128385,-2.55231524,0.03373931,-0.03574915,0.09370383,-0.09601571,2.43902356,-2.60175287,3.08707956,-3.23330579,3.85055900,-4.20150226,0.73184174,-0.78749259,0.00000000,-0.00000000
3.26863432,7.89238916,-8.63433510,2.18654166,-2.46221937,0.03287126,-0.03504349,0.09261131,-0.09568511,2.36151570,-2.54857233,3.00929384,-3.18585892,3.71742326,-4.09899542,0.71086297,-0.76757678,0.00000000,-0.00000000
3.27463732,7.59936696,-8.39940583,2.08882345,-2.36814543,0.03195104,-0.03428256,0.09110812,-0.09496823,2.27638060,-2.48647866,2.91952865,-3.12535453,3.57511072,-3.98505599,0.69036902,-0.74799382,0.00000000,-0.00000000
3.28064032,7.28863814,-8.14161809,1.98844257,-2.27030063,0.03098028,-0.03346315,0.08919444,-0.09384815,2.18431186,-2.41578049,2.81859667,-3.05202813,3.42456119,-3.86017885,0.67040718,-0.72870311,0.00000000,-0.00000000
3.28664332,6.96245300,-7.86226526,1.88580392,-2.16898306,0.02996296,-0.03258440,0.08688000,-0.09231591,2.08613064,-2.33693681,2.70753985,-2.96637205,3.26687326,-3.72504630,0.65106292,-0.70971003,0.00000000,-0.00000000
3.29264632,6.62340457,-7.56307415,1.78140007,-2.06458550,0.02890520,-0.03164784,0.08418422,-0.09037132,1.98276951,-2.25055302,2.58760494,-2.86912842,3.10328602,-3.58052434,0.63245261,-0.69106283,0.00000000,-0.00000000
3.29864932,6.27437397,-7.24618218,1.67580311,-1.95759455,0.02781505,-0.03065739,0.08113600,-0.08802359,1.87525265,-2.15737194,2.46021331,-2.76127417,2.93515557,-3.42765233,0.61471452,-0.67284707,0.00000000,-0.00000000
3.30465233,5.91846546,-6.91409906,1.56965285,-1.84858522,0.02670215,-0.02961918,0.07777315,-0.08529146,1.76467314,-2.05826002,2.32692613,-2.64399877,2.76392724,-3.26762635,0.59799872,-0.65517808,0.00000000,-0.00000000
3.31065533,5.55893409,-6.56965486,1.46364208,-1.73821117,0.02557734,-0.02854131,0.07414151,-0.08220306,1.65216860,-1.95418955,2.18940659,-2.51867576,2.59110486,-3.10177694,0.58245632,-0.63819178,0.00000000,-0.00000000
3.31665833,5.19910946,-6.21593670,1.35849974,-1.62719139,0.02445225,-0.02743352,0.07029384,-0.07879537,1.53889587,-1.84621738,2.04938086,-2.38682927,2.41821825,-2.93154217,0.56822875,-0.62203447,0.00000000,-0.00000000
3.32266133,4.84231875,-5.85621719,1.25497293,-1.51629402,0.02333885,-0.02630680,0.06628850,-0.07511342,1.42600612,-1.73546144,1.90859923,-2.25009721,2.24679037,-2.75843720,0.55543772,-0.60685221,0.00000000,-0.00000000
3.32866433,4.49181257,-5.49387783,1.15380868,-1.40631817,0.02224899,-0.02517294,0.06218794,-0.07120910,1.31462112,-1.62307581,1.76879921,-2.11019243,2.07830548,-2.58402165,0.54417640,-0.59278028,0.00000000,-0.00000000
3.33466733,4.15069656,-5.13233084,1.05573651,-1.29807481,0.02119403,-0.02404409,0.05805731,-0.06713998,1.20581162,-1.51022543,1.63167172,-1.96886380,1.91417950,-2.40986604,0.53450228,-0.57993358,0.00000000,-0.00000000
3.34067034,3.82187132,-4.77494273,0.96145231,-1.19236762,0.02018446,-0.02293229,0.05396287,-0.06296775,1.10057866,-1.39806158,1.49883164,-1.82785863,1.75573378,-2.23751885,0.52643231,-0.56839822,0.00000000,-0.00000000
3.34667334,3.50798286,-4.42496299,0.87160455,-1.08997478,0.01922964,-0.02184911,0.04997065,-0.05875682,0.99983812,-1.28769897,1.37179351,-1.68888785,1.60417295,-2.06847533,0.51994040,-0.55822515,0.00000000,-0.00000000
3.35267634,3.21138483,-4.08546033,0.78678302,-0.99163254,0.01833754,-0.02080525,0.04614512,-0.05457280,0.90440913,-1.18019519,1.25195275,-1.55359528,1.46056771,-1.90414929,0.51495761,-0.54942594,0.00000000,-0.00000000
3.35867934,2.93411331,-3.75926907,0.70751062,-0.89802118,0.01751468,-0.01981029,0.04254807,-0.05048109,0.81500614,-1.07653328,1.14057262,-1.42353173,1.32584271,-1.74584875,0.51137485,-0.54197109,0.00000000,-0.00000000
3.36468234,2.67787401,-3.44894686,0.63423816,-0.80975388,0.01676604,-0.01887248,0.03923766,-0.04654563,0.73223492,-0.97760773,1.03877669,-1.30013464,1.20076965,-1.59475631,0.50904814,-0.53579101,0.00000000,-0.00000000
3.37068534,2.44404119,-3.15674491,0.56734226,-0.72736886,0.01609511,-0.01799861,0.03626763,-0.04282771,0.65659189,-0.88421421,0.94754620,-1.18471353,1.08596536,-1.45191442,0.50780592,-0.53077954,0.00000000,-0.00000000
3.37668834,2.23366698,-2.88459066,0.50712590,-0.65132469,0.01550401,-0.01719400,0.03368671,-0.03938512,0.58846651,-0.79704311,0.86772160,-1.07844091,0.98189443,-1.31821593,0.50745808,-0.52679985,0.00000000,-0.00000000
3.38269135,2.04749906,-2.63408238,0.45382133,-0.58199886,0.01499364,-0.01646252,0.03153813,-0.03627133,0.52814625,-0.71667652,0.80000713,-0.98234858,0.88887559,-1.19439969,0.50780616,-0.52369231,0.00000000,-0.00000000
3.38869435,1.88600466,-2.40649444,0.40759482,-0.51968911,0.01456388,-0.01580675,0.02985934,-0.03353499,0.47582318,-0.64358854,0.74497738,-0.89732815,0.80709114,-1.08105081,0.50865400,-0.52128391,0.00000000,-0.00000000
3.39469735,1.74939824,-2.20279150,0.36855247,-0.46461719,0.01421381,-0.01522814,0.02868169,-0.03121947,0.43160185,-0.57814830,0.70308468,-0.82413521,0.73659836,-0.97860499,0.50981827,-0.51939859,0.00000000,-0.00000000
3.40070035,1.63767047,-2.02364952,0.33674667,-0.41693439,0.01394192,-0.01472718,0.02803028,-0.02936262,0.39550749,-0.52062510,0.67466596,-0.76339563,0.67734200,-0.88735616,0.51113810,-0.51786780,0.00000000,-0.00000000
3.40670335,1.55061602,-1.86948101,0.31218239,-0.37672822,0.01374633,-0.01430369,0.02792374,-0.02799661,0.36749398,-0.47119501,0.65994825,-0.71561320,0.62916689,-0.80746648,0.51248339,-0.51654068,0.00000000,-0.00000000
3.41270635,1.48785813,-1.74046222,0.29482268,-0.34402951,0.01362493,-0.01395696,0.02837401,-0.02714774,0.34745107,-0.42994825,0.65905190,-0.68117698,0.59182987,-0.73897776,0.51376093,-0.51529310,0.00000000,-0.00000000
3.41870935,1.44886825,-1.63655971,0.28459302,-0.31881934,0.01357548,-0.01368602,0.02938615,-0.02683638,0.33521030,-0.39689677,0.67199078,-0.66036754,0.56501020,-0.68182350,0.51491830,-0.51403505,0.00000000,-0.00000000
3.42471236,1.43297959,-1.55755420,0.28138399,-0.30103505,0.01359573,-0.01348975,0.03095803,-0.02707684,0.33054945,-0.37198125,0.69866948,-0.65336107,0.54831816,-0.63584034,0.51594492,-0.51271579,0.00000000,-0.00000000
3.43071536,1.43939401,-1.50305994,0.28505205,-0.29057500,0.01368336,-0.01336699,0.03308003,-0.02787714,0.33319524,-0.35507718,0.73887718,-0.66023053,0.54130137,-0.60077861,0.51687044,-0.51132647,0.00000000,-0.00000000
3.43671836,1.46718228,-1.47253831,0.29541843,-0.28730149,0.01383594,-0.01331658,0.03573478,-0.02923881,0.34282440,-0.34599971,0.79227889,-0.68094362,0.54344880,-0.57631107,0.51776033,-0.50989991,0.00000000,-0.00000000
3.44272136,1.51527847,-1.46530493,0.31226601,-0.29104183,0.01405083,-0.01333735,0.03889685,-0.03115663,0.35906335,-0.34450680,0.85840447,-0.71535735,0.55419283,-0.56203962,0.51870905,-0.50850761,0.00000000,-0.00000000
3.44872436,1.58246968,-1.48053033,0.33533472,-0.30158734,0.01432505,-0.01342803,0.04253253,-0.03361825,0.38148662,-0.35030097,0.93663662,-0.76320943,0.57290939,-0.55749985,0.51983109,-0.50725406,0.00000000,-0.00000000
3.45472736,1.66738277,-1.51723465,0.36431561,-0.31869046,0.01465507,-0.01358712,0.04659977,-0.03660390,0.40961480,-0.36302955,1.02619891,-0.82410722,0.59891714,-0.56216349,0.52125062,-0.50626862,0.00000000,-0.00000000
3.46073037,1.76847032,-1.57427752,0.39884433,-0.34206030,0.01503665,-0.01381272,0.05104827,-0.04008605,0.44291220,-0.38228368,1.12614524,-0.89751498,0.63147602,-0.57543910,0.52309005,-0.50569561,0.00000000,-0.00000000
3.46673337,1.88399796,-1.65034487,0.43849458,-0.37135697,0.01546469,-0.01410230,0.05581972,-0.04402918,0.48078510,-0.40759676,1.23535212,-0.98274066,0.66978621,-0.59667141,0.52545864,-0.50568292,0.00000000,-0.00000000
3.47273637,2.01203553,-1.74393461,0.48277215,-0.40618540,0.01593307,-0.01445254,0.06084841,-0.04838970,0.52258114,-0.43844242,1.35251522,-1.07892357,0.71298811,-0.62514012,0.52844142,-0.50637013,0.00000000,-0.00000000
3.47873937,2.15045415,-1.85334351,0.53111054,-0.44608920,0.01643456,-0.01485910,0.06606202,-0.05311596,0.56759032,-0.47423309,1.47615139,-1.18502435,0.76016417,-0.66005874,0.53208951,-0.50787658,0.00000000,-0.00000000
3.48474237,2.29693131,-1.97665766,0.58286856,-0.49054528,0.01696081,-0.01531646,0.07138278,-0.05814859,0.61504822,-0.51431929,1.60460718,-1.29981868,0.81034317,-0.70057441,0.53641217,-0.51029032,0.00000000,-0.00000000
3.49074537,2.44896521,-2.11174873,0.63733080,-0.53896009,0.01750233,-0.01581781,0.07672888,-0.06342101,0.66414176,-0.55799070,1.73607467,-1.42189622,0.86250744,-0.74576930,0.54137125,-0.51365855,0.00000000,-0.00000000
3.49674837,2.60389955,-2.25627804,0.69371127,-0.59066799,0.01804868,-0.01635500,0.08201617,-0.06886029,0.71401784,-0.60447910,1.86861491,-1.54966587,0.91560334,-0.79466445,0.54687833,-0.51798002,0.00000000,-0.00000000
3.50275138,2.75895886,-2.40771018,0.75116073,-0.64493246,0.01858857,-0.01691854,0.08716002,-0.07438826,0.76379471,-0.65296399,2.00018900,-1.68136828,0.96855497,-0.84622648,0.55279482,-0.52320018,0.00000000,-0.00000000
3.50875438,2.91129406,-2.56333698,0.80877781,-0.70095063,0.01911017,-0.01749773,0.09207743,-0.07992294,0.81257619,-0.70258087,2.12869622,-1.81509624,1.02028107,-0.89937753,0.55893499,-0.52920905,0.00000000,-0.00000000
3.51475738,3.05803707,-2.72031247,0.86562384,-0.75786134,0.01960141,-0.01808080,0.09668910,-0.08538013,0.85946824,-0.75243243,2.25201838,-1.94882304,1.06971461,-0.95300870,0.56507176,-0.53584221,0.00000000,-0.00000000
3.52076038,3.19636289,-2.87569846,0.92074114,-0.81475698,0.02005028,-0.01865518,0.10092158,-0.09067534,0.90359749,-0.80160265,2.36806907,-2.08043847,1.11582440,-1.00599673,0.57094512,-0.54288481,0.00000000,-0.00000000
3.52676338,3.32355659,-3.02651971,0.97317435,-0.87069884,0.02044529,-0.01920784,0.10470919,-0.09572572,0.94413111,-0.84917328,2.47484595,-2.20779188,1.15763811,-1.05722364,0.57627247,-0.55007844,0.00000000,-0.00000000
3.53276638,3.43708278,-3.16982709,1.02199390,-0.92473583,0.02077578,-0.01972559,0.10799584,-0.10045212,0.98029707,-0.89424259,2.57048440,-2.32874076,1.19426547,-1.10559886,0.58076054,-0.55713043,0.00000000,-0.00000000
3.53876938,3.53465423,-3.30276639,1.06632104,-0.97592583,0.02103234,-0.02019556,0.11073646,-0.10478107,1.01140426,-0.93594544,2.65331013,-2.44120368,1.22492088,-1.15008292,0.58411817,-0.56372520,0.00000000,-0.00000000
3.54477239,3.61429674,-3.42265015,1.10535308,-1.02335915,0.02120708,-0.02060553,0.11289808,-0.10864668,1.03686126,-0.97347416,2.72188874,-2.54321520,1.24894425,-1.18971182,0.58606920,-0.56953705,0.00000000,-0.00000000
3.55077539,3.67440708,-3.52702937,1.13838809,-1.06618300,0.02129397,-0.02094441,0.11446045,-0.11199226,1.05619312,-1.00609924,2.77506998,-2.63298097,1.26581905,-1.22362109,0.58636494,-0.57424363,0.00000000,-0.00000000
3.55677839,3.71380129,-3.61376184,1.16484766,-1.10362612,0.02128903,-0.02120253,0.11541622,-0.11477170,1.06905525,-1.03318899,2.81202474,-2.70893057,1.27518672,-1.25106835,0.58479549,-0.57753955,0.00000000,-0.00000000
3.56278139,3.73175083,-3.68107409,1.18429689,-1.13502250,0.02119042,-0.02137202,0.11577064,-0.11695048,1.07524373,-1.05422726,2.83227298,-2.76976568,1.27685673,-1.27145345,0.58119936,-0.57914934,0.00000000,-0.00000000
3.56878439,3.72800488,-3.72761386,1.19646048,-1.15983298,0.02099853,-0.02144706,0.11554077,-0.11850625,1.07470152,-1.06882835,2.83570145,-2.81450176,1.27081156,-1.28433496,0.57547097,-0.57883915,0.00000000,-0.00000000
3.57478739,3.70279749,-3.75249062,1.20123418,-1.17766390,0.02071593,-0.02142403,0.11475434,-0.11942904,1.06752022,-1.07674839,2.82256993,-2.84250094,1.25720650,-1.28944241,0.56756568,-0.57642667,0.00000000,-0.00000000
3.58079040,3.65683923,-3.75530206,1.19869101,-1.18828181,0.02034723,-0.02130163,0.11344819,-0.11972097,1.05393714,-1.07789263,2.79350585,-2.85349470,1.23636401,-1.28668352,0.55750221,-0.57178880,0.00000000,-0.00000000
3.58679340,3.59129347,-3.73614534,1.18908186,-1.19162350,0.01989889,-0.02108088,0.11166657,-0.11939564,1.03432780,-1.07231808,2.74948708,-2.84759524,1.20876294,-1.27614591,0.54536225,-0.56486679,0.00000000,-0.00000000
3.59279640,3.50773838,-3.69561226,1.17283041,-1.18780088,0.01937894,-0.02076504,0.10945922,-0.11847716,1.00919409,-1.06023154,2.69181364,-2.82529463,1.17502289,-1.25809330,0.53128766,-0.55566865,0.00000000,-0.00000000
3.59879940,3.40811623,-3.63476863,1.15052255,-1.17710046,0.01879672,-0.02035947,0.10687943,-0.11699884,0.97914852,-1.04198273,2.62206908,-2.78745180,1.13588448,-1.23295608,0.51547511,-0.54426873,0.00000000,-0.00000000
3.60480240,3.29467209,-3.55511870,1.12289072,-1.15997733,0.01816249,-0.01987135,0.10398218,-0.11500177,0.94489515,-1.01805299,2.54207314,-2.73526755,1.09218610,-1.20131682,0.49816876,-0.53080479,0.00000000,-0.00000000
3.61080540,3.16988460,-3.45855601,1.09079390,-1.13704390,0.01748711,-0.01930949,0.10082244,-0.11253320,0.90720798,-0.98903983,2.45382737,-2.67024853,1.04483833,-1.16389103,0.47965127,-0.51547253,0.00000000,-0.00000000
3.61680840,3.03639153,-3.34730302,1.05519408,-1.10905399,0.01678168,-0.01868392,0.09745370,-0.10964497,0.86690760,-0.95563800,2.35945560,-2.59416153,0.99479671,-1.12150423,0.46023366,-0.49851812,0.00000000,-0.00000000
3.62281141,2.89691328,-3.22384179,1.01713037,-1.07688280,0.01605723,-0.01800560,0.09392688,-0.10639194,0.82483697,-0.91861774,2.26114163,-2.50897973,0.94303422,-1.07506596,0.44024441,-0.48022895,0.00000000,-0.00000000
3.62881441,2.75417707,-3.09083887,0.97769167,-1.04150382,0.01532444,-0.01728607,0.09028949,-0.10283064,0.78183728,-0.87880117,2.16106614,-2.41682290,0.89051413,-1.02554202,0.42001843,-0.46092333,0.00000000,-0.00000000
3.63481741,2.61084465,-2.95106717,0.93798935,-1.00396354,0.01459334,-0.01653707,0.08658523,-0.09901799,0.73872469,-0.83703768,2.06134525,-2.31989389,0.83816451,-0.97392578,0.39988626,-0.44093932,0.00000000,-0.00000000
3.64082041,2.46944614,-2.80732801,0.89913081,-0.96535514,0.01387317,-0.01577029,0.08285391,-0.09501038,0.69626881,-0.79417917,1.96397266,-2.22041368,0.78685494,-0.92120989,0.38016400,-0.42062345,0.00000000,-0.00000000
3.64682341,2.33232191,-2.66237607,0.86219509,-0.92679217,0.01317222,-0.01499703,0.07913172,-0.09086294,0.65517351,-0.75105615,1.87076735,-2.12055724,0.73737629,-0.86835910,0.36114428,-0.40031966,0.00000000,-0.00000000
3.65282641,2.20157422,-2.51884994,0.82821146,-0.88938339,0.01249773,-0.01422801,0.07545173,-0.08662908,0.61606080,-0.70845551,1.78332850,-2.02239266,0.69042410,-0.81628538,0.34308862,-0.38035885,0.00000000,-0.00000000
3.65882941,2.07902988,-2.37921048,0.79814152,-0.85420951,0.01185587,-0.01347314,0.07184461,-0.08236031,0.57945803,-0.66710059,1.70299894,-1.92782541,0.64658589,-0.76582598,0.32622130,-0.36104958,0.00000000,-0.00000000
3.66483242,1.96621426,-2.24568871,0.77286540,-0.82230278,0.01125173,-0.01274139,0.06833948,-0.07810622,0.54578882,-0.62763431,1.63083817,-1.83854967,0.60633265,-0.71772506,0.31072498,-0.34267002,0.00000000,-0.00000000
3.67083542,1.86433710,-2.12024448,0.75317221,-0.79462995,0.01068940,-0.01204072,0.06496478,-0.07391463,0.51536784,-0.59060569,1.56760554,-1.75600822,0.57001459,-0.67261942,0.29673805,-0.32546149,0.00000000,-0.00000000
3.67683842,1.77428940,-2.00453669,0.73975469,-0.77207889,0.01017201,-0.01137800,0.06174913,-0.06983189,0.48839928,-0.55646011,1.51375384,-1.68136193,0.53786086,-0.63102849,0.28435372,-0.30962365,0.00000000,-0.00000000
3.68284142,1.69665087,-1.89990520,0.73320763,-0.75544914,0.00970185,-0.01075904,0.05872198,-0.06590319,0.46497912,-0.52553346,1.46943316,-1.61546979,0.50998321,-0.59334868,0.27362066,-0.29531144,0.00000000,-0.00000000
3.68884442,1.63170647,-1.80736418,0.73402966,-0.74544601,0.00928048,-0.01018858,0.05591421,-0.06217284,0.44510061,-0.49805020,1.43450453,-1.55887951,0.48638301,-0.55985210,0.26454526,-0.28263380,0.00000000,-0.00000000
3.69484742,1.57947072,-1.72760611,0.74262750,-0.74267816,0.00890887,-0.00967035,0.05335835,-0.05868449,0.42866276,-0.47412506,1.40856241,-1.51182896,0.46696120,-0.53068918,0.25709498,-0.27165390,0.00000000,-0.00000000
3.70085043,1.53971797,-1.66101521,0.75932175,-0.74765778,0.00858746,-0.00920717,0.05108865,-0.05548127,0.41548137,-0.45376824,1.39096495,-1.47425766,0.45153064,-0.50589503,0.25120291,-0.26239099,0.00000000,-0.00000000
3.70685343,1.51201673,-1.60768899,0.78435326,-0.76080285,0.00831629,-0.00880101,0.04914074,-0.05260567,0.40530186,-0.43689360,1.38087053,-1.44582768,0.43983012,-0.48539889,0.24677294,-0.25482344,0.00000000,-0.00000000
3.71285643,1.49576625,-1.56746605,0.81788899,-0.78244048,0.00809509,-0.00845305,0.04755107,-0.05009933,0.39781353,-0.42332938,1.37727899,-1.42595268,0.43153948,-0.46903607,0.24368558,-0.24889298,0.00000000,-0.00000000
3.71885943,1.49023328,-1.53995843,0.86002637,-0.81281040,0.00792332,-0.00816384,0.04635603,-0.04800254,0.39266451,-0.41283094,1.37907579,-1.41383369,0.42629518,-0.45656181,0.24180387,-0.24450963,0.00000000,-0.00000000
3.72486243,1.49458744,-1.52458647,0.91079524,-0.85206785,0.00780022,-0.00793329,0.04559081,-0.04635356,0.38947680,-0.40509480,1.38507720,-1.40849996,0.42370556,-0.44766639,0.24097930,-0.24155722,0.00000000,-0.00000000
3.73086543,1.50793349,-1.52061447,0.97015670,-0.90028473,0.00772486,-0.00776080,0.04528807,-0.04518775,0.38786088,-0.39977356,1.39407478,-1.40885299,0.42336545,-0.44199067,0.24105746,-0.23989930,0.00000000,-0.00000000
3.73686843,1.52933927,-1.52718530,1.03799856,-0.95744863,0.00769605,-0.00764525,0.04547641,-0.04453653,0.38742937,-0.39649088,1.40487744,-1.41371211,0.42486931,-0.43914156,0.24188313,-0.23938486,0.00000000,-0.00000000
3.74287144,1.55785839,-1.54335256,1.11412713,-1.02345914,0.00771241,-0.00758510,0.04617882,-0.04442614,0.38780915,-0.39485606,1.41634942,-1.42185941,0.42782284,-0.43870686,0.24330467,-0.23985406,0.00000000,-0.00000000
3.74887444,1.59254698,-1.56810892,1.19825564,-1.09812115,0.00777226,-0.00757836,0.04741101,-0.04487644,0.38865177,-0.39447771,1.42744293,-1.43208263,0.43185239,-0.44026871,0.24517767,-0.24114334,0.00000000,-0.00000000
3.75487744,1.63247447,-1.60040980,1.28999003,-1.18113549,0.00787359,-0.00762260,0.04917993,-0.04589951,0.38964176,-0.39497604,1.43722453,-1.44321419,0.43661228,-0.44341559,0.24736760,-0.24309002,0.00000000,-0.00000000
3.76088044,1.67672853,-1.63919194,1.38881291,-1.27208719,0.00801401,-0.00771496,0.05148229,-0.04749845,0.39050270,-0.39599332,1.44489437,-1.45416505,0.44178974,-0.44775218,0.24975164,-0.24553615,0.00000000,-0.00000000
3.76688344,1.72441487,-1.68338657,1.49406703,-1.37043216,0.00819065,-0.00785210,0.05430340,-0.04966618,0.39100108,-0.39720248,1.44979822,-1.46395255,0.44710765,-0.45290726,0.25221951,-0.24833154,0.00000000,-0.00000000
3.77288644,1.77465290,-1.73192757,1.60493986,-1.47548348,0.00840011,-0.00803022,0.05761628,-0.05238440,0.39094787,-0.39831339,1.45143214,-1.47172129,0.45232519,-0.45853926,0.25467357,-0.25133591,0.00000000,-0.00000000
3.77888944,1.82656849,-1.78375525,1.72045079,-1.58639857,0.00863845,-0.00824499,0.06138108,-0.05562290,0.39019818,-0.39907709,1.44944051,-1.47675692,0.45723672,-0.46433976,0.25702822,-0.25442029,0.00000000,-0.00000000
3.78489245,1.87928536,-1.83781660,1.83944289,-1.70216869,0.00890112,-0.00849157,0.06554498,-0.05933907,0.38864907,-0.39928784,1.44360797,-1.47849292,0.46166911,-0.47003498,0.25920877,-0.25746762,0.00000000,-0.00000000
3.79089545,1.93191676,-1.89306337,1.96058063,-1.82161249,0.00918298,-0.00876460,0.07004255,-0.06347781,0.38623600,-0.39878324,1.43384645,-1.47651063,0.46547816,-0.47538552,0.26115006,-0.26037275,0.00000000,-0.00000000
3.79689845,1.98355879,-1.94844927,2.08235523,-1.94337505,0.00947831,-0.00905820,0.07479652,-0.06797190,0.38292820,-0.39744265,1.42017854,-1.47053344,0.46854436,-0.48018479,0.26279487,-0.26304202,0.00000000,-0.00000000
3.80290145,2.03328718,-2.00292769,2.20309849,-2.06593377,0.00978090,-0.00936601,0.07971912,-0.07274274,0.37872343,-0.39518425,1.40271861,-1.46041610,0.47076849,-0.48425646,0.26409259,-0.26539247,0.00000000,-0.00000000
3.80890445,2.08015835,-2.05545137,2.32100596,-2.18761222,0.01008413,-0.00968130,0.08471386,-0.07770160,0.37364254,-0.39196110,1.38165302,-1.44613032,0.47206756,-0.48745127,0.26499805,-0.26735101,0.00000000,-0.00000000
3.81490745,2.12321595,-2.10497514,2.43416934,-2.30660265,0.01038110,-0.00999699,0.08967778,-0.08275128,0.36772413,-0.38775654,1.35722082,-1.42774801,0.47237138,-0.48964378,0.26547092,-0.26885370,0.00000000,-0.00000000
3.82091046,2.16150310,-2.15046282,2.54061775,-2.42099718,0.01066484,-0.01030585,0.09450397,-0.08778825,0.36101984,-0.38257945,1.32969613,-1.40542347,0.47162006,-0.49072933,0.26547569,-0.26984521,0.00000000,-0.00000000
3.82691346,2.19408045,-2.19089862,2.63836672,-2.52882752,0.01092846,-0.01060063,0.09908454,-0.09270513,0.35359026,-0.37645951,1.29937323,-1.37937579,0.46976268,-0.49062153,0.26498225,-0.27027877,0.00000000,-0.00000000
3.83291646,2.22004956,-2.22530348,2.72547311,-2.62811207,0.01116544,-0.01087424,0.10331363,-0.09739340,0.34550197,-0.36944297,1.26655493,-1.34987253,0.46675715,-0.48925058,0.26396726,-0.27011653,0.00000000,-0.00000000
3.83891946,2.23858058,-2.25275587,2.80009395,-2.71690893,0.01136980,-0.01112001,0.10709057,-0.10174645,0.33682551,-0.36158907,1.23154483,-1.31721569,0.46257131,-0.48656248,0.26241611,-0.26933055,0.00000000,-0.00000000
3.84492246,2.24894294,-2.27241646,2.86054642,-2.79337282,0.01153645,-0.01133183,0.11032301,-0.10566261,0.32763458,-0.35296726,1.19464339,-1.28173054,0.45718510,-0.48251933,0.26032536,-0.26790423,0.00000000,-0.00000000
3.85092546,2.25053735,-2.28355558,2.90536621,-2.85581346,0.01166132,-0.01150447,0.11292978,-0.10904820,0.31800613,-0.34365539,1.15614766,-1.24375759,0.45059356,-0.47710041,0.25770567,-0.26583432,0.00000000,-0.00000000
3.85692846,2.24292734,-2.28558196,2.93336137,-2.90275269,0.01174171,-0.01163379,0.11484349,-0.11182040,0.30802143,-0.33373878,1.11635427,-1.20364799,0.44281041,-0.47030420,0.25458489,-0.26313322,0.00000000,-0.00000000
3.86293147,2.22586817,-2.27807120,2.94365877,-2.93297754,0.01177641,-0.01171694,0.11601278,-0.11390991,0.29776780,-0.32331016,1.07556486,-1.16176196,0.43387183,-0.46215090,0.25101107,-0.25983156,0.00000000,-0.00000000
3.86893447,2.19933147,-2.26079211,2.93574069,-2.94558644,0.01176588,-0.01175257,0.11640390,-0.11526315,0.28734071,-0.31247029,1.03409323,-1.11846987,0.42384011,-0.45268519,0.24705527,-0.25598079,0.00000000,-0.00000000
3.87493747,2.16352377,-2.23372931,2.90946950,-2.94002627,0.01171240,-0.01174099,0.11600187,-0.11584396,0.27684616,-0.30132915,0.99227328,-1.07415545,0.41280678,-0.44197897,0.24281387,-0.25165557,0.00000000,-0.00000000
3.88094047,2.11889753,-2.19710024,2.86509895,-2.91611791,0.01162011,-0.01168431,0.11481085,-0.11563486,0.26640294,-0.29000740,0.95046677,-1.02922022,0.40089486,-0.43013380,0.23841014,-0.24695587,0.00000000,-0.00000000
3.88694347,2.06615379,-2.15136555,2.80327125,-2.87406893,0.01149498,-0.01158648,0.11285399,-0.11463750,0.25614451,-0.27863787,0.90907012,-0.98408850,0.38826004,-0.41728259,0.23399491,-0.24200841,0.00000000,-0.00000000
