energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Li_s_up,S_s_up,S_p_up
-4.48724362,15.58807588,0.01099985,2.48133206,3.99317584,11.07853375,0.07301488,0.05221798,1.78310849
-4.48124062,15.66127951,0.01226653,2.45183745,3.94880235,11.10927659,0.07680449,0.05705851,1.84716435
-4.47523762,15.70267139,0.01362685,2.41283577,3.89349775,11.11323249,0.08081530,0.06216639,1.91418010
-4.46923462,15.71309722,0.01507116,2.36483578,3.82867949,11.09094585,0.08505229,0.06750143,1.98379662
-4.46323162,15.69360039,0.01658744,2.30846353,3.75582291,11.04320894,0.08951452,0.07301548,2.05554371
-4.45722861,15.64536281,0.01816127,2.24444881,3.67641942,10.97102510,0.09419460,0.07865283,2.12883811
-4.45122561,15.56964863,0.01977604,2.17360918,3.59193867,10.87556849,0.09907837,0.08435083,2.20298686
-4.44522261,15.46775406,0.02141317,2.09683244,3.50379588,10.75814259,0.10414503,0.09004087,2.27719622
-4.43921961,15.34096583,0.02305253,2.01505765,3.41332531,10.62013952,0.10936757,0.09564968,2.35058629
-4.43321661,15.19053078,0.02467291,1.92925569,3.32176044,10.46300250,0.11471352,0.10110084,2.42221089
-4.42721361,15.01763791,0.02625255,1.84040969,3.23022090,10.28819329,0.12014606,0.10631652,2.49108232
-4.42121061,14.82341385,0.02776978,1.74949604,3.13970586,10.09716616,0.12562534,0.11121948,2.55619990
-4.41520760,14.60893149,0.02920369,1.65746651,3.05109320,9.89134984,0.13111005,0.11573504,2.61658126
-4.40920460,14.37523094,0.03053471,1.56523204,2.96514357,9.67213777,0.13655903,0.11979322,2.67129507
-4.40320160,14.12335105,0.03174529,1.47364849,2.88250823,9.44088710,0.14193294,0.12333074,2.71949367
-4.39719860,13.85436889,0.03282039,1.38350489,2.80373927,9.19892566,0.14719582,0.12629296,2.76044402
-4.39119560,13.56944436,0.03374799,1.29551413,2.72930104,8.94756604,0.15231647,0.12863556,2.79355563
-4.38519260,13.26986630,0.03451937,1.21030655,2.65958156,8.68812526,0.15726959,0.13032598,2.81840387
-4.37918959,12.95709678,0.03512936,1.12842606,2.59490267,8.42194813,0.16203650,0.13134446,2.83474760
-4.37318659,12.63280984,0.03557633,1.05032898,2.53552825,8.15043216,0.16660558,0.13168480,2.84254025
-4.36718359,12.29892180,0.03586217,0.97638518,2.48166964,7.87505184,0.17097219,0.13135456,2.84193346
-4.36118059,11.95761025,0.03599197,0.90688144,2.43348806,7.59738013,0.17513823,0.13037488,2.83327345
-4.35517759,11.61131988,0.03597371,0.84202642,2.39109403,7.31910504,0.17911126,0.12877992,2.81708992
-4.34917459,11.26275398,0.03581775,0.78195715,2.35454387,7.04203976,0.18290331,0.12661576,2.79407817
-4.34317159,10.91485126,0.03553632,0.72674636,2.32383407,6.76812496,0.18652944,0.12393907,2.76507528
-4.33716858,10.57074852,0.03514287,0.67641047,2.29889412,6.49942241,0.19000613,0.12081533,2.73103142
-4.33116558,10.23373063,0.03465153,0.63091772,2.27957895,6.23809964,0.19334958,0.11731694,2.69297777
-4.32516258,9.90716982,0.03407650,0.59019618,2.26566185,5.98640585,0.19657416,0.11352102,2.65199252
-4.31915958,9.59445687,0.03343153,0.55414133,2.25682910,5.74663958,0.19969096,0.10950727,2.60916651
-4.31315658,9.29892721,0.03272951,0.52262286,2.25267731,5.52110935,0.20270667,0.10535571,2.56557008
-4.30715358,9.02378509,0.03198208,0.49549080,2.25271427,5.31208853,0.20562280,0.10114455,2.52222254
-4.30115058,8.77202876,0.03119945,0.47258052,2.25636398,5.12176615,0.20843532,0.09694823,2.48006538
-4.29514757,8.54637971,0.03039028,0.45371682,2.26297621,4.95219536,0.21113472,0.09283560,2.43994031
-4.28914457,8.34921825,0.02956166,0.43871694,2.27184058,4.80524143,0.21370655,0.08886846,2.40257259
-4.28314157,8.18252761,0.02871927,0.42739268,2.28220484,4.68253102,0.21613229,0.08510031,2.36856008
-4.27713857,8.04784782,0.02786749,0.41955147,2.29329654,4.58540443,0.21839058,0.08157551,2.33836779
-4.27113557,7.94624027,0.02700973,0.41499683,2.30434727,4.51487245,0.22045869,0.07832867,2.31232783
-4.26513257,7.87826330,0.02614863,0.41352804,2.31461801,4.47157906,0.22231404,0.07538449,2.29064386
-4.25912956,7.84395865,0.02528644,0.41493934,2.32342431,4.45577122,0.22393577,0.07275780,2.27339942
-4.25312656,7.84284819,0.02442523,0.41901875,2.33015969,4.46727668,0.22530619,0.07045398,2.26056911
-4.24712356,7.87394034,0.02356715,0.42554676,2.33431588,4.50549055,0.22641193,0.06846955,2.25203160
-4.24112056,7.93574520,0.02271467,0.43429487,2.33549859,4.56937132,0.22724480,0.06679306,2.24758358
-4.23511756,8.02629779,0.02187066,0.44502433,2.33343770,4.65744651,0.22780223,0.06540608,2.24695363
-4.22911456,8.14318858,0.02103844,0.45748518,2.32799123,4.76782847,0.22808730,0.06428432,2.24981551
-4.22311156,8.28360092,0.02022185,0.47141565,2.31914280,4.89824023,0.22810829,0.06339894,2.25580016
-4.21710855,8.44435529,0.01942512,0.48654218,2.30699264,5.04605138,0.22787782,0.06271772,2.26450630
-4.21110555,8.62196000,0.01865275,0.50258017,2.29174281,5.20832379,0.22741167,0.06220639,2.27550943
-4.20510255,8.81266883,0.01790938,0.51923539,2.27367750,5.38186649,0.22672729,0.06182986,2.28836960
-4.19909955,9.01254538,0.01719960,0.53620636,2.25313990,5.56329929,0.22584222,0.06155341,2.30263804
-4.19309655,9.21753436,0.01652775,0.55318755,2.23050696,5.74912375,0.22477240,0.06134372,2.31786334
-4.18709355,9.42353942,0.01589773,0.56987344,2.20616386,5.93580053,0.22353066,0.06116993,2.33359742
-4.18109055,9.62650689,0.01531287,0.58596330,2.18047988,6.11983106,0.22212541,0.06100443,2.34940198
-4.17508754,9.82251419,0.01477575,0.60116679,2.15378711,6.29784181,0.22055956,0.06082359,2.36485563
-4.16908454,10.00786117,0.01428816,0.61520985,2.12636341,6.46666857,0.21883003,0.06060831,2.37956200
-4.16308154,10.17916178,0.01385102,0.62784099,2.09842062,6.62343815,0.21692753,0.06034442,2.39315874
-4.15707854,10.33343315,0.01346438,0.63883759,2.07009848,6.76564459,0.21483694,0.06002286,2.40532742
-4.15107554,10.46817841,0.01312747,0.64801183,2.04146456,6.89121694,0.21253812,0.05963980,2.41580358
-4.14507254,10.58145942,0.01283877,0.65521611,2.01251982,6.99857566,0.21000716,0.05919650,2.42438660
-4.13906953,10.67195531,0.01259608,0.66034757,1.98320899,7.08667480,0.20721795,0.05869900,2.43094850
-4.13306653,10.73900319,0.01239667,0.66335141,1.95343499,7.15502770,0.20414402,0.05815773,2.43544069
-4.12706353,10.78261739,0.01223740,0.66422285,1.92307579,7.20371424,0.20076051,0.05758691,2.43789808
-4.12106053,10.80348502,0.01211482,0.66300742,1.89200247,7.23336856,0.19704612,0.05700384,2.43843956
-4.11505753,10.80293598,0.01202527,0.65979961,1.86009693,7.24514693,0.19298496,0.05642805,2.43726433
-4.10905453,10.78288750,0.01196503,0.65473970,1.82726786,7.24067637,0.18856818,0.05588041,2.43464368
-4.10305153,10.74576416,0.01193034,0.64800901,1.79346381,7.22198574,0.18379523,0.05538214,2.43090832
-4.09704852,10.69439632,0.01191747,0.63982348,1.75868253,7.19142178,0.17867475,0.05495382,2.42643136
-4.09104552,10.63190103,0.01192277,0.63042611,1.72297588,7.15155380,0.17322493,0.05461436,2.42160777
-4.08504252,10.56155092,0.01194265,0.62007832,1.68645030,7.10507118,0.16747353,0.05438009,2.41683128
-4.07903952,10.48663757,0.01197363,0.60905076,1.64926296,7.05467865,0.16145732,0.05426389,2.41246999
-4.07303652,10.41033664,0.01201231,0.59761391,1.61161415,7.00299453,0.15522121,0.05427446,2.40884222
-4.06703352,10.33558213,0.01205540,0.58602897,1.57373681,6.95245728,0.14881696,0.05441574,2.40619426
-4.06103052,10.26495711,0.01209969,0.57453935,1.53588415,6.90524506,0.14230174,0.05468654,2.40468160
-4.05502751,10.20060742,0.01214213,0.56336332,1.49831666,6.86321305,0.13573651,0.05508040,2.40435512
-4.04902451,10.14418379,0.01217987,0.55268794,1.46128955,6.82785175,0.12918432,0.05558563,2.40515359
-4.04302151,10.09681608,0.01221035,0.54266464,1.42504184,6.80026869,0.12270879,0.05618568,2.40690331
-4.03701851,10.05912190,0.01223136,0.53340667,1.38978787,6.78119480,0.11637263,0.05685967,2.40932545
-4.03101551,10.03124918,0.01224126,0.52498825,1.35571211,6.77101476,0.11023650,0.05758316,2.41205100
-4.02501251,10.01295072,0.01223906,0.51744566,1.32296745,6.76981983,0.10435810,0.05832911,2.41464303
-4.01900950,10.00368642,0.01222467,0.51077988,1.29167721,6.77747980,0.09879155,0.05906899,2.41662496
-4.01300650,10.00274703,0.01219901,0.50496070,1.26194044,6.79372965,0.09358716,0.05977403,2.41751383
-4.00700350,10.00939192,0.01216427,0.49993192,1.23384023,6.81826563,0.08879136,0.06041644,2.41685630
-4.00100050,10.02299231,0.01212402,0.49561741,1.20745398,6.85084458,0.08444700,0.06097069,2.41426580
-3.99499750,10.04317069,0.01208344,0.49192745,1.18286492,6.89138016,0.08059370,0.06141470,2.40945833
-3.98899450,10.06992747,0.01204937,0.48876523,1.16017365,6.94002959,0.07726830,0.06173091,2.40228486
-3.98299150,10.10374628,0.01203045,0.48603292,1.13950885,6.99726500,0.07450535,0.06190719,2.39275839
-3.97698849,10.14567057,0.01203709,0.48363723,1.12103590,7.06392422,0.07233749,0.06193755,2.38107373
-3.97098549,10.19734554,0.01208153,0.48149397,1.10496281,7.14123706,0.07079563,0.06182259,2.36761879
-3.96498249,10.26102175,0.01217763,0.47953164,1.09154265,7.23082419,0.06990893,0.06156971,2.35297634
-3.95897949,10.33951828,0.01234084,0.47769381,1.08107204,7.33466761,0.06970448,0.06119306,2.33791589
-3.95297649,10.43614629,0.01258785,0.47594030,1.07388571,7.45505305,0.07020675,0.06071326,2.32337581
-3.94697349,10.55459538,0.01293638,0.47424725,1.07034697,7.59448624,0.07143662,0.06015687,2.31043617
-3.94097049,10.69878775,0.01340475,0.47260610,1.07083479,7.75558641,0.07341027,0.05955563,2.30028369
-3.93496748,10.87270656,0.01401152,0.47102174,1.07572772,7.94096200,0.07613776,0.05894559,2.29417003
-3.92896448,11.08020637,0.01477497,0.46950991,1.08538585,8.15307393,0.07962151,0.05836608,2.29336532
-3.92296148,11.32481475,0.01571257,0.46809420,1.10013139,8.39409326,0.08385469,0.05785858,2.29910908
-3.91695848,11.60953413,0.01684047,0.46680277,1.12022901,8.66575970,0.08881966,0.05746561,2.31256045
-3.91095548,11.93665335,0.01817291,0.46566501,1.14586707,8.96924795,0.09448656,0.05722953,2.33474988
-3.90495248,12.30757749,0.01972164,0.46470839,1.17714040,9.30504825,0.10081214,0.05719140,2.36653438
-3.89894947,12.72268398,0.02149537,0.46395565,1.21403590,9.67286690,0.10773894,0.05738991,2.40855785
-3.89294647,13.18121118,0.02349923,0.46342233,1.25642130,10.07155147,0.11519492,0.05786037,2.46121820
-3.88694347,13.68118445,0.02573429,0.46311485,1.30403791,10.49904436,0.12309356,0.05863371,2.52464216
-3.88094047,14.21938285,0.02819716,0.46302920,1.35649762,10.95236711,0.13133453,0.05973570,2.59866876
-3.87493747,14.79134746,0.03087965,0.46315001,1.41328424,11.42763609,0.13980497,0.06118612,2.68284169
-3.86893447,15.39143113,0.03376854,0.46345031,1.47375917,11.92010949,0.14838125,0.06299810,2.77641071
-3.86293147,16.01288719,0.03684549,0.46389165,1.53717129,12.42426350,0.15693131,0.06517757,2.87834174
-3.85692846,16.64799365,0.04008707,0.46442458,1.60267035,12.93389513,0.16531749,0.06772270,2.98733509
-3.85092546,17.28820808,0.04346493,0.46498955,1.66932370,13.44224763,0.17339968,0.07062355,3.10185105
-3.84492246,17.92434738,0.04694611,0.46551795,1.73613540,13.94215415,0.18103873,0.07386175,3.22014182
-3.83891946,18.54678654,0.05049354,0.46593341,1.80206730,14.42619473,0.18810009,0.07741037,3.34028877
-3.83291646,19.14566963,0.05406663,0.46615316,1.86606111,14.88686129,0.19445736,0.08123386,3.46024388
-3.82691346,19.71112705,0.05762205,0.46608953,1.92706104,15.31672587,0.19999571,0.08528822,3.57787415
-3.82091046,20.23349266,0.06111462,0.46565148,1.98403613,15.70860687,0.20461510,0.08952132,3.69100796
-3.81490745,20.70351557,0.06449821,0.46474624,2.03600180,16.05572921,0.20823299,0.09387349,3.79748217
-3.80890445,21.11256131,0.06772689,0.46328100,2.08204010,16.35187422,0.21078663,0.09827824,3.89518904
-3.80290145,21.45279832,0.07075591,0.46116461,2.12131818,16.59151602,0.21223467,0.10266337,3.98212191
-3.79689845,21.71736603,0.07354287,0.45830951,2.15310469,16.76994158,0.21255816,0.10695219,4.05641877
-3.79089545,21.90052142,0.07604870,0.45463356,2.17678382,16.88335228,0.21176082,0.11106506,4.11640286
-3.78489245,21.99776185,0.07823872,0.45006211,2.19186678,16.92894534,0.20986859,0.11492116,4.16061942
-3.77888944,22.00592192,0.08008345,0.44453003,2.19800069,16.90497392,0.20692852,0.11844035,4.18786796
-3.77288644,21.92324307,0.08155941,0.43798376,2.19497462,16.81078521,0.20300706,0.12154524,4.19722914
-3.76688344,21.74941479,0.08264969,0.43038336,2.18272288,16.64683608,0.19818771,0.12416326,4.18808576
-3.76088044,21.48558654,0.08334433,0.42170437,2.16132556,16.41468645,0.19256835,0.12622877,4.16013713
-3.75487744,21.13435035,0.08364052,0.41193950,2.13100624,16.11697041,0.18625815,0.12768502,4.11340657
-3.74887444,20.69969394,0.08354263,0.40110005,2.09212702,15.75734613,0.17937428,0.12848594,4.04824134
-3.74287144,20.18692527,0.08306195,0.38921689,2.04518088,15.34042529,0.17203860,0.12859769,3.96530520
-3.73686843,19.60256957,0.08221635,0.37634096,1.99078160,14.87168359,0.16437432,0.12799984,3.86556341
-3.73086543,18.95424087,0.08102960,0.36254325,1.92965127,14.35735410,0.15650290,0.12668618,3.75026040
-3.72486243,18.25049055,0.07953075,0.34791422,1.86260575,13.80430580,0.14854110,0.12466506,3.62089080
-3.71885943,17.50063642,0.07775315,0.33256250,1.79053835,13.21990990,0.14059846,0.12195933,3.47916435
-3.71285643,16.71457615,0.07573358,0.31661306,1.71440193,12.61189700,0.13277518,0.11860572,3.32696583
-3.70685343,15.90258988,0.07351118,0.30020484,1.63519014,11.98820862,0.12516035,0.11465387,3.16631118
-3.70085043,15.07513712,0.07112645,0.28348779,1.55391798,11.35684667,0.11783077,0.11016493,2.99930116
-3.69484742,14.24265335,0.06862019,0.26661966,1.47160233,10.72572458,0.11085013,0.10520979,2.82807402
-3.68884442,13.41535191,0.06603254,0.24976235,1.38924309,10.10252394,0.10426870,0.09986708,2.65475883
-3.68284142,12.60303666,0.06340209,0.23307835,1.30780526,9.49456024,0.09812335,0.09422103,2.48143086
-3.67683842,11.81493034,0.06076506,0.21672704,1.22820272,8.90866086,0.09243805,0.08835922,2.31007061
-3.67083542,11.05952317,0.05815462,0.20086126,1.15128403,8.35105825,0.08722454,0.08237033,2.14252768
-3.66483242,10.34444531,0.05560042,0.18562417,1.07782081,7.82730049,0.08248340,0.07634205,1.98049048
-3.65882941,9.67636586,0.05312814,0.17114662,1.00849893,7.34218083,0.07820517,0.07035917,1.82546274
-3.65282641,9.06092013,0.05075929,0.15754493,0.94391268,6.89968714,0.07437174,0.06450189,1.67874718
-3.64682341,8.50266560,0.04851115,0.14491945,0.88456221,6.50297139,0.07095772,0.05884453,1.54143652
-3.64082041,8.00506623,0.04639683,0.13335362,0.83085393,6.15433889,0.06793194,0.05345443,1.41441169
-3.63481741,7.57050350,0.04442550,0.12291373,0.78310381,5.85525604,0.06525887,0.04839136,1.29834667
-3.62881441,7.20031198,0.04260270,0.11364932,0.74154326,5.60637514,0.06290008,0.04370715,1.19371943
-3.62281141,6.89483617,0.04093080,0.10559402,0.70632709,5.40757434,0.06081555,0.03944570,1.10082764
-3.61680840,6.65350517,0.03940947,0.09876688,0.67754296,5.25801046,0.05896500,0.03564319,1.01980834
-3.61080540,6.47492129,0.03803632,0.09317405,0.65522187,5.15618233,0.05730902,0.03232860,0.95066005
-3.60480240,6.35695842,0.03680744,0.08881053,0.63934873,5.10000228,0.05581010,0.02952430,0.89326616
-3.59879940,6.29686623,0.03571802,0.08566212,0.62987268,5.08687332,0.05443359,0.02724676,0.84741814
-3.59279640,6.29137640,0.03476294,0.08370716,0.62671618,5.11376989,0.05314843,0.02550730,0.81283760
-3.58679340,6.33680731,0.03393725,0.08291813,0.62978251,5.17731986,0.05192778,0.02431277,0.78919586
-3.58079040,6.42916413,0.03323671,0.08326292,0.63896107,5.27388619,0.05074942,0.02366617,0.77613035
-3.57478739,6.56423184,0.03265806,0.08470575,0.65413021,5.39964625,0.04959608,0.02356714,0.77325713
-3.56878439,6.73765890,0.03219932,0.08720756,0.67515732,5.55066750,0.04845552,0.02401226,0.78017907
-3.56278139,6.94503047,0.03185990,0.09072611,0.70189617,5.72297828,0.04732043,0.02499524,0.79648971
-3.55677839,7.18192989,0.03164059,0.09521553,0.73418174,5.91263250,0.04618823,0.02650687,0.82177275
-3.55077539,7.44398843,0.03154345,0.10062551,0.77182273,6.11576747,0.04506067,0.02853487,0.85559780
-3.54477239,7.72692334,0.03157150,0.10690033,0.81459250,6.32865417,0.04394325,0.03106360,0.89751281
-3.53876938,8.02656486,0.03172838,0.11397752,0.86221893,6.54773951,0.04284460,0.03407364,0.94703417
-3.53276638,8.33887355,0.03201789,0.12178665,0.91437401,6.76968030,0.04177571,0.03754140,1.00363547
-3.52676338,8.65994914,0.03244339,0.13024815,0.97066422,6.99136897,0.04074912,0.04143866,1.06673582
-3.52076038,8.98603310,0.03300724,0.13927236,1.03062228,7.20995119,0.03977804,0.04573224,1.13568915
-3.51475738,9.31350659,0.03371020,0.14875897,1.09370151,7.42283604,0.03887555,0.05038373,1.20977531
-3.50875438,9.63888633,0.03455079,0.15859697,1.15927315,7.62769932,0.03805376,0.05534941,1.28819410
-3.50275138,9.95882032,0.03552480,0.16866520,1.22662766,7.82248104,0.03732309,0.06058032,1.37006309
-3.49674837,10.27008558,0.03662479,0.17883345,1.29498013,8.00537838,0.03669167,0.06602263,1.45441975
-3.49074537,10.56958985,0.03783975,0.18896434,1.36348018,8.17483525,0.03616482,0.07161812,1.54022846
-3.48474237,10.85437870,0.03915488,0.19891576,1.43122618,8.32953006,0.03574468,0.07730503,1.62639229
-3.47873937,11.12164923,0.04055152,0.20854385,1.49728347,8.46836310,0.03543009,0.08301900,1.71176953
-3.47273637,11.36877085,0.04200726,0.21770653,1.56070598,8.59044469,0.03521648,0.08869426,1.79519440
-3.46673337,11.59331329,0.04349626,0.22626715,1.62056047,8.69508541,0.03509604,0.09426495,1.87550125
-3.46073037,11.79308095,0.04498960,0.23409849,1.67595216,8.78178922,0.03505794,0.09966650,1.95155127
-3.45472736,11.96615264,0.04645601,0.24108650,1.72605086,8.85024982,0.03508876,0.10483709,2.02226046
-3.44872436,12.11092454,0.04786251,0.24713385,1.77011603,8.90035049,0.03517291,0.10971904,2.08662783
-3.44272136,12.22615427,0.04917533,0.25216306,1.80751982,8.93216692,0.03529322,0.11426009,2.14376222
-3.43671836,12.31100317,0.05036084,0.25611895,1.83776664,8.94597223,0.03543150,0.11841459,2.19290677
-3.43071536,12.36507385,0.05138657,0.25897031,1.86050852,8.94224302,0.03556916,0.12214448,2.23345957
-3.42471236,12.38844002,0.05222213,0.26071074,1.87555523,8.92166481,0.03568779,0.12541996,2.26498983
-3.41870935,12.38166557,0.05284026,0.26135854,1.88287876,8.88513526,0.03576971,0.12822000,2.28724846
-3.41270635,12.34581040,0.05321767,0.26095566,1.88261183,8.83376325,0.03579843,0.13053253,2.30017281
-3.40670335,12.28242099,0.05333583,0.25956577,1.87504057,8.76886221,0.03575913,0.13235434,2.30388516
-3.40070035,12.19350420,0.05318162,0.25727153,1.86059166,8.69193603,0.03563897,0.13369078,2.29868522
-3.39469735,12.08148394,0.05274778,0.25417118,1.83981466,8.60465666,0.03542733,0.13455519,2.28503682
-3.38869435,11.94914094,0.05203320,0.25037464,1.81336025,8.50883269,0.03511604,0.13496814,2.26354956
-3.38269135,11.79953720,0.05104300,0.24599932,1.78195565,8.40636902,0.03469938,0.13495650,2.23495622
-3.37668834,11.63592723,0.04978841,0.24116572,1.74637827,8.29921837,0.03417420,0.13455251,2.20008692
-3.37068534,11.46165949,0.04828643,0.23599324,1.70742874,8.18932609,0.03353980,0.13379261,2.15984120
-3.36468234,11.28007190,0.04655940,0.23059615,1.66590472,8.07857036,0.03279785,0.13271643,2.11515923
-3.35867934,11.09438612,0.04463429,0.22508006,1.62257645,7.96870057,0.03195224,0.13136572,2.06699334
-3.35267634,10.90760530,0.04254200,0.21953891,1.57816509,7.86127703,0.03100895,0.12978332,2.01628093
-3.34667334,10.72242063,0.04031641,0.21405265,1.53332469,7.75761539,0.02997580,0.12801227,1.96391986
-3.34067034,10.54113121,0.03799355,0.20868567,1.48862825,7.65873926,0.02886226,0.12609504,1.91074717
-3.33466733,10.36558186,0.03561061,0.20348599,1.44455842,7.56534434,0.02767928,0.12407280,1.85752175
-3.32866433,10.19712229,0.03320505,0.19848516,1.40150283,7.47777701,0.02643907,0.12198488,1.80491148
-3.32266133,10.03659037,0.03081372,0.19369896,1.35975401,7.39602948,0.02515494,0.11986832,1.75348505
