energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-0.34517259,2.51168985,0.00498699,0.06780544,0.35727254,1.03293553,0.02119527,0.42858202,0.20556446,0.63903982
-0.33916958,2.59489339,0.00522253,0.06970618,0.37074144,1.06608110,0.02214388,0.43667467,0.21143874,0.66570465
-0.33316658,2.67379240,0.00543246,0.07137057,0.38389498,1.09810555,0.02303526,0.44409237,0.21670840,0.69062495
-0.32716358,2.74737531,0.00561289,0.07277442,0.39653078,1.12856542,0.02385614,0.45077278,0.22126655,0.71350286
-0.32116058,2.81468624,0.00576042,0.07389893,0.40845139,1.15702884,0.02459448,0.45665372,0.22501540,0.73406809
-0.31515758,2.87485845,0.00587227,0.07473146,0.41947133,1.18309112,0.02523990,0.46167559,0.22787013,0.75208611
-0.30915458,2.92714568,0.00594633,0.07526625,0.42942360,1.20638976,0.02578406,0.46578410,0.22976245,0.76736543
-0.30315158,2.97094989,0.00598129,0.07550482,0.43816523,1.22661799,0.02622092,0.46893302,0.23064371,0.77976373
-0.29714857,3.00584375,0.00597661,0.07545607,0.44558184,1.24353624,0.02654693,0.47108693,0.23048725,0.78919246
-0.29114557,3.03158679,0.00593260,0.07513615,0.45159076,1.25698080,0.02676117,0.47222365,0.22929004,0.79561959
-0.28514257,3.04813425,0.00585039,0.07456805,0.45614277,1.26686940,0.02686530,0.47233639,0.22707342,0.79907050
-0.27913957,3.05563833,0.00573183,0.07378088,0.45922241,1.27320324,0.02686347,0.47143530,0.22388291,0.79962690
-0.27313657,3.05444161,0.00557952,0.07280893,0.46084682,1.27606563,0.02676217,0.46954845,0.21978712,0.79742372
-0.26713357,3.04506320,0.00539665,0.07169053,0.46106337,1.27561719,0.02656988,0.46672222,0.21487578,0.79264430
-0.26113057,3.02817828,0.00518689,0.07046673,0.45994627,1.27208797,0.02629681,0.46302090,0.20925707,0.78551402
-0.25512756,3.00459210,0.00495431,0.06917986,0.45759228,1.26576696,0.02595450,0.45852565,0.20305419,0.77629265
-0.24912456,2.97520994,0.00470323,0.06787215,0.45411605,1.25698961,0.02555538,0.45333287,0.19640161,0.76526591
-0.24312156,2.94100444,0.00443806,0.06658417,0.44964512,1.24612390,0.02511242,0.44755196,0.18944092,0.75273650
-0.23711856,2.90298185,0.00416322,0.06535358,0.44431501,1.23355584,0.02463867,0.44130260,0.18231660,0.73901512
-0.23111556,2.86214896,0.00388301,0.06421381,0.43826474,1.21967498,0.02414696,0.43471172,0.17517185,0.72441179
-0.22511256,2.81948199,0.00360146,0.06319305,0.43163268,1.20486072,0.02364947,0.42791023,0.16814468,0.70922796
-0.21910955,2.77589878,0.00332231,0.06231345,0.42455325,1.18946984,0.02315753,0.42102960,0.16136436,0.69374947
-0.21310655,2.73223532,0.00304889,0.06159049,0.41715433,1.17382592,0.02268133,0.41419846,0.15494836,0.67824082
-0.20710355,2.68922720,0.00278409,0.06103275,0.40955537,1.15821095,0.02222976,0.40753940,0.14899990,0.66294077
-0.20110055,2.64749665,0.00253032,0.06064184,0.40186644,1.14285920,0.02181027,0.40116589,0.14360611,0.64805937
-0.19509755,2.60754500,0.00228951,0.06041267,0.39418775,1.12795373,0.02142877,0.39517962,0.13883686,0.63377629
-0.18909455,2.56975048,0.00206311,0.06033393,0.38660981,1.11362520,0.02108959,0.38966817,0.13474423,0.62024057
-0.18309155,2.53437105,0.00185211,0.06038883,0.37921398,1.09995302,0.02079550,0.38470319,0.13136258,0.60757140
-0.17708854,2.50155136,0.00165710,0.06055598,0.37207316,1.08696851,0.02054766,0.38033912,0.12870916,0.59585985
-0.17108554,2.47133336,0.00147827,0.06081041,0.36525258,1.07465977,0.02034572,0.37661236,0.12678525,0.58517124
-0.16508254,2.44366955,0.00131550,0.06112470,0.35881047,1.06297786,0.02018784,0.37354118,0.12557762,0.57554802
-0.15907954,2.41843802,0.00116839,0.06147015,0.35279850,1.05184399,0.02007079,0.37112607,0.12506032,0.56701272
-0.15307654,2.39545861,0.00103631,0.06181792,0.34726197,1.04115733,0.01999004,0.36935079,0.12519675,0.55957096
-0.14707354,2.37450919,0.00091849,0.06214010,0.34223957,1.03080299,0.01993986,0.36818392,0.12594178,0.55321410
-0.14107054,2.35534167,0.00081403,0.06241078,0.33776286,1.02066002,0.01991346,0.36758103,0.12724405,0.54792166
-0.13506753,2.33769708,0.00072194,0.06260685,0.33385545,1.01060901,0.01990318,0.36748727,0.12904817,0.54366313
-0.12906453,2.32131931,0.00064124,0.06270882,0.33053192,1.00053919,0.01990063,0.36784042,0.13129693,0.54039943
-0.12306153,2.30596737,0.00057089,0.06270133,0.32779667,0.99035477,0.01989691,0.36857423,0.13393342,0.53808376
-0.11705853,2.29142579,0.00050989,0.06257358,0.32564273,0.97998037,0.01988287,0.36962200,0.13690292,0.53666209
-0.11105553,2.27751321,0.00045730,0.06231957,0.32405076,0.96936547,0.01984936,0.37092023,0.14015469,0.53607336
-0.10505253,2.26408907,0.00041219,0.06193816,0.32298828,0.95848782,0.01978751,0.37241211,0.14364345,0.53624945
-0.09904952,2.25105837,0.00037371,0.06143300,0.32240930,0.94735560,0.01968902,0.37405082,0.14733063,0.53711513
-0.09304652,2.23837441,0.00034107,0.06081229,0.32225441,0.93600848,0.01954647,0.37580240,0.15118527,0.53858810
-0.08704352,2.22603973,0.00031352,0.06008843,0.32245147,0.92451736,0.01935358,0.37764790,0.15518461,0.54057925
-0.08104052,2.21410495,0.00029040,0.05927761,0.32291678,0.91298278,0.01910550,0.37958489,0.15931422,0.54299321
-0.07503752,2.20266574,0.00027109,0.05839923,0.32355692,0.90153220,0.01879904,0.38162796,0.16356783,0.54572934
-0.06903452,2.19185774,0.00025501,0.05747533,0.32427102,0.89031578,0.01843286,0.38380827,0.16794668,0.54868310
-0.06303152,2.18184960,0.00024166,0.05652996,0.32495356,0.87950118,0.01800761,0.38617199,0.17245842,0.55174778
-0.05702851,2.17283415,0.00023055,0.05558844,0.32549745,0.86926704,0.01752599,0.38877775,0.17711564,0.55481663
-0.05102551,2.16501780,0.00022126,0.05467672,0.32579734,0.85979564,0.01699276,0.39169299,0.18193408,0.55778521
-0.04502251,2.15860851,0.00021339,0.05382068,0.32575300,0.85126478,0.01641469,0.39498952,0.18693040,0.56055380
-0.03901951,2.15380264,0.00020661,0.05304540,0.32527260,0.84383913,0.01580040,0.39873833,0.19211988,0.56302990
-0.03301651,2.15077102,0.00020059,0.05237454,0.32427572,0.83766153,0.01516017,0.40300403,0.19751382,0.56513049
-0.02701351,2.14964489,0.00019506,0.05182969,0.32269601,0.83284445,0.01450570,0.40783897,0.20311708,0.56678397
-0.02101051,2.15050235,0.00018978,0.05142977,0.32048328,0.82946203,0.01384973,0.41327767,0.20892562,0.56793173
-0.01500750,2.15335578,0.00018456,0.05119057,0.31760498,0.82754325,0.01320577,0.41933157,0.21492432,0.56852906
-0.00900450,2.15814119,0.00017923,0.05112426,0.31404707,0.82706642,0.01258763,0.42598461,0.22108520,0.56854561
-0.00300150,2.16470993,0.00017366,0.05123901,0.30981403,0.82795542,0.01200910,0.43318987,0.22736614,0.56796503
0.00300150,2.17282352,0.00016777,0.05153877,0.30492829,0.83007805,0.01148346,0.44086754,0.23371017,0.56678408
0.00900450,2.18215191,0.00016150,0.05202304,0.29942885,0.83324658,0.01102315,0.44890426,0.24004548,0.56501116
0.01500750,2.19227569,0.00015483,0.05268684,0.29336941,0.83722062,0.01063935,0.45715422,0.24628621,0.56266426
0.02101051,2.20269225,0.00014776,0.05352070,0.28681592,0.84171239,0.01034167,0.46544172,0.25233393,0.55976863
0.02701351,2.21282598,0.00014033,0.05451086,0.27984375,0.84639407,0.01013780,0.47356538,0.25807993,0.55635414
0.03301651,2.22204210,0.00013260,0.05563948,0.27253465,0.85090726,0.01003328,0.48130374,0.26340807,0.55245262
0.03901951,2.22966394,0.00012463,0.05688503,0.26497361,0.85487385,0.01003128,0.48842200,0.26819836,0.54809527
0.04502251,2.23499277,0.00011653,0.05822270,0.25724574,0.85790824,0.01013250,0.49467973,0.27233083,0.54331034
0.05102551,2.23732972,0.00010840,0.05962501,0.24943343,0.85963005,0.01033506,0.49983907,0.27568979,0.53812123
0.05702851,2.23599874,0.00010035,0.06106239,0.24161378,0.85967706,0.01063452,0.50367322,0.27816813,0.53254509
0.06303152,2.23036970,0.00009250,0.06250394,0.23385649,0.85771771,0.01102395,0.50597462,0.27967155,0.52659213
0.06903452,2.21988097,0.00008496,0.06391815,0.22622227,0.85346268,0.01149410,0.50656276,0.28012257,0.52026557
0.07503752,2.20406022,0.00007788,0.06527373,0.21876186,0.84667497,0.01203361,0.50529098,0.27946402,0.51356235
0.08104052,2.18254296,0.00007137,0.06654052,0.21151560,0.83717833,0.01262934,0.50205216,0.27766206,0.50647458
0.08704352,2.15508802,0.00006556,0.06769028,0.20451358,0.82486345,0.01326671,0.49678305,0.27470832,0.49899163
0.09304652,2.12158943,0.00006058,0.06869764,0.19777641,0.80969194,0.01393012,0.48946706,0.27062142,0.49110275
0.09904952,2.08208430,0.00005656,0.06954092,0.19131636,0.79169782,0.01460346,0.48013543,0.26544743,0.48280024
0.10505253,2.03675658,0.00005363,0.07020298,0.18513898,0.77098673,0.01527061,0.46886675,0.25925963,0.47408273
0.11105553,1.98593642,0.00005194,0.07067193,0.17924488,0.74773281,0.01591591,0.45578500,0.25215724,0.46495869
0.11705853,1.93009544,0.00005164,0.07094180,0.17363177,0.72217346,0.01652476,0.44105609,0.24426346,0.45544969
0.12306153,1.86983793,0.00005287,0.07101308,0.16829640,0.69460247,0.01708408,0.42488324,0.23572269,0.44559339
0.12906453,1.80588834,0.00005583,0.07089309,0.16323647,0.66536146,0.01758275,0.40750123,0.22669718,0.43544592
0.13506753,1.73907539,0.00006067,0.07059613,0.15845223,0.63483035,0.01801203,0.38916995,0.21736306,0.42508351
0.14107054,1.67031336,0.00006761,0.07014348,0.15394775,0.60341702,0.01836588,0.37016738,0.20790615,0.41460321
0.14707354,1.60058086,0.00007685,0.06956315,0.14973181,0.57154649,0.01864113,0.35078230,0.19851732,0.40412248
0.15307654,1.53089779,0.00008860,0.06888933,0.14581822,0.53965015,0.01883762,0.33130693,0.18938790,0.39377766
0.15907954,1.46230081,0.00010310,0.06816160,0.14222568,0.50815512,0.01895814,0.31202981,0.18070493,0.38372123
0.16508254,1.39581815,0.00012057,0.06742394,0.13897703,0.47747418,0.01900834,0.29322901,0.17264669,0.37411783
0.17108554,1.33244404,0.00014124,0.06672340,0.13609817,0.44799636,0.01899637,0.27516583,0.16537826,0.36513929
0.17708854,1.27311363,0.00016532,0.06610862,0.13361638,0.42007851,0.01893260,0.25807928,0.15904760,0.35695866
0.18309155,1.21867874,0.00019303,0.06562816,0.13155843,0.39403787,0.01882908,0.24218117,0.15378186,0.34974353
0.18909455,1.16988530,0.00022454,0.06532866,0.12994847,0.37014585,0.01869897,0.22765217,0.14968427,0.34364891
0.19509755,1.12735292,0.00026001,0.06525304,0.12880578,0.34862305,0.01855598,0.21463865,0.14683153,0.33880999
0.20110055,1.09155733,0.00029954,0.06543861,0.12814265,0.32963551,0.01841369,0.20325052,0.14527186,0.33533513
0.20710355,1.06281618,0.00034318,0.06591529,0.12796241,0.31329244,0.01828490,0.19355985,0.14502362,0.33329938
0.21310655,1.04127885,0.00039097,0.06670409,0.12825783,0.29964515,0.01818106,0.18560058,0.14607474,0.33273898
0.21910955,1.02692069,0.00044282,0.06781576,0.12900998,0.28868745,0.01811169,0.17936896,0.14838282,0.33364703
0.22511256,1.01954211,0.00049864,0.06924978,0.13018757,0.28035728,0.01808393,0.17482495,0.15187607,0.33597077
0.23111556,1.01877264,0.00055824,0.07099374,0.13174699,0.27453968,0.01810219,0.17189441,0.15645488,0.33961057
0.23711856,1.02408031,0.00062137,0.07302325,0.13363290,0.27107100,0.01816790,0.17047205,0.16199436,0.34442076
0.24312156,1.03478592,0.00068771,0.07530216,0.13577944,0.26974422,0.01827945,0.17042512,0.16834740,0.35021247
0.24912456,1.05008221,0.00075691,0.07778341,0.13811209,0.27031525,0.01843222,0.17159764,0.17534849,0.35675824
0.25512756,1.06905721,0.00082852,0.08041026,0.14054991,0.27251019,0.01861878,0.17381522,0.18281811,0.36379850
0.26113057,1.09072120,0.00090209,0.08311802,0.14300822,0.27603316,0.01882921,0.17689020,0.19056754,0.37104943
0.26713357,1.11403633,0.00097712,0.08583603,0.14540147,0.28057469,0.01905152,0.18062708,0.19840392,0.37821207
0.27313657,1.13794789,0.00105307,0.08849010,0.14764626,0.28582026,0.01927221,0.18482802,0.20613556,0.38498221
0.27913957,1.16141604,0.00112941,0.09100500,0.14966422,0.29145882,0.01947683,0.18929834,0.21357709,0.39106065
0.28514257,1.18344695,0.00120559,0.09330712,0.15138472,0.29719106,0.01965064,0.19385170,0.22055441,0.39616337
0.29114557,1.20312197,0.00128107,0.09532705,0.15274722,0.30273702,0.01977926,0.19831494,0.22690923,0.40003117
0.29714857,1.21962382,0.00135533,0.09700209,0.15370317,0.30784297,0.01984927,0.20253245,0.23250298,0.40243837
0.30315158,1.23225884,0.00142787,0.09827844,0.15421731,0.31228717,0.01984881,0.20636974,0.23721996,0.40320012
0.30915458,1.24047442,0.00149819,0.09911309,0.15426850,0.31588446,0.01976810,0.20971635,0.24096969,0.40217813
0.31515758,1.24387105,0.00156586,0.09947526,0.15384984,0.31848954,0.01959983,0.21248786,0.24368821,0.39928452
0.32116058,1.24220885,0.00163046,0.09934738,0.15296833,0.31999876,0.01933946,0.21462709,0.24533851,0.39448365
0.32716358,1.23540823,0.00169159,0.09872558,0.15164389,0.32035063,0.01898544,0.21610433,0.24590996,0.38779206
0.33316658,1.22354527,0.00174893,0.09761962,0.14990815,0.31952487,0.01853924,0.21691685,0.24541688,0.37927640
0.33916958,1.20684212,0.00180217,0.09605236,0.14780277,0.31754034,0.01800532,0.21708761,0.24389628,0.36904965
0.34517259,1.18565311,0.00185105,0.09405876,0.14537764,0.31445190,0.01739093,0.21666328,0.24140508,0.35726594
0.35117559,1.16044761,0.00189540,0.09168448,0.14268906,0.31034645,0.01670590,0.21571182,0.23801676,0.34411405
0.35717859,1.13179040,0.00193507,0.08898418,0.13979788,0.30533833,0.01596224,0.21431961,0.23381782,0.32981027
0.36318159,1.10032071,0.00197004,0.08601962,0.13676786,0.29956444,0.01517377,0.21258829,0.22890415,0.31459071
0.36918459,1.06673083,0.00200037,0.08285755,0.13366422,0.29317918,0.01435568,0.21063156,0.22337741,0.29870357
0.37518759,1.03174514,0.00202624,0.07956762,0.13055245,0.28634945,0.01352400,0.20857184,0.21734180,0.28240165
0.38119060,0.99610037,0.00204798,0.07622031,0.12749746,0.27924995,0.01269523,0.20653705,0.21090107,0.26593547
0.38719360,0.96052759,0.00206610,0.07288494,0.12456292,0.27205880,0.01188579,0.20465748,0.20415607,0.24954708
0.39319660,0.92573624,0.00208127,0.06962786,0.12181089,0.26495355,0.01111167,0.20306274,0.19720275,0.23346491
0.39919960,0.89240059,0.00209438,0.06651091,0.11930164,0.25810775,0.01038802,0.20187899,0.19013070,0.21789956
0.40520260,0.86114829,0.00210655,0.06359003,0.11709344,0.25168788,0.00972882,0.20122613,0.18302220,0.20304074
0.41120560,0.83255109,0.00211912,0.06091417,0.11524250,0.24585064,0.00914662,0.20121525,0.17595162,0.18905515
0.41720860,0.80711740,0.00213363,0.05852442,0.11380272,0.24074062,0.00865227,0.20194603,0.16898526,0.17608531
0.42321161,0.78528627,0.00215185,0.05645349,0.11282530,0.23648808,0.00825480,0.20350431,0.16218136,0.16424920
0.42921461,0.76742249,0.00217573,0.05472522,0.11235811,0.23320699,0.00796126,0.20595964,0.15559031,0.15364043
0.43521761,0.75381255,0.00220736,0.05335452,0.11244484,0.23099293,0.00777665,0.20936291,0.14925501,0.14432903
0.44122061,0.74466103,0.00224892,0.05234731,0.11312382,0.22992124,0.00770383,0.21374414,0.14321106,0.13636234
0.44722361,0.74008753,0.00230260,0.05170075,0.11442659,0.23004501,0.00774356,0.21911035,0.13748706,0.12976620
0.45322661,0.74012385,0.00237055,0.05140353,0.11637629,0.23139317,0.00789446,0.22544384,0.13210479,0.12454611
0.45922961,0.74471172,0.00245479,0.05143637,0.11898589,0.23396875,0.00815308,0.23270069,0.12707922,0.12068835
0.46523262,0.75370123,0.00255709,0.05177256,0.12225643,0.23774731,0.00851392,0.24080989,0.12241857,0.11816097
0.47123562,0.76685020,0.00267890,0.05237869,0.12617528,0.24267574,0.00896952,0.24967309,0.11812424,0.11691478
0.47723862,0.78382503,0.00282125,0.05321546,0.13071471,0.24867166,0.00951058,0.25916504,0.11419078,0.11688418
0.48324162,0.80420319,0.00298465,0.05423862,0.13583069,0.25562332,0.01012608,0.26913496,0.11060596,0.11798800
0.48924462,0.82747797,0.00316904,0.05539996,0.14146230,0.26339045,0.01080344,0.27940877,0.10735085,0.12013047
0.49524762,0.85306562,0.00337368,0.05664846,0.14753155,0.27180595,0.01152874,0.28979230,0.10440019,0.12320227
0.50125063,0.88031505,0.00359717,0.05793148,0.15394398,0.28067854,0.01228691,0.30007542,0.10172285,0.12708190
0.50725363,0.90852039,0.00383735,0.05919604,0.16058992,0.28979646,0.01306205,0.31003697,0.09928258,0.13163736
0.51325663,0.93693599,0.00409137,0.06039009,0.16734638,0.29893205,0.01383768,0.31945044,0.09703893,0.13672823
0.51925963,0.96479392,0.00435569,0.06146380,0.17407978,0.30784733,0.01459711,0.32809020,0.09494843,0.14220820
0.52526263,0.99132324,0.00462616,0.06237087,0.18064917,0.31630012,0.01532378,0.33573804,0.09296587,0.14792799
0.53126563,1.01577080,0.00489808,0.06306964,0.18691008,0.32405084,0.01600163,0.34218979,0.09104577,0.15373878
0.53726863,1.03742247,0.00516635,0.06352427,0.19271869,0.33086951,0.01661548,0.34726174,0.08914392,0.15949590
0.54327164,1.05562449,0.00542559,0.06370554,0.19793631,0.33654271,0.01715138,0.35079668,0.08721882,0.16506278
0.54927464,1.06980365,0.00567031,0.06359171,0.20243387,0.34088038,0.01759699,0.35266921,0.08523317,0.17031504
0.55527764,1.07948578,0.00589506,0.06316896,0.20609635,0.34372195,0.01794184,0.35279007,0.08315515,0.17514452
0.56128064,1.08431167,0.00609461,0.06243171,0.20882684,0.34494166,0.01817764,0.35110951,0.08095955,0.17946311
0.56728364,1.08404965,0.00626415,0.06138265,0.21055019,0.34445289,0.01829845,0.34761926,0.07862857,0.18320615
0.57328664,1.07860437,0.00639942,0.06003256,0.21121594,0.34221111,0.01830086,0.34235325,0.07615246,0.18633536
0.57928964,1.06802127,0.00649688,0.05839985,0.21080058,0.33821558,0.01818398,0.33538696,0.07352975,0.18884092
0.58529265,1.05248655,0.00655381,0.05650990,0.20930878,0.33250946,0.01794949,0.32683542,0.07076723,0.19074282
0.59129565,1.03232262,0.00656845,0.05439422,0.20677385,0.32517855,0.01760152,0.31685004,0.06787962,0.19209113
0.59729865,1.00797902,0.00654001,0.05208944,0.20325708,0.31634858,0.01714648,0.30561423,0.06488894,0.19296536
0.60330165,0.98001940,0.00646873,0.04963618,0.19884624,0.30618116,0.01659282,0.29333814,0.06182364,0.19347258
0.60930465,0.94910465,0.00635588,0.04707783,0.19365307,0.29486871,0.01595075,0.28025277,0.05871757,0.19374472
0.61530765,0.91597326,0.00620368,0.04445937,0.18781008,0.28262833,0.01523190,0.26660341,0.05560874,0.19393467
0.62131066,0.88141913,0.00601523,0.04182605,0.18146658,0.26969515,0.01444895,0.25264294,0.05253796,0.19421165
0.62731366,0.84626807,0.00579441,0.03922232,0.17478417,0.25631512,0.01361524,0.23862504,0.04954751,0.19475578
0.63331666,0.81135345,0.00554575,0.03669059,0.16793190,0.24273776,0.01274438,0.22479761,0.04667970,0.19575211
0.63931966,0.77749206,0.00527424,0.03427033,0.16108116,0.22920898,0.01184990,0.21139653,0.04397552,0.19738425
0.64532266,0.74546074,0.00498521,0.03199714,0.15440060,0.21596420,0.01094490,0.19863995,0.04147338,0.19982791
0.65132566,0.71597472,0.00468414,0.02990202,0.14805111,0.20322218,0.01004172,0.18672332,0.03920791,0.20324449
0.65732866,0.68966814,0.00437648,0.02801077,0.14218120,0.19117944,0.00915171,0.17581509,0.03720891,0.20777499
0.66333167,0.66707733,0.00406751,0.02634358,0.13692271,0.18000567,0.00828499,0.16605343,0.03550053,0.21353440
0.66933467,0.64862733,0.00376218,0.02491474,0.13238714,0.16984015,0.00745036,0.15754369,0.03410049,0.22060688
0.67533767,0.63462182,0.00346502,0.02373247,0.12866266,0.16078916,0.00665511,0.15035692,0.03301961,0.22904176
0.68134067,0.62523685,0.00318000,0.02279902,0.12581179,0.15292455,0.00590507,0.14452923,0.03226145,0.23885060
0.68734367,0.62051825,0.00291047,0.02211076,0.12386995,0.14628332,0.00520459,0.14006211,0.03182222,0.25000543
0.69334667,0.62038284,0.00265913,0.02165849,0.12284477,0.14086833,0.00455658,0.13692353,0.03169080,0.26243814
0.69934967,0.62462324,0.00242796,0.02142786,0.12271628,0.13664981,0.00396262,0.13504996,0.03184903,0.27604116
0.70535268,0.63291610,0.00221828,0.02139985,0.12343786,0.13356791,0.00342308,0.13434903,0.03227213,0.29066938
0.71135568,0.64483343,0.00203072,0.02155145,0.12493795,0.13153589,0.00293729,0.13470287,0.03292935,0.30614322
0.71735868,0.65985665,0.00186531,0.02185631,0.12712255,0.13044394,0.00250366,0.13597211,0.03378471,0.32225282
0.72336168,0.67739303,0.00172151,0.02228553,0.12987831,0.13016358,0.00211987,0.13800019,0.03479794,0.33876325
0.72936468,0.69679387,0.00159829,0.02280852,0.13307611,0.13055225,0.00178305,0.14061822,0.03592557,0.35542043
0.73536768,0.71737397,0.00149418,0.02339386,0.13657522,0.13145828,0.00148989,0.14364995,0.03712200,0.37195776
0.74137069,0.73843192,0.00140744,0.02401022,0.14022762,0.13272577,0.00123684,0.14691693,0.03834078,0.38810318
0.74737369,0.75927045,0.00133605,0.02462724,0.14388264,0.13419946,0.00102019,0.15024365,0.03953584,0.40358638
0.75337669,0.77921635,0.00127785,0.02521640,0.14739160,0.13572938,0.00083624,0.15346252,0.04066271,0.41814605
0.75937969,0.79763939,0.00123062,0.02575189,0.15061234,0.13717513,0.00068134,0.15641859,0.04167975,0.43153680
0.76538269,0.81396969,0.00119213,0.02621134,0.15341354,0.13840972,0.00055200,0.15897383,0.04254925,0.44353571
0.77138569,0.82771295,0.00116024,0.02657650,0.15567868,0.13932281,0.00044496,0.16101086,0.04323847,0.45394812
0.77738869,0.83846320,0.00113293,0.02683376,0.15730948,0.13982340,0.00035718,0.16243603,0.04372043,0.46261267
0.78339170,0.84591270,0.00110837,0.02697458,0.15822872,0.13984175,0.00028592,0.16318176,0.04397463,0.46940523
0.78939470,0.84985862,0.00108493,0.02699573,0.15838235,0.13933054,0.00022873,0.16320802,0.04398748,0.47424187
0.79539770,0.85020651,0.00106125,0.02689939,0.15774085,0.13826540,0.00018346,0.16250295,0.04375258,0.47708053
0.80140070,0.84697040,0.00103622,0.02669302,0.15629974,0.13664456,0.00014824,0.16108257,0.04327071,0.47792165
0.80740370,0.84026955,0.00100900,0.02638915,0.15407925,0.13448788,0.00012148,0.15898972,0.04254962,0.47680745
0.81340670,0.83032220,0.00097899,0.02600492,0.15112317,0.13183524,0.00010186,0.15629197,0.04160366,0.47382027
0.81940970,0.81743649,0.00094588,0.02556151,0.14749702,0.12874429,0.00008830,0.15307903,0.04045318,0.46907974
0.82541271,0.80199888,0.00090956,0.02508341,0.14328541,0.12528777,0.00007993,0.14945928,0.03912376,0.46273910
0.83141571,0.78446062,0.00087016,0.02459759,0.13858894,0.12155049,0.00007608,0.14555595,0.03764537,0.45498077
0.83741871,0.76532269,0.00082797,0.02413259,0.13352059,0.11762597,0.00007625,0.14150281,0.03605141,0.44601128
0.84342171,0.74511976,0.00078343,0.02371747,0.12820181,0.11361299,0.00008012,0.13743965,0.03437776,0.43605578
0.84942471,0.72440374,0.00073713,0.02338090,0.12275850,0.10961214,0.00008748,0.13350771,0.03266176,0.42535226
0.85542771,0.70372730,0.00068971,0.02315003,0.11731693,0.10572242,0.00009825,0.12984515,0.03094128,0.41414572
0.86143072,0.68362812,0.00064190,0.02304962,0.11199984,0.10203805,0.00011243,0.12658269,0.02925387,0.40268235
0.86743372,0.66461405,0.00059443,0.02310104,0.10692279,0.09864559,0.00013015,0.12383972,0.02763597,0.39120394
0.87343672,0.64714976,0.00054805,0.02332153,0.10219093,0.09562134,0.00015158,0.12172070,0.02612223,0.37994263
0.87943972,0.63164512,0.00050351,0.02372348,0.09789624,0.09302933,0.00017698,0.12031231,0.02474501,0.36911610
0.88544272,0.61844570,0.00046149,0.02431390,0.09411533,0.09091960,0.00020664,0.11968103,0.02353396,0.35892334
0.89144572,0.60782538,0.00042265,0.02509404,0.09090787,0.08932710,0.00024091,0.11987160,0.02251569,0.34954094
0.89744872,0.59998141,0.00038756,0.02605922,0.08831563,0.08827109,0.00028018,0.12090604,0.02171366,0.34112021
0.90345173,0.59503178,0.00035676,0.02719884,0.08636214,0.08775502,0.00032484,0.12278344,0.02114800,0.33378485
0.90945473,0.59301498,0.00033069,0.02849653,0.08505300,0.08776690,0.00037531,0.12548053,0.02083556,0.32762948
0.91545773,0.59389202,0.00030973,0.02993062,0.08437665,0.08828019,0.00043200,0.12895271,0.02078982,0.32271880
0.92146073,0.59755044,0.00029419,0.03147463,0.08430568,0.08925503,0.00049532,0.13313588,0.02102099,0.31908749
0.92746373,0.60381025,0.00028428,0.03309806,0.08479858,0.09063986,0.00056562,0.13794865,0.02153599,0.31674076
0.93346673,0.61243135,0.00028017,0.03476724,0.08580166,0.09237333,0.00064321,0.14329498,0.02233841,0.31565549
0.93946973,0.62312219,0.00028194,0.03644632,0.08725138,0.09438641,0.00072834,0.14906716,0.02342849,0.31578185
0.94547274,0.63554932,0.00028960,0.03809831,0.08907660,0.09660464,0.00082116,0.15514897,0.02480297,0.31704542
0.95147574,0.64934730,0.00030307,0.03968621,0.09120102,0.09895041,0.00092169,0.16141883,0.02645494,0.31934963
0.95747874,0.66412891,0.00032222,0.04117406,0.09354543,0.10134527,0.00102983,0.16775305,0.02837367,0.32257834
0.96348174,0.67949493,0.00034683,0.04252803,0.09602991,0.10371202,0.00114530,0.17402875,0.03054432,0.32659870
0.96948474,0.69504349,0.00037658,0.04371733,0.09857576,0.10597676,0.00126765,0.18012666,0.03294776,0.33126400
0.97548774,0.71037849,0.00041109,0.04471509,0.10110724,0.10807056,0.00139622,0.18593348,0.03556034,0.33641649
0.98149075,0.72511714,0.00044989,0.04549901,0.10355295,0.10993099,0.00153013,0.19134396,0.03835376,0.34189018
0.98749375,0.73889617,0.00049241,0.04605191,0.10584697,0.11150317,0.00166830,0.19626245,0.04129502,0.34751351
0.99349675,0.75137703,0.00053802,0.04636200,0.10792969,0.11274063,0.00180941,0.20060407,0.04434647,0.35311194
0.99949975,0.76224982,0.00058597,0.04642306,0.10974835,0.11360579,0.00195193,0.20429548,0.04746609,0.35851041
1.00550275,0.77123616,0.00063549,0.04623430,0.11125733,0.11407009,0.00209414,0.20727522,0.05060789,0.36353577
1.01150575,0.77809120,0.00068570,0.04580018,0.11241825,0.11411384,0.00223414,0.20949381,0.05372249,0.36801915
1.01750875,0.78260487,0.00073572,0.04512993,0.11319988,0.11372592,0.00236990,0.21091348,0.05675800,0.37179832
1.02351176,0.78460260,0.00078459,0.04423706,0.11357794,0.11290318,0.00249931,0.21150780,0.05966100,0.37472010
1.02951476,0.78394576,0.00083140,0.04313869,0.11353487,0.11164971,0.00262024,0.21126121,0.06237771,0.37664284
1.03551776,0.78053186,0.00087520,0.04185483,0.11305951,0.10997614,0.00273056,0.21016843,0.06485536,0.37743889
