energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
3.16658329,0.49966050,0.67670769,0.00379798,0.02781450,0.08799357,0.35624309,0.02555438,0.17824931,0.00000000
3.17258629,0.50092881,0.67185452,0.00380280,0.02767613,0.08839148,0.35521063,0.02616497,0.18178571,0.00000000
3.17858929,0.49951007,0.66238276,0.00378643,0.02736454,0.08833392,0.35210418,0.02671434,0.18479008,0.00000000
3.18459230,0.49556709,0.64851004,0.00375007,0.02689180,0.08784644,0.34709095,0.02720868,0.18730908,0.00000000
3.19059530,0.48931639,0.63054488,0.00369531,0.02627398,0.08696307,0.34038929,0.02765507,0.18939811,0.00000000
3.19659830,0.48101897,0.60887553,0.00362414,0.02553066,0.08572475,0.33226217,0.02806099,0.19111750,0.00000000
3.20260130,0.47096958,0.58395631,0.00353876,0.02468431,0.08417737,0.32300905,0.02843366,0.19252846,0.00000000
3.20860430,0.45948492,0.55629203,0.00344160,0.02375962,0.08236984,0.31295632,0.02877949,0.19368900,0.00000000
3.21460730,0.44689143,0.52642133,0.00333514,0.02278264,0.08035202,0.30244686,0.02910351,0.19465005,0.00000000
3.22061031,0.43351320,0.49489948,0.00322188,0.02178001,0.07817275,0.29182899,0.02940894,0.19545207,0.00000000
3.22661331,0.41966054,0.46228168,0.00310422,0.02077813,0.07587801,0.28144524,0.02969682,0.19612225,0.00000000
3.23261631,0.40561983,0.42910729,0.00298439,0.01980229,0.07350946,0.27162141,0.02996578,0.19667262,0.00000000
3.23861931,0.39164494,0.39588565,0.00286439,0.01887596,0.07110311,0.26265621,0.03021199,0.19709899,0.00000000
3.24462231,0.37795060,0.36308409,0.00274595,0.01802010,0.06868854,0.25481193,0.03042922,0.19738103,0.00000000
3.25062531,0.36470801,0.33111834,0.00263046,0.01725253,0.06628845,0.24830643,0.03060908,0.19748322,0.00000000
3.25662831,0.35204252,0.30034554,0.00251901,0.01658752,0.06391852,0.24330658,0.03074140,0.19735691,0.00000000
3.26263132,0.34003364,0.27106006,0.00241233,0.01603541,0.06158784,0.23992356,0.03081475,0.19694306,0.00000000
3.26863432,0.32871698,0.24349183,0.00231084,0.01560239,0.05929948,0.23820996,0.03081697,0.19617574,0.00000000
3.27463732,0.31808803,0.21780722,0.00221466,0.01529050,0.05705143,0.23815882,0.03073590,0.19498605,0.00000000
3.28064032,0.30810733,0.19411196,0.00212366,0.01509762,0.05483771,0.23970458,0.03056000,0.19330630,0.00000000
3.28664332,0.29870678,0.17245594,0.00203751,0.01501770,0.05264962,0.24272601,0.03027903,0.19107413,0.00000000
3.29264632,0.28979661,0.15283931,0.00195570,0.01504111,0.05047699,0.24705078,0.02988466,0.18823639,0.00000000
3.29864932,0.28127268,0.13521970,0.00187761,0.01515500,0.04830944,0.25246173,0.02937096,0.18475261,0.00000000
3.30465233,0.27302365,0.11951988,0.00180259,0.01534387,0.04613747,0.25870444,0.02873486,0.18059781,0.00000000
3.31065533,0.26493787,0.10563573,0.00172995,0.01559012,0.04395344,0.26549600,0.02797639,0.17576446,0.00000000
3.31665833,0.25690954,0.09344408,0.00165905,0.01587470,0.04175230,0.27253458,0.02709883,0.17026375,0.00000000
3.32266133,0.24884402,0.08281012,0.00158931,0.01617778,0.03953217,0.27950952,0.02610871,0.16412578,0.00000000
3.32866433,0.24066221,0.07359437,0.00152024,0.01647939,0.03729455,0.28611157,0.02501560,0.15739908,0.00000000
3.33466733,0.23230382,0.06565877,0.00145149,0.01676010,0.03504442,0.29204301,0.02383194,0.15014924,0.00000000
3.34067034,0.22372966,0.05887210,0.00138281,0.01700164,0.03279009,0.29702719,0.02257255,0.14245688,0.00000000
3.34667334,0.21492288,0.05311454,0.00131412,0.01718742,0.03054284,0.30081725,0.02125424,0.13441515,0.00000000
3.35267634,0.20588930,0.04828142,0.00124542,0.01730305,0.02831647,0.30320369,0.01989527,0.12612684,0.00000000
3.35867934,0.19665706,0.04428626,0.00117690,0.01733671,0.02612671,0.30402051,0.01851481,0.11770134,0.00000000
3.36468234,0.18727548,0.04106308,0.00110882,0.01727943,0.02399067,0.30314977,0.01713246,0.10925158,0.00000000
3.37068534,0.17781360,0.03856821,0.00104157,0.01712530,0.02192616,0.30052443,0.01576771,0.10089115,0.00000000
3.37668834,0.16835824,0.03678147,0.00097561,0.01687149,0.01995113,0.29612927,0.01443953,0.09273171,0.00000000
3.38269135,0.15901192,0.03570697,0.00091148,0.01651822,0.01808318,0.29000017,0.01316601,0.08488075,0.00000000
3.38869435,0.14989068,0.03537355,0.00084979,0.01606862,0.01633913,0.28222153,0.01196406,0.07743988,0.00000000
3.39469735,0.14112180,0.03583474,0.00079118,0.01552846,0.01473467,0.27292223,0.01084927,0.07050354,0.00000000
3.40070035,0.13284161,0.03716842,0.00073632,0.01490586,0.01328415,0.26227018,0.00983572,0.06415826,0.00000000
3.40670335,0.12519331,0.03947603,0.00068590,0.01421084,0.01200049,0.25046585,0.00893604,0.05848228,0.00000000
3.41270635,0.11832487,0.04288133,0.00064061,0.01345493,0.01089511,0.23773495,0.00816137,0.05354563,0.00000000
3.41870935,0.11238686,0.04752853,0.00060116,0.01265071,0.00997797,0.22432070,0.00752146,0.04941039,0.00000000
3.42471236,0.10753029,0.05357988,0.00056822,0.01181131,0.00925767,0.21047595,0.00702479,0.04613116,0.00000000
3.43071536,0.10390436,0.06121235,0.00054244,0.01095001,0.00874154,0.19645541,0.00667868,0.04375560,0.00000000
3.43671836,0.10165398,0.07061361,0.00052446,0.01007976,0.00843572,0.18250833,0.00648934,0.04232486,0.00000000
3.44272136,0.10091712,0.08197695,0.00051485,0.00921289,0.00834522,0.16887190,0.00646200,0.04187386,0.00000000
3.44872436,0.10182181,0.09549531,0.00051415,0.00836071,0.00847395,0.15576540,0.00660090,0.04243129,0.00000000
3.45472736,0.10448289,0.11135434,0.00052283,0.00753332,0.00882466,0.14338535,0.00690927,0.04401936,0.00000000
3.46073037,0.10899844,0.12972449,0.00054126,0.00673943,0.00939878,0.13190178,0.00738920,0.04665310,0.00000000
3.46673337,0.11544590,0.15075243,0.00056973,0.00598621,0.01019623,0.12145550,0.00804151,0.05033937,0.00000000
3.47273637,0.12387811,0.17455191,0.00060841,0.00527928,0.01121515,0.11215644,0.00886554,0.05507554,0.00000000
3.47873937,0.13431918,0.20119431,0.00065734,0.00462271,0.01245157,0.10408304,0.00985885,0.06084791,0.00000000
3.48474237,0.14676056,0.23069944,0.00071640,0.00401912,0.01389899,0.09728256,0.01101699,0.06762998,0.00000000
3.49074537,0.16115742,0.26302674,0.00078532,0.00346975,0.01554806,0.09177219,0.01233313,0.07538067,0.00000000
3.49674837,0.17742564,0.29806773,0.00086362,0.00297466,0.01738617,0.08754094,0.01379785,0.08404270,0.00000000
3.50275138,0.19543959,0.33563988,0.00095065,0.00253287,0.01939717,0.08455218,0.01539890,0.09354123,0.00000000
3.50875438,0.21503104,0.37548270,0.00104555,0.00214255,0.02156113,0.08274670,0.01712101,0.10378291,0.00000000
3.51475738,0.23598954,0.41725640,0.00114729,0.00180125,0.02385427,0.08204627,0.01894585,0.11465561,0.00000000
3.52076038,0.25806426,0.46054354,0.00125462,0.00150607,0.02624901,0.08235765,0.02085214,0.12602879,0.00000000
3.52676338,0.28096777,0.50485414,0.00136615,0.00125382,0.02871418,0.08357686,0.02281578,0.13775482,0.00000000
3.53276638,0.30438165,0.54963427,0.00148034,0.00104125,0.03121548,0.08559391,0.02481033,0.14967114,0.00000000
3.53876938,0.32796406,0.59427828,0.00159555,0.00086519,0.03371609,0.08829768,0.02680744,0.16160343,0.00000000
3.54477239,0.35135921,0.63814453,0.00171009,0.00072267,0.03617748,0.09158114,0.02877760,0.17336970,0.00000000
3.55077539,0.37420846,0.68057416,0.00182226,0.00061105,0.03856042,0.09534674,0.03069095,0.18478516,0.00000000
3.55677839,0.39616293,0.72091254,0.00193045,0.00052818,0.04082611,0.09951184,0.03251826,0.19566793,0.00000000
3.56278139,0.41689711,0.75853257,0.00203316,0.00047242,0.04293744,0.10401432,0.03423193,0.20584511,0.00000000
3.56878439,0.43612296,0.79285897,0.00212911,0.00044274,0.04486029,0.10881797,0.03580714,0.21515933,0.00000000
3.57478739,0.45360413,0.82339272,0.00221727,0.00043881,0.04656487,0.11391782,0.03722288,0.22347513,0.00000000
3.58079040,0.46916950,0.84973429,0.00229698,0.00046101,0.04802697,0.11934492,0.03846309,0.23068521,0.00000000
3.58679340,0.48272547,0.87160490,0.00236799,0.00051047,0.04922913,0.12517070,0.03951755,0.23671606,0.00000000
3.59279640,0.49426642,0.88886446,0.00243049,0.00058911,0.05016160,0.13151042,0.04038273,0.24153271,0.00000000
3.59879940,0.50388268,0.90152541,0.00248518,0.00069962,0.05082313,0.13852569,0.04106240,0.24514238,0.00000000
3.60480240,0.51176545,0.90976146,0.00253328,0.00084543,0.05122138,0.14642558,0.04156798,0.24759673,0.00000000
3.61080540,0.51820830,0.91391063,0.00257656,0.00103073,0.05137318,0.15546638,0.04191872,0.24899253,0.00000000
3.61680840,0.52360486,0.91447223,0.00261729,0.00126035,0.05130430,0.16594949,0.04214144,0.24947073,0.00000000
3.62281141,0.52844249,0.91209734,0.00265824,0.00153970,0.05104897,0.17821742,0.04227010,0.24921367,0.00000000
3.62881441,0.53329190,0.90757311,0.00270261,0.00187467,0.05064902,0.19264768,0.04234499,0.24844064,0.00000000
3.63481741,0.53879284,0.90180102,0.00275395,0.00227145,0.05015280,0.20964451,0.04241163,0.24740179,0.00000000
3.64082041,0.54563608,0.89576982,0.00281609,0.00273635,0.04961364,0.22962837,0.04251941,0.24637052,0.00000000
3.64682341,0.55454217,0.89052376,0.00289297,0.00327562,0.04908831,0.25302331,0.04272005,0.24563464,0.00000000
3.65282641,0.56623750,0.88712739,0.00298857,0.00389513,0.04863510,0.28024243,0.04306579,0.24548660,0.00000000
3.65882941,0.58142836,0.88662791,0.00310675,0.00460015,0.04831194,0.31167166,0.04360752,0.24621306,0.00000000
3.66483242,0.60077398,0.89001645,0.00325106,0.00539502,0.04817445,0.34765238,0.04439284,0.24808416,0.00000000
3.67083542,0.62485925,0.89818976,0.00342465,0.00628281,0.04827399,0.38846336,0.04546410,0.25134305,0.00000000
3.67683842,0.65416835,0.91191355,0.00363007,0.00726503,0.04865592,0.43430265,0.04685660,0.25619589,0.00000000
3.68284142,0.68906028,0.93178915,0.00386918,0.00834129,0.04935799,0.48527037,0.04859689,0.26280280,0.00000000
3.68884442,0.72974721,0.95822465,0.00414296,0.00950902,0.05040906,0.54135294,0.05070130,0.27127028,0.00000000
3.69484742,0.77627696,0.99141187,0.00445146,0.01076323,0.05182806,0.60240996,0.05317488,0.28164518,0.00000000
3.70085043,0.82852022,1.03131016,0.00479371,0.01209629,0.05362340,0.66816432,0.05601054,0.29391079,0.00000000
3.70685343,0.88616366,1.07763801,0.00516765,0.01349785,0.05579276,0.73819654,0.05918879,0.30798515,0.00000000
3.71285643,0.94870930,1.12987302,0.00557014,0.01495479,0.05832332,0.81194401,0.06267776,0.32372171,0.00000000
3.71885943,1.01548078,1.18726064,0.00599701,0.01645131,0.06119239,0.88870562,0.06643382,0.34091259,0.00000000
3.72486243,1.08563663,1.24883154,0.00644307,0.01796912,0.06436843,0.96765223,0.07040259,0.35929416,0.00000000
3.73086543,1.15819040,1.31342758,0.00690230,0.01948772,0.06781254,1.04784299,0.07452045,0.37855508,0.00000000
3.73686843,1.23203732,1.37973534,0.00736792,0.02098483,0.07148015,1.12824728,0.07871643,0.39834631,0.00000000
3.74287144,1.30598669,1.44632661,0.00783265,0.02243690,0.07532305,1.20777189,0.08291447,0.41829296,0.00000000
3.74887444,1.37879895,1.51170405,0.00828886,0.02381971,0.07929149,1.28529243,0.08703591,0.43800745,0.00000000
3.75487744,1.44922615,1.57435078,0.00872885,0.02510905,0.08333647,1.35968804,0.09100222,0.45710344,0.00000000
3.76088044,1.51605427,1.63278185,0.00914509,0.02628140,0.08741185,1.42987793,0.09473775,0.47521004,0.00000000
3.76688344,1.57814560,1.68559552,0.00953047,0.02731474,0.09147639,1.49485820,0.09817242,0.49198568,0.00000000
3.77288644,1.63447932,1.73152246,0.00987855,0.02818918,0.09549558,1.55373737,0.10124429,0.50713092,0.00000000
3.77888944,1.68418865,1.76947061,0.01018380,0.02888768,0.09944299,1.60576879,0.10390175,0.52039977,0.00000000
3.78489245,1.72659258,1.79856388,0.01044176,0.02939664,0.10330134,1.65037846,0.10610547,0.53160887,0.00000000
3.79089545,1.76122075,1.81817298,0.01064926,0.02970638,0.10706295,1.68718661,0.10782968,0.54064408,0.00000000
3.79689845,1.78783030,1.82793691,0.01080447,0.02981149,0.11072975,1.71602202,0.10906304,0.54746429,0.00000000
3.80290145,1.80641352,1.82777419,0.01090703,0.02971103,0.11431270,1.73692805,0.10980889,0.55210194,0.00000000
3.80890445,1.81719608,1.81788333,0.01095799,0.02940862,0.11783067,1.75016003,0.11008480,0.55466056,0.00000000
3.81490745,1.82062562,1.79873239,0.01095978,0.02891229,0.12130890,1.75617382,0.10992168,0.55530910,0.00000000
3.82091046,1.81735110,1.77103822,0.01091613,0.02823422,0.12477695,1.75560603,0.10936218,0.55427346,0.00000000
3.82691346,1.80819392,1.73573624,0.01083187,0.02739035,0.12826644,1.74924664,0.10845871,0.55182563,0.00000000
3.83291646,1.79411197,1.69394217,0.01071273,0.02639981,0.13180845,1.73800531,0.10727106,0.54827081,0.00000000
3.83891946,1.77615821,1.64690749,0.01056511,0.02528429,0.13543097,1.72287284,0.10586371,0.54393321,0.00000000
3.84492246,1.75543579,1.59597060,0.01039584,0.02406735,0.13915635,1.70487956,0.10430306,0.53914119,0.00000000
3.85092546,1.73305164,1.54250594,0.01021183,0.02277363,0.14299893,1.68505265,0.10265457,0.53421239,0.00000000
3.85692846,1.71007071,1.48787328,0.01001988,0.02142813,0.14696297,1.66437432,0.10098007,0.52943959,0.00000000
3.86293147,1.68747291,1.43336939,0.00982635,0.02005541,0.15104111,1.64374272,0.09933531,0.52507790,0.00000000
3.86893447,1.66611466,1.38018424,0.00963697,0.01867899,0.15521320,1.62393751,0.09776784,0.52133392,0.00000000
3.87493747,1.64669678,1.32936331,0.00945657,0.01732065,0.15944589,1.60559143,0.09631530,0.51835725,0.00000000
3.88094047,1.62973997,1.28177773,0.00928901,0.01599997,0.16369267,1.58916927,0.09500431,0.51623481,0.00000000
3.88694347,1.61556903,1.23810307,0.00913698,0.01473391,0.16789473,1.57495498,0.09384975,0.51498815,0.00000000
3.89294647,1.60430624,1.19880764,0.00900201,0.01353651,0.17198232,1.56304737,0.09285479,0.51457375,0.00000000
3.89894947,1.59587406,1.16415029,0.00888440,0.01241875,0.17587675,1.55336462,0.09201128,0.51488643,0.00000000
3.90495248,1.59000704,1.13418759,0.00878335,0.01138849,0.17949281,1.54565693,0.09130077,0.51576542,0.00000000
3.91095548,1.58627188,1.10878963,0.00869698,0.01045055,0.18274174,1.53952690,0.09069589,0.51700301,0.00000000
3.91695848,1.58409491,1.08766353,0.00862255,0.00960687,0.18553429,1.53445633,0.09016223,0.51835512,0.00000000
3.92296148,1.58279549,1.07038312,0.00855658,0.00885679,0.18778408,1.52983824,0.08966029,0.51955345,0.00000000
3.92896448,1.58162358,1.05642344,0.00849508,0.00819734,0.18941089,1.52501250,0.08914783,0.52031856,0.00000000
3.93496748,1.57979997,1.04519816,0.00843380,0.00762365,0.19034389,1.51930339,0.08858207,0.52037328,0.00000000
3.94097049,1.57655706,1.03609814,0.00836840,0.00712937,0.19052451,1.51205737,0.08792205,0.51945583,0.00000000
3.94697349,1.57117851,1.02852947,0.00829474,0.00670709,0.18990902,1.50267944,0.08713067,0.51733213,0.00000000
3.95297649,1.56303593,1.02194902,0.00820905,0.00634878,0.18847058,1.49066633,0.08617663,0.51380669,0.00000000
3.95897949,1.55162100,1.01589628,0.00810814,0.00604625,0.18620068,1.47563527,0.08503600,0.50873170,0.00000000
3.96498249,1.53657176,1.01001993,0.00798952,0.00579150,0.18311004,1.45734706,0.08369340,0.50201395,0.00000000
3.97098549,1.51769193,1.00409823,0.00785158,0.00557714,0.17922866,1.43572255,0.08214281,0.49361922,0.00000000
3.97698849,1.49496259,0.99805245,0.00769360,0.00539670,0.17460543,1.41085203,0.08038796,0.48357418,0.00000000
3.98299150,1.46854586,0.99195314,0.00751582,0.00524493,0.16930687,1.38299713,0.07844217,0.47196564,0.00000000
3.98899450,1.43878063,0.98601896,0.00731943,0.00511799,0.16341540,1.35258551,0.07632793,0.45893735,0.00000000
3.99499750,1.40617071,0.98060863,0.00710651,0.00501371,0.15702709,1.32019860,0.07407597,0.44468444,0.00000000
4.00100050,1.37136619,0.97620651,0.00687993,0.00493164,0.15024891,1.28655314,0.07172405,0.42944601,0.00000000
4.00700350,1.33513900,0.97340275,0.00664327,0.00487318,0.14319575,1.25247763,0.06931547,0.41349601,0.00000000
4.01300650,1.29835398,0.97286906,0.00640063,0.00484156,0.13598724,1.21888456,0.06689741,0.39713314,0.00000000
4.01900950,1.26193685,0.97533153,0.00615650,0.00484188,0.12874452,1.18673999,0.06451916,0.38066994,0.00000000
4.02501251,1.22684068,0.98154163,0.00591557,0.00488094,0.12158710,1.15703168,0.06223028,0.36442190,0.00000000
4.03101551,1.19401229,0.99224689,0.00568258,0.00496720,0.11462989,1.13073706,0.06007886,0.34869679,0.00000000
4.03701851,1.16436020,1.00816253,0.00546214,0.00511053,0.10798054,1.10879247,0.05810992,0.33378476,0.00000000
4.04302151,1.13872516,1.02994506,0.00525860,0.00532203,0.10173718,1.09206455,0.05636391,0.31994966,0.00000000
4.04902451,1.11785468,1.05816899,0.00507588,0.00561373,0.09598656,1.08132489,0.05487558,0.30742171,0.00000000
4.05502751,1.10238210,1.09330723,0.00491740,0.00599826,0.09080269,1.07722854,0.05367301,0.29639188,0.00000000
4.06103052,1.09281087,1.13571563,0.00478598,0.00648849,0.08624596,1.08029680,0.05277699,0.28700803,0.00000000
4.06703352,1.08950424,1.18562198,0.00468378,0.00709708,0.08236273,1.09090459,0.05220073,0.27937284,0.00000000
4.07303652,1.09268021,1.24311916,0.00461228,0.00783604,0.07918525,1.10927219,0.05194975,0.27354349,0.00000000
4.07903952,1.10241147,1.30816234,0.00457225,0.00871625,0.07673215,1.13546126,0.05202215,0.26953286,0.00000000
4.08504252,1.11862970,1.38056952,0.00456382,0.00974687,0.07500898,1.16937467,0.05240905,0.26731214,0.00000000
4.09104552,1.14113335,1.46002488,0.00458643,0.01093486,0.07400917,1.21075955,0.05309515,0.26681454,0.00000000
4.09704852,1.16959826,1.54608417,0.00463896,0.01228443,0.07371502,1.25921313,0.05405957,0.26793976,0.00000000
4.10305153,1.20359001,1.63818141,0.00471972,0.01379652,0.07409882,1.31419061,0.05527659,0.27055902,0.00000000
4.10905453,1.24257718,1.73563623,0.00482657,0.01546835,0.07512389,1.37501476,0.05671654,0.27452025,0.00000000
4.11505753,1.28594479,1.83766147,0.00495694,0.01729302,0.07674565,1.44088664,0.05834664,0.27965327,0.00000000
4.12106053,1.33300726,1.94337042,0.00510789,0.01925917,0.07891256,1.51089731,0.06013175,0.28577464,0.00000000
4.12706353,1.38302048,2.05178391,0.00527621,0.02135086,0.08156695,1.58404027,0.06203513,0.29269216,0.00000000
4.13306653,1.43519274,2.16183712,0.00545845,0.02354748,0.08464578,1.65922471,0.06401901,0.30020870,0.00000000
4.13906953,1.48869457,2.27238651,0.00565094,0.02582391,0.08808125,1.73528972,0.06604512,0.30812553,0.00000000
4.14507254,1.54266765,2.38221740,0.00584990,0.02815078,0.09180140,1.81101954,0.06807513,0.31624502,0.00000000
4.15107554,1.59623317,2.49005270,0.00605142,0.03049493,0.09573070,1.88516025,0.07007101,0.32437281,0.00000000
4.15707854,1.64850005,2.59456367,0.00625154,0.03282014,0.09979060,1.95643808,0.07199532,0.33231954,0.00000000
4.16308154,1.69857359,2.69438309,0.00644628,0.03508784,0.10390020,2.02357945,0.07381151,0.33990233,0.00000000
4.16908454,1.74556507,2.78812166,0.00663168,0.03725817,0.10797708,2.08533282,0.07548416,0.34694597,0.00000000
4.17508754,1.78860257,2.87438780,0.00680387,0.03929101,0.11193816,2.14049228,0.07697935,0.35328423,0.00000000
4.18109055,1.82684347,2.95181097,0.00695911,0.04114713,0.11570084,2.18792241,0.07826493,0.35876112,0.00000000
4.18709355,1.85948861,3.01906844,0.00709384,0.04278943,0.11918424,2.22658401,0.07931099,0.36323236,0.00000000
4.19309655,1.88579802,3.07491480,0.00720480,0.04418405,0.12231064,2.25555983,0.08009028,0.36656705,0.00000000
4.19909955,1.90510791,3.11821353,0.00728903,0.04530152,0.12500697,2.27407948,0.08057875,0.36864956,0.00000000
4.20510255,1.91684827,3.14796937,0.00734401,0.04611771,0.12720647,2.28154250,0.08075606,0.36938158,0.00000000
4.21110555,1.92056053,3.16336017,0.00736769,0.04661467,0.12885027,2.27753840,0.08060618,0.36868425,0.00000000
4.21710855,1.91591424,3.16376673,0.00735859,0.04678127,0.12988894,2.26186265,0.08011793,0.36650030,0.00000000
4.22311156,1.90272192,3.14879900,0.00731581,0.04661353,0.13028392,2.23452775,0.07928545,0.36279598,0.00000000
4.22911456,1.88095110,3.11831718,0.00723916,0.04611476,0.13000872,2.19576832,0.07810860,0.35756273,0.00000000
4.23511756,1.85073279,3.07244631,0.00712910,0.04529548,0.12904977,2.14603994,0.07659329,0.35081832,0.00000000
4.24112056,1.81236539,3.01158326,0.00698683,0.04417297,0.12740704,2.08601118,0.07475155,0.34260748,0.00000000
4.24712356,1.76631381,2.93639548,0.00681423,0.04277071,0.12509417,2.01654906,0.07260152,0.33300172,0.00000000
4.25312656,1.71320322,2.84781099,0.00661384,0.04111751,0.12213823,1.93869822,0.07016722,0.32209848,0.00000000
4.25912956,1.65380750,2.74699985,0.00638885,0.03924658,0.11857901,1.85365444,0.06747812,0.31001938,0.00000000
4.26513257,1.58903270,2.63534754,0.00614296,0.03719436,0.11446800,1.76273359,0.06456851,0.29690774,0.00000000
4.27113557,1.51989583,2.51442130,0.00588037,0.03499944,0.10986689,1.66733709,0.06147681,0.28292531,0.00000000
4.27713857,1.44749988,2.38593065,0.00560557,0.03270130,0.10484583,1.56891527,0.05824456,0.26824843,0.00000000
4.28314157,1.37300592,2.25168373,0.00532333,0.03033921,0.09948141,1.46893009,0.05491551,0.25306365,0.00000000
4.28914457,1.29760342,2.11354120,0.00503850,0.02795117,0.09385449,1.36881864,0.05153449,0.23756304,0.00000000
4.29514757,1.22247991,1.97336960,0.00475591,0.02557291,0.08804797,1.26995867,0.04814635,0.22193936,0.00000000
4.30115058,1.14879118,1.83299602,0.00448027,0.02323718,0.08214455,1.17363760,0.04479491,0.20638134,0.00000000
4.30715358,1.07763317,1.69416571,0.00421600,0.02097306,0.07622458,1.08102577,0.04152193,0.19106906,0.00000000
4.31315658,1.01001659,1.55850427,0.00396715,0.01880556,0.07036416,0.99315483,0.03836630,0.17616993,0.00000000
4.31915958,0.94684512,1.42748561,0.00373736,0.01675532,0.06463337,0.91090178,0.03536321,0.16183502,0.00000000
4.32516258,0.88889783,1.30240647,0.00352969,0.01483860,0.05909488,0.83497883,0.03254363,0.14819622,0.00000000
4.33116558,0.83681652,1.18436826,0.00334665,0.01306729,0.05380289,0.76592904,0.02993383,0.13536410,0.00000000
4.33716858,0.79109783,1.07426621,0.00319014,0.01144919,0.04880237,0.70412757,0.02755519,0.12342648,0.00000000
4.34317159,0.75209056,0.97278574,0.00306144,0.00998830,0.04412869,0.64978790,0.02542411,0.11244798,0.00000000
4.34917459,0.71999766,0.88040563,0.00296123,0.00868528,0.03980758,0.60297241,0.02355210,0.10247011,0.00000000
4.35517759,0.69488264,0.79740707,0.00288961,0.00753791,0.03585544,0.56360672,0.02194600,0.09351229,0.00000000
4.36118059,0.67667975,0.72388791,0.00284614,0.00654163,0.03227987,0.53149660,0.02060834,0.08557333,0.00000000
4.36718359,0.66520735,0.65978076,0.00282991,0.00569007,0.02908050,0.50634692,0.01953775,0.07863350,0.00000000
4.37318659,0.66018341,0.60487393,0.00283959,0.00497551,0.02624995,0.48778156,0.01872948,0.07265698,0.00000000
4.37918959,0.66124266,0.55883414,0.00287353,0.00438945,0.02377501,0.47536355,0.01817588,0.06759459,0.00000000
4.38519260,0.66795412,0.52122961,0.00292980,0.00392299,0.02163780,0.46861474,0.01786693,0.06338669,0.00000000
4.39119560,0.67983861,0.49155292,0.00300628,0.00356724,0.01981704,0.46703432,0.01779073,0.05996609,0.00000000
4.39719860,0.69638517,0.46924246,0.00310071,0.00331368,0.01828934,0.47011579,0.01793391,0.05726088,0.00000000
4.40320160,0.71706607,0.45370205,0.00321077,0.00315443,0.01703037,0.47736191,0.01828203,0.05519720,0.00000000
4.40920460,0.74134975,0.44431814,0.00333415,0.00308249,0.01601602,0.48829757,0.01881990,0.05370165,0.00000000
4.41520760,0.76871145,0.44047438,0.00346851,0.00309197,0.01522347,0.50248036,0.01953177,0.05270356,0.00000000
4.42121061,0.79864152,0.44156344,0.00361160,0.00317821,0.01463210,0.51950905,0.02040156,0.05213680,0.00000000
4.42721361,0.83065137,0.44699625,0.00376122,0.00333792,0.01422434,0.53902997,0.02141289,0.05194143,0.00000000
4.43321661,0.86427726,0.45620895,0.00391526,0.00356934,0.01398640,0.56074170,0.02254924,0.05206490,0.00000000
4.43921961,0.89908249,0.46866773,0.00407166,0.00387227,0.01390878,0.58439827,0.02379393,0.05246299,0.00000000
4.44522261,0.93465822,0.48387230,0.00422845,0.00424822,0.01398681,0.60981130,0.02513017,0.05310047,0.00000000
4.45122561,0.97062366,0.50135823,0.00438373,0.00470043,0.01422092,0.63685123,0.02654116,0.05395155,0.00000000
4.45722861,1.00662608,0.52069876,0.00453564,0.00523401,0.01461693,0.66544819,0.02801013,0.05500000,0.00000000
4.46323162,1.04234117,0.54150646,0.00468237,0.00585591,0.01518606,0.69559244,0.02952049,0.05623922,0.00000000
4.46923462,1.07747420,0.56343512,0.00482218,0.00657504,0.01594496,0.72733457,0.03105604,0.05767205,0.00000000
4.47523762,1.11176219,0.58618196,0.00495335,0.00740220,0.01691553,0.76078550,0.03260122,0.05931052,0.00000000
4.48124062,1.14497725,0.60949045,0.00507427,0.00835006,0.01812460,0.79611594,0.03414141,0.06117543,0.00000000
4.48724362,1.17693101,0.63315349,0.00518341,0.00943306,0.01960346,0.83355515,0.03566330,0.06329578,0.00000000
4.49324662,1.20747980,0.65701682,0.00527937,0.01066718,0.02138724,0.87338841,0.03715522,0.06570814,0.00000000
4.49924962,1.23653020,0.68098242,0.00536092,0.01206969,0.02351400,0.91595282,0.03860759,0.06845576,0.00000000
4.50525263,1.26404424,0.70501132,0.00542705,0.01365874,0.02602379,0.96163087,0.04001317,0.07158756,0.00000000
4.51125563,1.29004360,0.72912546,0.00547697,0.01545286,0.02895729,1.01084114,0.04136742,0.07515687,0.00000000
4.51725863,1.31461210,0.75340815,0.00551022,0.01747033,0.03235443,1.06402577,0.04266863,0.07922000,0.00000000
4.52326163,1.33789569,0.77800245,0.00552665,0.01972843,0.03625269,1.12163449,0.04391798,0.08383442,0.00000000
4.52926463,1.36009937,0.80310743,0.00552646,0.02224258,0.04068530,1.18410501,0.04511951,0.08905686,0.00000000
4.53526763,1.38148066,0.82897172,0.00551021,0.02502544,0.04567925,1.25184002,0.04627981,0.09494102,0.00000000
4.54127064,1.40233932,0.85588449,0.00547883,0.02808587,0.05125330,1.32518141,0.04740768,0.10153518,0.00000000
4.54727364,1.42300362,0.88416377,0.00543359,0.03142796,0.05741593,1.40438240,0.04851352,0.10887965,0.00000000
4.55327664,1.44381334,0.91414257,0.00537608,0.03505004,0.06416346,1.48957885,0.04960869,0.11700414,0.00000000
