energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-2.59629815,1.85213026,0.11130433,1.59443948,0.00307980,0.09810715,0.02502534,0.13568107
-2.59029515,1.90570318,0.11844359,1.63324568,0.00295449,0.10398581,0.02659791,0.14407498
-2.58429215,1.95393641,0.12541875,1.66734965,0.00281409,0.10958664,0.02810378,0.15216159
-2.57828914,1.99596863,0.13211691,1.69611030,0.00266133,0.11482656,0.02952073,0.15981220
-2.57228614,2.03097469,0.13842275,1.71892152,0.00249909,0.11962500,0.03082689,0.16689702
-2.56628314,2.05819513,0.14422235,1.73523525,0.00233031,0.12390634,0.03200135,0.17328896
-2.56028014,2.07696600,0.14940707,1.74458455,0.00215788,0.12760223,0.03302466,0.17886764
-2.55427714,2.08674767,0.15387772,1.74660569,0.00198462,0.13065389,0.03387941,0.18352353
-2.54827414,2.08715126,0.15754847,1.74105810,0.00181317,0.13301431,0.03455071,0.18716190
-2.54227114,2.07796154,0.16035059,1.72784142,0.00164597,0.13465007,0.03502667,0.18970651
-2.53626813,2.05915507,0.16223577,1.70700855,0.00148521,0.13554301,0.03529878,0.19110283
-2.53026513,2.03091282,0.16317868,1.67877430,0.00133281,0.13569138,0.03536223,0.19132061
-2.52426213,1.99362645,0.16317897,1.64351895,0.00119041,0.13511060,0.03521608,0.19035566
-2.51825913,1.94789790,0.16226227,1.60178663,0.00105937,0.13383353,0.03486343,0.18823076
-2.51225613,1.89453225,0.16048036,1.55427834,0.00094080,0.13191023,0.03431140,0.18499568
-2.50625313,1.83452390,0.15791034,1.50183995,0.00083554,0.12940723,0.03357106,0.18072616
-2.50025013,1.76903671,0.15465294,1.44544552,0.00074423,0.12640627,0.03265722,0.17552209
-2.49424712,1.69937864,0.15082989,1.38617657,0.00066732,0.12300264,0.03158821,0.16950477
-2.48824412,1.62697195,0.14658063,1.32519796,0.00060511,0.11930310,0.03038547,0.16281351
-2.48224112,1.55332002,0.14205829,1.26373137,0.00055778,0.11542346,0.02907324,0.15560164
-2.47623812,1.47997186,0.13742526,1.20302719,0.00052542,0.11148591,0.02767803,0.14803215
-2.47023512,1.40848574,0.13284846,1.14433580,0.00050806,0.10761623,0.02622824,0.14027308
-2.46423212,1.34039292,0.12849448,1.08887914,0.00050568,0.10394088,0.02475362,0.13249295
-2.45822911,1.27716278,0.12452472,1.03782348,0.00051822,0.10058412,0.02328484,0.12485630
-2.45222611,1.22017028,0.12109086,0.99225405,0.00054560,0.09766520,0.02185306,0.11751959
-2.44622311,1.17066667,0.11833062,0.95315230,0.00058769,0.09529579,0.02048946,0.11062748
-2.44022011,1.12975412,0.11636406,0.92137621,0.00064431,0.09357761,0.01922492,0.10430976
-2.43421711,1.09836466,0.11529048,0.89764405,0.00071523,0.09260031,0.01808958,0.09867881
-2.42821411,1.07724398,0.11518602,0.88252184,0.00080010,0.09243972,0.01711259,0.09382782
-2.42221111,1.06693985,0.11610195,0.87641456,0.00089848,0.09315651,0.01632173,0.08982954
-2.41620810,1.06779544,0.11806377,0.87956100,0.00100975,0.09479505,0.01574314,0.08673584
-2.41020510,1.07994700,0.12107098,0.89203226,0.00113312,0.09738278,0.01540099,0.08457767
-2.40420210,1.10332577,0.12509760,0.91373341,0.00126762,0.10092982,0.01531715,0.08336567
-2.39819910,1.13766351,0.13009334,0.94440814,0.00141202,0.10542892,0.01551084,0.08309117
-2.39219610,1.18250129,0.13598532,0.98364595,0.00156486,0.11085566,0.01599820,0.08372749
-2.38619310,1.23720080,0.14268030,1.03089151,0.00172446,0.11716890,0.01679188,0.08523152
-2.38019010,1.30095787,0.15006728,1.08545572,0.00188887,0.12431147,0.01790055,0.08754549
-2.37418709,1.37281756,0.15802044,1.14652812,0.00205592,0.13221091,0.01932838,0.09059874
-2.36818409,1.45169038,0.16640221,1.21319038,0.00222328,0.14078049,0.02107454,0.09430966
-2.36218109,1.53636944,0.17506646,1.28443042,0.00238841,0.14992021,0.02313268,0.09858741
-2.35617809,1.62554812,0.18386172,1.35915720,0.00254872,0.15951804,0.02549046,0.10333376
-2.35017509,1.71783819,0.19263426,1.43621580,0.00270153,0.16945115,0.02812916,0.10844473
-2.34417209,1.81178838,0.20123109,1.51440288,0.00284421,0.17958735,0.03102343,0.11381226
-2.33816908,1.90590335,0.20950269,1.59248253,0.00297420,0.18978659,0.03414112,0.11932567
-2.33216608,1.99866323,0.21730554,1.66920248,0.00308911,0.19990272,0.03744340,0.12487322
-2.32616308,2.08854380,0.22450442,1.74331085,0.00318678,0.20978531,0.04088502,0.13034353
-2.32016008,2.17403746,0.23097436,1.81357342,0.00326534,0.21928177,0.04441487,0.13562700
-2.31415708,2.25367510,0.23660239,1.87879150,0.00332328,0.22823967,0.04797677,0.14061732
-2.30815408,2.32604876,0.24128899,1.93782047,0.00335950,0.23650921,0.05151050,0.14521290
-2.30215108,2.38983497,0.24494935,1.98958861,0.00337331,0.24394596,0.05495311,0.14931838
-2.29614807,2.44381859,0.24751431,2.03311635,0.00336450,0.25041371,0.05824040,0.15284614
-2.29014507,2.48691652,0.24893118,2.06753521,0.00333329,0.25578745,0.06130858,0.15571781
-2.28414207,2.51820081,0.24916431,2.09210630,0.00328039,0.25995628,0.06409601,0.15786572
-2.27813907,2.53692037,0.24819547,2.10623743,0.00320690,0.26282634,0.06654503,0.15923429
-2.27213607,2.54252042,0.24602397,2.10949854,0.00311431,0.26432347,0.06860365,0.15978125
-2.26613307,2.53465881,0.24266667,2.10163432,0.00300446,0.26439554,0.07022725,0.15947870
-2.26013007,2.51321819,0.23815761,2.08257369,0.00287945,0.26301434,0.07137992,0.15831383
-2.25412706,2.47831339,0.23254750,2.05243516,0.00274161,0.26017694,0.07203574,0.15628944
-2.24812406,2.43029302,0.22590281,2.01152769,0.00259338,0.25590633,0.07217953,0.15342397
-2.24212106,2.36973513,0.21830470,1.96034666,0.00243730,0.25025141,0.07180740,0.14975125
-2.23611806,2.29743636,0.20984753,1.89956464,0.00227589,0.24328612,0.07092681,0.14531976
-2.23011506,2.21439499,0.20063712,1.83001722,0.00211163,0.23510784,0.06955631,0.14019151
-2.22411206,2.12178790,0.19078877,1.75268402,0.00194687,0.22583511,0.06772484,0.13444055
-2.21810905,2.02094248,0.18042503,1.66866559,0.00178380,0.21560456,0.06547072,0.12815114
-2.21210605,1.91330431,0.16967323,1.57915691,0.00162443,0.20456738,0.06284033,0.12141564
-2.20610305,1.80040174,0.15866306,1.48541864,0.00147054,0.19288537,0.05988658,0.11433222
-2.20010005,1.68380907,0.14752398,1.38874699,0.00132367,0.18072670,0.05666719,0.10700248
-2.19409705,1.56510953,0.13638278,1.29044373,0.00118514,0.16826159,0.05324296,0.09952906
-2.18809405,1.44585973,0.12536130,1.19178739,0.00105603,0.15565808,0.04967592,0.09201340
-2.18209105,1.32755701,0.11457440,1.09400680,0.00093722,0.14307814,0.04602769,0.08455364
-2.17608804,1.21161087,0.10412820,0.99825816,0.00082940,0.13067404,0.04235793,0.07724284
-2.17008504,1.09931970,0.09411884,0.90560626,0.00073312,0.11858542,0.03872294,0.07016756
-2.16408204,0.99185339,0.08463154,0.81701073,0.00064883,0.10693684,0.03517460,0.06340684
-2.15807904,0.89024235,0.07574026,0.73331745,0.00057688,0.09583614,0.03175953,0.05703161
-2.15207604,0.79537313,0.06750776,0.65525533,0.00051761,0.08537345,0.02851848,0.05110454
-2.14607304,0.70799031,0.05998609,0.58343824,0.00047140,0.07562091,0.02548613,0.04568035
-2.14007004,0.62870417,0.05321760,0.51837170,0.00043867,0.06663303,0.02269096,0.04080652
-2.13406703,0.55800340,0.04723616,0.46046361,0.00041996,0.05844767,0.02015554,0.03652430
-2.12806403,0.49627186,0.04206876,0.41003825,0.00041594,0.05108745,0.01789684,0.03287007
-2.12206103,0.44380822,0.03773724,0.36735261,0.00042747,0.04456156,0.01592675,0.02987683
-2.11605803,0.40084715,0.03426013,0.33261392,0.00045563,0.03886784,0.01425272,0.02757590
-2.11005503,0.36758097,0.03165445,0.30599748,0.00050172,0.03399499,0.01287836,0.02599853
-2.10405203,0.34418040,0.02993742,0.28766360,0.00056728,0.02992474,0.01180408,0.02517759
-2.09804902,0.33081323,0.02912793,0.27777279,0.00065413,0.02663404,0.01102769,0.02514897
-2.09204602,0.32765991,0.02924772,0.27649824,0.00076434,0.02409702,0.01054488,0.02595283
-2.08604302,0.33492525,0.03032220,0.28403498,0.00090023,0.02228671,0.01034961,0.02763456
-2.08004002,0.35284535,0.03238083,0.30060496,0.00106437,0.02117647,0.01043441,0.03024526
-2.07403702,0.38168951,0.03545698,0.32645785,0.00125953,0.02074108,0.01079048,0.03384194
-2.06803402,0.42175669,0.03958737,0.36186720,0.00148866,0.02095753,0.01140777,0.03848712
-2.06203102,0.47336662,0.04481091,0.40712202,0.00175483,0.02180539,0.01227486,0.04424802
-2.05602801,0.53684565,0.05116713,0.46251394,0.00206122,0.02326688,0.01337877,0.05119522
-2.05002501,0.61250788,0.05869410,0.52832029,0.00241099,0.02532668,0.01470478,0.05940081
-2.04402201,0.70063215,0.06742595,0.60478380,0.00280727,0.02797136,0.01623614,0.06893612
-2.03801901,0.80143576,0.07739018,0.69208944,0.00325302,0.03118874,0.01795382,0.07986888
-2.03201601,0.91504592,0.08860458,0.79033953,0.00375099,0.03496693,0.01983632,0.09226022
-2.02601301,1.04147012,0.10107422,0.89952796,0.00430359,0.03929334,0.02185952,0.10616118
-2.02001001,1.18056678,0.11478834,1.01951484,0.00491280,0.04415357,0.02399668,0.12160913
-2.01400700,1.33201740,0.12971751,1.15000255,0.00558005,0.04953035,0.02621848,0.13862413
-2.00800400,1.49530169,0.14581107,1.29051469,0.00630608,0.05540241,0.02849334,0.15720530
-2.00200100,1.66967713,0.16299497,1.44037888,0.00709087,0.06174355,0.03078774,0.17732740
-1.99599800,1.85416403,0.18117032,1.59871467,0.00793349,0.06852171,0.03306676,0.19893781
-1.98999500,2.04753750,0.20021261,1.76442756,0.00883200,0.07569829,0.03529476,0.22195404
-1.98399200,2.24832704,0.21997170,1.93620989,0.00978332,0.08322765,0.03743614,0.24626179
-1.97798899,2.45482456,0.24027281,2.11254913,0.01078318,0.09105673,0.03945618,0.27171401
-1.97198599,2.66510117,0.26091837,2.29174404,0.01182601,0.09912505,0.04132193,0.29813073
-1.96598299,2.87703281,0.28169088,2.47192845,0.01290491,0.10736488,0.04300308,0.32530002
-1.95997999,3.08833426,0.30235658,2.65110247,0.01401164,0.11570164,0.04447284,0.35297999
-1.95397699,3.29660091,0.32267004,2.82717040,0.01513662,0.12405466,0.04570869,0.38090195
-1.94797399,3.49935718,0.34237937,2.99798419,0.01626900,0.13233808,0.04669299,0.40877465
-1.94197099,3.69411008,0.36123201,3.16139136,0.01739681,0.14046209,0.04741351,0.43628950
-1.93596798,3.87840621,0.37898080,3.31528551,0.01850703,0.14833427,0.04786370,0.46312671
-1.92996498,4.04989026,0.39539024,3.45765788,0.01958591,0.15586126,0.04804282,0.48896220
-1.92396198,4.20636288,0.41024251,3.58664796,0.02061914,0.16295046,0.04795582,0.51347494
-1.91795898,4.34583576,0.42334328,3.70059120,0.02159222,0.16951187,0.04761308,0.53635461
-1.91195598,4.46658198,0.43452678,3.79806213,0.02249076,0.17546005,0.04702989,0.55730926
-1.90595298,4.56717946,0.44366016,3.87791111,0.02330091,0.18071597,0.04622586,0.57607267
-1.89994997,4.64654616,0.45064686,3.93929331,0.02400968,0.18520893,0.04522413,0.59241112
-1.89394697,4.70396549,0.45542886,3.98168885,0.02460542,0.18887828,0.04405054,0.60612947
-1.88794397,4.73910124,0.45798770,4.00491337,0.02507815,0.19167500,0.04273274,0.61707603
-1.88194097,4.75200155,0.45834442,4.00911885,0.02541997,0.19356306,0.04129926,0.62514634
-1.87593797,4.74309189,0.45655812,3.99478469,0.02562530,0.19452051,0.03977865,0.63028551
-1.86993497,4.71315785,0.45272359,3.96269970,0.02569124,0.19454024,0.03819870,0.63248923
-1.86393197,4.66331841,0.44696791,3.91393598,0.02561765,0.19363044,0.03658571,0.63180327
-1.85792896,4.59499122,0.43944621,3.84981586,0.02540734,0.19181462,0.03496393,0.62832169
-1.85192596,4.50985146,0.43033694,3.77187355,0.02506604,0.18913132,0.03335512,0.62218373
-1.84592296,4.40978599,0.41983667,3.68181288,0.02460233,0.18563342,0.03177820,0.61356969
-1.83991996,4.29684467,0.40815485,3.58146316,0.02402746,0.18138714,0.03024918,0.60269586
-1.83391696,4.17319072,0.39550852,3.47273441,0.02335510,0.17647061,0.02878106,0.58980881
-1.82791396,4.04105157,0.38211733,3.35757373,0.02260103,0.17097231,0.02738399,0.57517922
-1.82191096,3.90267193,0.36819901,3.23792393,0.02178268,0.16498910,0.02606544,0.55909551
-1.81590795,3.76026989,0.35396527,3.11568543,0.02091873,0.15862421,0.02483046,0.54185744
-1.80990495,3.61599716,0.33961835,2.99268223,0.02002860,0.15198501,0.02368205,0.52376986
-1.80390195,3.47190383,0.32534817,2.87063224,0.01913190,0.14518073,0.02262146,0.50513678
-1.79789895,3.32990790,0.31133016,2.75112229,0.01824801,0.13832018,0.02164860,0.48625578
-1.79189595,3.19176953,0.29772354,2.63558762,0.01739549,0.13150949,0.02076229,0.46741299
-1.78589295,3.05906979,0.28467020,2.52529560,0.01659165,0.12485001,0.01996065,0.44887846
-1.77988994,2.93319371,0.27229393,2.42133353,0.01585213,0.11843621,0.01924123,0.43090217
-1.77388694,2.81531704,0.26070005,2.32459985,0.01519054,0.11235398,0.01860128,0.41371046
-1.76788394,2.70639650,0.24997516,2.23579867,0.01461813,0.10667891,0.01803780,0.39750301
-1.76188094,2.60716340,0.24018721,2.15543713,0.01414354,0.10147504,0.01754761,0.38245036
-1.75587794,2.51812014,0.23138555,2.08382556,0.01377269,0.09679375,0.01712736,0.36869185
-1.74987494,2.43954003,0.22360120,2.02108026,0.01350866,0.09267300,0.01677346,0.35633418
-1.74387194,2.37147014,0.21684709,1.96712892,0.01335168,0.08913688,0.01648202,0.34545041
-1.73786893,2.31373775,0.21111855,1.92171898,0.01329923,0.08619546,0.01624874,0.33607962
-1.73186593,2.26596040,0.20639381,1.88442879,0.01334616,0.08384495,0.01606888,0.32822718
-1.72586293,2.22755996,0.20263482,1.85468201,0.01348492,0.08206825,0.01593714,0.32186563
-1.71985993,2.19778075,0.19978822,1.83176503,0.01370580,0.08083570,0.01584768,0.31693631
-1.71385693,2.17571184,0.19778663,1.81484764,0.01399731,0.08010619,0.01579412,0.31335171
-1.70785393,2.16031327,0.19655026,1.80300655,0.01434651,0.07982851,0.01576966,0.31099843
-1.70185093,2.15044588,0.19598877,1.79525142,0.01473942,0.07994294,0.01576720,0.30974089
-1.69584792,2.14490383,0.19600350,1.79055284,0.01516148,0.08038303,0.01577957,0.30942555
-1.68984492,2.14244936,0.19648987,1.78787144,0.01559792,0.08107753,0.01579979,0.30988555
-1.68384192,2.14184814,0.19734001,1.78618727,0.01603422,0.08195246,0.01582139,0.31094571
-1.67783892,2.14190451,0.19844542,1.78452825,0.01645650,0.08293311,0.01583875,0.31242764
-1.67183592,2.14149481,0.19969964,1.78199689,0.01685188,0.08394619,0.01584749,0.31415470
-1.66583292,2.13959792,0.20100075,1.77779394,0.01720881,0.08492177,0.01584482,0.31595679
-1.65982991,2.13532144,0.20225369,1.77123824,0.01751729,0.08579515,0.01582987,0.31767467
-1.65382691,2.12792281,0.20337216,1.76178195,0.01776909,0.08650854,0.01580400,0.31916365
-1.64782391,2.11682434,0.20428019,1.74902053,0.01795785,0.08701248,0.01577102,0.32029653
-1.64182091,2.10162188,0.20491316,1.73269726,0.01807912,0.08726700,0.01573737,0.32096577
-1.63581791,2.08208693,0.20521844,1.71270241,0.01813036,0.08724244,0.01571214,0.32108478
-1.62981491,2.05816243,0.20515544,1.68906702,0.01811081,0.08691997,0.01570707,0.32058833
-1.62381191,2.02995273,0.20469534,1.66195231,0.01802138,0.08629173,0.01573635,0.31943222
-1.61780890,1.99770862,0.20382039,1.63163503,0.01786440,0.08536066,0.01581643,0.31759225
-1.61180590,1.96180847,0.20252297,1.59849000,0.01764346,0.08413997,0.01596559,0.31506261
-1.60580290,1.92273653,0.20080441,1.56297073,0.01736314,0.08265237,0.01620353,0.31185390
-1.59979990,1.88105976,0.19867383,1.52558923,0.01702876,0.08092898,0.01655085,0.30799090
-1.59379690,1.83740437,0.19614691,1.48689600,0.01664615,0.07900806,0.01702839,0.30351023
-1.58779390,1.79243307,0.19324480,1.44746114,0.01622145,0.07693361,0.01765669,0.29845807
-1.58179090,1.74682416,0.18999321,1.40785732,0.01576092,0.07475383,0.01845527,0.29288810
-1.57578789,1.70125305,0.18642166,1.36864525,0.01527076,0.07251953,0.01944200,0.28685961
-1.56978489,1.65637677,0.18256303,1.33036188,0.01475708,0.07028262,0.02063251,0.28043598
-1.56378189,1.61282177,0.17845329,1.29351165,0.01422576,0.06809462,0.02203958,0.27368345
-1.55777889,1.57117504,0.17413138,1.25856066,0.01368245,0.06600531,0.02367268,0.26667018
-1.55177589,1.53197828,0.16963938,1.22593354,0.01313252,0.06406149,0.02553757,0.25946561
-1.54577289,1.49572496,0.16502263,1.19601272,0.01258114,0.06230605,0.02763600,0.25214001
-1.53976988,1.46285971,0.16032996,1.16913966,0.01203323,0.06077709,0.02996552,0.24476415
-1.53376688,1.43377955,0.15561389,1.14561745,0.01149353,0.05950740,0.03251947,0.23740900
-1.52776388,1.40883639,0.15093077,1.12571447,0.01096659,0.05852408,0.03528702,0.23014556
-1.52176088,1.38834036,0.14634072,1.10966845,0.01045680,0.05784847,0.03825336,0.22304444
-1.51575788,1.37256343,0.14190755,1.09769055,0.00996834,0.05749613,0.04140007,0.21617552
-1.50975488,1.36174298,0.13769839,1.08996930,0.00950518,0.05747721,0.04470549,0.20960741
-1.50375188,1.35608500,0.13378322,1.08667380,0.00907102,0.05779681,0.04814524,0.20340681
-1.49774887,1.35576676,0.13023426,1.08795633,0.00866919,0.05845552,0.05169280,0.19763779
-1.49174587,1.36093876,0.12712514,1.09395409,0.00830259,0.05945014,0.05532015,0.19236103
-1.48574287,1.37172606,0.12453008,1.10479014,0.00797360,0.06077430,0.05899840,0.18763298
-1.47973987,1.38822889,0.12252291,1.12057341,0.00768394,0.06241930,0.06269850,0.18350510
-1.47373687,1.41052260,0.12117608,1.14139810,0.00743467,0.06437475,0.06639183,0.18002314
-1.46773387,1.43865716,0.12055960,1.16734229,0.00722604,0.06662939,0.07005089,0.17722647
-1.46173087,1.47265612,0.12074004,1.19846597,0.00705748,0.06917167,0.07364979,0.17514764
-1.45572786,1.51251518,0.12177946,1.23480851,0.00692759,0.07199036,0.07716480,0.17381195
-1.44972486,1.55820034,0.12373441,1.27638569,0.00683415,0.07507501,0.08057473,0.17323727
-1.44372186,1.60964570,0.12665484,1.32318626,0.00677415,0.07841628,0.08386127,0.17343391
-1.43771886,1.66675088,0.13058303,1.37516800,0.00674392,0.08200620,0.08700919,0.17440463
-1.43171586,1.72937802,0.13555257,1.43225351,0.00673919,0.08583815,0.09000641,0.17614475
-1.42571286,1.79734832,0.14158719,1.49432554,0.00675530,0.08990681,0.09284402,0.17864225
-1.41970985,1.87043826,0.14869963,1.56122210,0.00678728,0.09420786,0.09551608,0.18187793
-1.41370685,1.94837535,0.15689049,1.63273139,0.00683011,0.09873752,0.09801941,0.18582556
-1.40770385,2.03083385,0.16614711,1.70858666,0.00687884,0.10349203,0.10035319,0.19045199
-1.40170085,2.11743031,0.17644248,1.78846149,0.00692879,0.10846681,0.10251844,0.19571720
-1.39569785,2.20771959,0.18773427,1.87196549,0.00697571,0.11365570,0.10451751,0.20157441
-1.38969485,2.30119150,0.19996412,1.95864106,0.00701590,0.11904997,0.10635339,0.20797006
-1.38369185,2.39726869,0.21305712,2.04796159,0.00704634,0.12463737,0.10802908,0.21484396
-1.37768884,2.49530630,0.22692174,2.13933152,0.00706477,0.13040110,0.10954685,0.22212944
-1.37168584,2.59459398,0.24145017,2.23208896,0.00706971,0.13631895,0.11090767,0.22975363
-1.36568284,2.69436073,0.25651930,2.32551106,0.00706054,0.14236246,0.11211057,0.23763808
-1.35967984,2.79378328,0.27199222,2.41882283,0.00703738,0.14849630,0.11315223,0.24569947
-1.35367684,2.89199818,0.28772050,2.51120943,0.00700113,0.15467793,0.11402666,0.25385077
-1.34767384,2.98811797,0.30354708,2.60183221,0.00695338,0.16085747,0.11472512,0.26200274
-1.34167084,3.08125128,0.31930990,2.68984833,0.00689628,0.16697795,0.11523622,0.27006576
-1.33566783,3.17052679,0.33484605,2.77443359,0.00683251,0.17297597,0.11554627,0.27795212
-1.32966483,3.25512019,0.34999651,2.85480795,0.00676515,0.17878267,0.11563992,0.28557851
-1.32366183,3.33428356,0.36461117,2.93026280,0.00669758,0.18432508,0.11550093,0.29286894
-1.31765883,3.40737580,0.37855400,3.00018895,0.00663343,0.18952789,0.11511325,0.29975765
-1.31165583,3.47389283,0.39170814,3.06410400,0.00657647,0.19431538,0.11446217,0.30619213
-1.30565283,3.53349592,0.40398066,3.12167774,0.00653058,0.19861373,0.11353562,0.31213597
-1.29964982,3.58603650,0.41530672,3.17275395,0.00649972,0.20235328,0.11232546,0.31757144
-1.29364682,3.63157564,0.42565284,3.21736731,0.00648786,0.20547101,0.11082876,0.32250148
-1.28764382,3.67039687,0.43501905,3.25575390,0.00649899,0.20791280,0.10904892,0.32695112
-1.28164082,3.70301074,0.44343982,3.28835437,0.00653711,0.20963556,0.10699662,0.33096800
-1.27563782,3.73015023,0.45098344,3.31580874,0.00660616,0.21060912,0.10469042,0.33462201
-1.26963482,3.75275638,0.45774988,3.33894265,0.00671007,0.21081760,0.10215715,0.33800385
-1.26363182,3.77195414,0.46386712,3.35874489,0.00685265,0.21026052,0.09943183,0.34122259
-1.25762881,3.78901876,0.46948600,3.37633688,0.00703755,0.20895324,0.09655725,0.34440212
-1.25162581,3.80533384,0.47477374,3.39293491,0.00726818,0.20692696,0.09358315,0.34767679
-1.24562281,3.82234256,0.47990642,3.40980672,0.00754762,0.20422816,0.09056508,0.35118622
-1.23961981,3.84149413,0.48506070,3.42822415,0.00787847,0.20091755,0.08756292,0.35506953
-1.23361681,3.86418771,0.49040517,3.44941395,0.00826271,0.19706858,0.08463914,0.35945936
-1.22761381,3.89171656,0.49609178,3.47450908,0.00870159,0.19276554,0.08185696,0.36447584
-1.22161081,3.92521513,0.50224774,3.50450279,0.00919544,0.18810135,0.07927838,0.37022088
-1.21560780,3.96561156,0.50896837,3.54020779,0.00974357,0.18317524,0.07696224,0.37677311
-1.20960480,4.01358818,0.51631131,3.58222242,0.01034414,0.17809023,0.07496240,0.38418374
-1.20360180,4.06955198,0.52429237,3.63090564,0.01099411,0.17295062,0.07332612,0.39247358
-1.19759880,4.13361651,0.53288345,3.68636194,0.01168923,0.16785959,0.07209267,0.40163142
-1.19159580,4.20559624,0.54201249,3.74843697,0.01242406,0.16291693,0.07129227,0.41161391
-1.18559280,4.28501356,0.55156575,3.81672393,0.01319206,0.15821696,0.07094540,0.42234696
-1.17958979,4.37111791,0.56139215,3.89058032,0.01398583,0.15384667,0.07106247,0.43372860
-1.17358679,4.46291618,0.57130966,3.96915399,0.01479730,0.14988423,0.07164384,0.44563320
-1.16758379,4.55921229,0.58111338,4.05141707,0.01561803,0.14639763,0.07268024,0.45791683
-1.16158079,4.65865423,0.59058492,4.13620584,0.01643962,0.14344372,0.07415338,0.47042340
-1.15557779,4.75978562,0.59950256,4.22226434,0.01725403,0.14106737,0.07603698,0.48299141
-1.14957479,4.86109933,0.60765186,4.30828960,0.01805407,0.13930099,0.07829782,0.49546075
-1.14357179,4.96109029,0.61483589,4.39297609,0.01883371,0.13816415,0.08089703,0.50767929
-1.13756878,5.05830504,0.62088477,4.47505724,0.01958852,0.13766346,0.08379139,0.51950894
-1.13156578,5.15138550,0.62566387,4.55334239,0.02031597,0.13779256,0.08693464,0.53083066
-1.12556278,5.23910543,0.62908032,4.62674746,0.02101564,0.13853232,0.09027870,0.54154840
-1.11955978,5.32039796,0.63108738,4.69431858,0.02168937,0.13985118,0.09377476,0.55159155
-1.11355678,5.39437363,0.63168658,4.75524791,0.02234129,0.14170563,0.09737431,0.56091598
-1.10755378,5.46032886,0.63092737,4.80888184,0.02297769,0.14404089,0.10102987,0.56950343
-1.10155078,5.51774510,0.62890444,4.85472191,0.02360678,0.14679183,0.10469561,0.57735957
-1.09554777,5.56627984,0.62575279,4.89241931,0.02423833,0.14988394,0.10832777,0.58451064
-1.08954477,5.60575079,0.62164079,4.92176407,0.02488317,0.15323473,0.11188496,0.59099904
-1.08354177,5.63611487,0.61676182,4.94267037,0.02555256,0.15675515,0.11532818,0.59687814
-1.07753877,5.65744404,0.61132464,4.95515941,0.02625758,0.16035136,0.11862089,0.60220660
-1.07153577,5.66989965,0.60554332,4.95934131,0.02700836,0.16392667,0.12172892,0.60704252
-1.06553277,5.67370734,0.59962703,4.95539739,0.02781339,0.16738359,0.12462029,0.61143782
-1.05952976,5.66913399,0.59377035,4.94356405,0.02867875,0.17062612,0.12726516,0.61543321
-1.05352676,5.65646812,0.58814458,4.92411903,0.02960758,0.17356201,0.12963565,0.61905389
-1.04752376,5.63600471,0.58289041,4.89737095,0.03059946,0.17610511,0.13170583,0.62230634
-1.04152076,5.60803504,0.57811242,4.86365223,0.03165005,0.17817758,0.13345173,0.62517640
-1.03551776,5.57284191,0.57387541,4.82331553,0.03275087,0.17971208,0.13485142,0.62762854
-1.02951476,5.53069989,0.57020306,4.77673362,0.03388925,0.18065358,0.13588524,0.62960662
-1.02351176,5.48188051,0.56707850,4.72430204,0.03504847,0.18096110,0.13653606,0.63103583
-1.01750875,5.42666135,0.56444702,4.66644426,0.03620816,0.18060890,0.13678966,0.63182590
-1.01150575,5.36533839,0.56222053,4.60361834,0.03734480,0.17958748,0.13663512,0.63187528
-1.00550275,5.29824052,0.56028361,4.53632469,0.03843247,0.17790398,0.13606531,0.63107609
-0.99949975,5.22574508,0.55850059,4.46511397,0.03944369,0.17558232,0.13507738,0.62931963
-0.99349675,5.14829344,0.55672346,4.39059451,0.04035040,0.17266278,0.13367318,0.62650208
-0.98749375,5.06640560,0.55480013,4.31343865,0.04112498,0.16920123,0.13185974,0.62253021
-0.98149075,4.98069271,0.55258245,4.23438751,0.04174131,0.16526797,0.12964956,0.61732672
-0.97548774,4.89186687,0.54993384,4.15425360,0.04217576,0.16094623,0.12706093,0.61083500
-0.96948474,4.80074744,0.54673599,4.07392109,0.04240817,0.15633033,0.12411799,0.60302309
-0.96348174,4.70826327,0.54289440,3.99434341,0.04242261,0.15152373,0.12085079,0.59388664
-0.95747874,4.61545063,0.53834259,3.91653803,0.04220805,0.14663673,0.11729507,0.58345078
-0.95147574,4.52344639,0.53304470,3.84157830,0.04175885,0.14178418,0.11349195,0.57177075
-0.94547274,4.43347664,0.52699665,3.77058232,0.04107494,0.13708305,0.10948743,0.55893143
-0.93946973,4.34684063,0.52022568,3.70469897,0.04016194,0.13264995,0.10533177,0.54504563
-0.93346673,4.26489038,0.51278849,3.64509102,0.03903087,0.12859876,0.10107862,0.53025146
-0.92746373,4.18900627,0.50476820,3.59291563,0.03769787,0.12503815,0.09678417,0.51470870
-0.92146073,4.12056913,0.49627025,3.54930238,0.03618353,0.12206928,0.09250608,0.49859462
-0.91545773,4.06092949,0.48741751,3.51532918,0.03451223,0.11978359,0.08830237,0.48209920
-0.90945473,4.01137463,0.47834504,3.49199647,0.03271128,0.11826069,0.08423031,0.46542018
-0.90345173,3.97309436,0.46919454,3.48020020,0.03081000,0.11756641,0.08034526,0.44875802
-0.89744872,3.94714651,0.46010896,3.48070423,0.02883881,0.11775104,0.07669955,0.43231113
