energy_ev,total_up,Au_p_up,Au_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.29714857,3.10041852,0.86678861,0.36053437,0.83032567,1.64738648,0.02511196,0.62487783,0.03856136,0.34322778
-0.29114557,3.06622701,0.86342962,0.35457929,0.81464175,1.63113019,0.02584355,0.61956076,0.03802782,0.33800960
-0.28514257,3.03023121,0.85936171,0.34878774,0.79906394,1.61344922,0.02679450,0.61289076,0.03779742,0.33278877
-0.27913957,2.99309056,0.85460744,0.34325808,0.78387182,1.59475150,0.02796232,0.60491075,0.03789188,0.32764206
-0.27313657,2.95542716,0.84918659,0.33807592,0.76929622,1.57545057,0.02933845,0.59567288,0.03832842,0.32262880
-0.26713357,2.91781272,0.84311590,0.33331192,0.75551519,1.55595598,0.03090833,0.58523847,0.03911894,0.31779058
-0.26113057,2.88075711,0.83640878,0.32902000,0.74265220,1.53666344,0.03265175,0.57367783,0.04026920,0.31315186
-0.25512756,2.84469855,0.82907511,0.32523611,0.73077665,1.51794510,0.03454330,0.56106990,0.04177822,0.30872104
-0.24912456,2.80999572,0.82112101,0.32197731,0.71990633,1.50014020,0.03655306,0.54750170,0.04363770,0.30449223
-0.24312156,2.77692188,0.81254868,0.31924155,0.71001186,1.48354637,0.03864739,0.53306745,0.04583163,0.30044733
-0.23711856,2.74566102,0.80335619,0.31700779,0.70102256,1.46841194,0.04078988,0.51786748,0.04833616,0.29655844
-0.23111556,2.71630626,0.79353747,0.31523668,0.69283356,1.45492942,0.04294244,0.50200683,0.05111959,0.29279045
-0.22511256,2.68886055,0.78308235,0.31387178,0.68531371,1.44323055,0.04506635,0.48559368,0.05414268,0.28910359
-0.21910955,2.66323963,0.77197689,0.31284113,0.67831384,1.43338303,0.04712340,0.46873763,0.05735913,0.28545594
-0.21310655,2.63927740,0.76020390,0.31205945,0.67167512,1.42538913,0.04907700,0.45154787,0.06071638,0.28180578
-0.20710355,2.61673362,0.74774391,0.31143059,0.66523705,1.41918630,0.05089319,0.43413153,0.06415663,0.27811363
-0.20110055,2.59530383,0.73457646,0.31085049,0.65884486,1.41464981,0.05254155,0.41659201,0.06761811,0.27434404
-0.19509755,2.57463130,0.72068187,0.31021036,0.65235598,1.41159735,0.05399601,0.39902777,0.07103650,0.27046699
-0.18909455,2.55432089,0.70604340,0.30940022,0.64564553,1.40979552,0.05523538,0.38153129,0.07434659,0.26645896
-0.18309155,2.53395436,0.69064980,0.30831241,0.63861061,1.40896807,0.05624386,0.36418854,0.07748398,0.26230369
-0.17708854,2.51310674,0.67449810,0.30684534,0.63117345,1.40880552,0.05701115,0.34707883,0.08038687,0.25799257
-0.17108554,2.49136344,0.65759669,0.30490698,0.62328336,1.40897596,0.05753255,0.33027514,0.08299780,0.25352480
-0.16508254,2.46833737,0.63996831,0.30241828,0.61491768,1.40913676,0.05780869,0.31384477,0.08526534,0.24890730
-0.15907954,2.44368563,0.62165296,0.29931619,0.60608173,1.40894667,0.05784525,0.29785037,0.08714557,0.24415443
-0.15307654,2.41712527,0.60271045,0.29555624,0.59680807,1.40807800,0.05765244,0.28235114,0.08860338,0.23928757
-0.14707354,2.38844738,0.58322245,0.29111457,0.58715508,1.40622856,0.05724441,0.26740420,0.08961353,0.23433469
-0.14107054,2.35752922,0.56329385,0.28598930,0.57720517,1.40313289,0.05663857,0.25306582,0.09016126,0.22932976
-0.13506753,2.32434374,0.54305326,0.28020119,0.56706269,1.39857247,0.05585490,0.23939259,0.09024274,0.22431220
-0.12906453,2.28896620,0.52265250,0.27379350,0.55685164,1.39238464,0.05491526,0.22644225,0.08986498,0.21932635
-0.12306153,2.25157758,0.50226513,0.26683117,0.54671327,1.38446976,0.05384273,0.21427415,0.08904553,0.21442089
-0.11705853,2.21246451,0.48208389,0.25939914,0.53680370,1.37479658,0.05266103,0.20294918,0.08781172,0.20964823
-0.11105553,2.17201568,0.46231697,0.25160005,0.52729135,1.36340548,0.05139402,0.19252930,0.08619972,0.20506399
-0.10505253,2.13071467,0.44318350,0.24355128,0.51835433,1.35040939,0.05006528,0.18307636,0.08425323,0.20072626
-0.09904952,2.08912925,0.42490806,0.23538147,0.51017760,1.33599239,0.04869784,0.17465059,0.08202204,0.19669490
-0.09304652,2.04789747,0.40771453,0.22722667,0.50294989,1.32040586,0.04731392,0.16730848,0.07956043,0.19303065
-0.08704352,2.00771069,0.39181954,0.21922617,0.49686023,1.30396222,0.04593483,0.16110040,0.07692544,0.18979412
-0.08104052,1.96929403,0.37742563,0.21151821,0.49209412,1.28702637,0.04458084,0.15606793,0.07417524,0.18704458
-0.07503752,1.93338473,0.36471446,0.20423578,0.48882921,1.27000492,0.04327117,0.15224104,0.07136739,0.18483862
-0.06903452,1.90070886,0.35384032,0.19750244,0.48723058,1.25333355,0.04202393,0.14963545,0.06855733,0.18322855
-0.06303152,1.87195731,0.34492421,0.19142854,0.48744567,1.23746274,0.04085605,0.14825003,0.06579688,0.18226074
-0.05702851,1.84776156,0.33804868,0.18610781,0.48959895,1.22284241,0.03978319,0.14806467,0.06313306,0.18197381
-0.05102551,1.82867011,0.33325377,0.18161441,0.49378652,1.20990573,0.03881958,0.14903865,0.06060695,0.18239674
-0.04502251,1.81512651,0.33053408,0.17800068,0.50007092,1.19905298,0.03797785,0.15110960,0.05825288,0.18354708
-0.03901951,1.80744972,0.32983733,0.17529548,0.50847631,1.19063574,0.03726872,0.15419327,0.05609784,0.18542920
-0.03301651,1.80581771,0.33106427,0.17350331,0.51898431,1.18494233,0.03670070,0.15818404,0.05416106,0.18803287
-0.02701351,1.81025508,0.33407026,0.17260414,0.53153090,1.18218494,0.03627974,0.16295638,0.05245391,0.19133201
-0.02101051,1.82062541,0.33866823,0.17255402,0.54600447,1.18248916,0.03600888,0.16836704,0.05097997,0.19528398
-0.01500750,1.83662890,0.34463317,0.17328647,0.56224535,1.18588643,0.03588789,0.17425817,0.04973530,0.19982932
-0.00900450,1.85780560,0.35170796,0.17471449,0.58004694,1.19230992,0.03591296,0.18046109,0.04870900,0.20489204
-0.00300150,1.88354458,0.35961033,0.17673327,0.59915856,1.20159409,0.03607650,0.18680071,0.04788385,0.21038055
0.00300150,1.91309876,0.36804070,0.17922347,0.61929005,1.21347813,0.03636701,0.19310032,0.04723717,0.21618922
0.00900450,1.94560525,0.37669076,0.18205486,0.64011798,1.22761337,0.03676909,0.19918679,0.04674180,0.22220049
0.01500750,1.98011054,0.38525230,0.18509041,0.66129343,1.24357441,0.03726364,0.20489566,0.04636717,0.22828760
0.02101051,2.01559978,0.39342618,0.18819048,0.68245098,1.26087364,0.03782813,0.21007621,0.04608047,0.23431777
0.02701351,2.05102908,0.40093083,0.19121709,0.70321870,1.27897868,0.03843715,0.21459608,0.04584781,0.24015579
0.03301651,2.08535970,0.40751035,0.19403805,0.72322875,1.29733205,0.03906300,0.21834537,0.04563544,0.24566779
0.03901951,2.11759275,0.41294150,0.19653093,0.74212817,1.31537232,0.03967651,0.22123988,0.04541090,0.25072514
0.04502251,2.14680311,0.41703964,0.19858648,0.75958949,1.33255590,0.04024791,0.22322356,0.04514406,0.25520831
0.05102551,2.17217129,0.41966323,0.20011175,0.77532067,1.34837856,0.04074776,0.22426982,0.04480808,0.25901048
0.05702851,2.19301182,0.42071688,0.20103236,0.78907414,1.36239586,0.04114798,0.22438181,0.04438027,0.26204077
0.06303152,2.20879719,0.42015273,0.20129429,0.80065436,1.37424166,0.04142280,0.22359154,0.04384264,0.26422707
0.06903452,2.21917653,0.41797025,0.20086476,0.80992383,1.38364397,0.04154967,0.22195797,0.04318242,0.26551810
0.07503752,2.22398813,0.41421448,0.19973249,0.81680725,1.39043759,0.04151008,0.21956410,0.04239223,0.26588497
0.08104052,2.22326567,0.40897287,0.19790716,0.82129363,1.39457304,0.04129024,0.21651315,0.04147013,0.26532187
0.08704352,2.21723799,0.40237084,0.19541817,0.82343637,1.39612158,0.04088159,0.21292423,0.04041944,0.26384612
0.09304652,2.20632253,0.39456631,0.19231283,0.82335134,1.39527615,0.04028107,0.20892737,0.03924833,0.26149740
0.09904952,2.19111291,0.38574353,0.18865406,0.82121300,1.39234832,0.03949126,0.20465840,0.03796933,0.25833641
0.10505253,2.17236141,0.37610637,0.18451766,0.81724879,1.38776145,0.03852026,0.20025389,0.03659860,0.25444292
0.11105553,2.15095693,0.36587144,0.17998935,0.81173200,1.38204038,0.03738138,0.19584615,0.03515520,0.24991328
0.11705853,2.12789970,0.35526131,0.17516169,0.80497345,1.37579811,0.03609266,0.19155887,0.03366022,0.24485766
0.12306153,2.10427338,0.34449800,0.17013098,0.79731219,1.36971994,0.03467619,0.18750323,0.03213593,0.23939695
0.12906453,2.08121585,0.33379711,0.16499435,0.78910574,1.36454561,0.03315735,0.18377485,0.03060495,0.23365964
0.13506753,2.05988941,0.32336258,0.15984703,0.78072004,1.36105004,0.03156398,0.18045156,0.02908943,0.22777862
0.14107054,2.04145147,0.31338237,0.15477997,0.77251957,1.36002309,0.02992541,0.17759219,0.02761039,0.22188816
0.14707354,2.02702617,0.30402500,0.14987782,0.76485789,1.36224896,0.02827154,0.17523618,0.02618710,0.21612097
0.15307654,2.01767787,0.29543711,0.14521737,0.75806896,1.36848563,0.02663199,0.17340415,0.02483660,0.21060564
0.15907954,2.01438667,0.28774186,0.14086638,0.75245933,1.37944469,0.02503519,0.17209926,0.02357337,0.20546426
0.16508254,2.01802637,0.28103829,0.13688282,0.74830158,1.39577198,0.02350764,0.17130923,0.02240912,0.20081045
0.17108554,2.02934515,0.27540132,0.13331457,0.74582896,1.41802937,0.02207324,0.17100895,0.02135268,0.19674759
0.17708854,2.04894887,0.27088249,0.13019940,0.74523138,1.44667782,0.02075279,0.17116340,0.02041007,0.19336747
0.18309155,2.07728713,0.26751115,0.12756525,0.74665275,1.48206213,0.01956350,0.17173077,0.01958462,0.19074910
0.18909455,2.11464201,0.26529598,0.12543072,0.75018956,1.52439756,0.01851874,0.17266564,0.01887713,0.18895782
0.19509755,2.16111952,0.26422678,0.12380572,0.75589068,1.57375852,0.01762788,0.17392188,0.01828618,0.18804451
0.20110055,2.21664365,0.26427629,0.12269218,0.76375816,1.63006968,0.01689623,0.17545539,0.01780836,0.18804508
0.20710355,2.28095319,0.26540202,0.12208485,0.77374891,1.69309976,0.01632506,0.17722626,0.01743864,0.18897995
0.21310655,2.35360130,0.26754799,0.12197196,0.78577706,1.76245824,0.01591182,0.17920047,0.01717058,0.19085373
0.21910955,2.43395797,0.27064628,0.12233593,0.79971682,1.83759528,0.01565031,0.18135100,0.01699667,0.19365499
0.22511256,2.52121560,0.27461846,0.12315394,0.81540568,1.91780520,0.01553103,0.18365828,0.01690852,0.19735612
0.23111556,2.61439795,0.27937678,0.12439841,0.83264778,2.00223362,0.01554151,0.18611008,0.01689712,0.20191335
0.23711856,2.71237239,0.28482533,0.12603746,0.85121745,2.08988844,0.01566673,0.18870084,0.01695293,0.20726697
0.24312156,2.81386596,0.29086099,0.12803520,0.87086266,2.17965478,0.01588956,0.19143047,0.01706608,0.21334172
0.24912456,2.91748499,0.29737449,0.13035208,0.89130854,2.27031380,0.01619127,0.19430287,0.01722645,0.22004748
0.25512756,3.02173835,0.30425140,0.13294518,0.91226096,2.36056500,0.01655199,0.19732411,0.01742372,0.22728023
0.26113057,3.12506420,0.31137331,0.13576852,0.93341007,2.44905199,0.01695120,0.20050051,0.01764750,0.23492342
0.26713357,3.22585963,0.31861913,0.13877348,0.95443408,2.53439081,0.01736832,0.20383674,0.01788731,0.24284955
0.27313657,3.32251293,0.32586664,0.14190922,0.97500321,2.61520038,0.01778314,0.20733401,0.01813275,0.25092228
0.27913957,3.41343750,0.33299418,0.14512326,0.99478394,2.69013407,0.01817637,0.21098849,0.01837351,0.25899873
0.28514257,3.49710658,0.33988265,0.14836218,1.01344364,2.75791156,0.01853005,0.21479009,0.01859950,0.26693221
0.29114557,3.57208782,0.34641753,0.15157236,1.03065557,2.81734978,0.01882806,0.21872159,0.01880098,0.27457507
0.29714857,3.63707643,0.35249115,0.15470087,1.04610417,2.86739206,0.01905645,0.22275820,0.01896872,0.28178186
0.30315158,3.69092585,0.35800484,0.15769643,1.05949075,2.90713428,0.01920377,0.22686752,0.01909415,0.28841243
0.30915458,3.73267472,0.36287104,0.16051033,1.07053922,2.93584705,0.01926138,0.23101002,0.01916954,0.29433516
0.31515758,3.76156910,0.36701521,0.16309744,1.07900189,2.95299314,0.01922360,0.23513971,0.01918822,0.29942991
0.32116058,3.77707907,0.37037737,0.16541708,1.08466503,2.95823943,0.01908783,0.23920528,0.01914474,0.30359086
0.32716358,3.77890903,0.37291324,0.16743382,1.08735395,2.95146286,0.01885456,0.24315138,0.01903503,0.30672894
0.33316658,3.76700108,0.37459488,0.16911817,1.08693740,2.93275026,0.01852734,0.24692005,0.01885662,0.30877390
0.33916958,3.74153165,0.37541077,0.17044704,1.08333106,2.90239204,0.01811257,0.25045220,0.01860869,0.30967581
0.34517259,3.70290122,0.37536525,0.17140405,1.07649979,2.86086999,0.01761933,0.25368908,0.01829220,0.30940607
0.35117559,3.65171785,0.37447742,0.17197957,1.06645868,2.80883996,0.01705906,0.25657364,0.01790989,0.30795786
0.35717859,3.58877503,0.37277957,0.17217059,1.05327260,2.74710980,0.01644518,0.25905176,0.01746634,0.30534593
0.36318159,3.51502511,0.37031510,0.17198041,1.03705438,2.67661403,0.01579271,0.26107328,0.01696782,0.30160587
0.36918459,3.43154925,0.36713616,0.17141810,1.01796152,2.59838579,0.01511779,0.26259286,0.01642229,0.29679292
0.37518759,3.33952539,0.36330114,0.17049787,0.99619167,2.51352770,0.01443726,0.26357064,0.01583916,0.29098016
0.38119060,3.24019552,0.35887214,0.16923836,0.97197700,2.42318242,0.01376814,0.26397284,0.01522921,0.28425647
0.38719360,3.13483366,0.35391257,0.16766185,0.94557777,2.32850432,0.01312720,0.26377213,0.01460426,0.27672407
0.39319660,3.02471576,0.34848510,0.16579355,0.91727528,2.23063310,0.01253049,0.26294802,0.01397706,0.26849593
0.39919960,2.91109269,0.34264996,0.16366091,0.88736466,2.13067030,0.01199292,0.26148730,0.01336098,0.25969301
0.40520260,2.79516715,0.33646387,0.16129304,0.85614768,2.02965938,0.01152791,0.25938436,0.01276978,0.25044154
0.41120560,2.67807519,0.32997948,0.15872028,0.82392596,1.92856982,0.01114703,0.25664177,0.01221741,0.24087036
0.41720860,2.56087273,0.32324547,0.15597393,0.79099486,1.82828559,0.01085971,0.25327079,0.01171775,0.23110841
0.42321161,2.44452708,0.31630717,0.15308609,0.75763811,1.72959784,0.01067309,0.24929205,0.01128448,0.22128247
0.42921461,2.32991338,0.30920780,0.15008973,0.72412354,1.63320185,0.01059178,0.24473625,0.01093084,0.21151522
0.43521761,2.21781546,0.30198999,0.14701882,0.69069989,1.53969774,0.01061782,0.23964488,0.01066954,0.20192359
0.44122061,2.10893053,0.29469767,0.14390857,0.65759464,1.44959455,0.01075062,0.23407080,0.01051262,0.19261749
0.44722361,2.00387691,0.28737802,0.14079574,0.62501302,1.36331697,0.01098706,0.22807882,0.01047140,0.18369899
0.45322661,1.90320388,0.28008337,0.13771890,0.59313788,1.28121416,0.01132154,0.22174586,0.01055634,0.17526169
0.45922961,1.80740282,0.27287288,0.13471868,0.56213049,1.20356986,0.01174618,0.21516092,0.01077705,0.16739061
0.46523262,1.71691854,0.26581380,0.13183789,0.53213185,1.13061317,0.01225107,0.20842459,0.01114219,0.16016231
0.47123562,1.63216011,0.25898231,0.12912153,0.50326466,1.06252932,0.01282457,0.20164813,0.01165945,0.15364518
0.47723862,1.55351035,0.25246361,0.12661655,0.47563536,0.99946971,0.01345366,0.19495195,0.01233545,0.14790005
0.48324162,1.48133323,0.24635148,0.12437145,0.44933643,0.94156101,0.01412436,0.18846371,0.01317567,0.14298081
0.48924462,1.41597897,0.24074699,0.12243567,0.42444854,0.88891255,0.01482211,0.18231577,0.01418434,0.13893507
0.49524762,1.35778616,0.23575665,0.12085869,0.40104252,0.84162207,0.01553233,0.17664233,0.01536426,0.13580479
0.50125063,1.30708112,0.23148990,0.11968900,0.37918101,0.79977928,0.01624077,0.17157606,0.01671671,0.13362677
0.50725363,1.26417416,0.22805598,0.11897286,0.35891972,0.76346750,0.01693407,0.16724457,0.01824117,0.13243293
0.51325663,1.22935320,0.22556058,0.11875291,0.34030829,0.73276311,0.01760011,0.16376675,0.01993512,0.13225031
0.51925963,1.20287492,0.22410201,0.11906670,0.32339071,0.70773317,0.01822845,0.16124907,0.02179383,0.13310080
0.52526263,1.18495385,0.22376745,0.11994523,0.30820529,0.68843113,0.01881062,0.15978209,0.02381008,0.13500053
0.53126563,1.17575014,0.22462917,0.12141146,0.29478435,0.67489126,0.01934037,0.15943737,0.02597398,0.13795891
0.53726863,1.17535638,0.22674099,0.12347900,0.28315350,0.66712182,0.01981385,0.16026478,0.02827274,0.14197742
0.54327164,1.18378445,0.23013522,0.12615090,0.27333084,0.66509757,0.02022964,0.16229046,0.03069056,0.14704812
0.54927464,1.20095291,0.23482004,0.12941876,0.26532593,0.66875196,0.02058873,0.16551550,0.03320857,0.15315205
0.55527764,1.22667586,0.24077760,0.13326205,0.25913884,0.67796954,0.02089436,0.16991544,0.03580484,0.16025755
0.56128064,1.26065390,0.24796290,0.13764786,0.25475928,0.69257912,0.02115183,0.17544056,0.03845455,0.16831870
0.56728364,1.30246799,0.25630350,0.14253097,0.25216586,0.71234795,0.02136814,0.18201705,0.04113023,0.17727399
0.57328664,1.35157670,0.26570013,0.14785436,0.25132581,0.73697773,0.02155168,0.18954893,0.04380217,0.18704533
0.57928964,1.40731748,0.27602811,0.15355017,0.25219488,0.76610254,0.02171177,0.19792068,0.04643894,0.19753764
0.58529265,1.46891220,0.28713978,0.15954099,0.25471783,0.79928927,0.02185825,0.20700060,0.04900801,0.20863902
0.59129565,1.53547721,0.29886759,0.16574157,0.25882925,0.83604063,0.02200105,0.21664444,0.05147653,0.22022170
0.59729865,1.60603780,0.31102796,0.17206088,0.26445495,0.87580100,0.02214976,0.22669954,0.05381218,0.23214376
0.60330165,1.67954685,0.32342574,0.17840440,0.27151359,0.91796501,0.02231331,0.23700898,0.05598400,0.24425166
0.60930465,1.75490718,0.33585906,0.18467660,0.27991878,0.96188875,0.02249964,0.24741574,0.05796336,0.25638359
0.61530765,1.83099682,0.34812447,0.19078349,0.28958129,1.00690328,0.02271546,0.25776668,0.05972482,0.26837340
0.62131066,1.90669633,0.36002214,0.19663525,0.30041136,1.05232985,0.02296612,0.26791615,0.06124694,0.28005519
0.62731366,1.98091706,0.37136101,0.20214857,0.31232087,1.09749650,0.02325550,0.27772905,0.06251306,0.29126813
0.63331666,2.05262908,0.38196356,0.20724897,0.32522525,1.14175500,0.02358603,0.28708343,0.06351179,0.30186150
0.63931966,2.12088769,0.39167018,0.21187265,0.33904496,1.18449756,0.02395874,0.29587227,0.06423752,0.31169956
0.64532266,2.18485712,0.40034288,0.21596801,0.35370630,1.22517250,0.02437333,0.30400471,0.06469054,0.32066603
0.65132566,2.24383034,0.40786823,0.21949669,0.36914160,1.26329796,0.02482835,0.31140653,0.06487707,0.32866797
0.65732866,2.29724408,0.41415952,0.22243416,0.38528857,1.29847312,0.02532130,0.31802003,0.06480905,0.33563879
0.66333167,2.34468836,0.41915792,0.22476970,0.40208895,1.33038623,0.02584885,0.32380333,0.06450365,0.34154023
0.66933467,2.38591007,0.42283283,0.22650598,0.41948638,1.35881922,0.02640689,0.32872932,0.06398269,0.34636319
0.67533767,2.42081059,0.42518122,0.22765813,0.43742382,1.38364845,0.02699072,0.33278416,0.06327181,0.35012735
0.68134067,2.44943780,0.42622634,0.22825243,0.45584055,1.40484192,0.02759511,0.33596579,0.06239953,0.35287956
0.68734367,2.47197290,0.42601553,0.22832466,0.47466915,1.42245299,0.02821436,0.33828226,0.06139627,0.35469116
0.69334667,2.48871330,0.42461765,0.22791831,0.49383267,1.43661113,0.02884233,0.33975027,0.06029330,0.35565432
0.69934967,2.50005230,0.42212002,0.22708265,0.51324240,1.44751046,0.02947248,0.34039386,0.05912167,0.35587761
0.70535268,2.50645731,0.41862518,0.22587083,0.53279644,1.45539661,0.03009784,0.34024349,0.05791130,0.35548114
0.71135568,2.50844761,0.41424752,0.22433807,0.55237950,1.46055304,0.03071110,0.33933537,0.05669011,0.35459139
0.71735868,2.50657316,0.40911012,0.22254017,0.57186391,1.46328741,0.03130457,0.33771124,0.05548328,0.35333620
0.72336168,2.50139558,0.40334177,0.22053212,0.59111218,1.46391902,0.03187030,0.33541849,0.05431278,0.35184005
0.72936468,2.49347222,0.39707426,0.21836726,0.60998100,1.46276773,0.03240015,0.33251056,0.05319694,0.35021990
0.73536768,2.48334393,0.39044018,0.21609657,0.62832653,1.46014527,0.03288600,0.32904753,0.05215041,0.34858180
0.74137069,2.47152691,0.38357101,0.21376845,0.64601084,1.45634875,0.03331986,0.32509682,0.05118410,0.34701840
0.74737369,2.45850847,0.37659572,0.21142875,0.66290904,1.45165692,0.03369417,0.32073382,0.05030544,0.34560737
0.75337669,2.44474631,0.36963965,0.20912094,0.67891679,1.44632868,0.03400204,0.31604230,0.04951872,0.34441075
0.75937969,2.43067056,0.36282360,0.20688657,0.69395740,1.44060368,0.03423751,0.31111459,0.04882557,0.34347511
0.76538269,2.41668768,0.35626316,0.20476564,0.70798836,1.43470440,0.03439583,0.30605116,0.04822543,0.34283247
0.77138569,2.40318504,0.35006801,0.20279701,0.72100628,1.42883913,0.03447370,0.30095973,0.04771614,0.34250172
0.77738869,2.39053505,0.34434116,0.20101857,0.73305016,1.42320505,0.03446948,0.29595379,0.04729443,0.34249036
0.78339170,2.37909769,0.33917799,0.19946730,0.74420225,1.41799079,0.03438329,0.29115035,0.04695642,0.34279638
0.78939470,2.36922065,0.33466508,0.19817889,0.75458633,1.41337782,0.03421713,0.28666725,0.04669800,0.34341004
0.79539770,2.36123617,0.33087867,0.19718715,0.76436331,1.40954013,0.03397481,0.28261971,0.04651507,0.34431542
0.80140070,2.35545447,0.32788295,0.19652301,0.77372405,1.40664201,0.03366183,0.27911661,0.04640372,0.34549157
0.80740370,2.35215357,0.32572796,0.19621324,0.78287972,1.40483363,0.03328520,0.27625635,0.04636024,0.34691322
0.81340670,2.35156597,0.32444742,0.19627897,0.79205005,1.40424467,0.03285312,0.27412270,0.04638101,0.34855098
0.81940970,2.35386292,0.32405646,0.19673389,0.80144995,1.40497633,0.03237466,0.27278064,0.04646233,0.35037112
0.82541271,2.35913726,0.32454950,0.19758263,0.81127537,1.40709218,0.03185931,0.27227265,0.04660011,0.35233494
0.83141571,2.36738610,0.32589834,0.19881896,0.82168894,1.41060857,0.03131659,0.27261540,0.04678953,0.35439792
0.83741871,2.37849483,0.32805069,0.20042439,0.83280646,1.41548541,0.03075557,0.27379725,0.04702473,0.35650873
0.84342171,2.39222375,0.33092944,0.20236696,0.84468487,1.42161817,0.03018452,0.27577671,0.04729848,0.35860833
0.84942471,2.40819890,0.33443248,0.20460060,0.85731262,1.42883181,0.02961051,0.27848183,0.04760186,0.36062934
0.85542771,2.42590800,0.33843360,0.20706488,0.87060307,1.43687760,0.02903913,0.28181090,0.04792412,0.36249569
0.86143072,2.44470278,0.34278422,0.20968556,0.88439139,1.44543316,0.02847427,0.28563423,0.04825257,0.36412292
0.86743372,2.46380796,0.34731617,0.21237564,0.89843544,1.45410636,0.02791805,0.28979716,0.04857263,0.36541897
0.87343672,2.48233728,0.35184540,0.21503712,0.91242066,1.46244311,0.02737076,0.29412419,0.04886797,0.36628564
0.87943972,2.49931626,0.35617660,0.21756346,0.92596886,1.46993907,0.02683099,0.29842404,0.04912084,0.36662076
0.88544272,2.51371103,0.36010854,0.21984244,0.93865078,1.47605498,0.02629579,0.30249554,0.04931250,0.36632086
0.89144572,2.52446225,0.36343999,0.22175961,0.95000171,1.48023492,0.02576098,0.30613412,0.04942369,0.36528435
0.89744872,2.53052270,0.36597600,0.22320192,0.95953958,1.48192703,0.02522145,0.30913850,0.04943533,0.36341510
0.90345173,2.53089677,0.36753424,0.22406162,0.96678466,1.48060545,0.02467156,0.31131754,0.04932908,0.36062609
0.90945473,2.52468033,0.36795120,0.22424003,0.97127997,1.47579270,0.02410559,0.31249678,0.04908811,0.35684318
0.91545773,2.51109883,0.36708797,0.22365123,0.97261132,1.46708134,0.02351810,0.31252443,0.04869775,0.35200862
0.92146073,2.48954186,0.36483536,0.22222530,0.97042615,1.45415374,0.02290442,0.31127665,0.04814610,0.34608412
0.92746373,2.45959258,0.36111803,0.21991112,0.96445009,1.43679910,0.02226094,0.30866179,0.04742461,0.33905350
0.93346673,2.42105046,0.35589768,0.21667847,0.95450068,1.41492680,0.02158551,0.30462342,0.04652851,0.33092450
0.93946973,2.37394626,0.34917490,0.21251948,0.94049731,1.38857532,0.02087769,0.29914216,0.04545716,0.32172988
0.94547274,2.31854852,0.34098976,0.20744916,0.92246720,1.35791634,0.02013894,0.29223608,0.04421425,0.31152760
0.95147574,2.25536117,0.33142114,0.20150526,0.90054704,1.32325380,0.01937272,0.28395980,0.04280780,0.30040016
0.95747874,2.18511254,0.32058468,0.19474717,0.87498031,1.28501788,0.01858460,0.27440228,0.04125011,0.28845303
0.96348174,2.10873609,0.30862965,0.18725418,0.84611046,1.24375420,0.01778216,0.26368346,0.03955751,0.27581231
0.96948474,2.02734408,0.29573471,0.17912299,0.81437043,1.20010888,0.01697492,0.25194991,0.03774995,0.26262165
0.97548774,1.94219512,0.28210288,0.17046474,0.78026893,1.15480991,0.01617418,0.23936967,0.03585058,0.24903875
0.98149075,1.85465740,0.26795584,0.16140160,0.74437435,1.10864604,0.01539276,0.22612659,0.03388514,0.23523128
0.98749375,1.76616906,0.25352789,0.15206306,0.70729700,1.06244384,0.01464479,0.21241435,0.03188135,0.22137274
0.99349675,1.67819745,0.23905966,0.14258218,0.66967048,1.01704415,0.01394535,0.19843040,0.02986824,0.20763819
0.99949975,1.59219909,0.22479199,0.13309183,0.63213316,0.97327883,0.01331017,0.18437020,0.02787545,0.19420010
1.00550275,1.50958166,0.21096006,0.12372121,0.59531035,0.93194872,0.01275526,0.17042176,0.02593261,0.18122448
1.01150575,1.43166954,0.19778791,0.11459259,0.55979797,0.89380370,0.01229658,0.15676085,0.02406863,0.16886742
1.01750875,1.35967389,0.18548369,0.10581849,0.52614826,0.85952534,0.01194964,0.14354694,0.02231116,0.15727208
1.02351176,1.29466799,0.17423548,0.09749944,0.49485788,0.82971274,0.01172914,0.13092001,0.02068601,0.14656628
1.02951476,1.23756828,0.16420795,0.08972216,0.46635871,0.80487171,0.01164864,0.11899821,0.01921674,0.13686056
1.03551776,1.18912129,0.15553973,0.08255832,0.44101142,0.78540740,0.01172018,0.10787650,0.01792416,0.12824699
1.04152076,1.14989605,0.14834160,0.07606393,0.41910171,0.77162020,0.01195395,0.09762610,0.01682611,0.12079830
1.04752376,1.12028173,0.14269534,0.07027910,0.40083910,0.76370466,0.01235796,0.08829478,0.01593708,0.11456769
1.05352676,1.10048971,0.13865321,0.06522835,0.38635792,0.76175103,0.01293776,0.07990795,0.01526807,0.10958890
1.05952976,1.09055939,0.13623800,0.06092128,0.37572012,0.76574891,0.01369611,0.07247017,0.01482640,0.10587672
1.06553277,1.09036688,0.13544359,0.05735352,0.36891955,0.77559248,0.01463279,0.06596730,0.01461559,0.10342762
1.07153577,1.09963575,0.13623584,0.05450797,0.36588720,0.79108696,0.01574434,0.06036891,0.01463534,0.10222066
1.07753877,1.11794918,0.13855386,0.05235617,0.36649708,0.81195560,0.01702394,0.05563090,0.01488145,0.10221842
1.08354177,1.14476283,0.14231152,0.05085975,0.37057233,0.83784716,0.01846124,0.05169818,0.01534588,0.10336804
