energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up
0.12906453,5.25422062,2.07675191,0.64863098,0.16645208,0.90008969,0.63703792,3.99191523,0.00000000
0.13506753,5.32021990,2.06358211,0.66269679,0.17748768,0.89903601,0.67455857,4.00406444,0.00000000
0.14107054,5.39436763,2.05462995,0.67832583,0.18843942,0.90199608,0.71493037,4.01521258,0.00000000
0.14707354,5.47703664,2.05051351,0.69547493,0.19914340,0.90911100,0.75807658,4.02608699,0.00000000
0.15307654,5.56826350,2.05171774,0.71405387,0.20943390,0.92044448,0.80381931,4.03724544,0.00000000
0.15907954,5.66768863,2.05855886,0.73391896,0.21914739,0.93596647,0.85187089,4.04903385,0.00000000
0.16508254,5.77451363,2.07115547,0.75486904,0.22812664,0.95554013,0.90182931,4.06155524,0.00000000
0.17108554,5.88747909,2.08940813,0.77664405,0.23622495,0.97891305,0.95317812,4.07465161,0.00000000
0.17708854,6.00486492,2.11298830,0.79892649,0.24331020,1.00571331,1.00529135,4.08790024,0.00000000
0.18309155,6.12451412,2.14133769,0.82134575,0.24926845,1.03545085,1.05744333,4.10062460,0.00000000
0.18909455,6.24387990,2.17367801,0.84348545,0.25400726,1.06752445,1.10882349,4.11191976,0.00000000
0.19509755,6.36009455,2.20903093,0.86489329,0.25745814,1.10123395,1.15855572,4.12069109,0.00000000
0.20110055,6.47005746,2.24624760,0.88509333,0.25957841,1.13579757,1.20572163,4.12570434,0.00000000
0.20710355,6.57053862,2.28404633,0.90359998,0.26035214,1.17037361,1.24938698,4.12564473,0.00000000
0.21310655,6.65829302,2.32105688,0.91993334,0.25979028,1.20408555,1.28863026,4.11918195,0.00000000
0.21910955,6.73018072,2.35586945,0.93363503,0.25792985,1.23604966,1.32257213,4.10503789,0.00000000
0.22511256,6.78328711,2.38708615,0.94428392,0.25483240,1.26540376,1.35040472,4.08205360,0.00000000
0.23111556,6.81503763,2.41337251,0.95151106,0.25058167,1.29133585,1.37141925,4.04925211,0.00000000
0.23711856,6.82330162,2.43350699,0.95501303,0.24528072,1.31311143,1.38503092,4.00589394,0.00000000
0.24312156,6.80648043,2.44642595,0.95456323,0.23904848,1.33009818,1.39079994,3.95152273,0.00000000
0.24912456,6.76357575,2.45126246,0.95002051,0.23201608,1.34178680,1.38844758,3.88599865,0.00000000
0.25512756,6.69423501,2.44737698,0.94133480,0.22432302,1.34780736,1.37786671,3.80951818,0.00000000
0.26113057,6.59877213,2.43437900,0.92854945,0.21611330,1.34794016,1.35912627,3.72261951,0.00000000
0.26713357,6.47816281,2.41213864,0.91180038,0.20753186,1.34212095,1.33246947,3.62617351,0.00000000
0.27313657,6.33401520,2.38078816,0.89131188,0.19872118,1.33044024,1.29830592,3.52136095,0.00000000
0.27913957,6.16851770,2.34071358,0.86738951,0.18981844,1.31313698,1.25719803,3.40963737,0.00000000
0.28514257,5.98436681,2.29253716,0.84041050,0.18095321,1.29058707,1.20984245,3.29268744,0.00000000
0.29114557,5.78467898,2.23709195,0.81081197,0.17224563,1.26328741,1.15704738,3.17237115,0.00000000
0.29714857,5.57289079,2.17538995,0.77907781,0.16380534,1.23183637,1.09970690,3.05066449,0.00000000
0.30315158,5.35265230,2.10858558,0.74572465,0.15573096,1.19691184,1.03877345,2.92959717,0.00000000
0.30915458,5.12771852,2.03793644,0.71128769,0.14811015,1.15924788,0.97522967,2.81119024,0.00000000
0.31515758,4.90184355,1.96476308,0.67630700,0.14102023,1.11961117,0.91006088,2.69739599,0.00000000
0.32116058,4.67868173,1.89040988,0.64131475,0.13452923,1.07877827,0.84422914,2.59004236,0.00000000
0.32716358,4.46169923,1.81620828,0.60682388,0.12869721,1.03751456,0.77865000,2.49078379,0.00000000
0.33316658,4.25409876,1.74344398,0.57331857,0.12357785,0.99655580,0.71417255,2.40105984,0.00000000
0.33916958,4.05875931,1.67332879,0.54124662,0.11922002,0.95659256,0.65156339,2.32206258,0.00000000
0.34517259,3.87819148,1.60697801,0.51101390,0.11566930,0.91825809,0.59149469,2.25471325,0.00000000
0.35117559,3.71450859,1.54539329,0.48298065,0.11296926,0.88211947,0.53453660,2.19964818,0.00000000
0.35717859,3.56941236,1.48945100,0.45745964,0.11116237,0.84867212,0.48115365,2.15721382,0.00000000
0.36318159,3.44419166,1.43989554,0.43471570,0.11029042,0.81833710,0.43170491,2.12747009,0.00000000
0.36918459,3.33973221,1.39733694,0.41496643,0.11039440,0.79146094,0.38644741,2.11020125,0.00000000
0.37518759,3.25653474,1.36225184,0.39838365,0.11151373,0.76831731,0.34554218,2.10493327,0.00000000
0.38119060,3.19473901,1.33498681,0.38509510,0.11368484,0.74910998,0.30906235,2.11095648,0.00000000
0.38719360,3.15415126,1.31576318,0.37518630,0.11693918,0.73397635,0.27700250,2.12735241,0.00000000
0.39319660,3.13427284,1.30468237,0.36870196,0.12130061,0.72299124,0.24928882,2.15302355,0.00000000
0.39919960,3.13432807,1.30173086,0.36564691,0.12678238,0.71617017,0.22578933,2.18672505,0.00000000
0.40520260,3.15329011,1.30678453,0.36598647,0.13338386,0.71347213,0.20632376,2.22709721,0.00000000
0.41120560,3.18990382,1.31961173,0.36964609,0.14108712,0.71480138,0.19067275,2.27269801,0.00000000
0.41720860,3.24270552,1.33987519,0.37651045,0.14985364,0.72000847,0.17858610,2.32203478,0.00000000
0.42321161,3.31003979,1.36713288,0.38642220,0.15962140,0.72889039,0.16978985,2.37359445,0.00000000
0.42921461,3.39007401,1.40083819,0.39918060,0.17030256,0.74119039,0.16399234,2.42587189,0.00000000
0.43521761,3.48081188,1.44034018,0.41454039,0.18178193,0.75659742,0.16088914,2.47739588,0.00000000
0.44122061,3.58010714,1.48488433,0.43221122,0.19391649,0.77474606,0.16016714,2.52675258,0.00000000
0.44722361,3.68567900,1.53361489,0.45185808,0.20653604,0.79521701,0.16150791,2.57260626,0.00000000
0.45322661,3.79513076,1.58557945,0.47310297,0.21944519,0.81753891,0.16459058,2.61371737,0.00000000
0.45922961,3.90597285,1.63973652,0.49552817,0.23242659,0.84119168,0.16909445,2.64895780,0.00000000
0.46523262,4.01565137,1.69496668,0.51868125,0.24524556,0.86561184,0.17470161,2.67732379,0.00000000
0.47123562,4.12158270,1.75008773,0.54208197,0.25765574,0.89019996,0.18109957,2.69794626,0.00000000
0.47723862,4.22119426,1.80387404,0.56523098,0.26940586,0.91433037,0.18798428,2.71009909,0.00000000
0.48324162,4.31197113,1.85507982,0.58762025,0.28024718,0.93736299,0.19506326,2.71320529,0.00000000
0.48924462,4.39150743,1.90246598,0.60874486,0.28994141,0.95865710,0.20205924,2.70684147,0.00000000
0.49524762,4.45756121,1.94482989,0.62811585,0.29826866,0.97758667,0.20871383,2.69074047,0.00000000
0.50125063,4.50811067,1.98103693,0.64527363,0.30503513,0.99355660,0.21479145,2.66479244,0.00000000
0.50725363,4.54140957,2.01005274,0.65980126,0.31008021,1.00601942,0.22008309,2.62904432,0.00000000
0.51325663,4.55603932,2.03097463,0.67133727,0.31328244,1.01449156,0.22440997,2.58369752,0.00000000
0.51925963,4.55095498,2.04306085,0.67958710,0.31456430,1.01856857,0.22762664,2.52910386,0.00000000
0.52526263,4.52552273,2.04575609,0.68433285,0.31389533,1.01793842,0.22962349,2.46575948,0.00000000
0.53126563,4.47954651,2.03871204,0.68544063,0.31129357,1.01239226,0.23032843,2.39429656,0.00000000
0.53726863,4.41328176,2.02180148,0.68286521,0.30682518,1.00183207,0.22970763,2.31547268,0.00000000
0.54327164,4.32743507,1.99512537,0.67665161,0.30060219,0.98627471,0.22776512,2.23015765,0.00000000
0.54927464,4.22314881,1.95901194,0.66693351,0.29277855,0.96585196,0.22454136,2.13931781,0.00000000
0.55527764,4.10197082,1.91400783,0.65392844,0.28354464,0.94080677,0.22011059,2.04399779,0.00000000
0.56128064,3.96580985,1.86086124,0.63792996,0.27312047,0.91148540,0.21457724,1.94529996,0.00000000
0.56728364,3.81687811,1.80049777,0.61929709,0.26174785,0.87832614,0.20807135,1.84436189,0.00000000
0.57328664,3.65762320,1.73398982,0.59844140,0.24968196,0.84184476,0.20074331,1.74233229,0.00000000
0.57928964,3.49065181,1.66252088,0.57581247,0.23718270,0.80261753,0.19275794,1.64034607,0.00000000
0.58529265,3.31864859,1.58734609,0.55188207,0.22450603,0.76126245,0.18428842,1.53949919,0.00000000
0.59129565,3.14429329,1.50975096,0.52712805,0.21189589,0.71841953,0.17551007,1.44082426,0.00000000
0.59729865,2.97017973,1.43100992,0.50201839,0.19957686,0.67473101,0.16659437,1.34526764,0.00000000
0.60330165,2.79873989,1.35234647,0.47699623,0.18774789,0.63082223,0.15770339,1.25366886,0.00000000
0.60930465,2.63217617,1.27489672,0.45246636,0.17657727,0.58728414,0.14898490,1.16674333,0.00000000
0.61530765,2.47240453,1.19967757,0.42878386,0.16619911,0.54465781,0.14056827,1.08506887,0.00000000
0.62131066,2.32101049,1.12756102,0.40624507,0.15671118,0.50342184,0.13256133,1.00907676,0.00000000
0.62731366,2.17921951,1.05925529,0.38508149,0.14817441,0.46398276,0.12504824,0.93904757,0.00000000
0.63331666,2.04788253,0.99529338,0.36545642,0.14061365,0.42666876,0.11808850,0.87511206,0.00000000
0.63931966,1.92747659,0.93602919,0.34746457,0.13401995,0.39172687,0.11171688,0.81725697,0.00000000
0.64532266,1.81812000,0.88164107,0.33113452,0.12835382,0.35932336,0.10594444,0.76533568,0.00000000
0.65132566,1.71960075,0.83214222,0.31643365,0.12354962,0.32954717,0.10076033,0.71908302,0.00000000
0.65732866,1.63141632,0.78739711,0.30327526,0.11952056,0.30241600,0.09613447,0.67813382,0.00000000
0.66333167,1.55282266,0.74714291,0.29152756,0.11616428,0.27788465,0.09202062,0.64204430,0.00000000
0.66933467,1.48288988,0.71101468,0.28102384,0.11336864,0.25585492,0.08836000,0.61031546,0.00000000
0.67533767,1.42056183,0.67857296,0.27157347,0.11101749,0.23618672,0.08508510,0.58241758,0.00000000
0.68134067,1.36471693,0.64933244,0.26297314,0.10899636,0.21870966,0.08212344,0.55781477,0.00000000
0.68734367,1.31422763,0.62279048,0.25501780,0.10719756,0.20323467,0.07940133,0.53598869,0.00000000
0.69334667,1.26801605,0.59845401,0.24751092,0.10552481,0.18956518,0.07684727,0.51646066,0.00000000
0.69934967,1.22510371,0.57586409,0.24027367,0.10389714,0.17750731,0.07439496,0.49881115,0.00000000
0.70535268,1.18465362,0.55461691,0.23315256,0.10225187,0.16687889,0.07198581,0.48269630,0.00000000
0.71135568,1.14600348,0.53438080,0.22602547,0.10054676,0.15751692,0.06957092,0.46786079,0.00000000
0.71735868,1.10868905,0.51490868,0.21880585,0.09876125,0.14928336,0.06711237,0.45414667,0.00000000
0.72336168,1.07245740,0.49604579,0.21144496,0.09689662,0.14206912,0.06458399,0.44149817,0.00000000
0.72936468,1.03726997,0.47773264,0.20393234,0.09497539,0.13579628,0.06197147,0.42996215,0.00000000
0.73536768,1.00329593,0.46000341,0.19629442,0.09303980,0.13041852,0.05927195,0.41968458,0.00000000
0.74137069,0.97089657,0.44298015,0.18859162,0.09114952,0.12592000,0.05649314,0.41090301,0.00000000
0.74737369,0.94060173,0.42686320,0.18091397,0.08937871,0.12231268,0.05365203,0.40393544,0.00000000
0.75337669,0.91307953,0.41191849,0.17337573,0.08781253,0.11963245,0.05077330,0.39916608,0.00000000
0.75937969,0.88910076,0.39846236,0.16610912,0.08654327,0.11793416,0.04788751,0.39702829,0.00000000
0.76538269,0.86949948,0.38684450,0.15925750,0.08566612,0.11728592,0.04502924,0.39798529,0.00000000
0.77138569,0.85513118,0.37742987,0.15296837,0.08527490,0.11776275,0.04223511,0.40250932,0.00000000
0.77738869,0.84683016,0.37058009,0.14738633,0.08545773,0.11944004,0.03954194,0.41105962,0.00000000
0.78339170,0.84536753,0.36663505,0.14264644,0.08629289,0.12238688,0.03698506,0.42406006,0.00000000
0.78939470,0.85141113,0.36589543,0.13886799,0.08784491,0.12665970,0.03459678,0.44187695,0.00000000
0.79539770,0.86548882,0.36860647,0.13614910,0.09016111,0.13229624,0.03240513,0.46479776,0.00000000
0.80140070,0.88795629,0.37494369,0.13456213,0.09326872,0.13931028,0.03043290,0.49301143,0.00000000
0.80740370,0.91897036,0.38500099,0.13415014,0.09717248,0.14768727,0.02869696,0.52659095,0.00000000
0.81340670,0.95846895,0.39878141,0.13492450,0.10185318,0.15738100,0.02720790,0.56547897,0.00000000
0.81940970,1.00615841,0.41619095,0.13686360,0.10726683,0.16831155,0.02596998,0.60947706,0.00000000
0.82541271,1.06150887,0.43703581,0.13991284,0.11334484,0.18036467,0.02498143,0.65823925,0.00000000
0.83141571,1.12375807,0.46102302,0.14398574,0.11999498,0.19339255,0.02423491,0.71127043,0.00000000
0.83741871,1.19192403,0.48776481,0.14896631,0.12710331,0.20721630,0.02371836,0.76793008,0.00000000
0.84342171,1.26482637,0.51678650,0.15471245,0.13453696,0.22162983,0.02341603,0.82744152,0.00000000
0.84942471,1.34111605,0.54753797,0.16106037,0.14214772,0.23640531,0.02330962,0.88890690,0.00000000
0.85542771,1.41931299,0.57940845,0.16782990,0.14977631,0.25129993,0.02337976,0.95132767,0.00000000
0.86143072,1.49785049,0.61174415,0.17483050,0.15725730,0.26606387,0.02360748,1.01363038,0.00000000
0.86743372,1.57512530,0.64386843,0.18186780,0.16442433,0.28044918,0.02397579,1.07469690,0.00000000
0.87343672,1.64955161,0.67510378,0.18875050,0.17111570,0.29421920,0.02447144,1.13339853,0.00000000
0.87943972,1.71961732,0.70479489,0.19529724,0.17717980,0.30715827,0.02508652,1.18863256,0.00000000
0.88544272,1.78394031,0.73233202,0.20134349,0.18248048,0.31908118,0.02582018,1.23936024,0.00000000
0.89144572,1.84132263,0.75717369,0.20674783,0.18690188,0.32984206,0.02668022,1.28464453,0.00000000
0.89744872,1.89080034,0.77886795,0.21139771,0.19035265,0.33934220,0.02768460,1.32368611,0.00000000
0.90345173,1.93168677,0.79707108,0.21521429,0.19276932,0.34753641,0.02886273,1.35585619,0.00000000
0.90945473,1.96360721,0.81156307,0.21815610,0.19411865,0.35443754,0.03025664,1.38072452,0.00000000
0.91545773,1.98652330,0.82225899,0.22022153,0.19439883,0.36011888,0.03192174,1.39808121,0.00000000
0.92146073,2.00074574,0.82921572,0.22144985,0.19363954,0.36471424,0.03392740,1.40795146,0.00000000
0.92746373,2.00693434,0.83263360,0.22192076,0.19190071,0.36841543,0.03635698,1.41060208,0.00000000
0.93346673,2.00608511,0.83285278,0.22175246,0.18927014,0.37146741,0.03930749,1.40653965,0.00000000
0.93946973,1.99950449,0.83034426,0.22109821,0.18586010,0.37416091,0.04288869,1.39649983,0.00000000
0.94547274,1.98877146,0.82569587,0.22014157,0.18180284,0.37682295,0.04722164,1.38142849,0.00000000
0.95147574,1.97568872,0.81959380,0.21909046,0.17724558,0.37980546,0.05243665,1.36245500,0.00000000
0.95747874,1.96222470,0.81280010,0.21817013,0.17234480,0.38347256,0.05867056,1.34085886,0.00000000
0.96348174,1.95044867,0.80612727,0.21761550,0.16726042,0.38818685,0.06606341,1.31803089,0.00000000
0.96948474,1.94246117,0.80041084,0.21766299,0.16214992,0.39429543,0.07475451,1.29543050,0.00000000
0.97548774,1.94032266,0.79648106,0.21854220,0.15716278,0.40211619,0.08487802,1.27454073,0.00000000
0.98149075,1.94598310,0.79513477,0.22046777,0.15243543,0.41192497,0.09655794,1.25682279,0.00000000
0.98749375,1.96121513,0.79710878,0.22363174,0.14808694,0.42394427,0.10990298,1.24367176,0.00000000
0.99349675,1.98755352,0.80305562,0.22819668,0.14421563,0.43833394,0.12500112,1.23637514,0.00000000
0.99949975,2.02624328,0.81352273,0.23428987,0.14089673,0.45518443,0.14191435,1.23607573,0.00000000
1.00550275,2.07819824,0.82893596,0.24199878,0.13818120,0.47451288,0.16067364,1.24373990,0.00000000
1.01150575,2.14397182,0.84958783,0.25136799,0.13609560,0.49626235,0.18127452,1.26013239,0.00000000
1.01750875,2.22374088,0.87563110,0.26239773,0.13464320,0.52030421,0.20367342,1.28579818,0.00000000
1.02351176,2.31730326,0.90707770,0.27504402,0.13380599,0.54644368,0.22778514,1.32105172,0.00000000
1.02951476,2.42408871,0.94380302,0.28922047,0.13354760,0.57442826,0.25348154,1.36597357,0.00000000
1.03551776,2.54318268,0.98555506,0.30480161,0.13381695,0.60395869,0.28059180,1.42041411,0.00000000
1.04152076,2.67336163,1.03196810,0.32162766,0.13455230,0.63470190,0.30890418,1.48400374,0.00000000
1.04752376,2.81313816,1.08257987,0.33951041,0.13568559,0.66630537,0.33816956,1.55616873,0.00000000
1.05352676,2.96081370,1.13685143,0.35824003,0.13714679,0.69841201,0.36810645,1.63615169,0.00000000
1.05952976,3.11453629,1.19418863,0.37759249,0.13886794,0.73067492,0.39840763,1.72303558,0.00000000
1.06553277,3.27236071,1.25396399,0.39733716,0.14078682,0.76277119,0.42874790,1.81577006,0.00000000
1.07153577,3.43230814,1.31553791,0.41724433,0.14284988,0.79441390,0.45879291,1.91319890,0.00000000
1.07753877,3.59242258,1.37827806,0.43709211,0.14501444,0.82536165,0.48820841,2.01408753,0.00000000
1.08354177,3.75082158,1.44157598,0.45667263,0.14724994,0.85542511,0.51666971,2.11714944,0.00000000
1.08954477,3.90573903,1.50486009,0.47579695,0.14953826,0.88447005,0.54387066,2.22107096,0.00000000
1.09554777,4.05555836,1.56760466,0.49429873,0.15187306,0.91241677,0.56953191,2.32453354,0.00000000
1.10155078,4.19883522,1.62933425,0.51203626,0.15425825,0.93923587,0.59340778,2.42623326,0.00000000
1.10755378,4.33430894,1.68962375,0.52889298,0.15670572,0.96494052,0.61529156,2.52489754,0.00000000
1.11355678,4.46090343,1.74809443,0.54477643,0.15923239,0.98957588,0.63501887,2.61929896,0.00000000
1.11955978,4.57771818,1.80440631,0.55961582,0.16185697,1.01320613,0.65246890,2.70826663,0.00000000
1.12556278,4.68401123,1.85824808,0.57335839,0.16459646,1.03590008,0.66756363,2.79069569,0.00000000
1.13156578,4.77917597,1.90932532,0.58596502,0.16746273,1.05771623,0.68026502,2.86555518,0.00000000
1.13756878,4.86271456,1.95734840,0.59740527,0.17045941,1.07868838,0.69057048,2.93189529,0.00000000
1.14357179,4.93421034,2.00202125,0.60765243,0.17357933,1.09881269,0.69850695,2.98885436,0.00000000
1.14957479,4.99330215,2.04303210,0.61667889,0.17680258,1.11803731,0.70412416,3.03566614,0.00000000
1.15557779,5.03966276,2.08004741,0.62445227,0.18009553,1.13625520,0.70748735,3.07166781,0.00000000
1.16158079,5.07298375,2.11270966,0.63093266,0.18341065,1.15330087,0.70867029,3.09630871,0.00000000
1.16758379,5.09296804,2.14063964,0.63607115,0.18668742,1.16895137,0.70774882,3.10915997,0.00000000
1.17358679,5.09933104,2.16344330,0.63980989,0.18985406,1.18293167,0.70479555,3.10992449,0.00000000
1.17958979,5.09181040,2.18072314,0.64208364,0.19283017,1.19492416,0.69987602,3.09844699,0.00000000
1.18559280,5.07018366,2.19209342,0.64282282,0.19552998,1.20458182,0.69304651,3.07472324,0.00000000
1.19159580,5.03429231,2.19719833,0.64195773,0.19786613,1.21154437,0.68435370,3.03890786,0.00000000
1.19759880,4.98407025,2.19573203,0.63942374,0.19975370,1.21545639,0.67383596,2.99131960,0.00000000
1.20360180,4.91957418,2.18745902,0.63516703,0.20111424,1.21598635,0.66152630,2.93244344,0.00000000
1.20960480,4.84101315,2.17223349,0.62915041,0.20187960,1.21284541,0.64745650,2.86292857,0.00000000
1.21560780,4.74877448,2.15001616,0.62135881,0.20199521,1.20580479,0.63166208,2.78358179,0.00000000
1.22161081,4.64344354,2.12088721,0.61180399,0.20142285,1.19471056,0.61418770,2.69535592,0.00000000
1.22761381,4.52581518,2.08505427,0.60052809,0.20014239,1.17949518,0.59509240,2.59933309,0.00000000
1.23361681,4.39689525,2.04285462,0.58760564,0.19815283,1.16018476,0.57445438,2.49670324,0.00000000
1.23961981,4.25789131,1.99475121,0.57314398,0.19547215,1.13690185,0.55237473,2.38873834,0.00000000
1.24562281,4.11019245,1.94132257,0.55728181,0.19213639,1.10986356,0.52897990,2.27676315,0.00000000
1.25162581,3.95533898,1.88324690,0.54018614,0.18819775,1.07937514,0.50442270,2.16212355,0.00000000
1.25762881,3.79498345,1.82128134,0.52204760,0.18372192,1.04581944,0.47888168,2.04615397,0.00000000
1.26363182,3.63084505,1.75623742,0.50307457,0.17878495,1.00964314,0.45255888,1.93014492,0.00000000
1.26963482,3.46466016,1.68895428,0.48348632,0.17346959,0.97134040,0.42567623,1.81531245,0.00000000
1.27563782,3.29813174,1.62027109,0.46350576,0.16786164,0.93143511,0.39847065,1.70277058,0.00000000
1.28164082,3.13288081,1.55100033,0.44335219,0.16204622,0.89046286,0.37118837,1.59350811,0.00000000
1.28764382,2.97040268,1.48190361,0.42323443,0.15610439,0.84895357,0.34407865,1.48837072,0.00000000
1.29364682,2.81203062,1.41367117,0.40334484,0.15011023,0.80741593,0.31738743,1.38804917,0.00000000
1.29964982,2.65890891,1.34690640,0.38385463,0.14412848,0.76632439,0.29135118,1.29307387,0.00000000
1.30565283,2.51197685,1.28211603,0.36491052,0.13821292,0.72610937,0.26619142,1.20381604,0.00000000
1.31165583,2.37196424,1.21970644,0.34663312,0.13240545,0.68715111,0.24211007,1.12049514,0.00000000
1.31765883,2.23939846,1.15998602,0.32911700,0.12673598,0.64977735,0.21928592,1.04319197,0.00000000
1.32366183,2.11462238,1.10317338,0.31243228,0.12122295,0.61426467,0.19787234,0.97186666,0.00000000
1.32966483,1.99782156,1.04941039,0.29662783,0.11587455,0.58084322,0.17799627,0.90638045,0.00000000
1.33566783,1.88905905,0.99877935,0.28173548,0.11069037,0.54970429,0.15975842,0.84652009,0.00000000
1.34167084,1.78831515,0.95132279,0.26777525,0.10566344,0.52101007,0.14323457,0.79202355,0.00000000
1.34767384,1.69552982,0.90706471,0.25476098,0.10078245,0.49490463,0.12847781,0.74260579,0.00000000
1.35367684,1.61064484,0.86603168,0.24270614,0.09603398,0.47152551,0.11552152,0.69798329,0.00000000
1.35967984,1.53364337,0.82827265,0.23162930,0.09140474,0.45101475,0.10438265,0.65789629,0.00000000
1.36568284,1.46458423,0.79387598,0.22155902,0.08688340,0.43352881,0.09506532,0.62212771,0.00000000
1.37168584,1.40362920,0.76298279,0.21253777,0.08246225,0.41924632,0.08756416,0.59051810,0.00000000
1.37768884,1.35106148,0.73579567,0.20462467,0.07813832,0.40837336,0.08186741,0.56297601,0.00000000
1.38369185,1.30729434,0.71258235,0.19789682,0.07391411,0.40114550,0.07795934,0.53948345,0.00000000
1.38969485,1.27286929,0.69367378,0.19244920,0.06979782,0.39782650,0.07582204,0.52009647,0.00000000
1.39569785,1.24844386,0.67945695,0.18839302,0.06580316,0.39870347,0.07543630,0.50494092,0.00000000
1.40170085,1.23476916,0.67036240,0.18585267,0.06194867,0.40407854,0.07678154,0.49420364,0.00000000
1.40770385,1.23265844,0.66684713,0.18496125,0.05825684,0.41425730,0.07983496,0.48811982,0.00000000
1.41370685,1.24294767,0.66937364,0.18585506,0.05475279,0.42953449,0.08456975,0.48695680,0.00000000
1.41970985,1.26645008,0.67838587,0.18866701,0.05146291,0.45017738,0.09095259,0.49099537,0.00000000
1.42571286,1.30390621,0.69428325,0.19351952,0.04841338,0.47640761,0.09894062,0.50050913,0.00000000
1.43171586,1.35593198,0.71739387,0.20051697,0.04562865,0.50838233,0.10847806,0.51574288,0.00000000
1.43771886,1.42296668,0.74794804,0.20973811,0.04313002,0.54617539,0.11949267,0.53689086,0.00000000
1.44372186,1.50522330,0.78605338,0.22122878,0.04093446,0.58975966,0.13189235,0.56407572,0.00000000
1.44972486,1.60264344,0.83167263,0.23499521,0.03905347,0.63899125,0.14556219,0.59732899,0.00000000
1.45572786,1.71485887,0.88460526,0.25099822,0.03749240,0.69359665,0.16036206,0.63657400,0.00000000
1.46173087,1.84116180,0.94447380,0.26914865,0.03624985,0.75316356,0.17612516,0.68161182,0.00000000
1.46773387,1.98048542,1.01071584,0.28930419,0.03531754,0.81713612,0.19265757,0.73211096,0.00000000
1.47373687,2.13139635,1.08258218,0.31126791,0.03468030,0.88481519,0.20973907,0.78760138,0.00000000
1.47973987,2.29209978,1.15914170,0.33478861,0.03431649,0.95536395,0.22712516,0.84747321,0.00000000
1.48574287,2.46045807,1.23929301,0.35956303,0.03419857,1.02781916,0.24455051,0.91098059,0.00000000
1.49174587,2.63402283,1.32178297,0.38524014,0.03429391,1.10110780,0.26173363,0.97725056,0.00000000
1.49774887,2.81008003,1.40523146,0.41142724,0.03456579,1.17406908,0.27838265,1.04529725,0.00000000
1.50375188,2.98570732,1.48816216,0.43769790,0.03497454,1.24548100,0.29420215,1.11404083,0.00000000
1.50975488,3.15784185,1.56903806,0.46360156,0.03547872,1.31409080,0.30890064,1.18233112,0.00000000
1.51575788,3.32335682,1.64630087,0.48867444,0.03603640,1.37864827,0.32219851,1.24897501,0.00000000
1.52176088,3.47914409,1.71841292,0.51245147,0.03660641,1.43794077,0.33383598,1.31276707,0.00000000
1.52776388,3.62220025,1.78389994,0.53447886,0.03714952,1.49082860,0.34358088,1.37252221,0.00000000
1.53376688,3.74971293,1.84139341,0.55432686,0.03762954,1.53627931,0.35123572,1.42710959,0.00000000
1.53976988,3.85914413,1.88967064,0.57160223,0.03801436,1.57339973,0.35664390,1.47548623,0.00000000
1.54577289,3.94830754,1.92769112,0.58596001,0.03827669,1.60146424,0.35969456,1.51672944,0.00000000
1.55177589,4.01543659,1.95462783,0.59711405,0.03839481,1.61993812,0.36032609,1.55006659,0.00000000
1.55777889,4.05924069,1.96989202,0.60484591,0.03835294,1.62849514,0.35852789,1.57490118,0.00000000
1.56378189,4.07894726,1.97315074,0.60901184,0.03814154,1.62702844,0.35434050,1.59083411,0.00000000
1.56978489,4.07432773,1.96433621,0.60954739,0.03775734,1.61565440,0.34785389,1.59767926,0.00000000
1.57578789,4.04570660,1.94364687,0.60646962,0.03720316,1.59470924,0.33920423,1.59547273,0.00000000
1.58179090,3.99395303,1.91154002,0.59987666,0.03648756,1.56473859,0.32856912,1.58447528,0.00000000
1.58779390,3.92045528,1.86871644,0.58994471,0.03562435,1.52648041,0.31616151,1.56516780,0.00000000
1.59379690,3.82707903,1.81609762,0.57692264,0.03463182,1.48084207,0.30222274,1.53824000,0.00000000
1.59979990,3.71611138,1.75479676,0.56112423,0.03353202,1.42887251,0.28701481,1.50457256,0.00000000
1.60580290,3.59019260,1.68608457,0.54291850,0.03234979,1.37173058,0.27081239,1.46521363,0.00000000
1.61180590,3.45223841,1.61135136,0.52271858,0.03111182,1.31065103,0.25389477,1.42135023,0.00000000
1.61780890,3.30535585,1.53206699,0.50096927,0.02984566,1.24690916,0.23653817,1.37427586,0.00000000
1.62381191,3.15275584,1.44974006,0.47813412,0.02857875,1.18178581,0.21900854,1.32535535,0.00000000
1.62981491,2.99766561,1.36587800,0.45468230,0.02733742,1.11653363,0.20155531,1.27598823,0.00000000
1.63581791,2.84324422,1.28194928,0.43107573,0.02614608,1.05234596,0.18440606,1.22757179,0.00000000
1.64182091,2.69250375,1.19934905,0.40775713,0.02502640,0.99032925,0.16776235,1.18146512,0.00000000
1.64782391,2.54823874,1.11936913,0.38513908,0.02399667,0.93147972,0.15179670,1.13895515,0.00000000
1.65382691,2.41296579,1.04317314,0.36359473,0.02307131,0.87666485,0.13665083,1.10122569,0.00000000
1.65982991,2.28887471,0.97177713,0.34345016,0.02226044,0.82661006,0.12243501,1.06933024,0.00000000
1.66583292,2.17779215,0.90603602,0.32497874,0.02156975,0.78189061,0.10922848,1.04416913,0.00000000
1.67183592,2.08115791,0.84663576,0.30839742,0.02100043,0.74292857,0.09708079,1.02647145,0.00000000
