energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.84942471,4.50052218,-4.50052338,0.46952794,-0.46952810,2.63749992,-2.63749968,0.02954415,-0.02954418,0.14218183,-0.14218188,0.35118583,-0.35118549,1.20661934,-1.20662007,0.30632376,-0.30632363,0.00000000,-0.00000000
-0.84342171,4.51828159,-4.51828287,0.47122950,-0.47122969,2.63527384,-2.63527362,0.02984036,-0.02984040,0.14282255,-0.14282260,0.34957869,-0.34957833,1.21906231,-1.21906307,0.30518476,-0.30518468,0.00000000,-0.00000000
-0.83741871,4.53733266,-4.53733403,0.47329983,-0.47330005,2.63379610,-2.63379592,0.03018489,-0.03018493,0.14340995,-0.14341000,0.34789300,-0.34789264,1.23169949,-1.23170027,0.30460700,-0.30460696,0.00000000,-0.00000000
-0.83141571,4.55773329,-4.55773473,0.47575703,-0.47575728,2.63323081,-2.63323067,0.03058245,-0.03058249,0.14397254,-0.14397258,0.34620437,-0.34620400,1.24440346,-1.24440425,0.30461910,-0.30461911,0.00000000,-0.00000000
-0.82541271,4.57947490,-4.57947640,0.47860266,-0.47860293,2.63368415,-2.63368405,0.03103565,-0.03103569,0.14453664,-0.14453668,0.34457480,-0.34457444,1.25705511,-1.25705590,0.30523789,-0.30523795,0.00000000,-0.00000000
-0.81940970,4.60247451,-4.60247605,0.48182215,-0.48182243,2.63520052,-2.63520048,0.03154482,-0.03154487,0.14512547,-0.14512551,0.34305040,-0.34305005,1.26954147,-1.26954224,0.30646694,-0.30646705,0.00000000,-0.00000000
-0.81340670,4.62656903,-4.62657060,0.48538597,-0.48538626,2.63776070,-2.63776070,0.03210787,-0.03210792,0.14575828,-0.14575833,0.34165975,-0.34165942,1.28175324,-1.28175398,0.30829553,-0.30829569,0.00000000,-0.00000000
-0.80740370,4.65151200,-4.65151356,0.48925128,-0.48925158,2.64128161,-2.64128165,0.03272028,-0.03272033,0.14644968,-0.14644972,0.34041311,-0.34041280,1.29358217,-1.29358287,0.31069820,-0.31069841,0.00000000,-0.00000000
-0.80140070,4.67697249,-4.67697403,0.49336394,-0.49336424,2.64561789,-2.64561794,0.03337513,-0.03337518,0.14720905,-0.14720910,0.33930249,-0.33930219,1.30491839,-1.30491904,0.31363480,-0.31363504,0.00000000,-0.00000000
-0.79539770,4.70253629,-4.70253775,0.49766072,-0.49766100,2.65056479,-2.65056485,0.03406326,-0.03406331,0.14804021,-0.14804027,0.33830251,-0.33830223,1.31564778,-1.31564837,0.31705090,-0.31705117,0.00000000,-0.00000000
-0.78939470,4.72770917,-4.72771052,0.50207148,-0.50207175,2.65586254,-2.65586258,0.03477344,-0.03477348,0.14894114,-0.14894120,0.33737200,-0.33737172,1.32564962,-1.32565014,0.32087878,-0.32087907,0.00000000,-0.00000000
-0.78339170,4.75192233,-4.75192354,0.50652131,-0.50652156,2.66120179,-2.66120180,0.03549263,-0.03549267,0.14990395,-0.14990402,0.33645627,-0.33645601,1.33479457,-1.33479501,0.32503864,-0.32503896,0.00000000,-0.00000000
-0.77738869,4.77453993,-4.77454093,0.51093238,-0.51093261,2.66623022,-2.66623016,0.03620631,-0.03620635,0.15091501,-0.15091508,0.33548994,-0.33548967,1.34294331,-1.34294365,0.32944019,-0.32944051,0.00000000,-0.00000000
-0.77138569,4.79486858,-4.79486934,0.51522543,-0.51522562,2.67055999,-2.67055985,0.03689885,-0.03689889,0.15195518,-0.15195526,0.33440005,-0.33439978,1.34994578,-1.34994602,0.33398436,-0.33398468,0.00000000,-0.00000000
-0.76538269,4.81216903,-4.81216950,0.51932096,-0.51932112,2.67377620,-2.67377595,0.03755386,-0.03755389,0.15300032,-0.15300040,0.33310950,-0.33310922,1.35564145,-1.35564158,0.33856530,-0.33856562,0.00000000,-0.00000000
-0.75937969,4.82566973,-4.82566986,0.52314002,-0.52314014,2.67544601,-2.67544563,0.03815466,-0.03815469,0.15402183,-0.15402191,0.33154049,-0.33154019,1.35986037,-1.35986037,0.34307240,-0.34307271,0.00000000,-0.00000000
-0.75337669,4.83458229,-4.83458203,0.52660464,-0.52660472,2.67512852,-2.67512797,0.03868470,-0.03868472,0.15498741,-0.15498749,0.32961785,-0.32961754,1.36242536,-1.36242523,0.34739242,-0.34739271,0.00000000,-0.00000000
-0.74737369,4.83811874,-4.83811805,0.52963806,-0.52963810,2.67238517,-2.67238444,0.03912802,-0.03912802,0.15586192,-0.15586200,0.32727219,-0.32727185,1.36315519,-1.36315491,0.35141160,-0.35141186,0.00000000,-0.00000000
-0.74137069,4.83551025,-4.83550909,0.53216475,-0.53216473,2.66679072,-2.66678977,0.03946970,-0.03946969,0.15660834,-0.15660841,0.32444256,-0.32444219,1.36186870,-1.36186826,0.35501784,-0.35501806,0.00000000,-0.00000000
-0.73536768,4.82602709,-4.82602541,0.53411042,-0.53411035,2.65794441,-2.65794323,0.03969631,-0.03969630,0.15718878,-0.15718883,0.32107876,-0.32107835,1.35838978,-1.35838918,0.35810284,-0.35810302,0.00000000,-0.00000000
-0.72936468,4.80899940,-4.80899716,0.53540214,-0.53540202,2.64548136,-2.64547992,0.03979635,-0.03979632,0.15756562,-0.15756567,0.31714304,-0.31714259,1.35255307,-1.35255230,0.36056417,-0.36056430,0.00000000,-0.00000000
-0.72336168,4.78383837,-4.78383555,0.53596864,-0.53596846,2.62908389,-2.62908217,0.03976062,-0.03976058,0.15770266,-0.15770269,0.31261124,-0.31261076,1.34421011,-1.34420916,0.36230740,-0.36230746,0.00000000,-0.00000000
-0.71735868,4.75005730,-4.75005387,0.53574093,-0.53574069,2.60849253,-2.60849053,0.03958263,-0.03958258,0.15756619,-0.15756620,0.30747339,-0.30747287,1.33323572,-1.33323458,0.36324809,-0.36324809,0.00000000,-0.00000000
-0.71135568,4.70729194,-4.70728788,0.53465336,-0.53465305,2.58351656,-2.58351426,0.03925889,-0.03925883,0.15712617,-0.15712617,0.30173371,-0.30173315,1.31953443,-1.31953311,0.36331381,-0.36331373,0.00000000,-0.00000000
-0.70535268,4.65531958,-4.65531489,0.53264507,-0.53264470,2.55404369,-2.55404110,0.03878919,-0.03878912,0.15635726,-0.15635723,0.29541016,-0.29540956,1.30304654,-1.30304503,0.36244601,-0.36244586,0.00000000,-0.00000000
-0.69934967,4.59407625,-4.59407092,0.52966199,-0.52966154,2.52004874,-2.52004584,0.03817681,-0.03817673,0.15523978,-0.15523972,0.28853355,-0.28853293,1.28375369,-1.28375199,0.36060189,-0.36060166,0.00000000,-0.00000000
-0.69334667,4.52367144,-4.52366549,0.52565914,-0.52565862,2.48160091,-2.48159772,0.03742868,-0.03742859,0.15376059,-0.15376051,0.28114641,-0.28114575,1.26168359,-1.26168170,0.35775601,-0.35775570,0.00000000,-0.00000000
-0.68734367,4.44439981,-4.44439325,0.52060338,-0.52060278,2.43886956,-2.43886608,0.03655541,-0.03655531,0.15191382,-0.15191372,0.27330148,-0.27330079,1.23691378,-1.23691171,0.35390182,-0.35390143,0.00000000,-0.00000000
-0.68134067,4.35674929,-4.35674217,0.51447636,-0.51447568,2.39212798,-2.39212424,0.03557127,-0.03557117,0.14970141,-0.14970129,0.26506024,-0.26505953,1.20957419,-1.20957195,0.34905294,-0.34905247,0.00000000,-0.00000000
-0.67533767,4.26140520,-4.26139756,0.50727750,-0.50727674,2.34175519,-2.34175122,0.03449416,-0.03449405,0.14713352,-0.14713336,0.25649131,-0.25649059,1.17984834,-1.17984594,0.34324413,-0.34324358,0.00000000,-0.00000000
-0.66933467,4.15924979,-4.15924171,0.49902689,-0.49902604,2.28823534,-2.28823117,0.03334531,-0.03334520,0.14422867,-0.14422850,0.24766893,-0.24766819,1.14797319,-1.14797065,0.33653184,-0.33653122,0.00000000,-0.00000000
-0.66333167,4.05135708,-4.05134862,0.48976790,-0.48976697,2.23215447,-2.23215015,0.03214910,-0.03214899,0.14101380,-0.14101360,0.23867148,-0.23867074,1.11423746,-1.11423480,0.32899449,-0.32899380,0.00000000,-0.00000000
-0.65732866,3.93898248,-3.93897375,0.47956927,-0.47956826,2.17419470,-2.17419027,0.03093266,-0.03093255,0.13752394,-0.13752372,0.22958026,-0.22957951,1.07897851,-1.07897575,0.32073204,-0.32073129,0.00000000,-0.00000000
-0.65132566,3.82354718,-3.82353828,0.46852645,-0.46852537,2.11512539,-2.11512093,0.02972543,-0.02972533,0.13380184,-0.13380160,0.22047829,-0.22047755,1.04257775,-1.04257492,0.31186522,-0.31186442,0.00000000,-0.00000000
-0.64532266,3.70661710,-3.70660815,0.45676214,-0.45676100,2.05579141,-2.05578697,0.02855864,-0.02855854,0.12989725,-0.12989700,0.21144935,-0.21144861,1.00545472,-1.00545185,0.30253400,-0.30253316,0.00000000,-0.00000000
-0.63931966,3.58987647,-3.58986761,0.44442574,-0.44442455,1.99709831,-1.99709397,0.02746470,-0.02746461,0.12586609,-0.12586582,0.20257708,-0.20257636,0.96805982,-0.96805695,0.29289547,-0.29289461,0.00000000,-0.00000000
-0.63331666,3.47509619,-3.47508755,0.43169168,-0.43169045,1.93999456,-1.93999040,0.02647659,-0.02647651,0.12176933,-0.12176906,0.19394427,-0.19394356,0.93086595,-0.93086310,0.28312117,-0.28312030,0.00000000,-0.00000000
-0.62731366,3.36409727,-3.36408899,0.41875659,-0.41875535,1.88545095,-1.88544704,0.02562709,-0.02562703,0.11767180,-0.11767152,0.18563204,-0.18563136,0.89435904,-0.89435626,0.27339363,-0.27339276,0.00000000,-0.00000000
-0.62131066,3.25870981,-3.25870205,0.40583531,-0.40583406,1.83443735,-1.83443378,0.02494808,-0.02494803,0.11364074,-0.11364046,0.17771918,-0.17771852,0.85902787,-0.85902519,0.26390245,-0.26390159,0.00000000,-0.00000000
-0.61530765,3.16072837,-3.16072126,0.39315569,-0.39315446,1.78789734,-1.78789418,0.02446969,-0.02446966,0.10974431,-0.10974404,0.17028126,-0.17028064,0.82535310,-0.82535056,0.25483978,-0.25483895,0.00000000,-0.00000000
-0.60930465,3.07186441,-3.07185810,0.38095252,-0.38095134,1.74672114,-1.74671846,0.02421954,-0.02421954,0.10604996,-0.10604971,0.16338982,-0.16338924,0.79379602,-0.79379366,0.24639540,-0.24639462,0.00000000,-0.00000000
-0.60330165,2.99369723,-2.99369185,0.36946061,-0.36945949,1.71171757,-1.71171546,0.02422193,-0.02422194,0.10262278,-0.10262254,0.15711128,-0.15711074,0.76478706,-0.76478491,0.23875148,-0.23875077,0.00000000,-0.00000000
-0.59729865,2.92762462,-2.92762028,0.35890721,-0.35890617,1.68358600,-1.68358449,0.02449701,-0.02449705,0.09952379,-0.09952358,0.15150585,-0.15150537,0.73871446,-0.73871255,0.23207718,-0.23207654,0.00000000,-0.00000000
-0.59129565,2.87481489,-2.87481168,0.34950428,-0.34950334,1.66288900,-1.66288815,0.02506006,-0.02506012,0.09680837,-0.09680819,0.14662628,-0.14662585,0.71591340,-0.71591175,0.22652320,-0.22652266,0.00000000,-0.00000000
-0.58529265,2.83616217,-2.83616016,0.34144064,-0.34143982,1.65002716,-1.65002700,0.02592080,-0.02592088,0.09452470,-0.09452455,0.14251652,-0.14251614,0.69665589,-0.69665452,0.22221662,-0.22221618,0.00000000,-0.00000000
-0.57928964,2.81224668,-2.81224591,0.33487459,-0.33487389,1.64521693,-1.64521748,0.02708274,-0.02708285,0.09271241,-0.09271229,0.13921041,-0.13921009,0.68114189,-0.68114082,0.21925600,-0.21925567,0.00000000,-0.00000000
-0.57328664,2.80330222,-2.80330271,0.32992708,-0.32992652,1.64847291,-1.64847416,0.02854276,-0.02854289,0.09140143,-0.09140135,0.13673042,-0.13673017,0.66949189,-0.66949113,0.21770715,-0.21770694,0.00000000,-0.00000000
-0.56728364,2.80919255,-2.80919427,0.32667604,-0.32667564,1.65959561,-1.65959753,0.03029069,-0.03029084,0.09061114,-0.09061110,0.13508653,-0.13508634,0.66174146,-0.66174102,0.21759965,-0.21759955,0.00000000,-0.00000000
-0.56128064,2.82939857,-2.82940146,0.32515195,-0.32515169,1.67816580,-1.67816834,0.03230916,-0.03230933,0.09034977,-0.09034977,0.13427534,-0.13427522,0.65783807,-0.65783793,0.21892429,-0.21892431,0.00000000,-0.00000000
-0.55527764,2.86301774,-2.86302171,0.32533499,-0.32533489,1.70354629,-1.70354939,0.03457360,-0.03457379,0.09061428,-0.09061432,0.13427959,-0.13427952,0.65764036,-0.65764051,0.22163171,-0.22163184,0.00000000,-0.00000000
-0.54927464,2.90877691,-2.90878185,0.32715410,-0.32715414,1.73489181,-1.73489538,0.03705246,-0.03705267,0.09139054,-0.09139062,0.13506797,-0.13506796,0.66092036,-0.66092079,0.22563220,-0.22563243,0.00000000,-0.00000000
-0.54327164,2.96505910,-2.96506485,0.33048785,-0.33048802,1.77116714,-1.77117108,0.03970764,-0.03970786,0.09265400,-0.09265412,0.13659557,-0.13659562,0.66736853,-0.66736921,0.23079695,-0.23079727,0.00000000,-0.00000000
-0.53726863,3.02994429,-3.02995066,0.33516742,-0.33516770,1.81117362,-1.81117782,0.04249519,-0.04249542,0.09437072,-0.09437088,0.13880478,-0.13880489,0.67660184,-0.67660273,0.23696055,-0.23696095,0.00000000,-0.00000000
-0.53126563,3.10126359,-3.10127040,0.34098156,-0.34098193,1.85358336,-1.85358768,0.04536617,-0.04536640,0.09649890,-0.09649910,0.14162674,-0.14162689,0.68817467,-0.68817574,0.24392498,-0.24392544,0.00000000,-0.00000000
-0.52526263,3.17666552,-3.17667256,0.34768338,-0.34768383,1.89698034,-1.89698465,0.04826782,-0.04826805,0.09899068,-0.09899091,0.14498337,-0.14498357,0.70159244,-0.70159365,0.25146485,-0.25146536,0.00000000,-0.00000000
-0.51925963,3.25369238,-3.25369943,0.35499891,-0.35499941,1.93990713,-1.93991130,0.05114480,-0.05114503,0.10179431,-0.10179457,0.14878988,-0.14879012,0.71632743,-0.71632874,0.25933376,-0.25933429,0.00000000,-0.00000000
-0.51325663,3.32986402,-3.32987087,0.36263699,-0.36263751,1.98091545,-1.98091934,0.05394073,-0.05394095,0.10485657,-0.10485685,0.15295762,-0.15295790,0.73183640,-0.73183776,0.26727172,-0.26727225,0.00000000,-0.00000000
-0.50725363,3.40276603,-3.40277247,0.37030020,-0.37030072,2.01861867,-2.01862216,0.05659966,-0.05659987,0.10812530,-0.10812560,0.15739735,-0.15739765,0.74757938,-0.74758076,0.27501323,-0.27501374,0.00000000,-0.00000000
-0.50125063,3.47013865,-3.47014451,0.37769650,-0.37769699,2.05174408,-2.05174706,0.05906776,-0.05906795,0.11155201,-0.11155234,0.16202246,-0.16202279,0.76303884,-0.76304019,0.28229589,-0.28229635,0.00000000,-0.00000000
-0.49524762,3.52996275,-3.52996787,0.38455087,-0.38455132,2.07918257,-2.07918495,0.06129487,-0.06129504,0.11509440,-0.11509475,0.16675238,-0.16675273,0.77773853,-0.77773982,0.28886901,-0.28886941,0.00000000,-0.00000000
-0.48924462,3.58053889,-3.58054314,0.39061681,-0.39061719,2.10003351,-2.10003523,0.06323608,-0.06323623,0.11871872,-0.11871909,0.17151564,-0.17151600,0.79126111,-0.79126232,0.29450215,-0.29450248,0.00000000,-0.00000000
-0.48324162,3.62055601,-3.62055932,0.39568683,-0.39568713,2.11364270,-2.11364370,0.06485306,-0.06485318,0.12240179,-0.12240219,0.17625264,-0.17625301,0.80326391,-0.80326501,0.29899299,-0.29899322,0.00000000,-0.00000000
-0.47723862,3.64914635,-3.64914867,0.39960179,-0.39960200,2.11963139,-2.11963166,0.06611527,-0.06611536,0.12613271,-0.12613312,0.18091793,-0.18091831,0.81349194,-0.81349292,0.30217436,-0.30217449,0.00000000,-0.00000000
-0.47123562,3.66592380,-3.66592514,0.40225850,-0.40225861,2.11791503,-2.11791459,0.06700089,-0.06700095,0.12991395,-0.12991440,0.18548179,-0.18548217,0.82178766,-0.82178853,0.30392009,-0.30392011,0.00000000,-0.00000000
-0.46523262,3.67100381,-3.67100423,0.40361516,-0.40361518,2.10871055,-2.10870943,0.06749742,-0.06749745,0.13376208,-0.13376255,0.18993107,-0.18993146,0.82809704,-0.82809779,0.30414937,-0.30414928,0.00000000,-0.00000000
-0.45922961,3.66500357,-3.66500316,0.40369465,-0.40369457,2.09253164,-2.09252992,0.06760202,-0.06760203,0.13770770,-0.13770821,0.19426927,-0.19426968,0.83247147,-0.83247211,0.30282955,-0.30282934,0.00000000,-0.00000000
-0.45322661,3.64902219,-3.64902111,0.40258505,-0.40258491,2.07017212,-2.07016989,0.06732145,-0.06732142,0.14179497,-0.14179552,0.19851575,-0.19851617,0.83506559,-0.83506615,0.29997714,-0.29997682,0.00000000,-0.00000000
-0.44722361,3.62460160,-3.62460001,0.40043784,-0.40043764,2.04267781,-2.04267520,0.06667166,-0.06667161,0.14608039,-0.14608098,0.20270411,-0.20270456,0.83613106,-0.83613157,0.29565697,-0.29565655,0.00000000,-0.00000000
-0.44122061,3.59366956,-3.59366769,0.39746328,-0.39746304,2.01130818,-2.01130533,0.06567714,-0.06567706,0.15063114,-0.15063179,0.20687995,-0.20688042,0.83600646,-0.83600697,0.28997971,-0.28997919,0.00000000,-0.00000000
-0.43521761,3.55846740,-3.55846548,0.39392354,-0.39392329,1.97748915,-1.97748621,0.06436990,-0.06436980,0.15552290,-0.15552361,0.21109791,-0.21109840,0.83510394,-0.83510447,0.28309757,-0.28309698,0.00000000,-0.00000000
-0.42921461,3.52146520,-3.52146349,0.39012358,-0.39012336,1.94275912,-1.94275625,0.06278827,-0.06278816,0.16083731,-0.16083809,0.21541833,-0.21541886,0.83389304,-0.83389366,0.27519867,-0.27519803,0.00000000,-0.00000000
-0.42321161,3.48526832,-3.48526706,0.38640018,-0.38640003,1.90871045,-1.90870782,0.06097550,-0.06097537,0.16665908,-0.16665995,0.21990363,-0.21990419,0.83288262,-0.83288336,0.26650009,-0.26649941,0.00000000,-0.00000000
-0.41720860,3.45251888,-3.45251834,0.38310951,-0.38310944,1.87692873,-1.87692649,0.05897823,-0.05897809,0.17307306,-0.17307402,0.22461454,-0.22461515,0.83260139,-0.83260231,0.25724002,-0.25723933,0.00000000,-0.00000000
-0.41120560,3.42579649,-3.42579691,0.38061367,-0.38061373,1.84893247,-1.84893076,0.05684495,-0.05684480,0.18016114,-0.18016219,0.22960655,-0.22960720,0.83357813,-0.83357928,0.24766928,-0.24766858,0.00000000,-0.00000000
-0.40520260,3.40752200,-3.40752361,0.37926678,-0.37926701,1.82611540,-1.82611437,0.05462446,-0.05462431,0.18799927,-0.18800043,0.23492653,-0.23492722,0.83632229,-0.83632371,0.23804255,-0.23804188,0.00000000,-0.00000000
-0.39919960,3.39986818,-3.39987116,0.37940103,-0.37940144,1.80969396,-1.80969371,0.05236442,-0.05236427,0.19665477,-0.19665603,0.24060987,-0.24061061,0.84130565,-0.84130738,0.22860972,-0.22860909,0.00000000,-0.00000000
-0.39319660,3.40468052,-3.40468503,0.38131321,-0.38131384,1.80066158,-1.80066220,0.05011000,-0.05010986,0.20618376,-0.20618514,0.24667826,-0.24667905,0.84894585,-0.84894792,0.21960757,-0.21960701,0.00000000,-0.00000000
-0.38719360,3.42341119,-3.42341734,0.38525233,-0.38525319,1.79975177,-1.79975331,0.04790276,-0.04790262,0.21662915,-0.21663065,0.25313810,-0.25313892,0.85959225,-0.85959469,0.21125217,-0.21125169,0.00000000,-0.00000000
-0.38119060,3.45706816,-3.45707602,0.39140862,-0.39140972,1.80741101,-1.80741351,0.04577969,-0.04577956,0.22801901,-0.22802063,0.25997966,-0.25998052,0.87351461,-0.87351745,0.20373225,-0.20373186,0.00000000,-0.00000000
-0.37518759,3.50618113,-3.50619071,0.39990443,-0.39990578,1.82378251,-1.82378596,0.04377251,-0.04377239,0.24036549,-0.24036724,0.26717710,-0.26717800,0.89089489,-0.89089813,0.19720367,-0.19720339,0.00000000,-0.00000000
-0.36918459,3.57078513,-3.57079641,0.41078737,-0.41078896,1.84870100,-1.84870536,0.04190717,-0.04190706,0.25366433,-0.25366620,0.27468920,-0.27469012,0.91182229,-0.91182594,0.19178528,-0.19178510,0.00000000,-0.00000000
-0.36318159,3.65042192,-3.65043482,0.42402589,-0.42402771,1.88169875,-1.88170395,0.04020361,-0.04020351,0.26789491,-0.26789690,0.28246076,-0.28246170,0.93629164,-0.93629568,0.18755615,-0.18755609,0.00000000,-0.00000000
-0.35717859,3.74415865,-3.74417304,0.43950759,-0.43950962,1.92202215,-1.92202810,0.03867566,-0.03867558,0.28302095,-0.28302306,0.29042471,-0.29042566,0.96420502,-0.96420946,0.18455433,-0.18455438,0.00000000,-0.00000000
-0.35117559,3.85062280,-3.85063850,0.45704029,-0.45704251,1.96865826,-1.96866483,0.03733124,-0.03733117,0.29899175,-0.29899398,0.29850468,-0.29850563,0.99537651,-0.99538131,0.18277698,-0.18277714,0.00000000,-0.00000000
-0.34517259,3.96805168,-3.96806851,0.47635593,-0.47635830,2.02036991,-2.02037696,0.03617260,-0.03617254,0.31574399,-0.31574632,0.30661789,-0.30661884,1.02953964,-1.02954478,0.18218200,-0.18218225,0.00000000,-0.00000000
-0.33916958,4.09435450,-4.09437223,0.49711713,-0.49711961,2.07573815,-2.07574551,0.03519675,-0.03519671,0.33320395,-0.33320639,0.31467841,-0.31467935,1.06635736,-1.06636280,0.18269088,-0.18269122,0.00000000,-0.00000000
-0.33316658,4.22718449,-4.22720285,0.51892632,-0.51892886,2.13321023,-2.13321774,0.03439599,-0.03439596,0.35129021,-0.35129275,0.32260040,-0.32260132,1.10543401,-1.10543972,0.18419273,-0.18419315,0.00000000,-0.00000000
-0.32716358,4.36401831,-4.36403706,0.54133712,-0.54133967,2.19115145,-2.19115892,0.03375849,-0.03375848,0.36991658,-0.36991922,0.33030136,-0.33030226,1.14632889,-1.14633483,0.18654930,-0.18654977,0.00000000,-0.00000000
-0.32116058,4.50224002,-4.50225888,0.56386757,-0.56387008,2.24789882,-2.24790607,0.03326893,-0.03326892,0.38899523,-0.38899797,0.33770525,-0.33770612,1.18857084,-1.18857697,0.18960069,-0.18960120,0.00000000,-0.00000000
-0.31515758,4.63922623,-4.63924493,0.58601486,-0.58601727,2.30181478,-2.30182163,0.03290911,-0.03290911,0.40843984,-0.40844267,0.34474520,-0.34474604,1.23167340,-1.23167967,0.19317166,-0.19317220,0.00000000,-0.00000000
-0.30915458,4.77242964,-4.77244794,0.60727090,-0.60727316,2.35133899,-2.35134530,0.03265864,-0.03265864,0.42816866,-0.42817158,0.35136600,-0.35136680,1.27514982,-1.27515619,0.19707820,-0.19707873,0.00000000,-0.00000000
-0.30315158,4.89945785,-4.89947551,0.62713832,-0.62714037,2.39503649,-2.39504209,0.03249557,-0.03249558,0.44810723,-0.44811022,0.35752592,-0.35752669,1.31852756,-1.31853399,0.20113410,-0.20113463,0.00000000,-0.00000000
-0.29714857,5.01814457,-5.01816140,0.64514617,-0.64514798,2.43164048,-2.43164524,0.03239701,-0.03239702,0.46819065,-0.46819373,0.36319814,-0.36319888,1.36136153,-1.36136798,0.20515742,-0.20515792,0.00000000,-0.00000000
-0.29114557,5.12661076,-5.12662658,0.66086489,-0.66086641,2.46008851,-2.46009234,0.03233971,-0.03233972,0.48836528,-0.48836844,0.36837149,-0.36837220,1.40324564,-1.40325208,0.20897642,-0.20897687,0.00000000,-0.00000000
-0.28514257,5.22331339,-5.22332806,0.67391974,-0.67392093,2.47955081,-2.47955361,0.03230064,-0.03230065,0.50858962,-0.50859286,0.37305054,-0.37305122,1.44382213,-1.44382853,0.21243490,-0.21243529,0.00000000,-0.00000000
-0.27913957,5.30708016,-5.30709359,0.68400240,-0.68400324,2.48944989,-2.48945162,0.03225749,-0.03225750,0.52883428,-0.52883759,0.37725508,-0.37725574,1.48278836,-1.48279469,0.21539670,-0.21539703,0.00000000,-0.00000000
-0.27313657,5.37712897,-5.37714110,0.69088016,-0.69088062,2.48947107,-2.48947172,0.03218918,-0.03218918,0.54908103,-0.54908443,0.38101894,-0.38101958,1.51990056,-1.51990681,0.21774927,-0.21774952,0.00000000,-0.00000000
-0.26713357,5.43307156,-5.43308236,0.69440232,-0.69440241,2.47956362,-2.47956319,0.03207628,-0.03207627,0.56932084,-0.56932432,0.38438814,-0.38438877,1.55497466,-1.55498080,0.21940607,-0.21940623,0.00000000,-0.00000000
-0.26113057,5.47490141,-5.47491091,0.69450370,-0.69450341,2.45993285,-2.45993137,0.03190142,-0.03190141,0.58955096,-0.58955452,0.38741855,-0.38741918,1.58788381,-1.58788984,0.22030792,-0.22030800,0.00000000,-0.00000000
-0.25512756,5.50296681,-5.50297505,0.69120496,-0.69120430,2.43102363,-2.43102115,0.03164964,-0.03164962,0.60977109,-0.60977472,0.39017299,-0.39017363,1.61855310,-1.61855900,0.22042318,-0.22042317,0.00000000,-0.00000000
-0.24912456,5.51793040,-5.51793745,0.68461000,-0.68460899,2.39349633,-2.39349294,0.03130866,-0.03130863,0.62997894,-0.62998264,0.39271796,-0.39271860,1.64695148,-1.64695724,0.21974681,-0.21974672,0.00000000,-0.00000000
-0.24312156,5.52071757,-5.52072352,0.67490033,-0.67489900,2.34819629,-2.34819209,0.03086912,-0.03086907,0.65016523,-0.65016900,0.39512007,-0.39512073,1.67308147,-1.67308708,0.21829846,-0.21829830,0.00000000,-0.00000000
-0.23711856,5.51245617,-5.51246112,0.66232700,-0.66232538,2.29611836,-2.29611345,0.03032472,-0.03032465,0.67030863,-0.67031245,0.39744241,-0.39744309,1.69696737,-1.69697282,0.21611967,-0.21611944,0.00000000,-0.00000000
-0.23111556,5.49441074,-5.49441480,0.64720028,-0.64719841,2.23836795,-2.23836248,0.02967232,-0.02967225,0.69037073,-0.69037458,0.39974091,-0.39974160,1.71864252,-1.71864778,0.21327039,-0.21327009,0.00000000,-0.00000000
-0.22511256,5.46791470,-5.46791796,0.62987767,-0.62987559,2.17612051,-2.17611458,0.02891197,-0.02891188,0.71029160,-0.71029548,0.40206088,-0.40206160,1.73813652,-1.73814158,0.20982497,-0.20982462,0.00000000,-0.00000000
-0.21910955,5.43430384,-5.43430640,0.61075088,-0.61074864,2.11058091,-2.11057466,0.02804678,-0.02804668,0.72998621,-0.72999007,0.40443405,-0.40443478,1.75546337,-1.75546820,0.20586795,-0.20586756,0.00000000,-0.00000000
-0.21310655,5.39485463,-5.39485657,0.59023219,-0.59022983,2.04294464,-2.04293819,0.02708286,-0.02708274,0.74934198,-0.74934580,0.40687605,-0.40687679,1.77061112,-1.77061569,0.20148979,-0.20148936,0.00000000,-0.00000000
-0.20710355,5.35073030,-5.35073167,0.56874100,-0.56873857,1.97436209,-1.97435556,0.02602903,-0.02602890,0.76821788,-0.76822164,0.40938467,-0.40938541,1.78353402,-1.78353828,0.19678269,-0.19678224,0.00000000,-0.00000000
-0.20110055,5.30293740,-5.30293824,0.54669091,-0.54668847,1.90590747,-1.90590097,0.02489660,-0.02489647,0.78644519,-0.78644884,0.41193902,-0.41193976,1.79414759,-1.79415151,0.19183691,-0.19183644,0.00000000,-0.00000000
-0.19509755,5.25229484,-5.25229515,0.52447805,-0.52447562,1.83855311,-1.83854672,0.02369903,-0.02369889,0.80383005,-0.80383355,0.41449954,-0.41450026,1.80232729,-1.80233081,0.18673754,-0.18673706,0.00000000,-0.00000000
-0.18909455,5.19941650,-5.19941629,0.50247080,-0.50246842,1.77315008,-1.77314389,0.02245156,-0.02245142,0.82015782,-0.82016113,0.41700907,-0.41700976,1.80791068,-1.80791376,0.18156200,-0.18156151,0.00000000,-0.00000000
