energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.12906453,1.93778635,0.36191146,1.09535567,0.00138749,0.02191206,0.01290060,0.22133531,0.18776652,0.48499919
-0.12306153,1.93714256,0.36360670,1.09992522,0.00130258,0.02085509,0.01236680,0.21921013,0.19001666,0.48308912
-0.11705853,1.93163127,0.36462112,1.10217490,0.00121574,0.01982456,0.01178685,0.21687726,0.19193369,0.47917853
-0.11105553,1.92212137,0.36512117,1.10260857,0.00112837,0.01883013,0.01116971,0.21446388,0.19358972,0.47345441
-0.10505253,1.90958973,0.36529101,1.10178850,0.00104177,0.01788060,0.01052471,0.21209882,0.19506559,0.46614406
-0.09904952,1.89508200,0.36532438,1.10031091,0.00095709,0.01698383,0.00986124,0.20990810,0.19644685,0.45750675
-0.09304652,1.87967089,0.36541605,1.09878027,0.00087537,0.01614663,0.00918854,0.20801041,0.19781948,0.44782439
-0.08704352,1.86441356,0.36575313,1.09778321,0.00079746,0.01537475,0.00851547,0.20651289,0.19926553,0.43739163
-0.08104052,1.85031001,0.36650669,1.09786323,0.00072404,0.01467275,0.00785030,0.20550725,0.20085885,0.42650576
-0.07503752,1.83826417,0.36782401,1.09949740,0.00065561,0.01404399,0.00720060,0.20506638,0.20266118,0.41545680
-0.06903452,1.82904929,0.36982174,1.10307585,0.00059253,0.01349058,0.00657307,0.20524169,0.20471872,0.40451826
-0.06303152,1.82327924,0.37258046,1.10888519,0.00053495,0.01301338,0.00597345,0.20606118,0.20705939,0.39393889
-0.05702851,1.82138682,0.37614076,1.11709648,0.00048292,0.01261201,0.00540654,0.20752838,0.20969096,0.38393569
-0.05102551,1.82361010,0.38050109,1.12775829,0.00043631,0.01228487,0.00487607,0.20962223,0.21260008,0.37468847
-0.04502251,1.82998710,0.38561743,1.14079519,0.00039493,0.01202922,0.00438483,0.21229783,0.21575240,0.36633612
-0.03901951,1.84035911,0.39140485,1.15601162,0.00035846,0.01184130,0.00393465,0.21548814,0.21909359,0.35897464
-0.03301651,1.85438218,0.39774089,1.17310101,0.00032652,0.01171644,0.00352650,0.21910651,0.22255144,0.35265686
-0.02701351,1.87154616,0.40447060,1.19165951,0.00029871,0.01164918,0.00316056,0.22304993,0.22603876,0.34739390
-0.02101051,1.89120016,0.41141292,1.21120382,0.00027457,0.01163352,0.00283636,0.22720286,0.22945710,0.34315797
-0.01500750,1.91258319,0.41836826,1.23119199,0.00025364,0.01166305,0.00255289,0.23144153,0.23270092,0.33988652
-0.00900450,1.93485827,0.42512678,1.25104638,0.00023549,0.01173114,0.00230867,0.23563848,0.23566222,0.33748730
-0.00300150,1.95714853,0.43147710,1.27017758,0.00021969,0.01183122,0.00210196,0.23966717,0.23823521,0.33584405
0.00300150,1.97857335,0.43721495,1.28800810,0.00020584,0.01195688,0.00193078,0.24340643,0.24032092,0.33482263
0.00900450,1.99828318,0.44215147,1.30399484,0.00019361,0.01210213,0.00179307,0.24674464,0.24183144,0.33427709
0.01500750,2.01549117,0.44612070,1.31764931,0.00018269,0.01226155,0.00168678,0.24958341,0.24269363,0.33405564
0.02101051,2.02950066,0.44898598,1.32855476,0.00017284,0.01243040,0.00160992,0.25184060,0.24285219,0.33400616
0.02701351,2.03972727,0.45064508,1.33637942,0.00016385,0.01260478,0.00156062,0.25345265,0.24227176,0.33398105
0.03301651,2.04571492,0.45103368,1.34088566,0.00015558,0.01278171,0.00153719,0.25437601,0.24093821,0.33384142
0.03901951,2.04714549,0.45012725,1.34193452,0.00014792,0.01295915,0.00153813,0.25458783,0.23885893,0.33346039
0.04502251,2.04384195,0.44794119,1.33948584,0.00014083,0.01313603,0.00156212,0.25408570,0.23606217,0.33272568
0.05102551,2.03576523,0.44452936,1.33359405,0.00013428,0.01331219,0.00160805,0.25288657,0.23259546,0.33154129
0.05702851,2.02300552,0.43998095,1.32440014,0.00012828,0.01348835,0.00167495,0.25102503,0.22852335,0.32982853
0.06303152,2.00576866,0.43441613,1.31212030,0.00012287,0.01366597,0.00176196,0.24855087,0.22392440,0.32752640
0.06903452,1.98435866,0.42798036,1.29703202,0.00011808,0.01384714,0.00186833,0.24552617,0.21888772,0.32459144
0.07503752,1.95915745,0.42083810,1.27945837,0.00011399,0.01403438,0.00199329,0.24202211,0.21350932,0.32099726
0.08104052,1.93060307,0.41316575,1.25975143,0.00011063,0.01423048,0.00213607,0.23811555,0.20788818,0.31673368
0.08704352,1.89916751,0.40514457,1.23827554,0.00010809,0.01443829,0.00229576,0.23388560,0.20212255,0.31180590
0.09304652,1.86533526,0.39695364,1.21539143,0.00010638,0.01466053,0.00247136,0.22941043,0.19630646,0.30623348
0.09904952,1.82958358,0.38876332,1.19144173,0.00010556,0.01489954,0.00266165,0.22476427,0.19052663,0.30004944
0.10505253,1.79236557,0.38072942,1.16673858,0.00010562,0.01515717,0.00286518,0.22001493,0.18485991,0.29329946
0.11105553,1.75409638,0.37298842,1.14155390,0.00010656,0.01543458,0.00308028,0.21522182,0.17937140,0.28604123
0.11705853,1.71514334,0.36565387,1.11611251,0.00010835,0.01573211,0.00330500,0.21043454,0.17411319,0.27834387
0.12306153,1.67582016,0.35881403,1.09058836,0.00011093,0.01604921,0.00353717,0.20569219,0.16912384,0.27028762
0.12906453,1.63638513,0.35253110,1.06510384,0.00011423,0.01638443,0.00377438,0.20102323,0.16442859,0.26196353
0.13506753,1.59704326,0.34684161,1.03973210,0.00011815,0.01673544,0.00401406,0.19644600,0.16004010,0.25347328
0.14107054,1.55795191,0.34175833,1.01450194,0.00012256,0.01709907,0.00425351,0.19196981,0.15595993,0.24492895
0.14707354,1.51922933,0.33727321,0.98940497,0.00012734,0.01747151,0.00449000,0.18759645,0.15218028,0.23645273
0.15307654,1.48096536,0.33336138,0.96440450,0.00013235,0.01784847,0.00472083,0.18332210,0.14868626,0.22817644
0.15907954,1.44323356,0.32998581,0.93944557,0.00013742,0.01822539,0.00494342,0.17913943,0.14545822,0.22024083
0.16508254,1.40610381,0.32710241,0.91446544,0.00014241,0.01859774,0.00515545,0.17503983,0.14247423,0.21279450
0.17108554,1.36965443,0.32466523,0.88940405,0.00014717,0.01896123,0.00535487,0.17101557,0.13971242,0.20599246
0.17708854,1.33398312,0.32263141,0.86421372,0.00015156,0.01931214,0.00554006,0.16706183,0.13715321,0.19999415
0.18309155,1.29921577,0.32096561,0.83886762,0.00015544,0.01964752,0.00570985,0.16317837,0.13478107,0.19496097
0.18909455,1.26551253,0.31964360,0.81336653,0.00015872,0.01996541,0.00586361,0.15937089,0.13258595,0.19105326
0.19509755,1.23307067,0.31865473,0.78774351,0.00016129,0.02026500,0.00600125,0.15565185,0.13056423,0.18842674
0.20110055,1.20212388,0.31800321,0.76206637,0.00016312,0.02054668,0.00612327,0.15204082,0.12871901,0.18722840
0.20710355,1.17293791,0.31770798,0.73643764,0.00016417,0.02081208,0.00623068,0.14856427,0.12705995,0.18759204
0.21310655,1.14580274,0.31780122,0.71099229,0.00016444,0.02106395,0.00632502,0.14525485,0.12560252,0.18963341
0.21910955,1.12102157,0.31832553,0.68589331,0.00016400,0.02130604,0.00640826,0.14215017,0.12436675,0.19344529
0.22511256,1.09889726,0.31932992,0.66132528,0.00016292,0.02154276,0.00648269,0.13929122,0.12337558,0.19909248
0.23111556,1.07971697,0.32086492,0.63748669,0.00016134,0.02177897,0.00655087,0.13672044,0.12265290,0.20660713
0.23711856,1.06373584,0.32297703,0.61458113,0.00015943,0.02201955,0.00661543,0.13447964,0.12222139,0.21598456
0.24312156,1.05116090,0.32570288,0.59280813,0.00015743,0.02226900,0.00667904,0.13260781,0.12210035,0.22717976
0.24912456,1.04213602,0.32906357,0.57235412,0.00015559,0.02253108,0.00674420,0.13113909,0.12230360,0.24010500
0.25512756,1.03672916,0.33305947,0.55338410,0.00015426,0.02280841,0.00681321,0.13010087,0.12283759,0.25462857
0.26113057,1.03492268,0.33766596,0.53603446,0.00015382,0.02310215,0.00688803,0.12951225,0.12369999,0.27057507
0.26713357,1.03660767,0.34283039,0.52040753,0.00015472,0.02341172,0.00697023,0.12938295,0.12487866,0.28772723
0.27313657,1.04158273,0.34847061,0.50656799,0.00015747,0.02373468,0.00706100,0.12971268,0.12635122,0.30582945
0.27913957,1.04955765,0.35447512,0.49454157,0.00016269,0.02406665,0.00716109,0.13049106,0.12808529,0.32459305
0.28514257,1.06016196,0.36070513,0.48431594,0.00017103,0.02440138,0.00727090,0.13169814,0.13003930,0.34370314
0.29114557,1.07295819,0.36699827,0.47584385,0.00018328,0.02473093,0.00739053,0.13330539,0.13216393,0.36282693
0.29714857,1.08745921,0.37317409,0.46904820,0.00020028,0.02504596,0.00751992,0.13527718,0.13440413,0.38162327
0.30315158,1.10314880,0.37904079,0.46382880,0.00022300,0.02533615,0.00765892,0.13757263,0.13670150,0.39975303
0.30915458,1.11950452,0.38440315,0.46007032,0.00025249,0.02559064,0.00780751,0.14014772,0.13899707,0.41688992
0.31515758,1.13602154,0.38907100,0.45765097,0.00028992,0.02579858,0.00796590,0.14295751,0.14123417,0.43273134
0.32116058,1.15223618,0.39286795,0.45645125,0.00033655,0.02594966,0.00813469,0.14595832,0.14336125,0.44700868
0.32716358,1.16774767,0.39563975,0.45636225,0.00039371,0.02603466,0.00831502,0.14910981,0.14533458,0.45949669
0.33316658,1.18223705,0.39726194,0.45729296,0.00046282,0.02604594,0.00850864,0.15237669,0.14712051,0.47002132
0.33916958,1.19548198,0.39764616,0.45917605,0.00054533,0.02597786,0.00871800,0.15573006,0.14869725,0.47846582
0.34517259,1.20736641,0.39674504,0.46197175,0.00064272,0.02582713,0.00894625,0.15914825,0.15005599,0.48477456
0.35117559,1.21788481,0.39455506,0.46566961,0.00075642,0.02559302,0.00919722,0.16261713,0.15120135,0.48895460
0.35717859,1.22714038,0.39111748,0.47028789,0.00088782,0.02527743,0.00947530,0.16612982,0.15215101,0.49107465
0.36318159,1.23533738,0.38651712,0.47587073,0.00103815,0.02488489,0.00978532,0.16968596,0.15293465,0.49126167
0.36918459,1.24276815,0.38087915,0.48248326,0.00120847,0.02442238,0.01013232,0.17329045,0.15359214,0.48969513
0.37518759,1.24979533,0.37436406,0.49020488,0.00139958,0.02389901,0.01052134,0.17695179,0.15417126,0.48659927
0.38119060,1.25683047,0.36716101,0.49912124,0.00161197,0.02332571,0.01095714,0.18068029,0.15472480,0.48223369
0.38719360,1.26431028,0.35948011,0.50931549,0.00184571,0.02271473,0.01144387,0.18448605,0.15530755,0.47688281
0.39319660,1.27267185,0.35154385,0.52085930,0.00210043,0.02207918,0.01198481,0.18837708,0.15597309,0.47084454
0.39919960,1.28232830,0.34357824,0.53380433,0.00237527,0.02143247,0.01258209,0.19235755,0.15677070,0.46441898
0.40520260,1.29364638,0.33580418,0.54817474,0.00266876,0.02078791,0.01323639,0.19642640,0.15774263,0.45789731
0.41120560,1.30692712,0.32842930,0.56396128,0.00297889,0.02015816,0.01394678,0.20057638,0.15892176,0.45155179
0.41720860,1.32239085,0.32164080,0.58111743,0.00330300,0.01955493,0.01471056,0.20479360,0.16032987,0.44562685
0.42321161,1.34016716,0.31559953,0.59955780,0.00363786,0.01898863,0.01552317,0.20905772,0.16197671,0.44033208
0.42921461,1.36029052,0.31043551,0.61915906,0.00397963,0.01846823,0.01637823,0.21334263,0.16385969,0.43583695
0.43521761,1.38270152,0.30624502,0.63976339,0.00432400,0.01800113,0.01726757,0.21761783,0.16596452,0.43226775
0.44122061,1.40725369,0.30308927,0.66118423,0.00466616,0.01759318,0.01818148,0.22185017,0.16826647,0.42970655
0.44722361,1.43372529,0.30099463,0.68321402,0.00500099,0.01724881,0.01910889,0.22600615,0.17073230,0.42819224
0.45322661,1.46183524,0.29995416,0.70563355,0.00532314,0.01697120,0.02003774,0.23005445,0.17332278,0.42772335
0.45922961,1.49126222,0.29993040,0.72822226,0.00562716,0.01676257,0.02095533,0.23396857,0.17599554,0.42826258
0.46523262,1.52166564,0.30085900,0.75076895,0.00590769,0.01662440,0.02184876,0.23772957,0.17870806,0.42974253
0.47123562,1.55270723,0.30265308,0.77308217,0.00615956,0.01655782,0.02270534,0.24132859,0.18142072,0.43207240
0.47723862,1.58407194,0.30520789,0.79499967,0.00637801,0.01656385,0.02351304,0.24476915,0.18409964,0.43514519
0.48324162,1.61548686,0.30840573,0.81639632,0.00655878,0.01664371,0.02426092,0.24806893,0.18671909,0.43884512
0.48924462,1.64673714,0.31212061,0.83719003,0.00669830,0.01679900,0.02493951,0.25126107,0.18926339,0.44305474
0.49524762,1.67767804,0.31622285,0.85734515,0.00679378,0.01703185,0.02554117,0.25439483,0.19172820,0.44766161
0.50125063,1.70824239,0.32058309,0.87687336,0.00684331,0.01734503,0.02606031,0.25753554,0.19412104,0.45256409
0.50725363,1.73844320,0.32507595,0.89583167,0.00684594,0.01774188,0.02649363,0.26076383,0.19646101,0.45767609
0.51325663,1.76837134,0.32958309,0.91431796,0.00680167,0.01822627,0.02684023,0.26417417,0.19877785,0.46293063
0.51925963,1.79818847,0.33399580,0.93246398,0.00671151,0.01880239,0.02710165,0.26787259,0.20111022,0.46828212
0.52526263,1.82811579,0.33821701,0.95042641,0.00657738,0.01947455,0.02728182,0.27197392,0.20350344,0.47370732
0.53126563,1.85841912,0.34216290,0.96837640,0.00640210,0.02024689,0.02738692,0.27659831,0.20600679,0.47920498
0.53726863,1.88939136,0.34576404,0.98648815,0.00618926,0.02112307,0.02742523,0.28186732,0.20867044,0.48479428
0.54327164,1.92133312,0.34896614,1.00492713,0.00594308,0.02210598,0.02740688,0.28789966,0.21154228,0.49051226
0.54927464,1.95453261,0.35173049,1.02383859,0.00566833,0.02319737,0.02734352,0.29480662,0.21466488,0.49641029
0.55527764,1.98924564,0.35403397,1.04333695,0.00537011,0.02439763,0.02724805,0.30268744,0.21807249,0.50254975
0.56128064,2.02567680,0.35586876,1.06349646,0.00505375,0.02570556,0.02713418,0.31162462,0.22178858,0.50899735
0.56728364,2.06396248,0.35724167,1.08434373,0.00472462,0.02711810,0.02701613,0.32167943,0.22582372,0.51581995
0.57328664,2.10415646,0.35817305,1.10585228,0.00438798,0.02863031,0.02690821,0.33288771,0.23017414,0.52307938
0.57928964,2.14621852,0.35869532,1.12793937,0.00404888,0.03023524,0.02682438,0.34525610,0.23482087,0.53082734
0.58529265,2.19000651,0.35885099,1.15046520,0.00371198,0.03192393,0.02677796,0.35875887,0.23972952,0.53910048
0.59129565,2.23527186,0.35869034,1.17323427,0.00338152,0.03368549,0.02678112,0.37333542,0.24485073,0.54791604
0.59729865,2.28165884,0.35826862,1.19599900,0.00306120,0.03550721,0.02684462,0.38888871,0.25012120,0.55726804
0.60330165,2.32870726,0.35764291,1.21846508,0.00275417,0.03737463,0.02697739,0.40528462,0.25546521,0.56712420
0.60930465,2.37585859,0.35686884,1.24029854,0.00246295,0.03927179,0.02718620,0.42235235,0.26079660,0.57742378
0.61530765,2.42246511,0.35599701,1.26113397,0.00218950,0.04118134,0.02747539,0.43988610,0.26602105,0.58807634
0.62131066,2.46780203,0.35506966,1.28058372,0.00193518,0.04308477,0.02784660,0.45764777,0.27103855,0.59896158
0.62731366,2.51108195,0.35411741,1.29824761,0.00170079,0.04496257,0.02829858,0.47537107,0.27574603,0.60993032
0.63331666,2.55147168,0.35315647,1.31372305,0.00148667,0.04679448,0.02882700,0.49276667,0.28003997,0.62080654
0.63931966,2.58811073,0.35218649,1.32661500,0.00129269,0.04855963,0.02942447,0.50952849,0.28381898,0.63139059
0.64532266,2.62013138,0.35118914,1.33654583,0.00111837,0.05023677,0.03008050,0.52534103,0.28698619,0.64146351
0.65132566,2.64667974,0.35012758,1.34316474,0.00096291,0.05180452,0.03078164,0.53988735,0.28945154,0.65079227
0.65732866,2.66693754,0.34894701,1.34615653,0.00082530,0.05324159,0.03151172,0.55285774,0.29113378,0.65913595
0.66333167,2.68014406,0.34757618,1.34524979,0.00070434,0.05452709,0.03225216,0.56395859,0.29196238,0.66625264
0.66933467,2.68561781,0.34592997,1.34022416,0.00059872,0.05564083,0.03298243,0.57292120,0.29187904,0.67190673
0.67533767,2.68277732,0.34391294,1.33091677,0.00050707,0.05656371,0.03368059,0.57951033,0.29083912,0.67587662
0.68134067,2.67116063,0.34142362,1.31722760,0.00042804,0.05727810,0.03432388,0.58353198,0.28881277,0.67796227
0.68734367,2.65044259,0.33835950,1.29912378,0.00036027,0.05776834,0.03488945,0.58484017,0.28578587,0.67799262
0.69334667,2.62044974,0.33462234,1.27664265,0.00030248,0.05802119,0.03535506,0.58334247,0.28176078,0.67583232
0.69934967,2.58117189,0.33012368,1.24989355,0.00025347,0.05802632,0.03569986,0.57900396,0.27675682,0.67138771
0.70535268,2.53277018,0.32479017,1.21905827,0.00021214,0.05777681,0.03590509,0.57184950,0.27081059,0.66461175
0.71135568,2.47558097,0.31856852,1.18438991,0.00017750,0.05726962,0.03595477,0.56196419,0.26397604,0.65550760
0.71735868,2.41011551,0.31142982,1.14621047,0.00014866,0.05650595,0.03583634,0.54949203,0.25632434,0.64413091
0.72336168,2.33705517,0.30337303,1.10490680,0.00012487,0.05549162,0.03554109,0.53463277,0.24794345,0.63059050
0.72936468,2.25724234,0.29442741,1.06092517,0.00010547,0.05423725,0.03506461,0.51763716,0.23893750,0.61504766
0.73536768,2.17166724,0.28465391,1.01476455,0.00008992,0.05275839,0.03440693,0.49880078,0.22942590,0.59771393
0.74137069,2.08145102,0.27414536,0.96696869,0.00007779,0.05107551,0.03357265,0.47845677,0.21954217,0.57884750
0.74737369,1.98782575,0.26302545,0.91811715,0.00006875,0.04921375,0.03257079,0.45696763,0.20943262,0.55874852
0.75337669,1.89211198,0.25144672,0.86881573,0.00006256,0.04720271,0.03141457,0.43471660,0.19925473,0.53775340
0.75937969,1.79569446,0.23958748,0.81968626,0.00005907,0.04507592,0.03012098,0.41209883,0.18917534,0.51622836
0.76538269,1.69999702,0.22764784,0.77135626,0.00005820,0.04287032,0.02871029,0.38951262,0.17936872,0.49456244
0.77138569,1.60645710,0.21584512,0.72444860,0.00005996,0.04062554,0.02720541,0.36735116,0.17001442,0.47316032
0.77738869,1.51650070,0.20440869,0.67957141,0.00006444,0.03838318,0.02563124,0.34599479,0.16129502,0.45243497
0.78339170,1.43151828,0.19357443,0.63730856,0.00007177,0.03618599,0.02401391,0.32580410,0.15339376,0.43280040
0.78939470,1.35284199,0.18357908,0.59821061,0.00008216,0.03407698,0.02238009,0.30711390,0.14649210,0.41466460
0.79539770,1.28172443,0.17465443,0.56278657,0.00009587,0.03209862,0.02075625,0.29022810,0.14076708,0.39842276
0.80140070,1.21931919,0.16702168,0.53149646,0.00011320,0.03029194,0.01916804,0.27541545,0.13638870,0.38445074
0.80740370,1.16666300,0.16088597,0.50474448,0.00013450,0.02869577,0.01763970,0.26290622,0.13351708,0.37309881
0.81340670,1.12465950,0.15643119,0.48287311,0.00016014,0.02734594,0.01619354,0.25288955,0.13229960,0.36468560
0.81940970,1.09406436,0.15381507,0.46615772,0.00019049,0.02627459,0.01484954,0.24551147,0.13286786,0.35949220
0.82541271,1.07547180,0.15316475,0.45480195,0.00022595,0.02550952,0.01362502,0.24087345,0.13533456,0.35775643
0.83141571,1.06930219,0.15457278,0.44893362,0.00026690,0.02507362,0.01253447,0.23903150,0.13979032,0.35966712
0.83741871,1.07579096,0.15809364,0.44860130,0.00031366,0.02498435,0.01158935,0.23999557,0.14630048,0.36535858
0.84342171,1.09497875,0.16374084,0.45377156,0.00036652,0.02525336,0.01079808,0.24372943,0.15490189,0.37490525
0.84942471,1.12670332,0.17148468,0.46432705,0.00042571,0.02588607,0.01016604,0.25015096,0.16559995,0.38831664
0.85542771,1.17059349,0.18125080,0.48006547,0.00049133,0.02688144,0.00969560,0.25913294,0.17836581,0.40553289
0.86143072,1.22606587,0.19291959,0.50069979,0.00056340,0.02823178,0.00938626,0.27050441,0.19313414,0.42642105
0.86743372,1.29232483,0.20632653,0.52585990,0.00064179,0.02992265,0.00923476,0.28405278,0.20980134,0.45077251
0.87343672,1.36836681,0.22126366,0.55509592,0.00072621,0.03193287,0.00923521,0.29952676,0.22822463,0.47830184
0.87943972,1.45298926,0.23748218,0.58788346,0.00081623,0.03423467,0.00937931,0.31664025,0.24822200,0.50864740
0.88544272,1.54480517,0.25469624,0.62363099,0.00091122,0.03679396,0.00965648,0.33507729,0.26957336,0.54137397
0.89144572,1.64226341,0.27258807,0.66168941,0.00101038,0.03957074,0.01005406,0.35449798,0.29202271,0.57597768
0.89744872,1.74367513,0.29081418,0.70136389,0.00111273,0.04251967,0.01055754,0.37454559,0.31528180,0.61189343
0.90345173,1.84724607,0.30901286,0.74192780,0.00121712,0.04559083,0.01115077,0.39485443,0.33903494,0.64850468
0.90945473,1.95111426,0.32681245,0.78263849,0.00132224,0.04873059,0.01181619,0.41505864,0.36294517,0.68515575
0.91545773,2.05339231,0.34384054,0.82275451,0.00142666,0.05188269,0.01253514,0.43480135,0.38666148,0.72116615
0.92146073,2.15221297,0.35973359,0.86155375,0.00152882,0.05498939,0.01328816,0.45374409,0.40982702,0.75584685
0.92746373,2.24577652,0.37414661,0.89835181,0.00162712,0.05799279,0.01405531,0.47157593,0.43208802,0.78851766
0.93346673,2.33239806,0.38676281,0.93251992,0.00171990,0.06083618,0.01481655,0.48802210,0.45310304,0.81852538
0.93946973,2.41055291,0.39730249,0.96350159,0.00180555,0.06346543,0.01555215,0.50285146,0.47255219,0.84526191
0.94547274,2.47891790,0.40553107,0.99082717,0.00188249,0.06583038,0.01624306,0.51588269,0.49014602,0.86818147
0.95147574,2.53640681,0.41126575,1.01412571,0.00194926,0.06788613,0.01687135,0.52698854,0.50563355,0.88681646
0.95747874,2.58219810,0.41438056,1.03313342,0.00200457,0.06959420,0.01742064,0.53609816,0.51880921,0.90079083
0.96348174,2.61575351,0.41480956,1.04769819,0.00204731,0.07092355,0.01787642,0.54319715,0.52951813,0.90983082
0.96948474,2.63682659,0.41254795,1.05778000,0.00207660,0.07185137,0.01822648,0.54832531,0.53765978,0.91377208
0.97548774,2.64546056,0.40765123,1.06344709,0.00209184,0.07236354,0.01846113,0.55157214,0.54318958,0.91256320
0.98149075,2.64197553,0.40023217,1.06486801,0.00209271,0.07245492,0.01857348,0.55307034,0.54611840,0.90626522
0.98749375,2.62694581,0.39045601,1.06229986,0.00207916,0.07212927,0.01855955,0.55298752,0.54651009,0.89504734
0.99349675,2.60116819,0.37853387,1.05607351,0.00205148,0.07139887,0.01841833,0.55151660,0.54447704,0.87917880
0.99949975,2.56562294,0.36471486,1.04657626,0.00201022,0.07028394,0.01815180,0.54886537,0.54017407,0.85901767
1.00550275,2.52142950,0.34927722,1.03423300,0.00195620,0.06881170,0.01776472,0.54524570,0.53379093,0.83499668
1.01150575,2.46979901,0.33251874,1.01948688,0.00189049,0.06701532,0.01726450,0.54086314,0.52554379,0.80760718
1.01750875,2.41198603,0.31474716,1.00278028,0.00181437,0.06493267,0.01666083,0.53590719,0.51566631,0.77738170
1.02351176,2.34924196,0.29627071,0.98453718,0.00172929,0.06260497,0.01596540,0.53054303,0.50440043,0.74487604
1.02951476,2.28277209,0.27738929,0.96514773,0.00163682,0.06007543,0.01519143,0.52490491,0.49198768,0.71065169
1.03551776,2.21369843,0.25838665,0.94495576,0.00153859,0.05738794,0.01435326,0.51909165,0.47866121,0.67525923
1.04152076,2.14302957,0.23952375,0.92424960,0.00143629,0.05458574,0.01346588,0.51316439,0.46463892,0.63922353
1.04752376,2.07163891,0.22103353,0.90325673,0.00133156,0.05171039,0.01254451,0.50714667,0.45011805,0.60303105
1.05352676,2.00025151,0.20311720,0.88214212,0.00122601,0.04880074,0.01160413,0.50102669,0.43527126,0.56711985
1.05952976,1.92943968,0.18594212,0.86101023,0.00112113,0.04589225,0.01065913,0.49476169,0.42024449,0.53187235
1.06553277,1.85962686,0.16964113,0.83991026,0.00101833,0.04301646,0.00972297,0.48828394,0.40515628,0.49761106
1.07153577,1.79109877,0.15431322,0.81884411,0.00091883,0.04020067,0.00880790,0.48150812,0.39009876,0.46459701
1.07753877,1.72402060,0.14002555,0.79777645,0.00082372,0.03746795,0.00792475,0.47433942,0.37513981,0.43303084
1.08354177,1.65845870,0.12681627,0.77664610,0.00073391,0.03483717,0.00708287,0.46668206,0.36032632,0.40305609
1.08954477,1.59440508,0.11469830,0.75537793,0.00065016,0.03232342,0.00628997,0.45844758,0.34568819,0.37476432
1.09554777,1.53180322,0.10366349,0.73389465,0.00057306,0.02993835,0.00555224,0.44956253,0.33124270,0.34820161
1.10155078,1.47057331,0.09368709,0.71212772,0.00050307,0.02769082,0.00487437,0.43997516,0.31699902,0.32337598
1.10755378,1.41063583,0.08473235,0.69002685,0.00044054,0.02558743,0.00425968,0.42966072,0.30296251,0.30026518
1.11355678,1.35193219,0.07675490,0.66756767,0.00038570,0.02363324,0.00371032,0.41862524,0.28913859,0.27882456
1.11955978,1.29444163,0.06970686,0.64475737,0.00033872,0.02183233,0.00322745,0.40690771,0.27553599,0.25899454
1.12556278,1.23819382,0.06354054,0.62163809,0.00029975,0.02018842,0.00281150,0.39458049,0.26216924,0.24070749
1.13156578,1.18327708,0.05821156,0.59828813,0.00026889,0.01870539,0.00246234,0.38174822,0.24906036,0.22389368
1.13756878,1.12984222,0.05368149,0.57482124,0.00024629,0.01738769,0.00217959,0.36854528,0.23623977,0.20848626
1.14357179,1.07810231,0.04991978,0.55138409,0.00023211,0.01624067,0.00196277,0.35513208,0.22374636,0.19442520
1.14957479,1.02832892,0.04690509,0.52815235,0.00022661,0.01527076,0.00181151,0.34169037,0.21162699,0.18166009
1.15557779,0.98084541,0.04462608,0.50532575,0.00023008,0.01448560,0.00172572,0.32841796,0.19993535,0.17015193
1.16158079,0.93601791,0.04308157,0.48312237,0.00024296,0.01389397,0.00170572,0.31552292,0.18873051,0.15987399
1.16758379,0.89424457,0.04228012,0.46177256,0.00026575,0.01350565,0.00175228,0.30321783,0.17807512,0.15081175
1.17358679,0.85594374,0.04223921,0.44151281,0.00029905,0.01333116,0.00186671,0.29171384,0.16803349,0.14296212
1.17958979,0.82154141,0.04298388,0.42257964,0.00034359,0.01338140,0.00205079,0.28121519,0.15866965,0.13633201
1.18559280,0.79145839,0.04454496,0.40520376,0.00040013,0.01366721,0.00230673,0.27191391,0.15004544,0.13093639
1.19159580,0.76609745,0.04695699,0.38960453,0.00046952,0.01419883,0.00263704,0.26398500,0.14221872,0.12679583
1.19759880,0.74583046,0.05025576,0.37598478,0.00055262,0.01498532,0.00304439,0.25758206,0.13524171,0.12393378
1.20360180,0.73098592,0.05447564,0.36452587,0.00065031,0.01603393,0.00353135,0.25283339,0.12915953,0.12237354
1.20960480,0.72183660,0.05964670,0.35538307,0.00076339,0.01734943,0.00410021,0.24983857,0.12400880,0.12213498
1.21560780,0.71858771,0.06579172,0.34868111,0.00089258,0.01893345,0.00475267,0.24866546,0.11981652,0.12323127
1.22161081,0.72136545,0.07292317,0.34451002,0.00103846,0.02078385,0.00548956,0.24934772,0.11659892,0.12566545
1.22761381,0.73020642,0.08104031,0.34292110,0.00120141,0.02289410,0.00631055,0.25188282,0.11436053,0.12942719
1.23361681,0.74504790,0.09012646,0.34392323,0.00138158,0.02525278,0.00721386,0.25623053,0.11309335,0.13448968
1.23961981,0.76571958,0.10014656,0.34747962,0.00157882,0.02784314,0.00819602,0.26231206,0.11277606,0.14080686
1.24562281,0.79193713,0.11104525,0.35350508,0.00179267,0.03064281,0.00925161,0.27000990,0.11337348,0.14831103
1.25162581,0.82329810,0.12274550,0.36186410,0.00202229,0.03362368,0.01037314,0.27916838,0.11483613,0.15691120
