energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.09304652,6.72684537,0.01479481,0.07056770,0.68953070,4.95255393,0.03894240,0.61793546,0.12904623,1.13467227
-0.08704352,6.62243590,0.01592045,0.07139485,0.67220845,4.85516207,0.04087403,0.61251352,0.12865054,1.12812623
-0.08104052,6.51824575,0.01710482,0.07211204,0.65463264,4.75874363,0.04283930,0.60526154,0.12806880,1.12222553
-0.07503752,6.41789373,0.01834739,0.07273595,0.63728907,4.66604688,0.04483086,0.59647563,0.12735242,1.11758879
-0.06903452,6.32484376,0.01964725,0.07328501,0.62065304,4.57965316,0.04684170,0.58649474,0.12655909,1.11481634
-0.06303152,6.24231004,0.02100301,0.07377871,0.60517760,4.50190453,0.04886533,0.57568977,0.12575004,1.11447665
-0.05702851,6.17317574,0.02241283,0.07423689,0.59128338,4.43484399,0.05089602,0.56445183,0.12498748,1.11709420
-0.05102551,6.11992736,0.02387439,0.07467902,0.57934996,4.38016986,0.05292898,0.55318046,0.12433209,1.12313895
-0.04502251,6.08460594,0.02538484,0.07512348,0.56970901,4.33920506,0.05496052,0.54227187,0.12384097,1.13301747
-0.03901951,6.06877538,0.02694076,0.07558698,0.56263943,4.31288134,0.05698817,0.53210789,0.12356573,1.14706588
-0.03301651,6.07350776,0.02853813,0.07608389,0.55836420,4.30173785,0.05901072,0.52304565,0.12355116,1.16554452
-0.02701351,6.09938420,0.03017230,0.07662579,0.55704921,4.30593290,0.06102827,0.51540863,0.12383422,1.18863424
-0.02101051,6.14651003,0.03183791,0.07722106,0.55880349,4.32526709,0.06304216,0.50947889,0.12444343,1.21643423
-0.01500750,6.21454185,0.03352887,0.07787454,0.56368105,4.35921589,0.06505487,0.50549096,0.12539876,1.24896128
-0.00900450,6.30272427,0.03523837,0.07858738,0.57168379,4.40696924,0.06706987,0.50362716,0.12671171,1.28615033
-0.00300150,6.40993378,0.03695888,0.07935696,0.58276529,4.46747577,0.06909143,0.50401460,0.12838580,1.32785615
0.00300150,6.53472718,0.03868215,0.08017692,0.59683530,4.53948935,0.07112439,0.50672359,0.13041724,1.37385612
0.00900450,6.67539229,0.04039938,0.08103739,0.61376459,4.62161550,0.07317394,0.51176755,0.13279565,1.42385396
0.01500750,6.82999884,0.04210123,0.08192522,0.63338986,4.71235610,0.07524536,0.51910414,0.13550498,1.47748443
0.02101051,6.99644776,0.04377805,0.08282442,0.65551873,4.81015031,0.07734380,0.52863754,0.13852431,1.53431893
0.02701351,7.17251747,0.04542006,0.08371664,0.67993435,4.91341087,0.07947401,0.54022183,0.14182869,1.59387210
0.03301651,7.35590653,0.04701752,0.08458173,0.70639985,5.02055478,0.08164019,0.55366516,0.14538983,1.65560922
0.03901951,7.54427181,0.04856103,0.08539833,0.73466226,5.13002816,0.08384579,0.56873468,0.14917668,1.71895469
0.04502251,7.73526242,0.05004174,0.08614462,0.76445607,5.24032521,0.08609334,0.58516216,0.15315595,1.78330133
0.05102551,7.92654943,0.05145161,0.08679891,0.79550639,5.35000180,0.08838434,0.60265012,0.15729247,1.84802060
0.05702851,8.11585196,0.05278358,0.08734034,0.82753164,5.45768442,0.09071916,0.62087840,0.16154954,1.91247357
0.06303152,8.30096024,0.05403181,0.08774953,0.86024605,5.56207527,0.09309693,0.63951117,0.16588921,1.97602255
0.06903452,8.47975634,0.05519176,0.08800916,0.89336174,5.66195470,0.09551552,0.65820416,0.17027254,2.03804306
0.07503752,8.65023319,0.05626025,0.08810449,0.92659071,5.75618193,0.09797145,0.67661209,0.17466001,2.09793604
0.08104052,8.81051258,0.05723549,0.08802379,0.95964663,5.84369509,0.10045986,0.69439627,0.17901189,2.15513980
0.08704352,8.95886231,0.05811692,0.08775867,0.99224650,5.92351152,0.10297448,0.71123200,0.18328883,2.20914148
0.09304652,9.09371286,0.05890513,0.08730429,1.02411232,5.99472891,0.10550760,0.72681595,0.18745246,2.25948753
0.09904952,9.21367337,0.05960154,0.08665948,1.05497268,6.05652782,0.10805006,0.74087297,0.19146626,2.30579295
0.10505253,9.31754680,0.06020819,0.08582674,1.08456429,6.10817575,0.11059125,0.75316252,0.19529640,2.34774872
0.11105553,9.40434374,0.06072738,0.08481209,1.11263355,6.14903281,0.11311913,0.76348420,0.19891271,2.38512735
0.11705853,9.47329427,0.06116130,0.08362486,1.13893806,6.17855863,0.11562025,0.77168237,0.20228971,2.41778601
0.12306153,9.52385731,0.06151172,0.08227738,1.16324813,6.19632021,0.11807984,0.77764962,0.20540755,2.44566727
0.12906453,9.55572670,0.06177965,0.08078456,1.18534827,6.20200007,0.12048186,0.78132889,0.20825292,2.46879726
0.13506753,9.56883342,0.06196510,0.07916347,1.20503866,6.19540408,0.12280918,0.78271423,0.21081975,2.48728139
0.14107054,9.56334359,0.06206682,0.07743283,1.22213668,6.17646832,0.12504370,0.78184994,0.21310979,2.50129759
0.14707354,9.53965184,0.06208226,0.07561248,1.23647834,6.14526430,0.12716656,0.77882833,0.21513284,2.51108755
0.15307654,9.49837004,0.06200752,0.07372293,1.24791990,6.10200206,0.12915840,0.77378590,0.21690677,2.51694622
0.15907954,9.44031164,0.06183747,0.07178484,1.25633942,6.04703065,0.13099965,0.76689831,0.21845711,2.51920995
0.16508254,9.36647196,0.06156596,0.06981860,1.26163841,5.98083577,0.13267084,0.75837412,0.21981650,2.51824393
0.17108554,9.27800516,0.06118612,0.06784399,1.26374352,5.90403449,0.13415301,0.74844768,0.22102363,2.51442940
0.17708854,9.17619865,0.06069082,0.06587985,1.26260826,5.81736701,0.13542810,0.73737144,0.22212209,2.50815111
0.18309155,9.06244608,0.06007307,0.06394394,1.25821469,5.72168583,0.13647948,0.72540799,0.22315884,2.49978580
0.18909455,8.93821978,0.05932666,0.06205278,1.25057503,5.61794260,0.13729240,0.71282221,0.22418270,2.48969192
0.19509755,8.80504389,0.05844663,0.06022170,1.23973313,5.50717306,0.13785458,0.69987377,0.22524259,2.47820122
0.20110055,8.66446906,0.05742985,0.05846492,1.22576570,5.39048079,0.13815681,0.68681043,0.22638585,2.46561244
0.20710355,8.51804963,0.05627555,0.05679573,1.20878313,5.26902013,0.13819354,0.67386226,0.22765665,2.45218730
0.21310655,8.36732398,0.05498577,0.05522674,1.18892991,5.14397896,0.13796355,0.66123713,0.22909452,2.43814890
0.21910955,8.21379844,0.05356567,0.05377018,1.16638447,5.01656171,0.13747058,0.64911738,0.23073307,2.42368255
0.22511256,8.05893497,0.05202388,0.05243830,1.14135835,4.88797318,0.13672391,0.63765802,0.23259904,2.40893864
0.23111556,7.90414239,0.05037251,0.05124365,1.11409465,4.75940335,0.13573899,0.62698606,0.23471163,2.39403751
0.23711856,7.75077091,0.04862723,0.05019946,1.08486573,4.63201338,0.13453787,0.61720123,0.23708212,2.37907567
0.24312156,7.60010915,0.04680710,0.04931993,1.05397015,4.50692306,0.13314964,0.60837757,0.23971388,2.36413303
0.24912456,7.45338294,0.04493425,0.04862040,1.02172879,4.38519936,0.13161066,0.60056593,0.24260265,2.34928046
0.25512756,7.31175487,0.04303352,0.04811756,0.98848033,4.26784629,0.12996459,0.59379685,0.24573708,2.33458724
0.26113057,7.17632354,0.04113197,0.04782935,0.95457617,4.15579560,0.12826230,0.58808381,0.24909955,2.32012760
0.26713357,7.04812164,0.03925821,0.04777491,0.92037481,4.04989828,0.12656141,0.58342627,0.25266711,2.30598601
0.27313657,6.92811184,0.03744185,0.04797425,0.88623600,3.95091651,0.12492566,0.57981248,0.25641255,2.29226069
0.27913957,6.81718003,0.03571270,0.04844789,0.85251470,3.85951596,0.12342398,0.57722177,0.26030553,2.27906503
0.28514257,6.71612541,0.03410018,0.04921625,0.81955524,3.77625825,0.12212922,0.57562608,0.26431373,2.26652663
0.29114557,6.62564748,0.03263255,0.05029901,0.78768556,3.70159366,0.12111669,0.57499086,0.26840383,2.25478406
0.29714857,6.54633033,0.03133630,0.05171430,0.75721210,3.63585412,0.12046240,0.57527512,0.27254258,2.24398147
0.30315158,6.47862484,0.03023559,0.05347788,0.72841520,3.57924677,0.12024111,0.57643091,0.27669757,2.23426126
0.30915458,6.42283004,0.02935169,0.05560225,0.70154532,3.53184846,0.12052424,0.57840223,0.28083799,2.22575535
0.31515758,6.37907473,0.02870264,0.05809575,0.67682018,3.49360165,0.12137771,0.58112366,0.28493522,2.21857574
0.32116058,6.34730123,0.02830286,0.06096180,0.65442287,3.46431225,0.12285979,0.58451896,0.28896330,2.21280491
0.32716358,6.32725250,0.02816299,0.06419814,0.63450097,3.44364987,0.12501901,0.58849981,0.29289926,2.20848687
0.33316658,6.31846456,0.02828979,0.06779626,0.61716663,3.43115116,0.12789230,0.59296510,0.29672345,2.20561970
0.33916958,6.32026529,0.02868610,0.07174105,0.60249766,3.42622651,0.13150335,0.59780081,0.30041975,2.20415007
0.34517259,6.33178087,0.02935098,0.07601065,0.59053936,3.42817044,0.13586139,0.60288088,0.30397575,2.20397054
0.35117559,6.35195049,0.03027987,0.08057646,0.58130707,3.43617573,0.14096031,0.60806894,0.30738287,2.20491988
0.35717859,6.37954936,0.03146485,0.08540357,0.57478919,3.44935127,0.14677829,0.61322115,0.31063651,2.20678681
0.36318159,6.41321981,0.03289496,0.09045128,0.57095043,3.46674306,0.15327790,0.61818995,0.31373610,2.20931697
0.36918459,6.45150939,0.03455658,0.09567399,0.56973523,3.48735789,0.16040677,0.62282869,0.31668506,2.21222321
0.37518759,6.49291466,0.03643381,0.10102224,0.57107090,3.51018875,0.16809861,0.62699685,0.31949078,2.21519846
0.38119060,6.53592862,0.03850891,0.10644391,0.57487053,3.53424111,0.17627482,0.63056569,0.32216433,2.21793083
0.38719360,6.57908971,0.04076270,0.11188566,0.58103534,3.55855872,0.18484634,0.63342381,0.32472013,2.22012006
0.39319660,6.62102997,0.04317500,0.11729428,0.58945646,3.58224795,0.19371592,0.63548263,0.32717535,2.22149449
0.39919960,6.66051991,0.04572502,0.12261822,0.60001606,3.60449954,0.20278052,0.63668104,0.32954919,2.22182763
0.40520260,6.69650787,0.04839169,0.12780891,0.61258784,3.62460651,0.21193378,0.63698928,0.33186190,2.22095348
0.41120560,6.72815199,0.05115409,0.13282211,0.62703695,3.64197773,0.22106859,0.63641158,0.33413362,2.21877968
0.41720860,6.75484306,0.05399167,0.13761897,0.64321956,3.65614631,0.23007949,0.63498736,0.33638308,2.21529793
0.42321161,6.77621750,0.05688455,0.14216696,0.66098208,3.66677261,0.23886485,0.63279107,0.33862619,2.21059094
0.42921461,6.79215981,0.05981376,0.14644049,0.68016042,3.67364191,0.24732892,0.62993041,0.34087460,2.20483582
0.43521761,6.80279483,0.06276141,0.15042129,0.70057948,3.67665701,0.25538340,0.62654310,0.34313434,2.19830346
0.44122061,6.80847046,0.06571091,0.15409844,0.72205303,3.67582634,0.26294882,0.62279238,0.34540454,2.19135418
0.44722361,6.80973210,0.06864702,0.15746823,0.74438416,3.67124856,0.26995548,0.61886137,0.34767649,2.18442985
0.45322661,6.80729044,0.07155606,0.16053364,0.76736664,3.66309446,0.27634411,0.61494659,0.34993294,2.17804274
0.45922961,6.80198454,0.07442591,0.16330367,0.79078691,3.65158744,0.28206614,0.61125100,0.35214787,2.17276186
0.46523262,6.79474208,0.07724613,0.16579244,0.81442709,3.63698365,0.28708377,0.60797686,0.35428672,2.16919726
0.47123562,6.78653896,0.08000797,0.16801822,0.83806863,3.61955279,0.29136984,0.60531866,0.35630706,2.16798293
0.47723862,6.77836005,0.08270437,0.17000224,0.86149652,3.59956077,0.29490745,0.60345665,0.35815989,2.16975911
0.48324162,6.77116251,0.08532993,0.17176763,0.88450390,3.57725468,0.29768954,0.60255091,0.35979122,2.17515444
0.48924462,6.76584333,0.08788083,0.17333827,0.90689668,3.55285098,0.29971840,0.60273655,0.36114420,2.18476867
0.49524762,6.76321147,0.09035469,0.17473776,0.92849786,3.52652689,0.30100507,0.60411984,0.36216150,2.19915624
0.50125063,6.76396551,0.09275041,0.17598845,0.94915131,3.49841544,0.30156886,0.60677569,0.36278783,2.21881123
0.50725363,6.76867661,0.09506792,0.17711064,0.96872457,3.46860366,0.30143674,0.61074616,0.36297258,2.24415380
0.51325663,6.77777658,0.09730788,0.17812190,0.98711055,3.43713389,0.30064278,0.61604029,0.36267228,2.27551830
0.51925963,6.79155058,0.09947132,0.17903660,1.00422794,3.40400754,0.29922757,0.62263492,0.36185286,2.31314319
0.52526263,6.81013372,0.10155926,0.17986554,1.02002016,3.36919079,0.29723757,0.63047641,0.36049152,2.35716260
0.53126563,6.83351067,0.10357229,0.18061573,1.03445298,3.33262170,0.29472436,0.63948318,0.35857803,2.40759966
0.53726863,6.86151764,0.10551010,0.18129040,1.04751095,3.29421790,0.29174386,0.64954873,0.35611551,2.46436130
0.54327164,6.89384582,0.10737106,0.18188898,1.05919279,3.25388457,0.28835534,0.66054504,0.35312047,2.52723474
0.54927464,6.93004594,0.10915184,0.18240729,1.06950611,3.21152201,0.28462033,0.67232619,0.34962228,2.59588536
0.55527764,6.96953338,0.11084701,0.18283780,1.07846184,3.16703263,0.28060140,0.68473193,0.34566190,2.66985608
0.56128064,7.01159386,0.11244884,0.18316985,1.08606870,3.12032697,0.27636081,0.69759114,0.34129006,2.74856836
0.56728364,7.05538984,0.11394709,0.18339004,1.09232830,3.07132879,0.27195906,0.71072513,0.33656498,2.83132488
0.57328664,7.09996782,0.11532898,0.18348256,1.09723094,3.01997904,0.26745345,0.72395059,0.33154971,2.91731407
0.57928964,7.14426724,0.11657931,0.18342960,1.10075277,2.96623905,0.26289654,0.73708241,0.32630927,3.00561683
0.58529265,7.18713148,0.11768070,0.18321178,1.10285431,2.91009292,0.25833488,0.74993612,0.32090779,3.09521558
0.59129565,7.22732174,0.11861396,0.18280855,1.10348055,2.85154939,0.25380774,0.76233028,0.31540575,3.18500605
0.59729865,7.26353445,0.11935865,0.18219875,1.10256272,2.79064345,0.24934616,0.77408876,0.30985757,3.27381191
0.60330165,7.29442272,0.11989372,0.18136108,1.10002164,2.72743788,0.24497228,0.78504299,0.30430963,3.36040252
0.60930465,7.31862225,0.12019827,0.18027470,1.09577244,2.66202491,0.24069905,0.79503440,0.29879885,3.44351381
0.61530765,7.33478178,0.12025240,0.17891992,1.08973045,2.59452818,0.23653034,0.80391698,0.29335194,3.52187217
0.62131066,7.34159793,0.12003807,0.17727884,1.08181806,2.52510497,0.23246146,0.81156019,0.28798537,3.59422123
0.62731366,7.33785376,0.11954002,0.17533618,1.07197190,2.45394880,0.22848009,0.81785200,0.28270596,3.65935090
0.63331666,7.32246024,0.11874658,0.17308007,1.06015032,2.38129231,0.22456766,0.82270230,0.27751227,3.71612812
0.63931966,7.29449929,0.11765054,0.17050295,1.04634047,2.30741014,0.22070103,0.82604638,0.27239641,3.76352851
0.64532266,7.25326671,0.11624978,0.16760243,1.03056477,2.23262172,0.21685443,0.82784848,0.26734643,3.80066761
0.65132566,7.19831339,0.11454783,0.16438218,1.01288644,2.15729368,0.21300161,0.82810524,0.26234899,3.82683095
0.65732866,7.12948247,0.11255428,0.16085279,0.99341365,2.08184149,0.20911805,0.82684880,0.25739211,3.84150126
0.66333167,7.04694065,0.11028498,0.15703250,0.97230224,2.00673003,0.20518315,0.82414932,0.25246798,3.84438177
0.66933467,6.95120157,0.10776198,0.15294793,0.94975668,1.93247282,0.20118222,0.82011689,0.24757549,3.83541443
0.67533767,6.84313956,0.10501337,0.14863450,0.92602931,1.85962958,0.19710823,0.81490228,0.24272239,3.81479170
0.68134067,6.72399229,0.10207273,0.14413680,0.90141767,1.78880188,0.19296323,0.80869670,0.23792696,3.78296138
0.68734367,6.59535145,0.09897858,0.13950872,0.87626019,1.72062673,0.18875931,0.80173029,0.23321898,3.74062367
0.69334667,6.45914098,0.09577339,0.13481325,0.85093009,1.65576807,0.18451904,0.79426918,0.22864002,3.68872038
0.69934967,6.31758311,0.09250265,0.13012214,0.82582791,1.59490620,0.18027545,0.78661132,0.22424295,3.62841637
0.70535268,6.17315301,0.08921362,0.12551522,0.80137274,1.53872533,0.17607148,0.77908103,0.22009074,3.56107376
0.71135568,6.02852337,0.08595405,0.12107947,0.77799255,1.48789947,0.17195888,0.77202241,0.21625456,3.48821982
0.71735868,5.88650093,0.08277087,0.11690784,0.75611384,1.44307721,0.16799680,0.76579187,0.21281127,3.41150974
0.72336168,5.74995722,0.07970880,0.11309783,0.73615102,1.40486567,0.16424987,0.76074997,0.20984042,3.33268559
0.72936468,5.62175608,0.07680907,0.10974978,0.71849589,1.37381441,0.16078617,0.75725285,0.20742103,3.25353322
0.73536768,5.50468067,0.07410822,0.10696512,0.70350748,1.35039965,0.15767491,0.75564366,0.20562816,3.17583853
0.74137069,5.40136257,0.07163698,0.10484426,0.69150268,1.33500963,0.15498408,0.75624408,0.20452950,3.10134479
0.74737369,5.31421549,0.06941942,0.10348450,0.68274790,1.32793149,0.15277818,0.75934635,0.20418224,3.03171239
0.75337669,5.24537552,0.06747229,0.10297779,0.67745197,1.32934030,0.15111605,0.76520593,0.20463027,2.96848215
0.75937969,5.19664960,0.06580460,0.10340838,0.67576058,1.33929055,0.15004883,0.77403504,0.20590187,2.91304317
0.76538269,5.16947342,0.06441749,0.10485054,0.67775221,1.35771046,0.14961830,0.78599716,0.20800797,2.86660572
0.77138569,5.16487904,0.06330432,0.10736619,0.68343582,1.38439920,0.14985540,0.80120247,0.21094117,2.83017950
0.77738869,5.18347265,0.06245108,0.11100266,0.69275005,1.41902712,0.15077916,0.81970439,0.21467530,2.80455726
0.78339170,5.22542183,0.06183701,0.11579049,0.70556403,1.46113874,0.15239585,0.84149714,0.21916577,2.79030349
0.78939470,5.29045178,0.06143544,0.12174145,0.72167967,1.51015851,0.15469849,0.86651412,0.22435045,2.78774778
0.79539770,5.37784956,0.06121483,0.12884671,0.74083517,1.56539873,0.15766665,0.89462739,0.23015116,2.79698234
0.80140070,5.48647543,0.06113985,0.13707533,0.76270967,1.62606960,0.16126644,0.92564780,0.23647559,2.81786320
0.80740370,5.61478034,0.06117269,0.14637309,0.78692890,1.69129077,0.16545080,0.95932613,0.24321948,2.85001456
0.81340670,5.76082891,0.06127425,0.15666177,0.81307154,1.76010413,0.17015997,0.99535491,0.25026917,2.89283598
0.81940970,5.92232728,0.06140538,0.16783890,0.84067627,1.83148761,0.17532216,1.03337125,0.25750412,2.94551226
0.82541271,6.09665568,0.06152810,0.17977820,0.86924934,1.90436948,0.18085439,1.07296044,0.26479948,3.00702596
0.83141571,6.28090561,0.06160662,0.19233057,0.89827258,1.97764328,0.18666357,1.11366074,0.27202867,3.07617264
0.83741871,6.47192191,0.06160832,0.20532588,0.92721180,2.05018300,0.19264777,1.15496909,0.27906568,3.15157907
0.84342171,6.66634992,0.06150449,0.21857546,0.95552556,2.12085861,0.19869769,1.19634816,0.28578728,3.23172472
0.84942471,6.86068798,0.06127098,0.23187536,0.98267419,2.18855187,0.20469846,1.23723444,0.29207504,3.31496671
0.85542771,7.05134547,0.06088862,0.24501033,1.00812919,2.25217243,0.21053158,1.27704769,0.29781708,3.39956838
0.86143072,7.23470608,0.06034350,0.25775849,1.03138271,2.31067420,0.21607721,1.31520138,0.30290964,3.48373141
0.86743372,7.40719588,0.05962707,0.26989647,1.05195729,2.36307201,0.22121664,1.35111417,0.30725850,3.56563131
0.87343672,7.56535515,0.05873611,0.28120504,1.06941542,2.40845823,0.22583498,1.38422206,0.31078023,3.64345561
0.87943972,7.70591247,0.05767254,0.29147499,1.08336899,2.44601935,0.22982403,1.41399096,0.31340324,3.71544399
0.88544272,7.82585908,0.05644316,0.30051302,1.09348821,2.47505204,0.23308514,1.43992921,0.31506878,3.77992924
0.89144572,7.92252134,0.05505923,0.30814746,1.09950979,2.49497826,0.23553214,1.46159969,0.31573176,3.83537771
0.89744872,7.99362836,0.05353608,0.31423363,1.10124407,2.50535902,0.23709403,1.47863100,0.31536147,3.88042777
0.90345173,8.03737226,0.05189249,0.31865861,1.09858069,2.50590606,0.23771748,1.49072716,0.31394209,3.91392475
0.90945473,8.05245827,0.05015024,0.32134518,1.09149266,2.49649097,0.23736891,1.49767554,0.31147312,3.93495074
0.91545773,8.03814212,0.04833340,0.32225479,1.08003833,2.47715116,0.23603607,1.49935251,0.30796952,3.94284801
0.92146073,7.99425261,0.04646775,0.32138945,1.06436127,2.44809209,0.23372902,1.49572654,0.30346167,3.93723479
0.92746373,7.92119804,0.04458007,0.31879245,1.04468771,2.40968555,0.23048041,1.48685858,0.29799503,3.91801262
0.93346673,7.81995543,0.04269753,0.31454777,1.02132172,2.36246356,0.22634509,1.47289965,0.29162950,3.88536478
0.93946973,7.69204269,0.04084693,0.30877840,0.99463804,2.30710800,0.22139882,1.45408571,0.28443860,3.83974587
0.94547274,7.53947444,0.03905409,0.30164342,0.96507283,2.24443600,0.21573648,1.43072994,0.27650816,3.78186287
0.95147574,7.36470314,0.03734312,0.29333411,0.93311259,2.17538150,0.20946938,1.40321283,0.26793491,3.71264857
0.95747874,7.17054762,0.03573582,0.28406913,0.89928171,2.10097355,0.20272219,1.37197047,0.25882476,3.63322850
0.96348174,6.96011209,0.03425110,0.27408901,0.86412895,2.02231193,0.19562925,1.33748144,0.24929084,3.54488297
0.96948474,6.73669869,0.03290439,0.26365010,0.82821360,1.94054109,0.18833074,1.30025303,0.23945146,3.44900575
0.97548774,6.50371719,0.03170725,0.25301825,0.79209153,1.85682318,0.18096854,1.26080709,0.22942798,3.34706143
0.98149075,6.26459536,0.03066702,0.24246232,0.75630192,1.77231122,0.17368227,1.21966632,0.21934265,3.24054305
0.98749375,6.02269331,0.02978656,0.23224778,0.72135498,1.68812328,0.16660534,1.17734135,0.20931650,3.13093189
0.99349675,5.78122492,0.02906415,0.22263056,0.68772105,1.60531856,0.15986147,1.13431911,0.19946736,3.01966081
0.99949975,5.54318888,0.02849359,0.21385128,0.65582153,1.52487615,0.15356158,1.09105290,0.18990806,2.90808259
1.00550275,5.31131130,0.02806435,0.20612996,0.62602162,1.44767695,0.14780122,1.04795437,0.18074478,2.79744395
1.01150575,5.08800125,0.02776194,0.19966139,0.59862527,1.37448935,0.14265868,1.00538763,0.17207566,2.68886617
1.01750875,4.87531978,0.02756840,0.19461111,0.57387204,1.30595876,0.13819369,0.96366552,0.16398961,2.58333224
1.02351176,4.67496244,0.02746288,0.19111212,0.55193603,1.24260113,0.13444682,0.92304806,0.15656541,2.48168059
1.02951476,4.48825461,0.02742245,0.18926242,0.53292659,1.18480036,0.13143946,0.88374290,0.14987094,2.38460494
1.03551776,4.31615847,0.02742283,0.18912320,0.51689051,1.13280920,0.12917440,0.84590747,0.14396264,2.29265946
1.04152076,4.15928996,0.02743929,0.19071785,0.50381563,1.08675348,0.12763694,0.80965276,0.13888511,2.20626838
1.04752376,4.01794396,0.02744756,0.19403182,0.49363544,1.04663899,0.12679638,0.77504822,0.13467087,2.12573899
1.05352676,3.89212555,0.02742465,0.19901307,0.48623436,1.01236062,0.12660785,0.74212742,0.13134013,2.05127684
1.05952976,3.78158547,0.02734971,0.20557345,0.48145366,0.98371322,0.12701436,0.71089428,0.12890077,1.98300209
1.06553277,3.68585775,0.02720477,0.21359069,0.47909768,0.96040359,0.12794906,0.68132933,0.12734826,1.92096587
1.07153577,3.60429795,0.02697540,0.22291114,0.47894022,0.94206339,0.12933745,0.65339589,0.12666577,1.86516589
1.07753877,3.53612068,0.02665119,0.23335319,0.48073113,0.92826228,0.13109973,0.62704567,0.12682433,1.81556056
1.08354177,3.48043532,0.02622616,0.24471128,0.48420298,0.91852137,0.13315303,0.60222395,0.12778314,1.77208105
1.08954477,3.43627949,0.02569900,0.25676057,0.48907795,0.91232650,0.13541360,0.57887383,0.12949008,1.73464128
1.09554777,3.40264993,0.02507313,0.26926195,0.49507488,0.90914148,0.13779891,0.55693982,0.13188245,1.70314563
1.10155078,3.37853103,0.02435670,0.28196768,0.50191670,0.90842109,0.14022960,0.53637063,0.13488798,1.67749476
1.10755378,3.36292130,0.02356238,0.29462710,0.50933815,0.90962396,0.14263146,0.51712127,0.13842626,1.65758986
1.11355678,3.35485832,0.02270710,0.30699271,0.51709405,0.91222536,0.14493717,0.49915460,0.14241044,1.64333597
1.11955978,3.35344287,0.02181173,0.31882620,0.52496780,0.91572982,0.14708805,0.48244244,0.14674951,1.63464474
1.12556278,3.35786265,0.02090067,0.32990443,0.53278042,0.91968375,0.14903570,0.46696652,0.15135079,1.63143755
1.13156578,3.36741601,0.02000138,0.34002511,0.54039953,0.92368777,0.15074349,0.45271919,0.15612294,1.63364915
1.13756878,3.38153591,0.01914400,0.34901213,0.54774842,0.92740878,0.15218801,0.43970428,0.16097922,1.64123243
1.14357179,3.39981366,0.01836087,0.35672030,0.55481461,0.93059137,0.15336027,0.42793803,0.16584101,1.65416437
1.14957479,3.42202219,0.01768613,0.36303941,0.56165756,0.93306836,0.15426674,0.41745009,0.17064134,1.67245315
1.15557779,3.44813747,0.01715532,0.36789743,0.56841515,0.93476991,0.15493014,0.40828469,0.17532840,1.69614608
1.16158079,3.47835717,0.01680505,0.37126275,0.57530823,0.93573078,0.15538982,0.40050175,0.17986880,1.72533774
1.16758379,3.51311452,0.01667257,0.37314545,0.58264288,0.93609519,0.15570182,0.39417786,0.18425034,1.76017762
1.17358679,3.55308594,0.01679546,0.37359731,0.59080982,0.93611866,0.15593839,0.38940685,0.18848414,1.80087623
1.17958979,3.59919019,0.01721122,0.37271079,0.60028050,0.93616647,0.15618698,0.38629977,0.19260595,1.84770854
1.18559280,3.65257756,0.01795681,0.37061675,0.61159954,0.93670802,0.15654867,0.38498407,0.19667641,1.90101381
1.19159580,3.71460740,0.01906818,0.36748103,0.62537334,0.93830709,0.15713592,0.38560160,0.20078020,1.96119058
1.19759880,3.78681283,0.02057963,0.36349985,0.64225464,0.94160751,0.15806974,0.38830551,0.20502389,2.02868624
1.20360180,3.87085235,0.02252310,0.35889429,0.66292337,0.94731443,0.15947619,0.39325559,0.20953265,2.10398039
1.20960480,3.96844825,0.02492730,0.35390376,0.68806381,0.95617136,0.16148237,0.40061236,0.21444556,2.18756198
1.21560780,4.08131306,0.02781682,0.34877872,0.71833884,0.96893338,0.16421188,0.41052959,0.21990988,2.27990042
1.22161081,4.21106587,0.03121096,0.34377281,0.75436179,0.98633723,0.16778001,0.42314581,0.22607436,2.38141152
1.22761381,4.35914122,0.03512266,0.33913467,0.79666687,1.00906924,0.17228860,0.43857473,0.23308172,2.49241943
1.23361681,4.52669430,0.03955721,0.33509956,0.84567925,1.03773207,0.17782103,0.45689519,0.24106081,2.61311642
1.23961981,4.71450662,0.04451113,0.33188122,0.90168604,1.07281171,0.18443726,0.47814104,0.25011854,2.74352251
1.24562281,4.92289702,0.04997101,0.32966405,0.96480937,1.11464599,0.19216934,0.50229147,0.26033219,2.88344769
1.25162581,5.15164312,0.05591251,0.32859612,1.03498299,1.16339616,0.20101755,0.52926240,0.27174229,3.03245906
1.25762881,5.39991824,0.06229959,0.32878310,1.11193371,1.21902300,0.21094730,0.55889959,0.28434661,3.18985576
1.26363182,5.66624866,0.06908406,0.33028353,1.19516890,1.28126884,0.22188721,0.59097395,0.29809555,3.35465410
1.26963482,5.94849523,0.07620544,0.33310553,1.28397101,1.34964666,0.23372822,0.62517966,0.31288925,3.52558501
1.27563782,6.24386268,0.08359128,0.33720527,1.37740020,1.42343740,0.24632422,0.66113542,0.32857666,3.70110538
1.28164082,6.54893852,0.09115796,0.34248720,1.47430536,1.50169603,0.25949396,0.69838907,0.34495682,3.87942419
1.28764382,6.85976204,0.09881195,0.34880630,1.57334384,1.58326689,0.27302446,0.73642579,0.36178227,4.05854354
