energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
0.10505253,7.40574988,0.04347166,0.20227892,0.82116457,3.74376551,0.12433078,1.04915002,2.49381721,2.41372642
0.11105553,7.42414043,0.04336120,0.20148955,0.83532034,3.77510284,0.12551304,1.07432062,2.45847460,2.37522157
0.11705853,7.44301660,0.04315625,0.20073356,0.85026523,3.80400780,0.12665435,1.10148221,2.42383707,2.33864442
0.12306153,7.46079945,0.04285312,0.19997635,0.86571974,3.82961454,0.12772646,1.13012147,2.38971378,2.30379315
0.12906453,7.47583692,0.04244957,0.19918311,0.88138524,3.85106866,0.12870003,1.15967564,2.35590213,2.27041006
0.13506753,7.48646195,0.04194500,0.19832037,0.89695188,3.86755127,0.12954560,1.18954714,2.32220510,2.23820180
0.14107054,7.49105028,0.04134052,0.19735745,0.91210663,3.87830192,0.13023467,1.21911943,2.28844689,2.20685988
0.14707354,7.48807582,0.04063901,0.19626779,0.92654108,3.88263979,0.13074068,1.24777349,2.25448596,2.17608038
0.15307654,7.47616139,0.03984509,0.19503008,0.93995893,3.87998245,0.13104000,1.27490442,2.22022496,2.14558214
0.15907954,7.45412327,0.03896506,0.19362915,0.95208285,3.86986139,0.13111269,1.29993779,2.18561713,2.11512247
0.16508254,7.42100789,0.03800672,0.19205652,0.96266062,3.85193419,0.13094320,1.32234503,2.15066901,2.08450992
0.17108554,7.37611967,0.03697919,0.19031070,0.97147026,3.82599275,0.13052090,1.34165733,2.11543960,2.05361359
0.17708854,7.31903909,0.03589266,0.18839717,0.97832426,3.79196755,0.12984029,1.35747767,2.08003624,2.02236870
0.18309155,7.24963066,0.03475810,0.18632801,0.98307254,3.74992782,0.12890118,1.36949042,2.04460766,1.99077844
0.18909455,7.16804079,0.03358696,0.18412134,0.98560432,3.70007783,0.12770847,1.37746806,2.00933485,1.95891198
0.19509755,7.07468585,0.03239082,0.18180037,0.98584882,3.64274935,0.12627189,1.38127501,1.97442039,1.92689914
0.20110055,6.97023124,0.03118111,0.17939235,0.98377471,3.57839082,0.12460546,1.38086806,1.94007700,1.89492198
0.20710355,6.85556250,0.02996879,0.17692734,0.97938863,3.50755348,0.12272688,1.37629371,1.90651595,1.86320384
0.21310655,6.73174981,0.02876406,0.17443683,0.97273264,3.43087521,0.12065677,1.36768238,1.87393607,1.83199658
0.21910955,6.60000763,0.02757617,0.17195235,0.96388090,3.34906247,0.11841786,1.35523984,1.84251404,1.80156662
0.22511256,6.46165114,0.02641315,0.16950416,0.95293573,3.26287118,0.11603417,1.33923626,1.81239616,1.77218056
0.23111556,6.31805150,0.02528179,0.16711997,0.94002325,3.17308718,0.11353021,1.31999347,1.78369239,1.74409109
0.23711856,6.17059189,0.02418745,0.16482379,0.92528876,3.08050699,0.11093024,1.29787107,1.75647257,1.71752399
0.24312156,6.02062622,0.02313412,0.16263512,0.90889222,2.98591954,0.10825762,1.27325203,1.73076510,1.69266681
0.24912456,5.86944225,0.02212444,0.16056822,0.89100382,2.89008958,0.10553434,1.24652855,1.70655810,1.66965983
0.25512756,5.71823077,0.02115979,0.15863181,0.87180002,2.79374328,0.10278063,1.21808891,1.68380285,1.64858974
0.26113057,5.56806189,0.02024042,0.15682897,0.85146010,2.69755653,0.10001475,1.18830582,1.66241942,1.62948637
0.26713357,5.41986953,0.01936564,0.15515743,0.83016335,2.60214624,0.09725299,1.15752696,1.64230403,1.61232271
0.27313657,5.27444430,0.01853405,0.15361008,0.80808698,2.50806495,0.09450968,1.12606791,1.62333792,1.59701807
0.27913957,5.13243497,0.01774372,0.15217583,0.78540470,2.41579860,0.09179750,1.09420783,1.60539726,1.58344451
0.28514257,4.99435789,0.01699248,0.15084062,0.76228601,2.32576747,0.08912772,1.06218792,1.58836360,1.57143586
0.29114557,4.86061358,0.01627812,0.14958868,0.73889610,2.23833004,0.08651064,1.03021252,1.57213443,1.56079922
0.29714857,4.73150899,0.01559861,0.14840380,0.71539611,2.15378915,0.08395599,0.99845253,1.55663334,1.55132816
0.30315158,4.60728410,0.01495231,0.14727078,0.69194381,2.07240008,0.08147336,0.96705087,1.54181924,1.54281689
0.30915458,4.48814065,0.01433813,0.14617668,0.66869435,1.99437982,0.07907259,0.93612930,1.52769435,1.53507487
0.31515758,4.37427129,0.01375569,0.14511212,0.64580101,1.91991689,0.07676408,0.90579615,1.51431035,1.52794071
0.32116058,4.26588708,0.01320536,0.14407227,0.62341575,1.84918085,0.07455907,0.87615421,1.50177236,1.52129492
0.32716358,4.16324138,0.01268834,0.14305764,0.60168944,1.78233102,0.07246973,0.84730830,1.49024063,1.51507055
0.33316658,4.06664866,0.01220665,0.14207462,0.58077166,1.71952359,0.07050921,0.81937191,1.47992950,1.50926109
0.33916958,3.97649675,0.01176306,0.14113564,0.56080999,1.66091682,0.06869150,0.79247244,1.47110359,1.50392521
0.34517259,3.89325173,0.01136105,0.14025897,0.54194882,1.60667374,0.06703123,0.76675480,1.46407139,1.49918799
0.35117559,3.81745499,0.01100462,0.13946825,0.52432765,1.55696242,0.06554332,0.74238303,1.45917606,1.49523829
0.35717859,3.74971249,0.01069816,0.13879160,0.50807901,1.51195350,0.06424256,0.71953998,1.45678397,1.49232256
0.36318159,3.69067681,0.01044628,0.13826052,0.49332599,1.47181538,0.06314312,0.69842510,1.45727118,1.49073515
0.36918459,3.64102283,0.01025355,0.13790850,0.48017969,1.43670723,0.06225800,0.67925050,1.46100842,1.49080561
0.37518759,3.60141862,0.01012434,0.13776953,0.46873655,1.40677034,0.06159850,0.66223564,1.46834502,1.49288361
0.38119060,3.57249288,0.01006258,0.13787639,0.45907581,1.38211828,0.06117362,0.64760094,1.47959263,1.49732220
0.38719360,3.55480105,0.01007157,0.13825909,0.45125718,1.36282666,0.06098960,0.63556077,1.49500924,1.50446015
0.39319660,3.54879178,0.01015378,0.13894326,0.44531893,1.34892300,0.06104945,0.62631622,1.51478421,1.51460441
0.39919960,3.55477555,0.01031071,0.13994871,0.44127641,1.34037741,0.06135260,0.62004809,1.53902512,1.52801345
0.40520260,3.57289729,0.01054273,0.14128823,0.43912097,1.33709465,0.06189458,0.61691028,1.56774690,1.54488227
0.41120560,3.60311418,0.01084905,0.14296665,0.43881965,1.33890813,0.06266692,0.61702415,1.60086380,1.56532983
0.41720860,3.64517982,0.01122757,0.14498015,0.44031512,1.34557610,0.06365705,0.62047372,1.63818455,1.58938942
0.42321161,3.69863530,0.01167495,0.14731599,0.44352639,1.35678044,0.06484839,0.62730212,1.67941103,1.61700240
0.42921461,3.76280758,0.01218660,0.14995246,0.44834972,1.37212799,0.06622049,0.63750908,1.72414043,1.64801542
0.43521761,3.83681494,0.01275672,0.15285925,0.45466011,1.39115449,0.06774936,0.65104961,1.77187078,1.68218124
0.44122061,3.91957905,0.01337840,0.15599806,0.46231294,1.41333092,0.06940776,0.66783366,1.82200973,1.71916283
0.44722361,4.00984293,0.01404375,0.15932343,0.47114590,1.43807187,0.07116573,0.68772669,1.87388608,1.75854056
0.45322661,4.10619371,0.01474399,0.16278384,0.48098112,1.46474578,0.07299100,0.71055094,1.92676362,1.79982194
0.45922961,4.20708927,0.01546966,0.16632288,0.49162739,1.49268641,0.07484961,0.73608738,1.97985666,1.84245346
0.46523262,4.31088737,0.01621070,0.16988058,0.50288247,1.52120519,0.07670648,0.76407805,2.03234677,1.88583378
0.47123562,4.41587653,0.01695667,0.17339473,0.51453559,1.54960408,0.07852602,0.79422885,2.08339997,1.92932795
0.47723862,4.52030728,0.01769688,0.17680222,0.52636999,1.57718842,0.08027270,0.82621256,2.13218395,1.97228188
0.48324162,4.62242337,0.01842055,0.18004032,0.53816566,1.60327943,0.08191174,0.85967237,2.17788477,2.01403679
0.48924462,4.72049200,0.01911698,0.18304793,0.54970228,1.62722623,0.08340965,0.89422551,2.21972263,2.05394306
0.49524762,4.81283297,0.01977564,0.18576669,0.56076229,1.64841692,0.08473482,0.92946753,2.25696646,2.09137343
0.50125063,4.89784613,0.02038641,0.18814205,0.57113432,1.66628877,0.08585810,0.96497688,2.28894702,2.12573514
0.50725363,4.97403736,0.02093961,0.19012424,0.58061669,1.68033731,0.08675331,1.00032014,2.31506859,2.15648107
0.51325663,5.04004279,0.02142621,0.19166913,0.58902126,1.69012431,0.08739773,1.03505776,2.33481890,2.18311977
0.51925963,5.09465139,0.02183794,0.19273904,0.59617722,1.69528460,0.08777254,1.06875048,2.34777771,2.20522436
0.52526263,5.13682577,0.02216741,0.19330346,0.60193507,1.69553176,0.08786320,1.10096631,2.35362365,2.22244045
0.53126563,5.16572105,0.02240827,0.19333966,0.60617032,1.69066259,0.08765981,1.13128789,2.35213970,2.23449290
0.53726863,5.18070171,0.02255532,0.19283332,0.60878708,1.68056035,0.08715736,1.15932032,2.34321709,2.24119154
0.54327164,5.18135574,0.02260461,0.19177891,0.60972103,1.66519672,0.08635587,1.18469898,2.32685776,2.24243582
0.54927464,5.16750593,0.02255361,0.19018013,0.60894193,1.64463240,0.08526057,1.20709728,2.30317523,2.23821811
0.55527764,5.13921745,0.02240127,0.18805003,0.60645524,1.61901624,0.08388180,1.22623397,2.27239384,2.22862575
0.56128064,5.09680138,0.02214807,0.18541114,0.60230286,1.58858281,0.08223496,1.24187971,2.23484628,2.21384152
0.56728364,5.04081342,0.02179612,0.18229525,0.59656281,1.55364834,0.08034029,1.25386263,2.19096931,2.19414247
0.57328664,4.97204755,0.02134917,0.17874309,0.58934793,1.51460505,0.07822251,1.26207260,2.14129759,2.16989698
0.57928964,4.89152432,0.02081257,0.17480372,0.58080340,1.47191372,0.07591040,1.26646410,2.08645565,2.14155996
0.58529265,4.80047371,0.02019321,0.17053371,0.57110337,1.42609487,0.07343628,1.26705740,2.02714806,2.10966630
0.59129565,4.70031305,0.01949948,0.16599609,0.56044665,1.37771835,0.07083540,1.26393816,1.96414793,2.07482251
0.59729865,4.59262042,0.01874106,0.16125909,0.54905186,1.32739203,0.06814523,1.25725542,1.89828405,2.03769699
0.60330165,4.47910451,0.01792879,0.15639471,0.53715199,1.27574946,0.06540482,1.24721807,1.83042700,1.99900904
0.60930465,4.36157204,0.01707448,0.15147726,0.52498896,1.22343731,0.06265398,1.23409017,1.76147463,1.95951719
0.61530765,4.24189404,0.01619067,0.14658172,0.51280816,1.17110275,0.05993263,1.21818518,1.69233745,1.92000709
0.62131066,4.12197237,0.01529036,0.14178222,0.50085345,1.11938141,0.05728011,1.19985952,1.62392444,1.88127964
0.62731366,4.00370780,0.01438681,0.13715055,0.48936270,1.06888624,0.05473457,1.17950584,1.55712961,1.84413957
0.63331666,3.88897078,0.01349326,0.13275484,0.47856419,1.02019779,0.05233241,1.15754609,1.49281999,1.80938497
0.63931966,3.77957598,0.01262272,0.12865841,0.46867385,0.97385613,0.05010791,1.13442491,1.43182514,1.77779800
0.64532266,3.67726101,0.01178770,0.12491891,0.45989352,0.93035480,0.04809288,1.11060324,1.37492844,1.75013670
0.65132566,3.58366961,0.01100007,0.12158761,0.45241004,0.89013666,0.04631645,1.08655259,1.32286024,1.72712808
0.65732866,3.50033914,0.01027086,0.11870904,0.44639523,0.85359180,0.04480497,1.06274963,1.27629263,1.70946207
0.66333167,3.42869155,0.00961013,0.11632086,0.44200634,0.82105737,0.04358194,1.03967133,1.23583569,1.69778601
0.66933467,3.37002702,0.00902685,0.11445384,0.43938702,0.79281881,0.04266809,1.01779031,1.20203467,1.69269921
0.67533767,3.32551898,0.00852883,0.11313210,0.43866816,0.76911236,0.04208139,0.99757030,1.17536769,1.69474696
0.68134067,3.29620907,0.00812263,0.11237333,0.43996865,0.75012830,0.04183714,0.97946137,1.15624336,1.70441352
0.68734367,3.28300074,0.00781355,0.11218915,0.44339552,0.73601431,0.04194798,0.96389481,1.14499784,1.72211353
0.69334667,3.28665021,0.00760560,0.11258528,0.44904335,0.72687866,0.04242386,0.95127729,1.14189086,1.74818161
0.69934967,3.30775389,0.00750143,0.11356178,0.45699271,0.72279263,0.04327191,0.94198431,1.14710039,1.78285983
0.70535268,3.34673184,0.00750236,0.11511297,0.46730754,0.72379190,0.04449630,0.93635275,1.16071575,1.82628338
0.71135568,3.40380709,0.00760837,0.11722739,0.48003150,0.72987647,0.04609782,0.93467269,1.18272938,1.87846471
0.71735868,3.47898164,0.00781803,0.11988743,0.49518335,0.74100933,0.04807361,0.93717856,1.21302735,1.93927678
0.72336168,3.57201001,0.00812850,0.12306891,0.51275163,0.75711346,0.05041655,0.94404001,1.25137933,2.00843650
0.72936468,3.68237232,0.00853556,0.12674062,0.53268887,0.77806778,0.05311482,0.95535297,1.29742866,2.08548948
0.73536768,3.80924871,0.00903353,0.13086368,0.55490579,0.80370204,0.05615134,0.97113119,1.35068337,2.16979731
0.74137069,3.95149764,0.00961530,0.13539112,0.57926594,0.83379125,0.05950322,0.99129918,1.41050928,2.26052896
0.74737369,4.10764054,0.01027234,0.14026747,0.60558120,0.86805016,0.06314143,1.01568684,1.47612611,2.35665738
0.75337669,4.27585520,0.01099476,0.14542864,0.63360859,0.90612836,0.06703041,1.04402653,1.54660761,2.45696274
0.75937969,4.45398011,0.01177136,0.15080209,0.66304890,0.94760663,0.07112808,1.07595305,1.62088663,2.56004301
0.76538269,4.63953138,0.01258974,0.15630730,0.69354742,0.99199508,0.07538590,1.11100685,1.69776563,2.66433269
0.77138569,4.82973343,0.01343648,0.16185672,0.72469704,1.03873363,0.07974932,1.14864089,1.77593325,2.76812954
0.77738869,5.02156367,0.01429733,0.16735709,0.75604381,1.08719522,0.08415844,1.18823095,1.85398669,2.86962932
0.78339170,5.21181075,0.01515743,0.17271120,0.78709500,1.13669194,0.08854900,1.22908949,1.93045989,2.96696746
0.78939470,5.39714505,0.01600163,0.17782000,0.81732953,1.18648437,0.09285362,1.27048252,2.00385654,3.05826654
0.79539770,5.57419925,0.01681480,0.18258506,0.84621031,1.23579376,0.09700330,1.31164910,2.07268712,3.14168777
0.80140070,5.73965618,0.01758214,0.18691117,0.87319825,1.28381708,0.10092917,1.35182252,2.13550857,3.21548459
0.80740370,5.89034043,0.01828962,0.19070911,0.89776736,1.32974438,0.10456426,1.39025256,2.19096497,3.27805598
0.81340670,6.02331006,0.01892427,0.19389837,0.91942019,1.37277778,0.10784547,1.42622763,2.23782754,3.32799717
0.81940970,6.13594425,0.01947456,0.19640975,0.93770319,1.41215166,0.11071547,1.45909603,2.27503227,3.36414555
0.82541271,6.22602306,0.01993075,0.19818765,0.95222113,1.44715296,0.11312447,1.48828506,2.30171326,3.38561944
0.83141571,6.29179564,0.02028510,0.19919203,0.96264999,1.47714093,0.11503191,1.51331746,2.31723039,3.39184802
0.83741871,6.33203372,0.02053217,0.19939982,0.96874785,1.50156546,0.11640776,1.53382403,2.32118986,3.38259094
0.84342171,6.34606781,0.02066892,0.19880581,0.97036310,1.51998315,0.11723364,1.54955218,2.31345653,3.35794666
0.84942471,6.33380462,0.02069480,0.19742298,0.96743983,1.53207038,0.11750346,1.56036978,2.29415760,3.31834910
0.85542771,6.29572470,0.02061178,0.19528211,0.96001996,1.53763288,0.11722369,1.56626438,2.26367727,3.26455285
0.86143072,6.23286072,0.02042423,0.19243088,0.94824221,1.53661130,0.11641318,1.56733784,2.22264268,3.19760752
0.86743372,6.14675729,0.02013878,0.18893238,0.93233782,1.52908245,0.11510264,1.56379663,2.17190164,3.11882254
0.87343672,6.03941438,0.01976404,0.18486314,0.91262335,1.51525632,0.11333359,1.55593855,2.11249344,3.02972399
0.87943972,5.91321699,0.01931037,0.18031070,0.88949077,1.49546882,0.11115708,1.54413652,2.04561370,2.93200553
0.88544272,5.77085432,0.01878948,0.17537105,0.86339541,1.47017069,0.10863205,1.52882027,1.97257515,2.82747538
0.89144572,5.61523205,0.01821406,0.17014569,0.83484207,1.43991294,0.10582347,1.51045700,1.89476589,2.71800186
0.89744872,5.44938153,0.01759735,0.16473885,0.80437015,1.40532961,0.10280040,1.48953195,1.81360693,2.60545952
0.90345173,5.27636967,0.01695279,0.15925460,0.77253812,1.36711839,0.09963387,1.46652974,1.73051072,2.49167816
0.90945473,5.09921313,0.01629354,0.15379428,0.73990799,1.32602012,0.09639492,1.44191748,1.64684231,2.37839628
0.91545773,4.92079991,0.01563219,0.14845405,0.70703044,1.28279775,0.09315264,1.41613028,1.56388447,2.26722085
0.92146073,4.74382103,0.01498038,0.14332294,0.67443100,1.23821586,0.08997238,1.38955970,1.48280795,2.15959424
0.92746373,4.57071438,0.01434856,0.13848118,0.64259769,1.19302129,0.08691430,1.36254560,1.40464762,2.05676927
0.93346673,4.40362203,0.01374575,0.13399897,0.61197056,1.14792563,0.08403204,1.33537140,1.33028512,1.95979260
0.93946973,4.24436164,0.01317940,0.12993578,0.58293333,1.10359018,0.08137176,1.30826287,1.26043805,1.86949653
0.94547274,4.09441205,0.01265533,0.12633991,0.55580729,1.06061374,0.07897153,1.28139007,1.19565575,1.78649867
0.95147574,3.95491225,0.01217769,0.12324863,0.53084757,1.01952344,0.07686101,1.25487221,1.13632108,1.71120892
0.95747874,3.82667266,0.01174900,0.12068854,0.50824163,0.98076894,0.07506136,1.22878481,1.08265780,1.64384276
0.96348174,3.71019708,0.01137029,0.11867629,0.48811008,0.94471968,0.07358557,1.20316855,1.03474255,1.58443970
0.96948474,3.60571333,0.01104123,0.11721947,0.47050944,0.91166518,0.07243892,1.17803928,0.99252068,1.53288584
0.97548774,3.51321041,0.01076030,0.11631776,0.45543676,0.88181807,0.07161972,1.15339839,0.95582487,1.48893905
0.98149075,3.43248006,0.01052506,0.11596405,0.44283568,0.85531940,0.07112017,1.12924303,0.92439557,1.45225576
0.98749375,3.36316031,0.01033234,0.11614568,0.43260373,0.83224572,0.07092737,1.10557545,0.89790232,1.42241810
0.99349675,3.30477912,0.01017849,0.11684556,0.42460051,0.81261751,0.07102437,1.08241115,0.87596499,1.39896028
0.99949975,3.25679594,0.01005963,0.11804326,0.41865622,0.79640836,0.07139127,1.05978526,0.85817417,1.38139332
1.00550275,3.21863963,0.00997186,0.11971587,0.41458052,0.78355429,0.07200626,1.03775699,0.84411012,1.36922738
1.01150575,3.18974134,0.00991143,0.12183879,0.41217105,0.77396289,0.07284664,1.01641188,0.83335945,1.36199094
1.01750875,3.16956111,0.00987496,0.12438621,0.41122152,0.76752163,0.07388970,0.99586183,0.82552940,1.35924638
1.02351176,3.15760750,0.00985948,0.12733141,0.41152898,0.76410505,0.07511351,0.97624299,0.82025921,1.36060175
1.02951476,3.15344983,0.00986262,0.13064691,0.41290009,0.76358063,0.07649753,0.95771150,0.81722837,1.36571828
1.03551776,3.15672279,0.00988255,0.13430431,0.41515623,0.76581292,0.07802304,0.94043753,0.81616191,1.37431390
1.04152076,3.16712381,0.00991804,0.13827401,0.41813720,0.77066608,0.07967344,0.92459774,0.81683251,1.38616262
1.04752376,3.18440354,0.00996841,0.14252481,0.42170372,0.77800469,0.08143430,0.91036657,0.81905971,1.40109014
1.05352676,3.20835041,0.01003343,0.14702336,0.42573841,0.78769297,0.08329330,0.89790681,0.82270654,1.41896601
1.05952976,3.23877026,0.01011321,0.15173361,0.43014558,0.79959270,0.08523995,0.88735997,0.82767369,1.43969278
1.06553277,3.27546238,0.01020807,0.15661618,0.43484987,0.81356000,0.08726526,0.87883662,0.83389188,1.46319282
1.07153577,3.31819353,0.01031840,0.16162793,0.43979391,0.82944146,0.08936120,0.87240762,0.84131268,1.48939340
1.07753877,3.36667145,0.01044447,0.16672152,0.44493529,0.84706993,0.09152017,0.86809626,0.84989847,1.51821081
1.08354177,3.42051969,0.01058629,0.17184520,0.45024296,0.86626049,0.09373441,0.86587200,0.85961201,1.54953441
1.08954477,3.47925533,0.01074344,0.17694285,0.45569360,0.88680697,0.09599541,0.86564613,0.87040621,1.58321136
1.09554777,3.54227128,0.01091500,0.18195417,0.46126788,0.90847944,0.09829345,0.86726960,0.88221465,1.61903294
1.10155078,3.60882443,0.01109935,0.18681531,0.46694718,0.93102307,0.10061712,0.87053324,0.89494342,1.65672326
1.10755378,3.67803095,0.01129422,0.19145963,0.47271081,0.95415861,0.10295308,0.87517060,0.90846474,1.69593100
1.11355678,3.74886947,0.01149657,0.19581887,0.47853389,0.97758462,0.10528592,0.88086326,0.92261267,1.73622491
1.11955978,3.82019251,0.01170268,0.19982452,0.48438620,1.00098165,0.10759826,0.88724862,0.93718133,1.77709344
1.12556278,3.89074614,0.01190816,0.20340946,0.49023173,1.02401819,0.10987093,0.89392983,0.95192572,1.81794865
1.13156578,3.95919743,0.01210809,0.20650972,0.49602919,1.04635823,0.11208349,0.90048765,0.96656514,1.85813474
1.13756878,4.02416861,0.01229713,0.20906644,0.50173333,1.06767022,0.11421477,0.90649363,0.98078922,1.89694063
1.14357179,4.08427660,0.01246974,0.21102775,0.50729678,1.08763691,0.11624365,0.91152420,0.99426614,1.93361653
1.14957479,4.13817618,0.01262034,0.21235071,0.51267242,1.10596558,0.11814986,0.91517496,1.00665286,1.96739364
1.15557779,4.18460474,0.01274353,0.21300298,0.51781597,1.12239829,0.11991491,0.91707467,1.01760667,1.99750630
1.16158079,4.22242651,0.01283433,0.21296439,0.52268857,1.13672134,0.12152296,0.91689822,1.02679761,2.02321563
1.16758379,4.25067394,0.01288837,0.21222813,0.52725909,1.14877353,0.12296167,0.91437803,1.03392117,2.04383349
1.17358679,4.26858425,0.01290210,0.21080155,0.53150613,1.15845277,0.12422292,0.90931336,1.03871042,2.05874585
1.17958979,4.27562918,0.01287296,0.20870661,0.53541930,1.16572050,0.12530340,0.90157715,1.04094718,2.06743435
1.18559280,4.27153645,0.01279951,0.20597976,0.53899984,1.17060367,0.12620496,0.89112004,1.04047143,2.06949505
1.19159580,4.25630167,0.01268152,0.20267142,0.54226050,1.17319421,0.12693483,0.87797145,1.03718863,2.06465359
1.19759880,4.23019028,0.01252005,0.19884498,0.54522459,1.17364573,0.12750545,0.86223772,1.03107450,2.05277602
1.20360180,4.19372927,0.01231741,0.19457530,0.54792443,1.17216790,0.12793423,0.84409745,1.02217697,2.03387473
1.20960480,4.14768912,0.01207716,0.18994690,0.55039914,1.16901843,0.12824291,0.82379432,1.01061531,2.00810942
1.21560780,4.09305691,0.01180397,0.18505171,0.55269206,1.16449329,0.12845685,0.80162771,0.99657645,1.97578303
1.22161081,4.03100201,0.01150352,0.17998670,0.55484803,1.15891550,0.12860399,0.77794169,0.98030861,1.93733284
1.22761381,3.96283593,0.01118231,0.17485126,0.55691058,1.15262304,0.12871383,0.75311295,0.96211276,1.89331741
1.23361681,3.88996837,0.01084746,0.16974457,0.55891941,1.14595654,0.12881620,0.72753807,0.94233215,1.84439978
1.23961981,3.81386142,0.01050649,0.16476296,0.56090824,1.13924718,0.12894003,0.70162085,0.92134059,1.79132805
1.24562281,3.73598407,0.01016709,0.15999749,0.56290322,1.13280536,0.12911221,0.67576024,0.89952992,1.73491393
1.25162581,3.65776886,0.00983690,0.15553169,0.56492207,1.12691073,0.12935638,0.65033916,0.87729741,1.67601055
1.25762881,3.58057244,0.00952321,0.15143960,0.56697385,1.12180369,0.12969199,0.62571480,0.85503348,1.61549022
1.26363182,3.50564140,0.00923285,0.14778423,0.56905955,1.11767888,0.13013341,0.60221056,0.83311036,1.55422311
1.26963482,3.43408453,0.00897191,0.14461638,0.57117325,1.11468066,0.13068929,0.58010985,0.81187214,1.49305769
1.27563782,3.36685209,0.00874560,0.14197388,0.57330399,1.11290074,0.13136216,0.55965180,0.79162653,1.43280343
1.28164082,3.30472250,0.00855812,0.13988135,0.57543790,1.11237773,0.13214820,0.54102886,0.77263854,1.37421630
1.28764382,3.24829628,0.00841258,0.13835030,0.57756075,1.11309879,0.13303730,0.52438626,0.75512630,1.31798735
1.29364682,3.19799690,0.00831090,0.13737969,0.57966052,1.11500281,0.13401337,0.50982295,0.73925896,1.26473445
1.29964982,3.15407791,0.00825379,0.13695683,0.58172987,1.11798518,0.13505484,0.49739403,0.72515662,1.21499715
1.30565283,3.11663533,0.00824080,0.13705863,0.58376845,1.12190368,0.13613539,0.48711423,0.71289218,1.16923441
1.31165583,3.08562443,0.00827035,0.13765301,0.58578474,1.12658531,0.13722485,0.47896219,0.70249477,1.12782495
1.31765883,3.06087966,0.00833978,0.13870058,0.58779747,1.13183371,0.13829022,0.47288534,0.69395446,1.09106961
1.32366183,3.04213666,0.00844551,0.14015633,0.58983654,1.13743693,0.13929688,0.46880499,0.68722803,1.05919548
1.32966483,3.02905516,0.00858313,0.14197143,0.59194325,1.14317535,0.14020976,0.46662158,0.68224533,1.03236099
1.33566783,3.02124181,0.00874758,0.14409490,0.59417006,1.14882940,0.14099459,0.46621965,0.67891587,1.01066168
1.34167084,3.01827200,0.00893328,0.14647523,0.59657980,1.15418709,0.14161916,0.46747257,0.67713535,0.99413602
1.34767384,3.01970975,0.00913435,0.14906178,0.59924434,1.15905095,0.14205443,0.47024687,0.67679184,0.98277085
1.35367684,3.02512516,0.00934473,0.15180599,0.60224293,1.16324443,0.14227565,0.47440599,0.67777122,0.97650621
1.35967984,3.03410887,0.00955837,0.15466237,0.60566010,1.16661753,0.14226324,0.47981350,0.67996175,0.97523910
1.36568284,3.04628310,0.00976940,0.15758911,0.60958337,1.16905153,0.14200360,0.48633568,0.68325770,0.97882620
1.37168584,3.06130918,0.00997227,0.16054855,0.61410070,1.17046278,0.14148962,0.49384362,0.68756166,0.98708545
1.37768884,3.07889158,0.01016186,0.16350725,0.61929788,1.17080543,0.14072110,0.50221462,0.69278580,0.99979645
1.38369185,3.09877840,0.01033363,0.16643594,0.62525579,1.17007305,0.13970490,0.51133313,0.69885196,1.01670005
1.38969485,3.12075889,0.01048365,0.16930913,0.63204765,1.16829899,0.13845483,0.52109121,0.70569066,1.03749722
1.39569785,3.14465810,0.01060871,0.17210467,0.63973642,1.16555568,0.13699141,0.53138856,0.71323918,1.06184763
1.40170085,3.17032947,0.01070632,0.17480317,0.64837217,1.16195265,0.13534139,0.54213215,0.72143899,1.08936830
1.40770385,3.19764594,0.01077475,0.17738733,0.65798978,1.15763352,0.13353713,0.55323567,0.73023271,1.11963286
1.41370685,3.22649021,0.01081299,0.17984137,0.66860685,1.15277195,0.13161583,0.56461869,0.73956076,1.15217166
1.41970985,3.25674511,0.01082073,0.18215050,0.68022199,1.14756673,0.12961862,0.57620582,0.74935822,1.18647333
1.42571286,3.28828475,0.01079831,0.18430055,0.69281359,1.14223630,0.12758965,0.58792577,0.75955197,1.22198804
1.43171586,3.32096717,0.01074664,0.18627773,0.70633914,1.13701269,0.12557511,0.59971055,0.77005840,1.25813279
1.43771886,3.35462929,0.01066716,0.18806869,0.72073527,1.13213542,0.12362222,0.61149486,0.78078204,1.29429886
1.44372186,3.38908444,0.01056170,0.18966075,0.73591847,1.12784534,0.12177833,0.62321563,0.79161511,1.32986139
1.44972486,3.42412310,0.01043246,0.19104237,0.75178660,1.12437887,0.12009001,0.63481198,0.80243820,1.36419116
1.45572786,3.45951671,0.01028187,0.19220379,0.76822132,1.12196271,0.11860228,0.64622542,0.81312215,1.39666807
1.46173087,3.49502464,0.01011255,0.19313787,0.78509118,1.12080927,0.11735790,0.65740043,0.82353096,1.42669610
1.46773387,3.53040393,0.00992724,0.19384103,0.80225549,1.12111296,0.11639675,0.66828545,0.83352576,1.45371906
1.47373687,3.56542121,0.00972869,0.19431416,0.81956884,1.12304740,0.11575537,0.67883401,0.84296951,1.47723660
1.47973987,3.59986606,0.00951965,0.19456356,0.83688590,1.12676354,0.11546651,0.68900624,0.85173228,1.49681966
1.48574287,3.63356491,0.00930284,0.19460167,0.85406655,1.13238864,0.11555882,0.69877043,0.85969682,1.51212470
1.49174587,3.66639448,0.00908085,0.19444767,0.87098096,1.14002604,0.11605656,0.70810457,0.86676390,1.52290580
