energy_ev,total_up,Ag_p_up,Ag_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.20110055,0.83273124,0.23155544,0.12646511,0.45136647,0.00000000,0.00054687,0.22213096,0.28631232,0.00000000
0.20710355,0.89187195,0.24584878,0.13507151,0.45951174,0.00000000,0.00062838,0.23825383,0.30639105,0.00000000
0.21310655,0.95366676,0.26155621,0.14399274,0.46917271,0.00000000,0.00071782,0.25553600,0.32723371,0.00000000
0.21910955,1.01760502,0.27865426,0.15314592,0.48037945,0.00000000,0.00081499,0.27390624,0.34863314,0.00000000
0.22511256,1.08309411,0.29708549,0.16243720,0.49311154,0.00000000,0.00091951,0.29326432,0.37035722,0.00000000
0.23111556,1.14947203,0.31675802,0.17176394,0.50729990,0.00000000,0.00103089,0.31348178,0.39215395,0.00000000
0.23711856,1.21602395,0.33754641,0.18101739,0.52283130,0.00000000,0.00114845,0.33440373,0.41375785,0.00000000
0.24312156,1.28200184,0.35929387,0.19008571,0.53955537,0.00000000,0.00127138,0.35585159,0.43489747,0.00000000
0.24912456,1.34664656,0.38181578,0.19885726,0.55729382,0.00000000,0.00139876,0.37762657,0.45530377,0.00000000
0.25512756,1.40921147,0.40490436,0.20722397,0.57585120,0.00000000,0.00152955,0.39951403,0.47471885,0.00000000
0.26113057,1.46898652,0.42833440,0.21508467,0.59502695,0.00000000,0.00166264,0.42128828,0.49290477,0.00000000
0.26713357,1.52532187,0.45186976,0.22234820,0.61462788,0.00000000,0.00179693,0.44271785,0.50965204,0.00000000
0.27313657,1.57764990,0.47527055,0.22893618,0.63448058,0.00000000,0.00193135,0.46357098,0.52478727,0.00000000
0.27913957,1.62550489,0.49830054,0.23478530,0.65444314,0.00000000,0.00206490,0.48362116,0.53817980,0.00000000
0.28514257,1.66853917,0.52073470,0.23984907,0.67441544,0.00000000,0.00219677,0.50265251,0.54974684,0.00000000
0.29114557,1.70653546,0.54236633,0.24409891,0.69434765,0.00000000,0.00232637,0.52046488,0.55945699,0.00000000
0.29714857,1.73941441,0.56301380,0.24752463,0.71424626,0.00000000,0.00245338,0.53687844,0.56733181,0.00000000
0.30315158,1.76723743,0.58252623,0.25013420,0.73417733,0.00000000,0.00257784,0.55173768,0.57344551,0.00000000
0.30915458,1.79020426,0.60078822,0.25195291,0.75426683,0.00000000,0.00270018,0.56491464,0.57792260,0.00000000
0.31515758,1.80864569,0.61772308,0.25302192,0.77469775,0.00000000,0.00282123,0.57631129,0.58093370,0.00000000
0.32116058,1.82301138,0.63329462,0.25339638,0.79570407,0.00000000,0.00294231,0.58586098,0.58268953,0.00000000
0.32716358,1.83385349,0.64750728,0.25314303,0.81756194,0.00000000,0.00306515,0.59352896,0.58343343,0.00000000
0.33316658,1.84180648,0.66040459,0.25233766,0.84057809,0.00000000,0.00319195,0.59931186,0.58343260,0.00000000
0.33916958,1.84756401,0.67206596,0.25106223,0.86507619,0.00000000,0.00332530,0.60323628,0.58296850,0.00000000
0.34517259,1.85185377,0.68260201,0.24940205,0.89138159,0.00000000,0.00346816,0.60535647,0.58232672,0.00000000
0.35117559,1.85541103,0.69214858,0.24744294,0.91980522,0.00000000,0.00362373,0.60575122,0.58178670,0.00000000
0.35717859,1.85895214,0.70085965,0.24526856,0.95062724,0.00000000,0.00379546,0.60452011,0.58161180,0.00000000
0.36318159,1.86314885,0.70889962,0.24295801,0.98408137,0.00000000,0.00398686,0.60177924,0.58204008,0.00000000
0.36918459,1.86860432,0.71643516,0.24058370,1.02034050,0.00000000,0.00420141,0.59765667,0.58327604,0.00000000
0.37518759,1.87583199,0.72362716,0.23820959,1.05950428,0.00000000,0.00444247,0.59228773,0.58548387,0.00000000
0.38119060,1.88523785,0.73062308,0.23588996,1.10158943,0.00000000,0.00471313,0.58581046,0.58878225,0.00000000
0.38719360,1.89710686,0.73755010,0.23366842,1.14652303,0.00000000,0.00501606,0.57836128,0.59324101,0.00000000
0.39319660,1.91159402,0.74450939,0.23157758,1.19413918,0.00000000,0.00535344,0.57007116,0.59887974,0.00000000
0.39919960,1.92872034,0.75157170,0.22963895,1.24417921,0.00000000,0.00572682,0.56106243,0.60566838,0.00000000
0.40520260,1.94837378,0.75877452,0.22786337,1.29629528,0.00000000,0.00613701,0.55144630,0.61352970,0.00000000
0.41120560,1.97031495,0.76612084,0.22625171,1.35005723,0.00000000,0.00658399,0.54132121,0.62234357,0.00000000
0.41720860,1.99418733,0.77357949,0.22479588,1.40496221,0.00000000,0.00706686,0.53077205,0.63195271,0.00000000
0.42321161,2.01953134,0.78108693,0.22348004,1.46044664,0.00000000,0.00758378,0.51987010,0.64216970,0.00000000
0.42921461,2.04580152,0.78855041,0.22228199,1.51589978,0.00000000,0.00813192,0.50867382,0.65278495,0.00000000
0.43521761,2.07238612,0.79585212,0.22117457,1.57067836,0.00000000,0.00870745,0.49723017,0.66357501,0.00000000
0.44122061,2.09862799,0.80285408,0.22012709,1.62412152,0.00000000,0.00930561,0.48557645,0.67431118,0.00000000
0.44722361,2.12384605,0.80940349,0.21910668,1.67556544,0.00000000,0.00992066,0.47374244,0.68476769,0.00000000
0.45322661,2.14735619,0.81533823,0.21807953,1.72435714,0.00000000,0.01054601,0.46175261,0.69472937,0.00000000
0.45922961,2.16849110,0.82049214,0.21701193,1.76986706,0.00000000,0.01117428,0.44962836,0.70399831,0.00000000
0.46523262,2.18661810,0.82470000,0.21587117,1.81150004,0.00000000,0.01179743,0.43739000,0.71239935,0.00000000
0.47123562,2.20115461,0.82780192,0.21462619,1.84870470,0.00000000,0.01240687,0.42505846,0.71978433,0.00000000
0.47723862,2.21158097,0.82964707,0.21324807,1.88098107,0.00000000,0.01299365,0.41265652,0.72603485,0.00000000
0.48324162,2.21745035,0.83009677,0.21171039,1.90788673,0.00000000,0.01354860,0.40020969,0.73106365,0.00000000
0.48924462,2.21839595,0.82902693,0.20998942,1.92904163,0.00000000,0.01406256,0.38774658,0.73481473,0.00000000
0.49524762,2.21413565,0.82632996,0.20806425,1.94413185,0.00000000,0.01452658,0.37529894,0.73726227,0.00000000
0.50125063,2.20447439,0.82191620,0.20591691,1.95291259,0.00000000,0.01493214,0.36290129,0.73840868,0.00000000
0.50725363,2.18930475,0.81571520,0.20353243,1.95521068,0.00000000,0.01527136,0.35059046,0.73828188,0.00000000
0.51325663,2.16860608,0.80767666,0.20089909,1.95092675,0.00000000,0.01553721,0.33840492,0.73693221,0.00000000
0.51925963,2.14244261,0.79777156,0.19800861,1.94003721,0.00000000,0.01572373,0.32638416,0.73442907,0.00000000
0.52526263,2.11096085,0.78599311,0.19485650,1.92259600,0.00000000,0.01582620,0.31456820,0.73085770,0.00000000
0.53126563,2.07438651,0.77235794,0.19144253,1.89873603,0.00000000,0.01584131,0.30299724,0.72631608,0.00000000
0.53726863,2.03302107,0.75690719,0.18777117,1.86867005,0.00000000,0.01576727,0.29171154,0.72091228,0.00000000
0.54327164,1.98723794,0.73970758,0.18385216,1.83269067,0.00000000,0.01560387,0.28075154,0.71476211,0.00000000
0.54927464,1.93747823,0.72085233,0.17970099,1.79116921,0.00000000,0.01535258,0.27015820,0.70798740,0.00000000
0.55527764,1.88424576,0.70046164,0.17533934,1.74455307,0.00000000,0.01501644,0.25997341,0.70071447,0.00000000
0.56128064,1.82810120,0.67868270,0.17079534,1.69336117,0.00000000,0.01460009,0.25024050,0.69307314,0.00000000
0.56728364,1.76965497,0.65568896,0.16610365,1.63817743,0.00000000,0.01410958,0.24100465,0.68519573,0.00000000
0.57328664,1.70955882,0.63167854,0.16130524,1.57964196,0.00000000,0.01355228,0.23231313,0.67721630,0.00000000
0.57928964,1.64849562,0.60687174,0.15644692,1.51844010,0.00000000,0.01293661,0.22421517,0.66926961,0.00000000
0.58529265,1.58716760,0.58150744,0.15158050,1.45528944,0.00000000,0.01227187,0.21676155,0.66148997,0.00000000
0.59129565,1.52628289,0.55583855,0.14676159,1.39092503,0.00000000,0.01156797,0.21000358,0.65400960,0.00000000
0.59729865,1.46654051,0.53012657,0.14204818,1.32608332,0.00000000,0.01083514,0.20399165,0.64695657,0.00000000
0.60330165,1.40861433,0.50463536,0.13749881,1.26148529,0.00000000,0.01008368,0.19877329,0.64045219,0.00000000
0.60930465,1.35313623,0.47962432,0.13317066,1.19781947,0.00000000,0.00932372,0.19439075,0.63460790,0.00000000
0.61530765,1.30067915,0.45534140,0.12911739,1.13572548,0.00000000,0.00856492,0.19087823,0.62952164,0.00000000
0.62131066,1.25174073,0.43201602,0.12538700,1.07577869,0.00000000,0.00781632,0.18825900,0.62527393,0.00000000
0.62731366,1.20672805,0.40985238,0.12201979,1.01847687,0.00000000,0.00708611,0.18654235,0.62192369,0.00000000
0.63331666,1.16594447,0.38902339,0.11904639,0.96422910,0.00000000,0.00638149,0.18572085,0.61950408,0.00000000
0.63931966,1.12957902,0.36966559,0.11648617,0.91334769,0.00000000,0.00570860,0.18576785,0.61801867,0.00000000
0.64532266,1.09769905,0.35187517,0.11434596,0.86604319,0.00000000,0.00507242,0.18663569,0.61743798,0.00000000
0.65132566,1.07024666,0.33570544,0.11261925,0.82242292,0.00000000,0.00447678,0.18825447,0.61769694,0.00000000
0.65732866,1.04703916,0.32116585,0.11128587,0.78249285,0.00000000,0.00392434,0.19053193,0.61869331,0.00000000
0.66333167,1.02777392,0.30822249,0.11031227,0.74616288,0.00000000,0.00341672,0.19335412,0.62028734,0.00000000
0.66933467,1.01203730,0.29680028,0.10965232,0.71325513,0.00000000,0.00295449,0.19658724,0.62230298,0.00000000
0.67533767,0.99931786,0.28678652,0.10924866,0.68351498,0.00000000,0.00253733,0.20008042,0.62453051,0.00000000
0.68134067,0.98902302,0.27803589,0.10903453,0.65662426,0.00000000,0.00216416,0.20366955,0.62673083,0.00000000
0.68734367,0.98049893,0.27037649,0.10893604,0.63221615,0.00000000,0.00183323,0.20718181,0.62864137,0.00000000
0.69334667,0.97305265,0.26361669,0.10887478,0.60989099,0.00000000,0.00154228,0.21044094,0.62998329,0.00000000
0.69934967,0.96597576,0.25755264,0.10877057,0.58923259,0.00000000,0.00128868,0.21327282,0.63046997,0.00000000
0.70535268,0.95856861,0.25197593,0.10854443,0.56982415,0.00000000,0.00106952,0.21551134,0.62981635,0.00000000
0.71135568,0.95016412,0.24668120,0.10812137,0.55126347,0.00000000,0.00088177,0.21700400,0.62774886,0.00000000
0.71735868,0.94015015,0.24147333,0.10743314,0.53317658,0.00000000,0.00072236,0.21761722,0.62401538,0.00000000
0.72336168,0.92798969,0.23617399,0.10642062,0.51522971,0.00000000,0.00058826,0.21724098,0.61839489,0.00000000
0.72936468,0.91323789,0.23062727,0.10503586,0.49713885,0.00000000,0.00047659,0.21579261,0.61070637,0.00000000
0.73536768,0.89555542,0.22470418,0.10324362,0.47867700,0.00000000,0.00038463,0.21321951,0.60081642,0.00000000
0.74137069,0.87471768,0.21830596,0.10102245,0.45967872,0.00000000,0.00030990,0.20950077,0.58864534,0.00000000
0.74737369,0.85061951,0.21136607,0.09836510,0.44004211,0.00000000,0.00025022,0.20464755,0.57417137,0.00000000
0.75337669,0.82327549,0.20385084,0.09527847,0.41972834,0.00000000,0.00020367,0.19870226,0.55743273,0.00000000
0.75937969,0.79281584,0.19575895,0.09178299,0.39875877,0.00000000,0.00016866,0.19173657,0.53852760,0.00000000
0.76538269,0.75947846,0.18711966,0.08791145,0.37721021,0.00000000,0.00014392,0.18384852,0.51761191,0.00000000
0.77138569,0.72359748,0.17799015,0.08370751,0.35520851,0.00000000,0.00012848,0.17515862,0.49489500,0.00000000
0.77738869,0.68558907,0.16845200,0.07922383,0.33292089,0.00000000,0.00012175,0.16580553,0.47063365,0.00000000
0.78339170,0.64593530,0.15860710,0.07451993,0.31054763,0.00000000,0.00012341,0.15594113,0.44512442,0.00000000
0.78939470,0.60516679,0.14857326,0.06966004,0.28831328,0.00000000,0.00013351,0.14572561,0.41869502,0.00000000
0.79539770,0.56384505,0.13847958,0.06471085,0.26645808,0.00000000,0.00015240,0.13532252,0.39169495,0.00000000
0.80140070,0.52254521,0.12846202,0.05973933,0.24522973,0.00000000,0.00018074,0.12489414,0.36448581,0.00000000
0.80740370,0.48183986,0.11865909,0.05481081,0.22487596,0.00000000,0.00021951,0.11459733,0.33743187,0.00000000
0.81340670,0.44228455,0.10920808,0.04998721,0.20563801,0.00000000,0.00026998,0.10457995,0.31089110,0.00000000
0.81940970,0.40440539,0.10024165,0.04532563,0.18774523,0.00000000,0.00033372,0.09497797,0.28520709,0.00000000
0.82541271,0.36868898,0.09188513,0.04087725,0.17141086,0.00000000,0.00041254,0.08591345,0.26070209,0.00000000
0.83141571,0.33557481,0.08425434,0.03668655,0.15682886,0.00000000,0.00050850,0.07749309,0.23767130,0.00000000
0.83741871,0.30545009,0.07745397,0.03279094,0.14417186,0.00000000,0.00062383,0.06980770,0.21637850,0.00000000
0.84342171,0.27864682,0.07157657,0.02922064,0.13358990,0.00000000,0.00076094,0.06293218,0.19705309,0.00000000
0.84942471,0.25544077,0.06670191,0.02599885,0.12520994,0.00000000,0.00092229,0.05692611,0.17988824,0.00000000
0.85542771,0.23605211,0.06289676,0.02314225,0.11913576,0.00000000,0.00111037,0.05183483,0.16504037,0.00000000
0.86143072,0.22064725,0.06021487,0.02066153,0.11544813,0.00000000,0.00132758,0.04769072,0.15262934,0.00000000
0.86743372,0.20934137,0.05869713,0.01856220,0.11420508,0.00000000,0.00157614,0.04451472,0.14273952,0.00000000
0.87343672,0.20220144,0.05837177,0.01684538,0.11544197,0.00000000,0.00185796,0.04231794,0.13542126,0.00000000
0.87943972,0.19924919,0.05925456,0.01550861,0.11917137,0.00000000,0.00217457,0.04110312,0.13069267,0.00000000
0.88544272,0.20046387,0.06134887,0.01454670,0.12538260,0.00000000,0.00252694,0.04086602,0.12854152,0.00000000
0.89144572,0.20578458,0.06464568,0.01395241,0.13404093,0.00000000,0.00291537,0.04159656,0.12892703,0.00000000
0.89744872,0.21511203,0.06912341,0.01371711,0.14508649,0.00000000,0.00333938,0.04327966,0.13178161,0.00000000
0.90345173,0.22830971,0.07474770,0.01383125,0.15843305,0.00000000,0.00379762,0.04589584,0.13701230,0.00000000
0.90945473,0.24520463,0.08147107,0.01428472,0.17396668,0.00000000,0.00428774,0.04942147,0.14450205,0.00000000
0.91545773,0.26558766,0.08923265,0.01506704,0.19154456,0.00000000,0.00480636,0.05382877,0.15411088,0.00000000
0.92146073,0.28921372,0.09795790,0.01616743,0.21099421,0.00000000,0.00534903,0.05908552,0.16567687,0.00000000
0.92746373,0.31580207,0.10755859,0.01757471,0.23211315,0.00000000,0.00591021,0.06515464,0.17901727,0.00000000
0.93346673,0.34503686,0.11793296,0.01927707,0.25466935,0.00000000,0.00648338,0.07199353,0.19392962,0.00000000
0.93946973,0.37656830,0.12896613,0.02126182,0.27840255,0.00000000,0.00706107,0.07955345,0.21019329,0.00000000
0.94547274,0.41001456,0.14053103,0.02351494,0.30302657,0.00000000,0.00763500,0.08777877,0.22757119,0.00000000
0.95147574,0.44496458,0.15248958,0.02602068,0.32823272,0.00000000,0.00819629,0.09660636,0.24581208,0.00000000
0.95747874,0.48098196,0.16469441,0.02876115,0.35369421,0.00000000,0.00873567,0.10596510,0.26465326,0.00000000
0.96348174,0.51760989,0.17699096,0.03171585,0.37907164,0.00000000,0.00924367,0.11577556,0.28382390,0.00000000
0.96948474,0.55437722,0.18921990,0.03486136,0.40401932,0.00000000,0.00971098,0.12594993,0.30304876,0.00000000
0.97548774,0.59080540,0.20122007,0.03817103,0.42819232,0.00000000,0.01012865,0.13639228,0.32205243,0.00000000
0.98149075,0.62641642,0.21283146,0.04161487,0.45125401,0.00000000,0.01048842,0.14699914,0.34056396,0.00000000
0.98749375,0.66074126,0.22389855,0.04515952,0.47288377,0.00000000,0.01078297,0.15766046,0.35832169,0.00000000
0.99349675,0.69332887,0.23427360,0.04876846,0.49278469,0.00000000,0.01100618,0.16826092,0.37507829,0.00000000
0.99949975,0.72375527,0.24382002,0.05240234,0.51069092,0.00000000,0.01115334,0.17868171,0.39060565,0.00000000
1.00550275,0.75163258,0.25241549,0.05601955,0.52637433,0.00000000,0.01122129,0.18880257,0.40469978,0.00000000
1.01150575,0.77661766,0.25995494,0.05957700,0.53965043,0.00000000,0.01120859,0.19850426,0.41718521,0.00000000
1.01750875,0.79842008,0.26635313,0.06303100,0.55038302,0.00000000,0.01111551,0.20767128,0.42791898,0.00000000
1.02351176,0.81680924,0.27154684,0.06633843,0.55848771,0.00000000,0.01094403,0.21619475,0.43679404,0.00000000
1.02951476,0.83162029,0.27549653,0.06945786,0.56393397,0.00000000,0.01069782,0.22397549,0.44374188,0.00000000
1.03551776,0.84275865,0.27818753,0.07235090,0.56674569,0.00000000,0.01038205,0.23092700,0.44873427,0.00000000
1.04152076,0.85020304,0.27963050,0.07498350,0.56700024,0.00000000,0.01000325,0.23697838,0.45178417,0.00000000
1.04752376,0.85400671,0.27986135,0.07732719,0.56482610,0.00000000,0.00956905,0.24207692,0.45294553,0.00000000
1.05352676,0.85429682,0.27894052,0.07936022,0.56039897,0.00000000,0.00908797,0.24619035,0.45231214,0.00000000
1.05952976,0.85127186,0.27695152,0.08106856,0.55393662,0.00000000,0.00856909,0.24930845,0.45001535,0.00000000
1.06553277,0.84519709,0.27399890,0.08244662,0.54569263,0.00000000,0.00802181,0.25144401,0.44622080,0.00000000
1.07153577,0.83639794,0.27020561,0.08349763,0.53594897,0.00000000,0.00745555,0.25263305,0.44112402,0.00000000
1.07753877,0.82525151,0.26570973,0.08423376,0.52500797,0.00000000,0.00687951,0.25293408,0.43494522,0.00000000
1.08354177,0.81217624,0.26066077,0.08467578,0.51318359,0.00000000,0.00630239,0.25242653,0.42792307,0.00000000
1.08954477,0.79762005,0.25521549,0.08485240,0.50079239,0.00000000,0.00573222,0.25120821,0.42030784,0.00000000
1.09554777,0.78204708,0.24953342,0.08479916,0.48814444,0.00000000,0.00517619,0.24939198,0.41235396,0.00000000
1.10155078,0.76592358,0.24377217,0.08455704,0.47553436,0.00000000,0.00464053,0.24710160,0.40431216,0.00000000
1.10755378,0.74970323,0.23808267,0.08417071,0.46323286,0.00000000,0.00413043,0.24446703,0.39642158,0.00000000
1.11355678,0.73381249,0.23260449,0.08368662,0.45147898,0.00000000,0.00365000,0.24161925,0.38890196,0.00000000
1.11955978,0.71863644,0.22746143,0.08315087,0.44047330,0.00000000,0.00320230,0.23868495,0.38194625,0.00000000
1.12556278,0.70450572,0.22275755,0.08260713,0.43037240,0.00000000,0.00278933,0.23578119,0.37571395,0.00000000
1.13156578,0.69168516,0.21857365,0.08209457,0.42128472,0.00000000,0.00241218,0.23301048,0.37032549,0.00000000
1.13756878,0.68036457,0.21496471,0.08164594,0.41326807,0.00000000,0.00207106,0.23045628,0.36585777,0.00000000
1.14357179,0.67065215,0.21195800,0.08128605,0.40632884,0.00000000,0.00176542,0.22817943,0.36234135,0.00000000
1.14957479,0.66257099,0.20955228,0.08103041,0.40042305,0.00000000,0.00149411,0.22621548,0.35975918,0.00000000
1.15557779,0.65605883,0.20771801,0.08088453,0.39545919,0.00000000,0.00125546,0.22457317,0.35804721,0.00000000
1.16158079,0.65097118,0.20639868,0.08084351,0.39130275,0.00000000,0.00104741,0.22323422,0.35709683,0.00000000
1.16758379,0.64708782,0.20551315,0.08089224,0.38778239,0.00000000,0.00086765,0.22215433,0.35675904,0.00000000
1.17358679,0.64412243,0.20495898,0.08100611,0.38469740,0.00000000,0.00071372,0.22126538,0.35685035,0.00000000
1.17958979,0.64173496,0.20461668,0.08115214,0.38182624,0.00000000,0.00058309,0.22047887,0.35716011,0.00000000
1.18559280,0.63954632,0.20435461,0.08129052,0.37893581,0.00000000,0.00047324,0.21969021,0.35745893,0.00000000
1.19159580,0.63715465,0.20403439,0.08137658,0.37579104,0.00000000,0.00038177,0.21878382,0.35750798,0.00000000
1.19759880,0.63415248,0.20351663,0.08136286,0.37216444,0.00000000,0.00030640,0.21763875,0.35706862,0.00000000
1.20360180,0.63014414,0.20266666,0.08120146,0.36784510,0.00000000,0.00024505,0.21613440,0.35591209,0.00000000
1.20960480,0.62476240,0.20136005,0.08084625,0.36264700,0.00000000,0.00019587,0.21415631,0.35382864,0.00000000
1.21560780,0.61768384,0.19948770,0.08025513,0.35641595,0.00000000,0.00015726,0.21160148,0.35063588,0.00000000
1.22161081,0.60864215,0.19696028,0.07939196,0.34903521,0.00000000,0.00012788,0.20838312,0.34618587,0.00000000
1.22761381,0.59743887,0.19371182,0.07822827,0.34042940,0.00000000,0.00010668,0.20443455,0.34037074,0.00000000
1.23361681,0.58395113,0.18970238,0.07674454,0.33056662,0.00000000,0.00009292,0.19971215,0.33312656,0.00000000
1.23961981,0.56813622,0.18491968,0.07493111,0.31945880,0.00000000,0.00008617,0.19419712,0.32443532,0.00000000
1.24562281,0.55003278,0.17937963,0.07278859,0.30716027,0.00000000,0.00008632,0.18789613,0.31432514,0.00000000
1.25162581,0.52975890,0.17312594,0.07032784,0.29376475,0.00000000,0.00009364,0.18084084,0.30286853,0.00000000
1.25762881,0.50750725,0.16622870,0.06756948,0.27940104,0.00000000,0.00010875,0.17308635,0.29017910,0.00000000
1.26363182,0.48353765,0.15878216,0.06454308,0.26422745,0.00000000,0.00013271,0.16470866,0.27640683,0.00000000
1.26963482,0.45816765,0.15090193,0.06128593,0.24842564,0.00000000,0.00016702,0.15580144,0.26173219,0.00000000
1.27563782,0.43176163,0.14272159,0.05784164,0.23219389,0.00000000,0.00021366,0.14647220,0.24635945,0.00000000
1.28164082,0.40471903,0.13438909,0.05425852,0.21574032,0.00000000,0.00027517,0.13683811,0.23050963,0.00000000
1.28764382,0.37746231,0.12606299,0.05058789,0.19927638,0.00000000,0.00035466,0.12702168,0.21441327,0.00000000
1.29364682,0.35042521,0.11790877,0.04688241,0.18301075,0.00000000,0.00045588,0.11714654,0.19830348,0.00000000
1.29964982,0.32404180,0.11009530,0.04319446,0.16714410,0.00000000,0.00058327,0.10733353,0.18240952,0.00000000
1.30565283,0.29873658,0.10279166,0.03957469,0.15186474,0.00000000,0.00074196,0.09769713,0.16695113,0.00000000
1.31165583,0.27491610,0.09616423,0.03607075,0.13734535,0.00000000,0.00093779,0.08834258,0.15213381,0.00000000
1.31765883,0.25296211,0.09037421,0.03272624,0.12374080,0.00000000,0.00117737,0.07936356,0.13814515,0.00000000
1.32366183,0.23322627,0.08557549,0.02957995,0.11118718,0.00000000,0.00146794,0.07084058,0.12515224,0.00000000
1.32966483,0.21602644,0.08191282,0.02666533,0.09980178,0.00000000,0.00181743,0.06284013,0.11330012,0.00000000
1.33566783,0.20164425,0.07952020,0.02401018,0.08968404,0.00000000,0.00223426,0.05541444,0.10271126,0.00000000
1.34167084,0.19032385,0.07851948,0.02163662,0.08091737,0.00000000,0.00272726,0.04860189,0.09348584,0.00000000
1.34767384,0.18227142,0.07901888,0.01956119,0.07357146,0.00000000,0.00330544,0.04242792,0.08570280,0.00000000
1.35367684,0.17765527,0.08111163,0.01779516,0.06770512,0.00000000,0.00397777,0.03690639,0.07942135,0.00000000
1.35967984,0.17660616,0.08487433,0.01634486,0.06336922,0.00000000,0.00475292,0.03204125,0.07468286,0.00000000
1.36568284,0.17921759,0.09036524,0.01521219,0.06060971,0.00000000,0.00563886,0.02782842,0.07151285,0.00000000
1.37168584,0.18554595,0.09762237,0.01439511,0.05947036,0.00000000,0.00664255,0.02425770,0.06992309,0.00000000
1.37768884,0.19561028,0.10666141,0.01388807,0.05999518,0.00000000,0.00776953,0.02131474,0.06991344,0.00000000
1.38369185,0.20939166,0.11747356,0.01368256,0.06223022,0.00000000,0.00902346,0.01898282,0.07147347,0.00000000
1.38969485,0.22683227,0.13002342,0.01376746,0.06622476,0.00000000,0.01040578,0.01724449,0.07458379,0.00000000
1.39569785,0.24783415,0.14424695,0.01412943,0.07203162,0.00000000,0.01191523,0.01608292,0.07921695,0.00000000
1.40170085,0.27225793,0.16004990,0.01475324,0.07970667,0.00000000,0.01354756,0.01548294,0.08533796,0.00000000
1.40770385,0.29992161,0.17730653,0.01562199,0.08930740,0.00000000,0.01529521,0.01543176,0.09290442,0.00000000
1.41370685,0.33059974,0.19585921,0.01671733,0.10089053,0.00000000,0.01714707,0.01591931,0.10186636,0.00000000
1.41970985,0.36402319,0.21551871,0.01801964,0.11450886,0.00000000,0.01908843,0.01693826,0.11216575,0.00000000
1.42571286,0.39987974,0.23606552,0.01950819,0.13020716,0.00000000,0.02110093,0.01848369,0.12373581,0.00000000
1.43171586,0.43781577,0.25725225,0.02116128,0.14801750,0.00000000,0.02316277,0.02055243,0.13650025,0.00000000
1.43771886,0.47743898,0.27880708,0.02295638,0.16795398,0.00000000,0.02524895,0.02314220,0.15037239,0.00000000
1.44372186,0.51832253,0.30043838,0.02487034,0.19000713,0.00000000,0.02733170,0.02625041,0.16525440,0.00000000
1.44972486,0.56001031,0.32184028,0.02687956,0.21413825,0.00000000,0.02938110,0.02987298,0.18103666,0.00000000
1.45572786,0.60202345,0.34269909,0.02896024,0.24027391,0.00000000,0.03136573,0.03400293,0.19759733,0.00000000
1.46173087,0.64386789,0.36270047,0.03108861,0.26830087,0.00000000,0.03325346,0.03862901,0.21480216,0.00000000
1.46773387,0.68504274,0.38153694,0.03324124,0.29806183,0.00000000,0.03501235,0.04373440,0.23250472,0.00000000
1.47373687,0.72504928,0.39891553,0.03539530,0.32935223,0.00000000,0.03661155,0.04929553,0.25054698,0.00000000
1.47973987,0.76340022,0.41456528,0.03752890,0.36191839,0.00000000,0.03802221,0.05528109,0.26876027,0.00000000
1.48574287,0.79962888,0.42824420,0.03962132,0.39545733,0.00000000,0.03921836,0.06165134,0.28696679,0.00000000
1.49174587,0.83329817,0.43974552,0.04165335,0.42961837,0.00000000,0.04017774,0.06835774,0.30498145,0.00000000
1.49774887,0.86400883,0.44890288,0.04360746,0.46400671,0.00000000,0.04088249,0.07534291,0.32261428,0.00000000
1.50375188,0.89140678,0.45559419,0.04546805,0.49818903,0.00000000,0.04131971,0.08254099,0.33967315,0.00000000
1.50975488,0.91518949,0.45974425,0.04722155,0.53170112,0.00000000,0.04148187,0.08987846,0.35596691,0.00000000
1.51575788,0.93511090,0.46132573,0.04885654,0.56405724,0.00000000,0.04136703,0.09727528,0.37130881,0.00000000
1.52176088,0.95098513,0.46035878,0.05036377,0.59476125,0.00000000,0.04097882,0.10464635,0.38552014,0.00000000
1.52776388,0.96268864,0.45690910,0.05173614,0.62331877,0.00000000,0.04032635,0.11190339,0.39843399,0.00000000
1.53376688,0.97016099,0.45108477,0.05296861,0.64925042,0.00000000,0.03942378,0.11895697,0.40989893,0.00000000
1.53976988,0.97340420,0.44303193,0.05405808,0.67210511,0.00000000,0.03828990,0.12571868,0.41978259,0.00000000
1.54577289,0.97248079,0.43292951,0.05500325,0.69147334,0.00000000,0.03694740,0.13210343,0.42797494,0.00000000
1.55177589,0.96751062,0.42098332,0.05580439,0.70699959,0.00000000,0.03542219,0.13803162,0.43439106,0.00000000
1.55777889,0.95866656,0.40741974,0.05646316,0.71839337,0.00000000,0.03374255,0.14343126,0.43897346,0.00000000
1.56378189,0.94616936,0.39247920,0.05698238,0.72543851,0.00000000,0.03193827,0.14823978,0.44169352,0.00000000
1.56978489,0.93028158,0.37640984,0.05736578,0.72800015,0.00000000,0.03003983,0.15240557,0.44255228,0.00000000
1.57578789,0.91130100,0.35946139,0.05761783,0.72602913,0.00000000,0.02807759,0.15588911,0.44158033,0.00000000
1.58179090,0.88955347,0.34187966,0.05774349,0.71956359,0.00000000,0.02608099,0.15866366,0.43883670,0.00000000
1.58779390,0.86538554,0.32390156,0.05774801,0.70872776,0.00000000,0.02407796,0.16071553,0.43440705,0.00000000
