energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.18309155,2.89182993,0.66319083,1.64816431,0.00355495,0.13351368,0.37977063,0.73768238,0.04442870,0.27087206
-0.17708854,2.92630800,0.66360985,1.67167756,0.00349275,0.12816701,0.38849161,0.75530747,0.04414368,0.26773779
-0.17108554,2.96737257,0.66586812,1.69945546,0.00343664,0.12321583,0.39760228,0.77418255,0.04387797,0.26540323
-0.16508254,3.01313200,0.66950803,1.73039138,0.00338456,0.11864871,0.40686987,0.79370502,0.04361138,0.26376780
-0.15907954,3.06148019,0.67403223,1.76324147,0.00333438,0.11444301,0.41603679,0.81323146,0.04332250,0.26270382
-0.15307654,3.11017176,0.67892036,1.79666863,0.00328406,0.11056684,0.42483098,0.83209840,0.04298967,0.26206226
-0.14707354,3.15690544,0.68364710,1.82929181,0.00323171,0.10698155,0.43297735,0.84964471,0.04259194,0.26167933
-0.14107054,3.19941228,0.68770070,1.85973864,0.00317565,0.10364441,0.44020992,0.86523461,0.04211007,0.26138385
-0.13506753,3.23554518,0.69060143,1.88669935,0.00311451,0.10051154,0.44628401,0.87828049,0.04152742,0.26100492
-0.12906453,3.26336573,0.69191901,1.90897971,0.00304727,0.09754081,0.45098799,0.88826447,0.04083073,0.26037962
-0.12306153,3.28122486,0.69128843,1.92555075,0.00297330,0.09469461,0.45415392,0.89475801,0.04001079,0.25936040
-0.11705853,3.28783366,0.68842347,1.93559305,0.00289241,0.09194233,0.45566667,0.89743849,0.03906288,0.25782175
-0.11105553,3.28232129,0.68312729,1.93853374,0.00280485,0.08926257,0.45547100,0.89610227,0.03798705,0.25566603
-0.10505253,3.26427735,0.67529981,1.93407439,0.00271134,0.08664482,0.45357620,0.89067346,0.03678819,0.25282808
-0.09904952,3.23377695,0.66494137,1.92220862,0.00261300,0.08409065,0.45005817,0.88120821,0.03547590,0.24927844
-0.09304652,3.19138715,0.65215285,1.90322848,0.00251138,0.08161442,0.44505862,0.86789421,0.03406414,0.24502519
-0.08704352,3.13815460,0.63713191,1.87771922,0.00240840,0.07924329,0.43878156,0.85104552,0.03257078,0.24011410
-0.08104052,3.07557475,0.62016592,1.84654253,0.00230630,0.07701688,0.43148710,0.83109293,0.03101694,0.23462744
-0.07503752,3.00554401,0.60162158,1.81080887,0.00220759,0.07498623,0.42348280,0.80857031,0.02942627,0.22868120
-0.06903452,2.93029665,0.58193193,1.77183991,0.00211500,0.07321239,0.41511299,0.78409765,0.02782414,0.22242104
-0.06303152,2.85232921,0.56158121,1.73112243,0.00203139,0.07176462,0.40674640,0.75836135,0.02623679,0.21601718
-0.05702851,2.77431548,0.54108815,1.69025570,0.00195975,0.07071813,0.39876273,0.73209287,0.02469051,0.20965827
-0.05102551,2.69901530,0.52098851,1.65089407,0.00190308,0.07015169,0.39153865,0.70604644,0.02321082,0.20354469
-0.04502251,2.62918107,0.50181742,1.61468733,0.00186437,0.07014497,0.38543375,0.68097688,0.02182171,0.19788145
-0.03901951,2.56746535,0.48409227,1.58322097,0.00184653,0.07077580,0.38077725,0.65761838,0.02054500,0.19287094
-0.03301651,2.51633330,0.46829674,1.55795865,0.00185237,0.07211737,0.37785574,0.63666503,0.01939975,0.18870593
-0.02701351,2.47798315,0.45486659,1.54018930,0.00188452,0.07423555,0.37690267,0.61875386,0.01840183,0.18556286
-0.02101051,2.45427762,0.44417757,1.53098060,0.00194544,0.07718626,0.37808998,0.60445091,0.01756361,0.18359592
-0.01500750,2.44668878,0.43653602,1.53114098,0.00203735,0.08101314,0.38152213,0.59424072,0.01689369,0.18293186
-0.00900450,2.45625821,0.43217217,1.54119135,0.00216224,0.08574537,0.38723287,0.58851953,0.01639690,0.18366594
-0.00300150,2.48357363,0.43123660,1.56134775,0.00232179,0.09139601,0.39518492,0.58759214,0.01607426,0.18585893
0.00300150,2.52876279,0.43379965,1.59151571,0.00251743,0.09796060,0.40527240,0.59167243,0.01592315,0.18953541
0.00900450,2.59150430,0.43985378,1.63129637,0.00275027,0.10541635,0.41732608,0.60088707,0.01593751,0.19468341
0.01500750,2.67105480,0.44931882,1.68000430,0.00302113,0.11372180,0.43112115,0.61528215,0.01610819,0.20125520
0.02101051,2.76629097,0.46204958,1.73669621,0.00333051,0.12281705,0.44638710,0.63483205,0.01642331,0.20916952
0.02701351,2.87576438,0.47784569,1.80020941,0.00367864,0.13262462,0.46281942,0.65944990,0.01686868,0.21831483
0.03301651,2.99776673,0.49646303,1.86920856,0.00406546,0.14305087,0.48009245,0.68899901,0.01742832,0.22855365
0.03901951,3.13040231,0.51762633,1.94223864,0.00449065,0.15398803,0.49787289,0.72330433,0.01808490,0.23972784
0.04502251,3.27166462,0.54104227,2.01778195,0.00495368,0.16531672,0.51583333,0.76216347,0.01882031,0.25166446
0.05102551,3.41951359,0.56641264,2.09431673,0.00545383,0.17690905,0.53366514,0.80535629,0.01961612,0.26418216
0.05702851,3.57194987,0.59344678,2.17037486,0.00599023,0.18863199,0.55109022,0.85265280,0.02045411,0.27709770
0.06303152,3.72708292,0.62187285,2.24459602,0.00656193,0.20035111,0.56787092,0.90381859,0.02131669,0.29023247
0.06903452,3.88318976,0.65144740,2.31577600,0.00716792,0.21193443,0.58381784,0.95861768,0.02218736,0.30341861
0.07503752,4.03876185,0.68196266,2.38290697,0.00780717,0.22325619,0.59879496,1.01681258,0.02305102,0.31650456
0.08104052,4.19253801,0.71325139,2.44520787,0.00847870,0.23420057,0.61272208,1.07816142,0.02389429,0.32935974
0.08704352,4.34352205,0.74518891,2.50214374,0.00918159,0.24466497,0.62557430,1.14241271,0.02470572,0.34187818
0.09304652,4.49098477,0.77769229,2.55343307,0.00991499,0.25456281,0.63737863,1.20929769,0.02547596,0.35398088
0.09904952,4.63445045,0.81071669,2.59904322,0.01067810,0.26382573,0.64820806,1.27852127,0.02619781,0.36561690
0.10505253,4.77366932,0.84424921,2.63917420,0.01147022,0.27240499,0.65817324,1.34975182,0.02686622,0.37676293
0.11105553,4.90857768,0.87830043,2.67423205,0.01229061,0.28027210,0.66741233,1.42261101,0.02747820,0.38742157
0.11705853,5.03924879,0.91289431,2.70479348,0.01313853,0.28741854,0.67607957,1.49666425,0.02803272,0.39761831
0.12306153,5.16583747,0.94805701,2.73156376,0.01401310,0.29385465,0.68433314,1.57141281,0.02853045,0.40739734
0.12906453,5.28852226,0.98380526,2.75533060,0.01491322,0.29960773,0.69232292,1.64628829,0.02897360,0.41681651
0.13506753,5.40744893,1.02013523,2.77691644,0.01583752,0.30471943,0.70017900,1.72065032,0.02936562,0.42594164
0.14107054,5.52267908,1.05701240,2.79713208,0.01678422,0.30924265,0.70800123,1.79378792,0.02971093,0.43484063
0.14707354,5.63414723,1.09436338,2.81673415,0.01775109,0.31323801,0.71585062,1.86492512,0.03001466,0.44357748
0.15307654,5.74162938,1.13207011,2.83638877,0.01873537,0.31677020,0.72374290,1.93323086,0.03028243,0.45220691
0.15907954,5.84472517,1.16996702,2.85664323,0.01973377,0.31990443,0.73164461,1.99783309,0.03052007,0.46076955
0.16508254,5.94285486,1.20784136,2.87790697,0.02074243,0.32270301,0.73947191,2.05783697,0.03073346,0.46928824
0.17108554,6.03527163,1.24543695,2.90044270,0.02175704,0.32522255,0.74709209,2.11234634,0.03092841,0.47776559
0.17708854,6.12108828,1.28246098,2.92436735,0.02277290,0.32751156,0.75432781,2.16048783,0.03111052,0.48618288
0.18309155,6.19931680,1.31859382,2.94966248,0.02378508,0.32960896,0.76096376,2.20143658,0.03128516,0.49450042
0.18909455,6.26891819,1.35350104,2.97619266,0.02478864,0.33154326,0.76675537,2.23444250,0.03145741,0.50265937
0.19509755,6.32885928,1.38684715,3.00373009,0.02577884,0.33333252,0.77143920,2.25885574,0.03163213,0.51058480
0.20110055,6.37817276,1.41831005,3.03198334,0.02675140,0.33498506,0.77474446,2.27415031,0.03181393,0.51818980
0.20710355,6.41601649,1.44759542,3.06062765,0.02770279,0.33650086,0.77640507,2.27994461,0.03200725,0.52538044
0.21310655,6.44172803,1.47445005,3.08933460,0.02863045,0.33787339,0.77617171,2.27601775,0.03221638,0.53206109
0.21910955,6.45487073,1.49867333,3.11779865,0.02953304,0.33909181,0.77382332,2.26232096,0.03244549,0.53813990
0.22511256,6.45526840,1.52012605,3.14575882,0.03041064,0.34014326,0.76917747,2.23898331,0.03269865,0.54353395
0.23111556,6.44302609,1.53873609,3.17301381,0.03126477,0.34101517,0.76209930,2.20631149,0.03297975,0.54817380
0.23711856,6.41853569,1.55450047,3.19942968,0.03209850,0.34169737,0.75250841,2.16478351,0.03329249,0.55200711
0.24312156,6.38246605,1.56748383,3.22493994,0.03291632,0.34218370,0.74038384,2.11503666,0.03364023,0.55500118
0.24912456,6.33573827,1.57781337,3.24953820,0.03372395,0.34247334,0.72576657,2.05785018,0.03402590,0.55714419
0.25512756,6.27948811,1.58567062,3.27326444,0.03452806,0.34257146,0.70875995,1.99412351,0.03445185,0.55844522
0.26113057,6.21501785,1.59128083,3.29618636,0.03533588,0.34248941,0.68952776,1.92485110,0.03491966,0.55893300
0.26713357,6.14374127,1.59490048,3.31837777,0.03615472,0.34224436,0.66829044,1.85109494,0.03543001,0.55865358
0.27313657,6.06712531,1.59680411,3.33989603,0.03699147,0.34185855,0.64531951,1.77395617,0.03598254,0.55766727
0.27913957,5.98663230,1.59727113,3.36076087,0.03785203,0.34135813,0.62093064,1.69454689,0.03657577,0.55604487
0.28514257,5.90366681,1.59657373,3.38093666,0.03874076,0.34077190,0.59547580,1.61396350,0.03720702,0.55386382
0.29114557,5.81953033,1.59496658,3.40031980,0.03966002,0.34012991,0.56933470,1.53326268,0.03787243,0.55120435
0.29714857,5.73538652,1.59267904,3.41873292,0.04060970,0.33946218,0.54290611,1.45344085,0.03856707,0.54814602
0.30315158,5.65223920,1.58991023,3.43592640,0.04158696,0.33879756,0.51659930,1.37541772,0.03928508,0.54476496
0.30915458,5.57092370,1.58682728,3.45158762,0.04258605,0.33816287,0.49082591,1.30002459,0.04001992,0.54113187
0.31515758,5.49211175,1.58356658,3.46535752,0.04359828,0.33758233,0.46599253,1.22799723,0.04076464,0.53731097
0.32116058,5.41632868,1.58023787,3.47685332,0.04461223,0.33707734,0.44249406,1.15997336,0.04151227,0.53335997
0.32716358,5.34398099,1.57693044,3.48569601,0.04561406,0.33666651,0.42070808,1.09649432,0.04225618,0.52933079
0.33316658,5.27539149,1.57372101,3.49154047,0.04658804,0.33636592,0.40099007,1.03801028,0.04299051,0.52527114
0.33916958,5.21083880,1.57068228,3.49410613,0.04751714,0.33618961,0.38366950,0.98488815,0.04371054,0.52122650
0.34517259,5.15059762,1.56789137,3.49320573,0.04838384,0.33614998,0.36904672,0.93742148,0.04441306,0.51724246
0.35117559,5.09497618,1.56543742,3.48877004,0.04917089,0.33625828,0.35739038,0.89584109,0.04509668,0.51336694
0.35717859,5.04434771,1.56342749,3.48086651,0.04986219,0.33652489,0.34893521,0.86032592,0.04576208,0.50965214
0.36318159,4.99917300,1.56199035,3.46971018,0.05044357,0.33695936,0.34388016,0.83101276,0.04641210,0.50615587
0.36918459,4.96001209,1.56127754,3.45566606,0.05090354,0.33757030,0.34238647,0.80800461,0.04705181,0.50294224
0.37518759,4.92752376,1.56146191,3.43924213,0.05123392,0.33836492,0.34457573,0.79137673,0.04768840,0.50008126
0.38119060,4.90245267,1.56273335,3.42107357,0.05143032,0.33934834,0.35052788,0.78118023,0.04833099,0.49764766
0.38719360,4.88560459,1.56529230,3.40189862,0.05149239,0.34052278,0.36027898,0.77744306,0.04899039,0.49571866
0.39319660,4.87781149,1.56934128,3.38252769,0.05142397,0.34188654,0.37381897,0.78016834,0.04967864,0.49437096
0.39919960,4.87988847,1.57507533,3.36380732,0.05123295,0.34343305,0.39108954,0.78933043,0.05040863,0.49367718
0.40520260,4.89258567,1.58267179,3.34658134,0.05093095,0.34514997,0.41198213,0.80486912,0.05119361,0.49370174
0.41120560,4.91653825,1.59228047,3.33165128,0.05053290,0.34701854,0.43633658,0.82668265,0.05204667,0.49449687
0.41720860,4.95221781,1.60401462,3.31973854,0.05005633,0.34901315,0.46394042,0.85462005,0.05298026,0.49609862
0.42321161,4.99988863,1.61794362,3.31145047,0.04952071,0.35110134,0.49452937,0.88847372,0.05400576,0.49852355
0.42921461,5.05957169,1.63408764,3.30725217,0.04894657,0.35324419,0.52778903,0.92797298,0.05513307,0.50176609
0.43521761,5.13101893,1.65241481,3.30744565,0.04835472,0.35539708,0.56335827,0.97277912,0.05637031,0.50579694
0.44122061,5.21369958,1.67284083,3.31215730,0.04776539,0.35751087,0.60083430,1.02248276,0.05772363,0.51056265
0.44722361,5.30679969,1.69523126,3.32133423,0.04719746,0.35953347,0.63977971,1.07660377,0.05919705,0.51598642
0.45322661,5.40923505,1.71940591,3.33474927,0.04666783,0.36141154,0.67973125,1.13459424,0.06079248,0.52197009
0.45922961,5.51967692,1.74514536,3.35201437,0.04619084,0.36309246,0.72021046,1.19584443,0.06250980,0.52839734
0.46523262,5.63658936,1.77219878,3.37260098,0.04577787,0.36452624,0.76073571,1.25969180,0.06434696,0.53513778
0.47123562,5.75827599,1.80029273,3.39586638,0.04543709,0.36566744,0.80083547,1.32543269,0.06630029,0.54205189
0.47723862,5.88293391,1.82914028,3.42108399,0.04517336,0.36647686,0.84006217,1.39233636,0.06836465,0.54899628
0.48324162,6.00871168,1.85844982,3.44747600,0.04498826,0.36692290,0.87800616,1.45966070,0.07053381,0.55582922
0.48924462,6.13376852,1.88793318,3.47424638,0.04488024,0.36698268,0.91430916,1.52666901,0.07280063,0.56241595
0.49524762,6.25633153,1.91731259,3.50061255,0.04484498,0.36664268,0.94867635,1.59264705,0.07515734,0.56863354
0.50125063,6.37474821,1.94632610,3.52583402,0.04487564,0.36589896,0.98088665,1.65691952,0.07759569,0.57437495
0.50725363,6.48753167,1.97473138,3.54923677,0.04496339,0.36475699,1.01080029,1.71886527,0.08010706,0.57955218
0.51325663,6.59339657,2.00230785,3.57023234,0.04509780,0.36323109,1.03836327,1.77793057,0.08268253,0.58409829
0.51925963,6.69128419,2.02885704,3.58833098,0.04526733,0.36134352,1.06360821,1.83363961,0.08531276,0.58796817
0.52526263,6.78037595,2.05420155,3.60314872,0.04545975,0.35912327,1.08665123,1.88560206,0.08798791,0.59113810
0.53126563,6.86009506,2.07818265,3.61440829,0.04566261,0.35660470,1.10768486,1.93351714,0.09069740,0.59360417
0.53726863,6.93009682,2.10065701,3.62193464,0.04586355,0.35382597,1.12696703,1.97717418,0.09342967,0.59537963
0.54327164,6.99024866,2.12149265,3.62564554,0.04605066,0.35082748,1.14480642,2.01644974,0.09617185,0.59649141
0.54927464,7.04060138,2.14056467,3.62553833,0.04621272,0.34765024,1.16154480,2.05130144,0.09890954,0.59697610
0.55527764,7.08135378,2.15775090,3.62167404,0.04633942,0.34433433,1.17753700,2.08175901,0.10162644,0.59687548
0.56128064,7.11281277,2.17292784,3.61415991,0.04642154,0.34091749,1.19312945,2.10791316,0.10430425,0.59623210
0.56728364,7.13535154,2.18596716,3.60313150,0.04645105,0.33743377,1.20863839,2.12990274,0.10692243,0.59508503
0.57328664,7.14936835,2.19673293,3.58873569,0.04642121,0.33391239,1.22432868,2.14790120,0.10945829,0.59346605
0.57928964,7.15524806,2.20507972,3.57111540,0.04632666,0.33037683,1.24039452,2.16210293,0.11188707,0.59139661
0.58529265,7.15332898,2.21085178,3.55039688,0.04616348,0.32684402,1.25694306,2.17271038,0.11418225,0.58888557
0.59129565,7.14387641,2.21388336,3.52668032,0.04592928,0.32332381,1.27398188,2.17992257,0.11631598,0.58592799
0.59729865,7.12706464,2.21400019,3.50003409,0.04562325,0.31981870,1.29141112,2.18392562,0.11825970,0.58250487
0.60330165,7.10296809,2.21102213,3.47049274,0.04524624,0.31632372,1.30902093,2.18488584,0.11998492,0.57858401
0.60930465,7.07156206,2.20476707,3.43805896,0.04480091,0.31282666,1.32649443,2.18294555,0.12146412,0.57412177
0.61530765,7.03273285,2.19505595,3.40270892,0.04429179,0.30930847,1.34341625,2.17822182,0.12267173,0.56906577
0.62131066,6.98629663,2.18171880,3.36440095,0.04372543,0.30574404,1.35928640,2.17080807,0.12358522,0.56335820
0.62731366,6.93202578,2.16460178,3.32308660,0.04311053,0.30210309,1.37353895,2.16077829,0.12418621,0.55693969
0.63331666,6.86968124,2.14357488,3.27872375,0.04245803,0.29835148,1.38556449,2.14819335,0.12446154,0.54975351
0.63931966,6.79904878,2.11854024,3.23129078,0.04178125,0.29445264,1.39473556,2.13310904,0.12440427,0.54174977
0.64532266,6.71997734,2.08944065,3.18080118,0.04109596,0.29036923,1.40043369,2.11558508,0.12401461,0.53288955
0.65132566,6.63241703,2.05626802,3.12731770,0.04042043,0.28606497,1.40207676,2.09569444,0.12330059,0.52314869
0.65732866,6.53645477,2.01907145,3.07096549,0.03977544,0.28150650,1.39914528,2.07353233,0.12227862,0.51252097
0.66333167,6.43234559,1.97796449,3.01194341,0.03918428,0.27666533,1.39120651,2.04922413,0.12097377,0.50102078
0.66933467,6.32053788,1.93313126,2.95053319,0.03867257,0.27151971,1.37793499,2.02293188,0.11941980,0.48868485
0.67533767,6.20169124,1.88483109,2.88710582,0.03826820,0.26605626,1.35912869,1.99485871,0.11765885,0.47557333
0.68134067,6.07668600,1.83340123,2.82212503,0.03800098,0.26027153,1.33472003,1.96525106,0.11574094,0.46176982
0.68734367,5.94662395,1.77925757,2.75614775,0.03790242,0.25417313,1.30478128,1.93439861,0.11372314,0.44738075
0.69334667,5.81282025,1.72289299,2.68982136,0.03800526,0.24778053,1.26952428,1.90263178,0.11166844,0.43253384
0.69934967,5.67678689,1.66487333,2.62387798,0.03834303,0.24112548,1.22929451,1.87031728,0.10964448,0.41737597
0.70535268,5.54020850,1.60583095,2.55912587,0.03894941,0.23425189,1.18456010,1.83785175,0.10772196,0.40207034
0.71135568,5.40491144,1.54645594,2.49643824,0.03985767,0.22721535,1.13589628,1.80565404,0.10597302,0.38679333
0.71735868,5.27282754,1.48748515,2.43673962,0.04109982,0.22008214,1.08396629,1.77415660,0.10446937,0.37173083
0.72336168,5.14595367,1.42968929,2.38099020,0.04270586,0.21292778,1.02949964,1.74379635,0.10328046,0.35707450
0.72936468,5.02630855,1.37385841,2.33016830,0.04470287,0.20583527,0.97326884,1.71500545,0.10247156,0.34301784
0.73536768,4.91588791,1.32078611,2.28525121,0.04711409,0.19889296,0.91606560,1.68820241,0.10210197,0.32975229
0.74137069,4.81661929,1.27125280,2.24719476,0.04995794,0.19219223,0.85867764,1.66378376,0.10222319,0.31746335
0.74737369,4.73031724,1.22600852,2.21691164,0.05324703,0.18582488,0.80186680,1.64211634,0.10287732,0.30632693
0.75337669,4.65863971,1.18575556,2.19524884,0.05698723,0.17988059,0.74634950,1.62353042,0.10409564,0.29650579
0.75937969,4.60304636,1.15113142,2.18296440,0.06117674,0.17444428,0.69277985,1.60831351,0.10589731,0.28814621
0.76538269,4.56475905,1.12269230,2.18070368,0.06580529,0.16959353,0.64173598,1.59670480,0.10828843,0.28137491
0.77138569,4.54472516,1.10089766,2.18897574,0.07085340,0.16539623,0.59370977,1.58889006,0.11126131,0.27629621
0.77738869,4.54358413,1.08609601,2.20813005,0.07629188,0.16190842,0.54909997,1.58499689,0.11479407,0.27298939
0.78339170,4.56163775,1.07851246,2.23833443,0.08208150,0.15917236,0.50820861,1.58509017,0.11885057,0.27150644
0.78939470,4.59882481,1.07823819,2.27955465,0.08817291,0.15721503,0.47124056,1.58916774,0.12338065,0.27187001
0.79539770,4.65470117,1.08522233,2.33153692,0.09450681,0.15604693,0.43830573,1.59715640,0.12832073,0.27407183
0.80140070,4.72842607,1.09926651,2.39379390,0.10101450,0.15566139,0.40942367,1.60890818,0.13359480,0.27807150
0.80740370,4.81875582,1.12002251,2.46559559,0.10761866,0.15603426,0.38453011,1.62419751,0.13911563,0.28379580
0.81340670,4.92404635,1.14699330,2.54596581,0.11423452,0.15712410,0.36348499,1.64271929,0.14478645,0.29113866
0.81940970,5.04226549,1.17953770,2.63368560,0.12077137,0.15887293,0.34608164,1.66408861,0.15050284,0.29996174
0.82541271,5.17101635,1.21687905,2.72730398,0.12713428,0.16120732,0.33205675,1.68784235,0.15615493,0.31009586
0.83141571,5.30757242,1.25811789,2.82515707,0.13322620,0.16404011,0.32110075,1.71344325,0.16162979,0.32134320
0.83741871,5.44892496,1.30224874,2.92539545,0.13895019,0.16727248,0.31286842,1.74028676,0.16681407,0.33348050
0.84342171,5.59184252,1.34818082,3.02602004,0.14421181,0.17079649,0.30698951,1.76771095,0.17159666,0.34626303
0.84942471,5.73294182,1.39476243,3.12492568,0.14892159,0.17449787,0.30307907,1.79500964,0.17587149,0.35942953
0.85542771,5.86876881,1.44080850,3.21995171,0.15299752,0.17825915,0.30074749,1.82144853,0.17954022,0.37270786
0.86143072,5.99588768,1.48513060,3.30893798,0.15636733,0.18196296,0.29961000,1.84628419,0.18251489,0.38582133
0.86743372,6.11097528,1.52656852,3.38978455,0.15897066,0.18549531,0.29929558,1.86878525,0.18472029,0.39849546
0.87343672,6.21091761,1.56402255,3.46051301,0.16076088,0.18874890,0.29945511,1.88825523,0.18609610,0.41046505
0.87943972,6.29290480,1.59648515,3.51932687,0.16170657,0.19162621,0.29976868,1.90405594,0.18659870,0.42148114
0.88544272,6.35452073,1.62307087,3.56466878,0.16179255,0.19404231,0.29995193,1.91563063,0.18620250,0.43131779
0.89144572,6.39382339,1.64304337,3.59527180,0.16102037,0.19592721,0.29976135,1.92252573,0.18490078,0.43977817
0.89744872,6.40941235,1.65583837,3.61020270,0.15940841,0.19722781,0.29899844,1.92441009,0.18270611,0.44669993
0.90345173,6.40048009,1.66108141,3.60889498,0.15699129,0.19790916,0.29751257,1.92109090,0.17965008,0.45195947
0.90945473,6.36684469,1.65859975,3.59117018,0.15381889,0.19795516,0.29520267,1.91252518,0.17578263,0.45547487
0.91545773,6.30896215,1.64842769,3.55724638,0.14995486,0.19736855,0.29201757,1.89882648,0.17117076,0.45720762
0.92146073,6.22791744,1.63080505,3.50773328,0.14547473,0.19617026,0.28795508,1.88026617,0.16589680,0.45716269
0.92746373,6.12539466,1.60616881,3.44361414,0.14046368,0.19439818,0.28305994,1.85726930,0.16005623,0.45538737
0.93346673,6.00362740,1.57513817,3.36621525,0.13501410,0.19210534,0.27742061,1.83040510,0.15375522,0.45196863
0.93946973,5.86533145,1.53849371,3.27716439,0.12922294,0.18935761,0.27116512,1.80037260,0.14710783,0.44702933
0.94547274,5.71362296,1.49715138,3.17833994,0.12318914,0.18623106,0.26445626,1.76798197,0.14023310,0.44072350
0.95147574,5.55192548,1.45213259,3.07181315,0.11701106,0.18280912,0.25748606,1.73413244,0.13325211,0.43323085
0.95747874,5.38386999,1.40453147,2.95978595,0.11078406,0.17917956,0.25047005,1.69978784,0.12628504,0.42475082
0.96348174,5.21319218,1.35548084,2.84452687,0.10459838,0.17543157,0.24364131,1.66595068,0.11944843,0.41549655
0.96948474,5.04363101,1.30611802,2.72830794,0.09853730,0.17165289,0.23724468,1.63363603,0.11285263,0.40568894
0.97548774,4.87883246,1.25755208,2.61334470,0.09267571,0.16792727,0.23153115,1.60384610,0.10659968,0.39555104
0.98149075,4.72226204,1.21083347,2.50174183,0.08707899,0.16433220,0.22675272,1.57754647,0.10078140,0.38530314
0.98749375,4.57712860,1.16692741,2.39544588,0.08180241,0.16093708,0.22315778,1.55564467,0.09547811,0.37515848
0.99349675,4.44632158,1.12669150,2.29620667,0.07689086,0.15780183,0.22098704,1.53897177,0.09075759,0.36531984
0.99949975,4.33236298,1.09085861,2.20554803,0.07237894,0.15497597,0.22047009,1.52826722,0.08667466,0.35597702
1.00550275,4.23737441,1.06002500,2.12474826,0.06829146,0.15249815,0.22182254,1.52416714,0.08327114,0.34730509
1.01150575,4.16305881,1.03464413,2.05483022,0.06464413,0.15039620,0.22524365,1.52719601,0.08057617,0.33946338
1.01750875,4.11069598,1.01502574,1.99656032,0.06144458,0.14868750,0.23091432,1.53776141,0.07860699,0.33259512
1.02351176,4.08115024,1.00134012,1.95045560,0.05869343,0.14737977,0.23899542,1.55615168,0.07736996,0.32682755
1.02951476,4.07488813,0.99362681,1.91679751,0.05638554,0.14647218,0.24962620,1.58253570,0.07686184,0.32227224
1.03551776,4.09200417,0.99180715,1.89565115,0.05451127,0.14595665,0.26292271,1.61696458,0.07707121,0.31902559
1.04152076,4.13225198,0.99569984,1.88688817,0.05305772,0.14581933,0.27897614,1.65937454,0.07798002,0.31716923
1.04752376,4.19507871,1.00503859,1.89021208,0.05200985,0.14604216,0.29785095,1.70959061,0.07956513,0.31677032
1.05352676,4.27966048,1.01949102,1.90518428,0.05135156,0.14660447,0.31958271,1.76733067,0.08179979,0.31788147
1.05952976,4.38493715,1.03867780,1.93124965,0.05106654,0.14748452,0.34417583,1.83220966,0.08465502,0.32054039
1.06553277,4.50964473,1.06219126,1.96776043,0.05113895,0.14866089,0.37160099,1.90374365,0.08810073,0.32476923
1.07153577,4.65234471,1.08961267,2.01399770,0.05155393,0.15011381,0.40179255,1.98135396,0.09210673,0.33057356
1.07753877,4.81144950,1.12052755,2.06918977,0.05229787,0.15182616,0.43464609,2.06437116,0.09664344,0.33794118
1.08354177,4.98524407,1.15453845,2.13252720,0.05335843,0.15378433,0.47001616,2.15203959,0.10168224,0.34684079
1.08954477,5.17190396,1.19127498,2.20317434,0.05472447,0.15597884,0.50771461,2.24352228,0.10719571,0.35722081
1.09554777,5.36951059,1.23040070,2.28027784,0.05638567,0.15840458,0.54750961,2.33790706,0.11315744,0.36900828
1.10155078,5.57606459,1.27161712,2.36297224,0.05833208,0.16106096,0.58912563,2.43421410,0.11954177,0.38210827
1.10755378,5.78949849,1.31466472,2.45038360,0.06055354,0.16395174,0.63224467,2.53140520,0.12632320,0.39640372
1.11355678,6.00768995,1.35932145,2.54163152,0.06303895,0.16708465,0.67650872,2.62839537,0.13347573,0.41175600
1.11955978,6.22847660,1.40539901,2.63583074,0.06577564,0.17047089,0.72152366,2.72406669,0.14097215,0.42800622
1.12556278,6.44967369,1.45273756,2.73209266,0.06874857,0.17412452,0.76686468,2.81728470,0.14878321,0.44497741
1.13156578,6.66909496,1.50119923,2.82952781,0.07193977,0.17806174,0.81208295,2.90691697,0.15687697,0.46247739
1.13756878,6.88457744,1.55066113,2.92724960,0.07532772,0.18230014,0.85671366,2.99185383,0.16521811,0.48030257
1.14357179,7.09400976,1.60100836,3.02437986,0.07888699,0.18685801,0.90028493,3.07103046,0.17376756,0.49824233
1.14957479,7.29536380,1.65212744,3.12005619,0.08258800,0.19175366,0.94232755,3.14344984,0.18248217,0.51608387
1.15557779,7.48672842,1.70390057,3.21344128,0.08639696,0.19700478,0.98238496,3.20820565,0.19131473,0.53361748
1.16158079,7.66634420,1.75620097,3.30373365,0.09027613,0.20262790,1.02002323,3.26450425,0.20021415,0.55064181
1.16758379,7.83263741,1.80888940,3.39017951,0.09418413,0.20863786,1.05484062,3.31168461,0.20912589,0.56696893
1.17358679,7.98425143,1.86181184,3.47208496,0.09807663,0.21504737,1.08647619,3.34923545,0.21799268,0.58242912
1.17958979,8.12007382,1.91479827,3.54882787,0.10190712,0.22186649,1.11461732,3.37680844,0.22675525,0.59687481
1.18559280,8.23925718,1.96766223,3.61986849,0.10562784,0.22910210,1.13900563,3.39422696,0.23535337,0.61018381
1.19159580,8.34123235,2.02020105,3.68475805,0.10919088,0.23675732,1.15944131,3.40148974,0.24372686,0.62226143
1.19759880,8.42571295,2.07219632,3.74314481,0.11254930,0.24483077,1.17578555,3.39876920,0.25181666,0.63304153
