energy_ev,total_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.14257129,1.24407085,0.70272798,0.09473686,0.47468425,0.00544194,0.07182190,0.29329619,0.13662875,0.28456171
3.14857429,1.22954660,0.70524900,0.09236372,0.44869689,0.00540412,0.06741562,0.29416982,0.13523128,0.28387351
3.15457729,1.22044332,0.70999457,0.09043045,0.42514204,0.00537739,0.06320704,0.29632507,0.13448840,0.28413022
3.16058029,1.21660237,0.71678655,0.08893844,0.40419019,0.00536091,0.05923068,0.29966419,0.13432707,0.28530390
3.16658329,1.21773180,0.72537545,0.08787773,0.38595247,0.00535324,0.05550990,0.30405955,0.13465970,0.28733347
3.17258629,1.22343159,0.73545490,0.08722862,0.37048642,0.00535244,0.05205738,0.30936093,0.13538863,0.29012974
3.17858929,1.23322165,0.74667783,0.08696349,0.35780300,0.00535617,0.04887600,0.31540336,0.13641080,0.29358152
3.18459230,1.24657106,0.75867375,0.08704879,0.34787456,0.00536183,0.04596003,0.32201516,0.13762243,0.29756237
3.19059530,1.26292704,0.77106593,0.08744716,0.34064295,0.00536671,0.04329652,0.32902550,0.13892333,0.30193759
3.19659830,1.28174197,0.78348789,0.08811939,0.33602761,0.00536808,0.04086693,0.33627149,0.14022099,0.30657117
3.20260130,1.30249722,0.79559816,0.08902625,0.33393300,0.00536339,0.03864880,0.34360407,0.14143391,0.31133215
3.20860430,1.32472243,0.80709268,0.09013013,0.33425511,0.00535032,0.03661740,0.35089272,0.14249438,0.31610015
3.21460730,1.34800969,0.81771434,0.09139622,0.33688667,0.00532694,0.03474732,0.35802855,0.14335034,0.32076987
3.22061031,1.37202166,0.82725930,0.09279339,0.34172096,0.00529174,0.03301393,0.36492582,0.14396650,0.32525412
3.22661331,1.39649398,0.83557980,0.09429464,0.34865414,0.00524373,0.03139457,0.37152190,0.14432458,0.32948556
3.23261631,1.42123175,0.84258381,0.09587710,0.35758606,0.00518242,0.02986955,0.37777559,0.14442278,0.33341691
3.23861931,1.44610104,0.84823153,0.09752169,0.36841973,0.00510784,0.02842293,0.38366421,0.14427446,0.33701981
3.24462231,1.47101612,0.85252931,0.09921240,0.38105963,0.00502051,0.02704295,0.38917956,0.14390634,0.34028252
3.25062531,1.49592373,0.85552160,0.10093537,0.39540916,0.00492140,0.02572220,0.39432319,0.14335605,0.34320659
3.25662831,1.52078560,0.85728156,0.10267772,0.41136754,0.00481184,0.02445761,0.39910134,0.14266954,0.34580296
3.26263132,1.54556078,0.85790110,0.10442641,0.42882646,0.00469347,0.02325016,0.40351988,0.14189815,0.34808761
3.26863432,1.57018916,0.85748111,0.10616707,0.44766684,0.00456810,0.02210438,0.40757972,0.14109581,0.35007731
3.27463732,1.59457735,0.85612246,0.10788301,0.46775611,0.00443770,0.02102775,0.41127302,0.14031628,0.35178570
3.28064032,1.61858819,0.85391847,0.10955445,0.48894598,0.00430423,0.02002995,0.41458041,0.13961070,0.35321995
3.28664332,1.64203455,0.85094917,0.11115805,0.51107131,0.00416962,0.01912206,0.41746954,0.13902543,0.35437836
3.29264632,1.66467793,0.84727767,0.11266680,0.53394974,0.00403568,0.01831574,0.41989501,0.13860039,0.35524891
3.29864932,1.68623200,0.84294870,0.11405028,0.55738252,0.00390404,0.01762236,0.42179966,0.13836779,0.35580907
3.30465233,1.70637076,0.83798928,0.11527535,0.58115619,0.00377615,0.01705227,0.42311721,0.13835132,0.35602658
3.31065533,1.72474082,0.83241121,0.11630707,0.60504521,0.00365321,0.01661404,0.42377598,0.13856584,0.35586138
3.31665833,1.74097673,0.82621495,0.11711002,0.62881523,0.00353621,0.01631385,0.42370354,0.13901733,0.35526838
3.32266133,1.75471844,0.81939464,0.11764977,0.65222687,0.00342592,0.01615505,0.42283174,0.13970329,0.35420085
3.32866433,1.76562956,0.81194342,0.11789449,0.67503978,0.00332289,0.01613768,0.42110208,0.14061326,0.35261428
3.33466733,1.77341501,0.80385871,0.11781655,0.69701667,0.00322754,0.01625836,0.41847068,0.14172959,0.35047024
3.34067034,1.77783702,0.79514691,0.11739408,0.71792720,0.00314013,0.01651008,0.41491276,0.14302825,0.34774010
3.34667334,1.77872820,0.78582702,0.11661229,0.73755158,0.00306081,0.01688235,0.41042614,0.14447967,0.34440823
3.35267634,1.77600086,0.77593294,0.11546453,0.75568356,0.00298967,0.01736134,0.40503363,0.14604952,0.34047451
3.35867934,1.76965194,0.76551420,0.11395302,0.77213299,0.00292674,0.01793021,0.39878393,0.14769948,0.33595589
3.36468234,1.75976324,0.75463510,0.11208916,0.78672785,0.00287205,0.01856955,0.39175119,0.14938788,0.33088701
3.37068534,1.74649704,0.74337232,0.10989341,0.79931567,0.00282558,0.01925792,0.38403301,0.15107034,0.32531961
3.37668834,1.73008731,0.73181127,0.10739481,0.80976464,0.00278729,0.01997253,0.37574713,0.15270026,0.31932102
3.38269135,1.71082741,0.72004145,0.10463000,0.81796439,0.00275714,0.02068988,0.36702695,0.15422941,0.31297166
3.38869435,1.68905479,0.70815132,0.10164203,0.82382664,0.00273502,0.02138652,0.35801609,0.15560840,0.30636173
3.39469735,1.66513416,0.69622306,0.09847874,0.82728578,0.00272077,0.02203985,0.34886243,0.15678740,0.29958740
3.40070035,1.63943983,0.68432770,0.09519110,0.82829963,0.00271416,0.02262887,0.33971187,0.15771675,0.29274658
3.40670335,1.61233879,0.67252113,0.09183130,0.82685038,0.00271483,0.02313488,0.33070221,0.15834784,0.28593473
3.41270635,1.58417527,0.66084131,0.08845097,0.82294573,0.00272230,0.02354221,0.32195756,0.15863408,0.27924079
3.41870935,1.55525800,0.64930697,0.08509941,0.81662040,0.00273593,0.02383879,0.31358355,0.15853195,0.27274363
3.42471236,1.52585066,0.63791802,0.08182199,0.80793774,0.00275495,0.02401667,0.30566352,0.15800225,0.26650907
3.43071536,1.49616631,0.62665771,0.07865884,0.79699154,0.00277839,0.02407240,0.29825611,0.15701130,0.26058784
3.43671836,1.46636574,0.61549638,0.07564378,0.78390778,0.00280517,0.02400731,0.29139409,0.15553229,0.25501435
3.44272136,1.43655996,0.60439681,0.07280371,0.76884622,0.00283404,0.02382759,0.28508472,0.15354643,0.24980650
3.44872436,1.40681634,0.59332053,0.07015817,0.75200161,0.00286367,0.02354434,0.27931139,0.15104411,0.24496648
3.45472736,1.37716796,0.58223505,0.06771944,0.73360435,0.00289264,0.02317334,0.27403651,0.14802582,0.24048244
3.46073037,1.34762535,0.57112123,0.06549290,0.71392032,0.00291950,0.02273479,0.26920541,0.14450276,0.23633089
3.46673337,1.31818978,0.55998043,0.06347762,0.69324984,0.00294283,0.02225288,0.26475103,0.14049722,0.23247976
3.47273637,1.28886708,0.54884094,0.06166733,0.67192550,0.00296128,0.02175521,0.26059906,0.13604257,0.22889181
3.47873937,1.25968102,0.53776313,0.06005145,0.65030877,0.00297359,0.02127219,0.25667325,0.13118282,0.22552822
3.48474237,1.23068526,0.52684287,0.05861628,0.62878532,0.00297870,0.02083623,0.25290059,0.12597189,0.22235212
3.49074537,1.20197292,0.51621301,0.05734623,0.60775905,0.00297574,0.02048096,0.24921597,0.12047238,0.21933180
3.49674837,1.17368318,0.50604252,0.05622499,0.58764483,0.00296408,0.02024033,0.24556624,0.11475411,0.21644346
3.50275138,1.14600421,0.49653323,0.05523659,0.56886005,0.00294336,0.02014771,0.24191320,0.10889228,0.21367327
3.50875438,1.11917219,0.48791420,0.05436634,0.55181508,0.00291349,0.02023490,0.23823564,0.10296546,0.21101863
3.51475738,1.09346627,0.48043380,0.05360152,0.53690296,0.00287467,0.02053123,0.23453011,0.09705341,0.20848853
3.52076038,1.06919957,0.47434980,0.05293185,0.52448838,0.00282737,0.02106254,0.23081055,0.09123485,0.20610303
3.52676338,1.04670673,0.46991789,0.05234968,0.51489641,0.00277229,0.02185036,0.22710673,0.08558523,0.20389182
3.53276638,1.02632845,0.46737904,0.05184998,0.50840129,0.00271036,0.02291095,0.22346168,0.08017461,0.20189195
3.53876938,1.00839388,0.46694629,0.05143004,0.50521563,0.00264268,0.02425458,0.21992824,0.07506579,0.20014493
3.54477239,0.99320173,0.46879174,0.05108900,0.50548054,0.00257047,0.02588483,0.21656499,0.07031261,0.19869325
3.55077539,0.98100127,0.47303410,0.05082717,0.50925697,0.00249502,0.02779800,0.21343175,0.06595860,0.19757666
3.55677839,0.97197410,0.47972781,0.05064528,0.51651892,0.00241764,0.02998274,0.21058496,0.06203607,0.19682831
3.56278139,0.96621796,0.48885404,0.05054371,0.52714877,0.00233959,0.03241984,0.20807324,0.05856543,0.19647109
3.56878439,0.96373343,0.50031432,0.05052162,0.54093515,0.00226206,0.03508216,0.20593336,0.05555510,0.19651432
3.57478739,0.96441453,0.51392716,0.05057630,0.55757378,0.00218608,0.03793493,0.20418683,0.05300163,0.19695107
3.58079040,0.96804388,0.52942800,0.05070254,0.57667136,0.00211255,0.04093616,0.20283740,0.05089038,0.19775629
3.58679340,0.97429285,0.54647267,0.05089222,0.59775266,0.00204212,0.04403736,0.20186956,0.04919645,0.19888580
3.59279640,0.98272705,0.56464443,0.05113412,0.62027090,0.00197528,0.04718457,0.20124813,0.04788591,0.20027642
3.59879940,0.99281707,0.58346432,0.05141397,0.64362107,0.00191225,0.05031949,0.20091896,0.04691737,0.20184704
3.60480240,1.00395404,0.60240461,0.05171471,0.66715602,0.00185306,0.05338098,0.20081082,0.04624363,0.20350078
3.61080540,1.01546958,0.62090480,0.05201696,0.69020469,0.00179754,0.05630662,0.20083819,0.04581359,0.20512812
3.61680840,1.02665913,0.63838953,0.05229981,0.71209205,0.00174535,0.05903443,0.20090493,0.04557407,0.20661079
3.62281141,1.03680768,0.65428769,0.05254159,0.73215978,0.00169598,0.06150468,0.20090862,0.04547174,0.20782628
3.62881441,1.04521670,0.66805190,0.05272090,0.74978704,0.00164884,0.06366167,0.20074523,0.04545491,0.20865273
3.63481741,1.05123080,0.67917748,0.05281760,0.76441046,0.00160325,0.06545544,0.20031399,0.04547513,0.20897395
3.64082041,1.05426306,0.68722004,0.05281381,0.77554225,0.00155854,0.06684330,0.19952210,0.04548869,0.20868433
3.64682341,1.05381753,0.69181097,0.05269483,0.78278597,0.00151401,0.06779126,0.19828904,0.04545776,0.20769329
3.65282641,1.04950792,0.69267002,0.05244990,0.78584888,0.00146905,0.06827500,0.19655023,0.04535130,0.20592917
3.65882941,1.04107147,0.68961448,0.05207276,0.78455056,0.00142312,0.06828068,0.19425996,0.04514560,0.20334227
3.66483242,1.02837744,0.68256458,0.05156202,0.77882721,0.00137580,0.06780533,0.19139319,0.04482457,0.19990688
3.67083542,1.01142972,0.67154480,0.05092121,0.76873157,0.00132678,0.06685678,0.18794647,0.04437957,0.19562232
3.67683842,0.99036358,0.65668122,0.05015861,0.75442839,0.00127591,0.06545338,0.18393763,0.04380912,0.19051275
3.68284142,0.96543679,0.63819505,0.04928682,0.73618576,0.00122316,0.06362318,0.17940447,0.04311813,0.18462603
3.68884442,0.93701573,0.61639268,0.04832205,0.71436265,0.00116866,0.06140292,0.17440256,0.04231705,0.17803150
3.69484742,0.90555717,0.59165288,0.04728328,0.68939353,0.00111265,0.05883670,0.16900212,0.04142075,0.17081688
3.70085043,0.87158689,0.56441177,0.04619124,0.66177049,0.00105547,0.05597440,0.16328436,0.04044731,0.16308463
3.70685343,0.83567622,0.53514628,0.04506731,0.63202407,0.00099754,0.05287005,0.15733741,0.03941675,0.15494766
3.71285643,0.79841773,0.50435704,0.04393240,0.60070356,0.00093936,0.04958005,0.15125209,0.03834978,0.14652493
3.71885943,0.76040139,0.47255128,0.04280594,0.56835763,0.00088144,0.04616145,0.14511772,0.03726655,0.13793694
3.72486243,0.72219222,0.44022665,0.04170483,0.53551627,0.00082430,0.04267033,0.13901824,0.03618563,0.12930154
3.73086543,0.68431057,0.40785655,0.04064273,0.50267472,0.00076846,0.03916026,0.13302886,0.03512307,0.12072995
3.73686843,0.64721576,0.37587747,0.03962940,0.47027999,0.00071437,0.03568104,0.12721327,0.03409169,0.11232354
3.74287144,0.61129373,0.34467882,0.03867038,0.43872040,0.00066243,0.03227760,0.12162165,0.03310065,0.10417109
3.74887444,0.57684906,0.31459541,0.03776681,0.40831842,0.00061300,0.02898921,0.11628952,0.03215517,0.09634695
3.75487744,0.54410133,0.28590268,0.03691564,0.37932687,0.00056632,0.02584893,0.11123737,0.03125658,0.08890986
3.76088044,0.51318580,0.25881473,0.03610989,0.35192832,0.00052256,0.02288334,0.10647115,0.03040251,0.08190261
3.76688344,0.48415793,0.23348476,0.03533929,0.32623752,0.00048183,0.02011254,0.10198339,0.02958733,0.07535234
3.77288644,0.45700127,0.21000786,0.03459095,0.30230636,0.00044412,0.01755031,0.09775506,0.02880275,0.06927155
3.77888944,0.43163789,0.18842558,0.03385022,0.28013090,0.00040939,0.01520453,0.09375773,0.02803846,0.06365952
3.78489245,0.40794069,0.16873198,0.03310159,0.25965997,0.00037751,0.01307770,0.08995618,0.02728295,0.05850420
3.79089545,0.38574674,0.15088071,0.03232960,0.24080465,0.00034831,0.01116761,0.08631109,0.02652429,0.05378430
3.79689845,0.36487081,0.13479255,0.03151972,0.22344815,0.00032160,0.00946801,0.08278169,0.02575086,0.04947153
3.80290145,0.34511840,0.12036320,0.03065914,0.20745555,0.00029715,0.00796944,0.07932833,0.02495208,0.04553278
3.80890445,0.32629766,0.10747075,0.02973744,0.19268291,0.00027472,0.00665988,0.07591467,0.02411899,0.04193230
3.81490745,0.30822961,0.09598270,0.02874713,0.17898538,0.00025408,0.00552555,0.07250955,0.02324474,0.03863355
3.82091046,0.29075638,0.08576218,0.02768392,0.16622409,0.00023501,0.00455150,0.06908840,0.02232491,0.03560086
3.82691346,0.27374722,0.07667325,0.02654695,0.15427159,0.00021729,0.00372223,0.06563414,0.02135773,0.03280076
3.83291646,0.25710224,0.06858521,0.02533875,0.14301577,0.00020074,0.00302219,0.06213758,0.02034403,0.03020295
3.83891946,0.24075392,0.06137584,0.02406501,0.13236231,0.00018521,0.00243619,0.05859741,0.01928722,0.02778099
3.84492246,0.22466660,0.05493371,0.02273432,0.12223577,0.00017056,0.00194971,0.05501969,0.01819300,0.02551265
3.85092546,0.20883423,0.04915945,0.02135768,0.11257940,0.00015669,0.00154917,0.05141705,0.01706906,0.02337991
3.85692846,0.19327675,0.04396632,0.01994796,0.10335398,0.00014353,0.00122207,0.04780757,0.01592465,0.02136888
3.86293147,0.17803538,0.03928004,0.01851934,0.09453579,0.00013103,0.00095712,0.04421353,0.01477013,0.01946935
3.86893447,0.16316739,0.03503814,0.01708667,0.08611413,0.00011916,0.00074423,0.04065997,0.01361651,0.01767434
3.87493747,0.14874053,0.03118882,0.01566491,0.07808844,0.00010790,0.00057453,0.03717336,0.01247495,0.01597951
3.88094047,0.13482759,0.02768969,0.01426855,0.07046539,0.00009724,0.00044034,0.03378019,0.01135637,0.01438253
3.88694347,0.12150138,0.02450633,0.01291116,0.06325597,0.00008720,0.00033507,0.03050584,0.01027099,0.01288248
3.89294647,0.10883022,0.02161078,0.01160493,0.05647290,0.00007778,0.00025314,0.02737349,0.00922805,0.01147925
3.89894947,0.09687432,0.01898020,0.01036041,0.05012835,0.00006899,0.00018987,0.02440330,0.00823556,0.01017309
3.90495248,0.08568294,0.01659555,0.00918626,0.04423210,0.00006083,0.00014139,0.02161182,0.00730008,0.00896410
3.91095548,0.07529249,0.01444052,0.00808916,0.03879016,0.00005332,0.00010453,0.01901160,0.00642665,0.00785201
3.91695848,0.06572550,0.01250064,0.00707375,0.03380383,0.00004644,0.00007673,0.01661104,0.00561876,0.00683585
3.92296148,0.05699037,0.01076252,0.00614271,0.02926924,0.00004019,0.00005592,0.01441442,0.00487837,0.00591386
3.92896448,0.04908189,0.00921336,0.00529687,0.02517726,0.00003456,0.00004047,0.01242213,0.00420601,0.00508342
3.93496748,0.04198226,0.00784063,0.00453541,0.02151373,0.00002953,0.00002909,0.01063098,0.00360092,0.00434108
3.94097049,0.03566260,0.00663182,0.00385605,0.01826000,0.00002505,0.00002077,0.00903467,0.00306120,0.00368260
3.94697349,0.03008472,0.00557438,0.00325529,0.01539360,0.00002112,0.00001474,0.00762430,0.00258404,0.00310309
3.95297649,0.02520313,0.00465579,0.00272869,0.01288909,0.00001768,0.00001042,0.00638890,0.00216584,0.00259712
3.95897949,0.02096700,0.00386359,0.00227111,0.01071891,0.00001470,0.00000736,0.00531599,0.00180249,0.00215893
3.96498249,0.01732215,0.00318552,0.00187694,0.00885431,0.00001214,0.00000523,0.00439210,0.00148952,0.00178255
3.97098549,0.01421286,0.00260970,0.00154031,0.00726617,0.00000997,0.00000379,0.00360327,0.00122223,0.00146195
3.97698849,0.01158356,0.00212477,0.00125532,0.00592584,0.00000813,0.00000287,0.00293544,0.00099592,0.00119122
3.98299150,0.00938018,0.00172002,0.00101618,0.00480577,0.00000660,0.00000237,0.00237487,0.00080597,0.00096469
3.98899450,0.00755145,0.00138560,0.00081733,0.00388023,0.00000533,0.00000222,0.00190841,0.00064795,0.00077700
3.99499750,0.00604978,0.00111254,0.00065359,0.00312575,0.00000430,0.00000239,0.00152370,0.00051770,0.00062326
4.00100050,0.00483207,0.00089294,0.00052021,0.00252165,0.00000348,0.00000289,0.00120943,0.00041143,0.00049904
4.00700350,0.00386030,0.00072003,0.00041294,0.00205037,0.00000284,0.00000377,0.00095536,0.00032572,0.00040053
4.01300650,0.00310194,0.00058824,0.00032807,0.00169795,0.00000238,0.00000513,0.00075245,0.00025754,0.00032449
4.01900950,0.00253035,0.00049331,0.00026245,0.00145430,0.00000206,0.00000709,0.00059288,0.00020433,0.00026836
4.02501251,0.00212507,0.00043237,0.00021351,0.00131365,0.00000190,0.00000984,0.00047003,0.00016392,0.00023027
4.03101551,0.00187210,0.00040403,0.00017929,0.00127503,0.00000188,0.00001364,0.00037850,0.00013461,0.00020912
4.03701851,0.00176427,0.00040852,0.00015841,0.00134276,0.00000203,0.00001883,0.00031406,0.00011513,0.00020459
4.04302151,0.00180169,0.00044785,0.00015011,0.00152718,0.00000235,0.00002583,0.00027361,0.00010463,0.00021722
4.04902451,0.00199222,0.00052600,0.00015429,0.00184538,0.00000288,0.00003519,0.00025522,0.00010271,0.00024851
4.05502751,0.00235220,0.00064917,0.00017148,0.00232220,0.00000365,0.00004763,0.00025804,0.00010944,0.00030101
4.06103052,0.00290727,0.00082602,0.00020295,0.00299130,0.00000473,0.00006400,0.00028237,0.00012533,0.00037842
4.06703352,0.00369328,0.00106803,0.00025071,0.00389642,0.00000619,0.00008540,0.00032963,0.00015140,0.00048578
4.07303652,0.00475748,0.00138985,0.00031758,0.00509280,0.00000810,0.00011313,0.00040242,0.00018920,0.00062954
4.07903952,0.00615969,0.00180965,0.00040729,0.00664863,0.00001059,0.00014881,0.00050455,0.00024082,0.00081781
4.08504252,0.00797356,0.00234953,0.00052450,0.00864664,0.00001378,0.00019436,0.00064112,0.00030899,0.00106049
4.09104552,0.01028792,0.00303595,0.00067496,0.01118558,0.00001784,0.00025204,0.00081853,0.00039708,0.00136946
4.09704852,0.01320793,0.00389998,0.00086552,0.01438170,0.00002294,0.00032452,0.00104463,0.00050919,0.00175872
4.10305153,0.01685610,0.00497770,0.00110421,0.01836995,0.00002931,0.00041489,0.00132869,0.00065018,0.00224454
4.10905453,0.02137304,0.00631033,0.00140031,0.02330486,0.00003720,0.00052667,0.00168146,0.00082573,0.00284555
4.11505753,0.02691770,0.00794427,0.00176441,0.02936093,0.00004688,0.00066385,0.00211518,0.00104235,0.00358275
4.12106053,0.03366713,0.00993101,0.00220831,0.03673242,0.00005867,0.00083087,0.00264353,0.00130744,0.00447945
4.12706353,0.04181544,0.01232674,0.00274506,0.04563236,0.00007292,0.00103260,0.00328155,0.00162928,0.00556115
4.13306653,0.05157195,0.01519174,0.00338883,0.05629057,0.00008999,0.00127431,0.00404542,0.00201698,0.00685524
4.13906953,0.06315834,0.01858943,0.00415474,0.06895064,0.00011028,0.00156159,0.00495232,0.00248050,0.00839062
4.14507254,0.07680469,0.02258512,0.00505865,0.08386579,0.00013420,0.00190028,0.00601999,0.00303050,0.01019709
4.15107554,0.09274448,0.02724439,0.00611686,0.10129341,0.00016218,0.00229636,0.00726642,0.00367827,0.01230472
4.15707854,0.11120829,0.03263112,0.00734572,0.12148838,0.00019463,0.00275575,0.00870927,0.00443557,0.01474289
4.16308154,0.13241655,0.03880518,0.00876126,0.14469523,0.00023197,0.00328422,0.01036533,0.00531446,0.01753935
4.16908454,0.15657123,0.04581986,0.01037859,0.17113919,0.00027458,0.00388711,0.01224984,0.00632706,0.02071902
4.17508754,0.18384679,0.05371905,0.01221146,0.20101643,0.00032279,0.00456919,0.01437574,0.00748531,0.02430276
4.18109055,0.21438065,0.06253427,0.01427159,0.23448371,0.00037689,0.00533439,0.01675297,0.00880073,0.02830608
4.18709355,0.24826348,0.07228172,0.01656812,0.27164790,0.00043708,0.00618556,0.01938763,0.01028410,0.03273776
4.19309655,0.28552982,0.08295943,0.01910704,0.31255575,0.00050348,0.00712429,0.02228129,0.01194519,0.03759863
4.19909955,0.32614941,0.09454467,0.02189055,0.35718440,0.00057611,0.00815063,0.02543030,0.01379249,0.04288038
4.20510255,0.37001979,0.10699179,0.02491668,0.40543324,0.00065485,0.00926298,0.02882522,0.01583287,0.04856459
4.21110555,0.41696066,0.12023071,0.02817884,0.45711754,0.00073948,0.01045787,0.03245036,0.01807144,0.05462198
4.21710855,0.46671035,0.13416606,0.03166553,0.51196445,0.00082964,0.01172991,0.03628363,0.02051124,0.06101208
4.22311156,0.51892511,0.14867729,0.03536023,0.56961171,0.00092481,0.01307174,0.04029641,0.02315311,0.06768315
4.22911456,0.57318113,0.16361978,0.03924146,0.62960949,0.00102437,0.01447403,0.04445386,0.02599558,0.07457262
4.23511756,0.62897988,0.17882694,0.04328289,0.69142548,0.00112755,0.01592562,0.04871540,0.02903477,0.08160796
4.24112056,0.68575654,0.19411347,0.04745380,0.75445342,0.00123348,0.01741362,0.05303542,0.03226438,0.08870805
4.24712356,0.74289163,0.20927966,0.05171953,0.81802476,0.00134119,0.01892371,0.05736435,0.03567577,0.09578492
4.25312656,0.79972539,0.22411660,0.05604226,0.88142338,0.00144962,0.02044037,0.06164992,0.03925800,0.10274602
4.25912956,0.85557460,0.23841229,0.06038174,0.94390276,0.00155770,0.02194728,0.06583858,0.04299798,0.10949672
4.26513257,0.90975129,0.25195835,0.06469629,1.00470508,0.00166430,0.02342768,0.06987715,0.04688072,0.11594318
4.27113557,0.96158251,0.26455703,0.06894373,1.06308151,0.00176833,0.02486478,0.07371450,0.05088946,0.12199531
4.27713857,1.01043052,0.27602847,0.07308241,1.11831286,0.00186873,0.02624218,0.07730332,0.05500604,0.12756979
4.28314157,1.05571254,0.28621761,0.07707224,1.16972980,0.00196451,0.02754429,0.08060177,0.05921115,0.13259303
4.28914457,1.09691917,0.29500071,0.08087561,1.21673184,0.00205480,0.02875674,0.08357508,0.06348472,0.13700389
4.29514757,1.13363081,0.30229101,0.08445828,1.25880413,0.00213884,0.02986667,0.08619692,0.06780629,0.14075606
4.30115058,1.16553136,0.30804332,0.08779013,1.29553170,0.00221605,0.03086310,0.08845053,0.07215544,0.14382002
4.30715358,1.19241859,0.31225735,0.09084581,1.32661039,0.00228600,0.03173713,0.09032952,0.07651231,0.14618441
4.31315658,1.21421083,0.31497952,0.09360520,1.35185410,0.00234844,0.03248208,0.09183837,0.08085805,0.14785683
4.31915958,1.23094973,0.31630316,0.09605377,1.37119839,0.00240333,0.03309368,0.09299254,0.08517547,0.14886399
4.32516258,1.24279898,0.31636705,0.09818269,1.38470015,0.00245078,0.03357000,0.09381810,0.08944954,0.14925112
4.33116558,1.25003918,0.31535233,0.09998895,1.39253369,0.00249114,0.03391150,0.09435113,0.09366803,0.14908078
4.33716858,1.25305893,0.31347784,0.10147516,1.39498349,0.00252489,0.03412089,0.09463664,0.09782209,0.14843107
4.34317159,1.25234273,0.31099396,0.10264940,1.39243390,0.00255268,0.03420300,0.09472717,0.10190677,0.14739317
4.34917459,1.24845596,0.30817528,0.10352481,1.38535655,0.00257529,0.03416461,0.09468115,0.10592151,0.14606851
4.35517759,1.24202760,0.30531220,0.10411916,1.37429567,0.00259364,0.03401421,0.09456096,0.10987040,0.14456555
4.36118059,1.23373120,0.30270182,0.10445437,1.35985213,0.00260870,0.03376179,0.09443086,0.11376240,0.14299626
4.36718359,1.22426473,0.30063834,0.10455584,1.34266658,0.00262150,0.03341858,0.09435477,0.11761123,0.14147248
4.37318659,1.21432986,0.29940337,0.10445184,1.32340216,0.00263311,0.03299676,0.09439407,0.12143508,0.14010229
4.37918959,1.20461130,0.29925633,0.10417272,1.30272732,0.00264458,0.03250921,0.09460536,0.12525594,0.13898646
4.38519260,1.19575666,0.30042540,0.10375020,1.28129905,0.00265689,0.03196928,0.09503841,0.12909873,0.13821512
4.39119560,1.18835746,0.30309924,0.10321650,1.25974690,0.00267097,0.03139046,0.09573419,0.13299007,0.13786481
4.39719860,1.18293175,0.30741968,0.10260355,1.23865811,0.00268764,0.03078619,0.09672328,0.13695677,0.13799594
4.40320160,1.17990880,0.31347589,0.10194210,1.21856413,0.00270758,0.03016959,0.09802442,0.14102415,0.13865078
4.40920460,1.17961641,0.32129997,0.10126096,1.19992879,0.00273131,0.02955326,0.09964363,0.14521412,0.13985207
4.41520760,1.18227119,0.33086435,0.10058617,1.18313852,0.00275918,0.02894904,0.10157353,0.14954329,0.14160232
4.42121061,1.18797222,0.34208110,0.09994037,1.16849472,0.00279136,0.02836789,0.10379333,0.15402108,0.14388379
4.42721361,1.19669859,0.35480317,0.09934220,1.15620875,0.00282781,0.02781972,0.10626914,0.15864798,0.14665920
4.43321661,1.20831072,0.36882779,0.09880592,1.14639955,0.00286833,0.02731331,0.10895488,0.16341416,0.14987319
4.43921961,1.22255609,0.38390168,0.09834117,1.13909434,0.00291253,0.02685621,0.11179356,0.16829844,0.15345449
4.44522261,1.23907891,0.39972833,0.09795299,1.13423234,0.00295988,0.02645482,0.11471917,0.17326779,0.15731864
4.45122561,1.25743393,0.41597690,0.09764198,1.13167157,0.00300973,0.02611435,0.11765882,0.17827739,0.16137134
4.45722861,1.27710384,0.43229251,0.09740484,1.13119858,0.00306132,0.02583896,0.12053527,0.18327137,0.16551222
4.46323162,1.29751977,0.44830773,0.09723492,1.13254098,0.00311389,0.02563191,0.12326977,0.18818413,0.16963884
4.46923462,1.31808417,0.46365466,0.09712316,1.13538208,0.00316665,0.02549569,0.12578489,0.19294232,0.17365087
4.47523762,1.33819507,0.47797725,0.09705899,1.13937728,0.00321888,0.02543227,0.12800748,0.19746730,0.17745414
4.48124062,1.35727074,0.49094333,0.09703143,1.14417130,0.00326994,0.02544325,0.12987146,0.20167808,0.18096451
4.48724362,1.37477348,0.50225589,0.09703014,1.14941558,0.00331933,0.02553010,0.13132034,0.20549447,0.18411122
4.49324662,1.39023144,0.51166299,0.09704644,1.15478465,0.00336674,0.02569431,0.13230940,0.20884041,0.18683967
4.49924962,1.40325716,0.51896593,0.09707411,1.15999089,0.00341204,0.02593746,0.13280738,0.21164712,0.18911345
4.50525263,1.41356199,0.52402537,0.09711008,1.16479647,0.00345530,0.02626134,0.13279759,0.21385609,0.19091540
4.51125563,1.42096535,0.52676487,0.09715477,1.16902198,0.00349680,0.02666784,0.13227838,0.21542157,0.19224774
4.51725863,1.42539823,0.52717197,0.09721216,1.17255097,0.00353703,0.02715886,0.13126293,0.21631249,0.19313127
4.52326163,1.42690085,0.52529646,0.09728947,1.17533023,0.00357659,0.02773611,0.12977844,0.21651361,0.19360345
4.52926463,1.42561424,0.52124619,0.09739655,1.17736556,0.00361622,0.02840074,0.12786459,0.21602603,0.19371577
