energy_ev,total_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.27313657,5.26991423,0.00428331,0.00000000,0.84832476,3.78736587,0.00620517,0.10128352,0.05513923,0.33205686
-0.26713357,5.45394885,0.00441427,0.00000000,0.88910063,3.95115395,0.00700629,0.10659567,0.05551484,0.34710270
-0.26113057,5.63436791,0.00453544,0.00000000,0.93083525,4.11203075,0.00791903,0.11208347,0.05596006,0.36236221
-0.25512756,5.81054817,0.00464586,0.00000000,0.97350965,4.26910255,0.00895131,0.11775616,0.05650121,0.37782879
-0.24912456,5.98195967,0.00474481,0.00000000,1.01711921,4.42157043,0.01011075,0.12362543,0.05716242,0.39350117
-0.24312156,6.14817143,0.00483180,0.00000000,1.06167256,4.56874739,0.01140445,0.12970522,0.05796449,0.40938267
-0.23711856,6.30885585,0.00490658,0.00000000,1.10719022,4.71007191,0.01283873,0.13601149,0.05892403,0.42548020
-0.23111556,6.46379055,0.00496917,0.00000000,1.15370258,4.84511700,0.01441891,0.14256187,0.06005265,0.44180322
-0.22511256,6.61285740,0.00501983,0.00000000,1.20124725,4.97359373,0.01614908,0.14937530,0.06135651,0.45836248
-0.21910955,6.75603778,0.00505909,0.00000000,1.24986555,5.09534910,0.01803188,0.15647155,0.06283599,0.47516853
-0.21310655,6.89340420,0.00508770,0.00000000,1.29959827,5.21035777,0.02006829,0.16387067,0.06448566,0.49223010
-0.20710355,7.02510802,0.00510665,0.00000000,1.35048064,5.31870816,0.02225743,0.17159243,0.06629445,0.50955230
-0.20110055,7.15136366,0.00511707,0.00000000,1.40253651,5.42058359,0.02459637,0.17965566,0.06824597,0.52713482
-0.19509755,7.27242994,0.00512026,0.00000000,1.45577211,5.51623917,0.02708000,0.18807759,0.07031912,0.54496997
-0.18909455,7.38858916,0.00511759,0.00000000,1.51016944,5.60597598,0.02970085,0.19687319,0.07248870,0.56304088
-0.18309155,7.50012495,0.00511046,0.00000000,1.56567960,5.69011367,0.03244899,0.20605452,0.07472629,0.58131978
-0.17708854,7.60729984,0.00510028,0.00000000,1.62221637,5.76896304,0.03531194,0.21563010,0.07700102,0.59976646
-0.17108554,7.71033354,0.00508834,0.00000000,1.67965032,5.84279991,0.03827460,0.22560442,0.07928051,0.61832703
-0.16508254,7.80938285,0.00507583,0.00000000,1.73780384,5.91184170,0.04131925,0.23597746,0.08153174,0.63693299
-0.15907954,7.90452406,0.00506376,0.00000000,1.79644737,5.97622768,0.04442555,0.24674434,0.08372185,0.65550073
-0.15307654,7.99573856,0.00505290,0.00000000,1.85529716,6.03600375,0.04757064,0.25789508,0.08581896,0.67393143
-0.14707354,8.08290212,0.00504378,0.00000000,1.91401475,6.09111240,0.05072927,0.26941445,0.08779278,0.69211143
-0.14107054,8.16577823,0.00503665,0.00000000,1.97220855,6.14138811,0.05387403,0.28128196,0.08961520,0.70991310
-0.13506753,8.24401591,0.00503149,0.00000000,2.02943753,6.18655813,0.05697560,0.29347191,0.09126078,0.72719625
-0.12906453,8.31715185,0.00502799,0.00000000,2.08521715,6.22624858,0.06000316,0.30595358,0.09270705,0.74381002
-0.12306153,8.38461723,0.00502557,0.00000000,2.13902761,6.25999545,0.06292478,0.31869150,0.09393479,0.75959525
-0.11705853,8.44574894,0.00502344,0.00000000,2.19032424,6.28725989,0.06570804,0.33164572,0.09492821,0.77438738
-0.11105553,8.49980527,0.00502062,0.00000000,2.23854989,6.30744722,0.06832056,0.34477227,0.09567501,0.78801984
-0.10505253,8.54598584,0.00501598,0.00000000,2.28314908,6.31992901,0.07073072,0.35802356,0.09616648,0.80032777
-0.09904952,8.58345547,0.00500835,0.00000000,2.32358346,6.32406733,0.07290839,0.37134889,0.09639746,0.81115216
-0.09304652,8.61137175,0.00499653,0.00000000,2.35934811,6.31924054,0.07482570,0.38469503,0.09636640,0.82034427
-0.08704352,8.62891560,0.00497939,0.00000000,2.38998819,6.30486978,0.07645779,0.39800678,0.09607528,0.82777016
-0.08104052,8.63532434,0.00495597,0.00000000,2.41511521,6.28044534,0.07778357,0.41122761,0.09552969,0.83331530
-0.07503752,8.62992625,0.00492551,0.00000000,2.43442235,6.24555205,0.07878644,0.42430036,0.09473874,0.83688905
-0.06903452,8.61217550,0.00488752,0.00000000,2.44769801,6.19989297,0.07945489,0.43716794,0.09371511,0.83842881
-0.06303152,8.58168628,0.00484185,0.00000000,2.45483708,6.14331041,0.07978297,0.44977405,0.09247496,0.83790373
-0.05702851,8.53826466,0.00478874,0.00000000,2.45584916,6.07580362,0.07977071,0.46206397,0.09103793,0.83531770
-0.05102551,8.48193647,0.00472884,0.00000000,2.45086327,5.99754215,0.07942424,0.47398527,0.08942699,0.83071149
-0.04502251,8.41296988,0.00466323,0.00000000,2.44012865,5.90887444,0.07875582,0.48548851,0.08766826,0.82416382
-0.03901951,8.33189102,0.00459341,0.00000000,2.42401136,5.81033084,0.07778365,0.49652785,0.08579076,0.81579125
-0.03301651,8.23949130,0.00452129,0.00000000,2.40298663,5.70262082,0.07653144,0.50706160,0.08382603,0.80574678
-0.02701351,8.13682542,0.00444918,0.00000000,2.37762707,5.58662409,0.07502787,0.51705251,0.08180764,0.79421708
-0.02101051,8.02519942,0.00437969,0.00000000,2.34858698,5.46337564,0.07330578,0.52646799,0.07977061,0.78141844
-0.01500750,7.90614842,0.00431566,0.00000000,2.31658343,5.33404514,0.07140129,0.53528003,0.07775069,0.76759141
-0.00900450,7.78140439,0.00426015,0.00000000,2.28237460,5.19991120,0.06935281,0.54346487,0.07578356,0.75299444
-0.00300150,7.65285469,0.00421627,0.00000000,2.24673628,5.06233141,0.06719989,0.55100249,0.07390398,0.73789652
0.00300150,7.52249275,0.00418710,0.00000000,2.21043756,4.92270928,0.06498213,0.55787578,0.07214481,0.72256935
0.00900450,7.39236261,0.00417561,0.00000000,2.17421651,4.78245937,0.06273811,0.56406956,0.07053612,0.70727915
0.01500750,7.26449952,0.00418453,0.00000000,2.13875703,4.64297212,0.06050426,0.56956942,0.06910425,0.69227860
0.02101051,7.14086916,0.00421624,0.00000000,2.10466783,4.50557982,0.05831401,0.57436053,0.06787103,0.67779924
0.02701351,7.02330801,0.00427272,0.00000000,2.07246439,4.37152530,0.05619692,0.57842646,0.06685297,0.66404464
0.03301651,6.91346763,0.00435543,0.00000000,2.04255472,4.24193464,0.05417803,0.58174815,0.06606078,0.65118477
0.03901951,6.81276549,0.00446522,0.00000000,2.01522958,4.11779516,0.05227743,0.58430313,0.06549895,0.63935176
0.04502251,6.72234448,0.00460236,0.00000000,1.99065750,3.99993957,0.05050999,0.58606514,0.06516558,0.62863733
0.05102551,6.64304325,0.00476643,0.00000000,1.96888485,3.88903697,0.04888527,0.58700424,0.06505245,0.61909195
0.05702851,6.57537862,0.00495634,0.00000000,1.94984088,3.78559088,0.04740766,0.58708744,0.06514534,0.61072591
0.06303152,6.51954096,0.00517036,0.00000000,1.93334751,3.68994420,0.04607669,0.58627996,0.06542455,0.60351196
0.06903452,6.47540274,0.00540611,0.00000000,1.91913337,3.60229071,0.04488745,0.58454714,0.06586562,0.59738975
0.07503752,6.44253980,0.00566067,0.00000000,1.90685131,3.52269216,0.04383121,0.58185683,0.06644027,0.59227150
0.08104052,6.42026415,0.00593062,0.00000000,1.89609873,3.45109985,0.04289608,0.57818229,0.06711744,0.58804867
0.08704352,6.40766678,0.00621213,0.00000000,1.88643954,3.38737940,0.04206775,0.57350551,0.06786445,0.58459944
0.09304652,6.40366813,0.00650109,0.00000000,1.87742684,3.33133714,0.04133028,0.56782052,0.06864814,0.58179622
0.09904952,6.40707381,0.00679320,0.00000000,1.86862526,3.28274662,0.04066685,0.56113681,0.06943601,0.57951313
0.10505253,6.41663285,0.00708410,0.00000000,1.85963184,3.24137358,0.04006049,0.55348237,0.07019732,0.57763283
0.11105553,6.43109544,0.00736948,0.00000000,1.85009466,3.20699801,0.03949479,0.54490622,0.07090399,0.57605238
0.11705853,6.44926764,0.00764524,0.00000000,1.83972833,3.17943210,0.03895447,0.53548026,0.07153136,0.57468782
0.12306153,6.47006028,0.00790753,0.00000000,1.82832564,3.15853304,0.03842587,0.52530019,0.07205874,0.57347731
0.12906453,6.49253008,0.00815290,0.00000000,1.81576520,3.14420999,0.03789739,0.51448530,0.07246972,0.57238258
0.13506753,6.51591115,0.00837839,0.00000000,1.80201454,3.13642499,0.03735971,0.50317719,0.07275225,0.57138877
0.14107054,6.53963560,0.00858154,0.00000000,1.78712897,3.13518780,0.03680598,0.49153728,0.07289852,0.57050272
0.14707354,6.56334288,0.00876050,0.00000000,1.77124626,3.14054502,0.03623187,0.47974322,0.07290462,0.56974979
0.15307654,6.58687773,0.00891401,0.00000000,1.75457759,3.15256429,0.03563553,0.46798427,0.07276999,0.56916954
0.15907954,6.61027716,0.00904144,0.00000000,1.73739547,3.17131447,0.03501740,0.45645582,0.07249687,0.56881062
0.16508254,6.63374786,0.00914275,0.00000000,1.72001913,3.19684294,0.03438003,0.44535335,0.07208953,0.56872509
0.17108554,6.65763525,0.00921848,0.00000000,1.70279839,3.22915150,0.03372776,0.43486599,0.07155358,0.56896264
0.17708854,6.68238606,0.00926970,0.00000000,1.68609659,3.26817196,0.03306637,0.42517003,0.07089526,0.56956507
0.18309155,6.70850654,0.00929794,0.00000000,1.67027360,3.31374306,0.03240275,0.41642268,0.07012086,0.57056125
0.18909455,6.73651827,0.00930512,0.00000000,1.65566946,3.36558978,0.03174444,0.40875630,0.06923619,0.57196298
0.19509755,6.76691378,0.00929348,0.00000000,1.64258945,3.42330617,0.03109928,0.40227340,0.06824624,0.57376190
0.20110055,6.80011369,0.00926550,0.00000000,1.63129107,3.48634277,0.03047501,0.39704264,0.06715497,0.57592745
0.20710355,6.83642744,0.00922382,0.00000000,1.62197325,3.55399909,0.02987891,0.39309596,0.06596530,0.57840623
0.21310655,6.87601872,0.00917114,0.00000000,1.61476825,3.62542175,0.02931743,0.39042693,0.06467924,0.58112242
0.21910955,6.91887698,0.00911016,0.00000000,1.60973616,3.69960845,0.02879596,0.38899051,0.06329810,0.58397943
0.22511256,6.96479582,0.00904347,0.00000000,1.60686226,3.77541763,0.02831854,0.38870401,0.06182287,0.58686237
0.23111556,7.01335872,0.00897353,0.00000000,1.60605681,3.85158366,0.02788769,0.38944943,0.06025465,0.58964145
0.23711856,7.06393246,0.00890257,0.00000000,1.60715740,3.92673701,0.02750427,0.39107682,0.05859507,0.59217588
0.24312156,7.11566812,0.00883254,0.00000000,1.60993336,3.99942881,0.02716743,0.39340878,0.05684675,0.59431803
0.24912456,7.16750955,0.00876507,0.00000000,1.61409205,4.06815902,0.02687454,0.39624574,0.05501361,0.59591785
0.25512756,7.21820887,0.00870142,0.00000000,1.61928664,4.13140739,0.02662134,0.39937183,0.05310125,0.59682710
0.26113057,7.26634844,0.00864246,0.00000000,1.62512506,4.18766623,0.02640194,0.40256129,0.05111707,0.59690344
0.26713357,7.31036879,0.00858865,0.00000000,1.63117980,4.23547411,0.02620906,0.40558494,0.04907036,0.59601404
0.27313657,7.34860172,0.00854003,0.00000000,1.63699827,4.27344952,0.02603424,0.40821675,0.04697222,0.59403883
0.27913957,7.37930786,0.00849623,0.00000000,1.64211344,4.30032351,0.02586805,0.41024014,0.04483542,0.59087318
0.28514257,7.40071778,0.00845645,0.00000000,1.64605454,4.31497058,0.02570047,0.41145385,0.04267409,0.58643006
0.29114557,7.41107589,0.00841955,0.00000000,1.64835762,4.31643673,0.02552116,0.41167723,0.04050334,0.58064171
0.29714857,7.40868610,0.00838403,0.00000000,1.64857581,4.30396418,0.02531987,0.41075485,0.03833889,0.57346074
0.30315158,7.39195822,0.00834812,0.00000000,1.64628914,4.27701203,0.02508678,0.40856016,0.03619663,0.56486089
0.30915458,7.35945411,0.00830982,0.00000000,1.64111383,4.23527218,0.02481288,0.40499829,0.03409216,0.55483728
0.31515758,7.30993248,0.00826701,0.00000000,1.63271097,4.17868035,0.02449035,0.40000791,0.03204045,0.54340643
0.32116058,7.24239112,0.00821749,0.00000000,1.62079441,4.10742174,0.02411288,0.39356198,0.03005552,0.53060583
0.32716358,7.15610556,0.00815910,0.00000000,1.60513797,4.02193127,0.02367601,0.38566759,0.02815022,0.51649338
0.33316658,7.05066296,0.00808980,0.00000000,1.58558168,3.92288853,0.02317737,0.37636494,0.02633613,0.50114656
0.33916958,6.92599023,0.00800779,0.00000000,1.56203714,3.81120747,0.02261694,0.36572535,0.02462353,0.48466132
0.34517259,6.78237551,0.00791155,0.00000000,1.53449184,3.68802139,0.02199718,0.35384866,0.02302153,0.46715087
0.35117559,6.62048211,0.00779997,0.00000000,1.50301236,3.55466351,0.02132317,0.34085997,0.02153831,0.44874421
0.35717859,6.44135435,0.00767242,0.00000000,1.46774636,3.41264398,0.02060263,0.32690596,0.02018140,0.42958457
0.36318159,6.24641488,0.00752879,0.00000000,1.42892329,3.26362374,0.01984595,0.31215089,0.01895810,0.40982765
0.36918459,6.03745328,0.00736954,0.00000000,1.38685373,3.10938635,0.01906607,0.29677247,0.01787588,0.38963971
0.37518759,5.81660590,0.00719573,0.00000000,1.34192725,2.95180820,0.01827837,0.28095774,0.01694285,0.36919557
0.38119060,5.58632734,0.00700902,0.00000000,1.29460884,2.79282823,0.01750049,0.26489905,0.01616820,0.34867656
0.38719360,5.34935382,0.00681165,0.00000000,1.24543374,2.63441765,0.01675215,0.24879043,0.01556264,0.32826838
0.39319660,5.10865941,0.00660640,0.00000000,1.19500075,2.47855042,0.01605480,0.23282411,0.01513868,0.30815893
0.39919960,4.86740576,0.00639652,0.00000000,1.14396415,2.32717504,0.01543139,0.21718770,0.01491089,0.28853622
0.40520260,4.62888642,0.00618567,0.00000000,1.09302413,2.18218808,0.01490603,0.20206166,0.01489605,0.26958634
0.41120560,4.39646704,0.00597778,0.00000000,1.04291599,2.04540967,0.01450361,0.18761738,0.01511304,0.25149146
0.41720860,4.17352254,0.00577698,0.00000000,0.99439823,1.91856133,0.01424938,0.17401564,0.01558270,0.23442804
0.42321161,3.96337275,0.00558744,0.00000000,0.94823985,1.80324594,0.01416861,0.16140561,0.01632741,0.21856514
0.42921461,3.76921775,0.00541325,0.00000000,0.90520691,1.70093008,0.01428604,0.14992416,0.01737055,0.20406292
0.43521761,3.59407451,0.00525832,0.00000000,0.86604883,1.61292841,0.01462546,0.13969551,0.01873571,0.19107125
0.44122061,3.44071604,0.00512618,0.00000000,0.83148466,1.54039013,0.01520916,0.13083110,0.02044582,0.17972851
0.44722361,3.31161460,0.00501995,0.00000000,0.80218955,1.48428718,0.01605739,0.12342963,0.02252201,0.17016057
0.45322661,3.20889004,0.00494215,0.00000000,0.77878187,1.44540417,0.01718779,0.11757715,0.02498248,0.16247975
0.45922961,3.13426473,0.00489469,0.00000000,0.76181114,1.42432980,0.01861480,0.11334705,0.02784117,0.15678404
0.46523262,3.08902597,0.00487873,0.00000000,0.75174705,1.42144985,0.02034907,0.11080007,0.03110645,0.15315621
0.47123562,3.07399699,0.00489468,0.00000000,0.74896990,1.43694151,0.02239692,0.10998408,0.03477986,0.15166307
0.47723862,3.08951712,0.00494219,0.00000000,0.75376242,1.47076935,0.02475979,0.11093363,0.03885484,0.15235464
0.48324162,3.13543193,0.00502012,0.00000000,0.76630333,1.52268291,0.02743379,0.11366936,0.04331572,0.15526332
0.48924462,3.21109346,0.00512660,0.00000000,0.78666263,1.59221614,0.03040936,0.11819716,0.04813688,0.16040303
0.49524762,3.31537082,0.00525911,0.00000000,0.81479855,1.67868886,0.03367105,0.12450708,0.05328219,0.16776832
0.50125063,3.44667092,0.00541452,0.00000000,0.85055646,1.78121061,0.03719741,0.13257217,0.05870486,0.17733333
0.50725363,3.60296885,0.00558923,0.00000000,0.89366941,1.89868697,0.04096117,0.14234718,0.06434762,0.18905092
0.51325663,3.78184738,0.00577927,0.00000000,0.94376054,2.02982873,0.04492955,0.15376726,0.07014339,0.20285167
0.51925963,3.98054459,0.00598045,0.00000000,1.00034709,2.17316393,0.04906479,0.16674676,0.07601641,0.21864302
0.52526263,4.19600844,0.00618847,0.00000000,1.06284622,2.32705313,0.05332497,0.18117825,0.08188380,0.23630858
0.53126563,4.42495711,0.00639907,0.00000000,1.13058237,2.48970774,0.05766498,0.19693182,0.08765759,0.25570763
0.53726863,4.66394357,0.00660816,0.00000000,1.20279637,2.65921161,0.06203773,0.21385483,0.09324706,0.27667496
0.54327164,4.90942291,0.00681192,0.00000000,1.27865607,2.83354564,0.06639555,0.23177221,0.09856151,0.29902110
0.54927464,5.15782090,0.00700694,0.00000000,1.35726867,3.01061542,0.07069164,0.25048739,0.10351311,0.32253312
0.55527764,5.40560224,0.00719025,0.00000000,1.43769454,3.18828141,0.07488172,0.26978392,0.10801998,0.34697595
0.56128064,5.64933708,0.00735943,0.00000000,1.51896266,3.36439156,0.07892556,0.28942796,0.11200920,0.37209443
0.56728364,5.88576451,0.00751262,0.00000000,1.60008741,3.53681579,0.08278859,0.30917146,0.11541964,0.39761604
0.57328664,6.11185169,0.00764855,0.00000000,1.68008665,3.70348186,0.08644333,0.32875622,0.11820463,0.42325447
0.57928964,6.32484775,0.00776650,0.00000000,1.75800081,3.86241202,0.08987060,0.34791862,0.12033410,0.44871389
0.58529265,6.52233143,0.00786633,0.00000000,1.83291268,4.01175969,0.09306063,0.36639510,0.12179634,0.47369393
0.59129565,6.70225173,0.00794837,0.00000000,1.90396742,4.14984543,0.09601368,0.38392812,0.12259911,0.49789533
0.59729865,6.86296095,0.00801341,0.00000000,1.97039237,4.27519126,0.09874047,0.40027252,0.12277014,0.52102610
0.60330165,7.00323963,0.00806258,0.00000000,2.03151587,4.38655237,0.10126218,0.41520202,0.12235687,0.54280804
0.60930465,7.12231275,0.00809734,0.00000000,2.08678456,4.48294524,0.10361003,0.42851572,0.12142559,0.56298334
0.61530765,7.21985715,0.00811930,0.00000000,2.13577832,4.56367108,0.10582452,0.44004433,0.12005985,0.58132119
0.62131066,7.29599953,0.00813025,0.00000000,2.17822221,4.62833352,0.10795423,0.44965578,0.11835828,0.59762399
0.62731366,7.35130506,0.00813201,0.00000000,2.21399459,4.67684971,0.11005433,0.45726014,0.11643186,0.61173295
0.63331666,7.38675634,0.00812635,0.00000000,2.24313087,4.70945377,0.11218469,0.46281347,0.11440075,0.62353288
0.63931966,7.40372287,0.00811502,0.00000000,2.26582245,4.72669210,0.11440783,0.46632047,0.11239080,0.63295579
0.64532266,7.40392119,0.00809957,0.00000000,2.28241045,4.72941002,0.11678662,0.46783570,0.11052981,0.63998326
0.65132566,7.38936612,0.00808140,0.00000000,2.29337422,4.71872957,0.11938190,0.46746338,0.10894379,0.64464728
0.65732866,7.36231406,0.00806169,0.00000000,2.29931478,4.69601878,0.12225002,0.46535549,0.10775318,0.64702953
0.66333167,7.32519925,0.00804138,0.00000000,2.30093362,4.66285286,0.12544052,0.46170836,0.10706931,0.64725906
0.66933467,7.28056451,0.00802114,0.00000000,2.29900750,4.62096842,0.12899391,0.45675778,0.10699109,0.64550835
0.67533767,7.23098837,0.00800137,0.00000000,2.29436031,4.57221197,0.13293966,0.45077263,0.10760210,0.64198794
0.68134067,7.17901048,0.00798220,0.00000000,2.28783293,4.51848441,0.13729455,0.44404734,0.10896809,0.63693974
0.68734367,7.12705789,0.00796350,0.00000000,2.28025249,4.46168352,0.14206139,0.43689343,0.11113509,0.63062935
0.69334667,7.07737461,0.00794490,0.00000000,2.27240239,4.40364655,0.14722819,0.42963032,0.11412799,0.62333752
0.69934967,7.03195702,0.00792577,0.00000000,2.26499435,4.34609514,0.15276780,0.42257575,0.11794973,0.61535133
0.70535268,6.99249759,0.00790531,0.00000000,2.25864384,4.29058487,0.15863807,0.41603627,0.12258117,0.60695522
0.71135568,6.96033928,0.00788254,0.00000000,2.25385002,4.23846141,0.16478257,0.41029792,0.12798141,0.59842229
0.71735868,6.93644229,0.00785637,0.00000000,2.25098114,4.19082498,0.17113175,0.40561759,0.13408884,0.59000632
0.72336168,6.92136465,0.00782563,0.00000000,2.25026585,4.14850481,0.17760466,0.40221536,0.14082258,0.58193463
0.72936468,6.91525749,0.00778915,0.00000000,2.25179108,4.11204418,0.18411102,0.40026801,0.14808452,0.57440219
0.73536768,6.91787489,0.00774578,0.00000000,2.25550607,4.08169676,0.19055364,0.39990391,0.15576169,0.56756714
0.74137069,6.92859796,0.00769449,0.00000000,2.26123257,4.05743409,0.19683114,0.40119954,0.16372900,0.56154774
0.74737369,6.94647181,0.00763442,0.00000000,2.26868028,4.03896345,0.20284076,0.40417776,0.17185230,0.55642103
0.75337669,6.97025364,0.00756491,0.00000000,2.27746668,4.02575524,0.20848123,0.40880765,0.17999155,0.55222295
0.75937969,6.99846950,0.00748557,0.00000000,2.28714019,4.01707807,0.21365562,0.41500621,0.18800408,0.54895000
0.76538269,7.02947725,0.00739631,0.00000000,2.29720522,4.01203993,0.21827387,0.42264155,0.19574790,0.54656225
0.77138569,7.06153263,0.00729739,0.00000000,2.30714788,4.00963332,0.22225524,0.43153766,0.20308489,0.54498748
0.77738869,7.09285559,0.00718938,0.00000000,2.31646094,4.00878207,0.22553020,0.44148034,0.20988376,0.54412619
0.78339170,7.12169412,0.00707320,0.00000000,2.32466692,4.00838787,0.22804204,0.45222426,0.21602285,0.54385737
0.78939470,7.14638291,0.00695007,0.00000000,2.33133806,4.00737452,0.22974795,0.46350077,0.22139256,0.54404451
0.79539770,7.16539475,0.00682149,0.00000000,2.33611250,4.00472802,0.23061960,0.47502620,0.22589736,0.54454186
0.80140070,7.17738308,0.00668918,0.00000000,2.33870597,3.99953116,0.23064330,0.48651036,0.22945748,0.54520044
0.80740370,7.18121444,0.00655499,0.00000000,2.33891864,3.99099167,0.22981963,0.49766501,0.23201009,0.54587370
0.81340670,7.17599039,0.00642085,0.00000000,2.33663717,3.97846297,0.22816272,0.50821188,0.23351007,0.54642260
0.81940970,7.16105882,0.00628869,0.00000000,2.33183221,3.96145755,0.22569918,0.51789018,0.23393028,0.54671996
0.82541271,7.13601529,0.00616031,0.00000000,2.32455163,3.93965294,0.22246672,0.52646320,0.23326149,0.54665392
0.83141571,7.10069521,0.00603736,0.00000000,2.31491045,3.91289070,0.21851267,0.53372398,0.23151184,0.54613052
0.83741871,7.05515832,0.00592121,0.00000000,2.30307796,3.88116922,0.21389225,0.53949982,0.22870600,0.54507527
0.84342171,6.99966685,0.00581290,0.00000000,2.28926322,3.84463126,0.20866697,0.54365549,0.22488400,0.54343384
0.84942471,6.93465913,0.00571313,0.00000000,2.27369969,3.80354719,0.20290290,0.54609530,0.22009982,0.54117183
0.85542771,6.86072037,0.00562216,0.00000000,2.25663007,3.75829526,0.19666918,0.54676381,0.21441981,0.53827382
0.86143072,6.77855211,0.00553984,0.00000000,2.23829204,3.70933982,0.19003658,0.54564540,0.20792091,0.53474167
0.86743372,6.68894190,0.00546563,0.00000000,2.21890572,3.65720878,0.18307621,0.54276273,0.20068885,0.53059237
0.87343672,6.59273451,0.00539856,0.00000000,2.19866355,3.60247115,0.17585843,0.53817419,0.19281632,0.52585547
0.87943972,6.49080570,0.00533735,0.00000000,2.17772273,3.54571563,0.16845198,0.53197056,0.18440105,0.52057028
0.88544272,6.38403914,0.00528044,0.00000000,2.15620072,3.48753082,0.16092318,0.52427103,0.17554407,0.51478303
0.89144572,6.27330735,0.00522605,0.00000000,2.13417372,3.42848781,0.15333535,0.51521875,0.16634793,0.50854406
0.89744872,6.15945652,0.00517227,0.00000000,2.11167800,3.36912529,0.14574837,0.50497608,0.15691511,0.50190523
0.90345173,6.04329555,0.00511716,0.00000000,2.08871387,3.30993762,0.13821826,0.49371979,0.14734649,0.49491764
0.90945473,5.92558901,0.00505884,0.00000000,2.06525191,3.25136592,0.13079694,0.48163630,0.13774001,0.48762968
0.91545773,5.80705379,0.00499553,0.00000000,2.04124084,3.19379212,0.12353198,0.46891716,0.12818945,0.48008560
0.92146073,5.68835902,0.00492569,0.00000000,2.01661671,3.13753591,0.11646647,0.45575485,0.11878342,0.47232453
0.92746373,5.57012879,0.00484804,0.00000000,1.99131268,3.08285452,0.10963885,0.44233900,0.10960441,0.46437998
0.93346673,5.45294719,0.00476165,0.00000000,1.96526889,3.02994490,0.10308283,0.42885321,0.10072815,0.45627990
0.93946973,5.33736502,0.00466594,0.00000000,1.93844196,2.97894816,0.09682729,0.41547226,0.09222302,0.44804710
0.94547274,5.22390773,0.00456072,0.00000000,1.91081362,2.92995583,0.09089632,0.40236003,0.08414974,0.43970017
0.95147574,5.11308398,0.00444623,0.00000000,1.88239810,2.88301769,0.08530918,0.38966783,0.07656108,0.43125469
0.95747874,5.00539413,0.00432305,0.00000000,1.85324800,2.83815056,0.08008035,0.37753330,0.06950186,0.42272473
0.96348174,4.90133835,0.00419218,0.00000000,1.82345846,2.79534783,0.07521969,0.36607971,0.06300903,0.41412453
0.96948474,4.80142350,0.00405492,0.00000000,1.79316941,2.75458896,0.07073261,0.35541566,0.05711185,0.40547030
0.97548774,4.70616850,0.00391287,0.00000000,1.76256605,2.71584887,0.06662025,0.34563504,0.05183225,0.39678198
0.98149075,4.61610742,0.00376783,0.00000000,1.73187731,2.67910629,0.06287980,0.33681717,0.04718521,0.38808494
0.98749375,4.53179008,0.00362182,0.00000000,1.70137268,2.64435100,0.05950482,0.32902714,0.04317929,0.37941150
0.99349675,4.45377953,0.00347694,0.00000000,1.67135729,2.61158931,0.05648558,0.32231612,0.03981709,0.37080219
0.99949975,4.38264634,0.00333534,0.00000000,1.64216557,2.58084756,0.05380950,0.31672173,0.03709585,0.36230669
1.00550275,4.31895943,0.00319915,0.00000000,1.61415364,2.55217333,0.05146148,0.31226835,0.03500799,0.35398436
1.01150575,4.26327348,0.00307045,0.00000000,1.58769070,2.52563436,0.04942435,0.30896734,0.03354162,0.34590434
1.01750875,4.21611324,0.00295117,0.00000000,1.56314958,2.50131503,0.04767923,0.30681720,0.03268104,0.33814525
1.02351176,4.17795506,0.00284309,0.00000000,1.54089687,2.47931066,0.04620592,0.30580372,0.03240712,0.33079430
1.02951476,4.14920625,0.00274775,0.00000000,1.52128277,2.45971990,0.04498319,0.30590005,0.03269771,0.32394604
1.03551776,4.13018321,0.00266647,0.00000000,1.50463095,2.44263561,0.04398912,0.30706677,0.03352786,0.31770053
1.04152076,4.12108913,0.00260029,0.00000000,1.49122877,2.42813469,0.04320137,0.30925212,0.03487002,0.31216122
1.04752376,4.12199238,0.00254994,0.00000000,1.48131802,2.41626756,0.04259738,0.31239221,0.03669416,0.30743229
1.05352676,4.13280677,0.00251587,0.00000000,1.47508652,2.40704776,0.04215461,0.31641146,0.03896779,0.30361584
1.05952976,4.15327461,0.00249822,0.00000000,1.47266058,2.40044242,0.04185073,0.32122319,0.04165595,0.30080865
1.06553277,4.18295373,0.00249681,0.00000000,1.47409879,2.39636407,0.04166373,0.32673044,0.04472115,0.29909892
1.07153577,4.22120926,0.00251117,0.00000000,1.47938705,2.39466427,0.04157215,0.33282692,0.04812327,0.29856276
1.07753877,4.26721081,0.00254051,0.00000000,1.48843497,2.39512959,0.04155516,0.33939826,0.05181955,0.29926081
1.08354177,4.31993567,0.00258381,0.00000000,1.50107388,2.39747999,0.04159273,0.34632326,0.05576448,0.30123491
1.08954477,4.37817796,0.00263977,0.00000000,1.51705626,2.40136992,0.04166573,0.35347544,0.05990995,0.30450490
1.09554777,4.44056401,0.00270687,0.00000000,1.53605678,2.40639208,0.04175607,0.36072451,0.06420528,0.30906590
1.10155078,4.50557343,0.00278337,0.00000000,1.55767493,2.41208365,0.04184682,0.36793792,0.06859756,0.31488587
1.10755378,4.57156553,0.00286739,0.00000000,1.58143920,2.41793498,0.04192227,0.37498242,0.07303205,0.32190379
