energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
3.18459230,0.00570432,0.00000015,0.00073964,0.00006760,0.00010858,0.00087392,0.00000170,0.00171937
3.19059530,0.00472902,0.00000023,0.00061345,0.00009347,0.00009373,0.00072825,0.00000236,0.00145243
3.19659830,0.00398511,0.00000034,0.00051727,0.00012834,0.00008404,0.00061861,0.00000325,0.00125966
3.20260130,0.00345610,0.00000050,0.00044898,0.00017496,0.00007956,0.00054277,0.00000444,0.00113816
3.20860430,0.00313133,0.00000075,0.00040717,0.00023682,0.00008057,0.00049941,0.00000603,0.00108724
3.21460730,0.00300668,0.00000110,0.00039132,0.00031831,0.00008763,0.00048829,0.00000813,0.00110872
3.22061031,0.00308523,0.00000161,0.00040177,0.00042482,0.00010159,0.00051035,0.00001089,0.00120720
3.22661331,0.00337791,0.00000233,0.00043990,0.00056299,0.00012373,0.00056779,0.00001449,0.00139038
3.23261631,0.00390414,0.00000335,0.00050815,0.00074087,0.00015576,0.00066422,0.00001914,0.00166933
3.23861931,0.00469247,0.00000479,0.00061008,0.00096813,0.00019995,0.00080472,0.00002512,0.00205881
3.24462231,0.00578120,0.00000680,0.00075046,0.00125628,0.00025925,0.00099596,0.00003276,0.00257754
3.25062531,0.00721894,0.00000957,0.00093532,0.00161884,0.00033739,0.00124626,0.00004243,0.00324841
3.25662831,0.00906510,0.00001339,0.00117197,0.00207157,0.00043906,0.00156566,0.00005459,0.00409867
3.26263132,0.01139027,0.00001860,0.00146901,0.00263259,0.00057005,0.00196594,0.00006980,0.00516007
3.26863432,0.01427639,0.00002565,0.00183633,0.00332251,0.00073751,0.00246062,0.00008866,0.00646883
3.27463732,0.01781669,0.00003512,0.00228503,0.00416446,0.00095009,0.00306488,0.00011191,0.00806551
3.28064032,0.02211534,0.00004775,0.00282731,0.00518412,0.00121829,0.00379545,0.00014038,0.00999467
3.28664332,0.02728667,0.00006447,0.00347633,0.00640960,0.00155465,0.00467037,0.00017499,0.01230440
3.29264632,0.03345400,0.00008643,0.00424594,0.00787122,0.00197415,0.00570874,0.00021679,0.01504549
3.29864932,0.04074793,0.00011504,0.00515035,0.00960122,0.00249444,0.00693026,0.00026696,0.01827049
3.30465233,0.04930415,0.00015207,0.00620383,0.01163331,0.00313624,0.00835480,0.00032677,0.02203238
3.31065533,0.05926067,0.00019960,0.00742017,0.01400212,0.00392368,0.01000175,0.00039763,0.02638301
3.31665833,0.07075453,0.00026017,0.00881216,0.01674256,0.00488461,0.01188936,0.00048103,0.03137132
3.32266133,0.08391803,0.00033677,0.01039104,0.01988903,0.00605097,0.01403392,0.00057859,0.03704126
3.32866433,0.09887457,0.00043292,0.01216585,0.02347454,0.00745902,0.01644896,0.00069202,0.04342962
3.33466733,0.11573414,0.00055268,0.01414277,0.02752985,0.00914963,0.01914435,0.00082310,0.05056366
3.34067034,0.13458877,0.00070074,0.01632448,0.03208251,0.01116838,0.02212539,0.00097368,0.05845881
3.34667334,0.15550791,0.00088243,0.01870957,0.03715597,0.01356565,0.02539199,0.00114563,0.06711639
3.35267634,0.17853412,0.00110371,0.02129202,0.04276872,0.01639656,0.02893792,0.00134087,0.07652157
3.35867934,0.20367921,0.00137121,0.02406077,0.04893363,0.01972072,0.03275011,0.00156128,0.08664161
3.36468234,0.23092105,0.00169218,0.02699949,0.05565737,0.02360184,0.03680824,0.00180873,0.09742462
3.37068534,0.26020127,0.00207446,0.03008650,0.06294014,0.02810719,0.04108449,0.00208499,0.10879880
3.37668834,0.29142408,0.00252643,0.03329494,0.07077560,0.03330680,0.04554354,0.00239176,0.12067237
3.38269135,0.32445628,0.00305691,0.03659316,0.07915117,0.03927246,0.05014292,0.00273059,0.13293432
3.38869435,0.35912870,0.00367502,0.03994537,0.08804863,0.04607658,0.05483357,0.00310285,0.14545578
3.39469735,0.39523895,0.00439008,0.04331258,0.09744500,0.05379079,0.05956084,0.00350974,0.15809240
3.40070035,0.43255557,0.00521143,0.04665368,0.10731384,0.06248442,0.06426566,0.00395220,0.17068731
3.40670335,0.47082350,0.00614824,0.04992687,0.11762675,0.07222288,0.06888609,0.00443091,0.18307495
3.41270635,0.50977061,0.00720935,0.05309116,0.12835513,0.08306593,0.07335898,0.00494625,0.19508535
3.41870935,0.54911511,0.00840305,0.05610800,0.13947208,0.09506594,0.07762195,0.00549832,0.20654894
3.42471236,0.58857356,0.00973686,0.05894293,0.15095441,0.10826622,0.08161527,0.00608685,0.21730152
3.43071536,0.62786914,0.01121740,0.06156727,0.16278453,0.12269947,0.08528389,0.00671124,0.22718942
3.43671836,0.66673974,0.01285014,0.06395956,0.17495221,0.13838630,0.08857931,0.00737053,0.23607429
3.44272136,0.70494554,0.01463926,0.06610688,0.18745604,0.15533412,0.09146128,0.00806343,0.24383761
3.44872436,0.74227574,0.01658752,0.06800584,0.20030449,0.17353614,0.09389929,0.00878826,0.25038455
3.45472736,0.77855398,0.01869610,0.06966324,0.21351633,0.19297074,0.09587362,0.00954304,0.25564703
3.46073037,0.81364222,0.02096452,0.07109621,0.22712052,0.21360106,0.09737607,0.01032543,0.25958579
3.46673337,0.84744284,0.02339055,0.07233200,0.24115529,0.23537486,0.09841024,0.01113281,0.26219143
3.47273637,0.87989870,0.02597009,0.07340723,0.25566642,0.25822460,0.09899129,0.01196224,0.26348430
3.47873937,0.91099124,0.02869720,0.07436662,0.27070474,0.28206768,0.09914529,0.01281050,0.26351332
3.48474237,0.94073644,0.03156393,0.07526131,0.28632283,0.30680677,0.09890807,0.01367412,0.26235360
3.49074537,0.96917901,0.03456031,0.07614680,0.30257098,0.33233017,0.09832376,0.01454934,0.26010328
3.49674837,0.99638474,0.03767427,0.07708051,0.31949260,0.35851213,0.09744289,0.01543214,0.25687938
3.50275138,1.02243160,0.04089156,0.07811915,0.33711911,0.38521315,0.09632035,0.01631820,0.25281316
3.50875438,1.04739981,0.04419563,0.07931600,0.35546479,0.41228016,0.09501308,0.01720292,0.24804499
3.51475738,1.07136150,0.04756758,0.08071816,0.37452147,0.43954663,0.09357783,0.01808136,0.24271909
3.52076038,1.09437038,0.05098606,0.08236397,0.39425373,0.46683269,0.09206892,0.01894821,0.23697831
3.52676338,1.11645206,0.05442724,0.08428077,0.41459472,0.49394539,0.09053612,0.01979778,0.23095925
3.53276638,1.13759560,0.05786483,0.08648299,0.43544293,0.52067910,0.08902285,0.02062399,0.22478785
3.53876938,1.15774683,0.06127013,0.08897075,0.45666023,0.54681638,0.08756467,0.02142030,0.21857559
3.54477239,1.17680391,0.06461223,0.09172917,0.47807156,0.57212941,0.08618815,0.02217981,0.21241665
3.55077539,1.19461565,0.06785827,0.09472821,0.49946624,0.59638212,0.08491027,0.02289523,0.20638588
3.55677839,1.21098276,0.07097392,0.09792325,0.52060133,0.61933325,0.08373811,0.02355897,0.20053774
3.56278139,1.22566230,0.07392394,0.10125643,0.54120679,0.64074043,0.08266919,0.02416325,0.19490625
3.56878439,1.23837529,0.07667288,0.10465850,0.56099268,0.66036525,0.08169214,0.02470026,0.18950584
3.57478739,1.24881726,0.07918602,0.10805139,0.57965793,0.67797949,0.08078773,0.02516236,0.18433304
3.58079040,1.25667139,0.08143031,0.11135114,0.59690063,0.69337206,0.07993038,0.02554227,0.17936888
3.58679340,1.26162377,0.08337547,0.11447125,0.61242927,0.70635682,0.07908978,0.02583334,0.17458194
3.59279640,1.26337999,0.08499518,0.11732617,0.62597459,0.71678069,0.07823275,0.02602988,0.16993167
3.59879940,1.26168224,0.08626814,0.11983488,0.63730130,0.72453173,0.07732519,0.02612740,0.16537204
3.60480240,1.25632608,0.08717919,0.12192428,0.64621918,0.72954689,0.07633398,0.02612290,0.16085521
3.61080540,1.24717593,0.08772026,0.12353228,0.65259301,0.73181870,0.07522878,0.02601517,0.15633499
3.61680840,1.23417823,0.08789106,0.12461048,0.65635050,0.73140060,0.07398364,0.02580503,0.15177009
3.62281141,1.21737165,0.08769968,0.12512626,0.65748796,0.72841049,0.07257838,0.02549546,0.14712681
3.62881441,1.19689352,0.08716270,0.12506415,0.65607314,0.72303187,0.07099956,0.02509178,0.14238130
3.63481741,1.17298190,0.08630512,0.12442650,0.65224501,0.71551263,0.06924117,0.02460167,0.13752106
3.64082041,1.14597322,0.08515989,0.12323338,0.64621035,0.70616108,0.06730492,0.02403511,0.13254580
3.64682341,1.11629525,0.08376708,0.12152173,0.63823718,0.69533930,0.06520010,0.02340433,0.12746763
3.65282641,1.08445578,0.08217273,0.11934379,0.62864529,0.68345410,0.06294317,0.02272355,0.12231051
3.65882941,1.05102736,0.08042745,0.11676494,0.61779423,0.67094564,0.06055695,0.02200872,0.11710919
3.66483242,1.01662893,0.07858477,0.11386105,0.60606933,0.65827440,0.05806959,0.02127720,0.11190756
3.67083542,0.98190525,0.07669933,0.11071549,0.59386642,0.64590704,0.05551329,0.02054738,0.10675662
3.67683842,0.94750500,0.07482503,0.10741597,0.58157598,0.63430160,0.05292297,0.01983826,0.10171221
3.68284142,0.91405888,0.07301320,0.10405125,0.56956758,0.62389315,0.05033483,0.01916900,0.09683249
3.68884442,0.88215872,0.07131090,0.10070819,0.55817533,0.61508012,0.04778490,0.01855857,0.09217556
3.69484742,0.85233859,0.06975938,0.09746883,0.54768515,0.60821247,0.04530780,0.01802532,0.08779705
3.70085043,0.82505901,0.06839283,0.09440808,0.53832445,0.60358177,0.04293555,0.01758662,0.08374802
3.70685343,0.80069474,0.06723752,0.09159178,0.53025482,0.60141415,0.04069660,0.01725867,0.08007316
3.71285643,0.77952692,0.06631118,0.08907536,0.52356800,0.60186599,0.03861514,0.01705621,0.07680931
3.71885943,0.76173965,0.06562290,0.08690306,0.51828538,0.60502271,0.03671059,0.01699242,0.07398446
3.72486243,0.74742100,0.06517335,0.08510774,0.51436088,0.61090056,0.03499743,0.01707889,0.07161717
3.73086543,0.73656827,0.06495528,0.08371124,0.51168722,0.61945113,0.03348523,0.01732560,0.06971638
3.73686843,0.72909691,0.06495449,0.08272510,0.51010490,0.63056817,0.03217885,0.01774106,0.06828161
3.74287144,0.72485239,0.06515089,0.08215178,0.50941359,0.64409628,0.03107894,0.01833240,0.06730351
3.74887444,0.72362425,0.06551979,0.08198598,0.50938519,0.65984074,0.03018245,0.01910561,0.06676463
3.75487744,0.72516125,0.06603329,0.08221623,0.50977766,0.67757788,0.02948329,0.02006569,0.06664046
3.76088044,0.72918678,0.06666162,0.08282634,0.51034916,0.69706527,0.02897308,0.02121687,0.06690051
3.76688344,0.73541351,0.06737445,0.08379687,0.51087135,0.71805108,0.02864173,0.02256278,0.06750941
3.77288644,0.74355645,0.06814205,0.08510635,0.51114145,0.74028208,0.02847818,0.02410658,0.06842811
3.77888944,0.75334372,0.06893620,0.08673222,0.51099221,0.76350988,0.02847084,0.02585105,0.06961488
3.78489245,0.76452453,0.06973092,0.08865142,0.51029945,0.78749500,0.02860808,0.02779853,0.07102624
3.79089545,0.77687406,0.07050292,0.09084075,0.50898665,0.81200886,0.02887851,0.02995083,0.07261774
3.79689845,0.79019512,0.07123177,0.09327678,0.50702662,0.83683352,0.02927109,0.03230907,0.07434464
3.80290145,0.80431674,0.07189984,0.09593552,0.50444004,0.86175963,0.02977522,0.03487327,0.07616236
3.80890445,0.81909006,0.07249207,0.09879185,0.50129116,0.88658273,0.03038060,0.03764202,0.07802686
3.81490745,0.83438200,0.07299553,0.10181883,0.49768105,0.91109861,0.03107706,0.04061194,0.07989495
3.82091046,0.85006735,0.07339893,0.10498682,0.49373865,0.93509809,0.03185430,0.04377711,0.08172445
3.82691346,0.86602002,0.07369203,0.10826283,0.48961042,0.95836203,0.03270159,0.04712847,0.08347442
3.83291646,0.88210419,0.07386518,0.11160977,0.48544910,0.98065696,0.03360747,0.05065317,0.08510534
3.83891946,0.89816619,0.07390882,0.11498608,0.48140227,1.00173201,0.03455952,0.05433399,0.08657931
3.84492246,0.91402767,0.07381319,0.11834552,0.47760145,1.02131751,0.03554408,0.05814883,0.08786040
3.85092546,0.92948070,0.07356821,0.12163734,0.47415228,1.03912563,0.03654620,0.06207023,0.08891494
3.85692846,0.94428531,0.07316341,0.12480674,0.47112630,1.05485316,0.03754952,0.06606517,0.08971198
3.86293147,0.95816952,0.07258824,0.12779574,0.46855494,1.06818646,0.03853641,0.07009497,0.09022378
3.86893447,0.97083224,0.07183237,0.13054429,0.46642586,1.07880847,0.03948811,0.07411550,0.09042634
3.87493747,0.98194870,0.07088618,0.13299170,0.46468182,1.08640739,0.04038505,0.07807754,0.09029991
3.88094047,0.99117835,0.06974143,0.13507826,0.46322227,1.09068664,0.04120720,0.08192749,0.08982959
3.88694347,0.99817466,0.06839184,0.13674699,0.46190737,1.09137564,0.04193452,0.08560836,0.08900573
3.89294647,1.00259650,0.06683374,0.13794542,0.46056420,1.08824065,0.04254752,0.08906095,0.08782436
3.89894947,1.00412036,0.06506669,0.13862733,0.45899500,1.08109523,0.04302775,0.09222528,0.08628744
3.90495248,1.00245280,0.06309393,0.13875433,0.45698669,1.06980966,0.04335837,0.09504222,0.08440299
3.91095548,0.99734250,0.06092271,0.13829727,0.45432141,1.05431875,0.04352467,0.09745521,0.08218499
3.91695848,0.98859140,0.05856449,0.13723728,0.45078737,1.03462764,0.04351454,0.09941205,0.07965322
3.92296148,0.97606411,0.05603488,0.13556661,0.44618959,1.01081528,0.04331890,0.10086665,0.07683281
3.92896448,0.95969544,0.05335342,0.13328899,0.44035988,0.98303532,0.04293200,0.10178069,0.07375369
3.93496748,0.93949546,0.05054319,0.13041965,0.43316581,0.95151438,0.04235163,0.10212505,0.07044988
3.94097049,0.91555208,0.04763026,0.12698504,0.42451803,0.91654779,0.04157929,0.10188106,0.06695864
3.94697349,0.88803078,0.04464291,0.12302208,0.41437586,0.87849296,0.04062014,0.10104132,0.06331957
3.95297649,0.85717190,0.04161093,0.11857724,0.40275092,0.83776072,0.03948288,0.09961025,0.05957366
3.95897949,0.82328531,0.03856468,0.11370524,0.38970869,0.79480503,0.03817958,0.09760421,0.05576232
3.96498249,0.78674297,0.03553428,0.10846763,0.37536808,0.75011148,0.03672532,0.09505112,0.05192640
3.97098549,0.74796957,0.03254878,0.10293123,0.35989917,0.70418513,0.03513778,0.09198984,0.04810537
3.97698849,0.70743183,0.02963537,0.09716640,0.34351926,0.65753814,0.03343684,0.08846904,0.04433652
3.98299150,0.66562683,0.02681875,0.09124546,0.32648754,0.61067770,0.03164395,0.08454578,0.04065427
3.98899450,0.62306981,0.02412058,0.08524098,0.30909874,0.56409471,0.02978171,0.08028391,0.03708967
3.99499750,0.58028207,0.02155912,0.07922432,0.29167598,0.51825355,0.02787318,0.07575213,0.03366998
4.00100050,0.53777919,0.01914894,0.07326415,0.27456322,0.47358323,0.02594145,0.07102210,0.03041845
4.00700350,0.49606014,0.01690088,0.06742529,0.25811753,0.43047019,0.02400903,0.06616643,0.02735417
4.01300650,0.45559743,0.01482204,0.06176765,0.24270148,0.38925285,0.02209740,0.06125674,0.02449212
4.01900950,0.41682866,0.01291595,0.05634536,0.22867571,0.35021793,0.02022661,0.05636191,0.02184325
4.02501251,0.38014949,0.01118286,0.05120616,0.21639193,0.31359848,0.01841488,0.05154645,0.01941474
4.03101551,0.34590822,0.00962008,0.04639100,0.20618629,0.27957361,0.01667832,0.04686919,0.01721027
4.03701851,0.31440186,0.00822236,0.04193371,0.19837318,0.24826961,0.01503075,0.04238216,0.01523033
4.04302151,0.28587358,0.00698234,0.03786103,0.19323939,0.21976236,0.01348356,0.03812983,0.01347262
4.04902451,0.26051158,0.00589097,0.03419257,0.19103848,0.19408074,0.01204564,0.03414867,0.01193242
4.05502751,0.23844891,0.00493802,0.03094107,0.19198545,0.17121077,0.01072338,0.03046689,0.01060292
4.06103052,0.21976438,0.00411242,0.02811266,0.19625145,0.15110029,0.00952079,0.02710459,0.00947562
4.06703352,0.20448400,0.00340267,0.02570720,0.20395867,0.13366384,0.00843959,0.02407398,0.00854058
4.07303652,0.19258311,0.00279717,0.02371868,0.21517530,0.11878767,0.00747939,0.02137992,0.00778676
4.07903952,0.18398876,0.00228454,0.02213568,0.22991070,0.10633456,0.00663791,0.01902055,0.00720220
4.08504252,0.17858244,0.00185378,0.02094177,0.24811096,0.09614840,0.00591117,0.01698802,0.00677426
4.09104552,0.17620288,0.00149453,0.02011599,0.26965500,0.08805847,0.00529376,0.01526931,0.00648972
4.09704852,0.17664913,0.00119711,0.01963325,0.29435154,0.08188317,0.00477905,0.01384703,0.00633494
4.10305153,0.17968376,0.00095270,0.01946487,0.32193726,0.07743347,0.00435947,0.01270028,0.00629596
4.10905453,0.18503625,0.00075332,0.01957895,0.35207644,0.07451584,0.00402669,0.01180543,0.00635855
4.11505753,0.19240683,0.00059185,0.01994089,0.38436250,0.07293488,0.00377187,0.01113687,0.00650832
4.12106053,0.20147058,0.00046202,0.02051387,0.41832160,0.07249558,0.00358583,0.01066772,0.00673076
4.12706353,0.21188212,0.00035840,0.02125937,0.45341872,0.07300534,0.00345929,0.01037043,0.00701134
4.13306653,0.22328082,0.00027630,0.02213774,0.48906608,0.07427590,0.00338295,0.01021738,0.00733562
4.13906953,0.23529665,0.00021173,0.02310880,0.52463419,0.07612504,0.00334771,0.01018134,0.00768934
4.14507254,0.24755653,0.00016136,0.02413247,0.55946517,0.07837831,0.00334480,0.01023596,0.00805861
4.15107554,0.25969127,0.00012240,0.02516943,0.59288811,0.08087070,0.00336584,0.01035611,0.00843003
4.15707854,0.27134282,0.00009257,0.02618187,0.62423616,0.08344830,0.00340303,0.01051824,0.00879090
4.16308154,0.28217182,0.00007002,0.02713416,0.65286456,0.08597001,0.00344917,0.01070069,0.00912941
4.16908454,0.29186506,0.00005328,0.02799353,0.67816925,0.08830910,0.00349778,0.01088388,0.00943486
4.17508754,0.30014269,0.00004123,0.02873081,0.69960498,0.09035480,0.00354319,0.01105058,0.00969788
4.18109055,0.30676500,0.00003301,0.02932097,0.71670246,0.09201376,0.00358053,0.01118603,0.00991062
4.18709355,0.31153821,0.00002803,0.02974368,0.72908361,0.09321122,0.00360584,0.01127809,0.01006695
4.19309655,0.31431940,0.00002593,0.02998378,0.73647437,0.09389213,0.00361608,0.01131726,0.01016266
4.19909955,0.31502005,0.00002658,0.03003152,0.73871432,0.09402185,0.00360913,0.01129676,0.01019553
4.20510255,0.31360826,0.00003005,0.02988280,0.73576292,0.09358662,0.00358384,0.01121249,0.01016556
4.21110555,0.31010943,0.00003663,0.02953919,0.72770191,0.09259372,0.00353998,0.01106294,0.01007496
4.21710855,0.30460543,0.00004685,0.02900784,0.71473391,0.09107122,0.00347826,0.01084910,0.00992823
4.22311156,0.29723241,0.00006148,0.02830124,0.69717737,0.08906759,0.00340028,0.01057428,0.00973219
4.22911456,0.28817724,0.00008161,0.02743689,0.67545819,0.08665091,0.00330851,0.01024391,0.00949598
4.23511756,0.27767297,0.00010863,0.02643686,0.65009845,0.08390800,0.00320626,0.00986534,0.00923105
4.24112056,0.26599337,0.00014433,0.02532726,0.62170294,0.08094335,0.00309762,0.00944758,0.00895111
4.24712356,0.25344708,0.00019095,0.02413770,0.59094417,0.07787804,0.00298743,0.00900104,0.00867211
4.25312656,0.24037138,0.00025123,0.02290074,0.55854662,0.07484864,0.00288127,0.00853728,0.00841222
4.25912956,0.22712619,0.00032848,0.02165129,0.52527092,0.07200622,0.00278540,0.00806876,0.00819182
4.26513257,0.21408821,0.00042669,0.02042615,0.49189866,0.06951536,0.00270674,0.00760860,0.00803345
4.27113557,0.20164576,0.00055054,0.01926348,0.45921842,0.06755337,0.00265286,0.00717039,0.00796186
4.27713857,0.19019404,0.00070553,0.01820249,0.42801332,0.06630951,0.00263199,0.00676801,0.00800394
4.28314157,0.18013127,0.00089802,0.01728302,0.39905051,0.06598432,0.00265293,0.00641543,0.00818875
4.28914457,0.17185535,0.00113524,0.01654536,0.37307240,0.06678876,0.00272511,0.00612667,0.00854742
4.29514757,0.16576108,0.00142538,0.01602999,0.35078983,0.06894331,0.00285852,0.00591561,0.00911308
4.30115058,0.16223768,0.00177751,0.01577742,0.33287660,0.07267664,0.00306366,0.00579596,0.00992065
4.30715358,0.16166642,0.00220163,0.01582797,0.31996513,0.07822379,0.00335148,0.00578114,0.01100655
4.31315658,0.16441797,0.00270854,0.01622164,0.31264264,0.08582383,0.00373327,0.00588424,0.01240829
4.31915958,0.17084929,0.00330973,0.01699773,0.31144737,0.09571653,0.00422048,0.00611790,0.01416391
4.32516258,0.18129962,0.00401722,0.01819456,0.31686412,0.10813826,0.00482457,0.00649418,0.01631123
4.33116558,0.19608544,0.00484332,0.01984888,0.32931885,0.12331681,0.00555674,0.00702445,0.01888694
4.33716858,0.21549424,0.00580038,0.02199531,0.34917169,0.14146516,0.00642761,0.00771915,0.02192548
4.34317159,0.23977681,0.00690042,0.02466545,0.37670833,0.16277424,0.00744687,0.00858761,0.02545779
4.34917459,0.26913840,0.00815474,0.02788694,0.41212962,0.18740486,0.00862292,0.00963774,0.02950986
4.35517759,0.30372863,0.00957352,0.03168234,0.45553962,0.21547883,0.00996235,0.01087576,0.03410120
4.36118059,0.34363059,0.01116530,0.03606787,0.50693248,0.24706979,0.01146955,0.01230580,0.03924322
4.36718359,0.38884952,0.01293653,0.04105206,0.56617877,0.28219387,0.01314619,0.01392959,0.04493767
4.37318659,0.43930164,0.01489105,0.04663443,0.63301206,0.32080083,0.01499078,0.01574606,0.05117506
4.37918959,0.49480366,0.01702957,0.05280411,0.70701677,0.36276602,0.01699823,0.01775102,0.05793335
4.38519260,0.55506382,0.01934927,0.05953868,0.78761831,0.40788365,0.01915953,0.01993680,0.06517681
4.39119560,0.61967504,0.02184335,0.06680311,0.87407661,0.45586206,0.02146143,0.02229205,0.07285525
4.39719860,0.68811096,0.02450072,0.07454901,0.96548409,0.50632123,0.02388635,0.02480149,0.08090368
4.40320160,0.75972545,0.02730579,0.08271426,1.06076906,0.55879310,0.02641228,0.02744588,0.08924247
4.40920460,0.83375618,0.03023835,0.09122299,1.15870518,0.61272498,0.02901299,0.03020202,0.09777799
4.41520760,0.90933250,0.03327358,0.09998606,1.25792745,0.66748623,0.03165828,0.03304294,0.10640392
4.42121061,0.98548784,0.03638227,0.10890207,1.35695493,0.72237826,0.03431446,0.03593820,0.11500302
4.42721361,1.06117668,0.03953115,0.11785881,1.45421987,0.77664774,0.03694500,0.03885432,0.12344958
4.43321661,1.13529556,0.04268335,0.12673532,1.54810260,0.82950283,0.03951127,0.04175541,0.13161228
4.43921961,1.20670789,0.04579906,0.13540428,1.63697132,0.88013177,0.04197350,0.04460388,0.13935748
4.44522261,1.27427162,0.04883633,0.14373495,1.71922525,0.92772350,0.04429177,0.04736127,0.14655277
4.45122561,1.33686887,0.05175197,0.15159629,1.79333975,0.97148939,0.04642710,0.04998925,0.15307082
4.45722861,1.39343660,0.05450252,0.15886040,1.85791144,1.01068544,0.04834257,0.05245060,0.15879305
4.46323162,1.44299694,0.05704537,0.16540598,1.91170146,1.04463394,0.05000444,0.05471033,0.16361333
4.46923462,1.48468614,0.05933981,0.17112181,1.95367499,1.07274382,0.05138312,0.05673670,0.16744131
4.47523762,1.51778087,0.06134815,0.17590999,1.98303527,1.09452886,0.05245417,0.05850236,0.17020529
4.48124062,1.54172084,0.06303675,0.17968892,1.99925050,1.10962302,0.05319904,0.05998529,0.17185460
4.48724362,1.55612689,0.06437700,0.18239589,2.00207238,1.11779222,0.05360572,0.06116978,0.17236127
4.49324662,1.56081359,0.06534618,0.18398910,1.99154554,1.11894217,0.05366913,0.06204715,0.17172092
4.49924962,1.55579613,0.06592813,0.18444908,1.96800730,1.11312199,0.05339132,0.06261644,0.16995300
4.50525263,1.54129113,0.06611380,0.18377948,1.93207791,1.10052345,0.05278145,0.06288484,0.16710016
4.51125563,1.51771131,0.06590157,0.18200719,1.88464170,1.08147597,0.05185554,0.06286792,0.16322695
4.51725863,1.48565456,0.06529739,0.17918170,1.82682001,1.05643771,0.05063598,0.06258967,0.15841785
4.52326163,1.44588764,0.06431466,0.17537392,1.75993731,1.02598308,0.04915097,0.06208225,0.15277472
4.52926463,1.39932545,0.06297396,0.17067427,1.68548173,0.99078736,0.04743367,0.06138556,0.14641395
4.53526763,1.34700661,0.06130252,0.16519041,1.60506204,0.95160903,0.04552130,0.06054650,0.13946313
4.54127064,1.29006638,0.05933359,0.15904436,1.52036259,0.90927047,0.04345417,0.05961805,0.13205777
4.54727364,1.22970787,0.05710556,0.15236946,1.43309804,0.86463800,0.04127462,0.05865806,0.12433790
4.55327664,1.16717274,0.05466107,0.14530705,1.34496957,0.81860158,0.03902599,0.05772787,0.11644482
4.55927964,1.10371207,0.05204590,0.13800304,1.25762395,0.77205529,0.03675162,0.05689078,0.10851815
4.56528264,1.04055857,0.04930793,0.13060456,1.17261665,0.72587876,0.03449390,0.05621028,0.10069318
4.57128564,0.97890070,0.04649598,0.12325667,1.09138004,0.68092029,0.03229340,0.05574827,0.09309855
4.57728864,0.91985937,0.04365877,0.11609938,1.01519711,0.63798185,0.03018813,0.05556318,0.08585453
4.58329165,0.86446774,0.04084382,0.10926482,0.94518124,0.59780630,0.02821290,0.05570804,0.07907156
4.58929465,0.81365425,0.03809654,0.10287488,0.88226188,0.56106685,0.02639882,0.05622872,0.07284931
4.59529765,0.76822928,0.03545930,0.09703919,0.82717615,0.52835882,0.02477293,0.05716216,0.06727614
4.60130065,0.72887524,0.03297073,0.09185346,0.78046581,0.50019359,0.02335793,0.05853487,0.06242875
4.60730365,0.69614004,0.03066508,0.08739831,0.74247918,0.47699454,0.02217204,0.06036168,0.05837222
4.61330665,0.67043389,0.02857174,0.08373846,0.71337743,0.45909474,0.02122897,0.06264470,0.05516009
4.61930965,0.65202886,0.02671489,0.08092232,0.69314444,0.44673628,0.02053795,0.06537285,0.05283456
4.62531266,0.64106123,0.02511327,0.07898188,0.68159969,0.44007072,0.02010387,0.06852155,0.05142672
4.63131566,0.63753599,0.02378008,0.07793295,0.67841344,0.43916067,0.01992745,0.07205312,0.05095663
4.63731866,0.64133330,0.02272296,0.07777567,0.68312365,0.44398202,0.02000544,0.07591742,0.05143339
4.64332166,0.65221646,0.02194416,0.07849522,0.69515398,0.45442685,0.02033091,0.08005313,0.05285500
4.64932466,0.66984120,0.02144064,0.08006265,0.71383249,0.47030677,0.02089348,0.08438937,0.05520811
4.65532766,0.69376577,0.02120437,0.08243598,0.73841050,0.49135655,0.02167962,0.08884775,0.05846763
4.66133067,0.72346179,0.02122262,0.08556122,0.76808121,0.51723819,0.02267294,0.09334474,0.06259626
4.66733367,0.75832547,0.02147834,0.08937362,0.80199786,0.54754530,0.02385444,0.09779433,0.06754406
4.67333667,0.79768904,0.02195054,0.09379883,0.83929093,0.58180783,0.02520286,0.10211071,0.07324798
4.67933967,0.84083228,0.02261474,0.09875419,0.87908432,0.61949747,0.02669491,0.10621113,0.07963160
4.68534267,0.88699400,0.02344346,0.10414999,0.92051014,0.66003352,0.02830559,0.11001850,0.08660510
4.69134567,0.93538332,0.02440673,0.10989072,0.96272202,0.70278963,0.03000848,0.11346392,0.09406556
4.69734867,0.98519079,0.02547263,0.11587640,1.00490672,0.74710126,0.03177605,0.11648872,0.10189762
4.70335168,1.03559921,0.02660790,0.12200392,1.04629403,0.79227419,0.03357998,0.11904617,0.10997469
4.70935468,1.08579420,0.02777853,0.12816836,1.08616492,0.83759383,0.03539147,0.12110259,0.11816060
4.71535768,1.13497445,0.02895041,0.13426444,1.12385784,0.88233552,0.03718165,0.12263796,0.12631175
4.72136068,1.18236164,0.03009001,0.14018789,1.15877347,0.92577569,0.03892191,0.12364589,0.13427984
4.72736368,1.22721004,0.03116506,0.14583700,1.19037780,0.96720354,0.04058430,0.12413296,0.14191494
