energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
4.63731866,0.23560070,-0.92813732,0.13673813,-0.29875704,0.00562153,-0.13489943,0.10101642,-0.55150429,0.00916724,-0.07194866,0.00007665,-0.06164008,0.00287324,-0.09314620,0.02296914,-0.21226637,0.00000000,-0.00000000
4.64332166,0.23857697,-0.93674351,0.14144016,-0.29947724,0.00504091,-0.13171415,0.09455730,-0.56768846,0.00913970,-0.07208662,0.00008295,-0.06371890,0.00241575,-0.09274815,0.02055691,-0.20888305,0.00000000,-0.00000000
4.64932466,0.24180138,-0.94224900,0.14587818,-0.29979088,0.00455241,-0.12785062,0.08922274,-0.58304355,0.00913818,-0.07199136,0.00009209,-0.06560548,0.00203438,-0.09185682,0.01853754,-0.20436801,0.00000000,-0.00000000
4.65532766,0.24501992,-0.94453139,0.14992267,-0.29965260,0.00414568,-0.12337096,0.08484997,-0.59724757,0.00915140,-0.07165920,0.00010428,-0.06726517,0.00172392,-0.09049272,0.01687032,-0.19880376,0.00000000,-0.00000000
4.66133067,0.24800394,-0.94351414,0.15345940,-0.29902324,0.00381072,-0.11834826,0.08128429,-0.60997846,0.00916892,-0.07109033,0.00011994,-0.06866507,0.00147959,-0.08868375,0.01551634,-0.19229281,0.00000000,-0.00000000
4.66733367,0.25055879,-0.93916923,0.15639402,-0.29787320,0.00353819,-0.11286445,0.07838377,-0.62092319,0.00918152,-0.07028893,0.00013962,-0.06977496,0.00129718,-0.08646426,0.01443973,-0.18495439,0.00000000,-0.00000000
4.67333667,0.25253118,-0.93151950,0.15865596,-0.29618569,0.00331966,-0.10700795,0.07602312,-0.62978770,0.00918145,-0.06926319,0.00016405,-0.07056829,0.00117323,-0.08387381,0.01360876,-0.17692084,0.00000000,-0.00000000
4.67933967,0.25381488,-0.92064038,0.16020157,-0.29395970,0.00314776,-0.10087131,0.07409659,-0.63630723,0.00916271,-0.06802527,0.00019413,-0.07102298,0.00110515,-0.08095601,0.01299655,-0.16833387,0.00000000,-0.00000000
4.68534267,0.25435472,-0.90666093,0.16101629,-0.29121249,0.00301635,-0.09454870,0.07251991,-0.64025660,0.00912115,-0.06659129,0.00023090,-0.07112219,0.00109132,-0.07775732,0.01258163,-0.15934073,0.00000000,-0.00000000
4.69134567,0.25414867,-0.88976393,0.16111582,-0.28798146,0.00292055,-0.08813362,0.07123134,-0.64145984,0.00905459,-0.06498109,0.00027556,-0.07085497,0.00113107,-0.07432577,0.01234820,-0.15009048,0.00000000,-0.00000000
4.69734867,0.25324786,-0.87018505,0.16054617,-0.28432530,0.00285676,-0.08171673,0.07019174,-0.63979872,0.00896280,-0.06321810,0.00032948,-0.07021671,0.00122477,-0.07070995,0.01228612,-0.14073055,0.00000000,-0.00000000
4.70335168,0.25175469,-0.84821069,0.15938255,-0.28032418,0.00282262,-0.07538388,0.06938390,-0.63521967,0.00884747,-0.06132895,0.00039411,-0.06920939,0.00137370,-0.06695796,0.01239078,-0.13140362,0.00000000,-0.00000000
4.70935468,0.24981897,-0.82417475,0.15772715,-0.27607909,0.00281695,-0.06921450,0.06881098,-0.62773877,0.00871206,-0.05934310,0.00047106,-0.06784173,0.00158002,-0.06311655,0.01266264,-0.12224496,0.00000000,-0.00000000
4.71535768,0.24763219,-0.79845389,0.15570596,-0.27171016,0.00283959,-0.06328029,0.06849435,-0.61744447,0.00856161,-0.05729239,0.00056197,-0.06612899,0.00184669,-0.05923040,0.01310671,-0.11338025,0.00000000,-0.00000000
4.72136068,0.24542020,-0.77146160,0.15346454,-0.26735399,0.00289130,-0.05764423,0.06847083,-0.60449789,0.00840249,-0.05521044,0.00066854,-0.06409269,0.00217724,-0.05534158,0.01373176,-0.10492393,0.00000000,-0.00000000
4.72736368,0.24343453,-0.74364092,0.15116303,-0.26316011,0.00297354,-0.05236002,0.06878935,-0.58913064,0.00824210,-0.05313205,0.00079246,-0.06176005,0.00257569,-0.05148912,0.01454949,-0.09697809,0.00000000,-0.00000000
4.73336668,0.24194259,-0.71545601,0.14897064,-0.25928658,0.00308833,-0.04747177,0.06950740,-0.57164018,0.00808855,-0.05109249,0.00093533,-0.05916333,0.00304628,-0.04770874,0.01557351,-0.08963181,0.00000000,-0.00000000
4.73936968,0.24121709,-0.68738277,0.14705955,-0.25589496,0.00323797,-0.04301408,0.07068707,-0.55238293,0.00795033,-0.04912681,0.00109863,-0.05633895,0.00359329,-0.04403273,0.01681828,-0.08296100,0.00000000,-0.00000000
4.74537269,0.24152517,-0.65989866,0.14559879,-0.25314475,0.00342489,-0.03901232,0.07239107,-0.53176549,0.00783593,-0.04726907,0.00128362,-0.05332655,0.00422080,-0.04048985,0.01829800,-0.07702859,0.00000000,-0.00000000
4.75137569,0.24311747,-0.63347219,0.14474803,-0.25118763,0.00365140,-0.03548318,0.07467874,-0.51023409,0.00775350,-0.04555154,0.00149128,-0.05016789,0.00493242,-0.03710541,0.02002543,-0.07188502,0.00000000,-0.00000000
4.75737869,0.24621765,-0.60855219,0.14465173,-0.25016161,0.00391951,-0.03243537,0.07760214,-0.48826296,0.00771054,-0.04400405,0.00172220,-0.04690583,0.00573106,-0.03390137,0.02201082,-0.06756902,0.00000000,-0.00000000
4.76338169,0.25101271,-0.58555747,0.14543374,-0.25018550,0.00423070,-0.02987046,0.08120253,-0.46634192,0.00771354,-0.04265322,0.00197655,-0.04358317,0.00661872,-0.03089646,0.02426082,-0.06410842,0.00000000,-0.00000000
4.76938469,0.25764451,-0.56486699,0.14719259,-0.25135380,0.00458580,-0.02778372,0.08550714,-0.44496370,0.00776780,-0.04152186,0.00225393,-0.04024167,0.00759625,-0.02810633,0.02677754,-0.06152108,0.00000000,-0.00000000
4.77538769,0.26620279,-0.54681119,0.14999771,-0.25373246,0.00498479,-0.02616503,0.09052653,-0.42461136,0.00787716,-0.04062845,0.00255338,-0.03692107,0.00866321,-0.02554377,0.02955771,-0.05981587,0.00000000,-0.00000000
4.78139070,0.27672005,-0.53166449,0.15388666,-0.25735545,0.00542675,-0.02499977,0.09625258,-0.40574631,0.00804386,-0.03998668,0.00287327,-0.03365818,0.00981771,-0.02321881,0.03259207,-0.05899343,0.00000000,-0.00000000
4.78739370,0.28916854,-0.51963941,0.15886358,-0.26222268,0.00590975,-0.02426956,0.10265719,-0.38879722,0.00826847,-0.03960518,0.00321131,-0.03048626,0.01105639,-0.02113890,0.03586499,-0.05904691,0.00000000,-0.00000000
4.79339670,0.30345942,-0.51088258,0.16489881,-0.26829908,0.00643087,-0.02395305,0.10969177,-0.37415008,0.00854984,-0.03948734,0.00356449,-0.02743441,0.01237436,-0.01930899,0.03935424,-0.05996257,0.00000000,-0.00000000
4.79939970,0.31944441,-0.50547246,0.17192989,-0.27551507,0.00698618,-0.02402643,0.11728768,-0.36213961,0.00888520,-0.03963127,0.00392913,-0.02452715,0.01376533,-0.01773165,0.04303122,-0.06172005,0.00000000,-0.00000000
4.80540270,0.33691964,-0.50341911,0.17986369,-0.28376842,0.00757085,-0.02446398,0.12535735,-0.35304215,0.00927021,-0.04002995,0.00430087,-0.02178430,0.01522175,-0.01640712,0.04686128,-0.06429262,0.00000000,-0.00000000
4.81140570,0.35563191,-0.50466578,0.18857988,-0.29292743,0.00817927,-0.02523840,0.13379644,-0.34707005,0.00969919,-0.04067146,0.00467479,-0.01922083,0.01673496,-0.01533336,0.05080447,-0.06764715,0.00000000,-0.00000000
4.81740870,0.37528699,-0.50909219,0.19793533,-0.30283517,0.00880520,-0.02632106,0.14248667,-0.34436764,0.01016534,-0.04153936,0.00504549,-0.01684702,0.01829558,-0.01450603,0.05481649,-0.07174394,0.00000000,-0.00000000
4.82341171,0.39555970,-0.51651933,0.20776953,-0.31331483,0.00944199,-0.02768215,0.15129934,-0.34500860,0.01066102,-0.04261313,0.00540720,-0.01466867,0.01989376,-0.01391849,0.05884989,-0.07653641,0.00000000,-0.00000000
4.82941471,0.41610541,-0.52671549,0.21791057,-0.32417565,0.01008285,-0.02929074,0.16009948,-0.34899479,0.01117805,-0.04386879,0.00575391,-0.01268747,0.02151959,-0.01356184,0.06285548,-0.08197071,0.00000000,-0.00000000
4.83541771,0.43657260,-0.53940317,0.22818167,-0.33521941,0.01072105,-0.03111480,0.16875035,-0.35625638,0.01170809,-0.04527946,0.00607961,-0.01090141,0.02316346,-0.01342483,0.06678387,-0.08798535,0.00000000,-0.00000000
4.84142071,0.45661573,-0.55426672,0.23840774,-0.34624693,0.01135024,-0.03312115,0.17711814,-0.36665323,0.01224296,-0.04681602,0.00637840,-0.00930532,0.02481646,-0.01349390,0.07058704,-0.09451080,0.00000000,-0.00000000
4.84742371,0.47590815,-0.57096012,0.24842188,-0.35706444,0.01196470,-0.03527542,0.18507672,-0.37997749,0.01277495,-0.04844778,0.00664471,-0.00789137,0.02647070,-0.01375324,0.07421993,-0.10146920,0.00000000,-0.00000000
4.85342671,0.49415425,-0.58911496,0.25807137,-0.36748947,0.01255957,-0.03754203,0.19251211,-0.39595730,0.01329720,-0.05014312,0.00687350,-0.00664963,0.02811955,-0.01418475,0.07764195,-0.10877431,0.00000000,-0.00000000
4.85942971,0.51110035,-0.60834803,0.26722302,-0.37735596,0.01313110,-0.03988425,0.19932654,-0.41426165,0.01380391,-0.05187009,0.00706041,-0.00556860,0.02975789,-0.01476826,0.08081820,-0.11633163,0.00000000,-0.00000000
4.86543272,0.52654396,-0.62826866,0.27576741,-0.38651837,0.01367680,-0.04226422,0.20544193,-0.43450631,0.01429061,-0.05359699,0.00720197,-0.00463575,0.03138213,-0.01548161,0.08372063,-0.12403883,0.00000000,-0.00000000
4.87143572,0.54034074,-0.64848542,0.28362211,-0.39485477,0.01419556,-0.04464321,0.21080248,-0.45626093,0.01475428,-0.05529287,0.00729570,-0.00383795,0.03299018,-0.01630091,0.08632867,-0.13178655,0.00000000,-0.00000000
4.87743872,0.55240899,-0.66861225,0.29073343,-0.40226856,0.01468772,-0.04698185,0.21537640,-0.47905715,0.01519347,-0.05692797,0.00734024,-0.00316186,0.03458130,-0.01720083,0.08862971,-0.13945961,0.00000000,-0.00000000
4.88344172,0.56273145,-0.68827400,0.29707688,-0.40868911,0.01515505,-0.04924055,0.21915663,-0.50239781,0.01560829,-0.05847412,0.00733540,-0.00259435,0.03615578,-0.01815497,0.09061900,-0.14693852,0.00000000,-0.00000000
4.88944472,0.57135418,-0.70711133,0.30265616,-0.41407114,0.01560065,-0.05137999,0.22216044,-0.52576706,0.01600037,-0.05990506,0.00728225,-0.00212272,0.03771454,-0.01913631,0.09229935,-0.15410151,0.00000000,-0.00000000
4.89544772,0.57838283,-0.72478510,0.30750088,-0.41839304,0.01602885,-0.05336176,0.22442808,-0.54864140,0.01637273,-0.06119671,0.00718304,-0.00173495,0.03925866,-0.02011769,0.09368031,-0.16082682,0.00000000,-0.00000000
4.90145073,0.58397625,-0.74098041,0.31166301,-0.42165443,0.01644496,-0.05514903,0.22602046,-0.57050127,0.01672956,-0.06232740,0.00704121,-0.00141986,0.04078875,-0.02107241,0.09477716,-0.16699539,0.00000000,-0.00000000
4.90745373,0.58833801,-0.75541016,0.31521252,-0.42387302,0.01685501,-0.05670735,0.22701603,-0.59084311,0.01707599,-0.06327806,0.00686125,-0.00116721,0.04230441,-0.02197478,0.09560954,-0.17249366,0.00000000,-0.00000000
4.91345673,0.59170607,-0.76781844,0.31823217,-0.42508104,0.01726551,-0.05800544,0.22750701,-0.60919147,0.01741779,-0.06403238,0.00664862,-0.00096776,0.04380367,-0.02280075,0.09620001,-0.17721663,0.00000000,-0.00000000
4.91945973,0.59434130,-0.77798370,0.32081197,-0.42532169,0.01768306,-0.05901601,0.22759521,-0.62511085,0.01776108,-0.06457695,0.00640957,-0.00081333,0.04528242,-0.02352855,0.09657245,-0.18107085,0.00000000,-0.00000000
4.92546273,0.59651531,-0.78572173,0.32304361,-0.42464560,0.01811406,-0.05971658,0.22738763,-0.63821696,0.01811195,-0.06490138,0.00615096,-0.00069670,0.04673401,-0.02413922,0.09675055,-0.18397733,0.00000000,-0.00000000
4.93146573,0.59849823,-0.79088848,0.32501505,-0.42310781,0.01856439,-0.06009011,0.22699213,-0.64818682,0.01847621,-0.06499843,0.00588009,-0.00061166,0.04814899,-0.02461719,0.09675636,-0.18587413,0.00000000,-0.00000000
4.93746873,0.60054705,-0.79338265,0.32680570,-0.42076513,0.01903909,-0.06012567,0.22651332,-0.65476746,0.01885904,-0.06486407,0.00560446,-0.00055293,0.04951497,-0.02495071,0.09660913,-0.18671873,0.00000000,-0.00000000
4.94347174,0.60289504,-0.79314801,0.32848232,-0.41767443,0.01954216,-0.05981888,0.22604893,-0.65778277,0.01926476,-0.06449759,0.00533161,-0.00051604,0.05081669,-0.02513221,0.09632434,-0.18648968,0.00000000,-0.00000000
4.94947474,0.60574261,-0.79017527,0.33009598,-0.41389154,0.02007630,-0.05917215,0.22568686,-0.65713823,0.01969664,-0.06390161,0.00506890,-0.00049736,0.05203631,-0.02515855,0.09591318,-0.18518786,0.00000000,-0.00000000
4.95547774,0.60925013,-0.78450346,0.33168005,-0.40947106,0.02064283,-0.05819479,0.22550297,-0.65282329,0.02015669,-0.06308210,0.00482332,-0.00049393,0.05315384,-0.02503111,0.09538235,-0.18283694,0.00000000,-0.00000000
4.96148074,0.61353291,-0.77622059,0.33324945,-0.40446688,0.02124160,-0.05690283,0.22555974,-0.64491118,0.02064565,-0.06204839,0.00460137,-0.00050343,0.05414783,-0.02475577,0.09473427,-0.17948315,0.00000000,-0.00000000
4.96748374,0.61865834,-0.76546355,0.33480100,-0.39893337,0.02187100,-0.05531875,0.22590591,-0.63355625,0.02116292,-0.06081303,0.00440892,-0.00052412,0.05499616,-0.02434274,0.09396765,-0.17519434,0.00000000,-0.00000000
4.97348674,0.62464554,-0.75241699,0.33631487,-0.39292703,0.02252809,-0.05347082,0.22657695,-0.61898881,0.02170663,-0.05939170,0.00425110,-0.00055476,0.05567694,-0.02380624,0.09307845,-0.17005830,0.00000000,-0.00000000
4.97948974,0.63146706,-0.73731115,0.33775709,-0.38650848,0.02320877,-0.05139243,0.22759646,-0.60150768,0.02227375,-0.05780299,0.00413226,-0.00059455,0.05616952,-0.02316409,0.09206109,-0.16418046,0.00000000,-0.00000000
4.98549275,0.63905279,-0.72041857,0.33908275,-0.37974438,0.02390799,-0.04912114,0.22897840,-0.58147081,0.02286028,-0.05606813,0.00405593,-0.00064304,0.05645552,-0.02243709,0.09090985,-0.15768097,0.00000000,-0.00000000
4.99149575,0.64729572,-0.70204952,0.34023991,-0.37270933,0.02462013,-0.04669766,0.23072990,-0.55928411,0.02346144,-0.05421064,0.00402488,-0.00070015,0.05651976,-0.02164845,0.08962048,-0.15069135,0.00000000,-0.00000000
4.99749875,0.65605929,-0.68254625,0.34117386,-0.36548719,0.02533934,-0.04416469,0.23285473,-0.53538925,0.02407199,-0.05225595,0.00404112,-0.00076603,0.05635120,-0.02082302,0.08819173,-0.14335080,0.00000000,-0.00000000
5.00350175,0.66518598,-0.66227609,0.34183163,-0.35817186,0.02605994,-0.04156580,0.23535709,-0.51025053,0.02468652,-0.05023090,0.00410606,-0.00084106,0.05594371,-0.01998654,0.08662694,-0.13580233,0.00000000,-0.00000000
5.00950475,0.67450687,-0.64162338,0.34216647,-0.35086722,0.02677693,-0.03894423,0.23824566,-0.48434156,0.02529977,-0.04816323,0.00422064,-0.00092579,0.05529665,-0.01916484,0.08493540,-0.12818879,0.00000000,-0.00000000
5.01550775,0.68385182,-0.62098050,0.34214223,-0.34368613,0.02748643,-0.03634175,0.24153772,-0.45813207,0.02590700,-0.04608098,0.00438545,-0.00102083,0.05441530,-0.01838308,0.08313359,-0.12064906,0.00000000,-0.00000000
5.02151076,0.69305983,-0.60073813,0.34173742,-0.33674845,0.02818613,-0.03379765,0.24526313,-0.43207533,0.02650437,-0.04401193,0.00460101,-0.00112686,0.05331101,-0.01766495,0.08124604,-0.11331436,0.00000000,-0.00000000
5.02751376,0.70198935,-0.58127500,0.34094885,-0.33017805,0.02887578,-0.03134779,0.24946798,-0.40659658,0.02708920,-0.04198291,0.00486793,-0.00124451,0.05200123,-0.01703201,0.07930594,-0.10630500,0.00000000,-0.00000000
5.03351676,0.71052809,-0.56294732,0.33979481,-0.32409897,0.02955759,-0.02902380,0.25421787,-0.38208280,0.02766039,-0.04001926,0.00518721,-0.00137434,0.05050922,-0.01650303,0.07735538,-0.09972748,0.00000000,-0.00000000
5.03951976,0.71860210,-0.54607844,0.33831770,-0.31863073,0.03023653,-0.02685247,0.25960035,-0.35887396,0.02821865,-0.03814413,0.00556045,-0.00151674,0.04886361,-0.01609344,0.07544520,-0.09367213,0.00000000,-0.00000000
5.04552276,0.72618364,-0.53094875,0.33658606,-0.31388315,0.03092066,-0.02485532,0.26572668,-0.33725617,0.02876676,-0.03637800,0.00599013,-0.00167186,0.04709779,-0.01581493,0.07363448,-0.08821127,0.00000000,-0.00000000
5.05152576,0.73329758,-0.51778658,0.33469591,-0.30995091,0.03162124,-0.02304828,0.27273246,-0.31745662,0.02930973,-0.03473809,0.00647984,-0.00183958,0.04524914,-0.01567504,0.07198963,-0.08339801,0.00000000,-0.00000000
5.05752876,0.74002607,-0.50676014,0.33277151,-0.30690807,0.03235278,-0.02144163,0.28077715,-0.29964045,0.02985492,-0.03323801,0.00703446,-0.00201945,0.04335812,-0.01567704,0.07058319,-0.07926561,0.00000000,-0.00000000
5.06353177,0.74651104,-0.49797102,0.33096532,-0.30480295,0.03313292,-0.02004007,0.29004227,-0.28390956,0.03041200,-0.03188735,0.00766036,-0.00221061,0.04146737,-0.01581977,0.06949226,-0.07582741,0.00000000,-0.00000000
5.06953477,0.75295431,-0.49144965,0.32945720,-0.30365373,0.03398214,-0.01884292,0.30072810,-0.27030327,0.03099288,-0.03069146,0.00836550,-0.00241179,0.03962067,-0.01609772,0.06879668,-0.07307732,0.00000000,-0.00000000
5.07553777,0.75961521,-0.48715278,0.32845278,-0.30344501,0.03492332,-0.01784452,0.31304903,-0.25880068,0.03161149,-0.02965137,0.00915947,-0.00262129,0.03786194,-0.01650119,0.06857695,-0.07099090,0.00000000,-0.00000000
5.08154077,0.76680537,-0.48496349,0.32818098,-0.30412556,0.03598116,-0.01703466,0.32722731,-0.24932459,0.03228342,-0.02876379,0.01005343,-0.00283695,0.03623431,-0.01701657,0.06891205,-0.06952681,0.00000000,-0.00000000
5.08754377,0.77488084,-0.48469360,0.32889049,-0.30560769,0.03718134,-0.01639922,0.34348549,-0.24174692,0.03302548,-0.02802125,0.01105997,-0.00305620,0.03477913,-0.01762675,0.06987696,-0.06862872,0.00000000,-0.00000000
5.09354677,0.78423144,-0.48608866,0.33084533,-0.30776805,0.03854963,-0.01592076,0.36203751,-0.23589520,0.03385512,-0.02741241,0.01219285,-0.00327608,0.03353518,-0.01831160,0.07154031,-0.06822756,0.00000000,-0.00000000
5.09954977,0.79526770,-0.48883550,0.33431933,-0.31045023,0.04011084,-0.01557926,0.38307881,-0.23156007,0.03478979,-0.02692246,0.01346669,-0.00349332,0.03253785,-0.01904858,0.07396193,-0.06824403,0.00000000,-0.00000000
5.10555278,0.80840567,-0.49257194,0.33958969,-0.31346892,0.04188763,-0.01535282,0.40677587,-0.22850352,0.03584612,-0.02653364,0.01489643,-0.00370437,0.03181849,-0.01981340,0.07719046,-0.06859133,0.00000000,-0.00000000
5.11155578,0.82405014,-0.49689864,0.34692951,-0.31661558,0.04389937,-0.01521843,0.43325535,-0.22646758,0.03703920,-0.02622591,0.01649680,-0.00390555,0.03140385,-0.02058077,0.08126118,-0.06917794,0.00000000,-0.00000000
5.11755878,0.84257684,-0.50139242,0.35659960,-0.31966543,0.04616092,-0.01515263,0.46259362,-0.22518320,0.03838169,-0.02597761,0.01828163,-0.00409312,0.03131561,-0.02132510,0.08619408,-0.06991051,0.00000000,-0.00000000
5.12356178,0.86431455,-0.50562074,0.36883960,-0.32238538,0.04868154,-0.01513229,0.49480710,-0.22437908,0.03988306,-0.02576625,0.02026309,-0.00426341,0.03157003,-0.02202129,0.09199223,-0.07069665,0.00000000,-0.00000000
5.12956478,0.88952784,-0.50915673,0.38385873,-0.32454262,0.05146386,-0.01513516,0.52984412,-0.22379025,0.04154886,-0.02556932,0.02245093,-0.00441294,0.03217776,-0.02264548,0.09864064,-0.07144763,0.00000000,-0.00000000
5.13556778,0.91840132,-0.51159412,0.40182656,-0.32591345,0.05450314,-0.01514053,0.56757867,-0.22316596,0.04338006,-0.02536499,0.02485158,-0.00453854,0.03314370,-0.02317578,0.10610555,-0.07208081,0.00000000,-0.00000000
5.14157079,0.95102645,-0.51256144,0.42286397,-0.32629196,0.05778664,-0.01512966,0.60780695,-0.22227689,0.04537264,-0.02513295,0.02746743,-0.00463749,0.03446704,-0.02359284,0.11433439,-0.07252189,0.00000000,-0.00000000
5.14757379,0.98739161,-0.51173506,0.44703491,-0.32549810,0.06129342,-0.01508627,0.65024689,-0.22092137,0.04751727,-0.02485503,0.03029598,-0.00470759,0.03614139,-0.02388047,0.12325634,-0.07270670,0.00000000,-0.00000000
5.15357679,1.02737621,-0.50885031,0.47433923,-0.32338476,0.06499441,-0.01499678,0.69454106,-0.21893032,0.04979924,-0.02451579,0.03332920,-0.00474728,0.03815507,-0.02402607,0.13278353,-0.07258271,0.00000000,-0.00000000
5.15957979,1.07074934,-0.50371033,0.50470706,-0.31984366,0.06885285,-0.01485059,0.74026328,-0.21617107,0.05219873,-0.02410303,0.03655300,-0.00475570,0.04049147,-0.02402090,0.14281302,-0.07211005,0.00000000,-0.00000000
5.16558279,1.11717328,-0.49619236,0.53799518,-0.31480961,0.07282509,-0.01464017,0.78692870,-0.21254966,0.05469116,-0.02360812,0.03994684,-0.00473272,0.04312955,-0.02386032,0.15322931,-0.07126208,0.00000000,-0.00000000
5.17158579,1.16621207,-0.48625116,0.57398553,-0.30826308,0.07686173,-0.01436108,0.83400721,-0.20801185,0.05724791,-0.02302617,0.04348358,-0.00467902,0.04604447,-0.02354380,0.16390753,-0.07002551,0.00000000,-0.00000000
5.17758879,1.21734459,-0.47391952,0.61238627,-0.30023095,0.08090914,-0.01401189,0.88093978,-0.20254274,0.05983725,-0.02235618,0.04712953,-0.00459601,0.04920827,-0.02307482,0.17471706,-0.06840007,0.00000000,-0.00000000
5.18359180,1.26998201,-0.45930593,0.65283548,-0.29078555,0.08491115,-0.01359400,0.92715693,-0.19616504,0.06242537,-0.02160086,0.05084480,-0.00448587,0.05259060,-0.02246066,0.18552549,-0.06639777,0.00000000,-0.00000000
5.18959480,1.32348852,-0.44258959,0.69490747,-0.28004189,0.08881095,-0.01311141,0.97209848,-0.18893630,0.06497765,-0.02076651,0.05458388,-0.00435147,0.05615955,-0.02171203,0.19620280,-0.06404181,0.00000000,-0.00000000
5.19559780,1.37720450,-0.42401314,0.73812157,-0.26815351,0.09255313,-0.01257040,1.01523368,-0.18094504,0.06745996,-0.01986264,0.05829649,-0.00419628,0.05988244,-0.02084260,0.20662547,-0.06136509,0.00000000,-0.00000000
5.20160080,1.43047077,-0.40387345,0.78195319,-0.25530703,0.09608567,-0.01197921,1.05608057,-0.17230616,0.06983993,-0.01890162,0.06192866,-0.00402431,0.06372656,-0.01986853,0.21668036,-0.05840859,0.00000000,-0.00000000
5.20760380,1.48265274,-0.38251096,0.82584676,-0.24171574,0.09936180,-0.01134759,1.09422332,-0.16315579,0.07208819,-0.01789811,0.06542407,-0.00383998,0.06765991,-0.01880783,0.22626820,-0.05521955,0.00000000,-0.00000000
5.21360680,1.53316292,-0.36029818,0.86922997,-0.22761258,0.10234174,-0.01068646,1.12932676,-0.15364578,0.07417950,-0.01686859,0.06872548,-0.00364804,0.07165174,-0.01767978,0.23530637,-0.05184954,0.00000000,-0.00000000
5.21960980,1.58148065,-0.33762779,0.91152877,-0.21324283,0.10499401,-0.01000747,1.16114694,-0.14393814,0.07609361,-0.01583078,0.07177637,-0.00345339,0.07567302,-0.01650434,0.24373096,-0.04835257,0.00000000,-0.00000000
5.22561281,1.62716772,-0.31490088,0.95218250,-0.19885685,0.10729646,-0.00932265,1.18953709,-0.13419959,0.07781587,-0.01480307,0.07452257,-0.00326102,0.07969676,-0.01530154,0.25149779,-0.04478330,0.00000000,-0.00000000
5.23161581,1.66987908,-0.29251583,0.99065833,-0.18470313,0.10923681,-0.00864407,1.21444846,-0.12459644,0.07933761,-0.01380401,0.07691393,-0.00307588,0.08369800,-0.01409103,0.25858252,-0.04119534,0.00000000,-0.00000000
5.23761881,1.70936787,-0.27085813,1.02646464,-0.17102191,0.11081267,-0.00798349,1.23592593,-0.11528991,0.08065610,-0.01285183,0.07890586,-0.00290272,0.08765382,-0.01289155,0.26497962,-0.03763984,0.00000000,-0.00000000
5.24362181,1.74548448,-0.25029156,1.05916236,-0.15803961,0.11203121,-0.00735217,1.25409851,-0.10643214,0.08177425,-0.01196393,0.08046073,-0.00274605,0.09154293,-0.01172065,0.27070037,-0.03416427,0.00000000,-0.00000000
5.24962481,1.77816980,-0.23115080,1.08837415,-0.14596411,0.11290815,-0.00676064,1.26916517,-0.09816280,0.08269992,-0.01115660,0.08154913,-0.00261000,0.09534531,-0.01059436,0.27577000,-0.03081151,0.00000000,-0.00000000
5.25562781,1.80744304,-0.21373569,1.11379080,-0.13498105,0.11346657,-0.00621857,1.28137692,-0.09060646,0.08344508,-0.01044465,0.08215076,-0.00249826,0.09904154,-0.00952710,0.28022398,-0.02761925,0.00000000,-0.00000000
5.26163082,1.83338485,-0.19830713,1.13517478,-0.12525116,0.11373517,-0.00573470,1.29101605,-0.08387072,0.08402461,-0.00984123,0.08225506,-0.00241399,0.10261214,-0.00853158,0.28410392,-0.02461962,0.00000000,-0.00000000
5.26763382,1.85611712,-0.18508457,1.15236082,-0.11690851,0.11374638,-0.00531682,1.29837393,-0.07804500,0.08445506,-0.00935761,0.08186155,-0.00235978,0.10603687,-0.00761883,0.28745312,-0.02183919,0.00000000,-0.00000000
5.27363682,1.87578055,-0.17424487,1.16525378,-0.11005968,0.11353437,-0.00497177,1.30372860,-0.07319994,0.08475328,-0.00900312,0.08097970,-0.00233758,0.10929400,-0.00679838,0.29031214,-0.01929915,0.00000000,-0.00000000
5.27963982,1.89251167,-0.16592251,1.17382395,-0.10478374,0.11313293,-0.00470554,1.30732376,-0.06938747,0.08493506,-0.00878512,0.07962857,-0.00234866,0.11235977,-0.00607838,0.29271469,-0.01701569,0.00000000,-0.00000000
5.28564282,1.90642089,-0.16021083,1.17810038,-0.10113292,0.11257352,-0.00452337,1.30935026,-0.06664125,0.08501391,-0.00870898,0.07783610,-0.00239359,0.11520794,-0.00546588,0.29468403,-0.01500062,0.00000000,-0.00000000
5.29164582,1.91757303,-0.15716410,1.17816266,-0.09913373,0.11188352,-0.00442981,1.30993148,-0.06497751,0.08500000,-0.00877811,0.07563806,-0.00247220,0.11780959,-0.00496709,0.29623025,-0.01326204,0.00000000,-0.00000000
5.29764882,1.92597174,-0.15680023,1.17413183,-0.09878864,0.11108482,-0.00442891,1.30911343,-0.06439622,0.08489934,-0.00899409,0.07307682,-0.00258361,0.12013320,-0.00458768,0.29734845,-0.01180507,0.00000000,-0.00000000
5.30365183,1.93154899,-0.15910388,1.16616107,-0.10007795,0.11019269,-0.00452430,1.30686022,-0.06488242,0.08471324,-0.00935674,0.07019996,-0.00272619,0.12214495,-0.00433303,0.29801811,-0.01063265,0.00000000,-0.00000000
