energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-0.11105553,5.81812290,0.04531812,0.46235104,0.18691681,1.18959327,4.68135654,0.02373157,0.54751592
-0.10505253,5.77280127,0.04589833,0.45942495,0.18627279,1.19070256,4.63191016,0.02356121,0.54471174
-0.09904952,5.72175500,0.04633121,0.45618574,0.18574302,1.19152817,4.57692611,0.02339745,0.54196264
-0.09304652,5.66464006,0.04660966,0.45260666,0.18530264,1.19189950,4.51616453,0.02323747,0.53930574
-0.08704352,5.60120530,0.04672917,0.44866936,0.18491702,1.19164576,4.44947892,0.02307819,0.53678094
-0.08104052,5.53131491,0.04668774,0.44436537,0.18454268,1.19060402,4.37683425,0.02291627,0.53443117
-0.07503752,5.45496646,0.04648578,0.43969727,0.18412881,1.18862710,4.29832066,0.02274813,0.53230248
-0.06903452,5.37230378,0.04612596,0.43467944,0.18361937,1.18559073,4.21416210,0.02257001,0.53044358
-0.06303152,5.28362363,0.04561294,0.42933831,0.18295543,1.18139956,4.12471940,0.02237806,0.52890491
-0.05702851,5.18937598,0.04495321,0.42371213,0.18207793,1.17599185,4.03048775,0.02216846,0.52773725
-0.05102551,5.09015752,0.04415480,0.41785007,0.18093044,1.16934233,3.93208856,0.02193750,0.52698977
-0.04502251,4.98669870,0.04322702,0.41181084,0.17946198,1.16146316,3.83025598,0.02168181,0.52670759
-0.03901951,4.87984469,0.04218026,0.40566063,0.17762956,1.15240299,3.72581889,0.02139843,0.52692905
-0.03301651,4.77053106,0.04102573,0.39947071,0.17540049,1.14224395,3.61967877,0.02108500,0.52768264
-0.02701351,4.65975530,0.03977522,0.39331454,0.17275425,1.13109710,3.51278464,0.02073986,0.52898388
-0.02101051,4.54854534,0.03844095,0.38726459,0.16968391,1.11909614,3.40610607,0.02036221,0.53083234
-0.01500750,4.43792657,0.03703537,0.38138913,0.16619692,1.10639023,3.30060534,0.01995222,0.53320889
-0.00900450,4.32888897,0.03557101,0.37574897,0.16231544,1.09313593,3.19720994,0.01951104,0.53607357
-0.00300150,4.22235586,0.03406038,0.37039448,0.15807606,1.07948909,3.09678672,0.01904092,0.53936412
0.00300150,4.11915579,0.03251578,0.36536297,0.15352902,1.06559688,3.00011855,0.01854522,0.54299554
0.00900450,4.01999911,0.03094931,0.36067665,0.14873698,1.05159076,2.90788475,0.01802838,0.54686063
0.01500750,3.92546022,0.02937268,0.35634125,0.14377340,1.03758054,2.82064591,0.01749591,0.55083177
0.02101051,3.83596659,0.02779721,0.35234547,0.13872067,1.02365017,2.73883379,0.01695433,0.55476393
0.02701351,3.75179502,0.02623371,0.34866129,0.13366802,1.00985530,2.66274680,0.01641110,0.55849883
0.03301651,3.67307553,0.02469249,0.34524519,0.12870931,0.99622304,2.59255108,0.01587449,0.56187021
0.03901951,3.59980246,0.02318326,0.34204022,0.12394085,0.98275373,2.52828712,0.01535351,0.56470999
0.04502251,3.53185251,0.02171513,0.33897894,0.11945925,0.96942483,2.46988163,0.01485776,0.56685510
0.05102551,3.46900873,0.02029662,0.33598692,0.11535941,0.95619656,2.41716405,0.01439727,0.56815467
0.05702851,3.41098917,0.01893561,0.33298691,0.11173263,0.94301914,2.36988682,0.01398240,0.56847721
0.06303152,3.35747890,0.01763945,0.32990325,0.10866500,0.92984104,2.32774868,0.01362361,0.56771748
0.06903452,3.30816377,0.01641491,0.32666642,0.10623587,0.91661793,2.29041974,0.01333134,0.56580262
0.07503752,3.26276416,0.01526835,0.32321748,0.10451666,0.90332162,2.25756739,0.01311581,0.56269726
0.08104052,3.22106719,0.01420572,0.31951221,0.10356974,0.88994863,2.22888180,0.01298684,0.55840721
0.08704352,3.18295570,0.01323275,0.31552466,0.10344757,0.87652773,2.20409999,0.01295364,0.55298174
0.09304652,3.14843275,0.01235499,0.31125003,0.10419193,0.86312605,2.18302749,0.01302464,0.54651393
0.09904952,3.11764041,0.01157800,0.30670659,0.10583337,0.84985342,2.16555675,0.01320728,0.53913940
0.10505253,3.09087188,0.01090747,0.30193671,0.10839068,0.83686453,2.15168148,0.01350779,0.53103316
0.11105553,3.06857664,0.01034930,0.29700678,0.11187052,0.82435883,2.14150644,0.01393105,0.52240490
0.11705853,3.05135800,0.00990978,0.29200612,0.11626721,0.81257808,2.13525232,0.01448037,0.51349276
0.12306153,3.03996336,0.00959560,0.28704484,0.12156255,0.80180159,2.13325538,0.01515737,0.50455594
0.12906453,3.03526730,0.00941396,0.28225080,0.12772584,0.79233937,2.13596188,0.01596184,0.49586647
0.13506753,3.03824810,0.00937254,0.27776573,0.13471402,0.78452337,2.14391735,0.01689165,0.48770043
0.14107054,3.04995831,0.00947947,0.27374069,0.14247199,0.77869719,2.15775088,0.01794268,0.48032904
0.14707354,3.07149031,0.00974323,0.27033106,0.15093317,0.77520465,2.17815486,0.01910884,0.47400991
0.15307654,3.10393776,0.01017248,0.26769121,0.16002017,0.77437765,2.20586043,0.02038213,0.46897877
0.15907954,3.14835392,0.01077581,0.26596905,0.16964579,0.77652374,2.24160943,0.02175264,0.46544208
0.16508254,3.20570810,0.01156151,0.26530063,0.17971419,0.78191377,2.28612328,0.02320881,0.46357054
0.17108554,3.27684117,0.01253715,0.26580503,0.19012227,0.79077015,2.34006961,0.02473750,0.46349378
0.17708854,3.36242143,0.01370920,0.26757958,0.20076127,0.80325600,2.40402758,0.02632430,0.46529638
0.18309155,3.46290210,0.01508259,0.27069564,0.21151850,0.81946555,2.47845276,0.02795373,0.46901510
0.18909455,3.57848159,0.01666022,0.27519502,0.22227920,0.83941611,2.56364263,0.02960952,0.47463750
0.19509755,3.70906786,0.01844247,0.28108720,0.23292852,0.86304182,2.65970401,0.03127493,0.48210174
0.20110055,3.85424837,0.02042671,0.28834729,0.24335344,0.89018942,2.76652350,0.03293299,0.49129768
0.20710355,4.01326675,0.02260691,0.29691492,0.25344476,0.92061622,2.88374236,0.03456684,0.50206895
0.21310655,4.18500772,0.02497316,0.30669410,0.26309891,0.95399041,3.01073712,0.03615995,0.51421617
0.21910955,4.36799129,0.02751145,0.31755394,0.27221976,0.98989376,3.14660710,0.03769638,0.52750093
0.22511256,4.56037749,0.03020341,0.32933038,0.28072018,1.02782680,3.29017013,0.03916100,0.54165075
0.23111556,4.75998250,0.03302629,0.34182888,0.28852344,1.06721652,3.43996725,0.04053970,0.55636462
0.23711856,4.96430652,0.03595295,0.35482795,0.29556443,1.10742640,3.59427720,0.04181949,0.57131935
0.24312156,5.17057380,0.03895216,0.36808362,0.30179057,1.14776881,3.75114108,0.04298869,0.58617631
0.24912456,5.37578436,0.04198898,0.38133457,0.30716258,1.18751945,3.90839694,0.04403700,0.60058881
0.25512756,5.57677658,0.04502526,0.39430805,0.31165492,1.22593357,4.06372403,0.04495558,0.61420967
0.26113057,5.77029934,0.04802043,0.40672622,0.31525604,1.26226360,4.21469562,0.04573709,0.62669919
0.26713357,5.95309171,0.05093229,0.41831289,0.31796826,1.29577776,4.35883897,0.04637578,0.63773304
0.27313657,6.12196782,0.05371800,0.42880049,0.31980754,1.32577901,4.49370058,0.04686747,0.64701016
0.27913957,6.27390393,0.05633512,0.43793689,0.32080284,1.35162381,4.61691453,0.04720960,0.65426027
0.28514257,6.40612466,0.05874273,0.44549215,0.32099530,1.37273995,4.72627126,0.04740119,0.65925086
0.29114557,6.51618491,0.06090251,0.45126462,0.32043708,1.38864294,4.81978419,0.04744289,0.66179343
0.29714857,6.60204409,0.06277983,0.45508647,0.31918997,1.39895008,4.89575142,0.04733691,0.66174866
0.30315158,6.66212951,0.06434473,0.45682831,0.31732376,1.40339177,4.95280972,0.04708700,0.65903041
0.30915458,6.69538600,0.06557281,0.45640267,0.31491434,1.40181957,4.98997865,0.04669841,0.65360822
0.31515758,6.70130953,0.06644593,0.45376640,0.31204157,1.39421045,5.00669252,0.04617776,0.64550828
0.32116058,6.67996294,0.06695274,0.44892165,0.30878713,1.38066713,5.00281884,0.04553297,0.63481273
0.32716358,6.63197309,0.06708898,0.44191552,0.30523209,1.36141443,4.97866228,0.04477310,0.62165726
0.33316658,6.55850922,0.06685761,0.43283846,0.30145462,1.33679166,4.93495375,0.04390822,0.60622707
0.33916958,6.46124327,0.06626864,0.42182129,0.29752763,1.30724134,4.87282518,0.04294920,0.58875132
0.34517259,6.34229394,0.06533877,0.40903111,0.29351668,1.27329478,4.79377080,0.04190750,0.56949624
0.35117559,6.20415658,0.06409081,0.39466625,0.28947799,1.23555499,4.69959683,0.04079498,0.54875719
0.35717859,6.04962213,0.06255299,0.37895039,0.28545688,1.19467772,4.59236152,0.03962363,0.52684997
0.36318159,5.88168837,0.06075797,0.36212617,0.28148650,1.15135144,4.47430829,0.03840539,0.50410166
0.36918459,5.70346728,0.05874190,0.34444846,0.27758710,1.10627686,4.34779464,0.03715188,0.48084145
0.37518759,5.51809224,0.05654333,0.32617764,0.27376573,1.06014718,4.21521996,0.03587424,0.45739175
0.38119060,5.32862880,0.05420207,0.30757301,0.27001650,1.01362945,4.07895496,0.03458293,0.43405988
0.38719360,5.13799238,0.05175817,0.28888665,0.26632127,0.96734798,3.94127555,0.03328755,0.41113075
0.39319660,4.94887572,0.04925082,0.27035786,0.26265092,0.92187021,3.80430360,0.03199678,0.38886060
0.39919960,4.76368864,0.04671747,0.25220841,0.25896702,0.87769558,3.66995641,0.03071824,0.36747220
0.40520260,4.58451144,0.04419296,0.23463857,0.25522376,0.83524749,3.53990656,0.02945851,0.34715137
0.41120560,4.41306311,0.04170892,0.21782416,0.25137036,0.79486858,3.41555284,0.02822303,0.32804506
0.41720860,4.25068450,0.03929316,0.20191449,0.24735341,0.75681925,3.29800281,0.02701623,0.31026086
0.42321161,4.09833577,0.03696940,0.18703123,0.24311951,0.72127911,3.18806676,0.02584150,0.29386784
0.42921461,3.95660731,0.03475702,0.17326818,0.23861768,0.68835121,3.08626221,0.02470131,0.27889860
0.43521761,3.82574217,0.03267100,0.16069183,0.23380173,0.65806836,2.99282809,0.02359732,0.26535234
0.44122061,3.70566824,0.03072208,0.14934255,0.22863240,0.63040139,2.90774694,0.02253045,0.25319867
0.44722361,3.59603773,0.02891690,0.13923633,0.22307909,0.60526844,2.83077361,0.02150101,0.24238198
0.45322661,3.49627162,0.02725834,0.13036703,0.21712135,0.58254511,2.76146842,0.02050883,0.23282616
0.45922961,3.40560671,0.02574587,0.12270880,0.21074977,0.56207459,2.69923318,0.01955336,0.22443928
0.46523262,3.32314295,0.02437603,0.11621874,0.20396659,0.54367767,2.64334816,0.01863375,0.21711822
0.47123562,3.24788914,0.02314285,0.11083961,0.19678575,0.52716191,2.59300840,0.01774897,0.21075299
0.47723862,3.17880526,0.02203829,0.10650252,0.18923251,0.51232985,2.54735803,0.01689788,0.20523051
0.48324162,3.11484021,0.02105278,0.10312947,0.18134270,0.49898596,2.50552148,0.01607927,0.20043800
0.48924462,3.05496395,0.02017556,0.10063575,0.17316157,0.48694220,2.46663073,0.01529191,0.19626559
0.49524762,2.99819366,0.01939515,0.09893216,0.16474241,0.47602214,2.42984814,0.01453461,0.19260847
0.50125063,2.94361381,0.01869968,0.09792696,0.15614487,0.46606369,2.39438467,0.01380624,0.18936834
0.50725363,2.89039029,0.01807723,0.09752762,0.14743320,0.45692055,2.35951353,0.01310571,0.18645444
0.51325663,2.83777933,0.01751612,0.09764232,0.13867438,0.44846256,2.32457965,0.01243203,0.18378395
0.51925963,2.78513182,0.01700513,0.09818130,0.12993634,0.44057513,2.28900530,0.01178430,0.18128224
0.52526263,2.73189395,0.01653372,0.09905798,0.12128621,0.43315814,2.25229270,0.01116173,0.17888269
0.53126563,2.67760530,0.01609223,0.10018993,0.11278878,0.42612433,2.21402419,0.01056366,0.17652647
0.53726863,2.62189517,0.01567201,0.10149983,0.10450515,0.41939767,2.17386065,0.00998956,0.17416220
0.54327164,2.56447827,0.01526558,0.10291619,0.09649168,0.41291188,2.13153900,0.00943912,0.17174569
0.54927464,2.50515047,0.01486675,0.10437418,0.08879927,0.40660923,2.08686928,0.00891222,0.16923978
0.55527764,2.44378531,0.01447073,0.10581638,0.08147289,0.40043996,2.03973183,0.00840903,0.16661437
0.56128064,2.38033175,0.01407421,0.10719350,0.07455149,0.39436227,1.99007512,0.00793006,0.16384658
0.56728364,2.31481347,0.01367550,0.10846522,0.06806826,0.38834313,1.93791421,0.00747620,0.16092118
0.57328664,2.24732979,0.01327461,0.10960102,0.06205108,0.38235982,1.88333024,0.00704880,0.15783121
0.57928964,2.17805807,0.01287329,0.11058099,0.05652333,0.37640218,1.82647072,0.00664975,0.15457873
0.58529265,2.10725741,0.01247516,0.11139678,0.05150483,0.37047550,1.76755054,0.00628157,0.15117568
0.59129565,2.03527308,0.01208570,0.11205245,0.04701297,0.36460397,1.70685352,0.00594742,0.14764489
0.59729865,1.96254134,0.01171234,0.11256534,0.04306391,0.35883434,1.64473399,0.00565122,0.14402091
0.60330165,1.88959388,0.01136443,0.11296682,0.03967378,0.35323975,1.58161823,0.00539766,0.14035091
0.60930465,1.81706126,0.01105326,0.11330290,0.03685986,0.34792332,1.51800515,0.00519226,0.13669531
0.61530765,1.74567471,0.01079196,0.11363474,0.03464162,0.34302136,1.45446594,0.00504138,0.13312817
0.62131066,1.67626558,0.01059546,0.11403868,0.03304156,0.33870582,1.39164216,0.00495220,0.12973727
0.62731366,1.60976195,0.01048032,0.11460615,0.03208580,0.33518565,1.33024197,0.00493268,0.12662380
0.63331666,1.54718161,0.01046457,0.11544298,0.03180436,0.33270703,1.27103415,0.00499151,0.12390152
0.63931966,1.48962138,0.01056741,0.11666828,0.03223111,0.33155192,1.21483973,0.00513798,0.12169549
0.64532266,1.43824207,0.01080896,0.11841279,0.03340327,0.33203496,1.16252091,0.00538184,0.12014018
0.65132566,1.39424921,0.01120987,0.12081660,0.03536055,0.33449849,1.11496740,0.00573311,0.11937708
0.65732866,1.35886946,0.01179083,0.12402625,0.03814387,0.33930563,1.07308012,0.00620186,0.11955165
0.66333167,1.33332291,0.01257213,0.12819124,0.04179364,0.34683145,1.03775235,0.00679790,0.12080980
0.66933467,1.31879165,0.01357301,0.13345996,0.04634772,0.35745224,1.00984877,0.00753052,0.12329379
0.67533767,1.31638533,0.01481106,0.13997510,0.05183904,0.37153325,0.99018263,0.00840809,0.12713779
0.68134067,1.32710437,0.01630154,0.14786865,0.05829303,0.38941500,0.97949161,0.00943776,0.13246300
0.68734367,1.35180208,0.01805663,0.15725672,0.06572485,0.41139876,0.97841302,0.01062501,0.13937263
0.69334667,1.39114664,0.02008473,0.16823415,0.07413670,0.43773149,0.98745916,0.01197336,0.14794682
0.69934967,1.44558462,0.02238972,0.18086935,0.08351522,0.46859109,1.00699349,0.01348395,0.15823770
0.70535268,1.51530738,0.02497032,0.19519941,0.09382914,0.50407231,1.03720872,0.01515526,0.17026476
0.71135568,1.60022202,0.02781949,0.21122584,0.10502742,0.54417427,1.07810773,0.01698284,0.18401088
0.71735868,1.69992855,0.03092395,0.22891103,0.11703794,0.58879017,1.12948831,0.01895914,0.19941899
0.72336168,1.81370475,0.03426386,0.24817586,0.12976691,0.63769982,1.19093257,0.02107342,0.21638993
0.72936468,1.94050005,0.03781269,0.26889842,0.14309911,0.69056577,1.26180212,0.02331175,0.23478135
0.73536768,2.07893978,0.04153728,0.29091419,0.15689908,0.74693343,1.34123950,0.02565716,0.25440812
0.74137069,2.22734039,0.04539817,0.31401768,0.17101323,0.80623551,1.42817657,0.02808990,0.27504422
0.74737369,2.38373604,0.04935017,0.33796562,0.18527292,0.86780110,1.52135010,0.03058783,0.29642617
0.75337669,2.54591655,0.05334315,0.36248166,0.19949847,0.93086933,1.61932457,0.03312692,0.31825807
0.75937969,2.71147595,0.05732314,0.38726244,0.21350391,0.99460727,1.72052184,0.03568183,0.34021821
0.76538269,2.87787047,0.06123361,0.41198501,0.22710240,1.05813176,1.82325715,0.03822663,0.36196692
0.77138569,3.04248418,0.06501692,0.43631515,0.24011204,1.12053431,1.92578037,0.04073551,0.38315562
0.77738869,3.20270018,0.06861596,0.45991647,0.25236187,1.18090832,2.02632118,0.04318359,0.40343667
0.78339170,3.35597445,0.07197584,0.48245988,0.26369773,1.23837738,2.12313678,0.04554762,0.42247365
0.78939470,3.49990978,0.07504561,0.50363299,0.27398780,1.29212366,2.21456013,0.04780673,0.43995167
0.79539770,3.63232639,0.07777985,0.52314918,0.28312738,1.34141502,2.29904702,0.04994305,0.45558737
0.80140070,3.75132649,0.08014027,0.54075588,0.29104279,1.38562956,2.37521994,0.05194221,0.46913794
0.80740370,3.85534970,0.08209695,0.55624171,0.29769412,1.42427665,2.44190696,0.05379372,0.48040907
0.81340670,3.94321708,0.08362942,0.56944225,0.30307668,1.45701330,2.49817389,0.05549116,0.48926117
0.81940970,4.01416162,0.08472740,0.58024414,0.30722105,1.48365511,2.54334842,0.05703224,0.49561377
0.82541271,4.06784405,0.08539116,0.58858733,0.31019169,1.50418134,2.57703520,0.05841866,0.49944782
0.83141571,4.10435318,0.08563156,0.59446559,0.31208424,1.51873386,2.59912126,0.05965578,0.50080579
0.83741871,4.12419124,0.08546967,0.59792505,0.31302156,1.52761007,2.60977157,0.06075218,0.49978958
0.84342171,4.12824478,0.08493607,0.59906116,0.31314887,1.53125027,2.60941533,0.06171913,0.49655639
0.84942471,4.11774327,0.08406980,0.59801399,0.31262804,1.53022007,2.59872356,0.06256988,0.49131271
0.85542771,4.09420718,0.08291712,0.59496242,0.31163157,1.52518899,2.57857936,0.06331908,0.48430680
0.86143072,4.05938870,0.08152994,0.59011725,0.31033644,1.51690611,2.55004241,0.06398201,0.47581998
0.86743372,4.01520782,0.07996423,0.58371387,0.30891828,1.50617425,2.51430935,0.06457406,0.46615716
0.87343672,3.96368711,0.07827830,0.57600454,0.30754610,1.49382382,2.47267220,0.06511016,0.45563703
0.87943972,3.90688813,0.07653115,0.56725095,0.30637784,1.48068753,2.42647657,0.06560445,0.44458238
0.88544272,3.84685228,0.07478085,0.55771703,0.30555713,1.46757711,2.37708148,0.06607005,0.43331094
0.89144572,3.78554849,0.07308307,0.54766264,0.30521120,1.45526293,2.32582249,0.06651905,0.42212697
0.89744872,3.72482944,0.07148983,0.53733801,0.30545012,1.44445706,2.27397940,0.06696265,0.41131407
0.90345173,3.66639750,0.07004844,0.52697933,0.30636734,1.43580034,2.22274947,0.06741154,0.40112924
0.90945473,3.61178099,0.06880068,0.51680536,0.30804145,1.42985336,2.17322671,0.06787636,0.39179833
0.91545773,3.56232035,0.06778222,0.50701525,0.31053895,1.42709137,2.12638738,0.06836832,0.38351304
0.92146073,3.51916367,0.06702228,0.49778729,0.31391775,1.42790267,2.08308158,0.06889995,0.37642915
0.92746373,3.48327015,0.06654346,0.48927862,0.31823126,1.43258987,2.04403029,0.06948574,0.37066620
0.93346673,3.45541998,0.06636183,0.48162572,0.32353253,1.44137352,2.00982702,0.07014291,0.36630819
0.93946973,3.43622863,0.06648702,0.47494538,0.32987828,1.45439709,1.98094324,0.07089194,0.36340520
0.94547274,3.42616368,0.06692256,0.46933607,0.33733244,1.47173288,1.95773639,0.07175707,0.36197582
0.95147574,3.42556235,0.06766623,0.46487949,0.34596885,1.49338801,1.94045933,0.07276649,0.36200996
0.95747874,3.43464798,0.06871042,0.46164206,0.35587292,1.51930999,1.92927042,0.07395239,0.36347211
0.96348174,3.45354418,0.07004256,0.45967621,0.36714199,1.54939148,1.92424312,0.07535066,0.36630464
0.96948474,3.48228560,0.07164553,0.45902150,0.37988439,1.58347413,1.92537462,0.07700030,0.37043117
0.97548774,3.52082480,0.07349805,0.45970527,0.39421694,1.62135124,1.93259295,0.07894258,0.37575981
0.98149075,3.56903512,0.07557508,0.46174295,0.41026114,1.66276949,1.94576231,0.08121984,0.38218628
0.98749375,3.62670978,0.07784824,0.46513804,0.42813798,1.70743005,1.96468668,0.08387416,0.38959673
0.99349675,3.69355779,0.08028615,0.46988172,0.44796167,1.75498913,1.98911192,0.08694569,0.39787044
0.99949975,3.76919767,0.08285485,0.47595232,0.46983254,1.80505870,2.01872662,0.09047094,0.40688213
1.00550275,3.85314988,0.08551828,0.48331454,0.49382936,1.85720750,2.05316228,0.09448095,0.41650425
1.01150575,3.94482935,0.08823867,0.49191885,0.52000150,1.91096280,2.09199327,0.09899952,0.42660883
1.01750875,4.04353909,0.09097706,0.50170086,0.54836140,1.96581322,2.13473719,0.10404150,0.43706930
1.02351176,4.14846604,0.09369388,0.51258109,0.57887759,2.02121279,2.18085613,0.10961131,0.44776200
1.02951476,4.25868025,0.09634943,0.52446499,0.61146891,2.07658634,2.22975930,0.11570169,0.45856761
1.03551776,4.37313790,0.09890453,0.53724357,0.64600009,2.13133621,2.28080735,0.12229290,0.46937223
1.04152076,4.49068899,0.10132106,0.55079443,0.68227923,2.18485017,2.33331868,0.12935220,0.48006845
1.04752376,4.61008964,0.10356259,0.56498348,0.72005728,2.23651037,2.38657778,0.13683395,0.49055609
1.05352676,4.73001931,0.10559490,0.57966721,0.75902991,2.28570308,2.43984564,0.14468010,0.50074278
1.05952976,4.84910240,0.10738649,0.59469552,0.79884163,2.33182882,2.49237195,0.15282120,0.51054438
1.06553277,4.96593384,0.10890906,0.60991501,0.83909229,2.37431265,2.54340891,0.16117795,0.51988517
1.07153577,5.07910786,0.11013785,0.62517275,0.87934579,2.41261428,2.59222615,0.16966310,0.52869790
1.07753877,5.18724889,0.11105200,0.64032019,0.91914059,2.44623768,2.63812633,0.17818378,0.53692366
1.08354177,5.28904357,0.11163471,0.65521723,0.95800174,2.47473987,2.68046081,0.18664403,0.54451167
1.08954477,5.38327249,0.11187341,0.66973621,0.99545391,2.49773881,2.71864478,0.19494757,0.55141897
1.09554777,5.46884031,0.11175985,0.68376551,1.03103472,2.51491992,2.75217126,0.20300055,0.55760995
1.10155078,5.54480306,0.11129000,0.69721274,1.06430792,2.52604147,2.78062334,0.21071417,0.56305596
1.10755378,5.61039114,0.11046410,0.71000722,1.09487557,2.53093824,2.80368398,0.21800715,0.56773481
1.11355678,5.66502700,0.10928644,0.72210150,1.12238883,2.52952388,2.82114308,0.22480780,0.57163021
1.11955978,5.70833654,0.10776523,0.73347202,1.14655653,2.52179146,2.83290120,0.23105563,0.57473130
1.12556278,5.74015348,0.10591242,0.74411855,1.16715143,2.50781255,2.83896981,0.23670250,0.57703202
1.13156578,5.76051634,0.10374346,0.75406257,1.18401351,2.48773463,2.83946782,0.24171308,0.57853058
1.13756878,5.76965812,0.10127704,0.76334451,1.19705054,2.46177701,2.83461463,0.24606482,0.57922880
1.14357179,5.76798893,0.09853486,0.77201999,1.20623563,2.43022525,2.82471958,0.24974734,0.57913148
1.14957479,5.75607249,0.09554131,0.78015526,1.21160228,2.39342438,2.81016867,0.25276125,0.57824573
1.15557779,5.73459741,0.09232317,0.78782192,1.21323718,2.35177087,2.79140856,0.25511662,0.57658031
1.16158079,5.70434501,0.08890930,0.79509144,1.21127130,2.30570387,2.76892909,0.25683111,0.57414497
1.16758379,5.66615502,0.08533025,0.80202948,1.20587005,2.25569571,2.74324467,0.25792797,0.57094988
1.17358679,5.62089116,0.08161791,0.80869061,1.19722303,2.20224222,2.71487568,0.25843399,0.56700515
1.17958979,5.56940849,0.07780509,0.81511361,1.18553424,2.14585302,2.68433070,0.25837759,0.56232052
1.18559280,5.51252409,0.07392508,0.82131767,1.17101329,2.08704223,2.65209037,0.25778715,0.55690528
1.19159580,5.45099278,0.07001122,0.82729971,1.15386824,2.02631987,2.61859367,0.25668972,0.55076843
1.19759880,5.38548906,0.06609645,0.83303306,1.13430047,1.96418433,2.58422731,0.25511016,0.54391913
1.20360180,5.31659620,0.06221288,0.83846763,1.11250190,1.90111610,2.54931856,0.25307080,0.53636751
1.20960480,5.24480269,0.05839130,0.84353144,1.08865450,1.83757290,2.51413191,0.25059156,0.52812576
1.21560780,5.17050629,0.05466081,0.84813362,1.06293214,1.77398651,2.47886947,0.24769055,0.51920954
1.22161081,5.09402476,0.05104846,0.85216858,1.03550438,1.71076105,2.44367501,0.24438510,0.50963964
1.22761381,5.01561263,0.04757891,0.85552123,1.00654177,1.64827284,2.40864119,0.24069307,0.49944378
1.23361681,4.93548241,0.04427414,0.85807288,0.97622215,1.58687157,2.37381947,0.23663432,0.48865855
1.23961981,4.85382867,0.04115334,0.85970745,0.94473731,1.52688252,2.33923181,0.23223230,0.47733124
1.24562281,4.77085329,0.03823271,0.86031774,0.91229928,1.46860958,2.30488361,0.22751552,0.46552155
1.25162581,4.68678980,0.03552544,0.85981131,0.87914573,1.41233856,2.27077671,0.22251874,0.45330296
1.25762881,4.60192515,0.03304175,0.85811567,0.84554380,1.35834051,2.23692183,0.21728394,0.44076367
1.26363182,4.51661729,0.03078895,0.85518249,0.81179200,1.30687469,2.20334947,0.21186077,0.42800698
1.26963482,4.43130709,0.02877160,0.85099061,0.77821976,1.25819062,2.17011873,0.20630657,0.41515101
1.27563782,4.34652371,0.02699168,0.84554769,0.74518456,1.21252912,2.13732328,0.20068579,0.40232760
1.28164082,4.26288272,0.02544881,0.83889039,0.71306646,1.17012199,2.10509427,0.19506893,0.38968053
1.28764382,4.18107685,0.02414049,0.83108325,0.68226037,1.13119014,2.07359995,0.18953101,0.37736285
1.29364682,4.10185970,0.02306233,0.82221609,0.65316624,1.09594028,2.04304187,0.18414956,0.36553346
1.29964982,4.02602301,0.02220828,0.81240038,0.62617752,1.06456008,2.01364804,0.17900229,0.35435303
1.30565283,3.95436859,0.02157083,0.80176458,0.60166865,1.03721207,1.98566333,0.17416455,0.34397934
1.31165583,3.88767642,0.02114120,0.79044887,0.57998182,1.01402654,1.95933764,0.16970665,0.33456221
1.31765883,3.82667044,0.02090949,0.77859942,0.56141397,0.99509392,1.93491268,0.16569126,0.32623820
1.32366183,3.77198394,0.02086483,0.76636267,0.54620445,0.98045693,1.91260786,0.16217091,0.31912539
1.32966483,3.72412653,0.02099544,0.75387973,0.53452397,0.97010323,1.89260643,0.15918581,0.31331831
1.33566783,3.68345435,0.02128874,0.74128135,0.52646553,0.96395891,1.87504254,0.15676202,0.30888350
1.34167084,3.65014559,0.02173138,0.72868364,0.52203771,0.96188356,1.85999005,0.15491015,0.30585569
1.34767384,3.62418269,0.02230939,0.71618466,0.52116066,0.96366725,1.84745401,0.15362453,0.30423508
1.35367684,3.60534264,0.02300816,0.70386220,0.52366523,0.96902997,1.83736516,0.15288310,0.30398564
1.35967984,3.59319617,0.02381264,0.69177272,0.52929527,0.97762379,1.82957825,0.15264783,0.30503486
1.36568284,3.58711652,0.02470739,0.67995143,0.53771317,0.98903799,1.82387421,0.15286577,0.30727485
1.37168584,3.58629758,0.02567685,0.66841368,0.54850846,1.00280708,1.81996640,0.15347074,0.31056486
1.37768884,3.58978110,0.02670545,0.65715727,0.56120931,1.01842175,1.81751077,0.15438549,0.31473525
1.38369185,3.59649191,0.02777795,0.64616583,0.57529645,1.03534229,1.81611944,0.15552437,0.31959270
1.38969485,3.60527960,0.02887966,0.63541279,0.59021916,1.05301409,1.81537725,0.15679630,0.32492659
1.39569785,3.61496497,0.02999680,0.62486589,0.60541248,1.07088458,1.81486033,0.15810801,0.33051617
1.40170085,3.62438880,0.03111673,0.61449179,0.62031526,1.08842078,1.81415587,0.15936738,0.33613834
1.40770385,3.63246069,0.03222831,0.60426069,0.63438813,1.10512679,1.81288175,0.16048673,0.34157560
1.41370685,3.63820525,0.03332213,0.59415043,0.64713071,1.12056016,1.81070522,0.16138594,0.34662385
1.41970985,3.64080322,0.03439070,0.58415000,0.65809743,1.13434641,1.80735927,0.16199531,0.35109976
1.42571286,3.63962531,0.03542861,0.57426212,0.66691115,1.14619079,1.80265571,0.16225795,0.35484711
