energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.15307654,3.53990083,0.18274599,0.34823056,1.19484396,1.38483526,0.06488173,0.91454214,0.18197296,0.44006152
0.15907954,3.71614910,0.19601098,0.34902747,1.23475167,1.46156884,0.06831294,0.99099402,0.18713688,0.44702172
0.16508254,3.88931074,0.20906507,0.34945102,1.27284871,1.53693180,0.07176965,1.06728493,0.19212729,0.45335608
0.17108554,4.05688699,0.22172825,0.34949964,1.30859128,1.60976876,0.07520806,1.14232217,0.19687580,0.45900337
0.17708854,4.21628185,0.23381735,0.34916761,1.34141270,1.67889446,0.07858074,1.21496487,0.20130725,0.46389319
0.18309155,4.36485677,0.24515021,0.34844330,1.37073558,1.74312020,0.08183738,1.28405069,0.20534100,0.46794624
0.18909455,4.49999354,0.25555004,0.34730825,1.39598640,1.80128323,0.08492575,1.34842519,0.20889272,0.47107566
0.19509755,4.61916313,0.26484988,0.34573719,1.41661233,1.85227768,0.08779286,1.40697293,0.21187677,0.47318943
0.20110055,4.71999768,0.27289687,0.34369893,1.43209920,1.89508603,0.09038620,1.45864917,0.21420885,0.47419368
0.20710355,4.80036278,0.27955635,0.34115808,1.44198993,1.92880960,0.09265519,1.50251088,0.21580906,0.47399669
0.21310655,4.85842684,0.28471544,0.33807747,1.44590254,1.95269700,0.09455257,1.53774576,0.21660497,0.47251347
0.21910955,4.89272449,0.28828611,0.33442120,1.44354680,1.96616894,0.09603583,1.56369819,0.21653466,0.46967052
0.22511256,4.90221119,0.29020755,0.33015804,1.43473866,1.96883856,0.09706853,1.57989088,0.21554960,0.46541075
0.23111556,4.88630664,0.29044779,0.32526512,1.41941181,1.96052621,0.09762154,1.58604141,0.21361711,0.45969807
0.23711856,4.84492490,0.28900446,0.31973170,1.39762581,1.94126800,0.09767402,1.58207287,0.21072234,0.45252162
0.24312156,4.77849010,0.28590476,0.31356276,1.36957026,1.91131782,0.09721424,1.56811815,0.20686970,0.44389934
0.24912456,4.68793696,0.28120460,0.30678239,1.33556497,1.87114265,0.09624006,1.54451787,0.20208353,0.43388080
0.25512756,4.57469623,0.27498692,0.29943668,1.29605609,1.82141146,0.09475922,1.51181188,0.19640818,0.42254908
0.26113057,4.44066570,0.26735938,0.29159614,1.25160835,1.76297814,0.09278921,1.47072488,0.18990730,0.41002173
0.26713357,4.28816824,0.25845138,0.28335737,1.20289386,1.69685936,0.09035697,1.42214674,0.18266249,0.39645074
0.27313657,4.11989850,0.24841067,0.27484410,1.15067790,1.62420807,0.08749819,1.36710846,0.17477145,0.38202156
0.27913957,3.93886067,0.23739952,0.26620731,1.09580241,1.54628405,0.08425644,1.30675469,0.16634548,0.36695117
0.28514257,3.74829956,0.22559080,0.25762460,1.03916774,1.46442240,0.08068207,1.24231398,0.15750679,0.35148538
0.29114557,3.55162777,0.21316388,0.24929868,0.98171347,1.38000139,0.07683096,1.17506790,0.14838548,0.33589537
0.29714857,3.35235125,0.20030064,0.24145497,0.92439885,1.29441062,0.07276310,1.10632010,0.13911645,0.32047364
0.30315158,3.15399579,0.18718170,0.23433844,0.86818361,1.20902070,0.06854121,1.03736641,0.12983637,0.30552954
0.30915458,2.96003643,0.17398286,0.22820954,0.81400954,1.12515520,0.06422926,0.96946675,0.12068081,0.29138431
0.31515758,2.77383162,0.16087202,0.22333951,0.76278338,1.04406563,0.05989114,0.90381980,0.11178168,0.27836611
0.32116058,2.59856345,0.14800644,0.22000488,0.71536123,0.96691000,0.05558933,0.84154070,0.10326495,0.26680469
0.32716358,2.43718508,0.13553060,0.21848149,0.67253488,0.89473518,0.05138380,0.78364240,0.09524893,0.25702624
0.33316658,2.29237568,0.12357449,0.21903797,0.63501992,0.82846330,0.04733100,0.73102067,0.08784286,0.24934821
0.33916958,2.16650351,0.11225244,0.22192887,0.60344582,0.76888197,0.04348310,0.68444282,0.08114608,0.24407423
0.34517259,2.06159661,0.10166247,0.22738761,0.57834792,0.71663828,0.03988742,0.64454003,0.07524758,0.24148935
0.35117559,1.97932123,0.09188602,0.23561937,0.56016110,0.67223622,0.03658597,0.61180297,0.07022602,0.24185539
0.35717859,1.92096719,0.08298813,0.24679418,0.54921518,0.63603697,0.03361533,0.58658041,0.06614997,0.24540663
0.36318159,1.88743982,0.07501795,0.26104031,0.54573174,0.60826190,0.03100656,0.56908045,0.06307861,0.25234582
0.36918459,1.87925769,0.06800946,0.27843832,0.54982238,0.58899759,0.02878536,0.55937401,0.06106240,0.26284049
0.37518759,1.89655575,0.06198246,0.29901582,0.56148824,0.57820262,0.02697223,0.55740012,0.06014405,0.27701967
0.38119060,1.93909322,0.05694358,0.32274334,0.58062077,0.57571560,0.02558284,0.56297282,0.06035938,0.29497095
0.38719360,2.00626583,0.05288743,0.34953139,0.60700363,0.58126420,0.02462834,0.57578924,0.06173815,0.31673798
0.39319660,2.09712213,0.04979769,0.37922891,0.64031592,0.59447496,0.02411577,0.59543877,0.06430474,0.34231843
0.39919960,2.21038362,0.04764821,0.41162339,0.68013656,0.61488349,0.02404840,0.62141305,0.06807869,0.37166241
0.40520260,2.34446843,0.04640397,0.44644250,0.72595001,0.64194516,0.02442608,0.65311669,0.07307494,0.40467141
0.41120560,2.49751854,0.04602208,0.48335758,0.77715337,0.67504601,0.02524550,0.68987866,0.07930383,0.44119779
0.41720860,2.66743040,0.04645254,0.52198881,0.83306488,0.71351388,0.02650046,0.73096425,0.08677090,0.48104482
0.42321161,2.85188868,0.04763910,0.56191196,0.89293387,0.75662976,0.02818203,0.77558756,0.09547638,0.52396748
0.42921461,3.04840320,0.04951996,0.60266671,0.95595207,0.80363924,0.03027863,0.82292451,0.10541452,0.56967378
0.43521761,3.25434845,0.05202851,0.64376620,1.02126627,0.85376422,0.03277617,0.87212614,0.11657279,0.61782692
0.44122061,3.46700560,0.05509411,0.68470768,1.08799230,0.90621458,0.03565804,0.92233236,0.12893097,0.66804817
0.44722361,3.68360639,0.05864291,0.72498376,1.15522984,0.96019999,0.03890520,0.97268578,0.14246028,0.71992061
0.45322661,3.90137827,0.06259877,0.76409412,1.22207819,1.01494155,0.04249621,1.02234553,0.15712254,0.77299364
0.45922961,4.11759009,0.06688428,0.80155710,1.28765236,1.06968333,0.04640733,1.07050101,0.17286963,0.82678842
0.46523262,4.32959767,0.07142189,0.83692098,1.35109936,1.12370347,0.05061264,1.11638511,0.18964299,0.88080411
0.47123562,4.53488810,0.07613520,0.86977441,1.41161419,1.17632481,0.05508427,1.15928687,0.20737364,0.93452497
0.47723862,4.73112198,0.08095025,0.89975571,1.46845505,1.22692465,0.05979264,1.19856318,0.22598239,0.98742820
0.48324162,4.91617255,0.08579693,0.92656076,1.52095749,1.27494366,0.06470681,1.23364936,0.24538045,1.03899246
0.48924462,5.08816070,0.09061036,0.94994923,1.56854688,1.31989342,0.06979487,1.26406832,0.26547048,1.08870681
0.49524762,5.24548478,0.09533215,0.96974880,1.61074902,1.36136257,0.07502433,1.28943794,0.28614780,1.13608009
0.50125063,5.38684438,0.09991163,0.98585749,1.64719821,1.39902130,0.08036261,1.30947674,0.30730198,1.18065024
0.50725363,5.51125717,0.10430671,0.99824386,1.67764278,1.43262388,0.08577745,1.32400733,0.32881853,1.22199344
0.51325663,5.61806815,0.10848462,1.00694518,1.70194758,1.46200930,0.09123728,1.33295770,0.35058072,1.25973271
0.51925963,5.70695084,0.11242219,1.01206373,1.72009354,1.48709969,0.09671152,1.33636021,0.37247128,1.29354573
0.52526263,5.77790004,0.11610579,1.01376118,1.73217393,1.50789676,0.10217081,1.33434823,0.39437399,1.32317132
0.53126563,5.83121648,0.11953089,1.01225168,1.73838777,1.52447611,0.10758708,1.32715050,0.41617508,1.34841461
0.53726863,5.86748344,0.12270113,1.00779351,1.73903027,1.53697970,0.11293346,1.31508338,0.43776425,1.36915044
0.54327164,5.88753642,0.12562716,1.00067998,1.73448087,1.54560677,0.11818415,1.29854107,0.45903543,1.38532483
0.54927464,5.89242663,0.12832497,0.99122981,1.72518918,1.55060340,0.12331410,1.27798423,0.47988711,1.39695458
0.55527764,5.88338006,0.13081413,0.97977736,1.71165946,1.55225134,0.12829859,1.25392721,0.50022243,1.40412485
0.56128064,5.86175368,0.13311580,0.96666323,1.69443426,1.55085647,0.13311283,1.22692449,0.51994906,1.40698495
0.56728364,5.82899074,0.13525074,0.95222548,1.67407791,1.54673751,0.13773154,1.19755656,0.53897890,1.40574257
0.57328664,5.78657735,0.13723735,0.93679195,1.65116061,1.54021550,0.14212857,1.16641591,0.55722788,1.40065671
0.57928964,5.73600230,0.13908996,0.92067384,1.62624381,1.53160464,0.14627665,1.13409360,0.57461582,1.39202975
0.58529265,5.67872205,0.14081742,0.90416099,1.59986748,1.52120481,0.15014741,1.10116674,0.59106669,1.38019915
0.59129565,5.61613248,0.14242208,0.88751874,1.57253981,1.50929638,0.15371147,1.06818744,0.60650912,1.36552912
0.59729865,5.54954876,0.14389925,0.87098662,1.54472974,1.49613737,0.15693899,1.03567351,0.62087754,1.34840272
0.60330165,5.48019375,0.14523717,0.85477875,1.51686254,1.48196309,0.15980030,1.00410107,0.63411366,1.32921482
0.60930465,5.40919515,0.14641753,0.83908572,1.48931829,1.46698816,0.16226702,0.97389926,0.64616846,1.30836606
0.61530765,5.33759080,0.14741649,0.82407775,1.46243325,1.45141073,0.16431323,0.94544706,0.65700448,1.28625805
0.62131066,5.26634081,0.14820607,0.80990877,1.43650363,1.43541829,0.16591695,0.91907194,0.66659830,1.26328976
0.62731366,5.19634476,0.14875602,0.79672094,1.41179112,1.41919463,0.16706169,0.89505026,0.67494295,1.23985496
0.63331666,5.12846174,0.14903584,0.78464912,1.38852961,1.40292715,0.16773801,0.87360901,0.68205002,1.21634062
0.63931966,5.06353062,0.14901694,0.77382495,1.36693224,1.38681384,0.16794500,0.85492839,0.68795125,1.19312561
0.64532266,5.00238801,0.14867483,0.76437986,1.34719797,1.37106909,0.16769154,0.83914504,0.69269922,1.17057971
0.65132566,4.94588128,0.14799110,0.75644681,1.32951692,1.35592763,0.16699725,0.82635520,0.69636712,1.14906204
0.65732866,4.89487463,0.14695515,0.75016030,1.31407382,1.34164611,0.16589306,0.81661766,0.69904727,1.12891895
0.66333167,4.85024644,0.14556559,0.74565456,1.30104911,1.32850167,0.16442120,0.80995607,0.70084839,1.11048066
0.66933467,4.81287703,0.14383112,0.74305987,1.29061732,1.31678752,0.16263475,0.80636047,0.70189166,1.09405666
0.67533767,4.78362677,0.14177094,0.74249703,1.28294271,1.30680540,0.16059660,0.80578791,0.70230559,1.07992974
0.68134067,4.76330517,0.13941461,0.74407038,1.27817244,1.29885519,0.15837782,0.80816222,0.70222011,1.06834863
0.68734367,4.75263274,0.13680147,0.74785968,1.27642756,1.29322226,0.15605562,0.81337320,0.70175987,1.05951965
0.69334667,4.75219778,0.13397944,0.75391149,1.27779256,1.29016320,0.15371087,0.82127535,0.70103754,1.05359779
0.69934967,4.76241130,0.13100362,0.76223051,1.28230429,1.28989084,0.15142529,0.83168666,0.70014711,1.05067763
0.70535268,4.78346322,0.12793439,0.77277174,1.28994116,1.29255960,0.14927863,0.84438770,0.69915799,1.05078496
0.71135568,4.81528362,0.12483541,0.78543407,1.30061354,1.29825213,0.14734571,0.85912168,0.69811005,1.05386970
0.71735868,4.85751229,0.12177149,0.80005581,1.31415634,1.30696834,0.14569370,0.87559553,0.69701023,1.05980094
0.72336168,4.90947980,0.11880638,0.81641291,1.33032454,1.31861766,0.14437968,0.89348264,0.69583084,1.06836460
0.72936468,4.97020237,0.11600079,0.83422005,1.34879236,1.33301527,0.14344872,0.91242727,0.69450979,1.07926442
0.73536768,5.03839231,0.11341045,0.85313495,1.36915636,1.34988286,0.14293239,0.93205078,0.69295293,1.09212661
0.74137069,5.11248463,0.11108448,0.87276590,1.39094278,1.36885409,0.14284802,0.95195957,0.69103837,1.10650817
0.74737369,5.19067936,0.10906403,0.89268227,1.41361886,1.38948468,0.14319855,0.97175459,0.68862257,1.12190905
0.75337669,5.27099817,0.10738123,0.91242766,1.43660776,1.41126688,0.14397311,0.99104202,0.68554804,1.13778759
0.75937969,5.35135290,0.10605848,0.93153517,1.45930643,1.43364756,0.14514812,1.00944462,0.68165222,1.15357883
0.76538269,5.42962249,0.10510803,0.94954395,1.48110555,1.45604906,0.14668908,1.02661323,0.67677691,1.16871484
0.77138569,5.50373457,0.10453184,0.96601631,1.50141043,1.47789185,0.14855267,1.04223788,0.67077806,1.18264619
0.77738869,5.57174719,0.10432180,0.98055444,1.51966195,1.49861765,0.15068915,1.05605767,0.66353499,1.19486334
0.78339170,5.63192628,0.10446005,0.99281590,1.53535622,1.51771183,0.15304501,1.06786907,0.65495894,1.20491708
0.78939470,5.68281444,0.10491965,1.00252705,1.54806197,1.53472391,0.15556544,1.07753201,0.64500004,1.21243664
0.79539770,5.72328720,0.10566527,1.00949356,1.55743486,1.54928497,0.15819675,1.08497335,0.63365270,1.21714468
0.80140070,5.75259351,0.10665414,1.01360763,1.56322782,1.56112107,0.16088843,1.09018749,0.62095883,1.21886816
0.80740370,5.77037814,0.10783708,1.01485138,1.56529702,1.57006191,0.16359480,1.09323407,0.60700882,1.21754451
0.81340670,5.77668465,0.10915961,1.01329619,1.56360318,1.57604429,0.16627611,1.09423264,0.59194017,1.21322266
0.81940970,5.77193877,0.11056316,1.00909816,1.55820836,1.57911026,0.16889919,1.09335480,0.57593384,1.20605877
0.82541271,5.75691300,0.11198636,1.00248984,1.54926833,1.57939999,0.17143738,1.09081390,0.55920842,1.19630699
0.83141571,5.73267455,0.11336641,0.99376864,1.53702126,1.57713984,0.17387010,1.08685303,0.54201253,1.18430543
0.83741871,5.70051933,0.11464042,0.98328263,1.52177321,1.57262638,0.17618183,1.08173167,0.52461558,1.17045838
0.84342171,5.66189568,0.11574687,0.97141429,1.50388147,1.56620705,0.17836077,1.07571197,0.50729761,1.15521542
0.84942471,5.61832201,0.11662701,0.95856326,1.48373651,1.55825879,0.18039723,1.06904496,0.49033839,1.13904861
0.85542771,5.57130263,0.11722625,0.94512870,1.46174356,1.54916556,0.18228197,1.06195773,0.47400653,1.12242909
0.86143072,5.52224636,0.11749550,0.93149227,1.43830474,1.53929609,0.18400445,1.05464192,0.45854890,1.10580398
0.86743372,5.47239197,0.11739241,0.91800240,1.41380254,1.52898292,0.18555136,1.04724425,0.44418103,1.08957505
0.87343672,5.42274423,0.11688242,0.90496060,1.38858531,1.51850390,0.18690534,1.03985939,0.43107867,1.07408011
0.87943972,5.37402366,0.11593969,0.89261038,1.36295546,1.50806689,0.18804412,1.03252555,0.41937111,1.05957789
0.88544272,5.32663219,0.11454777,0.88112904,1.33716053,1.49779857,0.18894017,1.02522295,0.40913638,1.04623732
0.89144572,5.28063625,0.11270001,0.87062279,1.31138757,1.48773765,0.18956070,1.01787514,0.40039853,1.03413144
0.89744872,5.23576749,0.11039969,0.86112512,1.28576064,1.47783298,0.18986834,1.01035314,0.39312720,1.02323627
0.90345173,5.19144090,0.10765990,0.85259839,1.26034154,1.46794623,0.18982217,1.00248206,0.38723932,1.01343443
0.90945473,5.14678883,0.10450304,0.84493842,1.23513332,1.45785924,0.18937924,0.99404995,0.38260293,1.00452325
0.91545773,5.10070887,0.10096016,0.83798174,1.21008627,1.44728533,0.18849637,0.98481836,0.37904292,0.99622678
0.92146073,5.05192286,0.09706995,0.83151507,1.18510609,1.43588409,0.18713223,0.97453411,0.37634836,0.98821099
0.92746373,4.99904390,0.09287757,0.82528644,1.16006345,1.42327877,0.18524956,0.96294183,0.37428127,0.98010130
0.93346673,4.94064801,0.08843337,0.81901751,1.13480483,1.40907546,0.18281727,0.94979647,0.37258613,0.97150148
0.93946973,4.87534689,0.08379142,0.81241652,1.10916370,1.39288310,0.17981253,0.93487558,0.37100014,0.96201301
0.94547274,4.80185852,0.07900812,0.80519125,1.08297200,1.37433340,0.17622255,0.91799053,0.36926339,0.95125395
0.95147574,4.71907244,0.07414072,0.79706153,1.05607107,1.35309973,0.17204609,0.89899641,0.36712888,0.93887649
0.95747874,4.62610721,0.06924605,0.78777093,1.02832206,1.32891432,0.16729443,0.87780027,0.36437182,0.92458246
0.96348174,4.52235772,0.06437929,0.77709718,0.99961512,1.30158291,0.16199205,0.85436723,0.36079786,0.90813625
0.96948474,4.40753106,0.05959297,0.76486100,0.96987741,1.27099653,0.15617670,0.82872454,0.35625009,0.88937474
0.97548774,4.28166981,0.05493618,0.75093332,0.93907960,1.23713979,0.14989901,0.80096332,0.35061449,0.86821401
0.98149075,4.14516268,0.05045397,0.73524052,0.90724083,1.20009579,0.14322172,0.77123813,0.34382375,0.84465280
0.98749375,3.99874273,0.04618700,0.71776789,0.87443197,1.16004733,0.13621839,0.73976441,0.33585930,0.81877285
0.99349675,3.84347406,0.04217139,0.69856120,0.84077732,1.11727479,0.12897185,0.70681408,0.32675168,0.79073630
0.99949975,3.68072822,0.03843876,0.67772652,0.80645466,1.07215080,0.12157239,0.67270941,0.31657928,0.76078067
1.00550275,3.51215195,0.03501645,0.65542845,0.77169386,1.02513216,0.11411569,0.63781575,0.30546556,0.72921163
1.01150575,3.33962814,0.03192786,0.63188696,0.73677403,0.97674944,0.10670075,0.60253314,0.29357496,0.69639429
1.01750875,3.16523176,0.02919279,0.60737292,0.70201947,0.92759473,0.09942776,0.56728740,0.28110779,0.66274327
1.02351176,2.99118284,0.02682794,0.58220270,0.66779448,0.87830825,0.09239604,0.53252092,0.26829424,0.62871222
1.02951476,2.81979797,0.02484733,0.55673191,0.63449715,0.82956402,0.08570206,0.49868353,0.25538788,0.59478305
1.03551776,2.65344211,0.02326262,0.53134855,0.60255240,0.78205536,0.07943770,0.46622364,0.24265879,0.56145531
1.04152076,2.49448180,0.02208349,0.50646568,0.57240421,0.73648047,0.07368863,0.43557996,0.23038670,0.52923605
1.04752376,2.34524085,0.02131775,0.48251383,0.54450739,0.69352852,0.06853295,0.40717396,0.21885412,0.49863016
1.05352676,2.20795899,0.02097145,0.45993316,0.51931876,0.65386636,0.06403998,0.38140302,0.20833990,0.47013161
1.05952976,2.08475407,0.02104879,0.43916562,0.49728813,0.61812624,0.06026930,0.35863457,0.19911307,0.44421529
1.06553277,1.97758779,0.02155193,0.42064710,0.47884891,0.58689448,0.05726996,0.33920102,0.19142726,0.42132968
1.07153577,1.88823488,0.02248066,0.40479957,0.46440868,0.56070124,0.05507983,0.32339550,0.18551567,0.40189021
1.07753877,1.81825561,0.02383196,0.39202342,0.45433972,0.54001132,0.05372509,0.31146832,0.18158656,0.38627319
1.08354177,1.76897133,0.02559959,0.38268995,0.44896974,0.52521608,0.05321985,0.30362414,0.17981940,0.37481016
1.08954477,1.74144280,0.02777350,0.37713410,0.44857285,0.51662630,0.05356586,0.30001963,0.18036148,0.36778278
1.09554777,1.73645119,0.03033937,0.37564740,0.45336104,0.51446618,0.05475233,0.30076168,0.18332515,0.36541790
1.10155078,1.75448162,0.03327815,0.37847143,0.46347637,0.51886827,0.05675582,0.30590591,0.18878549,0.36788308
1.10755378,1.79570942,0.03656571,0.38579165,0.47898407,0.52986952,0.05954033,0.31545565,0.19677860,0.37528235
1.11355678,1.85998936,0.04017258,0.39773187,0.49986675,0.54740846,0.06305742,0.32936122,0.20730029,0.38765244
1.11955978,1.94684815,0.04406394,0.41434940,0.52602002,0.57132367,0.06724661,0.34751955,0.22030529,0.40495952
1.12556278,2.05548085,0.04819970,0.43563113,0.55724976,0.60135356,0.07203586,0.36977422,0.23570710,0.42709661
1.13156578,2.18475168,0.05253485,0.46149051,0.59327116,0.63713778,0.07734244,0.39591597,0.25337828,0.45388193
1.13756878,2.33319985,0.05702000,0.49176578,0.63370976,0.67822012,0.08307386,0.42568363,0.27315144,0.48505828
1.14357179,2.49905094,0.06160209,0.52621940,0.67810462,0.72405337,0.08912926,0.45876573,0.29482079,0.52029369
1.14957479,2.68023428,0.06622533,0.56453887,0.72591363,0.77400585,0.09540096,0.49480269,0.31814446,0.55918361
1.15557779,2.87440650,0.07083221,0.60633904,0.77652095,0.82736990,0.10177629,0.53338976,0.34284740,0.60125462
1.16158079,3.07898150,0.07536464,0.65116590,0.82924649,0.88337216,0.10813972,0.57408067,0.36862504,0.64596985
1.16758379,3.29116634,0.07976521,0.69850194,0.88335732,0.94118555,0.11437507,0.61639208,0.39514757,0.69273615
1.17358679,3.50800301,0.08397831,0.74777290,0.93808054,0.99994274,0.12036800,0.65980876,0.42206488,0.74091294
1.17958979,3.72641503,0.08795133,0.79835603,0.99261762,1.05875094,0.12600842,0.70378961,0.44901198,0.78982256
1.18559280,3.94325822,0.09163564,0.84958956,1.04615959,1.11670757,0.13119296,0.74777428,0.47561495,0.83876212
1.19159580,4.15537454,0.09498755,0.90078335,1.09790270,1.17291656,0.13582732,0.79119051,0.50149717,0.88701633
1.19759880,4.35964771,0.09796898,0.95123043,1.14706435,1.22650479,0.13982844,0.83346211,0.52628587,0.93387133
1.20360180,4.55305944,0.10054802,1.00021929,1.19289853,1.27663837,0.14312633,0.87401729,0.54961861,0.97862887
1.20960480,4.73274491,0.10269923,1.04704663,1.23471077,1.32253829,0.14566568,0.91229755,0.57114992,1.02062072
1.21560780,4.89604634,0.10440376,1.09103033,1.27187188,1.36349502,0.14740693,0.94776672,0.59055761,1.05922281
1.22161081,5.04056331,0.10564932,1.13152241,1.30383041,1.39888190,0.14832702,0.97992022,0.60754877,1.09386874
1.22761381,5.16419901,0.10642998,1.16792158,1.33012352,1.42816683,0.14841968,1.00829431,0.62186546,1.12406243
1.23361681,5.26520121,0.10674584,1.19968536,1.35038602,1.45092208,0.14769517,1.03247518,0.63328970,1.14938946
1.23961981,5.34219736,0.10660264,1.22634121,1.36435747,1.46683212,0.14617976,1.05210767,0.64164788,1.16952692
1.24562281,5.39422305,0.10601136,1.24749669,1.37188730,1.47569924,0.14391468,1.06690348,0.64681440,1.18425150
1.25162581,5.42074335,0.10498780,1.26284819,1.37293785,1.47744691,0.14095487,1.07664852,0.64871450,1.19344573
1.25762881,5.42166652,0.10355218,1.27218816,1.36758536,1.47212082,0.13736734,1.08120935,0.64732622,1.19710208
1.26363182,5.39734991,0.10172880,1.27541053,1.35601895,1.45988767,0.13322949,1.08053823,0.64268129,1.19532502
1.26963482,5.34859764,0.09954580,1.27251412,1.33853757,1.44103167,0.12862717,1.07467676,0.63486523,1.18833077
1.27563782,5.27665006,0.09703494,1.26360404,1.31554508,1.41594885,0.12365277,1.06375763,0.62401625,1.17644489
1.28164082,5.18316478,0.09423146,1.24889069,1.28754344,1.38513920,0.11840332,1.04800455,0.61032325,1.16009768
1.28764382,5.07018945,0.09117395,1.22868649,1.25512414,1.34919689,0.11297858,1.02772992,0.59402278,1.13981727
1.29364682,4.94012630,0.08790427,1.20340026,1.21895794,1.30879855,0.10747931,1.00333041,0.57539502,1.11622066
1.29964982,4.79568892,0.08446742,1.17352921,1.17978304,1.26468988,0.10200562,0.97528011,0.55475887,1.09000267
1.30565283,4.63985155,0.08091136,1.13964866,1.13839182,1.21767080,0.09665544,0.94412163,0.53246621,1.06192292
1.31165583,4.47579170,0.07728681,1.10239980,1.09561631,1.16857926,0.09152320,0.91045502,0.50889545,1.03279105
1.31765883,4.30682703,0.07364685,1.06247550,1.05231266,1.11827423,0.08669856,0.87492490,0.48444449,1.00345030
1.32366183,4.13634744,0.07004651,1.02060467,1.00934464,1.06761793,0.08226531,0.83820606,0.45952330,0.97475971
1.32966483,3.96774391,0.06654216,0.97753554,0.96756683,1.01745791,0.07830039,0.80098791,0.43454619,0.94757533
1.33566783,3.80433561,0.06319083,0.93401819,0.92780742,0.96860924,0.07487301,0.76395827,0.40992407,0.92273060
1.34167084,3.64929694,0.06004937,0.89078705,0.89085129,0.92183737,0.07204378,0.72778703,0.38605686,0.90101651
1.34767384,3.50558653,0.05717357,0.84854364,0.85742366,0.87784193,0.06986402,0.69311013,0.36332607,0.88316180
1.35367684,3.37588006,0.05461713,0.80794033,0.82817462,0.83724219,0.06837508,0.66051439,0.34208807,0.86981392
1.35967984,3.26250889,0.05243067,0.76956548,0.80366513,0.80056435,0.06760774,0.63052384,0.32266782,0.86152106
1.36568284,3.16740640,0.05066062,0.73393052,0.78435473,0.76823125,0.06758176,0.60358776,0.30535345,0.85871594
1.37168584,3.09206380,0.04934827,0.70145941,0.77059146,0.74055475,0.06830545,0.58007107,0.29039173,0.86170195
1.37768884,3.03749696,0.04852872,0.67248077,0.76260412,0.71773109,0.06977543,0.56024716,0.27798441,0.87064200
1.38369185,3.00422536,0.04823002,0.64722301,0.76049740,0.69983937,0.07197657,0.54429359,0.26828560,0.88555072
1.38969485,2.99226419,0.04847237,0.62581255,0.76424974,0.68684327,0.07488206,0.53229052,0.26140015,0.90629040
1.39569785,3.00113001,0.04926748,0.60827517,0.77371439,0.67859599,0.07845376,0.52422212,0.25738294,0.93257092
1.40170085,3.02985994,0.05061808,0.59454039,0.78862331,0.67484823,0.08264274,0.51998071,0.25623912,0.96395399
1.40770385,3.07704401,0.05251759,0.58444873,0.80859425,0.67525896,0.08739010,0.51937347,0.25792529,0.99986172
1.41370685,3.14086977,0.05495002,0.57776135,0.83314041,0.67940863,0.09262804,0.52213143,0.26235132,1.03958942
1.41970985,3.21917781,0.05789006,0.57417183,0.86168284,0.68681445,0.09828122,0.52792040,0.26938302,1.08232246
1.42571286,3.30952647,0.06130333,0.57331960,0.89356498,0.69694697,0.10426829,0.53635339,0.27884533,1.12715685
1.43171586,3.40926368,0.06514690,0.57480427,0.92806907,0.70924767,0.11050370,0.54700408,0.29052608,1.17312279
1.43771886,3.51560351,0.06936999,0.57820052,0.96443386,0.72314672,0.11689961,0.55942081,0.30418018,1.21921070
1.44372186,3.62570489,0.07391484,0.58307280,1.00187327,0.73808035,0.12336791,0.57314061,0.31953419,1.26439888
1.44972486,3.73674991,0.07871775,0.58898944,1.03959534,0.75350717,0.12982232,0.58770283,0.33629121,1.30768170
1.45572786,3.84601893,0.08371033,0.59553547,1.07682085,0.76892289,0.13618035,0.60266178,0.35413593,1.34809758
1.46173087,3.95095991,0.08882081,0.60232392,1.11280128,0.78387297,0.14236522,0.61759815,0.37273997,1.38475557
1.46773387,4.04924982,0.09397543,0.60900507,1.14683537,0.79796260,0.14830753,0.63212864,0.39176722,1.41685964
1.47373687,4.13884584,0.09909997,0.61527352,1.17828386,0.81086396,0.15394661,0.64591377,0.41087929,1.44372967
1.47973987,4.21802488,0.10412115,0.62087286,1.20658197,0.82232027,0.15923161,0.65866342,0.42974098,1.46481846
1.48574287,4.28541027,0.10896808,0.62559805,1.23124938,0.83214685,0.16412209,0.67014025,0.44802562,1.47972403
1.49174587,4.33998497,0.11357364,0.62929531,1.25189726,0.84022909,0.16858825,0.68016071,0.46542027,1.48819666
1.49774887,4.38109134,0.11787563,0.63186007,1.26823232,0.84651757,0.17261066,0.68859407,0.48163069,1.49014077
1.50375188,4.40841800,0.12181785,0.63323298,1.28005792,0.85102082,0.17617962,0.69535932,0.49638603,1.48561119
1.50975488,4.42197506,0.12535094,0.63339440,1.28727213,0.85379592,0.17929408,0.70042044,0.50944306,1.47480452
1.51575788,4.42205917,0.12843298,0.63235781,1.28986320,0.85493779,0.18196026,0.70378025,0.52058991,1.45804576
1.52176088,4.40921070,0.13102990,0.63016259,1.28790249,0.85456746,0.18419000,0.70547331,0.52964926,1.43577109
1.52776388,4.38416547,0.13311565,0.62686647,1.28153555,0.85282031,0.18599900,0.70555820,0.53648084,1.40850759
1.53376688,4.34780358,0.13467206,0.62253831,1.27097166,0.84983457,0.18740499,0.70410976,0.54098326,1.37685094
1.53976988,4.30109819,0.13568864,0.61725132,1.25647243,0.84574102,0.18842605,0.70121163,0.54309505,1.34144230
