energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.11705853,1.93691137,0.01358807,0.01539294,0.84637453,1.21000035,0.01642629,0.19368841,0.24080592,0.60830159
-0.11105553,1.91093046,0.01278545,0.01504756,0.83446830,1.19240477,0.01604479,0.18720214,0.24076324,0.60796421
-0.10505253,1.87873938,0.01195179,0.01467283,0.81922558,1.17116224,0.01558764,0.17998685,0.23994236,0.60576235
-0.09904952,1.84115432,0.01109982,0.01428351,0.80098666,1.14675885,0.01506078,0.17218181,0.23843900,0.60187739
-0.09304652,1.79910537,0.01024174,0.01389550,0.78015870,1.11973581,0.01447196,0.16393372,0.23637180,0.59653476
-0.08704352,1.75361038,0.00938895,0.01352553,0.75720401,1.09067124,0.01383050,0.15539315,0.23387916,0.58999842
-0.08104052,1.70574811,0.00855183,0.01319095,0.73262731,1.06016229,0.01314695,0.14671113,0.23111548,0.58256479
-0.07503752,1.65663204,0.00773958,0.01290944,0.70696236,1.02880846,0.01243283,0.13803593,0.22824705,0.57455638
-0.06903452,1.60738553,0.00696006,0.01269880,0.68075851,0.99719667,0.01170025,0.12951013,0.22544769,0.56631523
-0.06303152,1.55911940,0.00621979,0.01257672,0.65456763,0.96588885,0.01096167,0.12126802,0.22289436,0.55819660
-0.05702851,1.51291243,0.00552384,0.01256065,0.62893195,0.93541221,0.01022955,0.11343339,0.22076271,0.55056292
-0.05102551,1.46979519,0.00487596,0.01266757,0.60437306,0.90625250,0.00951606,0.10611776,0.21922284,0.54377812
-0.04502251,1.43073729,0.00427858,0.01291393,0.58138237,0.87885026,0.00883292,0.09941901,0.21843532,0.53820251
-0.03901951,1.39663795,0.00373294,0.01331546,0.56041318,0.85359977,0.00819114,0.09342038,0.21854749,0.53418801
-0.03301651,1.36831958,0.00323921,0.01388709,0.54187449,0.83085044,0.00760087,0.08818993,0.21969021,0.53207384
-0.02701351,1.34652395,0.00279665,0.01464285,0.52612635,0.81091017,0.00707135,0.08378025,0.22197499,0.53218244
-0.02101051,1.33191019,0.00240374,0.01559573,0.51347693,0.79405010,0.00661080,0.08022853,0.22549164,0.53481548
-0.01500750,1.32505416,0.00205835,0.01675755,0.50418086,0.78051012,0.00622640,0.07755687,0.23030637,0.54025001
-0.00900450,1.32644842,0.00175786,0.01813885,0.49843877,0.77050469,0.00592433,0.07577284,0.23646037,0.54873430
-0.00300150,1.33650227,0.00149936,0.01974872,0.49639782,0.76422818,0.00570979,0.07487017,0.24396898,0.56048362
0.00300150,1.35554133,0.00127970,0.02159462,0.49815292,0.76185943,0.00558704,0.07482961,0.25282125,0.57567571
0.00900450,1.38380628,0.00109566,0.02368217,0.50374841,0.76356506,0.00555948,0.07561997,0.26298014,0.59444599
0.01500750,1.42145060,0.00094403,0.02601493,0.51318004,0.76950111,0.00562971,0.07719914,0.27438310,0.61688276
0.02101051,1.46853726,0.00082164,0.02859416,0.52639710,0.77981305,0.00579959,0.07951536,0.28694327,0.64302221
0.02701351,1.52503445,0.00072551,0.03141859,0.54330450,0.79463393,0.00607025,0.08250841,0.30055107,0.67284388
0.03301651,1.59081061,0.00065281,0.03448410,0.56376482,0.81408078,0.00644218,0.08611096,0.31507630,0.70626638
0.03901951,1.66562914,0.00060090,0.03778352,0.58760027,0.83824944,0.00691514,0.09024997,0.33037069,0.74314401
0.04502251,1.74914322,0.00056739,0.04130634,0.61459447,0.86720796,0.00748820,0.09484810,0.34627077,0.78326434
0.05102551,1.84089130,0.00055010,0.04503853,0.64449430,0.90098906,0.00815968,0.09982514,0.36260107,0.82634708
0.05702851,1.94029364,0.00054704,0.04896236,0.67701166,0.93958180,0.00892706,0.10509950,0.37917757,0.87204450
0.06303152,2.04665050,0.00055644,0.05305628,0.71182536,0.98292303,0.00978691,0.11058962,0.39581127,0.91994357
0.06903452,2.15914225,0.00057670,0.05729486,0.74858318,1.03088891,0.01073480,0.11621535,0.41231178,0.96956982
0.07503752,2.27683196,0.00060637,0.06164891,0.78690417,1.08328701,0.01176520,0.12189925,0.42849083,1.02039314
0.08104052,2.39867043,0.00064414,0.06608555,0.82638134,1.13984937,0.01287137,0.12756774,0.44416561,1.07183524
0.08704352,2.52350403,0.00068878,0.07056855,0.86658471,1.20022681,0.01404531,0.13315212,0.45916181,1.12327880
0.09304652,2.65008535,0.00073915,0.07505865,0.90706482,1.26398516,0.01527769,0.13858942,0.47331625,1.17407803
0.09904952,2.77708644,0.00079419,0.07951416,0.94735678,1.33060329,0.01655783,0.14382298,0.48647914,1.22357025
0.10505253,2.90311478,0.00085284,0.08389153,0.98698479,1.39947370,0.01787371,0.14880290,0.49851576,1.27108838
0.11105553,3.02673146,0.00091411,0.08814614,1.02546720,1.46990557,0.01921206,0.15348617,0.50930766,1.31597375
0.11705853,3.14647146,0.00097698,0.09223310,1.06232200,1.54113051,0.02055841,0.15783663,0.51875337,1.35758903
0.12306153,3.26086560,0.00104048,0.09610824,1.09707283,1.61231125,0.02189730,0.16182474,0.52676860,1.39533071
0.12906453,3.36846375,0.00110363,0.09972900,1.12925528,1.68255299,0.02321242,0.16542713,0.53328606,1.42864100
0.13506753,3.46785885,0.00116545,0.10305546,1.15842350,1.75091753,0.02448695,0.16862607,0.53825485,1.45701864
0.14107054,3.55771116,0.00122501,0.10605124,1.18415705,1.81643981,0.02570374,0.17140876,0.54163969,1.48002842
0.14707354,3.63677234,0.00128138,0.10868441,1.20606770,1.87814657,0.02684573,0.17376667,0.54341993,1.49730925
0.15307654,3.70390868,0.00133369,0.11092822,1.22380619,1.93507664,0.02789620,0.17569480,0.54358848,1.50858045
0.15907954,3.75812295,0.00138112,0.11276178,1.23706880,1.98630236,0.02883921,0.17719099,0.54215076,1.51364630
0.16508254,3.79857425,0.00142292,0.11417045,1.24560337,2.03095133,0.02965993,0.17825531,0.53912371,1.51239875
0.17108554,3.82459540,0.00145844,0.11514615,1.24921490,2.06822796,0.03034497,0.17888958,0.53453493,1.50481824
0.17708854,3.83570713,0.00148712,0.11568736,1.24777024,2.09743392,0.03088274,0.17909692,0.52842199,1.49097268
0.18309155,3.83162881,0.00150853,0.11579894,1.24120191,2.11798675,0.03126374,0.17888154,0.52083192,1.47101484
0.18909455,3.81228515,0.00152236,0.11549180,1.22951090,2.12943598,0.03148081,0.17824854,0.51182075,1.44517793
0.19509755,3.77780870,0.00152844,0.11478226,1.21276809,2.13147600,0.03152934,0.17720392,0.50145332,1.41376985
0.20110055,3.72853782,0.00152672,0.11369138,1.19111453,2.12395528,0.03140739,0.17575466,0.48980307,1.37716612
0.20710355,3.66501025,0.00151732,0.11224406,1.16476021,2.10688149,0.03111579,0.17390886,0.47695184,1.33580170
0.21310655,3.58795238,0.00150046,0.11046815,1.13398148,2.08042226,0.03065814,0.17167596,0.46298973,1.29016189
0.21910955,3.49826434,0.00147652,0.10839345,1.09911710,2.04490173,0.03004072,0.16906699,0.44801472,1.24077260
0.22511256,3.39700166,0.00144596,0.10605082,1.06056303,2.00079289,0.02927239,0.16609485,0.43213229,1.18819019
0.23111556,3.28535388,0.00140936,0.10347128,1.01876604,1.94870618,0.02836435,0.16277458,0.41545478,1.13299102
0.23711856,3.16462087,0.00136738,0.10068524,0.97421639,1.88937491,0.02732990,0.15912362,0.39810055,1.07576119
0.24312156,3.03618777,0.00132074,0.09772190,0.92743981,1.82363806,0.02618412,0.15516204,0.38019298,1.01708639
0.24912456,2.90149934,0.00127022,0.09460880,0.87898898,1.75242138,0.02494352,0.15091279,0.36185922,0.95754235
0.25512756,2.76203456,0.00121663,0.09137155,0.82943492,1.67671748,0.02362563,0.14640185,0.34322880,0.89768602
0.26113057,2.61928246,0.00116079,0.08803369,0.77935841,1.59756580,0.02224863,0.14165844,0.32443211,0.83804755
0.26713357,2.47471974,0.00110353,0.08461685,0.72934188,1.51603329,0.02083091,0.13671516,0.30559881,0.77912348
0.27313657,2.32979098,0.00104568,0.08114094,0.67996193,1.43319635,0.01939072,0.13160808,0.28685621,0.72137101
0.27913957,2.18589176,0.00098806,0.07762451,0.63178270,1.35012471,0.01794574,0.12637687,0.26832768,0.66520364
0.28514257,2.04435511,0.00093147,0.07408522,0.58535030,1.26786759,0.01651278,0.12106485,0.25013118,0.61098809
0.29114557,1.90644127,0.00087672,0.07054036,0.54118824,1.18744235,0.01510748,0.11571895,0.23237790,0.55904257
0.29714857,1.77333068,0.00082458,0.06700734,0.49979402,1.10982562,0.01374404,0.11038974,0.21517112,0.50963641
0.30315158,1.64612003,0.00077586,0.06350423,0.46163668,1.03594684,0.01243507,0.10513120,0.19860522,0.46299076
0.30915458,1.52582066,0.00073135,0.06005017,0.42715529,0.96668380,0.01119142,0.10000052,0.18276496,0.41928048
0.31515758,1.41335902,0.00069188,0.05666577,0.39675794,0.90285974,0.01002215,0.09505773,0.16772493,0.37863693
0.32116058,1.30957832,0.00065831,0.05337334,0.37082123,0.84524148,0.00893451,0.09036516,0.15354925,0.34115144
0.32716358,1.21524075,0.00063152,0.05019705,0.34968976,0.79453796,0.00793396,0.08598679,0.14029146,0.30687934
0.33316658,1.13102955,0.00061247,0.04716294,0.33367534,0.75139851,0.00702431,0.08198740,0.12799450,0.27584437
0.33916958,1.05755025,0.00060217,0.04429878,0.32305571,0.71641039,0.00620780,0.07843153,0.11669089,0.24804313
0.34517259,0.99533064,0.00060167,0.04163390,0.31807239,0.69009505,0.00548528,0.07538235,0.10640302,0.22344951
0.35117559,0.94481886,0.00061208,0.03919880,0.31892753,0.67290271,0.00485641,0.07290025,0.09714340,0.20201887
0.35717859,0.90637959,0.00063456,0.03702480,0.32577966,0.66520519,0.00431981,0.07104145,0.08891510,0.18369179
0.36318159,0.88028810,0.00067026,0.03514346,0.33873833,0.66728686,0.00387330,0.06985641,0.08171212,0.16839740
0.36918459,0.86672243,0.00072037,0.03358612,0.35785767,0.67933407,0.00351405,0.06938826,0.07551978,0.15605606
0.37518759,0.86575401,0.00078601,0.03238324,0.38312934,0.70142331,0.00323877,0.06967118,0.07031521,0.14658142
0.38119060,0.87733716,0.00086824,0.03156388,0.41447495,0.73350885,0.00304388,0.07072894,0.06606775,0.13988187
0.38719360,0.90129837,0.00096799,0.03115501,0.45173861,0.77541051,0.00292561,0.07257347,0.06273948,0.13586136
0.39319660,0.93732602,0.00108602,0.03118098,0.49468009,0.82680264,0.00288010,0.07520374,0.06028573,0.13441964
0.39919960,0.98496147,0.00122286,0.03166286,0.54296920,0.88720510,0.00290352,0.07860480,0.05865577,0.13545212
0.40520260,1.04359262,0.00137875,0.03261792,0.59618201,0.95597734,0.00299210,0.08274724,0.05779343,0.13884922
0.41120560,1.11245061,0.00155360,0.03405905,0.65379941,1.03231662,0.00314212,0.08758702,0.05763799,0.14449557
0.41720860,1.19061072,0.00174691,0.03599428,0.71520876,1.11526099,0.00334995,0.09306567,0.05812510,0.15226903
0.42321161,1.27699801,0.00195774,0.03842630,0.77970872,1.20369798,0.00361203,0.09911103,0.05918784,0.16203973
0.42921461,1.37039825,0.00218469,0.04135206,0.84651779,1.29637913,0.00392481,0.10563843,0.06075790,0.17366920
0.43521761,1.46947430,0.00242584,0.04476240,0.91478638,1.39194066,0.00428471,0.11255228,0.06276683,0.18700972
0.44122061,1.57278789,0.00267877,0.04864180,0.98361255,1.48892993,0.00468810,0.11974818,0.06514742,0.20190405
0.44722361,1.67882649,0.00294058,0.05296817,1.05206073,1.58583727,0.00513120,0.12711536,0.06783502,0.21818542
0.45322661,1.78603441,0.00320790,0.05771281,1.11918310,1.68113199,0.00561008,0.13453940,0.07076892,0.23567813
0.45922961,1.89284725,0.00347694,0.06284042,1.18404278,1.77330162,0.00612056,0.14190522,0.07389358,0.25419841
0.46523262,1.99772843,0.00374359,0.06830928,1.24573787,1.86089263,0.00665823,0.14910009,0.07715974,0.27355585
0.47123562,2.09920626,0.00400348,0.07407159,1.30342535,1.94255095,0.00721841,0.15601675,0.08052537,0.29355518
0.47723862,2.19590997,0.00425211,0.08007390,1.35634373,2.01706057,0.00779612,0.16255620,0.08395629,0.31399834
0.48324162,2.28660316,0.00448495,0.08625776,1.40383343,2.08337821,0.00838617,0.16863039,0.08742652,0.33468686
0.48924462,2.37021291,0.00469759,0.09256043,1.44535373,2.14066247,0.00898309,0.17416444,0.09091826,0.35542428
0.49524762,2.44585322,0.00488587,0.09891581,1.48049568,2.18829589,0.00958127,0.17909831,0.09442150,0.37601866
0.50125063,2.51284162,0.00504600,0.10525538,1.50899009,2.22589871,0.01017498,0.18338804,0.09793326,0.39628493
0.50725363,2.57070802,0.00517469,0.11150931,1.53071025,2.25333361,0.01075843,0.18700623,0.10145646,0.41604702
0.51325663,2.61919539,0.00526926,0.11760761,1.54566940,2.27070098,0.01132590,0.18994191,0.10499851,0.43513972
0.51925963,2.65825226,0.00532772,0.12348119,1.55401284,2.27832512,0.01187184,0.19219982,0.10856955,0.45341008
0.52526263,2.68801749,0.00534887,0.12906310,1.55600538,2.27673178,0.01239093,0.19379905,0.11218065,0.47071847
0.53126563,2.70879823,0.00533228,0.13428954,1.55201468,2.26661842,0.01287820,0.19477114,0.11584183,0.48693912
0.53726863,2.72104221,0.00527838,0.13910090,1.54249154,2.24881871,0.01332918,0.19515789,0.11956016,0.50196031
0.54327164,2.72530626,0.00518836,0.14344265,1.52794808,2.22426302,0.01373994,0.19500875,0.12333805,0.51568419
0.54927464,2.72222253,0.00506422,0.14726617,1.50893518,2.19393720,0.01410721,0.19437820,0.12717172,0.52802640
0.55527764,2.71246473,0.00490858,0.15052932,1.48602024,2.15884169,0.01442846,0.19332309,0.13105017,0.53891548
0.56128064,2.69671602,0.00472472,0.15319701,1.45976651,2.11995311,0.01470200,0.19190016,0.13495453,0.54829235
0.56728364,2.67564056,0.00451635,0.15524153,1.43071500,2.07819026,0.01492698,0.19016391,0.13885797,0.55610994
0.57328664,2.64986015,0.00428755,0.15664283,1.39936971,2.03438620,0.01510350,0.18816478,0.14272622,0.56233303
0.57928964,2.61993715,0.00404266,0.15738858,1.36618694,1.98926751,0.01523260,0.18594797,0.14651861,0.56693850
0.58529265,2.58636451,0.00378606,0.15747426,1.33156879,1.94344164,0.01531629,0.18355267,0.15018973,0.56991594
0.59129565,2.54956302,0.00352214,0.15690301,1.29586111,1.89739247,0.01535756,0.18101193,0.15369152,0.57126880
0.59729865,2.50988570,0.00325512,0.15568554,1.25935538,1.85148381,0.01536034,0.17835305,0.15697575,0.57101584
0.60330165,2.46762841,0.00298897,0.15383993,1.22229428,1.80597017,0.01532946,0.17559840,0.15999677,0.56919298
0.60930465,2.42304580,0.00272732,0.15139132,1.18488000,1.76101348,0.01527059,0.17276664,0.16271431,0.56585527
0.61530765,2.37637075,0.00247339,0.14837166,1.14728461,1.71670435,0.01519015,0.16987419,0.16509625,0.56107892
0.62131066,2.32783588,0.00222995,0.14481934,1.10966134,1.67308611,0.01509520,0.16693681,0.16712112,0.55496303
0.62731366,2.27769519,0.00199927,0.14077874,1.07215597,1.63017980,0.01499329,0.16397114,0.16878016,0.54763097
0.63331666,2.22624387,0.00178314,0.13629985,1.03491722,1.58800823,0.01489230,0.16099614,0.17007889,0.53923103
0.63931966,2.17383483,0.00158285,0.13143764,0.99810547,1.54661759,0.01480023,0.15803417,0.17103795,0.52993615
0.64532266,2.12089037,0.00139925,0.12625153,0.96189906,1.50609505,0.01472500,0.15511175,0.17169314,0.51994268
0.65132566,2.06790811,0.00123275,0.12080462,0.92649773,1.46658139,0.01467419,0.15225982,0.17209477,0.50946794
0.65732866,2.01546028,0.00108338,0.11516300,0.89212307,1.42827788,0.01465479,0.14951357,0.17230609,0.49874648
0.66333167,1.96418657,0.00095083,0.10939482,0.85901584,1.39144719,0.01467293,0.14691175,0.17240106,0.48802531
0.66933467,1.91478051,0.00083454,0.10356945,0.82743056,1.35640849,0.01473364,0.14449553,0.17246140,0.47755787
0.67533767,1.86797039,0.00073369,0.09775646,0.79762771,1.32352720,0.01484055,0.14230700,0.17257323,0.46759727
0.68134067,1.82449559,0.00064731,0.09202463,0.76986419,1.29320036,0.01499575,0.14038737,0.17282320,0.45838877
0.68734367,1.78507998,0.00057432,0.08644095,0.74438271,1.26583866,0.01519951,0.13877509,0.17329464,0.45016202
0.69334667,1.75040373,0.00051354,0.08106967,0.72140088,1.24184640,0.01545022,0.13750383,0.17406366,0.44312325
0.69934967,1.72107536,0.00046378,0.07597129,0.70110078,1.22160081,0.01574425,0.13660066,0.17519545,0.43744791
0.70535268,1.69760560,0.00042383,0.07120174,0.68361972,1.20543197,0.01607602,0.13608447,0.17674114,0.43327404
0.71135568,1.68038451,0.00039252,0.06681163,0.66904272,1.19360464,0.01643802,0.13596463,0.17873510,0.43069673
0.71735868,1.66966315,0.00036874,0.06284553,0.65739725,1.18630288,0.01682097,0.13624026,0.18119304,0.42976394
0.72336168,1.66554070,0.00035145,0.05934149,0.64865051,1.18361840,0.01721409,0.13689984,0.18411089,0.43047400
0.72936468,1.66795771,0.00033971,0.05633064,0.64270928,1.18554309,0.01760536,0.13792147,0.18746452,0.43277484
0.73536768,1.67669564,0.00033267,0.05383687,0.63942251,1.19196599,0.01798194,0.13927351,0.19121031,0.43656503
0.74137069,1.69138254,0.00032961,0.05187678,0.63858613,1.20267456,0.01833055,0.14091588,0.19528656,0.44169677
0.74737369,1.71150464,0.00032993,0.05045961,0.63995005,1.21736021,0.01863795,0.14280161,0.19961554,0.44798049
0.75337669,1.73642296,0.00033316,0.04958736,0.64322672,1.23562741,0.01889143,0.14487880,0.20410628,0.45519111
0.75937969,1.76539404,0.00033896,0.04925498,0.64810081,1.25700581,0.01907921,0.14709281,0.20865773,0.46307562
0.76538269,1.79759403,0.00034712,0.04945070,0.65423950,1.28096480,0.01919097,0.14938849,0.21316231,0.47136171
0.77138569,1.83214474,0.00035758,0.05015636,0.66130288,1.30692960,0.01921817,0.15171249,0.21750964,0.47976709
0.77738869,1.86814076,0.00037040,0.05134790,0.66895405,1.33429834,0.01915438,0.15401536,0.22159027,0.48800920
0.78339170,1.90467670,0.00038577,0.05299589,0.67686843,1.36245942,0.01899556,0.15625352,0.22529930,0.49581498
0.78939470,1.94087355,0.00040399,0.05506606,0.68474221,1.39080855,0.01874019,0.15839082,0.22853976,0.50293022
0.79539770,1.97590344,0.00042548,0.05752004,0.69229951,1.41876513,0.01838929,0.16039988,0.23122562,0.50912829
0.80140070,2.00901225,0.00045076,0.06031599,0.69929841,1.44578761,0.01794643,0.16226287,0.23328440,0.51421787
0.80740370,2.03953959,0.00048041,0.06340945,0.70553568,1.47138743,0.01741756,0.16397201,0.23465926,0.51804952
0.81340670,2.06693568,0.00051507,0.06675407,0.71085041,1.49514160,0.01681079,0.16552956,0.23531053,0.52052069
0.81940970,2.09077507,0.00055541,0.07030253,0.71512650,1.51670360,0.01613608,0.16694744,0.23521677,0.52157920
0.82541271,2.11076692,0.00060210,0.07400736,0.71829436,1.53581249,0.01540491,0.16824647,0.23437517,0.52122498
0.83141571,2.12676167,0.00065577,0.07782184,0.72033174,1.55230026,0.01462986,0.16945530,0.23280150,0.51951002
0.83741871,2.13875410,0.00071698,0.08170075,0.72126397,1.56609706,0.01382424,0.17060907,0.23052954,0.51653655
0.84342171,2.14688266,0.00078620,0.08560122,0.72116350,1.57723428,0.01300161,0.17174782,0.22760993,0.51245348
0.84942471,2.15142499,0.00086374,0.08948330,0.72014898,1.58584524,0.01217544,0.17291479,0.22410872,0.50745128
0.85542771,2.15278956,0.00094976,0.09331057,0.71838367,1.59216320,0.01135871,0.17415456,0.22010545,0.50175536
0.86143072,2.15150359,0.00104419,0.09705048,0.71607315,1.59651660,0.01056361,0.17551119,0.21569082,0.49561823
0.86743372,2.14819718,0.00114672,0.10067458,0.71346233,1.59932130,0.00980122,0.17702637,0.21096422,0.48931068
0.87343672,2.14358386,0.00125683,0.10415855,0.71083142,1.60106964,0.00908137,0.17873755,0.20603082,0.48311223
0.87943972,2.13843803,0.00137367,0.10748205,0.70849103,1.60231653,0.00841240,0.18067632,0.20099866,0.47730123
0.88544272,2.13356942,0.00149615,0.11062842,0.70677601,1.60366249,0.00780114,0.18286684,0.19597553,0.47214486
0.89144572,2.12979559,0.00162291,0.11358420,0.70603817,1.60573414,0.00725283,0.18532450,0.19106583,0.46788942
0.89744872,2.12791282,0.00175232,0.11633859,0.70663787,1.60916239,0.00677110,0.18805487,0.18636749,0.46475127
0.90345173,2.12866653,0.00188254,0.11888275,0.70893440,1.61455918,0.00635807,0.19105290,0.18196908,0.46290869
0.90945473,2.13272221,0.00201153,0.12120920,0.71327553,1.62249337,0.00601443,0.19430247,0.17794709,0.46249492
0.91545773,2.14063781,0.00213711,0.12331112,0.71998623,1.63346669,0.00573951,0.19777625,0.17436352,0.46359280
0.92146073,2.15283874,0.00225703,0.12518180,0.72935706,1.64789079,0.00553142,0.20143592,0.17126401,0.46623096
0.92746373,2.16959658,0.00236899,0.12681415,0.74163244,1.66606622,0.00538721,0.20523283,0.16867633,0.47038196
0.93346673,2.19101233,0.00247078,0.12820039,0.75699925,1.68816444,0.00530298,0.20910886,0.16660951,0.47596223
0.93946973,2.21700512,0.00256026,0.12933187,0.77557628,1.71421366,0.00527407,0.21299773,0.16505358,0.48283401
0.94547274,2.24730689,0.00263552,0.13019908,0.79740483,1.74408923,0.00529513,0.21682652,0.16397995,0.49080905
0.95147574,2.28146349,0.00269487,0.13079181,0.82244109,1.77750916,0.00536033,0.22051743,0.16334245,0.49965412
0.95747874,2.31884229,0.00273695,0.13109945,0.85055049,1.81403527,0.00546343,0.22398974,0.16307896,0.50909790
0.96348174,2.35864613,0.00276075,0.13111149,0.88150459,1.85307982,0.00559794,0.22716181,0.16311369,0.51883926
0.96948474,2.39993333,0.00276564,0.13081796,0.91498072,1.89391790,0.00575722,0.22995316,0.16335992,0.52855639
0.97548774,2.44164288,0.00275144,0.13021008,0.95056459,1.93570488,0.00593462,0.23228646,0.16372313,0.53791663
0.98149075,2.48262430,0.00271835,0.12928080,0.98775598,1.97749871,0.00612353,0.23408948,0.16410445,0.54658651
0.98749375,2.52167081,0.00266701,0.12802539,1.02597761,2.01828607,0.00631754,0.23529678,0.16440427,0.55424177
0.99349675,2.55755492,0.00259844,0.12644190,1.06458702,2.05701172,0.00651053,0.23585130,0.16452581,0.56057690
0.99949975,2.58906512,0.00251403,0.12453159,1.10289130,2.09260985,0.00669672,0.23570557,0.16437861,0.56531403
1.00550275,2.61504238,0.00241545,0.12229917,1.14016432,2.12403641,0.00687082,0.23482283,0.16388173,0.56821067
1.01150575,2.63441538,0.00230464,0.11975304,1.17566593,2.15030138,0.00702809,0.23317766,0.16296654,0.56906634
1.01750875,2.64623320,0.00218373,0.11690526,1.20866280,2.17049973,0.00716440,0.23075653,0.16157905,0.56772765
1.02351176,2.64969444,0.00205496,0.11377154,1.23844996,2.18384007,0.00727630,0.22755796,0.15968162,0.56409191
1.02951476,2.64417189,0.00192060,0.11037104,1.26437254,2.18967005,0.00736110,0.22359249,0.15725402,0.55810907
1.03551776,2.62923201,0.00178292,0.10672612,1.28584681,2.18749759,0.00741689,0.21888244,0.15429388,0.54978208
1.04152076,2.60464857,0.00164412,0.10286202,1.30237983,2.17700721,0.00744255,0.21346139,0.15081641,0.53916572
1.04752376,2.57041024,0.00150625,0.09880648,1.31358683,2.15807102,0.00743780,0.20737361,0.14685353,0.52636391
1.05352676,2.52672181,0.00137116,0.09458938,1.31920571,2.13075392,0.00740317,0.20067324,0.14245240,0.51152583
1.05952976,2.47399920,0.00124052,0.09024229,1.31910799,2.09531302,0.00733995,0.19342339,0.13767351,0.49484090
1.06553277,2.41285853,0.00111574,0.08579812,1.31330576,2.05219114,0.00725021,0.18569509,0.13258830,0.47653285
1.07153577,2.34409959,0.00099794,0.08129066,1.30195423,2.00200491,0.00713669,0.17756617,0.12727662,0.45685325
1.07753877,2.26868456,0.00088802,0.07675426,1.28534986,1.94552781,0.00700274,0.16912007,0.12182388,0.43607449
1.08354177,2.18771250,0.00078659,0.07222341,1.26392395,1.88366885,0.00685228,0.16044452,0.11631835,0.41448277
1.08954477,2.10239083,0.00069402,0.06773245,1.23823212,1.81744772,0.00668967,0.15163023,0.11084836,0.39237100
1.09554777,2.01400452,0.00061044,0.06331515,1.20893984,1.74796731,0.00651962,0.14276951,0.10549983,0.37003205
1.10155078,1.92388420,0.00053578,0.05900444,1.17680484,1.67638464,0.00634710,0.13395485,0.10035395,0.34775241
1.10755378,1.83337426,0.00046981,0.05483205,1.14265691,1.60388121,0.00617727,0.12527751,0.09548529,0.32580654
1.11355678,1.74380179,0.00041210,0.05082817,1.10737592,1.53163376,0.00601534,0.11682617,0.09096025,0.30445174
1.11955978,1.65644743,0.00036216,0.04702116,1.07186879,1.46078639,0.00586650,0.10868556,0.08683593,0.28392407
1.12556278,1.57251872,0.00031937,0.04343720,1.03704635,1.39242489,0.00573583,0.10093518,0.08315942,0.26443487
1.13156578,1.49312685,0.00028307,0.04009997,1.00380062,1.32755387,0.00562823,0.09364810,0.07996751,0.24616826
1.13756878,1.41926691,0.00025257,0.03703034,0.97298327,1.26707736,0.00554832,0.08688992,0.07728669,0.22927948
1.14357179,1.35180209,0.00022714,0.03424610,0.94538580,1.21178294,0.00550040,0.08071778,0.07513358,0.21389386
1.14957479,1.29145190,0.00020611,0.03176165,0.92172171,1.16232979,0.00548834,0.07517957,0.07351546,0.20010667
1.15557779,1.23878412,0.00018879,0.02958778,0.90261098,1.11924039,0.00551553,0.07031322,0.07243117,0.18798346
1.16158079,1.19421039,0.00017457,0.02773145,0.88856711,1.08289580,0.00558485,0.06614626,0.07187194,0.17756094
1.16758379,1.15798501,0.00016285,0.02619559,0.87998647,1.05353416,0.00569854,0.06269542,0.07182241,0.16884837
1.17358679,1.13020648,0.00015314,0.02497898,0.87714021,1.03125192,0.00585819,0.05996647,0.07226160,0.16182913
1.17958979,1.11082152,0.00014496,0.02407618,0.88016847,1.01600756,0.00606463,0.05795418,0.07316384,0.15646266
1.18559280,1.09963087,0.00013792,0.02347750,0.88907686,1.00762720,0.00631793,0.05664248,0.07449963,0.15268656
1.19159580,1.09629690,0.00013170,0.02316903,0.90373518,1.00581180,0.00661729,0.05600473,0.07623640,0.15041877
1.19759880,1.10035249,0.00012603,0.02313273,0.92387827,1.01014574,0.00696104,0.05600424,0.07833920,0.14955992
1.20360180,1.11121122,0.00012069,0.02334666,0.94910917,1.02010641,0.00734662,0.05659487,0.08077133,0.14999579
1.20960480,1.12817881,0.00011554,0.02378518,0.97890449,1.03507497,0.00777055,0.05772185,0.08349492,0.15159976
1.21560780,1.15046584,0.00011045,0.02441934,1.01262238,1.05434803,0.00822846,0.05932281,0.08647147,0.15423553
1.22161081,1.17720195,0.00010537,0.02521728,1.04951300,1.07715050,0.00871520,0.06132891,0.08966247,0.15775986
1.22761381,1.20745163,0.00010026,0.02614474,1.08873178,1.10264964,0.00922485,0.06366623,0.09303005,0.16202553
1.23361681,1.24023166,0.00009512,0.02716569,1.12935551,1.12997046,0.00975091,0.06625728,0.09653777,0.16688438
1.23961981,1.27453041,0.00008997,0.02824295,1.17040118,1.15821242,0.01028645,0.06902267,0.10015144,0.17219056
1.24562281,1.30932868,0.00008484,0.02933893,1.21084753,1.18646753,0.01082429,0.07188288,0.10384015,0.17780384
1.25162581,1.34362202,0.00007980,0.03041646,1.24965880,1.21383953,0.01135725,0.07476015,0.10757731,0.18359294
1.25762881,1.37644405,0.00007490,0.03143952,1.28581038,1.23946402,0.01187840,0.07758037,0.11134173,0.18943881
1.26363182,1.40689008,0.00007020,0.03237412,1.31831553,1.26252887,0.01238129,0.08027493,0.11511877,0.19523774
