energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
3.10055028,0.51273624,0.01200366,0.03699150,0.22691670,0.02300546,0.23017770,0.04715973,0.18836484,0.00000000
3.10655328,0.53241233,0.01321872,0.04041038,0.24154719,0.02353786,0.23100283,0.04876712,0.19547044,0.00000000
3.11255628,0.55570312,0.01447972,0.04425297,0.25776722,0.02421507,0.23263960,0.05104536,0.20492511,0.00000000
3.11855928,0.58260292,0.01576975,0.04852610,0.27548211,0.02503472,0.23516801,0.05400989,0.21670621,0.00000000
3.12456228,0.61307484,0.01707062,0.05323380,0.29459080,0.02599278,0.23866273,0.05767400,0.23076670,0.00000000
3.13056528,0.64705226,0.01836328,0.05837685,0.31499038,0.02708371,0.24319302,0.06204780,0.24703388,0.00000000
3.13656828,0.68444211,0.01962830,0.06395244,0.33658141,0.02830053,0.24882351,0.06713720,0.26540881,0.00000000
3.14257129,0.72512995,0.02084643,0.06995381,0.35927402,0.02963508,0.25561590,0.07294292,0.28576614,0.00000000
3.14857429,0.76898642,0.02199916,0.07637004,0.38299428,0.03107832,0.26363123,0.07945959,0.30795471,0.00000000
3.15457729,0.81587491,0.02306943,0.08318582,0.40769067,0.03262060,0.27293262,0.08667493,0.33179889,0.00000000
3.16058029,0.86565962,0.02404222,0.09038136,0.43334005,0.03425211,0.28358806,0.09456922,0.35710066,0.00000000
3.16658329,0.91821365,0.02490521,0.09793238,0.45995283,0.03596319,0.29567300,0.10311478,0.38364246,0.00000000
3.17258629,0.97342634,0.02564929,0.10581013,0.48757670,0.03774472,0.30927229,0.11227586,0.41119068,0.00000000
3.17858929,1.03120930,0.02626907,0.11398147,0.51629872,0.03958840,0.32448122,0.12200861,0.43949972,0.00000000
3.18459230,1.09150039,0.02676319,0.12240915,0.54624518,0.04148699,0.34140531,0.13226133,0.46831651,0.00000000
3.19059530,1.15426530,0.02713455,0.13105196,0.57757910,0.04343443,0.36015859,0.14297496,0.49738520,0.00000000
3.19659830,1.21949615,0.02739036,0.13986516,0.61049516,0.04542592,0.38086030,0.15408379,0.52645193,0.00000000
3.20260130,1.28720705,0.02754198,0.14880084,0.64521200,0.04745777,0.40362990,0.16551625,0.55526951,0.00000000
3.20860430,1.35742646,0.02760467,0.15780841,0.68196210,0.04952724,0.42858044,0.17719599,0.58360163,0.00000000
3.21460730,1.43018649,0.02759708,0.16683514,0.72097936,0.05163218,0.45581059,0.18904297,0.61122666,0.00000000
3.22061031,1.50550968,0.02754063,0.17582676,0.76248496,0.05377063,0.48539545,0.20097470,0.63794078,0.00000000
3.22661331,1.58339353,0.02745879,0.18472810,0.80667197,0.05594035,0.51737678,0.21290739,0.66356026,0.00000000
3.23261631,1.66379388,0.02737618,0.19348379,0.85368934,0.05813819,0.55175293,0.22475723,0.68792302,0.00000000
3.23861931,1.74660762,0.02731765,0.20203896,0.90362607,0.06035964,0.58846915,0.23644151,0.71088930,0.00000000
3.24462231,1.83165612,0.02730732,0.21033995,0.95649627,0.06259820,0.62740896,0.24787965,0.73234148,0.00000000
3.25062531,1.91866997,0.02736760,0.21833500,1.01222602,0.06484492,0.66838692,0.25899416,0.75218325,0.00000000
3.25662831,2.00727646,0.02751828,0.22597489,1.07064257,0.06708804,0.71114361,0.26971138,0.77033809,0.00000000
3.26263132,2.09699036,0.02777571,0.23321358,1.13146670,0.06931270,0.75534322,0.27996213,0.78674736,0.00000000
3.26863432,2.18720902,0.02815208,0.24000868,1.19430872,0.07150082,0.80057405,0.28968213,0.80136801,0.00000000
3.27463732,2.27721239,0.02865486,0.24632192,1.25866854,0.07363120,0.84635231,0.29881231,0.81417012,0.00000000
3.28064032,2.36616822,0.02928645,0.25211938,1.32393990,0.07567971,0.89212913,0.30729895,0.82513457,0.00000000
3.28664332,2.45314268,0.03004397,0.25737175,1.38941893,0.07761974,0.93730094,0.31509367,0.83425070,0.00000000
3.29264632,2.53711634,0.03091936,0.26205431,1.45431687,0.07942277,0.98122268,0.32215338,0.84151436,0.00000000
3.29864932,2.61700484,0.03189954,0.26614688,1.51777642,0.08105911,1.02322365,0.32844006,0.84692620,0.00000000
3.30465233,2.69168391,0.03296693,0.26963356,1.57889149,0.08249874,1.06262538,0.33392057,0.85049038,0.00000000
3.31065533,2.76001765,0.03410009,0.27250244,1.63672939,0.08371224,1.09876071,0.33856641,0.85221373,0.00000000
3.31665833,2.82088901,0.03527452,0.27474513,1.69035484,0.08467179,1.13099354,0.34235346,0.85210519,0.00000000
3.32266133,2.87323135,0.03646359,0.27635625,1.73885501,0.08535206,1.15873819,0.34526175,0.85017567,0.00000000
3.32866433,2.91605982,0.03763965,0.27733289,1.78136440,0.08573117,1.18147778,0.34727531,0.84643818,0.00000000
3.33466733,2.94850121,0.03877510,0.27767406,1.81708903,0.08579151,1.19878061,0.34838207,0.84090817,0.00000000
3.34067034,2.96982113,0.03984347,0.27738014,1.84532874,0.08552035,1.21031410,0.34857377,0.83360405,0.00000000
3.34667334,2.97944744,0.04082058,0.27645243,1.86549709,0.08491044,1.21585545,0.34784603,0.82454784,0.00000000
3.35267634,2.97698899,0.04168547,0.27489281,1.87713795,0.08396028,1.21529881,0.34619844,0.81376583,0.00000000
3.35867934,2.96224901,0.04242125,0.27270352,1.87993840,0.08267429,1.20865852,0.34363479,0.80128934,0.00000000
3.36468234,2.93523260,0.04301582,0.26988715,1.87373741,0.08106270,1.19606838,0.34016330,0.78715548,0.00000000
3.37068534,2.89614825,0.04346231,0.26644676,1.85853017,0.07914134,1.17777704,0.33579698,0.77140794,0.00000000
3.37668834,2.84540320,0.04375934,0.26238624,1.83446790,0.07693116,1.15413976,0.33055400,0.75409774,0.00000000
3.38269135,2.78359318,0.04391102,0.25771084,1.80185323,0.07445765,1.12560688,0.32445809,0.73528405,0.00000000
3.38869435,2.71148681,0.04392665,0.25242785,1.76113142,0.07175017,1.09270957,0.31753894,0.71503502,0.00000000
3.39469735,2.63000536,0.04382026,0.24654746,1.71287784,0.06884105,1.05604340,0.30983257,0.69342849,0.00000000
3.40070035,2.54019883,0.04360987,0.24008362,1.65778202,0.06576484,1.01625058,0.30138164,0.67055282,0.00000000
3.40670335,2.44321902,0.04331662,0.23305500,1.59662909,0.06255736,0.97400136,0.29223565,0.64650748,0.00000000
3.41270635,2.34029088,0.04296364,0.22548588,1.53027912,0.05925484,0.92997543,0.28245100,0.62140358,0.00000000
3.41870935,2.23268283,0.04257499,0.21740691,1.45964515,0.05589316,0.88484399,0.27209088,0.59536412,0.00000000
3.42471236,2.12167732,0.04217442,0.20885577,1.38567063,0.05250700,0.83925307,0.26122502,0.56852407,0.00000000
3.43071536,2.00854235,0.04178421,0.19987753,1.30930701,0.04912927,0.79380869,0.24992911,0.54102996,0.00000000
3.43671836,1.89450503,0.04142414,0.19052479,1.23149220,0.04579051,0.74906423,0.23828415,0.51303917,0.00000000
3.44272136,1.78072771,0.04111046,0.18085747,1.15313054,0.04251844,0.70551038,0.22637549,0.48471884,0.00000000
3.44872436,1.66828753,0.04085523,0.17094237,1.07507483,0.03933765,0.66356795,0.21429176,0.45624419,0.00000000
3.45472736,1.55815968,0.04066570,0.16085234,0.99811099,0.03626938,0.62358349,0.20212356,0.42779667,0.00000000
3.46073037,1.45120496,0.04054406,0.15066522,0.92294559,0.03333143,0.58582789,0.18996213,0.39956154,0.00000000
3.46673337,1.34816150,0.04048744,0.14046258,0.85019659,0.03053814,0.55049758,0.17789797,0.37172540,0.00000000
3.47273637,1.24964098,0.04048813,0.13032823,0.78038744,0.02790054,0.51771843,0.16601938,0.34447342,0.00000000
3.47873937,1.15612901,0.04053407,0.12034666,0.71394436,0.02542647,0.48755166,0.15441125,0.31798662,0.00000000
3.48474237,1.06798943,0.04060960,0.11060152,0.65119691,0.02312086,0.46000172,0.14315379,0.29243931,0.00000000
3.49074537,0.98547224,0.04069633,0.10117406,0.59238142,0.02098604,0.43502543,0.13232165,0.26799663,0.00000000
3.49674837,0.90872436,0.04077418,0.09214179,0.53764706,0.01902204,0.41254203,0.12198311,0.24481262,0.00000000
3.50275138,0.83780295,0.04082250,0.08357727,0.48706400,0.01722697,0.39244362,0.11219967,0.22302855,0.00000000
3.50875438,0.77269025,0.04082117,0.07554719,0.44063337,0.01559743,0.37460549,0.10302582,0.20277190,0.00000000
3.51475738,0.71330944,0.04075170,0.06811165,0.39829838,0.01412880,0.35889584,0.09450912,0.18415573,0.00000000
3.52076038,0.65954071,0.04059817,0.06132378,0.35995604,0.01281570,0.34518458,0.08669047,0.16727867,0.00000000
3.52676338,0.61123675,0.04034809,0.05522961,0.32546911,0.01165224,0.33335067,0.07960468,0.15222519,0.00000000
3.53276638,0.56823710,0.03999302,0.04986809,0.29467772,0.01063236,0.32328795,0.07328099,0.13906633,0.00000000
3.53876938,0.53038069,0.03952898,0.04527140,0.26741020,0.00975007,0.31490900,0.06774385,0.12786059,0.00000000
3.54477239,0.49751613,0.03895663,0.04146530,0.24349277,0.00899969,0.30814717,0.06301351,0.11865487,0.00000000
3.55077539,0.46950934,0.03828122,0.03846959,0.22275784,0.00837595,0.30295672,0.05910669,0.11148537,0.00000000
3.55677839,0.44624826,0.03751229,0.03629852,0.20505064,0.00787415,0.29931102,0.05603693,0.10637820,0.00000000
3.56278139,0.42764467,0.03666320,0.03496111,0.19023402,0.00749013,0.29719921,0.05381486,0.10334969,0.00000000
3.56878439,0.41363296,0.03575045,0.03446138,0.17819145,0.00722033,0.29662152,0.05244811,0.10240618,0.00000000
3.57478739,0.40416618,0.03479289,0.03479832,0.16882808,0.00706165,0.29758341,0.05194103,0.10354333,0.00000000
3.58079040,0.39920964,0.03381087,0.03596576,0.16207012,0.00701139,0.30008925,0.05229402,0.10674481,0.00000000
3.58679340,0.39873237,0.03282531,0.03795188,0.15786251,0.00706701,0.30413552,0.05350267,0.11198054,0.00000000
3.59279640,0.40269705,0.03185679,0.04073863,0.15616512,0.00722603,0.30970434,0.05555660,0.11920439,0.00000000
3.59879940,0.41104892,0.03092472,0.04430095,0.15694779,0.00748573,0.31675731,0.05843821,0.12835167,0.00000000
3.60480240,0.42370428,0.03004656,0.04860579,0.16018437,0.00784295,0.32523038,0.06212126,0.13933631,0.00000000
3.61080540,0.44053917,0.02923722,0.05361127,0.16584602,0.00829385,0.33502975,0.06656950,0.15204823,0.00000000
3.61680840,0.46137892,0.02850853,0.05926565,0.17389427,0.00883370,0.34602917,0.07173540,0.16635094,0.00000000
3.62281141,0.48598911,0.02786891,0.06550664,0.18427394,0.00945665,0.35806876,0.07755908,0.18207959,0.00000000
3.62881441,0.51406849,0.02732320,0.07226081,0.19690637,0.01015557,0.37095540,0.08396757,0.19903984,0.00000000
3.63481741,0.54524433,0.02687261,0.07944335,0.21168326,0.01092196,0.38446477,0.09087453,0.21700771,0.00000000
3.64082041,0.57907051,0.02651486,0.08695826,0.22846140,0.01174584,0.39834478,0.09818036,0.23573042,0.00000000
3.64682341,0.61502880,0.02624441,0.09469900,0.24705865,0.01261578,0.41232046,0.10577297,0.25492866,0.00000000
3.65282641,0.65253316,0.02605279,0.10254953,0.26725132,0.01351891,0.42609994,0.11352907,0.27430009,0.00000000
3.65882941,0.69093739,0.02592902,0.11038606,0.28877325,0.01444113,0.43938139,0.12131609,0.29352413,0.00000000
3.66483242,0.72954572,0.02586012,0.11807912,0.31131668,0.01536724,0.45186051,0.12899462,0.31226805,0.00000000
3.67083542,0.76762628,0.02583159,0.12549615,0.33453511,0.01628121,0.46323841,0.13642138,0.33019406,0.00000000
3.67683842,0.80442690,0.02582795,0.13250449,0.35804800,0.01716654,0.47322946,0.14345254,0.34696732,0.00000000
3.68284142,0.83919278,0.02583326,0.13897461,0.38144738,0.01800657,0.48156897,0.14994738,0.36226441,0.00000000
3.68884442,0.87118537,0.02583161,0.14478347,0.40430612,0.01878493,0.48802017,0.15577205,0.37578206,0.00000000
3.69484742,0.89970183,0.02580759,0.14981792,0.42618771,0.01948593,0.49238057,0.16080332,0.38724571,0.00000000
3.70085043,0.92409419,0.02574671,0.15397794,0.44665710,0.02009496,0.49448720,0.16493214,0.39641756,0.00000000
3.70685343,0.94378755,0.02563576,0.15717962,0.46529228,0.02059897,0.49422075,0.16806689,0.40310366,0.00000000
3.71285643,0.95829654,0.02546313,0.15935766,0.48169621,0.02098677,0.49150844,0.17013611,0.40715981,0.00000000
3.71885943,0.96723932,0.02521909,0.16046737,0.49550835,0.02124941,0.48632548,0.17109063,0.40849593,0.00000000
3.72486243,0.97034853,0.02489593,0.16048603,0.50641569,0.02138039,0.47869520,0.17090502,0.40707866,0.00000000
3.73086543,0.96747880,0.02448817,0.15941349,0.51416235,0.02137592,0.46868786,0.16957815,0.40293216,0.00000000
3.73686843,0.95861037,0.02399258,0.15727206,0.51855768,0.02123499,0.45641807,0.16713310,0.39613696,0.00000000
3.74287144,0.94384869,0.02340822,0.15410566,0.51948223,0.02095938,0.44204118,0.16361614,0.38682695,0.00000000
3.74887444,0.92342011,0.02273641,0.14997828,0.51689143,0.02055360,0.42574853,0.15909498,0.37518470,0.00000000
3.75487744,0.89766378,0.02198060,0.14497176,0.51081673,0.02002475,0.40776191,0.15365642,0.36143520,0.00000000
3.76088044,0.86702004,0.02114625,0.13918312,0.50136417,0.01938227,0.38832737,0.14740336,0.34583851,0.00000000
3.76688344,0.83201600,0.02024061,0.13272140,0.48871047,0.01863760,0.36770863,0.14045145,0.32868139,0.00000000
3.77288644,0.79324879,0.01927249,0.12570427,0.47309672,0.01780388,0.34618019,0.13292537,0.31026852,0.00000000
3.77888944,0.75136715,0.01825199,0.11825459,0.45482006,0.01689551,0.32402056,0.12495512,0.29091357,0.00000000
3.78489245,0.70705236,0.01719017,0.11049682,0.43422372,0.01592770,0.30150570,0.11667229,0.27093040,0.00000000
3.79089545,0.66099893,0.01609875,0.10255379,0.41168581,0.01491610,0.27890287,0.10820646,0.25062497,0.00000000
3.79689845,0.61389609,0.01498976,0.09454360,0.38760745,0.01387630,0.25646511,0.09968200,0.23028791,0.00000000
3.80290145,0.56641063,0.01387523,0.08657699,0.36240064,0.01282350,0.23442650,0.09121527,0.21018835,0.00000000
3.80890445,0.51917155,0.01276688,0.07875513,0.33647649,0.01177210,0.21299822,0.08291228,0.19056883,0.00000000
3.81490745,0.47275727,0.01167583,0.07116791,0.31023423,0.01073545,0.19236568,0.07486690,0.17164167,0.00000000
3.82091046,0.42768538,0.01061233,0.06389283,0.28405131,0.00972554,0.17268650,0.06715974,0.15358663,0.00000000
3.82691346,0.38440540,0.00958560,0.05699435,0.25827504,0.00875288,0.15408958,0.05985744,0.13654993,0.00000000
3.83291646,0.34329443,0.00860359,0.05052376,0.23321599,0.00782632,0.13667503,0.05301262,0.12064450,0.00000000
3.83891946,0.30465559,0.00767296,0.04451953,0.20914307,0.00695309,0.12051504,0.04666428,0.10595137,0.00000000
3.84492246,0.26871920,0.00679891,0.03900807,0.18628066,0.00613870,0.10565549,0.04083860,0.09252193,0.00000000
3.85092546,0.23564624,0.00598527,0.03400473,0.16480747,0.00538709,0.09211827,0.03555009,0.08038097,0.00000000
3.85692846,0.20553373,0.00523445,0.02951513,0.14485705,0.00470073,0.07990401,0.03080297,0.06953024,0.00000000
3.86293147,0.17842176,0.00454758,0.02553661,0.12651985,0.00408071,0.06899540,0.02659282,0.05995232,0.00000000
3.86893447,0.15430152,0.00392454,0.02205975,0.10984644,0.00352698,0.05936054,0.02290815,0.05161464,0.00000000
3.87493747,0.13312404,0.00336418,0.01906991,0.09485173,0.00303853,0.05095653,0.01973210,0.04447342,0.00000000
3.88094047,0.11480914,0.00286439,0.01654867,0.08151980,0.00261355,0.04373303,0.01704404,0.03847738,0.00000000
3.88694347,0.09925418,0.00242232,0.01447520,0.06980915,0.00224968,0.03763561,0.01482099,0.03357121,0.00000000
3.89294647,0.08634242,0.00203453,0.01282740,0.05965803,0.00194415,0.03260892,0.01303898,0.02969841,0.00000000
3.89894947,0.07595045,0.00169713,0.01158286,0.05098962,0.00169400,0.02859950,0.01167413,0.02680382,0.00000000
3.90495248,0.06795472,0.00140595,0.01071965,0.04371694,0.00149619,0.02555819,0.01070346,0.02483538,0.00000000
3.91095548,0.06223685,0.00115670,0.01021674,0.03774724,0.00134775,0.02344210,0.01010558,0.02374550,0.00000000
3.91695848,0.05868770,0.00094504,0.01005434,0.03298579,0.00124587,0.02221605,0.00986105,0.02349167,0.00000000
3.92296148,0.05721009,0.00076676,0.01021391,0.02933899,0.00118796,0.02185355,0.00995255,0.02403668,0.00000000
3.92896448,0.05772030,0.00061777,0.01067803,0.02671688,0.00117173,0.02233713,0.01036481,0.02534818,0.00000000
3.93496748,0.06014824,0.00049425,0.01143004,0.02503488,0.00119516,0.02365828,0.01108437,0.02739791,0.00000000
3.94097049,0.06443652,0.00039267,0.01245362,0.02421493,0.00125650,0.02581674,0.01209922,0.03016048,0.00000000
3.94697349,0.07053846,0.00030977,0.01373218,0.02418605,0.00135429,0.02881937,0.01339825,0.03361192,0.00000000
3.95297649,0.07841531,0.00024265,0.01524831,0.02488444,0.00148722,0.03267845,0.01497065,0.03772798,0.00000000
3.95897949,0.08803268,0.00018874,0.01698309,0.02625313,0.00165417,0.03740967,0.01680527,0.04248231,0.00000000
3.96498249,0.09935649,0.00014577,0.01891558,0.02824134,0.00185403,0.04302961,0.01888999,0.04784475,0.00000000
3.97098549,0.11234870,0.00011179,0.02102224,0.03080367,0.00208571,0.04955303,0.02121107,0.05377956,0.00000000
3.97698849,0.12696281,0.00008512,0.02327663,0.03389912,0.00234801,0.05698982,0.02375262,0.06024398,0.00000000
3.98299150,0.14313959,0.00006435,0.02564914,0.03749013,0.00263954,0.06534195,0.02649617,0.06718693,0.00000000
3.98899450,0.16080310,0.00004831,0.02810698,0.04154156,0.00295865,0.07460030,0.02942034,0.07454821,0.00000000
3.99499750,0.17985717,0.00003601,0.03061433,0.04601987,0.00330337,0.08474167,0.03250069,0.08225800,0.00000000
4.00100050,0.20018266,0.00002665,0.03313273,0.05089236,0.00367137,0.09572600,0.03570973,0.09023690,0.00000000
4.00700350,0.22163548,0.00001958,0.03562166,0.05612651,0.00405989,0.10749403,0.03901709,0.09839639,0.00000000
4.01300650,0.24404570,0.00001428,0.03803932,0.06168963,0.00446575,0.11996545,0.04238991,0.10663990,0.00000000
4.01900950,0.26721763,0.00001035,0.04034359,0.06754847,0.00488531,0.13303774,0.04579329,0.11486423,0.00000000
4.02501251,0.29093103,0.00000744,0.04249307,0.07366907,0.00531457,0.14658578,0.04919099,0.12296152,0.00000000
4.03101551,0.31494351,0.00000531,0.04444830,0.08001674,0.00574911,0.16046239,0.05254613,0.13082153,0.00000000
4.03701851,0.33899399,0.00000377,0.04617289,0.08655596,0.00618423,0.17449976,0.05582209,0.13833425,0.00000000
4.04302151,0.36280709,0.00000265,0.04763474,0.09325046,0.00661499,0.18851190,0.05898331,0.14539273,0.00000000
4.04902451,0.38609853,0.00000185,0.04880715,0.10006323,0.00703631,0.20229801,0.06199622,0.15189597,0.00000000
4.05502751,0.40858105,0.00000129,0.04966972,0.10695642,0.00744306,0.21564682,0.06482999,0.15775176,0.00000000
4.06103052,0.42997099,0.00000089,0.05020923,0.11389133,0.00783019,0.22834158,0.06745733,0.16287947,0.00000000
4.06703352,0.44999495,0.00000061,0.05042015,0.12082813,0.00819283,0.24016583,0.06985508,0.16721250,0.00000000
4.07303652,0.46839659,0.00000041,0.05030498,0.12772569,0.00852640,0.25090942,0.07200470,0.17070039,0.00000000
4.07903952,0.48494303,0.00000028,0.04987431,0.13454124,0.00882675,0.26037487,0.07389261,0.17331054,0.00000000
4.08504252,0.49943086,0.00000019,0.04914659,0.14122998,0.00909019,0.26838348,0.07551031,0.17502929,0.00000000
4.09104552,0.51169129,0.00000012,0.04814770,0.14774483,0.00931366,0.27478126,0.07685439,0.17586259,0.00000000
4.09704852,0.52159447,0.00000008,0.04691019,0.15403609,0.00949471,0.27944407,0.07792635,0.17583597,0.00000000
4.10305153,0.52905257,0.00000005,0.04547236,0.16005132,0.00963164,0.28228206,0.07873227,0.17499393,0.00000000
4.10905453,0.53402177,0.00000003,0.04387719,0.16573537,0.00972345,0.28324289,0.07928239,0.17339884,0.00000000
4.11505753,0.53650285,0.00000002,0.04217110,0.17103064,0.00976990,0.28231379,0.07959057,0.17112918,0.00000000
4.12106053,0.53654055,0.00000001,0.04040264,0.17587756,0.00977148,0.27952222,0.07967367,0.16827744,0.00000000
4.12706353,0.53422165,0.00000001,0.03862118,0.18021547,0.00972936,0.27493517,0.07955099,0.16494753,0.00000000
4.13306653,0.52967184,0.00000001,0.03687556,0.18398367,0.00964540,0.26865704,0.07924356,0.16125192,0.00000000
4.13906953,0.52305160,0.00000000,0.03521287,0.18712287,0.00952202,0.26082624,0.07877356,0.15730855,0.00000000
4.14507254,0.51455116,0.00000000,0.03367721,0.18957678,0.00936216,0.25161068,0.07816373,0.15323759,0.00000000
4.15107554,0.50438475,0.00000000,0.03230865,0.19129396,0.00916919,0.24120224,0.07743683,0.14915816,0.00000000
4.15707854,0.49278436,0.00000000,0.03114232,0.19222970,0.00894681,0.22981065,0.07661513,0.14518509,0.00000000
4.16308154,0.47999327,0.00000000,0.03020757,0.19234794,0.00869896,0.21765684,0.07571997,0.14142581,0.00000000
4.16908454,0.46625938,0.00000000,0.02952739,0.19162307,0.00842971,0.20496619,0.07477140,0.13797745,0.00000000
4.17508754,0.45182877,0.00000000,0.02911792,0.19004149,0.00814318,0.19196193,0.07378778,0.13492421,0.00000000
4.18109055,0.43693956,0.00000000,0.02898811,0.18760287,0.00784346,0.17885891,0.07278549,0.13233506,0.00000000
4.18709355,0.42181614,0.00000000,0.02913960,0.18432100,0.00753448,0.16585797,0.07177864,0.13026183,0.00000000
4.19309655,0.40666422,0.00000000,0.02956669,0.18022417,0.00721999,0.15314119,0.07077883,0.12873785,0.00000000
4.19909955,0.39166648,0.00000001,0.03025648,0.17535497,0.00690347,0.14086804,0.06979491,0.12777693,0.00000000
4.20510255,0.37697914,0.00000001,0.03118921,0.16976967,0.00658806,0.12917257,0.06883281,0.12737300,0.00000000
4.21110555,0.36272952,0.00000002,0.03233866,0.16353695,0.00627654,0.11816176,0.06789536,0.12750027,0.00000000
4.21710855,0.34901453,0.00000003,0.03367277,0.15673625,0.00597129,0.10791485,0.06698231,0.12811398,0.00000000
4.22311156,0.33590018,0.00000004,0.03515437,0.14945569,0.00567427,0.09848374,0.06609021,0.12915167,0.00000000
4.22911456,0.32342214,0.00000006,0.03674203,0.14178971,0.00538701,0.08989426,0.06521259,0.13053510,0.00000000
4.23511756,0.31158726,0.00000009,0.03839109,0.13383650,0.00511064,0.08214825,0.06434012,0.13217260,0.00000000
4.24112056,0.30037597,0.00000014,0.04005472,0.12569537,0.00484585,0.07522627,0.06346091,0.13396197,0.00000000
4.24712356,0.28974552,0.00000020,0.04168516,0.11746425,0.00459298,0.06909078,0.06256096,0.13579367,0.00000000
4.25312656,0.27963393,0.00000029,0.04323491,0.10923722,0.00435204,0.06368960,0.06162465,0.13755436,0.00000000
4.25912956,0.26996442,0.00000042,0.04465804,0.10110251,0.00412272,0.05895957,0.06063543,0.13913065,0.00000000
4.26513257,0.26065032,0.00000061,0.04591143,0.09314071,0.00390451,0.05483013,0.05957648,0.14041277,0.00000000
4.27113557,0.25160004,0.00000088,0.04695599,0.08542350,0.00369669,0.05122687,0.05843152,0.14129830,0.00000000
4.27713857,0.24272217,0.00000124,0.04775772,0.07801284,0.00349842,0.04807469,0.05718555,0.14169554,0.00000000
4.28314157,0.23393030,0.00000175,0.04828871,0.07096065,0.00330882,0.04530082,0.05582568,0.14152664,0.00000000
4.28914457,0.22514756,0.00000246,0.04852791,0.06430893,0.00312700,0.04283727,0.05434179,0.14073013,0.00000000
4.29514757,0.21631058,0.00000342,0.04846166,0.05809038,0.00295211,0.04062299,0.05272718,0.13926298,0.00000000
4.30115058,0.20737286,0.00000472,0.04808406,0.05232943,0.00278343,0.03860551,0.05097906,0.13710192,0.00000000
4.30715358,0.19830739,0.00000646,0.04739702,0.04704357,0.00262036,0.03674224,0.04909890,0.13424412,0.00000000
4.31315658,0.18910846,0.00000880,0.04641010,0.04224504,0.00246249,0.03500126,0.04709259,0.13070714,0.00000000
4.31915958,0.17979273,0.00001189,0.04514009,0.03794268,0.00230963,0.03336187,0.04497046,0.12652817,0.00000000
4.32516258,0.17039950,0.00001594,0.04361032,0.03414392,0.00216180,0.03181476,0.04274713,0.12176269,0.00000000
4.33116558,0.16099031,0.00002123,0.04184992,0.03085695,0.00201925,0.03036196,0.04044112,0.11648254,0.00000000
4.33716858,0.15164788,0.00002807,0.03989274,0.02809277,0.00188247,0.02901657,0.03807441,0.11077355,0.00000000
4.34317159,0.14247466,0.00003685,0.03777633,0.02586732,0.00175217,0.02780240,0.03567186,0.10473293,0.00000000
4.34917459,0.13359094,0.00004802,0.03554078,0.02420342,0.00162930,0.02675343,0.03326053,0.09846636,0.00000000
4.35517759,0.12513275,0.00006214,0.03322756,0.02313263,0.00151498,0.02591332,0.03086897,0.09208512,0.00000000
4.36118059,0.11724967,0.00007982,0.03087840,0.02269683,0.00141052,0.02533478,0.02852651,0.08570328,0.00000000
4.36718359,0.11010253,0.00010181,0.02853431,0.02294956,0.00131740,0.02507896,0.02626258,0.07943503,0.00000000
4.37318659,0.10386121,0.00012893,0.02623464,0.02395705,0.00123724,0.02521478,0.02410604,0.07339232,0.00000000
4.37918959,0.09870243,0.00016210,0.02401629,0.02579875,0.00117176,0.02581821,0.02208462,0.06768278,0.00000000
4.38519260,0.09480758,0.00020234,0.02191313,0.02856742,0.00112277,0.02697139,0.02022449,0.06240803,0.00000000
4.39119560,0.09236052,0.00025077,0.01995553,0.03236870,0.00109217,0.02876168,0.01854980,0.05766237,0.00000000
4.39719860,0.09154527,0.00030858,0.01817004,0.03731994,0.00108185,0.03128039,0.01708242,0.05353170,0.00000000
4.40320160,0.09254351,0.00037700,0.01657922,0.04354833,0.00109374,0.03462133,0.01584173,0.05009282,0.00000000
4.40920460,0.09553169,0.00045730,0.01520164,0.05118827,0.00112971,0.03887896,0.01484441,0.04741293,0.00000000
4.41520760,0.10067779,0.00055076,0.01405185,0.06037786,0.00119156,0.04414628,0.01410439,0.04554922,0.00000000
4.42121061,0.10813752,0.00065861,0.01314055,0.07125457,0.00128097,0.05051223,0.01363272,0.04454861,0.00000000
4.42721361,0.11804993,0.00078198,0.01247473,0.08395008,0.00139942,0.05805877,0.01343751,0.04444740,0.00000000
4.43321661,0.13053253,0.00092189,0.01205781,0.09858434,0.00154817,0.06685765,0.01352379,0.04527098,0.00000000
4.43921961,0.14567582,0.00107914,0.01188982,0.11525906,0.00172814,0.07696683,0.01389346,0.04703326,0.00000000
4.44522261,0.16353749,0.00125430,0.01196753,0.13405065,0.00193989,0.08842682,0.01454506,0.04973617,0.00000000
4.45122561,0.18413649,0.00144763,0.01228455,0.15500303,0.00218352,0.10125696,0.01547363,0.05336893,0.00000000
4.45722861,0.20744706,0.00165906,0.01283141,0.17812052,0.00245860,0.11545185,0.01667052,0.05790728,0.00000000
4.46323162,0.23339334,0.00188808,0.01359560,0.20336108,0.00276412,0.13097815,0.01812315,0.06331267,0.00000000
4.46923462,0.26184467,0.00213378,0.01456162,0.23063044,0.00309841,0.14777196,0.01981482,0.06953158,0.00000000
4.47523762,0.29261206,0.00239477,0.01571098,0.25977730,0.00345914,0.16573695,0.02172462,0.07649494,0.00000000
4.48124062,0.32544630,0.00266922,0.01702232,0.29059023,0.00384326,0.18474354,0.02382729,0.08411784,0.00000000
4.48724362,0.36003792,0.00295480,0.01847143,0.32279635,0.00424702,0.20462919,0.02609329,0.09229961,0.00000000
