energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-0.31515758,9.26062451,0.12928657,1.48346099,3.25338743,1.35744024,0.34514391,3.83015204,0.16057075,1.28338067
-0.30915458,9.34542527,0.14107258,1.51606136,3.30794427,1.39432294,0.32791357,3.85705305,0.16164498,1.21855001
-0.30315158,9.44234111,0.15345045,1.55022650,3.36486137,1.43310285,0.31100506,3.88980167,0.16264981,1.15427919
-0.29714857,9.55093241,0.16629785,1.58581624,3.42411051,1.47353836,0.29465633,3.92804636,0.16351763,1.09135733
-0.29114557,9.67030655,0.17946912,1.62260896,3.48545740,1.51529495,0.27908374,3.97132369,0.16417845,1.03048573
-0.28514257,9.79913789,0.19279650,1.66030463,3.54845707,1.55794706,0.26447839,4.01907653,0.16456209,0.97226772
-0.27913957,9.93571538,0.20609259,1.69853253,3.61246195,1.60098523,0.25100389,4.07068063,0.16460048,0.91720353
-0.27313657,10.07801591,0.21915384,1.73686336,3.67664202,1.64382810,0.23879568,4.12547875,0.16423003,0.86569018
-0.26713357,10.22379976,0.23176510,1.77482514,3.74001635,1.68583902,0.22796150,4.18282077,0.16339398,0.81802565
-0.26113057,10.37072331,0.24370503,1.81192215,3.80149393,1.72634636,0.21858308,4.24210778,0.16204458,0.77441680
-0.25512756,10.51646250,0.25475221,1.84765577,3.85992188,1.76466659,0.21071868,4.30283767,0.16014505,0.73499014
-0.24912456,10.65884006,0.26469172,1.88154626,3.91413799,1.80012896,0.20440616,4.36464922,0.15767119,0.69980444
-0.24312156,10.79594887,0.27332193,1.91315416,3.96302485,1.83210052,0.19966651,4.42736183,0.15461257,0.66886451
-0.23711856,10.92626393,0.28046110,1.94210022,4.00556250,1.86001020,0.19650742,4.49100771,0.15097321,0.64213494
-0.23111556,11.04873603,0.28595359,1.96808266,4.04087659,1.88337074,0.19492670,4.55585395,0.14677179,0.61955326
-0.22511256,11.16286084,0.28967540,1.99089088,4.06827951,1.90179724,0.19491543,4.62241204,0.14204128,0.60104173
-0.21910955,11.26871885,0.29153863,2.01041482,4.08730222,1.91502151,0.19646059,4.69143309,0.13682807,0.58651728
-0.21310655,11.36698288,0.29149477,2.02664956,4.09771515,1.92290147,0.19954715,4.76388793,0.13119062,0.57589928
-0.20710355,11.45889196,0.28953665,2.03969462,4.09953718,1.92542510,0.20415948,4.84093169,0.12519772,0.56911487
-0.20110055,11.54619198,0.28569882,2.04974841,4.09303231,1.92270888,0.21028210,4.92385396,0.11892636,0.56610202
-0.19509755,11.63104565,0.28005653,2.05709764,4.07869446,1.91499081,0.21789986,5.01401583,0.11245941,0.56681025
-0.18909455,11.71591588,0.27272322,2.06210262,4.05722132,1.90261842,0.22699743,5.11277648,0.10588318,0.57119938
-0.18309155,11.80342828,0.26384671,2.06517889,4.02947878,1.88603251,0.23755836,5.22141247,0.09928489,0.57923667
-0.17708854,11.89621943,0.25360420,2.06677627,3.99645814,1.86574736,0.24956370,5.34103341,0.09275029,0.59089266
-0.17108554,11.99677881,0.24219647,2.06735626,3.95922811,1.84232848,0.26299033,5.47249815,0.08636136,0.60613617
-0.16508254,12.10729215,0.22984142,2.06736877,3.91888439,1.81636909,0.27780914,5.61633581,0.08019432,0.62492901
-0.15907954,12.22949432,0.21676722,2.06722952,3.87649928,1.78846621,0.29398306,5.77267583,0.07431791,0.64722064
-0.15307654,12.36453924,0.20320555,2.06729880,3.83307372,1.75919771,0.31146530,5.94119096,0.06879195,0.67294333
-0.14707354,12.51289366,0.18938502,2.06786282,3.78949410,1.72910112,0.33019761,6.12105676,0.06366637,0.70200807
-0.14107054,12.67426015,0.17552509,2.06911822,3.74649564,1.69865520,0.35010897,6.31093019,0.05898051,0.73430155
-0.13506753,12.84753381,0.16183074,2.07116058,3.70463394,1.66826486,0.37111458,6.50894950,0.05476279,0.76968438
-0.12906453,13.03079508,0.14848806,2.07397722,3.66426567,1.63825001,0.39311537,6.71275619,0.05103076,0.80799081
-0.12306153,13.22133966,0.13566070,2.07744475,3.62553897,1.60883865,0.41599810,6.91953920,0.04779133,0.84902990
-0.11705853,13.41574479,0.12348755,2.08133122,3.58839380,1.58016420,0.43963608,7.12610033,0.04504138,0.89258826
-0.11105553,13.60996948,0.11208128,2.08530293,3.55257158,1.55226714,0.46389054,7.32893868,0.04276848,0.93843422
-0.10505253,13.79948468,0.10152800,2.08893556,3.51763363,1.52510047,0.48861276,7.52435151,0.04095182,0.98632342
-0.09904952,13.97942821,0.09188778,2.09172910,3.48298715,1.49853876,0.51364687,7.70854746,0.03956325,1.03600550
-0.09304652,14.14477805,0.08319595,2.09312599,3.44791738,1.47239012,0.53883330,7.87776814,0.03856838,1.08723184
-0.08704352,14.29053686,0.07546507,2.09253190,3.41162425,1.44641048,0.56401283,8.02841298,0.03792777,1.13976371
-0.08104052,14.41192017,0.06868737,2.08933808,3.37326200,1.42031947,0.58903105,8.15716264,0.03759810,1.19338086
-0.07503752,14.50454040,0.06283755,2.08294465,3.33197977,1.39381715,0.61374320,8.26109578,0.03753338,1.24788979
-0.06903452,14.56457915,0.05787577,2.07278385,3.28696164,1.36660088,0.63801903,8.33779460,0.03768609,1.30313141
-0.06303152,14.58894070,0.05375073,2.05834238,3.23746435,1.33838164,0.66174756,8.38543459,0.03800829,1.35898756
-0.05702851,14.57538037,0.05040260,2.03918197,3.18285135,1.30889915,0.68484143,8.40285519,0.03845273,1.41538585
-0.05102551,14.52260255,0.04776599,2.01495744,3.12262178,1.27793524,0.70724058,8.38960797,0.03897382,1.47230248
-0.04502251,14.43032431,0.04577245,1.98543159,3.05643354,1.24532499,0.72891502,8.34598087,0.03952855,1.52976241
-0.03901951,14.29930209,0.04435293,1.95048628,2.98411959,1.21096531,0.74986635,8.27299711,0.04007736,1.58783676
-0.03301651,14.13132037,0.04343974,1.91012941,2.90569705,1.17482068,0.77012795,8.17238905,0.04058483,1.64663710
-0.02701351,13.92914276,0.04296827,1.86449746,2.82136902,1.13692601,0.78976349,8.04654807,0.04102028,1.70630651
-0.02101051,13.69642750,0.04287834,1.81385359,2.73151923,1.09738647,0.80886397,7.89845237,0.04135832,1.76700767
-0.01500750,13.43761086,0.04311514,1.75858129,2.63669988,1.05637460,0.82754294,7.73157566,0.04157914,1.82890808
-0.00900450,13.15776304,0.04362995,1.69917399,2.53761350,1.01412471,0.84593028,7.54978033,0.04166869,1.89216306
-0.00300150,12.86242236,0.04438041,1.63622099,2.43508959,0.97092502,0.86416459,7.35719917,0.04161877,1.95689700
0.00300150,12.55741429,0.04533059,1.57039036,2.33005725,0.92710794,0.88238458,7.15811011,0.04142688,2.02318401
0.00900450,12.24866257,0.04645072,1.50240936,2.22351489,0.88303875,0.90071975,6.95680873,0.04109597,2.09102860
0.01500750,11.94199951,0.04771670,1.43304347,2.11649848,0.83910347,0.91928088,6.75748301,0.04063398,2.16034785
0.02101051,11.64298311,0.04910939,1.36307454,2.01004956,0.79569616,0.93815079,6.56409467,0.04005335,2.23095582
0.02701351,11.35672757,0.05061374,1.29327926,1.90518429,0.75320637,0.95737596,6.38027131,0.03937034,2.30255167
0.03301651,11.08775356,0.05221778,1.22440851,1.80286489,0.71200706,0.97695942,6.20921244,0.03860428,2.37471218
0.03901951,10.83986365,0.05391152,1.15716859,1.70397442,0.67244363,0.99685543,6.05361246,0.03777680,2.44688961
0.04502251,10.61604682,0.05568586,1.09220483,1.60929578,0.63482430,1.01696634,5.91560254,0.03691100,2.51841560
0.05102551,10.41841511,0.05753149,1.03008835,1.51949577,0.59941219,1.03714191,5.79671256,0.03603063,2.58851112
0.05702851,10.24817378,0.05943788,0.97130603,1.43511438,0.56641947,1.05718122,5.69785378,0.03515935,2.65630280
0.06303152,10.10562505,0.06139236,0.91625430,1.35655979,0.53600352,1.07683722,5.61932171,0.03432001,2.72084485
0.06903452,9.99020405,0.06337947,0.86523649,1.28410869,0.50826527,1.09582377,5.56081828,0.03353407,2.78114625
0.07503752,9.90054430,0.06538046,0.81846374,1.21791184,0.48324968,1.11382490,5.52149154,0.03282109,2.83620180
0.08104052,9.83456892,0.06737300,0.77605916,1.15800418,0.46094817,1.13050597,5.49999070,0.03219839,2.88502600
0.08704352,9.78960289,0.06933126,0.73806491,1.10431882,0.44130277,1.14552599,5.49453374,0.03168081,2.92668801
0.09304652,9.76250085,0.07122616,0.70445142,1.05670400,0.42421182,1.15855081,5.50298472,0.03128064,2.96034617
0.09904952,9.74978460,0.07302592,0.67512846,1.01494214,0.40953679,1.16926631,5.52293744,0.03100758,2.98528043
0.10505253,9.74778431,0.07469686,0.64995718,0.97876988,0.39710987,1.17739101,5.55180235,0.03086894,3.00092094
0.11105553,9.75277757,0.07620434,0.62876253,0.94789816,0.38674204,1.18268749,5.58689343,0.03086977,3.00687154
0.11705853,9.76112074,0.07751387,0.61134553,0.92203147,0.37823118,1.18497212,5.62551215,0.03101317,3.00292677
0.12306153,9.76936784,0.07859234,0.59749466,0.90088531,0.37136986,1.18412241,5.66502568,0.03130052,2.98908173
0.12906453,9.77437284,0.07940920,0.58699610,0.88420132,0.36595263,1.18008194,5.70293718,0.03173179,2.96553412
0.13506753,9.77337237,0.07993767,0.57964225,0.87175937,0.36178244,1.17286244,5.73694610,0.03230576,2.93267841
0.14107054,9.76404681,0.08015576,0.57523849,0.86338642,0.35867595,1.16254307,5.76499737,0.03302025,2.89109246
0.14707354,9.74455887,0.08004724,0.57360779,0.85896181,0.35646781,1.14926697,5.78531834,0.03387225,2.84151732
0.15307654,9.71356988,0.07960226,0.57459350,0.85841897,0.35501358,1.13323531,5.79644344,0.03485794,2.78483110
0.15907954,9.67023496,0.07881789,0.57806001,0.86174384,0.35419143,1.11469923,5.79722661,0.03597275,2.72201834
0.16508254,9.61417935,0.07769825,0.58389192,0.86896996,0.35390268,1.09395018,5.78684232,0.03721122,2.65413638
0.17108554,9.54545858,0.07625446,0.59199149,0.88017092,0.35407120,1.07130905,5.76477626,0.03856689,2.58228036
0.17708854,9.46450619,0.07450431,0.60227519,0.89545038,0.35464186,1.04711496,5.73080728,0.04003215,2.50754846
0.18309155,9.37207264,0.07247168,0.61466926,0.91493025,0.35557820,1.02171394,5.68498244,0.04159801,2.43100903
0.18909455,9.26915947,0.07018576,0.62910491,0.93873767,0.35685952,0.99544846,5.62758694,0.04325396,2.35367111
0.19509755,9.15695266,0.06768016,0.64551346,0.96699112,0.35847757,0.96864800,5.55911118,0.04498785,2.27645943
0.20110055,9.03675865,0.06499182,0.66382160,0.99978640,0.36043312,0.94162126,5.48021676,0.04678576,2.20019500
0.20710355,8.90994618,0.06215995,0.68394727,1.03718290,0.36273242,0.91465028,5.39170327,0.04863206,2.12558176
0.21310655,8.77789655,0.05922488,0.70579619,1.07919071,0.36538398,0.88798665,5.29447742,0.05050948,2.05319967
0.21910955,8.64196383,0.05622705,0.72925925,1.12575895,0.36839560,0.86184985,5.18952557,0.05239932,1.98350406
0.22511256,8.50344610,0.05320600,0.75421105,1.17676580,0.37177183,0.83642770,5.07789065,0.05428173,1.91683096
0.23111556,8.36356772,0.05019946,0.78050927,1.23201061,0.37551203,0.81187857,4.96065356,0.05613613,1.85340750
0.23711856,8.22347198,0.04724270,0.80799528,1.29120837,0.37960891,0.78833525,4.83891913,0.05794167,1.79336660
0.24312156,8.08422268,0.04436788,0.83649558,1.35398689,0.38404772,0.76590985,4.71380608,0.05967774,1.73676471
0.24912456,7.94681287,0.04160367,0.86582417,1.41988682,0.38880596,0.74469940,4.58644014,0.06132453,1.68360125
0.25512756,7.81217818,0.03897497,0.89578568,1.48836483,0.39385369,0.72479160,4.45794930,0.06286361,1.63383868
0.26113057,7.68121246,0.03650280,0.92617909,1.55879981,0.39915425,0.70627027,4.32945996,0.06427843,1.58742172
0.26713357,7.55478320,0.03420430,0.95680185,1.63050232,0.40466539,0.68922002,4.20209276,0.06555481,1.54429472
0.27313657,7.43374429,0.03209285,0.98745429,1.70272700,0.41034071,0.67372975,4.07695698,0.06668134,1.50441613
0.27913957,7.31894448,0.03017828,1.01794413,1.77468774,0.41613134,0.65989474,3.95514263,0.06764966,1.46776950
0.28514257,7.21122995,0.02846711,1.04809090,1.84557538,0.42198771,0.64781711,3.83770952,0.06845469,1.43437037
0.29114557,7.11144034,0.02696285,1.07773010,1.91457722,0.42786137,0.63760459,3.72567329,0.06909465,1.40426899
0.29714857,7.02039807,0.02566636,1.10671702,1.98089794,0.43370680,0.62936776,3.61998826,0.06957106,1.37754892
0.30315158,6.93889150,0.02457614,1.13493001,2.04378101,0.43948304,0.62321580,3.52152789,0.06988856,1.35432193
0.30915458,6.86765296,0.02368867,1.16227313,2.10252998,0.44515515,0.61925122,3.43106368,0.07005465,1.33471970
0.31515758,6.80733319,0.02299871,1.18867797,2.15652852,0.45069547,0.61756375,3.34924354,0.07007938,1.31888318
0.32116058,6.75847407,0.02249958,1.21410474,2.20525852,0.45608451,0.61822401,3.27657118,0.06997495,1.30695031
0.32716358,6.72148162,0.02218341,1.23854226,2.24831526,0.46131156,0.62127720,3.21338776,0.06975521,1.29904318
0.33316658,6.69660105,0.02204136,1.26200707,2.28541893,0.46637491,0.62673743,3.15985731,0.06943528,1.29525543
0.33916958,6.68389600,0.02206386,1.28454143,2.31642183,0.47128168,0.63458298,3.11595694,0.06903096,1.29564067
0.34517259,6.68323291,0.02224073,1.30621032,2.34131070,0.47604727,0.64475276,3.08147289,0.06855836,1.30020267
0.35117559,6.69427205,0.02256133,1.32709742,2.36020413,0.48069438,0.65714435,3.05600295,0.06803335,1.30888781
0.35717859,6.71646532,0.02301472,1.34730013,2.37334481,0.48525174,0.67161364,3.03896533,0.06747121,1.32158002
0.36318159,6.74906106,0.02358969,1.36692383,2.38108708,0.48975235,0.68797607,3.02961397,0.06688619,1.33809851
0.36918459,6.79111542,0.02427486,1.38607546,2.38388018,0.49423155,0.70600949,3.02705943,0.06629114,1.35819807
0.37518759,6.84150938,0.02505868,1.40485670,2.38224811,0.49872482,0.72545838,3.03029446,0.06569729,1.38157173
0.38119060,6.89897036,0.02592946,1.42335698,2.37676691,0.50326532,0.74603915,3.03822308,0.06511387,1.40785553
0.38719360,6.96209704,0.02687530,1.44164662,2.36804065,0.50788153,0.76744636,3.04969173,0.06454802,1.43663482
0.39319660,7.02938617,0.02788410,1.45977048,2.35667740,0.51259478,0.78935926,3.06352085,0.06400456,1.46745169
0.39919960,7.09926006,0.02894342,1.47774239,2.34326626,0.51741708,0.81144858,3.07853571,0.06348591,1.49981301
0.40520260,7.17009365,0.03004043,1.49554072,2.32835694,0.52234913,0.83338314,3.09359497,0.06299210,1.53319871
0.41120560,7.24024054,0.03116184,1.51310550,2.31244276,0.52737880,0.85483589,3.10761590,0.06252079,1.56706987
0.41720860,7.30805729,0.03229377,1.53033723,2.29594819,0.53248017,0.87548946,3.11959559,0.06206738,1.60087648
0.42321161,7.37192614,0.03342174,1.54709763,2.27922144,0.53761314,0.89504078,3.12862745,0.06162524,1.63406464
0.42921461,7.43027605,0.03453064,1.56321260,2.26253264,0.54272383,0.91320497,3.13391294,0.06118597,1.66608331
0.43521761,7.48160256,0.03560471,1.57847723,2.24607743,0.54774570,0.92971833,3.13476869,0.06073975,1.69639060
0.44122061,7.52448702,0.03662768,1.59266290,2.22998596,0.55260152,0.94434064,3.13062932,0.06027582,1.72445973
0.44722361,7.55761558,0.03758286,1.60552628,2.21433643,0.55720597,0.95685682,3.12104661,0.05978293,1.74978501
0.45322661,7.57979848,0.03845340,1.61681984,2.19917245,0.56146907,0.96707815,3.10568582,0.05924987,1.77188780
0.45922961,7.58998984,0.03922253,1.62630354,2.18452280,0.56530002,0.97484316,3.08431984,0.05866609,1.79032277
0.46523262,7.58730786,0.03987394,1.63375705,2.17042258,0.56861150,0.98001844,3.05682208,0.05802222,1.80468450
0.47123562,7.57105513,0.04039215,1.63899203,2.15693390,0.57132414,0.98249930,3.02315874,0.05731063,1.81461436
0.47723862,7.54073818,0.04076297,1.64186369,2.14416490,0.57337085,0.98221061,2.98338105,0.05652592,1.81980756
0.48324162,7.49608546,0.04097392,1.64228105,2.13228540,0.57470092,0.97910755,2.93761786,0.05566532,1.82002028
0.48924462,7.43706222,0.04101467,1.64021519,2.12153813,0.57528349,0.97317647,2.88606888,0.05472901,1.81507630
0.49524762,7.36388105,0.04087748,1.63570497,2.11224440,0.57511025,0.96443564,2.82899852,0.05372026,1.80487308
0.50125063,7.27700660,0.04055756,1.62885976,2.10480343,0.57419707,0.95293579,2.76673023,0.05264550,1.78938651
0.50725363,7.17715327,0.04005332,1.61985884,2.09968515,0.57258450,0.93876034,2.69964123,0.05151413,1.76867421
0.51325663,7.06527487,0.03936658,1.60894741,2.09741653,0.57033702,0.92202508,2.62815718,0.05033830,1.74287685
0.51925963,6.94254583,0.03850264,1.59642922,2.09856194,0.56754093,0.90287725,2.55274658,0.04913245,1.71221717
0.52526263,6.81033381,0.03747025,1.58265623,2.10369858,0.56430115,0.88149382,2.47391463,0.04791274,1.67699666
0.53126563,6.67016463,0.03628146,1.56801564,2.11338841,0.56073687,0.85807899,2.39219626,0.04669641,1.63758978
0.53726863,6.52368045,0.03495132,1.55291520,2.12814811,0.55697637,0.83286083,2.30814841,0.04550104,1.59443577
0.54327164,6.37259333,0.03349750,1.53776746,2.14841924,0.55315138,0.80608725,2.22234145,0.04434377,1.54802854
0.54927464,6.21863611,0.03193986,1.52297394,2.17454038,0.54939113,0.77802120,2.13535000,0.04324056,1.49890486
0.55527764,6.06351356,0.03029986,1.50891027,2.20672350,0.54581668,0.74893549,2.04774346,0.04220541,1.44763147
0.56128064,5.90885618,0.02860003,1.49591318,2.24503618,0.54253570,0.71910736,1.96007658,0.04124984,1.39479168
0.56728364,5.75617954,0.02686331,1.48427017,2.28939140,0.53963818,0.68881304,1.87288056,0.04038227,1.34097213
0.57328664,5.60685124,0.02511252,1.47421253,2.33954584,0.53719333,0.65832246,1.78665507,0.03960773,1.28675021
0.57928964,5.46206752,0.02336977,1.46591216,2.39510732,0.53524782,0.62789458,1.70186166,0.03892767,1.23268285
0.58529265,5.32284047,0.02165595,1.45948242,2.45555130,0.53382551,0.59777323,1.61891881,0.03833993,1.17929687
0.59129565,5.18999625,0.01999031,1.45498269,2.52024570,0.53292878,0.56818386,1.53819888,0.03783892,1.12708141
0.59729865,5.06418386,0.01839007,1.45242643,2.58848263,0.53254112,0.53933106,1.46002698,0.03741597,1.07648236
0.60330165,4.94589304,0.01687023,1.45179190,2.65951521,0.53263101,0.51139709,1.38468161,0.03705982,1.02789890
0.60930465,4.83547924,0.01544332,1.45303455,2.73259692,0.53315657,0.48454120,1.31239706,0.03675722,0.98168188
0.61530765,4.73319305,0.01411939,1.45610010,2.80702087,0.53407081,0.45889963,1.24336683,0.03649360,0.93813373
0.62131066,4.63921097,0.01290595,1.46093703,2.88215597,0.53532677,0.43458632,1.17774800,0.03625382,0.89750947
0.62731366,4.55366442,0.01180814,1.46750722,2.95747733,0.53688232,0.41169387,1.11566578,0.03602289,0.86001840
0.63331666,4.47666386,0.01082877,1.47579374,3.03258825,0.53870416,0.39029484,1.05721780,0.03578663,0.82582593
0.63931966,4.40831546,0.00996860,1.48580484,3.10723178,0.54077052,0.37044294,1.00247778,0.03553227,0.79505520
0.64532266,4.34872838,0.00922650,1.49757346,3.18129048,0.54307243,0.35217414,0.95149797,0.03524891,0.76778803
0.65132566,4.29801125,0.00859975,1.51115215,3.25477380,0.54561329,0.33550747,0.90431031,0.03492793,0.74406517
0.65732866,4.25625798,0.00808425,1.52660330,3.32779340,0.54840679,0.32044551,0.86092618,0.03456309,0.72388551
0.66333167,4.22352343,0.00767482,1.54398528,3.40052758,0.55147323,0.30697450,0.82133455,0.03415064,0.70720451
0.66933467,4.19979085,0.00736545,1.56333545,3.47317712,0.55483448,0.29506416,0.78549914,0.03368918,0.69393208
0.67533767,4.18493374,0.00714955,1.58465113,3.54591525,0.55850805,0.28466726,0.75335450,0.03317944,0.68393006
0.68134067,4.17867535,0.00702022,1.60786999,3.61883530,0.56250055,0.27571919,0.72480180,0.03262389,0.67700989
0.68734367,4.18054975,0.00697047,1.63285166,3.69189994,0.56680131,0.26813754,0.69970468,0.03202640,0.67293101
0.69334667,4.18986825,0.00699353,1.65936194,3.76489590,0.57137654,0.26182205,0.67788576,0.03139171,0.67140032
0.69934967,4.20569500,0.00708308,1.68706148,3.83739807,0.57616461,0.25665495,0.65912432,0.03072500,0.67207329
0.70535268,4.22683505,0.00723354,1.71549999,3.90874617,0.58107304,0.25250192,0.64315568,0.03003141,0.67455713
0.71135568,4.25183738,0.00744039,1.74411734,3.97803681,0.58597749,0.24921378,0.62967254,0.02931572,0.67841615
0.71735868,4.27901460,0.00770047,1.77225186,4.04413247,0.59072303,0.24662894,0.61832860,0.02858197,0.68317958
0.72336168,4.30647977,0.00801237,1.79915627,4.10568822,0.59512781,0.24457661,0.60874445,0.02783333,0.68835163
0.72936468,4.33219955,0.00837676,1.82402080,4.16119542,0.59898913,0.24288075,0.60051569,0.02707194,0.69342372
0.73536768,4.35406201,0.00879682,1.84600258,4.20904095,0.60209162,0.24136464,0.59322296,0.02629895,0.69788829
0.74137069,4.36995591,0.00927862,1.86426011,4.24757902,0.60421713,0.23985576,0.58644344,0.02551462,0.70125379
0.74737369,4.37785768,0.00983152,1.87799114,4.27521201,0.60515591,0.23819097,0.57976338,0.02471852,0.70306009
0.75337669,4.37592168,0.01046851,1.88647188,4.29047583,0.60471844,0.23622164,0.57279098,0.02390978,0.70289361
0.75937969,4.36256855,0.01120658,1.88909545,4.29212508,0.60274718,0.23381843,0.56516890,0.02308738,0.70040143
0.76538269,4.33656689,0.01206694,1.88540745,4.27921304,0.59912758,0.23087551,0.55658586,0.02225049,0.69530354
0.77138569,4.29710348,0.01307520,1.87513646,4.25116169,0.59379773,0.22731407,0.54678662,0.02139875,0.68740278
0.77738869,4.24383779,0.01426141,1.85821780,4.20781757,0.58675596,0.22308481,0.53557985,0.02053253,0.67659171
0.78339170,4.17693748,0.01565999,1.83480886,4.14948989,0.57806593,0.21816926,0.52284343,0.01965319,0.66285614
0.78939470,4.09709248,0.01730945,1.80529509,4.07696833,0.56785892,0.21257999,0.50852702,0.01876316,0.64627521
0.79539770,4.00550643,0.01925194,1.77028597,3.99151912,0.55633288,0.20635957,0.49265158,0.01786607,0.62701772
0.80140070,3.90386554,0.02153267,1.73060100,3.89485901,0.54374853,0.19957830,0.47530616,0.01696668,0.60533522
0.80740370,3.79428584,0.02419899,1.68724611,3.78910811,0.53042231,0.19233092,0.45664186,0.01607081,0.58155192
0.81340670,3.67924134,0.02729936,1.64138153,3.67672364,0.51671665,0.18473236,0.43686355,0.01518513,0.55605207
0.81940970,3.56147605,0.03088209,1.59428235,3.56041738,0.50302787,0.17691281,0.41621963,0.01431699,0.52926541
0.82541271,3.44390397,0.03499389,1.54729371,3.44306089,0.48977232,0.16901223,0.39499040,0.01347406,0.50165122
0.83141571,3.32950140,0.03967820,1.50178234,3.32758247,0.47737128,0.16117466,0.37347570,0.01266407,0.47368196
0.83741871,3.22119637,0.04497350,1.45908676,3.21686084,0.46623535,0.15354249,0.35198229,0.01189447,0.44582692
0.84342171,3.12175980,0.05091140,1.42046808,3.11362002,0.45674885,0.14625104,0.33081157,0.01117212,0.41853677
0.84942471,3.03370302,0.05751479,1.38706358,3.02033004,0.44925513,0.13942346,0.31024828,0.01050300,0.39222950
0.85542771,2.95918558,0.06479597,1.35984483,2.93911765,0.44404310,0.13316644,0.29055041,0.00989195,0.36727824
0.86143072,2.89993701,0.07275491,1.33958209,2.87169051,0.44133573,0.12756658,0.27194094,0.00934249,0.34400143
0.86743372,2.85719510,0.08137761,1.32681607,2.81927785,0.44128084,0.12268775,0.25460144,0.00885666,0.32265546
0.87343672,2.83166285,0.09063477,1.32183835,2.78258959,0.44394450,0.11856936,0.23866776,0.00843496,0.30342990
0.87943972,2.82348506,0.10048074,1.32468071,2.76179511,0.44930736,0.11522567,0.22422786,0.00807633,0.28644552
0.88544272,2.83224506,0.11085286,1.33511374,2.75652202,0.45726387,0.11264601,0.21132174,0.00777822,0.27175461
0.89144572,2.85698083,0.12167125,1.35265459,2.76587452,0.46762450,0.11079597,0.19994317,0.00753668,0.25934375
0.89744872,2.89621963,0.13283909,1.37658324,2.78846987,0.48012071,0.10961936,0.19004322,0.00734651,0.24913856
0.90345173,2.94802906,0.14424347,1.40596665,2.82249137,0.49441254,0.10904089,0.18153506,0.00720149,0.24101003
0.90945473,3.01008237,0.15575670,1.43968957,2.86575502,0.51009854,0.10896940,0.17429992,0.00709463,0.23478227
0.91545773,3.07973527,0.16723833,1.47649084,2.91578725,0.52672750,0.10930151,0.16819376,0.00701835,0.23024111
0.92146073,3.15411117,0.17853757,1.51500386,2.96991030,0.54381180,0.10992553,0.16305435,0.00696481,0.22714324
0.92746373,3.23019179,0.18949626,1.55379949,3.02533206,0.56084160,0.11072546,0.15870841,0.00692613,0.22522561
0.93346673,3.30490988,0.19995222,1.59143017,3.07923693,0.57729976,0.11158493,0.15497856,0.00689467,0.22421459
0.93946973,3.37524090,0.20974306,1.62647344,3.12887451,0.59267658,0.11239099,0.15168979,0.00686319,0.22383483
0.94547274,3.43829082,0.21871004,1.65757367,3.17164302,0.60648426,0.11303755,0.14867526,0.00682512,0.22381733
0.95147574,3.49137716,0.22670214,1.68348050,3.20516483,0.61827037,0.11342845,0.14578126,0.00677469,0.22390684
0.95747874,3.53210103,0.23358011,1.70308297,3.22735185,0.62763001,0.11347995,0.14287119,0.00670705,0.22386807
0.96348174,3.55840812,0.23922030,1.71543822,3.23645885,0.63421629,0.11312275,0.13982860,0.00661834,0.22349093
0.96948474,3.56863710,0.24351818,1.71979411,3.23112353,0.63774889,0.11230339,0.13655909,0.00650579,0.22259458
0.97548774,3.56155437,0.24639141,1.71560525,3.21039270,0.63802035,0.11098498,0.13299135,0.00636768,0.22103031
0.98149075,3.53637466,0.24778237,1.70254203,3.17373404,0.63490009,0.10914741,0.12907716,0.00620332,0.21868319
0.98749375,3.49276722,0.24765996,1.68049281,3.12103422,0.62833598,0.10678700,0.12479059,0.00601300,0.21547273
0.99349675,3.43084823,0.24602065,1.64955939,3.05258380,0.61835357,0.10391555,0.12012655,0.00579790,0.21135241
0.99949975,3.35116011,0.24288874,1.61004615,2.96905036,0.60505307,0.10055902,0.11509862,0.00555996,0.20630823
1.00550275,3.25463914,0.23831578,1.56244368,2.87144148,0.58860417,0.09675583,0.10973658,0.00530178,0.20035654
1.01150575,3.14257284,0.23237914,1.50740751,2.76105929,0.56923907,0.09255486,0.10408356,0.00502646,0.19354110
1.01750875,3.01654925,0.22517986,1.44573301,2.63944881,0.54724398,0.08801327,0.09819305,0.00473749,0.18592958
1.02351176,2.87839988,0.21683979,1.37832753,2.50834214,0.52294940,0.08319424,0.09212592,0.00443856,0.17760963
1.02951476,2.73013888,0.20749818,1.30618075,2.36960076,0.49671959,0.07816464,0.08594746,0.00413347,0.16868479
1.03551776,2.57390036,0.19730776,1.23033436,2.22515791,0.46894161,0.07299290,0.07972466,0.00382599,0.15927014
1.04152076,2.41187628,0.18643062,1.15185226,2.07696314,0.44001431,0.06774687,0.07352375,0.00351973,0.14948809
1.04752376,2.24625673,0.17503386,1.07179200,1.92693057,0.41033768,0.06249200,0.06740803,0.00321809,0.13946427
1.05352676,2.07917460,0.16328536,0.99117857,1.77689239,0.38030281,0.05728974,0.06143612,0.00292413,0.12932368
1.05952976,1.91265600,0.15134962,0.91098111,1.62855878,0.35028286,0.05219618,0.05566053,0.00264056,0.11918727
1.06553277,1.74857779,0.13938402,0.83209307,1.48348493,0.32062517,0.04726108,0.05012665,0.00236967,0.10916890
