energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
3.41270635,1.17118417,0.63990882,0.00428059,0.02942135,0.13085954,0.09099187,0.26038924,1.17879567,0.01697839
3.41870935,1.14969478,0.63540388,0.00412714,0.02817928,0.12306948,0.09034324,0.26223349,1.16263615,0.01687135
3.42471236,1.13131454,0.63064929,0.00399824,0.02695413,0.11623185,0.08973352,0.26427170,1.14982875,0.01689936
3.43071536,1.11571621,0.62552002,0.00389295,0.02574126,0.11033761,0.08915275,0.26639260,1.13982634,0.01705416
3.43671836,1.10251939,0.61990790,0.00380997,0.02453654,0.10535989,0.08859160,0.26848089,1.13199705,0.01732493
3.44272136,1.09131377,0.61372931,0.00374773,0.02333675,0.10125728,0.08804205,0.27042220,1.12565494,0.01769881
3.44872436,1.08168086,0.60693080,0.00370447,0.02214003,0.09797729,0.08749790,0.27210760,1.12009077,0.01816144
3.45472736,1.07321304,0.59949250,0.00367834,0.02094604,0.09545942,0.08695500,0.27343769,1.11460155,0.01869749
3.46073037,1.06552955,0.59142908,0.00366750,0.01975611,0.09363805,0.08641125,0.27432596,1.10851806,0.01929117
3.46673337,1.05828876,0.58278841,0.00367011,0.01857323,0.09244488,0.08586645,0.27470140,1.10122917,0.01992667
3.47273637,1.05119674,0.57364805,0.00368443,0.01740189,0.09181086,0.08532191,0.27451022,1.09220256,0.02058859
3.47873937,1.04401195,0.56411004,0.00370881,0.01624790,0.09166766,0.08478004,0.27371680,1.08100100,0.02126222
3.48474237,1.03654650,0.55429404,0.00374174,0.01511810,0.09194872,0.08424379,0.27230370,1.06729417,0.02193388
3.49074537,1.02866419,0.54432969,0.00378180,0.01402002,0.09258978,0.08371624,0.27027086,1.05086571,0.02259101
3.49674837,1.02027595,0.53434838,0.00382767,0.01296150,0.09352903,0.08320009,0.26763419,1.03161561,0.02322233
3.50275138,1.01133337,0.52447514,0.00387811,0.01195042,0.09470711,0.08269739,0.26442353,1.00955824,0.02381787
3.50875438,1.00182088,0.51482100,0.00393193,0.01099429,0.09606672,0.08220933,0.26068012,0.98481631,0.02436891
3.51475738,0.99174738,0.50547639,0.00398797,0.01010000,0.09755227,0.08173616,0.25645388,0.95761151,0.02486794
3.52076038,0.98113798,0.49650584,0.00404507,0.00927358,0.09910948,0.08127733,0.25180056,0.92825216,0.02530857
3.52676338,0.97002646,0.48794437,0.00410204,0.00852004,0.10068503,0.08083171,0.24677888,0.89711892,0.02568537
3.53276638,0.95844899,0.47979574,0.00415769,0.00784322,0.10222641,0.08039789,0.24144801,0.86464911,0.02599382
3.53876938,0.94643952,0.47203262,0.00421076,0.00724576,0.10368196,0.07997461,0.23586528,0.83132047,0.02623020
3.54477239,0.93402721,0.46459871,0.00426001,0.00672910,0.10500115,0.07956121,0.23008443,0.79763520,0.02639154
3.55077539,0.92123585,0.45741261,0.00430417,0.00629353,0.10613511,0.07915801,0.22415436,0.76410475,0.02647560
3.55677839,0.90808553,0.45037342,0.00434199,0.00593830,0.10703740,0.07876670,0.21811849,0.73123623,0.02648093
3.56278139,0.89459616,0.44336749,0.00437230,0.00566172,0.10766503,0.07839064,0.21201466,0.69952072,0.02640694
3.56878439,0.88079279,0.43627619,0.00439403,0.00546131,0.10797959,0.07803501,0.20587568,0.66942388,0.02625403
3.57478739,0.86671212,0.42898424,0.00440627,0.00533397,0.10794850,0.07770687,0.19973021,0.64137914,0.02602375
3.58079040,0.85240988,0.42138808,0.00440830,0.00527608,0.10754624,0.07741507,0.19360418,0.61578343,0.02571902
3.58679340,0.83796851,0.41340394,0.00439966,0.00528367,0.10675555,0.07717008,0.18752236,0.59299545,0.02534427
3.59279640,0.82350449,0.40497514,0.00438019,0.00535254,0.10556847,0.07698362,0.18151009,0.57333614,0.02490563
3.59879940,0.80917484,0.39607832,0.00435004,0.00547837,0.10398713,0.07686836,0.17559502,0.55709114,0.02441114
3.60480240,0.79518218,0.38672813,0.00430974,0.00565679,0.10202424,0.07683738,0.16980864,0.54451468,0.02387077
3.61080540,0.78177788,0.37698027,0.00426017,0.00588345,0.09970326,0.07690377,0.16418755,0.53583444,0.02329648
3.61680840,0.76926296,0.36693266,0.00420257,0.00615407,0.09705816,0.07708015,0.15877431,0.53125669,0.02270221
3.62281141,0.75798625,0.35672458,0.00413854,0.00646445,0.09413281,0.07737827,0.15361783,0.53097125,0.02210371
3.62881441,0.74833986,0.34653393,0.00406998,0.00681052,0.09097994,0.07780857,0.14877319,0.53515562,0.02151831
3.63481741,0.74075162,0.33657249,0.00399909,0.00718830,0.08765976,0.07837992,0.14430095,0.54397762,0.02096462
3.64082041,0.73567481,0.32707955,0.00392823,0.00759392,0.08423831,0.07909935,0.14026584,0.55759623,0.02046208
3.64682341,0.73357508,0.31831392,0.00385995,0.00802359,0.08078545,0.07997181,0.13673495,0.57616014,0.02003047
3.65282641,0.73491507,0.31054483,0.00379682,0.00847358,0.07737277,0.08100005,0.13377552,0.59980370,0.01968936
3.65882941,0.74013713,0.30404186,0.00374142,0.00894024,0.07407132,0.08218446,0.13145232,0.62864034,0.01945746
3.66483242,0.74964447,0.29906435,0.00369617,0.00941990,0.07094938,0.08352290,0.12982481,0.66275327,0.01935196
3.67083542,0.76378170,0.29585070,0.00366332,0.00990893,0.06807025,0.08501061,0.12894415,0.70218398,0.01938789
3.67683842,0.78281520,0.29460789,0.00364481,0.01040364,0.06549023,0.08663999,0.12885026,0.74691869,0.01957744
3.68284142,0.80691419,0.29550162,0.00364221,0.01090030,0.06325675,0.08840037,0.12956900,0.79687360,0.01992942
3.68884442,0.83613346,0.29864755,0.00365664,0.01139508,0.06140690,0.09027782,0.13110967,0.85187955,0.02044863
3.69484742,0.87039838,0.30410378,0.00368869,0.01188406,0.05996617,0.09225485,0.13346289,0.91166711,0.02113551
3.70085043,0.90949323,0.31186517,0.00373843,0.01236315,0.05894768,0.09431017,0.13659904,0.97585304,0.02198581
3.70685343,0.95305353,0.32185951,0.00380533,0.01282813,0.05835175,0.09641849,0.14046735,1.04392932,0.02299036
3.71285643,1.00056308,0.33394592,0.00388825,0.01327456,0.05816590,0.09855041,0.14499563,1.11525563,0.02413511
3.71885943,1.05135628,0.34791564,0.00398548,0.01369787,0.05836534,0.10067239,0.15009092,1.18905642,0.02540126
3.72486243,1.10462620,0.36349513,0.00409475,0.01409332,0.05891378,0.10274695,0.15564085,1.26442331,0.02676558
3.73086543,1.15943833,0.38035172,0.00421327,0.01445602,0.05976468,0.10473301,0.16151579,1.34032347,0.02820090
3.73686843,1.21475033,0.39810152,0.00433783,0.01478103,0.06086284,0.10658653,0.16757192,1.41561430,0.02967679
3.74287144,1.26943695,0.41631950,0.00446486,0.01506342,0.06214630,0.10826133,0.17365482,1.48906448,0.03116034
3.74887444,1.32231999,0.43455144,0.00459055,0.01529835,0.06354846,0.10971021,0.17960385,1.55938094,0.03261712
3.75487744,1.37220202,0.45232741,0.00471097,0.01548126,0.06500037,0.11088623,0.18525690,1.62524116,0.03401223
3.76088044,1.41790297,0.46917625,0.00482219,0.01560792,0.06643319,0.11174423,0.19045552,1.68532960,0.03531134
3.76688344,1.45829807,0.48464071,0.00492039,0.01567469,0.06778052,0.11224246,0.19505014,1.73837698,0.03648186
3.77288644,1.49235584,0.49829249,0.00500204,0.01567860,0.06898086,0.11234424,0.19890530,1.78320079,0.03749401
3.77888944,1.51917434,0.50974671,0.00506400,0.01561758,0.06997977,0.11201961,0.20190456,1.81874516,0.03832186
3.78489245,1.53801429,0.51867525,0.00510360,0.01549057,0.07073192,0.11124690,0.20395498,1.84411821,0.03894429
3.79089545,1.54832753,0.52481836,0.00511881,0.01529770,0.07120275,0.11001409,0.20499093,1.85862519,0.03934572
3.79689845,1.54977938,0.52799404,0.00510826,0.01504037,0.07136991,0.10831983,0.20497708,1.86179565,0.03951675
3.80290145,1.54226408,0.52810486,0.00507134,0.01472131,0.07122417,0.10617421,0.20391045,1.85340316,0.03945456
3.80890445,1.52591228,0.52514182,0.00500818,0.01434466,0.07077001,0.10359911,0.20182138,1.83347667,0.03916307
3.81490745,1.50109025,0.51918519,0.00491972,0.01391589,0.07002567,0.10062802,0.19877337,1.80230275,0.03865289
3.82091046,1.46839090,0.51040217,0.00480763,0.01344177,0.06902275,0.09730556,0.19486181,1.76041848,0.03794106
3.82691346,1.42861665,0.49904149,0.00467429,0.01293025,0.06780545,0.09368649,0.19021159,1.70859534,0.03705048
3.83291646,1.38275505,0.48542527,0.00452269,0.01239027,0.06642926,0.08983430,0.18497370,1.64781480,0.03600923
3.83891946,1.33194801,0.46993823,0.00435638,0.01183156,0.06495933,0.08581946,0.17932086,1.57923663,0.03484968
3.84492246,1.27745591,0.45301501,0.00417929,0.01126440,0.06346851,0.08171744,0.17344246,1.50416151,0.03360745
3.85092546,1.22061802,0.43512573,0.00399567,0.01069932,0.06203504,0.07760643,0.16753884,1.42398956,0.03232028
3.85692846,1.16281067,0.41676066,0.00380990,0.01014685,0.06074015,0.07356505,0.16181512,1.34017661,0.03102683
3.86293147,1.10540486,0.39841437,0.00362638,0.00961720,0.05966537,0.06966989,0.15647495,1.25419015,0.02976543
3.86893447,1.04972475,0.38057005,0.00344938,0.00911994,0.05888989,0.06599327,0.15171406,1.16746676,0.02857295
3.87493747,0.99700840,0.36368438,0.00328292,0.00866381,0.05848786,0.06260098,0.14771414,1.08137252,0.02748360
3.88094047,0.94837222,0.34817374,0.00313065,0.00825637,0.05852581,0.05955041,0.14463701,0.99716803,0.02652790
3.88694347,0.90477993,0.33440180,0.00299572,0.00790385,0.05906019,0.05688881,0.14261931,0.91597903,0.02573180
3.89294647,0.86701713,0.32266924,0.00288073,0.00761099,0.06013515,0.05465194,0.14176791,0.83877339,0.02511586
3.89894947,0.83567201,0.31320559,0.00278761,0.00738087,0.06178068,0.05286317,0.14215615,0.76634499,0.02469472
3.90495248,0.81112257,0.30616360,0.00271762,0.00721489,0.06401098,0.05153281,0.14382103,0.69930454,0.02447664
3.91095548,0.79353064,0.30161609,0.00267130,0.00711276,0.06682342,0.05065803,0.14676137,0.63807721,0.02446334
3.91695848,0.78284257,0.29955544,0.00264847,0.00707252,0.07019781,0.05022303,0.15093713,0.58290654,0.02464998
3.92296148,0.77879647,0.29989570,0.00264823,0.00709070,0.07409637,0.05019972,0.15626990,0.53386398,0.02502534
3.92896448,0.78093563,0.30247709,0.00266905,0.00716247,0.07846408,0.05054869,0.16264450,0.49086332,0.02557221
3.93496748,0.78862747,0.30707285,0.00270875,0.00728186,0.08322973,0.05122055,0.16991174,0.45367883,0.02626801
3.94097049,0.80108757,0.31339821,0.00276466,0.00744205,0.08830750,0.05215754,0.17789233,0.42196647,0.02708542
3.94697349,0.81740780,0.32112109,0.00283363,0.00763565,0.09359907,0.05329540,0.18638177,0.39528685,0.02799337
3.95297649,0.83658786,0.32987435,0.00291222,0.00785513,0.09899633,0.05456539,0.19515613,0.37312923,0.02895795
3.95897949,0.85756909,0.33926910,0.00299671,0.00809310,0.10438447,0.05589640,0.20397866,0.35493559,0.02994352
3.96498249,0.87926970,0.34890873,0.00308333,0.00834279,0.10964545,0.05721720,0.21260686,0.34012403,0.03091384
3.97098549,0.90062011,0.35840317,0.00316828,0.00859838,0.11466177,0.05845852,0.22079991,0.32811083,0.03183322
3.97698849,0.92059761,0.36738300,0.00324793,0.00885543,0.11932038,0.05955516,0.22832625,0.31833062,0.03266767
3.98299150,0.93825895,0.37551284,0.00331887,0.00911124,0.12351655,0.06044784,0.23497091,0.31025431,0.03338593
3.98899450,0.95276999,0.38250368,0.00337806,0.00936514,0.12715762,0.06108489,0.24054242,0.30340432,0.03396047
3.99499750,0.96343144,0.38812365,0.00342291,0.00961882,0.13016641,0.06142356,0.24487903,0.29736717,0.03436837
4.00100050,0.96969974,0.39220684,0.00345136,0.00987651,0.13248429,0.06143114,0.24785400,0.29180305,0.03459195
4.00700350,0.97120257,0.39465991,0.00346192,0.01014512,0.13407352,0.06108556,0.24937962,0.28645263,0.03461930
4.01300650,0.96774838,0.39546616,0.00345374,0.01043431,0.13491902,0.06037571,0.24941005,0.28114092,0.03444461
4.01900950,0.95932961,0.39468690,0.00342660,0.01075642,0.13502925,0.05930139,0.24794262,0.27577863,0.03406821
4.02501251,0.94611981,0.39246011,0.00338092,0.01112630,0.13443636,0.05787280,0.24501761,0.27036086,0.03349651
4.03101551,0.92846450,0.38899626,0.00331775,0.01156107,0.13319537,0.05610976,0.24071664,0.26496364,0.03274164
4.03701851,0.90686651,0.38457157,0.00323869,0.01207972,0.13138259,0.05404064,0.23515948,0.25973837,0.03182095
4.04302151,0.88196624,0.37951885,0.00314586,0.01270264,0.12909313,0.05170102,0.22849976,0.25490453,0.03075634
4.04902451,0.85451764,0.37421614,0.00304180,0.01345097,0.12643784,0.04913217,0.22091936,0.25074083,0.02957348
4.05502751,0.82536102,0.36907370,0.00292940,0.01434599,0.12353950,0.04637945,0.21262211,0.24757513,0.02830088
4.06103052,0.79539347,0.36451965,0.00281179,0.01540824,0.12052865,0.04349064,0.20382674,0.24577324,0.02696890
4.06703352,0.76553828,0.36098478,0.00269222,0.01665680,0.11753905,0.04051430,0.19475954,0.24572701,0.02560882
4.07303652,0.73671409,0.35888708,0.00257398,0.01810833,0.11470307,0.03749828,0.18564698,0.24784169,0.02425182
4.07903952,0.70980516,0.35861650,0.00246031,0.01977626,0.11214702,0.03448825,0.17670849,0.25252292,0.02292801
4.08504252,0.68563344,0.36052042,0.00235427,0.02166992,0.10998681,0.03152656,0.16814972,0.26016342,0.02166567
4.09104552,0.66493338,0.36489039,0.00225864,0.02379377,0.10832383,0.02865123,0.16015654,0.27112962,0.02049037
4.09704852,0.64833023,0.37195054,0.00217591,0.02614672,0.10724144,0.02589523,0.15288982,0.28574835,0.01942443
4.10305153,0.63632230,0.38184814,0.00210816,0.02872160,0.10680208,0.02328594,0.14648131,0.30429388,0.01848634
4.10905453,0.62926753,0.39464654,0.00205700,0.03150477,0.10704502,0.02084493,0.14103055,0.32697546,0.01769045
4.11505753,0.62737477,0.41032088,0.00202358,0.03447598,0.10798504,0.01858793,0.13660302,0.35392577,0.01704671
4.12106053,0.63069966,0.42875661,0.00200854,0.03760843,0.10961180,0.01652500,0.13322940,0.38519034,0.01656059
4.12706353,0.63914515,0.44975099,0.00201200,0.04086907,0.11189020,0.01466088,0.13090598,0.42071869,0.01623314
4.13306653,0.65246656,0.47301754,0.00203358,0.04421916,0.11476147,0.01299547,0.12959613,0.46035710,0.01606114
4.13906953,0.67028066,0.49819325,0.00207241,0.04761507,0.11814511,0.01152444,0.12923283,0.50384384,0.01603741
4.14507254,0.69207868,0.52484838,0.00212716,0.05100925,0.12194148,0.01023986,0.12972191,0.55080699,0.01615114
4.15107554,0.71724256,0.55249851,0.00219609,0.05435152,0.12603510,0.00913092,0.13094616,0.60076520,0.01638839
4.15707854,0.74506397,0.58061838,0.00227712,0.05759037,0.13029835,0.00818465,0.13276995,0.65313193,0.01673256
4.16308154,0.77476562,0.60865712,0.00236785,0.06067442,0.13459563,0.00738655,0.13504423,0.70722306,0.01716498
4.16908454,0.80552405,0.63605418,0.00246565,0.06355393,0.13878766,0.00672132,0.13761187,0.76226817,0.01766552
4.17508754,0.83649341,0.66225557,0.00256774,0.06618226,0.14273594,0.00617335,0.14031307,0.81742537,0.01821316
4.18109055,0.86682945,0.68672956,0.00267125,0.06851724,0.14630704,0.00572735,0.14299063,0.87179941,0.01878666
4.18709355,0.89571309,0.70898150,0.00277331,0.07052236,0.14937670,0.00536876,0.14549518,0.92446273,0.01936513
4.19309655,0.92237297,0.72856713,0.00287109,0.07216786,0.15183357,0.00508415,0.14768988,0.97447888,0.01992864
4.19909955,0.94610626,0.74510387,0.00296193,0.07343141,0.15358244,0.00486156,0.14945479,1.02092752,0.02045873
4.20510255,0.96629728,0.75827977,0.00304337,0.07429863,0.15454681,0.00469075,0.15069060,1.06293024,0.02093895
4.21110555,0.98243341,0.76785993,0.00311319,0.07476323,0.15467091,0.00456339,0.15132170,1.09967612,0.02135530
4.21710855,0.99411786,0.77369013,0.00316952,0.07482695,0.15392085,0.00447323,0.15129855,1.13044622,0.02169655
4.22311156,1.00107907,0.77569773,0.00321085,0.07449906,0.15228510,0.00441621,0.15059926,1.15463578,0.02195463
4.22911456,1.00317650,0.77389003,0.00323607,0.07379579,0.14977421,0.00439046,0.14923036,1.17177332,0.02212478
4.23511756,1.00040286,0.76835017,0.00324447,0.07273941,0.14641983,0.00439639,0.14722680,1.18153584,0.02220572
4.24112056,0.99288258,0.75923104,0.00323581,0.07135720,0.14227302,0.00443664,0.14465120,1.18375929,0.02219970
4.24712356,0.98086697,0.74674752,0.00321026,0.06968035,0.13740215,0.00451599,0.14159230,1.17844398,0.02211246
4.25312656,0.96472610,0.73116749,0.00316839,0.06774281,0.13189019,0.00464137,0.13816283,1.16575461,0.02195311
4.25912956,0.94493773,0.71280211,0.00311119,0.06558009,0.12583180,0.00482162,0.13449670,1.14601488,0.02173390
4.26513257,0.92207382,0.69199576,0.00303999,0.06322825,0.11933016,0.00506740,0.13074568,1.11969700,0.02146997
4.27113557,0.89678480,0.66911609,0.00295644,0.06072294,0.11249371,0.00539094,0.12707562,1.08740640,0.02117894
4.27713857,0.86978224,0.64454439,0.00286244,0.05809854,0.10543295,0.00580577,0.12366231,1.04986251,0.02088053
4.28314157,0.84182020,0.61866676,0.00276011,0.05538760,0.09825744,0.00632641,0.12068702,1.00787616,0.02059597
4.28914457,0.81367580,0.59186606,0.00265168,0.05262032,0.09107296,0.00696796,0.11833184,0.96232477,0.02034753
4.29514757,0.78612933,0.56451482,0.00253949,0.04982424,0.08397902,0.00774566,0.11677485,0.91412612,0.02015787
4.30115058,0.75994439,0.53696923,0.00242587,0.04702417,0.07706682,0.00867438,0.11618525,0.86421192,0.02004938
4.30715358,0.73584834,0.50956396,0.00231311,0.04424210,0.07041751,0.00976803,0.11671846,0.81350191,0.02004354
4.31315658,0.71451348,0.48260803,0.00220340,0.04149734,0.06410098,0.01103895,0.11851133,0.76287956,0.02016024
4.31915958,0.69653931,0.45638133,0.00209873,0.03880667,0.05817502,0.01249729,0.12167756,0.71317006,0.02041705
4.32516258,0.68243626,0.43113191,0.00200092,0.03618455,0.05268494,0.01415024,0.12630335,0.66512130,0.02082859
4.33116558,0.67261113,0.40707382,0.00191151,0.03364334,0.04766352,0.01600145,0.13244350,0.61938820,0.02140593
4.33716858,0.66735488,0.38438549,0.00183175,0.03119354,0.04313133,0.01805038,0.14011803,0.57652091,0.02215597
4.34317159,0.66683280,0.36320852,0.00176259,0.02884395,0.03909736,0.02029168,0.14930947,0.53695675,0.02308101
4.34917459,0.67107784,0.34364702,0.00170463,0.02660184,0.03555989,0.02271477,0.15996099,0.50101626,0.02417835
4.35517759,0.67998712,0.32576731,0.00165814,0.02447308,0.03250752,0.02530349,0.17197552,0.46890297,0.02544007
4.36118059,0.69332220,0.30959829,0.00162306,0.02246221,0.02992039,0.02803591,0.18521593,0.44070674,0.02685292
4.36718359,0.71071328,0.29513231,0.00159901,0.02057248,0.02777147,0.03088438,0.19950655,0.41641045,0.02839844
4.37318659,0.73166754,0.28232683,0.00158531,0.01880588,0.02602797,0.03381575,0.21463592,0.39589956,0.03005320
4.37918959,0.75558169,0.27110675,0.00158099,0.01716317,0.02465270,0.03679183,0.23036104,0.37897419,0.03178928
4.38519260,0.78175863,0.26136764,0.00158491,0.01564389,0.02360552,0.03977014,0.24641290,0.36536316,0.03357489
4.39119560,0.80942807,0.25297974,0.00159570,0.01424639,0.02284466,0.04270483,0.26250345,0.35473966,0.03537528
4.39719860,0.83777058,0.24579286,0.00161189,0.01296787,0.02232811,0.04554780,0.27833365,0.34673795,0.03715371
4.40320160,0.86594453,0.23964197,0.00163197,0.01180452,0.02201486,0.04825009,0.29360265,0.34097077,0.03887257
4.40920460,0.89311519,0.23435339,0.00165439,0.01075158,0.02186612,0.05076331,0.30801763,0.33704672,0.04049472
4.41520760,0.91848500,0.22975158,0.00167769,0.00980352,0.02184640,0.05304122,0.32130413,0.33458756,0.04198476
4.42121061,0.94132404,0.22566605,0.00170056,0.00895424,0.02192458,0.05504128,0.33321637,0.33324466,0.04331038
4.42721361,0.96099950,0.22193840,0.00172185,0.00819725,0.02207474,0.05672624,0.34354738,0.33271431,0.04444368
4.43321661,0.97700316,0.21842911,0.00174068,0.00752591,0.02227698,0.05806552,0.35213824,0.33275168,0.04536237
4.43921961,0.98897564,0.21502390,0.00175647,0.00693366,0.02251803,0.05903652,0.35888628,0.33318277,0.04605088
4.44522261,0.99672646,0.21163936,0.00176898,0.00641426,0.02279179,0.05962561,0.36375180,0.33391433,0.04650118
4.45122561,1.00024899,0.20822763,0.00177835,0.00596200,0.02309964,0.05982894,0.36676289,0.33494134,0.04671353
4.45722861,0.99972962,0.20478003,0.00178511,0.00557188,0.02345064,0.05965284,0.36801818,0.33635185,0.04669677
4.46323162,0.99555068,0.20132940,0.00179020,0.00523979,0.02386157,0.05911395,0.36768741,0.33832904,0.04646850
4.46923462,0.98828673,0.19795106,0.00179497,0.00496267,0.02435674,0.05823897,0.36600953,0.34115035,0.04605482
4.47523762,0.97869432,0.19476246,0.00180111,0.00473855,0.02496773,0.05706408,0.36328851,0.34518355,0.04548989
4.48124062,0.96769548,0.19192131,0.00181071,0.00456665,0.02573287,0.05563407,0.35988686,0.35087992,0.04481507
4.48724362,0.95635522,0.18962248,0.00182612,0.00444736,0.02669659,0.05400117,0.35621702,0.35876433,0.04407793
4.49324662,0.94585395,0.18809352,0.00184995,0.00438224,0.02790866,0.05222362,0.35273099,0.36942252,0.04333093
4.49924962,0.93745538,0.18758911,0.00188499,0.00437393,0.02942322,0.05036415,0.34990829,0.38348564,0.04262994
4.50525263,0.93247109,0.18838447,0.00193413,0.00442608,0.03129769,0.04848824,0.34824290,0.40161231,0.04203261
4.51125563,0.93222268,0.19076790,0.00200028,0.00454319,0.03359159,0.04666242,0.34822925,0.42446844,0.04159664
4.51725863,0.93800259,0.19503266,0.00208627,0.00473049,0.03636523,0.04495248,0.35034801,0.45270534,0.04137800
4.52326163,0.95103484,0.20146840,0.00219477,0.00499376,0.03967828,0.04342183,0.35505184,0.48693631,0.04142918
4.52926463,0.97243662,0.21035221,0.00232820,0.00533909,0.04358834,0.04212989,0.36275159,0.52771250,0.04179747
4.53526763,1.00318195,0.22193963,0.00248865,0.00577274,0.04814935,0.04113068,0.37380345,0.57549853,0.04252338
4.54127064,1.04406828,0.23645575,0.00267775,0.00630085,0.05341008,0.04047156,0.38849721,0.63064854,0.04363919
4.54727364,1.09568708,0.25408659,0.00289666,0.00692926,0.05941247,0.04019221,0.40704614,0.69338356,0.04516775
4.55327664,1.15839919,0.27497105,0.00314594,0.00766320,0.06619006,0.04032376,0.42957872,0.76377089,0.04712146
4.55927964,1.23231566,0.29919356,0.00342553,0.00850710,0.07376642,0.04088821,0.45613235,0.84170649,0.04950159
4.56528264,1.31728475,0.32677777,0.00373470,0.00946430,0.08215366,0.04189810,0.48664943,0.92690105,0.05229784
4.57128564,1.41288548,0.35768143,0.00407202,0.01053677,0.09135094,0.04335628,0.52097580,1.01887084,0.05548830
4.57728864,1.51842824,0.39179269,0.00443533,0.01172490,0.10134325,0.04525603,0.55886163,1.11693383,0.05903963
4.58329165,1.63296239,0.42892808,0.00482180,0.01302722,0.11210020,0.04758134,0.59996481,1.22021179,0.06290769
4.58929465,1.75529108,0.46883238,0.00522791,0.01444019,0.12357513,0.05030733,0.64385682,1.32763895,0.06703843
4.59529765,1.88399290,0.51118042,0.00564953,0.01595797,0.13570443,0.05340093,0.69003080,1.43797716,0.07136911
4.60130065,2.01745002,0.55558099,0.00608196,0.01757227,0.14840719,0.05682170,0.73791188,1.54983785,0.07582980
4.60730365,2.15388226,0.60158298,0.00652004,0.01927224,0.16158522,0.06052275,0.78686925,1.66171019,0.08034512
4.61330665,2.29138607,0.64868346,0.00695823,0.02104438,0.17512341,0.06445184,0.83622983,1.77199497,0.08483618
4.61930965,2.42797756,0.69633785,0.00739074,0.02287258,0.18889068,0.06855259,0.88529310,1.87904330,0.08922264
4.62531266,2.56163830,0.74397179,0.00781165,0.02473816,0.20274130,0.07276573,0.93334671,1.98119888,0.09342487
4.63131566,2.69036251,0.79099435,0.00821502,0.02662009,0.21651675,0.07703042,0.97968234,2.07684242,0.09736606
4.63731866,2.81220426,0.83681239,0.00859507,0.02849525,0.23004815,0.08128563,1.02361144,2.16443661,0.10097428
4.64332166,2.92532319,0.88084532,0.00894628,0.03033877,0.24315912,0.08547149,1.06448037,2.24257001,0.10418441
4.64932466,3.02802729,0.92253997,0.00926352,0.03212452,0.25566915,0.08953054,1.10168442,2.30999796,0.10693981
4.65532766,3.11881136,0.96138474,0.00954220,0.03382561,0.26739735,0.09340902,1.13468047,2.36567904,0.10919373
4.66133067,3.19638999,0.99692271,0.00977832,0.03541505,0.27816653,0.09705788,1.16299774,2.40880540,0.11091044
4.66733367,3.25972392,1.02876299,0.00996863,0.03686639,0.28780746,0.10043380,1.18624660,2.43882577,0.11206592
4.67333667,3.30803920,1.05658976,0.01011066,0.03815445,0.29616324,0.10349991,1.20412494,2.45546024,0.11264818
4.67933967,3.34083839,1.08016882,0.01020276,0.03925597,0.30309354,0.10622631,1.21642233,2.45870606,0.11265727
4.68534267,3.35790392,1.09935110,0.01024418,0.04015038,0.30847867,0.10859040,1.22302165,2.44883445,0.11210481
4.69134567,3.35929346,1.11407308,0.01023502,0.04082037,0.31222319,0.11057690,1.22389845,2.42637847,0.11101322
4.69734867,3.34532796,1.12435414,0.01017622,0.04125251,0.31425906,0.11217768,1.21911804,2.39211270,0.10941464
4.70335168,3.31657282,1.13029089,0.01006956,0.04143763,0.31454797,0.11339131,1.20883065,2.34702566,0.10734960
4.70935468,3.27381339,1.13204888,0.00991755,0.04137123,0.31308304,0.11422244,1.19326482,2.29228622,0.10486546
4.71535768,3.21802570,1.12985200,0.00972337,0.04105359,0.30988944,0.11468094,1.17271936,2.22920561,0.10201479
4.72136068,3.15034379,1.12397028,0.00949079,0.04048984,0.30502424,0.11478098,1.14755422,2.15919662,0.09885366
4.72736368,3.07202494,1.11470659,0.00922405,0.03968981,0.29857520,0.11453992,1.11818056,2.08373181,0.09543990
4.73336668,2.98441415,1.10238301,0.00892773,0.03866772,0.29065868,0.11397730,1.08505045,2.00430237,0.09183156
4.73936968,2.88890910,1.08732756,0.00860668,0.03744177,0.28141674,0.11311373,1.04864638,1.92237918,0.08808537
4.74537269,2.78692678,1.06986197,0.00826588,0.03603357,0.27101344,0.11196995,1.00947097,1.83937757,0.08425548
4.75137569,2.67987284,1.05029096,0.00791031,0.03446749,0.25963064,0.11056597,0.96803710,1.75662676,0.08039237
4.75737869,2.56911440,1.02889381,0.00754488,0.03276991,0.24746334,0.10892042,0.92485860,1.67534497,0.07654199
4.76338169,2.45595700,1.00591814,0.00717433,0.03096845,0.23471480,0.10705007,0.88044181,1.59662055,0.07274516
4.76938469,2.34162600,0.98157657,0.00680314,0.02909121,0.22159162,0.10496964,0.83527797,1.52139943,0.06903723
4.77538769,2.22725266,0.95604585,0.00643545,0.02716599,0.20829900,0.10269173,0.78983661,1.45047874,0.06544795
4.78139070,2.11386470,0.92946865,0.00607503,0.02521963,0.19503629,0.10022710,0.74456000,1.38450620,0.06200150
4.78739370,2.00238129,0.90195751,0.00572525,0.02327733,0.18199298,0.09758501,0.69985861,1.32398458,0.05871681
4.79339670,1.89361183,0.87360069,0.00538903,0.02136218,0.16934537,0.09477383,0.65610754,1.26928065,0.05560793
4.79939970,1.78825809,0.84446923,0.00506884,0.01949472,0.15725379,0.09180168,0.61364402,1.22063738,0.05268450
