energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-0.21910955,2.56987621,0.06010513,0.26672985,0.30670088,1.10098796,0.42040353,0.71869660,0.06873663,0.24357617
-0.21310655,2.51975110,0.06004191,0.26535681,0.29887098,1.06587972,0.41484307,0.70852952,0.06751956,0.24077190
-0.20710355,2.46819468,0.05983030,0.26315479,0.29154278,1.03265384,0.40896691,0.69651030,0.06622174,0.23749100
-0.20110055,2.41603478,0.05944966,0.26017688,0.28471474,1.00185835,0.40280761,0.68277223,0.06488204,0.23383852
-0.19509755,2.36420573,0.05888591,0.25650385,0.27839159,0.97402308,0.39642637,0.66750719,0.06354275,0.22993977
-0.18909455,2.31373330,0.05813210,0.25224277,0.27258699,0.94965121,0.38991377,0.65096212,0.06224856,0.22593747
-0.18309155,2.26571370,0.05718870,0.24752461,0.26732512,0.92921021,0.38338892,0.63343318,0.06104543,0.22198807
-0.17708854,2.22128716,0.05606342,0.24250087,0.26264117,0.91312251,0.37699679,0.61525766,0.05997936,0.21825719
-0.17108554,2.18160718,0.05477084,0.23733927,0.25858079,0.90175615,0.37090413,0.59680416,0.05909508,0.21491463
-0.16508254,2.14780693,0.05333165,0.23221880,0.25519850,0.89541600,0.36529396,0.57846129,0.05843482,0.21212895
-0.15907954,2.12096397,0.05177163,0.22732424,0.25255526,0.89433571,0.36035909,0.56062551,0.05803708,0.21006191
-0.15307654,2.10206530,0.05012043,0.22284040,0.25071549,0.89867107,0.35629489,0.54368853,0.05793548,0.20886295
-0.14707354,2.09197393,0.04841027,0.21894626,0.24974357,0.90849498,0.35329181,0.52802483,0.05815777,0.20866402
-0.14107054,2.09139883,0.04667452,0.21580931,0.24970027,0.92379457,0.35152786,0.51397983,0.05872499,0.20957491
-0.13506753,2.10086947,0.04494629,0.21358017,0.25063926,0.94447047,0.35116157,0.50185904,0.05965082,0.21167924
-0.12906453,2.12071597,0.04325709,0.21238781,0.25260397,0.97033861,0.35232563,0.49191872,0.06094109,0.21503134
-0.12306153,2.15105597,0.04163570,0.21233540,0.25562495,1.00113448,0.35512162,0.48435827,0.06259354,0.21965417
-0.11705853,2.19178839,0.04010714,0.21349707,0.25971796,1.03651969,0.35961585,0.47931463,0.06459777,0.22553818
-0.11105553,2.24259455,0.03869187,0.21591550,0.26488284,1.07609079,0.36583671,0.47685876,0.06693540,0.23264141
-0.10505253,2.30294619,0.03740532,0.21960052,0.27110321,1.11938979,0.37377334,0.47699429,0.06958040,0.24089054
-0.09904952,2.37212008,0.03625756,0.22452872,0.27834697,1.16591613,0.38337581,0.47965833,0.07249957,0.25018311
-0.09304652,2.44921829,0.03525331,0.23064405,0.28656762,1.21513948,0.39455653,0.48472424,0.07565330,0.26039055
-0.08704352,2.53319323,0.03439213,0.23785933,0.29570607,1.26651285,0.40719300,0.49200627,0.07899628,0.27136204
-0.08104052,2.62287616,0.03366882,0.24605866,0.30569303,1.31948537,0.42113150,0.50126575,0.08247853,0.28292905
-0.07503752,2.71700800,0.03307402,0.25510063,0.31645161,1.37351427,0.43619157,0.51221869,0.08604631,0.29491019
-0.06903452,2.81427104,0.03259487,0.26482214,0.32790003,1.42807553,0.45217104,0.52454432,0.08964332,0.30711640
-0.06303152,2.91332036,0.03221582,0.27504283,0.33995412,1.48267267,0.46885145,0.53789442,0.09321178,0.31935610
-0.05702851,3.01281379,0.03191939,0.28556985,0.35252962,1.53684348,0.48600346,0.55190308,0.09669363,0.33144015
-0.05102551,3.11143944,0.03168699,0.29620291,0.36554394,1.59016445,0.50339214,0.56619651,0.10003170,0.34318656
-0.04502251,3.20793993,0.03149971,0.30673941,0.37891741,1.64225281,0.52078196,0.58040276,0.10317086,0.35442451
-0.03901951,3.30113280,0.03133895,0.31697947,0.39257380,1.69276630,0.53794133,0.59416090,0.10605915,0.36499789
-0.03301651,3.38992673,0.03118703,0.32673085,0.40644028,1.74140088,0.55464656,0.60712961,0.10864881,0.37476800
-0.02701351,3.47333341,0.03102771,0.33581341,0.42044671,1.78788660,0.57068520,0.61899482,0.11089725,0.38361554
-0.02101051,3.55047520,0.03084651,0.34406314,0.43452437,1.83198225,0.58585875,0.62947625,0.11276785,0.39144174
-0.01500750,3.62058881,0.03063097,0.35133560,0.44860432,1.87346904,0.59998472,0.63833277,0.11423066,0.39816876
-0.00900450,3.68302532,0.03037085,0.35750864,0.46261541,1.91214396,0.61289813,0.64536640,0.11526295,0.40373934
-0.00300150,3.73724731,0.03005810,0.36248441,0.47648232,1.94781336,0.62445243,0.65042490,0.11584953,0.40811587
0.00300150,3.78282341,0.02968692,0.36619053,0.49012355,1.98028707,0.63452007,0.65340292,0.11598289,0.41127885
0.00900450,3.81942110,0.02925356,0.36858050,0.50344973,2.00937362,0.64299255,0.65424179,0.11566321,0.41322508
0.01500750,3.84679827,0.02875625,0.36963325,0.51636237,2.03487692,0.64978035,0.65292789,0.11489805,0.41396543
0.02101051,3.86479425,0.02819500,0.36935204,0.52875316,2.05659439,0.65481245,0.64948982,0.11370195,0.41352261
0.02701351,3.87332072,0.02757134,0.36776265,0.54050384,2.07431702,0.65803587,0.64399445,0.11209580,0.41192886
0.03301651,3.87235307,0.02688815,0.36491095,0.55148691,2.08783104,0.65941502,0.63654206,0.11010608,0.40922373
0.03901951,3.86192254,0.02614946,0.36086016,0.56156698,2.09692133,0.65893098,0.62726076,0.10776396,0.40545210
0.04502251,3.84210947,0.02536015,0.35568769,0.57060284,2.10137627,0.65658077,0.61630048,0.10510431,0.40066245
0.05102551,3.81303785,0.02452586,0.34948184,0.57845020,2.10099380,0.65237664,0.60382671,0.10216467,0.39490540
0.05702851,3.77487126,0.02365272,0.34233860,0.58496494,2.09558843,0.64634532,0.59001434,0.09898422,0.38823271
0.06303152,3.72781034,0.02274722,0.33435839,0.59000678,2.08499868,0.63852728,0.57504174,0.09560274,0.38069655
0.06903452,3.67209166,0.02181604,0.32564323,0.59344320,2.06909487,0.62897602,0.55908540,0.09205970,0.37234909
0.07503752,3.60798798,0.02086597,0.31629417,0.59515353,2.04778664,0.61775737,0.54231532,0.08839338,0.36324251
0.08104052,3.53580971,0.01990371,0.30640921,0.59503293,2.02103004,0.60494880,0.52489126,0.08464021,0.35342914
0.08704352,3.45590740,0.01893585,0.29608176,0.59299620,1.98883387,0.59063876,0.50696001,0.08083420,0.34296185
0.09304652,3.36867498,0.01796874,0.28539953,0.58898126,1.95126507,0.57492599,0.48865368,0.07700656,0.33189465
0.09904952,3.27455360,0.01700847,0.27444411,0.58295218,1.90845285,0.55791889,0.47008916,0.07318551,0.32028319
0.10505253,3.17403559,0.01606080,0.26329088,0.57490162,1.86059163,0.53973490,0.45136845,0.06939622,0.30818545
0.11105553,3.06766836,0.01513115,0.25200950,0.56485265,1.80794253,0.52049987,0.43258005,0.06566089,0.29566221
0.11705853,2.95605785,0.01422459,0.24066472,0.55285989,1.75083347,0.50034737,0.41380096,0.06199907,0.28277753
0.12306153,2.83987123,0.01334587,0.22931744,0.53900995,1.68965786,0.47941811,0.39509941,0.05842791,0.26959900
0.12906453,2.71983839,0.01249943,0.21802599,0.52342106,1.62487186,0.45785919,0.37653784,0.05496266,0.25619779
0.13506753,2.59675213,0.01168945,0.20684742,0.50624209,1.55699033,0.43582333,0.35817609,0.05161708,0.24264862
0.14107054,2.47146656,0.01091993,0.19583883,0.48765081,1.48658151,0.41346805,0.34007452,0.04840394,0.22902934
0.14707354,2.34489361,0.01019470,0.18505847,0.46785153,1.41426046,0.39095468,0.32229687,0.04533542,0.21542042
0.15307654,2.21799742,0.00951752,0.17456666,0.44707211,1.34068143,0.36844725,0.30491258,0.04242360,0.20190426
0.15907954,2.09178653,0.00889215,0.16442641,0.42556054,1.26652928,0.34611127,0.28799861,0.03968066,0.18856423
0.16508254,1.96730385,0.00832238,0.15470368,0.40358091,1.19250998,0.32411223,0.27164042,0.03711920,0.17548369
0.17108554,1.84561436,0.00781204,0.14546723,0.38140919,1.11934035,0.30261408,0.25593224,0.03475230,0.16274487
0.17708854,1.72779091,0.00736510,0.13678812,0.35932854,1.04773731,0.28177739,0.24097643,0.03259354,0.15042765
0.18309155,1.61489804,0.00698558,0.12873876,0.33762451,0.97840660,0.26175745,0.22688207,0.03065684,0.13860842
0.18909455,1.50797438,0.00667754,0.12139157,0.31658011,0.91203131,0.24270223,0.21376271,0.02895624,0.12735890
0.19509755,1.40801379,0.00644506,0.11481740,0.29647077,0.84926030,0.22475021,0.20173353,0.02750554,0.11674501
0.20110055,1.31594584,0.00629209,0.10908354,0.27755945,0.79069678,0.20802822,0.19090787,0.02631778,0.10682591
0.20710355,1.23261601,0.00622232,0.10425161,0.26009179,0.73688734,0.19264926,0.18139338,0.02540479,0.09765310
0.21310655,1.15876620,0.00623910,0.10037529,0.24429154,0.68831138,0.17871040,0.17328789,0.02477651,0.08926964
0.21910955,1.09501610,0.00634518,0.09749797,0.23035625,0.64537160,0.16629086,0.16667525,0.02444041,0.08170967
0.22511256,1.04184600,0.00654259,0.09565056,0.21845340,0.60838540,0.15545025,0.16162125,0.02440078,0.07499794
0.23111556,0.99958171,0.00683240,0.09484930,0.20871694,0.57757774,0.14622717,0.15816989,0.02465818,0.06914963
0.23711856,0.96838213,0.00721456,0.09509393,0.20124444,0.55307545,0.13863811,0.15634001,0.02520882,0.06417035
0.24312156,0.94823012,0.00768768,0.09636620,0.19609489,0.53490350,0.13267682,0.15612271,0.02604405,0.06005633
0.24912456,0.93892712,0.00824895,0.09862877,0.19328719,0.52298324,0.12831417,0.15747946,0.02715007,0.05679479
0.25512756,0.94009220,0.00889399,0.10182464,0.19279948,0.51713286,0.12549850,0.16034115,0.02850760,0.05436453
0.26113057,0.95116574,0.00961676,0.10587726,0.19456936,0.51707035,0.12415663,0.16460822,0.03009189,0.05273674
0.26713357,0.97141819,0.01040964,0.11069113,0.19849507,0.52241890,0.12419542,0.17015178,0.03187278,0.05187595
0.27313657,0.99996400,0.01126347,0.11615324,0.20443759,0.53271488,0.12550394,0.17681594,0.03381507,0.05174120
0.27913957,1.03578066,0.01216769,0.12213506,0.21222383,0.54741837,0.12795622,0.18442119,0.03587903,0.05228737
0.28514257,1.07773271,0.01311060,0.12849523,0.22165079,0.56592609,0.13141459,0.19276886,0.03802111,0.05346666
0.29114557,1.12460022,0.01407964,0.13508284,0.23249063,0.58758648,0.13573345,0.20164650,0.04019491,0.05523022
0.29714857,1.17511109,0.01506182,0.14174128,0.24449664,0.61171664,0.14076341,0.21083405,0.04235223,0.05752977
0.30315158,1.22797617,0.01604413,0.14831232,0.25740987,0.63762063,0.14635569,0.22011059,0.04444431,0.06031938
0.30915458,1.28192622,0.01701403,0.15464067,0.27096630,0.66460861,0.15236665,0.22926147,0.04642314,0.06355713
0.31515758,1.33574926,0.01795997,0.16057839,0.28490433,0.69201612,0.15866224,0.23808549,0.04824286,0.06720671
0.32116058,1.38832698,0.01887191,0.16598944,0.29897217,0.71922287,0.16512214,0.24640182,0.04986109,0.07123885
0.32716358,1.43866847,0.01974181,0.17075374,0.31293510,0.74567016,0.17164357,0.25405646,0.05124022,0.07563252
0.33316658,1.48594005,0.02056405,0.17477096,0.32658198,0.77087626,0.17814439,0.26092783,0.05234862,0.08037571
0.33916958,1.52948938,0.02133580,0.17796357,0.33973095,0.79444899,0.18456546,0.26693124,0.05316158,0.08546587
0.34517259,1.56886294,0.02205730,0.18027917,0.35223389,0.81609492,0.19087202,0.27202207,0.05366216,0.09090986
0.35117559,1.60381550,0.02273191,0.18169194,0.36397938,0.83562451,0.19705408,0.27619731,0.05384163,0.09672332
0.35717859,1.63431117,0.02336617,0.18220319,0.37489413,0.85295307,0.20312563,0.27949551,0.05369974,0.10292949
0.36318159,1.66051554,0.02396957,0.18184085,0.38494260,0.86809721,0.20912279,0.28199499,0.05324467,0.10955746
0.36918459,1.68277919,0.02455422,0.18065808,0.39412484,0.88116694,0.21510084,0.28381032,0.05249260,0.11663984
0.37518759,1.70161300,0.02513437,0.17873096,0.40247267,0.89235366,0.22113032,0.28508728,0.05146714,0.12420999
0.38119060,1.71765642,0.02572575,0.17615546,0.41004437,0.90191463,0.22729223,0.28599636,0.05019835,0.13229883
0.38719360,1.73164013,0.02634485,0.17304368,0.41691806,0.91015459,0.23367276,0.28672524,0.04872168,0.14093143
0.39319660,1.74434478,0.02700807,0.16951978,0.42318429,0.91740547,0.24035755,0.28747041,0.04707668,0.15012345
0.39919960,1.75655790,0.02773080,0.16571551,0.42893808,0.92400520,0.24742596,0.28842839,0.04530561,0.15987776
0.40520260,1.76903120,0.02852658,0.16176581,0.43427097,0.93027675,0.25494551,0.28978697,0.04345205,0.17018127
0.41120560,1.78244030,0.02940620,0.15780446,0.43926357,0.93650843,0.26296690,0.29171682,0.04155950,0.18100236
0.41720860,1.79734915,0.03037697,0.15396007,0.44397896,0.94293665,0.27151978,0.29436391,0.03967003,0.19228890
0.42321161,1.81418084,0.03144209,0.15035261,0.44845747,0.94973192,0.28060955,0.29784304,0.03782313,0.20396729
0.42921461,1.83319642,0.03260013,0.14709039,0.45271306,0.95698892,0.29021539,0.30223282,0.03605469,0.21594233
0.43521761,1.85448274,0.03384488,0.14426787,0.45673163,0.96472121,0.30028957,0.30757234,0.03439617,0.22809839
0.44122061,1.87794998,0.03516524,0.14196403,0.46047134,0.97286077,0.31075820,0.31385959,0.03287405,0.24030158
0.44722361,1.90333874,0.03654550,0.14024158,0.46386499,0.98126246,0.32152326,0.32105173,0.03150946,0.25240315
0.45322661,1.93023644,0.03796580,0.13914670,0.46682419,0.98971297,0.33246588,0.32906721,0.03031806,0.26424384
0.45922961,1.95810179,0.03940280,0.13870947,0.46924533,0.99794394,0.34345076,0.33778951,0.02931012,0.27565918
0.46523262,1.98629605,0.04083064,0.13894476,0.47101673,1.00564825,0.35433132,0.34707227,0.02849082,0.28648537
0.47123562,2.01411909,0.04222200,0.13985342,0.47202674,1.01249868,0.36495546,0.35674571,0.02786069,0.29656569
0.47723862,2.04084838,0.04354925,0.14142383,0.47217217,1.01816775,0.37517157,0.36662377,0.02741614,0.30575683
0.48324162,2.06577850,0.04478579,0.14363354,0.47136659,1.02234765,0.38483451,0.37651174,0.02715013,0.31393514
0.48924462,2.08825917,0.04590727,0.14645086,0.46954800,1.02476911,0.39381118,0.38621397,0.02705281,0.32100228
0.49524762,2.10772954,0.04689277,0.14983654,0.46668531,1.02521815,0.40198545,0.39554139,0.02711227,0.32688991
0.50125063,2.12374721,0.04772595,0.15374513,0.46278330,1.02354970,0.40926233,0.40431834,0.02731515,0.33156340
0.50725363,2.13601021,0.04839590,0.15812638,0.45788571,1.01969750,0.41557099,0.41238861,0.02764727,0.33502404
0.51325663,2.14437124,0.04889786,0.16292628,0.45207626,1.01367961,0.42086676,0.41962041,0.02809419,0.33730980
0.51925963,2.14884346,0.04923362,0.16808802,0.44547749,1.00559944,0.42513185,0.42591015,0.02864161,0.33849446
0.52526263,2.14959792,0.04941167,0.17355285,0.43824746,0.99564214,0.42837512,0.43118489,0.02927580,0.33868518
0.53126563,2.14695296,0.04944711,0.17926079,0.43057457,0.98406679,0.43063068,0.43540369,0.02998382,0.33801860
0.53726863,2.14135675,0.04936117,0.18515134,0.42267062,0.97119478,0.43195573,0.43855760,0.03075372,0.33665561
0.54327164,2.13336394,0.04918059,0.19116425,0.41476268,0.95739520,0.43242773,0.44066878,0.03157463,0.33477507
0.54927464,2.12360824,0.04893671,0.19724036,0.40708403,0.94306797,0.43214110,0.44178862,0.03243680,0.33256677
0.55527764,2.11277254,0.04866444,0.20332251,0.39986484,0.92862588,0.43120376,0.44199522,0.03333159,0.33022411
0.56128064,2.10155831,0.04840108,0.20935669,0.39332293,0.91447631,0.42973366,0.44139040,0.03425135,0.32793659
0.56728364,2.09065606,0.04818508,0.21529323,0.38765528,0.90100384,0.42785549,0.44009629,0.03518939,0.32588278
0.57328664,2.08071844,0.04805481,0.22108810,0.38303056,0.88855451,0.42569774,0.43825187,0.03613982,0.32422391
0.57928964,2.07233712,0.04804740,0.22670435,0.37958320,0.87742253,0.42339018,0.43600940,0.03709746,0.32309848
0.58529265,2.06602454,0.04819762,0.23211334,0.37740917,0.86784009,0.42106191,0.43353092,0.03805765,0.32261811
0.59129565,2.06220103,0.04853698,0.23729604,0.37656368,0.85997069,0.41883975,0.43098479,0.03901622,0.32286466
0.59729865,2.06118755,0.04909286,0.24224397,0.37706087,0.85390602,0.41684717,0.42854235,0.03996924,0.32388901
0.60330165,2.06320383,0.04988800,0.24695987,0.37887541,0.84966662,0.41520344,0.42637465,0.04091303,0.32571106
0.60930465,2.06837133,0.05093993,0.25145796,0.38194576,0.84720585,0.41402307,0.42464909,0.04184395,0.32832131
0.61530765,2.07672041,0.05226079,0.25576364,0.38617898,0.84641688,0.41341523,0.42352617,0.04275833,0.33168347
0.62131066,2.08820045,0.05385714,0.25991275,0.39145653,0.84714212,0.41348312,0.42315600,0.04365238,0.33573817
0.62731366,2.10269201,0.05572994,0.26395017,0.39764086,0.84918437,0.41432308,0.42367484,0.04452211,0.34040727
0.63331666,2.12001977,0.05787462,0.26792788,0.40458221,0.85231902,0.41602351,0.42520138,0.04536321,0.34559863
0.63931966,2.13996525,0.06028121,0.27190254,0.41212527,0.85630654,0.41866335,0.42783315,0.04617105,0.35121104
0.64532266,2.16227836,0.06293450,0.27593261,0.42011530,0.86090455,0.42231025,0.43164277,0.04694062,0.35713883
0.65132566,2.18668700,0.06581419,0.28007527,0.42840345,0.86587883,0.42701847,0.43667455,0.04766653,0.36327618
0.65732866,2.21290442,0.06889512,0.28438306,0.43685085,0.87101279,0.43282660,0.44294127,0.04834304,0.36952073
0.66333167,2.24063400,0.07214739,0.28890072,0.44533155,0.87611497,0.43975523,0.45042164,0.04896415,0.37577641
0.66933467,2.26957163,0.07553661,0.29366209,0.45373410,0.88102440,0.44780483,0.45905839,0.04952368,0.38195541
0.67533767,2.29940605,0.07902406,0.29868758,0.46196185,0.88561369,0.45695398,0.46875744,0.05001544,0.38797927
0.68134067,2.32981778,0.08256705,0.30398215,0.46993215,0.88978991,0.46715819,0.47938815,0.05043344,0.39377911
0.68734367,2.36047716,0.08611919,0.30953401,0.47757463,0.89349357,0.47834953,0.49078492,0.05077208,0.39929524
0.69334667,2.39104263,0.08963092,0.31531430,0.48482889,0.89669584,0.49043720,0.50275024,0.05102644,0.40447609
0.69934967,2.42115968,0.09305009,0.32127756,0.49164180,0.89939456,0.50330925,0.51505914,0.05119254,0.40927684
0.70535268,2.45046152,0.09632275,0.32736334,0.49796489,0.90160931,0.51683534,0.52746508,0.05126758,0.41365787
0.71135568,2.47857188,0.09939406,0.33349859,0.50375198,0.90337620,0.53087073,0.53970717,0.05125025,0.41758324
0.71735868,2.50511030,0.10220946,0.33960102,0.50895743,0.90474253,0.54526126,0.55151840,0.05114094,0.42101939
0.72336168,2.52970023,0.10471584,0.34558312,0.51353508,0.90576195,0.55984925,0.56263469,0.05094193,0.42393418
0.72936468,2.55197963,0.10686304,0.35135676,0.51743818,0.90649025,0.57447997,0.57280442,0.05065752,0.42629656
0.73536768,2.57161378,0.10860519,0.35683803,0.52062019,0.90698212,0.58900846,0.58179790,0.05029412,0.42807661
0.74137069,2.58830979,0.10990230,0.36195219,0.52303649,0.90728893,0.60330640,0.58941657,0.04986022,0.42924634
0.74737369,2.60183184,0.11072165,0.36663841,0.52464691,0.90745762,0.61726852,0.59550127,0.04936636,0.42978096
0.75337669,2.61201632,0.11103908,0.37085400,0.52541881,0.90753059,0.63081824,0.59993933,0.04882494,0.42966057
0.75937969,2.61878591,0.11084021,0.37457798,0.52533062,0.90754659,0.64391228,0.60267005,0.04825004,0.42887233
0.76538269,2.62216144,0.11012122,0.37781363,0.52437538,0.90754222,0.65654372,0.60368825,0.04765711,0.42741269
0.77138569,2.62227077,0.10888950,0.38059003,0.52256425,0.90755399,0.66874348,0.60304573,0.04706270,0.42528969
0.77738869,2.61935373,0.10716381,0.38296230,0.51992946,0.90762054,0.68057990,0.60085038,0.04648404,0.42252507
0.78339170,2.61376256,0.10497412,0.38501051,0.51652669,0.90778488,0.69215639,0.59726323,0.04593872,0.41915611
0.78939470,2.60595756,0.10236108,0.38683744,0.51243655,0.90809622,0.70360720,0.59249309,0.04544432,0.41523680
0.79539770,2.59649760,0.09937504,0.38856492,0.50776501,0.90861131,0.71509138,0.58678945,0.04501799,0.41083857
0.80140070,2.58602580,0.09607480,0.39032926,0.50264269,0.90939506,0.72678523,0.58043359,0.04467619,0.40605006
0.80740370,2.57525073,0.09252602,0.39227565,0.49722309,0.91052017,0.73887345,0.57372840,0.04443433,0.40097628
0.81340670,2.56492375,0.08879944,0.39455194,0.49167952,0.91206589,0.75153948,0.56698745,0.04430653,0.39573677
0.81940970,2.55581332,0.08496890,0.39730203,0.48620110,0.91411574,0.76495542,0.56052351,0.04430542,0.39046312
0.82541271,2.54867735,0.08110929,0.40065910,0.48098774,0.91675428,0.77927191,0.55463734,0.04444197,0.38529564
0.83141571,2.54423468,0.07729459,0.40473907,0.47624432,0.92006303,0.79460869,0.54960689,0.04472538,0.38037948
0.83741871,2.54313693,0.07359587,0.40963461,0.47217432,0.92411577,0.81104604,0.54567766,0.04516301,0.37586031
0.84342171,2.54594183,0.07007957,0.41540984,0.46897300,0.92897330,0.82861769,0.54305434,0.04576037,0.37187966
0.84942471,2.55308938,0.06680590,0.42209610,0.46682055,0.93467810,0.84730556,0.54189424,0.04652110,0.36857018
0.85542771,2.56488168,0.06382764,0.42968901,0.46587521,0.94124910,0.86703652,0.54230260,0.04744709,0.36605103
0.86143072,2.58146752,0.06118905,0.43814682,0.46626678,0.94867682,0.88768154,0.54433007,0.04853847,0.36442358
0.86743372,2.60283243,0.05892532,0.44739037,0.46809080,0.95691931,0.90905717,0.54797222,0.04979376,0.36376757
0.87343672,2.62879461,0.05706214,0.45730451,0.47140339,0.96589918,0.93092946,0.55317123,0.05120998,0.36413800
0.87943972,2.65900723,0.05561571,0.46774101,0.47621729,0.97550189,0.95302011,0.55981950,0.05278274,0.36556280
0.88544272,2.69296692,0.05459295,0.47852294,0.48249901,0.98557565,0.97501472,0.56776494,0.05450641,0.36804144
0.89144572,2.73002840,0.05399202,0.48945020,0.49016750,0.99593296,0.99657281,0.57681785,0.05637423,0.37154456
0.89744872,2.76942459,0.05380294,0.50030614,0.49909421,1.00635404,1.01733908,0.58675884,0.05837846,0.37601461
0.90345173,2.81029173,0.05400850,0.51086492,0.50910486,1.01659191,1.03695570,0.59734751,0.06051052,0.38136751
0.90945473,2.85169837,0.05458521,0.52089938,0.51998279,1.02637920,1.05507488,0.60833165,0.06276111,0.38749529
0.91545773,2.89267724,0.05550431,0.53018904,0.53147386,1.03543644,1.07137134,0.61945630,0.06512035,0.39426957
0.92146073,2.93225884,0.05673290,0.53852793,0.54329291,1.04348146,1.08555411,0.63047265,0.06757788,0.40154581
0.92746373,2.96950531,0.05823495,0.54573198,0.55513147,1.05023969,1.09737713,0.64114609,0.07012297,0.40916810
0.93346673,3.00354339,0.05997241,0.55164561,0.56666657,1.05545469,1.10664827,0.65126353,0.07274460,0.41697437
0.93946973,3.03359513,0.06190621,0.55614722,0.57757040,1.05889878,1.11323630,0.66063933,0.07543157,0.42480181
0.94547274,3.05900509,0.06399717,0.55915346,0.58752032,1.06038293,1.11707559,0.66912010,0.07817251,0.43249223
0.95147574,3.07926301,0.06620691,0.56062204,0.59620908,1.05976568,1.11816825,0.67658791,0.08095595,0.43989734
0.95747874,3.09402111,0.06849865,0.56055292,0.60335467,1.05696052,1.11658371,0.68296206,0.08377039,0.44688353
0.96348174,3.10310512,0.07083787,0.55898794,0.60870952,1.05194138,1.11245567,0.68819941,0.08660423,0.45333614
0.96948474,3.10651893,0.07319298,0.55600883,0.61206864,1.04474595,1.10597661,0.69229326,0.08944585,0.45916311
0.97548774,3.10444234,0.07553578,0.55173363,0.61327637,1.03547653,1.09738999,0.69527097,0.09228357,0.46429768
0.98149075,3.09722230,0.07784193,0.54631187,0.61223153,1.02429841,1.08698063,0.69719045,0.09510562,0.46870030
0.98749375,3.08535779,0.08009122,0.53991841,0.60889062,1.01143575,1.07506345,0.69813572,0.09790013,0.47235954
0.99349675,3.06947911,0.08226778,0.53274643,0.60326910,0.99716508,1.06197123,0.69821170,0.10065504,0.47529204
0.99949975,3.05032234,0.08436011,0.52499975,0.59544065,0.98180671,1.04804174,0.69753854,0.10335810,0.47754154
1.00550275,3.02869999,0.08636108,0.51688480,0.58553439,0.96571437,1.03360492,0.69624560,0.10599676,0.47917696
1.01150575,3.00546917,0.08826771,0.50860252,0.57373036,0.94926347,1.01897052,0.69446542,0.10855813,0.48028973
1.01750875,2.98149841,0.09008083,0.50034063,0.56025330,0.93283863,1.00441669,0.69232779,0.11102892,0.48099033
1.02351176,2.95763457,0.09180465,0.49226648,0.54536508,0.91682081,0.99018016,0.68995424,0.11339533,0.48140436
1.02951476,2.93467119,0.09344622,0.48452077,0.52935620,0.90157472,0.97644825,0.68745301,0.11564308,0.48166809
1.03551776,2.91331958,0.09501472,0.47721247,0.51253651,0.88743699,0.96335304,0.68491479,0.11775734,0.48192382
1.04152076,2.89418372,0.09652078,0.47041510,0.49522573,0.87470567,0.95096806,0.68240924,0.11972274,0.48231507
1.04752376,2.87774007,0.09797568,0.46416449,0.47774406,0.86363130,0.93930755,0.67998254,0.12152350,0.48298193
1.05352676,2.86432304,0.09939059,0.45845819,0.46040313,0.85441009,0.92832822,0.67765591,0.12314350,0.48405648
1.05952976,2.85411654,0.10077580,0.45325646,0.44349784,0.84717934,0.91793364,0.67542526,0.12456647,0.48565878
1.06553277,2.84715201,0.10214005,0.44848493,0.42729905,0.84201520,0.90798075,0.67326190,0.12577630,0.48789310
1.07153577,2.84331270,0.10348993,0.44403861,0.41204760,0.83893285,0.89828845,0.67111426,0.12675732,0.49084491
1.07753877,2.84234389,0.10482944,0.43978727,0.39794962,0.83788889,0.88864768,0.66891053,0.12749472,0.49457844
1.08354177,2.84386845,0.10615968,0.43558185,0.38517322,0.83878584,0.87883252,0.66656225,0.12797503,0.49913491
1.08954477,2.84740677,0.10747868,0.43126166,0.37384663,0.84147834,0.86861196,0.66396834,0.12818656,0.50453147
1.09554777,2.85240005,0.10878140,0.42666202,0.36405776,0.84578069,0.85776149,0.66101983,0.12811996,0.51076084
1.10155078,2.85823570,0.11005996,0.42162196,0.35585492,0.85147537,0.84607425,0.65760469,0.12776866,0.51779159
1.10755378,2.86427357,0.11130385,0.41599182,0.34924873,0.85832202,0.83337100,0.65361273,0.12712938,0.52556900
1.11355678,2.86987178,0.11250040,0.40964023,0.34421497,0.86606645,0.81950869,0.64894037,0.12620249,0.53401644
1.11955978,2.87441095,0.11363521,0.40246023,0.34069819,0.87444932,0.80438703,0.64349493,0.12499230,0.54303727
1.12556278,2.87731582,0.11469268,0.39437434,0.33861587,0.88321412,0.78795303,0.63719844,0.12350723,0.55251706
1.13156578,2.87807345,0.11565653,0.38533832,0.33786298,0.89211407,0.77020322,0.62999066,0.12175985,0.56232614
1.13756878,2.87624738,0.11651026,0.37534353,0.33831667,0.90091801,0.75118366,0.62183135,0.11976677,0.57232246
1.14357179,2.87148750,0.11723757,0.36441777,0.33984106,0.90941480,0.73098773,0.61270160,0.11754832,0.58235454
1.14957479,2.86353562,0.11782275,0.35262469,0.34229180,0.91741659,0.70975209,0.60260437,0.11512819,0.59226465
1.15557779,2.85222679,0.11825084,0.34006177,0.34552048,0.92476072,0.68765098,0.59156410,0.11253284,0.60189200
1.16158079,2.83748703,0.11850789,0.32685708,0.34937862,0.93131063,0.66488928,0.57962568,0.10979086,0.61107608
