energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-2.59629815,6.96217881,5.32054571,2.81805776,0.03579337,0.86218338,0.18886144,3.25659401
-2.59029515,7.09634139,5.31830672,2.92197291,0.03591414,0.86039685,0.18954052,3.30571600
-2.58429215,7.21165730,5.29500282,3.02291793,0.03586479,0.85642623,0.18929572,3.34386335
-2.57828914,7.30784458,5.25100628,3.12038700,0.03565123,0.85042195,0.18815603,3.37099889
-2.57228614,7.38489649,5.18706685,3.21383142,0.03528230,0.84257646,0.18616791,3.38730255
-2.56628314,7.44306139,5.10429283,3.30265382,0.03476951,0.83311926,0.18339449,3.39316377
-2.56028014,7.48282025,5.00412424,3.38620735,0.03412673,0.82231144,0.17991427,3.38916906
-2.55427714,7.50486305,4.88829887,3.46380075,0.03336980,0.81043953,0.17581958,3.37608520
-2.54827414,7.51006500,4.75881242,3.53470940,0.03251611,0.79780914,0.17121459,3.35483847
-2.54227114,7.49946335,4.61787348,3.59819213,0.03158410,0.78473824,0.16621309,3.32649047
-2.53626813,7.47423500,4.46785476,3.65351337,0.03059282,0.77155031,0.16093595,3.29221098
-2.53026513,7.43567505,4.31124151,3.69996935,0.02956140,0.75856741,0.15550841,3.25324853
-2.52426213,7.38517592,4.15057843,3.73691709,0.02850857,0.74610338,0.15005719,3.21089921
-2.51825913,7.32420671,3.98841616,3.76380430,0.02745216,0.73445706,0.14470751,3.16647438
-2.51225613,7.25429189,3.82725858,3.78019850,0.02640873,0.72390591,0.13958011,3.12126791
-2.50625313,7.17698890,3.66951202,3.78581320,0.02539315,0.71469992,0.13478833,3.07652365
-2.50025013,7.09386393,3.51743743,3.78052949,0.02441833,0.70705610,0.13043526,3.03340378
-2.49424712,7.00646538,3.37310659,3.76441119,0.02349492,0.70115357,0.12661119,2.99295880
-2.48824412,6.91629506,3.23836308,3.73771252,0.02263120,0.69712946,0.12339126,2.95609978
-2.48224112,6.82477691,3.11478900,3.70087726,0.02183300,0.69507570,0.12083348,2.92357378
-2.47623812,6.73322412,3.00367772,3.65452915,0.02110365,0.69503672,0.11897717,2.89594286
-2.47023512,6.64280529,2.90601342,3.59945376,0.02044413,0.69700830,0.11784189,2.87356762
-2.46423212,6.55451098,2.82245747,3.53657256,0.01985313,0.70093740,0.11742676,2.85659570
-2.45822911,6.46912210,2.75334184,3.46691052,0.01932734,0.70672310,0.11771045,2.84495589
-2.45222611,6.38718200,2.69866952,3.39155891,0.01886166,0.71421856,0.11865167,2.83835813
-2.44622311,6.30897399,2.65812175,3.31163522,0.01844950,0.72323395,0.12019014,2.83629988
-2.44022011,6.23450608,2.63107183,3.22824262,0.01808312,0.73354025,0.12224825,2.83807888
-2.43421711,6.16350470,2.61660502,3.14243093,0.01775395,0.74487376,0.12473305,2.84281222
-2.42821411,6.09541863,2.61354430,3.05516159,0.01745292,0.75694133,0.12753885,2.84946156
-2.42221111,6.02943403,2.62048118,2.96727811,0.01717081,0.76942603,0.13055011,2.85686399
-2.41620810,5.96450115,2.63581128,2.87948403,0.01689852,0.78199317,0.13364471,2.86376779
-2.41020510,5.89937232,2.65777385,2.79232909,0.01662740,0.79429671,0.13669740,2.86887221
-2.40420210,5.83265051,2.68449460,2.70620448,0.01634944,0.80598574,0.13958340,2.87087017
-2.39819910,5.76284705,2.71403110,2.62134704,0.01605755,0.81671106,0.14218201,2.86849249
-2.39219610,5.68844646,2.74441982,2.53785206,0.01574566,0.82613184,0.14438010,2.86055234
-2.38619310,5.60797577,2.77372404,2.45569361,0.01540890,0.83392214,0.14607538,2.84598826
-2.38019010,5.52007577,2.80008140,2.37475101,0.01504371,0.83977731,0.14717935,2.82390427
-2.37418709,5.42357067,2.82175018,2.29483978,0.01464783,0.84342025,0.14761980,2.79360552
-2.36818409,5.31753337,2.83715310,2.21574510,0.01422040,0.84460728,0.14734281,2.75462814
-2.36218109,5.20134300,2.84491752,2.13725570,0.01376188,0.84313367,0.14631412,2.70676196
-2.35617809,5.07473212,2.84391071,2.05919635,0.01327403,0.83883869,0.14451992,2.65006523
-2.35017509,4.93782110,2.83326943,1.98145693,0.01275983,0.83160998,0.14196689,2.58487052
-2.34417209,4.79113792,2.81242245,1.90401665,0.01222339,0.82138712,0.13868167,2.51178164
-2.33816908,4.63562218,2.78110549,1.82696207,0.01166979,0.80816440,0.13470961,2.43166130
-2.33216608,4.47261293,2.73936779,1.75049803,0.01110499,0.79199239,0.13011301,2.34561011
-2.32616308,4.30382044,2.68756997,1.67495118,0.01053558,0.77297842,0.12496879,2.25493746
-2.32016008,4.13128311,2.62637322,1.60076576,0.00996871,0.75128574,0.11936584,2.16112540
-2.31415708,3.95731080,2.55671980,1.52849237,0.00941182,0.72713135,0.11340202,2.06578665
-2.30815408,3.78441706,2.47980558,1.45877007,0.00887248,0.70078241,0.10718094,1.97061838
-2.30215108,3.61524269,2.39704526,1.39230307,0.00835822,0.67255132,0.10080879,1.87735318
-2.29614807,3.45247344,2.31003137,1.32983305,0.00787633,0.64278952,0.09439119,1.78770910
-2.29014507,3.29875520,2.22048827,1.27210867,0.00743366,0.61188011,0.08803014,1.70334020
-2.28414207,3.15660943,2.13022262,1.21985366,0.00703650,0.58022949,0.08182140,1.62578938
-2.27813907,3.02835219,2.04107168,1.17373486,0.00669039,0.54825826,0.07585210,1.55644480
-2.27213607,2.91601919,1.95485121,1.13433192,0.00639998,0.51639156,0.07019878,1.49650127
-2.26613307,2.82129969,1.87330425,1.10210955,0.00616898,0.48504921,0.06492597,1.44692758
-2.26013007,2.74548111,1.79805243,1.07739391,0.00600001,0.45463588,0.06008513,1.40844070
-2.25412706,2.68940612,1.73055114,1.06035367,0.00589453,0.42553165,0.05571416,1.38148728
-2.24812406,2.65344345,1.67204960,1.05098671,0.00585286,0.39808311,0.05183730,1.36623297
-2.24212106,2.63747310,1.62355710,1.04911283,0.00587411,0.37259543,0.04846550,1.36255951
-2.23611806,2.64088620,1.58581603,1.05437278,0.00595622,0.34932551,0.04559709,1.37006959
-2.23011506,2.66259949,1.55928247,1.06623342,0.00609599,0.32847642,0.04321890,1.38809913
-2.22411206,2.70108367,1.54411475,1.08399906,0.00628914,0.31019335,0.04130745,1.41573658
-2.21810905,2.75440471,1.54017021,1.10682832,0.00653040,0.29456110,0.03983056,1.45184853
-2.21210605,2.82027682,1.54701019,1.13375594,0.00681365,0.28160322,0.03874887,1.49511100
-2.20610305,2.89612550,1.56391324,1.16371888,0.00713201,0.27128282,0.03801764,1.54404553
-2.20010005,2.97915885,1.58989612,1.19558567,0.00747804,0.26350504,0.03758843,1.59705916
-2.19409705,3.06644499,1.62374223,1.22818812,0.00784388,0.25812106,0.03741085,1.65248732
-2.18809405,3.15499361,1.66403677,1.26035433,0.00822148,0.25493360,0.03743421,1.70863861
-2.18209105,3.24183942,1.70920782,1.29094185,0.00860282,0.25370382,0.03760909,1.76384043
-2.17608804,3.32412499,1.75757247,1.31887019,0.00898007,0.25415926,0.03788878,1.81648434
-2.17008504,3.39918116,1.80738677,1.34315133,0.00934589,0.25600287,0.03823062,1.86507012
-2.16408204,3.46460249,1.85689823,1.36291761,0.00969362,0.25892264,0.03859711,1.90824745
-2.15807904,3.51831607,1.90439956,1.37744614,0.01001754,0.26260173,0.03895695,1.94485421
-2.15207604,3.55864162,1.94828205,1.38617880,0.01031305,0.26672876,0.03928582,1.97395046
-2.14607304,3.58434145,1.98708702,1.38873773,0.01057691,0.27100795,0.03956701,1.99484718
-2.14007004,3.59465891,2.01955378,1.38493550,0.01080740,0.27516877,0.03979186,2.00712903
-2.13406703,3.58934422,2.04466242,1.37478009,0.01100449,0.27897486,0.03996001,2.01067049
-2.12806403,3.56866707,2.06167001,1.35847438,0.01116992,0.28223188,0.04007946,2.00564481
-2.12206103,3.53341555,2.07013882,1.33641045,0.01130732,0.28479401,0.04016638,1.99252542
-2.11605803,3.48488125,2.06995543,1.30915874,0.01142218,0.28656882,0.04024482,1.97207969
-2.11005503,3.42483105,2.06133975,1.27745271,0.01152186,0.28752040,0.04034615,1.94535482
-2.10405203,3.35546580,2.04484350,1.24216911,0.01161549,0.28767059,0.04050830,1.91365616
-2.09804902,3.27936721,2.02133791,1.20430479,0.01171384,0.28709805,0.04077486,1.87851825
-2.09204602,3.19943368,1.99199065,1.16495045,0.01182911,0.28593550,0.04119395,1.84166905
-2.08604302,3.11880687,1.95823274,1.12526204,0.01197468,0.28436484,0.04181696,1.80498797
-2.08004002,3.04079036,1.92171619,1.08643056,0.01216484,0.28261050,0.04269715,1.77045871
-2.07403702,2.96876242,1.88426375,1.04965100,0.01241443,0.28093119,0.04388803,1.74011767
-2.06803402,2.90608484,1.84781221,1.01609101,0.01273846,0.27961021,0.04544178,1.71599930
-2.06203102,2.85601005,1.81435119,0.98686021,0.01315173,0.27894487,0.04740748,1.70007945
-2.05602801,2.82158879,1.78585938,0.96298069,0.01366842,0.27923514,0.04982942,1.69421821
-2.05002501,2.80558072,1.76424039,0.94535946,0.01430167,0.28077214,0.05274538,1.70010379
-2.04402201,2.81037046,1.75126035,0.93476364,0.01506318,0.28382682,0.05618501,1.71919885
-2.03801901,2.83789150,1.74848946,0.93179880,0.01596282,0.28863924,0.06016833,1.75269105
-2.03201601,2.88956040,1.75724947,0.93689138,0.01700829,0.29540897,0.06470445,1.80144933
-2.02601301,2.96622361,1.77856908,0.95027548,0.01820482,0.30428695,0.06979058,1.86598763
-2.02001001,3.06811910,1.81314875,0.97198482,0.01955490,0.31536910,0.07541124,1.94643746
-2.01400700,3.19485457,1.86133637,1.00185007,0.02105811,0.32869213,0.08153798,2.04253072
-2.00800400,3.34540397,1.92311470,1.03950197,0.02271101,0.34423163,0.08812938,2.15359403
-2.00200100,3.51812311,1.99810118,1.08438052,0.02450708,0.36190267,0.09513161,2.27855522
-1.99599800,3.71078515,2.08556036,1.13575003,0.02643675,0.38156290,0.10247926,2.41596267
-1.98999500,3.92063562,2.18442846,1.19272011,0.02848756,0.40301804,0.11009686,2.56401756
-1.98399200,4.14446618,2.29334955,1.25427201,0.03064431,0.42602969,0.11790058,2.72061856
-1.97798899,4.37870542,2.41072196,1.31928978,0.03288933,0.45032515,0.12580048,2.88341810
-1.97198599,4.61952429,2.53475331,1.38659536,0.03520285,0.47560875,0.13370299,3.04988880
-1.96598299,4.86295293,2.66352223,1.45498652,0.03756339,0.50157439,0.14151367,3.21739809
-1.95997999,5.10500492,2.79504429,1.52327635,0.03994818,0.52791865,0.14914009,3.38328846
-1.95397699,5.34180459,2.92733960,1.59033289,0.04233366,0.55435381,0.15649472,3.54496066
-1.94797399,5.56971231,3.05849930,1.65511727,0.04469601,0.58062037,0.16349776,3.69995656
-1.94197099,5.78544287,3.18674820,1.71671884,0.04701164,0.60649818,0.17007970,3.84603834
-1.93596798,5.98617167,3.31050078,1.77438569,0.04925771,0.63181579,0.17618361,3.98126067
-1.92996498,6.16962408,3.42840828,1.82754914,0.05141261,0.65645747,0.18176695,4.10403274
-1.92396198,6.33414371,3.53939450,1.87584091,0.05345639,0.68036742,0.18680281,4.21316710
-1.91795898,6.47873618,3.64267899,1.91910214,0.05537117,0.70355090,0.19128065,4.30791306
-1.91195598,6.60308601,3.73778631,1.95738348,0.05714144,0.72607217,0.19520626,4.38797283
-1.90595298,6.70754538,3.82454115,1.99093617,0.05875429,0.74804923,0.19860115,4.45349933
-1.89994997,6.79309490,3.90304948,2.02019424,0.06019953,0.76964546,0.20150126,4.50507573
-1.89394697,6.86127797,3.97366679,2.04574854,0.06146978,0.79105868,0.20395509,4.54367716
-1.88794397,6.91411126,4.03695511,2.06831360,0.06256041,0.81250787,0.20602127,4.57061636
-1.88194097,6.95397555,4.09363103,2.08868882,0.06346933,0.83421835,0.20776582,4.58747566
-1.87593797,6.98349179,4.14450742,2.10771565,0.06419688,0.85640608,0.20925903,4.59602832
-1.86993497,7.00538829,4.19043212,2.12623292,0.06474542,0.87926181,0.21057231,4.59815294
-1.86393197,7.02236526,4.23222672,2.14503219,0.06511904,0.90293596,0.21177497,4.59574492
-1.85792896,7.03696322,4.27062890,2.16481546,0.06532314,0.92752490,0.21293128,4.59062927
-1.85192596,7.05144162,4.30624126,2.18615720,0.06536406,0.95305950,0.21409779,4.58447866
-1.84592296,7.06767336,4.33948960,2.20947247,0.06524866,0.97949650,0.21532116,4.57874086
-1.83991996,7.08706029,4.37059291,2.23499294,0.06498394,1.00671314,0.21663654,4.57457873
-1.83391696,7.11047367,4.39954653,2.26275162,0.06457676,1.03450552,0.21806657,4.57282555
-1.82791396,7.13822203,4.42611968,2.29257743,0.06403359,1.06259081,0.21962115,4.57395771
-1.82191096,7.17004790,4.44986724,2.32409957,0.06336033,1.09061322,0.22129782,4.57808560
-1.81590795,7.20515300,4.47015520,2.35676166,0.06256225,1.11815362,0.22308286,4.58496297
-1.80990495,7.24225026,4.48619837,2.38984487,0.06164401,1.14474240,0.22495297,4.59401385
-1.80390195,7.27963968,4.49710814,2.42249886,0.06060975,1.16987492,0.22687741,4.60437528
-1.79789895,7.31530363,4.50194768,2.45377910,0.05946331,1.19302903,0.22882054,4.61495327
-1.79189595,7.34701668,4.49979138,2.48268861,0.05820842,1.21368382,0.23074451,4.62448903
-1.78589295,7.37246380,4.48978521,2.50822225,0.05684905,1.23133864,0.23261202,4.63163151
-1.77988994,7.38936108,4.47120455,2.52941119,0.05538966,1.24553167,0.23438890,4.63501273
-1.77388694,7.39557247,4.44350617,2.54536566,0.05383555,1.25585718,0.23604638,4.63332157
-1.76788394,7.38921685,4.40637146,2.55531375,0.05219309,1.26198062,0.23756297,4.62537255
-1.76188094,7.36876007,4.35973820,2.55863464,0.05046996,1.26365088,0.23892562,4.61016595
-1.75587794,7.33308762,4.30381924,2.55488457,0.04867530,1.26070932,0.24013037,4.58693648
-1.74987494,7.28155466,4.23910667,2.54381461,0.04681976,1.25309495,0.24118219,4.55518824
-1.74387194,7.21401140,4.16636133,2.52537945,0.04491548,1.24084586,0.24209411,4.51471471
-1.73786893,7.13080325,4.08658786,2.49973694,0.04297593,1.22409660,0.24288569,4.46560294
-1.73186593,7.03274644,4.00099674,2.46723870,0.04101569,1.20307199,0.24358093,4.40822255
-1.72586293,6.92108107,3.91095514,2.42841248,0.03905018,1.17807752,0.24420571,4.34320049
-1.71985993,6.79740485,3.81792912,2.38393722,0.03709521,1.14948693,0.24478491,4.27138350
-1.71385693,6.66359156,3.72342030,2.33461239,0.03516662,1.11772770,0.24533946,4.19379072
-1.70785393,6.52169903,3.62890033,2.28132307,0.03327976,1.08326505,0.24588347,4.11155944
-1.70185093,6.37387184,3.53574644,2.22500278,0.03144911,1.04658535,0.24642166,4.02588718
-1.69584792,6.22224411,3.44518175,2.16659577,0.02968784,1.00817970,0.24694722,3.93797335
-1.68984492,6.06884732,3.35822317,2.10702060,0.02800741,0.96852839,0.24744037,3.84896371
-1.68384192,5.91552793,3.27563975,2.04713680,0.02641733,0.92808696,0.24786759,3.75990049
-1.67783892,5.76387850,3.19792348,1.98771593,0.02492489,0.88727440,0.24818180,3.67168064
-1.67183592,5.61518554,3.12527403,1.92941823,0.02353516,0.84646391,0.24832328,3.58502401
-1.66583292,5.47039573,3.05759805,1.87277575,0.02225089,0.80597648,0.24822148,3.50045272
-1.65982991,5.33010155,2.99452278,1.81818226,0.02107271,0.76607737,0.24779766,3.41828233
-1.65382691,5.19454587,2.93542329,1.76589020,0.01999932,0.72697542,0.24696801,3.33862449
-1.64782391,5.06364436,2.87946142,1.71601413,0.01902779,0.68882501,0.24564741,3.26140041
-1.64182091,4.93702334,2.82563443,1.66854039,0.01815395,0.65173028,0.24375338,3.18636375
-1.63581791,4.81407022,2.77283054,1.62334177,0.01737280,0.61575123,0.24121006,3.11313117
-1.62981491,4.69399311,2.71988838,1.58019636,0.01667901,0.58091104,0.23795216,3.04121833
-1.62381191,4.57588575,2.66565727,1.53880921,0.01606732,0.54720435,0.23392840,2.97007915
-1.61780890,4.45879410,2.60905512,1.49883561,0.01553300,0.51460562,0.22910452,2.89914597
-1.61180590,4.34178077,2.54912134,1.45990465,0.01507218,0.48307737,0.22346551,2.82786833
-1.60580290,4.22398426,2.48506201,1.42164204,0.01468222,0.45257771,0.21701703,2.75574846
-1.59979990,4.10466997,2.41628562,1.38369087,0.01436185,0.42306675,0.20978596,2.68237169
-1.59379690,3.98327101,2.34242782,1.34572976,0.01411130,0.39451188,0.20182000,2.60743049
-1.58779390,3.85941732,2.26336457,1.30748749,0.01393230,0.36689150,0.19318641,2.53074140
-1.58179090,3.73295238,2.17921364,1.26875387,0.01382796,0.34019732,0.18396998,2.45225421
-1.57578789,3.60393750,2.09032495,1.22938647,0.01380248,0.31443522,0.17427025,2.37205352
-1.56978489,3.47264450,1.99726099,1.18931343,0.01386089,0.28962491,0.16419827,2.29035319
-1.56378189,3.33953773,1.90076885,1.14853244,0.01400859,0.26579838,0.15387292,2.20748419
-1.55777889,3.20524747,1.80174586,1.10710633,0.01425087,0.24299766,0.14341712,2.12387719
-1.55177589,3.07053647,1.70120093,1.06515582,0.01459239,0.22127194,0.13295401,2.04004099
-1.54577289,2.93626211,1.60021395,1.02285006,0.01503665,0.20067450,0.12260330,1.95653824
-1.53976988,2.80333634,1.49989539,0.98039561,0.01558548,0.18125954,0.11247796,1.87395989
-1.53376688,2.67268581,1.40134801,0.93802474,0.01623852,0.16307938,0.10268135,1.79289989
-1.52776388,2.54521416,1.30563271,0.89598347,0.01699291,0.14618197,0.09330493,1.71393133
-1.52176088,2.42176855,1.21373958,0.85452025,0.01784290,0.13060901,0.08442655,1.63758541
-1.51575788,2.30311178,1.12656545,0.81387576,0.01877974,0.11639480,0.07610939,1.56433399
-1.50975488,2.18990115,1.04489830,0.77427422,0.01979161,0.10356566,0.06840151,1.49457666
-1.50375188,2.08267490,0.96940875,0.73591665,0.02086374,0.09214016,0.06133604,1.42863278
-1.49774887,1.98184638,0.90064846,0.69897625,0.02197864,0.08212988,0.05493187,1.36673851
-1.49174587,1.88770589,0.83905463,0.66359595,0.02311656,0.07354073,0.04919477,1.30904900
-1.48574287,1.80042949,0.78495992,0.62988814,0.02425597,0.06637467,0.04411894,1.25564519
-1.47973987,1.72009410,0.73860643,0.59793631,0.02537425,0.06063165,0.03968872,1.20654479
-1.47373687,1.64669750,0.70016269,0.56779848,0.02644844,0.05631169,0.03588053,1.16171646
-1.46773387,1.58018184,0.66974214,0.53951184,0.02745601,0.05341682,0.03266482,1.12109646
-1.46173087,1.52045925,0.64742185,0.51309842,0.02837572,0.05195297,0.03000800,1.08460658
-1.45572786,1.46743773,0.63326019,0.48857114,0.02918842,0.05193135,0.02787423,1.05217229
-1.44972486,1.42104594,0.62731241,0.46593996,0.02987784,0.05336951,0.02622705,1.02374005
-1.44372186,1.38125533,0.62964307,0.44521753,0.03043125,0.05629185,0.02503078,0.99929277
-1.43771886,1.34809832,0.64033484,0.42642408,0.03084005,0.06072954,0.02425166,0.97886252
-1.43171586,1.32168165,0.65949300,0.40959124,0.03110022,0.06671983,0.02385870,0.96253980
-1.42571286,1.30219402,0.68724561,0.39476440,0.03121257,0.07430473,0.02382429,0.95047880
-1.41970985,1.28990764,0.72373942,0.38200366,0.03118283,0.08352918,0.02412452,0.94289841
-1.41370685,1.28517364,0.76913171,0.37138319,0.03102164,0.09443854,0.02473929,0.94007884
-1.40770385,1.28841152,0.82357870,0.36298904,0.03074427,0.10707577,0.02565219,0.94235407
-1.40170085,1.30009309,0.88722104,0.35691563,0.03037021,0.12147811,0.02685028,0.95010036
-1.39569785,1.32072163,0.96016735,0.35326093,0.02992270,0.13767352,0.02832364,0.96372141
-1.38969485,1.35080725,1.04247646,0.35212081,0.02942799,0.15567696,0.03006491,0.98363075
-1.38369185,1.39083933,1.13413932,0.35358259,0.02891467,0.17548662,0.03206878,1.01023211
-1.37768884,1.44125728,1.23506135,0.35771833,0.02841285,0.19708020,0.03433141,1.04389851
-1.37168584,1.50242060,1.34504602,0.36457798,0.02795329,0.22041147,0.03684987,1.08495082
-1.36568284,1.57457939,1.46378021,0.37418283,0.02756658,0.24540705,0.03962160,1.13363659
-1.35967984,1.65784628,1.59082203,0.38651949,0.02728228,0.27196373,0.04264388,1.19010977
-1.35367684,1.75217075,1.72559127,0.40153457,0.02712815,0.29994630,0.04591333,1.25441198
-1.34767384,1.85731651,1.86736295,0.41913040,0.02712935,0.32918608,0.04942540,1.32645586
-1.34167084,1.97284285,2.01526396,0.43916183,0.02730777,0.35948019,0.05317391,1.40601093
-1.33566783,2.09809039,2.16827298,0.46143434,0.02768141,0.39059166,0.05715053,1.49269245
-1.32966483,2.23217189,2.32522358,0.48570350,0.02826379,0.42225052,0.06134429,1.58595351
-1.32366183,2.37396844,2.48481049,0.51167583,0.02906355,0.45415580,0.06574106,1.68508079
-1.31765883,2.52213163,2.64559905,0.53901116,0.03008399,0.48597857,0.07032305,1.78919419
-1.31165583,2.67509172,2.80603783,0.56732635,0.03132287,0.51736601,0.07506822,1.89725054
-1.30565283,2.83107238,2.96447430,0.59620050,0.03277217,0.54794643,0.07994984,2.00805181
-1.29964982,2.98811189,3.11917374,0.62518149,0.03441805,0.57733536,0.08493602,2.12025770
-1.29364682,3.14409095,3.26834128,0.65379382,0.03624090,0.60514237,0.08998935,2.23240302
-1.28764382,3.29676706,3.41014719,0.68154758,0.03821556,0.63097875,0.09506669,2.34291971
-1.28164082,3.44381485,3.54275527,0.70794838,0.04031161,0.65446568,0.10011913,2.45016344
-1.27563782,3.58287224,3.66435419,0.73250817,0.04249393,0.67524289,0.10509223,2.55244459
-1.26963482,3.71159115,3.77319155,0.75475657,0.04472329,0.69297734,0.10992648,2.64806302
-1.26363182,3.82769209,3.86761006,0.77425247,0.04695726,0.70737184,0.11455807,2.73534624
-1.25762881,3.92902093,3.94608529,0.79059563,0.04915108,0.71817326,0.11892006,2.81268975
-1.25162581,4.01360650,4.00726392,0.80343797,0.05125887,0.72517991,0.12294370,2.87859887
-1.24562281,4.07971705,4.05000151,0.81249405,0.05323477,0.72824808,0.12656026,2.93173042
-1.23961981,4.12591363,4.07339845,0.81755056,0.05503432,0.72729708,0.12970291,2.97093319
-1.23361681,4.15109845,4.07683266,0.81847438,0.05661576,0.72231285,0.13230891,2.99528545
-1.22761381,4.15455621,4.05998773,0.81521890,0.05794136,0.71334983,0.13432185,3.00412810
-1.22161081,4.13598665,4.02287481,0.80782836,0.05897876,0.70053089,0.13569386,2.99709210
-1.21560780,4.09552663,3.96584726,0.79643996,0.05970206,0.68404542,0.13638783,2.97411880
-1.20960480,4.03376075,3.88960676,0.78128374,0.06009291,0.66414540,0.13637925,2.93547211
-1.20360180,3.95171963,3.79520015,0.76267996,0.06014120,0.64113980,0.13565789,2.88174195
-1.19759880,3.85086556,3.68400666,0.74103423,0.05984569,0.61538721,0.13422897,2.81383834
-1.19159580,3.73306595,3.55771529,0.71683047,0.05921422,0.58728727,0.13211389,2.73297627
-1.18559280,3.60055511,3.41829308,0.69062175,0.05826368,0.55727087,0.12935040,2.64065179
-1.17958979,3.45588581,3.26794472,0.66301962,0.05701964,0.52578980,0.12599224,2.53860992
-1.17358679,3.30187219,3.10906500,0.63468186,0.05551573,0.49330601,0.12210820,2.42880568
-1.16758379,3.14152606,2.94418553,0.60629943,0.05379269,0.46028095,0.11778060,2.31335944
-1.16158079,2.97798881,2.77591744,0.57858271,0.05189720,0.42716534,0.11310341,2.19450840
-1.15557779,2.81446120,2.60689215,0.55224769,0.04988053,0.39438976,0.10817979,2.07455571
-1.14957479,2.65413347,2.43970208,0.52800225,0.04779697,0.36235627,0.10311951,1.95581912
-1.14357179,2.50011790,2.27684330,0.50653321,0.04570222,0.33143135,0.09803599,1.84058075
-1.13756878,2.35538586,2.12066195,0.48849420,0.04365175,0.30194030,0.09304340,1.73103958
-1.13156578,2.22271111,1.97330596,0.47449494,0.04169912,0.27416320,0.08825362,1.62926809
-1.12556278,2.10462073,1.83668363,0.46509191,0.03989444,0.24833248,0.08377342,1.53717393
-1.11955978,2.00335473,1.71242983,0.46078080,0.03828291,0.22463205,0.07970179,1.45646777
-1.11355678,1.92083507,1.60188086,0.46199089,0.03690354,0.20319780,0.07612764,1.38863768
-1.10755378,1.85864435,1.50605815,0.46908135,0.03578807,0.18411961,0.07312770,1.33493036
-1.10155078,1.81801433,1.42566116,0.48233959,0.03496016,0.16744436,0.07076494,1.29633940
-1.09554777,1.79982384,1.36106909,0.50198170,0.03443479,0.15317997,0.06908738,1.27360021
-1.08954477,1.80460573,1.31235135,0.52815484,0.03421795,0.14130035,0.06812728,1.26719144
-1.08354177,1.83256211,1.27928588,0.56094150,0.03430664,0.13175072,0.06790084,1.27734228
-1.07753877,1.88358697,1.26138494,0.60036545,0.03468903,0.12445359,0.06840823,1.30404510
-1.07153577,1.95729523,1.25792717,0.64639917,0.03534505,0.11931481,0.06963408,1.34707282
-1.06553277,2.05305714,1.26799523,0.69897237,0.03624709,0.11622976,0.07154830,1.40600010
-1.05952976,2.17003671,1.29051771,0.75798134,0.03736098,0.11508953,0.07410723,1.48022783
-1.05352676,2.30723297,1.32431424,0.82329855,0.03864716,0.11578683,0.07725506,1.56900997
-1.04752376,2.46352268,1.36814252,0.89478213,0.04006202,0.11822158,0.08092553,1.67148198
-1.04152076,2.63770295,1.42074583,0.97228461,0.04155928,0.12230614,0.08504378,1.78668999
-1.03551776,2.82853248,1.48089960,1.05566043,0.04309157,0.12796984,0.08952840,1.91361993
-1.02951476,3.03476969,1.54745560,1.14477162,0.04461187,0.13516289,0.09429351,2.05122558
-1.02351176,3.25520638,1.61938215,1.23949126,0.04607506,0.14385940,0.09925099,2.19845479
-1.01750875,3.48869557,1.69579874,1.33970410,0.04743925,0.15405942,0.10431260,2.35427303
-1.01150575,3.73417205,1.77600385,1.44530427,0.04866709,0.16578990,0.10939216,2.51768318
-1.00550275,3.99066474,1.85949430,1.55618968,0.04972675,0.17910436,0.11440753,2.68774116
-0.99949975,4.25729997,1.94597525,1.67225327,0.05059280,0.19408121,0.11928247,2.86356636
-0.99349675,4.53329517,2.03535990,1.79337117,0.05124675,0.21082067,0.12394829,3.04434672
-0.98749375,4.81794311,2.12775836,1.91938828,0.05167731,0.22944020,0.12834524,3.22933782
-0.98149075,5.11058690,2.22345568,2.05010164,0.05188039,0.25006847,0.13242361,3.41785622
-0.97548774,5.41058672,2.32287944,2.18524265,0.05185876,0.27283801,0.13614445,3.60926706
-0.96948474,5.71727982,2.42655771,2.32445880,0.05162151,0.29787660,0.13948000,3.80296658
-0.96348174,6.02993546,2.53506899,2.46729611,0.05118321,0.32529769,0.14241370,3.99836027
-0.95747874,6.34770729,2.64898593,2.61318329,0.05056292,0.35519023,0.14493986,4.19483789
-0.95147574,6.66958570,2.76881529,2.76141890,0.04978307,0.38760817,0.14706296,4.39174667
-0.94547274,6.99435311,2.89493682,2.91116246,0.04886820,0.42256009,0.14879667,4.58836434
-0.93946973,7.32054508,3.02754410,3.06143049,0.04784376,0.45999964,0.15016253,4.78387372
-0.93346673,7.64642020,3.16659036,3.21109838,0.04673497,0.49981701,0.15118846,4.97734072
-0.92746373,7.96994144,3.31174242,3.35890856,0.04556566,0.54183218,0.15190713,5.16769744
-0.92146073,8.28877120,3.46234536,3.50348528,0.04435746,0.58579037,0.15235419,5.35373208
-0.91545773,8.60028171,3.61740053,3.64335599,0.04312901,0.63135992,0.15256657,5.53408692
-0.90945473,8.90158197,3.77555866,3.77697896,0.04189551,0.67813329,0.15258080,5.70726545
-0.90345173,9.18956121,3.93512919,3.90277638,0.04066844,0.72563095,0.15243155,5.87164913
-0.89744872,9.46094842,4.09410637,4.01917209,0.03945560,0.77330858,0.15215032,6.02552393
